,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
SAA1,0.03347573374658409,0.0039082544457000835,,-0.032192608826184126,0.042781966078388155,-0.012882616942331733,,0.09886149348989842,-0.0009562452357262874,0.012748333547347718,0.037996349833480436,0.10558693173570215,,0.026270843499824836,0.0779654737739553,0.07699389539109194,-0.030796894385660883,-0.15312684287012424,0.07744901546452736,-0.007281072993811743,-0.0008488757640384989
MICB,-0.029031285627154894,0.0404067354133944,-0.005046926443416932,-0.022191761587223566,0.0070737014349655895,0.04752861572545503,-0.014346400394445739,0.08470669737160634,0.02450154429513681,0.03035285260245161,0.04149952584337651,0.0008277755170556907,-0.053125188091289265,-0.06374811664055144,0.07822316929641379,-0.031290632013690214,0.0005435773562391387,-0.03359627654360207,0.06484608736796682,-0.030274982680520795,-0.054972370936185296
MMP13,,0.010271589051816504,,,,,-0.015736701650083656,,,,,-0.04702767312072908,-0.020056909974011654,-0.005098936639887901,,0.13560995847509336,,,,,-0.016549693039967808
F13A1,0.06033331229784145,0.027762532546608085,-0.02018936579662948,0.03172566074102579,-0.007140682047208438,-0.00788929538072591,0.04796191322035729,0.06153524330364741,-0.02049280282746908,0.018055372184958077,0.09957059859541244,0.09384675643111216,-0.010226509299599406,-0.0025413645852874647,0.0679018249379715,-0.00361221045979273,-0.06541647957933229,-0.0975120955977368,-0.0241396638112233,-0.11190781580618583,-0.0264611506422664
CXCL11,0.08692155017512573,-0.025749778421218613,0.031738576299568715,,0.009851562631840265,-0.010973893987622815,-0.02471173246427655,0.11257289600093559,0.0060673335109436635,-0.023244820680928455,-0.02183870452573966,,-0.024625270877242464,,0.051769888473476626,,,,,,-0.026961772252524073
COL5A2,0.05619296710160794,-0.03086455748036061,0.007316176914626435,0.04065754745817915,-0.04523053806164918,-0.0018559079424049908,0.08972879911744193,0.1739830712773785,0.04453344620954185,-0.005287697292107912,0.05978385319733215,-0.07708887824486736,-0.028676794574375077,-0.04444541772048372,-0.13655669026909917,0.08040564212275834,-0.006639777042315401,-0.023983994197317334,0.07814414842284931,-0.024724698522305286,-0.06369328633989842
EFNA5,0.04341189702657688,-0.03319921888600872,-0.027049119645685175,-0.030678752840280998,-0.035272273892729994,0.0765797435793078,0.0402531516110775,-0.012758813015431542,-0.05187771693594999,0.014144087342589746,-0.026677926092252256,0.04594534227603891,-0.053828316122716637,-0.05921650495183071,-0.005289417552465827,0.028608618823653797,-0.03750067036128059,-0.05361961039196278,0.016738599209095192,0.01074844184756591,-0.05892508299199533
AREG,-0.009959685233601667,-0.016649592214761488,-0.0036239382555994667,0.004330647814867175,0.008928364004315247,-0.005969060414023145,,-0.029421110184699808,0.03239043118580408,,0.07978961728391736,0.003942264107244606,,,,,0.045229235956071444,0.07446424268594412,-0.04019860856892102,-0.03133197445133007,-0.08328265858755969
EDIL3,-0.06638256116648136,-0.026600823615237836,0.02196383019954793,0.05710867445231996,-0.042729834933869414,-0.018676489930531767,-0.060460166929795,-0.15923677201925845,-0.037886544685058615,-0.0008156180659295533,0.11762520752129844,-0.06487994545515828,-0.006426891729138116,-0.02914813406057424,-0.02884011776637124,-0.0914373678321534,0.052646575661796764,0.011963087910128622,-0.04542228989547299,-0.0033443565013293102,-0.02368579118386059
CD86,0.014049468539915974,0.04255839984675059,-0.040747615304941524,-0.012484668430379108,0.0028146907404274944,0.04635643221967655,0.0028948959026579703,0.1252422740075095,-0.017496361875684725,0.11264008887373105,0.003239516538208852,0.03987782045910469,0.006524703724813901,-0.026823925098226942,-0.01576857956005079,0.12103321884264392,-0.011057614041261288,0.0025901117000618748,0.03344792796088491,-0.042936112928510344,0.019780706395823255
AHSG,,,,,,-0.00934043133347604,,,,,,,,-0.027893272304432983,-0.015834150980619837,,,0.2589264049059885,,,
WNT9B,0.047807449884152746,,,,-0.023059536039581052,,,,0.011194141508815763,0.001906813221483292,,,,,,,,,,,
HRAS,-0.036820108945561036,-0.00040720439374587205,-0.010094642359812729,0.03753982126616949,0.005999008621150736,-0.05517518436377027,0.046522889252113654,-0.017431858924567698,0.020535748643933607,-0.08092486815338285,-0.007446125343116699,0.0023026592933330235,-0.06173365605262238,0.00199751902715005,-0.030695563316731202,0.03438195265660299,-0.06617199606429298,-0.010458055224646295,-0.03683930581637979,0.09069378563538444,-0.09026166213989867
C1QTNF5,,,,,,,,,,,,,,,-0.0012231646433847208,0.10709830011022464,-0.03256024644481376,0.09282947106187693,0.03667414564946541,-0.01686941301214986,-0.006213172777290707
RLN1,,0.05453962836849671,,,,,,0.08059643147180755,,-0.025549311112527947,,,,,-0.04411312235067993,,0.028087026350361432,-0.024829258729067064,0.006975776777277832,,-0.01300635982736093
COL4A1,0.014623038578152624,0.002789516865444814,-0.012859268610209352,-0.05389735656606038,-0.02075475838016937,0.056249615466873834,0.06806033489894207,0.1830903737240863,0.052635652735023596,0.046954741021350235,0.06618724538391302,0.03591033695445828,-0.022678302791708554,-0.024854636513605595,-0.09812045260717046,0.14324386258686667,-0.020689872081111164,-0.04642836567231373,0.13995143460980924,-0.04453355688680492,-0.044953115902846
CCL3,0.022425913115867904,-0.004691080647566985,-0.0173528725632801,-0.046757551349603445,0.01893598640226059,0.06982495935621644,0.013525904230196933,0.07219392923943031,-0.030647343732572486,0.008425445369957898,0.09224483756450506,0.017789217743723877,0.02704520240191697,0.025995383212542304,0.08980156454258129,0.011586760831744482,-0.002364319929168626,-0.003024729471727019,-0.0830280328977131,-0.03585941085725979,-0.03229007675834729
BGN,0.0016469952983263012,0.03763586341257513,0.020476583337720622,0.03872578175673562,0.027895949141697417,0.05827674128990178,0.09208229577786116,0.13289499676112793,0.03991730961275186,0.023877154103660182,0.014596007336617978,-0.05496753865370476,-0.02794462068496579,-0.037180554137593046,-0.011387437346722871,0.11997172457090832,-0.0240610729908542,-0.06910764898368865,0.12404917166102522,-0.05756283348201437,-0.061243067825376696
RETN,,0.0016539714768989402,-0.013584249661688497,0.005060382494205737,0.05279442928568464,-0.03354040920889392,,,,0.053161055966723846,0.08140353900104641,-0.017276024078149755,,-0.057474712084440376,0.190704140448737,,-0.040518227984850066,0.07650868123728126,,-0.01808060038316443,-0.02258978664937876
S100A9,0.039089918521342665,-0.024284878966818618,-0.003639764980767802,0.012357221978633199,0.10895893629884416,0.031825702247517296,-0.012061072686679945,0.17677757192132168,-0.004998236097422712,-0.02594177335432717,0.09983162161253593,0.0654500973414091,0.04533760030600634,-0.0035855953710730642,0.1333990188536789,0.011988220427733773,-0.07218361515077881,-0.12072543232313805,0.013260173175318416,-0.06753510175977603,-0.05760825403280965
HCRT,0.06365935649341503,,-0.023275687093385768,-0.021190653686071242,-0.014261406441136321,0.0373674512124996,-0.032172355915051715,-0.019388400121416585,-0.00029224771487924725,0.02212904037405945,-0.04097848926495988,,0.023597886262853723,-0.035916146792373684,0.026577564549752075,-0.026811129338995467,0.02941527402412555,0.036506476962600544,0.026234655531344048,0.010514658334165816,-0.029281202869993538
FADD,0.08116833063730981,0.01295426689575317,-0.033524820159817406,0.07781848847491706,-0.04412569643456092,-0.02660597252333038,0.07163211004521204,0.09029074510837296,0.03289355310817064,0.0028350336114620154,-0.011760103587387138,0.06054429486198082,0.0726584911446622,-0.03346676926982342,0.04174542654584814,0.047697693446567595,-0.033266592638540385,0.012908573688407716,0.01822790237517292,-0.01567385858043307,-0.047031252758525155
ACTR2,-0.08201706092806237,-0.07373071333398928,-0.03254645031034841,0.001783021917655038,-0.016549885330224355,-0.022958787613738804,0.02546311175739379,0.039885695166726215,-0.014363323762918946,0.02770674606788271,0.0781608676802953,0.008542938330671372,-0.027498030532805508,-0.04760163476026299,0.10239727901563304,-0.04500113232104207,-0.06969518778593102,-0.0923297915203368,-0.013560402400366042,-0.010776043544844321,-0.022528962558408517
BMP2,-0.027991509628108473,-0.00107886126199886,-0.02089516846455255,-0.05851206587453058,0.04691687322492584,0.06260689858008696,0.07099321788523201,0.039620770636883615,0.056175649443329305,-0.0004449119745991048,0.00929366015613683,0.041262645362129965,-0.04787271967998282,-0.025691868372922654,0.0809474584367447,-0.06961382225796241,0.01141314180549639,0.015552232070799716,-0.006716979523571442,0.019991438439867823,0.009337789613759506
PDYN,0.008908110731075421,0.026279119842389266,-0.0042559331087340556,-0.001752913923310465,-0.03852951679482414,-0.03553711723234328,-0.043168412707473076,-0.11171658784156839,-0.006840802942942507,-0.04078449160075419,-0.02487076187665517,,-0.04477855250468118,,,,0.050270407932108234,0.006724545810870012,,-0.014178016910901209,
CD55,0.0077283807012399125,0.02806458079273974,-0.0032489498128998213,0.04637457096983498,0.008254333792020336,0.0067396445506400435,0.01209438079689736,0.005199006952812043,0.0065623784716044645,0.02648161789502179,0.11605254120089939,0.010615490660204794,0.0454111442547884,-0.044671120355240915,0.007581093408846343,0.04961991418104977,-0.0008884639947281345,0.07230329519352802,-0.038853874879840315,0.011761053422473763,-0.07827189847081621
OSTN,,,,0.021532306602222148,0.04883369758852827,0.03180094090607758,,-0.0307694816387102,-0.016392663922410455,0.059306242063493275,,,,,,,,,-0.029118920547470343,,
PDX1,,,,,,,-0.022904169747846155,,0.02076056235262778,,,,,,,,-0.036880317728098445,0.0629042781384284,,-0.005639895051710464,
CD6,,-0.0004441072478488553,-0.02534097242381214,,0.002086027791177934,0.07184180299241386,0.0023632388814885355,0.029158921324786563,-0.04760365864196419,0.03015525943437273,0.05389386813604702,-0.016139556559856466,-0.026501894712591994,0.0827836823128991,0.08103788202251291,-0.04690327800565936,-0.028717439656732385,,-0.03744178252431759,0.03659569970420526,-0.04338460768963804
IL16,0.07159352099341092,-0.02885305843373854,0.0065595382019623125,0.060065388194598224,-0.011728499082011618,-0.03672560310537515,0.05788961612446128,0.07279461477402961,0.01774982551065202,0.0319279533815956,-0.026881025898849047,-0.00920158797239387,0.0228149716699447,0.0318082776065209,0.08237906688573492,0.0987141350352771,0.004328042179259228,-0.0218029493680686,0.03291756543709116,-0.02863044041323993,-0.04977711591789812
LAMA5,-0.005501268107105637,-0.03226971478720952,0.03799144057394447,-0.02026083076427436,-0.019406799884438018,0.11808776462361605,0.07301682086295055,0.08802065549540247,0.014032687692468402,-0.03254477814351,-0.0019774014478857968,0.0060356800330617555,0.03962940479567083,0.013807404121759945,-0.07593648532385996,0.1588375967634259,-0.032820605159039555,-0.08704837662514751,0.10503333104422384,-0.01943227287973525,0.003087967263496757
RGMB,0.06159807190472996,0.047109252538193064,-0.075208024810216,0.04972996273149785,0.07977554763711175,-0.06276434980555616,-0.021581557566668064,0.06723664905408873,6.272071862141167e-05,0.01656365753566319,-0.011500444464406692,0.04236396745677686,-0.0002711373429322642,0.006256802043281417,0.00683837221049317,0.04727538708267194,0.06533825345596644,-0.009902144016947266,0.04222370051199424,0.008321229647248685,-0.007450032422656669
INSL5,,,,,-0.010229854495047012,-0.011076679123128092,,-0.008548191813296815,-0.030470696071105138,-0.02780265895645486,,,,-0.029366970030362344,,-0.02917908549181519,,,,,-0.022710554198153873
IL12A,0.024957482354011885,-0.040501285498621524,0.06735333498600655,,0.045142587493823313,-0.04086130901917587,0.019350158070009716,0.03689424456272848,0.002870743091706205,0.035448229312580334,-0.021838716536716724,,0.04392199851897299,0.037931763632782736,-0.11788125561401816,,0.052977439810210775,0.005688028507249514,0.044674485918552644,-0.016508233407867758,-0.02445239614499636
S100A8,0.10250827027570035,-0.03728739222187938,0.01016225487999904,0.009348106221480893,0.13127633929941745,0.013349709094557244,0.034052884350145134,0.18271458733532442,0.0005502515114607783,-0.028043176675989698,0.08670872702206345,0.0220616853990073,0.006746833645206519,-0.06692030108049501,0.16639444390595337,0.017893504619613105,-0.04043230323164007,-0.054061025493496256,0.08259121975966562,-0.04403740467416326,0.014790723259509767
TAC3,-0.06012693421454837,-0.05015318016359226,0.005016936102688655,-0.027680100339892655,0.011918188705704564,-0.033705101865174614,-0.06115074264645394,-0.0641335993750829,0.05127122429496404,-0.034139151133500474,-0.05008450442781821,,-0.01130221923355034,,,,-0.005564398028103046,0.03903993932144631,,-0.02749220834667323,0.06659825873432734
TAC4,,0.03794049114527441,,0.004988649841275508,-0.0043772614095875,,0.05385616930190709,0.05282606194651315,,,,,,,,-0.03225264093940853,,,,,
MFAP5,,-0.0027061137245867413,0.005950414502360342,,,,,,,-0.02697806370959401,0.055391730757907646,0.005499261883535963,,0.08104601096364293,,-0.01058931513953229,-0.012977399760054888,0.013945837029444883,-0.01396168069072413,-0.035950041561000914,-0.03700884786274765
CXCL16,-0.0022579774610495293,0.06174116700864332,0.012102005531981264,0.021891811067893382,0.013506651630752558,0.05009586865518006,0.06999250524289222,0.09565170314095738,0.07449070165248277,0.028187968009798055,0.0652124699131606,-0.006152641922582197,0.07883466612484696,-0.043195384876564366,-0.1474713976889858,-0.045005102610446955,0.037983143714155336,0.047768788259603755,0.03848945313109116,-0.05212203425419162,-0.002737548750080028
AGRN,0.06345238950121439,0.01647615758406869,0.02102785337199347,0.0795161319127451,-0.060346706523939884,0.09847318650263377,0.07733393547559418,0.18775146927824354,0.016292325539990476,0.033691953123214054,-0.009429102537915438,0.029243231809312334,-0.02509557397621244,0.01840919835934111,-0.10343142799704083,0.12487550620040322,0.04905028651009481,0.1018281932782386,0.11009273497655336,-0.00176551816644397,-0.07104966585667276
COL4A6,0.037084063155496186,-0.025281872709195078,0.025682780403502303,0.10115197323229033,-0.03147580433062507,0.06558560398921424,,0.06707598926136352,-0.0028652262235635364,0.03393344203921767,,,0.009513212919222433,0.013012788577720811,-0.04399984239768625,-0.02619456930345132,0.023512859005118205,0.12207197226721918,0.12141197162198729,-0.02630492102544709,-0.02336639794495776
FST,0.006598548048305767,-0.0026248137802572266,0.046743802371177604,-0.0512170947208854,-0.015170078754725431,0.01867338310806807,-0.002088404034964378,0.024769859473600723,-0.015654699589149435,-0.006839818332365514,-0.03185307431541444,0.07560500197243918,,-0.07451207046298966,0.05120135488446666,0.024445026075858432,-0.019913717755076027,-0.01825725765835311,0.08756585831506081,-0.04442118059207185,-0.09772281878667625
MEGF10,-0.0020612848113124946,-0.05730852359930596,0.022444739987349607,0.06307682243585032,-0.03887822578496702,0.07679103413606245,0.020906233287185015,-0.020735647959753765,0.003688282067940399,0.019342446963639064,0.03331658752306209,0.0878656739367474,0.03759771108097792,-0.023272618811069075,-0.07185973170651165,-0.026036010938831382,0.09795038663784322,0.10262553905764235,0.014350617256463217,0.01388423086381836,-0.012712237795987662
C1QB,0.005022929250756103,-0.022142742434200176,0.03832957087693674,0.008679692080734032,0.006054849558064113,0.06465478424932239,0.06464888502771775,0.1757832493683685,-0.044950680445876086,-0.006498999472223442,0.09934760370421446,0.0598333215617373,0.03916844172126505,0.032737478957291295,0.10559853614383866,0.0754755638289315,0.014508085889417608,0.009670793429673655,0.08554788329576417,-0.07537775615673678,-0.05738800637781379
HLA-B,0.1480619083488532,0.042495255377702934,-0.001516597374095491,0.02881651845994028,0.016232707993736578,0.01844448024950599,-0.015619041272239731,0.14795994804963983,-0.0060920311838432275,0.04579454380077961,0.12820455168951245,0.10438105760233925,0.01952276956289855,-0.06766462971590173,0.05509521376936199,0.07082051904139812,0.026676049802054604,-0.14780184052177892,0.14842075559551507,-0.12569025109692505,-0.13153938591117942
PDGFA,0.04687789186766159,0.010405144551035852,-0.03039234129841557,0.08445308350938356,0.04075824616637845,-0.029611287331503054,0.08295021485833874,0.06203391870495384,0.02193880047244582,0.0024175645463882147,0.0007086369398243595,0.03892846346772076,-0.01331744670301267,-0.07544330615785833,0.026557894144778514,-0.00020845518979189118,-0.03640897955104203,-0.12179450487033192,0.0668648047298336,0.028473364132986987,0.01481377519569679
LAMA3,-0.015457340012324801,0.038135391691249396,-0.019608110486300633,0.07106230595691541,0.04439636514450577,0.03730637244157183,0.0018555147764666474,-0.03813592949825105,0.08233068110882326,0.007278975028145271,-0.0313973037796835,0.06992893205240816,-0.009422832653750157,,,0.037513568314982426,,0.0651089924666777,-0.0019048890263814056,-0.016689733965348015,0.026824605626067862
DKK1,,-0.035226492367860296,,,,-0.054689281285803464,0.11624551243970085,-0.056724723001896286,-0.02243650380365378,0.030585395851652483,0.006356768620274347,,,0.07686241727923676,0.020198113319914415,0.012564965419202039,0.05946082332876413,0.005912663056712736,0.004562318513623061,-0.07129155095914111,-0.03586680560462464
INHBA,-0.022854742639097786,0.013346596367390511,0.13101585012429087,0.04286921932190869,-0.02035967741930638,0.03928313442737715,-0.05218105996389658,-0.057234345675957386,-0.019903866214431246,-0.02713210388798698,-0.017272604140751387,0.02809566624313579,-0.03382497280664852,0.07669926740208939,0.007898821966467183,0.06409458484494138,-0.020364951296928162,-0.04513596367785335,0.013691403064198316,-0.026930626301076448,-0.01828470218777635
LEP,,,,,,,,,,,,,,,,,,,,,-0.013204619131619164
IL7,0.04065473206253893,0.0056838811853473035,-0.014205992875627087,,0.028964993674392536,0.06118824950950919,,-0.03542008646377572,0.010450227051505515,-0.040960897183262276,-0.023376880878342606,0.0821483370434845,-0.01206456161662364,0.10066714179037556,,-0.031257648882744,0.024348949790621355,-0.03729453933312441,0.005069022999632046,0.024359295728930915,-0.042631446174114206
FABP5,0.14202157569563,0.02671073812430868,-0.023302468940480485,0.11283471368615673,0.06011303935526056,-0.027516173049626745,0.07750185856906108,0.03590785289045563,0.0184169025300069,-0.044919820243369275,0.05769544143494047,0.022004503674539787,0.04491743682623336,0.07908534473162905,0.0715702964650052,0.019462244407688352,0.00603368248218399,0.006260660705113827,0.03908071816748472,-0.005146621185863408,-0.05749911731017359
CCL4,0.04253537370914288,0.055042848520766026,-0.07139732183171507,-0.003995362906119641,-0.00647609456977341,0.03476330632030826,0.021937493650755892,0.06368354970942094,-0.022078376014709855,0.011754371709227463,0.08717566658683971,0.06253604584311895,0.009745797274543692,-0.04982199558764655,0.04815141710489832,0.005987165779824191,0.05448455514768667,-0.04230913654694136,-0.07750264999378823,-0.03638843091436615,-0.03974570400746624
FBN1,0.048221731667930506,0.027573047779871383,-0.008636064364731733,-0.024871945078932905,0.003033461183696587,0.036258277412403964,0.012843824942888164,0.11103024113228982,0.006231589006311312,0.002814139666751558,-0.05588021430832965,0.0440171186218231,0.009367798484701767,0.05804794441226287,-0.0670869583338218,0.1333006939991783,-0.05305925481922269,-0.019666785597660313,0.12305874346890801,-0.07750903057893505,-0.09092045065876106
TCTN1,0.055438415910809086,-0.021133392652911236,0.02039398025097009,0.0004952635721646471,-0.021096317526313142,0.10261667435633785,0.033047261811365566,0.09292404524105093,-0.02982501133988279,0.03531757775710255,0.05368931774672078,0.0221795941376076,0.04007912751658142,0.03990961640129051,0.04141363307099797,0.04605562101017413,0.012039862297535462,-0.012717881085525802,-0.003942848639894072,-0.0377280934280966,-0.03230155773533236
NCR3LG1,,,,,,,,,,,,,,,,,0.005841169720955229,-0.029432247575009434,0.0035559098030575453,-0.03356514287414574,
BMP7,0.04269605097033787,-0.0046708273620070144,-0.02436788752096467,0.006295922357202904,-0.03838325297895214,0.003161296600839474,0.06247046500747829,0.0706432537158858,-0.026887655363757354,0.048358270980304804,-0.008423327393581152,-0.026368778710387845,0.02184440762963167,0.02139951450200021,-0.05026443093379968,-0.020419364640506685,0.017129174806173156,-0.05800700936680348,0.09084626710196585,0.013845866662167142,0.06547707654753977
NLGN2,0.09118010317020392,0.034843751209358724,-0.03217464528199877,0.007879564305401357,0.01027333682626708,0.08053583841199977,0.060798928998868546,0.07873751265765751,0.001984481769180081,0.03259909992051668,0.012107333440333044,0.025661307373273337,0.010763786394448156,0.003986331636151032,0.0242133668316132,0.017038065646136635,0.01888610463348018,0.06711870824151361,0.0531663882636921,0.03230785003920925,-0.013508177784664805
CCL25,,-0.04254437733089888,,,0.012543849517529673,,,0.0059494043800922625,,,,,-0.05698552910806251,-0.02900477765378015,-0.052613306146868204,,0.0010629420267847715,-0.021989635543677926,,-0.041761921624300424,-0.02044428215193408
NPNT,0.013328630941428025,0.03670038326139917,-0.049316736874221064,-0.021018148544463766,-0.02043051852410948,-0.014078585796801577,0.036431006495404934,0.1038425538031283,0.011710306977495994,0.060063937634874436,-0.03728375634413273,0.054090253503841085,-0.007631430975969868,-0.02386257777605385,-0.015938630723841392,-0.02921596059484738,0.04255704502540409,0.056365829206266795,0.09869429237245002,0.07227388045910874,-0.004244250612951535
KITLG,0.015438472061920519,-0.019205896723087243,0.06430419171335715,0.01822744232670715,-0.043810997742914255,0.02011741512165894,-0.043289373769058025,0.0511532644536047,0.045395858531776766,-0.028112183601310223,0.036453383027134065,0.04042091979593313,-0.015177000296950897,-0.051454219191019626,-0.07917117481951585,0.048801399086276905,0.039988770249781126,-0.027733557597266815,-0.04198892023887391,0.012218820946362627,-0.03520321100462845
MADCAM1,-0.030188098097676083,-0.044346661210726133,0.038369890747525726,0.03614551044063045,-0.006753022384641929,-0.009762932469447589,-0.010494264190002574,-0.01539994300612754,-0.047242074336737244,0.03041496471804145,-0.030935774950015947,,-0.02739880663690746,-0.0327947244359391,-0.019702756963337963,-0.03005355564100545,-0.01475529308388648,0.04832027235013035,-0.04086198973774303,-0.015377258094135305,-0.035061585079437095
F12,0.02721431542282365,-0.026339995683889224,0.053050055939134644,0.016176861584081065,0.00019629212215810013,-0.08248734784875406,0.030242601019555483,-0.08845791055654384,0.02241338584666216,-0.024319176284406052,-0.0437811826634183,-0.038039977576085446,-0.0059998756831026595,0.0671890055084544,0.040815764709004596,0.12366635507671475,0.005559420076539246,0.02221713095785264,-0.0029875578308572303,-0.004454208172715244,0.045199199725168684
S100B,0.05667039708917499,0.0037407584118870395,-0.022234062675139894,0.042020213819322416,-0.11792287776001836,0.01066178706872146,0.013054037545351045,0.04461580648944027,-0.0711336848193802,-0.017746932300286344,0.030591444994168073,-0.024446508955309924,-0.056535997391475815,0.049602347131950164,-0.05517086077658326,-0.058980578722151164,0.08882676969406911,0.16724466868996973,-0.05016043215412273,0.019558204143093783,-0.03198477476693057
IL27,,0.14156033027231446,,,0.029063033188781996,0.025895215685404406,,,0.03966465914243364,,,,,0.030218744342866182,0.0055483967354041375,,,-0.027837569207229344,,-0.014371075892004984,-0.023541158711641218
CD99,0.15453858305978632,0.030660434041208013,-0.03845036862883632,-0.0013140807305877494,0.005258812981042772,0.031382648517624095,0.058422833963336966,0.1360935194319958,0.11766313829458788,0.05362020018007932,0.1251344127722721,-0.0044683507655508626,0.0448130126061377,0.0067835950500692915,0.006885421473609976,0.08179770906553953,0.02221011220273641,-0.01195777554761877,0.07683666571864008,0.01060042337931341,-0.057344348355666735
PDGFB,0.0009802563440371068,0.05258290529746273,0.01661818174316982,-0.014285816249378287,-0.035320753059413144,0.08601440704328273,0.01879218106023009,0.03333590480406185,-0.014748947603504765,-0.009346564124146696,0.028243479134108403,0.0757840273005646,0.017395968695070613,-0.04089098962723206,0.012350928047594483,0.13637079717416828,-0.051216293192269904,0.0048430860052832946,0.06438124385093487,-0.0002787391144545397,0.006398258934857924
CLEC2D,-0.05483042867078472,0.013449335510626687,-0.03779516775437479,-0.005208451578987953,-0.054434343765475596,0.07217349629686468,0.06989977334591828,0.05925395407852499,-0.00771005386738121,0.010051179382875648,-0.05376400568891221,0.011457335652465447,0.005262780403433976,-0.035843055624555684,-0.06085636079828281,-0.0034870294068310597,0.008734555180716233,0.07035278845885287,-0.006274524471782273,0.008657785692723357,0.060290242982313606
F8,-0.004898960861995243,0.012500008476859146,0.08772477470747855,0.028434384323217585,0.043431885322105616,-0.016305798287202976,0.05667954838948471,0.11800584278441739,0.028503347057056736,0.0438924333691404,-0.03478111064857717,0.12844026091789065,0.04446917990806721,-0.04685672622124685,0.003463670018311073,-0.0022771084864954185,-0.01008973924890011,0.060595801073839085,0.018704971275027214,0.03426780821300481,-0.006420908468824034
C3,0.061284650229795505,-0.010546600234101,0.002541267681876374,0.059762437059312994,-0.09609409387661301,0.01539605711751102,0.040718955966334666,0.12408577267104955,-0.05498298353011837,0.01690946904625033,0.10636776830115832,0.018240417173170435,-0.0038602363841104075,-0.03522163008768695,-0.002958170314560285,0.024524350338726294,-0.02201399870786066,-0.019311935756781723,0.09616994136626589,-0.05818386698184102,-0.04820262194369271
DLK2,-0.015168238224515988,0.025675917977644507,0.005323688708714661,0.0024383411178439175,0.03260700089910152,-0.013684931090873662,-0.0355665086472066,0.014602498339296267,-0.012874412431356529,-0.030802127685836657,-0.012326405178997931,0.08127569796249323,-0.03447808001004226,-0.02471254659674861,-0.0059730118094896084,-0.03091977657209064,-0.015588307320030343,0.04822121452261378,-0.0006754222874751684,0.027212553106923856,-0.014699812835189613
TSLP,-0.02346402674553329,0.015556859265017558,-0.013994255879583743,0.0476286906958826,0.06276124781688208,-0.05922235483762598,-0.003268971169329038,0.0933146485618032,0.07168485325069178,0.020557614625093704,-0.0011483877651062356,-0.02089419733190464,-0.029926055834089967,0.009213515729148383,-0.024384607491870894,,-0.028033651894149633,0.027226051460809492,-0.016716102959759633,0.07035043260063563,0.013031098455156816
OSM,0.0015221285253390635,0.00021472274850865622,-0.03180276402739452,0.12095329688331523,0.019117459230567718,0.004064075349174018,0.020372920027106788,0.08230588169164814,-0.02484013806530921,,0.13836947753790313,-0.0033811077126605724,0.01818569920708714,0.0047161981025239,-0.027379599692858865,0.09845591409087735,-0.033258454620878564,0.031229653218297897,0.009525665528991875,-0.045794112764427825,-0.04576774609692105
PRND,,0.012690241105043014,,,,,,-0.007273446932748242,,,,0.021987557557948022,,,,0.0019369487281770102,,,,,-0.017176746085583908
SLPI,-0.008108335900254005,0.023559862921828115,-0.022894318354711007,0.06563265223244265,0.04971106239062339,0.020755655490922027,0.020800954169291813,0.18340892720183316,0.022152904891110617,-0.027681717104188413,0.07760904316120718,0.013842619883042747,-0.04128568686510641,-0.02332262525104032,-0.04266642409117795,0.01683690907456766,-0.04530836188270403,-0.1612801149683741,0.06990889232570559,-0.08308219529920818,-0.03129929530132786
AFDN,-0.06602005715877593,-0.045417350625204515,0.00607400280033175,0.003593625332280646,-0.03439922064184292,0.05801479363865062,0.0469885684604969,0.04107033326843038,0.048920476976587336,-0.019941634580709116,-0.025875562991262167,-0.016991253702176416,0.009373777438247185,0.018144824773549815,0.10988886944172008,0.005057460338280085,0.006332309218818577,0.00648047662146558,0.05655274153386397,0.014456930069981206,0.06936479570427712
KISS1,,,0.034223979225820184,,0.029484839941569422,,,,,,,,0.10666058343671891,,0.05100593683290901,,-0.03359680621339281,-0.002979084319051632,,-0.018901740264825436,
ULBP2,0.0069460791704455465,0.030082511030789676,-0.033975885269742656,0.023122872016828794,0.03519795322635489,0.06699441370992307,0.1426555381337639,0.0831832066887607,0.07823994852961369,-0.009570301545462344,-0.02139700232779793,0.03133577998703492,-0.04158844272803058,-0.03531454355271328,-0.0226123154300278,0.07834930298389868,-0.01637250837516778,0.09317000222821616,0.06036125508813529,-0.033675386116595485,-0.02280126696958159
ICAM4,,0.16588041934891998,-0.020332307933964726,,-0.023059533694324865,0.014386478399272104,,,-0.034927071053764476,,,,,,,,,-0.019262302227698334,,,-0.015733816244123684
TDGF1,,,,,,,-0.017782325255886983,,0.07267399831313705,0.00413464259248381,0.02533588834934221,,,,,,,,,,
ANGPTL1,0.08262825715005138,-0.022351131838038274,-0.030833912454649486,,-0.019381774638414236,0.010456297349413831,-0.018598214069540077,0.1381708852019482,0.05058637735993309,0.0005372792015217794,-0.009720907198137466,0.08790869515650468,-0.03302373166343031,0.08417592884975594,,0.059182046216998685,0.01373066585616785,0.06513551106423213,-0.05009888447334046,-0.023765269158862165,-0.02330638556019128
