,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
THBS1,-0.018554723188844355,0.04385315289967749,0.03691173491224101,0.08912505455874856,0.03376365683283139,0.023387141086250226,-0.0213779798649251,0.05113422688329689,-0.08716709547403564,0.011953770201007068,0.021326237900040637,-0.17514858226925709,-0.04829135749355976
HSPA4,-0.01290458460835363,0.046310777735524215,-0.045223924519055075,0.004698264578363305,-0.020012939523200605,0.013324662280481629,0.03746550042323412,0.009308287020972066,-0.042610166057837864,0.0015915552064885811,0.049583210003198534,0.010035615788885044,-0.061204978659755736
LMAN1,-0.02081295439916297,-0.0010647332063593309,-0.04878400782204957,0.09445015430072586,-0.020154282895275898,-0.010552839788253438,-0.12618206919136993,-0.019025918818947527,-0.0019912005079214495,0.036785858021510444,0.05517013611691842,-0.06806154646194165,-0.0327656876329246
LYPD3,0.018264805867925903,0.07622231423764142,-0.017660961822278186,-0.002862005136091702,0.05368360172587617,-0.028422242515744874,-0.02562864087382437,,-0.016683247923880172,-0.027411460647392395,,-0.01643634858415339,-0.03691707877243508
APOE,0.001838378050168381,-0.00047712078708164464,-0.02100716625898773,0.09339661656216977,0.08414578223653475,0.060260363332068495,-0.07550359978871402,-0.005380540035650787,0.026533173236823585,-0.02743983211538223,0.055719293988928095,0.06682533376490035,-0.04563095739073738
SOSTDC1,,0.028582522716199987,0.015725678991757537,0.016909730222626207,0.030584118486676918,0.008297429357693176,0.1850156500035104,-0.02293489114381608,,,,0.08036194575334384,-0.02981367264666086
ANXA1,-0.005523110741334171,0.03759100098830652,-0.04109084014046479,0.08983484763920507,0.06319529662585786,0.12726694623632515,-0.1117121539974735,-0.0214612087165703,0.06256264353496492,0.10565539982191263,-0.006730879601738124,-0.05737368132201785,0.08056679288987846
WNT2B,0.05062775415596509,-0.02046681279219987,-0.001995570714660302,0.08693653347120099,-0.019250781930133055,0.03794025498320937,-0.038046426952139265,0.030221273991250703,-0.03165686612748437,0.09232729274553442,0.022791831133043765,-0.014302931086190884,-0.030226306100066956
AMH,-0.02070159253360666,-0.03471843613590082,-0.025579737004847804,0.10446998270460772,-0.022830059884135424,-0.012555684713894084,,0.026482738222849946,-0.009569475711221583,-0.006912987547270115,-0.020409547492637386,0.028393403055232715,0.010606358306749934
GDF10,,0.038193531971732274,-0.029486741812704564,-0.030377296005548112,-0.021329627644089508,-0.024584425745657522,0.011371535349849993,-0.005080589531135254,-0.03950876464267962,,-0.025759141033752847,-0.0073761059851614194,0.011716243957862194
EFNB3,0.0005060461187038413,0.024285776592074388,0.010573358736088995,-0.04907689677787223,0.023122772037343583,0.05132719840662038,0.12011877793733303,0.00671372000610596,0.07280507065120084,-0.00581945846141912,0.01175881827461343,0.007238542850357274,0.010881933860680983
LTB,0.0014300775435104889,0.09115100270470047,-0.014618871094411928,0.1314951296779113,-0.006984345703888914,0.022835231239473282,-0.04652515111101459,0.021005975840103892,0.06655365787891325,0.09953425208683396,-0.04917038414081266,0.127978302268104,0.025962230374160823
ANGPT2,0.04484493830367921,-0.008813052707121422,-0.003655068165793941,0.1423824511796268,-0.039290804096631056,0.015806531244591904,0.02458719372835304,0.02524108444728277,-0.04686375961695216,0.05829556543261592,0.02575501924986004,-0.06187747537312345,-0.07916283614395025
NRTN,,,,,,,,,,-0.03594095478185468,-0.005646773685319982,,
ADAM17,0.01201190127577335,-0.060680055107232116,-0.030100129817026824,0.07558440845265309,-0.01377691184163663,0.0504209388884741,-0.005244194460123524,-0.03649696415213032,0.06286580460865093,0.05743397376725682,0.010010238950720856,-0.029165437469539795,0.015827207369914956
LRPAP1,-0.04671749753354898,-0.03239077413117663,-0.030122460900610975,0.03210316937656615,-0.044709443305333045,0.006894181273994301,-0.00250318654683942,0.00255603745028503,-0.005512723991997144,-0.012949651857644658,0.09412799274074536,0.10079307590466569,0.01001602337123768
NID1,0.030304411601014145,-0.030159232309390747,-0.02721705880286243,0.14185028749812556,-0.050370556155850364,-0.0009335794200607307,0.10749515390425177,0.0033962302049494663,-0.002482191655858696,0.09050367044859237,0.055937868001246546,-0.061264889687090915,-0.06669005690885181
MST1,-0.024401500628970455,-0.021698754905482797,0.011990646135646326,0.13043666163219503,0.006312476736613075,0.0449457535389841,-0.019578234026466555,0.020891373823044537,-0.014010421441708481,0.06461638848628022,-0.00527197178528235,0.10700744024619162,-0.011748911422788827
IL13,,,,-0.019095887142825566,,,,0.0018232969964036916,,,,,
DCN,-0.00376350990838598,-0.012797186692377513,0.013293417517480104,0.13980011057774053,-0.053295070721724194,-0.06576339124885487,0.016247377593901793,0.01284202432747355,-0.044117561889388666,0.024925624471222832,0.04402142743126791,0.0032922790189664317,-0.024949849984863985
IGFL2,,,,,0.09945935814941081,,,,,,,-0.0004097397338874607,
COL7A1,-0.0028682651691607605,0.014680767510498217,-0.04253758389126866,0.10633415699733817,-0.014213849602976674,0.010561236489366164,-0.049416735009746984,0.07968878806980068,-0.011926568616717849,0.09934978797854042,-0.006659854872237666,0.052829736452638394,-0.004251921887814307
CALR,0.021467217674468148,0.019370016320593132,-0.0048147017779784475,0.12739565917794526,-0.0005175240823422122,0.0031040215453098704,-0.06428513124730152,-0.0018182731853780712,0.056138776117445624,0.06730812569725128,0.0046715901819502454,-0.08230842562015206,-0.08673993206559276
PIGA,-0.055647562054990767,0.007278028405155827,-0.054069808644762234,0.08982069439393074,-0.04652866219989947,-0.021638099881308225,0.03351629397160651,0.022463138786757906,-0.007664162559282799,0.027316098737220355,-0.021927934819507357,0.02687387559355721,-0.0038669769787847853
CD200,0.003108847865537077,-0.004944545900781173,0.017263546028723046,-0.024526877189533367,0.03142366226381279,-0.05424069418386991,0.09077032951417317,-0.0322452581430538,0.0941460245799909,0.05282542368144152,0.03888800460172247,0.06186700022493681,0.00048542776269093864
GRP,,,-0.01901283744562635,,0.07508214763856316,-0.010042606787336865,-0.023555319694982358,0.028688533132050373,,,0.1666786096148418,-0.025962853680856934,-0.03787741546615036
CDH1,0.01533068789866286,,-0.022000963483896952,0.010603399388525878,0.031105549176993774,,-0.039124226251159744,0.056786302993299814,0.10954424268961244,0.0520979465990944,0.08037707315437792,-0.04402521758246086,0.04559883465955081
LPL,0.0505907166282282,0.010551994969614788,-0.03350088058873949,0.12725218124599116,-0.04540573878404931,0.013372192125888558,0.03360660256063786,0.021546726163714638,0.07536069184861442,-0.02020594107862085,0.06498694378163174,0.05276225121008291,-0.0022327372246649007
SEMA5A,0.033610233726039516,-0.017939679478504257,-0.030698977603834925,0.07975800047870331,-0.003936631945938195,0.0019210746754911396,-0.01943600749409051,0.019743578296191815,0.006244291009896859,-0.01154083081478433,0.058330760025427905,0.07719796548114483,-0.016895583917902586
SEMA7A,0.020897425181894903,-0.00038090435964544856,-0.03589109569406535,0.02880167231704646,-0.046596406246276104,0.03333394198753103,0.011449767705980352,0.004051245558737307,-0.0312171167828941,0.0010724216442477383,0.07120386748263717,-0.012645407356953289,-8.745088501556756e-06
SEMA4G,-0.005454784329940008,0.10532919494320782,-0.03612381902574006,0.0806282205946135,-0.048079274375599286,-0.07087222026389565,0.044111032259645994,-0.011403611535961845,-0.08660616653422812,0.08503302874119197,0.0317786002284405,0.007641961477708728,-0.05468011634178357
SEMA3B,0.05293080562657658,0.015398926797530299,0.048257386056542825,0.03455913632950693,0.0036278760124820813,-0.029013937976998236,-0.08022254562209362,0.02439600905593024,0.027469149241681052,0.014415395742968214,-0.07880975456590475,0.033286667931780825,0.0833506660584556
RPH3A,0.03828723764303522,0.026383150967728874,-0.02203751530352935,-0.042978092292876885,0.06871163921470262,-0.013389029000141016,0.020981184931633597,0.058655308321942844,,-0.012312783107323255,-0.03435695347139485,0.0013748950980286218,-0.040232025685884874
JAG2,0.005339213554532478,-0.0011759247044679528,0.029231341456251034,0.0015552249561638148,0.03709875904122524,0.005219765611779364,0.012972994096027432,-0.02281108529526081,-0.08530584419814348,0.024476932481984598,0.04019809938315539,0.03723438100153409,-0.00923462821145885
CGN,-0.0009203989639769651,-0.03155044694224931,-0.02312446051653241,0.017060972592753854,-0.02360720134670153,-0.03692724962777053,-0.04331399223528738,-0.03776279627910755,-0.026499612049654456,0.06678889396273194,-0.025427863012947596,0.011678523189740853,0.04052839188407632
GDF15,-0.06524264602534521,0.014493836541895311,-0.032189061229072634,0.16877884872848825,-0.023854142296416372,,-0.04991472309818045,-0.012699315572286847,0.024809929244873637,0.05309752890448718,0.02866441929380813,0.02414670001856628,-0.014524387055495297
SEMA4F,-0.04957370226181816,0.0020603574824160334,0.05822218219794377,-0.07909243644290075,-0.05795135751272871,0.052177582330508815,0.05306105676136914,-0.012972006095863955,-1.7832649418660346e-06,0.03193218615773885,-0.019576054395355466,0.022548154297858888,0.045949922423847586
NXPH1,0.05604349947013442,-0.003120300107992216,-0.024461582534713637,-0.0062868769998725245,0.02707221815560813,-0.04504552064762798,0.032989411306878096,0.017065310168225316,-0.00020741250092133945,-0.023422181281305583,0.08851049127494943,0.033022366991411166,-0.031068569537574288
ARF1,-0.03272946644343813,-0.04855364772531122,0.0522551132239451,-0.061209089684201655,-0.034649259981710624,-0.04857405760477743,0.01893566719121434,-0.03082702334503621,0.08717983643672797,0.1325923930534423,0.02695910594732705,-0.06624588745942112,-0.03654166565402749
DSC3,,,,,,,,,,,,-0.021880699522855113,
EBI3,-0.013612131011680248,0.010103599814030875,0.01210296225493025,0.0762387949221275,-0.01978886081608631,-0.022130303357138413,-0.05308131104183206,-0.016821039271763323,0.14110887370995723,0.06135420857259773,-0.025059796384552566,0.09777796061982802,0.0703709061044667
TIMP1,0.028430735276577728,-0.05302991334270049,-0.026864742880548288,0.10864504566020282,-0.012592603404072407,0.0021295629181588044,-0.057863651054874655,-0.038190467868068324,0.05952628820941334,0.09162576522212568,0.09104585325527424,-0.05371061938847629,-0.07567227028535249
SEMA3C,0.019178197747730528,-0.033711019437288325,-0.0010795710493976753,-0.030422954632049824,0.022219664046878296,0.05818684494004724,-0.036323935347834325,0.0204787613638648,0.021300052278152883,0.025993654761393137,-0.010112500485960246,0.027785519799984275,-0.04406473462712346
GNRH2,,,,,,,,,,,,0.0648255944130575,
GAS6,0.01117859626558334,-0.001162154831594083,-0.0016615124168688662,0.047410530673122966,-0.017942393239086158,0.031619604407391554,-0.028647713497618726,0.02302737736578527,-0.12568160395130815,0.017171392951442217,-0.011829751166079974,0.05368193903113773,0.006807280255550073
MEPE,-0.02110179361943436,0.04459971859367637,-0.006043131076383014,-0.030057526918795492,0.03896125793228749,0.004886241834360024,0.03335371571251746,0.035733530972011006,,,,-0.030235666555499696,0.041569056481913856
SERPINE1,-0.02849596453242128,0.018028781523873567,0.020929004378844436,-0.011858739621776845,-0.042778329508509946,0.04052101390562196,-0.04427328391295724,0.010244923751250145,-0.02340216639972072,0.088762674119636,0.049380074160692046,-0.1638660917160707,-0.00016903971322307455
RSPO2,0.047178775577631664,0.034049943307808334,0.005007019876461688,-0.026899090918574554,0.02327406059723371,-0.024268415783635398,0.05825126434856888,0.01194825860338747,,,0.06624272722563762,0.09251846347062676,0.05235552351284964
SHBG,-0.0018312976082369152,0.04950701198779627,0.007701801916015576,0.0868837310405462,-0.023002016956525807,-0.030431888991012825,-0.021634012837482917,-0.012154792360991094,-0.025757754838329257,-0.0027607884031179398,-0.03410423765961267,0.07126973365349638,0.08050142148070571
LGALS3BP,-0.013546992189441078,-0.014307727909832478,-0.023060139739087562,0.05841376274478773,0.05848868715601896,0.005031833526701245,-0.09086607775583143,-0.029028816854711714,0.03645315730552435,0.05952697217487974,0.08299229450729975,-0.0037253476203543863,0.026654260044643913
LAMB1,0.012555406626534359,-0.011608373000831144,-0.013272897640232156,0.14371423691139903,-0.035087997537998905,0.013081725995682983,0.0182172359167549,-0.027714516399080347,-0.006097085254215884,0.05615533337817839,0.050947217481475064,-0.047922997751608534,-0.1076228708802751
SPTBN2,-0.0010062341233528793,0.021602483751210187,-0.01976447737618976,-0.06656606500681717,-0.03782606487546511,-0.03536911099257576,0.13304958518334264,0.003986575153561711,-0.03860135000137707,-0.04133462491392974,0.01118344457109955,0.12136363011013013,0.011359928735636559
COL1A2,0.009042532447961027,-0.04634780749697957,-0.039028510321061055,0.1609492268473655,-0.04246028341958201,0.03879400064540003,0.011367071618865182,0.005279828338737918,-0.04654857492777227,0.08948327227134936,0.06316490693235242,-0.11277196495006604,-0.10762473437721101
DEFB1,,0.04256222745861694,,,-0.016727839881842163,,,,,,,-0.010533530989580533,-0.03146930246452259
CEACAM16,,,,,,,,0.00925107994385754,,,,,
SCT,,,,,-0.015374946252304397,,,,,,,,
WNT11,0.04724817517661265,,,-0.018605392596001726,,0.07835891675603414,,,,,,-0.029038427469307543,-0.028252174823621624
LGALS1,-0.0356511493447226,0.011346484685133456,-0.010406801262423448,0.06720199005922937,-0.06460760826187627,-0.011294677762968091,-0.10035372198306836,-0.005955512607520686,-0.08447965125609828,0.11349319458768309,0.02561338538433084,-0.09539335846425202,-0.014901190568554604
BCAN,-0.01871423614551819,0.0037395204646838293,-0.04476080760350361,0.1278075793790095,0.08546935180293315,-0.0762794520274307,0.12880529730320142,0.04749872379865119,0.09176215425218626,0.0018526981766849018,0.05288020256942857,0.15107033801209976,0.03155372609320572
ANOS1,-0.0022779539089077165,0.04159801097776702,0.04159209860515811,0.08190693689531715,-0.01949472835783202,0.05627729828862602,-0.06359874893401707,0.0711948746979452,-0.013848354604666307,0.047196817499283686,0.03341001551353986,0.14866745866434936,0.009530392310773201
EDA,-0.026583628642729618,0.014314329589078946,-0.026897443445516905,-0.022245786209706502,-0.02409102712935928,0.046287074311773896,-0.02647180148200426,0.02559777831335046,0.08873189519881398,0.0034043512430322726,0.015290076016595803,-0.04767260268890402,0.14743746597691842
FGF22,,0.12757645245401594,-0.023001978151209444,-0.017054290413610985,,-0.0142167666577304,0.046171481892283026,0.020561697007831805,,-0.04328657400545029,-0.02759889296200077,-0.04193519902371274,0.012048484348913726
SHANK1,-0.010210114834833332,,-0.012422788183753954,-0.016226074169468977,-0.02250466242235235,-0.027479490430381212,-0.020773382206957177,-0.01700251107283369,,0.04937171704394216,,-0.027575053058399548,0.04355185752707118
RAET1G,,,,,,,,,,,,-0.02728286970573834,-0.026018916693271037
TGFB1,0.00229150950295549,-0.034105022396489326,,0.07111925025347589,-0.02076413263625085,0.023753122126539374,-0.030898125582089698,-0.0060779020346566435,-0.028665788666548876,0.049390182647387225,0.08935024486063835,-0.03345657864673739,0.05748026823737829
MSTN,0.02774717674329527,0.014486910273064521,-0.031719504733752533,0.11929533232447169,0.015438109752430696,0.044236561656969424,,0.056108314383091926,0.051128482704452034,0.044734460762066004,0.03974832180901378,0.07040299342672393,0.020378418603506473
WNT4,,-0.026221354971415416,-0.025354603826376713,0.05918076300726679,-0.011661678551643906,0.02113905861851882,-0.033427371096546275,0.0036616464023975118,,0.02222671768819425,0.029538695365797778,0.00802441980462317,0.0021049954882514993
TNFSF4,0.020054106799916135,-0.006492155448916965,-0.015165401534401423,-0.03069420411527678,-0.025859036570308802,0.09911521694584435,-0.005680436942505961,0.00233634033841313,0.03416945512690023,0.011802028902679347,-0.014600368700298428,0.0030092241566457628,0.04419609495701806
NTN1,0.07818895182987154,-0.01075345761183307,-0.00157917063525428,0.12025934628110797,-0.03250363917034849,0.04086382682547958,-0.060893432982694215,0.0032365391591745833,0.058222268127130265,0.030893146539788557,0.08111189505420159,0.037304315523196956,0.009888577280445959
CXCL12,-0.006379020851516037,0.021028838788681975,0.006532597269829139,0.020783664617423415,0.08397258088367733,0.07202599440408722,0.02414176752039049,-0.025831101907026636,-0.03789271919742861,-0.0330766596576513,0.08095521895246009,-0.059088471082487465,-0.004367215273995042
GNRH1,0.0025057150544994435,-0.014955721955773126,-0.012637439662347594,0.12885273607807715,-0.004164743868547266,-0.018311227649862795,-0.024759519499792243,0.029801709017844853,-0.0548608160871565,0.04610287957190943,0.028599718278234074,-0.012652470223054662,0.02169872169543668
FGF8,,,-0.017660958513502193,,,,,,,,,,
RIMS1,-0.015726691979816135,-0.034184717139693455,0.018876218283864,-0.06328920063469255,-0.026786582413080164,-0.05012751432544129,0.004637126288470786,0.016157418985819107,-0.052259054665575004,0.006930395703918764,0.045104830275745626,0.058655665918840125,0.056952573361482704
FGF14,0.0019086403853483024,0.05732596486055027,-0.01562637220167614,0.093248545962571,-0.008703730428752653,-0.03895787554017173,0.10406414349673725,-0.029661868697559816,-0.01751276036130974,-0.05137261969751403,0.01484975626412622,-0.03228110519712108,-0.07018343109772747
IGF1,-0.03496393011652453,0.06451201175403823,-0.03275655266408419,-0.004660238944501113,-0.010305663556457477,-0.05857557780422822,-0.04009015283227868,-0.026928339130104142,0.04135505620786348,-0.04525002581252313,0.02189997359665741,0.017879688552424736,0.04097720287029008
TNFSF10,-0.004258141891227928,0.006486835173762504,-0.042382966894377996,0.03193929374133285,0.0009405279845110253,-0.01469341259178026,-0.051719953425407784,-0.012790027270151896,0.05443619019038074,-0.03326273244468283,-0.009370540506831098,0.057735820626897964,-0.026380008294540628
GDF5,,0.03024789611543849,-0.014618876772084647,-0.030057545084501227,,0.009679208318241556,-0.032281638329691914,-0.012345278766572987,,0.08831141886567036,0.037304829030160296,0.18221963340138408,0.05888526244162964
CHAD,,-0.032207005330985444,-0.009322044532838917,,,-0.037200614048547215,,,,,-0.022401539447724723,,
RGMA,-0.01155852356473881,0.029977930722595858,-0.03671118265974375,0.11491097076172196,0.006699015615870117,0.007165877482880389,-0.06513067746766406,0.03645211672680616,0.002242731482833782,0.08576136803136003,0.11117920314594361,0.13457577766336457,0.0977755834900702
CLEC3A,,,,,,-0.029761746342430305,,,,,,,
WNT16,-0.007722491847059438,0.053270327813351864,-0.01702872677706539,0.002320400920756086,0.016102353119139302,0.06127662917510836,-0.03342737398380809,,,,0.09183159558868464,-0.03471888885652581,-0.011498461446016609
CX3CL1,0.006895478725680879,0.02206082235900486,0.03935229729063963,0.019210905704917795,0.008257804367237684,-0.07231960364232445,0.056575062602569594,0.01404101840200086,0.0927843651995184,-0.017612164722352136,0.06312571582311952,0.06250720539654527,-0.010373622632043287
FGF1,0.010470711515714801,0.002256187418117259,0.03740711428975249,0.004236047068049323,-0.021999892507283778,0.011803463637822498,-0.04902898797856377,0.001908011243434349,0.032932081506651056,0.018773919710798326,-0.059396095967930745,0.06458059144082966,0.04346097987447166
ALOX5AP,-0.02509704662832027,0.012581981033176948,-0.08160264739387961,0.13616723896906235,0.059487274486204,0.04757148413876796,-0.08462686109452805,0.01794749080887781,-0.07413689139290024,-0.0010545104152637763,-0.037879170264909064,-0.03251139643908807,0.00027592637042040915
IL1RN,-0.0428144882815587,0.03937564496755013,-0.017347490883999582,0.07269670501498399,-0.04159431366052571,,-0.044042559134161496,-0.01325844777283442,-0.0840720591054849,0.04403291128513736,,-0.0343304851125082,0.004064461865185048
NPW,0.014648119927131463,-0.004173222864748697,-0.01796939727601801,,-0.021329629654299867,,,-0.014767024137604851,-0.08161655803986179,0.08890577902002372,-0.020668157215580622,0.020026310378639885,0.024540674593183646
CXCL9,0.0021425040712441373,0.08878362593562134,,-0.020949915671517817,0.009713031134560823,0.04921042180692807,-0.022291527893409532,,-0.073708906555947,0.08644661516669358,0.018793465648845088,-0.03423398701414287,-0.002962798256410641
ANGPTL4,0.006328190023366197,-0.02148840741765668,-0.0476722536106363,0.06661933779359981,-0.0061041555202776925,-0.013762057011995963,0.012428715869204018,0.0021670003241620007,-0.09728690220528932,0.06949355477972022,-0.029279518120047882,-0.1036268565662367,-0.03599138546722149
UCN2,0.14801505334337853,,,0.023539833222459262,-0.024091028615118807,,,,,,,,
OBP2A,,,,,,,,,,,,-0.024577745004925322,
COL4A3,-0.04936785785438841,0.004321490985749292,,,-0.031164300799171086,0.012475638429053158,,-0.01672051801539431,,,0.008293901053434817,0.0036631890439503324,-0.031189191316030557
NRG3,0.025037765565626462,0.013975073426449332,-0.01778045468117385,-0.048890325909820204,0.007870150793955278,0.016740501404988208,0.09145378223235462,0.03650371790107221,0.06258986831914026,0.13154047967149218,0.017483344842566563,0.08549712387969044,0.060197116780901234
IL23A,0.01796568366128746,-0.041448332829946116,,-0.022455035390939394,,,,-0.020343377111622336,-0.05111292101363632,,,-0.02346399040036674,0.023044943356307548
COLQ,0.04687314621617526,0.010717461593691111,-0.03638089427548842,-0.02013253080642041,0.05949009419164133,-0.0003830008932672887,0.023614247172171803,0.10321159625078126,0.060158574796960025,-0.004350636706732874,-0.04670192081675051,0.12017083081496031,0.015545708682344847
TNFSF12,-0.06020124696637345,-0.055743563751418396,0.014376995012826091,0.12185475367097331,-0.014141991574650365,-0.023500319779071712,-0.0945854289124758,0.04200050594841342,-0.0051425192402559565,0.038582005767068626,0.038132585627589734,0.07432528969903517,0.040073599931597204
DKK2,-0.01958218474298356,0.10994181112415521,0.03615946723804534,-0.03269002874281617,0.044148927012957286,0.07579614742932479,0.14160817331836317,,,-0.030525516852064085,,0.051520123622189586,-0.04410659174544873
FYN,0.04403612382204673,0.019081272345426312,0.02842826375840404,0.09496811534879149,-0.027932563457153,-0.020534131776005823,0.01807267661883208,0.033959045740478054,0.0302741265022956,-0.05265349279000465,0.07931462514884802,0.07807040903557061,0.07667318798137984
ACE,0.01914536151353612,-0.027295724939491436,0.007032622117261936,0.1349221547443275,0.06178133353153431,-0.056208936470207686,-0.04156462073821994,0.00478681469808619,0.016040140487639076,0.10002732080898995,0.10219909529303432,0.00827200431493394,-0.0654407980190264
IL18,-0.0009710087331617936,0.03715673042851086,0.0030102651066295466,0.12875659512677345,-0.018706337552263707,-0.03522458817800248,-0.023485434514221908,0.018631426530146572,-0.01136713466083359,0.0032064343464016654,0.06929187216104149,0.06924112348577906,-0.010235563332708328
PPBP,,-0.020735609915124076,,,,,,,,,-0.02379550462464568,,-0.029161296186695482
CCL27,-0.019618452580738893,-0.04178220686122461,,0.014092675396628309,0.04893191157349562,-0.04165056746750799,-0.027291427897469085,0.036402766457424414,0.03915553123936508,0.12382909049681955,-0.025547599148568585,0.012603073613361222,0.08909255679733585
SERPING1,0.027447058440065505,0.006741318682287275,0.0028884328033499996,0.11072630703378306,0.08211766752267176,0.0005544469738425794,-0.07266767721723436,-0.04805628341121266,-0.05495740974107918,0.05812686057785048,0.0014317517540312517,-0.059637717844299276,0.0008145822848054151
AZGP1,-0.020221439610761595,-0.00954149279438786,-0.005585083617220978,0.04191406354640895,0.02745699730363006,-0.02610475990799908,-0.023811820029063388,0.022076007812234136,,0.06311856916776185,0.05410263375062348,-0.00687966606586666,0.055182406418672524
INHA,-0.0003930572443187617,0.04375799560945884,0.010244262979933689,0.011226839185767942,-0.036751654819267066,-0.01312646141663713,0.09271798301624325,0.04851464098819121,0.05198958711119609,-0.04470080032924903,0.07441884525949569,-0.03820104075603248,0.03201942997077849
SEMA3G,-0.020233213834513555,0.008331539729512262,-0.030277796202015827,0.1323161298713904,0.041936817083621514,0.040625763272077384,-0.030858961821757982,0.0690616519566259,0.05982096738205931,0.050714874184910906,-0.019067961502325377,-0.06070215263255757,0.0068385177637847044
COL6A1,0.01030368228810203,-0.04538064527841367,0.008701820873355831,0.12954104800586297,-0.054877168047796035,0.10661849092509557,-0.012586533069669366,0.05228137957412523,-0.00978552624807673,0.040223444979577964,0.0656302721985631,-0.09862835170727391,-0.05145980086030041
FGF17,-0.011083247390156281,0.08308841583740419,-0.024202652527785598,-0.027033769209979384,0.0059351637508196645,0.014975106997934149,0.1819574677563361,0.059777398916030094,,,,-0.023415052833239115,0.12900696490291333
TNFSF8,-0.01218853942182523,-0.020735604540327888,,0.07306412877191734,-0.019723431372058148,,,,,,0.008972728469826925,0.03122508975432118,-0.03283799141363444
FGF20,0.0019608765638863927,0.07741447221115634,-0.015165406322122344,-0.02790243821784844,0.06765133907185654,0.056148737738159815,-0.03991143654577125,0.004879983928673664,-0.026315065675480552,-0.030034625554782552,0.02491428949085132,0.05599938588915497,-0.024308746481335432
ICAM3,0.007830496664760166,-0.03371803493146549,-0.008035845641612034,-0.01970730443739258,0.03216276817458445,-0.02228145881490654,0.004819669956996206,-0.024647462112312474,0.042586268003726856,0.022318710213486297,0.009887084135799898,0.050511158953910576,0.06103527320206007
LAMA4,0.047016863057313535,-0.04246740426836487,0.02543761879769184,0.1493375751265174,-0.00926283912892469,-0.0144928617169497,-0.018723394290755993,0.015324184229044439,-0.055175371446728246,0.05712252127394825,0.06097804636159034,-0.07389264301837732,-0.06091405919471473
DLL4,0.03504321157136823,-0.0011201728647402362,-0.028429743711035627,0.12383804652852631,0.0003984646179669393,-0.020715754675762532,-0.014457250134772311,0.004875910852052171,0.09804433083162996,0.05851276408120657,0.05265275790901971,0.002433962947534603,-0.04748835021083227
SEMA3A,0.012340377080069242,-0.01054239846428976,0.04589205542197356,-0.0032110478491798045,0.0053824096248623055,0.11314412033444057,0.10896473291037156,0.000582424385992511,,,0.0035444575869525334,0.08253791134099632,0.013569234641105854
RLN2,-0.012643019754421206,-0.031805187346894234,-0.017815792701391962,-0.02224578334182412,-0.020090777729547357,-0.013165287109605862,0.13725042331323126,-0.012718059439767778,,,0.06673496728747672,0.004918506930216157,0.04172619398955223
C5,-0.004607753729038396,0.026252875510859575,-0.008823026689565612,0.12214061165067776,0.06332243511814967,-0.022159560808709573,-0.04600146407477578,-0.002167210741444069,0.09521737173520546,-0.029359989434331307,-0.029553705091073756,0.009111160845314221,0.050897276530765846
COMP,,,,,,,,,,,-0.022161508239959975,0.06770387109833768,
EDN2,,-0.02727078647344963,,0.04291113952111591,-0.012442967774959346,,,-0.03351801898355506,,,,,
C1QA,-0.021039105875490714,0.04075192775113467,-0.03414239930948553,0.11990891316150397,0.0935843721868271,0.002069076130936049,-0.12184311279661264,-0.0381171558438105,0.0950885905992266,0.02697902451622736,0.03632164274586793,-0.027264186534246403,-0.0023702373951245844
UTS2B,0.046718334922052164,-0.022743108102561607,-0.013261447145086832,,-0.017366316866121143,0.0151851444077539,,,-0.045411577138718066,,,0.0005794080176544929,
COL9A3,0.016618280573149333,-0.003388168252235936,-0.0756554501610013,0.07126289197685283,-0.043297175327337276,-0.022682167368089996,-0.026118815765706047,0.06955721362605005,0.13652704929312007,0.020589475546819155,-0.042230170830408434,0.14439284908770503,-0.008973415339406697
DLK1,0.01210779309345204,-0.018523352851041827,-0.040906830990187604,,0.03589375434381976,,,,,,,,-0.048453498415421195
HGF,0.0709136081182971,0.0652555046423297,-0.0407380351255777,-0.0015735963808121952,0.032393059137756024,-0.009679347332155358,-0.03310790993728207,0.12328020040117468,0.008029191376143439,0.07854009043698498,0.047727129067027925,-0.017163860391383047,0.019545038919530067
P4HB,-0.008991797327574852,0.029650736007921705,-0.06737313062263549,0.12195529774647981,-0.027378506190635376,0.05418271348273139,-0.007107738341390914,-0.008610175282361682,0.010056039098732929,0.07243714144720854,0.0035789111651165855,-0.08137531454576198,-0.02780431429590995
ADCYAP1,-0.0056053085094745795,0.0027327344826992696,-0.020863793156471744,-0.01757744730024838,-0.016459953784471567,0.04254509276521477,0.10399868192092263,-0.01874042093902588,-0.0518269419446855,-0.033779699553076775,0.016765879465548552,0.1656775422636405,-0.04149606632841967
GREM1,-0.021472418838581264,0.019942043089367752,-0.0447433945183999,0.020811864309081624,0.11538423029853624,-0.02158575656521197,-0.008328144683445617,-0.0018617917359108468,-0.04602796111957319,-0.023207064198766735,-0.043531475578901045,0.00508350607785774,-0.017303620106917893
EGF,0.05222469135084366,0.029129280958589507,-0.02122323038971193,-0.0008864709702217383,-0.056548538653393945,-0.0006733346322646081,-0.03204831498001973,0.021384001361665662,-0.02763296044467399,-0.042926887927491664,-0.015369165395298518,0.04039444745177361,0.030898084505683
