,UKF259,UKF275,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CCL26,0.06083752924752459,0.07360248661504429,0.1457017178277721,-0.052936571445179395,-0.02434008557765989,-0.020414579513256214,-0.009783791262910603,0.0999817177972686,0.0368685056419725
FBLN1,0.035570575983360095,-0.01935803965443414,-0.0367517808116167,0.004577422387937311,0.036976921046540774,-0.028807174872987264,-0.016419873670827773,-0.01395359727707382,0.10055865374095295
SAA1,-0.05757669277500505,0.06195304174412507,0.021403896763005782,0.02963507218600664,-0.08117325227198573,-0.048559157442569875,-0.070436109301876,-0.050865719030731324,-0.06000064444335228
MICB,0.0005440097754613008,-0.00716589865970411,-0.05894409026145161,0.021491209128283208,-0.052876077204681855,-0.033291330836323414,0.06188388772671355,0.014725126121738397,0.04973794361303138
MMP13,,,,,,,,-0.016817897328031024,
F13A1,-0.06195198974584213,-0.005706856541629861,0.05359572440313081,0.019361322818375,-0.07464804324292573,0.010253924940594064,-0.07406384340095784,-0.045043834047983025,0.07127016963892183
CXCL11,0.07264486530977934,0.008629304437574436,0.006924320028909268,,,,,-0.027398714672812307,-0.03532902044358954
COL5A2,0.0029270293442484408,0.0337872960810935,-0.09120110471049844,0.009344345886326388,0.014520688641685342,0.037141676686916876,0.04613656853370729,-0.008354577794833644,0.011452194789922087
EFNA5,0.032648550505457785,-0.04208802114385891,-0.012382213665491226,0.06547160816765162,0.037898166362943145,-0.01704200931149396,0.021738945239137854,0.016903274783297555,0.05394650758019661
AREG,-0.020893445851027894,0.005888790231768796,,0.038636904014936295,0.06378609248131045,0.08519884879821829,-0.030600508086597023,-0.05824372820804797,0.06918756408226903
EDIL3,-0.00024253835450081644,-0.044637688013668374,-0.007513091874067812,0.036058502696975095,0.04012741977962653,-0.027428575420347153,0.027284706619668104,-0.03762356501827281,-0.017348974320681616
CD86,0.03480281807160816,-0.01782653145972926,0.06172304753846677,0.01346685990403771,0.08259865621833976,0.03514121287103452,-0.038616844431550314,-0.0051312681567485885,0.0018112386066466341
AHSG,,,-0.016787743781616987,,0.12529501444222682,,,,
WNT9B,-0.012136959418790696,-0.015019485391563479,,,,,,,
HRAS,0.03824583482913235,-0.06809987888348852,0.03896469678942844,0.02081949162772883,0.003535851208233145,0.04465443718496427,0.045593337006616746,0.02985500058369259,0.051621759175458595
C1QTNF5,,,-0.01781026034794159,-0.05003432501117297,0.017867331340787038,0.010249191821573045,0.00644041922205314,0.01999964224686635,0.021503384240779546
RLN1,,,-0.020789345551348145,-0.020144277849754186,0.03737006573937382,0.10463014599664072,,0.04906334759340581,
COL4A1,0.02637752903973026,0.04627723926799553,0.026957287348506512,0.0036419010675236064,0.049944794643202645,0.04140518587152659,0.05239691553461156,-0.017087841759066216,0.03498232962659523
CCL3,0.037528288032396655,0.07410022950709236,0.06303429609654994,0.015917053178839676,0.017667686322729106,-0.04929316113563781,-0.02567685118645717,-0.021871291497272984,0.06963560895335874
BGN,-0.001302783149582334,-0.021823635009231606,-0.021337307121973847,0.011711439748060201,0.02666603899667379,0.013139346261259578,0.10019272537578916,-0.0215999783169922,0.02061869306344615
RETN,-0.014975474986042478,,-0.08183932367344174,0.009784690630746083,-0.025163764634068903,,0.024858334567153886,-0.022955876680847306,4.624621851062004e-05
S100A9,-0.0039224098493741725,0.043933432716361166,-0.010306571924337947,0.037423291728860414,-0.026849615758016313,0.016342776340053565,-0.05583870891810522,-0.02823600823705686,0.024701155437831815
HCRT,-0.03139788158514474,0.012784051764869015,-0.11333091853278747,0.08084672539986307,0.03984517056821968,-0.04774075209263428,-0.017312815745401704,0.05357257571779281,0.04023344051836012
FADD,-0.021535859495336398,-0.011472760842008942,-0.038590775830582465,0.04468424792311662,0.02317982079418182,0.09459215520167284,0.05523303294866771,0.010603867731675506,-0.0002271392407342919
ACTR2,0.060252882424963905,0.06599514590005875,-0.07240758803290058,-0.004656939775764844,-0.02748646227758812,0.015408207255135604,-0.01227377247316467,-0.029702483432099084,-0.03905249515475993
BMP2,-0.020032620680125995,-0.050229366216896554,-0.024408465253124068,0.014508605237354331,0.033866270075723154,0.03963594398206451,-0.009310748271780965,-0.006224254186403851,-0.015191107118332476
PDYN,0.06327494989461885,-0.06816158690622261,,0.1423289852883886,0.04764874818320678,,0.08374105048865119,,-0.005650416410785228
CD55,0.04532392468347454,-0.0009872512757846735,0.004273523075388319,0.014261907885281642,-0.0004606448494772052,0.02648730971498548,0.030562862958016312,0.03919203706744314,5.3939916811973304e-05
OSTN,-0.02509678884594155,0.013898945485902918,,,,-0.016864624268520985,,,0.054055924080552126
PDX1,,-0.019271677296398105,,-0.030330433159739708,-0.02897591335805116,,-0.027541844031386514,,
CD6,-0.024809880762362995,-0.0040896483332372915,-0.01043722324969676,0.013151748123851427,,0.04870366819148519,0.09589937206515774,-0.052505182402276245,-0.03166473070918014
IL16,0.0077349347454735385,-0.003007071355304027,-0.14062421994137553,-0.02775898100263929,-0.032218193917558945,0.023122420947423367,-0.0053122353401628885,-0.009490864630545532,0.009889927850291125
LAMA5,4.7888206446847965e-05,0.05316703036759093,0.09599391474759789,0.0078030279651141515,0.03201047603312509,0.026324720467972844,-0.04037998034312645,0.01140000920134913,0.07556065403876662
RGMB,0.014510495572087122,-0.009297682004291681,0.05756645116535241,-0.018361362529381562,0.031399580367163046,-0.04465847493798156,-0.014170646048637806,0.04365694473432176,-0.011035615660541703
INSL5,0.03360363083315755,0.02395791973635543,,,,,,0.012355837461599324,
IL12A,-0.01322894821080479,-0.03204181618355759,-0.008727552518450348,0.0072871549781697575,0.07239258672157596,-0.007185794813918678,-0.016122837412547556,0.020044724416249014,0.00614383803936383
S100A8,-0.007267544751172821,0.08192061407743872,-0.04451237399129534,-0.009918586262535932,-0.040736226404711216,0.06662384285113103,0.010272003550439416,0.05777261215098595,0.0858655579979936
TAC3,0.021612682453820545,-0.021037514670613967,,0.012555112101664323,0.08071311090161769,,-0.026850383946839702,-0.027504877463314814,0.08929654968671318
TAC4,-0.02343134872626608,,,,,,,,
MFAP5,,,,0.000826361791721636,0.061980699191149645,0.02139521227990507,-0.023887228000120334,0.07003532528477632,-0.03654883060964844
CXCL16,0.05113779476181728,0.05078823797778003,0.05860236553615409,-0.0020530235380408807,0.0025632720719770525,-0.050020114733771014,-0.04143231574169822,0.037458190660078924,0.034721593430847
AGRN,-0.02767563763663591,0.026378645321500263,-0.10173339226832041,0.027449470081089243,0.023537752489407586,0.06331707033973635,0.046684847918900665,0.02899317393944948,0.047661708914072023
COL4A6,-0.01656670625024135,-0.023111395420510873,-0.03195586550967676,-0.02266198363495708,0.0330585778174745,0.08229087719023483,0.028930540697978315,-0.01684612942394269,0.006112478761055127
FST,0.01865358332523198,0.003785998660242333,-0.04941580912273177,0.055438268121091185,0.037164953987490076,0.020389446729769875,0.0023031749619388062,0.01569026527327591,0.014402850312661107
MEGF10,-0.02773460441686159,-0.036914436348606486,0.025204941042417186,-0.019791209680135723,0.00023103587100984426,-0.04403379303044916,0.09690648662304598,0.05489371872790077,-0.07885805986653399
C1QB,-0.04067982444016817,0.00293632110882482,-0.11876465793033997,0.0532299151693746,-0.02004309144474289,0.03859821126229999,-0.008275566736874955,0.008588868722748763,0.059745496083988596
HLA-B,0.03058302665276176,-0.026133791824555278,-0.02058359808730191,0.09721729306512267,-0.005685827794738967,0.07195716571770773,-0.007453786445942389,0.008659667555140544,0.028061189783538193
PDGFA,0.0038841859403488956,0.025984016149975486,0.035445894487919134,0.0025707345561383666,-0.038430185357444455,0.02594693812930604,-0.013425844237817503,0.024472139108190166,-0.03744985752003842
LAMA3,-0.010959105866576254,-0.009300811212135522,,,-0.024039059822523447,-0.019067940694429863,-0.016300100715424426,0.008164205453419993,-0.02623628999455652
DKK1,,0.02015905195057705,0.11054738730145512,0.0764367280148161,-0.013210074476087175,0.011915412576653262,-0.036717635168667065,-0.040480772343375,0.07318371069130795
INHBA,-0.015878835951232472,-0.015716332466657882,-0.06739156806248855,0.055354568820927076,0.06533546616284916,-0.006347014499738991,-0.041248338088787535,0.005767979350703337,-0.003296618202998775
LEP,,,,,,,,-0.013418613159471463,
IL7,-0.020090422820158323,-0.02843833348751038,,0.0575383169722063,-0.006610233156596489,0.17519551660088958,0.0454737776123957,0.04184214639483649,0.09193840662719154
FABP5,0.0437834391028847,0.016169350248946113,-0.0705792158429967,0.006935057313824408,0.01863045759208042,0.04625156057837864,0.03895522916954439,0.05864062791366596,0.016794991054676505
CCL4,0.010760752488798356,0.07726833240412902,0.026324146564277964,0.041137006544849475,0.03360200371906072,0.05008366348975508,0.009530479185517445,-0.03227790381882708,0.06612334504566166
FBN1,-0.028212444765065514,0.002207355589591063,-0.028967738362453217,0.052108700012167726,-0.020837542930636766,0.02700513676188275,0.006472349407311406,-0.009219237477715232,0.04154196625232436
TCTN1,-0.004098475125974222,-0.00739135819937623,-0.09534949407283229,0.06315512290770786,0.042807132735260545,0.035978335535374016,0.042096413717984955,0.05904592054738531,0.00794873681491325
NCR3LG1,,,,-0.032021528414488305,0.03283956625893862,-0.017875026390470866,0.0133347165405875,,-0.020430082481401695
BMP7,-0.06056370007114377,0.050813106285358886,0.050842271249198476,0.03988001380924961,0.016422555824124736,0.07579545939197029,-0.045057393794453594,0.09530459341554258,0.01183067780632833
NLGN2,-0.0012847527131831795,0.009675022637131752,-0.08100055578768134,0.04292038721921292,0.030089912921375774,0.034634772456179234,0.0032171727614311563,-0.002661185048474071,-0.020505626767496156
CCL25,-0.020661701003346754,,0.029956395304953944,0.06946487392599467,0.1127534731713555,,0.0390555966169202,-0.020775602142358126,-0.021015782438125144
NPNT,-0.002411566147222311,0.04017587298815008,-0.0097136963826966,0.04552567101752999,-0.01882195564057525,0.07550163833446805,0.09269691155153703,0.0330485905053286,0.024551735325617403
KITLG,-0.0335562885434669,0.026715697924265813,-0.07230879018054957,0.010822700979343574,-0.025667557180692614,-0.008830008791861415,0.006008939488438904,0.03313589230077475,-0.024278808952889187
MADCAM1,0.04689679579573174,-0.013861111758062141,-0.08970450472982676,-0.006360474614873617,-0.028224539141335027,0.02101384070547527,0.034539435294375705,0.0597186373267688,0.08618313600076759
F12,0.029784722318092906,-0.025605907794692708,-0.05001240302297176,-0.013225383038540024,0.029581630895604595,-0.036210419334802686,-0.013047158838597209,0.01628255609102368,-0.004002014953222716
S100B,-0.06356444482264977,0.051185927670634485,-0.1546157651384836,0.026479362107277898,0.07222405134082571,-0.03894882210624684,0.028791576174972622,0.06322702154393904,0.018090837050456197
IL27,-0.004323149796924984,-0.016071669214777384,-0.04024473993901899,,-0.02221120500181981,,-0.014035573300032798,-0.023922666676604126,-0.017465314166505017
CD99,-0.04658422167710292,0.01671250935175998,-0.09897794997791508,0.10124411192865479,-0.0162693045099618,0.13048387349927199,0.04915569913670753,0.02478247530878806,0.04035739504069763
PDGFB,0.01170679408993149,0.05224679444520908,0.019181284525361074,0.061189627496820095,-0.0007969678841290778,0.020393276447568335,0.01208695040941196,0.008819484971938142,-0.001050252297374636
CLEC2D,-0.0090961438896982,0.028781683787193323,-0.06384696426739153,-0.023527048040258455,0.0325580014276828,0.11136954946539666,-0.032385650278529104,0.02725027187023583,0.004726869076070417
F8,0.009283662255883817,-0.019081242827770337,-0.05074662789135028,-0.01258863668867573,0.0933579409953038,-0.02276429435774926,-0.00035336320597310314,0.05535102238933471,0.05505704373503421
C3,-0.015790243362418306,-0.03335785661547404,-0.15869201919822432,-0.02186764979887654,-0.07254251323265459,0.062077290472660716,0.07786118304551959,-0.028408476011424624,-0.09205654426938711
DLK2,0.01258491221182162,-0.03582481365805034,0.0044922657966959935,0.06480864063582248,0.05752628984186463,0.08415524779876075,-0.04066356674255265,-0.014938037968828236,0.000947044120954439
TSLP,0.0641746662993797,-0.03097223031533519,0.03631121960462786,0.02405621478449108,0.01900403420373322,-0.031830075984218054,-0.0320999338506772,-0.024511699922791053,0.0020801201104489225
OSM,-0.020982337986680956,0.04071887555309121,-0.05808284930403607,0.06242999304868702,-0.043482759818887794,0.03264427825347053,-0.03385140839547924,-0.01716172213839057,0.04887992538562132
PRND,,,,,,,,-0.017455112393889506,
SLPI,0.01453994979068768,-0.03195879275855456,0.03126637527080075,0.051029468932691835,-0.10814083269353503,-0.031531836843893025,-0.10701080970788951,-0.006681878929038151,-0.0122932584035097
AFDN,0.05628143715732827,0.012267896371040076,0.04257558212268541,0.05943612378427228,-0.016066533732839457,0.09438767411561726,0.01097952332342111,0.00022924603911640828,0.03286908233296101
KISS1,-0.019504093602938213,,0.0025128926302502293,-0.027630067960604267,-0.027001433225214373,,-0.018460466215527434,,
ULBP2,-0.03269245221434541,0.04031017605910559,0.02131731907151269,0.015284510915555851,0.03334588718807208,-0.026735985100073047,-0.018067216263333918,-0.0653729160413157,-0.028139660514883997
ICAM4,-0.01213695818440857,0.0830133985810676,,,-0.02368844571378943,,,0.0357872522370446,0.031109876015429774
TDGF1,,-0.013892227933655136,,,,,,,
ANGPTL1,0.01410730669816267,0.03340831936960416,,0.020861768531425955,0.0007371080325057844,0.027482265751708698,0.06803186219736382,-0.02368408879199153,-0.019624779758800753
LTBP1,-0.02360924407182247,-0.015278522509118386,0.011821864911580457,-0.00818109277058018,0.024812346825179694,0.04936512038909717,0.04669170880415379,-0.025173526116180237,-0.03178783522755008
NTN4,0.0791050866099744,0.0440286967094498,-0.042985973806418984,0.019986737302315996,0.060335842639185164,0.06833779168884055,0.03287670757458384,-0.010703187658352407,-0.027828250989680864
APP,0.02296036808858475,-0.0581282443697504,-0.036036050342145666,0.03594354803505737,-0.06278706052445268,0.06522612541194839,0.01896785455422086,0.00030002508990559126,-0.04304595132988384
RIMS2,-0.010126467910463373,-0.01118486056087181,0.06653387371323893,-5.070137457257428e-05,0.011328035918032808,-0.025150947018763768,-0.013755639960982566,-0.016490871297224024,-0.050653212452261905
WNT7A,0.007008478159063295,-0.04161670557400536,0.1356831377333826,-0.0007832315540402899,0.04447637047263594,0.03384877572414065,-0.024099735944256333,0.0039261143816466575,0.05220833728265837
GAST,,,,,0.1389027696374588,-0.020631218570518788,,-0.018373111813528773,-0.02702147661438894
GPI,0.057521231042516024,-0.024289948012766318,0.01769909390406198,-0.01834687516230473,-0.032820660344183517,-0.0015717075539277946,-0.04593376140605751,0.04206877911443538,-0.02613358841398271
IL1B,0.0059364094190708285,0.061492245994675065,0.110057227110593,0.04655638553301715,-0.016498603268475243,0.053293680566649314,-0.005580319968361166,0.0098560705311846,0.04606303949765805
SFTPA2,,,,-0.019638521523267345,-0.00579429772258546,,-0.015018266533317712,,-0.016529263917738957
HAS2,-0.02053386980869938,-0.0307951632952685,0.01999870207841835,0.06411567808557472,-0.015328636155114483,0.020659613330747572,-0.0571582463745148,0.08980493410610024,-0.019711287324710985
IL11,-0.011142088448931673,-0.0314591641767816,0.015060143866008758,-0.01903186205712596,-0.0023290964101868182,0.001971550526661373,-0.04128215762480628,-0.03501289843057013,0.09923782684124256
SEMA4B,-0.01164951349964028,0.001497840968796995,-0.06883100453089014,0.07684956958646344,0.05354562121600425,0.10764127225815333,-0.06300642261448623,0.05549726160472839,0.028411643577344395
FGF12,0.021166818381943377,-0.06872437493701901,-0.03655251888679078,0.03277900285688694,0.050934045104315664,-0.0027116432148359642,0.06677953837951943,0.0211621259957096,0.011255786849708727
CP,-0.06105747985052694,-0.02998116912238064,0.0672368768904541,-0.015562967956546119,0.01326175928499853,0.0058465632492313525,-0.055412982370298555,-0.057629601187958596,-0.03845660319636649
NLGN3,0.01645028829088244,0.0669619817883894,-0.08148963825767747,0.04389834431417795,-0.003266133248258752,0.001696588751646475,-0.050981463691208775,0.05099685356239473,0.10566078997903963
GZMB,-0.015424736310347397,0.06955385204193693,,0.0322005976036346,-0.03347248108137203,,-0.03180442129308017,0.04035829632733605,0.008291308151500875
PROC,0.06227812250328884,0.03625971324199737,0.05091703153986802,-0.027817137352792592,0.029757800647993705,-0.0211399422457108,0.028321074100445258,0.004768252382119972,-0.02493706657095376
TNFSF11,,,,0.004174854505272771,0.05743361871907009,,,0.004956150918559193,-0.017235728228531186
AGT,-0.06536774047142037,-0.019602529260309764,-0.12401738895863561,0.05075863140395377,0.013815371627513673,-0.004562400995224072,-0.0030605604810200727,0.058069806907955074,0.021204817267829024
PTHLH,0.04014996911936899,0.002911665358194608,0.033719166687748,0.022170014866704196,-0.007197957513841046,-0.027678558533108858,-0.003751113386612198,-0.0007639831104921828,0.03962596716563223
COL1A1,-0.012442278002421684,0.07146573896328001,-0.02878182173300282,-0.01464283987389977,0.029658013459111295,0.03640962845834793,-0.011733543694517973,-0.04965342363269297,0.035303387424954626
LAMB2,-0.0009327567011404739,0.0390634215210782,-0.1387103377960256,0.004123551794883889,0.006240204130361414,-0.008368893091654292,0.05782502178443089,0.025852194989067025,0.036438555143136465
DSC2,0.04707464276019496,-0.038595823664340174,0.05223852637980748,0.08815079957695364,0.013485009473508995,-0.03274415351782326,-0.027570519322955414,0.12992011800947936,0.009059818587393534
WNT5B,0.03235246297722274,0.011996338821942372,0.05007579759127285,0.014316064702205363,0.008743852961144572,0.03284069677755397,-0.001267069260472513,-0.0025767217314134824,0.274484653074315
LEFTY1,-0.02425770734949765,-0.02617494554626013,-0.06125595619040595,0.011186207122753963,-0.013363669824734479,0.11266822682821251,0.021562178685194347,0.04807323488901865,0.04792565675165499
FGL1,-0.01320544273465239,,,-0.027252527704807964,-0.005035929149252952,-0.02791561455115589,-0.003444581862593023,,-0.02158723922471396
CXCL5,-0.01213695686185671,0.04906513938829199,-0.10271168613695757,0.04108828193820823,-0.010813809189084237,0.011814344991783386,-0.034487339656481555,-0.042095272720994614,-0.050180048975341396
S100A1,-0.02682342243961319,-0.04450403603783063,0.05418789083043949,-0.002915865162584423,0.03058516832361574,0.015945421708905994,-0.008855835097197546,0.04534256963198698,-0.021284926040373717
C4BPA,-0.014875728335457208,0.04796264925177984,,,,,,-0.013418609871005143,
NPTX1,-0.014930494104765565,-0.03262580441757565,0.06864185527777168,0.06241733523250921,0.00995086142757858,-0.01712244204497908,0.041280257495601505,,-0.05838434786234049
TGS1,-0.0047717880500389,-0.03922587829218312,-0.03222990680228456,0.006066591855796943,-0.02895588312470095,0.0051357038502734325,0.02426451126037173,0.0006912997206047011,-0.034367278700294
SST,2.3168442298485896e-06,-0.00246121136057159,,-0.022927152325395456,0.005353112549243437,-0.03621040943133206,0.028407648716898427,,0.054541269280358844
IL34,-0.039646291084063104,-0.052438048955865284,0.0459425502476434,-0.054260511989729934,0.06827674861671887,-0.04339704101164058,-0.023932878046804523,0.056162891965454764,0.01571007767008525
DHH,,,,-0.008098009311040821,-0.04264571474305257,-0.013843402297076979,-0.014625791101938023,-0.019817717412626657,
XCL2,,-0.02160477880810423,,,,,,-0.014006564447909792,0.08107992869981553
TF,-0.0005448444545079528,0.016752569071775344,-0.04989765902615118,0.028202583122748124,0.05498825419041326,-0.02273690410575194,0.024159724827440717,0.0731780005017118,-0.10350437667447306
IL33,0.02177749258128643,-0.03943676911476493,0.08731738318693753,-0.035156889486435285,0.03332883622232938,0.01659264506863487,0.0029937533131852677,0.010190284494295846,-0.025735540582877487
RBP4,-0.012455193299345357,-0.0371248763841529,0.022919300942988344,-0.0023902091472837,0.030327919808495054,0.04385673759349491,-0.031017677795044343,-0.024742461760598328,0.004095733085518792
CCL19,,-0.012851309330470365,,,,,,-0.02565267907299932,0.014451884551969253
CCL20,-0.030353890558243803,0.05819601000916306,0.0835006571289138,-0.06635615161199193,-0.0018712982387761663,-0.019067951070483345,-0.026850384537294016,-0.04112404643900991,0.06734889739351176
NAMPT,0.01650205932673568,-0.005149966523568697,-0.03517274784673665,-0.0026961522290746298,-0.05833900387372918,0.017117637194775357,-0.10158711094618132,-0.032696471585394515,-0.017625936241799544
