,MGH258,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
RIMS1,-0.03014813008834273,0.11453819307583128,-0.01674693867469462,0.0009470781740096937,-0.02559836997759496,0.0002791957523662198,0.0024709550797270136,-0.014815123383139332,-0.017396633135874386,0.03817100839009589,,-0.039537831153752825,0.008064394508253055,0.021320719157757455,0.022920515166000556,0.0035140835650943974,0.01488266913479039,-0.01901023569680154,-0.023260765950857992
FGF14,0.022568042107422293,0.04147830964996569,-0.03354333494888862,0.014328360193575912,0.045880751946827815,0.06993713344104631,-0.00019823017408524368,-0.04406562703023477,-0.008843875516770176,-0.035939698758585825,,0.05825606405149332,0.008510660979288705,0.041278070322551215,0.02807268780750108,-0.0005056692811739521,-0.012768801541863814,-0.058853259383479434,-0.022577460145738994
IGF1,0.02459695955541165,0.009481544432598465,0.047460806514487246,0.021967485537297216,-0.03195327985894542,0.013833891558759958,-0.03377563075700134,0.005476103779464128,-0.046454195858976075,-0.028304214260797336,0.027809806377734846,-0.017739049982171413,0.03195622901899459,0.0721541417240195,-0.004171262598489184,-0.03809980848867054,0.08600111560859697,0.07518919360897924,0.005207308383466837
TNFSF10,0.06281009007590604,0.010282862049433706,0.03360280271213457,0.005858662391436426,0.03846342010933099,-0.00503627759710869,0.07842290284461942,0.0011494427987077762,-0.01572823109238548,0.07318740110974054,0.13405942480356386,0.08046306687071553,-0.04461029216757388,-0.0015687638621501054,0.00043919214768763743,0.07939242414725302,-0.013059085845784654,0.10093310402113172,-0.027034459609696627
GDF5,0.0008405193939442209,0.028654632120608266,-0.0014782176962293992,,,0.05837344614058579,0.08177721690861027,,0.03170745215034448,-0.036285349759695724,0.013853126445403515,,0.06708499401465465,-0.051514319785710486,0.050303828830091754,0.05857703840542874,0.007967284212160048,-0.025594934085690822,-0.028707612095297225
CHAD,,,,,0.04153876536230815,-0.020112063541961194,-0.006940530205296147,,-0.02166518968595719,,,,,0.03764186648454365,-0.04411704675947586,-0.014359996728774855,-0.03403325600998736,,
RGMA,-0.003872840104252505,-0.003145594278224158,-0.03153360212112231,0.009739935975134999,-0.022470752595536433,-0.04757754150569106,0.05799838798418825,-0.00990820325825897,-0.06721946515836781,-0.07059307282954348,0.03232664909212865,0.0175748259960139,0.055798244156400105,-0.010474374594969587,0.008785714191957523,0.024718451799142904,-0.05601843325683742,-0.06801140727499132,-0.02052188859914421
CLEC3A,,,,,,,,,-0.02663840078159585,,,,,,,,,,
WNT16,0.022709478358218637,-0.03825236472369068,0.024973210707573645,0.04916452222280336,-0.019102476602621384,0.04760160081215256,0.04524567873042431,-0.020090781793904968,-0.007443968271668632,-0.037573184612350055,0.012324384626934254,,,,,-0.025781088125533175,0.1187839260205005,-0.04467435815295146,-0.03508829853018418
CX3CL1,0.025544153560373026,0.04066570731775986,0.012937222396716845,0.01984805626904031,0.023058168023296344,-0.005625054129310744,0.06807088619486004,0.049072126545196826,-0.01986005411526541,0.03265414147204244,0.12667661974312108,0.0688284108466463,0.06132544862581054,0.008227534567671507,0.03374254602275587,0.03411543497269885,-0.000938411403915565,0.12664324729832963,0.019564879040053277
FGF1,-0.10540928108318644,0.04149730602961488,-0.041745720812632094,-0.03581073909875096,0.07498672622067003,0.05059912433588044,0.010025762565598012,-0.02214990775272548,0.014606031063408265,-0.014635998072328836,0.050418666030511976,0.02586042801273138,-0.09956436424119443,0.07817262253736465,0.022891984581715177,-0.027413570530363487,0.039231818880682306,-0.04360580578779902,-0.00918144193061502
ALOX5AP,0.02352864744497206,-0.09146348882048451,-0.025933055774829603,0.0541871365044725,-0.046344016248445925,0.04075521712634488,0.05034565835330188,-0.04615289983073656,0.04961809386571793,-0.06983863098983006,0.10309753915417032,-0.03966857221241774,0.12342068199162112,0.029174737330863253,-0.01496718029890593,-0.03145464296318777,-0.021720953815386492,-0.041616194164893726,0.10448736758953675
IL1RN,0.07149532399797967,-0.05851218589237841,-0.027452959468417658,-0.02665146519607598,-0.054904090134902946,-0.011452099600669957,-0.022038686957619735,-0.0035220763412526813,,-0.026513731392369656,-0.04425658543453101,,0.07466217470085332,-0.01367299897834865,0.07245905734040978,,0.06694918520744197,-0.059721308134386704,0.06546290375925107
PCSK9,,,,,,,,,,,-0.03609107369905654,,,-0.022599755842243364,-0.019335701375207726,,0.013566175910627042,,
NPW,,0.17619792673083423,,,-0.05824705645341925,0.041199500874594036,-0.02282877241621931,0.0679637037585762,,,0.0783241804553696,-0.036133330283537456,-0.0460392642689704,-0.0689210661001837,0.04797626198565659,-0.02879314482372943,-0.0029090603774918357,0.03224576365054254,0.05735434616239502
CXCL9,-0.040166951291312536,-0.035087873558490086,-0.033860332386065894,-0.020580657900338334,,-0.0197346202771776,,0.10774873078812518,0.018894105573023744,-0.025056221683346574,0.11722516082818546,-0.04483000412708128,-0.03985648176820121,,,0.18055351612574166,,0.05446569896304234,0.05137155605345611
ANGPTL4,0.02378731254211762,-0.05079596053772487,-0.00303658598234126,-0.015044425289058853,-0.05529213441754617,0.029432828736976103,-0.0031156378543819637,0.003815512802513489,-0.00650974630844314,0.014468953163417127,-0.13549716090297573,0.03838998351403831,0.060284800564684805,-0.1299754572283367,0.03774037145388207,-0.001422739594723107,0.05329756526986481,0.045993305411766966,0.0782564722478252
CCL11,,,,,,,,,,,0.005329581756148757,,,,,,,,
UCN2,,,,,0.03777677492913116,,,-0.01830063431004142,,,0.0848434562041708,,,-0.03907737910012204,0.06001022620111471,,-0.008694928386383236,,
OBP2A,,,,,,,,,,,-0.030434759102423412,0.07781069059502678,,,,,,0.2154123259044587,
COL4A3,,-0.003961233525390208,0.025689533842981553,0.009134556355276548,-0.03938818239947142,-0.08774510591460401,,0.022209486713941573,-0.03708967773121163,,,,,,0.011111774783343149,-0.03824532646867378,0.0138171228100934,-0.03464937819973823,-0.02769840925033846
NRG3,-0.01828420316108464,0.0877808985736871,0.023162697545002886,0.005785664701813537,-0.020184850204551342,0.017917757332640952,0.007420956338713144,0.039986695422729715,0.0011510348503830665,0.04196087178504207,,0.02266920270465721,0.07831204149990878,-0.02359341936667106,0.06878412943055152,-0.05320172145109941,0.009404470537983373,-0.006784282846108621,0.041964506467366575
IL23A,,0.08127646968065133,-0.028554894019733462,0.038130186215964194,-0.022682307697816553,0.02395046520546355,,,,,,0.01880521081049435,,-0.022599747958501414,-0.008533332717750202,,,0.07863185796885898,0.03645933043749914
COLQ,0.0029261595304967063,-0.03277166661326692,0.06428301100145514,0.0559198318260475,-0.029091834113249636,-0.029040395767313938,0.08938093050539574,0.037684455304426635,0.018624724845572385,0.043219333635026676,0.06742095316884912,0.04042911813985751,-0.017112434728827983,0.021127719044914794,0.04741158380066685,0.001390103684433835,-0.03516489657371367,0.09265590822996018,0.0034606661196702553
SCGB1A1,,,,-0.019870130877603594,,,,,,,,,,,0.009095055243633368,,0.006891863664837212,,
TNFSF12,0.014708708651178895,0.047493316002903956,-0.002542392499007937,0.004250646854599134,0.020348451788166882,-0.06689474566829995,0.07305962527328863,0.015898077214849555,0.04234148924331416,-0.013154729885422827,0.040535980561813026,0.0723483604460534,0.014147214236059752,0.07969986386200699,-0.01498997757948633,0.08346236936443666,0.011728957895602576,0.04917349465904396,0.0059018585528858546
DKK2,,-0.02101519941648068,0.018412820162260507,0.04861500396957169,,0.03932763877799204,-0.031486577515033184,-0.01876271334299594,-0.017740047216645297,0.04667452284243389,-0.025910613956186906,,-8.541299915937424e-07,-0.02667743340650133,,,0.054604001261482,0.0798758001340782,-0.01187008169275855
FYN,0.007914512140299406,-0.03389431809646929,0.03336466067529732,0.019274149304713394,-0.007434071989073337,-0.016473337018351217,0.002069873651296627,0.03293438078791681,-0.03424453502642068,0.013412954108309637,0.09079102172722961,-0.07632940274152919,-0.005147582221973286,0.017913236971403824,-0.06772568376823147,0.012098589352406246,-0.03728307058091216,-0.062333638894064965,0.029160000290522774
ACE,0.11059081029925977,0.13821997672836422,0.0886892823995056,0.019269908275184322,0.038092170281420853,-0.015418248150334659,0.04895769438298892,0.0049218549485305655,0.005297753755147247,-0.06844527704305994,0.15540593001598835,0.09316128137997824,0.037426999124302106,0.151736030917624,0.019202176288541727,0.008736921929250276,0.0747288075811385,0.1225987903826806,0.04775865020329302
IL18,-0.04984245381453984,0.0427745762835991,0.03418884378783578,-0.001077079951178881,-0.02332462510864304,-0.005015023224753087,-0.03730711453455374,0.039275626393509074,0.07573742043075972,-0.055608951895470465,0.1579301791711027,-0.01217229854181114,0.06711345104333749,0.08684960936858543,-0.004770152668793046,0.035815999882840635,0.04291797548388142,-0.009238311144263498,0.035085116469119035
PPBP,,,,,,-0.012948608537443796,,,,,-0.0377728524978562,,,-0.027671217991135977,0.050415728796326144,0.08945713914366087,,,-0.006615677332422118
CCL27,-0.044334089050998005,-0.028690817435131726,-0.00010093899706863091,,0.007441380939044737,0.031230070421112564,,-0.01554770494493045,-0.01827480099794041,0.040529717151820174,,-0.031243636933124916,0.11579095743327607,0.053803550366963784,0.017265300494291796,-0.03559077447063329,-0.043134157541634015,-0.03994990951940165,-0.003644402439294602
SERPING1,-0.04485374356772673,-0.05487100944270234,0.022913760768834644,0.05966711194376631,0.1194744920078652,0.08432882790290402,0.019269367130570668,0.017041724495033415,0.016569787530722576,-0.04691708252167123,0.07699822789230522,-0.011084315747818572,0.06354625448877405,0.14700480691045964,0.02203809146297996,0.018849257711050317,0.11350587440515725,0.04381902401462942,0.04977365846810642
AZGP1,0.10001443453842124,0.03280552045258367,0.012888746978358899,-0.01509931798309757,-0.07529816170627925,-0.07086817510064328,0.016676788423426566,0.029275593128034662,-0.011421526834165122,0.006741394912877562,,0.05179470702598307,0.05905015900339727,-0.07298699581486834,0.016731659874571366,0.06434688822392613,0.032354237759813796,-0.019179654737758053,0.110362175199371
INHA,-0.012134687836609759,0.007563739202412008,0.04004361616922452,-0.03044874570186293,-0.024770597030626958,-0.019145997200662384,-0.002431803047847195,-0.024811481259378262,-0.028155905195347046,0.06601990601849059,0.04205433945263793,,0.18364574673318604,0.03992947157592611,0.09700548410037187,0.023495679359197576,-0.03003313563436407,-0.03199951644227611,-0.015335973502702722
SEMA3G,-0.020230554422137392,0.039407007901798664,0.14103649107232893,-0.014397386681032394,,-0.02237172015731362,0.09382014939335132,0.08130439224071337,-0.03438938761760275,0.02725462840241905,0.09077793564042563,0.012539929315717067,0.07067522285627661,,,-0.026563886238288825,0.011695086414959267,0.04446148073431379,0.0786906006285195
OXT,,,,,,,,,,,,,,,,,0.0555953545689944,,
COL6A1,0.00786525657657828,0.026901482315507607,0.04523616732912901,0.05550014758271341,0.07761421892895884,0.039791235357808374,0.055794282628585254,0.016527491903582606,0.06060738589160352,0.03950050509012252,-0.12359062076599277,0.13595329305579282,0.1488812315357828,0.05307185896436483,0.036655447197832876,0.055937209156161787,0.10237898709384519,0.1707153873307168,0.13716909658774082
FGF17,,0.09458208116606744,0.02853323334052424,0.008545801441040488,-0.02705272798679058,-0.023265930240330482,-0.007087354019631935,-0.026587190485665307,-0.035690393823748,-0.031703774137351516,-0.042910565349660666,,,-0.018253940373553903,-0.022231574675816067,,-0.02691699051210649,0.01966827580970247,-0.03935583681477966
TNFSF8,0.03633871516507955,-0.018522538142587325,,-0.01928797093684275,,-0.012948605181085718,,0.058326497641934656,,,,-0.038206695690628484,,-0.00019981194774707354,0.07514252825688313,-0.004855808087751328,-0.004356362152157159,0.028693127301635812,0.04218380529393836
FGF20,-0.02222555338641428,,0.01065979116163689,0.01191715696369714,,0.01683599666332019,-0.019266512071012744,0.015114097869383097,-0.028239374451082003,-0.006486272985924816,,-0.026960512559528138,-0.02617266799751395,0.01964047154632837,-0.03305610906556462,-0.05285680393792818,-0.03497698065759348,0.0003515551508280838,0.02595134077789046
ICAM3,-0.019586774692762193,0.06722734391950183,0.04348572420725836,-0.0066642988790031115,-0.009813699918667715,0.015878817276613288,0.043040188243748,0.006476219504844168,-0.04526800040641725,-0.03825660698235799,0.05420651658439104,0.0006825339718672089,0.07411222952474579,0.028577763612451224,0.014586387346553941,0.02314247747120809,0.06560705176971554,0.07331664452579237,-0.011548340304763491
LAMA4,0.054921566909653476,0.05903114675732865,0.06144220001071006,0.06338567894116086,0.15659205804061213,0.05341061412864862,0.034522914591129966,0.01968715857285189,-0.0009861009562074552,-0.03193805051402075,0.1274361858959456,0.1235047786280011,0.04273411247552488,0.12081576759611508,-0.02702665695047088,0.07082233424762481,0.11588059086504414,0.13897829874899376,0.10391376466065719
INHBE,,0.0099411760955113,,,,,,,,,-0.014876907348438622,,,,,,,,
DLL4,0.03349591615982569,-0.026449414835119537,0.05842196144123722,-0.025310961771899936,0.09026834971196662,-0.0004398898681319522,0.05004713911257518,-0.007028723332820405,-0.014063422629504583,-0.0036269302646590234,0.1894102741668772,0.15023960520750737,0.07747064158680268,0.1483157502270467,0.0542733173421864,0.03133413405991006,0.06691461383864201,0.1871260213682886,0.11124436264361898
SEMA3A,0.0041973058394522336,0.1794965861343987,0.038316273360460035,-0.018461749804348324,-0.06261901283399968,0.0760392845181403,0.020521955226708324,0.02705789001488913,0.0365582566704591,0.02723339741952161,-0.009531940414224723,-0.05955047753161524,,-0.02846245808092562,-0.00483357911299737,0.02057421130674499,0.053832022395638356,-0.01014088228343311,0.07788156190100662
RLN2,,,,-0.020714001375504776,-0.020706385761825017,-0.019861143323043163,-0.022633629316961994,-0.015261862916140876,-0.027846797940152896,-0.032448387764004494,,,,0.020554335606439555,,0.006994248616702333,-0.023882026417092507,-0.02355181233333069,-0.025361822304638418
C5,0.002694873201230456,-0.0011407499404933728,0.01202851087196217,0.04263353625185342,0.05678117403902966,-0.020494995374814133,-0.00473314310816225,0.04349552720352068,-0.015715041334171648,0.01693384358903387,0.08643104302168182,0.03966571026787818,0.0556558698016416,0.0774676343775343,0.040482825858184475,-0.013115017912781766,-0.026720439511173918,0.023948708878449,-0.016325156334196414
COMP,,,,,,,,,,,-0.009874208467423857,,,,,0.01798237266688312,,0.014407381251774315,
EDN2,,-0.0012726660235952143,-0.02139802790519334,,,-0.017029580513827088,,-0.018532987526304206,,,-0.03938048564580359,,,,,,,,
C1QA,-0.060972080839852616,0.028535184684834413,-0.010776295336156979,0.0194488482860948,-0.004035566504747713,0.01926679786876265,-0.011862459036106098,-0.01790835403194533,0.003464710520320656,-0.06652049218293658,0.168541871898125,-0.06478803038740355,0.14733166982871446,0.12756043416400967,-0.06545378897776567,0.032742655954325184,0.12050371846468108,0.1315299382285618,0.029773346006835233
UTS2B,-0.018339247654687373,-0.019918706619832603,-0.00777019505332386,0.005205391337028259,,-0.014202215654628085,0.00463896462766915,-0.013192239291922002,-0.037944805086546726,,,,,,,,,0.04196494939837731,
COL9A3,0.08129891284346066,0.07171053414577302,-0.009143882564794056,-0.017478395161568457,0.0536606065148821,-0.018094916900956614,0.05736672159362114,0.020452243150788016,-0.014854857943633943,-0.03573265231151082,0.07365697195441247,0.007551972381705604,-0.06723007281857843,-0.00282378948795717,-0.006852291459179528,0.02827911774548588,-0.025181155247270968,0.009560368541912861,0.029114338603655584
DLK1,,,,,,-0.01156713720266033,0.014619668473352745,-0.014056888639453206,,,0.08158925198429999,0.10487900878313838,,,,,,,-0.011183804206679597
HGF,0.03856931241103099,0.03466093020182722,-0.026191159687693907,0.004462157400206348,0.00627947406187704,0.04985649931454507,0.007574955503954977,-0.0197721952266153,0.04322852096545524,0.009263166877226801,0.08518994562979147,0.08218416037825926,0.050583539999820695,0.051806896936991094,-0.03467607204491695,0.03619709666680546,-0.013049681376089878,-0.01720515977788939,0.04648780325876342
GIP,,,,,,,,,,,0.0613644731505251,,,,,,,,
P4HB,0.051156829434386604,-0.032165574382598025,-0.007539485487305462,-0.0022535347399770143,-0.02341942102791181,-0.042127451595726076,0.05210837871881218,0.03879054826475112,0.0018493252946430588,0.01571334060420423,-0.061920865727563425,0.12259600864436149,0.04507621204407111,-0.02996622158221598,-0.006207009204702114,0.03597280538760063,0.0005096363328835849,0.12688698496838527,0.13967229991050445
ADCYAP1,0.02704226801620729,,0.020352317022966596,-0.029271465523795025,-0.011081383932453108,0.12066673618185529,-0.02751886232597382,0.007819237945072551,0.008458946159173834,-0.014709342368743043,,0.0036397798152990814,-0.029436187238154825,0.030152680020492907,-0.05655716424130704,0.14909535489888995,-0.039165267390555654,-0.001090578098547441,0.08898723302883295
GREM1,-0.06339140338419376,-0.01991869427017794,0.08601402195944738,-0.05672073761054488,,0.03687819989005967,-0.03686483755566971,-0.00517555348279664,0.03626292549211642,-0.010478896843142559,-0.08879316173399093,-0.013137677678516747,-0.05387330426846677,-0.02736994560089633,-0.0327385769494056,0.0003685357934677234,-0.02679356028720742,0.09492342262195182,0.08211053376067487
EGF,0.011769969674850498,-0.040742509153690896,-0.009877853387029243,0.005568850572695389,,0.058037796110654745,0.01656638110034662,-0.030566922756445094,-0.03180641093040547,-0.03602308861720062,0.020121235504944213,0.07383828661107056,6.415478305645911e-05,-0.025385531233452465,0.09099008969175663,-0.056378401902763206,-0.030068523865543886,-0.056292768874830444,0.06172489165548346
VEGFB,0.08866493089093075,-0.04124038161941354,-0.022669996431537675,0.08905075403100572,-0.08025644373008586,-0.026955386473979628,0.0037254143414515934,0.0015486822268996378,-0.025511014409165356,-0.04330952003093364,-0.16090257549140247,-0.019720497506040414,-0.05680454828257362,-0.02298679850132961,0.030738393204367113,-0.036663659802217585,-0.027275164908405276,-0.036181869063877624,0.027477589899682808
FARP2,0.01698254140273254,0.06884413607469889,-0.015512774036766624,0.01676932055300848,0.016328887486975675,0.03395012009766712,0.07303786274860224,-0.006454401100632378,-0.024007691859398196,-0.021420502253091046,0.0787440314430484,0.01393729614384836,-0.02045228257538089,0.013158451531915416,-0.024798330744348188,-0.06557206002975703,-0.0058490875161665385,-0.03653442218406754,0.1063986049756532
BMP3,,,,,,,-0.026285669669088723,,-0.038843387449135805,-0.027497653398415492,,,,,,,,,
IHH,,,,,,,,,-0.006549350092692089,,,,,0.019667569106426863,-0.022519614649524174,,0.00851008924073509,,
LAMA2,0.029796755948926293,-0.002748282322708143,0.03335161048238092,-0.012095734970889737,0.03221367709833152,-0.0283959894824321,0.017180874930000516,0.02045262594927919,0.03465989239489669,-0.06535958436705537,0.050901014119437336,0.17407388143608518,-0.020297262026479076,0.17981966233732685,0.023207271008220242,0.020265003931674054,0.14114931287871507,0.117858239141606,0.05143823541005141
SERPINC1,,,,,,,,-0.014114504297545334,,,,,,,-0.018461210566201005,,-0.02329801153710151,,
NRG1,,-0.03446884477542714,-0.021515627152085732,0.00941232247137531,0.008865135786154785,-0.02619118938127736,0.1448757606944869,0.011131341456045416,-0.04913754475383972,0.10052433082164328,0.0005161782827101746,-0.02786472918261553,-0.04469373090150516,-0.04374757607603041,0.001333216222174098,,0.1450732631200919,-0.0196739828166172,0.0667053418905962
SPINK1,,-0.046742156027949906,-0.04749155466816071,,-0.05754220766620864,-0.02315576304778076,,,,,-0.021379820101438282,,0.020854979552630326,-0.05730634867252279,0.017720731520423992,,-0.015368045106336136,-0.03283026660948463,-0.030691463917648626
EFEMP2,0.0031783987975352976,0.015681107730122174,0.03706442472878357,-0.0261572066563005,-0.10694318192490865,0.052809564059512,0.036470968784129545,0.03726255904699334,0.008563251254970991,0.06718635536562491,-0.11487676492030661,0.0673807730997267,0.05135533211900805,-0.03091424942740611,0.0664342999257486,0.061708159425263864,-0.015876777502604866,0.020084072724530447,0.08402223741793657
SELPLG,0.06974618360031555,-0.006031291519831346,-0.0029419127704576236,0.03177332840032722,-0.0013781845320478528,0.07532559199776023,0.02695215597902633,0.04128351484973446,0.04863841659063077,-0.0032579504154616897,0.07702456533092684,-0.05103667317067551,0.014217655854090261,0.027431659847558545,0.002379274054559766,-0.016292496377440173,-0.002606630669476108,0.023944606547106034,-0.019847992223734314
GDF6,,-0.023357757887470916,0.07304150941820302,,-0.029347335639325945,,0.020490836186935427,,,,,,,0.07206060591012267,-0.023402493419098343,,0.029390442136837905,,
HLA-E,0.07305995486356576,0.025403807354739846,0.011193483290584188,-0.004540727075042648,0.12408457673564059,0.05641765526689102,-0.009779581303157482,-0.012183019295462554,0.00923875765314399,-0.009124366746609698,0.07292087279634088,-0.03737052309402437,0.11169950462475267,0.12442683829098822,-0.022065075209220967,0.12541409010763593,0.1430943095343709,0.13629669099864603,0.010959827773320057
PTN,0.10760236759053274,0.010541245949072285,0.04279672937261805,-0.06300481753657414,-0.009070514945606662,-0.026939176983595353,0.05813326354584222,0.02105578588472174,-0.011514879436455485,0.03549122344392672,0.031105876679900054,0.1141768871914715,-0.006605488346877823,0.018939527551727755,-0.003511417525913088,0.04928988022633447,-0.06612098905570418,-0.08797457288139506,0.03346083265510504
CD274,-0.012590607074273997,0.06566049420893476,-0.007989710958355368,0.029390289252846598,-0.0356600829384228,0.001287250878668753,-0.01712422813226269,0.060982807875608926,-0.0006831954458181158,0.006404575776142726,0.009559212922546833,-0.012113562072438962,0.05450354566476761,-0.03540505016804987,-0.011475041517730883,0.06141287109353156,0.011570445495738524,-8.703341110529276e-05,0.013315106207474739
FGF10,,,,,,,,,-0.023183651808400936,,,,,,,,,,
CD14,-0.0010066563560442532,-0.039239576274242405,0.011434626490825415,-0.01320302749431645,0.02616928067343213,0.024132912459517566,-0.048925728089874956,-0.014097052022933767,0.05504700685117794,-0.030659942953704434,0.06581881101383409,-0.03219862966807982,0.12625568182315172,0.11003763046089152,-0.044575419710794525,0.03975942754096422,0.088835433137994,-0.05015956966365114,0.06994499047005183
SFTPD,,0.06757661307256309,0.0563548271534254,0.04827983088601263,,-0.014541616509494926,-0.03809123111051903,-0.024225612284447615,-0.030388691523772497,,,0.05162565614582883,0.06792728056913203,-0.048462118872819475,0.06135377904446403,0.028076200579152683,-0.019066447347635716,-0.04903908967171855,-0.011368417143817531
SLIT1,0.051793427337621295,0.14260558575020224,0.018514870215128525,0.005955911958654413,-0.0890845389110506,0.009100183318939054,0.06712154250411828,0.006617862853537458,-0.016863864059318903,0.016310759344523345,0.09844450237739573,0.02844603078289616,0.1548056732414004,-0.05407792452060752,-0.04015209068443679,0.034314543365864876,-0.020814328213006026,-0.012555866002564113,0.02003203066277713
LPA,,,,,,,-0.01684767886387127,,,,,,,,,,,,
CNTF,-0.003523675189131479,,,,,-0.012948606362901646,,-0.01203146228234595,-0.02075051316695516,-0.03183718442650051,,,,,,-0.02656389672056651,-0.007922357811808249,,
BST1,0.03101657432058288,0.05116149429832646,-0.025998034152687876,-0.03410446300977754,-0.03323156388922296,0.006353302706324407,0.013396401115954533,0.015175742257893646,-0.038976555794004906,-0.06290319543561476,0.019110205970110514,-0.00245275930206554,0.1111693802383805,0.037946275999209494,0.08865512709458019,-0.0009900557119963077,0.06517699441299996,-0.016444183246386232,0.08485717039389727
AGTRAP,0.004115304777239815,0.0003613719598236048,-0.003294174375287372,-0.019970682709560827,-0.014176995508813593,-0.009804630214204076,0.004030490283528557,0.05024576643517234,-0.01875862007067099,-0.0957729209811557,0.03707530420971523,0.011399622432828977,0.05388666553085526,-0.0048157680939858605,0.026452161051232062,0.002379200636990993,0.059445845774502494,0.02358850786672419,0.023197195273548882
LAMC1,0.0536056751113121,0.03797284264533562,0.10808583193745687,-0.03236905036656886,0.1070759546665644,0.014335771904109493,0.02643235839085341,-0.009251406835357214,0.0023752232197884566,-0.05885146277297703,0.13884090718830625,0.1389976662316161,0.0637060506355994,0.11128520282124299,-0.023525153207449245,0.09254980474689192,0.13049662949462817,0.1361980633689281,0.1250032560058854
COL6A3,0.04846083616085323,0.07468724552163708,0.021217335071645253,-0.030255404820845284,0.14063983516158465,0.14440628497747027,0.02939309451781842,0.03397518960349845,0.1060301673716937,-0.03200030766505073,-0.06634767231702636,0.11096285777804395,-0.013955984411851176,0.12174135549831598,0.08795492040836514,0.1144516719356234,0.14094204396894047,0.15206639552923673,0.14864068561654453
FN1,0.1370472925512561,-0.015443143705878628,0.059305599755434084,-0.07587546896325376,0.11006341169421345,0.06119473527980035,0.04372633332569722,0.05097688985182106,0.018475550018130418,0.032657414274471344,-0.12935481141568037,0.17613782968383107,0.10981755853440092,0.06084855373166638,0.027958005103029655,0.17552731826164641,0.10753978649182167,0.13135404202768428,0.10165320733920466
MIF,-0.05707837027836434,-0.0761003648945127,-0.05740464729006187,0.02242598990806226,-0.1081716690739604,0.01392921292565198,-0.01544363604529508,-0.003710171720855108,-0.056056510471175276,-0.007787564915394253,-0.20472989986172327,-0.03075559174369367,0.012850948847689192,-0.12850468560287026,0.05160687090496717,0.017491172809025176,-0.08483682389979512,-0.10945757541379876,-0.010195638339934606
JAG1,0.09455515579316114,0.0173500347595465,0.08609029318487904,0.008410255495469586,0.07382867575740065,-0.028351651061061415,0.011744091960582799,0.07353623345385953,0.008243990953026801,0.04300635510333647,0.2225231819239314,0.14583711060270463,0.14935135058870033,-0.006780940921205203,-0.002995641291322543,-0.0065592068588316435,0.07944184468603019,0.09705489412740452,0.11564401039287676
NID2,-0.020796322049479177,0.14643916545180996,0.05267452337759557,-0.02636929323312057,0.06451162867340524,0.09107665708552005,0.058988135943651945,0.030170822274642347,0.0016238996698997568,0.0038242164672166643,0.1743609315372579,0.12122098414240828,0.09253604035376377,0.17052709599865848,-0.01246089176877709,0.08075739827365794,0.05104602400747205,0.14560258655607836,0.0521375790862457
EFNB1,0.02625040278500833,0.0029725456403663034,-0.0123771979303418,-0.028212564757939308,0.009849697751122837,0.016436798764838643,0.033053546035764825,0.03623701789863277,0.016528855374028758,-0.023226594429865046,0.1310993055708957,0.012325815435238235,0.009516226191383103,0.011114636489055295,0.022823631388568494,0.01641550352372616,-0.0227609560621687,0.06691522989015854,0.11967135615583911
COL4A2,0.08797464236614927,0.06077101959369225,0.05321072396180656,0.00013130788702233782,0.16152020136979267,0.08211626868813915,0.007822461811672055,0.02995719569745689,0.014138526561251712,0.014596889185473012,0.24440563114946665,0.1650489306956239,0.10126017370964152,0.20115296587549947,0.08274315755218668,0.1594650428039503,0.12085635643805126,0.1635871996342285,0.09413092340817604
SPP1,-0.06741520505983702,-0.10930080277217907,-0.07419355961941629,0.025555183211536832,-0.01532184793947297,0.0029623546867351518,0.003455797521560818,0.024087557732646318,-0.08889980647455142,-0.05367816050256687,-0.18381890542100154,-0.060020865330470255,-0.0031504732402553573,-0.060381115909630835,0.010772116064695017,-0.004725632700558264,-0.05164597266321723,-0.07356471614887261,0.11655496029219194
PODXL2,0.01580668189572307,0.04899734230631253,-0.0462623281082515,0.0033423954649787675,-0.008181109387718224,-0.006716670131867596,0.001543693926565966,0.01815058498816193,-0.03346030306598891,-0.004753167282784427,-0.035522386857823725,-0.059193560933261176,-0.025506701710438177,-0.04887351685988137,-0.008097467900576335,0.023571855673891806,-0.09598496434048102,-0.00960616550773755,0.03188729227142728
IFNE,,,,,,,,,-0.01113574457217666,,,,,,,,,,
FGF9,0.03112526798962679,0.0888677558033884,0.023068311631820035,0.038571016649377975,-0.023841565009441,0.0330695322615002,0.00917486284712601,-0.014589997404670133,0.0033264867601119083,0.059494767982949975,,,,0.06712649902890637,-0.04208756281223076,,-0.06644738460559993,0.07849261099710166,-0.000787452917741862
ITIH2,0.09933656706990743,-0.018522557862295033,0.08636356540600068,,,0.055737438326240785,-0.026794726815018266,,0.027118963032568926,0.08623880768909496,,,-0.04709432467576051,0.07949867657445468,0.026796114238169834,0.08637420622569192,0.10627461253638411,0.07150071061669504,0.03194760966874018
