,MGH258,UKF248,UKF259,UKF269,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
JAG2,-0.00014347670323628002,-0.032595195901600954,0.02456328228773062,0.0015778790249004343,0.10249716553402043,-0.030967898810179768,0.03321507363156441,-0.045810083131856125,-0.015170374118030724,0.009956732499202644,-0.016131521151595662
CGN,-0.028672150641360555,0.03245535682539065,-0.020141088810882526,0.05605416215515513,-0.020209381792681603,0.018862669077687657,0.0030798227059065705,0.08319102664879004,-0.010209815145165241,0.017736911719535585,-0.00915146879163082
GDF15,0.014969962048245905,0.0695407696482284,-0.013114426848528614,0.10308525185027913,-0.049547629262773896,-0.023015033612143358,0.0013992075327262277,0.030196801284846916,-0.009106680604181055,-0.005059734890941204,0.029413466230740128
SEMA4F,0.03787537658744348,-0.028365049534603667,-0.03775734371599823,0.08339678763757269,-0.023132082035273772,0.10824474487558698,0.0013445762633770555,-0.04140386835384692,-0.017622182399987536,0.06064436818315275,-0.00891548119269732
NXPH1,-0.03546207131936805,-0.03113942180036387,-0.029061714463377998,0.0022422833927401935,-0.037653702080892075,0.02037046247351706,-0.03384885756689092,-0.021125368310268657,0.016082430851181426,0.06191237641399153,0.017113899299555136
ARF1,0.011384037716187222,0.08906195574297043,-0.02021452573927646,0.015753220222118905,0.04960278338495918,0.02481092297403796,0.04826900879939956,-0.009017336155450365,0.000499756060498247,-0.0730559430784139,-0.0071162262518707576
DSC3,,-0.016414721329393457,,,,,,,,-0.018911394034572843,
EBI3,0.021160674419378165,0.06555700686451921,0.03297719080907994,0.04534350052508657,0.026222260324511838,0.16261692619450624,-0.04018246843891743,0.06447558915692461,-0.02758030975843937,0.038487241994970466,0.09370710751527264
TIMP1,0.035536278685366914,0.05068304681627599,-0.0028018602290303205,0.0512759030409945,-0.004523792265934385,-0.06591233084089519,-0.04786654676164577,0.037063433389168954,0.015423684021068274,-0.10180092660253141,0.002964879837204386
SEMA3C,0.01673849350966239,0.04143162062346059,0.021758737001287325,-0.006110963735044647,0.01393041642316499,-0.0006775165476485219,-0.0008533344389842058,-0.01121373346431626,0.06708961888631332,-0.02851147443177958,-0.025419992402205258
GNRH2,,,,,,,,,,-0.020493072837505687,
GAS6,0.01975902569095883,-0.0373347630908371,0.021900323677411657,0.020356363212642743,-0.09504823450329294,-0.03754588242045619,0.017271984372816133,-0.025582674369287687,0.02568769929322261,0.009943615251076747,-0.024421599685004455
MEPE,,-0.005140698963246762,0.0096828810956978,0.02173366743217317,,-0.032416884535058595,-0.029802059134845515,,0.009973946257550612,0.08556488847825806,-0.025039726817275423
SERPINE1,0.031760852390221445,-0.004037849897651526,-0.051496045685199346,0.019432681924128288,0.03871952328854779,-0.12264900928103944,0.00426545892031677,-0.01983785163745361,0.01557891298979334,-0.06542524192471254,0.09936163523129632
RSPO2,0.09862367166694724,0.07691542939407464,-0.013835773106999552,-0.015480387988271189,,0.07293691002201087,0.10305807895001656,-0.04079684740486154,0.01769561570059905,0.048912547734932206,-0.03198246047214311
SHBG,0.07965946804673087,-0.005397361231710374,-0.022138747959647556,-0.04014256777608554,0.050570112788920436,0.037304494550529255,-0.034917090884771906,-0.010511507752167696,-0.004826220019920706,0.013092586246753931,2.880987320040854e-05
LGALS3BP,-0.0005044529755619378,-0.015210217224508917,-0.04318862637181346,0.017574453602489902,0.008834860551724671,0.010269747088356833,-0.01725713706552265,-0.028272088627553472,0.027061982183148387,-0.023957640733154876,0.0817908003243155
LAMB1,0.0007526338614378409,0.01630070892692264,-0.004617830715263605,0.07363402279031306,-0.07546922934337531,-0.0018011380143463037,0.007671185823518101,0.015167491059543825,0.024242725765471488,-0.05249012181274537,-0.01990219591189067
SPTBN2,0.052961874932809294,0.004733871454765777,-0.0149000660670321,0.033454361251396905,-0.06294830860302406,0.04572107758168629,-0.028583068387276943,-0.02566337118158727,-0.03363426052207295,0.033653842923164395,-0.028365662805078948
COL1A2,0.031390069915677374,-0.010047296101174696,0.00597078105553609,0.06728093344068325,-0.03121892382440518,0.042886390182302926,-0.1333016092255739,-0.00700558623607097,0.03244281260079247,-0.09547747527947245,-0.028619194416301837
DEFB1,,,,,,,,,,8.30948300366723e-07,-0.0220675888789402
WNT11,,-0.02352762653800851,-0.018699925750889166,0.023175637565082962,,0.10511804979021722,0.061322796788656465,,0.015560192757191662,-0.02509778736474243,0.13112053873266497
LGALS1,0.0018084706574834875,-0.04205058050318293,-0.06397423056296139,-0.0039262307362007455,-0.016290879822096167,-0.08920285984069656,0.015608877408588686,0.017352284086049056,0.07587484430806177,-0.08562604840234067,0.0897022900128158
BCAN,-0.049180323083539625,0.014044313397532154,0.06858364077005015,0.010353346775068259,0.03736162767033815,0.07044932596460501,0.019002408828063876,-0.01634247043570768,-0.020056739366680638,0.11490486642481114,-0.02999455592412918
ANOS1,0.0033587421478470437,-0.03771200479980235,-0.023976785185301507,0.0752766759872196,0.05527575089533948,0.03264938649174714,0.0364024787357001,-0.01694479526883579,-0.037995017614434315,0.09570199060747168,0.040105094274057916
EDA,-0.0232076320316245,-0.017224491559576654,-0.025686148798368124,-0.00466537450611638,0.019125405133051412,0.006466782169011294,0.0314810200750989,-0.017553642213630313,-0.017958385330103258,0.0926502482529206,-0.004934244547230461
FGF22,,0.004798870606791111,,-0.016915213122326155,,-0.02855958942644092,0.021145431386529735,-0.0313866812858701,-0.0230530613101145,-0.036244411282523016,-0.027545210620516104
SHANK1,-0.019648231964290937,0.04937197757756606,0.004814874288173475,-0.01609375095994538,,-0.02086944150763336,-0.02514395312964163,,-0.010837617529066335,-0.020748816994983578,0.021049003022903422
NPVF,,,,,,-0.021199960473143667,0.09459615312341645,,,,
RAET1G,,,,,,,,,,0.17013530327496623,-0.018245550796996673
TGFB1,-0.028143756282433176,-0.023130999782313675,-0.02881055668636907,0.01773784095773775,0.041441276023794146,-0.01145347620407592,-0.07653033981415962,0.14054266295434675,0.039335967706233925,-0.04969653527150067,0.017578340885703102
MSTN,-0.03953445459011561,0.024366525496831788,0.10754359343854226,0.01053906612397151,0.0006104130698537241,0.046736699543733135,-0.013756297220006842,-0.047052826079549186,-0.02329801208498414,-0.014348206953899122,0.05588330675587506
WNT4,,-0.01585286221650705,,0.06167138399762592,,0.0275160314098142,0.01124780253894206,-0.022611822187380348,-0.005381060757371852,0.019146203209885436,-0.04859846830727953
TNFSF4,-0.02690739305564006,-0.02706479024606371,0.05735385186753609,0.07552325130872789,-0.019917690806680967,0.01963746923323852,-0.0060093343929673885,0.04028202303276686,-0.022319041702455238,0.009157435350967911,0.033332115444080386
NTN1,0.036787998975768385,0.0922056904236763,-0.047072366820439894,0.04023572379903445,0.05880989725934804,0.027390274764572897,-0.01044859960261877,-0.0413139688742902,-0.026670476215349938,0.06591722270254663,0.12897430946593527
CXCL12,0.0002861667542954189,0.044384797505896634,0.027518756224065105,-0.02335207267752997,0.02270812941611835,0.01616204448011756,-0.011830718528346223,0.03243475457809524,0.007426361478547455,-0.04363314228044442,-0.06434255000636871
GNRH1,0.08783933188288348,-0.006205593589819784,-0.0007656480579820143,0.09346468862271669,-0.03185154255287702,-0.0031355498407967526,0.021754122909925247,-0.022913036011000577,-0.021663076273542272,0.021614103573814193,-0.025024380268870515
FGF8,,,,,,-0.031974489467126506,-0.008089780511075144,,0.05353993230388057,,
RIMS1,-0.021067104250099007,-0.014489608100639408,-0.0004890665835275971,0.0074927436725733335,-0.010744076283844575,0.06582005096557157,0.06393500064689756,0.030829072618809395,0.015549552660727141,-0.0407801480301192,-0.0647741003598528
FGF14,-0.00420305995411766,0.006625898436797499,-0.008828389161610347,0.03401421527493213,-0.08387778114527049,0.04374212520240436,0.015608474442670137,2.5715157234634543e-05,-0.02184423431983048,0.0497171751582276,-0.005832297421086113
IGF1,-0.013496583318549077,0.022208685909402927,-0.0058672002671590635,0.10253720000314301,-0.005886847304616791,0.03445346713984623,-0.04276372773199578,0.01000543214257409,-0.042157025305379216,0.0015062058269773185,0.04473164185158307
TNFSF10,-0.0011758401270906224,0.08439186065961743,0.013442076824709433,0.08588740272439188,-0.018310827031571667,0.09732407507312597,-0.021157272013752178,-0.003461404316909801,0.03986096205716089,-0.0022679871038256993,0.027389469994664593
GDF5,0.17668262894402725,0.004036910975586283,,-0.029812426592225064,,0.02119291423510853,0.06274025937260536,-0.05209357450071935,-0.039020733594863403,0.0008300153315882337,-0.0035209845968996777
CHAD,,,,,,0.018303317395433113,0.037671929531042744,-0.025476021082680798,0.047215790199171215,,
RGMA,0.028128078028741017,-0.046290870274659744,0.048677350126602445,0.03681753635742638,0.032358739575370166,0.021672904192702395,-0.03379195479013634,0.018070334573433686,-0.05318114870283809,0.08596011727714152,0.0526561005985664
WNT16,-0.03073115924055723,0.005660226805492439,0.03332964098220017,0.036054667102100625,,,,-0.02104590634340621,-0.01369234432611559,0.013565922896580995,0.007644100388854341
CX3CL1,0.03236189258147871,0.028428450227119716,-0.05870418408963986,0.01118752428146407,0.0507060580953804,0.01790486120622328,-0.024095635583803288,0.047226256398494725,-0.07242924210431533,0.070026250648503,-0.0778972941217857
FGF1,-0.005802925436833763,-0.04241302150348816,-0.016223465387729778,-0.07001218282587646,-0.04277432345239159,-0.022244340843712115,0.011872924523179526,-0.05670496531850829,-0.0802386582928806,0.08354565730416233,-0.09923251130218402
ALOX5AP,-0.00549722121620811,0.03985702262377397,-0.01610672001928413,0.036713585196372585,0.04559276737338317,-0.008705394134607514,-0.029639712689647452,-0.008680183454651795,0.08089491215029038,-0.034739705657485145,0.050417345964606466
IL1RN,-0.014670724464050051,0.02526412040799601,0.006985461927689097,0.07105585662363686,-0.07876523749914559,-0.03913632103286469,-0.034677645863070206,,-0.038150855493400956,-0.03787015907381323,0.03687431077981298
PCSK9,,,,,,0.07412944564422264,0.02350431230075408,,-0.013290559112004765,,
NPW,,,-0.015499545769823063,,-0.08486869288075832,-0.05699634067976855,0.06391217318769551,-0.023504742171537366,0.04852588968302749,-0.019188485669734155,0.005852839080888208
CXCL9,0.030839798904645128,0.018350356603203777,-0.030421827704461182,-0.020779069658369415,-0.010825467656915801,,,-0.009054809429101966,,-0.03623001321873306,-0.030919829454811948
ANGPTL4,0.050271014495256824,-0.04420801458711645,-0.016552179320976884,0.02534654543453022,-0.11674206553698449,-0.07584473780403678,-0.03522889747570015,-0.009140362991245824,0.10983534909522655,-0.09017830050327605,0.06557654784619102
UCN2,,,-0.010747293078336188,-0.018205818764135098,,-0.004801936141319776,-0.03289612455132789,,-0.015018265689329298,,
OBP2A,,,,,,,,,,-0.021242438788755307,
COL4A3,,0.06977708063008867,0.020299447247581058,,,,0.03864038601157057,0.05453459990446312,-0.021004748057386342,-0.00901319645540093,-0.02187116324566477
NRG3,-0.009134234645265993,-0.010288959137929666,-0.03863404677899725,0.0008772631906668262,-0.03249939193481467,0.0021437145239832406,-0.037095202810620884,0.01753913542660063,-0.016418297795444233,0.020931508888571898,-0.04263567757808034
IL23A,,-0.025969927631644865,-0.016908652848880712,-0.022271915165932292,0.03420110094313839,-0.018491913771266286,0.15994267144761778,,,0.022013133752760528,-0.024493808486489348
COLQ,0.008712817239129042,0.0346878118943048,0.030342535883378517,-0.01849095932714581,-0.04183098948987183,0.044319649518368316,0.028376387495267257,0.002660819462657567,-0.007175574222582933,0.0416020287291741,0.023629507096441366
SCGB1A1,,,,,,,0.010324890550381898,,-0.015377259315606167,,
TNFSF12,-0.06400673465123118,0.03677888580241272,0.05569369883125373,0.0017659284795449345,0.03969354434637749,0.08215316517997452,0.03658572838372732,0.0071429444126954456,0.016833435211376774,0.06005777425455177,0.010562044766575846
DKK2,,-0.02720225643094312,-0.010905736494905957,-0.03242344241531083,,-0.021828420347765377,,,-0.017699901233267017,-0.047508303388526144,-0.030929383788760957
FYN,0.0332135538743186,0.013703571331770492,-0.02666917441078089,0.015399972149133146,-0.004855772467815007,0.052924118660199505,0.01703855332093971,0.010624106997757227,0.02265702690783852,0.03908482905713962,0.033673351359738875
ACE,-0.02350136674669053,-0.0057994692009753985,0.07938544909467025,-0.007909747390235165,0.014348328521436875,0.0353541661100669,-0.029953136634176977,0.0038882612119427737,0.04643154207837105,-0.0008827474061955047,-0.053295174549070935
IL18,0.028048442111893654,0.026933705298028243,0.020954967279400324,0.041384725955327877,0.0697554253122883,0.06211363526851272,-0.031913620088997396,0.058350915715827165,0.0008517417457732937,0.03798443186899493,-0.04561497410088717
PPBP,,,,,,-0.022641570073152675,-0.022417695706613217,-0.008009086468689815,,,-0.02044911850685233
CCL27,-0.016698949153017166,0.002177007518243836,0.02288886732213225,0.000439593139924545,-0.049560695813928295,0.00890922372715028,0.01363602225864208,-0.02905385926889578,-0.025304508548790496,-0.01390634686238235,0.01407755394896387
SERPING1,0.03112759452972132,-0.03502997321106557,-0.0015505005145126896,0.07945063751471537,-0.003842209128862665,0.05202635295011382,-0.0475295638295513,-0.05034711597246103,0.039123918475552556,-0.059723585017137704,0.13530609757156212
AZGP1,-0.036660970187723865,0.029595541211523163,-0.03146829723407624,0.10900611811513916,,-0.027572721493580643,0.0014309399794304482,-0.01504314183513716,0.01889407678746535,-0.033592211910296786,0.07281968140645713
INHA,0.09796859287428082,0.02908706628837495,0.07380697019312045,-0.025058328219901994,-0.0061371717869442306,0.045383429117015636,-0.007333720631207913,-0.02350474203221919,-0.007982717135674037,-0.04133686302350679,-0.03293594981161219
SEMA3G,-0.025335925278800225,0.0463450150853451,0.009158293322559014,0.020828584455579488,-0.06097857371633868,,,-0.021684928858151594,-0.02204973790865401,0.047947488353964896,-0.03733407061811376
OXT,,,,,,,,,-0.012876853107637245,,
COL6A1,0.02046411612153255,0.02836626407700331,0.038357437894413086,0.027262893640672612,-0.04698643684189393,-0.010430595357127034,-0.04876371753693891,0.029999584860907567,0.05790767429548362,-0.12084202667336737,0.027885493836334468
FGF17,,0.008921217686851423,-0.020172501061992615,0.08768494993106489,,0.005219344585514587,0.04662824272179988,,-0.013949664186262624,0.02136096747523981,-0.031076078191575974
TNFSF8,-0.018130079475493333,,-0.013709746088298124,0.027036275974981032,,-0.024567807828348925,-0.02074451058597176,-0.021045914525419197,-0.013692346133365504,-0.010067383388082808,0.1729590693880861
FGF20,-0.024139426007503257,-0.014398860033780953,0.015118152071225075,-0.027674894565578763,0.010744441381036014,-0.010650010615060957,-0.01990950001034287,0.015045296318091518,-0.027703956191128788,0.046210664586657055,-0.01704630803676864
ICAM3,0.029340996040934788,0.1237128462069795,-0.0469328650541457,-0.01084962517739405,0.02639271718452327,-0.022608638663757764,-0.0009137568860185086,0.058365067247744595,-0.03157715977444147,0.0005537223279273114,0.0027805507755349324
LAMA4,-0.04634555605912781,0.004953855778082693,0.0002279168440569056,0.03298045882343207,-0.049139684219045236,-0.020559057295421027,0.05050472905748227,0.004638415072558927,0.025581437989583775,-0.020269365499271358,0.010441946569164431
DLL4,0.024804297301534488,0.05786724790876236,-0.016433756086725895,0.06778502363252412,-0.016298930809377474,0.037683134590980605,0.0005297599043986317,-0.04150131158570951,0.012933211903478582,-0.005139169712218234,-0.0014117324402822605
SEMA3A,0.00787665832456418,0.006889329882506762,0.025227701077047446,-0.04001739315546341,,0.07334736334624964,0.006504456100630242,-0.07065975109165469,-0.011485697690360792,0.03324966857448416,0.028050677125182753
RLN2,,,-0.013835776226907508,-0.022064369561792505,,-0.016988579441743076,,-0.020465051100733333,0.132038553258094,0.049077022615290206,0.005372250981278745
C5,0.01488728497562711,-0.03044740527409506,-0.009822054695224932,0.029494702947421392,-0.0509750365561957,-0.006039656402240304,-0.035566972332818726,-0.02219897888743127,0.05197872223941602,-0.013916764649457696,-0.03454436466047135
COMP,,,,,,,,-0.02520304698088811,,-0.014803168361301586,
EDN2,,-0.002150240690527051,,0.009906816245277294,,,,,,,
C1QA,0.021547062822107475,-0.003184344378530741,0.005295157876611914,0.045403751769878306,0.07949907099453189,0.06610010655379794,-0.10281078781039898,0.07185483815383571,0.049226466471070957,-0.09653819334483342,-0.05707580184123032
UTS2B,-0.015374683836156899,0.09591520711565851,-0.01383577614741938,,-0.037354944468230636,,,,,0.02540717684132694,
COL9A3,0.01514167046068939,0.024577618448575738,0.06649731203799919,0.04179485912565322,0.07640716789464443,0.026393702430350545,0.01620081598308111,-0.046168625143298614,0.07375336476280611,0.05508475773337569,-0.006370680713431842
DLK1,,,-0.0230281326525049,,,,,,,,-0.04330240779486514
HGF,0.04138333565501693,0.07072167980105201,0.0040870717459645335,-0.04175039896244566,-0.031891209008741254,0.007672388872592168,0.055359729830416246,0.01958913175839552,0.009874178774728794,0.1291378678270709,-0.05019759212782192
P4HB,-0.03305541767603051,0.024829683004647135,0.0005159743021596128,0.019791080221795574,-0.008853229800558754,-0.06916444035154339,-0.07451245455411103,0.03479923264902097,0.021012904310163397,-0.07310064977736402,0.03792513784144918
ADCYAP1,0.28103339383727644,0.0863507775883567,-0.007181251450138294,0.0393991704749352,-0.042632136126611334,0.04953934820958824,0.009675407214893616,-0.018040786902752994,0.0256127559921967,0.0964219861776172,-0.028648158864564347
GREM1,0.08315250726121041,-0.0022568160138596687,-0.01195844819336247,-0.0454262041268914,-0.0518385677091061,-0.013409268657983793,-0.037616606657120695,-0.045110437228372775,-0.028905352294416424,-0.04441655607972834,0.014303365045086202
EGF,0.012111229230854625,-0.0042903902810716935,-0.014049105162451236,0.04270176275363997,0.05950268074839842,-0.020771340258695425,-0.018081019533652716,0.0005874305981519365,-0.018908656351689684,0.06911437005222687,-0.042954837626965094
VEGFB,-0.001114236398771893,0.03262455878143511,-0.02175429554166736,-0.01974000197578903,0.10572495834438678,-0.029768930172984005,-0.042371242732563916,0.028738855248965408,0.025351545248512113,0.0065264709438517775,0.029259778413313748
FARP2,-0.003922218358873557,0.05314349923303372,-0.027797795990093733,0.02976954279393711,0.004816153182628772,0.012254318954135819,-0.005455491343470154,-0.03328593326460674,-0.018780217906853476,0.054143335250038116,0.07552865150255268
IHH,,,,,,-0.02223838376625852,0.1075782899384646,,-0.014835704593645766,,
LAMA2,-0.053067144751681415,0.08483035370205909,0.04884993215600823,0.06447894562239335,-0.05343783523585303,0.04290081303385019,-0.00925374750505691,-0.009859443326741399,0.000241106183401206,-0.025850936443396234,-0.04602063373086281
SERPINC1,,,,,,,0.026871151198299026,,-0.014651005011176176,,
NRG1,,0.0012280886640139055,0.02788428067170581,0.004810930941790284,-0.04156047840315476,0.19528157665293855,-0.018383146754504504,,0.04909578815189482,0.02765013341681238,-0.006074776253429445
SPINK1,,-0.005194218970229609,-0.027387072385230055,,,-0.04689008302854898,0.06110753524028201,,-0.018009033440544928,-0.03255784039711458,0.0064492507772365495
EFEMP2,0.05312446326447086,0.05062711989734597,-0.015763741710326646,0.05133802646505702,-0.0075297545934227455,-0.030287842984169255,0.023594692776168488,-0.007726226124534066,0.02052181748916204,-0.017678078802533068,0.03318067725316418
SELPLG,0.03984594113329074,0.0529439308181241,-0.010695100241575982,-0.0204552185548214,-0.03368888077361898,0.03989709457941101,0.058822074767457815,0.03784481357856772,0.06350074540774467,0.07460165324048001,-0.06533165075789484
GDF6,,0.08518667280707927,-0.01549954711082651,0.04744048988663527,,-0.052802009933488776,-0.03442948954009423,,-0.01449231322027349,,
HLA-E,0.00903416639846323,0.05954860771428532,0.035878319646130356,0.050290216006315336,0.08741001283136084,-0.009917824689492583,-0.11168162117388208,-0.011660774621772467,-0.029956343484838666,-0.05146970893784261,-0.0240527586636885
PTN,-0.029810628494201765,0.054926050004636906,0.04041462484693176,0.01742382510279308,0.0003945756207548456,0.04389481162267935,0.1461674003637749,-0.01512513812443541,0.06084471964877215,0.0928125704737296,0.09137793766011103
CD274,-0.04594198276801768,0.0569666619116172,0.005875557221057994,0.052409547952399584,-0.0039911107197344725,-0.023520290220721808,-0.022751912807031753,0.00710790975244816,0.03359261333829894,-0.060531924191315055,0.0278257292345065
CD14,-0.00020909216271729984,0.003983759966726322,-0.003102118415384985,0.06523470473643696,0.05046129731755315,0.037187461759266446,-0.03886722527663601,0.029217319288181765,0.04058980068169397,-0.060327480178946284,0.0711013904185537
SFTPD,,0.013665970712826887,,,0.14164731611550388,0.01565219508420177,0.04947626855331779,-0.0009057646305545741,-0.03962768561789129,0.09084492510103176,0.04881765336521276
SLIT1,-0.0035974535263037207,0.0674688327924191,-0.048624035280741724,0.030588325006488885,0.046058662433962755,0.016453055023945125,0.010184383612821021,0.020308648131132753,-0.011045160021103414,0.02523794434638126,-0.03791196156093959
CNTF,-0.01983057200266724,,-0.0109057353737937,0.010551313501286694,,,,-0.021684937415161806,-0.015018265689329298,,
BST1,-0.03943549818759307,0.022558628904331215,-0.009136043886172823,0.07052436185942539,-0.008983255672337147,0.09849446675788615,-0.007826595267575742,-0.015122017815518736,0.024688406907579567,0.07323045136855226,0.040161902707358664
AGTRAP,0.0185586331988683,0.02420205003870029,-0.03932169990733553,0.058133813261319944,0.07251910803461974,0.06471844412294843,-0.07275552466934884,-0.020177050870261493,-0.01903897974769678,0.05400260041909395,0.08653476712398975
LAMC1,0.03321580071669376,0.028466173250152826,-0.003082816082445862,0.01731096237236063,-0.08587713876844362,-0.013967870454612973,-0.04459328682426888,0.011365490073915425,0.002730315018333148,-0.04908684246642845,-0.013250455757897007
COL6A3,0.046282283201816106,0.015331447341256889,-0.018998719386548107,-0.01072266131079309,-0.04472816247738373,0.02252353824846134,-0.05604782992118186,0.02843985896236858,0.05028860310147209,-0.07564827024584139,-0.011930087343354427
FN1,-0.0033384618714325334,0.006847092830330765,-0.011604538855856963,0.05312958897022629,-0.010995614600731828,-0.08118049721497202,-0.0802542494105347,0.011701099648132514,0.0070708513666587446,-0.09395525126215663,0.0025193279038988707
MIF,-0.007105088454033858,-0.025141658782124578,-0.022880867946358907,0.0575316530482092,-0.05203801041466478,-0.05520264579781145,0.07696607700352387,-0.04970536663919649,0.07082092915242785,0.07905788224507809,0.029913267960415196
JAG1,0.008678020857997303,0.025207948656147366,0.0440204891368465,-0.011874732128086587,0.01743351801566245,0.04142842112006127,-0.037331173208768144,-0.06102001134260229,-0.009565225261716628,-0.0531779566056513,0.004262346175102056
NID2,0.005839076358874972,0.036935872503360404,0.05939262054823283,0.03566597917690846,-0.01477730582520398,0.06412707042835689,-0.0010588610651347608,0.03212328814834921,0.02086584825749909,-0.019969515447626193,-0.002151739816693451
EFNB1,-0.05388383342395715,-0.003303154318763375,0.05598816176414472,0.08067712453694553,-0.04033322911844895,-0.008490675384640696,-0.018953954409599617,0.02448250546127203,-0.02665175756704532,0.028058968144319203,0.003947035328842723
COL4A2,-0.05250907897516831,0.0378060102203077,0.016805306011627576,0.037148472443428414,-0.033739299647179054,0.014190604889937009,-0.11923059240628706,0.019964662887485045,0.019041264061456394,-0.06499180529969605,-0.014999399235073598
SPP1,0.047778083304941446,-0.02303183565925037,-0.01896329675361535,0.06632957522807455,-0.11863470795647522,-0.03984165125365389,0.059274431040820544,0.059537578840466725,0.04516221607356745,-0.07824885455287547,0.10341471114978386
PODXL2,-0.009424790549027342,0.01893706079291163,-0.03219001388866807,-0.030910236636253145,0.00046025728324856674,0.00789732553719871,0.0364991440487137,0.0011658757924005894,-0.041537748105297825,0.10667174790863714,0.011561177326753613
FGF9,0.008610522436434368,0.04244870710382277,-0.029860261983820136,-0.00015779402629567506,,0.05717057006547436,0.07354869112875188,,0.022676658686125926,-0.03305801240705529,-0.06171164640046359
ITIH2,-0.042755029158034225,-0.011741329194097457,-0.01457048346494694,-0.02247770454392424,0.10837407081327327,0.1016645035838009,-0.04072875276595659,0.08015775856138327,0.012312895116029076,-0.01284294231689247,0.0005272340896858282
ADAM10,-0.05496825489134301,-0.019759917686000848,-0.04687220419625504,-0.0010066842306645722,-0.002297380627087213,0.005147981908871704,-0.030006745542869386,-0.013819471734583455,0.003995709944945715,-0.0647045461278747,0.11045136199432515
CFH,0.024327923402941487,0.0538933293092,0.008357426792465018,0.026377652559618256,-0.0056012841741777675,0.03549688806746042,-0.027272173425512112,-0.04798991879088341,-0.03249190644835957,-0.024975208361705057,0.014509569404294527
COL4A5,0.045950844362202196,0.009910536194580632,-0.057190376380973,-0.040246740329297946,0.05973592366044075,0.07851948020329065,0.028695927936125805,-0.052172187090760005,0.005657205952273381,0.0868891259328668,0.024103416165256183
LTBP3,-0.07870925926956583,-0.03404200952684517,-0.04046543878502237,0.014284038187066755,-0.08997656141987238,-0.07889940961956164,-0.04152795401277956,0.011205548263670189,0.0438426496120187,-0.009822487464925736,0.04086990027254139
GNB3,-0.02827286104259713,0.036552211568158,-0.03952439668592656,0.08378183789442138,0.04244442403581771,-0.0025205834534538607,-0.020696013976560634,0.10724726167842648,-0.008255549563856584,0.09590413808118929,0.03278964029655554
COL6A2,0.033023646487124886,0.03260003891646798,0.022876205156302218,-0.004795680886466769,-0.06542418609064549,0.004617968800050906,-0.07361951127941266,-0.06003273238585506,0.04371534397342609,-0.09306321284006802,-0.02641265946183049
GDF9,0.07661248475663757,-0.021186415920971462,-0.0022767284779494747,0.012580427652761596,-0.03252640593147033,0.09231328222932274,-0.024196815205518793,-0.01575172968293886,0.03326801199663501,0.025184928853916766,0.0011236114319773762
NCAM1,0.04644745728875784,-0.021380699548871288,-0.004183121436439088,-0.03544518471244693,-0.03534015771371237,-0.005779580170159652,0.024785568780961685,-0.030706553643447848,-0.03172626632916106,0.060943408489793606,-0.05474558083567462
APOC2,-0.0057252862846159,0.036958900053519685,-0.054065212461238424,-0.017716019685956364,-0.003100927056224636,0.09668974168325642,0.018828479303685593,-0.050284675674814,0.006014866152771119,0.02303578155452935,0.07814228845563558
BST2,-0.08024876711393257,0.06973766337112862,0.002268355809737375,0.039138253074191005,0.16386918541183515,0.10143123078745304,0.0055097494416832355,0.06397910623313699,0.0335664480905004,0.015396519722738752,0.00487589289269571
COL5A1,0.10082319215673732,0.017362502120675187,-0.04470877945593206,0.027144972791299214,-0.01125245896617034,-0.018797219197196402,-0.06135215250880326,0.056778957645893254,0.018531981836432024,-0.07730919353457473,0.016730283032597194
CALM3,0.002864288766541741,0.06575247215298817,-0.04825431548747011,0.0007808669717938964,0.09612567390758804,0.06451899060369218,0.08494355676023582,-0.010751358525309262,-0.030492037929938678,0.0012753692637677918,-0.1137725740031106
THBS2,0.001343633481023274,-0.020915835167356234,0.005769709159159243,-0.027502966554363118,0.061218968301158264,-0.018474106448378467,0.005970383206057171,0.0042522668502782916,0.03655555644088458,-0.022911952506751952,0.031941141016361356
SERPINE2,-0.0040328990678364,0.0032785007702533127,0.04361900958251679,-0.009280019180995604,-0.0761876798649834,-0.007853691896233693,-0.06152825028087903,0.04456731092031831,0.00671940252664066,0.04935230296321622,0.009531134328400229
EFNB2,-0.0027957900383645666,0.01501092986279439,-0.04933063626976049,0.04269890765753963,-0.07038061235833473,0.04665486830141448,0.012974461900817746,0.011471036881029342,-0.017113563858111153,0.0027331754865949575,0.0860030117596179
PROK1,,0.01176615255286228,-0.0029112342529256986,,,-0.01698858321058392,0.12131404288431008,-0.021684916247839213,-0.014083221179807521,,-0.022838272888346875
MMP9,0.11949939609027176,-0.0016133530815322624,-0.001082578404312558,0.027516552017934747,-0.03713334192322118,-0.03663108472078366,-0.06977677333385911,0.0028594150437548644,0.02771982190243361,-0.006020119052860996,-0.004784730293857
DMP1,,0.04943304240181738,,,,,,,,,0.03262106046146158
NPPA,0.04535245096254785,-0.01237680139020164,0.01870829016219798,0.07328074777215017,0.1401191816560182,0.06970459993793035,0.08679126246386129,0.045175251670699225,0.015546758117849946,0.007893425584127582,0.06667943121659499
APOB,,,,-0.017700307363910345,,,,-0.02379552177784175,,-0.019183513014825414,-0.02283827252976229
C4B,,,-0.018604479869985358,,,,,-0.024083028998307957,0.0671208161861095,-0.0013951204186395448,
