,MGH258,UKF243,UKF251,UKF260,UKF266,UKF269,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
LAMB3,-0.05827304673588436,-0.031083377143190268,0.06668415895642563,-0.004975723321320579,0.0710223711261734,0.16331615508907268,0.031113411161489742,-0.004447827973166968,0.06466372988578395,0.002573907762358086,-0.08065075332936852,-0.028463247198167237,-0.03579085854286218,-0.0027284997151640488,-0.020729359008003656,0.039120200961561165
LGALS9,0.04592457578463179,0.004544506357426522,-0.004400728214703453,-0.03091703881380539,-0.06088525953191454,-0.15150956242982144,-0.0006138604060801022,0.020516843541208227,-0.025308902295437925,-0.022723734248032885,0.04190485940535169,0.05422837629003819,0.032802644079584914,-0.03309710076523854,-0.010904612658653747,-0.060668680864526654
VIM,-0.007364208618045491,-0.04894682828986213,0.0030739646326286077,-0.02588400118816334,-0.07291892632199053,-0.18271268611013647,-0.002180074987154521,-0.058370614961712225,-0.11580114937390915,-0.08394382090787603,0.018745383833565468,-0.05510328132780605,0.0020246238649641564,-0.024011046024378,-0.05561469437619847,-0.024401030920683707
PLAU,-0.0577440418275612,-0.0868001164497957,0.046875781395020945,-0.04129949490771642,-0.04677020339239563,-0.05584370789040988,0.04099378281586482,-0.040904082574883406,-0.09021447383718326,-0.09031619825599203,0.05244182372161624,-0.035467023358493215,-0.0031934838588348786,0.019224138839831244,0.005068301911154246,-0.061267633356780635
TGFB3,0.02403305602796368,-0.054317457666335826,0.030446608066261684,-0.05335766743614132,-0.014846408343816318,-0.07933660989907138,0.057985726664451016,-0.022428689451786617,-0.06717113428732369,0.06812296672133299,-0.0021888640468046322,-0.0017841882162940627,-0.019684933114139696,0.01720803050733828,0.01720054966637125,0.007465031070432811
APLN,0.008007688070749875,-0.08196687859390896,-0.03634534907112327,-0.06062082144191961,-0.004920151011135892,-0.13726003532128742,0.018741980380326928,0.06985263420798372,-0.06422547959747907,-0.01936240695339292,0.04834528005406143,-0.041543507881399905,-0.02555311862105676,-0.028208381371656786,-0.007940281935629276,0.06294208195304864
SHANK2,-0.01737231372330713,0.07534665703469222,0.11682439433960996,0.025570090870856925,0.09550017101632036,0.12308137857008113,0.02948383630781419,0.017136478223407442,0.10066103251405431,0.0058459893092844585,0.0845921352949274,-0.007149308865545993,0.0032475677436099026,0.002772387913524313,0.10056789869914891,0.014892214276799
LTF,,-0.05092056803273919,,-0.01971929714771893,-0.03624446221614819,-0.12741352113300006,0.02607598340570469,-0.03305627927345061,-0.03872237347898718,0.0077863581113532,-0.020206489093696427,-0.07405477878557291,0.009220030153247814,0.010774728098459306,0.044580683897264016,-0.045018045791329425
PYY,,,,,,,,,-0.009498008259308624,-0.027745040376251973,-0.028705334939905788,,,,-0.011685216957739353,
PENK,-0.015115629879107103,0.044880014454945445,-0.018334342981710168,0.053442338223092155,0.07026915302255927,0.16352949385250917,0.004710079376872531,-0.030326461251215492,-0.016975000716899516,,,-0.04315548938840494,0.16589854493293701,-0.07697540352970798,0.054053000596019765,-0.03990037463521201
CTF1,-0.0012353578631153126,-0.06579867876402481,-0.01245904881376967,-0.008962098439682004,-0.0536899345608676,-0.05569440730857049,-0.019248481049719324,0.028347272165249283,-0.01731294699360761,0.05330387020494417,0.012428385292027931,-0.017671784126630057,-0.00038519449606048484,0.05660799422084415,-0.018713744521159162,-0.06251116464759357
COL3A1,-0.11317890510738118,0.06707498525971096,-0.03227497481842094,0.02135955759855142,-0.031490867208342786,-0.11412122968967116,-0.025209169540865224,-0.07269508469293061,-0.059645730760243994,-0.06113762314371019,-0.061409359040864565,-0.11250907725749966,0.01988666945846701,-0.04351306593333871,0.04098807320929966,0.03994494458604984
S100A10,0.11273888867338369,-0.06807201662118542,0.06292815309109465,-0.06268820018638276,-0.072883946260741,-0.1532610490041997,-0.014176302762369962,0.004911411927520678,-0.0994392691953686,-0.08173855804665842,0.02736481095489805,0.07421623236594783,0.01829956310920517,-0.0038407149152555223,-0.06369343467877629,0.023415173847737895
FGF13,-0.022483171137625033,0.10401933476902475,0.020388174460216183,-0.0026431346552538886,0.11192445337262097,0.16631341373551642,0.023287448814993453,-0.016660309334432605,0.1449921717793461,0.0493398462275962,0.06480616330385149,-0.03421872299881553,-0.000869872381533899,-0.02923691620605683,0.030991736861710438,0.01022922704737411
SEMA4A,-0.024686668675412034,0.10673318156254812,0.07686785305651879,-0.019238890010695876,0.04527785686726888,0.0566357407991708,-0.01743117654226874,-0.013451475186890693,0.07515589145541199,0.0017202751223114254,-0.004026678739410098,0.00036791867859906774,-0.04149307405965106,0.009410105816573377,0.0626491816311961,-0.007140035075696518
EFNA4,-0.03025429002772337,-0.08743090508675905,-0.04566297560020029,-0.0145581192152503,0.016697857660789687,-0.04955870336576382,0.008037319989555064,-0.018332000458172168,-0.044447464556684774,0.07961288222145728,0.01467010796221707,-0.060409725897471664,0.00424883767618532,-0.04602133241111359,0.001978580654075907,-0.043435742259929924
HSPA8,-0.05122478636439445,-0.044732518281972895,0.01962755903743856,0.04661297894994355,0.1073630471884111,0.06730181783598803,0.012296933487713947,-0.023854026284258627,0.09697933338228983,0.01707622400964365,-0.06392541779968851,0.015181263083948238,-0.0017493835702338102,-0.13216246972820614,0.02479477103436341,0.09366560287447019
NPB,0.04372924620261517,-0.034845566848763915,-0.011543389417274463,,0.03307177765742713,,-0.00037911500213878347,0.024814130283535466,-0.02142835898862618,0.035230934163887374,-0.013121835645400487,-0.02967070044483508,-0.059339094236673134,0.05432575005272113,0.043302162220588816,-0.013553239581611639
ULBP1,,0.033314787302051056,0.01253567772225094,-0.015438031975176916,-0.01915361750955769,0.10758835742825844,,,-0.010600803946715821,0.1426481424332716,-0.024445596339979763,,-0.013029420740257779,,0.07820285203708284,
SEMA3E,-0.007915328963617392,-0.10207262632104529,0.009861818493703134,-0.0025404325762373257,-0.10491462849350153,-0.05570515446305052,-0.0037035427575137,0.019361842961770046,0.06536360883267187,0.07703976583896922,0.02935404001478987,0.06402453585194236,0.032446488672097706,-0.015489961969816585,-0.027560935131968167,0.0779476550247344
FGF3,,,,,,,,,,0.09348298979031874,-0.00790691180779214,,0.018438166892870072,,,
ADAM9,0.05539576870208442,-0.03324748843242317,-0.0017698701325984556,-0.0008632506711676389,0.01449291930373069,-0.1244200805821061,-0.013516498000642082,0.03343850291610191,-0.08098587413188979,-0.049494097105077496,0.08037518338306011,-0.049499673219560995,-0.059860972204965605,-0.015914222475903905,-0.013745922739218883,-0.0787911429167681
ASIP,-0.03014795804355767,0.028205211841620684,,-0.024367513383585424,,,0.030917834779572564,0.006577780557576246,-0.013609570707916427,0.015133202822390536,-0.031118316640287625,0.0330076518941631,-0.07224933744816865,0.02598773376444145,-0.04448977007911209,
IBSP,,-0.0360651030935135,,0.0002363142505688444,0.0281217777495964,-0.04555214268867295,,-0.01679801389003969,-0.023974982673059995,-0.05194021840217802,0.010936042953195474,-0.04441566252978498,-0.00433585482831609,,-0.056780376138235486,
MMP12,,,,,,,,,,,,,0.0066367513375084446,,,
FAT4,-0.05647251974339248,-0.019607713145054717,0.03644143583935143,0.00897869985160089,0.02072237713843194,0.0035580306515935268,-0.03357916003124956,-0.033346857708834096,-0.020208217031388618,0.06744079612835166,0.004526307092043528,-0.06665878221555001,-0.042189448071766784,0.013667026097344123,0.06588519703959685,-0.002992782543085766
MDK,0.0611495041048218,-0.0415406231298191,-0.05393084327306216,0.10250264810304739,-0.10178625866241188,-0.17607215539634924,0.007438785795361483,-0.04716937708848577,-0.11577977477312543,0.0660291157829272,-0.03462555322114294,-0.06688087231597366,0.010061219233496347,0.06330834331903876,0.003959864921024944,0.014041965243940396
BMP5,,,,,,,,,,0.041393358672375466,-0.024388290241621903,,-0.010679082788282532,,-0.04055845882179527,
CAMP,,,-0.009797886959340535,-0.02386889292295411,,,,,,-0.01753556758056035,-0.01125366595936486,,-0.0031856766228245364,,-0.017605803475413913,
HSPA1A,-0.03699977042507315,0.033906401090090806,-0.002007384113075484,-0.01947971976906076,0.027341841239968755,-0.056032423308307294,0.016120757274517214,0.0464519977717994,0.07680444675825862,-0.005737227936658663,0.06841241007407452,0.03367708546238088,0.00362495603203661,-0.005937835930675319,-0.009112116504859737,0.061848738984907864
SOST,,-0.014071702749222809,,,,,,,-0.013081112874116441,,,,,,,
SEMA3F,-0.030373967738887522,0.028840898120742565,-0.002277420587482132,0.026102297519176202,0.04355904960199035,-0.04767854232877758,0.017188101833769415,-0.03464056269820298,0.05797427889869286,0.022032830841605112,-0.054591317245325045,-0.005409335662570261,0.023436128737267217,,-0.022892465701951612,
ARF6,-0.003960112896024939,-0.016282562745319043,-0.038654109515673975,-0.03202025681199683,-0.06825739053126989,-0.05193014406635728,-0.003414692709800317,-0.012333964749962487,-0.0085793935905566,-0.03094013474411055,-0.012771162651014668,-0.11028387701568024,-0.02507656047016922,0.04569030150747341,-0.03899459437285405,-0.02625974803676533
IL6,-0.0199039704213609,-0.06506137196377766,-0.012957893487552838,-0.017716242436940158,0.017253931417889695,-0.04401829317967413,,-0.009404772319912661,-0.013505398049940845,4.9695516086032414e-05,-0.021496797664663437,,-0.019480599875321237,0.09670567021209303,-0.042317286016949354,
CALM1,-0.03085528362769524,0.05659598949853456,0.07653479255864658,0.07252030975558474,0.12133386340170282,0.14566023259540536,0.023176341955944247,-0.001410699144738091,0.12455398971741619,-0.004708612032322249,0.00574378722429584,0.04230571606162035,0.019144452502826818,0.022532474658220024,0.1200445490755447,0.019973897452611095
VIP,,0.026586093013061758,0.08698187207944034,0.029316475541940973,0.043091724303128576,0.06656337523222622,-0.00225225165552065,-0.05523667150864141,0.015174525925322846,,,,,0.011748085303752313,0.015740237898473,0.08143818637954403
NMB,-0.015377670105323687,-0.08928148721323095,0.013635833020259903,0.031248330311011922,-0.06828041545081978,-0.09946386753906605,0.02512428570735536,-0.014313283145155618,-0.11759423170736562,0.12216382677457217,-0.046676103952044676,0.00377487350075363,-0.036230562422093625,-0.051534645690373616,-0.05094044937045044,-0.030597120663668334
CCL26,-0.022635786133643764,0.01796543287868749,-0.010225849970237013,-0.026277278081971327,0.028007520839397372,-0.029975519173739994,,,-0.014998688947913464,0.03488685990166524,-0.00015156616815617825,0.033742272967915966,-0.00568659157196428,,0.012864751916207633,
FBLN1,0.025710577217840636,0.033905176862872026,0.007258430236356805,0.03155402532408057,0.03395157686675805,0.062179871755913635,0.07130681696258326,-0.045880033903191855,0.0707551337009589,-0.038147086217741856,-0.03203540736279327,-0.0010254245910502188,-0.02120792361140018,0.02406468581234106,-0.05453305608128505,0.036500887854754624
SAA1,-0.01658471966134723,0.005015435046691697,,-0.010562929846721547,,-0.043126776879003695,-0.02578339438969683,-0.026635463675405823,,-0.0810709888879538,0.017378430994665506,-0.018955531557140016,-0.02836060642754907,,0.051959066009685494,
MICB,0.00036484409837862997,-0.04064710545809591,-0.0342164327588888,0.03213678613408176,-0.03854943898134887,-0.06389679495963928,0.011319617918847818,0.019964976900960336,-0.023974986925304816,-0.004982269472943187,0.006130963827443687,-0.05925534416450607,-0.05135295963208667,,-0.02498395669383551,0.04908034377904342
MMP13,,,,,0.07170527765956278,,,,-0.0090515285058876,,,,,,,
F13A1,0.019845335450587354,0.0038680181352639,-0.014343939271607901,0.021351562849446518,-0.0333161184903257,-0.02866314227321271,-0.04081951875764822,-0.07661050458608891,-0.0009063040086579343,-0.05237909007778046,0.02568918485079903,0.0491725534600285,0.009087210502612778,,-0.03993397993321708,0.013054845916335617
CXCL11,0.00188656636441074,-0.03355350300176324,0.04521857408613264,-0.02213418601213324,-0.022069107279604087,-0.045500161132153646,-0.015431662922052525,0.0014842914019271532,-0.01111319448506163,,,,,,-0.02143199037724644,
COL5A2,-0.0888271026229043,-0.050971322737903536,0.013353713116513453,-0.03803808661015961,-0.03189727035903068,-0.14078753261579355,-0.054885972072526046,-0.0971182940612815,-0.1286656116326625,-0.06590264513834153,-0.019953128910128244,-0.027287114359425435,-0.031342188043248724,0.06933166077222848,0.001420033420846303,0.0725528812229341
EFNA5,0.05157862189330211,0.0017027093565464425,-0.019217588777005454,0.010012404171747513,-0.0009993439955174592,0.07478769408294084,-0.032323139955769305,0.014957086102908993,0.14698214259816653,-0.020181134529076095,-0.006396023645360023,-0.031909710832490855,-0.007489456746698473,-0.035007454100782195,0.1087349970126764,0.11656737072428047
AREG,,-0.025248328106014004,0.01957055771183431,-0.02907788183283543,,0.11000501226792185,,-0.05585832157210472,,0.09684404011753041,-0.04820235240166554,0.08496075732543087,0.02223544258448035,0.033322193028240146,-0.11489962038501372,
EDIL3,0.08425890838014446,0.09638145677325051,0.02389033275038128,0.0696183783604448,0.08257431176203675,0.12451940664664155,-0.006613379705711967,0.07678162668763132,-0.06617613886842368,-0.032445727337307495,-0.031125753496233602,0.06344327541260535,-0.05358518316917223,0.03814406149378117,0.11724035705237414,-0.029579194714928626
CD86,0.07343318076335247,0.03057831187990136,0.01757903042721135,-0.0824723871987803,-0.016690721653746875,-0.07161856603166825,0.03929574620225373,0.10619182022359547,-0.04354470988640057,-0.008512533672924955,0.042662294391950205,-0.01805142346949793,-0.044082316834200025,0.08500290927255193,-0.021903043753708468,-0.010624607538207218
AHSG,,,,-0.025811586127598814,,,,,,,-0.024173610125898404,,,,,
WNT9B,,-0.017401839943008892,,,,,0.001579180669354596,,,,,,,,,
HRAS,-0.021292302795690533,0.04962263757441819,0.0017388695457403616,0.010302427712816243,-0.08304315596329191,0.03334933754246918,0.04486925950837449,-0.01849005791658887,0.026140519171124643,-0.048972858799366185,-0.0016935674114324586,0.033877063914268486,-0.009708975871797242,-0.03596803327844554,0.12920678372386646,-0.09842239196728766
C1QTNF5,-0.024545024100597407,,,,,,,,,-0.019500047910834987,0.07541044749206398,-0.03387574043777953,-0.0286141959046375,-0.0472325723922539,-0.04174893425861254,
RLN1,-0.015115631134579309,,,,,-0.02616767356011633,0.01996967711827712,,,0.05888871283678802,0.0803015757203417,-0.03314930900278644,,,,
COL4A1,-0.062047294210079776,0.1241191743254398,-0.01512641140187091,-0.022651848838311558,-0.023136917648267783,-0.1424778762757194,0.04227647539258759,-0.055462367480631096,-0.06083185515863643,0.003031735645984042,-0.045305702504946053,-0.13854762410042135,0.005371983181014575,-0.08667066525251493,0.027203320051651894,-0.0057643804074470496
CCL3,0.07575495598442313,-0.0008987240893638105,-0.019993855310502375,-0.018477858167109035,-0.01561456862333584,-0.06737565663527162,0.05859883169920263,-0.0407223707081919,-0.06957119996750802,0.028381639427547917,-0.04441867077524305,0.018907876881897323,0.045869073297126826,-0.042819934170696,0.035501279738834116,-0.09805343239179039
BGN,-0.0856226410196318,0.00482184071849598,0.02553261355604847,-0.024771341571922473,0.008295257721910483,-0.044509513757125634,-0.020525781067581926,-0.003194298270351573,-0.050446224625860424,-0.02337804065071825,-0.06902211827017576,-0.11466439752024128,-0.01736157234024149,-0.02591452612216928,-0.005514471425492649,-0.044129247073263336
RETN,,,-0.009651202229945708,0.02139021292831111,,,-0.010970572016120856,-0.04603707397879328,,-0.03516935273246645,-0.04554899990837348,,-0.03066863328704509,,0.01524828750902157,
S100A9,0.052053980954127506,0.019835498291772044,-0.01563010398833218,-0.06035113215568359,0.03725764660336774,-0.13114932009673838,0.000187764186021305,-0.04433877029726806,-0.05977221073504437,-0.07047092112210995,0.007572830027063193,-0.052186034724495636,-0.0057582965374583265,0.0455908238153428,-0.019846983652942476,-0.02242755254032987
HCRT,0.055007967279702266,-0.058342244246634443,-0.016536678048015282,-0.021785980171419066,-0.0467096812845356,-0.039252816480972084,-0.009824422270675828,0.007559425507252944,-0.017228998550020237,0.1383552169143459,-0.0077734596365936085,0.08786038235831767,-0.016558601530342405,0.017483605861876257,0.029316507569382068,-0.00867974493420718
FADD,-0.03642454755409426,-0.06471139753088426,-0.044346397373169893,0.02622817296701339,-0.02950513944077563,-0.0552634971391665,0.015193344586114717,-0.0326634517016092,-0.029821268264082778,0.014222339968012136,0.03151741649407727,-0.02036314659575219,-0.03902629398714468,-0.004910910125377857,0.09254221434235863,-0.021646893980009435
ACTR2,0.05399624522566397,0.061866268540580374,0.05014339292159934,0.014688258106848845,-0.03331356846760541,-0.002204684471607769,0.011655241683478324,-0.0569748817424294,-0.014073456989649586,-0.0429097798266902,0.08289591278082015,0.012042376993963728,-0.02541158815471664,-0.10806444511637052,0.024144256929846307,0.036413369306025296
BMP2,-0.007501214916860932,0.0010929603796804182,-0.014845390912457243,-0.03198418126227427,-0.06970664715925128,-0.0584417078097502,0.013571004642826115,-0.024796622532011887,-0.0513474171992259,0.07025924474473495,0.010695452084472692,-0.020114589420471406,0.010722054285621653,-0.02205010952073324,0.05999560309687157,-0.09424194629297769
PDYN,,0.13038459835454877,0.01958904377665595,0.08275505638775565,0.05779598031375878,0.1647427669998448,0.01061098395558252,0.06621959614740378,0.030779888562100444,-0.017726357153825357,0.029214369461590502,,0.010189607917842583,-0.01795716118271737,0.11928581213776954,0.0017463035337571188
CD55,-0.0017691951210844496,0.03348918684180486,-0.0027612326489768963,-0.038055965907242965,0.0165851883583965,0.012489987079157551,-0.04947645518493042,0.024432663836459124,0.03416441398645042,0.022939915580264803,-0.05468658864510484,0.015608797951006092,-0.007129185158864238,0.0190282602454662,0.04871391393728423,-0.06890303965479565
OSTN,,,,-0.01843506788399484,,0.05499937087717016,0.01457693867589691,,,,,-0.03421871848074518,,,0.03580396865975242,
PDX1,,,,,0.009107154920134955,,,,,0.008081229307887565,-0.0409391698016899,,-0.04271645192106552,,,
CD6,-0.024686669253296545,,-0.018004001373402963,-0.02318911982472196,-0.03109101068854797,0.07697892726998648,-0.013760703387291328,0.0302068071952504,0.0724610011288289,-0.024926405104353892,,-0.043999220834036415,-0.03418173448022681,,-0.019816401125900496,
IL16,-0.04965206811871435,0.020475157313625276,0.07280505032653908,0.03251494873702,-0.04357850400876123,-0.023029607261939658,-0.008760995356261557,-0.055126585336589845,-0.013194069614698408,0.06227557043947468,0.059423236170382414,0.0026060387910405406,0.02504847728947452,,0.014858019946805981,-0.027813825799867645
LAMA5,-0.03494934223770404,0.05529623375186005,0.012629416841609793,-0.007979152701151715,-0.016900229358186386,-0.10564370841465137,-0.048911104350537034,-0.0469854594265292,-0.09973532526524508,-0.04369032641011999,-0.03993474523252572,-0.03292943802786494,-0.06343859396255,0.02560806332287442,0.002577658485461816,0.030669040630172204
RGMB,-0.014247162807722102,-0.03353726666450169,-0.04648676611348922,0.023467814844868703,-0.045338643298357253,0.006575749511264821,-0.047728719150696035,-0.024196118177439465,0.009552235259587618,0.0466802689702177,0.029684319212084618,-0.025558600080303775,-0.07228732460429767,0.030280750129548343,0.012410898006575148,-0.006588802051657319
INSL5,-0.01467073605152239,,,0.0059357588294864545,,-0.03472452851007875,-0.016853591906034943,,,,,,,,,
IL12A,-0.028788145834011306,0.0024000067714317046,-0.017836849303971693,-0.012767316090413556,-0.016299605627619427,-0.07517515629250053,-0.029550251311944248,0.0346059893383343,-0.016280882607312593,0.10256561982158843,-0.001342835227927356,0.013061588065553855,0.05463645483051925,0.050261524208170795,0.007877744053256136,-0.004638095678293536
S100A8,-0.060295263835078834,0.020717351067140163,0.024666326910075816,-0.01233060665027582,-0.03718069784079495,-0.11894507163699222,0.012998124886844117,-0.024839690211612288,-0.07459752650882122,-0.073555955662796,0.0374673305578863,-0.026251544190603913,0.0015248045536626275,0.11728028536540804,-0.05970871688867144,0.015169226545334352
TAC3,,0.09911231774836446,-0.0426268767293646,0.050486562098264326,0.051111946792351926,0.11596823274664592,-0.07909981815477475,0.038219518704664515,-0.012159286718763429,-0.01354166544546775,0.0003085673562100491,,-0.0208401114084396,-0.060170960632497494,0.09964184273146257,0.26266762276308164
TAC4,,,,,-0.03411409033157773,-0.02616767612475929,,,,,,,,,,
MFAP5,-0.023237531360071534,,-0.010771217028620156,,,,0.04710560512697375,-0.038909018995621825,,-0.0592859228390283,0.015549582815693682,-0.04723887655958684,-0.01972393627462881,-0.0241579061143182,-0.03464750443454621,
CXCL16,0.003395685663730537,-0.011679571621036437,-0.003487147869556391,-0.018450542821339084,0.03063599704407456,-0.16869381335554504,-0.07290857461130533,-0.01680421266692649,-0.035476000921368565,0.045724954775117434,0.06547571739791588,-0.009589728273055117,0.04788975085605722,0.08525758995005546,-0.0022833079580365572,-0.05290904884783888
AGRN,-0.1059019988704016,0.013995515520141959,-0.0011017660199827688,0.006478470569267386,-0.0738757119663546,-0.1552016758906132,0.033271341630751496,-0.04284781100243809,-0.0339485592444993,0.08328712301466401,-0.06779710231860726,-0.10254260171733626,-0.053164197012383244,0.08276456912927256,-0.019337085359985833,0.06450393263916915
COL4A6,-0.020242216249584145,-0.020759148472177778,-0.002499875733638627,0.037771993337832925,,-0.04143188893775223,-0.03708553833535913,,-0.009784810665144745,0.012596896855437379,-0.08237871204730762,-0.07018966862745941,0.03256344195604967,0.07058955453689146,0.002735308018790557,
FST,,0.021076719748839005,-0.01968512618225873,0.05838981564495113,0.09829402141020072,0.0032238479748224963,-0.018935492064816817,-0.0005747892410744701,,-0.041918171165133945,0.001257972343002234,-0.05362915724539307,-0.04941445072737536,-0.058679880441829334,-0.0003063290641449839,
MEGF10,0.012911958084237953,0.06055759599593234,0.006227582018933395,0.03296123600858774,-0.023666604192782804,0.06224165263198853,-0.017888277858906718,-0.04776979958763508,0.03741477405092284,0.03227814615210178,0.03582171707952035,0.09304609874344286,0.00023540484881869284,0.11092905376343938,-0.024186341588913737,-0.09068103086568205
C1QB,0.07779032568697562,0.05927011998415357,0.017009606017724298,0.021338870764450336,-0.06092278702002673,-0.1620341021897757,0.06702704143085672,0.003784047863989042,-0.0941088311419742,-0.031386109604764054,0.03369530364316655,-0.06150093508730969,0.0001877462406552743,-0.002740727793656028,-0.036723774621566625,-0.02639658715023519
HLA-B,-0.06650202018757485,-0.11409208561281478,-0.02863580212511618,-0.06966049351707203,0.002046011042093429,-0.17228482663196304,-0.04075597674519124,-0.016368507385395723,-0.128189304764175,-0.03964959483417594,-0.024796248264536698,-0.06479475890214972,0.021571018442868302,0.021284828050193796,0.06971529650434588,-0.09297262371174145
PDGFA,-0.06640151818920835,0.016618820341126907,-0.02692606544759573,0.028340981939835263,-0.01691094536056952,-0.022957963685075532,0.07514480379534742,0.0011014061299609108,-0.10011119907366355,-0.05468309332586529,0.034241992410581214,0.024103160877791834,-0.040069245547937976,-0.04014436768170362,0.07329307568375455,0.1275229993703156
LAMA3,,0.043642195757282405,-0.013930974795326609,0.03948296824153605,0.038098971807504205,0.034096085169433916,0.001496668148209911,0.10347829941465204,-0.022995963264914366,,-0.02127677440635582,0.030855398907115927,-0.01438701641528073,,-0.011937828105140273,
DKK1,-0.015115634900997807,,,-0.03579407352288455,-0.00039442795664496375,0.13590778070889467,0.007562809376014386,-0.05323430208221417,,-0.008141615098171079,-0.037099763268730206,-0.002565727979364286,-0.05429425032833004,,0.02420555293825393,-0.012506760373718189
INHBA,0.05537515930474524,0.08181995989557678,-0.009651200827230132,-0.011628451242787212,0.11142527146087447,0.1368522841828161,-0.03647073265508811,-0.028907270795174272,-0.01915613060644957,-0.028935834908384184,-0.010788282867909857,-0.05297304652942235,0.06223295815111406,0.10808766549180947,-0.0029282195364329655,-0.032080311370544
IL7,-0.02248316894709179,0.07366402681076496,-0.018740220738916062,-0.03192045359228974,,-0.023259069900798155,0.015435619571481115,-0.002804884468276444,-0.011604241916331658,-0.01778413556235654,-0.008679730370648337,-0.036268828844463,-0.047413690028180945,,-0.005738376170065059,
FABP5,-0.011423890018159012,-0.07739379037855722,-0.029379318488205592,0.023658698944484746,-0.0934493641305344,-0.07537124600179897,0.03133669231409833,-0.022487018303642522,-0.11723717065064046,-0.052202649976879095,0.07416737824595901,-0.03580435329910735,-0.042510352614859026,0.06532538832766961,-0.0016362249605588273,0.011232417452739283
CCL4,0.10611374467824677,0.04339854675117451,0.02779673374080115,-0.0346890093088784,-0.04092095809662439,-0.025362871452011028,0.010888071535326537,-0.05616641919013701,-0.06444155707025154,0.027309898288353306,0.010813073762768653,0.0074786042038439745,0.040416759473290445,0.0496852909437844,-0.016389350916350947,-0.006843521952210427
FBN1,-0.051591487628062135,-0.058011709540242734,-0.02152065054194325,-0.04613580395476829,-0.04923712764056023,-0.05543493874329084,-0.009852152338980994,0.054189309186063565,-0.012799076906888217,-0.013781225011651927,-0.015508813724087755,0.010649394854837164,0.025648107817884905,-0.02655918147626702,-0.05639769497681609,0.022346869104683392
TCTN1,-0.020583328850462743,-0.04086486766059142,0.018032048089470495,0.015416713704712521,-0.05837473933497602,-0.12244478830125687,0.014631869053321494,0.07820160914796712,-0.04910672068559547,-0.013019256604815468,-0.0029117209513355325,0.062566792872337,0.010664843561684066,0.01362245251800952,-0.025166716963734126,0.05084084187117451
NCR3LG1,-0.017942102805515874,,,,,,,,,0.07219055568041516,-0.0184057127774654,-0.03626884810194798,0.01780005905609187,,0.07434654437848702,
BMP7,0.015859183597769486,-0.048507337666542534,-0.037521799763456855,0.014042323796477262,0.023246340043579103,-0.11310742613932766,0.00358821385878801,-0.0018612874691800385,-0.0870005101733515,0.02307852584811221,-0.024908959653745524,-0.021990054484141167,-0.049724202619775636,-0.05483308993102589,0.019030996309143296,-0.010215311410971354
NLGN2,0.01908711416889423,-0.05363748959717488,0.0065680419929196885,0.018526488074292222,-0.043200145578093284,-0.03349584009385691,-0.02088632226302176,-0.06300721937997068,-0.024675410280389103,0.09343811495119916,-0.048286494619905286,-0.0065489251218618,-0.009316303175809582,0.07827319157868365,0.04774406969452853,-0.01459503347296033
CCL25,-0.01467073411472856,,,,,-0.02426369268559702,,,-0.030650559163976257,0.017365262900652954,-0.03580123870437982,,-0.005818215781730745,,0.12422567019188618,
NPNT,-0.06194499016069198,-0.0017575585581188018,0.059328052350815036,-0.013152606112697064,0.03347349620625558,-0.11960003729282694,-0.023012682892614336,0.033540431594203626,-0.06380212631612836,0.00426835496107748,0.030529480406182363,-0.010749333279098975,-0.019831018893221784,0.022595962629130908,-0.02829489664231179,-0.013797131396833808
KITLG,0.009802854881266474,-0.03570583594935492,-0.020601828029546947,0.043810856609922816,0.13147527383417595,-0.01711018537406928,-0.021523966745553166,-0.014152005106155236,-0.011850653029542257,-0.009728210079832399,-0.019909131834961027,0.02690015632423598,0.045374004404717734,0.011850325382049897,-0.029847449908470967,0.04343561361634662
MADCAM1,-0.015115634900997807,-0.03857665197434136,-0.018003998491222827,0.018976544577987312,-0.034544374459537,0.0945278252440623,-0.03085219457560974,-0.02199895687990694,0.06559907598600807,-0.025601614292036886,-0.008897586380842851,-0.04801843258988518,-0.02608317641312435,,-0.011107309236448589,
F12,0.049406317257685795,0.11220030385362852,-0.02266374639829741,0.027623466324935737,-0.01742739614127089,0.09925518222842813,-0.0027790518398137605,0.026898227452288762,-0.017817823690066816,-0.04216761213937331,0.018948694697191563,0.04087016075745816,0.032709952833484976,-0.05792397742847088,0.0005089865799065247,0.13113048519219042
S100B,-0.02394216462934947,-0.014349206295382893,-0.029978272255002682,0.03239711916093095,-0.0406010013695208,-0.12107515036679824,0.06590735786023443,0.07243256539742404,0.12313050376106763,0.09446517047951103,-0.0004392685705961647,0.14471753078052935,0.008908074498632765,0.13266702571999464,0.02143068931560631,-0.048443268502264936
IL27,,,,0.02282758147602323,,,,,,,-0.03030037432115445,,0.06754164214587129,,-0.029593765808246793,
CD99,-0.06490616540790434,-0.10608967492625773,-0.05516526369881122,-0.046050769790128614,-0.017155029539012365,-0.16776714270995927,-0.033057643850706,-0.004638228011369072,-0.1324755323115406,0.05480773984549243,-0.050246587260350944,-0.03614241396821217,-0.0016729455098615845,0.06573949468880418,-0.07403140504974112,0.05757334437729972
