,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
ALOX5AP,-0.07799760019365924,0.030560114025260043,-0.009014498935387538,-0.0765873935657996,0.046188451444317505,-0.07004805316424118,0.0751352313606736,0.08873482113307596,-0.033781790725573094,-0.010400738969964992,-0.196922774606398,0.025445503564955747,0.01613038561307918,-0.08137895646853774,-0.05526185722649815,0.003820425470390282,-0.08893475555259277,-0.003369126689046311,-0.008697699624760007,0.008178008949165117,0.004151933924072335,0.038419211570869014
IL1RN,-0.0332845892556336,-0.07098191046535347,0.011756300381705435,0.005188962518337518,0.0068140636714379985,-0.03495375553787095,-0.025649648066899865,-0.03176066867681528,-0.019127830329674737,,-0.06670652770383707,-0.03340794965332887,0.007780467221157323,-0.0671490979118211,0.030255243891930596,-0.029288119583774017,-0.06411178275746719,,-0.01713941255198555,-0.05590720344115609,0.01345445640369816,
PCSK9,,,,,,,,,,,,0.04051002974035141,,,,-0.01266910196495606,-0.02208695647695782,,-0.003760704562350542,,,
FGF23,,,,,,,,,,,,,,,,,,,,,,0.14190514244336674
NPW,0.1438420136654328,,,-0.014059163038100224,-0.023989300299522908,0.1750139690574392,-0.026569186240604347,,0.000943204679138994,,,-0.013127343007787189,0.05639965017635809,-0.001235581541360225,-0.037584498372342894,-0.013405905010471321,-0.004059097322080076,-0.03466222918697707,0.041694436385935445,0.08431794138629882,-0.023032426182026198,0.06899552755705007
CXCL9,0.010003686412129197,0.019578067703665155,-0.029209058111948405,,0.08681943825002275,-0.033318074093116934,,0.012732355046563044,-0.019243473781652056,-0.02896988432502285,-0.03766023964446199,0.03162154460942533,,,-0.02111507844733197,,,0.062064197165605954,,-0.04022296979000353,-0.004139370547867811,
ANGPTL4,-0.14053535080242766,-0.126427001080633,-0.046280504552139376,-0.022209278690502425,-0.05046453882067222,-0.061138644868746435,0.02273181842965223,-0.012085090866932522,0.00736902091274012,-0.03927012326310188,-0.0472295279112253,-0.08765532290430733,0.047131074105542126,-0.09856395872606749,-0.12547429409194488,-0.05781168692573741,-0.06271626478139758,-0.021775944383320624,-0.031610599852693246,0.026690417868457904,0.010163537338675083,-0.0005033173866154159
CCL11,,,,,,,,,,,,0.0026364219845223923,,,,,,,,,,
UCN2,,,,-0.03544626381785086,0.08714783206483698,,,0.024766425589352162,0.051491835493475586,,,0.07354296389968373,,-0.04142357348403496,,0.005501443179802069,0.04945027315114452,,0.11159079658012232,,,
OBP2A,,,,,,,,,,,,0.11820730342479421,,-0.03819819347590256,,,,,,-0.024462537961519336,,
COL4A3,0.06348325464233369,0.021713809664472068,0.008383542065653126,0.006181103796423903,0.00036700794355029874,-0.08087043003842023,,,0.009189346130106375,-0.020839956398131243,,,0.05800223378987842,,,,-0.011295708956920357,0.04503303861413243,-0.00773043179761002,-0.050027384078921495,-0.03468513682375055,
NRG3,0.13799666647139228,0.061794892481877604,0.015592409365357726,0.02266492173118126,-0.014148617874069696,0.11338281901140937,0.041399314631831184,-0.07284518249975926,-0.013717244293962844,-0.024865705804477143,0.09622826852753845,,-0.05047506917614152,,-0.044405076858537125,0.04715378888783503,0.056238785519426404,0.01260175870429394,0.09473080288166667,0.09461412767932897,0.00563839067509793,0.14987365977714784
IL23A,0.00749773576679236,0.13799099295457926,0.030668392654302556,-0.003865403688249479,0.007809016794670435,-0.001449780843225723,,-0.04117240981134482,,,,,-0.03407093390091148,-0.019146690590217737,0.1339835732661371,0.03663220306337111,0.005944088786517664,,,0.03138236990511577,-0.01022370944864604,
COLQ,0.08530924650156048,0.04001730386185821,0.030307378201447573,0.014357957811444944,-0.010715567381196826,0.02004835187780617,0.05449094091567126,0.03908007437985836,0.008267211232460471,-0.048669174363024925,0.08067316306386267,-0.02574411193702604,-0.0207919532747191,0.008957113144600666,-0.05749196427032198,0.0036593929654575434,0.04799956657918366,-0.0008940841124661727,0.0632377082172939,0.03469899801789089,-0.03924243386483712,-0.04930677735941975
SCGB1A1,,,0.015197316852210145,,,,,,,,,,,,,,0.06739510435902646,,-0.034446671467086874,,,
TNFSF12,0.030040416840099282,0.048468994942245214,-0.0031743456530626333,0.0039029518644050007,0.0063996299773937835,0.0067813115123926595,0.017141149383439976,0.023304135244428103,0.055535637433784174,0.021902293206160727,-0.008052949001342161,0.017345266976463266,0.02418725626800497,-0.016997663360717105,-0.04450471262414144,0.03794525868898092,-0.01677023135172464,-0.015255356889800243,0.012144901957037064,0.033339957870865786,-0.025266474288694087,0.05048370657535842
DKK2,-0.025011542077254072,-0.031899820167590576,-0.02195448097623767,,-0.016879268053979362,0.008842969174289308,-0.03664554216160026,-0.04552230463103295,-0.005509923757804842,-0.019934363015837384,0.024857272185337124,0.028707241277007106,,,,0.00588892150196004,,,-0.03964963263404525,0.08237823327047886,-0.04041187508415394,
FYN,0.026299162083382736,0.017149056181805667,0.010993749763702142,0.029960918017790272,0.048674816153428044,-0.025492350905520884,0.020146153829489505,0.1019557126486348,-0.05266028134531174,-0.005700388759510114,0.02207708356098366,0.030724494258540118,-0.014744528619431497,-0.007941868732267742,0.06724902949846259,-0.017619650995192502,0.11009422991825021,0.07411994231348876,-0.00408801015770809,0.07283271642332878,0.05306801319559305,0.04258317224981586
ACE,-0.00850135841045961,0.09792461863420995,-0.027927307698469704,-0.004410578769309848,-0.008723077138951506,0.051299028253913734,-0.013931015828703751,0.10852366290235671,0.05862851642040152,-0.030228483740356603,0.03457807891695502,0.0915392124570907,0.03309219328833005,0.09473104355572236,-0.07130977747164224,0.06731076529708054,0.04758738442486689,0.11612409114865059,0.011623448342081339,0.014001348178027152,-0.005894613758804611,0.008312002355958732
IL18,0.04333606427043566,0.11224319477109301,0.007042021283307824,0.015998135534234764,0.052045661600208584,0.03574613044137127,-0.011003010368977238,0.10830365639479812,-0.016087956794016114,-0.029011556220131313,-0.1178742513854167,0.08662091182188286,-0.013411805820688592,0.050511608160335876,0.010321410074325098,0.09545483101049806,0.009161792778163773,-0.008786547531655248,-0.0017024285316945254,0.07834446464316035,-0.025795646749833603,0.026008161181928145
PPBP,,,,,,-0.02186121103897014,,,,,,-0.020378357846420343,,,,-0.0343973389135874,-0.04016074899529349,-0.027557410561676713,,,-0.05181898153057491,
CCL27,-0.08061392280118025,-0.025815270868598212,,-0.03261412993287968,-0.03160945686751993,0.02363391964777742,,0.09549151696794834,-0.021325700745176427,-0.006414562179437084,-0.04610727984967372,,-0.008046633083484299,-0.07739856097287884,0.06246289108827141,0.036622140990852994,0.012998747517563743,0.0075197771211240804,-0.038087646854802495,0.023669260203052697,0.1171245498594983,
SERPING1,0.011067823582161719,0.057106975343131264,-0.009854611502274116,0.0339281531383085,0.044159635668262115,-0.0015330654713496309,0.016881207570223804,0.11456979346633998,-0.0043482223266400645,0.028374827177740796,-0.19907363621965626,0.02161268184124661,0.023988195340271728,-0.04872042963962048,-0.04012281167492113,0.03894291239886075,-0.024807165625891834,0.04496205453146349,-0.02538344797486638,0.03919777031066791,0.044441390848544315,0.08975825396046591
AZGP1,-0.05384008801447004,0.04761761381697397,0.062246550868750146,0.0009006423003616852,0.02523034000443852,-0.12128396653798885,0.01326091607106381,-0.023574239168108118,-0.05752367040146451,-0.009596180672418282,-0.015151581448620414,,0.035807256404686884,0.03983100723069447,,0.052667095760733126,0.04166388235530289,0.06870839386861138,-0.0288540251300244,0.06324246569714645,0.05050999540868819,-0.028491195561610286
INHA,-0.05481126745420226,-0.04951348089577805,0.01598083066455501,-0.04369393009476019,0.033351717578794494,0.02252076175775207,-0.02250708474568694,0.019939002908582026,-0.01799621951040665,0.0039362849203530784,-0.02918686250869697,-0.017064488011881856,0.07485183098901636,-0.03549505878592623,0.040672572981250286,-0.01582761593491584,0.06170110684983007,0.09993612856777735,0.011118810711386947,-0.01205243728758162,-0.040336198107638,-0.031069208671378794
SEMA3G,-0.004672798719340186,0.03425044165465409,-0.018990902988368828,,-0.013017609393797402,-0.03777030514510897,0.012026469066139741,-0.022630780373017412,-0.034129163144612513,-0.03066087095490134,-0.009221178568286888,-0.017518352520778924,0.03557646899921332,0.10949847647067547,-0.009800278757961347,,,0.01558642957463032,-0.006690993613647786,0.0229001323857867,0.004759054628247365,
OXT,,,,,,,,,,,,,,,,,,,0.011666374783322891,,,
COL6A1,-0.06190304478380811,-0.009916100833513313,0.019824766474589608,0.017035005182427874,-0.03466074289132872,-0.08725484709736213,-0.0029590522736219317,0.15528484505982812,0.006168671984405888,0.06356718303772302,-0.06035489747165565,-0.057284888875236285,0.04733908643455338,0.012727125673567843,-0.025274229918526934,0.05759946382695391,-0.04914446752164259,0.13655164483214444,-0.0001360826523788638,-0.05629679679007981,0.12792924087780275,0.11810643484142161
FGF17,0.05813000733883146,-0.022230042826654903,-0.02051708753590354,-0.030010009316072932,0.024549869435428234,0.10186711531615349,-0.014100428477457318,-0.041870141993253986,-0.005685835423835994,0.018994916486788232,0.06350698015589788,-0.023150140862070696,-0.017125260068607005,,,-0.001971303395980961,0.07250505000473073,,0.031046035525546696,0.039377160312554844,-0.04076623687341902,-0.033616267997913875
TNFSF8,-0.03451642212214102,,0.07333874222863794,,-0.021219151891710416,-0.02186120537241129,,0.08104318984634415,-0.021349971203768928,,,,,-0.02240554773840729,,-0.03732370191224702,-0.014984966745384687,0.1005667648635829,0.0636770716227105,0.02066543671269416,0.03199792617104982,
FGF20,,-0.013551530861110625,0.024489966766317917,,0.05334234892039983,0.015307978104882911,0.04247790348028472,0.04849349128716447,-0.025473512546098618,0.0009065923178308851,0.0042239768560453595,,-0.02703602846574792,,-0.05375658916458843,-0.0405863702163066,-0.04251833394994587,-0.0013325489747220128,-0.04063517964397804,-0.02773433086992719,0.024542266052782594,
ICAM3,-0.06723049592660368,0.011290055463930792,0.0053103656981323966,0.031168342416936105,-0.026019009108895097,-0.023401033495135174,0.07007384461472765,0.025304159103967775,-0.014748860389425163,-0.01267947656895834,0.03328299710948138,0.027056476443792336,0.04101505887861101,-0.09454166708931802,0.025232393068830003,-0.020842881247300344,0.03422340391538027,0.040066457355067975,-0.03256445183933427,0.04635234436019717,0.0580697693740297,0.1592638582430826
LAMA4,-0.05448993546474888,0.091631968564681,-0.06572249070846127,0.07933038536318839,-0.007098910151372934,-0.06181556357531926,0.029625722626904993,0.17400233274158114,0.05156757039016542,-0.024865094930933095,-0.0023760908348119223,0.04157817693302118,-0.024377359246039555,0.13152442972384729,-0.11061027126230087,0.06769558231689828,0.020518141123310095,0.0870964974818163,0.01389332500987113,-0.0435379890774931,0.10764400817465272,0.05701732031418267
INHBE,-0.043915425248326284,,,,,,,,,,,-0.012144825823939625,,,,,,,,,,
DLL4,0.0781144580656425,0.061236301084721015,-0.005348546744640586,0.05211607918648934,0.0045402904250260835,-0.0007771165246896769,0.05569986036447497,0.08785955764418514,-3.334171502254926e-05,0.0010765498810221684,-0.0320076098170377,0.07262408621922067,0.03211534955149033,0.04717610181400634,-0.021808762931294023,0.1366356646729562,-0.011862749042100664,0.13391495178697557,0.018714009767009425,0.03230652818412758,0.14443192266850452,0.15294515877002904
SEMA3A,0.027969920481174124,-0.05586443274338852,-0.034190079258080014,0.013833101744155706,0.01856176955013194,-0.012823017510775726,0.013835894153765252,-0.0037046505569824574,0.04730580704515854,0.021675223370506227,0.1140244715070008,0.04151806376618642,-0.0022443169371362637,-0.01896890587333436,,0.03655967352963399,0.10159811045228408,0.025876449718334943,0.1022913256615384,0.05349913768075236,0.00130362373755705,0.03938185638540748
RLN2,,,-0.019503313027350085,-0.02296991378902667,-0.021414214049452956,0.010907290185172723,0.0011367462469815987,0.09365725586794423,-0.0217476116551822,-0.06504495754412541,-0.048770883124850374,,0.059585446044323746,0.04538487965650636,,-0.025809249218584417,,0.12913386494645063,-0.011944836802600091,0.025962291580066847,0.027896594820175574,
C5,0.001043981315215255,0.1200780301981998,0.051984882149370755,-0.012395058723850246,0.005732021201765193,-0.021522631000568195,-0.040472061478288454,0.10043002877324446,0.005313631912155098,0.006668030685713528,0.01109731889159642,-0.0064795500612004064,0.029101405574553606,0.061618234315625964,-0.0011962363631447457,0.0028776640018718363,0.05766493224166759,0.038766924370621784,0.013410156048367414,0.11281289227249365,0.04116873917240692,0.20603414287485727
COMP,,,,,,,,,,,,-0.031665158368480155,,,,,,-0.03716670382028511,,-0.029601390565107875,,
EDN2,0.045208524810516175,-0.029167164338146673,,,,-0.0287511397414908,,0.03971100405149821,-0.00548104171895682,,,0.17314677546782264,0.14083927710947,,,,,,,,,
C1QA,-0.02303134814676625,0.07100408139694347,-0.06920174377625647,0.037263478577240515,0.005666254720960534,0.026963749399667943,0.014353511898698252,0.08421758956964111,0.02617303235230211,-0.019439077986063577,-0.21517468283886446,0.019907687394630325,0.019973315400078687,-0.08403566608253445,-0.007328611296383702,0.11037354394385901,-0.01477413818238596,0.005152724018328402,-0.021384834930494562,-0.008120895720002708,-0.027650891601826474,-0.11120312081705817
UTS2B,0.05980965077202879,0.05191259219966995,-0.022185507355257695,,0.006545501333456301,0.00684083901420165,0.054229470872875246,,0.0409053472348184,-0.05010368999017428,,,,,0.025928770321039775,,,,,-0.01106529462361627,,
COL9A3,-0.015287568768418342,0.04401458928639056,0.05090360768913092,0.03959302508724261,0.05515870914594852,0.022171307193908908,0.0005660040946734743,0.10763011717534435,0.03522385226050988,0.03199017673609081,-0.07214977629126529,0.053726230237157405,0.0015884891173039467,0.03126682672150536,0.10268370742430936,-0.018726226580035185,0.04007167122905474,-0.06857034986700124,-0.0012238109247759293,0.03547779904638521,0.10619702238772166,0.04508240591682594
DLK1,,,,,0.016419049758065237,0.15204776493223357,-0.00024961035451485583,,0.0026093502516256676,,,-0.010618654180561717,,0.004857210384472114,,,,,,,-0.004463244399998569,
HGF,0.12279109464892576,0.00375160497892357,0.04926316160122767,0.059702869491739426,0.08027904069862384,-0.026574434822648794,0.004313627267604101,-0.010873918565532315,-0.05342507359932776,-0.007133752004740379,-0.07676014066469726,0.07116034224989619,0.020660619950032665,-0.011425082881983224,-0.069759888310674,0.020994926614791687,0.08402607813912488,-0.01908424883620348,0.019344724448007673,0.1300551110168324,0.08485358363210849,0.0500925791168774
GIP,,,,,,,,,,,,0.06535523753214997,,,,,,,,,,
P4HB,-0.11459694015333158,-0.09423201941332864,-0.04178957493328818,-0.03262832395514453,-0.04634502970192483,-0.12867397206116005,0.0056583468177057875,0.1405802601467127,0.029295346015843847,-0.05316805224525615,-0.01963470260338008,-0.03474656162930186,0.04572272245673354,0.01854132203498955,0.029978886565567676,-0.0009599514208534787,-0.05935374612882343,0.05479979946571932,-0.004385337150641479,-0.048908216045707366,0.024588131549339236,-0.0713953693796871
ADCYAP1,,0.005249889988137353,-0.0037090058887889804,0.06551282024506047,-0.035795431352738966,0.13217729885159762,-0.012956227940546666,-0.008499504961494797,-0.020225696827419332,0.013725161217241717,0.06109330493867347,,0.01304208314561796,,-0.04070511546767395,0.014631225808952738,0.023150917755134233,0.12462963689758086,0.005501323378077621,0.07196434139361246,0.06363395970918025,0.0884707131283815
GREM1,0.027573653491999223,-0.02389682214998248,-0.025146487159347114,,0.04330196847732946,0.10480268023316068,0.026066246688316586,-0.052145848543570475,-0.0305802317529634,-0.023317203890952577,-0.12652483762609976,-0.028567494985120172,0.016438316878383676,0.04522154533395455,0.11429960281200373,-0.05204228089058844,0.04473702759795165,-0.09229194601327201,0.03570727372453931,-0.02078804019642967,-0.04853287366741805,-0.0735469436518594
EGF,-0.0071609210529439025,0.04191485649038385,-0.004512157573727059,,0.01706272303034489,-0.019369114740238218,-0.019486707021081993,0.06428077152745772,-0.018384341605578294,0.16062642880418773,-0.032110274370009885,0.06970247157095291,-0.0215641438788926,-0.028423633892055163,0.08233999573721178,-0.004879285013820002,-0.03239170058213484,-0.03329334024520327,-0.03284489989606099,0.03957326732915376,-0.006307451003791684,0.15358189738948566
VEGFB,-0.023983440605510047,-0.07536940309061363,-0.01952056180715103,-0.01241119555177313,0.03345012547079205,-0.06528215075886894,-0.017592184168796425,0.08867626084259993,-0.011717384488784855,0.009869487446759162,-0.0662337203182319,-0.116353494484392,-0.01793524530892731,-0.10781110346773497,-0.05146649730454588,-0.11657455058727692,0.012591852254504342,0.05229003825846924,-0.04582091909243311,0.03422981580410619,0.035576912874741184,-0.004558022553609063
FARP2,-0.03685549900470024,0.083838129319381,0.04731105636782228,0.086256990621682,0.011960311241803585,-0.04305738630880527,0.011960900936838588,0.07015022989925107,-0.006120046112733469,0.03355690433447323,0.007435219534403894,0.0293173726982868,-0.0312732247990551,-0.039774056233056555,0.01671233829441713,0.02594334611527561,0.07623425781004357,0.0020658669774127844,-0.016329647270760774,0.03031438147037677,0.1359586958941681,0.08771177484545432
BMP3,,,,,,,-0.030592483913012947,,,0.017567949118480943,-0.013161946943846934,,,,,,,,,,,
IHH,,,,,,,,,,0.0319441270668835,,,,,,-0.03378481354548138,0.054453689657800446,,0.05294943836513457,,,
LAMA2,-0.024840302062451778,0.04459425618408172,-0.020504305538182648,0.15336219879388252,0.050565941499405284,0.03508256350580484,0.047564565247836345,0.07474172690106634,0.008912464336554817,0.010936348636778859,0.004764212024444918,-0.009928466123434874,-0.008331810780826787,0.07768031635327771,0.042155907924186733,0.09427440243306905,0.022117339540898208,0.10297528637060478,0.022742387919947652,0.012473895019499498,0.043616695049367465,-0.03525499851391084
SERPINC1,,,,,,,,,-0.020112666445442916,,,,,,,,0.05967549521812182,,-0.03281978575794962,,,
NRG1,0.11097398693650862,0.014080098605054773,-0.01906308525440089,-0.02056593697730042,0.0018258689587077163,0.043417393001505655,-0.04722182110298075,-0.03677183411207491,-0.032965012400369705,0.003368712915865342,0.032791837610809095,0.03003852023324532,0.13527080272943406,-0.06415574528107496,0.031283369057705686,0.009966697590873761,0.0047071260544786515,,0.008372275355877593,0.08726659768594441,0.012996679482118223,
SPINK1,-0.08710318078115899,-0.07379889126990154,,-0.005097050326141228,-0.04238812630581722,-0.009694281121624475,,,,,,0.03177578283309804,0.041039093193471765,,,-0.07123596430848879,-0.015494567651501964,,-0.02982198365549852,-0.04703708659141267,-0.09998191425361574,
EFEMP2,0.01330996634011179,0.004983584979862217,-0.05944735012321577,0.057635219783954514,0.01790286368935739,-0.09871504096393555,0.006201414415850295,0.12162640590714317,-0.03739045884771749,0.0668181510712149,-0.007114559207497917,-0.03649725895582002,0.05439741306896763,-0.006270327554894881,-0.018130290897326328,-0.030479145607358163,-0.04588176884698977,0.05622012021374714,-0.05611140918001694,0.02108400545775141,0.025037045690093355,0.15858034703376767
SELPLG,-0.03810962473984944,0.053827402800180765,-0.014672549522375568,0.014273366005597898,0.04682120233034343,0.04756235916325732,0.034750110433363866,0.038653473201862965,-0.028587948238977836,0.05783573917073718,-0.07985794790381463,0.05654636269447259,0.05069422251077125,0.0841692376599828,0.05227388629251867,-0.0073845973028039535,0.08699341688929157,-0.002892210261632545,0.035131917040668495,0.03937026259472917,0.02299320058844137,-0.027806148767003463
GDF6,-0.029739302977664177,-0.04238405208414564,,0.0069295002139146515,-0.012020230846928723,,-0.03912948791634676,0.1217183819650777,,,,,,,,0.028088224286037397,0.04432089322259766,,-0.02016746284716816,,,
HLA-E,0.11032267610780033,0.04764094384093561,0.025228346780501145,0.0796054984375869,-0.040862629508048656,0.01733626868513529,0.024319503072885704,0.14329281096072102,-0.013590802165760613,-0.002159306558630122,-0.21318555131440578,-0.04221365456730629,0.06494260095253351,0.018376501530867756,-0.07221166793657573,0.040321927284475284,-0.050808860730331855,0.057351283137075,-0.025550943066485882,-0.012563667309056043,-0.04351662322747697,-0.030851111314820913
PTN,0.08529023579842694,0.0949522673183054,0.05500666404201576,0.08615992006627309,0.0720912831210247,-0.03464034015958586,-0.015279641826150634,0.13659970248777298,0.0007182149526506416,-0.017549595902380723,-0.07240151369499306,0.06969380252338805,0.019616640972601487,0.02210214594370188,0.042483721569234086,0.017112764579777878,-0.010527930505601829,0.04067042662371985,-0.038840593131651176,0.05037658609083492,0.14316640417059595,0.015790413509743178
CD274,-0.028408967796444026,-0.002560213609710525,-0.03508101342014063,-0.02625885434513556,0.003697411950097674,-0.0006167308992954164,-0.008118930480770845,0.05389463202784295,0.023044143409781524,-0.02765854125404514,0.002229277732530177,0.02118694805200223,-0.024415412536749056,-0.09702212385280332,0.0006122501185643362,-0.04199791913415178,0.06031470852746746,0.09667793166274025,-0.022305529159539695,0.018011736008546105,-0.030266526053687244,
FGF10,,,,,,,,,,0.019691138850731142,,,,-0.08109575950318615,,,,,,,,
CD14,0.02192951058146033,0.031019599694045757,-0.02601487835555751,0.08217194336565346,-0.046230508859980216,-0.11832221559279592,-0.03207067611707523,0.09484328483007375,0.00414363272660561,-0.008150656042308142,-0.17928269215555317,0.00812437821281883,0.042450618087736786,0.025118893467215544,0.016131873332085038,0.07810202791678024,-0.0516513320847369,0.05289417636408739,-0.09005904075126765,-0.006020583112557604,0.02444850854038037,-0.1924646195044254
SFTPD,-0.04718876888601716,0.0434360493142105,0.01441132081667352,,,0.03678785760014806,-0.0008599113659174495,,0.025004693114135765,-0.025509578366469367,,,-0.026703583104474855,-0.020238811885084206,0.018777568887028074,0.0047613775216262064,0.07376963302035737,0.04063402841835054,-0.032542690890605075,0.09053319041173029,0.008705286123323705,0.011554956244934748
SLIT1,0.0761671597933787,0.003124315892013257,0.014575761299694576,0.057918213446500263,0.06379398722744341,0.04946680151700321,0.011647838327181595,0.07160702556583658,0.013614903621718638,-0.034009086245677195,0.20032117830114707,-0.010219202124797945,0.01367261552750137,0.051305048209269545,0.04173168201628139,-0.05172476483923282,-0.03807861853951747,-0.002810044727362035,-0.02693226973386243,4.287405555203661e-06,0.042928463992694246,0.08706426552057041
LPA,,,,,,,-0.019608111609981233,,,,,,,,,,,,,,,
CNTF,,,,,-0.01687926631878667,-0.02186120736767799,,0.034891846535642194,-0.01714440568613063,-0.023317201875701656,-0.05712753044098112,,0.032239832680090355,,,,,-0.03197857968847611,0.06401776965794626,,,-0.04374858901167448
BST1,-0.007595564399136243,0.02131486213459999,0.031767596430758806,0.10639710200048419,0.06075317684951808,-0.026708719598917064,-0.019960146810852567,0.12447695658957057,-0.01581891567629809,-0.022434759174845963,-0.0645182310409259,0.028775113274790574,-0.017223113417249507,-0.04029047507194136,0.06180119057074958,0.06380866082662215,0.0023210818747925084,0.0737786374010632,-0.004725697890327328,0.04204784814574562,0.03060978398269411,-0.04503282048654768
AGTRAP,-0.09670544461559512,-0.024604962970366736,0.016475518892295586,0.014390144912353546,-0.012908765142983916,0.0077687949966752145,0.024022677404586076,0.1377619469503491,0.0033159993945036043,0.018206252946946368,-0.11916497213033062,0.007579832843552556,0.016537253107220807,0.029393237876017032,0.042745344032986174,0.007848412939551573,-0.048078628216702085,0.014608794963033385,0.015018802112484225,0.02748750908165709,-0.061682968690258785,-0.022957009351187527
LAMC1,0.023202894806883208,0.053237438417646187,0.008544283783015916,0.013085915865659695,-0.012638785673069024,-0.06453842080704493,-0.006064327229855582,0.18999107210818184,0.004760014339327594,-0.018145794809061467,0.0031513266775013518,0.06303984920601843,0.0044011827813541,0.09880548621493258,-0.09454010716245259,0.05486299411620335,0.009792691517851861,0.09054304892676286,0.016860291945430914,-0.04834278399097316,0.07393745375402566,0.10588346274013942
COL6A3,-0.0038674648645811147,0.043571204467532494,-0.004889107316259251,-0.05763155407028683,-0.027606746294336137,0.0023323758557861492,0.0029159422518420836,0.04624679286827763,-0.0355457673111778,-0.014722701958743464,-0.007685454264263456,0.020502044010973434,0.035933217228798796,0.08992690492989538,-0.049186426427587006,0.10070652604577147,0.00420115145189784,0.04128451164691023,0.0021733556091804106,-0.020654620880159413,0.05259071042485874,0.03540531928493545
FN1,-0.19575306864154846,0.05201964567714555,-0.02489471003824471,-0.0017016371453089025,-0.045185290690596645,-0.1179132793492798,0.0029498304315704587,0.17208223883779336,0.01181202179330371,0.020227537279507657,-0.07201713513421949,-0.03845094832196057,-0.0025959959767007574,0.0839389750465794,-0.12342551503395138,-0.019347329731747062,-0.032414480161995406,0.11288448893211685,0.0030719587873511865,-0.07700858444347292,0.041068183203631224,-0.027900671145167626
MIF,-0.1835130421872058,-0.11879784905663254,0.057630357303634985,-0.06417656107832724,-0.012528638298667513,-0.023520158308379863,0.05190699826133993,0.015546725615015519,-0.07800274396913776,-0.012861603501439445,-0.004438904983356224,-0.16960264182471224,0.048067175408348636,-0.10857330414940249,-0.05599516987206046,-0.051383632701950545,-0.045811130168280395,-0.004041618997668296,0.006882603223297269,-0.009970595228215378,-0.013038819529382333,-0.009108041674120547
JAG1,-0.029630297761457872,0.023221794138678895,-0.004203058782502932,0.050193969186009435,0.01632205712113071,-0.1030738472836371,0.04197654033110569,0.12382719788227724,0.03582749649324106,0.056374409187257446,0.04297678804764375,0.112765139050815,0.021809777875525585,0.03280712143335551,0.045931372595758115,0.012071422505762828,-0.02387098353232352,0.016398340359195775,0.0030187907363836745,-0.06648521111070076,0.05312733930544879,-0.03396747869297477
NID2,-0.019575538170600624,0.08542062664740521,0.014878603415239368,0.06379496353580391,-0.02551141512345997,-0.049841223621060346,0.005637806704005594,0.13304249118528197,0.032920067427101546,0.033539233807722654,0.0358406173079314,0.07642373330372026,0.03277406791135227,0.019304406282144665,-0.11316593450471131,0.060818395949506256,0.08930262020468592,0.031977343613815476,-0.009020598633562154,-0.0211948893405847,0.03707841203657734,-0.06881382100945502
EFNB1,-5.963572442572677e-05,0.020132204309299406,-0.05936735087126208,-0.018354625789427377,0.0010230573602955106,0.05706121506728914,0.0328956977371704,0.06609366128399366,0.03293359430488298,-0.032730009923931644,-0.007827827829140025,0.08442672228428252,0.03943366727782016,0.10176515857619507,-0.007138925672634631,-0.03110944876628786,-0.03176843818983954,0.07591133084347855,-0.018576630642284226,0.03656715887254046,0.1180462253667805,0.03305707998978312
COL4A2,0.03172085633624042,0.08544099389197543,0.02781477272313831,0.05779008366568991,-0.007235850345855829,-0.06005698800745731,0.03391242260507682,0.1777699026503471,-0.0002302210404143428,0.021951437945885995,-0.08468674199421071,0.046009359211948854,0.0462988711172138,0.07368688828238046,-0.09623199353427717,0.08846567418688134,-0.03302795421561254,0.06370919443227516,0.00130245339557324,-0.06395434558418858,0.06932246090566348,0.006913062270927577
SPP1,-0.07255611106219592,-0.0730897799848041,0.03491719669354153,0.06618145581369747,-0.012762784876493469,-0.10854853078487837,-0.01808297213598301,0.142356718403747,0.004554431965897883,0.033444274935032346,-0.20898814908790755,-0.06438084581513574,0.07851372031854487,-0.08643459777428059,-0.08305538007186987,-0.06256014743459976,-0.08986612279971234,-0.010301693001671126,-0.05650550118666464,-0.060071092259813635,0.01605139223665915,-0.1651229099800544
PODXL2,0.018295749751861556,-0.018699734885958625,0.0033342318716634975,0.011160060914857458,0.021016649829142812,0.06183291169735591,0.04436464229178908,-0.024071072582848255,-0.02086304730232625,-0.0005571070691887931,0.043202662323171284,-0.01916423735773715,-0.034559120139291556,-0.057121315938078975,-0.05153981034897185,-0.0073876414986780445,0.11788440483352242,0.012652484286168308,0.06608034366642465,0.11186578398809902,0.023733695101253657,0.07801090751480891
IFNE,,,,,,,,,,0.019145179931473046,,,,,,,,,,,,
FGF9,0.1494206784356584,-0.003455673655513282,0.12721241246431442,-0.026447816589603938,0.019489885359212044,0.18843381525087138,0.0069528291550774,-0.066168767266948,-0.0032366006154110646,0.07328031831066587,0.09244526220983756,,0.056050340621160016,,,-0.0015502129321094493,0.003206324572745635,,0.1187681477043933,0.06009362295626548,0.06298357555210135,0.05526489502688318
