,UKF243,UKF251,UKF260,UKF266,UKF269,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916inf
RPH3A,0.0971438062425325,-0.003157807227680898,0.12118880382139947,0.004150060025023357,0.07648802547292068,0.0031291783223835784,-0.07191920524674368,-0.011105220728805036,,0.04850666447125775,-0.02849008290704855,0.07247502943681963
JAG2,0.04927859655199604,-0.006132183895024435,0.012026004547154303,0.006711980425847258,-0.015745623607653483,-0.0016433942019079743,-0.09309011480810184,0.0340309828665291,-0.10368490528745362,0.058901665296414066,0.04033533186733583,0.15976837012685724
CGN,0.004506620132335004,-0.01822203838288885,-0.023187838080111173,0.013852518731978002,-0.05969801619596584,-0.022958832828982388,-0.05193341593595353,-0.022675397393014652,-0.07911684062204109,0.03317173479838363,0.13055891502189804,0.07891308501324605
GDF15,-0.06955082227378101,0.010016381583758166,-0.022892552325929016,-0.0021718927660333794,-0.07962132323449182,,0.01063984875955523,0.04510851484501264,0.011709179839427522,0.043969969454615655,-0.010442106086691603,
SEMA4F,0.015469322760772548,-0.014347774857785975,0.022782884585309335,0.0052174862211667936,0.03786725785979359,-0.040811313605053856,0.035349754077474344,-0.016673121990586192,0.08054529254642415,-0.055245234730368464,0.003823866089541641,0.013605895073789953
NXPH1,0.20531936173103446,-0.023297303577837564,0.13559535418689228,0.0038707160897391182,-0.003848325573205773,-0.008792287770854888,-0.08419792709339227,0.04969167495739586,0.06970924574370263,0.05479231314924717,0.050550878648784006,-0.08910537402220446
ARF1,0.08552151196977366,-0.008973086256529905,0.009220071762076516,0.10858685940507946,0.02573191031854745,-0.025247541721491355,-0.05059885187419428,-0.03378015086404445,0.06461025578708396,-0.0005474170468457735,-0.10054349408780552,-0.008369357219918981
EBI3,0.0034533505082180367,-0.017754662591451875,-0.006573942746035935,0.045780600348139924,0.006421416558769202,0.025643348723993598,0.07118612896848385,-0.028782649235663073,-0.0056180822672335,0.038712240571394566,0.016567275196093113,-0.015201656845208229
TIMP1,-0.024560520908532134,0.03898075326686097,-0.11438802119932918,-0.014807415982204693,-0.00039229758739392614,0.03150928726620436,0.023750585684612132,-0.0054714881374035755,-0.01440902083493776,0.030125869986509745,0.008358660384021232,0.04808457720370626
SEMA3C,-0.05658480079900527,0.00960000356304326,-0.06706869443029317,0.04619326206964222,0.07153532937475401,0.03277784076942697,0.04011461842773558,0.017807276579771672,-0.04458687389784802,0.04576861518554045,-0.03581853439762099,0.01951818160586452
GAS6,0.01374310463670637,0.01416712719736059,-0.025127439792327257,-0.023313142298878705,-0.06313710392819744,0.049839149753255624,-0.03832752191201537,0.01714458860667194,0.02585632857378707,0.08737608573588392,-0.04723203661123148,0.01188662895928876
MEPE,-0.02421759332741976,,0.22161385643992454,0.12515986607030746,-0.04283710684814956,-0.018326376485013757,-0.04754149438216984,0.010048040857252399,,,,-0.01985916203957049
SERPINE1,-0.05931487688773,-0.02134028567093426,-0.007173876060030855,0.03058066452648875,0.04199415816144765,0.028800486170658644,0.03365700488680704,-0.02125349828493166,-0.01266745791568026,-0.009810449924075584,-0.05132973648130377,-0.08249665817806733
RSPO2,0.07883081400194636,-0.020949148825751527,0.1600179408600768,0.013193043044784997,0.03665110257046718,-0.030221922685549345,0.011227023117397275,0.021448890714702528,,,-0.05505294862033534,-0.05712248269931766
SHBG,-0.033416424500990624,-0.020187697613970452,0.026980615868240784,-0.01111220230072905,0.007397563611501455,-0.013649834522815664,-0.030522304932208234,-0.01883761247542066,0.11528099809781638,-0.0387270353307331,0.007456969503132156,
LGALS3BP,-0.09283433778782352,0.03891380243214571,-0.05768621893732548,-0.03517649859123026,-0.0640317716024998,-0.039477909498218874,0.08552128836043811,0.013508257632064914,0.030683922588292164,-0.07223566345053235,0.0027480799441011367,0.010920707357052297
LAMB1,-0.0024871908321143737,0.022190082965851666,-0.011800996443033682,-0.022229367777640105,-0.045206783994732366,0.007182947722854804,0.01416693957154091,-0.06986779422427952,0.05779385297315449,0.04845622602374033,-0.04586428270124758,-0.0032330714348226476
SPTBN2,0.07545310586673755,-0.026723705266790982,0.10010659246722108,0.023640929747620776,0.007938566085652188,0.04169830357951163,-0.04374029459165933,-0.026779883397778103,0.11684335167578591,0.13318901253244358,-0.05871725552677149,0.08838265711598628
COL1A2,0.04446785433382157,0.06127125629558458,0.02734917026321433,-0.06102990457396463,-0.09807891227138017,0.0271788859351736,0.011052208566505156,-0.006799604320259661,-0.003487215340554201,0.039126434217212326,0.06861217772822305,0.10295196410806275
DEFB1,,0.04316535932881151,-0.017371317535863733,,,,,,,,,
CEACAM16,,,,,,,,-0.02356429654423281,,,,
WNT11,,,,,-0.026515860494441348,-0.01751213378190824,,,,,,
LGALS1,-0.03932601770352972,-0.006718708486048982,0.04316929113531432,-0.03993318913564127,-0.049751700031056875,0.059527900206016574,-0.0034028022229362774,-0.001820285153660772,0.012548256492963688,-0.02044798609321566,0.0026684440326878,0.0910286019129296
BCAN,0.04773933153029463,-0.031026906880220903,-0.05045436739761803,-0.08337499171936925,-0.06812306374619748,-0.04426101479790254,-0.030537111492210885,0.03487266493423992,-0.018094496679016303,0.033048814983352826,0.053375311792839435,-0.06053154041885048
ANOS1,0.08376167546310301,-0.006943395101733991,0.07710539548368285,0.03035855446074573,-0.04870751614911828,0.07571316991701436,0.013777003433036178,0.0029379145956459412,-0.07915654982642437,-0.03848724192253893,-0.02408024697402416,-0.06981315068338251
EDA,0.026240789758594785,-0.02444527126099594,0.027775478466615548,0.009137629492336093,-0.031704042829631345,0.003558209183916012,-0.037347689631519285,0.012346766113925487,-0.021381767280361452,0.029845893871420805,-0.0016609967243333408,-0.04089423221702526
FGF22,0.1719966427908013,-0.016312317262774382,0.1486343765444625,0.046172436859222545,-0.007869172906958127,-0.026771864603855434,0.03526744600889564,0.08717955445084241,,0.10608853321278236,0.029488277965925267,0.039172842638298
SHANK1,,-0.013221176071241852,,-0.020366312400323654,-0.005734981542252123,0.029056029872288537,-0.04995845289261701,-0.026350652910122917,,0.09399706486333026,,
TGFB1,-0.03394968170639996,-0.024632214816288668,-0.010269364837685457,,-0.007205872603311464,0.013167039145555844,0.008128934317772814,0.0006609442068699222,0.02019866013086723,0.0015817822663699308,-0.03937873386661687,-0.001406766475154431
MSTN,-0.0002980826749940807,-0.029215102406821073,-0.05547490936064091,0.005905482274542795,-0.05432512546216836,0.06816854023522076,,0.0977337218674238,-0.04108015444637291,0.014379434738450762,0.028910971619629723,0.08327636148516775
WNT4,0.0606618631418544,-0.015488225926942384,-0.0014426922895327278,-0.04156714053852511,-0.027558149616263652,0.05634539279686902,0.011979635725523095,-0.012895824675420886,,-0.029145959257760354,-0.03144778573896762,-0.048478916976611386
TNFSF4,-0.007496933891375664,-0.01939991943264132,-0.02541225082251132,-0.024862639590835702,-0.04374448053751303,0.009061800253987505,-0.029720662737294207,-0.004755234240312808,-0.059723186480935074,0.08563018865942082,-0.0017590909122326493,-0.03543852604523209
NTN1,-0.043866965837398506,0.04161699455994203,0.01587606258612511,-0.0388068742596878,-0.02902994497010524,0.022306836365842294,-0.027473705216383714,0.05610439818458845,0.043719556748698485,-0.03697851007648166,0.02227987398203002,0.03259372052269994
CXCL12,0.11339444549981877,-0.05065013263177884,0.11461197348568788,0.04601222994362342,0.06226310732322139,0.020115901970010997,-0.07897405144394545,0.0594953880325216,-0.050631338072960524,-0.03585059380948018,0.04008408437227608,0.15726970377241697
GNRH1,0.008789632385260203,-0.02137354156848626,0.02739777469890455,-0.020718218832725562,-0.011423348993652209,-0.020844963142713373,0.09457725992102775,0.047311025655660005,-0.0015225085675897897,-0.03764240098729159,0.03324426905537819,
FGF8,,,,0.06331222923751055,,,,,,,,
RIMS1,0.15206291649907916,0.0526496518826395,0.09746598577081383,0.07315970992970951,0.031159992963977423,-0.01830218042420456,-0.019246623883113035,0.007778378867215233,-0.02490085592747963,0.028623529652490036,-0.014866526280699262,0.07045868393074106
FGF14,-0.0016315976214629358,0.07862262606762552,0.01837196433285394,-0.0031316635261806965,-0.008537921397941434,0.02208331413242228,0.0152536821053407,-0.00030811260158118307,-0.015856902433053578,-0.009173986960668155,-0.004715887306913092,0.03962888960494139
IGF1,0.07603998026741761,-0.01735546897302429,-0.026118339001524986,0.08590649012571158,-0.025932260826576254,0.03600217225658742,-0.03239773831008398,-0.0071264470265814716,-0.03102818412272807,-0.00739401395788866,0.027779974793873913,0.027499645126983007
TNFSF10,0.04882906570888242,-0.014258471216387314,0.06858724760821022,-0.06948397827086172,0.005375262549448581,0.05697987362709578,-0.01578602104367143,0.010132787816708955,-0.062479022626583725,-0.03509826845353514,0.007437009735674499,-0.015275155769414826
GDF5,-0.0501283791619829,,0.08923578013817227,0.14757681759530475,-0.004576901446359281,-0.0046371976528167885,-0.03343750335230427,-0.019132830113338,,0.07392636996386508,0.05528574194726166,
CHAD,,,0.03472445108427055,-0.004350597810985361,,-0.022497894784235594,,,,,-0.03543122026391563,0.050764226734073076
RGMA,-0.016154718827252584,-0.008101653021756722,-0.07845954342002973,-0.04025994130755598,-0.08608098423706693,-0.036942736756152256,0.09288205778950566,-0.004214464355001968,0.0037010443709848935,-0.03630753145086293,0.041677343346440084,0.024316733546510313
CLEC3A,,,,,,0.06503450441456353,,,,,,
WNT16,0.020431871322622367,0.014974433044858505,0.22722761158557914,0.040926307815956825,0.0020597031756839812,0.028702375261710864,-0.012131130239862361,,,,0.04260662359454464,
CX3CL1,-0.03645562784346065,-0.06217267542012491,0.08078539213682123,0.0785912589468569,0.086522833607692,-0.07392106501879211,-0.05279258933294185,-0.019289697679914973,0.018495389322748784,0.05621696627347056,0.004358130408419145,-0.08606040725475679
FGF1,0.027971650580301304,-0.07476744406285613,0.1414686683915968,0.015058592296447196,0.034220385588104696,-0.021396614287676023,0.1195877992838457,0.010525748465151412,-0.002373873900577554,-0.012464015322608176,0.03482102768046106,0.04972810476135592
ALOX5AP,-0.05788011813820936,0.06096761350837796,-0.043138981267062435,-0.016848057052854238,-0.031700908440245375,0.07394008265486587,0.03594215958701499,-0.0029995092798961375,0.06615857281461791,-0.029370607836593447,-0.029066945513122708,0.008233310725004227
IL1RN,-0.0492654223083916,0.051561933798010995,-0.034647311033345125,-0.028440025981231833,-0.024686753532440195,,0.01077640874487732,-0.020548068099609546,-0.047974670783634016,-0.02014724098692763,,
FGF23,,,,,,,,,,,,-0.034337828423960264
NPW,0.10270296788497403,,-0.013702180847996797,-0.029459599017192424,,,,-0.022886074056858746,0.06851450801017307,0.025273804245240755,-0.03268962976688873,0.013106235191872784
CXCL9,0.06407634219258634,-0.019053434436825088,-0.024138228747372526,,0.03585339092290773,-0.026771860623699507,-0.03144995876995298,,-0.08908789678736041,0.039957144024091264,0.01302333907504727,
ANGPTL4,-0.14346486816100232,-0.017576217105134014,-0.03972817916013899,-0.035052302087800226,-0.03676890311929205,-0.026836155782836317,0.045915797679815795,0.011971002931835858,-0.021483451180420787,-0.013884802770470396,-0.04111427704003888,-0.006207074726037751
UCN2,,,,,0.07678683820739911,,,,,,,
COL4A3,0.17523719215073608,-0.029306614840041233,-0.09417516085749174,,,0.013949264315837068,,0.000704497295712939,,,-0.05498512533691461,
NRG3,0.024419906192844298,0.007983610826065458,0.08735032496923821,0.07607877881882531,0.0466677200381536,0.06349006584160181,0.00644512891173755,-0.03808046633629466,-0.047752098627027346,0.07011882606682979,0.03985170041504586,-0.09114659116060399
IL23A,-0.014912736481443607,-0.016041983275603116,0.03738815547306971,,0.029615430312694983,,,0.032667433100702116,0.045787572139156775,,,
COLQ,0.09674109640910888,0.0943678001698077,-0.06320861557233828,0.024489248478464423,-0.03662722212234065,-0.0368083666790518,-0.051216695110034634,-0.001972329453136257,-0.05140687906479952,0.07322513676085417,0.019589894006092082,0.03685112898744018
SCGB1A1,,-0.012203961679809278,,,,,,,,,,
TNFSF12,0.03645281882379065,0.006050883152648185,-0.0044083997838217535,0.011473233803994615,-0.07391506050817978,0.0446821616882947,-0.021016194539394316,-0.0513100062487649,0.012053595168201007,-0.03756473905445769,0.023936476190707226,0.10444994433642303
DKK2,0.012373654610924814,0.07747929104717821,-0.01673045415353916,-0.0406321431176737,-0.010445850772900275,0.04474645564618681,-0.056308956466763184,,,-0.024754369099517202,,
FYN,-0.0441640678672919,-0.066534623163553,-0.009104766128890229,-0.0942665865970281,-0.057435176786678435,-0.01324705642503217,0.0771439199976617,-0.007180337567093297,0.10892058427664382,-0.022832125160141156,-0.0049162411279152895,0.013494664256362272
ACE,-0.022214638252963152,0.05995275611551479,-0.04700497920955284,-0.036595839485036766,-0.05518528577102995,0.01597683821967135,-0.001374346522949074,-0.04012220812000003,0.07432232239819234,0.09685692885051708,-0.03699981301569688,-0.03337680395897518
IL18,-0.027608213350656875,0.06081410736032657,0.03626470651816149,-0.05196862563265951,-0.06701206523359556,0.07652011515628017,0.034869282054811414,-0.03617147087473473,0.019517539527519664,-0.025487868229935488,0.00471588182145998,0.05451707449167078
PPBP,,,-0.015837977647761473,,,,,,,,-0.037635974421055984,
CCL27,-0.027351512388471565,,-0.03191348897143167,,-0.03927466330804844,-0.01897719595416237,0.089598408566518,0.03834330720085686,-0.02954568377464475,-0.02658528753629707,-0.04040716106852623,
SERPING1,-0.02936094014315137,0.04444825159025724,-0.027376541362786968,0.010487273001166619,-0.037373304711023805,0.014097857755549746,0.007881768026044464,-0.052719585424773556,0.059212216183414136,-0.019419818712535942,0.013828940052584414,0.008071177663675632
AZGP1,0.009443080053785052,0.00519082640720047,-0.11627442804965722,-0.028153575765088774,-0.025213606394986498,-0.003671897814596099,0.020615595371198864,0.01257006885033524,,-0.047616060906654364,-0.002724719817472103,0.012942308114224617
INHA,-0.04241375411691291,0.08921609775872452,-0.03072898869318972,-0.00558002868350859,0.019906843060119056,-0.00018069371685575453,-0.031500265636873324,0.023111538872335524,0.07179348929778656,-0.036249676483994665,-0.032689629573129556,0.08423971394404542
SEMA3G,0.06896686830460899,0.03662172533915416,-0.027363774475759634,0.033333986521909,0.01831354296715633,0.005082605180300672,-0.00570451191434543,-0.029241904404331498,-0.006995095394455423,0.07068167675503473,-0.030158692689371113,
COL6A1,-0.052818064877435206,0.028736332640189106,-0.07035794058186014,-0.05313377365632317,-0.08136457013480863,0.0015709766804843294,0.0038878230990760875,0.07090737226077143,0.013018773887828154,0.03069431245612064,-0.005086653246304829,-0.07454153575337641
FGF17,0.14020096097675194,0.03423393091565964,0.08789678379812563,0.017637594767436395,-0.03852773594064237,0.01996499692371401,-0.0018784153790179924,0.011780580055245736,,,,0.21450765266660923
TNFSF8,-0.018522531693918168,-0.011846407033977865,-0.01583797354246135,,-0.02468675374333694,,,,,,0.004265308551800293,
FGF20,,-0.028238177112965848,-0.021062225558743247,-0.010317878476986451,0.05422633181822135,0.04626370711669298,0.07944386106515898,0.002906803201084514,0.05398945123173972,-0.02435628560695788,0.16166704652034375,
ICAM3,-0.013036416625556,-0.01568732948001002,-0.02964885111023052,0.01728645359513776,-0.086377442934465,0.07700601149513524,0.02205221526367904,0.09014344368410361,-0.011366102869226418,-0.005187949559710571,0.008379018363491251,0.058615569249539506
LAMA4,0.020060007596681882,-0.012290004049693146,0.008069458476314946,0.016604941782640693,-0.0823441211361766,0.009885195215471184,0.0640382453653896,-0.0038113123966446913,0.03315723548452877,0.04343299210989552,0.009704522637328435,0.03627509574161198
INHBE,-0.029133664935971002,,,,,,,,,,,
DLL4,-0.026790624903153502,-0.029062771504859548,0.00934132004279412,0.05915753078779184,-0.025467343905203343,-0.015151587502865443,0.04419647622221983,-0.053041984521033064,0.011762105200264926,0.09193055524674035,0.05503009544089935,-0.06023225838897257
SEMA3A,0.05496647079280026,-0.008020019484284036,-0.02251338860182803,-0.02973163048459673,-0.008368196266013818,0.012152933793853269,-0.07014612255566195,0.018428269839066935,,,-0.06559470707820819,0.0308895879795582
RLN2,,-0.01272225535802131,0.03632406041510493,-0.029207774812619415,-0.031704038742409395,0.039685625861513724,-0.027060007815436278,-0.01971056913605523,,,-0.02845212193340198,
C5,-0.02938711149087225,0.06627523568516722,0.042686838789773245,0.006461393571296921,-0.05567226930147358,0.008403964587964755,0.10018192045598784,0.022547208256435962,0.0168894718143296,-0.01139775075447783,0.08631663237625521,-0.006707323257185404
COMP,,,,,,,,,,,-0.035051576775021825,
EDN2,-0.02505066444253834,,-0.020829582943125435,,0.011174068563686877,,,-0.0062200454341565965,,,,
C1QA,0.03051778578548502,0.007262678858626581,0.019526806725576544,-0.03517532655631722,-0.00031901554237338304,0.0666484991461166,0.023511485335421238,-0.0643657482081091,-0.0679008432277741,-0.07599446066729597,-0.05524642085634522,0.01737588740813949
UTS2B,-0.019918699685083807,-0.014471884311400895,-0.017371316264310533,-0.021741236463359147,,-0.001395260897830368,,,0.052586733101471946,,,
COL9A3,0.07557655280951524,-0.03599044670443975,0.0013232299065280063,-0.06678407866503099,-0.08602696298048688,0.10431741445017045,0.010663841305076449,0.021949915010855123,0.030724953637749682,0.08199140396832127,-0.05772444094587489,-0.042537480144879604
DLK1,,,0.08735357813187895,0.008605216937515283,,,,,,,,
HGF,0.15909261465707583,0.03283660136314263,-0.0024154658484274176,-0.02865251723841655,0.014027249912695421,-0.014218344388689455,0.024457004381777357,-0.03002138738817809,0.03827764072195434,-0.008092045575396964,-0.021017392586390866,0.012005481788673167
P4HB,-0.004091933740236032,0.01465205994187044,-0.08313999172097242,-0.06086247175407575,-0.025594057937545277,-0.0326821758568158,0.04347915345192303,-0.036132659891152656,0.058015039164844615,0.02594337850630536,0.0440365426802838,-0.015005273419953339
ADCYAP1,,-0.01797813239201652,0.05094514839230066,-0.021410684232759873,0.05748572652253916,0.014338261030818077,-0.025453296287544856,0.007279775165141334,0.12697726560394923,-0.02739331670812042,-0.05021365958398776,0.04117495341234108
GREM1,0.09449670058231517,-0.03483709858347397,0.19057823131970653,0.0326491845851217,-0.04023779778277446,0.019180134911475286,0.08105682816795906,-0.0024617525972300677,0.0623441871807041,-0.030949078400083884,0.003354586930409507,0.05916945486061351
EGF,0.0387984642399721,0.003804201839137273,0.024284921921105086,-0.03479403607848529,-0.022927835309173684,-0.03302889552082905,0.054530552722914113,0.04280413446459787,-0.05780843004787829,0.026123329749568984,-0.004835709306424941,0.03974706733855322
VEGFB,-0.06230437163975213,-0.05277382192893411,-0.046006136686263605,-0.04683790923119181,-0.06859335965459665,0.010991041392663704,0.031219638045633224,0.03698037117376788,0.01661564873167942,0.002897048028969654,0.00431807440411381,0.03335062913309238
FARP2,0.08826359488590632,0.026041509144092447,-0.04230029757515682,-0.05654870619751329,-0.004410292853007839,-0.03305855328510962,0.04450482284507647,0.039323611588375613,-0.0522417662077569,0.05856541443961527,0.06421936512222466,0.06791796623674062
BMP3,,,,0.02039650156353287,,0.03564784437277351,-0.03451438435450176,,,,,
IHH,,,,,,-0.04490615784497912,,,,,,
LAMA2,0.061367564169654006,-0.03390349057182879,-0.004607553130719794,0.0483293698750517,-0.03480000779618958,0.020754429898800456,-0.0009524205839920504,-0.013193252922597523,0.09425784785610689,0.03592503778400896,0.07308550205366864,0.015099932743724375
NRG1,-0.03446883277501043,-0.02346931918627829,0.07057952498324116,-0.026549333614817656,-0.02275884419194514,-0.0233086795970151,-0.030678185599536167,-0.039810689694456836,-0.0005155229604392906,-0.006198383362666663,,
SPINK1,-0.0467421397545484,,-0.015551652848165773,,,,,-0.01971056913605523,,-0.026291746586067057,,
EFEMP2,-0.04410253498913943,0.020908425730276365,-0.10610523840861097,-0.043956487927312056,-0.0640322547029064,0.027748294879826746,0.025061859447190932,0.06440471262923092,-0.06982619438191576,0.012857162042540223,-0.03101369836064696,-0.009459776435094316
SELPLG,-0.05835638903197426,-0.011919187897787377,0.047624639655278495,-0.03093856396878359,-0.022557611198454428,-0.002396464094097956,0.06759709429766485,-0.04872390030041911,0.08497936049141169,0.0035538797920466342,-0.02802029174856387,0.036390802519070085
GDF6,-0.0233577497554076,,,-0.015547508654707408,0.01939649268573864,,,,,,,
HLA-E,0.06186917746547155,0.0067173743617043044,0.008505211761539054,-0.05315080504640273,0.007887902160494446,0.05419566185719464,0.02385021410824548,-0.0316968882318679,-0.010729177952231142,-0.05572135945409376,0.055021988753134986,0.007695027561420059
PTN,0.034995677442804574,-0.039472912644894394,-0.021230078330925866,-0.06241629525251184,-0.09041243202580995,0.06353842014215277,0.027062664906237995,0.004410256600110099,0.05695510831774934,0.03339812553845779,0.0005257111866112943,-0.017661297124775745
CD274,-0.02660381573925495,-0.024932229903908445,0.0982823592905209,-0.03234712128325779,-0.015469638408772553,-0.01369858477258232,-0.03854533770980829,-0.022162759586032206,-0.025716719038047717,-0.046444899618247,-0.05914120889982483,
FGF10,,,,,,0.024449557428330902,,,,,,
CD14,-0.012880364154150356,-0.002485854905099933,-0.12693698420023034,-0.06395091648757202,-0.050529929972778526,0.05634940594001028,0.02975012111331724,-0.0409337115928494,0.006701047068081696,-0.01683667693193933,-0.002203175219815756,0.02575072561162366
SFTPD,-0.025322887296813944,0.08930399293504578,0.08528316925807959,0.08842681442572603,,-0.020774647705789958,,0.08454069424667304,0.03711090273583897,0.04807188168288689,0.03541015322469349,-0.053442381025970244
SLIT1,0.12793186782032548,-0.07549120024865957,-0.02220769988710598,0.006035293787049649,-0.07951466351206701,-0.04938755001381244,-0.04313044864998946,-0.005873568883193042,0.016882464954285505,0.006277323486500067,0.005492939461683063,0.07209239534870622
LPA,,,,-0.021741241913973777,,,,,,,,
CNTF,,,-0.015837974987989195,,-0.03317047985171018,0.0052671362015831715,-0.023881494041582456,-0.02288607416296803,,,-0.030158704590182175,-0.05344261035562616
BST1,-0.00948371261623669,-0.0017599250572200343,-0.04151447149313106,-0.0017523767212492352,-0.024066963827543725,0.05194161585152508,0.00511245475063232,-0.0038670035132368974,-0.04607874599964022,0.00688529556154261,0.03407614989046568,0.10364502668370638
AGTRAP,-0.022300655041713323,0.048570217714886385,-0.05466857740769667,0.011183948184945901,-0.04524385404347178,-0.030764940146425192,0.06208470140309577,0.03277187812569374,-0.056654110333572996,-0.003053753683466454,0.00847045385347329,0.1445738204859597
LAMC1,-0.004529660299533309,-0.042709009254627256,-0.04757359235315715,0.015214409336237224,-0.04592283198465089,-0.013998231256440568,0.0409249737586274,-0.030613027534398728,0.035938479721210594,0.05160831492559523,-0.027954974252818905,0.04311484966100792
COL6A3,-0.006333426187452642,-0.01858245440430858,-0.023819368093893897,-0.03695604803928586,-0.04179996532433575,0.04190591191165268,0.025408844122482635,-0.005715349856114651,0.00561268230029419,-0.019607743762717213,-0.029214305252906525,-0.018128156434995723
FN1,-0.1258751060732357,-0.03919463436713873,-0.048600844388167544,-0.040466883705353715,-0.053673404461760776,0.0468466996759467,-0.007162002697210959,-0.04903029890517432,0.025629889323270576,0.058022900316599846,0.004429773364797414,0.04048816519754572
MIF,-0.04170585371990914,-0.01844958219328881,-0.008204873813193972,-0.0038229384472051263,0.07704209697104036,0.03733204221330337,-0.049801734961962475,0.003890466781077578,0.031131197914594323,0.04845186713514176,-0.042767368067098264,0.012986132083072494
JAG1,-0.005037928253661379,0.00591652036670407,-0.022968688418772403,-0.025488458596945766,-0.02146808722702802,-0.00398756528411662,-0.016545629091630924,0.023905293489696063,0.045425879349308765,0.03116195295335673,-0.03480128982618525,0.21993827730608817
NID2,0.06740276643404046,-0.022201051323198624,0.01650329389984671,-0.012802739203090076,-0.06304758715174243,-0.026759272416405654,0.05683271292819364,0.0006053417956367853,0.01307724957222806,-0.005342680385702768,-0.07175005946428019,-0.025023083360404274
EFNB1,0.030956143689877477,0.030136945792907228,-0.0009802440399314016,0.002461670499616305,-0.03202707464734958,0.03150287751291749,0.06584696012977022,0.055705475988858943,0.05166825934442412,-0.042776698125190846,0.010938521733179841,-0.037261978520683504
COL4A2,0.07928349845508025,0.023226248537584926,-0.032467292127052634,0.002226044099806286,-0.07781519120159301,0.037877514287898546,-0.030286038893810836,-0.0321876114700966,0.01583276944348677,0.0845592798098752,-0.005809278691268389,0.07798578118199043
SPP1,-0.0749683463877943,0.032838182021940256,-0.1321999506491481,-0.10556827250999878,-0.04143460436743973,0.04948633383515783,0.10502863109793495,-0.038355648579001256,0.041229418145045896,0.024981177510967855,0.04042639832254279,-0.03996877347684306
PODXL2,0.0403977762488114,0.019168153955656266,0.024191548036277433,-0.060590514016181034,-0.044414563357830124,-0.024049754770721042,0.017030097636404378,0.01452095808708265,0.07550059910469932,0.06367759582299422,0.06602139530451222,-0.017824035224790404
IFNE,,,,,,-0.024074717367559416,,,,,,
FGF9,0.03025340587442948,-0.00882765587936212,0.19621244604735327,0.07076425831448334,0.00793564662472781,-0.012371148273845492,-0.06921203562942321,-0.01624083982438634,,,,-0.00657167109339144
ITIH2,-0.018522551413619005,,0.14242206161571497,-0.0018030374146846527,-0.0322979550222468,0.04877622564524981,0.0098043917209154,-0.010079555571775192,0.06266071253536264,-0.011589797900129012,-0.023578024849851845,
ADAM10,0.021039499388461707,0.021457425168472752,0.014713120039332528,0.01963259392552964,0.027505943175024115,0.009614974949139894,0.03428666463638607,0.0019729421394865474,-0.053722014693747634,0.041669488498088825,0.028376395460881998,0.011701770143570052
CFH,-0.07789365973367367,-0.009470558108461936,0.04765078220947253,-0.02753088002791284,0.00011677777766652582,-0.0012227473319021494,-0.018882850567547963,0.009886353713139706,0.022955151109453554,-0.010221201546948758,0.007956577019616716,0.04697254584701697
COL4A5,0.003620401735029468,-0.0400758623899008,0.007958745150393257,-0.022310864032847533,-0.04663502478255887,0.010186933785358575,0.08547023385058448,0.036074240686245214,-0.03940711814089956,0.020341771729082015,0.0362900006288158,-0.01962675921541041
LTBP3,-0.03030169430119412,0.03767641123247958,-0.03716709402585454,0.009323632010967961,0.03433406597732156,-0.009694369484819216,0.033855522534838346,0.028090663970716637,-0.03528827728432853,-0.033674090232626464,-0.0008412297801277395,-0.06778714438820999
GNB3,-0.051224165971077255,-0.0052957919783301515,0.02844224312915803,0.006442013585593818,0.00948550523869194,0.025438606001248733,-0.005109011996571297,-0.0018002198079127714,-0.0053396612352868,0.04944998421032339,-0.012968456359233842,
COL6A2,-0.07009813501818205,-0.00659064019228041,0.03553028111716368,-0.03349763801417557,-0.06562899904778015,0.016498344229770454,-0.04986184697539883,0.027218317499939942,-0.049642332292498426,0.028129600512067542,0.012614499110177734,0.0019113211770878716
PLG,,,,,,,,0.011236331750488694,,,,
GDF9,-0.0459113523131566,0.034708194365529785,-0.05217392791184582,-0.04409651755962032,-0.08510147839277998,-0.024314218756692308,,-0.026814369500397117,0.12737565256160696,0.007461372832322721,-0.0442755476339251,0.029226688621691636
NCAM1,0.07712862205354211,-0.03608915392962349,0.00959094036301109,-0.0027642859463134573,-0.010800127546462533,0.001535826989720075,0.12057799504776348,0.04623309755944885,-0.026531229307614517,0.001327074972536148,0.05067012438834765,-0.0184646756921058
APOC2,0.10352581909798794,-0.031737269177830305,-0.05856243877191013,-0.0003660872332640347,-0.013670744543798179,0.024682830252485716,0.10894155131706118,0.011680725819087344,-0.04452914537248033,-0.06750114328501473,-0.014781339237159952,-0.03145929130927663
BST2,-0.0007219911824174075,0.03339605810888843,-0.060137794887837985,0.04200891601619177,-0.04093695550949024,0.03484920971214599,0.09212031383445116,0.014865006299236056,-0.013333342228161165,-0.08439049319247914,-0.012394207841828707,0.01921099493416634
COL5A1,-0.019534349465679814,0.04031718788139653,0.024831043437802885,-0.008092638768491103,0.00572797594388297,0.03951473503803009,-0.06412657789889932,0.09403784192947551,-0.00795021299406781,0.05288063527463909,-0.035107446466202154,0.03638474126357756
CALM3,0.11697330175218021,0.022406241423193942,0.13061141400283657,0.10470373200368771,0.05439407973914531,-0.06733986410830121,-0.06932921670226246,-0.015803041748895675,0.04905028964904748,0.00016307170363716187,-0.024737411848764025,0.047801676404795504
