,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
SCGB3A2,,-0.019844750727327953,,,,,,,,,-0.013278240455385993,,,-0.039372945124371936,-0.0233712726901042,-0.02727665415477951
LAMB3,-0.04759491635486326,-0.019526713496210494,0.06690344322397197,-0.04433267641464011,0.019489822473821306,0.04486860153917698,0.01495063297812063,-0.024295338099180573,0.019213361438167067,0.11987607359982887,-0.03025030137516786,0.04941750678060955,0.009111105935807634,-0.013955587196263242,0.06148853490795022,0.03461442099754839
LGALS9,-0.021254148144417038,-0.08936712819239741,0.0960510493852055,-0.024284055251771998,-0.010251250044563525,-0.012660864637692724,-0.000947706810065999,-0.02342649905398476,-0.00628196345149604,-0.11367828664294051,0.008848730839705676,0.011694612697824241,-0.0195324164642136,-0.049708319261149825,-0.03735698900749977,-0.019337730330060685
VIM,-0.0725319403934176,-0.02274175514314225,-0.10844837077955176,0.03071844526467239,-0.04913894634635014,-0.022808131660691417,0.03670383487661732,0.06148743587434673,0.04641788952803598,-0.22936663442848254,-0.048328219141609355,-0.0229612598429328,0.07388789549014317,0.11282531614286359,0.06940904534934463,-0.07641913661377123
PLAU,0.028047606498123583,-0.0799330273526907,-0.00013960125413972228,-0.029708931204884523,-0.0345558072198155,0.023904054168753422,0.041140006449784924,0.013589424010587318,0.0006939285010217188,-0.08432419704466682,-0.01786073674604293,0.03491961013458696,0.04815180003824707,-0.006279181148908484,-0.053085716834553626,0.0005976626293020285
TGFB3,0.013358700316799893,0.015202325728626433,0.0001874829116036018,-0.0011628409463204836,-0.05511347304421711,0.01634775452359023,-0.006200220801532665,-0.026904395909304258,0.027427922447225684,-0.09928401318017091,0.003140929171131581,-0.04870718230011894,-0.0033767914071422423,0.0020459264391805123,-0.0723742906017298,-0.051413552892662494
APLN,-0.05794052457813942,0.045824226525608275,-0.03016264871351479,-0.021895341763803124,-0.08986914391870766,-0.014787693306876189,0.05329401529864424,0.04507730061413421,0.02827913462560452,-0.024128058671429194,-0.019397906033757593,0.01103003623599755,0.013686045127398822,0.06933469931672188,0.005524669668885888,-0.011869757066138386
SHANK2,0.07304180748429726,0.024424357057201963,0.027263920739437713,-0.01760817339026502,0.04759700480204162,0.03194683840497601,-0.01967627307783527,-0.0086195737055933,-0.016236580176886648,0.10385824805031495,-0.03042770076604267,,-0.021059080378499424,-0.03325389418880099,-0.004812465550065646,0.07184891782887048
LTF,-0.02141986434723395,-0.05538229082423365,0.012820260876270034,-0.003685725153153804,-0.04845563716103821,0.023527551930228208,0.004186854344758995,0.004961074191763639,-0.015506037391878981,-0.1837715536179356,-0.01598146122750477,-0.01029138460324582,0.047239389107095124,0.04071215857076578,0.054105960726067916,0.02788707930807791
PYY,,,,,,,,-0.011717832599500448,,,0.004806085358580986,,,,0.04516197358737495,-0.024857489809038815
PENK,0.0133021601978412,-0.03318322212772426,,0.0016892700880294165,0.004707624987723933,0.032406349181204594,0.020203106772155307,-0.010692517700723724,0.038450420942096386,0.02077155831343735,0.021011730456689002,,-0.003660094027055963,-0.0316317899826422,0.028573135140681858,0.100267539843707
CTF1,-0.039262468642357454,-0.04714975323630147,0.03677517408877897,0.05480249539450542,0.014978847844352869,-0.01620369142254045,0.06219252369395316,0.013590187170028467,0.07322077904981142,0.04067743765970455,0.03098216724161103,-0.060117126044256605,0.013739232241259672,0.040679234818634905,0.07765676688969589,0.000987828275643799
COL3A1,0.1786813268923888,-0.06600540903228426,0.003218430322874695,0.04079527376851287,-0.02509518413263691,0.024231308422981965,0.06178013406444145,0.07857625442714879,0.012871071245529985,-0.11654535499559276,0.06121988485322228,0.09182970900747238,0.04729601564812673,-0.043531109750323316,-0.13902755884810644,-0.12162998818943864
S100A10,-0.07760308835975016,-0.014073181682466325,-0.09151592690364292,0.0244983875563742,-0.05406082777297234,-0.06861258579278247,0.046032261461165486,0.04506670617482978,0.04955577677223149,-0.22323431950773723,-0.01670176354978373,-0.03951184520145158,0.04239207965244574,0.13486628743168702,0.11833799862450754,-0.038765528597103104
FGF13,0.11489101232130212,-0.02248926072480919,0.06445395401829476,0.00961795604727342,0.052755074091290245,0.0064102538392372165,-0.04084941625700214,0.04320887816893673,0.014331193952013179,0.1350200362842413,0.052620258705320014,,-0.019600714978722972,0.004229095310176466,-0.024278631785405746,0.0584557772041244
SEMA4A,0.05045119843174363,0.0645339448766467,0.047679153505096744,-0.005140367695648243,0.0420001489228704,0.04612307047335557,-0.023059835684522162,0.04107535526764455,-0.010207401111484004,0.04952540964106814,0.07141979425742401,0.041218433647350394,0.03782332753166201,0.02059525607743079,-0.0033229919263003884,-0.010984624956242368
EFNA4,0.003989419814155211,-0.02782347243151807,0.011914727192861558,0.012812648085489159,-0.027295949543153782,-0.031986125331176375,0.07616233275908878,0.027737556730929716,0.024801095215241417,-0.015831278012295398,-0.04836766621473211,0.056680983373407164,0.0530487249702503,-0.007745093318985087,0.020800590811570378,-0.012252024740027179
HSPA8,0.022864737783501735,-0.03318030596420676,0.11877555929944768,0.02285805789256882,-0.02009612337884284,0.020124986729071436,-0.013653249036856701,0.00040894191880386227,-0.047119991819661186,0.11536232178647782,0.0249321567806944,-0.007665005404194556,-0.035073202651012735,-0.03673072749246411,0.03990914966928203,0.06789620892840562
NPB,-0.029108479438158343,0.0500033453788789,-0.01877437598749045,-0.013498519581278848,,-0.02695478190667882,,0.022172876135098787,-0.05227836970691105,-0.0305156685118733,0.01626559184796017,0.04201884619182967,0.07738307170334528,0.01732953352838956,0.10392966940259027,0.05668574630955252
ULBP1,-0.018092838728717933,-0.023163493344126387,,-0.010439755700902654,0.022262361248808767,-0.02427961457473135,-0.02900184992005277,-0.010648524854464023,,,-0.01773940956345213,-0.03257769655633889,,-0.003724376403404829,0.011080904558097378,0.07739481497846355
SEMA3E,0.0344122260736401,0.03136957202390734,0.03138930287447816,0.045700135677634646,-0.0012468295901817074,0.0032227540651626517,-0.006155812238055338,0.02180476355682478,0.026789777862390497,0.008122428607417876,0.06876884244260098,-0.0366770733560772,-0.029855894818993745,-0.013439877043817678,0.04622392191940292,-0.01510958828773305
FGF3,,,,,,,,,,,,,,0.011864703514901825,,
ADAM9,0.029508930888211927,-0.033596877757761684,-0.015177947290748374,0.038820378856933735,-0.04823248858064795,-0.028440318546625567,0.037013794731717564,0.0161423846798204,-0.014716664728279432,-0.12533545060271342,-0.017373493820707218,0.03706115059060981,-0.047322133409681756,0.04184939295332734,0.01702272011958075,-0.05205264351545309
ASIP,-0.04806454470234454,,-0.02056593320340964,-0.012434483936011398,0.021779916740751273,,,-0.0038063840494591884,0.10258220602733874,0.003840596062433262,-0.0227742867412698,-0.07362505078081573,0.031759294672608164,0.005228475635895722,-0.026612119913311895,-0.04455584519602688
IBSP,-0.034884155189213215,-0.05190049819158864,0.0767219341762987,0.00012180046492234842,-0.025787677974276113,0.0028722124949007674,0.04032717757098508,,,-0.14584153258131802,0.023163069384492935,-0.06006922430165293,-0.02544159061305695,-0.0039083026538098645,-0.02734167232999401,-0.09154510573834766
MMP12,,-0.011215439052720773,,,,,,,,,,,,-0.02222530473057149,,
FAT4,0.022935467460440093,-0.03678524765858404,-0.02960567055031258,0.056027248278013836,0.06258677199069054,-0.009841095366416149,0.020282055729914265,0.020794957582016195,-0.028103242098044358,-0.0705183879131933,0.00935239714775932,0.06600307911851426,-0.0657057327797142,-0.029390811513835175,0.07254426362452294,0.04558537838945153
MDK,0.06124727530578014,-0.0209653588456683,-0.012216577012660677,0.05871314665238339,0.07711068624382238,-0.012770825850129942,-0.011515059242696267,0.04227994462573846,-0.020400416987177393,-0.07418426297481258,-0.04337751468326596,0.022828907396548366,0.03578954276824704,0.04859350642143031,-0.1398736788218201,-0.05893474058077853
BMP5,,,,-0.020391588242675198,,,,,,,,,,0.008762692438178322,-0.03864385439441469,-0.0442383670097409
CAMP,,,,0.013241253634215628,-0.02789873917097267,,,,,,,,,-0.03254669143656725,-0.01922669888328542,-0.03412484008237302
HSPA1A,-0.06768195035811084,-8.630485428858538e-05,0.006660002650232485,0.07417419089225948,0.018730788461735544,-0.05069500924240031,0.026896741722288894,0.03154296452280563,-0.017911330539029068,-0.06444373316895441,0.027556279927591583,0.07051056689360825,0.02417832549439391,0.03747994797053114,0.030746503076313516,-0.0022378290073936315
SOST,0.01641991639710228,-0.017372495622298905,,,,,,,,,-0.02188996419385612,0.011055405087735573,,,,
SEMA3F,0.08177562111846404,-0.04076434657544665,0.041952922516721586,-0.012599457861716215,-0.032423709730510446,0.03116995601593622,0.043220223723469106,-0.00452926241106472,0.060274878486106985,-0.048230172882231026,0.0026839607938974595,0.022265962512486356,0.10311420275292797,-0.05674017324403238,-0.06780546574815612,-0.0360210348060339
ARF6,-0.07820610839985652,-0.05223634025280804,-0.03666192884036536,0.031290662623884996,0.03024625291867122,-0.05606581082439439,0.004648150873339028,-0.03166332367916404,-0.005776116379279467,-0.0854073421623078,0.003967133108542674,-0.01206673567468569,-0.04103973568909924,-0.005825268892093921,0.004148624302786353,-0.05570256372942524
IL6,-0.06085641791590219,-0.05125707217676182,-0.013014415571384374,0.021711474950421826,0.030329924202169026,0.030868431863684365,-0.019840017893020447,-0.01005383580188676,,-0.05013008545511978,-0.022599963977219927,0.0874100433547363,,0.02331021197510048,0.07254157751234562,0.0021748830524606047
CALM1,0.07406719377028333,-0.016584880081888968,0.005691952650176225,-0.012148665300110108,0.012944101521925986,0.015659231974543303,-0.04069527990803655,-0.029375370346484228,0.01725755892906023,0.20932288901244459,0.07742506779144542,-0.060679020812974736,0.014666342136393194,-0.035843019324281425,0.10472521190554156,0.10734124222709221
VIP,-0.012690669142529542,-0.035826065948612804,,0.006337171479846887,0.04545543680891691,0.0620015337773803,-0.01111396913877352,0.042916158941806684,-0.008088819907479816,0.08132291293677313,0.028961638468892534,,,,-0.020295466011137336,-0.004134298722852698
NMB,-0.01531090608794305,-0.06497052417517833,-0.004099924803869498,-0.02560773671853135,-0.025531007795333537,0.017652652389385286,0.04877467389313111,-0.009356756914041434,0.028255670007349402,-0.13188287095055073,-0.04586224017638299,-0.07087659639771371,-0.03269809310012532,0.01062356587854652,0.10951372831808052,-0.05829941871193796
CCL26,0.054138509531217995,0.051821965625072956,0.07413967169704679,0.0464847076753132,-0.0307137381569561,-0.01741954168964625,0.03641085671950735,-0.01768883358583343,,,-0.025098840380336343,-0.017105188050828675,-0.023726606371192976,0.0405332744757953,0.010346319976928631,-0.04201662908130137
FBLN1,0.1200621185378928,-0.06607380520644007,0.15528005540623047,-0.010441359273534599,-0.0014568636619477562,0.014157713101580703,0.03266784840634993,0.025049074392680757,0.01978720519321804,-0.010735909899570501,0.02837861162048899,0.07907238848102302,-0.010050688895434055,-0.04926677801152468,-0.10360871160595846,-0.02367402810403397
SAA1,-0.050000561434476225,0.06667983670656931,0.0737657572323003,-0.046439512654114425,0.0034170562772988136,,0.0753818282897433,-0.012655708168626267,-0.041232505922809054,-0.07024310098924852,,0.13465641869018397,-0.01316296462080933,-0.00947144759394203,0.0326320796218692,-0.004022674437108347
MICB,0.04995662933178238,-0.03480086928508057,0.03671772094184879,0.014904126344514105,0.02232552000403944,-0.029116840336043105,0.006072786246673163,-0.001677533907057866,0.0353737558976017,-0.004946062712688922,-0.0056446512039277025,0.08446387295243701,0.0508380855266051,-0.03866086467906334,0.006152986301794358,-0.03567532260809413
MMP13,,-0.013270189764903349,,,,0.029023696912235563,,,,,-0.015146848498311022,-0.02850926393849391,,,0.005645332301206032,
F13A1,-0.07237425657894928,-0.04518511803579707,0.061141993025982465,0.043324125913562384,-0.0027450051632041,-0.0058596037704014324,0.0027994381481353447,0.010574042157020161,0.004454974620400649,-0.07091924842733786,0.0003910315575672714,,0.033035293590499316,-0.01695346699241629,0.021602835196018823,-0.028026359038662484
CXCL11,-0.05352785197008321,0.0027661618491223246,,-0.020734860366370653,-0.025871157255075182,-0.025814756668309118,0.06011584602111711,-0.03204593588175676,0.07239457319090363,-0.02381551095974452,-0.018596845061914488,0.01478629222227511,,,-0.028671611096497063,0.0618766844025893
COL5A2,0.08506559658831686,0.012789881837538195,0.018081132407578793,0.006849317757719906,-0.05616917514802004,0.02808998910470832,0.0302997407046213,0.04769858691997146,-0.012886225684428402,0.028024369360998898,-0.028567604842374774,0.043830701939849365,0.03722590308169404,0.022943767639415875,-0.1210350010553749,-0.04943241111515057
EFNA5,-0.03353367051806415,-0.035437843668784025,-0.02507518129318999,0.11226885634853602,0.06325920515081745,0.042884723408412574,0.025158651228787972,0.014817497060808415,0.04841936473107311,0.12868875269109492,-0.027299048222708563,-0.037958899393782525,-0.05835445747512527,0.02619051615049422,0.07850930781471024,0.10247180163526101
AREG,-0.021091361283102638,-0.009748289212441594,-0.07139274156302002,0.03797946896913533,-0.02164202248153835,,0.045209663726508274,0.06734555848367836,,-0.05135782655784522,,,-0.027058742228543257,-0.0005268690687317017,-0.08856420771380523,-0.06285449913896177
EDIL3,0.0707670255208731,0.0366565381928177,0.04454676898001825,0.07338089461375931,0.03623854077182847,0.0046075367155998205,-0.07397301476506914,0.00224230955625691,-0.023285333190050723,-0.21039559979599914,-0.01153046123668881,0.006958606967397749,-0.06395749525676563,-0.07732416463271774,-0.09562108588827924,0.09155629669675128
CD86,0.028646891624954304,0.013288873073298596,0.032167006957512394,0.045977734653014204,-0.014827927987447347,0.08254076910009385,0.019760915214277096,0.009095028209444099,-0.015226956544704785,0.0004948055166430473,-0.03515346632581383,-0.05232878294480374,0.048049628074977715,0.028688295704018305,-0.01231965416006428,-0.02691678366295805
AHSG,,,,,-0.01835839131234664,,,,,,,,,,,
WNT9B,-0.0086561777847876,,,-0.012248530544085772,,,,-0.0075809283577781455,-0.027446735955775736,,,,,,,
HRAS,0.032109814870088765,-0.00560772749490426,0.047590369277279436,-0.004033904019687176,0.011356528489016466,-0.023924073770746086,0.028370294793655732,0.02695273368081635,0.013316073709004698,0.050672835111595975,0.0408866470922672,-0.03393216830848366,0.01459264453229757,0.03721339506695756,0.018349912782921623,-0.04624104483783578
C1QTNF5,,,,,,,,,,,,0.05351019183776753,0.004269353750429785,-0.02608905885950272,-0.0357979177459898,-0.003941610024956735
RLN1,,-0.011554147098300951,,,,,-0.006845614521527567,,0.04334366230005761,,,,-0.01898814743985985,,-0.01383118614230874,
COL4A1,0.1410042235986145,-0.05873884103670769,-0.00827285669357011,0.033708461238005694,0.004527978816712133,0.00595853505037175,0.042774183552771704,0.0808764772683315,0.004455351245983608,-0.09320637203396727,0.03449869126209468,0.1207813706893476,0.0547727775320419,-0.04797904596958152,-0.14229718530743618,-0.06410234306926663
CCL3,0.026243251999200457,-0.08328676242703018,0.05931005505472671,0.006924322861048481,-0.034000567667375754,0.054244219848777406,-0.03446784359639846,0.007794630432578693,-0.015135915027417178,-0.17360668277686336,0.010888490487370919,0.05743029752634489,-0.05050313395918865,0.03071059382821736,-0.03011933605473936,0.022623625480706816
BGN,0.10036422877106974,-0.04641130631549556,-0.09131064602792759,0.0262011367048429,-0.02213139864696764,0.020491590348651716,0.011179572086732589,0.08247470185954693,-0.018657660257033228,-0.09949768843502704,0.03306588232279901,0.06594260627654158,0.054089639818574904,-0.02331641959098109,-0.1073935667114783,-0.031718507452459785
RETN,,-0.015573933611754995,-0.016809487058951727,-0.01511313966286707,-0.023060037081256743,,,,-0.0732422192976317,-0.04115932182578016,,0.0440564993198196,,0.05092098331714546,0.010664895168448991,-0.018519645202574753
S100A9,0.02397057431767552,-0.06495150150295824,0.05099822213304886,0.004610283805248546,-0.035025071913813974,0.03888173168455447,0.008479779043260605,0.03655397155481182,-0.022653939993110026,-0.17311747384558934,-0.0374546375677859,0.024235900919513286,-0.009830959739301025,0.025362040957634214,0.06350481189718504,-0.008292340131433765
HCRT,0.10689414223103393,,-0.017320113554347937,0.14714462044422694,0.08951322825351096,-0.02169994955460898,-0.006741163061718282,-0.02513414540556368,0.016478498562647017,-0.03235911691224971,0.0445546963402425,-0.05103450015361936,0.08482745396755635,0.07565975593151686,0.00779557709632835,-0.062010948785143766
FADD,0.02391636282208527,-0.013811600450124941,0.039685016791499515,0.08329431082947426,0.005352448685046643,0.03011822273812531,0.029746241828747993,0.014280183510834208,0.057853296527522545,0.05317351902697094,-0.012416295529696869,0.03671196570432615,-0.07813168886505892,-0.021899806068327612,0.024941227014166463,0.024967764578515444
ACTR2,0.01320539328273431,-0.04421084674891248,0.01793852181224473,0.01796151623225004,-0.06446002352084752,0.02698021027813249,0.03451021890060599,-0.03808596476316902,-1.9244528345789856e-05,0.017095716891206453,0.009501230566462515,0.028111604658310217,-0.04321002621151906,-0.04993092308812368,-0.09937877750610971,-0.040095453064149876
BMP2,-0.017238113154894267,0.028500636065256577,0.02016714681124857,-0.00414634190477429,-0.01145424133316359,-0.011768263330143861,0.07598661824485439,0.02625158056572094,0.014554035619815763,0.025757767797216048,0.06722249015370575,-0.0634290520359518,-0.009070598481400434,0.02078807812946957,0.04927418755716829,-0.007085488668764929
PDYN,0.02695315771894964,-0.03623784999967238,-0.02781253617174485,0.022344056475355693,0.029452905854932477,0.05502568590295509,-0.020794925759051928,-0.0076594033859040045,0.0161142084840941,0.08650035402818758,-0.0019810767356986665,,,0.029777478724956372,,0.0942307403612694
CD55,0.01264858779727346,-0.036613717614275114,0.011328899914269266,-0.02599028432638839,-0.01669083877537018,-0.017099133751215367,-0.036126341193051685,-0.014842993805952335,0.00922312768578002,-0.09247474298666637,0.0102354732916072,0.052129346636003944,-0.023476397534019755,0.004746553121783714,-0.04346683891046454,0.023440449702147648
OSTN,,,-0.018774377512795568,0.10416245699311004,0.044898166238279885,,0.04037875438715286,0.006418531000596567,0.033840243571161305,,,,-0.019600712390741848,,,-0.01951651813906642
PDX1,,,,,,0.038232268861514505,,-0.02690586138899082,,,,,,0.011814180974673466,,
CD6,,-0.022804978838679723,,-0.0023408476941570444,-0.027104198241728952,-0.019238487199200162,-0.007450971173905336,-0.02756154663923678,-0.007842053472312222,-0.029157265759489424,0.014066672935479689,-0.05421918294572836,-0.025203050005217602,-0.007334997766415706,-0.02068326992725584,-0.0358675816875822
IL16,0.049127561553810276,-0.021417753782872702,0.03318042898834514,0.02709636374455199,-0.030042149605757986,-0.036171388539285115,0.003010412058195566,-0.033354281886621075,-0.03276045261338398,-0.06701789364490383,-0.041791731458500625,0.01699587327999179,0.08690388562724423,0.028014429684403822,-0.03963204630941097,-0.038686823265836105
LAMA5,0.06104706797698832,-0.005246540841337501,-0.09086321302317824,0.027315571894075116,-0.017212532316294733,0.03699234684602059,0.09309641514230506,0.0227647898323622,0.08204705237703558,0.01674051527702734,-0.033373629095234586,0.06466204296027168,0.05104542336229175,0.03687344999613464,0.011968946349695444,-0.07271958951079374
RGMB,0.014974288421320323,0.020319730760098065,0.058684184693786674,0.021636946386744117,-0.04648374264958175,-0.016922533164097916,0.018830416958312546,0.04006964191102948,-0.000620877420984278,0.10635614746757542,0.03465816997390586,0.020774365782593136,0.035885725284393266,0.04849994911544825,0.10503992116878548,0.0387402595293289
INSL5,,,,0.006722192908742496,0.07537940982696405,,-0.01427204250753516,-0.03212043769638662,-0.030556057473961968,,,0.04481990802139586,,,0.011556312110155606,
IL12A,0.0016767097055301488,0.12920188442307565,,-0.04187360521491035,0.04145691545425392,0.04334437229830275,0.030479059169569375,-0.0453806080019363,0.003275784954519147,-0.023815524057937024,-0.027244466181744472,-0.0412576202421035,-0.042397573845957,0.03286578085531517,-0.03908983759933309,0.06316126109725942
S100A8,-0.07336728305287388,-0.05952900854977054,0.10412006248060608,0.005978132650302683,-0.06378493346474583,0.02154539641130494,0.032188118632709754,0.0504580843063055,-0.04340949967011452,-0.18893931863343083,-0.03269959139233696,0.009267697758605732,0.02640654501030642,0.031150105233957764,0.09250576739765869,-0.005914417628673686
TAC3,0.10804430540137536,-0.061913751998257244,0.06954797019800679,-0.02608622457945944,0.0034020408165666613,0.028159066648774333,-0.02236143923551475,0.03133590150263469,-0.02529670639100536,0.13866873389552922,0.041530362804506726,,,0.010106665181119027,-0.028782706024801392,0.032239463326995274
TAC4,,-0.025476350895361786,0.06264124908944749,0.026981461300107836,,-0.02110910760447418,-0.0320681378540725,,,,,-0.05325390881525652,,,,
MFAP5,,-0.01220463707153998,,,,,,,0.026036031679443693,-0.028281602803906902,,-0.0019319571024125535,-0.027058746622180777,-0.02670758422604701,0.03066386563888143,0.027519850014187833
CXCL16,-0.0284592228717471,-0.025798964352729725,0.030155358437338766,0.001505466439064192,0.006905503599857818,-0.025180547499734637,0.02851055226541554,-0.0001822197707404871,0.0471592643927437,-0.15167992013344941,0.03574259470617484,0.0860044143801909,0.03532478277676238,-0.04904040646469742,-0.07429840299087696,-0.054854582118373386
AGRN,0.02495468861777032,-0.08008321357685602,0.06074387773023669,-0.005722021429897326,-0.02155075472615279,-0.022694166575704885,0.017030982646598074,0.04798659733375124,-0.0015916981565583476,-0.09679027460529935,0.032402472755289916,0.039317325279989566,0.03372666894962637,0.028286080947917163,-0.11907942198801422,-0.07157158490640433
COL4A6,0.030975833217918303,-0.015573933888535738,-0.031594050828990944,-0.01671899859917272,-0.03244322750691503,,-0.042684384734391935,-0.013983031439689549,0.056222501143001015,,0.06588216346083221,-0.04933411749510739,-0.04493487801000775,0.055090380085759796,-0.036492915149089214,-0.013266350165835319
FST,-0.03199474817827454,-0.013820662771335375,-0.019305335404661346,0.014562216138258819,0.04690425975186771,0.07844549955407754,0.027191770646169646,-0.03186214737219618,-0.03395604309643825,0.012513096552296595,,-0.08184263323842854,0.044490801294054125,-0.023832524173416466,0.004986433214950907,-0.01808078970283196
MEGF10,0.023329238654660033,-0.010526666460673455,0.054543186819186185,-0.005815764982795781,0.01138898925740041,-0.024549387720995252,-0.05336859232434844,-0.006427418238343784,0.003702566972967864,-0.09841160669314994,-0.04896145566572308,-0.11197357538155127,0.007267492818817077,0.049144258607052044,0.021535706543669753,-0.016071691469620914
C1QB,0.004635010749113106,-0.09422250163216618,0.10688413672112439,0.03404112780361536,-0.020144307750748755,0.007806447683097587,0.016095858403814025,0.05391941875364136,0.015101124568455295,-0.22458049625508794,-0.0167740260207486,0.021876001321843763,0.06691968849188401,-0.10301167719425859,-0.09362918087935818,-0.05374569133806752
HLA-B,-0.0008107745183531147,-0.03819111860922053,-0.06411372040737419,0.03340556070210263,-0.06265492745681804,0.01098506608598782,0.007851453332113274,0.004188394352756841,0.057315795738894955,-0.2199994321361958,-0.027695832940728898,0.02512628648748521,-0.0022218157418377785,0.0017687550545201695,-0.1214576299715757,-0.06668279087127181
PDGFA,0.0008785653906203412,-0.04395554482019115,-0.014367299001109224,-0.046663073719407575,-0.016638326016452015,0.09445697466745685,0.10485246213144657,0.03185664652406989,-0.0644266410978206,-0.004656780904524766,-0.014771141326092632,-0.06709516578339243,-0.01719623162150816,0.02824508559740011,-0.01382601540084423,-0.0417851200225825
LAMA3,-0.010222961827635494,0.013257684889167043,0.053284761348232866,-0.011050869155777946,0.0452122530882948,-0.035550507114053394,-0.01708890495105177,-0.006238569520251533,-0.037006491802326714,0.012572328896029062,-0.020306185274740096,0.010449335721026555,-0.022161491147648277,-0.025811179764097535,-0.026490566600064203,0.07553914925763708
DKK1,,-0.021699937721090266,,,-0.021737351356569876,-0.01741954168964625,-0.010598619922367545,0.015441885541742958,-0.013307491842932638,-0.040338573716228544,,-0.04081803810341952,-0.019900363048548496,-0.0021294791692089356,-0.03551276060688058,-0.03846271721609231
INHBA,-0.03041145293555582,0.018899843996978104,0.09552269010513866,0.0307089612142142,0.06493195953050973,0.09425854082441162,-0.001309537219328266,-0.0027005445383614106,-0.01902491584829869,-0.03506017390608097,0.12122778955856339,0.038806263569420726,0.06495089307112238,-0.03599242692485942,0.04210841836404077,0.015635614363865537
LEP,,,,,,,,,,,,,,,-0.01404201848725676,
IL7,0.07406326019451047,0.06907219770574415,,0.0390268088093179,0.004878172484765689,,0.06940046094908679,-0.012002134094902903,0.014711283352407175,-0.02549292070445989,-0.01941856495619466,-0.054219249142426394,0.004582963637367164,-0.04322954082001491,0.028119950307403052,0.011736582912112138
FABP5,0.006682257371224478,-0.009114343469548276,-0.01173251467355433,0.05012748387514191,-0.079106808506784,-0.03368444920398561,-0.023422233298855843,0.036178378559391,0.03585826340096986,-0.04526305067665609,-0.07381279060347572,-0.003980959284440223,0.04608829601445779,0.09709047611796552,0.04626731572630061,-0.03802386724824086
CCL4,0.01702506628760658,0.005013134034732539,0.03401531475240249,0.02659800700180286,-0.0328090924038225,-0.006320187892050468,0.03721339218307123,0.013635643193449344,0.057369395869250404,-0.18429845573607567,-0.054744590630104,0.07617036015655812,0.021492567348478795,0.01107776724630971,-0.0786340164920788,-0.011986714135494625
FBN1,0.005563320567682281,-0.019819475758889774,0.09452381974130851,0.0488536679935154,0.020981293513019614,-0.01241592624848873,0.048903480520636665,0.04819213952449602,0.054404068223872996,-0.064012176300612,-0.05371035786633016,-0.04015928622719009,-0.00135021250757903,-0.025347922217320098,-0.10548131263983973,-0.029301637448684553
TCTN1,0.03421029687942056,-0.045645862383550014,0.03489810854219964,-0.03211027602522117,-0.048866175928573015,-0.037489599551469965,0.06983401003885006,-0.014967797512129859,-0.00295775998676618,-0.049422532694403117,-0.01848491726536561,0.04109130413172949,-0.005018005107640726,0.04846953488648023,0.10181063525092097,0.0007781138132047688
NCR3LG1,,,,,,,,,,,,,-0.020775040444305514,0.026882326795518555,,-0.030723718106193846
BMP7,0.011700891447760837,0.04204734496586582,0.018745031957639754,0.019800366093317343,-0.01907098373340589,-0.00045024563565031266,0.019001924491038658,-0.03740381122780764,0.01000907975956115,-0.006592260138249535,-0.016284966483834016,-0.049280436221154564,-0.03603124170900174,0.026865423184499814,0.06346998369748948,-0.039582760366176147
NLGN2,0.06038227224574641,-0.029246615165564493,0.0878251210652488,0.0025670248365965704,0.02003747817644303,0.01755326389558186,0.029016569700741353,-0.008467825534667413,-0.06068569783451964,0.09582226859350763,0.02605302128277053,-0.006797030130332163,-0.09189846611031562,-0.0008627103953997914,0.015551891173417367,0.07639450059397238
CCL25,,0.02744161645593221,,-0.020851637308801046,,,0.008907902844025742,,,,-0.004810264704197389,,,0.061316875859478204,0.0916974391866596,0.053763105853329066
NPNT,0.034088743066443584,0.017674128764248623,-0.00768672030603512,-0.02575527700758091,0.025748698749148567,0.003679113228551875,0.058372176130774125,0.05145703771161504,-0.015911621307662202,0.006168050186466177,-0.004965621373027633,-0.06589626865678017,-0.03680713745184959,-0.0034025354300474043,0.11882770974411888,0.0005590849347331113
KITLG,0.007448486583610111,-0.022747740210194156,0.04421948850203765,0.02496175990377564,0.09053289830611429,-0.03616708643264146,0.0316655777672362,-0.025515521649206164,0.04074030838276619,0.0247447244541839,-0.03044181779211349,0.03569427940143215,0.07767757156792839,0.0019137253771703883,0.06632279369061998,0.04092627964313955
MADCAM1,-0.032225266578722316,-0.027318070058233827,-0.02525512524797314,-0.010665160801735046,-0.022521711564479067,-0.0266334572202128,-0.038500655131248805,-0.0010480559452673054,-0.03314041236336747,0.06163765113746185,-0.02783054059189336,-0.003564032703341759,0.008787331677598915,0.009230275713944072,-0.011945156027186234,-0.030151594676907142
F12,0.14382075296840727,-0.015574344244821044,0.05354147376401722,-0.03050009704213927,0.005824480194057064,0.055291564861135616,0.012118503149095529,-0.014940724122281392,-0.04450743353027386,0.0979383643755402,0.05691969564080193,-0.08539963223347051,-0.018331761977882968,-0.020229840316162238,0.04533155414588156,-0.043234710730183666
