,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
LUM,0.003844915453891157,0.025564188036422235,0.010296879610020059,-0.01444549767476334,0.06969062537523986,-0.025519829387453632,-0.00652516025396608,0.06619100185875278,-0.03454948573085891,-0.02600543691405029,0.012506187272174287,0.021808713377744357,0.020140504753107465,0.10630520992714682,-0.0635722662926677,-0.05171047899998246,0.09663521955959715,0.09404954333325408,-0.031480433007200166,0.06682326123262032
IZUMO1,0.04439540545923244,,,,,,,,,,,,,,,,,,,
BTC,,,-0.011381072606847946,-0.015331955327464262,,-0.000195938947047593,0.0013302582679997755,,,,0.00408259497886507,-0.024646367661320126,,,0.025743491218749196,,0.03888176631011308,0.06739822191628227,0.05123213553597846,0.022459412364727798
APOC1,-0.03674432697118851,-0.0015789988883199548,0.04147359258548171,0.028995369044674084,0.056155852248785415,-0.04674700565937305,-0.03528403371757491,0.07929561460020651,-0.017053729618151103,0.007551774075371067,-0.02170560231199133,-0.034559254561235216,0.03749084105515892,-0.06845177022808531,0.13423673316037205,0.14333795056322055,0.00029531890466323444,0.13009524772720255,0.054422083963518934,0.016959965879953944
PKM,-0.0534591713088166,-0.07713163711431806,-0.03367060829638038,0.024139541890123867,-0.07753956456392883,-0.008779430743623855,-0.07635953367397108,-0.058645294857810795,-0.0038187161522017818,-0.03045922745009147,-0.011897414821396265,0.08301138389369017,0.062265115180518076,-0.08543314376777673,-0.04425202942879894,-0.051315148136649585,-0.06164058620493658,-0.17510606550728608,-0.024667595648470632,-0.025603872347953773
TNF,,0.032789468602990736,0.030781329403002024,-0.02175538706988126,,-0.024484469982730996,0.017275411983820318,-0.027457615806823717,-0.017734801920736242,-0.02343711322063602,0.040242834640775105,-0.034627753973171006,0.007363546577703157,0.018623408772932306,0.06897099498761475,0.01991132258898149,0.053481169243772504,-0.03784669802001461,,
GNAS,0.03397892814235116,-0.0025803566183514124,-0.0375237501262184,0.04818544841233021,-0.0727540263928466,0.0593009073263718,0.07072951381194902,-0.03737717244684695,0.009915079204808358,0.029179684649462388,-0.03852778639623632,0.03915140947407208,0.033012997116905946,-0.01731323925046533,-0.07165736382379947,0.014277792832311724,-0.05427594182193511,-0.10515574341724164,-0.00846951826261056,0.058354446643543695
BMP8B,0.0551655684399443,-0.0648147660220824,-0.025448426462937903,-0.015407677301096498,0.11580742651652894,-0.014324222903054042,0.04253402722987204,0.11125491987122053,0.027714735142755964,0.03670970842192914,0.0031000916085603364,-0.01345676723414384,0.07410342952048818,0.029730082930894172,0.04457212397135252,0.028262186568255313,0.08091924516283179,-0.03222905585180888,0.01747478394674007,-0.010821886429089241
LIPH,,-0.025208845989854626,-0.012858810653506246,,-0.028759779128029503,0.06899766496372878,,,,0.05574778459001308,,,,-0.03751915933570148,,,0.058683113891309306,0.09851568642865913,,0.04839525418347154
CCL28,,-0.018425091785982704,-0.018087516728478126,,,,,-0.0328058396456925,,0.005702436302606551,-0.01796579320779248,-0.02512016777481026,,0.026475416841092954,,,,,-0.020945889528411258,
PTPN11,-0.056872293035650875,-0.008125079362298003,0.05503247923247656,-0.038083272577943146,0.05662425035113445,0.02689514298017724,-0.01762767217326969,0.024498183137681463,-0.061897667971805265,-0.011214518672531275,-0.0010613453528336072,-0.007117688914154719,0.016010294585623783,-0.07850706367732099,-0.11086614416984704,-0.06144504731447568,-0.025239379161278427,-0.06637332282164055,-0.002131779140357752,-0.04075542910276627
ADAM12,-0.005596794843587697,-0.00454548835146069,0.01547816404032042,-0.011667391644351061,0.06604793614364572,-0.00602381920636485,-0.03887885169681271,0.036716676534979474,-0.01610982038825329,-0.024808557799785212,-0.01736282228390545,-0.04314131631141229,-0.026862923376667465,0.03484597812226682,0.09648217894794071,-0.008546691140082177,0.016588817731729023,0.05225821287595966,-0.026219574764300146,-0.03013277342691986
EPO,,-0.05083832870018939,-0.017278060657586386,,,-0.014324223304147366,-0.01801528655310416,,,-0.020558198708565862,,,,,-0.006071611582939986,-0.044199340096016664,-0.044539542231059985,0.01666113823922834,,0.027627545783504643
EDN3,-0.03832521730876977,-0.025428742463498778,0.008393148351142465,0.025993852089494167,-0.019062971731453226,-0.017831667005823258,0.0018611276971401281,-0.004576100524148748,-0.021411182056954307,-0.03186419407126203,0.022764406829539566,-0.012761896111300458,,,,-0.03386962252715609,0.05344384109139263,0.0032741469853770017,0.07961105768142303,0.045712360176429365
CCL22,,,,0.013354510319282933,,,,,,0.05392271004563488,,,,,,,0.003320737962316095,0.04217229424185674,0.047894089795972206,-0.010359243390211229
CCL2,0.025308338321426184,0.04219239768986039,0.005155562165032906,0.0007473908743898036,0.030847313633159852,-0.021346858612576403,-0.012484512942637267,0.004114783927346554,0.04874658893210434,0.0163049473581109,-0.03417182730810448,-0.0492688691592896,-0.058873166052098934,0.002519625517720754,0.04463456149430943,0.0184447004772364,0.0016559569987394742,-0.05112358893849946,0.007748458708614614,0.01424423569289007
DSCAM,-0.016294846576339138,-0.03839663658857962,-0.011554450780988148,-0.015270073760896681,0.08964659474908006,-0.001884447917851584,0.002037464838401953,0.04305702666836534,-0.04802523250060101,-0.042944306362566624,-0.007074701541296433,-0.03806327260719904,0.0378315279825075,-0.07600201765745339,-0.030847413703192765,0.026149594993295854,0.0810077844468474,0.11253845491465878,-0.004630049510844746,0.07836293877389444
GPHA2,,,0.008987198114009918,,,,,,,,,,,,,,,,,
ANG,-0.007167198067725387,0.0001543000212104259,-0.0051792748786330285,-0.02552785098424024,-0.10413077814839693,-0.0035987079494635365,0.004189807963156266,0.052520887692414316,0.02975895719931687,-0.03000143078470887,0.07013039817080051,0.03029980425078265,-0.07048216945297148,-0.053769278474618126,0.01173742676288524,0.05642214557814434,0.04044402274342563,-0.035822639210141324,0.046375526001453414,-0.011887253049185852
FBLN2,0.03062871965581678,-0.05031360438725702,-0.023402082075002065,-0.022525906194505018,-0.010667606395442564,-0.021719647906788587,0.026936008282737504,0.0002387180781961726,-0.029417029119177613,-0.021601712717095843,0.05369803649646519,0.012797863077446073,-0.05032048863376732,-0.055136944255866176,,-0.036221716600671354,0.07949641971116125,0.03227339748148284,-2.7987930338654827e-05,0.03402789886958685
VTN,,-0.023852388645515293,-0.024307633394748465,,-0.018134346917577586,-0.018418859764287525,-0.018163241820423084,0.023623862578821576,-0.020369718880752025,-0.025078262858010625,-0.0006561104196452492,,0.0898319986498733,-0.06406759447304483,-0.07854802920622937,,0.042155290056466316,0.027484217628251928,,-0.037363561406672255
VEGFA,0.07616171683622042,-0.04327643167544024,-0.043035600246195266,-0.02471975316658915,-0.14194316504192528,0.0030814060400977837,-0.062107281883534475,0.021926810365146186,0.018601056648974202,-0.007743649072721721,0.00022734910793781825,0.06078627229411976,0.025049190304691493,-0.12132604972133078,-0.1276761562379876,0.021856219787880316,-0.1071747170492575,-0.2208751140155587,-0.043586227512116466,-0.030477364770079528
F10,,,,-0.014138839373714499,,,-0.016946611983265795,0.018569271083425418,-0.01964887769731786,-0.022541620550142777,0.013906603914431648,0.029930380499587923,-0.060022109176284866,,-0.048799806467060135,,,0.04857092949923163,0.045854785091898505,0.006066923255265823
SERPINA1,-0.020808965530574743,0.0485446608483189,0.02398636343938823,-0.016469227394650243,0.02456663527452418,-0.005337008582632098,-0.03923327515321966,0.08323801116440785,0.012459519276512728,-0.0021436227790445615,0.0034571970231380795,-0.01692312845344069,-0.011132681085404769,0.007990077831062672,0.01858555984332831,0.05507187225714872,-0.042069908090537955,-0.0749031675094169,-0.04275727540307693,0.02889690514178707
VWF,0.015802719647001147,0.0951903427591567,0.025746292283753303,-0.011645810454485855,0.0696942616567339,-0.08183124004778819,-0.03099317907509522,0.02306773656679464,0.04520937514924365,-0.005053901971719941,0.029288144176833758,0.00977495248282352,-0.04350276980339995,0.0813560930333895,0.01418204163062842,0.01571446727773303,0.035432570938256566,0.11493359098807356,0.04285847407873192,0.025160968025398512
GDNF,,,-0.020137828933400638,,0.10520069573265857,-0.011651055572710537,,0.05591236302441771,,,,,,,-0.04374501697926742,-0.037746748291503894,-0.00973298220309238,-0.0423650204174699,,0.00839313118545652
VASP,-0.0035409032005413585,0.07488692079238018,0.043876516493028477,-0.032275385380778364,0.0261358559373388,-0.004200532774295273,0.009882668659614811,-0.016245228623457657,-0.000407189672612575,0.026089942099633872,-0.05313127059217349,0.04298277802226944,0.12272658274605795,0.017962083715005087,0.08424414121069511,-0.00617809624692783,0.011423746985052736,0.016582426540313916,0.030677643160043448,0.07619522023232457
ADAM15,-0.029656936799046366,0.03362741553155581,0.029036305965290554,-0.07158590874958584,0.005485501058251671,0.11083071586910254,0.0051441116611499384,0.0523024648912872,0.033999734563245725,0.01643465920062652,0.030879829249968675,-0.012795175944669874,-0.11675906130215671,0.009503434966040624,0.03796921827839436,-0.0017301785131008055,0.056209122373856266,-0.015268725001372987,-0.037144995579855046,0.0405298897892053
WNT2,,-0.021424360845695444,-0.02249334860185216,,0.07121640564656422,,-0.014595113528099234,0.02499016358028096,-0.03101783875773467,,0.035927022388625524,-0.02845044571894123,,-0.059298391566027786,,,0.031135642825899205,-0.02739969250156547,,-0.0015158971593712094
CALCB,,0.004031762659892546,,0.0715318998991224,-0.01761227557049464,,-0.021939322916133853,-0.01780393277571788,-0.013357911961731138,,,-0.019046708727989643,,,,,0.08055442115895532,0.02655107951803341,,-0.002734094719515219
OLFM2,0.007169878023428779,0.018092945163767693,0.004979102212639001,-0.04340836539707608,0.10420993581782369,0.03284022698343451,0.03477049386827089,-0.031776215935780706,0.024914131790063243,-0.008273191143487596,-0.005420766812840086,0.030538901650611475,-0.008680650806449123,-0.022193927174723953,0.06075469648751105,0.002805838349798204,0.062456081294156446,0.07167496419124712,0.008800342678160213,0.022060644785595423
MFAP2,0.07153702133750599,0.013525978157479648,0.09028614893443936,0.03264035293596114,,-0.02724236036721055,-0.0019302513371679021,0.14817780716126497,-0.015556845270759423,0.00910709143454394,-0.008261121010944705,-0.02214213758171072,0.10436868784927869,0.015750109923341013,-0.01491334674012414,-0.022753516255137992,0.06718259300709473,0.045271107246995006,-0.007574529160152272,0.013861926886719823
HLA-C,0.05185587744385855,0.020876106371277153,0.009523976767942562,-0.04363243423116977,0.01874857430558408,-0.042900778680728946,-0.031203476163000617,0.06650307351220633,-0.0036985602964612328,0.012524561601866026,-0.005407725781798855,-0.0880445390279036,-0.06956515222782671,0.02631515953755888,0.01662269189784487,-0.047676716649606404,-0.000518521525570181,-0.07580124528078834,0.024581994153214097,-0.01799809393317308
THBS1,0.04529162600405102,0.014663707118051554,0.03178158426746314,-0.0202943960522273,-0.015713278068795834,-0.003760814044177838,0.004847523031328393,0.025082887139538573,0.07315715987880687,0.015660094125287093,-0.012212347768462903,-0.04171542197334866,0.05089234914761949,0.05852705606468787,0.07822922568214292,0.09379838621257792,-0.030670045379907,-0.015147191788167058,0.01758470268092743,-0.010876600934147291
HSPA4,-0.04022994391549698,0.05005104080503234,0.017686939827986005,-0.006843097451776529,0.0015984475864478916,-0.03364801554872076,0.03770900068359549,0.053134398129758315,-0.035800773406328604,0.06453471850587726,-0.043995390694451256,0.0687863116593357,0.0019797623910885525,0.04059984278982476,0.059739028755482544,0.004500699667310898,0.008709480063065418,-0.018246276020615456,0.0015443238181205123,-0.06789361876862639
LMAN1,-0.04597131869747074,-0.03638248609615169,0.03110588495634877,-0.04062725988205604,-0.11348652360129427,-0.022970458666109767,-0.0034076993257043634,0.07590316214381415,0.023780829259032354,-0.01458441776345452,0.017425478676865717,-0.019393725303123246,-0.0006897603194616207,-0.06847296513869233,-0.02557155136326391,-0.06733654215561106,-0.1335708112638836,-0.1189118201209508,0.026019400880558534,-0.050442920162598284
LYPD3,,,-0.01961661793940733,-0.01141812497699692,-0.039436376897762256,-0.01050221542199321,0.12330824119051094,-0.0048496835908759086,-0.020721908896438435,-0.028783131787708097,-0.02380513330141393,-0.02291938212582677,0.051312173684200595,0.039626438002835614,-0.018734275864951494,-0.01976181424268915,0.08190494506522973,0.07952296357452696,,-0.0459571524905177
APOE,-0.09895099492504963,-0.00611011870624274,-0.008444714362010032,0.0076247723363922085,0.07371407121026036,0.0520341399688622,0.040935079378735854,0.03681470094463595,0.038003723180116404,0.0025957652853027327,0.04504314568000433,-0.05510227334404154,-0.07706750154890692,-0.07493596865181007,-0.043214882771118845,0.07207146992842142,-0.009210156394370077,-0.023218720769884838,0.061392159434756156,0.00604059067900406
SOSTDC1,0.007637947078923979,0.13040634701858858,0.021925645532441605,,,,-0.022675476144377316,-0.01553384206290348,-0.013394727112072694,-0.018795669760754655,0.022961376533798636,0.07171092917691475,,,,,0.01788526156472932,0.06362211041458274,,0.02252462098903764
ANXA1,0.007697112572849018,0.08266721607937684,0.005264899063259814,7.95398929802864e-05,-0.077366695312059,-0.06764093041386686,-0.03779101578412171,0.008102991519080284,-0.0011195285643582308,-0.03540644106079239,0.05347391129463609,-0.006829724761666579,0.017498938199510032,-0.0537626853856496,0.12501491146629945,0.0435267572056819,-0.06988284070782773,-0.027673458178529217,0.05936927881250098,0.015758615229787765
WNT2B,0.049306044121153234,-0.0409472564590834,0.00792755156027357,-0.016082854910576736,-0.025224702746805293,0.04680713497449811,-0.02608659528073194,-0.029149120219144273,0.020273251313743093,-0.03961051474271601,-0.025584917363720473,0.05032898093003021,0.024164328111729413,-0.005345985521569882,-0.028048444727596922,-0.01064535394750429,0.05825220713048209,0.027609087373147462,0.08180989134983464,-0.015118946930024297
AMH,,-0.04557395137780038,-0.023953889140673423,0.005464218754655242,-0.0269991293809461,-0.014593278402057049,-0.02255423560579071,-0.009333126405866102,-0.02740524702020062,0.04575402671796377,-0.020207246399902165,,,,-0.024807986457533942,0.060283759631176714,0.10896498386381064,0.007796548541740536,-0.00597480098859149,0.0029243441084838857
GDF10,,-0.02090847015557531,-0.014882719771446992,-0.012845577366430229,,,0.08223055477205837,-0.036857355783674633,-0.021524207306459705,-0.008073407534029875,0.03766647311217086,0.004737618506471757,0.0027356876693268653,-0.03365118305342372,-0.047156365537029565,,0.0016128908402401943,0.10994645114106456,0.0012097090320505586,-0.00570928166044614
EFNB3,0.03046074987707862,-0.07095352221121531,-0.015809479077458166,-0.02565395178699386,0.12460987966991341,0.014118894672920103,-0.0024049581204522116,0.00040817683106543083,0.021786551207704504,0.02545617561509489,0.007686988085253279,0.04461553741666244,0.07085264017079854,-0.050384537557606204,0.02593809876596969,0.02317661812055187,0.030249763018496457,0.04368932151841479,0.07438320144774171,0.02533258510100451
LTB,0.03713842619774257,-0.02542873689246192,-0.025344613949434207,0.03602109391726185,,-0.024884141470926876,0.0038522646083407404,-0.01827305765095641,-0.004471851077900958,0.028458504558981867,-0.0267666724127424,-5.156336265268303e-06,0.05330290980148391,0.03109991610337139,-0.048053645183919684,0.031755255103937494,0.06111216273130619,0.06061279968100684,-0.026941652317699873,0.018526635307447522
