,UKF243,UKF248,UKF251,UKF259,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
RIMS1,0.01966348945476382,0.06140225394183749,-0.03131105894074124,-0.023919673144538113,-0.040539163846104356,0.04398782064319801,-0.03776235350861879,-0.03989464306982838,0.011479116768895355,-0.07060994806495481,-0.032380999763619904,0.04296138866581716,0.07178801368955799,-0.001800957332597237,0.009190436567634647
FGF14,0.02169873067735128,0.007358367786001669,-0.03382865665887599,-0.02036720793784362,0.11475818924796931,-0.02199608832955229,-0.026255107748198395,0.028379816855471817,-0.06449920886868239,-0.01627886709216251,0.03932769149829976,-0.0003091420516748231,0.040233635552667256,0.04406384298372583,0.09151285916083103
IGF1,-0.04797227928118449,-0.033353924590023766,0.07098743712392376,0.0018665047471836753,-0.011059379344348226,-0.0358208590967631,-0.01000249450494611,-0.024196527136959932,0.011373240798294632,0.05915785572731755,-0.06034074042354131,0.020682090063594286,-0.04734646386308965,0.008588458412484994,0.029911422227663315
TNFSF10,-0.011332247748261278,-0.015066006435302136,-0.002346934275558714,-0.03147347318315038,0.11965715461439536,-0.037588782385894484,-0.025211948049670193,-0.029903842305871703,0.05497287067589422,-0.06696398444192961,0.06200539808568063,0.019485780493481295,-0.08320910198568715,-0.0019502271809670832,-0.0045503031956541816
GDF5,0.06366744631764583,-0.01761133983308474,,,0.07960476640440067,,-0.03355862600685367,-0.011092881415578165,,,0.01558308345969465,-0.035197728402784054,0.09481228587487478,-0.029605459308175416,0.04016427956781789
CHAD,,,,,,,,,,,-0.02415820014990855,0.016076498519980473,0.1629817260045504,,
RGMA,-0.00896244290979751,0.08140886917525558,-0.0026946430249864734,-0.07559773157936861,0.09154534500466975,0.0020762382315282785,-0.011117274401898573,0.05157622840645775,0.007812823990302928,0.07304100922987433,-0.005783076932130706,0.04967982534884246,-0.0428362293310994,0.010713129955231172,0.11209738649092058
WNT16,-0.026898665355328574,0.01323303576570805,-0.015133278374856209,0.04943749660376291,0.026863371993481336,-0.017934729675275814,-0.004629675469001711,,,,,,-0.016113794418601154,-0.03240226899860669,0.01273578102756872
CX3CL1,0.003373061992169929,0.02195328914543922,-0.035057114335703486,0.04456200700585632,-0.026857242963751405,0.025431863144680916,-0.01848265864807934,-0.02895616153508426,-0.08529442457877354,0.04536942621930609,0.007414515345867404,-0.011075742006936413,-0.018914598303234137,0.03386779565267153,0.030622058717965837
FGF1,-0.004533174126520173,0.02010250419324068,0.015033802501829657,-0.02245553796900573,-0.014645456020874937,-0.02059481806312473,0.007865981209562743,-0.04385305802442729,0.03346144812640598,0.06277198745837947,-0.03600320019373726,0.02983021944440805,0.014716444101147108,0.04435161922600527,-0.028446895795075835
ALOX5AP,0.04208737740700787,0.015524298274269746,-0.004029089753842221,0.05239159082550651,0.10256456946375775,-0.01875432041133634,-0.01608858899560689,0.01382617101354671,-0.0625025829370616,0.029750333827718994,0.017856867574711256,-0.019719475196253538,0.02838649930288411,-0.004615758587312156,0.02239980905971945
IL1RN,-0.07521358179695443,0.06274203180278384,-0.022124176430496075,0.08008076029891008,-0.014916623724352434,-0.0056345174966039215,-0.045784781902120035,-0.011913411732501203,,0.06061118662338329,-0.02925780752511128,0.045808897104624394,,-0.032914785475782686,-0.03783710019574669
PCSK9,,,,,,,,,,,-0.01574722510470249,-0.017477896540029386,,,
NPW,-0.005715389306906688,,,-0.004383805898560055,,0.001299519499888271,,-0.013268946835204102,-0.031751974488650185,-0.061573146665515166,-0.02309958658641325,0.014006708889510075,-0.01799640162957594,0.0019526442926539418,-0.039745119765761255
CXCL9,-0.037630966439902006,-0.032561377937710634,-0.023975554985539695,0.011241624717343668,0.06913141933233155,-0.037453537495138196,-0.02317332968222424,,-0.03939413101973872,-0.05435409686558253,,,-0.0211100942854348,0.026601867304886846,0.08546261374365946
ANGPTL4,-0.0236942987126467,-0.0037470854184956815,-0.05894919891712706,0.07688999923460381,0.024909185827984234,0.011498386631109199,-0.009997918120587718,0.028740509623122794,0.03091612911550811,-0.07311240069582174,-0.06875593843111151,-0.044827317574182575,-0.006931428462587761,-0.006561147126982197,-0.030773131752900494
UCN2,,,,-0.013413539696162264,0.0827943514374325,0.018711461701640338,,,,,-0.027228625365995747,-0.030360659232723568,,,
OBP2A,,,,,,,,,-0.029835985812738313,,,,,0.03800529300467086,
COL4A3,-0.02315446351054055,-0.02308335483462286,0.01755048944470293,-0.0035866189919392276,,0.03037704909020748,,-0.015024263692936905,,,,-0.01383061614283273,-0.030270590590107713,0.007812158092426913,-0.006667003101006694
NRG3,0.049209283123647155,0.00878345779343338,0.0996930476568285,-0.0004152556438223165,-0.04778467866986119,0.028752203035990805,0.006657997177165745,-0.040308526801776746,0.030935293354884506,0.004311140746093213,-0.05272108459271153,-0.00524052966487897,-0.031443104632922235,0.025307733978628514,0.03818208468018465
IL23A,-0.01756658921599618,0.1258734209127798,-0.02018614824411782,0.07388360626883507,-0.01933691482474952,,,-0.018279592883932744,0.08227690744514597,0.1113142858340028,-0.01574721961141044,0.10758382944746558,,-0.004240609410007959,0.1324640971037595
COLQ,0.04985773737442005,-0.01718833902212278,-0.01910253799490385,-0.010292915111654208,0.09764173754965114,0.0368971163603258,-0.015593883683806712,0.014333653709664884,-0.03416298738435229,0.030718468441592765,-0.03314928217751222,0.036152132536294145,0.01133317962339095,0.10261320999262115,-0.016211869271307393
SCGB1A1,,,-0.015356641096167788,,,,,,,,,-0.0219799725685753,,,
TNFSF12,-0.003315581934686657,-0.012234294850262888,0.028991147864089697,-0.0016247554851568568,0.07914998331768032,-0.015926371895300367,-0.04370839310475587,0.01019305420849758,0.023700439390853756,0.05868676718126824,-0.02423130907358537,0.02479583240769911,0.04462934899890347,0.06046597753505644,0.0766452223957971
DKK2,0.005425599979403573,-0.01971232525509389,0.018350020204061793,-0.013611290612812915,-0.028150670458239938,0.04906825022183066,0.03552496303799663,,,,-0.01858849945107132,,,0.03036451261472669,0.06247356427901941
FYN,0.0532856694261694,0.03926973335361345,-0.011681078225305619,-0.07392197290228822,0.08004662683839235,0.00037071206509936685,0.0326396436360671,-0.029915675201114527,0.036564385270172826,-0.01310535685712138,-0.010267793094070025,0.02755127846971812,-0.006361909646707808,0.049614771354761486,-0.0063006063189561
ACE,0.016940399981664148,-0.017445399713741597,0.06708778771227954,-0.016306639308825276,0.003970399117279047,-0.006473247813895328,-0.06330184136118953,0.027757015828609802,0.09187526048281028,-0.0615730030809112,0.10321934497120999,0.04688273738228778,-0.06501005749975795,0.0053078417128201005,0.05566464970180957
IL18,0.05845132169984832,0.006062455839808735,-0.010623286191167414,-0.02246618168949739,0.10413364812719923,-0.03290202493401235,-0.03360070362990801,0.07155606570572501,0.006567981557327456,0.011209752279983942,0.007619529618075769,0.05518763183745577,0.10048810197896436,0.07964995807903176,0.05293792007964883
PPBP,,,,,,,,,,,0.025980299968271663,-0.020689854182349275,0.003632991978117368,,-0.024119312851006006
CCL27,0.07200690955121207,-0.012481860948522298,,-0.03160205943382128,-0.023731163099147315,-0.03670948113577246,-0.028371014279092152,0.03476547504479319,-0.02745518210053318,0.02835919324435773,0.015177208006095642,-0.02439915708655323,-0.02224508214029165,0.0072942233578799425,0.11607236298920334
SERPING1,-0.011108558781892252,-0.011071350290926242,-0.00032074455382526926,0.024127318440307768,0.09631687276682423,-0.007306028269802658,-0.05885979878443037,-7.016829143349649e-05,0.07082101401832756,-0.007673917515182655,0.04460017401574527,0.002444054345589185,-0.01415176629166678,-0.022276035536622992,0.01303696040796041
AZGP1,-0.05786256526930591,0.004394011623224864,0.050646741813240664,0.09288189451951255,-0.010002445703621198,0.05233428160945764,-0.023183292179124577,0.03574859636316138,0.04500227706866986,,-0.0347157155214615,0.03167745728041957,0.00440434314154097,0.0031449853586114837,0.02571418590584894
INHA,-0.0036918488034970386,0.03418100551908161,-0.023532329125171003,-0.05043005399624676,-0.03790143165032498,-0.0036015415048645505,-0.039207198899484125,-0.009540092806062155,,-0.049276861906162414,-0.03780106824959992,-0.010646457341284785,-0.017996401522906998,0.04198267510751313,0.08046114409266582
SEMA3G,-0.019792733018632956,-0.0024937241418598695,0.033697134489684734,-0.025287964751376873,-0.005203849303515427,-0.010268699051393939,-0.032079671674645004,-0.016953946488909154,-0.05797299726742168,-0.03448990882292675,,,0.013964447802476463,0.09487707157724629,-0.04403476506520787
COL6A1,-0.01483096254869545,-0.021277587364589925,-0.017121054308970606,0.017295133074769237,0.08217548322305479,-0.009522029245195454,-0.0016723911503018691,0.08579403672857959,0.017766675312066584,0.01893815899595965,0.02500747634708799,-0.053003655469445396,-0.04327171864220005,0.003935427062536128,0.07614250478794862
FGF17,0.12806693777984837,-0.004935673741805231,-0.016840959351543203,-0.025177004273880206,0.025412292841570084,-0.03718295067494753,-0.002745121831098097,-0.01577317547288278,,,-0.0050276484554857455,-0.03588221775565571,,-0.01480107995539018,0.017958978305247335
TNFSF8,-0.019865011485053444,,0.028499432165302884,-0.00048606685827420095,-0.014916623851783828,-0.020953890790862763,,,-0.01055668522994315,,-0.02092128862536042,0.0244966689450551,-0.01611380068315793,0.030046088905234376,-0.02716030807524436
FGF20,,-0.010635180966137187,-0.03553301481200759,-0.035328156253999446,-0.024027887813486953,-0.03557600024651604,-0.028540992328508614,-0.014505255270947167,-0.023691409019696453,0.020197119902264304,-0.022750132544394282,0.084246861825384,-0.004598785147240646,0.04017808548870889,0.005365612302529153
ICAM3,0.03739897679244222,-0.036923876627743366,0.026326712182242005,-0.0012892501460926877,0.04671699329514066,-0.0455264621797115,-0.010300785713360964,0.012493676570929821,-0.08950112381095356,0.05351401954861226,-0.03213187275158253,0.048337434330800365,-0.030898480974362586,0.0025485061560355906,-0.021808798137239314
LAMA4,-0.07365266405907493,-0.04768139687958224,-0.044476657013455406,-0.07284103993959364,0.09641543400692006,0.02030186843786081,0.072860087374684,0.039327848487343775,0.04952005463188615,0.02545804830941441,0.006872661901986655,-0.01099279220608055,0.03353677667085258,0.057136641549758956,0.08582264555628498
INHBE,-0.03124522058422451,,,,,,,,,,,,,,
DLL4,-0.043628656848473474,-0.01631117076276604,0.0019746929183726398,-0.0019927491972608776,0.05735007968699238,-0.01923202876290595,-0.03233021287624111,-0.030752818106536746,0.04476028294197907,0.08075928658633076,-0.005230414030587337,0.06004729800220955,-0.018301166982605095,0.019782267315840093,0.046624496496131505
SEMA3A,-0.05065937965112152,0.022392161935840267,-0.028064106759975813,0.012112960320737876,0.03375413844823973,0.0017472627986392017,-0.07694417787597854,-0.023601511855438514,-0.020681574319704257,,-0.03613077177315616,-0.03580395292971899,-0.02398607302031515,-0.034673100532117425,0.09359037285546937
RLN2,,,-0.01600882685416496,-0.017268230455251818,0.021043495323449804,-0.0213441542958305,0.0392392743713231,-0.011427844430991475,,,-0.014467020269730652,,0.012579549831534568,-0.01708210683221347,-0.001985147924844439
C5,-0.004691898851094644,-0.01821007221956556,0.02022251718355352,0.017346526672863783,0.007698758594480089,-0.02758154944948027,-0.034662828694782856,-0.02466992403395122,0.031042562809592153,0.052715032676785574,0.03493866905621642,-0.06108827418068044,0.02942238847678482,0.035013886535165115,0.014751448772263866
COMP,,,,,,,,,,,,,-0.01929670840237375,0.017713658299117096,
EDN2,0.05881169505146846,0.156353104978528,,,-0.020387332811151845,0.028711938141023467,,-0.018611531300639313,,,,,,,
C1QA,0.04187392860339866,0.05160009531780635,0.012901301361366541,-0.010318787574789488,0.1093580294960502,-0.008057020864224395,0.03272709791375194,0.014912151463724677,-0.04742552735685518,0.07473790311610136,-0.005176315172706007,-0.01930487309088701,0.033460727602162975,0.054923332902361705,0.07293466916676372
UTS2B,-0.021362371221718177,-0.015091290932952977,0.055022756658779,-0.017268230356043846,,0.05759552747192991,,,,-0.03348720497899729,,,,-0.018200951094053973,
COL9A3,0.009023775724960116,0.01750811869742576,0.014505409765275049,-0.040426465930303274,0.07688934750809008,-0.0172590958453701,-0.017230321322818033,0.04111357972355309,0.00590886243027318,0.11035014327213327,0.0030008294560198703,0.04914642057960486,0.011213649769757694,0.052740358026353865,0.11859301686637598
DLK1,,,,-0.02874107640048508,,-0.029448842494999423,,,-0.01723065747023803,,,,,,0.0033200099197146574
HGF,-0.044417054075727436,0.0322020284962032,0.005795978811192953,0.002459441968558489,-0.033090086374723104,0.022889735098569723,-0.028036517780215847,0.001913293279610908,0.03299847454833538,0.017954437234088967,-0.05446148034044562,0.04522333813780924,-0.0495904716729776,0.06962452602519821,0.02159404613990254
P4HB,-0.09070004682100888,-0.01594512591844113,0.07745315233071348,0.05990277772230131,0.09018195278381337,0.05517329927656835,0.03945005269431677,0.04387477101223284,0.05869067274972439,0.052556254078994225,0.017685837826459532,-0.02608851616383221,-0.06887682003525383,0.004471316757161613,0.01922940130944215
ADCYAP1,,0.01788570460600716,-0.022622467520555252,-0.034866407838642616,-0.038203478107808296,-0.019494042037593032,0.007428183230315582,-0.016839252566537257,0.033272989244636085,-0.03821799500675234,0.038205790182344226,0.04748749020279712,-0.03248967833723118,0.05345024524417556,-0.0033481971538611498
GREM1,0.005425537505125334,-0.019836950561309893,-0.04383665188520861,-0.014925164725385909,-0.036881710419446635,0.027230910419828246,-0.020940188094625382,0.005688585030918251,0.011283055815353453,0.12140196377822739,0.021789675736604636,-0.019778200752021396,0.015475444902060194,0.014562833120195608,0.03958915729687829
EGF,-0.03812288460726024,0.06533048950413947,-0.03785240038745429,0.016289476162505093,0.02803968911945067,0.023319501819202205,-0.03331607291985272,-0.020799941623063183,-0.02487459613150468,0.18446180071378346,-0.01768831829538697,-0.016687426866496626,-0.03523784463583849,-0.021519679462570124,0.042050044073360326
VEGFB,-0.07162171964159547,0.039873398240324015,0.06944880283172247,0.021590612966057934,0.036945869563697234,0.07023761496500439,-0.017011424614934233,-0.023239412658755166,0.003708427697922337,-0.05201494796266274,-0.04022599750858423,-0.027792917397560422,-0.01889636050720961,0.02578961925115847,-0.0030404059904308722
FARP2,0.08391790087521563,0.00995226750665738,0.03752726674766647,-0.036723407827240775,0.04041643274271777,-0.044093228331195534,-0.07622557866867366,0.028704262459520097,-0.09219097764539536,-0.05951019868538502,0.04241683278171191,0.03395030691299995,0.06450056935537891,-0.021844338708958397,0.04978421201509628
BMP3,,,,,,,-0.025431295896960162,,,,,,,,
IHH,,,,,,,,,,,-0.018937613342878856,-0.020355894380453276,,,
LAMA2,-0.004145512213185297,0.0254413041433944,-0.0537477340628381,-0.008100835670193617,0.07139431497206518,-0.010232800693872852,0.029797097557637067,-0.008558853656131135,0.04057635499353108,0.014639473817518667,0.04148595637054538,0.06794696793628326,-0.051419945123815376,0.012002142330495236,-0.06824212591998881
SERPINC1,,,,,,-0.0197395402639449,,,,,,-0.01668742819401823,,,
NRG1,0.07117931337885662,0.0246336216272646,0.019338660579318788,-0.020199333682514767,-0.03285447683155446,-0.02429787376764535,-0.022003331822687884,-0.023081543986800353,-0.024485984635151562,0.030902029445810865,-0.030482759772415498,0.008286367142050909,,0.02394810590386463,0.04721321925521522
SPINK1,0.001892893833207805,-0.024828434746863758,,0.05231861004924492,,,,-0.011427844430991475,,,0.04412164460556839,0.03967395410943087,,-0.023811760794289483,-0.03871877300120005
EFEMP2,-0.013751814365507278,-0.00989235223882771,0.015648576531813105,0.006003914157941796,0.07246667545597975,0.00019674353241550782,-0.06170912251895932,0.01132979118158372,0.02593471151314141,0.06328613879749692,-0.05565509328568673,0.004562331651264117,0.03845729515484604,0.021787674533383074,0.012669248241003109
SELPLG,0.043934474916048544,0.007804722708462143,0.03092329156570615,-0.04548160877275648,0.012971189902800254,-0.03180998145847889,0.005756415489485369,0.041541836718579896,-0.022849685211735495,-0.037193097156565144,0.010999290051827653,-0.00716641720892458,-0.05061873946929136,0.021719334358453725,0.018665414300547817
GDF6,-0.025050677457257656,0.03577182683235167,,-0.019344758622307393,0.0006438071654664162,,,,,,0.0046157748844011075,-0.049158819621269015,,,
HLA-E,0.02281755523302819,0.048528538971168676,-0.012149963624306866,-0.026571084522961513,0.09249073379487788,0.051776430764063686,-0.011405430876209174,0.05589492477177282,-0.012496117554573687,0.06084954813443582,0.005708150328652665,0.011872563591929756,-0.026246459590921402,0.0059943165990830995,0.01859308102009851
PTN,0.011005543194093947,-0.014353193657629073,-0.033932413766238054,-0.09519166581899206,0.11985272181646307,0.007620618049536518,0.017065127445870402,0.07439240463261276,-0.05149672044362356,0.04352025015118007,0.0012337346367340789,0.025582652840614735,-0.03369775275291205,0.02222560037826498,0.10059359293980928
CD274,-0.020125065350061446,-0.03797659530415452,0.011696939039509663,0.06883139015414509,0.029237059720104396,-0.02043513071803582,0.03753424346231744,0.055476471553229656,-0.030141841128249882,0.08503052978379388,-0.006563532713162813,0.06474397085467123,-0.04391848416036741,-0.009590800397036733,-0.005116090796913067
CD14,0.06575317348081511,-0.024254166194624543,0.020889905994366926,0.0009867388351120538,0.08852803227256305,-0.04362766515822372,0.03095995244017428,0.06880686330701377,-0.07626874336415901,0.06179018594971434,-0.002384316448919489,-0.04576838978273749,0.014945806672647763,0.03174810187473991,0.032196095698953354
SFTPD,-0.02715824463407963,-0.022754967869536732,-0.012467957293587508,,,-0.01756695777344584,,-0.01932220272094806,0.11177555832504328,0.0401274043098075,-0.02774506087435853,-0.016557763656685192,-0.0349830575826564,-0.029617387401848428,-0.047116159249295526
SLIT1,-0.010654588909026519,0.0011544813816085516,-0.021383000514697745,-0.04135788159468043,0.04854937529146473,-0.014394999729970104,-0.021466725990517636,0.0329596835902609,0.03586730220307047,0.03032634385832047,0.01789344086407335,0.017683451402940382,0.09565844599168846,-0.02541560106255977,0.11128999744103772
CNTF,,,,-0.013611289213569066,-0.020042796070936675,-0.016826346086968518,-0.013480951212843154,-0.013268946896724415,,,,,-0.016603068444121762,,
BST1,0.06763128803505827,0.010758376339177861,-0.004790748001108323,-0.026827219859388494,0.10254630488647243,0.05076317511410873,-0.006721457775535357,-0.001428915557528398,0.03583750561273467,0.14010170800596802,-0.03670193198860838,0.011251428359778227,0.09563355630195652,0.02896763346555488,0.03490201440392954
AGTRAP,0.025202629037682944,-0.006085677147563317,0.05156494919864113,0.010387791058911227,0.07981805130015202,-0.010967262333458287,-0.011306450788685665,0.031653909290528394,-0.06718914785195325,0.09838213475982188,0.04722048026511202,-0.04817134087514629,-0.041429763691235924,-0.0060475433317448085,-0.018112114588616265
LAMC1,-0.032282034406594766,-0.019278211464245798,-0.035575291927794385,-0.014254649275402816,0.0856881743057395,0.02041608307825625,-0.04893960684562375,0.05283465339740532,0.051290743355881706,0.029265791762325296,0.057066289617963714,0.005221306601388839,-0.003052524022951153,0.008504997348731008,0.07005737510733148
COL6A3,0.09376583280540811,0.004646860356758551,-0.023382905523620826,-0.01594859614085105,-0.01150986288820395,-0.03488632931665759,-0.06791183351099972,0.028149082900627002,-0.009591430011638185,0.015007345505306887,0.077235489255222,0.010649988518760815,0.0390486467507485,0.007877666425467528,0.04377112131889119
FN1,-0.06749278477215717,-0.03276784361308815,-0.030931730707868362,-0.05790075891458487,0.06591493725533899,-0.00943524248291791,-0.027950352795035674,0.025656603844788187,0.03953566508498732,0.03179905984464619,0.05547381620866574,-0.034418629808083,-0.03426723614849544,-0.023304991809560287,-0.04459371188966088
MIF,0.022575699123771203,-0.004006083404572886,0.039197265140820725,0.1392466809836553,0.05056605298050699,-0.036079576340207725,0.0396620873452406,0.03402570272067004,0.08394713182287587,-0.09060220806635666,-0.0369081291019019,-0.0134571852931562,-0.020083293252124566,0.016420054728929268,-0.07309323768476834
JAG1,-0.07305984390002213,0.0002672571197892528,-0.029464289021769362,0.0005378557631194988,0.10272047761759787,0.011547206589497275,-0.03425129279602286,0.024533171267134606,-0.03181178533600435,0.07049875130128325,0.024399727295341844,-0.01974140005342857,0.014209311087241838,-0.030340609596642875,-0.019328180306747635
NID2,0.022745663203332534,0.011155071239518982,0.020225118582345873,-0.035496349630792054,0.06718088631214257,0.002838763025207907,-0.05171706152869909,0.019895810403698228,0.1169221894725457,-0.04183935895267396,0.02939662813834581,0.07444229465282105,-0.03945390821161793,0.045864159759983106,0.049241382171224014
EFNB1,0.006806037653980882,-0.025408237010688905,-0.03158324021098403,-0.00510001617812353,0.0880465641629601,0.015140888322358678,0.04708861006830148,0.035210865879668984,-0.06666805791547832,-0.07217510444688692,-0.012396696261028267,0.022005239856555746,-0.00391855735606842,-0.004180724527206227,0.07630666556313878
COL4A2,0.01264817944040688,0.000811592697048485,-0.0020504336705102198,-0.11163296586503851,0.07586071044049622,0.01279132848525868,-0.048399658674022336,0.09201354649117896,0.07413294607377033,0.05581193849215444,0.07413816519699175,0.012214972917497204,-0.048170294284893125,0.00527776276407919,0.056549958761345845
SPP1,-0.015714576278897312,-0.02613134431333424,0.021410633386525112,0.13624923584053478,0.1447561434576176,0.02521121647766183,0.0409058645055973,0.05879723621675543,-0.058466777581487675,-0.135434323664061,-0.02501935810191104,-0.05545696909021055,0.04534685907692558,-0.04164067746045625,-0.0003278110276389486
PODXL2,0.05337422702628668,0.004188435415395654,0.004113340468318761,-0.011912850926926353,0.016240449533967336,0.03393048581545324,-0.01719433865736237,-0.03596399510952503,-0.0016825980118389868,0.08113168346917599,-0.05981577415321073,0.04019826713948081,0.06575299091358543,0.012843747825703878,0.026636361886450344
FGF9,-0.004737422367618605,0.034447284828117146,-0.03630457876871249,-0.037268157343279935,-0.005533267367523733,-0.04901160347617791,0.02675521206175833,-0.024779878971499844,,,-0.060463434909996214,0.04471208566008816,,0.011736859039748606,0.03974049228803832
ITIH2,-0.01986503263400274,-0.02383445145443345,,-0.01818520784022375,-0.0002985814595218736,,-0.046346742609234375,-0.0185977902711496,,0.05333944190103499,0.07352662186497139,0.047612083657099055,-0.048492330163207,0.0053261537776135804,0.056562255130122065
ADAM10,-0.043713834853025,-0.03511651132044843,-0.0068458349523443955,-0.023917113710142043,0.042378442848147305,0.039536286450342406,0.06546068281285031,0.03399747501499111,-0.03205127952898638,-0.06916914221602202,-0.055146287036859525,0.0063613109855933546,0.04382753939153241,-0.017919785695699592,0.034847105690728276
CFH,-0.015118925516044813,-0.03377735150946471,0.02752182437388496,-0.027255624162358823,0.0390553684429043,0.0050358598179748425,-0.07235470317688282,0.02905762916378193,0.051008561689168425,-0.010018598386907423,0.005119331738525625,0.05132388445186351,0.036992959956107636,-0.004690609990161217,0.021919335986691137
COL4A5,-0.0036454582870800983,0.05469308311794167,0.04071346574622679,-0.013147009444720843,-0.0121505537391721,0.011557037959684366,-0.08877581487654206,0.05214161588937367,0.01610304668466922,0.049401553103015555,0.09501910959651964,-0.019229303714801752,0.018322252959312876,-0.018758568142750873,0.03491821426337719
LTBP3,-0.04298016355107113,-0.030612849465008876,0.024518642138432613,0.010882463334728193,0.058475983274685416,0.005139890429685944,-0.03925096235544992,0.06563883720272037,0.07575221165391259,-0.06865862642191752,-0.07867509225671622,-0.004483582476754603,-0.013135375202889973,-0.014899097005023666,0.019302623256970082
GNB3,0.007063407455628737,-0.03674192280384817,0.02075845031775702,0.014579768803682832,0.024534208570473455,0.01932628354897833,-0.008410707010421964,0.010922456746573227,-0.04836292089009698,-0.05126338765502527,0.02752878088192008,0.006954186230814758,0.04570425858489468,-0.05779133680111272,0.037091463663359456
COL6A2,0.03979039912087891,0.010886933803142427,-0.037786414095216984,-0.045342839264499044,0.08616199985254826,0.007943844271829021,-0.02196081851962983,0.06427556997275415,-0.01506511465105207,-0.05203146814286421,0.035028641128412565,-0.01133115179204622,0.007218735644187661,0.00906944827825801,0.03399483696985671
PLG,,,,,,,,0.09344366232134962,,,,,,,
GDF9,-0.035989243253720486,-0.026366803023791595,0.012162655291410007,0.04746699474005371,0.10391486224855602,0.05314671144989807,,-0.0319747228835524,-0.03206174050648099,-0.06585829315171761,-0.029666486940160493,0.014167825844539222,-0.024374718932932502,-0.034837470097450626,0.0034764650311609646
NCAM1,0.015093778868814214,0.044262975712043594,-0.052550488535272374,-0.09576308794006265,-0.02150305586554188,-0.043919787354501534,0.038987729208656556,0.029434083456703862,0.06938624239649935,0.033765105238039494,-0.10440029745008905,0.06137063116348377,0.030843788533650555,0.020565023339198872,0.017455574099626357
APOC2,0.09942847132707863,0.03105182824346093,-0.01893953981091927,-0.01733476446908102,0.0721320561540586,0.02377153216385678,0.0008410960202338553,0.02218215612825015,-0.05763593163655315,0.06364738163413591,-0.04387096372931019,0.08677332317159057,0.04032992687150061,0.06830096811627187,0.023530375165650035
BST2,0.03309112605092286,0.006917897957725321,0.04067521586347541,0.040858438493884354,0.1109347642433186,0.036146509347592455,0.01953098187325541,0.002573886939063983,-0.03532964343494467,0.1062551942533783,0.0716114159899077,0.008729380749361467,0.02145832449764766,0.014288800945124924,0.05699250513840266
COL5A1,-0.04671089953734367,0.007933017416710568,-0.036364952294922044,0.047039594234069775,0.005781014721950176,0.007964141350237661,0.033626338582984666,0.04412330147655448,-0.03820680376365378,0.040718157146381245,0.05949268726016124,-0.05291536196859057,0.0801036407217249,-0.0025779965580934056,-0.00887155553933813
CALM3,-0.05861752135568969,-0.0025877884138333996,-0.06474651353934596,-0.02684029971372143,-0.11875422409055289,-0.06964302501363549,-0.041914148628424915,-0.07569606697452534,-0.008490799306398643,0.02840844639178824,-0.012082017346511594,0.051298363665650513,0.023930749409240157,0.05487713583065652,-0.0236898226962745
THBS2,-0.0316805097768342,0.017538965294869858,0.014948230895108631,0.10292205513801773,0.018669971838941507,-0.013704590024196156,-0.056248565508878585,0.01291355822497017,-0.019470497600726205,0.0716677140732678,0.024081723059415947,0.013870235304270213,0.0030254449316099497,-0.03303883557422148,0.08788696036687492
SERPINE2,0.07557547295063667,-0.013130631068996645,0.009089822028239502,0.0456132434099558,0.012990963885179268,0.013706936351339497,-0.04860217913368702,-0.04661358090430049,-0.0051313841427060684,-0.08511512586189604,-0.08651449701456822,-0.05133786576696889,0.02638602911232051,0.03826454728461227,0.01917065494205815
EFNB2,-0.06028730905220613,-0.039393840099475136,0.023001324203735903,0.03705551392257217,0.05566935264983064,0.028059037670643595,-0.0015406789970569173,-0.006616546956282404,0.056859842599806774,0.04639868523137874,0.0882809765515866,-0.01913088656126918,-0.02548523094415015,0.007807794225440562,0.032279250764969
PROK1,,0.006695752196448155,-0.01948933862453007,0.04719975357439214,,0.11994796966707227,,,,,-0.0144670234791748,0.047201165216792594,-0.016603052237365017,,0.01129605936768695
MMP9,-0.02627370390245009,0.023719466788687915,-0.015133281266637254,-0.03489004439167458,0.07330816899168352,-0.017780785672217605,0.08563956070241452,0.03348869807117156,0.019717073980387564,-0.023622890019518887,0.03054899212775895,-0.03304903481700183,-0.054513394540898936,0.02557702226108775,0.03156023688351654
DMP1,,0.0027681715902649617,,,,,,,-0.02849693793845878,,,,,,-0.0006159336388449396
NPPA,-0.01370501546420693,-0.032654701920121675,-0.01128608840622251,-0.061484367227553925,-0.012324700428304625,0.01017235691721674,0.06788902385150003,0.03885640622307404,0.12864994034543364,0.05866178883789075,0.011984386813505148,0.030283392006701226,0.08363338320362065,-0.01850929662386874,0.07953656761050601
APOB,,,-0.015356642631602734,,0.009037715160971686,0.014471358281338194,,,,,,,-0.018219036983010292,0.04492420807147575,-0.026937270667060285
C4B,-0.02885427151135391,,0.0740416251267407,-0.023219979900383814,,0.016514370759889634,,0.013665691892348373,0.0014677220231685151,,,,0.06295184181243683,-0.015536043127827035,
NTNG2,0.00668285402474172,0.05709019823478253,0.004047449596900804,0.02715113873208072,0.06230579249685605,-0.014286964593778626,0.0984544407985274,0.0430574178530239,0.09712216138478275,0.04042479789377068,0.023883350149690157,-0.006051337277644804,0.02605525975460589,0.026475199206377083,-0.029387686142780544
