,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk,ZH916inf
IL23A,,0.05110291190325314,-0.005744430573333629,-0.035418323939868865,0.21660669324444837,0.025144453425619995,0.004863507893696444,,0.019367070669697676,,,,0.006209398046063161,-0.006907448014231107,,0.024099199033430836,0.020834747587676863,,,0.043707923040557185,
COLQ,-0.019920371376142228,0.04919513716851718,0.02514935196469661,-0.0012556280344257005,0.033939123618251674,0.02950869004920197,-0.004850944397525387,0.07079269986610522,-6.231600985909594e-05,0.017154758108892967,-0.05732109576896088,0.03404203318286248,0.015996010725974712,0.025780186097745263,-0.04893510744586362,0.09696325705548216,0.14501701048475868,0.03998167619017695,0.049266465745511696,0.0064432544604096165,0.013894380797335962
SCGB1A1,,,,0.08964283197802368,,,,,,,,,,,,,0.02215812054467392,,0.028034552665384516,,
TNFSF12,0.021742050430800255,0.026277124384817697,-0.002259077287452285,0.03816653759119453,0.04176679004573734,-0.04794370302099841,-0.010996516321846526,0.007816841126009385,-0.0644841843684785,0.04254383037756241,0.02381520860370519,-0.0698340172833758,0.08748147570448611,-0.03339936509928655,-0.05663539817138514,0.034675331387252054,-0.02812851378930448,0.10592214326942198,0.07473388551069235,0.019057452589153725,-0.03783955978365105
DKK2,,0.07188918216890419,-0.041392728200297636,0.09223802567951087,,-0.015514982533862815,-0.0223862437860485,-0.058311975074710386,0.1744107643166539,0.023021638458347527,0.028399126837015662,0.028004454994454708,,,0.03747543338607712,0.025093945333283126,,,-0.0013859419648637708,0.009122940432856084,
FYN,0.06392786771110733,-0.05058870215131101,0.0021417798187268384,-0.014810388619062352,0.12091874053942946,-0.03521482644002811,0.023882235504408492,-0.042724001925151835,-0.16456999984886106,-0.021473228539887406,-0.03621222983592965,-0.07023587135293262,-0.037113591787916074,0.020906124397435784,0.03427076723767849,0.16040563624254353,0.23492997522583223,0.042032334014366624,-0.025268364736450718,0.07454909581825071,-0.09672975650959804
ACE,-0.007790231749422316,0.058299648124713825,0.019681457752477084,0.02461881239904324,0.015493311677041887,-0.0013811006601450746,0.06978456295081148,-0.020375190215031702,-0.045263177848078054,-0.06682904713090525,-0.004268632779107991,-0.0263947163279358,-0.010858010467257624,-0.0318683619753363,0.14408296512219856,0.05656915091487922,0.1504741816071044,0.13169747273400856,0.09457968751785892,0.024963502328628425,0.019583175043833095
IL18,-0.019141816241663407,0.10723400924697912,0.02353252395400847,0.07960300591775665,0.05170249447229504,-0.01718914014663723,0.027622757988998613,-0.015053434713191975,-0.1264133268787192,0.07007864170185674,-0.03824150694970075,-0.12421433933510292,-0.06449595044844858,0.06449459167415153,0.03985073653770553,0.07854954885071475,0.14154863424628267,-0.06593601985653316,0.007563611323517552,0.018948091222000987,0.011376988462992005
PPBP,,,,,,,-0.02119206241784974,,,,,,,,,-0.0025664369304352172,-0.023278848784486793,0.003106770724328724,,-0.03431358293311738,
CCL27,-0.021052854281363803,-0.030038342241255622,0.014692040872927156,,0.02814627930240329,0.005913565206724788,0.009887172234201732,,-0.017328213343144664,-0.024339414461163927,-0.0010211020154741656,-0.01723717167931985,-0.06673536591617943,0.05644712558086424,-0.05819390277902973,0.07344284782337203,0.03798674977852696,0.008825771419486282,0.037347293339134155,-0.013277715210651256,
SERPING1,-0.028396970167427392,-0.07153705095542118,-0.011277291961389876,0.011832242767073073,0.03622099080042818,0.01601493972274336,-0.07529246445543192,0.028129478105009344,-0.1958562729062837,0.0011915219409643061,-0.019612960623056532,-0.1806579285442826,0.08530359161843662,-0.019997282219235454,0.03616905739566891,-0.002029961527073706,-0.05676502822873241,0.05990204865166097,-0.0695408012911833,-0.025514453567291307,0.0016554031997255856
AZGP1,0.020636170696802607,-0.05136038640726528,-0.008993362857123894,-0.026949551412012822,0.05186747407505175,0.03723063312737763,0.011205947975151486,-0.07159521905845911,0.0069877041720408225,-0.0424461603624471,0.0049231179743101155,-0.05309933595873857,-0.069948747765435,,-0.008450959489946813,0.10109661179485988,0.010880371567925996,0.044278529095527014,-0.01866820525245363,0.053301354445264536,0.04686552967789769
INHA,0.03442813193332766,-0.05692916048462963,-0.020811896155085767,0.041687047534186276,0.013690074207518018,0.007880676485164698,-0.03319804611641618,-0.021200498274394478,-0.0651044783525287,-0.007081595901719078,-0.03740471010933865,0.0828489831231887,-0.05278729367134827,0.03419815636929989,-0.0324166723822215,0.016118751925083365,0.06030162065103947,0.012550868999039188,0.06813409646284788,0.03169909937490865,0.017007495550747823
SEMA3G,-0.031941743045653226,0.0836546843918469,0.014186980024306886,0.04903389406744713,,-0.028824770743284354,0.0051594951728955165,-0.03159782502591039,-0.019040585152657497,0.004103468865856178,0.0007309120449062979,0.004765501640880519,-0.004057503327940294,-0.08390227449512912,-0.05819386320887463,,,0.15987241442430347,0.03023983849780695,-0.011173747329856827,
OXT,,,,,,,,,,,,,,,,,,,-0.015305554262552916,,
COL6A1,0.025939796949980668,-0.13219211734684785,-0.024329918120081433,0.01177475661087736,-0.12217775947384027,0.052202750658285085,-0.10158266523708973,-0.0324847961669764,-0.1736844600952737,-0.03938764940866087,-0.06393527802567288,0.02440295208432227,-0.18258792218732997,0.06343884811090916,0.03868559326842781,-0.10263989209473497,-0.17881305876081627,0.06586774822510412,-0.05264115942260394,0.02115215973953324,-0.0762592424583439
FGF17,,0.2606304163292557,0.02808044272220721,-0.029548903860097883,0.08461447392675861,-0.02869829119631992,0.04869773559809126,0.026774824379543528,0.05174020607509842,-0.03241411936999559,-0.011044491029233017,0.008441297706965292,0.049566701241794124,,,0.028261352493269082,0.047804968156151394,,0.05154439133493954,0.028266717299553473,-0.030327927441302964
TNFSF8,0.018498880401593015,-0.02291223104661322,,0.05303397395194002,,-0.019504090457622383,-0.021192056924738283,,0.08174773714462051,-0.022407262148988083,,,,,,-0.00898714865199013,0.032550612957539866,0.040554758591412186,0.01951542276002333,0.13452948666718476,
FGF20,0.02930639431483298,,0.07327814497885508,0.008902684831372012,,0.11480414599881626,0.059611985224464356,-0.03248344112512005,-0.007717102200358031,-0.011903227511777503,0.030959874264365778,-0.007891059422631685,-0.023958714658369767,0.08975517117765532,-0.031814485131923656,0.06103349433083286,0.05501396179883203,-0.05590751281312325,0.07188916549121549,-0.028603673274577784,
ICAM3,-0.04771147747141153,-0.07802416370767126,-0.02970775012315428,-0.028214870544490834,-0.02746876016836849,0.02664083277797894,-0.021781178857037467,-0.03512189672108726,-0.06791829258525371,0.050782071943748536,0.00838573350394874,-0.07429022920115858,-0.07192903238080461,-0.029492380751200177,0.06971312883269304,0.1095763980448654,0.06464736570872053,0.029374892836745443,0.0577393123578905,-0.029803202765797995,-0.020490003734115476
LAMA4,-0.010682662594250979,-0.0985972689088565,0.01244728308938594,0.021832630870059717,-0.0036973294236511975,-0.0673590770923297,-0.011920391694241984,-0.005674000402248435,-0.1354741232345512,-0.02069104920772688,-0.016569265816372806,-0.08008324203096982,-0.03282399362098044,-0.022301647572285786,0.09246742958464864,-0.0907336824352149,0.021896148076337402,0.05830144815354785,-0.026571627692037938,0.027987814086119018,-0.011494415175355075
INHBE,,-0.0037723903795533476,,,,,,,,,,,,,,,,,,,
DLL4,8.260683330653679e-05,-0.014618642168775915,0.04010626045504193,0.012401028447320729,-0.021948270872112693,0.024837344640518726,-0.04635780000304707,-0.04331524872035751,-0.1325852197490745,-0.008295682053289028,-0.0001048543027825103,-0.01533935485453947,-0.0022538068861602694,-0.10816604054573752,0.04068344780707919,0.03411685861047028,0.11127459602417393,0.05807213272778186,-0.0020858738603911284,0.023000231921597357,-0.04448348151670343
SEMA3A,-0.037967881010311504,0.09423242324258514,-0.0017434788489190496,0.04185376669993414,-0.023510064735033812,-0.0018598495952438544,0.03147427983415814,-0.042811100398133385,-0.017514585686524375,-0.005117455415974883,-0.006674528037326781,0.1257463305012807,0.06248194508698866,,,0.11139631014471114,0.05398631080130061,-0.04859455164334963,0.04840618611282904,0.038152077907266754,0.0048047897848201016
RLN2,,,,0.069418068133489,-0.02344582701526829,-0.0196833865005974,-0.009420211332387164,0.013270051978665917,0.050959071113643784,0.02728060780684027,-0.004330217903695962,0.011785407125479753,-0.027096369033284353,,,-0.024488299664245188,,-0.006676125303512867,0.04040607877293914,-0.002815156522323918,
C5,0.06498319003065597,-0.01759236476697867,-0.004146545235564818,0.04884004976604933,-0.015438884543111537,0.07580419932348448,-0.014790461287222811,-0.04875251644887885,-0.08444442099917224,-0.01441704688617414,0.03757644175445065,-0.06650629990458645,-0.050629151811884834,0.0233418776805142,0.0612321390345159,0.08870017682580059,0.009558876027738562,-0.024432235352559867,0.000508608278639958,0.012354751464305347,-0.03580735200250341
COMP,,,,,,,,,,,,,,,,,,-0.03523172382097387,,,
EDN2,,0.13527880978740503,-0.004973796104280167,,,,-9.667519597518e-05,,-0.03791549067529795,-0.027716663923930827,,,-0.006453032944359681,,,,,,,,
C1QA,-0.027738582324980856,0.1340996716294679,-0.0005397994689441538,-0.016332083513968036,0.04318626493062484,-0.03602138693573643,-0.06899983493052261,-0.049365790974355325,-0.1870533971377863,-0.0006821834061249976,-0.014033473890989075,-0.2067269371183003,-0.15118677247897286,-0.009451385157964416,0.0383686974519747,-0.017505767467652665,0.04388873836861493,0.02137298352583954,-0.03176586004844651,0.02780636888819387,-0.15080461391033426
UTS2B,-0.019383314210892604,-0.024639280249286556,-0.031689295691684924,-0.03195177789151711,,0.11620317394874508,0.008796516891213853,0.01601312648423368,,-0.019729407487018,-0.02379785525079383,,,0.06321285562891205,,,,,,,
COL9A3,0.06901199018669342,0.07561358409601449,0.04454260130161959,0.049652275089073585,0.12008387994827038,0.008552323590993104,0.12463922909854416,-0.033341970591649575,-0.18886087517538383,-0.060377742120036874,-0.01832759063258843,-0.09357032477389757,-0.14785269931841516,-0.015220928061907212,0.0388172223430674,0.11954407212163726,0.1314020639674669,-0.01259267248807137,-0.019835800625712142,0.029980868515951692,-0.028371323912919442
DLK1,,,,,,-0.013445819097766007,0.11785782943408783,0.12476540526567671,,0.06454398365399382,,,,,,,,,,-0.03873634142941354,
HGF,0.047111102180111476,0.17875652053860464,-0.011822086701757347,0.02098325807627772,-0.011803021668539438,0.02028506713278567,0.014766235841837873,0.04932806419645772,0.1660630431350988,0.02697915157464138,0.006591942638408219,-0.021962410337214192,0.03909030984494444,-0.0139344408383396,-0.0015800053338881376,0.0728611677149824,-0.018073478611421872,0.022722389386966378,0.006684222318220114,-0.03385220011068577,-0.04956539603648367
P4HB,0.016026681789269148,-0.1476835083088426,-0.018190533045031872,0.028946907877775235,-0.09406899813005556,-0.04596562578994634,-0.11901750780800731,-0.0021165106792360965,-0.1917032226329463,-0.07691169466275616,-0.04110994105495172,-0.11349299133562706,-0.08737889235313413,0.05365960490908018,0.027962951091434145,-0.1533132465465592,-0.2368393472507941,0.06630225425551985,-0.08097723727521391,0.011695298814271783,0.07119623838738777
ADCYAP1,0.0228967114779276,,0.0726237472472707,-0.031169974436253526,0.03221053100341267,-0.032319773938507344,0.08712642005592208,0.06874119493888002,0.1689124789100994,0.04269290380120476,0.053349442625265316,0.03348533890896084,0.08614072622806464,-0.058658852931652725,0.028933025077290585,0.030511225602794376,0.0667403161006382,0.009130178882488276,0.07707845462114583,0.005138903054967319,0.09933041357414973
GREM1,0.0010020628574989637,0.21222580548215544,-0.015435890341544975,0.0009767566922227154,,-0.01701261670303377,0.09712092093986258,0.0421087049357377,-0.07971703582969973,-0.023494799451159214,-0.02756675700273781,-0.08373503362627877,-0.009147540048693338,0.10559762660402172,-0.01854236150583946,-0.021024413006862433,-0.02821240048487164,-0.04480850674817636,0.021538493338540268,-0.008365158399358424,-0.026056121903470803
EGF,0.00435483795618896,-0.03807934381168304,0.0004451192709068018,0.050453047671156125,,-0.0186137663793569,-0.043190342472481054,-0.02466421976555545,-0.029614675291389437,0.025422034251824863,0.060395547564511536,-0.0515902724917744,0.05839590601939293,-0.05413403753376758,-0.014414452305347313,0.03753849967436345,0.03143730659149764,-0.001776478039326218,0.02119715565321514,0.007831352458300932,0.1493413551823105
VEGFB,-0.03091666774754029,-0.1728422325909354,0.01612113342374477,0.023919053577310122,-0.03476284456368109,0.03527213952365042,-0.04535337096384543,0.04693738062074623,-0.13869809919228798,-0.03381620106126122,0.0009124297827179912,-0.1210235347992939,-0.1497805694799239,0.03491589199631363,-0.024955001364743275,-0.0585189827514436,-0.0824115107638614,-0.002319437473765592,-0.012018357693237142,-0.00310460851897516,0.09629532249750015
FARP2,0.024476051730093585,-0.008659011330921406,-0.07449878881386171,0.06313704287867428,-0.020591945609053596,0.021721951502390896,-0.017526721116143004,0.03767090503175812,-0.11171307281570828,0.03104665848879299,0.0451630163410952,-0.006878709279377654,-0.005963433068128502,0.013435929943239562,0.05387654553027128,0.10554918810658284,0.08042689521382336,0.035685034912292156,-0.04325792903208852,-0.0008980736901893523,-0.08140828509893613
BMP3,,,,,,,,0.03567064270003673,,,0.04831556739816254,0.056829138512013724,,,,,,,,,
IHH,,,,,,,,,,,0.04103906961549124,,,,,0.009919195867668209,0.002779804114479387,,-0.04130943948555167,,
LAMA2,-0.011483070681173175,0.035672527323331295,0.009476800997883316,-0.014227508849199818,-0.060113526002237225,0.023211370553559676,0.029080411397877162,-0.026457702839768987,-0.14405697514553448,0.05740162672283855,-0.02211610053616449,0.01624136142618805,-0.06873750207136345,-0.028579550351652407,0.18291938613418107,0.05943791634266665,0.08741870284116833,0.05271141185470093,-0.023220653111179403,-0.06704797158161936,0.035521910405452946
SERPINC1,,,,,,,,,,-0.02110868371937845,,,,,,,0.10982662857266404,,0.00874408305247104,,
NRG1,,-0.027794942715970102,0.04647286615910087,-0.028667068336059764,-0.02099204225168002,-0.034423156053823685,-0.009557353720334965,0.11374082320004991,0.08013758682650456,-0.03261461288195436,-0.025376047274857913,0.2570713676449636,0.025739772174125257,-0.07431246716767069,0.017017931980331462,0.04950037412434096,0.007308984884615419,,0.006719752176212544,-0.02929676256702254,
SPINK1,,-0.05781967191995397,-0.00233549494391663,,-0.055337891363760085,-0.031444358655712525,-0.03789738290585328,,,,,,-0.027096369033284353,,-0.034342608489357794,-0.09707950704850511,-0.12145698129923176,,0.002889481769510286,0.009448601405273593,
EFEMP2,0.027570589571344326,-0.09491783799649342,0.041538791713875936,-0.001333741388722896,-0.023486569026815618,-0.023359523598359903,-0.09272590584757365,-0.008596607438386559,-0.14118812569002687,-0.04597770150163354,0.022687275330372597,-0.006938226155323606,-0.12598070133252648,-0.1476263835071016,0.05028493652758762,-0.09153831005385464,-0.10758304741261115,0.11200011582068439,-0.053024446978414415,-0.028731552415722353,-0.08075047115109994
SELPLG,0.007700848651619545,0.09785635470256014,-0.04349479471614966,0.019715585540184277,0.12362458824886073,0.03382710254051963,0.015724452004616016,-0.0734401871527569,-0.11206232550467467,0.018625954429022644,-0.004189563389437716,-0.0798924991977233,0.004545457905618212,0.06134715571096561,0.1087061348965201,0.1261855804332919,0.09280215690470833,0.04481636824868706,-0.022706090836881448,0.04694584351014391,-0.012057612108787254
GDF6,,-0.02889335907038004,0.001999502612679233,,0.026925464750255833,-0.022050340462524704,,0.031220838051196544,0.021321507504418913,,,,,,,0.025744337614951436,0.03945479917374321,,0.010939391351282505,,
HLA-E,0.01724537418810694,0.08138626663186797,-0.009770354170262374,-0.05463316615259585,-0.03342741443598625,0.015016330443565939,-0.05881917592746843,-0.053490327101865694,-0.21551396479098442,-0.017724404217833088,-0.08542786333366262,-0.2004288331560441,-0.10446448402678145,0.01220294700018687,0.06979723568276225,-0.07225374880755081,-0.08191258158054225,0.062014303593239645,-0.08225085654212223,-0.07507140466919335,-0.09800231527493675
PTN,0.02106695286725944,-0.026126915741251398,0.031070513294240237,0.004509409703736714,0.10143835169698728,0.04568551920185785,0.03599161794988612,-0.043978307869758065,-0.20662765133326896,-0.06528578123758903,-0.025739399431937194,-0.11929705924944368,-0.22948252321923543,0.054022863977491835,0.17113875204171455,0.09391655631165682,-0.031458915758019325,0.0792328791076695,-0.0419255958475229,0.05243506375342759,-0.06489105796092726
CD274,-0.019100946767019098,-0.02124073220841685,0.04140362366123273,-0.00569221784555039,-0.04037788851909669,0.03981069580811151,-0.0034454771273460393,0.06832630821044387,-0.06584474794102461,-0.013618877780931923,-0.03269930174159115,-0.04042832060443079,0.05975695614342605,0.048511332849631834,0.01390875459186812,0.0406892666247849,-0.02705108948804123,-0.05441196793954953,0.003523546324233765,0.035816736266385624,
FGF10,,,,,,,,,,,-0.02123988104287285,,,,,,,,,,
CD14,-0.00911683139932079,-0.01665998372210151,-0.0010997360783342246,-0.0501472608656339,0.04388992541841301,-0.0036085314173959597,-0.0944369218557787,-0.0600225424361698,-0.15376151680068498,-0.07023605711217895,-0.04764054832744588,-0.1756174862555355,-0.1443612984044573,0.10043745299268615,-0.04140181034079506,0.020773000306439304,-0.0337226034909292,0.007860765027612127,-0.0393712159648165,-0.0339590713876208,-0.1803201647543195
SFTPD,,0.007011815314208143,-0.014795286246195688,-0.029817911470883824,,,-0.023799224745617825,-0.07859263118385065,,-0.03623016273477113,0.008187966463500344,,0.0727117089852313,-0.01686287731283492,-0.046285585412524914,0.0847554106768407,0.10800495917594415,0.0456053724123534,0.01155897965231939,-0.03400010550080203,0.2412470730106013
SLIT1,-0.024530861989996836,0.18005506735524296,0.05300116242112512,-0.028790612339645624,0.08630402629641003,0.04878182847785105,0.0826483901592624,0.03366271082533399,-0.041937816627224414,0.044045984450522165,0.06297463109228801,0.22450352149834538,0.10015473344233486,-0.014070083649762704,0.08870144599153737,0.06391193111955633,0.0707931266560602,-0.01779400231381146,0.10230251571815008,0.06089353084261608,0.12820571984305762
LPA,,,,,,,,0.019202352174985105,,,,,,,,,,,,,
CNTF,-0.02500098292788765,,,,,-0.01551498093891899,-0.021192058858931967,,-0.03727473596344176,-0.017993429074504564,-0.027566754620208037,-0.025597607221140198,-0.03146177601277552,,,,,-0.030313704793925745,0.06605159473395272,,-0.03946910565110278
BST1,-0.06346119034468765,0.0030704467297336595,-0.012124860491507407,-0.02623934264779586,0.10802027837244906,0.015803211518382723,0.01938950788951789,0.014374265360778387,-0.12694691542475878,0.025655815963710846,0.02475997052870908,-0.05958624143679859,-0.021424518204449673,-0.00972006430572838,0.050991476142192765,0.050542107609012635,0.054075771276950645,0.013794850952413042,-0.023789123011162983,0.03324867826303834,-0.04062771370926702
AGTRAP,-0.0358888258987253,-0.00485078500199234,0.019982261542605826,0.021606944740445156,0.03360007079620816,-0.022194697390038255,-0.010196220719211741,-0.013921418024118493,-0.13948647467809513,0.027684614899125333,-0.007692582799359087,-0.10162745104907206,-0.05622845333884582,0.1152780321499782,0.030745106374742388,0.014245590217908631,-0.044345784305308465,0.0008770612588706818,-0.04960508731657016,-0.045932979199138205,-0.13188679701790362
LAMC1,-0.012358178911322619,0.020925917888117342,-0.010793815052416384,-0.040594461677378284,0.005872791899159307,-0.04098010157540025,-0.05712474905243176,-0.03956203004783616,-0.13144996737494313,-0.09319061492650088,0.009041213472092089,0.03717080676279928,-0.12792854954310728,0.009721196640967928,0.09933123721557159,-0.08789223557835478,-0.09583334384908347,0.03890075351784453,0.01662151625628571,0.017720436830384295,-0.06584494271844946
COL6A3,-0.04105973239995182,-0.014674505642490034,0.0420027875656938,-0.032591374665751384,-0.007445811601511121,-0.0439552079266911,0.032188755181491766,-0.006109292105066028,0.0320932280340675,-0.014967040920144415,-0.037306884915466645,-0.08359573143319839,-0.04027891932315659,0.0521851971603096,-0.015431890238172447,-0.04098557619236694,-0.08829002557390518,-0.0016966358177369204,-0.033379829318390494,0.022328896319815272,0.008631273613026022
FN1,0.05110452750795349,-0.24225920102970724,-0.012530881692817374,0.016152592049620502,-0.046836529648422436,-0.08304783376835996,-0.12791719256195483,-0.043947778601673745,-0.15783939015077886,-0.053359377963144876,-0.02951031320168055,-0.10876797534321755,-0.20836294694593918,-0.010233369449196955,0.09005948686238059,-0.2523963354901432,-0.1930081526662211,0.04638938352048055,-0.09252830898031827,0.012707664034024794,-0.07494245128964058
MIF,0.08865956607095236,-0.2178915732254994,-0.0033449289769253016,0.01782553831319142,-0.06310975660544961,0.011895173065624078,-0.019127553571065575,-0.0027987795701105425,0.11162638083591306,-0.006838112425189661,0.07564489116593309,0.04229205212411402,0.06141711410434015,-0.0004335708176304402,0.068885317880037,-0.05453065206436826,-0.07591831224933229,-0.0398419721349136,0.14144848151228603,-0.06943116632937005,0.010533433065918432
JAG1,-0.05494858422941147,-0.08713732411916066,0.03813061980044963,-0.03321763308995461,0.018492597620474328,0.00286124141586031,-0.02882655708102256,0.037953036078247585,-0.15861566785224043,-0.03545041509043402,0.02991411400887011,-0.08688999579837221,-0.21458160923692743,-0.0032961745725176663,0.055037530647802355,0.014391203669363688,-0.044029770384031296,-0.006048581549344941,0.007726953751852951,-0.030495973315856472,0.015079964234884497
NID2,0.010727335655015432,0.12369982634110002,0.016696008478403628,-0.04148703547948645,0.05887892139009948,-0.06202453893745171,0.02772912466653249,-0.031450806757946696,-0.1018334289621557,-0.02167129650760754,0.03410472109131905,-0.0015606205303454175,-0.02940233661487122,0.013113415775295194,0.10206266612267567,0.0012031753797672926,0.016388347855392157,0.04551333496690794,-0.010517084297852773,0.06341639037840925,-0.06208245872691975
EFNB1,-0.009258017754267767,0.004227348204595704,-0.015737676637134965,0.007605020203758319,0.040025592209049825,0.02181094354350873,-0.008713528086625488,-0.043171099516244614,-0.0949223374247853,0.038761270635202016,0.002075490553538279,0.004313491386941911,-0.05779350246302475,-0.04220867600919341,0.01068836224955612,0.051894395114950934,0.004786935408788778,0.00598281588606078,0.053925687137409715,0.051904153271993235,0.009248549012650275
COL4A2,0.012384630577795954,0.020067331448303055,0.03955402839221189,0.02761101734426806,0.05346776340709773,-0.03524228323204119,-0.04039641735823695,-0.04367264515453511,-0.19315571499317383,-0.051375803299469947,-0.04546621308276811,-0.11188854520236549,-0.11926160858544681,-0.024456040365128863,0.09218566076341227,-0.06842400007517434,-0.031002314312531306,0.09504988611586887,-0.049855546942759066,0.04213986102126638,-0.06380277503933983
SPP1,-0.0258380351254059,-0.197048581437732,-0.030769194161528193,-0.00687987093298441,0.016243642459458283,0.03276608856075262,-0.17930597580436738,-0.11973164116909008,-0.24130158688325096,-0.06301957357726864,-0.0009229949362556635,-0.20249287989034634,-0.24150340287851388,-0.009642123810160686,-0.1590153614689419,-0.12340624992514215,-0.19456966013441815,0.0447235339346014,-0.028567050576686737,-0.04629030323836697,-0.17742150790542408
PODXL2,-0.03457919417222992,0.14228668874989708,0.05023409041490578,0.006268180671125961,-0.02041637670396097,0.02639422482778244,0.05664844723529737,-0.04678035368474869,0.001297801611887957,-0.01134914588699555,0.016935944189765427,0.08632189918966782,0.15389576692065016,0.011618641740880465,0.07282487118378887,0.186504415616704,0.14980527831529472,-0.004291967866940631,0.12818012275787158,0.037720581031623096,0.02772806088344208
IFNE,,,,,,,,,,,0.05573456106754596,,,,,,,,,,
FGF9,0.05666958269487416,0.3493212595636883,0.08059165203281103,-0.0167623662578358,-0.026995788420748477,0.04317618616920052,0.12999277382613808,0.13332135402491924,0.1437869204884412,0.04839009448053889,0.015964966453082704,0.07638128908984836,0.23856381932088422,,,0.13714253965665432,0.11977551483131108,,0.08494333917781416,0.04917831665882377,0.06029870849703095
ITIH2,0.030276849292065654,-0.022912255439733402,0.01546994829725128,,,-0.020728613475502658,0.013755726265162698,-0.01870623790173763,-0.03629425172609607,,-0.006416943375845833,-0.0071250308178976264,0.004730642043087641,0.007900915090214929,0.022543516654635165,0.045290000743429246,0.1535654415014802,0.07782507633723733,0.059935184284725454,-0.021748923538582463,
ADAM10,0.05645943336536127,0.023501013392093817,0.011082122585349949,0.0461727672432883,0.048503250628298716,0.044315152373929204,0.0332691222343941,0.015457519478526492,-0.06038104781436508,0.013728460807360341,0.001501565974289978,0.003848747104046011,-0.110758652466849,-0.032909469478381644,0.02403798481875724,0.010607422151058057,-0.038206001044031636,0.0856543935552259,-0.004931470299100125,0.01860434851231577,0.0003367262172097974
CFH,-0.017986576496706496,0.03228698488157648,0.013404748300977749,0.007404907319531942,0.035349555796301564,-0.00970506024751446,0.06327248957640838,-0.03710713371610261,-0.1427870499016117,-0.026612607635628824,-0.03373028988548733,-0.044886912987822505,-0.06308221302280423,-0.011788450310398216,0.06740495041500139,0.049415587198138246,0.07899755358616661,0.041968562085403234,0.04123679060521728,-0.0020997379018544305,-0.06372761609900898
COL4A5,0.008137824354208371,-0.07161382921027185,0.02819598004890717,0.016784344314798184,0.004342954593887815,0.03911749205454067,0.021076172706575524,-0.01969506144841415,-0.15583638272180053,-0.02225206383713678,-0.009019033136408647,-0.07127092745798518,-0.05905087438325752,-0.025492862347733427,0.029705880099068563,0.13392293765386792,0.09228924848620762,0.046787701810318494,0.03183642382125976,-0.01056973904867449,-0.1392497961820676
LTBP3,-0.0872004843427593,-0.15349115570032362,-0.05177068307098172,-0.04497828806290727,0.03288384119749153,-0.029277674551204867,0.011581507211390422,-0.012971886445485366,-0.08772526698521987,-0.020397956637953525,-0.016897820842847844,-0.029022259350221048,-0.0355888937382351,0.037137595257582985,0.06316966566725238,-0.1550487258612533,-0.09582022710484288,0.08128988182760906,-0.013764231859945283,-0.051663267928758055,0.004728862236802032
GNB3,0.03589484046611801,-0.029899595502806953,-0.0069366591684947064,0.03561013041826674,-0.023573668966090384,0.027137962994686994,0.004982904706462615,-0.01296193087957866,-0.05090287229947004,-0.011108211269942133,-0.02602078697890396,0.08117042188480587,-0.002602761732336435,-0.05345912309526706,0.03498972489855059,0.07848464652187637,0.07227847596483032,-0.041819930587673214,0.038638797554082234,-0.01995301914433713,
COL6A2,0.014861385063810609,-0.10215996913795576,-0.03744729415215843,0.00081278893388572,-0.11630954616541316,-0.04505955922088579,0.005808968427167046,0.07793148972648317,-0.13643885248898652,-0.06236312637505577,-0.012030182833037462,-0.016184294233064934,-0.01948889763206877,0.10837874099553294,0.11930272351870662,-0.15845859290375555,-0.14353781309104396,0.009037858757783776,-0.07414687469044713,0.031748289349733796,-0.06494252666208611
PLG,,,,,,,,,,,,,-0.05612958667001187,,,,,,,,
GDF9,-0.024539289525441727,-0.05679199416389193,0.031455329073207396,-0.05505807775546283,-0.017520710121321375,0.032862753695350966,-0.031007596897133123,-0.015333857835722447,-0.07311312427297137,-0.015330180922295763,-0.00738748839918885,,-0.01662860101974303,-0.06476726632939951,0.0024412496277209893,0.07490779169377974,0.09903597060717068,0.12126420979973924,0.06795550352038991,0.019984737351332025,-0.04175930141064522
NCAM1,-0.041019036510202764,0.10120921128742817,0.0028735930940156306,0.006842330110427608,0.07589574128133456,0.05763622411817468,0.08709951624139549,0.012606762757303885,-0.02024359286029455,0.07950469931289368,0.06389961944501157,0.009916274767930236,0.02223823023669577,0.01480833530554884,-0.025304865858023398,0.16088947503962672,0.06499970429498576,-0.07553906214628701,0.1574407620227235,-0.012172349832830776,-0.0777043345355113
APOC2,0.030335745430913084,0.1966497383578532,-0.014165353857029672,0.0019491701232910658,0.0705938595093954,0.030131183094225432,0.03484244597135772,0.03529234058007121,-0.1089706972143007,-0.015469890276515467,-0.008864240320986842,-0.07365877541088382,-0.0912506170237808,0.04109087453206599,0.017455166110409242,0.06694939057317877,0.0870712330050709,0.012807562537347534,0.08095828766505787,-0.02456083235880671,-0.08603739598841172
