,UKF243,UKF251,UKF255,UKF259,UKF266,UKF275,UKF296,UKF304,UKF313,ZH8812bulk,ZH916T1
HSP90B1,-0.09054773060569896,-0.00927052143605563,-0.08163762299816699,-0.03010525187928754,-0.04560252968677041,-0.061287559573108434,0.07452935141341895,-0.052160513841946275,0.05235579584779935,0.04176381309748197,-0.08297481041803874
ZP3,-0.05317492369849565,0.006664151608801911,0.04446016015635206,-0.022769136383902405,-0.029008774905878717,0.010223937726136034,0.0166755146214777,0.048421933692650486,0.013245620397500418,0.0009033029693535394,0.07120390294865131
ANGPT4,,0.002299891622601139,,,,,,,,-0.037467762567159967,
NRG2,0.03464698412175961,0.03167139080036411,0.009767153711945415,0.040802882895142924,-0.02223066336656146,0.035707796617727786,-0.024033657150922035,-0.037016317514524506,,0.0051645756144262246,0.06798056808431384
MELTF,0.03717670121531194,-0.015311596894347976,0.03296044499329587,0.0004479642594109443,0.011709894999948421,-0.007298706854703494,0.005254570030921549,0.07228162270255946,-0.0039877687051025484,-0.026604272358363674,0.09731280767991761
NLGN1,0.07317940161693515,0.019433116399687995,0.022632087906350285,0.04908151557984377,0.009455844714980942,-0.06858539178187939,0.06249225178349386,-0.006179627829772021,-0.01932971360109733,-0.038898856804951386,0.053670007996675144
SLIT3,-0.0025624799593462677,-0.026081436836760053,0.06857954267825596,-0.02460088629493695,0.015122312847298418,0.014984370896244657,0.033256710929004035,-0.04768870346030101,0.0033762626519322713,0.07307526980069617,0.023802203862559518
CCL8,-0.044261646975030065,-0.015799977676688837,-0.021228458585403977,-0.01443150875487113,0.00823247366738379,0.01767973529261803,0.0016809312194050886,0.0418675967695888,0.07459490645763552,,-0.0212583542175836
S100A4,-0.1002702278319715,0.03220436763989984,0.07871643133813197,0.005114966916969509,-0.039481671328323406,0.04216515366648266,0.008528535615108761,-0.02050819902067567,0.07478840248542538,-0.01733948074192368,-0.03412372583793298
TNFSF13B,0.004355779127016379,0.006180168189849687,-0.0037981535607613044,-0.01519943178311534,-0.0486074140539797,0.06519032486208762,-0.027726372646762792,0.004469685192163984,0.04042479720903086,0.06868702006031557,-0.002652303592048708
HSPG2,0.00021461268100327142,0.07095509346375345,-0.005061119068631184,0.03276419192731348,-0.004610754722560109,-0.028862070133422988,-0.04240627066084135,0.020863971448057135,0.021290845179797933,0.029336448768640843,-0.03379937930214818
FAM3C,0.011313416807315879,0.00860928312785475,-0.030024474502410067,0.021554371682297967,0.028609064547966138,-0.02282742089825702,0.033179167166953044,-0.038068639485192485,0.0052236409615171375,0.019013567662071042,0.07570394659949067
FLT3LG,0.057462765053786946,0.006890407197974271,0.016421814893676733,0.06410854810535703,-0.028895843204214008,0.018775015050579085,-0.05720397493084662,-0.058756499127063225,-0.029922446415282716,-0.022710703131095963,0.07497774473034183
A2M,0.09212180786172879,0.004415894682981042,0.10747652462241446,0.0030934180987176613,-0.007808729861972693,-0.0642987748588077,0.0341620298491676,0.04936251738558483,0.026526355408559025,-0.012171081083635649,0.015330423978661035
VCL,0.0377506837202445,0.005682189280174531,0.0027357633978349304,0.04997271806628499,0.006111554265732054,0.051657378801525704,0.005710219303908878,0.05525552675482836,-0.011833484330512418,0.012921265505485502,-0.056399129545527005
FGF2,0.030442492092101862,-0.01654599514192591,0.06174633603860499,0.03367650409723854,-0.0326741047802301,0.001677733966165456,0.02768214365864703,0.023675650792027915,-0.030390411270075433,-0.00461110138895993,0.033741765903562655
AGRP,,,,0.00664021729160216,-0.014712623786848785,0.00410429115776979,,-0.024489250909880116,-0.013573745926203609,,
CNTN3,-0.03691238435762912,-3.758831954694731e-05,,0.04551187185666998,0.01080512326306304,0.0009514745207900178,0.021539733640797906,-0.06028999658018799,,-0.030288980925975845,
RNASE2,-0.03400759830624954,0.005408052882480978,0.012251890545628537,0.055522837541625604,-0.02090605854975694,0.06920841547323982,0.025761489783305395,-0.049097356084821034,-0.023727303081092645,0.004709204004967233,0.07205667489071735
ADM2,-0.01383273650467004,0.03650291088001164,,0.019559259979082613,,,,,-0.019329715721163643,,-0.016298069435089078
GAL,-0.026966544176200022,-0.004982861798376379,-0.016509558440738606,-0.013828064343338536,-0.024540976273397647,-0.005192492312466673,0.014279022111986511,0.001514674400307516,0.031552122891469095,,0.035530719784969
CXCL6,-0.02360629375162998,,,,,,0.026682615307820946,0.005188702166927441,,,-0.02944818524377922
PDGFC,0.005608634288778658,0.045719677531009945,0.0468615526567553,-0.03980800511106885,0.03874942452420648,0.0010436032301314898,0.061541673788846986,-0.01764159094202459,-0.004583567175177483,-0.04141756848792016,-0.0079683331827867
COL8A2,0.020634845269074043,-0.03344160260615185,0.0159553489258026,-0.056882060437699854,-0.005436530274408912,-0.027159194583043694,-0.036671462635531386,-0.021107790929794135,0.07268773223364355,0.07123394221144665,0.061613951839253445
SPON2,-0.0180452034067876,0.009078502868223726,-0.059835661693962226,-0.0036769430513244844,-0.017260228059069058,0.02546259644258928,0.000784123781301495,-0.008939765398903827,-0.00571654347378364,-0.030817084020601824,-0.007607801984180487
LCN2,-0.020380692118468127,,,-0.015777310534144842,,,,,,,
SEMA3D,,-0.01345629966082841,-0.03573540275037315,-0.0010111261757137534,0.018764241693251207,0.004029162844463594,0.028732583277689062,-0.04141098252978127,-0.0167585744029034,-0.060118136822541524,
BMP6,,-0.017121412360389214,,-0.011237793893285483,-0.01923848327918742,0.035664756180672795,-0.02995949802463466,,,-0.02125397014324641,-0.009068947259480322
TIMP2,0.10479509932165262,0.05366582146156352,0.018134960471933356,-0.02756870811329995,-0.017579518991455993,0.04143510238767273,0.011896996059415096,0.046647725392539016,0.016417999574903423,-0.04138528763614417,0.0734157239693709
EFNA1,-0.016264210367452292,-0.01166892203269024,0.0791607584344783,-0.008882271655184251,0.04876496625791481,0.008262900712852588,0.002666517386492593,-0.0228898725845852,0.03776794876777993,-0.04489397337746562,0.030313868587150572
S100A12,,,,-0.012959456406881752,,,,,-0.016450432844149487,-0.028982548686390615,-0.017760860994160844
TFPI,-0.0007478522577830773,-0.025237420667114586,0.020540247422219392,-0.0023761406478911627,-0.019260918968804507,-0.014950942708225678,-0.019420031793250282,0.021654435522726372,-0.00867068347772023,-0.051995483934970776,0.017877056520923362
GPC3,-0.029091153121426638,-0.026959105872536977,-0.005733471794183916,-0.016286681211445924,-0.006540471714427022,-0.026413974303366554,0.021059784695119224,-0.02626225206528415,-0.015817581453115223,0.03726332014696251,-0.006960948661180555
NMU,0.14671183505314267,,-0.02580397508445782,,0.024752248187101176,,0.013338457699586796,-0.03331154473166836,-0.02557690302273167,,0.03222743331856702
SCGB3A2,,,,,,,,,,,-0.025638130089051046
LAMB3,0.030215530645375962,-0.019520286746541514,-0.02465796179055315,0.07204055474160553,0.02562007016476253,0.05703309099307072,0.026461878036399482,-0.07094333849380594,-0.026963418613785466,-0.03901808756345736,0.022684736924740254
LGALS9,-0.0558868595919222,0.049655057926261646,0.056226945036125096,-0.00972475001282878,-0.03542548665973144,0.05324886227892377,0.009920634372560001,0.04074176496300286,0.028058755228639678,-0.0036653907935533503,0.06272017726895293
VIM,-0.002325770070021397,0.01018770644330389,0.0026240980326742436,-0.03936714258296986,-0.00010949078992853721,-0.0727894767725873,0.019898079840608568,0.0041510580826575535,-0.021122287105387997,0.0035763795505830615,0.019224499075572794
PLAU,0.07685537381563257,0.01658978677769567,0.07360467898456577,-0.025789043703705182,0.0008285669012672509,-0.0175926445894359,-0.011908008624219774,-0.01587764987882414,0.0029010858605649065,0.10967354693602933,-0.009542744195131023
TGFB3,-0.030615891147245576,0.024451319122897126,0.06115899267750696,0.023048055952595927,0.002800040117803507,-0.023618618838742837,0.07238264761887175,-0.04836543957903678,0.040105733708652204,-0.005304194292251632,-0.025967316670753696
APLN,-0.008504757879454693,-0.0033002374537100406,-0.012825485601282025,0.011590239773768772,-0.020322731588213763,-0.004125032059618993,-0.015405745180880342,-0.0799692551926761,-0.0017292072043074483,-0.014559732411835074,-0.09356869742906446
SHANK2,-0.038756192086874,-0.036308762230227186,-0.04022180822171225,-0.028448801226011088,-0.046220225266637605,0.009248826125694627,0.013283407786828091,0.035787208085158326,,0.008894036337230807,-0.008516381195114737
LTF,-0.0035345487178916456,,0.011404800896560105,0.03920862867731893,-0.02402564703937704,0.06592996380705847,0.013390613383166022,-0.01935198579545988,,-0.03048356540355513,-0.055926873689766315
PYY,,,,,,-0.025034812398588322,,,-0.01300453136922179,,-0.02691212545611206
PENK,-0.03965335255352784,-0.0320385250257874,,0.013218472579648099,0.02448793009935653,-0.029534449004733503,-0.049093426665572565,0.016455913392500313,,-0.0009173051603990095,-0.01930624316871377
CTF1,0.08027020294794045,-0.01671177826348974,-0.013205835092431253,-0.004460492601563483,-0.03183063395878203,-0.0007450623420034037,0.03788567714237081,0.03982779462419294,-0.027819384022444403,-0.038909304081647264,0.03906599077741477
COL3A1,0.07404296428813154,-0.030261050266006253,0.0396445734351639,0.03550776923954862,0.020325235981456902,-0.049607561212641246,0.05017312543032539,-0.02289533339755196,0.011656461827632351,-0.001585939013927952,-0.03875005925079114
S100A10,-0.0667872338760612,-0.031938006610543634,0.031463725359000515,-0.06363364730961966,-0.006890790808595348,0.013605769208107436,0.034952254831858126,-0.03877430578759118,0.045137790632229675,0.08988658371741304,-0.10325059305016852
FGF13,0.009004870965658274,0.017885396996606632,-0.05971567080167506,-0.007404813207662962,0.05184191844603657,0.005820232025534328,-0.007272345229334876,0.006705174586575642,0.029861082304083113,-0.02627952078053966,0.06872181688691606
SEMA4A,0.02211527168365317,0.05067330195725555,-0.03622686908729743,0.04385703910991886,0.029864774953331487,-0.00490769243040032,-0.002793796323817522,-0.03610599159342017,-0.01941780016771406,-0.012203184829935267,0.008094814493848794
EFNA4,0.0030112799796613984,-0.025524613143176864,-0.04750821490369493,0.026238503370524146,0.026797384619416064,0.03863276645506297,0.05001685341230854,0.06791294609920409,0.03253406351750291,-0.06776445069963528,0.05127464407196832
HSPA8,0.05405799998302677,0.007703269540460215,0.01018151426363927,-0.02533629775366179,0.033340962617003866,0.0999286263985084,-0.03231932806062176,-0.08396393349818797,-0.013580207344362046,0.0675468042625419,0.028363927251531484
NPB,-0.027690465394812024,-0.020171607518016468,-0.021228459381412122,-0.011237794973039875,-0.02308434035241522,0.00803476562133747,-0.006706554305406395,0.027585113730049973,,0.007724737866911924,0.08234232243780353
ULBP1,-0.016700632759963405,0.006090645624873858,,0.011434399860189778,-0.02079330073635969,0.10914964213357121,,,-0.022813775426912406,,-0.03439712782381041
SEMA3E,0.07011735761016019,-0.055555065914472485,0.017347278638415325,0.0035451504006283503,0.0006729256704809292,-0.026604244885763982,0.0020880775435567715,0.03206789486574188,0.10021812730155155,-0.06599784880511739,0.014477977702156234
ADAM9,-0.007741168471565718,0.0800216786306147,0.04947337607729075,0.02840573422109492,0.022848333852514842,-0.07102067357969959,0.02848431686370065,0.016333136146998283,0.061264743827363036,-0.03170072918073086,0.056271080804939394
ASIP,-0.045723089542525186,,-0.02325419912439785,-0.010351963430290139,,-0.017225337486970888,-0.0005959589638924934,-0.03368798280948591,-0.021067816789934638,-0.01463637596588954,0.10629445072859985
IBSP,0.010203558872675537,,0.12741188551680266,-0.028350007043909012,-0.034950297200972674,,,-0.06093883224336486,-0.0066809729413132325,-0.03411063371573873,-0.04606780616027403
MMP12,,,,,,,,,0.08803031448329206,,
FAT4,-0.002212319952235966,-0.033209033917245154,0.09693245661469871,0.02078590105922512,-0.0006804395106186203,0.016772258101936076,-0.04085861511208146,0.04240345038680898,-0.024437367302068847,-0.018054669344563953,0.039753279884912965
MDK,0.06302535608499778,0.011103010346372249,0.07668161944160397,0.01000212561409007,-0.011995820795249,0.03136329439510415,0.01191498239919102,-0.0029932948086913783,0.025798932798752013,0.010485620054891844,0.047283404396935735
BMP5,,,,-0.01697641630002541,,,,,,,0.08737168888509085
CAMP,,-0.017121412360389214,,0.03649434917372066,,,,,,,-0.021091560296645794
HSPA1A,-0.037990798956473296,-0.01818681330102049,-0.010737577714090348,-0.001936576119685964,-0.018063715824256612,0.07820912776097445,-0.05177658220243429,0.0030634587059452786,-0.007789747635416954,0.03046911111364056,-0.036336287063092554
SOST,0.10756579700971612,,,,,,,,,,
SEMA3F,-0.0340980086913042,0.07485860145062184,-0.019930393509797695,-0.00682909285580667,0.01090309744257403,-0.014374477507721976,-0.0053510652643987255,0.04591242016217007,0.025346374744416166,-0.02072179052064143,-0.006587442951289355
ARF6,-0.0332454049358007,-0.013869536732734802,0.014431950005131195,0.07944575574873064,-0.013806448048762033,-0.011758297096443715,0.03212585702498356,0.04496556697334718,-0.07184375044096734,-0.04525324636306944,-0.03945368736310656
IL6,0.04065218094144539,0.03681459630567969,-0.033112043629187536,0.008351194757070522,-0.00551183332293251,0.004570208064070972,,-0.059616318930245174,-0.03697671655258091,,-0.01583804143607418
CALM1,0.013963005736875773,-0.05079226112956514,-0.011720838359553858,0.0035513077888423535,0.007533770415117751,0.01270551317795739,-0.029538662395608904,-0.02432952875610831,-0.038042847353815135,-0.005785961767622204,0.037964678075903605
VIP,-0.030215488951227908,0.01912693566019441,,-0.017548101756932766,-0.008442180954804153,0.05786976145732043,-0.008274008222265304,-0.06246098757293531,,,0.05063778171506034
NMB,0.0541208528469106,0.024214952695144707,0.08883949948141683,-0.017415717303914745,-0.04879800182348137,0.03939232955492673,0.014692099361407487,-0.019911895322523295,-0.027626380149847637,0.028901386647906285,-0.06382176060201636
CCL26,0.044340400044885084,0.05313373823175129,-0.03834686708690097,-0.01860439691361581,0.00982879987769652,-0.018589541045309715,,,-0.04705718760657612,0.0024118415256166154,0.03314859214572566
FBLN1,0.018001378124409304,0.025462916277854603,0.036985109659841725,-0.003276885741081173,0.028475480630812417,-0.05755895922949242,0.051436575141380704,0.02680154800329606,-0.001387033126401723,-9.787378730477e-05,0.035416026862195554
SAA1,0.017805373742461068,,0.11975572710072763,-0.0153781640417839,,0.09429490593363454,0.0404349771623155,0.04397455132665793,-0.021294865954640654,0.017546322060119926,0.021403954914137924
MICB,-0.04105801045035791,0.04917693497011691,-0.003372211665732225,-0.02956436772875788,0.004317940719572194,0.022953464196844957,0.009313177048239986,0.07827479963921062,-0.0254711913637412,-0.05187664374137083,0.010852139703068473
MMP13,,,,,0.03746292400004337,,,,-0.02738640814911361,,-0.019306235012534863
F13A1,0.08343388584649983,-0.025065455455929208,0.10002944657976726,-0.025546507567540067,0.036070472284513856,-0.021649092742338553,0.018995041963722707,-0.03826147433981686,-0.024391725348993365,0.04463658920296997,-0.010158166508617858
CXCL11,0.05149023968748578,-0.02497071690342983,,0.04327413963068738,0.04577864905427205,0.021291871427326182,-0.00475048585616996,0.061351745451201194,,,0.022352586290996856
COL5A2,0.021178061571154195,0.017162055993140083,0.05491857810060456,-0.005609105377902819,0.0038588187107570456,-0.04338538718843164,0.05164774272609204,-0.03233775393774283,0.024846233508666285,0.024059262387332712,-0.024714656179125175
EFNA5,0.029059179407670808,0.03646839197226423,0.008319370207072485,-0.0013633253113929653,0.03415901229846557,-0.00130173064280895,0.002682163515076148,-0.025250833357600613,-0.0036338926538401362,-0.025291191561485137,0.04383409777391492
AREG,-0.02006389962691169,-0.04193419696842765,-0.01399707531522845,-0.025774916313581243,,0.04876736997548291,,0.0711599257360131,-0.0439528544302943,0.15059075585154258,0.05051503878144436
EDIL3,0.026133598296574943,-0.00806492995828009,0.08388465713191956,-0.019603240708613072,-0.06368566658266811,0.0691200433123119,-0.007112475804680952,0.018272225731892643,-0.03409824281997418,-0.00734092113128821,0.01214101044153366
CD86,-0.01911824664509785,-0.0020328207565506497,0.009419929512322291,0.05366640200913018,-0.004927043455741727,0.013412539616834564,0.06851398631454533,-0.0169487950207006,0.01593170153852804,0.036212633751989236,0.02628558239283685
WNT9B,-0.027451035573271793,,,-0.010197153409797243,,0.003814828191342646,0.0339220625760625,,,,
HRAS,-0.00030335097186214694,-0.03469358366480701,0.015539724619806104,-0.0027434049176918475,-0.02766041652138817,-0.05171279418531795,0.021880804474942783,-0.06323127458925272,-0.001432752147440494,-0.04451562069541071,0.06836530639925227
C1QTNF5,,,,,,,,,,-0.08097799097458838,0.026345774534491814
RLN1,,,,,,,-0.020673170910995756,,,-0.02545822516022621,-0.015172718846095945
COL4A1,0.026223676988239204,-0.028325935917880577,-0.027835528804767154,0.018154722037797038,-0.018013443133852197,-0.060898538028312216,-0.0031074058550095355,0.05898390477683954,0.00811780094147539,0.024061909926993003,-0.06646169520511823
CCL3,0.0434993969678832,-0.003775655013476484,0.03488789390987171,0.004632976406448031,0.09881903554604214,0.06172379644465667,-0.031946243172387534,0.006937165387190851,-0.0010163012086495888,-0.014398214034453181,0.10352950054813975
BGN,0.05731476797687118,-0.01754683098153195,0.051680487618474685,-0.04966990819974744,0.0005296047277600887,0.09367125275535822,0.006642584876128169,0.0019473285203595975,0.014274628614160225,-0.019441433583125223,-0.06294514170675414
RETN,,-0.016865086710852434,-0.01900673095559048,-0.012581999374640062,,,-0.005933658504245191,-0.030208372047030203,-0.012809466480474154,,-0.02635237577414167
S100A9,0.010318422714053593,0.028040637357971257,0.05012636614470482,0.004713213606485696,0.007915195035389903,-0.024311548748347525,0.002185751639577018,0.0205166617441067,0.018909338632356422,-0.01963531083869823,-0.05879676255708592
HCRT,-0.04636239388438619,0.015542054850947751,-0.019584103744108936,0.017299106725133646,-0.016018636751321348,-0.02641396479809182,-0.026823061150361423,0.04206088062285462,,0.06702299793289779,-0.004516577745338317
FADD,0.05235720583746842,0.05862417211571783,-0.002210040319725585,0.023384058296726587,-0.0010170921043196077,0.025142022130654626,-0.022781503747050697,-0.01957432026760847,-0.011602348286707899,0.07191867367802438,0.028845365018100543
ACTR2,0.008938472918463397,0.04602342138888037,0.08900698555245287,-0.003446607495374052,0.035701798232127706,-0.006746951645195256,-0.040222824753912076,0.05318304200405766,0.021562526826184487,0.015900122645671012,-0.03403309406528282
BMP2,0.037856330271991236,0.024546979703138183,0.05355846278001582,-0.011185591410052228,-0.023358365758235893,0.004377783736348153,0.014920183322818654,0.031149096257952372,-0.015497369928350192,0.039164494368510196,0.023610648612345592
PDYN,-0.052025374409455455,0.15319473097087782,0.04364958663956618,-0.010616050543628557,0.01607822304179288,0.03716771496795946,0.008483804119891193,-0.02524219159638571,,,
CD55,-0.04126104080766566,0.005296690484284353,-0.0029221437481894035,-0.039728481692525415,-0.013427963698956333,-0.0006850467399282692,-0.00966539475472602,0.013973289426053389,-0.03785483579094832,-0.002111853524676619,0.02700261719683361
OSTN,,,0.028502526545565482,-0.007366656554113551,,-0.03413145136822988,0.047009735873179775,,,-0.026279517310722166,
PDX1,,,,,0.05098585744660189,0.020033335976767108,,,,,
CD6,,0.0005046642272468468,,-0.020844607902446154,-0.016476029667369683,0.07026995877283772,0.034675884951445114,-0.011667345586035322,-0.0035396646671402325,-0.03379081207313429,0.026796131287182633
IL16,-0.011397258156568911,0.03355065944050541,0.005057753738478204,-0.008528095925730084,0.0028338695877163,0.022497482892794157,-0.024407288997512766,-0.056205150454899176,-0.05363933011783031,0.016111514855987857,0.037066915182793314
LAMA5,0.04855196888621873,-0.007150334214744599,-0.03282261680611951,-0.006961602263712782,0.022932309885889113,-0.07949759657241257,-0.010558317446796932,-0.05465922852788337,0.024489447280589927,-0.00021486475074261897,0.0012406120079185231
RGMB,-0.031243594118176864,0.004326845568998205,0.009282584700326673,0.004908782394471552,-0.03909136831088278,0.024094769748641384,0.030309137555898757,-0.057873496158368246,0.014448522611977693,-0.014778393156621715,-0.02087098447045482
INSL5,,,,0.04871827778823851,,0.017594248645461524,-0.022791864543907574,,,,-0.009842650835208504
IL12A,0.03941079161075976,-0.03116917488543629,,-0.025397127375877734,-0.0068177630357148635,-0.023558083839073145,-0.014578008063013372,-0.024853235167298898,,-0.03924639703822726,-0.009492757264523262
S100A8,0.026396659919971782,0.008558024408667098,0.06862915533963261,0.017998798347095602,-0.03610270433628571,-0.03127139794799428,0.025615425135927405,-0.018428213928890266,-0.0581764172895834,-0.05719108944605269,0.0357118831990869
TAC3,0.04486580664311839,-0.018106274692648694,-0.025581558961539835,0.18267671714028597,0.012007385328875185,-0.05025914038732367,-0.03319254112610525,-0.055415812833084735,,,0.02188124451835988
TAC4,,,0.12084792374450995,0.06927174643972228,0.14415019773171972,,,,,,
MFAP5,,-0.001218028893662316,,,,,0.0034227824590609378,-0.029513913852312883,0.019306938173666768,-0.022316539127294685,0.019230624102236388
CXCL16,0.021237689211170665,-0.024825668198350307,0.049712720051698696,0.016434996930007963,-0.038160984388573974,0.020907108195613082,0.027329595254761484,0.01659202543988883,0.043278851067878404,0.0056794181450391746,0.005124410822500072
AGRN,0.029357846569396273,0.012324737895273843,0.07069343725780106,-0.02273451399436619,0.024290032887695656,-0.04107032512932462,0.07966171068285503,-0.01560235731028635,-0.04488339845230787,0.012254579377327277,-0.015306267292626446
COL4A6,-0.007571578340575846,0.0017899007486612834,0.10031396955040761,-0.013918909942733418,,-0.0009883682945241372,-0.00928242512261421,,,-0.03648501030793203,0.08509401379349824
FST,-0.03043613010183019,-0.03439896419823881,0.11797381278558874,0.0795258023628184,-0.006432783651958882,0.037203237339456206,0.03981327225924764,0.0876460173534391,-0.02461210365610776,-0.039757023509239924,0.016406280165823538
MEGF10,-0.05540770369468498,-0.03934003000911162,0.0429414186659706,-0.016411111370371254,-0.00278284101298817,0.028304576925906,0.016164921596562163,-0.006459057229140704,-0.020506098340602533,0.07021842418562027,0.0443939995522642
C1QB,0.03219983981293378,0.01564875346041787,0.06704835217261346,0.0429003509574224,0.001697564989506628,0.041452733504821065,-0.005394954948359914,0.0034077408412307533,-0.014521490469938081,-0.09908854656317015,0.038528842711284345
HLA-B,0.012839077813858612,0.03768543175798878,0.09595610610411469,0.03376069435076287,-0.041323590602071344,0.09967984675685171,0.06341866225787102,-0.0016942885605569743,-0.052059454797591935,0.012433700928630683,-0.013496044531808905
PDGFA,0.09755239831386796,-0.022925045047190177,0.07834299107134232,-0.021321971017967973,0.03568961858705489,-0.06618524828162843,0.007769174953837953,-0.03656419008886663,-0.04960531834415176,0.011954122978027832,-0.030888000779231692
LAMA3,-0.04926351617202042,-0.02434381668647354,-0.029159375656410733,0.01112087845409942,-0.005750393225044286,0.031090327208842784,-0.021902936525484865,-0.0357312469871415,0.04176375803912717,0.07760379209981723,0.02753796453247742
DKK1,,,,,0.082681373814196,-0.02163713769583305,-0.033629367434441136,-0.03399709556192215,,-0.0076607744808568955,0.0716138592488374
INHBA,0.05682206779993274,0.09661564080544556,-0.018849302488334312,0.030078144045454964,0.014938017846568997,-0.01443598509606093,0.03365285819057079,0.06700799929051882,-0.04017603284406711,0.01878036222734331,-0.02261409736497836
LEP,,,,,,,,,,,-0.015404000520758266
IL7,-0.02219344627803483,0.029091790005861304,,-0.016879443730170945,,-0.03508246145342528,-0.01922452303474978,0.13555213930243304,0.1112791270323871,-0.02785397460147458,0.010196037144998836
FABP5,0.1111377896715698,-0.019950286387730932,0.04508902484985107,0.005854851028542835,0.003365716810553529,0.04110325561173186,-3.3759991630707926e-05,0.0032623462340017834,0.03760975952505804,-0.025831586891482555,0.02981098658695208
CCL4,0.06604683627840831,-0.028059848654517557,0.05157639818151581,0.03265260354291625,0.02172582995771624,0.06759517198251626,-0.01682031701627662,-0.0017212739677409537,-0.004201901227592953,-0.006282141473589381,0.0664059077826029
FBN1,0.04666092434544711,0.005617496710396713,0.03499718609259924,0.03546058323469127,-0.005741873008225252,0.029733251901579487,0.08600768887624763,0.0019253528125157068,0.019890696055418527,-0.018175510145902483,-0.010176991614313438
TCTN1,0.029050202515158143,0.014829435494256013,0.01220186111665306,-0.023446755798946194,-0.041976416913243345,0.0008862879525722098,0.022908671031537303,-0.05007606517343447,-0.005944799002023474,0.06333719721400694,0.023180342720354675
NCR3LG1,,,,,,,,,,-0.027853989390965013,
BMP7,0.06995395581216753,0.021223749754568925,0.014137915819817635,0.0063937711027828,-0.010153579533106243,0.00938316535867299,-0.004086858146837502,0.05452768653421268,0.080268772396513,0.06253470387427788,0.01933700333291726
NLGN2,0.06564540268715423,0.005357169046676315,-0.004022016443492377,-0.021586734037733472,-0.01095043372932847,-0.016292111994264412,0.0008136408008418665,0.005701687403592038,0.0007001658349858991,0.00510407051200599,0.018006190784259274
CCL25,,,,-0.017359416602505316,,,,,,,-0.02384951279365717
NPNT,0.03150755090312769,0.0055457354572465865,-0.04129503823790936,-0.03747933588445025,-0.0433324814043838,-0.07174680183230134,0.03033903712037005,0.09152459984736322,-0.007523580323570197,0.03395212863965061,0.039092815259152924
KITLG,0.018778067081341925,-0.03165325446815107,-0.028095291563879833,0.02214171558100775,-0.030819494366689255,9.559303840066738e-05,0.016145340674115726,0.08951765513409074,0.07279045408767908,-0.022456818064748578,0.05506794014013954
MADCAM1,-0.030655418842213476,-0.020947460369274095,-0.028556336618394157,-0.02913427685764657,0.009104169862424249,-0.03700627083493363,-0.036122138635988385,-0.03520601078468743,,-0.036877512849866165,0.0037183245298655202
F12,0.0008408027855824627,-0.0396039829125211,0.026154184199453402,0.0032357868824391864,-0.0017114284940156763,-0.017588033195680492,0.0047686147267210315,0.00551573441851824,-0.010215823246911442,-0.05642535087565931,0.027237554514062876
S100B,0.06373777518723421,0.013207934514817164,0.07736359980928904,0.001799415350980734,0.001255539096460096,0.045788170848712215,0.001789168054870821,0.09056969425312018,0.0004046147219173672,-0.01945209120768466,0.06158541075686181
IL27,,,,-0.022027392993324273,,-0.023580762404455908,,,,,0.1403799475150398
CD99,0.05704329308636026,-0.011670424458530846,0.07205772416281762,0.012228805210249726,-0.0023366140686441983,0.0599501417508742,0.008491598430743399,0.01906889168409835,0.04606829928050234,-0.010509192238072998,0.06204520507100129
PDGFB,-0.04004995952507927,-0.07276382607798648,0.0005823737327369503,-0.0215977361995343,-0.017444229937351636,0.0376566727409915,0.003992911597556224,-0.03615045832266506,0.0681057040208492,-0.021056789440771186,0.03343425806847755
CLEC2D,0.09718893699105231,0.02951235942896102,0.014697330229793899,0.045379773818509044,-0.0012345884630992005,0.016833970988923377,-0.0025558761075217856,0.10307906016961423,0.019439452477044775,0.04581552249805651,0.05411195680806173
F8,0.0019098520538281829,-0.005567511951310776,0.08788828826311802,-0.024640872390332053,-0.05980397116183749,0.05167847228096812,-0.02368721849790225,0.06987651964970701,-0.024281151300940898,0.049233824104874785,0.06148722185178139
C3,0.05476142944057941,0.033073937858837325,0.10838279277722453,0.008087923827129959,-0.02280101923479822,0.08272381602329243,0.004345669553295153,0.01241028516013143,-0.010234024082734824,-0.0407777844035645,0.05297590201436302
DLK2,0.005639700583940925,-0.0020626595346828875,0.008883597618726705,-0.015673630477520444,0.014194952026408976,-0.0020521170485060815,-0.005258753538484973,0.04176163343020255,-0.02917435771722875,-0.029712875290758778,-0.017148235955257274
TSLP,-0.01972681852346272,-0.017374116696976263,0.040267376914186664,-0.02802184404361222,-0.018583531860381523,-0.004316420553070629,0.01938220175007551,-0.006575595866330353,-0.015492194219499452,-0.027996257882758308,0.08754443087815972
OSM,0.03356549342558534,0.004942064762843527,0.09720514822959206,0.022695288860662702,-0.022108013370700046,-0.025846901386338335,,-0.02635810117600805,0.07059722041656283,0.00635719115810699,0.023371222334081128
PRND,,,,,,,,,0.007646475409484606,,-0.020037730964438855
SLPI,0.0009676242385047238,-0.02842370199710156,-0.05174857000582813,-0.03495423741400889,-0.014477666679438773,0.066482967769669,0.051356816501837495,-0.004561969986927392,-0.0007846220081814491,-0.04137823813801872,0.010754201045497826
AFDN,0.026023697673658898,-0.009048129076385554,0.015661283871139863,-0.007799609768515466,-0.02316565731111259,-0.02644990619463329,0.023093621363216788,0.0324546390686618,0.007610334019163088,-0.00898410727429512,0.03796243493038555
KISS1,,0.07439799146788045,,-0.016386825375743295,,,,,,,
