,UKF243,UKF255,UKF259,UKF269,UKF275,UKF334,ZH1019T1,ZH8811Abulk
APP,0.014922933408996782,-0.12685606997951496,-0.02584235738364696,-0.03540800987428452,-0.04618808953371564,0.025265757328803463,0.07650700877356682,-0.05314159773955187
RIMS2,-0.0453597680725884,-0.04547221777369635,0.06655555671073214,-0.0595409660907457,-0.04534364794811707,-0.04263103163278467,,-0.011185924423389386
WNT7A,-0.03174567814466387,-0.007719055602929828,0.05820366102516533,0.04393729428323806,0.013379462787299717,0.00526926895518976,-0.056505728040558464,-0.053000470151141184
GPI,0.012528344446804847,0.021234388747812447,0.08485169425089904,0.024185014288904887,0.009065008957432532,0.03376400048677688,0.09095311812459758,-0.04001457802014178
IL1B,0.029762734808165568,0.1060953041746729,-0.03561748860826435,0.0011199974893708145,0.01034770131049465,-0.0345422253982504,0.03790657867216039,0.02524553584299938
SFTPA2,,,,,,-0.010747940410684676,,-0.01528423520652493
HAS2,0.03080942951906416,-0.028587402779913642,0.012177728216613042,0.07183599905776936,0.004708572475991734,0.07155033605464745,-0.010302083902883629,-0.059881451985587995
IL11,,0.01909608352230652,0.06099879809966427,0.09179335128092479,0.023283836964098307,-0.012071132674086802,0.038414224323740004,-0.028141477261420435
SEMA4B,0.012877015118178585,0.04194953885747166,-0.010871447831181264,0.048947390413893226,0.03429464097755493,0.010371906453227454,-0.03542643719755329,0.0065579758307595
FGF12,0.00451675808303922,-0.035482096271545055,-0.04659360143677081,-0.0625945283947129,-0.0035950996411866546,-0.013592593932371413,-0.015010204790220773,-0.00918831163044744
CP,0.00911198917387799,-0.009523506892020101,0.00021837733845712082,-0.0043785608835977,0.014655201400571034,-0.012865504692880786,-0.043124903274801465,0.025177239514255212
NLGN3,-0.06323414287049137,-0.06367616591370498,-0.06312173414805616,0.03493926236749182,0.03149668620982949,-0.02326963346758932,0.07336569804907057,0.011317302735601702
GZMB,,-0.025083490564506327,-0.026791156649096266,,0.03001157910543996,,,0.03939565974313126
PROC,-0.027957787220908477,,-0.03198602377528076,0.017427452965333375,-0.006289402791111155,-0.024447909953925255,0.07326854729401024,-0.021649474456036134
TNFSF11,,,,,,,,-0.014467019059191049
AGT,-0.046220565354634396,0.015139998926591744,-0.011514279970061034,0.07624033772808146,-0.006853067708013657,-0.010997054633890464,-0.0030844323794329046,-0.07947149360209882
PTHLH,0.0024806480342810535,0.0177581805331223,-0.001721889279438877,-0.01782160295140665,-0.01280828028560323,-0.024263062264958318,-0.042752595205527315,0.004255351482817344
COL1A1,0.034076585366635014,0.022911571615244694,-0.03134141274847354,0.06491824474563558,0.0034868783153654756,-0.05142864362122762,-0.04726675756543611,0.0391074966718948
LAMB2,0.07685640138922549,0.029171254007415864,0.009832990601775116,0.04496732181747856,0.05116174057947698,0.025265232657042367,0.0121848276128374,0.014225955978587765
DSC2,-0.007106855716818858,-0.03790515018279484,0.016078651255749886,-0.029354420229335872,-0.0034472253477458824,0.045098343259269286,0.010933058196479904,0.048858383186871523
WNT5B,-0.015187177986284939,0.00163311463515141,0.04834106964541626,0.003769452984621666,0.01288455594885194,-0.0238579938955822,0.010366532054538012,-0.05170392799553592
LEFTY1,,0.06185305688938489,0.07834703960241635,0.03544343210081829,-0.022725369956238535,-0.02755821688237102,0.011585963984049623,-0.010208593485279352
FGL1,,,-0.022936475399414742,-0.01964879172927417,,-0.01238085192755505,,0.06078322543748167
CXCL5,0.003213667812942188,,-0.0073468205635360655,-0.015367751868934737,-0.020584553268125413,,,-0.047235640739236015
S100A1,-0.016145855370037907,0.0031634503009295035,-0.02278111826869455,-0.0652026930634352,-0.03115231829267687,-0.06355305446953514,0.022323872061055024,0.08000282447602787
C4BPA,,,-0.0051751659811431015,,0.021604568769073615,,,
NPTX1,0.001059074738912163,-0.021190658464713515,-0.03814481088236659,-0.029240377891543594,-0.0003208829122391437,-0.007250735470726732,0.05334930362462613,-0.07010578650764865
TGS1,0.0441325734700916,0.011901611908702535,0.02450810378676343,-0.042815120486080514,0.006657377267389378,-0.006465077800133892,-0.00812082462556871,-0.005099656903019155
SST,-0.04594617484638533,-0.02527364914489444,-0.009415206399424735,-0.03961918335293592,-0.02324548656629492,-0.02894578006230107,,0.007790530460267993
IL34,-0.026165228496841685,0.0172065130176129,0.0072138876780820736,0.04226956041066386,-0.05248547794230736,-0.0029261800877142196,-0.01142727550422146,-0.018304757413136384
DHH,,-0.01885743382371539,,,,,,-0.030800127546422904
XCL2,,,,,-0.005423784433932623,,,
RSPO1,,,,,,-0.01142784096680393,,
TF,-0.01377540598793977,-0.101839997430088,-0.03375767351716698,-0.07207288431514482,-0.03689110855425991,0.005648505436633116,-0.01629671069506681,0.05039376340579074
IL33,-0.018991776835364644,-0.024960063881467418,0.0065535321916122035,0.02843331211017119,-0.02302873323828476,0.013041240480589215,0.04566802986753518,-0.061684114735420396
RBP4,-0.028592003820609845,0.004099056397298304,-0.04292496273894276,-0.022896421168159417,-0.010663104871106397,-0.04483455315567472,,0.06504907045166516
CCL19,,,,,-0.015630554666535196,,,
CCL20,-0.00536710169904279,0.16995751433341563,0.018322427564830823,0.09567630541565811,-0.00459436058134696,-0.011261548061538803,0.03369223947196812,-0.02772900702078546
NAMPT,0.053032201354014166,0.12040712770790318,0.04443083648332697,0.08961345355596431,-0.03189935039433012,0.05381637846322538,0.1137075745981076,0.000950413646947371
