,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
LAMB1,0.07153443994461935,0.024225710922522424,0.052983019919532075,-0.10260239075614436,0.004051760586087816,-0.07577554074717367,0.10812411245255349,-0.04864365246135836,0.015697468849053358,0.024380571904808714,0.03804739590930385,0.021659962055461335,0.07589834480672164,0.008596217420073125,0.010769975418671375,-0.11384373817671399,0.1140448765191615,0.04330634747495611,-0.005355149714886152,-0.007961257024360463,-0.04656519277886406
SPTBN2,0.07269065976195298,0.0021828728084582086,0.03214753174284619,-0.001777839649867582,0.024644866218572096,0.045563018446899715,-0.030595538720985634,0.08347452517587475,0.025374374190342403,0.03529210303028799,0.15657032912771024,0.05277965992307296,0.006208078852645838,0.047296204681544225,0.0853214786550224,0.1544451312626504,0.07238760099831955,0.07295426894489639,0.07323562757912107,-0.057690916412157615,-0.0534396492090642
COL1A2,0.005069990638156557,0.01764900995748979,-0.10705607445372538,-0.034321224510177134,0.020335072663930566,-0.021281499807678635,0.035780616167453934,-0.03688621829345211,0.035801438921877,0.003361183283692843,-0.029337548241712738,-0.006427484260215239,0.06376453084755347,-0.0048090683543395235,-0.041498915100150496,-0.042504924239490205,0.1149344413732429,0.057166459863339,-0.058146652858502026,0.023087085505348257,-0.014592100024972968
DEFB1,,,-0.010159881520882872,,,0.005586509799185527,,,-0.0008968378911686806,,,,,,,,,,-0.0069506789439348375,-0.003447802870731308,
CEACAM16,,,,,,,,,,,,,,0.0006456258662530753,,,,,,,
SCT,,,,,,,,,-0.015619675066516127,,,,,,,,,,,,
WNT11,,0.03887036027365671,,,-0.03373634953405515,,,-0.015313393668093976,,0.04137116447959465,,0.0114740344662556,,,0.008869902231608459,0.07723821971774482,,-0.0017252758991767691,-0.009213058946007099,-0.050751466727119034,
LGALS1,-0.013440149295471009,-0.09087202312246226,-0.013792204620714165,0.004154524223415423,-0.006672440011697577,-0.12437890283746578,-0.03149433702977617,0.003268246598099023,0.023146281614484406,0.02874282079787109,-0.1325286499107436,-0.06546724808372228,-0.005505252815441687,-0.0038250948528920823,-0.14587309155022016,-0.3025694038495903,0.019149203303530843,0.045502120024876636,-0.08588814108537894,0.0018912099903595637,-0.09361916483520351
BCAN,0.08687797147130644,0.04289223980080148,0.07843150487918704,-0.009862939154817583,0.017141014934331452,0.06359413114215727,0.21189398632919917,-0.1086117311419594,-0.09391659438126583,0.022016527713712056,0.05300492643765273,-0.019257827708068217,-0.06661380149265514,-0.005519872007288309,0.130262950802625,0.35901965020131454,0.04359047723354414,-0.05862799063162388,0.1334979804914238,0.04205877268893225,-0.005993780724313616
ANOS1,0.12650086542492092,-0.006238538012763268,-0.05376843521804041,0.006251055327176037,0.08085055349770368,-0.012256017860861078,0.07703452979202167,-0.08177678579056175,-0.011628886656573745,-0.03666345127485215,-0.008468547423215969,6.275028699609416e-05,-0.09028546161555251,0.0037626734633674093,0.10584679862753858,0.18330475357186451,0.0033047428178680552,-0.014622297783333418,0.1028616564790044,-0.049714061131407694,-0.024755568890641594
EDA,0.009581146624540952,-0.01630730084337844,0.011720293721021686,0.03646843215570532,-0.03469065456858672,0.07868092475503252,0.043471880422617744,-0.018309663713234347,-0.013310246747433408,-0.00032736691184751324,-0.01879996119514413,0.08288023251301455,0.024526794371432428,0.0053661005992374925,0.08384946199378428,0.08984745278870984,-0.01919397776664149,0.03312875114079139,0.0950375579969534,0.061662381249312205,-0.040543970077225384
FGF22,-0.0683846154145483,-0.023189045530107345,-0.013989999440969464,,,0.002715777779184514,-0.014277937283599943,-0.014036740234642993,,-0.02220229856221899,0.14486303464853323,,,,-0.003580357338290216,0.057593967460470734,0.015809522209527683,0.02729168199783422,0.05228529136669345,0.027230369257698988,0.0754950260239501
SHANK1,,-0.02227479737951206,0.04461795344583497,,-0.023794580543556803,,0.019585633189384128,-0.013355066826064538,-0.022862877615984784,0.0028521248879914223,-0.03376491410809039,,,,0.0639110593492958,0.11221434909781504,,0.07054672115608618,0.10249223361612596,0.017727263114286965,
NPVF,,,,,,,,,,,,,,,0.0258486391642277,0.03846857025203441,,,,,
RAET1G,,,,,,,,,,,,,,,,,,,0.04540150110305779,-0.004501733090328324,
TGFB1,0.038774297794052066,-0.021899292118645344,-0.021125427243628057,0.027807670795060514,-0.02243081547959313,-0.03976520458357406,,-0.0028795938282479084,-0.021309734110437142,-0.003052785208504017,-0.020759358123194467,0.11034818118968828,0.14666356785361445,-0.020056541847356776,-0.01086653211453742,0.03891692371684016,0.12001731919119417,-0.05972896452447257,0.08208118831045079,0.06791883738119102,0.10995862378676141
MSTN,0.02369629432615617,-0.00786741680033805,0.041349398840981745,,0.021125972116719113,0.06150390988400339,-0.002830335390271279,-0.0385879514837805,0.002217184127009131,0.03177576616220584,,,-0.031109780128101484,0.0026587148812833314,0.03646333752695061,0.04941377001313478,0.07980452150894281,-0.049134836281325485,0.10101767502823404,0.07077520736682906,-0.035259337808476586
WNT4,-0.024448961295724058,0.030214040338688238,-0.01328323061457425,0.0011295624548204354,,0.04273671141047838,0.08574783641236407,0.032628383031626775,-0.02400147877274175,0.034554438984851915,-0.0029114422297572703,,-0.03812800455093919,,0.10165890788130734,0.1485261073204918,0.08813802126108448,0.08786376980598619,-0.018182723154097594,0.1271015147092996,-0.03151916073541036
TNFSF4,0.08258787565316192,0.03994159877158255,-0.01663803233136384,-0.034012728693853016,-0.01902622202339352,-0.012408426404735922,0.00202845907085822,-0.02526323637196846,-0.02689223529265944,-0.00709130851492689,-0.03489821407998324,0.06612667811914776,-0.04416901750402445,-0.060392520267697404,0.0373256513493147,0.06846637836301386,0.05190915706031733,0.02787273126234749,0.14045540346967209,0.04319360239195248,-0.0367624415997443
NTN1,-0.04392893230109419,0.055081107878595936,-0.009777852344727885,0.002416342147691765,0.02122634555922045,-0.00885084722585722,0.22237034395346536,-0.06763666930154133,-0.0007762352506028898,0.029639943443684896,-0.008815391518266416,0.07892829209876842,0.12234781876865007,0.0541544592188286,0.07545761251025561,0.12341858254773984,0.12569634698494936,0.01172368988790406,0.10059764792082643,0.10807461982719173,-0.06729026536161661
CXCL12,-0.053082755513705074,-0.0018415246495825039,-0.04343928062389204,-0.013018863699108395,-0.031204844097524134,0.009894206396636098,0.020958380758414663,-0.013482967098944329,-0.014353210623652616,-0.02370523214339191,-0.05817676026620701,0.1746133445293916,0.0022178972441538624,-0.006317952791290162,0.03370339612210132,-0.02761468329476289,0.015788721766933,0.04014223678159319,0.014206144016043485,-0.003097886053481468,-0.005230240520115835
GNRH1,-0.018755626520286225,-0.026667464559198228,-0.01833067796425411,-0.047171502724580004,0.023436630688542504,-0.047728646603434746,-0.030854754851986722,-0.01637952674841271,0.0546500952051184,-0.021079809807103427,-0.03205068559445823,0.07335894563101515,0.05052481466365108,-0.01126910723039598,-0.015368095225518201,0.021475817254909064,0.08449751311427853,0.017034986896699772,0.08718507116722668,0.008981240592570602,
FGF8,,,,,,,-0.043119853383655246,,,,,,,,0.09559555759808082,0.023188862621792324,,0.029184133495365142,,,
RIMS1,0.06369556995148315,-0.058479483491573316,0.04366194001928997,-0.015923566722786785,-0.0009877484628946613,-0.02641724425444665,-0.06668806246279836,0.0061507029508092465,0.06661268447123768,-0.009143058852812264,0.10440626200392525,,-0.006541325688579232,,0.04624786378091072,0.06668160497001259,0.02504610778060408,0.08750764739584875,0.04036062913356866,-0.06272336672997833,0.11473286373858876
FGF14,0.047582210750209054,0.02940608604751538,-0.05727012426125107,-0.01999120071129054,0.012340924128569455,0.06790012164051333,-0.007922765885851595,-0.024217668291441143,-0.0030570881222963717,0.02754479296422712,0.14483878210136394,,0.05420967008671671,0.022349579402361392,0.05990074878842431,0.14269167665656607,-0.026544037728830287,0.07382759974384681,0.059623403646619215,-0.028699479398094283,0.003392604184805036
IGF1,-0.02323988518206592,0.01899847183389615,-0.007741611406127601,0.0016222725234545238,0.006007566118400241,0.09762309312318948,-0.041277141687478765,0.01668214201963187,0.05297063358486255,0.007021371404779245,-0.08895720219165595,0.027724751976100238,-0.07665842475246192,0.1628973076154742,0.02586243144004149,0.11960384319344482,-0.01344165017156553,0.0027457135468908762,0.1279046358966987,0.045663662874749794,-0.0506482608430401
TNFSF10,0.018886024629533503,-0.02007465439423499,-0.03336261899443696,-0.05012655831981932,0.01040182780311096,0.09109953628989315,-0.0356458009857605,-0.026838675896164996,-0.051602352899968784,-0.014184374335839809,-0.07588895139219168,0.13935204588806868,0.09335256235563445,0.001893217372327771,0.06112609469749343,0.12617376020424656,0.11416345343823554,0.07650057747374808,0.08089431784627663,0.016268907068272918,0.046419061007308346
GDF5,-0.027108443369307948,0.007124124723038528,,,,-0.03517576567786999,-0.03569250347109339,-0.024739226447409897,,-0.02220229888977952,-0.041787912749585016,0.027057150424730756,,,0.0858558839097709,0.08250050840809821,0.05904220140501909,0.019651108711760144,0.08651192393512684,-0.048349135891634816,
CHAD,,,,0.012897284174083076,,0.04681925007158482,-0.02346261581835072,,,-0.018657832930660128,,,,,0.05601245635465739,0.17271826396250348,-0.025476021082680798,0.04042177898615239,,,-0.041445451611409126
RGMA,0.05199932405923477,0.007955963904282637,0.012966956485663648,-0.014241482359630485,0.034138427457579626,0.03177675991152314,0.1389712398775386,-0.04560040743082754,0.03519668787324909,-0.0614612672714614,-0.018991066206377846,0.023106230514900374,-0.030500088990848065,-0.047552435823975434,0.07132878042181634,0.17164803609308663,0.05801104432101398,-0.06665529507194816,0.13205978718313835,0.04575177340790266,-0.04444649360792499
CLEC3A,,,,,,,,,,0.021712060970904754,,,,,,,,,,,
WNT16,-0.07128263262238836,0.014258304140693382,0.02102002971226526,-0.030827263714428982,-0.014477989207987194,-5.228260615102938e-06,0.0842206682023326,-0.040170187338581666,-0.02686856215695812,0.04256964738643015,-0.030933799338289623,0.12014503557952037,,,,,-0.02104590634340621,0.001081866291778978,-0.047982964547203404,0.022286786335787172,
CX3CL1,0.05164856510666264,0.04548748244793173,0.06656012057155437,-0.05872109687461914,-0.008923320535248911,-0.0463255866199218,-0.0071148704039054695,-0.05898297326108966,0.00047391300856246656,0.012093291234433548,0.10575204314131821,0.07202418008965764,0.10470353720133041,-0.021793584975688403,0.0778122122440518,0.08301700024887812,0.13850271000746334,0.05174098427204225,0.10809323259756573,0.032232740226212454,0.03198625767862548
FGF1,-0.014195830135077317,0.02068881720909265,-0.08864573126003956,-0.0014233750888985096,0.008193520775488251,0.022367166668087305,-0.11022782530767875,-0.07535484743995728,-0.002272320608473361,-0.03561268151149179,-0.12740192099176675,0.029362439192165656,0.04210551198557957,0.00643942383068694,0.09429455211861379,0.1533487407065768,-0.03472076301032809,-0.01854475862815483,0.055558660081286404,-0.2128337512479279,-0.01515381943141769
ALOX5AP,0.019944603869897132,-0.02113899159199227,-0.0760829237461979,-0.003833827882961283,0.01658531418618177,-0.09510493853231475,0.06652012967511692,-0.07711462408443694,-0.0818417838900036,-0.0022160242863485283,-0.14152497072933515,0.024018474788245283,0.05941200340292529,-0.13184549053759873,-0.04089363062770465,-0.16316886630771593,-0.036489134806434766,0.018015511555464842,-0.04326617361178364,0.05701073727339381,0.03150115993417697
IL1RN,0.032119925473950685,-0.04389665299418559,-0.02222072670748548,-0.03436700223689581,-0.006325127897059511,-0.08065126157945444,-0.03292585538499229,-0.0142570509943932,-0.008024031713883573,,0.01134886147244891,0.027620591867353373,,-0.052370465978782366,0.005921182445667492,-0.12193153309942842,,-0.008212970529256037,-0.021905010896418758,0.06413497711985158,
PCSK9,,,,,,,,,,,,0.06695224694256233,,,-0.037961294352605555,0.05528026260228729,,0.04067738757378668,,,
FGF23,,,,,,,,,,,,,,,,,,,,,0.159638391597778
NPW,-0.04834088137625433,,,0.002482993147413,0.008973890205525074,-0.04592854906242496,0.06481827838119973,,-0.021669141408501267,,,-0.0024647716609136937,-0.03971105080515355,-0.0689193093263766,-0.0005568480888549333,-0.03346800622590146,0.06101944197572672,0.001022113613821998,0.0179514894846329,-0.0016596036973595524,-0.0273429233473126
CXCL9,0.12987323285671903,-0.040537767937312744,-0.016340874985801706,,0.01621140248574668,0.020496386957424933,,-0.017243081775133635,0.01103900391939618,0.02903745952801339,-0.028855921535058855,0.014203992984743587,0.12650227539983064,,,,-0.02757147420962962,,0.10244088737181065,0.06283269883276268,
ANGPTL4,-0.0076437912630746745,-0.07079703017165813,-0.04017765138696108,-0.04682446558362271,-0.017503076833368998,-0.05754687865374867,0.0021802121893899546,0.09509951201080996,0.1087997257656901,0.046254938969580585,0.013680163917050674,-0.1290068103009277,0.0955009759110221,0.07215142799963517,-0.08354365611100227,-0.27904759748849145,0.007823492704278689,-0.008762315831942188,0.010763829153009769,0.07163227969945507,-0.025258599664879474
CCL11,,,,,,,,,,,,-0.015379241157259778,,,,,,,,,
UCN2,,,,-0.029024810609804705,0.025495107661632457,,,-0.015107722669710626,0.032049625268715895,,,0.05567225822297272,,0.1597893973416871,0.034406830621803185,-0.05782398437468033,,-0.005352988419456167,,,
OBP2A,,,,,,,,,,,,0.03603741447469972,-0.017460607270799403,0.055703200404664026,,,,,-0.039033523034829265,,
COL4A3,0.004562163016509759,0.016995636247893124,0.05710159220677765,0.042136040294015985,-0.021842052150136623,0.030102856413794458,,,-0.031660354720606784,0.09799781689968683,,,,,,-0.015902451491030818,0.02290408888545613,0.020265133059535843,-0.005083061047127695,-0.02096969539010508,
NRG3,0.09719569615356195,0.0734696269795735,-0.02888676107228449,-0.03257398049667346,-0.0029696677271312593,-0.006247378792630153,-0.07947236832856218,0.08104111835126895,-0.02506024572145049,0.053632142563962926,0.07002423763823402,,-0.04935919084530717,,-0.051112919719548906,0.10737482166764976,0.03322603139003983,0.046461964462221735,0.13149087095771253,-0.0575359859270456,0.10018146051772314
IL23A,0.013853604067260293,-0.024587049278359547,-0.013758151796733674,-0.00793125997734119,-0.03693179366806695,-0.030690059298711967,,0.12680116496136165,,,,,0.11955644756037648,0.07168310879124502,-0.020107307656229374,0.10710252819418639,,,0.10387270069416894,0.05798474571856483,
COLQ,0.050252316752701205,0.05781621136309084,-0.011120099634697423,-0.01785323943462753,0.012598359521946384,0.0478758572936464,0.12697423732453142,0.025130110199425886,0.041310094161298556,-0.006063880663159925,0.10027719050380826,-0.009970193376875413,0.042865262897854646,-0.003265225317408205,0.1115080293407082,0.2731401963386198,0.01627386682865696,-0.01748577073230452,0.08972396215434658,0.025836641015278376,0.0232809176113832
SCGB1A1,,,-0.01046653362166807,,,,,,,,,,,,,0.07014798443293796,,-0.039139689193679016,,,
TNFSF12,-0.017860152395845423,0.013685902725819299,-0.027069855383553363,0.014099869643904674,0.007483670368151665,0.025121085532998577,-0.0014044120688213736,-0.021047984598797333,0.0019780532243699692,0.029663055360189695,0.027815469262803007,0.030184486313628488,0.07189860025142018,-0.09581149991882906,0.0212819824087191,-0.002949506095233067,0.10058164819679012,0.04867567712191585,0.05978943520261784,0.03418363625231072,-0.10726608470919366
DKK2,-0.0603977850296265,-0.012412771915475991,-0.01228233473451536,,0.04053123149058805,-0.03654482744964793,0.009196364781413115,0.0628929250351597,-0.025092459559857113,-0.015277541620820876,0.06777743537570623,-0.07039369522079932,,,0.08220398033616662,,,-0.017625235798202854,-0.024418507228621544,-0.031509380554695585,
FYN,0.0466445391075352,0.0497900935436548,0.09024014362469852,-0.023172667286958014,-0.005501043533860973,0.02848620746416406,0.2006823104289082,-0.06275196219133237,-0.042105626333341147,-0.018076441356916252,-0.015248089867049267,0.04238702438853468,0.022095304479571167,0.007037065505869744,0.06083115705021935,0.2882508618691395,0.1386968764000267,-0.009384441559202785,0.09611353794332145,-0.08143613072299168,-0.0566372040575535
ACE,0.005399589581015772,-0.008789654590579059,-0.024573611818162477,-0.04368353892931508,0.03286975589331275,0.0017562675016308496,0.07948199683672638,-0.06143898692689191,-0.0014463178992979377,-0.02316687611792272,0.04959475888483847,0.10673924798317565,0.09356935943309111,-0.07339347987668848,0.06547432182629942,0.18215446607856328,0.1070735686393701,0.0712984490773253,0.08601007569942713,-0.03125672493398276,-0.03626731213831583
IL18,0.04128117585995219,0.005541747049562336,-0.1061450805454495,0.007084351625553028,-0.005726500003186269,-0.028460286565969203,0.07128593178958803,-0.09875982875931241,0.019202614524677464,0.008043512107297975,-0.12299171825119623,0.10383684803380677,-0.01852631522872809,-0.08790889577285008,0.054647108730326806,0.18068517134202025,0.022945595810812666,-0.026751327343710066,0.09362330093208993,0.05056298298149202,0.00582036883797058
PPBP,,,,,,-0.03459536453565938,,,,,,-0.035514310676998194,,,-0.07745531641906912,-0.07835495963640053,0.009961858723742311,,,-0.008194072607160287,
CCL27,-0.022024844815087333,0.21553761225136212,,0.046631612855666554,0.07104496282632025,-0.035465448413677186,,-0.02268183529416563,-0.019170607927040503,0.055908628835305695,-0.03532818861743046,,0.09382685052436332,0.028901293852627217,0.0532933710794727,0.08979126982533575,0.0574377060457085,0.015637532250480674,0.0002707914349428526,0.09639215604434696,
SERPING1,0.05367598533214546,0.0059414045667263785,-0.06984526386593565,0.06300584601609162,0.03258763377302859,-0.035442220490116125,-0.047411198405442424,-0.0823626393913248,-0.00420973515951973,0.002333670888797716,-0.09827327827640925,-0.009126203844802493,0.05460575504434025,-0.018637318146762897,-0.07202791552821025,-0.08958261165926665,0.11829089941867196,-0.04833371869690704,-0.004598488520873165,-0.011189047027602983,-0.06480916530612262
AZGP1,-0.03491709251641077,0.0561553944159528,0.07877324746227218,0.019779508733943928,-0.03577430126540537,0.04527151496522673,0.10629201138119362,-0.03687857954259612,-0.008576160219883255,-0.020611619392387398,-0.11011564596975734,,-0.0476246146224945,0.0004734975168465217,0.08652868182859154,0.014595811763605354,0.15537952944414807,0.03342521481560276,0.0837899120598044,0.06943262508545484,-0.051676250103617934
INHA,-0.021092477422861338,0.014825086168169715,-0.016038788198691773,0.022381693361116308,0.07727225882383008,0.00881495051553512,-0.0010554379625702733,-0.025773976289590925,0.008017851788622438,0.025108072803123,0.008659999139017582,0.010289370444478106,,0.18414853267882422,0.04261650667909741,0.10079059671450605,0.08218077979904029,0.06617742998698582,0.0013353403017981396,0.07584750478189692,-0.02467604422445737
SEMA3G,-0.02251042158022388,-0.028746947588319745,-0.0007455347142931243,,0.03319722813776622,0.032647981330100044,0.03643557105567262,-0.02905115527877265,0.036626655717963814,-0.019852701328089722,0.09050754872047342,0.05056437544140166,0.09967169376094538,0.10813317330802825,,,0.0010729941183666486,0.0029521974109601597,-0.044153227094427816,0.01582009601466589,
OXT,,,,,,,,,,,,,,,,,,-0.03981162841138398,,,
COL6A1,0.02367684907797409,0.026001660565522024,-0.012180127161441467,-0.10617138668534479,-0.006018641709559895,-0.06574082700853173,0.15111943456935933,-0.0862751785399443,0.008995336430042907,0.031651823237803446,0.06526616821873012,0.014156533412491524,0.06811603490518445,-0.02509091963911445,-0.07281381712277865,-0.2045127333577585,0.11957342228109522,0.0522757230552791,-0.064491109008821,0.02999522766906123,0.07748226632272508
FGF17,0.06496036567124061,0.016952094420678986,-0.011478191498403846,0.030179544746652524,0.06707494629497901,-0.03620002791334594,0.012985405006500013,-0.02225047109910358,0.0036050715551574886,0.09515653899500912,0.08925157545752725,0.010103607637811284,,,0.05838485066976219,0.12365625440994611,,0.03280864096868454,-0.03718697561329672,0.08611544058164435,-0.026698990777383108
TNFSF8,0.06854542738772863,,-0.010159882566841374,,-0.009927883579089287,-0.02285255296423834,,0.03851597701404199,-0.020037376662835785,,,,0.026688148604533883,0.01282579080172115,0.006568793504887515,0.07036590957098335,-0.021045914525419197,-0.04233290476989994,-0.03749200002919137,0.06853883429110844,
FGF20,,0.11939183526102277,0.017749980258236396,,-0.013071150055808223,-0.016423400004597643,-0.037026874651991844,-0.022965439644708478,0.006101827805515185,0.013880288526841682,-0.00886045072326151,,-0.029629991910050633,,-0.035573855931685404,0.08537938060894795,-0.0016025858362385215,0.03750144009599014,0.10870438800676632,0.09516482399910602,
ICAM3,0.03555669474883137,0.0185087718938846,0.06369153568289751,0.00482894867132111,0.012983074015075374,0.023270274363329416,0.12425013013956229,-0.025921722319473293,-0.010738817094666064,-0.0049963717210367575,-0.05215609846315818,-0.0011154490943268197,0.09952405186020796,0.07863084552107685,0.13277083578885449,0.17445250415003075,0.05625396797034674,-0.0082774598267403,0.0345321041561061,0.07904538150483996,0.13287795683628326
LAMA4,0.02952287167047603,0.04469361893691361,0.02693101572620161,-0.014405585600015317,-0.018977749394095248,0.0031945277910625917,0.10420752748927616,-0.09410738938918722,-0.02312627591944441,-0.013606027943893784,-0.0354691617389693,0.059717029004625485,0.07005726591516816,0.0760022911391438,0.0034821174051611874,0.00981555795121156,0.15168153595673414,0.012522510890169763,0.04425092969961975,0.09943254856097389,-0.07359618742563112
INHBE,-0.008942515002018873,,,,,,,,,,,-0.0045212549478307225,,,,,,,,,
DLL4,0.04184844027084485,0.03221345743757949,-0.024925223716305785,-0.06720118457678251,0.027442670744901563,-0.03607327897637039,0.06826064447211684,-0.05212598067179073,0.016628628051586488,-0.022037750970015004,-0.01405585122816521,0.09354179606253663,0.08711763264192364,-0.037734165068632995,0.0888208224340797,0.09106576424665228,0.1369709525159563,-0.02291611944442586,0.11073170758368402,-0.022986777271148045,0.024743356166462158
SEMA3A,-0.009800108714505163,0.025122956917578657,-0.001312630468258314,-0.06365398205184317,-0.009685142206058614,0.05979880216092085,0.06566618493142036,0.06611282896552803,0.06305686789363431,0.03230447037471421,0.1411184705891969,0.010747118600815633,0.07524149792810374,-0.09250941974456243,0.10870659171941432,0.06200970832239958,0.07629946821390415,0.061688991056117415,0.07803836840034371,0.16611583406814012,-0.06268687851473924
RLN2,,,-0.010911039950943027,0.11773590845294195,0.03146007608912947,0.04010167065583232,0.15100634917265754,-0.018309661352789025,-0.020410570210747516,0.014433915397814764,0.01858362022498023,,,0.029261607650883318,-0.00399318428575274,,0.021682543327337735,0.02891890271242201,-0.003645132317848848,-0.04095002510877014,
C5,0.01068419641579254,-0.005192404603846279,-0.030243140982575096,0.0828606041562608,-0.004155519673644722,0.018262360647970967,0.10056900503659033,-0.02177135603780885,0.020999609480727963,-0.02622500611118663,-0.0015807073570922655,0.06568363468669197,-0.06237109489160976,0.006728636836091413,0.1273869905304485,0.07031412716045721,-0.02767176335788672,0.028915214238536904,0.0521435023364939,0.085941355373789,-0.00654839804035183
COMP,,,,,,,,,,,,-0.025288690491502844,,,,,0.058465244395376155,,-0.0019318252116824859,,
EDN2,-0.03298563810761443,-0.018424665355126827,,,,0.008465574022333605,,-0.019485860131587915,0.019308766506802938,,,-0.03702581905657012,,,,,,,,,
C1QA,0.02342898017159015,0.005378325431384542,-0.021421429904118057,-0.0010643109178706275,0.036979403190478724,0.010156812970008419,0.05707309747926767,-0.04168878032134629,-0.025769900952396237,0.0013209039046579328,-0.14059441973737444,0.09891163944477246,-0.011850122874667147,-0.1926152270444613,-0.0781416957827169,0.030137467470774282,0.06602746369280665,0.004339247015975429,-0.005061366669525715,0.016802857340754835,-0.045017873550791974
UTS2B,0.029749328322485818,-0.01971646888448162,-0.012411581393668821,,-0.019768294321412506,-0.03794468157448068,0.014375458367495778,,-0.017642743076927182,-0.0017937693756016671,,,,,,,,,-0.006530708786360911,,
COL9A3,0.017231668637142507,0.068538137141991,-0.005898395588264003,-0.0309575345469651,0.017461046317665933,0.042518649394244636,0.20368175466103938,-0.06979461081285268,-0.013017171007612127,-0.049112995281249024,-0.009131324235579172,-0.050589153833799735,-0.02761373196878129,-0.05845709209543424,0.11569376340237594,0.16521462710657175,-0.01564428548466282,0.023270164043994793,0.1909585533873544,0.06575167461469734,0.022410282762187678
DLK1,,,,,0.01163063800663087,0.1799942366256215,-0.03284665738566533,,-0.03827628200813221,,,0.017692326645682963,0.07889812202635806,0.0483928485987895,,,,,,-0.0555451992077301,
HGF,0.06812266167884948,-0.0319964256354784,-0.05258728121074532,0.07232486991822569,0.04894032120937686,0.06769904832988109,0.012509507018005933,-0.025263249810174766,-0.0014980592801735874,0.028723764996345883,-0.06416058909142604,0.14750108415651733,0.14278185212401348,0.01892288715206304,0.04859130391795007,0.0713103596971658,0.10201056299590569,0.015029090892856046,-0.03377296816184779,-0.0818053867876697,-0.04363456929975312
GIP,,,,,,,,,,,,0.015643129643313176,,,,,,,,,
P4HB,-0.012148008164480967,0.0023446466914337385,0.0021987431675317714,0.004481827905387138,-0.040818639826218486,-0.09156479643007624,0.1568450944454535,-0.08108773616784891,0.006246957609027632,0.005609527833792643,-0.0713170272527909,-0.033196950649694475,0.07704314250671503,-0.044804687765220265,-0.1150683560370117,-0.28852078878481974,0.08535608874349654,-0.01491808217831822,-0.07831834275435723,0.039505733676524706,-0.02208028368937305
ADCYAP1,,-0.00125712976479942,-0.015418659290544529,0.05943454456203689,-0.0046418473243069035,-0.008005784550968518,0.014602353273737646,-0.026583959779369937,-0.03383272259124246,-0.03011819539474942,0.050178564115731704,,0.07496452505020519,,0.02256437000805097,0.09724768199096293,0.06899287160418002,-0.007785145366018765,0.039629708499953765,-0.04809698871695577,0.0271603009909265
GREM1,-0.03711814880556683,-0.025916577994731935,0.017186676496573048,,-0.026119581803157432,0.05921968316372725,-0.003940347372951907,-0.004229014393090242,-0.029427256766931892,-0.01787012470085843,-0.15848600719212882,-0.001464755072383466,-0.06558998594403441,-0.0323101346914062,-0.01546519709100615,0.006619771947457109,-0.10834716877776807,0.04970256773014734,0.07109452036953223,0.011839712392228835,-0.005654218349212784
EGF,0.0010634474439582813,-0.03562085180369414,-0.030905779889538264,,-0.0028324742406639026,0.06285224073595047,0.03216529971085475,-0.01466358414155911,-0.011381082842013213,-0.01655766724289076,-0.041485880502058904,-0.0009404520039595456,0.06339897034638386,0.06078282247497898,-0.007827624600129235,0.04510181947810589,-0.04602344790332352,0.03785090798250689,0.11283261076216487,0.05408381411905222,0.1754123026888764
VEGFB,-0.01159426630819471,-0.01344458099949987,-0.03351069071565828,0.0296622676276573,-0.04755081140503232,0.01842121180278746,0.07809952638420628,-0.06644433632353478,0.02460413715825762,0.0283071409754009,-0.01585524195483675,-0.1008379037213309,0.029644277675143542,-0.010081351525429313,-0.04042485062927652,-0.09984583657237671,0.05087956313430391,0.005757750678678757,0.02127405778955039,0.005376424165190919,0.06753794084393575
FARP2,0.0025131673237185114,0.016227095635646102,-0.019948541708335314,-0.018764092604492053,0.005505906578453535,-0.009036307291593597,0.10345674710767827,0.0004979407739651811,-0.006861659974027708,0.009387496335272761,0.008926551291456418,0.0608900666891935,0.004099990255746081,-0.025271401936679056,0.009298852845444657,0.16173593658970192,0.08668562820639121,0.03325928809846104,0.13452839345688702,0.06832874056537006,-0.10073519333487942
BMP3,,,,,,,0.0053064738892222,,,-0.016865939965127398,-0.0316675889481891,,,,,,,,,,
IHH,,,,,,,,,,0.032888837806147,,,,,0.03547399860561255,0.014413435723515802,,0.02728904951374253,,,
LAMA2,-0.010124105333125539,-0.04104411659079029,-0.04089067951646637,-0.01602072690601357,0.008837045390868945,0.024240244149995146,0.04313194021711431,-0.07737940711858114,0.03009572833435656,-0.007336950177235013,0.024156742747228007,-0.0657413832773536,0.13271634698429702,-0.004666707471882762,0.11876685557562328,0.08068163790369443,0.06027422938345634,0.020063726342606718,0.019141018146754354,-0.02606185940745147,-0.06779736114980643
SERPINC1,,,,,,,,,-0.01887614130318712,,,,,,,0.07306000500320699,,-0.03629629949165996,,,
