,MGH258,UKF243,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
VIM,-0.45770040897853925,-0.2764476351774189,-0.21769045048837143,0.12777403264198617,-0.20257955403360448,0.003240132423012115,-0.4814483058964959,-0.33626580925767785,-0.015021754912362626,0.2658759352174337,-0.19367988733394315,-0.143849635358936,-0.5311659572715087,-0.4716590164295608,-0.17112376833910622,-0.017959595061868845,-0.2994664350405484,0.08735157440540676
PLAU,-0.04208781787108803,-0.18213828690129258,-0.06781241922922199,0.04686915123092825,-0.13696887954670234,0.007004104619009617,-0.4002526273272628,-0.18640178072557115,0.08918437763848272,0.018351463465451297,-0.048141638824113375,-0.10556456867636439,-0.0349855795614218,-0.29254982866585083,-0.19657229330073453,-0.05120824763175197,-0.10317042399256234,0.015575363792573658
TGFB3,-0.08785365030324593,0.17053139666493264,-0.0420132047460578,0.08350551413441552,0.10678913899077765,0.04950772128739475,-0.18738428465612744,0.028998103201106715,-0.040401933872365015,0.2438720487847376,0.0729841084395199,-0.015060712554463243,-0.07064909022597325,0.014169912296127305,-0.030748839144028414,-0.0802314865896901,-0.045207704740421524,0.06341426238819431
APLN,-0.20313739233380682,-0.28434269015666414,-0.05114951352760728,-0.035607511471535964,-0.23338723794500707,0.04811633532027228,-0.4121364966628599,-0.0649182734261747,0.03001148381690085,0.1627951368597012,-0.20123526923982188,0.0816381097219377,-0.29075072685953557,-0.1859790906712213,0.1076049005606476,-0.043717179431892086,-0.11083669512117796,0.06691909340632962
SHANK2,0.018717204862376168,0.21077592410279827,0.07430648707607644,0.06410975699167273,0.23253273266945512,-0.0787376152688069,0.11666171490640033,0.08893615222757056,0.03643401741818477,-0.24324363167591795,-0.05348200383722249,,,0.01555562718071818,-0.076902824569533,0.08934720415415363,0.07157819222633725,-0.12059261081966227
LTF,,0.006078446156893912,-0.10007909358809694,,-0.28425360440570147,-0.020216727367509537,-0.4084983958694276,-0.018118661202257923,0.03252023297714634,0.2114391420977754,0.03926770848944592,-0.019213612117246,-0.018987362022600193,-0.13529036245827716,0.008881554632752421,-0.0075694508432246725,-0.08914884200468332,0.20462620133838083
PYY,,,,,,,,-0.0673893347238401,,,0.0018045365587836708,,,,,,-0.038017579143734256,
PENK,0.13978434646539692,0.1622810072385382,-0.00047992108822799307,0.0030153905670244853,0.24058372253013943,-0.12297882212528367,0.12735980319518664,0.13441417000828795,0.01359327316421806,-0.08283745695656493,-0.06679210088177491,-0.006993076903540702,,-0.07112264113886334,0.036939045931404145,-0.10017259004429817,0.04568302919775393,-0.12739379529847483
CTF1,-0.04578709506722824,-0.037599835194875766,0.01829776304147851,0.03772665439870155,-0.050702487430297205,0.00022827181309391636,-0.1918809165970924,0.01376676061443822,-0.012396597985264646,0.07547825423601844,0.04438030188473467,-0.025744793056898037,-0.12193341463907717,-0.013733913694113186,-0.005896265917990311,0.05741680567117926,-0.0012173320171317602,0.06720143023433231
COL3A1,-0.2461450148650426,0.09326764922933675,-0.09497379773680255,-0.038023135951593276,0.023583263155895977,-0.00644910918979008,-0.5316779942213988,-0.08604069787867473,-0.010752221920536204,-0.06563335260094863,0.02886510953292773,0.015473281508686366,-0.2579870208928632,-0.3949903084113963,-0.13960201104195175,0.02374371307103486,-0.15017901973756453,-0.03030085818485617
S100A10,0.4567737938317056,-0.27732975741271204,-0.15103026942778147,0.06229200158588046,-0.3524775080070231,0.049279334322725965,-0.4996130420831877,-0.2544215142851593,0.06998672621813665,0.3542470945844062,-0.3606281061784143,-0.0007885679922466675,-0.47348720375876857,0.24734167129479595,-0.15191926442907952,0.0062268558543748355,-0.24415677610454903,-0.06743541320682504
FGF13,-0.004911252838314929,0.39292378486393414,0.04788500068733302,0.02738578939740999,0.10296051007036841,0.02604422606718932,0.24887060222937654,0.13952808555555826,0.022604027996090154,-0.3037262735990651,0.006993239973769142,-0.03616152474859284,,-0.01321676287115975,-0.03807145816455516,-0.0007351994607971521,0.07124450574801808,-0.0679610885226812
SEMA4A,-0.06548697221117322,0.12158537296036451,0.0896391508332644,0.01922931829516102,0.13913335752725464,0.029671718240058816,0.09516150942467182,0.024312264482911797,-0.03923732308867157,-0.12556517143861695,-0.004997161134517106,-0.058804013315620136,-0.03689217593347662,-0.02691886420899907,-0.008652585922920718,-0.07548418522030328,0.1026184307960728,0.10286267224943685
EFNA4,-0.03651510049592607,-0.11831639416856053,-0.02099282129671032,0.014235102261200236,-0.030629464646718823,0.026567666606056972,-0.2016069514782087,-0.009713283530614236,-0.025975404758798625,0.025495006688589863,0.016821677083391256,-0.05226964187085687,-0.12587692407450815,-0.17654773812991395,-0.03360690105996789,-0.032908158909925045,-0.00154933389027251,-0.06279556518269575
HSPA8,-0.18232074153208652,0.04967040721873429,0.10238804714418998,-0.06999617056293558,0.23624212763334076,-0.036670238472885815,0.049727557654432174,0.27502587630077374,0.025064740349764754,-0.5115609851659363,0.10074767298878526,-0.09632795477472651,0.041489954915487605,0.14475965523562023,-0.06712353781534929,-0.07496316235473942,0.06577562241974373,-0.15118781935165176
NPB,0.017213894494561607,-0.06267579386571363,-0.02804869511095901,0.020206213156922472,,0.006417442834168128,,0.0013982131182623903,-0.019477521644966706,0.10337872715652795,0.007909298659340931,-0.01661617061213621,-0.05294036570141804,-0.06844757967990754,-0.044494418822282604,-0.0033684714394105067,-0.011000745760455021,0.03218869973771969
ULBP1,,-0.10219688057584413,-0.03480469948888363,0.01084724155843665,0.055102770587891044,-0.01891355478362318,-0.01806627234858044,0.04403046106605867,,,0.03276515010177611,,,,-0.03216663727531068,,-0.048517950143002156,
SEMA3E,0.09148167554963693,-0.13587905563475708,0.005014965767404715,-0.02797902509055129,-0.06145916916972821,0.052958964277055195,-0.03896470070416786,-0.09029370893959461,-0.03132685560075939,-0.010152023485235744,0.1847322365667582,-0.04384083397478918,-0.04330374141042919,-0.2969395503764272,0.008022199494784568,-0.15259640208081338,0.08884150883145481,0.07917258019969033
FGF3,,,,,,,,,,,,,,,0.0019433629244217112,,,
ADAM9,0.13552314531819445,-0.13148725857907048,-0.05376311087083714,0.0033345480762707394,-0.046277411918666786,-0.03263074069903614,-0.4011278620909292,-0.22735904970038423,0.09004197062706903,0.1412706864109319,-0.06473174791101852,-0.07089485064716433,-0.09200951794233507,-0.35595098014990445,-0.08401276582062454,-0.051320227736985136,-0.17189066780701673,0.03585580239784647
ASIP,0.08768429531293945,0.015591617170176982,,,-0.059348684301197455,,,-0.024205746416386186,0.06544526431204879,0.05727109985563295,-0.029333498998029957,0.0274919297874546,-0.16900736066009395,-0.016491519102944517,0.029979157354220767,0.05120317651172173,0.0005079729349823651,
IBSP,,-0.026371403531852557,-0.07453594066830563,,-0.16682010121018023,-0.013326214809086847,-0.1666276982910785,,,0.08050339433358933,0.000652445013394012,-0.014681786940660684,-0.015661280576813496,-0.17477098022452894,-0.1255260646216422,,-0.10055421856696219,
MMP12,,,-0.016212791987472913,,,,,,,,,,,,-0.01725568932018018,,,
FAT4,-0.13196893330307757,0.04664890283209565,-0.010039473773544319,0.007315012475633124,0.03451495347570994,-0.0024084903676553095,-0.10317751957347006,0.11393234914794345,-0.012543073358466687,0.11180903852011087,0.048367247053175064,-0.016926628385777343,-0.11361009969090703,-0.019713856111000468,-0.04447944689189307,-0.06862661823762861,-0.0773415789610702,-0.001672380531360806
MDK,0.1447478020303525,0.01919043019309098,0.06305182447023543,-0.042422581537449225,0.17439548083141698,0.0307564751326254,-0.5008772832340435,-0.19043288299653935,-0.03252560726577521,-0.13830278709682206,-0.002954761598563541,-0.08997807845155954,-0.11932856772059071,-0.2426777073767792,-0.10148643206619315,-0.014302465415884525,-0.2174456919268195,0.04793572124275468
BMP5,,,,,,,,,,,,-0.02183906056817331,,,-0.022138193407639242,,-0.06765910926254626,
CAMP,,,,0.026972497964528146,-0.036675511061729754,,,,,,,,,,-0.025269196649378493,,-0.052191263822912004,
HSPA1A,0.01206397684231474,-0.0859015651774503,-0.004018188953047417,0.10136932692182983,-0.13358245207103608,-0.023817840852193725,-0.14574359148853172,0.06364341998297983,0.22129081647965937,0.13148156561538343,0.053710644657108376,0.04889633792900383,-0.006139487629346861,0.02871149721212299,0.017939942256735217,-0.15238695445031522,-0.038123709655919234,0.06402571131593363
SOST,,-0.05821688137903689,-0.04412782481552101,,,,,,,,-0.055742505050609285,,,,,,,
SEMA3F,-0.0669405503862796,0.05649153234582288,-0.08791898811739865,0.04771444839725993,-0.003800490953850502,-0.025973992145933978,-0.25731049365652164,-0.07925458810029769,-0.012395480207821155,0.013379533234948617,0.011745674711295413,-0.013878610002074016,-0.24897466152675785,-0.19428640182153528,-0.06406349792153195,,-0.08879683051012946,
ARF6,-0.051362971930442765,-0.12542044548935696,-0.07003439923880891,-0.05665665131631849,-0.056938882191265965,0.013199957601476416,-0.10208392045179908,0.01306028897691202,-0.025695648982708978,0.016153218989108528,0.055523932160135896,-0.054278672883321825,-0.014606627214916207,-0.057269317138210624,-0.0583162117049145,0.0841194724509818,-0.11779438372031446,-0.1512668196060139
IL6,-0.018932162717759285,0.005520784228036972,-0.10074044743695593,0.0028172822563954183,-0.04554408565580578,-0.022746446462721445,-0.17513468797650794,0.0024632867081709497,,-0.012393351039318903,-0.031457686391919544,-0.04565935807134141,,,-0.044754256438395715,-0.0057824467714879865,-0.1437286235572908,
CALM1,-0.02731892538599047,0.3678168766697676,0.13094281710543546,0.042682952333883514,0.3699777122419207,-0.024238325813157244,0.3653625152856136,0.03780151645460784,0.03131047648319998,-0.3137810228623393,0.13111561363723165,-0.01769370384815813,0.08854486632502336,0.1405301701489153,0.011059374081006141,-0.010767143364986,0.20014454301452284,0.012380340564671608
VIP,,0.33121381641835246,0.006048494022272673,0.013956959693685631,0.22144452680650462,-0.025674162572061676,0.08358819253905202,0.060151894748246636,-0.07787918456240205,-0.24920284662090444,-0.07334723116038806,-0.03616156907295678,,,,0.03563552473380909,-0.005350347766067795,-0.0485316088426841
NMB,-0.1180599135704086,-0.1607374709144266,-0.009015911123789569,0.03056886145127259,0.018849260204547587,0.003033832641232424,-0.4282649602028975,0.024609267630691465,0.07636931362315544,0.20676493682687414,-0.12590834351253982,-0.06111728528865166,-0.16507604316224744,0.11575555811311548,0.14851615545120586,0.0017352872219394914,-0.14436932459194668,0.11324822092518577
CCL26,-0.03395632541216163,-0.0014148243209471203,-0.07325245259773985,0.017314779305150352,0.01813359110598694,-0.06944094101910447,-0.11228305648253321,-0.03275732681420338,,,-0.08425168412218886,0.07068995777863951,-0.14146550997506685,-0.05190437072846148,-0.030717223156406986,,0.015514390259854781,
FBLN1,0.004887432117590288,0.20855870387689684,-0.049905037394022946,0.021753743441310962,0.07115168991192018,-0.05935891429138944,-0.2473535593967971,-0.028881474849168642,-0.08090113486003296,0.14515849224141367,0.025030648310781094,-0.026975852280579405,-0.024345882113207044,-0.021757503279170143,0.002176370509222587,-0.05779879171491436,0.040755669226635156,0.004706007769044192
SAA1,0.04514957813899168,-0.08311689271790554,-0.07849640672977493,,-0.23327776715764104,,-0.2710510200718063,0.006672382801143101,-0.03297673310163392,-0.14692246562028743,,-0.05915499921736553,-0.04678166034017659,0.09943481838844408,-0.08785361452361402,,-0.09324969575324912,
MICB,-0.08460867219134037,-0.02970072560694122,-0.018687785563127782,0.012848654836470429,-0.02899321379363426,-0.007875162759459724,-0.1966163203607919,-0.04568687501961444,0.0602478885843124,0.07588715440266175,-0.02479205467013036,0.03253626405454865,-0.004265299812349774,-0.10488637041780324,0.028824170175032027,,0.06657837341697807,-8.482278687190006e-05
MMP13,,,-0.03370756982449505,,,-0.01857853989219967,,,,,0.007603553092661848,0.017721165719308127,-0.04004588791992534,,,,,
F13A1,0.028406938937859318,-0.09103612751055147,-0.07054712198673986,0.05572364232937199,-0.14109280092568977,-0.014801455684153041,-0.17248257916966328,0.02460778741303306,0.0024082811801734746,-0.14199556811088,-0.024333401410774266,-0.0064862089881986005,-0.062230938547014156,-0.1834478589054326,-0.15469150457150305,,-0.18209324513386105,-0.08322169765536172
CXCL11,-0.1243982961045166,0.07258864973932529,-0.09788533871042046,-0.012936936967867817,0.10047400629810718,-0.04582067546175277,-0.2877680225003358,0.045135786675398366,0.012468299730146286,0.04119949986486577,0.004221676826708488,,,,,,0.12068393233190014,
COL5A2,-0.26185618797890625,-0.04286690719137446,-0.1193680433268242,-0.08698284437995048,-0.21647105661751437,0.023236932125196626,-0.44437923016010517,-0.23457717596672692,-0.061200239682554086,-0.19569424422960463,-0.041477228281708786,-0.02375903455852443,-0.4120238405979944,-0.36269456668527394,-0.14209647907346193,0.12314265213146937,-0.1769107132258423,-0.02121366297290819
EFNA5,-0.048165213687072085,0.030270773901936558,0.009101512452458793,0.01644897773637147,0.17499494712656158,0.06719057581526455,0.12852120635329112,-0.027371446576443453,0.015291378772614383,-0.2450042541260289,-0.0033235648074051213,-0.05932299231944091,0.013450489135479499,-0.16704564110046835,0.041104171240494376,-0.08216733659973222,0.07522817120136883,-0.017817269518104074
AREG,,0.02507553277586133,-0.06161233264429443,-0.03875779154361457,-0.09575286239369658,,-0.008304858530417868,-0.010504190188395199,,-0.11452511521280362,,,,-0.02783212664038642,-0.03762103971775386,-0.07493743222288494,-0.0738427949454588,
EDIL3,0.46695320561270587,0.37931023394958946,0.06427001616334102,0.08281214418512196,0.2694455800777157,-0.009930560479734554,0.5743838693307827,0.19385940106987312,0.15997495457025265,0.6041011143598835,0.31338601256547866,-0.005372944732762243,0.5043109246382554,0.5064901594782683,0.10502815555837441,0.16295209653176534,0.15736818970280203,0.24803975567716927
CD86,0.1737419050294715,-0.08783446395892344,-0.04930418913300755,0.003651473828386489,-0.06755511647472703,0.006828022647821787,-0.2744769377799275,-0.042453222942228135,0.11075243068799773,0.13711334857838792,-0.06924337731085942,-0.0377930437329136,-0.16445721183559972,-0.07059721957751501,-0.04404931047320469,0.16320257326130197,-0.07447371861626109,0.10868702661014158
AHSG,,,,,0.08863977508955946,,,,,,,-0.03772017647658966,,,,,,
WNT9B,,0.0018288933419402086,,,,,,0.06422297647336137,0.007978300789007345,,,,,,,,,
HRAS,-0.013349446352446526,0.04628068984392811,-0.04818727131901596,0.06100486174776753,0.04161268881629344,0.04400913002851244,0.07552550004351258,0.0350232035312827,0.01839946167192032,-0.10286746439663833,0.08721767175850637,-0.06486302963114322,-0.02244180274785713,-0.0568585556624422,0.03569242099018698,0.012872829910731855,-0.09750581573768442,0.13682520520201988
C1QTNF5,-0.09299165195552933,,,,,,,,,,,,-0.08557435554471125,-0.193685898503163,0.1310465960109655,-0.02482817536868369,0.0007498485421313927,
RLN1,0.036091788044327056,,-0.029348654915885647,,,,-0.08903853216823374,,-0.015277685422576725,,,,,-0.10301375767777636,,,,
COL4A1,-0.23230391074541717,-0.01887926678358458,-0.08141526185702606,-0.08771939405001732,-0.09957236930385736,0.06947619280231232,-0.5425464258740881,-0.2962464222882739,-0.043337226467352996,-0.018944632928439224,0.04067988641526934,-0.00012461469148174724,-0.28915658923437804,-0.425481532765154,-0.0694748681081306,0.05018205546050588,-0.039945014562037195,0.03885517951276567
CCL3,0.19677250103361157,0.16037918718873886,-0.04637419432170437,0.045988203752352574,-0.30014263934005747,-0.09598552183165088,-0.2024017184682211,0.0033380146022202995,0.09584088033928181,0.1196924931575416,-0.03823049406721172,-0.049241453453630006,-0.004759435662417244,-0.03358258566628442,-0.06898936360962499,-0.057760036915086896,0.1436955505385522,-0.10718295313677405
BGN,-0.21758678055720312,-0.042018768766724016,-0.12887988302010828,0.027641032588639043,-0.07552115641702284,-0.013036361874240105,-0.26758660030631076,0.01209145483740458,-0.07192303511625564,0.14301838956788773,0.1118467649860468,0.05464067752165175,-0.1855309603368808,-0.36527682313117926,7.091402324585554e-05,0.011285545077501112,-0.04981980145370504,0.07544902813433679
RETN,,,-0.020639780866896846,0.05330165748910159,-0.0639721239509508,,,,0.0712856192429203,-0.045464835939497676,,0.022453635134924498,,,-0.021709802750939918,,0.017064709405320067,
S100A9,0.3169178577067273,-0.08245135044941682,-0.10810315559763493,0.054286396149970544,-0.2087376880758382,-0.04673646906574528,-0.4242838842767721,-0.14938574164240823,0.03659603774091389,0.17788100890656725,-0.1407405943140417,-0.043790769173877545,-0.03562890131549933,-0.21731970584406923,-0.12480585008373228,0.0263032079535449,-0.14123548674532935,0.09942115588584628
HCRT,-0.13206201230754078,0.03864939384660131,,-0.01773161763494342,-0.0019298677708197468,-0.027181752859159154,-0.09065242489596274,-0.06723789883438026,0.00010466512851178672,-0.06068710052565802,0.020737374138168212,-0.07432823497362043,-0.10245362764421216,-0.11784246964702946,-0.011405772612615104,-0.07283500316700434,-0.0053855846352163774,0.07889352571346263
FADD,0.005519798014862709,-0.040978432940725375,-0.03520025086975143,-0.0004792890590443286,0.014572969623230042,-0.0008417646037843873,-0.30819597874085697,0.06947391546025306,0.025098934128692886,-0.024339316834419582,0.10710175703909794,-0.09072859391055302,-0.15627531058947686,-0.011031673055443576,-0.05415688052351865,0.05186409374696062,0.030353795393547968,0.13719041164214987
ACTR2,0.041140338137324366,0.03654027593657975,-0.029553711354365436,0.0725702423208382,-0.024966467566642184,0.004582624977971307,-0.14897440126636646,0.024570999656031302,0.00712105497150638,-0.13428768267014135,0.07660628236802448,0.04968263855534756,0.10425273053093087,-0.11421479406219807,0.031089996060548623,0.007667228683217189,0.02919644563789996,-0.014515472768984851
BMP2,0.05548372906570085,-0.12667274640362136,-0.011253040459944422,-0.06151780965485562,-0.06377503109813167,0.01897131463204394,-0.13308235805083893,0.05528590497602289,-0.01628316987453089,0.04189267791732272,0.08139223167232718,-0.0034332050855376928,-0.11829545839618116,-0.07236677875735949,-0.05896020636386357,0.07493507900280282,-0.11963582921757365,0.10473744129287407
PDYN,,0.32858255082047766,0.031132783911719038,0.16350096765884253,0.31488679969445726,0.10653959162217724,0.17462318094695256,0.14315060486129255,-0.05781760870302144,-0.17070407808310456,0.05834278935073402,,,,0.08016499338251225,-0.010099124627513435,0.12340689060541417,-0.11652254966922418
CD55,0.09285621872943899,0.10717962373461934,-0.08912219711923897,0.017442510105641823,0.041834590675267264,0.07917509106927233,-0.014350262192866173,0.007089071457102383,0.04197642369308434,0.1919049380180802,-0.001997305281106687,-0.12356723163347216,0.01608146976509365,0.04673554870266247,0.024669340491742804,0.06252728667970253,0.07948601274890163,0.2404730576441496
OSTN,,,,,-0.03246676380845261,,0.07196756577513234,0.04081476005797649,-0.04519371046224687,,,,,0.03151983964528968,,,-0.05211232632749081,
PDX1,,,,,,-0.03090291609367625,,-0.03775024718167474,,,,,,,0.023638210415683772,,,
CD6,-0.009733759632864585,,0.0063536180834704754,0.05676064461330727,0.08877766311715944,-0.008007140416192564,-0.025722283130354823,-0.019141386332084356,0.00348201863426773,0.030788729367585636,-0.01597385365453758,0.07808836851869144,-0.12149859993167601,-0.09478128413614463,0.10168583592608477,,0.04740890885114145,
IL16,0.13039774268779697,-0.009725621133421018,0.0023377341191186084,-0.022928564748067846,0.007563313160246384,-0.03296808443402638,-0.19787620152983604,0.03855423700830758,-0.010983307425713597,0.14356275094040125,0.043241376010292584,0.016971549428916453,-0.08588146066804984,-0.021674346498313072,-0.1033511869714465,,0.008172964265336126,0.11756190454005032
LAMA5,-0.19267637676930205,0.06694216550600943,-0.0543958736185446,-0.039696921577299406,-0.1948836337539161,0.04591258818102636,-0.33271227103093104,-0.12357776585874475,-0.033308688219851876,-0.14607644264222128,-0.04463877597551974,-0.11919424555032135,-0.27666023077976176,-0.36502424905890724,-0.06060892040900365,-0.06841688733201633,-0.09452015714222292,-0.0729459442242861
RGMB,-0.09200924658453118,0.05397036668194932,0.01088325034751749,-0.045921043473478876,-0.0843101293513245,0.033184693687812745,-0.17348745534108456,0.013960389610179163,0.02481504174668374,-0.20851300826369187,0.02874651348641045,0.03723891541067653,-0.14507431582480732,-0.16339897560356584,0.04266099314356277,0.04081271356650835,0.0002607985624399706,0.0746567010725613
INSL5,-0.04253280804054397,,,,-0.028034226851881134,,-0.12627760085811998,-0.04482807972899616,-0.02004774152370045,,,-0.03971306342396908,-0.09478460305024092,,,,,
IL12A,-0.01741126402547381,0.022203446660742875,0.05429816857725308,0.020687026802936003,-0.04785288725679098,-0.020684029560067232,-0.33299116448652805,-0.031560897089095485,-0.04024788206495217,-0.04262887065999939,0.012158098253112197,-0.02619031061305827,,-0.03929048626871119,-0.019821824688133555,0.11949871153643532,-0.02365827127110497,-0.020133447812770006
S100A8,0.2883302673685274,-0.13060541231360956,-0.09096950284878227,0.021575858906820185,-0.27123722979131193,-0.03631862874323313,-0.48820268421384105,-0.21930709734815806,-0.010955232394876523,0.22577825424594247,-0.2243071583171869,-0.039260678767210906,-0.06404735273415915,-0.1383584793265174,-0.1341638969480326,0.00423226125981879,-0.0429882419758047,-0.13870736839657666
TAC3,,0.3283186221843845,-0.06389787833839135,-0.078529820858765,0.2280929101999008,0.0036333195417770935,0.1272263916563191,0.12108107555699656,-0.02951254543615826,-0.28787621680346626,0.011055971465062542,,,,-0.033010542113953864,-0.04731313722323415,-0.04142699792710389,0.09119076398080544
TAC4,,,-0.01217436969257188,,,-0.04126825234494793,-0.1147445557116932,,,,,,-0.05927364154856642,,,,,
MFAP5,-0.08087374072153448,,-0.031000962575500206,0.0007106118327870833,,,,,-0.04968425525890585,-0.025215525137099216,,0.04086701054729497,-0.022326350108412992,-0.021030050207168402,-0.06275087845676897,0.12200426656064409,-0.05377381931717511,
CXCL16,0.13255981800936006,0.027543773061180728,-0.05266470538546874,0.040986211506677625,-0.1255280546918757,0.028876626866548877,-0.2485234235666114,-0.03278824045135291,0.07294497907503492,0.3288348559531141,-0.022967430296211313,0.02304267003544452,-0.027007634193416886,-0.1443318959057136,-0.01466814762675854,0.03508742733073475,-0.06971591970314077,0.024662326882223085
AGRN,-0.3069655888309002,-0.006504803776529909,-0.04772506062903349,-0.049021885017861914,-0.06206593086020844,0.04775226747956807,-0.44909046409775333,-0.203534745430571,-0.0542881066268851,0.060703024235925176,0.09948696463332454,-0.0008117400915434491,-0.3258231671495041,-0.40358867447583535,-0.026549689097349217,-0.008407121395504612,-0.10880108381013949,0.05423288599245753
COL4A6,0.03853313011985397,-0.07081639045488666,-0.0018896102344770134,0.04250096876304978,-0.0762882215187597,,-0.13584600818902223,-0.0147677105065585,-0.04406440041159839,,0.06030562105614318,-0.005840853114846288,-0.03769492437749044,-0.31077811528348853,-0.04172660819492555,-0.01840559770528023,-0.06471848361089612,
FST,,0.0033477092246851476,-0.040531319069952186,0.0037840155186492043,0.12119941562152399,-0.0347895708258565,-0.030361512599014956,-0.012484338161844319,0.030375246863836983,-0.11396608855749622,,-0.07299874826376666,-0.12189210011563144,-0.41819719107045267,-0.08248528770585246,0.07045845563508633,-0.16342823597774414,
MEGF10,0.21161330354251376,0.2669382133306183,0.059259848441855355,0.06650746627945718,0.024762346931931443,0.1005011604895101,0.09265782954085429,0.06347887857509542,0.013617669217778643,0.3127263070895161,0.17090704157896427,0.05719367966149781,0.04210703206211172,-0.060848472815275306,0.08782496023070158,0.034235823614578595,0.2401781957032199,-0.021769474332652812
C1QB,0.35968429761122694,0.2684737515176934,-0.12912059450520194,0.08299100152200199,0.003836568765733346,-0.03197828268476653,-0.4193437108029595,-0.03740224668202685,0.1755145407132647,0.2934366363538564,-0.0940508047920806,0.0031847138406940656,0.11292021524662912,-0.28543215543225403,-0.1325862315507641,0.010800317078501077,-0.006400898496493086,0.042666992578654486
HLA-B,-0.47654795507795766,-0.20423383543306337,-0.11053004960312648,0.13403253206986931,-0.3338795677197343,0.016466122817648664,-0.46202687512688,0.15886185931635355,0.037698447321659265,0.280352457945264,-0.24807231916586872,-0.05597301598153014,-0.29856097475739635,-0.5169560399392429,-0.11313519937084747,-0.019730983072646556,-0.0976978952245355,0.00454696350233969
PDGFA,0.0808763379923668,0.05659075731897041,-0.03659937323207491,0.0010154127138078683,0.021063438531928932,-0.07184744071667028,-0.12934661215358953,-0.11471316547003436,-0.010737203776863801,0.07636480593503614,0.09814165332710784,0.0783897414920373,-0.03663237816142167,0.0016613538168218384,-0.11556480232156979,0.01585665678853801,0.06466842048269739,0.07570996058899555
LAMA3,,0.12490122474728979,-0.002907600732927001,0.01774333468333397,0.008968115215557675,-0.05247619907316547,-0.017614984320483446,-0.030247677840892943,0.018362816021996988,-0.11697053823908518,0.0027570320532202233,,-0.0897979758448396,-0.0002829236775076624,-0.020039756682568376,,0.02869472807271044,
DKK1,0.039557525071117136,,-0.00794528790767963,,-0.08040360989898598,-0.02577457691852473,0.05232934791091393,-0.1001447142147346,-0.0017449963873076746,-0.0870889331619983,,-0.031935862846900365,-0.04269803523240371,-0.08693847149594117,-0.05866707504168963,,-0.1885854052468595,0.04351369800024742
INHBA,-0.01763064137836772,0.07926954692468731,-0.012113228970246576,-0.03912476555270098,0.057340751292536546,-0.07185671061147257,0.1224242583320205,0.012223813990686594,-0.023934802205167718,-0.08034881310676048,0.0045563125931767385,-0.04671560462118695,-0.170276581993701,-0.021706428952486707,-0.044713215757856355,0.1038971279805089,-0.05691553852951161,-0.18387220131176407
IL7,-0.0938302188771204,-0.050233603670399536,0.0003192850419517359,0.027739511773868703,-0.008496015081865014,,-0.08512202110015739,0.06341016355900582,-0.01761094082243614,0.08052541808961204,0.023929734307449806,0.0026135436323485545,-0.017391123337951973,-0.041598396904348085,0.015053943555043883,,-0.03942942567223004,
FABP5,-0.026098601393043222,-0.07406305318896818,-0.08278435894881046,-0.029739008874193878,-0.13296380098391636,-0.04264539582572884,-0.1753261160005496,0.0038225462347251664,-0.10230018682030938,-0.007014338209123381,-0.16878388391686666,-0.11750058178087526,0.03774063420766346,-0.32805832751926356,-0.09555217829996406,0.06591277469670946,-0.20980239453851568,0.008015706877971642
CCL4,0.2975650170706565,0.2240505241487385,-0.05881442437972495,0.0501513112598644,-0.25478336801746687,-0.1424494976411096,-0.2160169166714161,-0.010073359536669546,0.07148217337813677,0.1255002470966863,-0.09826706327137064,-0.05109778366523051,0.03789520877924517,0.009835540845223038,-0.04696087154772013,0.08517368062161404,0.055309080897429246,-0.1509936741735937
FBN1,-0.008150170309977476,0.0719979685759668,-0.10042442567117292,0.0012708131671263162,0.011887860501272801,0.007896185367205683,-0.2488877665598961,-0.003407039357534616,0.0032069989521054977,0.015433259388304418,-0.037602122746150525,0.018077909927090633,-0.11645167311744078,-0.09906177028164574,-0.04785085115802265,0.012640661654937798,-0.1445879212065108,-0.022132061338862145
TCTN1,-0.1078443244660231,-0.08025286451541737,-0.049999313607908366,0.016167336354767768,-0.09419432010289046,0.01607053937574866,-0.3994009450809324,-0.013983204118580733,-0.0043651250606252506,0.05354747130044021,-0.01728728631749314,-0.035510262691862735,-0.12875057247465757,-0.1570183405603283,-0.0876498266156687,0.024151675699516213,0.07434859029871096,0.024286348325826455
NCR3LG1,-0.04420259822116428,,,,,,,,,,,,,-0.036911823006411555,-0.00010488029191601966,,-0.046989514776639915,
BMP7,-0.09250977008146824,-0.0056314684640809244,0.12393564158965034,0.008289006281597174,0.05366617955641232,-0.005587975560978437,-0.19498921523270965,-0.14501054871723626,0.05643907594145334,0.1271097231153634,0.13131685919027145,-0.009518370120475295,-0.06592977035070467,-0.20779095473986925,0.1362289040633876,0.07728708288872499,-0.0036895832627536684,-0.05538322308946708
NLGN2,0.0352901753810691,-0.08642548080187283,-0.01646300816014671,-0.047677068864061235,0.016495887106905898,0.03475193954762872,-0.19993554438819883,-0.002103698022079558,-0.04640433283292834,-0.17900499118591598,0.010994810194260702,-0.01768748135805847,-0.15336365180120068,0.0245856403760349,0.0346489165481073,-0.08261357631251602,-0.010743181010885203,0.0029772441809753623
