,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
VIM,-0.03319122061806755,-0.05623437506209447,0.01869584776514959,-0.04318973224310209,0.012318256691260228,0.10733764815353995,0.01510283865471486,-0.01826630827270631,-0.008625390743526484,0.13600509784756515,0.02127062541895892,-0.11493364412582648,0.10978982157864457,-0.08132843534527992,-0.18283039707679985,0.018188750609745737,0.04538600165268551,0.029909891299339592
PLAU,0.054452451407416884,0.04747441005643701,0.017059188493574455,-0.016373576760327628,0.022689496701132603,0.09856569270932579,-0.016913349813383948,0.02146894212004399,0.039354427371030704,0.0921389888935136,0.060246955649969396,-0.041817327476330185,0.08743078503416869,0.06471388584263653,0.025419957561567626,0.05685902344150869,0.07529411758897231,0.09347528528016598
TGFB3,0.01467014304537398,0.032705926395396434,0.0018252708725676082,0.0362734682591115,0.07193208091739789,0.11777599419585037,-0.009949033841587589,-0.03524572586083487,0.017358376421888828,0.12648409511981829,-0.012890018306055784,0.006910791243732971,-0.0017070084872983203,0.09015705202724492,0.07848438524658748,0.014549897236045956,-0.023011117121138153,0.06227979493086029
APLN,-0.09153143431815336,0.014000232356548702,0.025393684250418283,-0.013588474457097197,0.06623444660542173,0.13408882452521864,-0.047796833920248576,-0.03410648217348063,0.014097898001973261,0.059103768356730986,-0.019262917477365082,-0.0918829410558629,0.07216099962731355,0.04727828299081466,-0.05363874498429013,-0.0009275289493696728,-0.016653412689445635,-0.03878263612791299
SHANK2,-0.044915419122442034,0.09306789722962255,0.051530383009470646,0.08157463797400126,-0.01306832984472412,-0.05784212662102424,-0.028871895701397178,-0.013242424184086094,-0.05066471780154119,,0.07421791307762994,,,0.09002923545423562,0.09228430777882232,0.1269290558937018,-0.01110548975342438,-0.0441603200777492
LTF,-0.03225362718883332,0.004630022144601444,-0.023854394316813958,-0.05032198252909372,-0.008166623432863061,0.07332683619539104,0.1073289118200966,-0.04262110997420278,0.012645356838852205,-0.10440917024212462,-0.06750966072456512,0.016818896986251563,-0.027549939363811105,0.031183225215777346,-0.05934850973126944,0.044109040318873353,-0.01885073898664067,0.0075315073759183605
PYY,,,,,,,-0.004047859757820801,,0.0003956214133849695,,,,,0.05319039279974911,0.0774712260067037,,-0.006426494095805315,-0.02778986185893315
PENK,-0.045955158483045794,0.05398197773284568,-0.009227701401404394,0.009692570659110208,-0.04761926371250067,-0.09157611995929035,-0.058617988379063735,-0.013715143986824664,0.008741756187245943,-0.017044296494256365,,,,,,-0.037455460606084685,0.05756111920945128,-0.07655386476071838
CTF1,0.04094419021077995,-0.008500803471636157,-0.003440718053987466,-0.013020190187219845,0.06354944221497828,0.05287864932876266,0.017753843032091404,-0.0084003466410558,-0.033012365106913244,-0.022831812118128163,-0.013493891138007181,0.021237808909354408,0.06805385535110856,0.05861073457678648,-0.002039243095186271,0.005889252331468761,0.10304237414563919,0.04443828062096084
COL3A1,0.06413475821461567,0.05936902792102535,0.03235976664673769,0.004641262533475069,0.06473675719782399,0.13262817485672862,0.007885616541325753,-0.001107756030873272,0.073382506111682,0.027472903617822748,0.041281960569498566,-0.00432266534080022,0.09047590359237451,0.018034339862982397,-0.07705880452359914,0.0214760545885991,-0.04891547572113822,0.0751105824957963
S100A10,-0.030287690076177563,-0.06946072211929452,-0.033901352672627276,-0.056892354721926844,0.04569305510211296,0.10842659540643274,-0.01684396498228861,0.006599376071378141,0.0026967837996870027,-0.007113494138010439,0.018090538940286793,-0.12148999160716753,0.0859519712559353,-0.09691918719669212,-0.12983808826532311,-0.018509207441638,-0.009042563113252937,-0.008995157474091268
FGF13,-0.05588695774220185,0.0012719146914324843,0.014663597507120036,-0.03441721649669944,-0.08730194342950981,-0.07587014979680232,-0.02227312039366143,0.023836106867800695,0.06392207936973808,-0.038340807396207925,,,,0.1309537036166443,0.1414861626588896,0.009603473079612108,0.04784560909996729,-0.09716424565662829
SEMA4A,-0.03460025761443032,0.00869676666897302,-0.007703262291372699,0.02344152182258,-0.05524081821255352,-0.027515017748911057,-0.05546153619458521,0.0007647075396697687,0.003260040231742976,0.08252621885694808,0.026397377355101365,0.06351464829404418,-0.04444997345688948,0.18019762879041165,0.07699797815223614,0.038294809428745365,0.07359189163832563,0.00919518764355024
EFNA4,0.08646242931929818,0.05187553790276245,-0.011627594549813068,-0.0059500149097232325,0.0963414698790103,-0.014473951139379965,0.0018446418240573262,0.017067481435532394,0.06975586969379396,0.05899559086086388,0.026966236085177717,0.017899798520802302,0.03043918507303985,0.08961304393972222,0.04570756192091075,-0.009055571077657032,0.07334502795124524,-0.019147798707189637
HSPA8,0.03274429309597056,0.05686481339182524,-0.02783910753417452,0.039679084994915424,-0.02691947802327173,-0.0005426130399174197,0.04212027592028417,0.020785498753750686,0.09113537601319903,0.0014611241413684801,0.0008987113416342139,0.09443659976350176,-0.017847266071565785,0.07430618071042872,0.03979010404865656,0.039040834892728776,-0.01435566138930575,-0.0573865624816462
NPB,-0.032091100594082544,0.045511799318206154,0.01774571199672359,,-0.02282227369907837,,-0.02257513327374655,-0.015452562965323957,0.046320426961802934,0.022023977663945163,-0.07385286072758085,-0.04783261573178736,0.0696123289677299,0.027186396880005875,0.03689407389639245,0.03627989562823785,0.0478884464705642,-0.010455444258272968
ULBP1,-0.011447145352874485,0.05096937827687128,0.002547921808465641,-0.01583415632665455,-0.020557243276947197,0.054378673969599264,-0.011609475120659504,,-0.020213636098175714,,0.1419547583581447,-0.007230630197415357,,0.0241780651692665,0.01110007513669249,0.026255676295256325,0.006192736238115366,-0.03271634329778388
SEMA3E,0.07171593279572482,-0.025198068262163763,0.03794746300357854,-0.03080622242429337,0.10127441190972081,0.011747162626412533,-0.04730800914795662,-0.03450902914289761,0.08396777168473413,0.11043281110178073,0.055225633026371984,-0.039298908516338986,-0.026909176896342635,0.11919549387742215,0.11425611707610843,0.0070682064962786055,0.044540725349350226,0.04828564142259507
FGF3,,,,,,,,,,,,,,0.1090964632136952,0.12888883477282698,-0.0002824277370740646,,
ADAM9,0.04511757087139061,-0.007178920257835987,-0.025509077968674843,0.002832487405948316,0.06189109945231,0.09234294416764947,-0.03755185275757593,0.03112837308432471,0.06442510006659315,0.037822127678882614,-0.00923917123199122,0.044191498949510036,-0.0106838921684217,0.0046462968812691656,-0.032181830806487156,0.006831841831719379,0.0367794791444671,0.057990118543054484
ASIP,-0.029126924782339598,,-0.015196139115180958,-0.02499275923433349,,,0.06063561557380123,-0.010043005863925309,-0.02595075912402298,0.0990900972659138,0.046706781270274556,0.042546688239113103,0.016947389001867937,0.030982286160532686,0.07650675000525764,-0.03307975219008908,0.026347028450338747,0.05650141041448644
IBSP,-0.0516755159633482,0.04292773861770287,-0.057318934353938436,-0.05601957118141242,0.10883763948221936,0.030139127062673715,,,0.011656254224929259,0.12141576173855653,0.012129393965048727,-0.03747023509120298,-0.04466336605448575,0.01873804435344052,-0.013894458364622948,-0.06616845895327146,0.032641910256398836,0.0021527273467628694
MMP12,,-0.02062241513547956,,,,,,,,,,,,,,-0.00750910238864636,,
FAT4,-0.046375652982738776,0.02189174786426656,-0.021442811917558383,-0.013949454220821994,0.027958498264494105,0.0957363004315958,0.033749152531024576,-0.030401852410419268,0.03397222804191121,-0.06776777744762569,0.04286956761474303,-0.01770174738553202,0.0319574177438969,0.07808538650692799,0.06948925694922886,0.13565727974045147,0.07975837341107167,-0.09753219995440121
MDK,0.15329127186011648,0.06937023916815264,0.0014892004184453409,0.05427403426570672,0.126617395390374,0.12195438478543696,0.055297543466068085,0.027609722695895646,0.051915878462291835,0.10097230619848963,-0.004771488181036325,0.033377017463715575,0.0325841125663293,0.11528150083729731,0.04508076194961292,0.05504063963466785,0.002275018580456192,0.09714875997576111
BMP5,,,0.02243676935433303,,,,,,,-0.02624001477958957,,,,0.003384977528521846,0.09218199577442078,0.031248008457618486,0.09618029222737859,0.11029943868124896
CAMP,,,0.05104374018581314,0.06558037560417576,,,,,,,,,,0.0901935067440384,-0.03269882602651697,0.030511397839097593,0.00551012298119843,0.042307016342043445
HSPA1A,-0.04615093165795033,-0.011833767405022995,-0.018078009653509305,0.0005866023290015461,-0.03710248207589797,0.0727516559251398,0.07799025320776123,-0.01489537140174941,0.026401070508097098,-0.03453425586013351,-0.0234734796679073,-0.007858439441421299,0.006357322795199616,-0.02447352398283445,-0.12098253163093861,0.0344510263243937,-0.05530508779125676,-0.05077225699109632
SOST,0.007829631536883992,0.06705974992348064,,,,,,,0.057577016147881466,,,-0.041121571913095366,,,,,,
SEMA3F,0.06601471331725997,0.06058177395127871,0.12385191529171993,-0.019692725934449123,0.07786350282578132,0.10656979113538928,-0.0006752349294083214,-0.015189346752829612,0.060422769759498826,0.013046223582997988,0.047004416407232616,-0.05994852520844169,0.14008906959081624,0.11073862683907111,0.0530369048146491,0.06852251379790028,0.05773725449825996,0.04393189556499978
ARF6,0.02260405186682559,0.08266237659469818,0.021847890935836865,-0.010527990176684966,0.060878370195471876,0.0631366811015378,0.034994771273306476,0.01774549573618083,0.012325663121988314,0.014217030852758925,-0.042690116428500895,-0.037270751910369875,-0.04057662270050495,-0.04793938154939052,-0.05681396664540159,-0.026888855707841747,-0.023136778415731796,0.04818167312475985
IL6,0.056851935112962146,0.025697138341597082,0.004137264006193414,0.01679922261703577,-0.021857027182875265,0.057680447690700985,0.07280618212928548,,0.026753245003559325,0.029585591829927916,-0.00616345394440497,0.0009229921145931671,,0.10154654148290651,0.029745474039479705,-0.008286547179159194,0.09859409546097335,0.034373910094076525
CALM1,0.02849344385667286,0.03919713220106992,-0.034083883456835114,0.02293583709107383,-0.12259286192088292,-0.09869930404037601,-0.036702253277830096,-0.06316294838693746,-0.029322668967109847,0.06562509950587501,-0.178854336640904,0.040186037183149836,-0.04676352520667868,0.00212024594713141,0.011038387795425897,0.03269873095603022,0.10387832194826037,-0.06895492678095341
VIP,-0.035017406952463644,0.09037525626238005,-0.0027093500234186647,0.06461556423647952,-0.009511983987764835,-0.014649555664314369,-0.021472571004868126,-0.005050503823885026,-0.019231411380201235,0.10169248590090683,,,,,,,0.01779931441135719,0.04231359686331438
NMB,0.09354941833265004,-0.005231702443075883,-0.05072892600917801,-0.039837650984015045,0.06483894034678779,0.14057114535030674,0.0022659333569160106,0.02636849045797222,-0.03444383531937895,0.16559829901431997,-0.01341854559769924,-0.04210155933423378,0.010313181834250125,0.05483144616684876,0.07696153135970689,0.019631012322015466,0.08809932940109855,-0.021777946708959203
CCL26,0.08072184412963912,0.02834665607055828,-0.0011099537480711301,-0.02695152657138728,-0.01474890613212891,0.0965103175638323,-0.014054130082598171,,-0.016834294814673047,-0.003552127615752971,0.007532587960251138,-0.029257177633479892,0.0529064349514472,0.002729425988989048,-0.023828465910724538,-0.013889398140901402,0.0323223626169178,0.02843068197223482
FBLN1,0.10303081105130811,0.06787356384284982,-0.029684073396170917,-0.05478443385077095,0.029923464698756175,0.06741308618047173,0.05047362314448144,0.03834234393049987,0.0690040049091211,0.033763414487144566,0.036456372805303665,0.03575849525806536,0.06596069243119654,0.04934897676484591,-0.049272529555077854,-0.014920837766562233,0.022176146826812012,0.07723009161750805
SAA1,-0.021975637230715894,0.08775788605354617,0.03872650016624949,-0.03281306330664652,,0.0537111235192458,0.10121747660229811,-0.011617663992617454,,-0.03671654088139522,0.01687262134215588,-0.052413082652875705,-0.00644426392316653,-0.02455490784084485,-0.12889008423076326,-0.028685272609429265,0.06847652881392016,-0.03301951512238668
MICB,-0.04758304798308617,0.009361322260635943,-0.013110579899148794,-0.07417853192414925,0.0046748844395465144,0.022027566463102482,0.004383428195497711,-0.01849630376698652,0.03461390984325735,-0.03773830943821979,-0.048723489092824694,-0.02649715500667067,0.02728085507104335,0.01853711958922918,0.07891631878911325,0.01282549621795795,0.12809278146148972,0.06469791169873464
MMP13,,0.05813277714893618,,,0.17047205475808952,,,,0.06175742097221527,0.07391419129800376,,-0.030547228905367187,-0.02384389486590493,,,,0.13169630893756437,
F13A1,0.0026917845439382157,0.01069624307798864,-0.07910014851679072,-0.019509223878010146,0.08063722379498824,0.05790995076931399,-0.02117137024640803,-0.024929289571325036,0.04965578739069812,0.028850726236579992,0.04866099832560304,,-0.015833033168410136,-0.04067683277116842,-0.05023519909709401,-0.010823755369225075,-0.017427558124679485,0.03613501338686148
CXCL11,0.03750695782755434,0.019568490685374272,-0.055849563226698144,0.09039530650817841,0.011915640756039484,0.004898619863274641,0.01260124732118082,-0.014831828562598641,0.04503317004636392,,0.08791318047029253,0.07641669300378269,,,,,-0.0008427138547038922,-0.026056903436979882
COL5A2,0.04970345372269144,0.05794314424123456,0.03959724992079419,0.020049609240361976,0.1337116149918017,0.18391241737474498,0.024113549735327592,0.026821912058997456,0.06237946037594471,0.08131779278053794,0.05377037005501627,-0.05210875279685179,0.05876710800101294,0.012281867555441382,-0.03510725709108759,-0.007884568432351002,0.0040621604448807195,0.07436276881405274
EFNA5,0.09220036474412176,-0.035666370961204064,0.021031810024603678,0.0051046770586425875,-0.006931700006560667,-0.06146748551249034,-0.02709076700424162,0.018897485837714435,0.0729574961272306,0.12700156412559027,-0.026035074557259705,0.15202834614798105,-0.023482670645043145,0.033466355313731995,-0.05814926717301412,0.031376227950441676,0.06478575202555507,0.05918741298846191
AREG,-0.02325250269565464,-0.00966293769889281,-0.02936490992155349,0.022500378257670497,,-0.03736054467042908,0.026755750193997677,,,,,,,0.08496848053321428,0.11346651628471652,-0.019339566079896838,0.026320497304274507,0.04504670814783318
EDIL3,-0.09637195541043715,0.11695222326616864,-0.037703021781799455,0.04810757950308284,-0.10796772407381197,-0.12100818690628486,0.004926912844136729,0.03352318552197661,-0.02012553386791413,-0.07927640087956465,-0.009494623838131712,-0.07153708508278926,-0.12858732178585833,0.027356771639956846,0.006438925311164283,0.019912604687152283,0.013975235899176043,-0.03399645107977525
CD86,0.00880105188965142,0.039323646927007745,0.004911156669801331,0.02749865930370472,0.02900815734782423,0.07200451009662284,-0.04807871814617412,-0.04048457509423221,0.0480584440580055,-0.009791007960055768,0.029815143803392452,-0.07219514524395493,0.029031852242312126,0.02175923475847299,0.04871738416836322,0.0452349003325694,0.008500790155291761,0.05784477167871697
AHSG,,,,0.0015474866307930149,,,,,,0.03916250399311024,0.04136321752827558,,,,0.09673851458489796,,,
WNT9B,-0.03181362001083057,,0.06285357661668106,,,,0.016535201877386402,-0.015011554229242026,,,,,,,,,,
HRAS,-0.04150082883719817,0.01770564172205058,-0.016231965958581267,0.010478378027895386,-0.030092443113495394,-0.03198605136114137,0.008602605135403712,-0.015836884090126537,-0.005072220471521514,-0.04474776087591209,0.12159356011851835,-0.07792873603404124,-0.021932935833343666,-0.10476826059203515,-0.0442585635710343,0.04675957428483995,0.007344837058895927,0.0027140247974124297
C1QTNF5,,,,,,,,,,,0.03588114589590231,0.032229336792732995,-0.024443830555497845,0.0363742404015676,0.0749830436066159,0.0050655663404752405,0.042993841851761014,-0.002078582359657253
RLN1,,0.042488582273880485,,,,-0.03100382747417248,,-0.016302255350346503,,,0.07882886341907719,,,0.05635854082892114,0.0015788950516405764,,0.009659301200528944,
COL4A1,0.010050684937865708,0.059471593958729654,0.023389740194869026,-0.010742562671581175,0.08389239004282935,0.15100039032629653,-0.01544871201648598,0.005465934725531868,0.04482354027107234,0.04876004451235175,-0.011043889332730079,0.026251244346639117,0.07700499655130826,0.07704561339249136,-0.010199821460973906,0.05912444911951596,-0.029238119157427186,0.05607032909269012
CCL3,0.022774944334082125,0.033986428883189104,-0.009448487012751517,-0.011672790313825792,0.012498003633969938,0.11542759833858696,0.11357073808688707,-0.03957051782054512,-0.04458316559302428,-0.045248918259833806,-0.030238573868512378,0.07318778443760736,0.03462631028882065,0.0244635383039868,-0.01446188289179037,-0.024029607600492813,0.11149212056096264,0.04680739226420894
BGN,-0.010225495211442207,0.08325519205071505,0.02957662225015993,0.004991888204393036,0.07651835159715303,0.10753564478121785,-0.05790171137992695,0.026495232192564475,0.05981938751613632,0.03402884693566563,0.03426102092209203,-0.06060631772714539,0.03285370916547359,0.031148732721552205,-0.06116347540346506,0.011208750220486334,-0.0017723928131390975,0.0460650328748568
RETN,,-0.028636607334252905,-0.01846971486439954,-0.01777548105813725,,,,-0.025109433997188634,,0.04435041973093984,0.01005621498130918,0.0598210586254424,,-0.005073129366682561,0.06318202792607129,0.059864200563008375,-0.0457883843995345,0.07074985878499825
S100A9,0.10945900460294762,0.019027900186926298,0.062572115530384,-0.046798311412526626,0.015140753621206668,0.05647894425531013,0.016138870475660497,0.0045396137202166715,-0.024817550135626237,0.031561790974713524,-0.04899864834545077,-0.048945681210546516,0.04732707417641674,-0.033919139365302116,-0.06540270479355748,0.005609245509619612,-0.020298724699420134,0.0385920837117942
HCRT,0.012115045802397004,,0.02674088211387608,-0.013932213292129517,0.12551811612416072,-0.01084641777800749,-0.01996957839705324,-0.01834721585625749,-0.011668608175400042,0.10212306356238812,0.07326395569274712,0.0894865790473817,0.037209437518868405,0.0473504523476887,0.07022020126367669,-0.025336679537903296,-0.008569962248898501,0.00298321285398505
FADD,0.08028757335299905,-0.007992229383060856,-0.04624459511469782,0.028152049573137553,0.10743526262850263,0.13526064132849652,0.049105660331484655,-0.021924082725389794,-0.006385776423408915,0.0075758782938430465,-0.09688127527314852,-0.008324470228684462,0.09008498269516219,0.07431565121659878,0.07192517434653178,0.010862548191912187,0.09464618099763226,-0.007388131120326781
ACTR2,0.07235450350626199,-0.02881329795320722,-0.005054810546436603,-0.008597040684625318,0.0041821791078080674,0.06658152416477522,0.05118453668793447,0.0346521719610578,0.07647993342047728,-0.03573908694107658,-0.039533123412473115,0.050948591600692233,-0.058942816055135114,-0.05411098434485938,-0.05468754049213937,-0.03721343097845221,-0.08315945621440812,0.014484462518312343
BMP2,-0.058091282127996156,0.029487924868106304,-0.014025878213914862,0.0004400237358249227,0.110456044272955,0.06494535933941592,-0.011087660742266817,-0.042757444482481054,0.027249043699779905,-0.03740637234425595,-0.004927279071848078,0.11470213792339361,0.09578601174229853,-0.006150566510533382,0.03557046082393058,0.0033629510215121084,-0.017182441190416793,-0.030464742808314817
PDYN,-0.041073460268299625,0.06501012497746567,0.006427135332257608,0.021123666870128264,-0.05501290029222644,-0.0650837839119443,-0.01884662088269346,-0.026023370786053702,-0.020906462316680488,,,,,-0.057000801314141904,0.04017769055067803,0.04904772159321912,,-0.06002506468650928
CD55,-0.060195821371361494,-0.010723461106973961,0.008950852639428705,-0.00041953387979905943,-0.01290780730844999,-0.04587362122369662,0.030452384894912685,-0.049148089704013895,0.05535800077663515,0.039231189004407925,0.0400210818731409,-0.05542304526758019,-0.02040513240045764,0.07495054078083076,0.025400616116013977,0.034959025693015774,0.019444611657962296,-0.015423594391044754
OSTN,,,0.009572155353334421,-0.018908093158313193,,0.026682662580691265,-0.03085968668917268,-0.017114186462727055,,,,,,,,,,0.01086424450046056
PDX1,,,,,0.10491151893653347,,-0.021377241982087198,,,,,,,0.06668420679650215,0.05930526109100095,0.03233414061752114,,
CD6,,0.010475138682557712,-0.020485780266199013,-0.023784129283613807,-0.01628898434186813,0.03177602536884359,0.030354440938423207,0.06629783683695052,0.07001667233404713,0.035572560190576134,0.0991728106799327,-0.0390109076912561,0.044970236838087006,0.05353249859633144,,-0.011589031983789215,0.06444285685518858,-0.014754039684183895
IL16,0.008070143889938522,-0.01374697195922123,0.02502061825027547,0.014315032460436944,-0.027563401916195954,0.06518370081866388,0.04902010107997111,0.018463108782814416,0.0537319870958989,0.01977410742885804,0.05680266454422635,-0.05026502958277148,0.05987377228240216,0.05360487336082419,0.05216297318794232,-0.027751275134404448,0.011837373191261357,0.0057948217718207275
LAMA5,0.03337703415459764,0.03071840152220825,-8.428118400368376e-05,-0.039204788336981315,0.09921101952158519,0.09154527306960211,-0.03202459563289041,0.00266701929934314,0.01740768044656208,0.15329948909183183,0.0486617201621948,0.0015792172423764537,0.06743994292705288,-0.019307480304765073,-0.1003760876526877,0.001369813740550885,0.017741514079223638,0.0716293205713609
RGMB,0.019643518026778918,0.023473183245171718,0.0060518317913298095,0.045465685019493364,0.1280193900800278,0.0396283358838165,0.06973281763184963,0.026963410408242523,-0.004976463270359558,0.013035900931028969,0.022006698175264208,-0.04501369228350047,0.13096883528493428,0.017687498917066037,0.05889968699592268,0.04991892842824443,0.03424003087009088,0.02164905586917264
INSL5,,,-0.025621540166963722,-0.016836739772459204,,-0.001889298183927231,0.06326876527758038,-0.017740049574349537,,0.09050517146605833,,-0.07269453621551535,0.10588844398563506,,,,0.004918737211996738,
IL12A,-0.011680164024851484,0.027039806746578174,0.054642167999980736,0.0007569625307460161,0.009764145371785243,0.02830795454636889,0.045884829051618975,-0.013314960995855444,0.024171426267070868,0.10697927963822274,-0.014256971044633984,-0.06341380034990154,,-0.023903075314569783,0.05982510828589585,-0.01628999714523306,0.07578269696350218,0.059557333460565645
S100A8,0.09581552463353317,0.04605403566895648,-0.03082411914837242,-0.01150259878663917,0.032148020701473635,0.10070371176801686,0.08355937704684671,-0.0018299206413118334,0.009904137929654404,0.02966015741648693,0.03553766937401082,-0.10020760201970437,-0.0015850608213511877,0.011569802713016492,0.005494257373388491,-0.004852323866596487,0.04177062934887421,0.07184082787171374
TAC3,-0.047783570536384344,0.02545621166373409,0.005461175767592257,0.10545482465888066,0.0018110246610061852,-0.07298655667747449,-0.04069805382838833,0.0036414157039076776,0.015322630327813346,,,,,0.04870030226740884,0.1095344022228158,0.08735576398293418,-0.06458294019467034,-0.0029853367732567077
TAC4,,0.029128486258252963,-0.028898604569524422,,0.1679623373791331,0.08456880075176225,,,,,,0.024654985273898467,-0.02937240952027621,,,,,
MFAP5,,-0.006564670770718608,,,,,,0.015583652095731943,,-0.039449436385054576,,0.02160154558727562,0.09707783593564273,-0.023531056989064245,0.03347647001556479,0.0374417058298893,0.03229948821304043,-0.01290204600208637
CXCL16,-0.03423485930494483,-0.01528612563436276,0.021251189279240426,0.010826044589497682,0.024063465238378223,0.07092407247653382,-0.011300643461627045,-0.01039865912120934,0.028486589026303976,-0.06326106517009149,0.01943801434257185,-0.010733304893321747,-0.03326923853944354,0.07622458644050589,0.1000055392304495,0.04258923941584587,-0.005749335533538738,0.01706799004910158
AGRN,-0.0012191762378762603,0.0749325285353634,0.013984029911809715,0.011167910761833173,0.08150328821753403,0.13609317200007426,-0.021762443526920833,0.003599416445623739,0.07692586671330315,0.07554545884495684,0.01588093334947823,-0.005788305701139875,0.13095753483191994,0.10386511737354058,0.1114790603055712,0.075805068517012,0.019710907971583754,0.10465936754966641
COL4A6,-0.009534163683364613,-0.028636607843184145,-0.020432229426405952,0.02005462667020318,,0.0022986676808921104,0.018919184527913364,-0.008602032138390796,-0.01865769832825366,-0.03934228528457827,0.06355383301093315,0.00943048606329931,0.06848458171849446,0.0806574210304449,0.09394774824240629,0.04790937698905498,0.0912813731064207,-0.015636736453794084
FST,-0.03527311292411186,0.07441546646014928,-0.015415050553186427,-0.026650890023208116,0.0014745955733210137,0.0318246277466004,-0.030759965151984793,0.001072727037974858,,0.060334863167567525,0.04541415799596184,-0.019093479778637575,-0.010477696206640408,0.05855690491842671,0.0009675358060888023,0.016810366218758525,0.06104477520516414,0.10542473065196686
MEGF10,-0.0775917971418634,0.05134280048475084,-0.0154328294583931,-0.011168228143173274,0.06990509111878399,-0.034326735229285144,0.019597977584021455,-0.0633175708267952,-0.004583793237375839,0.04342974758603601,-0.05649088775455562,-0.0059267646374124615,0.012091660365778233,0.146296822866204,0.0626956394156353,0.029909206203680285,0.13381662877039108,-0.016495283213689066
C1QB,0.08270213139333672,0.054677873287489916,-0.023516323482461285,0.07109327200148458,0.06924650548865141,0.1009102188268342,0.01123452434624167,0.03155293166073165,0.03954016835361336,-0.10627897524153808,0.028600325892459096,0.08820816040997383,-0.03416988128115076,0.06108653804210524,0.10992042242818979,-0.0023074576860776623,0.017451831092299332,0.09787406057954016
HLA-B,0.1116561290527272,0.0431316483201586,-0.02723362788384489,-0.03960073028671903,-0.08033417380701066,0.0950840250317266,0.06609797280404969,0.01588063725042598,0.014721499248715844,0.008310394835935632,0.060602683449990924,0.0034014643457056072,0.02744988598895879,0.020121730933011648,-0.1482160878649074,-0.01682128203232209,-0.04189110372630227,0.0425435156824474
PDGFA,0.03998219208846817,-0.00084284198951134,0.023730788204813395,-0.0033909774185104224,0.0605062211960033,0.04592015173745327,-0.008552413408641732,0.02671915137220815,0.053869440315031665,-0.013046939682979262,-0.04181494492193105,0.03536070979206275,0.013845315754448768,-0.025875765266132115,-0.09484137567517331,0.004350739465916088,0.03703399461317542,-0.052467739767533265
LAMA3,-0.03335526488509436,0.026842269486683945,0.013087616837864812,0.011810506310112701,-0.005745292666240848,0.0020580705010684692,0.030220813892442435,-0.021747781357623466,0.02779037822084105,,,-0.05163193650918115,-0.035406800884254984,,0.0884329150626751,0.029148933103063736,0.008212528231983051,-0.021825403146494983
DKK1,,0.12257119525420651,,0.037250277751478954,0.08510662683852925,-0.00795343310681115,0.013467824198662255,0.0915711674392548,,0.13003681127674432,0.07434717302033053,-0.04373588725767103,-0.029669082855964493,-0.024610952544933718,-0.03169602177385029,0.037246722448244556,0.02698466494443003,0.08735298272476084
INHBA,0.012667996624092192,0.0031916782727191093,0.03904591349517499,0.009015984755326471,-0.0038263331966247286,-0.028653412731859024,-0.02718595440341252,0.0972919666757318,-0.03652695164198927,-0.02234998292684055,-0.1066146523547176,0.023197724095359716,-0.0229199580714095,-0.056594711972266884,-0.06440758769160623,0.009661240896712758,-0.019965413185796747,-0.023766854977908043
LEP,,,,,,,,,,,,,,,,,0.16520515633211855,
IL7,0.06605243221387055,-0.0334373941636316,-0.0009666677711037305,0.04657785047523481,,0.03085903763721792,0.047127326244868796,-0.02613592994033412,0.1506578885966591,-0.02054352554986379,,-0.05809507457660197,-0.02846627243176069,0.13469476159361746,0.04378921556093562,-0.033678620374167044,-0.05212584877113692,0.04893774346861226
FABP5,0.13743707318022652,0.01114420540960815,0.047002327327938666,0.022551996127553733,0.07137808099630288,0.040849599329135296,0.03975309274894555,-0.007438189300525349,0.016463273396523655,0.1795272657659791,-0.002200408224889402,-0.0494683343519496,-0.026001669758997637,0.0187549616496599,0.09340756106103491,0.031844622889251634,0.0751320882340347,0.06380935746414917
CCL4,0.05250942256320187,0.05802665454005509,-0.0085452653923511,-0.07296699484953574,0.07511753974513237,0.08626654909009117,0.10371190245763058,0.00489125453664066,-0.02839319301656667,0.04051327691876649,0.005403976759900723,-0.008612474373335517,-0.020919571412101347,0.05647902904061777,-0.029324044090734778,-0.01937205135610191,0.0607518787870832,0.09042043257440184
FBN1,0.0024279871142869514,0.0341387984149811,0.03120657929410095,0.017143603987617523,0.08089014848654766,0.06846890794250397,0.0227276542703282,0.01872797364020026,0.023080609146759887,0.02180146948039393,-0.051522168390665,-0.021346519339795957,0.03536456877609453,0.07011623748194576,-0.03164887501230087,-0.02100807425148519,0.009284011328473708,0.044935923979799834
TCTN1,0.008765847856947864,0.03433200263566558,-0.004013623271507009,0.003583974798517902,0.06250437773042433,0.09845833451435543,0.0002855053830066226,0.050062879320542514,0.0249061028273962,0.06306807046928499,0.027867250936776743,-0.0003217871354465103,0.03469007165496719,0.02411631562371327,0.03692357464592047,0.02632206528180123,0.11718482289522553,-0.0012532148642623014
NCR3LG1,,,,,,,,,,,,,,-0.01943636882755651,-0.01159428343594595,0.018906821669705507,,-0.01934784929934532
