,MGH258,UKF243,UKF251,UKF259,UKF275,UKF304,UKF334,ZH1019T1,ZH1019inf
MFAP5,-0.03167508203071439,,0.01571946310613993,,,-0.0005774010536103745,,0.020897546119155647,0.019444790263361298
CXCL16,0.014638654845474398,0.0067502166714454226,0.04032599060505525,0.011104895242879761,0.02878940063974018,0.020504817442331277,0.07570891939619435,0.012069530535454112,0.012159934535241154
AGRN,-0.057397935738665105,0.03543280913068459,-0.041420280819479065,-0.05171986375824526,-0.029935963863447185,0.002858001493770846,-0.02041802748234388,0.0787593450412579,0.0663872760400282
COL4A6,-0.04359882686837516,-0.049399285507516204,0.0027954530568549078,-0.014794690510474452,-0.017301492836738784,,0.10506983417096456,-0.002511278912780218,-0.00015768642227276085
FST,,-0.011617957098510457,-0.015427378397724904,-0.02422082868479132,-0.029203097272928948,0.04676325805132397,,-0.05496167739905462,-0.039909173099512064
MEGF10,0.03477989952069658,-0.11474168616873837,0.003037320427550697,0.030367920617224983,-0.04786277557406266,-0.007269284418180491,0.05070410544564385,-0.08825043973280922,0.022775074006651644
C1QB,0.12419299314491769,0.03562455389733396,0.02715057298459158,-0.07149270978071656,0.009069476564606256,0.006246284357744658,0.020343234899337505,0.1424810629308532,0.0869344719732894
HLA-B,-0.09318444334081,-0.007758108611289608,-0.07237077442961162,-0.03738254224553799,0.03230208577092779,0.021798952803357648,0.08536396701606414,0.01951326157662736,0.08208045793677539
PDGFA,5.731910202888233e-06,0.03765803381047504,0.022712915417620414,-0.04543163831424201,-0.014197416741695923,0.007211041376153683,-0.0015552431122356956,-0.033356285564282745,0.018986375886773037
LAMA3,,-0.054108284114936164,-0.03170895443553769,0.0222570812673097,-0.02167946847135458,-0.028660436232804835,0.0724892136185943,0.04759134920232441,0.020413295627088296
DKK1,-0.03255690685883822,,,,0.06993179094052532,-0.0027426996404964405,,0.05161974054338178,0.0815908729457747
INHBA,0.0791777260074,0.025788657620804765,-0.021967557315624955,0.03824132752591486,0.002732174765339586,-0.024304331392978953,0.007792260653108969,-0.036896987822299325,-0.005406108030626102
IL7,-0.04842551716128521,-0.029545269513750656,-0.02725814852360953,0.013777598057089606,-0.021289308333424437,-0.021339144546836844,-0.013752910972578731,0.051112898178009084,0.14863267040709913
FABP5,0.008614923640317417,-0.02867758771370168,-0.007524690204052451,0.009951179423174347,0.02263009559100048,0.004506787911823019,0.09185419632752133,0.11266191773313662,0.03300437697696053
CCL4,0.051381837133502715,-0.00260647499387955,-0.03624056908856516,-0.01222719943333536,-0.021101404556851104,0.013009873753959027,-0.016285775034597844,0.0942584062803164,0.0679408207267706
FBN1,0.09498955975036903,0.04808008560217697,0.011137762778384927,-0.06415871723954235,-0.03767874413516829,0.03094072234152218,0.02494847564427955,0.033556800725419625,0.05905639585034925
TCTN1,-0.005475767262018965,-0.026262920760636365,-0.03225729814031353,-0.0115901862247157,-0.01973563017841036,-0.0647128794647875,0.05740467719755008,-0.05293119926913933,0.06795981729544305
NCR3LG1,-0.026138687476370416,,,,,,,,
BMP7,-0.044419654168294125,0.011199862403465108,-0.022433094387274782,0.010967130619106903,-0.010595744088494168,0.03624010774920212,0.022839975469593956,-0.030187296105055297,0.05237095702088786
NLGN2,0.0008614899194396861,0.055368695908497044,-0.027470743025079843,0.001711752327991298,-0.054641470151459495,-0.06957421605790663,0.046076801878183846,-0.06933023529761909,0.03837841215064994
CCL25,-0.03159865445628543,,,-0.018451674530054606,,,-0.01698739299076606,,
NPNT,0.10339132038469656,-0.08436761988190761,0.00013282495042750233,-0.017694740292598553,0.02315355772341047,-0.027299241343600456,0.0015561219826105976,0.1265696843916606,-0.030441979995260948
KITLG,0.020749544900395822,0.05784259951164763,0.014770145282937092,-0.037258855739110204,-0.05329442966547569,0.06896492809125597,-0.0207604445143323,-0.006895127549279793,-0.0015956654993846068
MADCAM1,0.026168514712965156,0.03027498536717201,0.04988285595472949,0.037877125390040844,0.012135729233124554,-0.02823913835050555,-0.019710568105443225,-0.04520031366372107,-0.038069383838899976
F12,0.05167175198584686,-0.02877381479149122,0.05964077420595108,0.00485238496648972,-0.005423587124260391,0.04429944458743872,0.005240201442115207,0.0418675484608042,-0.05151067886490778
S100B,-0.1413768189074396,-0.03743109858048264,-0.060777421693880763,-0.01641220772295453,-0.04041755355759961,0.03772226440079568,-0.047509537710632654,0.044957400548305784,-0.07704294551419173
IL27,,,,-0.023413360919039575,-0.01203146174147193,,,,
CD99,-0.05710894781673201,-0.019702933320505798,0.08859324808172915,-0.030975802597070244,0.04209661190824541,-0.004960004951777769,0.06377171762973673,0.1319471061857644,0.06066621076265633
PDGFB,0.04904014354465324,-0.05051685827072689,-0.016726018850274544,0.0046964082766937695,-0.003330149000716088,-0.005912310813308761,-0.01007316526491599,0.09301077131809561,0.09093229283531319
CLEC2D,0.04212042559241605,0.04613154856881743,-0.010112910667688716,0.0024167656757593755,0.06357052282748309,0.04750217720829504,-0.017577966710567994,0.02310283749029351,0.014668170596875862
F8,0.00187981669167573,-0.06139216444878367,0.010740992291455085,0.035481613481553397,-0.00542236553856146,0.0007496269889693287,0.04894895263236515,-0.07687619913629709,0.0010065758330249734
C3,0.11531640882702965,0.05155317446290737,0.01719020485358925,-0.04477771869407674,0.0487424022892309,-0.017718000431644815,0.0030477439785074655,0.05005206731712308,0.04320573218025972
DLK2,,-0.059359956035739486,-0.024817981891493823,-0.016659818408518032,0.014332791506773936,0.08269715842862925,-0.018440760567739797,-0.003084902490473153,0.005812934016311088
TSLP,-0.015803555433284024,0.024171944631730877,0.049676321703517774,-0.012622161803481488,0.024300143836970076,0.029851048503776,-0.016006089382370723,,
OSM,0.03581057478699346,-0.07543597986913833,0.028668155168368188,-0.0441349220168252,0.011022450486011337,-0.04047460907775175,0.07500634005763795,0.14912648271369525,0.09150790799705115
PRND,0.027123448943120958,,,,,,,-0.04199423104287884,-0.04092074701073555
SLPI,0.08064104744900898,0.07611996727266192,-0.03702319497074539,0.020275542633111595,0.045032060895315695,-0.028760778227537344,-0.017826433633024604,0.10247364734278952,-0.02043626856774124
AFDN,-0.04118925569023129,-0.03610386133958575,0.0995921628049672,-0.030899887048525795,-0.0632614873752431,-0.04417694256658574,0.02326260288829513,0.046551617663511305,-0.032574811807598594
KISS1,,,-0.01914476002909226,-0.01741788767085743,,,-0.013609608454567153,,
ULBP2,-0.030516950226443847,-0.016809587365608655,0.050479039982371396,-0.015168020858348119,-0.022466151861004677,-0.00313603136040759,0.07062957145723357,-0.05642689702365031,0.09653706141572302
ICAM4,,,-0.003422020679155902,-0.010838759217709845,-0.013959474957445804,,,-0.03257767702588881,
TDGF1,,,,,0.04315946561902333,-0.026941224663024347,,,
ANGPTL1,-0.0028617919367663618,-0.06154030345699647,-0.02998324402397202,0.02556329064237737,-0.011678171379977335,-0.035341738642059854,-0.017662895627634442,-0.03632735886165925,-0.034694933094870734
LTBP1,0.10356447412506545,0.006657916555886112,0.0084216854373576,0.019502800292578358,0.05224575744574521,0.02467423600283639,0.017344769500003337,-0.034697661142622654,0.0711587496157568
CD160,,,0.040200974196810596,,,,,,
NTN4,-0.028848400876147977,0.010913298020701144,-0.024740922609435514,0.02321442779911437,-0.02220103044380885,0.0007939061627503886,0.02905921473352883,-0.0028461664170556836,-0.021768918357273265
APP,-0.058741548421036655,-0.03658473002981029,-0.05508858459719502,0.007082361816584183,-0.023878995739863986,0.028470632207269305,-0.06221621128513713,-0.012975597922129786,0.053795894839329575
RIMS2,-0.03255690009856734,-0.0540020642628688,-0.03977317054134466,0.04077486209334016,-0.010241504359935486,0.03278119270296241,-0.043260540222680284,,-0.028621054216206244
WNT7A,-0.005822649287154704,-0.053269894100164805,0.04629803559063276,0.0036615829901517844,-0.0020542132101436703,-0.04082420094640077,-0.006565233394323104,-0.05409005625658421,-0.040920759494409285
GPI,-0.11690859306852483,0.010033761846653685,0.012999249716776311,0.02216059275079684,-0.07600183974897759,0.0008982235747594102,-0.004577353467949646,-0.0006687359410546872,0.03097281326608269
IL1B,-0.016907112907718968,-0.0685498087411394,0.009671497617395667,0.02122921211199957,0.0013488839999411851,-0.02838308301444857,0.03672258204930934,0.13688102641600974,-0.002893270817196481
SFTPA2,,,,,,,-0.01090664923271114,,
HAS2,0.02506044346340554,0.014308178673211963,0.03649844404854029,0.04795289101358243,0.012644915972527905,-0.0068337922651692555,-0.02580892379624806,-0.0465732591660777,-0.10408704653253698
IL11,,,,-0.020925075490296322,-0.02355074169045327,0.07859001586174862,-0.0122493803358737,-0.03160433547553584,
SEMA4B,0.03199188964165058,0.026364517545537515,0.0181282947586465,0.013564068109166038,0.020740597029597577,-0.08827571651103433,0.026859976930584697,-0.043642417122873534,0.06976048224277565
FGF12,0.008664557059993916,-0.058509147778119476,-0.00885064012524401,0.03956022997518229,-0.0199305402245085,-0.03183687766501584,-0.013309086498929822,-0.047704114572019174,0.031083289190013377
CP,0.0818021499005994,0.13518704670543175,-0.04005001432200268,0.06941623450037039,0.03810454429497867,0.003718317586414687,0.066278749537349,-0.03798158852090068,0.030762929463230237
NLGN3,-0.029589476730862478,-0.053436929225433354,-0.00416503991485824,0.027578602545773965,-0.004081973012665446,0.06234476454028615,0.016373958172424905,0.004219028463694469,0.03280980141283583
GZMB,-0.0012426210501373825,,0.03572919969135354,-0.013774868490466705,-0.023611062425087242,-0.036385545738474995,,,
PROC,-0.003145644636150498,-0.03933247926634421,0.004642270680446439,-0.025923602109424574,-0.02015011468007198,-0.01811783453836637,-0.010816504381607797,0.03117174221398626,-0.035603924594062454
AGT,-0.0919844173851963,-0.03763411560974965,0.0019875345017134,-0.03188966379506653,-0.0411658383607027,0.03781516017539964,0.09686510661526974,-0.07659752887720303,-0.05609619629598881
PTHLH,-0.06835097507294575,0.0233305557092906,0.027286788026021802,0.046069673081133106,0.034241051646971346,0.022902912887054285,-0.013568854635357576,0.0852549785738236,-0.006229107494844951
COL1A1,0.026159059317344656,0.06552623096951561,-0.028053076302410333,-0.057494448691350585,0.006402271369062075,-0.014051699097533763,-0.0012984702572431232,-0.03706762183227976,0.14140750785261755
LAMB2,-0.08878469990708128,0.0579706408416682,0.005304010995886969,0.041741819066046716,-0.012365002723059827,0.025543345422840397,0.04070340725823156,-0.04172479423983085,-0.0014504602141003574
DSC2,-0.01841693320944222,0.04892882627391737,0.06691405400428752,-0.0014820989941803859,0.001412419049015505,0.02200208781519132,-0.01858728329931873,0.0036609868074006856,0.03390717884716203
WNT5B,0.03351857267759899,-0.05914215738098282,-0.02023581827438255,0.0075465191798917645,-0.0009184727794229863,-0.016916720460164653,0.03168303388342361,-0.03154558072592543,0.0074455536062835925
LEFTY1,0.0483645674720884,,0.11004200531438972,-0.02970059707286605,0.06533834155319876,-0.02535412062453783,0.03150875026431302,-0.04645921457912579,0.05594998872211518
FGL1,,,,-0.011792956026496172,,-0.008641415250572573,-0.012563673040254275,,
CXCL5,-0.0026364866082957492,-0.03179016963065319,0.0009990675832708593,-0.010838758036621392,-0.012669860783911076,0.0017813833913231892,,,
S100A1,0.0716123965682906,-0.03901460667409241,-0.08758642388214037,-0.009001790011294064,0.04397999471935403,0.05847754442511445,0.016381823109458658,-0.06609124964465288,0.002319681157377976
C4BPA,,,,-0.0199890432293859,0.05770762149267473,,,,
NPTX1,0.05737741208895306,-0.06225863770327432,-0.05205383109629531,0.06694971060515402,-0.040265696568723607,-0.015243282377529428,-0.0017770161355378502,0.02853738492630506,0.021863705727070273
TGS1,0.018473796982007285,0.04011419139794873,-0.040696478123333074,-0.054779038258691154,-0.025381533823536837,-0.009833200049803894,-0.013110671460103474,0.060148028974714295,-0.053613681123729016
SST,-0.04175620834081079,-0.06463948506488965,-0.0670427802698103,0.06586562906924817,-0.026077026828815183,-0.022337744227081128,-0.01597912588476732,,
IL34,-0.025933238132942196,-0.0794682604550181,-0.05180620721946941,0.034095125574172866,-0.05541586210906985,0.028306942534283997,-0.04383926473870096,-0.04213511060144351,0.02884544020810327
DHH,,,,,,-0.021609863445609147,,,
XCL2,-0.03572407912095049,,,,0.05491066969385432,,,,
RSPO1,,,,,,,0.046471557432675475,,
TF,0.13023249199341946,-0.011989233862854417,0.024670490850419422,-0.01695446302006024,-0.04597585627260406,0.03212100065420511,0.02600221359941332,-0.16972078227860693,-0.024398068147905086
IL33,-0.002128268698190934,-0.036456842343761384,0.08508891846226975,0.029597265460142456,-0.0009083493635025119,0.04752100413198429,0.04971296697128963,-0.020057005165390777,0.04420015919073294
RBP4,,-0.0258482195788101,-0.05231869340944025,0.06800846338400239,0.015121010387757778,-0.008220982538527013,-0.045496599914916724,,-0.013986825897318953
CCL19,,,0.010742775313102824,,-0.009620658219819962,-0.04237906598528269,,,0.032498311660565805
CCL20,,0.03782205384957903,-0.0003632404918716701,-0.027107163597561067,-0.01260196187873442,-0.03873519600359724,-0.011427841040355883,0.013019956390316601,
NAMPT,0.04654879523700866,0.08858568711952279,0.06119715089686691,-0.004975590988845634,0.06274701286747221,-0.03144003741253411,0.014329955669773367,0.027485580479464963,0.06489042955808975
