,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
FGF3,,,,,,,,,,,,,,,,0.058080371321509026,0.19725143434820833,,0.06702681331065963,,,
ADAM9,0.0006756453389264061,-0.04875499525820439,0.05609029815655687,0.024128817814025268,0.004077151398388781,0.07025700264404945,-0.013231264142721884,-0.08974600313030007,0.08081245158429742,-0.01844394920405792,-0.04012075136789712,-0.12027235240720918,-0.05449902732379929,0.06859476604140889,0.07293128970471636,-0.03638537758144161,-0.04000354593404811,0.09628646405115505,-0.02261599419403106,0.06539304775771539,0.020958319730165858,0.13630807524970828
ASIP,0.013970318181481192,-0.0346800873702718,,,0.005120726076461074,-0.023019210539495922,-0.0477507161393859,,,0.06394877103312897,0.052556580718206965,-0.044057005282188304,-0.040880383910714774,0.0737685927931727,-0.03879995801504122,0.1214701840396994,0.07467334152206238,0.052268264060175006,0.02177805044718015,0.048508481270444596,0.013783050543127529,-0.006755790223402691
IBSP,,0.04236137767504416,0.035625439180454646,,0.02091048467713741,0.017660732376350022,-0.03285556288533956,0.0023220284800928126,0.03519077730724312,,,-0.15008558432959535,0.024873380703974365,-0.0021625197718721833,0.11907436221529537,-0.07791579892160175,-0.012943926360262703,0.041562355209056476,0.029968743084208934,,0.030108225578697412,0.10875023892412947
MMP12,,,0.01276655780486849,,,,,,,,,,,,,,,,-0.000258827927234439,,,
FAT4,0.012058286725562637,0.062116089435207515,0.02586032288016105,0.002233802342595019,-0.03157980361852139,-0.0176586038897208,0.018551041900806132,-0.05537541263478096,0.0071429452748744075,0.038300290212788024,0.004055093393392359,-0.05411101519253195,0.02554904699601523,-0.04042574335166421,0.07393366711193629,0.11400209217164736,0.10510139104741735,-0.018788339294802184,0.09569012628107168,-0.04890880155237064,-0.017291030163007495,0.08413660152664829
MDK,-0.006604976805310965,0.029074704242105034,0.10464090799719773,0.01772659049811744,0.004253673743759971,0.08490976476653186,0.07581727654961531,-0.05296328438993081,0.11124039901535872,-0.051934774825382626,0.03315146182967745,-0.055050921759392864,-0.03651825051900067,-0.02276687034831002,0.005250828994353803,0.10809911282037767,0.09786050087477843,0.13709538582811776,0.0984357621569094,-0.02840459514971786,0.02801472184621401,0.10366729684993027
BMP5,,,,,,0.05662876584796107,,,,,,,,-0.025727495513275904,,0.0838677281029641,0.1598544936139578,,0.027091396176475747,,0.04471198105889556,-0.028860685009169613
CAMP,,,,-0.015365729449698625,,0.09021873460387125,-0.006527818592320105,,,,,,,,,0.04450256398502448,0.08133500590152123,,-0.06213474829682388,,0.09817763971970186,-0.011515567831546867
HSPA1A,-0.0547568957255911,-0.09314118592478261,-0.013664231346062894,0.06358699264685413,-0.0008336954769989353,0.0057457180431991104,-0.03378055059200005,-0.006061513955759306,0.062372508050151564,0.0036026607135934375,-0.05276461773205212,0.01632805678530224,-0.008574465858403067,-0.020496363688797304,0.03281919997990333,-0.08220959046013844,-0.15166008005063616,-0.004329989449757318,0.003574574539249388,0.04680958860558637,-0.002069516414468679,-0.02221007607217889
SOST,,-0.031252163622082926,-0.03207754664910055,,,,,,,,,,0.08397057465818947,,0.0765731088304957,,,,,,,
SEMA3F,0.05036991137814787,0.038948595521656255,0.04853143916969433,0.0029334817069977277,-0.018879762480448727,0.018345831240117277,0.011388177730345624,0.019377201321493277,0.07874524297345839,-0.027610022878754897,-0.027480054139949545,0.00933538884535614,-0.029157031815153004,0.0018344942663429272,0.01508651733713658,0.06512721833684008,0.11092213953995149,0.04990813305666986,0.0382734974297608,,0.015287294272858812,-0.0027332739200739723
ARF6,0.0059036350752671935,-0.0045777649293032765,0.03690532758013452,0.06365308015159264,0.021827641998378316,0.003633303443068479,0.03348282856199565,-0.03674560006168869,0.019943565249342692,0.05403704721457837,0.07232407555117133,-0.08978283337142604,0.10708424168506736,0.05127109007423334,-0.010795318966656923,-0.10975995583843136,-0.05408325926015539,0.07284120562295883,-0.03767396812504997,0.03742095445616958,-0.023247193633743623,0.1067941703982437
IL6,0.035101480797681966,-0.07034251018834994,-0.013442038495600226,0.04296562186194089,-0.06065635785338382,0.014150995089422098,-0.05788746182127407,0.010605854014019889,-0.023258141934034582,-0.0021005822780181026,,-0.06864164348698334,0.02628052877002752,0.07396872467859766,-0.04234762131363697,0.09134052864431352,0.0761471887214697,,-0.004884036462797415,0.033784817816033284,-0.03562754731540975,-0.007711662555604082
CALM1,0.010462344660011915,0.13092131631791024,0.03296173064026162,0.02042288648247331,0.01093347140296199,-0.041587216183364965,0.08888206925566706,0.06803972093596918,-0.07581561008395482,0.020805749142309954,-0.022755464221567483,0.24730284650601128,0.06428195607150573,-0.05118405962592546,-0.049554595301391016,0.08458625492635745,0.07075771375857422,-0.045146052641395144,0.1525046387719419,-0.09697039494899769,0.024167162301968463,-0.0437340975520935
VIP,,0.012049251138025846,0.09036840382630786,-0.01581567318167172,,0.008888956794740572,0.062043895926263345,0.007599821566226267,0.004719381902290665,-0.0068758095551556524,0.03961806019953446,0.1710687335636479,0.007577935818658629,-0.022871600602866318,,,,,,-0.046115000847500705,-0.022263980620865553,0.004788611991355608
NMB,-0.029863943700515684,-0.02988685668693107,0.029791157888845978,0.011993006407501353,-0.03923966686179308,0.033916481018679806,0.01287251796774415,-0.026900356402812745,0.10226618502801609,-0.015448200113848199,-0.04668121506323065,-0.12639848811071352,-0.05426957367863985,-0.031004945923848518,0.07024701692762683,0.08921999483531945,0.11345863651451653,0.002929504259118692,0.01926690713796274,0.04876352259406307,0.005389679287609008,0.04007765589263958
CCL26,0.04070148154284344,0.08497504936173707,0.02385251012585323,0.004815945951834499,-0.0185661670352785,0.00942118936123624,-0.02604389070061725,-0.008804690344138128,0.07116910869004811,-0.026378881365894915,,,0.04101870509037346,0.013967213986710206,0.06402167568394167,-0.004325697161019976,-0.03258977778032931,0.03059620236603422,-0.060793652236206766,,-0.0427809656453704,0.0176309140981634
FBLN1,-0.013033604730972969,0.12926738708694072,0.046118114387966216,0.04215474464424082,-0.010040137123478485,-0.03090599209947058,0.05527924360872414,0.002052265912290503,0.10012277218492209,0.01946132052128606,0.027619523100612317,-0.03714613107240789,0.004852654936447674,-0.002258200968303749,0.04739939840605119,0.029449941086479848,0.032343069004349176,0.017756800442410334,0.0588446286073892,0.002345783958467423,-0.001539691919897204,-0.11089760038071962
SAA1,-0.03256213345116485,-0.05223869883841088,0.04381113751332382,,-0.04779950978061044,0.033045927994286226,-0.09340213192917261,,0.07055749215738691,-0.03500346356075399,-0.027453586572599734,-0.09575671783716619,,0.04143218088475818,-0.051039382489534074,-0.11364330713054377,-0.13101678946276707,-0.01936341864261108,-0.07799968606503273,,-0.008910125191155907,0.08669380624375575
MICB,0.08270514971333054,-0.04988829273306831,0.025002850226218808,0.014430276572624598,0.014881372077642448,0.01162176921006521,-0.0043275164742110975,-0.023552273507173586,0.04099783735008542,0.004564718684912334,-0.036774961124261575,-0.022261344645641157,-0.021668124842002957,0.016959786521010194,-0.05426139566471172,0.08210423632685943,0.12306274317680188,0.06488690536940922,0.03470143387096652,,-0.009482922981389301,0.07702098500003268
MMP13,,,-0.0316564199464905,,,,,0.049958762171705216,,,,,-0.027188951675325375,-0.04507129835765296,0.06568999974503573,,,,,,-0.019306226272710336,
F13A1,-0.03440086164541147,-0.07634980084161883,-0.0036387634738274323,0.007316913373416904,-0.044655845733276925,0.027153604902385033,-0.035912637870587745,-0.05056635689277265,0.008111065547160753,0.022604983737116936,0.04913705490979808,-0.03350546545317678,-0.04017563772963453,0.06178738483607139,,-0.07865430292758929,-0.06373711161473972,0.01140558033268432,-0.025525116682855346,,-0.015497819208244503,0.09035794198676231
CXCL11,-0.010983483032114291,0.003865439487464122,0.002086836507457307,0.0978294373602422,,0.06658681092392112,0.0408637559510267,0.019833313971673514,0.07023086584755613,-0.020587699792412227,-0.00222554688507703,-0.026888911522452867,-0.023277646384975887,,-0.08057900941612704,,,,,,-0.031452551691649094,0.01586134834449355
COL5A2,0.04812021603392365,0.0332267773460505,0.06334937682005208,0.023827156137694403,0.058493877231223526,-0.046977961179008494,-0.003975677853311346,-0.015249055472152277,0.12388105856107554,-0.04968208442555101,0.014392474474350278,0.024985533197636085,-0.030980894429445793,-0.03511926688186364,0.10120802150345462,0.035637955621868424,-0.02813481078345812,0.14490501846012852,0.07771703667342107,0.028202111752127668,-0.01644018301767889,0.023154414286673763
EFNA5,0.03126857598054485,-0.05237838702417087,0.0153889880633563,-0.030138362592714147,-0.03301370940101179,-0.045315223354196195,0.013573073179323976,0.006633351938052018,-0.03727825501758615,0.03695534148177344,0.05219580214034103,0.1724726956322504,0.02161690574845692,0.010706228910650711,0.0808661407036631,0.027473218817321527,0.00715616913911347,0.12583828438461955,-0.05674909206474232,-0.009356049456445099,0.014444650362939399,-0.013551237680615636
AREG,,-0.024379011232521737,-0.016149865130054616,0.11722489380605539,0.002334416353899674,0.01410088200211672,-0.10186711370810331,,0.059184121804343674,0.012331477050022435,,0.03769166376854898,,,,0.13459434781655977,0.16013809341015936,0.0036788856752786843,0.0486524979691665,-0.05819885951451065,0.0310119401301847,-0.0651723795529715
EDIL3,-0.07117310982495678,0.06144182512732283,0.08492400603984698,-0.020211108658027013,-0.030479980297815252,-0.021048664928517622,0.04621342297544309,0.035665428301322404,-0.09576599364549492,0.044449333131036134,-0.006630032436055733,-0.19291677681565028,0.012804951378147857,-0.0429323549032549,0.11566039747631157,0.017169549295932243,0.08011535754612639,-0.18122027309098326,0.05055317039027899,0.12389422824991692,0.005638555968468053,-0.04380253679170505
CD86,0.013463535482936887,-0.019618096562086206,0.011532392114966171,0.037796277696474784,0.011637765580242466,0.0053559362946971915,-0.009469097831383185,-0.011777275374254095,0.04469035785434309,0.0012333083990614152,-0.005182441797546648,-0.11611555292354403,-0.04275526604074771,-0.028872038500521193,0.009023562013682854,0.038862049007613954,0.02523012573925037,0.017801870329748053,0.07258153520578782,-0.03572189627234358,0.023351168690375027,-0.021394675658780688
AHSG,,,,,,,0.015359362067208763,,,,,,,-0.02385739427682558,,,0.04835763899080013,,,,,
WNT9B,,-0.03335488698754805,,,,0.045688197216213616,,,,0.06547665456254763,0.055264836864932984,,,,,,,,,,,
HRAS,0.04202637200330465,-0.04173211049372579,-0.010861031095209327,-0.009320377013752268,-0.019708294338128565,0.018735142898246442,-0.03151790866262811,0.02950129492365092,-0.03290408400925601,0.020147415184384312,0.06825568303849426,0.07968658847606226,0.12498687791555946,0.058515454546776195,0.09592210628213381,-0.060762084998562546,-0.05188900835311361,-0.013903284401963862,0.07839650426538797,0.13055815969141316,0.004429166062179448,0.04537075995455957
C1QTNF5,-0.008430639469024934,,,,,,,,,,,,,,0.05641947998317087,-0.010409598507186063,0.06241727662039997,0.07289353612445455,-0.01981972733471886,0.10513318660914747,0.029174317413710203,0.014284568494588116
RLN1,-0.02967775206655324,,-0.002963690129545969,,,,,,0.03409526304503252,,0.015455258082654239,,,,,-0.033037706301426814,0.009744636095844026,0.13029946937473752,,,-0.01517271197749105,
COL4A1,0.019277336069964898,0.002835101734402311,0.03127449382589932,-0.009664922204751493,0.046231760965180536,-0.04000408067594164,0.0025408732792680873,-0.07636061565517661,0.12832769065502792,-0.08179880168865178,-0.0007519024703292787,-0.06918578721982616,0.050856878957083435,-0.010418207417861794,0.01736771802157237,0.061309019911894164,0.03977169645264815,0.14542730192708675,0.03518983709486053,-0.0018120665376507102,-0.004512946819609049,-0.0058540215415868015
CCL3,-0.06656274889490564,0.014812793218379307,-0.04427418662717745,0.028250767074286157,0.02951276462127462,-0.0004901552644534096,-0.03991563784731363,0.0018237437320670206,0.026390863729468146,-0.007464112371414199,0.03263933557237066,-0.20929335861970352,-0.03138682921458661,0.0007294776189628515,-0.12197012165915186,0.014575489706202965,0.021309814133734454,-0.022608225618848714,0.012587134168043808,-0.028484838567892273,0.04432302230622726,-0.010911192861834356
BGN,-0.006094214058779442,0.06189422532492314,0.030016974927860176,-0.008620070589867064,0.015940871850450924,-0.03587301607652359,0.013174830032344452,-0.06397816702812398,0.10742637233238005,0.03417843320409761,-0.03434223194169525,-0.1514918754287436,-0.006011702590140632,-0.010736356346545768,0.026275671485848615,0.0034233966084165897,-0.01177094777129659,0.1075968541613802,0.022269641662027058,-0.05080145268083844,0.002746902205421925,-0.019705509315713313
RETN,,,0.011738555362002967,-0.015135688230031924,-0.03053622523046517,0.06739481413579763,-0.05459853198153292,,,,0.03286788631512968,-0.03006267919115433,,0.03195672162664781,-0.03735499812143857,0.04725717759856357,0.028457278731926657,,0.03431327326317141,,-0.009849076972819518,0.054021724913255624
S100A9,-0.06701248996176745,-0.06278444244426126,0.03943922933174484,-0.004803710092957288,-0.07849305300306968,0.07554565039110205,-0.09457398682014995,-0.05820273091704624,0.13581208111625684,-0.08492967006415342,0.023291986607183304,-0.20725590603180602,-4.823621203397121e-06,0.0302268991368455,-0.054256147133998546,-0.11419533279737994,-0.06173330093423245,0.03259017286269577,0.04302671943360022,-0.06654316144833872,-0.03752987415285911,0.0451017844412302
HCRT,0.06866121138119431,0.11912955961205272,,0.02380159577391401,0.052451319621172374,-0.00585999281826561,-0.02896058873033716,0.03842867884036604,0.03843112139946993,-0.03748187446443651,-0.00920911607598661,-0.01751746240022678,-0.017014389466387152,-0.04023329060657616,-0.06851327101579671,0.027543174946203498,0.029831678417605784,-0.015644794669688256,0.08600975115828607,0.004479126957139902,0.033922847071423484,0.0008640001250654972
FADD,-0.008448998878120818,0.061260753411356436,0.057185029934364424,-0.0005025765751976249,0.010130244615493552,-0.025501038195654482,-0.04731641967826695,-0.024269044322690767,0.05437180729410144,-0.02498016647601102,-0.015310681628676145,0.056544428364008116,0.02327792585909433,0.0007580061471915764,-0.021618000915824123,0.12166208851013009,0.0677404096267341,0.05493375862252936,0.022989122225711114,0.044163317724688025,0.037093649703362326,-0.021404591971561013
ACTR2,0.0029947073848733833,0.09120303746681821,0.05030290549483405,-0.0016776163928136933,-0.005978846119847107,0.018831685040089835,-0.034715028231452026,0.0439191029492239,-0.0030696676499644845,0.008292131920737748,-0.05203099853379143,0.046017256347064675,0.04458564585229757,-0.047645444216115045,-0.03456264133080982,-0.10598633872876403,-0.09302367775355236,0.0714181003538952,-0.10183385949155718,-0.024888814264076378,-0.028723501528804384,0.07900268454213123
BMP2,-0.031187967937450854,0.07185300469210115,0.02507034680413821,-0.023281577066815436,0.09383892358995637,0.0736284008911553,0.0032477327146914164,-0.005315034449413175,0.003452218740090719,0.012259260142774493,-0.058001402429174655,0.04354550396737246,0.04443639179470529,-0.03417460415821082,-0.02460705996241606,0.1387617826155295,0.08027969975141272,0.03897164590932988,-0.010374198299597952,-0.0453853575639065,0.07346209000082321,0.005599517452239482
PDYN,,0.1255949712961313,-0.0012247505872180708,-0.032454105845112984,0.06577740159890762,-0.0290122425751303,0.04455191449106274,0.06089181050974773,-0.039553454665186394,0.04401269351542716,-0.015708004658085452,0.14348814456807454,0.033392599349915196,,,0.028030490430991768,0.17126692503973506,,-0.012734147557787297,-0.06259561019950237,,-0.06327429325610608
CD55,0.010666884960810814,-0.002068481904315363,0.021352162783013096,0.037764010414813705,-0.028603056477901068,-0.008817544063915465,0.0018670852568455272,0.053276204455400315,0.03439520883801537,0.04962455952152938,0.044602697954370926,-0.05328350177277094,0.04808914046268903,-0.007056220219871858,-0.006604860234413857,0.04045660296141355,-0.03867638934677957,0.04039042157634602,0.03538595057481158,-0.04125650268054731,0.037293553618760876,-0.046156167424727126
OSTN,,,,,-0.01845301077375953,0.03325345993609993,0.04423850370224297,,-0.0497463913289611,0.031065774547522466,0.03535125870817989,,,,,,,0.0037479440210119045,,,,0.0347528782935011
PDX1,,,,,,,,0.029625530079977053,,-0.018405954659669186,,,,,,0.054710652975566376,0.08607234370826948,,0.052615520824223765,,,
CD6,0.16479521126438929,,-0.00219817166107456,-0.02823513021366114,,0.054787010207822694,-0.02012916931990748,0.05081283629959417,0.004264640682447414,-0.05291446428582703,-0.0246056456916973,0.020941632548673865,-0.03592571017065314,0.19479312540915542,0.009480292585199009,-0.028528626759999925,,-0.014666708726666202,-0.019220433423874993,,0.04764653159892461,0.02654832883149405
IL16,-0.03571751620642581,0.08122839177248903,0.06862316383147019,0.0045790485300674245,-0.021007121494698165,-0.023228086195038616,-0.011822805506826345,0.037125776178991245,0.06197978772061419,-0.08825091416866365,0.0017482122138699709,-0.08421269483820783,-0.003441683905784502,0.014098845163462286,-0.0017159775635060227,0.06748648476832135,0.0693362826083146,0.011619574292366687,-0.018228884955133792,,-0.002358014224237505,0.06355480283778009
LAMA5,0.010155993528625168,-0.024328842405526675,0.07505716221903908,0.07523377711682278,0.047387088830269826,-0.00283213341749055,-0.014948649398775105,0.0024688839824762356,0.09161318365132005,-0.05354827065308631,0.04420999138299146,0.039672928772664574,-0.03534422786590537,0.027014820072835236,0.01168491051291592,-0.09834661825804648,-0.0475433556555686,0.06934715485805003,-0.05227718178615698,0.12952343194070448,0.019506304910926454,0.034046031878728844
RGMB,0.08629218975150484,0.014017793072889823,0.0034043761302736306,0.038648935077206986,-0.006735789303017516,0.01119961187575448,-0.05559618699812638,-0.009085989981868567,0.06592732445997641,0.017735386710622657,0.0174398109821047,0.14133223894749417,0.07891749251417304,-0.010496109296073215,-0.06374230695371814,0.0749252494312306,0.016662463317972172,-0.003480099100610426,0.07135790402622269,-0.08807088453336062,0.04262045294994511,0.08298606447492637
INSL5,0.10161064788857095,,,,,0.0457250631795396,-0.026722865177668153,,-0.020296759738788892,-0.041323956480140894,0.021928932671864264,,,0.09329790865311194,-0.026658006882395727,,,,,,0.0044508741861477834,
IL12A,0.03082486729341923,-0.04688132201025474,0.029794836932875084,0.04322118945853848,,0.07754435306602071,0.0330854951359283,0.04686661328351249,0.04122053182709559,-0.016533885859409757,0.006294981813973224,0.0001280853687029384,-0.005863478222041486,-0.033968615478513355,-0.012495434395409984,0.024017163298894393,0.15324182437465095,0.08730498627984622,-0.022166280526188305,0.020572503236107063,0.04781097434033415,0.03977887105500134
S100A8,-0.02779157910012374,-0.05390003532857057,0.05208992255899802,-0.01323805701252079,-0.001733343952107169,0.04783383924213389,-0.06579756638831817,-0.02457712006592267,0.13483584483945715,-0.049259956474919965,0.0007426263378518329,-0.2177672827504742,-0.09143888187385939,0.035367628589197724,0.039503881147273684,0.005539249090444012,-0.03787785456794359,-0.007614721336531163,0.10855789082772876,-0.006712665276605096,-0.03698075816484494,0.05743482751238448
TAC3,,0.08336304764144144,0.0329301361307833,0.06204176259890614,-0.04109934780584875,0.03480489971051794,0.08114118236675513,0.03764059877110653,-0.020036350607133473,0.009755018093446725,0.003144671311107771,0.1861464227855695,0.04796335847535628,,,0.05184441773056315,0.1645728932830746,,0.006123417907863275,-0.03450932944726973,-0.01741661235010006,0.08195515687734779
TAC4,,,0.02341166731683588,,-0.029794315992058104,0.0517531083799554,,0.010432030791300348,0.0766091288424107,,,,,,-0.016557188312145997,,,,,,,
MFAP5,-0.02444262702109479,,-0.0038169230760498486,-0.016892173526046054,,,,,,,-0.05400815656676007,0.005930689251917366,,-0.023532906799290265,0.015719591123558908,0.0073701960258072295,0.09621934771365492,0.004212229413906279,0.0794768851981942,0.17070998873883797,-0.004106240959803315,0.026534992909520622
CXCL16,-0.040795736968432854,0.05800012433131021,0.02973585944757842,0.021104517291466836,-0.01685424931130434,0.018322079466602095,0.010820307401719206,-0.02347620283493535,0.05634244353239549,-0.08078769333528327,-0.016081664140266332,-0.20676182397029386,0.013604452210055741,-0.005858746800753773,-0.037849223578032845,0.10708478048154417,0.02284075707268341,0.00833096946989511,0.00884085308107376,0.03824628177184318,0.05760741127508622,0.019300378067098164
AGRN,0.08268092049651019,-0.002927276304672011,0.02443253233480003,-0.018411257846719268,-0.020990349684543285,-0.04042395169199042,0.026378970948129507,-0.07382033247960063,0.13403849798721887,0.0011281403426261598,0.042815679814319496,-0.0874362519187835,0.04106446952350924,-0.05833371660204221,0.060411742574530865,0.08970141438512884,0.1571241609794349,0.12458798114401125,0.08444914625216367,0.04561243586604927,0.029706854512114335,-0.0017165736904936092
COL4A6,0.034293382048129116,-0.03949974414876263,-8.973929448135707e-05,-0.010642959127653761,0.033267878513326195,0.017851970260409168,0.044172743924380996,,0.06577132884153439,-0.0354009521568081,0.023639507154718055,,0.0677069694313899,-0.0032438479545887876,-0.003636224514910273,0.11943418394538492,0.17860692617443877,0.1418336339997648,0.046130185610207944,0.07731742805396333,0.020415982634402922,-0.004411281624549359
FST,,0.025918716286733316,0.06307629623759207,0.07610468566840523,-0.003957467300286077,0.07837497677018872,0.038945403219255284,0.0930458786696104,0.04383475961551764,-0.05587370866569872,0.0010134685372097016,0.016343177777376365,,0.057536259212110266,-0.0280425962233632,0.08592587756348971,0.08724479130032749,0.19705023469445762,0.028268935893301792,-0.06733474571744258,0.027316093148324064,0.06284000105167822
MEGF10,-0.00836239652645515,0.08580231329429486,0.01311059733250087,-0.015478280622247882,-0.0018146504223375054,-0.0021673620083395993,0.058764715873763536,-0.004160698133196285,-0.0022070877801392322,0.024656523511658826,-0.04819806440277702,-0.10607462460942856,0.011406693998124124,-0.00040131570228169966,0.05787241583195226,0.13830589851389763,0.11176018348685283,0.05768502584970048,-0.011840960535059538,0.1440769438418925,0.0748647679692452,-0.04413744136585562
C1QB,-0.10717504910304888,0.023717047116255142,0.016722960262599257,-0.0096265662018344,-0.030407853692415682,0.04276377741348017,0.025425780692042942,-0.037181207818889166,0.12077338066106111,-0.04821444365394909,-0.04835625220039705,-0.2574505754864067,-0.030557800616538743,0.09053683593711924,-0.025977607719319853,0.1373441096552254,0.10998236007235362,0.0781853675706971,0.0914644418881935,0.11047119790533755,0.01958622745135941,0.020743951605647307
HLA-B,0.07840615763720124,-0.06214223317025056,0.001075982524370732,-0.03530781789999422,0.027365391600556076,0.09771089655259532,-0.12025545257283095,-0.014410319858657941,0.1448049418611509,-0.009468256263048718,-0.04074896476512874,-0.23909954924280563,-0.09629435757623148,-0.048721431898701935,-0.017116408479837194,-0.07197090475469828,-0.07409292133797055,0.18339193983854057,-0.04827004873444951,0.058824906508661116,-0.027319034616417267,0.06467202969256917
PDGFA,-0.000797062515351701,-0.02161652639489,-0.004227360109119167,-0.006948662569221171,0.008054847886095716,0.006980027131969982,0.014963529528618411,-0.020213958367841536,0.017793060758813574,-0.023402452422483764,0.018517836513605883,-0.0065201121207667965,0.0320433029033743,-0.00674273916856968,0.11607661608566532,-0.06519863486812168,-0.1258899105483664,0.041231896953816564,0.005198364227459199,0.0027031096271659615,-0.005797436765139293,0.0620649135586431
LAMA3,,-0.0066320460374180105,-0.011066528015084448,0.008448357246963674,0.007886094351959515,-0.009165217867057575,-0.012689078313731098,-0.052074164658556805,0.03647079213024519,-0.03147964078909747,-0.009988889456174996,0.10349454901324188,-0.0234579749818753,,0.057323530495328325,,0.00907784306065963,0.007582252426134868,-0.03143488944438967,,-0.029059961525196177,-0.033608182766697046
DKK1,-0.02967775946147002,,0.005815260429729955,,,,-0.08124200326739578,-0.0072823538877676295,-0.032334764604392344,-0.00015387145592784485,0.0230155880664659,-0.095415273040603,,-0.001245146761297279,0.21047458470444033,0.13153123254094046,-0.00323935696830406,0.21357946641850714,-0.08667690759720398,,0.03655137686376054,0.10157766977745594
INHBA,0.0014583579637154954,0.03349843655580044,0.03630891825835897,-0.01513568603019556,0.05524660311762391,-0.006971941518259408,-0.02689668292771524,-0.022144697322122625,-0.03778322916093333,-0.017433085087127233,-0.022152081510314083,-0.023230144167868273,-0.019621014010606046,0.0824559992643208,0.09396936129621951,0.0012994581382800659,-0.06106254969272928,-0.047871310599674415,-0.03224548480473525,-0.02934606294233385,-0.004642340858041002,-0.03363221864056779
LEP,,,,,,,,,,,,,,,,,,,,,-0.015403993547453452,
IL7,0.010194986677197971,0.015544025414795725,-0.006165045262733141,-0.0069532524638478465,,-0.013064305022448016,-0.049374415197259,,0.08829625255798414,0.048021872166718466,-0.046961826264903604,-0.003753846383183759,0.004733234942566102,0.09516039416858679,-0.022722111030958784,0.04428986564084139,0.13009056101133595,0.03173537756063967,-0.011618982189492201,,0.016767068367935074,0.0007965094754477953
FABP5,-0.03139886052005379,-0.056022480250540664,0.03035333530388822,0.05804122278317171,0.007576463587542678,0.02476984821945337,-0.04019681182192041,-0.05632820774025168,0.08020697199118862,0.0014026485512085571,0.027117634667467153,-0.024954776539299783,-0.11424588083293122,-0.006040546286610575,-0.002776803041718577,0.1481489044636871,0.10574835074279298,0.07370159493380456,0.00029349107801599216,0.06065037720486229,0.06563438287848834,0.06479151031233955
CCL4,-0.0237630792552719,-0.0633419748391592,0.004099566723171767,0.04634855896403888,0.026101204408441298,0.03714341875348972,-0.025172951279273683,-0.045808631835926025,0.07539441039907631,0.01663285992519306,-0.013702410273595885,-0.18358107089640222,-0.07274889777951624,-0.0046477602621567814,-0.06936532539798786,0.02449472751948965,0.04444481606321585,-0.006509909019576299,0.07393365385863308,-0.034438537993571244,-0.03048794601512774,-0.033426612500563745
FBN1,-0.03984080622333779,-0.001236309079574856,0.017582554019572816,-0.02076892029147986,0.0025584375535082204,0.022154144637219937,0.005088860862713286,-0.00042782197582772705,0.08496176883556923,-0.02137073284198141,-0.04671016863738368,-0.032194550826497546,-0.038834455796322054,0.025170793750682943,0.0434810947380555,0.06272557838032504,0.03961842915991352,0.09693434097757672,-0.055212627850816175,0.009927047673542945,0.0073396399432213155,0.026901075830104683
TCTN1,0.05322939193716895,-0.03806064591014354,0.05816998244810396,0.01714787568034975,-0.00012552554520111342,-0.0011422794503204267,0.012181475812665045,-0.004957527852434004,0.1339754298407971,0.04037527296509459,-0.02097959852693083,-0.04128225837792279,-0.00920499807073087,0.034247977705301545,0.08110292024305614,0.1145328522339314,0.06049242600581938,0.11690724800534015,0.04818372293777879,0.015292086889289078,0.036382409351533015,0.044409902267748054
NCR3LG1,0.0054030215727233636,,,,,,,,,,,,,,,0.010715463755128081,-0.026127315651706524,-0.006354866290793746,0.054989194659450194,,,-0.03515472552704918
BMP7,0.031113091164829673,0.08314718532949296,-0.014751957545925813,-0.011494767283251758,-0.009789274260784145,-0.04138146423303482,0.03672114088923772,0.015914653118017017,0.02961191018277782,-0.02783834454693832,-0.0011010275227197103,-0.054551744752342084,0.05210916508426149,-0.039535864790399854,0.0233205170091729,-0.0024169131489204226,-0.007665356028406568,0.11959562387590303,-0.039593468775715145,0.07925412794956806,0.03501650051944663,0.07306477944468652
NLGN2,-0.026085907454309158,0.0042513849636503,0.03981342166173676,0.0031960853284541853,0.03639085825955407,-0.028347264700556644,0.00805325101053395,-0.01593349579834657,0.0430314262083658,0.026082926986250164,0.017918723068448605,0.1170297090616705,0.02692014937782885,-0.05734954025413505,-0.07461766023908252,0.10047115678248567,0.10713158440793148,0.008644600035856513,0.08065094148626863,0.10811044322872702,-0.03901826753688734,0.032063070381812254
CCL25,-0.011374949611063044,,0.04105699726686222,,,-0.023382317413984468,,,0.07140702142911871,,,,0.01017060861874468,0.004864370979833731,,0.0661892255077808,0.13329885191192886,,0.041979345111907165,,-0.023849501997116225,-0.0361625590117432
NPNT,-0.02268027545207406,0.09437533260274515,0.047702708571940644,0.0015019055209893055,0.016782414631178612,0.0031729008232455978,-0.03008247058246879,0.08612660227707886,0.1553035211243547,-0.026108512352164593,0.0007504742255015783,0.05325884156068184,-0.07219173551511407,-0.0541207950066419,-0.016487885529117244,0.07361032050882829,0.10262288013208967,0.16806559569940996,0.0015495172854416222,0.04337208800698842,0.0068196622087753666,-0.11074117503214465
