,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH916T1,ZH916bulk
THBS1,0.02012628784848831,0.08336239141277813,0.04524499034383401,-0.0068358919977691895,0.012514417529925886,0.05436983988802411,0.0655220052191547,-0.038543792007811085,0.018309420186326336,0.011411393382964988,0.07036790335451182,-0.04629758837557623,0.05631493164571767
HSPA4,0.02305498029928447,-0.02903096022574902,0.015490930486154042,-0.01742222064377518,-0.0432444405474591,0.053427681047145244,-0.004473337482292876,0.0074981407420213605,-0.019425558199444543,-0.016765877267212397,0.0968168279948746,0.11052808746742683,-0.07899692059951444
LMAN1,0.040983240553274375,0.008690123484904522,0.021536885668800878,-0.007988915733482689,0.02344329348463451,0.030050306622212183,0.0985822215629577,0.00662827214239308,0.09517655026239356,0.07340822353335014,-0.04597203880122504,-0.009145444201534587,-0.042280828534084075
LYPD3,,0.041716180928178886,-0.02193790096041672,-0.02833117507785479,-0.016727766504510463,0.025640019695849735,0.11513327515913219,-0.022410714028529195,,0.17407860049906776,-0.031508066787632835,-0.04208832536538454,-0.027759952990963902
APOE,-0.11005887014888825,-0.020209433783931103,-0.0022706252015370796,0.06393912054390279,-0.01445907920968014,-0.026010937895325482,0.0497656231661356,0.0031530248993957735,-0.06753883752458946,-0.018921505735274177,-0.041650495817611474,0.04828550522416156,0.05928809777153956
SOSTDC1,-0.030686388598152117,-0.025095556062608947,,,0.03263555417338733,-0.030825691466305358,0.07240529857846628,-0.038714982152655404,-0.032258434463150826,,,0.0042258522575993225,0.0018754986425237082
ANXA1,0.09060942515848787,0.0577155304014483,-0.020228182958181542,-0.0027994196697475352,-0.03389604691336641,0.04358762625822422,0.1160738787283289,-0.03418740663926689,0.06605750315815202,0.03416506986792893,0.04455251565477933,0.145178688795265,0.03855384917203527
WNT2B,0.03842123568319785,0.043595129689190965,0.03510053847411087,-0.028331180321061626,-0.024024920304538955,-0.024261789422668444,0.02994600753628632,-0.004284592000837427,0.044404184528997505,0.027311051344274334,0.1167112192275537,0.06415070117297988,-9.222368175677996e-05
AMH,0.006331024896229878,-0.016162508599056036,-0.029457634555915265,0.0039922233085744035,-0.020771729968116905,0.02027850266143666,0.10053201273877725,-0.02307289564113421,0.0447717240602009,,,-0.018081844365094628,-0.035616897451774085
GDF10,-0.023647535537781733,-0.0316278357021993,-0.024680497420710008,,-0.007475600050579967,-0.028344054566978007,0.020800275885320064,-0.008842354949578532,-0.024478242385265928,-0.03406206306016372,-0.018662121175657992,0.01325732776438875,0.034133864369091556
EFNB3,0.009499096111145777,0.028227520207534287,-0.0024546889634892697,-0.022666309501037322,0.026946345795827248,0.01868964823896029,0.00322618659103626,-0.0590745610642373,-0.015993432617115784,-0.04589530476258543,0.05574441757863032,-0.02905066447298585,-0.007474807124835007
LTB,0.14781143737452282,0.027355195517713343,0.06778031922950259,,0.03783334176662821,-0.014052352160152876,-0.02605927507935935,0.051750546423732335,0.011805700088734685,0.025880531047295863,0.015286462552696693,0.03688064062848545,0.016321764516726605
ANGPT2,-0.013846846526481903,0.06290585415971581,0.0026183446595644255,0.06891814033448843,-0.00496617618306581,0.01125723000440717,0.12646477246455293,0.017306059848565713,0.07169987344042208,0.06470950515128031,0.13023702108281934,-0.06129283430439782,-0.08256323942039864
ADAM17,0.010205881056223283,0.020548528103906265,0.04334868730935679,0.0018841802761381465,-0.03226545318484749,0.05085992745331011,0.06052030275609059,0.041932202254325875,0.04285904760787434,0.00914064593929708,-0.024586934168104292,-0.03783395739380231,0.04631427014085099
LRPAP1,-0.049566521269636545,0.028352257408122056,-0.05528387257758558,0.03733615565767806,0.04083390295500639,-0.02316669444626852,0.08737564203088602,-0.05292045932537745,-0.017020457897031004,0.02676800268217277,0.0168637571494027,0.00978587794174242,-0.009119937511505706
NID1,-0.027194925088647078,0.06994127576346919,0.021962540774857327,0.012533038347546715,0.04592710960058485,0.013110868439910413,0.14688874145021696,0.010872323868439738,0.020608106166983782,-0.009002640217591897,0.12351083233704399,-0.05583809646284307,-0.04574607845809471
MST1,0.007838835746761584,0.07860446280896478,-0.031304930750694265,0.026453166201106725,0.055037368515041804,0.00285818148980726,0.1309278466024312,0.015265689640969082,0.04226963597065611,0.03187531286595263,-0.0211109401052929,0.04602264006235285,0.04011926417402351
IL13,,,,,,,-0.022541971890107666,,0.0029027079237974856,,0.08971051242285295,,
DCN,-0.00560219488301703,0.05904525477048647,0.044224445756420525,-0.02235374194282772,-0.0009288786199431666,-0.0425731203226416,0.1355512526885691,0.01728198571464087,-0.02016190367973506,0.005205373425134767,0.1051367415410534,0.04909983639998191,0.0019280059680288346
IGFL2,,,,,,,,0.09767482371067392,,,,-0.053624009328997774,
COL7A1,0.08744550377217016,-0.00865798422055376,0.006841413027096734,0.07694324450494334,-0.0357987066943237,0.004755716561028772,0.09406256087691536,-0.020529122838795003,0.0819431689503462,-0.04396416660104984,0.02752568356865253,0.07398298091687121,0.006570792998164154
CALR,0.1321340676924819,0.08308214191960041,0.011003390077139717,0.009087812956578999,-0.03639068972551248,0.03196291401379206,0.09490443606149457,0.030568026809490133,0.03277506359776268,-0.045048644358381976,0.02872858907212437,-0.017472689378081576,0.015479730068130788
PIGA,0.028678892921863312,0.051451686515117105,0.032268634807880746,-0.0186387531499186,-0.017881795626338442,0.05678760051846526,0.059739246028179434,0.03598575608780239,0.040158808425878614,0.06623449058942402,0.0028894997991654073,-0.026016606936011464,0.011313659217490345
CD200,-0.025877866430251254,0.0469498472362305,-0.020169112221612422,0.008662930427504975,0.04860763588506307,-0.014468504900945795,-0.022649695600239078,-0.03818740654797399,-0.05418273339579669,0.03654581050588459,0.06473625143609679,-0.012114157914606198,-0.04289512851634467
GRP,,-0.03588866113943708,-0.02094915323324712,,,-0.01827604099004682,,-0.010082331353500508,0.025829237603726726,0.11640008827366412,,0.13207898788227776,-0.028482082215688456
CDH1,,-0.018129211172602275,-0.002177114040294719,,,0.1693874347525393,0.11813270205108302,-0.01179636986318678,-0.034879788964900016,-0.004314588245621049,-0.0585340213173253,-0.01919437412295174,0.05888684256651631
LPL,-0.0033569762325586752,0.016501181102521207,-0.022520051700993915,0.06398770717476548,0.010957488564134431,0.004078291397966335,0.14492060978534324,0.025237417056317216,-0.015223966258870096,0.015093674126987673,-0.1462389806051404,0.001174683053863044,0.1171965531246579
SEMA5A,-0.015536982077365159,0.01648558837439617,-0.002074364656138202,0.07235225076030263,0.0005442899530869366,0.018683429022268428,0.1092999351171175,-0.03517656328167842,-0.011689385545201665,0.0007833614284009036,-0.051168331414227504,-0.08439553752899619,0.012133396651815172
SEMA7A,-0.029810616627856706,-0.0114519643634998,0.011345348489599663,0.07790837206479226,-0.0005887647378091277,-0.0025123806564011485,0.03132484045483126,0.012692543397985364,-0.04647292262399077,-0.065045131772411,0.01759742520581249,-0.06741766215973519,-0.052305420228199666
SEMA4G,-0.06849990983490277,0.004403539376058744,-0.03410879173807519,0.014794516531219335,0.01756862241763572,0.04270981707492619,0.005657106005994617,0.016996039308171125,0.031630382723017623,-0.03735603574540112,0.007954505003654102,0.06456864453047538,-0.041116943963663076
SEMA3B,0.012687409333710788,0.030957032156796873,0.025424221375859722,0.0525127093224832,-0.015653780727241003,0.01559532843013898,-0.020241697812450977,-0.015028300679873942,-0.014257984839731137,-0.035368345694881585,0.07668299720086358,0.12858848011112303,0.0034515381100917865
RPH3A,-0.02371771039539069,0.040678168177384046,0.060021846506530446,0.015878105420330777,0.04701312325064481,-0.04246545925375152,-0.004325198809410022,0.008272838010446194,0.014326412520380524,0.03900146920396455,-0.03272633374583144,-0.03916747845762457,-0.07333622885062406
JAG2,0.021619878301523683,0.07192612947148638,0.018453377824063172,0.002222450094380323,0.008976196529127558,-0.015115843665830016,0.027428098052781964,-0.030005121636232566,-0.0009434472977742073,0.0187985042477901,0.12184647006170979,-0.031977772432332685,0.02597129633148205
CGN,-0.02198350386169743,-0.0037864250277520523,0.019206825571066146,-0.019153126893120313,0.0719192342288004,0.045865644620446226,-0.052681314667366703,0.005652591399227553,0.027397821081406558,-0.014763558305106197,-0.03143646974873734,0.01312340540030279,0.006855047277597045
GDF15,0.11163870192947109,0.0516627422900174,0.015968593765399688,-0.03186301296076849,-0.020945481090267448,-0.018960399203389395,0.09238062008447281,-0.007472722030888632,0.02405339081887791,-0.013383053257817164,-0.05647235771876533,0.11123545070886817,0.04351823922203553
SEMA4F,0.10644845727466923,-0.08598038952344941,-0.023363204973479275,-0.06784732078942533,0.06432935498514564,0.013957145989299249,-0.02983907743624754,0.02110706086668153,-0.02506006882539713,-0.003959772617159335,-0.07047559351607995,0.07216955405722221,0.060911300086338625
NXPH1,-0.049462941325130697,0.004190065135364839,0.06677150737890294,0.044388559237782746,-0.005271954392617225,0.044265278760195564,0.050896703095397254,0.04956178945363701,0.06889852681065442,0.047546007889422,0.08321202972348088,-0.010341120501072509,0.04207384132628583
ARF1,0.06074075419289227,0.06603880780789163,-0.030527154115138184,-0.01029198705010253,-0.02564192603317762,0.0009795882598251724,-0.006636211967284712,0.06210414792734245,-0.036551653160102796,0.014963689635903886,0.09868017236426134,-0.00725682869195406,-0.051702601725706086
DSC3,,0.023774877796264627,,,,,,,,,,-0.02029546942364758,
EBI3,0.013413976143626277,0.047691091434160914,0.029161601672019963,0.035704303389353986,-0.011738596720303175,0.05456831865777706,0.08549265893581845,-0.017345978786927462,0.012049862078906468,0.04861702206206634,0.043043029367077476,0.060949628039600724,0.08183837101308554
TIMP1,-0.029811601869650907,0.06679011643380263,0.01690750105401587,-0.013640927873710807,-0.037239244753353155,-0.003523863769074351,0.11878675602838781,0.022854228943126956,0.006636590102598878,0.00817018771859728,0.05676081543190169,0.002673309612516411,-0.02121700570635238
SEMA3C,-0.00791416726491966,0.009594452474867983,-0.0003389218947058722,-0.03178340913760312,-0.00520630999279544,-0.03732021450347412,-0.022382378827232187,-0.015039176255669057,-0.017409579480586933,0.04812476105086037,0.04120317505503861,0.033075412809920955,-0.022391020895600747
GNRH2,,,,,,,,,,,,0.051958870331464874,
GAS6,-0.08732530990949851,-0.002718907137839994,-0.008465027048113739,-0.034906352788608014,-0.005574309179013634,0.01580991127443132,-0.003923027853483028,-0.05061840312850848,0.03192513957375926,-0.05207506349259406,0.09379099654467687,0.02833138348822765,-0.033117745142549684
MEPE,-0.02451804478340101,-0.006158393972377622,,0.018376077428370725,-0.03144201391946846,0.024656912506401653,-0.03548177268863909,-0.029321070530641164,-0.03930255304549323,0.05925286153095596,,-0.028045129244600855,-0.03181375787547031
SERPINE1,0.07231552649673899,0.04316272365055151,0.036040130636228324,-0.025585343902032383,-0.02382723608921903,0.0031884454061577193,0.012411490799072571,0.027900546238160972,0.04361881495282249,0.022858911820493686,-0.05572927992644075,0.01587985890026388,0.0779719843391273
RSPO2,-0.049300452294751336,0.043876477706271566,-0.0008969048615528243,-0.020968014046468725,0.0008702530957004538,-0.007875372902968912,-0.048591078438548846,-0.006645542586443736,-0.04647256342848793,,,0.05618973802110306,0.09674798667180334
SHBG,-0.03383099969264035,-0.029855648173846352,-0.009929903074574187,,0.0034575451816618134,0.034971569216337296,0.02123977309685033,-0.032229904138788346,0.002237981217521836,0.06785336915404462,-0.040364280527248456,0.018653728282133464,-0.005481128231978089
LGALS3BP,-0.023160091282240988,0.00879283332853172,-0.010071362860003751,-0.023978058959174386,0.03725359786054799,0.004786819231946719,0.06503116644386563,-0.0643753762860277,-0.028324329316269263,0.06153402363425393,-0.04560501940470102,0.11484764900149082,0.05055908060864052
LAMB1,0.015078212083989883,0.08295504963129482,-0.0019267951500274616,-0.023595503840911664,-0.047831977547323073,-0.009909474912422115,0.10890527579436764,0.02197867374987069,0.067932551966332,-0.01514901298364422,0.028098433178244047,-0.00469736609796775,-0.08773896607448221
SPTBN2,-0.05565849591653092,-0.04143695298590621,0.00514984159281711,0.0286549178578477,0.018797438858832994,-0.06733617614906914,-0.0737256615538117,-0.009204491700896624,-0.04288473143954818,-0.021448487155975308,0.07360115262717395,-0.00825798322703784,-0.06798321371162741
COL1A2,-0.02914109116386052,0.06077264199440142,0.02230671491900083,0.014748311749682046,-0.03873461997980399,0.006540005916117856,0.14671926397372517,0.00221234571945533,0.06336011468971706,-0.02057097236489752,0.1186910445069047,-0.040907606848340126,-0.004857758664970368
DEFB1,,,-0.01854307055621164,,-0.013606999257479328,,,-0.016905768353395773,,,,0.10164014747151841,-0.023663474633476508
CEACAM16,,,,,,,,,0.014767705764754361,,0.12831576810340342,,
SCT,,,,,,,,-0.015538484444098123,,,,,
WNT11,,0.053202500226386645,,,,,-0.0038116251826376584,,,,,0.004882721110458699,-0.021244341943486296
LGALS1,0.05312717893394898,-0.00973274576047216,0.0008981837909757805,-0.08467050862914685,-0.023987067428464202,-0.03330470009331612,0.021136096395022164,-0.0032541250013256207,0.04631343025845908,0.004401016842448813,0.039070939249556534,-0.06279688825391255,-0.009560138402791511
BCAN,-0.02965594410228071,-0.010637616829573477,0.032773872419820695,0.06290425557873962,-0.008596855829292815,0.04013906331683014,0.10477142863062212,0.009843660656228857,0.03159066959523205,-0.03240232225661938,-0.020747285164551123,-0.021902724349325664,0.061127144494316416
ANOS1,-0.013796339387123397,0.09216385942436775,0.016833905189664208,-0.026843885133001382,0.015249387325508953,-0.014907807181452858,0.06726347000678885,0.024294295547884797,0.04655086285176804,0.0224616461318279,0.05903226349807472,0.025641465553089327,-0.033403866140211354
EDA,-0.02027059845347747,0.10716154649967084,-0.020093105776048305,-0.03369687177379905,-0.002090415317755577,-0.02585509818529555,-0.011042071532744613,-0.024347275375729477,-0.0008865328914762333,-0.04143276532834232,0.08154248145698997,0.004606855404281878,-0.010664735185498875
FGF22,0.027619372843873134,-0.003064893202642745,-0.025533520856719137,,0.12637557956792117,-0.0057418994913147,-0.020131944236682756,,-0.02098391949300575,,,0.01769158843476655,0.0730631643229856
SHANK1,,-0.022245215379805016,-0.020694985851936156,,,-0.011941373122567978,-0.019154266312910884,0.0020887007126889957,-0.02391440995785527,,,0.04309977123155096,-0.03204784524753184
RAET1G,,,,,,,,,,,,-0.00862389469921065,-0.019565034079032234
TGFB1,-0.005298562938300598,-0.03248018587206892,0.012737352299466506,0.017365778809350946,0.004061793972133058,,-0.043618041945694554,-0.022390800128872367,0.04766675585796936,0.027686929027514306,0.0838354613971833,-0.030710275066325992,0.038187280421719316
MSTN,-0.03510636488268298,0.0027889775928904,-0.0198455958203018,,-0.060760701213409624,-0.030490292170009543,0.0822464350806809,-0.027335311005664973,0.04100685263772832,-0.0035236106830685925,-0.01789110287390014,0.035838679836667,-0.006487265093499259
WNT4,0.0575353765084654,-0.022260339641270114,0.015705361161504526,0.058343752883196286,-0.021758769893853235,-0.02437204757798282,0.010078813004828291,-0.023876719775373822,-0.02371686320170554,0.04581579864030842,,0.10492979372121017,0.02623088105550975
TNFSF4,-0.023123147945439914,-0.04422020671864276,-0.008154965605791611,0.01855663363102104,-0.014625031325640372,-0.01457770313694009,0.029003130878645884,-0.026158545563368808,-0.01606320977782051,-0.041102771273454505,0.04662676055002786,0.03582933990421775,0.010566465195227043
NTN1,-0.033890505954917424,0.07992526377127669,-0.005204493667185222,-0.04534886376252766,-0.07987691906330817,0.056441227437393236,0.06694833476171935,0.009409565532209202,0.07804440848247028,0.025335334010051846,-0.06401752050490143,0.08387170105448848,0.059514688026122704
CXCL12,-0.004010056962159221,0.031654226107655205,-0.01671086615965953,0.03855534727360523,-0.012285200192653955,-0.01921883928582504,0.033497317253457885,-0.006109506342311571,0.004693146473326938,-0.023672751747773817,0.07730542513117625,-0.01585747412778339,0.015389106647775104
GNRH1,0.062273032858776015,0.11906854400129192,-0.03345580892215175,-0.04672486442487949,-0.009352167290741814,0.11002635885513135,0.029295002348582955,-0.028020314181718332,-0.016269857782403432,0.020568842525644483,-0.06319986344595628,0.09691127543034614,-0.026834095512627942
FGF8,,,,,,-0.016976550850937397,,,,,,,
RIMS1,-0.04228253277150053,0.03991239578877911,0.07679345629412865,-0.008287331082716353,0.03214065366026646,-0.015425778653414974,-0.06423890682827216,0.01440561405883192,-0.06244788270930234,-0.021891813540723618,,-0.0031021572175517495,-0.04353750900068617
FGF14,-0.06672906778446919,-0.03584359114813653,-0.032567441109036054,0.12483996934199783,0.0015247017364081697,0.05841056224794451,0.07402442617515499,0.0019526542311311243,-0.011506321342351675,-0.015014291551084196,0.02360862259103847,0.05237742682184973,-0.013669504308140006
IGF1,0.03577685045338261,0.016000437565904076,0.04911107947038156,-0.035073825114096756,0.03715618953858613,0.012395250806044438,-0.04077546139364972,-0.02609200737340553,-0.0017642893327934777,0.09371398320062169,0.12220662054500407,0.07823339396210476,0.03171799116538242
TNFSF10,0.03056821339935803,-0.003466498701814174,0.033676135713610604,-0.034094967032668164,-0.00829762493915394,-0.022023904200342972,0.01890350699873951,0.03531598187178146,0.02871792639004255,0.028922669873456056,0.03269623716425118,0.020519245331936158,-0.031413465173030196
GDF5,-0.014123655395558448,-0.03412585747687373,,,0.1451107979954401,-0.014052357617801145,0.020019084623822982,,0.002232775178460553,,,0.044209649562665924,-0.05397811617770181
CHAD,,,,0.04262565246518566,-0.019269163368944277,0.007009115324770286,,,,,,,
RGMA,-0.06966618477883392,-0.003308177898024947,0.03867631804356949,-0.020492792703163423,-0.0342788177051099,0.039520150132431583,0.10577734795343995,-0.0007022315769231347,-0.021195187936983842,0.025252801571915593,-0.0104092001226561,0.03675370348754112,0.04179538562115519
WNT16,0.06460111772650995,0.028312274309470913,-0.01882489951899308,-0.020968017260328275,-0.011855986044993367,0.02913224509368651,0.025937695424596403,0.01537587211155742,,,,0.03635999576396414,0.005963408329818734
CX3CL1,-0.05820972578090835,0.005902109185674308,-0.021901503703309982,0.017963563601968775,-0.011156286018473781,0.020016173744096626,0.03751427055244398,-0.03647502381490525,-0.031133284851578374,0.0281141503937603,0.15517557876929375,-0.03069924541224615,-0.05565141356290104
FGF1,3.812014142463094e-05,0.08381554904767155,0.010522316492629994,-0.025524122414556198,0.024292214974755644,-0.041737309907412784,-0.04253657668898014,-0.0011788703344510559,-0.011287920729151713,-0.058358398069474356,0.040838395895880925,-0.012484813260088688,-0.06864939664019591
ALOX5AP,0.03950779041207585,0.05558996115238434,0.042050642852362964,-0.027585047293514874,-0.06815233616150067,0.03584305464079493,0.07232116943672674,0.01311744386084488,0.049813347727448616,0.04314672665019171,0.00830527571346109,0.038972165130321576,0.0926080549010868
IL1RN,0.07380102085855879,0.007846756210079782,-0.040555640565323646,0.009496439399817386,-0.01965263037102185,-0.016675230900023895,0.018642781305615197,-0.0073960878910755996,-0.018648301658863848,,-0.061438085193413226,0.03399393273503947,0.0939326930295702
NPW,0.025462368930530048,,,-0.06393544201022663,0.06273186031251447,0.024642442070681506,,-0.021556505833770816,-0.02077014786648043,-0.036954279957077084,-0.038300518873556524,0.01183287464028481,-0.029790930010653537
CXCL9,-0.03552317293133082,0.04178086417653315,-0.029824166471738932,,-0.01890753881876082,,0.07149869710869747,-0.02738871597600629,,0.04331071576714909,,-0.03735850205544932,-0.015170985366434719
ANGPTL4,0.005605200560500208,0.03199564320852122,0.012743748423583307,-0.049372865193617596,-0.0025811383785224297,0.00945718570226852,0.055911087423560116,0.05214165507843654,0.08495635454774066,-0.08362184575439523,-0.042803242329796015,0.10203907227758449,0.030826634679623193
UCN2,,,,0.04304310701557162,,,0.15433188815191531,-0.0016954855360992436,,,0.05190507900821609,,
OBP2A,,,,,,,,,,-0.03472437195719677,0.19266286437660204,-0.022797117236980392,
COL4A3,0.12450280806177591,0.03409840478084437,0.03738807459039411,-0.043234817431564876,0.004096756232197598,,,-0.0314957851060153,-0.02351778045107322,,,-0.03687671125955714,-0.023452843874680124
NRG3,-0.03794608270189606,0.0558155650806343,-0.007355658808695598,-0.022156095059846514,0.013989142678853024,0.02020089436754247,-0.0362005452557301,-0.034221976197640426,-0.029178840388569258,0.1138527753026996,,0.13006436507042557,0.002128571089813062
IL23A,0.07856341340568199,-0.036466563680700184,-0.025110369541763437,-0.02489745330962105,-0.02145957284736804,,-0.026507319235184294,,0.01773934185461638,-0.031953493557213934,-0.05068382181386348,0.10917005604359964,-0.02626515379532066
COLQ,0.09176019709124666,-0.022605915335173726,0.02752299667776077,0.00652240337351349,-0.043858334615824425,-0.034971040852523415,0.043328607489768314,-0.03646793711601416,0.0692554266130452,0.038020682655091134,0.13029676418400626,0.06451613500281547,-0.04059792022551677
SCGB1A1,,,-0.0018650488107906592,,,,,,,,,,
TNFSF12,0.011251356315173162,-0.005941243607808603,0.01638509854178336,0.03107657649491219,0.1013127660880444,0.04192613685781557,0.08377940627462441,0.00616874273329899,0.009245189331794659,-0.023570246125628705,0.05182511069134096,0.05931263098208079,0.03067948272068262
DKK2,0.05951641354661282,-0.01858608977186622,-0.022416816486393053,,-0.01310500926452497,0.00757636218460878,0.012170535755454865,-0.013593778133067185,,,,0.0001890334145044255,-0.0331661375753142
FYN,-0.0485097727018341,0.002994922177308069,-0.010686361452611952,0.07694411531546441,0.015888077183956767,0.007399348373296824,0.11808385650041975,-0.003012558687248528,0.009357871742979034,0.024760812375183357,0.04799227422814289,0.07471727394212946,0.008964297187350517
ACE,-0.05010931999658335,0.07541827423292083,-0.037158672569121844,-0.03650202149796688,-0.0024455418919184014,-0.010229547049198809,0.08722642573270246,-0.036812340276407673,-0.011340827274738457,0.04334088775920204,0.10033609658293988,-0.05905728634740961,-0.1112742800473675
IL18,0.05694543750391141,0.020760337401576234,-0.027433985146743875,0.013299691555256735,-0.010997791975493236,0.07268572510827828,0.07380413743212841,0.05418698029072199,0.0006745373707063957,-0.024912160625896265,0.01152290509518473,0.08113782410099855,0.06864577754218881
PPBP,,,,,0.04597491721570179,,,,,,,,-0.021927959584458888
CCL27,0.030597876648030497,-0.024186360141391885,,-0.015654190820329685,0.005982848520929084,,0.062491059587056634,-0.034921355624247544,0.024212247185355133,0.014119121804522565,-0.05816664072274273,0.030908557930045846,0.06118819002381899
SERPING1,-0.07082065110264853,0.06276938829082253,0.018843903507736095,0.018283338684111416,-0.022270012509159973,-0.010716583192853348,0.1160559606438069,-0.03258163968643593,-0.016566289148808616,-0.01604312782457866,0.003478550930099502,0.1376013736039701,0.003036751192278095
AZGP1,-0.0026878055021754567,0.05108740241347396,0.01580677739285484,-0.0018669523602199674,0.0006018428443586658,0.03493702252852227,-0.014901547598542085,0.006275013791441846,0.07448211882074127,0.010690158829192506,-0.005623157854865928,0.09161779070946517,0.044308804144415764
INHA,0.037673958094907256,0.04953306489978926,-0.0072822040725451604,-0.04323482784766284,-0.02845847149765795,0.0284178514183153,0.028094215060451264,-0.004406504619486601,-0.04334228869670476,,-0.04665516959483498,0.022933069768779075,-0.03531781460911329
SEMA3G,0.0004631761681471875,0.05623817447636266,-0.014046578875305693,,0.04974450085251872,-0.029104453559803498,-0.041666101125104854,-0.03861082072355558,-0.013673401600102138,0.013163435208725637,0.061490520999411866,0.07763382584008995,-0.040033999087198124
COL6A1,-0.04609980857906318,0.058543885129586144,0.003199327687393656,0.03405732682908983,-0.03350389354731582,0.0657596263702862,0.11799136992752983,0.028770376590144114,0.04353388236319215,0.018561734657620312,-0.07375079302612964,-0.03945587478391915,0.018810126716246198
FGF17,-0.02480206029794433,0.0377545274747092,0.042879609855561364,-0.029694687195070277,-0.022290850951024406,-0.02326473736130436,-0.031912341178868264,-0.010362944353271297,0.059226383387542485,,,0.03859485534895299,-0.01776946638635306
TNFSF8,0.10770121547415383,,-0.018543072465218382,,-0.012405926826639716,,0.01880233535325683,-0.01993322295439104,,0.03626811773440668,-0.03250230855326494,0.027949696922318086,-0.02469266605787941
FGF20,,-0.032742458254533494,0.07361757940530346,,-0.025378542652604752,-0.014577707739124486,0.025295369883559835,-0.020315259099020513,0.037597847098143886,0.0012094709968865829,,0.08967531495033434,-0.01827906437968195
ICAM3,0.020419279384246182,0.07595617808654469,0.04008781074856372,-0.02231261756415428,-0.025462075564286497,-0.019287553186183273,0.015268296490204029,0.05360432103592479,0.03451900907307822,0.04204010480768852,-0.003668919432295305,0.04286300683782813,0.0861728154249107
LAMA4,0.03404056471144642,0.06956435988980922,0.010746520565515406,0.029128097048763246,-0.012222284812927184,-0.0009327935273102836,0.14826999212599773,-0.025220520829065448,0.04630979893526832,-0.04251692001062017,0.08860350983050955,-0.05152178972535655,-0.014891090425172431
INHBE,-0.009106014107947955,,,,,,,,,,,,
DLL4,0.03197069892201959,0.08224941527207708,-0.02989365792364181,0.01916752631680923,0.018438787483125055,-0.008571398083235454,0.09060806956234412,-0.017868454690818953,-0.04103210652724584,0.046277769325414754,0.019031046988587777,-0.047267725066060376,0.0020799289008850944
SEMA3A,-0.009925801139248722,0.04704618597947201,-0.015738660982300656,-0.012513211868988376,0.07010493020344086,0.0014293786563098169,0.02019650437901325,-0.017608220713463487,-0.018583818422447815,0.05181581679326747,0.10233331156014074,0.06293114988941169,0.013737545551189138
RLN2,,,0.013150627565948751,-0.022728563582869787,-0.01902875926118998,0.004098506115490302,0.004496428389069351,-0.02030447665295838,-0.01788823345023048,,0.18185585511483313,-0.025065771109914873,-0.021474405028541366
C5,-0.028214581931354222,-0.02449521202943288,0.012242954350392915,0.10605872569614745,-0.017488606885686625,0.05063100534629822,0.04123466821960585,-0.008929179231465894,0.028630099733315654,0.08699703751706007,-0.09219587673366003,0.029451803790023042,0.04480664127894108
COMP,,,,,,,,,,,,-0.03096441454408859,
EDN2,-0.025361451253733847,-0.014391877799645146,,,-0.016315867754737885,,0.0006968910961290941,-0.02465640103079662,0.08952267800474678,,,,
C1QA,0.04849351771646941,0.025587470015136435,-0.012335738028188218,0.016111982994673098,-0.03469626161267842,0.029426944078642447,0.07398283325298416,-0.05460655989565588,0.06559111963632867,-0.0012512259509264924,0.08018201154800138,0.04964523282373911,0.026210389082071604
UTS2B,-0.02016581764766272,0.042908244346219246,-0.02265270800883957,,-0.013606998261468321,-0.012747531887551036,,0.09072787332347695,,,,-0.011304119797974303,
COL9A3,0.0029157442967323722,-0.02359655589534779,0.03795941593783304,0.05232083837018936,0.08139544336660143,0.06121208731550696,0.08484262799093922,-0.015598907106599795,0.06490450251759768,0.01117148652486692,0.007415157099776207,0.032346243783249344,0.06074786250798868
DLK1,,,,,-0.011082356417780109,0.0646106251071855,,0.021317920279084475,,-0.014055200739758822,0.005279146190632076,,-0.053572116948412345
HGF,0.08593648976992344,0.009737228938067055,0.012198407543114347,0.029964094064688068,-0.034410336235733814,0.04044815138305216,0.037217254660364615,-0.0005221099526222158,0.021661378888480267,-0.043823147564781666,0.006609479054804792,0.07434330329418894,0.04002357726401132
P4HB,0.14835636763198384,0.03539607307726853,-0.020382312490166705,-0.07316264940030748,-0.0034979115878215525,0.04692004220994199,0.1067496436371077,0.035471389567275725,0.07099254611577474,0.015314800400771492,-0.046627628305843466,-0.03558386088395799,-0.004522704558340377
ADCYAP1,,0.05924559513888265,-0.004017033545223529,0.01712164236600524,0.009553413708336556,0.0006478511908542893,-0.008815110712979015,0.02670283941638442,-0.026358818835572572,0.007693220840119012,,-0.02736342617325785,-0.044253611449647304
GREM1,-0.02016580514479852,-0.028920324138140597,0.017419377496767596,,0.07080557778046437,-0.03330520705204944,-0.011493087783968393,-0.007013791280536515,0.028243901604272176,0.008032617428096618,0.0317657890097386,0.012698971621658076,-0.06555161114420571
EGF,0.0649547656859365,0.05131066498526285,0.0072942336994162174,,-0.025283823568142225,0.12390642039479198,0.13108268188848832,0.02250794674187495,-0.021764203481565547,0.022421034014620426,0.0005465767617535245,-0.05739749793863825,0.09295395113664746
