,UKF243,UKF251,UKF259,UKF260,UKF269,UKF275,UKF304,ZH1007nec,ZH1019T1,ZH1019inf,ZH881T1,ZH916T1,ZH916inf
SPINK1,0.01118109061538004,,-0.00401219207662828,-0.02642602132219991,,,,,,-0.042886953387340845,-0.015828241189891627,0.0014391435907851005,
EFEMP2,0.051171638007655215,0.018960981830360154,-0.017235723917047266,0.07628623033451314,0.05546258436932114,-0.019325774312966858,0.09359929565495267,-0.07132741926152891,-0.06593422475268149,0.13485448415984005,-0.02496413824893036,0.05908432235942029,-0.044673095742782803
SELPLG,-0.0021689094857216622,-0.05052592841893728,-0.05041234579022857,0.004810292882178618,0.06724162599462584,0.002584925962763367,0.016636138165598162,0.08307919418594636,-0.03861429449434567,0.08714969398867414,0.052867840514771475,0.017163586293608153,0.08213704549268051
GDF6,0.0006248833743061191,,-0.017769433901549125,,-0.01649411624748438,,,,,,0.006022038560978443,,
HLA-E,-0.06534130848358928,-0.03143638657543508,0.006765640032038243,0.06526145875162731,0.09060504957364421,0.014612978549217991,-0.011393298408031289,0.1330952416044483,-0.03697343506644658,0.05442545574141844,0.026261178792714047,-0.008198088682877296,0.04557636157437103
PTN,0.11191571450286639,-0.02058087295552751,0.02021524532998012,0.01464734458987166,0.12628703655649168,0.07341193817705927,-0.012674095651036794,-0.13336091834565633,-0.07063771539055015,0.0692327408341694,0.05223897004786791,0.07653283041767182,0.061633027070422404
CD274,0.007555184770569493,0.05466870450256178,-0.004303798673266643,0.020716587823799048,0.07581336203596371,-0.02876857190283168,-0.02038265466039268,-0.06430495736804918,0.022976196122151554,-0.01948239683237042,0.06519229384060522,0.039039485062285724,
FGF10,,,,,,,,0.02673418550117788,,,,,
CD14,-0.04085045096415154,-0.05832737908872186,0.004145738829537125,0.11195553451811355,0.033354582123477854,-0.026896524144532405,0.03115404461341525,0.056544817461305664,-0.09997314476094163,-0.008718380183930608,0.03194093205642867,-0.031730368219098644,0.13753470631599285
SFTPD,0.025099654173611662,-0.036731482850884095,,-0.01659531008096043,,-0.006851691982841129,,-0.057065015722345985,-0.004831063631081529,0.007664469752553581,-0.03482899667147288,0.013256427962911089,-0.04134897998896052
SLIT1,-0.011382184688135656,-0.016042582538148355,-0.022732988677266693,-0.03093433962048949,0.07257959878651193,-0.01233888700670637,-0.0031164654682082375,-0.0069790924083729805,-0.021584990482332735,-0.06384288356515903,-0.0036876451479739055,0.03554068556752307,0.01816867527311976
CNTF,,,-0.012502864921585415,-0.014777321184913693,-0.017257034540189446,-0.010146532385359622,-0.03410658000864164,,,,-0.013199638524153094,,-0.041349157423932005
BST1,-0.035710663262066865,-0.005747117111317107,0.07055861548073512,0.006082800937165621,0.07980149466296138,-0.03899284126798195,-0.010111143163395111,-0.08289936875241773,0.06467995492623715,-0.002566524994324499,0.0013118132539991553,-0.003975946260774757,-0.01478350049614255
AGTRAP,0.05051540146882451,0.022670388638166755,0.046082523956077794,0.011791038685266906,0.0393082542713409,0.0017952069586544257,-0.014705863291195737,-0.01295503072545543,0.0031808329476992712,0.043052521015623506,0.025062507086045616,0.0721451519971381,-0.006888527032137982
LAMC1,0.03617604364756457,-0.004518080386682441,-0.058222016086140735,0.07893288431500564,0.08843639982422545,0.02016580425862438,0.004295352878823769,-0.04455546497789906,-0.11514672309308234,0.009847408054853835,-0.004015423966900812,0.043596605723175384,0.018777280504750526
COL6A3,0.050010020574419736,-0.033810743106507925,0.03680720906301297,0.09382679145989373,-0.04699580839966779,0.03223202812394599,-0.01660515310984374,-0.007656460198492557,-0.04525130298165081,-0.038158444574645865,0.0013715081592300777,-0.00012930408933553182,-0.025804876685964373
FN1,-0.07606800769886576,-0.06392292172189855,-0.02908884859314247,0.058997251575397376,0.10407049690165561,0.05880212337914541,0.028284318529249827,0.013294563616568639,-0.015339868188073967,0.05339459307938785,-0.049068203616921525,0.03853725320696373,-0.06783107499192367
MIF,-0.05672129722968154,0.008252066049674387,-0.005482111756627734,0.014095407698489135,0.0007138085906272191,-0.006940305996062137,0.016328121269945896,0.03072678730405563,0.02819036345764035,0.03767243031896185,-0.04717124964545207,0.053330334048328626,-0.044930223210844146
JAG1,0.12922412814201395,0.0020736494614876136,0.0009474827988586167,0.06423497608913938,0.1366384417012181,0.015114835705416144,0.01399288417257924,-0.023208096490651357,-0.09278300261040243,0.020014197569074132,0.029035151715727982,0.038931102660316214,0.0860663198782131
NID2,0.043434728911830554,-0.02311783574633711,-0.021428289342636752,0.018969430130130395,0.13684082162479738,0.060899676155762326,-0.0027806959014335273,0.0221341857640191,0.013539196399610258,0.03177175315523474,0.004712331273457153,0.07993763460295551,-0.025313629427302038
EFNB1,0.06087239830310179,-0.02279655976654672,-0.02462651289308582,-0.022316383142452746,0.045909465932240455,0.01682917425187877,-0.08475132904632439,0.025206075919058754,-0.07052209247583216,0.07165399535311516,-0.005851288187347261,0.04944868020244286,-0.046419973486241974
COL4A2,0.01575587445681885,-0.03553435786241158,-0.018222942318966203,0.05305150963670899,0.10117338548584043,0.06722720535741333,-0.005382786662017749,-0.027483669231229545,-0.04782766879494821,-0.012355687823648924,0.005015559718553825,0.043247999951692095,-0.028024539894409593
SPP1,-0.11598463123593983,0.11937709798747145,0.014615783074331192,0.06672691611096028,0.06923962808222547,-0.005693398861035337,0.02937703181851642,0.13393165161442327,-0.06322001998149902,-0.06251980397462424,0.009953314345457438,-0.010074158009248938,0.0019427558616543633
PODXL2,-0.029505948164171632,-0.02510456869734721,-0.011509745694017819,-0.0008185167158931801,0.011158628977519215,-0.03570657482199198,-0.06614580782906854,-0.013921121462496164,-0.0388291225487027,0.03154994213726216,-0.02162003790103033,0.06492604086248792,-0.07207548705437977
FGF9,-0.008668190525494975,0.022981941664686166,0.028546235874105895,-0.0049333859652053195,-0.0400582914966467,-0.03550466078483893,0.08375639512190819,,,,-0.044957965028297235,0.10929732017151879,0.022567263494743247
ITIH2,-0.027333572490600585,,-0.016704310196466305,-0.022521713622133576,-0.016803101067217815,,-0.03886537348961699,,0.07114933078546684,-0.061521912932315674,-0.004228538944393381,0.03153803795036615,
ADAM10,0.062406461156719766,0.03529968920768031,-0.010718976482590398,-0.018797702816369225,0.05627312986702803,-0.03132266000137096,-0.06569173236731594,-0.02482710885963361,0.03175849629428897,0.09015638287722125,-0.003443860098892371,-0.009521357591137751,-0.0512435358926941
CFH,0.035157677663685494,0.03262408508106719,0.010055751506749231,0.05647944583079046,0.0812216745507371,0.017415476842099945,0.047630657259559804,-0.10139493642810714,0.07566036503505537,0.02615548757643726,-0.00829942753825767,0.037240155387018255,0.07588381115300993
COL4A5,0.07781153506028865,-0.019083466145519357,-0.02469359864013383,0.011524520587220293,0.03287474706705667,-0.035308854952510196,0.04221324065824272,-0.09031796778389606,-0.04318923080578471,0.06987770247326795,0.050230396062994564,0.060704279477295384,0.12047133666744711
LTBP3,-0.0281854478313332,-0.009488914046438056,0.0033552995454175687,-0.0028962078106499964,0.020824602566712584,0.05183871108601907,-0.013925358751815312,0.028067081892784795,-0.025342722135810104,0.0240575397633001,-0.02481456571992701,-0.0006141139392060106,-0.0721314237746397
GNB3,-0.017291889169272566,-0.03903374967840331,-0.021019960806392804,0.05137631474821967,0.04114930129845415,-0.023922692248845575,0.00947991462624074,-0.06352564603824484,0.04205156565245471,-0.011569263095986453,-0.016473575854085227,0.014464650293575907,
COL6A2,0.01654558506422598,0.02568310237948264,-0.016243737111604775,0.01061282315607372,0.09265520651553312,-0.024686897015583256,-0.018736539263162974,-0.06912223669875714,-0.041378451884462514,-0.002695382389409688,-0.01163846046309167,0.01905524489774057,0.09322743110555348
GDF9,-0.030529716903459018,-0.011983504864874824,0.0329544438004459,0.0016420752993646852,0.06757581464006517,-0.023222949206292167,,-0.04643290533206297,0.023464646865577636,-0.05630473968964306,-0.029410054155384478,-0.018302857583808885,0.037007327133746784
NCAM1,0.015647346800792043,0.019461082663891866,0.042237405037811086,0.01478313963803837,-0.016262187429728545,-0.001826842916463939,-0.02593057879740961,-0.07106672004238239,-0.011693056481674794,0.029010707722485603,-0.013056784834522694,-0.0074675037974618955,0.040279339328383824
APOC2,0.003810231712712004,0.042955035254422076,0.004095355281115687,0.004391774115634666,0.07780021564167175,0.01889747823345166,0.05238577931586282,0.014248892001111783,0.044261345094217676,0.07566300731564925,0.08118160495098795,0.08726501094671646,-0.01977063686734797
BST2,0.08764835997234008,0.0010025531812961831,-0.0009198319054312856,-0.022266487285492173,0.09801842255428034,-0.013223954349014045,-0.024324006799735554,-0.06275045753941057,0.031841831095797864,0.04494087866835114,0.022869425889783763,0.015588649473585703,-0.007371962485994314
COL5A1,0.019905978438551162,-0.012256575324037124,0.03848945227010931,0.11393895894495254,0.05164729113003994,0.04682376387833706,-0.010379684720078382,-0.04384579936309408,-0.031422607039568964,-0.007576945997885164,0.01814770267572448,-0.0035171966797961644,-0.03402458495745726
CALM3,-0.0026383037593136834,0.0552656115926929,-0.0412834981950981,-0.04754517218981909,-0.0851876291738404,-0.04102312112746006,0.0008331110856231606,0.02732899878064213,-0.0052799471469985,0.02615187875928627,-0.08139737095164325,0.01010877849612194,0.04840275635894345
THBS2,0.08277786711126836,-0.0029018098817434183,0.02145733280426774,0.0628556840005491,0.012588866353602336,0.005725668444099211,0.04450622464935692,-0.1498781723868147,-0.11532587302241946,-0.023019033054999475,-0.019758901933114394,0.039923874873703954,0.00951834993101511
SERPINE2,0.08645073746252538,-0.01347208361230237,0.04343188300151791,0.059113747391898175,0.006328189117971261,0.032013370237019986,-0.009941393800536737,-0.008780873581317926,0.12320869099713576,0.021343982862276834,0.04906127092104841,0.01660901924123771,-0.043977655906841176
EFNB2,0.02007190123727178,0.012869691342799559,-0.002067997127051113,0.018591778502204392,0.005089888624837529,-0.02462402163705886,-0.0021730641611561055,-0.005793732836045937,-0.037147210145539254,-0.042193563785870254,0.009608948778362207,0.03166459922245692,-0.07024757142064623
PROK1,,0.1221448379559454,-0.030353891386454845,-0.016207978309641057,,-0.01639189034485705,,,,,-0.012377822624435002,,
MMP9,-0.0361516743237028,-0.02188211746174689,-0.05793487209075899,0.025057077983949124,0.0976379601692523,-0.016943221814014676,-0.010907705139662117,0.0814015352033602,-0.05546629195635957,0.1528597819286084,-0.00021424981018858692,0.06434914409074963,
NPPA,-0.03167673465531564,0.030001768074358198,-0.042364447305423214,-0.03745216435635287,-0.022874896500729817,-0.018382164984730553,-0.019713394419255535,-0.04408203977710285,0.06806795698035888,0.11585735228862044,-0.009452249717413859,-0.02166659728684866,
APOB,,-0.02220508903271517,,-0.004018987524376787,-0.013231780539485666,-0.02058337172890088,,,,0.06786752704353936,,-0.016423467606052105,
C4B,-0.03970244280742189,-0.02550067705148821,-0.007215566440983558,,,-0.013329773628060341,,-0.04857496975806621,,,-0.015280422922708807,-0.01818616864390514,
NTNG2,0.007285882771438185,0.013036366727192694,-0.04004652662084088,-0.027917965897850838,0.07053609457135541,0.01541482615668929,-0.014245955636498999,0.1257128883595999,-0.025265365677834682,-0.02633030339982585,-0.04102270873846897,0.07796001389861655,-0.041027703372520645
LAMA1,-0.018631336615514412,-0.0009631296308183202,0.03733406564352629,0.04630882779702164,0.07584856013773524,0.045233651252103865,0.01923197114362133,,0.020331242221353362,0.011219715502552036,0.012007356726057267,0.037980275223840176,-0.014481710530629948
UCN,-0.05529577986040305,0.002781365504247048,-0.025416546524092025,-0.05230408236088402,0.04820143713832406,-0.0011798031264809762,-0.03234042782057361,0.0787609213153403,0.006920180759729673,-0.01808345131996906,0.06626186087463622,0.03424776868203916,0.1504733541193181
ARTN,-0.045407371791624046,,-0.021219151831586413,-0.017528510417542068,-0.02004417289600381,0.08199520428019882,-0.025609265260860242,,0.008482138854021411,0.09182293453549205,-0.023882067642165904,0.058735324924472664,
PDGFD,0.0326528259967461,0.014847110810564364,-0.022498675362986623,-0.009272638030706153,0.10793722483041415,0.024909992493554894,-0.02402524727820034,-0.04720521091315903,0.012305447960296943,-0.011456073312874309,0.00482735096295455,0.07537846532814708,0.016669860265321714
EDN1,0.040146183657583295,0.031162308123777387,0.0013678413686176926,-0.019205024550618198,0.09325690234225595,0.06795288230931715,-0.04627379534381902,-0.07179688409430256,-0.047348686105581975,0.026654234058307174,0.00012046077999039807,0.06920527852572424,0.033537274586314336
ARPC5,-0.10408685372388714,0.002741285614172543,-0.03674616634535521,0.05095962414266705,0.08908940676323691,-0.017567496230086754,0.06012997785347444,0.08647346291239176,-0.02149481188861945,-0.04655546944593949,0.004415006809821213,0.010138899475728675,-0.06855828476400999
GSTO1,-0.03850641130371131,0.015629176835794907,-0.01897218043678646,-0.001651459253939356,-0.05648058106275501,-0.026464839546005623,-0.00020532741947768365,0.04084167285497026,-0.06614974985382495,-0.02590534163058681,-0.031243311101124483,0.026971712758200178,0.026075301707509494
PROK2,,,,,,,,,,,,-0.014974381171207645,
SYK,-0.03311807325050435,0.007017989210300474,0.04663055637721464,0.0542436424393393,0.035089886156952826,-0.018200562839387913,0.0002921175987892566,0.10662969943608923,-0.02626433914861329,-0.08361382939194138,0.011160124003761613,-0.0467419109901635,-0.03902667575971665
CD40LG,,,,,,,,,,,,0.16727336274169943,
ST6GAL1,0.025148559051328928,0.0018801300153557573,-0.022556887309583256,-0.05859488552362793,0.04146797738554075,-0.022452652572379814,0.0465579879904696,0.09965717200117756,-0.04812987582992741,0.013297153238949023,0.07501454445176602,0.03444480578458508,-0.008626728636820222
WNT3,0.05344775816320748,-0.007787262003404109,0.06876754352686434,0.05552078399840092,-0.02082725412057216,-0.028483936836963628,-0.04486587759071743,0.026069882362688767,0.04053618680908972,-0.059590314273199614,0.009583418840038159,-0.04737987085171649,0.046639707406537195
HSP90B1,-0.08637876466889513,-0.021778085106418894,-0.017575349450360923,0.050973092438527295,0.03856207339285855,0.06789809967076074,-0.04820416413072411,-0.09757438111755053,-0.029073777452557906,0.01942767622107753,-0.03047729583689216,0.002791985974600795,0.04307189443433616
ZP3,0.08089671691624455,0.08066784956774953,-0.016100011810123268,-0.012737232013597857,0.06352369839722995,0.01702459548782128,0.025942724148046107,-0.049953121599923295,-0.012762787705866847,0.07749326668808433,-0.021627838428234892,0.02115259328503428,0.1659417924113277
ANGPT4,,-0.02059506222554426,,,,,,,,,,,
NRG2,0.0645877011180285,-0.03872336692132179,0.025922792582221455,-0.019293637035045084,-0.007603288507017048,-0.021070177490931825,-0.010686509997708003,-0.0697394804141556,0.0492376998850216,0.09008354715425776,0.048000255321917075,0.1640696514832244,0.11962391754589738
MELTF,0.06528046534492236,0.019386495908208883,0.004577154980363545,-0.026866595723786347,0.06268585509500123,-0.038126391105534056,-0.020010104981824525,0.006304876886124061,0.0673420123748154,0.07633072795458588,0.009294488319416285,0.004922926030469017,-0.06460398086215362
NLGN1,0.0785874251826888,0.039110314478179926,0.013372068808993064,-0.028117875995934297,0.01017409561527723,-0.0033669446772956906,-0.013644415549079166,-0.0878779721939214,0.08263041707074972,0.019261564358804658,-0.041017320869593026,0.02371343571998188,0.08782885085733012
SLIT3,0.09851388231172767,-0.037445342970645605,0.011056340972641732,-0.03849305163954178,0.02757547464062908,0.049785316481469735,-0.0019125495999298915,-0.03890112018563064,-0.01572399164444044,-0.017121587760561517,0.005076803967702703,0.027277047824118387,-0.024850687842571623
CCL8,-0.020546684156212622,-0.020193251671139455,-0.03870170456413566,0.037557340410250176,-0.017257034914889703,0.011618800132565242,-0.039487144255206094,0.04842143530936778,-0.042177988350273456,-0.042887000695216,-0.012811747803393683,-0.013248049316338632,0.09314780329137903
S100A4,-0.12008957650096007,0.0038156992598083433,-0.029276688236117784,0.06820418837342254,0.08821260599649758,-0.00021421206263449934,0.07137910180832761,0.04543738278090631,0.07454969568594243,0.07614211907287918,0.032653239666370584,0.03775823274577761,-0.011217124157592703
TNFSF13B,0.029323903894808302,-0.014584880201879941,-0.0527070039853618,0.033115424863223795,0.04827025936225708,-0.025154313916369502,-0.005690902738292148,0.0124576147456652,-0.0007861839433229809,0.08516891984852347,-0.004424886900565222,0.0575352946776956,-0.025111834010086445
HSPG2,0.0583757478752786,-0.031911081366644126,-0.03520860116016474,0.06117612561214458,0.080325058831054,0.026060615908194217,-0.04596636542915313,-0.056105822047115915,-0.12053512296469915,0.001432858920629264,0.019939171232307453,0.055371775790114965,0.014686345740854853
FAM3C,0.027898116640957378,0.0407838608208233,0.02071610390863143,0.004654480266560221,0.070872552799214,0.003726883088843277,-0.005962786551961049,-0.05396918087860574,0.005222858389458493,0.08888534604106486,-0.023887672551556088,0.027162299150617488,-0.059284116575730995
FLT3LG,0.047116125126069094,0.0621400987944833,-0.013836922090218752,0.05064910254526263,-0.027567359387734566,0.006376413018528029,0.02474557891196982,0.017541955796270065,-0.0303325965730916,-0.04809649594705585,-0.033531007947108775,0.07961765844743467,
A2M,-0.024110512717874483,0.00694027474326215,-0.05696074693317958,0.030294096191946757,0.09371553686678587,0.03780464970555012,0.0025094690865427576,0.07262981572673463,-0.014014958703556797,0.00355037246289726,0.058721373551203736,0.09479682471765202,-0.06783362051366293
VCL,0.013577208533362679,0.02409922705234535,-0.011449649350865562,0.03773629989630823,0.04901645445103633,-0.025047882089167924,-0.05355110156035975,0.06425511762254343,0.03877209246959864,0.04640080176500229,0.0021440100231814585,0.022799212584770044,0.01957560281001241
FGF2,0.010642414873513827,-0.02045172597564705,0.07615279609600129,0.06377500053117223,0.054960951662294116,-0.02963995729315618,0.011025903801085835,-0.06487838947589253,0.09805841499441183,0.028813165274447956,0.00346780493818678,0.019943062455908583,0.0692187675068973
AGRP,,,-0.013915253839308393,-0.014777323666563603,,-0.012028207103681198,0.0934839881836852,0.09485345240833595,0.08337803614488437,0.020349132557422576,-0.012712569059407408,,
CNTN3,-0.0444614667588248,-0.02283790886916572,0.1044477528898033,-0.0406080399471216,-0.04127238110452605,-0.012252397731663598,-0.0050922282052036204,,0.003972871361256281,,-0.04517845967156209,,0.049816491642477506
RNASE2,-0.016192374658035642,-0.018849274668515537,-0.031365536183093276,0.05456809580219667,0.07707914547537313,-0.01777964506689228,0.027145315173147288,-0.02674189564881429,-0.011065390688387295,0.03402584655727027,-0.010237623538901047,0.04415865364445275,-0.052940611740096705
ADM2,-0.026943813074749634,-0.02014145924577931,0.03986608961006651,,,,,,-0.08126000233186774,,-0.016227973642835403,-0.01688031978850688,
GAL,-0.04082479217090662,0.03988828139909483,0.07889272730705517,0.012320068938996415,-0.020432745688293136,0.10205146144276399,-0.0006808179527481403,-0.031533296329849005,0.009783001700865768,0.0017364035892576731,-0.0163592319465428,0.008141727824477002,
CXCL6,-0.035737691490562655,,,-0.014777315196589714,,,0.06872136973237711,,,,-0.028354962714963787,-0.030500224955230457,
PDGFC,0.008487520748455886,-0.006432348340659837,-0.002410543607108583,0.003758967155807226,0.0723948805065385,0.07791992979965179,0.04270231574387096,0.009727749312049049,-0.0004782389526965651,-0.011641527369070277,0.035995170606451986,0.00020839709029129224,0.11672226594139347
COL8A2,-0.0022173844422459653,-8.498199652336615e-05,0.030902897527201535,0.1091803508483119,0.03101000946137954,-0.0018454534305490738,0.05616485343884325,-0.006932565243306713,-0.006687654826829308,0.006418104798681176,-0.07078551778850163,0.020129580641824574,-0.03946905324884588
SPON2,0.04622035806064901,-0.022235311400393726,-0.04225473659031191,0.03252113496186199,0.1065999331580206,0.04603633035243915,-0.05707171329548161,-0.01586867867734632,-0.045105951482446165,0.043921400059988326,-0.006848650654550549,0.02091256103802629,
LCN2,-0.030854436319283016,,-0.018778630799685503,,,,,,,,,,
SEMA3D,,-0.03645578962691944,-0.008698171480898242,0.058641627168608705,0.11411158322627848,0.028100449143716462,0.02642875753884221,,0.049807638172049244,0.05676603392953873,,,0.15632989671687159
BMP6,,-0.021882118812661038,0.007862677246797544,0.023179222532221076,-0.014688242348495511,-0.010990728770988148,,,,,0.040833278836563375,0.07811026917010012,
TIMP2,0.04706421367501124,-0.0009666724863660325,0.013301508922833815,0.01385766625039013,0.027996295325616795,-0.018950659657973087,-0.020729485014038786,0.014211778817769674,-0.03941489965936549,0.011538357895227459,0.04326531283358166,-0.02069472434544044,0.028663706996891112
EFNA1,-0.11322501766240631,-0.07366703564667923,-0.05502900734892932,0.05755328194898285,0.06122294136996872,0.005919801159157768,-0.013845867790026865,-0.01652666000658251,-0.04529509837622019,0.06037824267914492,-0.03368546081927234,0.02568425051700063,0.027805263935313417
S100A12,,,-0.01542473583839122,,,,,,,,,-0.018395369739631656,0.02163582342630497
TFPI,0.08206329099315601,-0.008339282600798647,0.007479146119447482,0.048742418705199006,0.09504079692303463,0.020868748078231886,0.02325308040350041,-0.021071700080372586,-0.06484998873997976,-0.013168015744572319,0.05360098479326532,0.06153754944642669,0.0484366828956806
GPC3,0.007291676892819751,-0.03445523916886443,0.14709119298075155,-0.03168648661056942,0.00010824808416070831,-0.014417260254717018,-0.020534356896170544,,-0.03425763198623225,0.029573043207418118,-0.02483499860213007,0.006248267297523561,
NMU,0.06053302415820822,,,-0.038399266710109264,0.06494207536395326,,-0.02604617252863256,0.15862131332512427,-0.0708730686771134,-0.01937495136265638,-0.024809102953925254,0.01844460216716735,
SCGB3A2,,,,,,,,,,,-0.021319170429156185,-0.026554055153965944,
LAMB3,0.08320508771836015,0.06008972211530436,-0.00019807314890746042,-0.0178843250002694,-0.07891271932723969,-0.03457535240223854,-0.01143300066395035,0.014850710285715297,-0.07348932302494939,0.0071540426698914975,0.014689532900820888,-0.004458979884584236,-0.0659049344865513
LGALS9,-0.011038059406090154,0.07534641297799405,-0.08473333167347569,0.0014583354591849596,0.08356081763478249,-0.03777775774217999,0.07615510036978371,0.13293096021438552,0.057289913025505644,-0.03595548687932717,0.013006215115182516,-0.028232716201888226,0.004569824406333777
VIM,-0.06739378236144301,-0.011226844332253598,0.026165143621484813,0.09296984255080712,0.12085112474400067,0.03347846372267422,0.031448020548446774,-0.02426599996403511,0.043126113158175,0.045561325575663884,-0.015434058610635733,0.06017236929118312,-0.010639351811937401
PLAU,0.026167599075857074,-0.03766557785279615,-0.007553186124896524,0.04503267324059968,0.06531059632292087,0.02330553302367677,0.019228696688771092,0.0349771026288398,0.022163938452443622,0.08044503807470267,0.005138290041840725,0.06734622586366817,0.10496152848312655
TGFB3,0.015709658989836197,0.032951737178177544,-0.04176777128508907,0.02866212216189001,0.09061805785920911,-0.029086916940835622,-0.04482859642505278,-0.12690786867000356,0.00021487480788551073,-0.017814572536046607,0.008065063158577327,0.03305194199466532,0.043954661944602166
APLN,-0.008473180139369377,-0.04800382626634858,0.005826355623897954,0.05783246928012227,0.054990927724786254,0.023827701485302135,-0.031080795532796673,0.062069582161965196,-0.022878457720991514,0.01035629313276492,0.011220319100214439,0.02914128805712841,0.05033304792261905
SHANK2,-0.048291513044305505,-0.020421166134875313,0.0031336937341686667,-0.02063762415455603,-0.042267978925966294,-0.009332947688749081,-0.02720596746938963,0.008670865363642095,,,-0.033398885525997554,-0.01024169497431403,-0.011372834990041028
LTF,0.054411518559307405,,0.0160507998100996,0.14937036643938711,0.04301326902663053,-0.03886260321246505,0.03145942280334112,-0.05382588865152913,-0.036319306131244934,0.015789001815829803,0.006824365731886588,0.009312312876244537,-0.048641329422164106
PYY,,,,,,0.06520988359781543,,,,,,-0.027873564148004577,
PENK,-0.060031417681847776,-0.007557396972342324,0.010978512365011765,-0.037738070133721234,-0.05684760378573183,0.02064789054394776,-0.03886534455088956,,,,-0.017127586455344734,-0.019995960865212967,-0.03177254488589213
CTF1,0.06333823886197447,0.001126561506884959,-0.015422174109745555,0.10511730947015038,0.09656992197788197,-0.013820480253581765,-0.05472285566496477,-0.03372392942117786,0.0012499109878133245,-0.03225520122172159,0.0032712835125631454,0.04630846103345361,0.07739352261751363
COL3A1,0.022262938891416492,0.013134303939105623,0.019891608020530433,0.06676307653523157,0.0646566207903294,0.025694505383983903,-0.05935311609621105,-0.021200243282965513,-0.05104850315998659,-0.019018626393576328,-0.009798321410904379,-0.022915028440683535,-0.04073051038200393
S100A10,-0.08382407677922156,-0.00032481724567105574,-0.017091573326641907,0.09334553194513628,0.08493771785323334,0.04374142911732615,0.06574842630588143,0.07841378973906697,0.0388225783699294,0.06575386860635377,-0.008339260697779745,0.03304499124925313,0.06717392414749457
FGF13,-0.029098944068938065,-0.025781292145919277,0.00348855689192462,-0.05633963871534598,-0.07209359233926235,-0.041906905598510784,0.07884644160873501,,,,-0.01371714643087039,0.06303274582133889,0.008264790359666917
SEMA4A,-0.05867966871642639,-0.030085902335538893,0.04168631949223135,-0.0038853918896662953,0.006625644291882075,0.025996464937099593,0.010587596372587998,0.022449432491261426,-0.015940458879734148,-0.04946347000243056,-0.015345062590486118,-0.02405657766628937,0.004012609111260355
EFNA4,-0.043690280609345114,0.0039001013574321234,0.004085543735129105,-0.03322263683638857,0.038215765066216906,0.06054673406079144,-0.01829395233694292,-0.0445152208007148,0.022979980717563235,0.03306733657395512,0.08017777245882848,0.054592018827223324,0.10208751930947191
HSPA8,0.034779853202223994,-0.009264991032605089,-0.036530885822454735,-0.03607597038469365,0.017681772230359518,-0.06482567274869934,0.027346412124623545,-0.04162212009984793,-0.01177384869106718,0.08325281758673364,0.02615750881141324,-0.020563188929638907,-0.029790781661764607
NPB,0.08599225307859798,-0.025780438147309997,0.07337008201107521,,,-0.016298363846132514,-0.05282884327922311,-0.055590682543928856,0.05292110689623834,-0.04542958961485375,-0.005335405099735749,0.09669247728176625,-0.007245546477704331
ULBP1,-0.055555804285675504,-0.013159322704515976,-0.02292169646226121,-0.013897373018064027,-0.017405930197185185,-0.0167612648186314,,-0.005368652217577563,0.03483439940825165,,-0.02243331595423195,-0.022614372486394627,
SEMA3E,0.06883576060099121,-0.04393221756397694,-0.010576252950077936,0.03650882538433183,-0.040970900128813444,0.0077582827268664,0.00977074411337911,-0.006742425096912497,0.07095546815011756,0.07454495080404915,-0.02127857547085038,-0.0015340925638866645,0.08967872330024548
FGF3,,,,,,,,,,,-0.017065515506555787,,
ADAM9,0.018073195476661957,-0.002905716267773609,-0.0038739182694819984,0.03358967792751014,0.06676304119780081,0.041894060314482354,0.019043115040378707,-0.06639926484686044,0.12578279040640508,0.024714288782506297,0.062282577767000843,0.06446974460557818,0.1125276694116178
ASIP,-0.016326113497370048,,0.03434142839724155,0.09229612117130602,,0.00356275295746673,0.009583750628901698,0.0011345236825287843,0.031456809162247135,0.06391894525772608,0.005024238183497265,0.050435667516907715,
IBSP,-0.04031171017270293,,0.0273473010216878,0.11697677223087286,0.05362273369525756,,0.0316843642345309,0.051970591757225855,-0.05944778659599303,-0.019911583478044777,0.09268066665529785,0.05511653691407067,
MMP12,,,,,,,,,,,-0.012034280338802649,,
FAT4,-0.026410982666466996,0.010235011311052308,-0.009210745843759142,-0.004324940116810825,-0.013383756978265701,0.02968148226524244,0.04355440210803494,0.14013017233291825,-0.09604746912250611,0.07708877576041323,-0.03862618279737762,-0.0008630742619304168,-0.08046058402811317
MDK,0.12710117743218766,0.04659120271527216,0.020607334984570753,-0.04878694728084839,0.09682058278067605,0.041980313739895796,-0.027087537468141642,-0.07434416662499067,-0.048052425229721446,-0.031837285374730365,0.033427380323282685,-0.010336610216534084,0.03819343510611808
BMP5,,,0.06505164240253014,,,,,,,,0.03709546652322699,0.014555187339747783,
CAMP,,-0.006410581401653845,0.09067418914088064,0.09821749023893661,,,,,,,-0.01762297586450624,0.03399303433201836,
HSPA1A,-0.12619872050882883,0.010655393546151805,-0.05169343887965587,0.013196496376553872,0.09836555729307496,-0.024664819737662345,0.007291115734574252,0.0450265958966886,0.07738545262680438,0.04397503197940225,0.012470971527322735,0.012138837273900308,0.0347610446799625
SOST,0.08139851847389419,,,,,,,,-0.03498424648811271,,,,
