,MGH258,UKF243,UKF269,UKF334,ZH1007nec,ZH1019T1,ZH916T1,ZH916bulk
COL4A2,0.009572979460372916,-0.03856422182744112,0.020712297989754085,-0.06045237526440255,-0.08253354447848435,0.09264388169244087,-0.02694623724419304,0.09566887619058165
SPP1,-0.07344626591439028,-0.016823043122028116,0.04037802024416839,0.019578092767037047,-0.04726688893153817,-0.0564066743529685,-0.00624289227159389,-0.048731597509405866
PODXL2,-0.03917963239281656,-0.014480491988086599,-0.02683687203861088,-0.032641645144583294,0.15362693805318178,-0.028168937493497095,0.07748903918027644,0.009743025527155976
FGF9,0.02519852727293259,-0.01777753605663302,-0.010060072216109477,-0.013723859781603912,,,-0.03495278246655493,-0.02074644550602587
ITIH2,0.047242383862921636,-0.02008089233666743,-0.019515582739327717,-0.020192046511388898,,-0.05326385210129147,-0.03089348813091773,0.04112957174477009
ADAM10,-0.07425045428739732,0.07531041653136178,0.025065622397813913,-0.020724929805788522,0.028959102219910157,0.07743156472031874,0.003700953090461816,-0.013921927517748234
CFH,0.010272891448369443,0.09356991877113806,0.017447698901034956,0.001238188920143545,0.04621215202975369,0.07197281729264911,0.005938437163459511,0.05842103502079087
COL4A5,-0.016348922430958007,0.07107006781657395,0.08388871179743157,-0.0037707904692260113,0.031162670433740818,-0.030559024865269714,0.013404681221294243,0.05801106561566223
LTBP3,0.06678565647597746,0.09164491126954721,0.048703624443018,-0.00987594564330367,0.06460596639476669,-0.026548509295423253,-0.017771085539495343,0.021119819284604262
GNB3,-0.017933429174408735,-0.03328320745431929,0.05042400941847377,0.0067309341754945035,0.05167363801818071,0.02139547815667762,-0.04018652289319132,0.04504982739158598
COL6A2,-0.006345647483345943,-0.035324708223475,-0.024420266308741664,-0.01671280926771289,-0.03364371591194383,0.05020093604590611,-0.025751928674785398,0.07105719549704673
PLG,,,,-0.006363377274034031,,,,
GDF9,0.0414502159968001,-0.02400378625209414,-0.013361878179289327,0.09822516825341869,0.09464111684780768,0.053734234611731914,0.020085525606926332,-0.03814419692588733
NCAM1,0.04385577743064817,0.10163486441121827,0.06007313639447502,-0.028607705660058283,0.06199208534027504,-0.023681807106547662,-0.0037892382803807606,-0.05575251291179027
APOC2,-0.018096275386415242,-0.057700333453404834,0.06726765244791272,-0.00019410515185644604,0.08265832603019874,0.07627326766554328,0.0865059076406088,0.0910496008223001
BST2,0.08743801593490629,0.04660652884776808,0.013305912562705665,-0.027247316805826746,0.09606151897216025,-0.035867582525587985,0.035713509878477386,0.0018136819999838695
COL5A1,0.04052346323354044,0.009333768581984762,-0.011711271402184312,0.006474589527206126,-0.07549529022227207,0.0024506270427873717,-0.02609816977394156,0.03233945120956409
CALM3,0.0331584386820473,-0.05101041088575287,-0.036351541529600025,-0.027711825433352717,0.0524115202360654,-0.026907092979658338,0.00428680131970185,-0.06323700740526722
THBS2,0.06425814393446148,0.015752447255938877,0.02108614137913908,-0.05762699851100392,-0.04645028661395587,-0.017516718719146947,0.025160258482364032,0.07828151963372638
SERPINE2,0.08272450675173969,0.02825745124220784,0.010445340847594492,0.005773768101534397,0.0301505310018813,-0.06661585357489375,0.09272993826064044,0.0067218633384426045
EFNB2,0.07290880185481297,0.08965217886974682,0.0010975579555753887,-0.004303378223422887,-0.03853569304222541,0.040472672709546964,0.029078954216630752,-0.027909212373780478
PROK1,,,,,,,,0.009945578097135954
MMP9,0.0052768291717103025,-0.004180615168357481,0.01817123999454502,-0.0397658760362513,0.04726279849882516,0.005008171810615723,-0.013275259183860022,0.09269826766534767
DMP1,,,,,,,,0.08513505299939647
NPPA,0.00815306675867655,-0.0331104939994821,-0.02656753259578332,0.009619439395813705,0.08428358087093307,-0.014181155100516632,0.005433298145869955,0.011086513446680494
APOB,,,-0.01536775306379293,,,,0.14278808503785198,-0.027517910550726242
C4B,,-0.029167811115531853,,0.009718536973084798,-0.03574557624197329,,-0.0036860060692289337,
NTNG2,0.005324223357532964,-0.019232335656919338,-0.03060142373640851,0.02358103730083072,-0.004189770203962315,0.0415742905830335,0.09779454828103627,0.00354297980100184
LAMA1,0.05630124241064855,-0.033776338392182,0.05570935198980836,-0.023996751993835892,,0.06328660483313407,0.026712650335396836,0.10470680181870821
UCN,0.04424162811822734,-0.027271399894904895,0.05321749974777337,0.05286668361682119,-0.03968702605586642,0.06573143751371674,-0.014428883657283374,0.02717751250369125
ARTN,,-0.03335899632410609,-0.023279852512255422,-0.014406400310081809,,-0.04157595966643348,-0.0016408447940148053,0.02441197742424846
PDGFD,0.014576051469134859,-0.010339267602423397,-0.03285447821378742,-0.00553445244105895,0.089343273858605,0.04938461994220972,0.021004586537716592,0.04493714714854889
EDN1,0.035744688340355,-0.05887198187384392,-0.051037639400928494,-0.001687720503801581,0.0010330054950824263,0.06097730966651679,0.01948591139703515,0.01987246135360502
ARPC5,0.03853059551144211,-0.046157260218480455,0.018392955554211613,-0.03328394233739069,-0.01088107099374381,-0.05019251317130297,0.01834596772526566,-0.02762648246517807
GSTO1,-0.026081395975134338,-0.024572673038013304,-0.005748885168074308,0.02779076997116956,-0.013109652984482283,-0.06507422670397461,-0.006065210310562671,-0.05537806976744732
PROK2,,,,,,,-0.018493417850617852,
SYK,0.010355338829862318,-0.07250236144325853,0.02070922899920213,-0.024814962647657764,-0.08753139232971664,0.008913224345523647,0.01834747954126698,-0.03393639655168123
CD40LG,,,,,,,-0.0026807245646487976,
ST6GAL1,-0.051949954964665514,-0.09676641303527365,0.008371490335355291,0.0035587775609486425,-0.0332704525851832,0.02401126069625262,-0.008914024551501048,-0.008090955506863323
WNT3,0.032385285096108385,0.030581492682715105,-0.05555513228808362,0.019692149219943094,-0.0017751948513496853,-0.0755991576614494,0.027826886708072804,-0.004657358221958348
HSP90B1,0.02280109914976711,-0.07017468512351287,-0.013506488823997182,-0.03841767042030851,0.0011076272400380816,0.05478105483444701,-0.04514150237866066,-0.052605817829986655
ZP3,-0.07389050901895786,0.03969074373701832,0.061572630922891156,-0.005428767007471169,-0.002296149606441207,-0.057039857759317275,0.04829076412497548,0.0797143986384023
NRG2,-0.03780675173943676,0.0370963563662543,-0.02637280272914565,-0.03900313366117529,-0.025415045112011675,-0.02683872886579935,-0.007255005590659592,0.009380326389977081
MELTF,-0.049664579933796096,0.01365610863929821,0.010062856703094794,-0.009144059458507756,-0.003894850711128121,0.03740459900518551,0.0693235536060116,0.029456020913275722
NLGN1,0.06425050177030889,0.05329899212191504,0.015524913702699983,-0.0331875809301769,0.037033482048172923,0.056067997289700265,0.10063780324833445,0.09523422503644768
SLIT3,-0.026370598983731598,-0.05720347332501012,-0.04005119543276844,-0.004040882932263024,0.03610624518565904,0.04511991292328491,0.014853445459112496,-0.011183908813183378
CCL8,,0.005578450469114706,0.0585893487120833,-0.013442179741134305,-0.020319510733242088,0.02297693470566794,0.004473262321826943,0.05205883808757744
S100A4,-0.04766311268279642,0.004808241641513842,0.08652590050282596,0.04253603909062875,-0.02386858279355693,0.07806390806763766,0.020215208658214127,-0.06057755065262827
TNFSF13B,-0.012270908612074,0.04110998457200106,0.08094580622181312,-0.00569010441814423,0.04761224274051493,0.04482671562575201,0.0031579641393660067,0.025810423845465797
HSPG2,0.03790351250209946,0.03481003485930042,0.008219744490860421,-0.062322462069731306,0.00809674494112902,0.024052548219723788,-0.040353110359049434,0.08828190071203437
FAM3C,0.014609587403402662,-0.07042086280301028,0.03235114540807937,-0.053425238505860256,0.029565097667612575,0.14101044491406367,0.0805842089385626,0.061586346620995165
FLT3LG,0.03154060593211299,-0.03236021071181731,-0.011708141912154184,-0.02385591584844673,0.052961730438592564,-0.015172628603917177,-0.041441863233613596,0.08151875097453379
A2M,-0.07109230770066716,-0.006736760585207709,0.020934951739871872,-0.061764814753204555,0.04591194530072503,0.09371898846496932,0.008097349977827618,0.05332452899415509
VCL,0.02305106997717363,-0.009090890669056507,-0.056302997088241984,0.010818635435151606,-0.0503408259905598,0.06161058443290775,-0.014717718397687249,0.05556384996154823
FGF2,-0.01532801212618227,0.05133964247521462,0.008654341619115156,-0.008321694804815618,0.11568438825898174,0.07802820398953822,0.01000510386082978,0.02218207026236052
AGRP,-0.01732565893187994,,,,0.026193231529418336,-0.03009248233859422,,-0.02053914819027785
CNTN3,,-0.04105418148409579,-0.00570771780973849,0.002955889172143234,,-0.042249579501676134,,-0.023294009612398615
RNASE2,0.055400444657111685,-0.004514920257809115,-0.07380451467141395,-0.052899273852707804,0.010885511142825975,0.07890475163849374,0.10438885563737967,0.008028884017617723
ADM2,,0.0039959152056798525,,,,-0.027796808421760515,0.03775468657631703,-0.021984113872973658
GAL,,-0.029992356708319408,-0.023731151617571673,-0.019018842405803715,-0.04231403911175526,0.0433195273506005,0.019846450163355223,-0.05431888735125053
IL36B,,,,,,,,-0.029512643390438596
CXCL6,,-0.02625506546682863,,,,,-0.015388936307384216,0.0801683549017242
PDGFC,0.054214172833868195,0.0624544761915468,0.006135326881673715,-0.02349216889310347,0.08220049210431027,0.027279408402827634,0.08466732701552576,0.04722254830790622
COL8A2,-0.04452071206229148,-0.008435875645889613,0.05828700132702268,0.049339728203568016,-0.0034972301772936932,0.08611198685078733,0.06114063911327462,-0.010693309452928026
SPON2,0.009942430415602282,-0.05314956248685533,0.06459126069941348,-0.03819960452595807,-0.05482701208039584,0.037556720399986344,-0.0014284475134429082,0.034680349421833026
LCN2,,-0.02266753144138569,,,,,,
SEMA3D,0.016212101318461097,,0.06023304313544245,0.03226367420407325,,-0.03307004156125583,,-0.0028318993149403257
BMP6,,,-0.017059327781263154,,,,0.015893683830686595,-0.022538031114232655
TIMP2,0.08702202746446128,0.0802630767785562,0.0702709551984899,-0.019171283638357732,0.009497932880771335,0.11552581938205178,0.014458934718392347,0.06658754528717888
EFNA1,-0.05098389957835897,0.05963002290822483,0.015679951325585844,0.014650600411006921,0.028726499500031515,-0.057201753541184924,0.03568733840932108,0.07966756589279206
S100A12,,,,,,,-0.022718351778418355,-0.019310997858971998
TFPI,0.04329143901814557,0.032067915141529686,-0.02909088108219933,0.0018010823350110604,-0.10903714744284261,0.08186159520986196,0.003216330301147973,0.0230050046069862
GPC3,-0.024493677111653428,-0.032355359877526475,-0.02250989474929882,,,0.004715446865644474,-0.01316642621907894,0.05885171668182567
NMU,0.02822928309296409,0.007948257873200927,-0.03931071413929345,-0.028222726443698352,0.02224509108236397,-0.008284624404310477,-0.021454349924213377,0.04263351459485553
SCGB3A2,,,,0.0641432232162331,,,0.06914464448265228,0.02268824238402041
LAMB3,0.08124793545432832,-0.044348272642095815,-0.07459684828874026,-0.041862450412761175,0.0014573732528735607,-0.05733834832852013,0.02129335972366134,-0.005334270946984658
LGALS9,0.007040659910860808,-0.027632147976254524,0.07100231388460487,0.007516834988340543,0.005596126480311427,0.08706587576211741,0.03517773444829441,0.035200099086251296
VIM,0.1250778008918319,0.047646960934292736,0.04219933090224079,0.02042637582223311,-0.10491679229544791,-0.006484727308246077,0.09344341073126357,-0.022759006226136788
PLAU,0.017952971632630436,-0.021873980744758655,-0.0022505452004293333,-0.047452356001365284,-0.040125620089088085,0.029081040057222323,0.07041596596438322,0.0730340653257716
TGFB3,-0.009553458536996115,-0.0349237100595063,0.0013245129982821038,-0.008002840887738508,-0.05672708514475423,0.048754842441413815,0.0006652613546639767,0.07042595960726254
APLN,0.05337808680169551,0.10189937833160857,-0.012841029565294593,0.03172688682249654,0.012150266605019156,-0.050754844789295095,-0.03547720830483452,0.024765128468975744
SHANK2,-0.020516133707988226,-0.043104875809469353,-0.02305236611029514,0.025422320569915845,-0.046742754862660864,,-0.03242277707101618,-0.02624675756938802
LTF,,-0.0020462936037492388,0.021761989983892543,-0.017993611687262975,0.0767302026676255,-0.01835191537439956,0.026034023698625626,-0.012725725129756539
PYY,,,,0.17919680250317205,,,-0.022292455098740883,-0.02053915326409356
PENK,-0.017851063975673324,-0.04410270321236781,0.0392344667774486,-0.021524877400121583,,,0.12995799220388413,0.05711003269599348
CTF1,0.04315104384020925,0.17827957034954886,-0.043173036938184056,-0.021953404756042537,-0.02812365024125295,0.11090879986827269,0.03014750256369525,0.04675180234470143
COL3A1,0.06386149856344249,-0.042142907467381585,0.014504982605432731,-0.027039344422780356,0.011360587416052103,0.0843025920921487,-0.053111927513784914,0.07407296533301823
S100A10,-0.06017932981887921,0.005387008434602842,0.04143370476606446,0.04276594424587387,-0.09262411296591547,-0.05377340928822947,-0.0103542906734141,-0.008153665843683027
FGF13,-0.026551888976092376,-0.052660057163510604,-0.03935195605070856,-0.017142019697571554,,,-0.00925580952150277,-0.04077213651035403
SEMA4A,0.07194369113848821,-0.010149162669923955,-0.04284600619139408,-0.035594386732568324,-0.005536783491084929,-0.043898614441072764,0.08074513953704394,-0.05103081714356091
EFNA4,-0.03572932594558659,0.0007646220211314733,0.005471416627050708,0.03765437034001478,0.17367505938895889,0.00573106801697297,0.14856539909736122,0.09797410939187712
HSPA8,-0.03039526860711189,0.0298658442216543,-0.008304968213012234,0.04676039657523633,0.003768271816034792,0.046593725409442635,0.023086224017761205,-0.09232490746209082
NPB,-0.0013543736752201939,-0.030797506351353577,,-0.00039477852334660377,0.08796320189897361,-0.04123594549430136,0.06001080598554659,0.07919731583173129
ULBP1,,-0.009845105573509936,-0.020215725035472525,-0.013442179420270463,0.09485467099946741,-0.03009248233859422,-0.023730726495606563,-0.04989265540992478
SEMA3E,-0.04346955675933894,0.03196799749904794,0.044310821954085144,-0.025995459489559686,-0.008885991152406628,-0.0056978545360353156,0.04224352383414008,0.0377735265467695
ADAM9,-0.005194385965141524,0.02588505692846446,0.04549453105606671,0.00430206074471804,-0.08766992684652787,0.0557659515792518,0.06743904607775256,0.10315170915431054
ASIP,-0.020745788925078286,0.026308074145770643,,0.002055548095841452,0.07579393217204003,-0.06425179491315736,0.11464852005067698,0.01809458048585117
IBSP,,-0.03678840769092069,0.012850799930667374,-0.030401092248196017,-0.04936992642887205,0.010192103495606609,0.039541048820404066,0.018371846442965026
FAT4,0.07881986357362944,0.028087145487596665,0.009722226277169795,0.12525067431372297,-0.059937537110775735,-0.016981788788876143,0.0742044412312482,0.013748211474932109
MDK,-0.035794945295140025,-0.01997576346254986,0.020641247160048264,-0.04851823883772475,0.07197892744402151,-0.04102421991352263,0.012445341445913805,0.11259904792647495
BMP5,,,,,,,0.0322060340367484,0.22269600567138872
CAMP,,,,,,,0.03594584400490727,-0.028196544620916593
HSPA1A,0.059065867919224725,-0.08825919155322832,-0.003038780913038543,0.04052406826114128,-0.028259999498715677,0.010965415157130341,-0.007125086144695987,-0.007455419479196398
SOST,,-0.028606494843421496,,0.06525423387508772,,-0.03545043213937219,,
SEMA3F,0.04558202087585821,-0.050204352896658304,-0.04978244141419603,0.05163233053337647,0.0235204721824724,0.0121762981171397,0.0659002081934549,0.08773660163459143
ARF6,-0.0012244701961290905,0.06379233032505897,0.0003999642260741298,-0.014133683682230924,-0.07269342598780265,0.016631418608795398,-0.0014230933571823875,0.01256833849527583
IL6,0.056117365206285526,-0.044909686116472704,-0.008659706336220966,-0.017125303386609492,0.03779479667713823,-0.06394436462571165,0.035919699202412995,0.007178874936859933
CALM1,0.01601130908526627,-0.010131520604441205,-0.06487617667016812,-0.018020795701539038,-0.07356360899873773,0.09639470427214511,0.054584970425937664,-0.06771810597138264
VIP,,-0.03360585312007944,-0.03724725011911812,-0.025249488869561767,,,0.015277328708990292,0.01346423711961199
NMB,0.03782201942625102,0.024034697820141886,0.015100612877338116,-0.004695769295549708,-0.016295330703860047,-0.010650115132810289,0.07676881088421744,0.008984400087165239
CCL26,0.046393393886307255,0.08372001502642912,-0.025605833712899692,-0.019018846959163106,-0.07115236482567139,0.10320303628643124,0.06533931735676884,0.024538827386451814
FBLN1,0.021617873025759304,-0.03648810355864272,0.016786705381972758,-0.014748721510695551,-0.056967218655383275,0.09010392192509853,-0.06263576454239124,0.05898412849771013
SAA1,-0.019586010907989032,-0.07433135920038605,-0.046524058942350184,,0.05407547882361035,0.0021414007174951053,0.10261695813200794,-0.0655470996733984
MICB,-0.019809076282226938,0.05146243922197074,0.027660505552469686,-0.018710505602371277,-0.06333593126529248,-0.08222503479564296,0.12240257411771377,0.04715177773614696
MMP13,,,,-0.011477645546074682,,0.11712468382151237,0.04383286552276844,
F13A1,-0.02691128942490469,-0.013871612058997892,-0.03364240387282785,-0.024581548216610086,-0.11463966104555602,,0.01843810345919856,0.06559526714240789
CXCL11,0.016226161324366353,-0.02563052813222747,0.08557825097786886,-0.014091908024281403,-0.03470161367074872,0.061611405118277465,0.0902387130534733,0.00381592236502517
COL5A2,0.02294518085017522,0.01429672057301768,0.004418660443158099,-0.06376468357218995,0.05024031619935581,0.13826588799244585,-0.01776786526968484,0.06041196495741334
EFNA5,0.004491758833392424,0.01909983364334742,-0.015453140475909184,-0.009155036933203804,-0.010551612857333284,0.12297654060601575,-0.034166808203493035,-0.013484625977807774
AREG,,0.0818198824300378,-0.0314389099054796,,,,0.020397373047272068,0.032338912942212146
EDIL3,-0.0564222062088175,-0.09248719594841788,0.047709546521492986,-0.025917228347307236,0.000612830372030646,0.06674466282633532,0.014463618261675876,-0.07339579263935832
CD86,0.008954399330359067,-0.08461179570574955,0.010941080095704464,-0.03676386760221066,-0.04851666618164654,0.16725570927822128,0.0249386012414658,0.020856797969568235
AHSG,,,,,-0.03308253072139905,,,
WNT9B,,0.007441101496038521,,,,,,
HRAS,0.005639877843627774,0.05527182192534325,-0.012050292303598794,0.023366868577328524,0.04800826383947669,0.009975336400066141,0.07646642675371325,-0.03298063392060622
C1QTNF5,0.004555065998065768,,,,0.08571509131384929,-0.02139028751333693,-0.050231315817068606,0.03754698236850628
RLN1,-0.017851065458344893,,-0.02235307732120191,,-0.0341692768532992,,-0.019407795843566965,
COL4A1,0.04754117944750591,-0.03790572628266347,-0.007262797136230535,-0.07278843308737179,-0.03280210853472112,0.09772582029335912,-0.03719958655077756,0.07220037836852729
CCL3,-0.01749565651272238,-0.014827833768301695,-0.017073388585529044,0.02337449702206083,-0.07067054265927723,0.07373445294775216,0.03783741595807407,-0.014449582515442977
BGN,0.06338451625198747,-0.016767986112379077,0.014813529101205316,-0.023473969117733178,0.013697857742405749,0.12883946076552455,-0.018834618418952252,0.04147623105493596
RETN,,,,,-0.06438214139199382,-0.033070048877223014,-0.008331419476722932,-0.027745734785098602
S100A9,-0.11165848211851848,-0.05312035227954962,0.004648041802535244,0.0018218101372940102,-0.06003857292687429,0.07397377310709452,-0.03018638188220589,-0.04506876920175166
HCRT,-0.04076509444373257,-0.0515645403484571,0.03693381057861017,-0.021846955278585357,-0.036471033429734276,-0.018250369378517324,0.010524827233190632,0.07924721252964627
FADD,-0.01825845491230764,0.07511573717263788,0.02632497430104734,0.06181818997398501,-0.0019388773064327016,-0.0007018427229688085,0.0172923795745055,0.046721031453198315
ACTR2,-0.011099141970711412,-0.07820000569556056,0.05880794859272061,-0.012354609457787977,-0.007915893895730833,0.02143315761168018,-0.07541739936041054,-0.07143478140043535
BMP2,-0.03877427002697562,0.0017348844428211213,0.022848172207696787,-0.034641392940895646,0.016263493189037602,0.09514894256973203,0.041503706947371294,0.029056136928446955
PDYN,,-0.05786294220634311,-0.01972789891272355,0.05794719514818086,,,,0.006143910779642703
CD55,-0.07111434359790657,-0.04427518255522053,0.025425859119946936,-0.004932900581041762,0.012820202613693142,-0.02542392781024493,0.009404441290589635,-0.039085343129273066
OSTN,,,-0.017259774360348368,,,,,0.05759361346169876
CD6,-0.029154148104406745,,-0.004775441092576287,-0.015165813388236579,-0.03522696315880152,0.0789604437989778,0.029053012767527392,-0.026650817821729844
IL16,-0.047425516523429405,-0.042575203403656774,0.01903173080547352,0.027371384824336466,0.07936811106843777,0.01577304525603588,0.0344798824475155,0.026770429820987058
LAMA5,0.030183019843777678,0.09800298275655547,0.01866677710808935,-0.00990420055618258,0.05773272008412055,0.06824796164535643,-0.000612003903425696,0.06898451923071777
RGMB,0.052538026397842066,-0.04394388123416585,-0.012824216907301664,-0.0053028879494352995,-0.08471568021630009,-0.0290813632036699,0.07361979315877346,-0.004403227932140281
INSL5,-0.01732565893187994,,-0.029662555555229873,,,-0.028990067751170044,0.01649695210394489,
IL12A,-0.02004244140120288,0.039672754502280534,-0.04773537375541882,-0.020644712064093747,-0.02702184950295224,-0.03597586342165236,0.10152080328270358,0.04680940046489932
S100A8,-0.09584203572254947,-0.0058961940151451685,0.026845032721672313,0.03324674635267902,-0.07785497039969687,0.07217092767560357,0.07193255102843599,-0.03278324135886998
TAC3,,-0.045857411863150864,-0.011053153538234528,-0.010686707745753402,,,-0.00745798610319306,-0.005747168289042227
TAC4,,,-0.02235307951198369,,,-0.04919139410955054,,
MFAP5,-0.027442763699758944,,,,,0.06292505621899551,-0.0008272122195196761,-0.04771078747782248
CXCL16,-0.025080379208437226,0.031043886146584154,0.019671191903373884,0.019581644181889075,-0.01523039378807133,0.02112886895696765,-0.04879282364664544,0.0006655567176856802
AGRN,0.058643023565733934,0.00999778557071386,0.041969296694093536,-0.08547807482466328,0.012186044299749692,0.06274233661657812,0.020083017570392613,0.06570589292955718
COL4A6,-0.02390539462600852,0.0670491037450305,-0.03539214958721416,-0.01240747222714179,0.05249943127472389,0.04190709994285261,0.06707352276582805,0.01222148819239505
FST,,0.036196077439861966,-0.009221461988707123,,0.051160859887389255,-0.011674330398243705,0.07315961240560583,0.025489613905585153
MEGF10,-0.05382451764414573,-0.02758380885848812,0.04009142640886875,-0.003078599767364739,0.10154597806233381,0.016286635301497484,0.056755092045460434,0.03863199913032913
C1QB,-0.09280576852145067,-0.10011518921653562,0.045366426033970696,-0.011305600958036234,0.023055158862457705,0.017601653184248493,0.004858878483471511,0.06544889447790071
HLA-B,0.09635385038799087,-0.019700944132952546,0.05230813538155054,-0.00031717251982341636,0.01964909537753758,0.1290778401044633,-0.003260418249743832,-0.009965863239802756
PDGFA,0.04690235595938376,-0.060594481692776266,0.03413102653694964,-0.022553606021697654,0.01804208529098871,0.07858290108119717,0.02081499397537529,0.04096045705869504
LAMA3,,-0.023731186843294845,0.0715152555227401,-0.029159662390010815,,0.08834842795027865,0.031983012386384374,-0.01634535502096014
DKK1,-0.01785106990636182,,-0.006232649620110302,,-0.0059317261663343985,0.13707449978816894,0.054947015485954064,0.000660834606215534
INHBA,-0.022269193699640876,-0.07086856050226222,-0.024513206238174483,-0.024290624173820736,0.03678220653417091,0.03984985072990788,-0.014739350535137806,-0.03471100407449589
LEP,,,,,,,-0.01970363389143006,
IL7,0.19131002448610226,-0.02468368779508706,-0.019868475763325368,-0.014714572843683106,,-0.050083092719851445,0.011872926776602405,-0.025325428222600564
FABP5,-0.016707663799822074,0.047339030765825886,0.029480816565344764,0.0208963729463876,0.06046073468431841,-0.052299260513395236,0.07530973425867585,0.05348998724276567
CCL4,-0.022665248655839774,-0.04335992228832608,0.01927941958006226,0.03315234555973288,-0.036750859836317214,0.08753301784639388,0.0025798418962162933,0.035197261462033134
FBN1,-0.017802019445735895,0.006436769606652177,-0.010784601729812935,-0.05279674620148767,0.012628426355842512,0.03318955156117511,-0.033091237674582864,0.04850640667972431
TCTN1,0.027202580038142073,0.05294006678582065,0.010859617477286313,0.008140940245422683,-0.09986019945644338,-0.09428339250200744,0.04166990938343127,0.05373081166181747
NCR3LG1,0.022416692190183704,,,,,,,0.014492413647634726
BMP7,-0.038756509981722004,0.13789821437508312,0.007461744942968994,-0.020843415478772113,-0.025097345212261868,-0.04296506689633614,0.033919511667741264,0.09111978315031538
NLGN2,-0.05634055157690704,-0.0261018227828431,-0.028203031018032815,0.0461608752800344,0.020646950543861408,-0.130235019324746,0.08007683391800345,0.014197791608816897
CCL25,-0.017325656644589835,,-0.02072664952247365,-0.02142970970115449,-0.010701476774152096,,-0.016916185513298567,-0.0261140650268161
NPNT,0.015291348508232983,0.0012220520476515146,0.042391145519500587,-0.005601076025831152,0.005907734973630378,-0.05942133556952454,0.05724018139235422,0.043197417973568436
KITLG,-0.016939068983357942,0.00606366772712545,0.010034595382577394,0.034133970537325004,-0.040977148280299504,-0.02573471677183269,0.09956116201075305,0.026298681296053672
MADCAM1,-0.01785106990636182,0.039871679649480136,-0.026836862474787393,0.043583968884169405,-0.05268302095706215,0.13661292512270928,0.005697029126157356,-0.0037475082780467294
F12,-0.03615208989693847,-0.012427791426366594,-0.0515219518672025,0.017556891828376914,0.059974985656871996,-0.04799252763844067,0.028580096430200732,0.04720943635745032
S100B,0.05348344033724562,0.050836785028927085,0.0903848873954797,-0.009199930333533156,0.12076344699389371,0.10750945454656095,0.06373648281244199,0.07204235418010457
IL27,,,,,0.09605805149466132,,0.013648178496597326,0.07415588083443678
CD99,0.08383497551111313,0.045541787034202155,0.009255525133005251,-0.00310451800588504,0.04091628288604214,0.04578257489284417,0.03361124102983775,0.08127448123658688
PDGFB,0.05020833480895091,-0.08486646232971831,0.042289200268493914,0.054023561989554714,0.008687944580066068,0.08773157925046621,0.05139075139018419,0.04480672798963421
CLEC2D,0.059787464561510885,0.027296333403463043,0.045494782351066625,0.022240729769836674,-0.03389944287685851,0.0076184701365176015,0.014575012998512661,0.037869658439170326
F8,-0.030139490274042304,-0.010172155723997836,-0.009943618409406073,0.043183594367077464,0.05952635027603275,0.026268714969651295,0.04153369212369965,0.02774401607112359
C3,-0.08656491503104673,0.016665794063620492,0.01731158506209229,-0.024384797176073468,0.05943031482818855,0.10730076541222869,0.0039139590477075175,-0.02817939594986939
DLK2,,-0.04959246087209861,0.04843524806310058,-0.019730216767050543,-0.010059897753580344,-0.03009244264932865,-0.0032006474718641004,-0.05526217339606858
TSLP,-0.017590201954616115,-0.07189622731644145,0.06368132947834061,0.0804468797889521,-0.00741628965957069,,0.048010697263522986,0.03412103123783724
OSM,-0.016784802834065467,-0.043739432790957836,-0.04241440173103512,-0.03648405141444307,0.0037179203928873507,0.01637062133044257,3.3631002175495695e-05,0.0007586089716902181
PRND,-0.017851067682352943,,-0.018040791510441894,,,0.00825887737927984,-0.02563075185606655,
SLPI,-0.04923638943906661,0.05298532254646579,0.016646621052204214,0.03005960326973861,0.04023465284313325,-0.06571606139038784,0.011777830606715726,-0.061659051666458055
AFDN,0.05721671286728719,0.004753871541919048,0.0465352059403656,0.05880826605934583,-0.06371836389272394,-0.0016773665877293238,0.020945898110872985,-0.007863344807992376
KISS1,,,,-0.014561250005764002,0.0211689752280853,,,
ULBP2,0.02192640306140035,-0.05375623083076187,0.01388188344828295,0.12306835166843703,0.11540202284854545,-0.05212235976053437,0.06809270145920886,0.013011710382897885
ICAM4,,,,,,0.09126112192474074,-0.023477644595360173,-0.024129575191513663
ANGPTL1,0.06769082327494129,0.01632985923699796,0.0613998921032556,0.0552425661890819,,-0.05641859205064584,0.06171866123195021,0.01741829626877269
LTBP1,-0.06294750071519452,-0.017240887156496996,-0.005706714238918767,0.016788062632445963,0.0013764712866159538,-0.019670280954271365,0.04069513544217784,0.012431802149758496
NTN4,0.057210007803476313,-0.08296692897127217,-0.024495095586045346,-0.025290469264532715,-0.03767613534680092,0.004324956682114251,-0.0042472207106574195,-0.0015980241799865406
APP,0.06715890414542205,0.044865454783405034,-0.048305644967611513,-0.03269739603285471,0.10066333181535894,0.026874722094511184,-0.004294855543085817,0.03273594508697852
RIMS2,-0.01785106619968082,-0.05331402130297906,-0.025248466492661242,-0.012809300023374688,-0.015199394849921742,,-0.024214878745635812,-0.005446528628507206
WNT7A,-0.01836234521622833,0.2025071666724549,-0.034099761121240184,0.015240549798400867,-0.027514777352327366,-0.06343592910934595,0.057117889667511766,0.04305725900021727
GAST,,,,,,,0.05029340993908222,0.08593294523993106
GPI,0.08589176641162581,0.08183618996221569,-0.06275544856339643,0.0907526981368888,-0.030365089948144214,-0.07565279350914966,-0.0022723865931314406,-0.03241091043512835
