,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
THBS1,0.24989289437110404,-0.024302420884799305,-0.00947654886374931,-0.026298995296804458,-0.06648481575287882,0.0382790339185498,0.09617258684149273,0.11871470987355215,-0.03031527333722125,0.049600683111522145,0.043803913348895045,0.049930704061363795,0.04259043957100375,-0.006565033700890426,0.14477996850534428,0.37650584814857563,0.10123137223455977,-0.05945940304208237
HSPA4,-0.0264032760926699,-0.014756553221552771,-0.025678831228708787,0.018354639142831423,0.025593650778726485,0.002212992462518569,0.07367065646585116,0.06534522679985649,0.015255103264177205,0.09633030890398005,0.05120932341967654,-0.034137287907355617,0.005164611071173874,-0.0341148542591634,0.05381715509840882,-0.0398993755549763,-0.05073001563516985,-0.04400711637470806
LMAN1,0.06302633607561195,-0.010861170049384002,-0.03886897501221303,-0.031296605481815704,-0.08144638392279085,0.02656351138953723,-0.05359316669690159,0.04473088926420968,-0.004404206703216835,0.03442963853767837,-0.021808855257125507,0.06772720386241897,0.08813878407433814,-0.01945643697168655,0.08311503199057925,0.08710303963083084,-0.022627995927361318,0.016512243330565297
LYPD3,0.061879372432031905,0.010045288489087544,0.05127295518679218,-0.02306526031016738,-0.05983577203654088,-0.024979814799322722,0.0375976310152818,-0.08059762722609178,,0.02962126979751305,0.030979112131993086,0.048276261609843676,0.032436541906339725,,0.024025352561528105,0.09373021301059783,0.0047006635089601664,
APOE,-0.05999981808551416,-0.02733830004488849,0.011714385968865917,-0.032708295908405245,-0.14765648880043097,-0.020917094029843333,-0.067094950125638,0.0673145789535886,0.07987798081835008,0.057091360020091964,0.007233787338023575,-0.07830313724602972,0.007587832500386323,0.0012816360343429754,-0.1230147367098825,0.02781856168758271,-0.04807789653884949,-0.12760044944712612
SOSTDC1,0.009158923727396474,,0.0165013196992693,0.016155946966274582,0.01465207273323866,0.0033859593613962645,0.0007480249674892146,,0.1268738411900882,,,0.026442503592869874,-0.012123446852813793,,-0.040838586477253996,-0.030750554725868524,0.012640096158687924,-0.04189030245188149
ANXA1,0.20503414355768068,0.04106260322499729,-0.03607711091179092,-0.03212282632621039,-0.15801333419116242,0.0488281849898996,-0.04966173934379128,0.0977388244530001,-0.09880062525590476,0.07620006838922105,0.10454688211911423,0.07434692349414118,0.08797423232340848,-0.03419001308477683,0.13223003677011924,0.06796311889652842,0.1625617414498813,-0.11364255391374167
WNT2B,0.09580294873553637,0.04982904915773703,0.02143815562885571,-0.010548348322629639,-0.05914571979766271,0.05140886426418179,0.07237756936162557,-0.009260605267011472,-0.018983776206016694,0.12106911054607729,0.0024716059154927697,0.010316343936095809,0.015569563348423682,-0.026021504681913356,0.03239855655343586,0.10816631417744357,0.0909907146265764,-0.03370258217066205
AMH,0.01291248624822604,0.10767252212848642,0.057649964284782064,0.05733906114687568,-0.0016564520013674514,0.027654840551199763,,-0.01747001975566373,0.017049528108195523,,0.01892431087769081,0.0926199769972334,0.07286873787381895,0.047741947771940955,0.03282193276465895,0.03386072756345424,-0.054269396750030945,
GDF10,0.057292705639130664,-0.01538250396138188,0.03496528870889918,-0.007792790670917139,-0.0009944359677939547,-0.0240276803324439,0.053636207572903424,,0.019786261597938042,-0.04812593616059385,,0.0802126056473999,0.08876890834732533,0.008634222084244525,0.027980466502714577,0.2262550990716198,0.07199231922677772,0.06170921867982617
EFNB3,-0.03260682854272169,-0.002387884672346596,0.0353537598623175,0.01229108384402533,0.1464251876393632,0.015588251107321822,0.06270788183851547,-0.009291737208401584,0.0422176429765889,0.01825744279236901,-0.02142526113559022,0.05225606152212652,0.0745906705027516,0.0292340297940819,-0.0009084413393133654,-0.03710193483316788,-0.04502188074019543,0.10718558620890652
LTB,0.014701643945671103,-0.02244130642755322,0.023376379134965992,0.03997178822704632,0.018418398135077955,-0.031043179110444793,-0.011115360907077923,0.1220322882254408,0.023708565890163128,0.11557255706726796,-0.06857095726771195,0.0501912452210384,-0.008031262539859108,-0.019062276108441033,0.049098381793428514,0.23825044880339055,0.07660240832336573,0.15492329834810883
ANGPT2,0.06261758032430664,0.0040971954683181695,0.017082679590802435,-0.04104190749436457,-0.12278129954224198,0.03639854983669113,-0.010015945834289844,0.0029437118722730245,0.026466133436141775,0.08839752672570127,0.011385656075686463,0.05664290636217557,0.03928551220030112,-0.02619908149753056,0.14875605281790683,0.10911198874661446,-0.05102626242097557,0.06491037564764161
NRTN,,,,,,,,,,,0.03200653255733296,,,-0.009213365145095732,-0.009868656895447197,,,-0.012299496192072979
ADAM17,0.007827419547706408,-0.031485990164095486,-0.06317637543831335,-0.04449001762789087,-0.03561452190655978,0.003902502151575714,0.007259058201057907,0.027416441854504148,0.03819690561324624,-0.003759116524231227,-0.04442578314266337,0.14584049350549497,0.1470477029390906,-0.05057261562818624,0.08147727142560164,0.04676234759385659,0.04692538313619932,0.06311381159495233
LRPAP1,-0.028308139014987566,-0.03182493672791551,0.0070076397972008,0.037139558598008916,-0.10954172000886644,-0.013188157927202671,0.013527212576581786,0.002423904817678063,-0.014171646802153865,-0.034390692717775145,0.049156822951230576,-0.06721381675530053,-0.09074280290202716,0.0034491084143848452,0.03874852693446078,-0.012831428300051026,-0.04852433096538701,0.06244166361373335
NID1,0.15997185470658462,0.03059969282998829,0.004521566656364254,-0.04753100006735174,-0.13785736289417042,0.02368058365979404,-0.016982360503165643,0.050781226600231676,-0.03686082616299061,0.09119537097137431,0.07685779756476703,0.15729723499931325,0.20491610539619673,-0.015331735342548869,0.24043868425956527,0.29836392476542595,0.02864533573969875,0.000897561500072318
MST1,-0.0250957464889083,0.012286472897826058,0.0021767846959840553,-0.03520715928837046,-0.08630837566234918,0.04967474359833561,-0.040097675553057044,0.03344102282168325,0.002679786576660844,0.09564141190593974,-0.03660239863811498,0.07918650749913526,0.012342526877300752,0.030861582496812392,-0.013050437134530572,0.07604010710255357,0.11579428172363578,-0.06443034995930742
CCL14,,,,,,,,0.018423117790433013,,,,,,,,,,
IL13,,,,,0.025620228627413835,,,,-0.02712786210407608,,,,,,,,,
DCN,0.12211568309702925,-0.022072949864832447,0.028164869948602483,0.019857182349844644,-0.08031112692008005,-0.03417881088839809,0.1027132229763537,0.08695112811319329,0.008011100175562915,0.07075318877617741,0.005856177551273499,0.041352749833496474,0.11636112587318766,0.015169049729667835,0.21791392352032615,0.3161676420544885,0.06103251472563754,-0.002856768677213279
IGFL2,,,,,,0.04436660905163347,,,,,,,0.036287215894588304,,,0.12284379509726043,,0.023516370136209098
COL7A1,0.08365178917976537,0.0486044021754996,-0.05066165230278824,0.003000755614173451,-0.02276115700521567,0.03877309822983312,0.02246175181591376,-0.0549609686442501,0.006567504392827568,0.07635907751710723,-0.015499214290857238,0.2075601317439925,0.22534395979940489,0.0258650078703231,0.11057066421974748,0.22733679557915096,0.06471108622528488,-0.018091679553056836
CALR,0.08375242699495922,0.013400150551705015,-0.10859924001375235,-0.056701044533156435,-0.16679620740469453,0.002214386332265373,0.07943775272414398,0.05456798933240901,-0.05247419660847274,0.037603739890844055,-0.016038910792028745,0.20196439525878201,0.1558005964621947,-0.021175937753102753,0.21961832140065182,0.2781032502080859,0.17060808202762182,-0.04788281559863207
PIGA,0.005658829786262232,-0.008344005460944225,-0.047154240284503275,0.0005928732942314497,-0.016720369104067188,-0.01298625072849112,-0.014394030389586381,-0.006694312251267583,-0.009072733220572211,0.02945422384483547,0.07674914920969143,0.030489400066746577,0.07555844533061086,0.039023054708214544,0.08635429403511405,0.047919748420341676,0.03269106197279321,-0.0062949396655916715
CD200,0.00043019805785830014,0.0410625172864366,0.010875116850137194,0.07265296873261391,0.08662668661042229,-0.06769386199698153,0.09646153625348029,0.05099050687216094,0.1063582120877005,0.04834366858358082,0.06920839199766174,-0.08737189458837216,-0.08741495546710794,-0.0035680046700557536,-0.07710596184040258,0.1055243303555015,-0.13970226573601638,0.06826394912045317
GRP,0.014602802572046101,-0.013056885649622757,,-0.004705211925366719,,-0.0068989484356858696,-0.005994564951391423,,0.06699903516191787,-0.0657119909698993,,,0.04698814299829287,0.035231153118403476,-0.020388469055244964,0.06867844939563345,0.01695818491404562,
CDH1,-0.03601819525129063,-0.03126356620864388,,0.07783963399707289,-0.06794655297247079,0.010179096187249714,0.044778885454621525,,0.03732783858181219,0.04975140028250307,0.00530638697302712,0.03272268603899449,-0.0028436599297785993,0.05260721871894368,0.043725248142111144,-0.04330959710284011,0.005911821214080816,-0.0371136092782587
LPL,0.05946392644450338,-0.008427059612562536,-0.005065170674766303,-0.010392094336148709,-0.12513507289697787,0.07413766986780237,-0.011451810853031624,-0.04869201205533037,-0.04650056784649856,0.07747503296547953,0.026561038765612048,-0.015426776528798203,-0.034728339632778354,0.007951994263955757,0.24730223293709833,-0.29107132312254747,0.1268678550175933,0.00026481193519272117
SEMA5A,-0.06379256414947922,-0.0025846054131657393,0.025455603044100182,-0.07467565628301656,-0.15560119093806857,0.019402448029681548,0.018575099343261056,-0.03519756835347949,0.009380206565396516,0.0005980411696459329,0.08211070765339952,-0.06844958824870546,-0.10785120198178268,-0.03193973581135598,0.13720761459868278,-0.18959750418209387,-0.0305726584573761,-0.0794016749096109
SEMA7A,0.05372207571417745,-0.04509683122450289,0.021972823231593913,0.0008379680087553635,-0.014250872887551325,0.013794738715122825,0.04977017153275043,0.025360458021182367,-0.017245841615931543,0.03333213722806664,0.03242526852090597,0.062102432719829084,0.15612976390762653,0.010755661407638907,0.03173860692760056,0.16988286936567243,-0.1046012227152356,0.037055831335975384
SEMA4G,-0.04074887535665997,-0.021258835066615005,0.035894331248299216,0.045433466710525346,-0.08553799834543556,0.02159516278492288,0.049237599318651404,-0.08508770180590669,0.11020977851059476,-0.005824259426203825,0.12644282022368034,-0.03836464292689089,-0.07887025531254452,0.05959303078377768,0.040137150719134713,0.10664099234348397,0.040627968985853025,-0.04985071484220231
SEMA3B,0.011982319401127543,-0.026386437933569058,-0.030375583715522195,-0.05153247028812639,-0.03440131109800545,-0.009423306635948082,-0.12032138873442225,0.07468467656768403,0.05694929042945723,0.040187356161655655,-0.031856154900755,0.2584187403789909,0.20963822381639405,0.007984353136497646,0.14293724910906955,0.10101380409923495,0.037077867690268364,-0.08114849930544137
RPH3A,-0.11496133155664891,-0.03941216548651088,0.05352245998130676,0.06254714239171749,0.14307789730970064,0.01785116830031887,0.10583335895516326,,0.07893305922142015,-0.00960205432325175,0.08484101559758261,0.08002819860435804,0.12301812284694158,-0.000996859220741825,-0.08451387849066758,-0.07349783062881798,-0.12543433506860327,0.04545991596048309
JAG2,0.10061401643748068,-0.02367037290625404,0.012657950454746264,0.09196376000578857,-0.0408901273942604,-0.02587143082674199,0.06324439852378021,-0.01364764039376601,0.0291690692969232,0.0021724905908693266,-0.016234400875105335,0.12945347193495033,0.023347873726746734,-0.03167201960964007,0.042059801268580166,0.2490504573049608,0.021332501687964384,0.07177097206253999
CGN,0.037383497480271394,-0.01777727248505647,0.0175542681113692,-0.027305456993281026,-0.055178220686307254,0.0055997585125284535,-0.0012388463634796306,,-0.03449119717126352,0.06475920777642155,0.04709616420565742,0.023610227294769713,0.05543634303092478,-0.03069446937748377,0.024341801440777366,0.018864148349565856,0.010944265918105649,0.06725081286122243
GDF15,0.016873112515149787,-0.020437821862428217,0.0043878910526155826,0.005183338574081545,-0.08412462795254416,0.04167739576348563,0.029112830985726184,0.07364074345715968,-0.0003392416578975639,0.07554328982469932,-0.027240312938697133,0.15510897776892815,0.2092492485096582,-0.0374280843123018,0.14505916881943398,0.2108170900707001,0.21038085107012688,
SEMA4F,0.0028841135053670587,-0.012725347041182718,0.0630222538345704,-0.014153230190414246,0.0978197319641446,-0.053032090069540225,0.122249106946608,0.01583565730694277,0.04416119763494741,0.02214830918425259,-0.009482443362911873,0.015065747921248998,-0.020321112286134334,0.0016546418473845313,-0.013470267758494164,0.08768856270702287,0.022855429988185537,0.14562346034788098
NXPH1,-0.05807903626518531,-0.022728659942853204,0.04964269374866236,-0.06811895466895138,-0.01388969176231469,-0.0035757056363470013,0.11103791226707141,,0.06173255612926102,-0.01242158077410852,0.14174329176233028,-0.0018926679370241204,-0.13824564406006012,-0.02546728316628618,0.0744862768051379,-0.14938208021868574,0.035365487133274254,0.009084111976155948
ARF1,-0.03471296942679991,0.006340256569657646,-0.06321844508200382,0.014074446909216434,0.13882290284962853,0.03485405945607794,0.1223861779117115,0.004020723676450888,0.027065449753080065,-0.008119772958865167,0.05651447888926195,0.05123489859385277,0.1141288664208124,-0.0052435016761715235,0.05265197916729787,0.14765228720824744,0.04178645440036034,0.008515455166166383
DSC3,0.07835471663207491,,,,,,,-0.028915124649192738,,,,,,,,0.04561021437641881,,
EBI3,0.015290514620610419,-0.0388914052934346,-0.011229749374143852,0.014185613196119483,-0.09970869247598851,0.03173680361226982,-0.029809216499277362,-0.017648950036534466,-0.04422908196061693,-0.047146734087639024,0.016526026598516312,0.009734428754698751,0.046473547278634085,0.04990057231529234,-0.03161021924210608,0.14164049164547346,0.0853782093231628,-0.01742472468076381
TIMP1,0.2552234053190406,-0.05151955459922384,-0.07985103271862272,-0.04020975112363454,-0.14834936619597405,0.05172076513270002,0.02408054966117968,0.03463050521896246,-0.015779769450781838,0.023218566750873026,0.04512304374453931,0.1846256846945602,0.21117749088445936,0.03935490152585246,0.2418942000251381,0.36160200918441915,0.17665421432032732,-0.08271659950696196
SEMA3C,0.008780204624015155,-0.04839993424036173,0.005172990189656337,0.014847067663497117,0.018983240074321204,0.002714956660989221,-0.06699974973605766,0.10498442915618678,-0.0009586128454881639,0.02357009854621752,0.06323150214841831,0.10782600178763849,0.10805791741709413,0.018045683782930914,0.08955040511325772,0.26988397796316543,0.11192111726009853,-0.021609866179934437
GNRH2,,,,,,,,,,,,,,,,0.03358638645813532,,
GAS6,-0.005463353458766306,-0.0021808219603636106,0.0010603527204787373,-0.0688106951104013,-0.0716291263822155,-0.01367715588549328,0.03532874657736444,-0.037057033724474456,0.029972174660859816,0.10197061975809298,0.0058702581487830394,-0.0183803154180678,0.06656593854346493,-0.012744970029113803,0.0027961141312747486,0.06831754370393935,-0.14155286659881058,-0.05944456649881296
MEPE,-0.007148509994368023,,0.10982469605037913,0.05771677650574889,0.06783174696158087,-0.0047390668226371625,0.052875161068536285,,0.05708110285206978,0.02206654028374486,,0.039674864536888885,0.016977305304334764,,-0.06785575461656687,0.07541627370866777,-0.07402343585027597,0.08950010705941029
SERPINE1,0.2235087353897333,-0.03238812575963085,-0.03339572103071689,-0.023743427328671126,0.12856691197107145,0.06386794485463519,-0.03590659473301085,0.07513342309914711,-0.005749408481993819,0.07762851538635579,-0.050479489064570886,0.12392752243080052,0.21546876759403757,0.08840704869026603,0.16447230185882764,0.07326604362851567,0.25322952676252847,-0.07312054711545868
