,MGH258,UKF269,ZH8811Abulk,ZH8811Bbulk,ZH916T1
LTBP1,0.04082145176983141,0.0003740950523733291,-0.0021076154495210347,-0.04123948458920397,0.05249090438767518
NTN4,0.07270031889369641,0.03735849367732131,-0.0037632449894195383,0.07726569113194114,0.03996914427161714
APP,0.07348857199326986,-0.017566137732029793,0.02766662712182714,0.012461575319882033,0.027463377497066822
RIMS2,-0.018061550895419422,0.019998364458389754,0.0019509826898743098,0.043941043600607986,-0.025641225191438386
WNT7A,0.03134795947354509,0.0626324791338239,0.1136758127118147,0.07745414198461441,-1.4015740528791935e-05
GAST,,,,0.06679900043692392,-0.013772031245253736
GPI,0.12385189004834883,0.012350080395379416,-0.017701636680298685,-0.06201748769891594,-0.08824273934262461
IL1B,-0.022531782224840424,-0.012247903280581809,-0.0006434963857912245,-0.025367221677425937,0.04553410250070575
SFTPA2,,,-0.015747221604975204,-0.0161674760675089,
HAS2,0.0071541290559893386,0.007544236333169796,-0.022425937045038955,0.0010504426412777468,-0.026253191225198393
IL11,,-0.022983019446172412,0.06567710618629152,-0.02942611213654921,0.01750249879095165
SEMA4B,0.0509478708545516,-0.015578655236998768,-0.023970662037349853,0.02959031035728988,-0.014151980512855787
FGF12,0.04773825997597134,-0.0018542544988200268,0.07682460825737433,0.06141869787334184,0.054636454013383726
CP,-0.0027721975661257805,-0.051961261433015216,-0.030006418910229826,0.040397442558757074,-0.01293327647129407
NLGN3,0.07887074017388467,-0.006942680534078049,0.09144614178680599,0.0005926157283548687,0.05636995512001269
GZMB,-0.02231709410283752,,-0.022602687098765447,-0.023193284049380244,0.01198028892491856
PROC,0.06089328418954542,-0.00994909117455887,-0.022305275159918418,-0.019763555740877858,-0.04109221386678573
TNFSF11,,,-0.014905250541500804,-0.01976354814736715,0.05119530503756036
AGT,0.03188637503086196,-0.015879421475351634,-0.032853852180970554,0.0821190823773813,-0.012558344470846878
PTHLH,0.0031985019846058815,-0.05280182352633026,0.0916092704132981,-0.023724657622733337,0.05419304821093491
COL1A1,0.01754381464335612,-0.026921496632213937,-0.02446242803645979,0.029791614794010872,0.009231266813756255
LAMB2,0.03686959006498214,0.02084555828226809,-0.05879567513557285,0.01997966348432427,0.023318746300503155
DSC2,0.051828446895549184,0.014979526227777965,-0.0014436600693230152,0.032404220202028204,0.07569292694051506
WNT5B,0.12124209067395755,0.04086556520213902,0.01932671989077579,0.005199632064912477,0.001034517140139556
LEFTY1,-0.020056031487760334,-0.009863805855840615,0.02839556127807353,0.00687636693525054,-0.02221912167671032
FGL1,,0.12271659750206228,-0.002213412555191484,-0.026217788997508394,
CXCL5,0.08224295407712809,-0.01491662386310668,-0.011942663661688448,0.03189662219724734,-0.039439961109251104
S100A1,-0.11136234155963413,-0.011792369273785557,0.04580296829190881,-0.04536054002170018,0.01223019027706567
C4BPA,,,,,-0.0208642461187857
NPTX1,-0.027047318949932588,0.011164227131481106,-0.056288452626693776,-0.001541533221628944,
TGS1,0.007363030627101086,0.027083372982434923,0.012779420231694105,-0.015477954293624564,0.07079605760370374
SST,0.05698626414671462,0.0025101450164037283,0.025085717018373786,-0.029399166698448918,
IL34,0.052486762523472674,-0.012704341885981704,0.05041285965861668,0.014392566869321917,0.057794649410296814
DHH,,,0.000853684764698432,0.0540847860181151,-0.017304876502044764
XCL2,-0.03394971888349963,,,,0.1306271700702382
TF,-0.09853409008387466,-0.03797250480068671,0.039124846170229204,0.05438720608621302,-0.026734389597452654
IL33,0.0736204663119588,0.010871260556084653,0.05424258106880346,0.03127795434041551,-0.014340521655244841
RBP4,,0.006590044660140563,0.06201859010463061,-0.00456054087945009,-0.015800495480193275
CCL19,,,,,-0.039886680880542605
CCL20,,-0.01374299379226875,0.03354895522377671,-0.004739291271421234,-0.0008736513600187977
NAMPT,-0.01915098653199548,-0.02077525396977676,0.0343754908168308,0.015364402634327654,-0.09465783753141103
