,UKF259,UKF260,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
ARF6,0.012964179757573845,0.03522152087825606,0.05327124347121693,-0.012599827251182612,0.010660997849088966,0.042345764298755646
IL6,0.014546346724833716,-0.04364260793164187,-0.03640258207447889,0.08955459621287472,0.007053291751473565,
CALM1,-0.06176070922064751,-0.01719312928668558,-0.04225327658719582,-0.026827661998085905,-0.05109432584921187,0.0704478006976755
VIP,0.04305704489608952,0.08338564712036274,,-0.025544658711277396,0.01792584186468674,0.16566984264112358
NMB,-0.0029241049388196256,-0.04249171266022173,0.003036029469151922,0.0031235426906872487,0.004614165054932423,0.007991786607366519
CCL26,-0.012002729524227183,0.11293136065753602,-0.024985025471049298,-0.012089384346891214,-0.028181507948289875,
FBLN1,-0.017922185181772302,-0.009115080996893687,0.01637667539381283,0.05078512134460835,-0.04384852645852641,0.005968082854672392
SAA1,-0.017109495168151023,0.019079832858287696,0.004880586614181964,-0.01922242385548479,0.08271571173187342,
MICB,-0.022251213139900132,0.08702371589559839,0.02129367132030938,0.05536821222120774,0.06566739950166997,-0.03950425541016838
MMP13,,,,0.014590523707628504,,
F13A1,-0.011898018317372408,-0.014072465282391387,0.0003959325693297396,0.03019690175600279,0.006494571443400749,0.07203790506684417
CXCL11,0.024881737936046866,-0.016476995753855455,,-0.036087198971463674,0.06807774207553631,
COL5A2,0.004290056188808163,0.03458074014083255,0.02718081239093706,-0.0008265271999197336,0.04588925158107689,0.09060685082513269
EFNA5,0.02784501184314282,-0.011498327564021811,-0.03073622717788115,0.03576076305042026,0.04200675493286345,0.030959325253288365
AREG,-0.006184941625119766,0.029843228614812846,-0.030600508086597023,0.04344679543759982,0.03672622982757404,
EDIL3,-0.01481872720260939,-0.043215220770510265,-0.010616823627390633,0.03876730547734103,0.00017915879862649743,0.04614877710192158
CD86,-0.025179002795961747,0.015033987006557852,0.002168768250563762,0.009282894355292446,0.023443993178633434,-0.03821118933207218
AHSG,,-0.019214503519198126,,,,
WNT9B,-0.010838760932187053,,,,,
HRAS,-0.019221019564378466,-0.05865061356680261,-0.023815898450887663,0.023761560046676008,0.02456781881055129,0.07745161357008871
C1QTNF5,,,-0.016475585032035008,0.003240273789260263,0.0705356321853754,
RLN1,,,,0.005873350467614574,,
COL4A1,-0.026033805136027457,0.0023912519033206067,0.029816335157459704,-0.01556265624060583,-0.016296281236308132,-0.0738761393925508
CCL3,-0.035157484165946225,-0.015541534665228755,0.05961418982605393,0.03308591104077311,-0.07923139392431004,0.11725101833562974
BGN,-0.020074359005033352,-0.050899320463699084,0.05004596230236886,0.02148179325527421,0.01950548402763284,-0.01103212479445561
RETN,-0.01337366202018944,-0.02164352274738163,-0.017658496405803924,0.0813703288746185,0.17453005142354797,
S100A9,0.09843966848535515,-0.024387280453761522,0.03472593117544253,0.08414377018256365,0.017651648092288936,-0.041031422264665884
HCRT,0.046850052932074886,-0.04572250334209101,0.013840245794943602,0.045828878334775176,0.06415056102427981,0.22899124064520543
FADD,-0.024939451471321886,0.05223252662204737,0.05428367322279444,0.012334856100577803,0.06944968987466738,0.0788882439288521
ACTR2,-0.04341000196263129,0.04765704274429168,-0.00213158719556391,-0.023442069774915184,0.06342916877910548,0.011322277257939387
BMP2,0.066559337560322,-0.03603969430376894,0.0159529764838875,0.04049304421353641,0.040809671618537866,-0.0717183771347171
PDYN,-0.04207814133753032,-0.024045100002748242,0.008983819922631616,,-0.07351579904483271,0.17315231661751582
CD55,0.01883256121724678,0.00980092809724838,0.01644019362582859,0.07230154759938426,0.016330259054953312,-0.013059114765946367
OSTN,-0.022412375709652196,-0.01372332079797792,,,0.0963005722303169,
PDX1,,,0.04509156651978089,,,
CD6,0.01645154205510525,0.06628967275497558,-0.019681282495173938,-0.010708370783056927,0.013799214045325818,
IL16,-0.03196253212993124,0.010377133879771652,0.036090305538871145,-0.005658141290629919,-0.033142838484208424,-0.06826000738076882
LAMA5,-0.06930091098694106,0.009943918363295967,-0.03729546886536681,0.005648323885603038,0.07166754929576165,-0.07150135920979227
RGMB,-0.005007878225177585,0.01826366108846919,0.03228211577510735,0.039761222781427644,0.10036625572379887,0.14691732080962044
INSL5,0.08825177226313188,0.017246314553481298,,0.0264675127794788,,
IL12A,0.04984046659035667,-0.019675532637195563,0.030034329538569104,0.06647235011191165,0.022343877920171524,-0.03369339023217006
S100A8,0.07713760051994502,-0.021016939674090837,0.045702787948834055,0.06831963866438445,0.039030322974661434,-0.07653364975285049
TAC3,-0.023083777341488965,0.02136629227105344,-0.026850383946839702,0.00044036939279216525,-0.033960786897096085,-0.00030045328366284967
TAC4,0.03407588494156271,,,,,
MFAP5,,,0.035321531129405406,0.041696918330117405,0.05255459615959759,
CXCL16,-0.04201822033903857,-0.011850016798446987,0.09644738490863712,0.016732868183271864,0.02146192227658905,0.025701950900304076
AGRN,-0.036055149316658215,0.018403928543599374,-0.02583360234809132,0.002473301953921536,0.04380863577554527,0.09511581348879368
COL4A6,-0.014794691346016402,-0.012895070091680763,0.04785811355248058,0.06894838806361052,0.030871470773104374,
FST,-0.024220830052681944,0.08189298120279358,0.026783538534539807,0.10600369020988679,0.04490749050015984,
MEGF10,-0.033269580382733435,-0.03866743057882916,-0.0019317132917752507,-0.04076815330539885,0.07399294292568963,-0.050382775364229124
C1QB,-0.03357389343695664,-0.035856796582562855,0.06247058123961815,0.02817955551351828,-0.033629192290523593,-0.04299130668604206
HLA-B,0.0571404410035953,0.043219184847299405,0.028808351828520217,0.05220318659566058,0.003021243280429316,-0.05408898522995815
PDGFA,-0.015233371694423382,0.03866110331151276,-0.02615066765313788,-0.02460146227273553,0.01716955471833064,-0.07624064688441069
LAMA3,0.049730449178266155,0.09866503464261328,-0.016300100715424426,0.0037530643908605626,-0.010732927682409988,
DKK1,,-0.020787418632538284,0.02021328365772486,0.0772429301891062,0.010684563372477005,-0.03351585810295212
INHBA,-0.02406114406039686,0.0029959484616002103,0.01431452798955625,0.030908772213293693,0.05825604815763292,0.008991636801551982
LEP,,,,0.07630667920749447,,
IL7,-0.017941502682881017,0.1006997589382849,-0.02730002563571048,0.07784754330029929,0.0140032121086947,
FABP5,0.04141761253968312,0.06868937239564434,-0.05375345926641241,0.03315200672751816,0.054931487178397034,0.07080656620105925
CCL4,-0.037681295306903576,-0.01807200337982787,0.022747443556318334,0.04350709118141732,-0.07563220430759664,0.06570418039157455
FBN1,-0.01973927340504736,0.016039686603192816,-0.004292955219141566,0.03438944643998028,-0.01598286004421585,0.10891590826322241
TCTN1,-0.042911670258223004,0.026524105283707022,-0.007439656431196149,0.009415920881161142,0.042906912054130684,0.06682490603351578
NCR3LG1,,,0.05076746559095991,,0.040667933594165484,
BMP7,-0.003056084457741555,0.04000386819614193,-0.005498180189524767,0.031836044887958104,0.03742583131612179,0.0025748684249605695
NLGN2,0.043115684330172314,-0.008604871281051424,-0.024796686843003447,-0.013046683037820013,0.014552855580247366,0.04491220850379351
CCL25,0.012456428510560643,,0.09133142689839567,0.019210188227424606,0.07166126446289535,
NPNT,0.036266459008768945,0.018408055054136462,-0.05320436293210245,-0.006475737506505802,-0.025757479790686152,-0.07502286528440617
KITLG,-0.04935772012560919,-0.011168896316655005,-0.003619112288363756,0.05691036951447818,0.0016489388465759302,0.06224526691983115
MADCAM1,-0.030967413071258276,-0.014343778369043835,-0.015018265490743808,-0.009781061852135363,-0.03562583411879326,
F12,0.03912529761261878,0.055850180826311935,-0.025669756370731742,0.05660694041416012,0.03619912328256692,-0.007031133975352888
S100B,-0.1058657315588083,0.011426435138264232,0.09292444888675071,0.009599342833692607,-0.04548472660021477,0.025856384870678935
IL27,-0.023413362241327815,-0.013403014737598674,-0.014035573300032798,-0.03150885151350803,0.018293942508122368,
CD99,0.00746284013580756,0.06277537537549652,0.03927103806582123,-0.01526732027053055,0.057133989100720754,-0.04037069203145253
PDGFB,-0.06326006420762073,-0.02987360213303079,0.07368225365866989,0.009253567183410954,-0.0371157281447624,0.05676623241050007
CLEC2D,-0.028610041510206945,-0.03738454912721557,-0.06018867726349558,0.004900788433074729,0.005065268489331081,0.0739617071082156
F8,-0.007651751904175332,-0.0017253775203340232,0.015160781067898919,0.046777733355085636,-0.05802109951874821,-0.03920351187136482
C3,-0.10572510340516085,0.006545441584157907,0.07560936431639541,0.05529214177941659,0.09548932596772809,-0.043328277902752205
DLK2,-0.016659819349394568,-0.022163360406859428,-0.025051737147598067,0.022366851903362493,-0.0024177257738873035,0.041432538271065085
TSLP,0.05938125462483253,-0.0329793591771742,0.0180861471738427,0.04873434844872808,0.0229919209448353,-0.03511172102320099
OSM,0.07619312520344451,-0.008265896302986867,-0.02324443161043889,-0.01508877385573547,0.06456672958165931,0.08524894265037057
PRND,,,,0.04888274806087645,,
SLPI,0.10168780908588257,-0.03997681813602652,0.025791398552983152,0.07549634012572619,0.053930909098329635,
AFDN,-0.00037374749177576525,-0.013859550961191206,-0.026718099887852967,0.013303345580952412,-0.011959938475407729,0.005408679415657133
KISS1,-0.01741788865454653,,-0.018460466215527434,,,
ULBP2,0.036289043063375756,-0.02307401872450022,0.015174828966389393,0.02516930869125595,0.04311692623680624,
ICAM4,-0.01083875982983742,-0.011678256133754445,,-0.021059051759069136,-0.027454427579017542,
ANGPTL1,-0.017682971261999116,-0.01221995148611507,0.009899511740942448,-0.031194617517679428,0.009228772284568977,-0.015443866977239819
LTBP1,0.029740999258851302,-0.014119770747020118,-0.007673202048724024,0.024307654187358137,0.09564161410759166,0.06172150343027581
NTN4,0.04723131127106847,0.0024592842523069526,-0.013873362195491668,0.025857052916932338,0.03925206163281863,0.00479976769490526
APP,0.03685204170176489,0.04610097784202839,-0.03595667413612539,0.05183373021434791,0.029061363055732616,-0.013996287848161364
RIMS2,-0.026961486084374646,0.003979099160726987,-0.0007310601519494007,0.01744805058062019,-0.04327672725828631,0.03748154925670427
WNT7A,0.02095175284858279,0.05203709016992028,0.01912724032780168,-0.059060684113070146,0.04816383169105659,-0.04012137468683486
GAST,,,,-0.02419946153159112,-0.010869355238297816,
GPI,0.04805370183377324,-0.000853816103702041,0.038738697194398014,-0.003099297552276007,0.02663134981738566,0.020699686198401214
IL1B,0.011843157318851636,0.01371632449392181,-0.043804643491815114,0.022634365941436987,-0.0279710211422659,0.08051495172783471
SFTPA2,,,-0.015018266533317712,,-0.02336927011431262,
HAS2,0.029448360731106918,0.02561236710095084,-0.04374581406776132,0.06755551202690997,0.1328539977728736,
IL11,-0.020925076672056658,0.10751992061140365,-0.04128215762480628,0.029409691493612857,0.1260191409454609,
SEMA4B,-0.019815739422301953,-0.0009062295809972556,-0.04537818724755204,0.05986385788675973,0.07483404307431717,0.05106753461667949
FGF12,0.011941509344945443,-0.004875088892812996,-0.0010366726035342096,0.056357706338379644,0.005752709166410085,0.01573153570701326
CP,0.022130493559876573,-0.004876358721334313,-0.024591483527389473,0.07837301519643883,0.0451665941971469,-0.025059134736048334
NLGN3,-0.03890371284530774,0.007573886415716628,0.030425565005892316,0.021857772194728523,0.054571251529817164,-0.03441916809190422
GZMB,0.0722835613672654,-0.034541819141945956,-0.020134282369829098,0.1478115452939178,0.044154621013513765,
PROC,0.041585466427094514,-0.013075328651150067,0.05663754931236369,0.06163139662151851,-0.035256321603638,
TNFSF11,,,,0.00603779986850713,-0.004017099618696079,
AGT,-0.020064976715419645,-0.01416884422235795,-0.0015686383098992812,0.05838183905263829,0.10861927963082506,0.014276732963516432
PTHLH,0.07593246965027903,0.05200309765280229,-0.0017624524114304412,0.06364086184387294,0.018707421894387295,-0.004034550369976754
COL1A1,-0.032399611068437986,0.012147155358509003,0.04405533017756993,0.012798058852762393,0.029731139919565466,-0.015750226729181565
LAMB2,-0.030699846054861167,0.026508722565117906,0.002710082707198006,-0.01425362205850179,0.08859594299029355,0.09712633349868
DSC2,0.0478034843812782,0.03462544786486798,0.05922204916064835,0.057086049514052654,0.05520845078576923,-0.04336327197768977
WNT5B,0.02783201134130392,-0.024998087143880403,0.03132972042853365,0.026298876604247845,0.01528667229185958,0.0915065696623899
LEFTY1,-0.029700598750230966,-0.027159647445909568,-0.015933960749411023,-0.013424666507915763,-0.007887632422965557,
FGL1,-0.011792956692512773,-0.013240124783538258,0.06534578967318776,,0.0028438555361731486,-0.04366820544431229
CXCL5,-0.0108387586487489,-0.028528621562647467,0.009736887815863116,-0.055444224321513906,0.006290417738740157,-0.038878751766230894
S100A1,-0.007057158021942138,0.044189433918044155,0.06819268319850823,-0.016871921321143204,-0.04420266916841691,0.039102098501358436
C4BPA,-0.030171923818342078,,,-0.017673823393471795,,
NPTX1,0.02573479084598293,0.018078357411566347,-0.028546195617318505,,-0.013908355542688417,0.04185315836509721
TGS1,-0.01888246692420686,0.007052867014139367,0.07792062490343575,0.09075371023293946,0.07011140926564827,-0.09387485044110487
SST,-0.02660154632028927,0.06265625727337805,-0.00889930317471616,,0.0262208705109043,0.07722607826560599
IL34,-0.035405628055636615,0.05603258197538461,0.10213492192746224,0.09569001306393603,0.031754837056177154,-0.05832502194518709
DHH,,,0.10223905777966844,-0.00975137937127137,,
XCL2,,-0.0180165478421131,,0.027216032165622697,0.046710200601171904,
TF,-0.035986966190930676,0.03700349594020503,0.042721725150620476,-0.04761220029291036,0.053699146835477975,0.018271292414273728
IL33,0.0035249678444800123,-0.00225207548580023,-0.00019340459730454441,0.024506252073387122,0.11561356673354249,-0.011092134359415279
RBP4,0.017892506924200746,-0.013516372744352462,0.045169542571521434,-0.0067078104774591875,-0.011439936046087881,-0.020060550186630353
CCL19,,,,0.06855024635576916,0.024618157766026938,
CCL20,-0.006071747936790733,0.04244522976684511,0.0436549299143101,0.020173544538262818,0.017101963623282323,
NAMPT,0.08565938664967711,0.02262923959123172,-0.00557199318458799,0.03172601249961997,0.09492931315263058,-0.014354298614735443
