,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
VIM,-0.3691931474280378,-0.1888867434549923,0.061478666436865746,-0.10077372825224605,-0.06600095411003581,-0.27474913512994936,-0.46708859419275384,-0.2622780482110103,-0.08435147064339722,-0.5287687013939985,-0.37302385934743243,-0.06763428260630377,-0.10941368678091305,-0.048524883294199815,0.031034533445405924,-0.16195212331687406,-0.12373810961198892
PLAU,-0.2167287058499066,-0.026318593886770877,0.0030082242232474274,-0.04581479945502421,-0.07164214829383067,-0.14594914788880956,-0.2893362682975171,-0.1443209554600204,-0.006692345824472106,-0.20283798765727773,-0.2614966164443199,-0.03076044989616559,-0.10685013637616139,-0.09255036670175693,0.07021207764066509,0.007135746371324062,-0.08047307990585577
TGFB3,0.09705384675978004,0.010370407335699522,0.07293546639135894,0.04242897184383357,0.001305433347169141,-0.02742929408823951,-0.1599969234356038,0.025600114472896587,0.014613216033326019,-0.17345805373622145,-0.23460996229170397,0.052152515827593386,-0.061592661368579445,-0.040220991835184884,0.13897347441856442,0.01479211706094201,-0.07526943378939048
APLN,-0.32866924733017244,0.038976419164243874,0.04383157378639196,-0.11525882161044873,-0.18075771334924132,-0.09152296779487203,-0.32134207010963695,-0.05287449284249117,-0.024381143386106363,-0.10708022816413926,-0.29039592400881187,-0.011628227098964859,0.0033926178550898046,0.015841760191110915,0.036539334712290074,0.12074227123313733,-0.03338315067590349
SHANK2,0.5602352304041944,0.11581072252054303,0.020615121855452345,0.034939579135791536,0.251565548541393,0.0789878072857149,0.306830870664903,0.09821441689872172,-0.0608720654605669,0.4326466070526393,0.188848801017968,-0.019640025877169672,-0.053190093333060656,-0.06321542196000095,0.02558708908736376,0.1846771503760308,0.22042404087761416
LTF,-0.061338132139978616,-0.07452905065966967,,0.08869130752114666,-0.16897828702844328,-0.06218873165613072,-0.31159331807287444,-0.13183622498911074,-0.06387189467879434,-0.4648034090876551,-0.09712533904701708,0.012828074954327666,0.04618809527217545,-0.06493589145380277,-0.08296452487965394,0.03555798194502643,-0.13051257002708386
PYY,,,,,,,,-0.046344300666803166,,,-0.029526282119157872,,,,0.003603297843204068,0.010058106520030006,
PENK,0.4484183204981675,0.041997192654717054,-0.023789069771213058,0.08134060356562411,0.22132524552626945,0.10976915135782689,0.4552370522022071,0.10841560730106617,0.049983771188926635,0.041973698484817044,0.07262987749216265,-0.02305402791529672,0.05162771425681006,-0.03627582567445093,-0.005709068766476414,0.21268877578359602,0.13696834723321677
CTF1,-0.058726089019648035,0.056018088929010855,0.0352189026556993,0.006738110857179871,-0.0520421605860272,-0.006795576020390396,-0.08217084951442447,0.03379419157873323,0.02014195379764292,-0.06590368813257617,-0.039564246436781476,-0.0009642576313318251,-0.00797160149969277,-0.07215920445486267,0.00484320347456427,-0.03957619347780383,-0.03095745449454747
COL3A1,0.07205245345683994,-0.02729426369122246,-0.042383589072958985,-0.059610066509528395,-0.027300869828147913,-0.10196111128461267,-0.3190807666828448,-0.14042868293808317,-0.04278648134754564,-0.20909983038516086,-0.10951453264053267,-0.009847007645572853,-0.061052099640168556,-0.04090466839527952,0.17957295028203354,0.04913617042314256,0.07450587066020062
S100A10,-0.38046450494076217,-0.11405289891901875,0.006604105083881442,-0.050746109947607976,-0.2276098469560591,-0.22339744774847223,-0.4354089625452844,-0.17224966596764146,-0.0528585588274291,-0.49769822721681695,-0.3398662270268147,0.04442808040636754,-0.12057221265519864,0.010728021546721627,-0.10982406451226802,-0.18721182643000633,-0.07505454986450907
FGF13,0.518133207747865,0.054249706843349815,-0.02734865920158437,0.12685339751021607,0.1348450141617215,0.16504531858575788,0.40851316923559294,0.1730597675645051,0.0035061114610750177,0.35910820436598306,0.28473076871663977,-0.01827993162446806,0.014985271661802732,-0.010799981963202296,0.12385666608994535,0.181305676468464,0.12770248848905635
SEMA4A,0.13226421095741533,0.07610462679832368,0.002167379991014836,-0.032274243435680285,0.17597669564487847,0.20689897668350918,0.2745267449532257,0.05023736364677312,0.052828737022650514,0.219275138995467,0.23396482611894204,0.06299225313559813,0.021826650084273935,-0.10582186383042892,0.02042683775228665,0.11041923012429025,0.10618347266260995
EFNA4,-0.13244433995990695,-0.0022986024689480035,0.013882389741961931,0.027896691204110174,-0.004089452492916188,-0.0025829726865660473,-0.1579197429700132,0.013221344452724406,0.014357896785677633,-0.006137385502480421,-0.07704531042111232,-0.04234121889634027,-0.04557275975553393,-0.0432625764470256,0.11227447547901165,-0.0019616665267757423,-0.011985334157724915
HSPA8,0.15395648446810273,0.1010704444569685,-0.0060792985901298715,0.07350937444378906,0.23579491688768392,0.2756924105935039,0.21358568473999245,0.09984505255623635,0.07382749734425738,0.21744268950249213,0.29451036586042695,0.01959576619069744,-0.03165617307509995,0.11513154905212503,-0.03800553638909338,0.15901691941168727,0.19221736012100085
NPB,-0.05377677923091772,-0.0439978305703659,0.00878804821596603,-0.0028524404828525023,,-0.00815413170563991,,-0.046024583265527365,-0.03529829281335457,-0.08679986778957807,0.06598384916304559,0.0067458437756258765,0.00019946470245837866,-0.036600652902093266,0.04935190337260264,-0.04710755985418005,-0.09534306114023154
ULBP1,-0.1224573377809003,0.016987499083711877,-0.036446752444886626,-0.038397428752004845,0.10035887918351881,0.00856635327690183,0.10382698840149863,0.005611970573832562,,,0.07211300589937,,-0.027097010312159813,,-0.0023571934345104984,-0.058152804635622606,
SEMA3E,-0.20390295296944622,0.042864540138631786,0.041311371876525706,-0.0461559531570838,-0.11668727200690336,-0.16054986168372049,-0.06669962287659792,-0.06614102202611909,-0.040758370854712,0.01281892118169505,0.03667929436497749,0.005676369011231718,0.003964440302234457,0.17946888370821104,-0.09321605553292649,-0.09844231240222273,-0.0240761165391598
FGF3,,,,,,,,,,,,,-0.040606669759411046,,,,
ADAM9,-0.19852166771252558,-0.02099007983691984,-0.005536928411847092,-0.038141775972609974,0.028315719462681493,-0.026219367584183886,-0.3323594175848583,-0.07469907341621605,-0.007032920821667586,-0.2315552615580191,-0.2631310228782966,0.014731887608238707,-0.05445615034691976,-0.04591008473351228,-0.00695138142053998,-0.08398813258392786,-0.06257468713227511
ASIP,-0.08879736967311998,,,0.049958397055786107,-0.0056292421754762685,,,0.056031153454019295,0.026913162539517855,-0.150189781902251,-0.04230782004729676,0.008274095262051574,0.058548595173671995,-0.05702542446709736,0.12192574372241985,-0.012643479744153491,
IBSP,-0.03963835236988499,-0.010000769920174249,,-0.06885312438906607,-0.07894274880814003,-0.00023230715375546142,-0.12077266858825131,,,-0.3838518013224279,-0.052978372930077434,-0.002111393918076797,-0.057223825870385894,,0.11101583429544701,-0.015263307517608604,
MMP12,,-0.027152714555501493,,,,,,,,,,,-0.014536104207922116,,,,
FAT4,0.09498737092192777,0.008993921200850585,0.017276904095067085,0.005402435229050806,0.06941289363500176,-0.026259847549937664,-0.11394161628690211,0.0004735104031444459,0.024754935383930043,-0.0733916142227904,-0.0266582997451092,-0.05322886971641118,-0.03572985745936982,0.0034469055471704917,0.06729691614581679,0.01192351432914745,-0.043555203877317934
MDK,-0.02120629882172839,0.08285172668551866,-0.01208044183508355,0.020896731664102813,0.17724576618965132,-0.22234119162817706,-0.43411449563778187,-0.2538878009516807,-0.017811521715554272,-0.21654632873549615,-0.3201209551007621,0.075666952783959,0.007675304297764461,-0.051342600368281414,0.09983936307824293,-0.0861413917502565,0.17980383601340397
BMP5,,,,0.04020745633708933,,,,,,,,,-0.037107383842785474,,-0.01316988277545013,-0.07393766762439297,
CAMP,,,-0.018140660639706783,-0.04768570423875334,0.022242521618199344,,,,,,,,-0.021286641694242492,,-0.03590219205255136,-0.049292408515228744,
HSPA1A,-0.14068913235002775,-0.023715502227191654,-0.0019591595597532583,0.020611426580917275,-0.04055911738896583,0.037811515420407706,-0.34526887616677865,-0.21988369218372675,-0.1335386889556267,-0.07339000809949447,0.16829298579419244,-0.060230696903236,-0.031891506539209184,0.11725164093228338,-0.044001900773915775,-0.09571349704210945,0.006809538568785106
SOST,-0.027447363903362974,-0.0015820274983643216,,,,,,,,,-0.04066501298050302,,,,,,
SEMA3F,0.15906414042421524,-0.01629865574423356,-0.02704629981305167,-0.02890805099642934,-0.0050161711855014925,-0.010804775867072895,-0.17371283944947372,-0.0409443470183528,-0.0048160258381979995,0.01934847151186473,-0.03382584723259577,0.051311212018636226,-0.043591206304293195,,0.141034061882198,0.025902621930604997,
ARF6,-0.23451932165169068,-0.014314573535186871,-0.008669456399300652,-0.0312139991004493,-0.04904236636931483,-0.1107239483343168,-0.0709085141613099,-0.05149282114777871,0.003242840935283096,-0.04873441907585926,-0.0884055865154975,0.009733680439353905,-0.07271041792829873,-0.025294720988785213,0.042515637463847906,-0.059596161075145426,-0.03623850337029858
IL6,-0.06496870176243011,-0.03630642059938237,-0.023991371745626273,-0.018067348786795175,-0.04807808860226248,-0.056491041778048395,-0.1312363826600592,-0.14512766838932992,,-0.1410030998237565,-0.041983980437505404,,-0.018083659931591937,-0.0763658123968907,-0.0031388175091568585,-0.09996694227927666,
CALM1,0.4127849967089114,0.09991771827642225,-0.03669391686344015,0.11690074982493827,0.3037126991446839,0.2709409915855579,0.454406521908969,0.06187395230273175,0.01559576602248973,0.5359646827102218,0.3819257695011867,0.03839831665921428,0.028642272431505973,-0.023472622799383967,-0.007408064270761129,0.3052967015273188,0.25762469670630384
VIP,0.3807639944273636,0.04656158728710073,0.00703673083861333,0.0015053988431215086,0.20167295407965313,0.15608829804147312,0.26963635352936943,0.13723188659287097,0.04034170001563791,0.24774110529585944,0.21397088923948845,,,-0.03777856073188269,0.09988601662298159,0.06466074691467001,0.1373315700975081
NMB,-0.308863562068172,-0.07101428983888386,0.027967222130571665,-0.03129452404721308,-0.023809325666956635,-0.11145438626904088,-0.3577845514754742,-0.054033821965393775,-0.049338759807773525,-0.2963422741997792,-0.29245602441104424,-0.050258123504832775,0.047483958267737124,0.014068988148427634,-0.1176070413558764,-0.09774087743549383,-0.06464300162247076
CCL26,0.05560276988742324,-0.009705746674268574,-0.002030233012402836,-0.039740064430181715,-0.03367032918671821,-0.02997567634142701,-0.086635285026326,-0.022515517817621684,,,-0.046626146156438945,0.0008096525097600341,-0.025876031290001694,,0.1512851788617026,-0.043671030147298756,
FBLN1,0.23331874819608803,-0.025152016324180092,-0.03023069386442351,-0.0452840259426327,-0.00026454767338386246,-0.02627608602509982,-0.04668231503075751,-0.014373613261391312,-0.03589678857579402,-0.1278802770826244,0.08510588631493267,0.01007599576474047,-0.011703388855622372,0.07321351912393985,0.10604180198547132,-0.01118498723325031,0.1057058812153126
SAA1,-0.05554598684363463,-0.0008407493300738332,,-0.06446900929918478,-0.15132806432720866,,-0.15775319628853016,-0.08924607563662207,-0.009617220422973376,-0.19362764569012372,,0.002116488328476715,-0.05043299463037701,,0.030043786824611517,0.005814269214615097,
MICB,-0.07973746674778841,0.007174916149590802,-0.03949050678196726,0.03019971484823288,-0.05126203280242282,-0.026286235099184145,-0.12214158224359924,-0.05073881023851688,0.02140650176832681,-0.04658559385282271,-0.04778218126468458,-0.03608519000092946,0.00965408618374849,,0.08179027003364966,-0.05594397495446733,-0.04260361971926407
MMP13,,-0.0528744720640305,,,,-0.006020902043561696,,,,,-0.028138318790416696,,,,0.05956734842359461,,
F13A1,-0.07476826429400849,-0.04360120598065007,-0.026557617539640983,-0.09826567855798565,-0.02257811507060371,-0.10180166021780748,-0.10099904012440523,0.019362541588638763,-0.06084968932675114,-0.2622730305148847,0.0225529771003955,0.020247300179418018,-0.0932496433506097,,0.016250787533606766,-0.18682339050854158,0.12585602303403728
CXCL11,0.00842841695609529,0.05400299664895807,-0.0010825015716492703,-0.012886465862590504,0.10468705214757634,0.009357783203735794,-0.20851343100218486,-0.01895834990433916,-0.013927668949885084,0.031215837676549132,-0.004545299693608185,,,,0.07740116389260504,0.05028317972786982,
COL5A2,-0.09753542294331236,-0.013392435209733159,-0.05787046209925929,0.02411893183840751,-0.11222986355718162,-0.14839478346302068,-0.32473790665064667,-0.14659557938127837,-0.005960134187224841,-0.021002986188043974,-0.3041655640901871,-0.022646642268663517,-0.07099143475381114,-0.032972431405253154,0.17989586594328008,-0.009350490444373723,0.20503163301126914
EFNA5,0.06755873373359123,-0.023528706631656144,0.040745705854331224,0.0007184387085789298,0.10319036162615543,0.09024210456998169,0.1483132665178136,0.0587874013584915,-0.019689590979986436,0.23978093999598732,0.20563675025607814,-0.01297980870135739,0.05508968549862508,-0.00894854827827266,0.05059374057347791,0.0820145617391304,0.23200463676985286
AREG,-0.03896546646521419,-0.043380067950627405,0.06795129792514863,-0.04117143366079962,-0.05196267384991611,,0.1188172214719324,-0.08668936296252641,,-0.13078519122257076,,-0.025235403826789567,-0.031691770963220886,0.10217775497800856,0.04738083615444143,-0.05920996309751677,
EDIL3,0.5552431375787935,0.0955344278140309,0.05583567084539565,0.09970834658543105,0.20683320386497225,0.11087753732935379,0.21432260763866154,0.15222323742602856,-0.005831540979999329,-0.3915913701501625,0.07311748561226077,0.0829712463964682,0.07728049163272234,0.0780462499314403,0.1466857390718238,0.24653720623280898,-0.27688423934311973
CD86,-0.08356747997215008,0.005175299634689822,0.0934038711669747,0.016511192718405846,-0.007660940644404961,-0.0155019854216565,-0.2129763572770732,-0.0051184467131539365,-0.02393153360354897,-0.13270784859166135,-0.1189834117167409,-0.017875907684148023,-0.0952528605524085,-0.012899569000332924,0.053099619308025536,-0.03268554667852908,-0.07867738482520036
AHSG,,,,,0.05780145995702358,,,,,,,,,,,,
WNT9B,-0.041600313410652075,,,0.048019289384815915,,,,-0.0006846829195238309,0.020306231866065,,,,,,,,
HRAS,0.034067545954567326,-0.057374362742693925,-0.0465471553866117,-0.004514043752537537,-1.590082505037346e-05,0.01893518415176981,0.09853769821682241,0.034105184706586265,0.015004719492465117,0.1831761509977067,0.0878950176044993,0.0423939094725584,0.041172094858361506,0.061227999416456805,0.040451015967032454,0.07573606529603263,0.05474433958719643
C1QTNF5,,,,,,,,,,,,-0.06458302589085534,-0.017063130646154875,-0.044401208458190976,0.06202932128764762,-0.009973159880642747,
RLN1,,-0.03859500171903422,,,,,-0.028208751741446932,,0.027822579929190974,,,-0.017708641610917945,,,0.03917624017691962,,
COL4A1,0.039874163932368735,-0.00020868225627828765,-0.029092027429055565,-0.02129609913457183,-0.0849235499283718,-0.15405684943438824,-0.36142241835985833,-0.19743465862223633,-0.026876918257067985,-0.1944029598893248,-0.2575656820722437,-0.06615033571100434,-0.027039196339457793,0.05855684209750085,0.1348218818953065,0.12050918982488663,-0.017693460018691386
CCL3,0.10595348530496473,-0.025577138921597072,0.016129508132213196,-0.006679843245609375,-0.21888259109714903,-0.1373408574153561,-0.10895559857523206,-0.23066030733619358,-0.019951854764765065,-0.38541564796397115,-0.16583342186055644,-0.014804885965014312,-0.0025834099953158073,0.08531745088667,0.06421360316590462,-0.012015193335208537,-0.12342507079122393
BGN,-0.11028942051762335,-0.07002739418839829,-0.00657503044583375,-0.019182556482747568,-0.103863233323727,-0.03671216057845907,-0.14364540409441412,0.10148559089367733,-0.018981900539231576,-0.26391263116415353,-0.13512320368507189,-0.009965609342761127,-0.01113732329722972,0.06345628215249734,0.16200652010569888,0.1251351408074245,-0.01069706596668976
RETN,,-0.016732707644501858,-0.01786907576553735,-0.010003625010374852,-0.05370493470044952,,,,-0.027450057746164512,-0.07646314232235385,,,-0.018288226524340423,,-0.025350435050484735,-0.02073839517993803,
S100A9,-0.16673666980218285,-0.06645291864586095,0.02253732955309682,-0.02474936869670224,-0.10578832441592008,-0.11469664620604769,-0.3004695381263682,-0.1636201887125228,0.042373217536025985,-0.43452693887454213,-0.1315567267599289,-0.0420099107515569,-0.011841674829749438,0.02142396067264205,-0.03672144068482346,-0.11044050628490412,-0.05536303727635741
HCRT,0.09382193536396771,,0.003396262080992432,-0.03118838779326251,-0.020229720756119812,-0.054891286731184735,-0.11562812626168958,-0.04443898273243596,-0.0012885805131156516,0.13663720950639546,-0.03889853531160976,-0.020498427263517405,-0.0531815071057102,0.013488935554046776,-0.02919308434959113,-0.07988709830545825,0.00802289462002344
FADD,-0.10181281275496065,-0.01858156900039371,-0.008512747697258596,0.010518087887349953,-0.04624398986381514,-0.06078939964098198,-0.27824823932481696,-0.011417882865547036,-0.001931270390115426,-0.018986415596424406,-0.1313048653472814,0.02061908794921922,-0.05698654742890768,-0.03455990215061272,0.05073474972685936,0.10952152154719079,-0.01570290841119573
ACTR2,0.042388891774035126,0.01205389043313499,0.06336720738732805,0.026236707644408393,-0.03206566701156556,-0.026669298861571576,-0.032570496688015746,0.04337061534869005,-0.0011339627885186409,-0.03502070692859782,0.04881706691851749,-0.02157862208919205,0.04611398837063503,-0.05842819297294679,0.06751664376451377,0.025976764509505874,-0.06472499535690321
BMP2,-0.13878300368995836,-0.07353606840997025,-0.02748604874951527,-0.02037075630270231,-0.022908948899345347,-0.16684143603308665,-0.04744016633918271,-0.014913068153531297,0.03088041663805688,-0.05140830678138917,-0.06569996382573375,-0.04073956455311968,-0.04742472893187914,-0.014898058854955046,0.07502612823884905,-0.06883191912784706,-0.09892965181200514
PDYN,0.6032966491811358,0.229938389220623,-0.05200327298746481,0.10093343777672684,0.31670268563415127,0.21434558953983804,0.4929290276613796,0.18107160712940754,0.027267388451510204,0.18230215433264033,0.1785071952127246,,0.06313003314766016,-0.051279887629001736,,0.10083260860172703,0.15486290624909432
CD55,0.2400500758937098,-0.03223170284846807,0.006702564556161585,0.008104104647572758,0.035505599224079,0.09376919689237743,-0.017466521966127645,0.006353036462805157,-0.011870696157676395,-0.1317741935758832,0.0731741502625105,-0.059556582317536966,0.05805282274160806,0.00637632172504914,0.16701126131656835,0.11483209787531276,-0.12032943930589338
OSTN,,,,0.05516592091018327,0.05388035468737912,,0.0860939361631685,0.021839235164818147,0.06611325862726534,,,-0.018279929210876615,,,,0.16032305863821042,
PDX1,,,,,,-0.01997876892665823,,-0.04789283110304699,,,,,-0.0014671671261676975,,,,
CD6,,0.006861373804298019,-0.023778180863515148,-0.017737496683137743,-0.008133970680239144,0.005216940033568799,0.0006051383065825057,-0.038722840779516834,-0.0075919085044128,0.03493881852166661,0.08988885830062232,-0.023504756399118018,0.052961865207844884,,0.11656902013815133,0.004077658057743243,
IL16,-0.0444719298285418,0.02820852712009586,-0.0021476204944081336,0.04244767139717655,-0.008158493774871677,-0.018580805865065417,-0.1168618962205922,-0.03136957122289163,0.005308579667428019,-0.14574882946663262,-0.04341902671860784,-0.07092430355131131,0.009554544860480707,,0.08569000257603046,0.019269762089161337,-0.044632478429593454
LAMA5,-0.0330702876696488,0.02300712929788721,0.02117536215978425,0.0033833965080530405,-0.12003515970627147,-0.01513233275633365,-0.17743119003985386,-0.10968038511063792,-0.033280600147718706,-0.010865236708790492,-0.26241762059716806,-0.03225861966545885,-0.07422522197415746,-0.05607045322058459,-0.03222543245921021,-0.06936093269623901,0.14088749661988492
RGMB,0.09304069196448844,0.0655237550283333,0.005349306161700476,0.038316615046989695,-0.03019043190344637,-0.0801622010174376,-0.11529123748886098,0.05820066759294136,0.0481032777069188,0.2599395416508695,0.07097566397379546,0.04042563379922912,-0.106879035282344,0.05952102999265912,0.02683379694311842,0.11307048506942384,0.10233390068726299
INSL5,,,,-0.03423327809257315,-0.0015674539187167443,,-0.07863891894786401,-0.015760731084126813,0.045304767727942,,,,,,0.03781935736515889,,
IL12A,0.04800286599053791,0.02438471541715607,-0.033024695166182984,0.015568464708897287,-0.05432841830539047,-0.038599712984072936,-0.22385341421760624,0.010706243567418835,-0.034413642727221284,0.15513075828827724,-0.05061207780497279,0.04840100075694474,-0.01669780348449529,-0.03386598256073511,0.009515967797109818,-0.04874130997915107,-0.05358450650361152
S100A8,-0.13356013173837752,0.0006691028236063991,0.010988038469593002,-0.13842889233306552,-0.20224825219143888,-0.0787674122185143,-0.3341116262931579,-0.24928153659607352,0.03896476917244396,-0.46075499284167826,-0.21500655715134387,0.02665556533149504,-0.01729519508700502,0.12722628914566075,-0.030134736249593414,-0.05965775936057659,-0.033250225324260786
TAC3,0.5425575486629531,0.08209745049662272,0.04436389742802907,0.07874954226403635,0.21223216035448617,0.1440191804215088,0.31427062481818047,0.1521215627197754,-0.015598209888110297,0.32126309854146634,0.32887274118201204,,-0.027807911421264778,-0.038832633546922776,-0.02862800622539295,0.10562183913871644,0.09562209988125385
TAC4,,0.028954411631644653,,-0.022269424903935974,,-0.06372381526785492,-0.05919746327848355,,,,,,,,,,
MFAP5,,-0.02138195850307598,-0.0038945263723940225,,,,,,0.05418122261513602,-0.05330819606703058,,-0.02523540792436425,0.0151089906777531,-0.044961294798063635,0.05482121113339229,-0.0946358617036657,
CXCL16,-0.004243242393736095,0.008753249859872008,0.03245077081506674,0.019221902261178227,-0.10699716030479453,-0.15037337681617585,-0.35837547691698407,-0.04855205698321483,-0.001675097937208589,-0.2593739009078065,-0.08426133103199634,-0.06893719407226713,-0.048605684548981405,-0.057013396089169596,0.032845577237704635,-0.08534766233530669,-0.10274247456759884
AGRN,-0.028670430813320907,0.031481526950974933,0.0018304454562665298,-0.011108331931826658,-0.0944201306127133,-0.210159016185521,-0.3648028010997982,-0.08190146438288685,0.036112629777623376,-0.059743558484711225,-0.1593359269269829,-0.02642580720969795,-0.05043450685561132,-0.07739824068609141,0.14015161166488613,-0.007607626052430999,0.1364754793401921
COL4A6,-0.07244852420587315,-0.003704028709049294,-0.04334935424469698,-0.014245015309702591,-0.11103179037798282,,-0.11337226411401383,-0.011884448780562605,-0.04843639033570798,,-0.030417859438947117,-0.05037894021801327,-0.02745790583688076,-0.06778790295981497,0.02202590700082316,-0.013132950667100789,
FST,-0.05910904803486139,-0.003500162537004309,-0.03644675583664804,0.050386296065077614,0.08317594198962162,0.10648328144541416,0.022161888225671878,0.01684160309291428,0.060889137404075165,-0.011521131586628031,,0.023781035688595742,-0.02940062020985019,-0.05516230583762744,0.03182845343551871,-0.015101307607964059,
MEGF10,0.268806726289275,0.020213527582256013,-0.0005809503996443869,0.04171959091247704,0.0023595142971986898,-0.04301404882990264,0.008176767490275563,0.0898353194780571,-0.02074074881215139,-0.20021622533110858,0.03793177201790545,-0.02506161636814736,0.06877252210222516,0.020505915987219524,-0.06185910184741718,0.09288074544605347,-0.11567703822196564
C1QB,0.19609447496988114,0.0437077237966717,0.06388697909152874,-0.04261374793922944,-0.06549930045131679,-0.1725718536417092,-0.4203081053757602,-0.09213798832386362,-0.04739077715160875,-0.5337547834016524,-0.27836994612345967,-0.052011567479370226,-0.02427036543691405,-0.06340200187437778,0.04974969626760739,-0.02326762219685742,-0.15617970789812444
HLA-B,-0.24747510801232128,0.010869803696369187,0.02950199319772604,0.007218765186625203,-0.2812773200627682,-0.07087754809710783,-0.4066936818290059,0.05863503714729689,-0.12642396804791203,-0.5097888269481773,-0.323991282539342,-0.025737801734187483,-0.046495039818384196,-0.07981606273079993,0.1158185754717069,0.0186259222859785,-0.09900079829401189
PDGFA,-0.004414783758755873,-0.00665102736215524,-0.03957377157717074,-0.0420558446002374,0.004953871786422923,-0.048038239821865676,-0.09929511567853389,-0.04090204430564627,0.09728562948521169,0.018971716380439377,-0.16482738052224138,0.04878637868896307,-0.11701500417729707,0.08433133409918274,0.08629154732816098,0.10292793026774273,-0.04345238467057832
LAMA3,0.19788722888284582,-0.0018742472512530593,-0.025793019167404056,-0.008389967186932147,-0.03762514826925154,0.058233710155741275,0.2165461723389373,-0.0028956469175051547,0.06653717423885794,0.14260512135062095,-0.04964794048159922,-0.020668151305450924,-0.016881388279200653,,-0.03222110228942831,-0.06416302807556004,
DKK1,,-0.04057939201077924,,,-0.0534813501680876,0.02935949722500752,0.12200580225201099,-0.09938412225112632,-0.013705770095456711,-0.12003278462835425,,-0.018559388074590438,-0.023800793412138817,,0.10559969561718406,-0.12330418331641038,-0.02040181568613668
INHBA,0.0792876203041057,-0.013893237565111849,-0.017869073168427656,0.07959755335141185,0.10143709158879194,0.1816800517051548,0.44451637642607905,0.04906070997426309,-0.011042761485583853,-0.10048659021899828,0.00841581229001769,-0.018546628247241074,-0.05246155014403815,0.002405140344687674,0.0939317564135093,0.019635322826851802,0.07853422451653383
LEP,,,,,,,,,,,,,,,-0.02622079055771963,,
IL7,0.025598500417204965,-0.020791672671044724,0.004380944847001069,0.006732153239094187,0.056785667313224285,,-0.07038121606791507,-0.0296945569208137,-0.010968526853679009,-0.05730034142046326,-0.036073891625095965,-0.01937511552956748,0.029114576314075824,,0.055037664515159804,-0.0027079548234154277,
FABP5,-0.23090770796792343,0.009521606616535692,-0.04876907460955139,0.04481977154428118,-0.10306793390661297,-0.24114292055586506,-0.15705053442598163,-0.026511350479295637,0.03346877285673663,-0.22259535035616243,-0.36730445675682694,-0.0273803186346486,-0.11758875030908457,-0.1232532030888761,-0.02218890162997611,-0.1442601791875743,-0.010135302867354978
CCL4,0.10518577401990298,-0.040030139166952736,0.030180416810637194,0.055017682904261206,-0.22564392220948937,-0.09042848905261558,-0.10179307000063276,-0.2625010180310864,-0.05952022882697672,-0.4228161300328179,-0.19125219679398073,-0.006089678576938749,0.0402871092052673,0.08247006252045361,-0.014715988919268534,-0.020159241057029476,-0.15757157886980988
FBN1,0.026909819576246656,0.009352936064822587,0.0347574981291908,0.03826933296852782,0.04972998214067285,-0.10565060811701683,-0.2152071658435544,0.00396376795079129,-0.03501192456500147,-0.038407751339699224,-0.11262099185664283,0.02138229296490285,-0.06956893714175565,0.04324693797264254,0.1615396297666464,-0.01096794232256192,0.038389868500702896
TCTN1,-0.14913560167499368,-0.028559366367511146,0.016573826521526887,0.03267261749525169,-0.12641149606450225,-0.03838375465579111,-0.3350931714298827,0.014321814314488571,0.012248576996896748,-0.0939976829022607,-0.10674168666487018,-0.010629441131284901,-0.06185276212684979,-0.08904504878961313,-0.021298777044918855,0.015241793046287784,0.12686063444176693
NCR3LG1,,,,,,,,,,,,0.006871087313017687,-0.033950583675075606,,,-0.022307075808229684,
BMP7,-0.05558616909605278,0.1179301235746137,-0.030772275631326004,0.009734355422252467,-0.062493310274900654,-0.017971346594761246,-0.24418696356076966,-0.09179481743965905,-0.03925694211554151,-0.042922657105415866,-0.24900027920396073,0.06111892769366908,0.07402999574659701,0.029415284949534267,-0.06350936680552588,0.009151678688568561,-0.05972380286137877
NLGN2,0.005343487212270089,0.10263458875703876,-0.03695269168870691,0.03360207885178464,-0.08303213787548985,-0.09634095217524896,0.05619348578858276,0.04919858722815898,0.04666839462766455,0.2417392073245208,0.030058109949401113,0.024924329852666818,-0.033174562602530475,0.0898492746230151,0.07716514168231461,0.07448408446135725,0.16574492266585222
CCL25,,0.01814306892684449,,-0.01971226969199263,,,-0.07342117310769564,,,,-0.09071402540927875,,-0.032142851837618155,,-0.04059679685309154,-0.021871727288278072,
NPNT,0.025132702734723424,0.02976549953834061,-0.008081132069478053,0.07316310727654884,0.07970864436995682,-0.014530860657107429,-0.38409162045685935,-0.09115762166659704,-0.043530292260061165,-0.01433154878822075,-0.24914843790385605,-0.03229346577289718,0.08109738606385235,0.032995667196647205,-0.09954847583950274,-0.0013066343028294845,-0.16152052269234013
KITLG,0.07002254061665325,0.03117303474726642,0.010719001088880473,-0.016130103559471688,0.057477671198901376,0.05431307826082075,-0.033239132828860936,0.010818390697986612,-0.0001616692242429381,0.13952053926660998,0.1845618600323228,-0.044422904435942,-0.01857798950699087,-0.0571133076002688,0.014133661178816119,-0.026663618925241647,0.05223553896706774
