,UKF243,UKF248,UKF251,UKF266,UKF269,UKF313,ZH1007nec,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
LAMA1,0.03977678144727308,0.007162660802790224,0.01228792207023325,-0.017988617031649386,-0.06024267787849616,0.020415054772692873,,0.041311794191232376,0.02129323926985351,-0.01734746349079387,0.0023604144013887845
UCN,0.10674665308571304,0.003365536882592473,-0.0326666478643098,-0.004654175580147934,0.009872711271463967,0.010679928433928012,0.07798499299462741,-0.02196988587272348,-0.035223136594727124,0.025812497746075993,-0.007934643180370626
ARTN,0.04558719362253494,0.03662527305047201,,0.03562563095997661,0.04310186465322283,-0.040219191018926306,,0.025356916492821038,-0.009093361998193272,-0.005234487378444937,-0.011734664194114126
PDGFD,0.02810264619429611,0.0440413286689557,-0.021364040853174664,-0.018647858956867044,-0.016583428688915564,-0.018747710340887853,0.01579962031544343,-0.015391680596166996,-0.04298740247108009,-0.031977834983910776,0.033244685733430965
EDN1,-0.06501779345885976,0.06005865529986703,-0.018307527514529152,-0.04358503906894687,-0.05510792930747876,-0.030945347603779406,0.04658850267389076,-0.05393860883594756,0.0935408697751335,0.10007918451290905,-0.00858524984183439
ARPC5,-0.03415601862238802,0.09235323994791807,0.02685011441414241,-0.004699325740981563,-0.02796215577549159,-0.0173133373679819,-0.024161991415803833,0.05881727066678321,-0.041544085090737405,0.0679438208121309,-0.01517198311509978
GSTO1,0.021372763154858514,0.07440836467103666,0.01651497291103878,0.06452461832507787,0.07868883763467513,-0.01141017418077256,-0.03776482175384017,0.029264251968012484,0.0127688047784593,0.059060014225556665,-0.06020658571889747
PROK2,,,,,,,,-0.014917872581764469,,0.0017174605847308962,
SYK,0.003207786446012767,0.019558764267543334,0.027904225989349263,-0.03461376695593679,-0.06185713119783453,0.0033737467487136748,-0.008548948374844694,0.01737548056491694,-0.028788815967597352,0.02411710199750324,0.038306784382900715
CD40LG,,,,,,,,,,0.0018594219347590685,
ST6GAL1,-0.0008236938117687897,0.010231830643382485,-0.042221905043476386,0.029279180206952783,-0.04579609841767976,-0.03713315798082789,0.0723995213300739,0.01168968071608839,-0.02668276272251498,0.040765286893788125,-0.019694351076882232
WNT3,-0.0022958018719822647,-0.02496451514621604,-0.021164336812426764,0.014696401202303462,0.0875324779309908,-0.012449179037772023,-0.028862708187875362,-0.05199609974412707,0.015045787224644388,0.05548183194918557,-0.03373277066282746
HSP90B1,0.04966693445107152,-0.024435277198385334,-0.0363490994604665,0.00606043606606486,0.0037729744538452965,-0.009819215260135532,-0.05710750500088326,-0.0031156335749439913,-0.02090376262930817,-0.010326689968124459,0.014467685672787183
ZP3,-0.05653279467701581,-0.006679504928297426,0.006697645848351658,-0.025165061978658764,0.001572762350635367,-0.011728537702262915,0.04644312406743737,-0.012250949841849598,-0.003418197201701668,0.012094172904613476,0.031081381203903774
ANGPT4,,-0.015719634819462397,-0.014665232212068252,,,,,,,,
NRG2,0.026178392949710468,-0.0028108628025613814,-0.021600463360138277,-0.029644646744742084,-0.015307976816208995,,-0.02549560242701492,0.00542772402307132,0.044478306563199815,-0.008505613029060385,0.050511744289017536
MELTF,0.09087741902662785,0.018144952426344924,0.04449606312896578,-0.013351823965197336,-0.009632846371023905,0.012994752467799723,-0.013249527188901749,-0.043030327265202895,0.028759104198357078,0.11736227721708184,0.013790677196233198
NLGN1,-0.06895204114264156,-0.03151660563501095,-0.0743666058856707,-0.0006505112781163887,-0.0006646487538333774,0.03278714792688945,0.019499011884011902,0.012391913689269911,0.0025458177938010623,0.020588615594998787,-0.002447905692563002
SLIT3,-0.06133945812372613,-0.018804499578348517,-0.021205214429566046,0.08318960131785275,0.0666144146160152,0.0032412057866907837,0.032371252272371934,0.015214491544403467,0.1917295948034446,0.0889592324359324,-0.021116582794717377
CCL8,0.012983957550634702,-0.0232491576902035,-0.009518241379808999,-0.002597751908664411,-0.03043603704375537,-0.022756473847100972,-0.048509284811874914,-0.04259663675853707,0.01781181271618039,-0.0025094384948292077,0.028562551301664758
S100A4,0.1588884961927634,0.04887337384358027,-0.023879569142168065,-0.060613884906285005,-0.06206696544838258,0.008922571278006015,0.03748108036932458,-0.011704767006301627,-0.08014125942497252,0.05011031748328337,0.061997690140519396
TNFSF13B,0.06665621117265777,0.05053408210660127,0.04864685764740559,-0.04216684748871766,-0.03036291527236992,0.028450067946471057,0.049146285571348224,0.05453795637921406,0.01721598552882333,0.007870036005217997,-0.03132292284999358
HSPG2,-0.049372316064071664,0.07055640009854466,0.021368016494674014,-0.004256890334680677,-0.04024347176999394,0.05462071249164467,0.027281203054465703,-0.032233006544264475,0.12434321359208023,0.06577269824569063,0.03977479486080695
FAM3C,0.029460343887290092,-0.055300651775655824,-0.017043350313829645,0.03723605377168879,-0.04495308014028949,0.04569256693846191,0.10615990943021822,0.018246289482364137,0.036940376346275824,-0.043322258240739486,-0.006044726227792796
FLT3LG,0.012506290005705785,-0.019846877288146915,-0.022999229900108373,-0.025067093923097344,-0.02987623680276539,-0.040293079762067883,0.021739559441907034,0.02866777562350652,0.07195689982663975,0.03466916501372646,0.045004379457519
A2M,-0.023959955204448095,0.07627486496562658,0.05559877797905614,-0.005564404111036743,-0.05901267201338886,-0.07847074450319846,0.07383122824579659,0.007746806499255137,0.09581637478680248,0.03014247041943215,-0.05052384153508778
VCL,-0.05169105926726707,-0.016541046297672984,0.021488130300556327,-0.0018119719164360428,0.051339383359697906,-0.024913884460529296,-0.03379897387185537,0.020867976166208307,-0.009812284615478284,0.06784923920499812,0.025055158453019317
FGF2,0.02575988899072129,0.06189339966550815,0.013747780977005774,-0.03471360778457673,-0.08440417231538345,-0.02141754293782839,-0.08520621482860499,-0.014977853726617156,-0.04204571825598061,0.0012162686593152573,0.03706952120391335
AGRP,,,,-0.012763175648265925,,-0.018602085519654327,0.1235087443118748,-0.017688314615167632,0.026734926291111308,,0.1508160153670382
CNTN3,0.014349630927518139,0.03434634860429045,-0.01076482048393814,-0.051255191040656664,0.034748338334977966,,,-0.03230054345892733,-0.01867517745469671,,-0.03458044677503402
RNASE2,0.14690118002773578,0.0528075852378827,0.01283630130953842,-0.03490224850694242,-0.07751862012433743,-0.032516987091469024,0.01945549361769997,0.0753209995882681,0.030175575851376934,-0.008034847835553117,0.08635069821125572
ADM2,-0.02925849865804434,-0.02236836237207461,0.000785194151147258,,,0.1510364479851483,,,-0.004752268742248928,0.0476114319067375,-0.02198411159460257
GAL,0.0038208345586176937,0.06819865934600118,0.06405913450359844,0.06104137137732069,0.009439889636763267,0.014191543807960868,-0.01718139334843195,0.032641533758953845,-0.022087484475832246,-0.0073553014859018976,-0.05431888172179541
IL36B,,,,,,,,,,,-0.029512640331832107
CXCL6,0.10253856398485318,-0.01676205658378837,,,,,,-0.0498427404093007,0.002275336324021198,-0.016456211895682152,0.1425568991754515
PDGFC,-0.0388795899330661,0.015028299448820327,0.05807448568664467,-0.005523195003907121,-0.003624395446269129,-0.04513715633914267,-0.02726756006938491,0.007756427939255375,0.012442336509980983,0.014581855625915453,0.009772774698454235
COL8A2,-0.016157590897979485,-0.018029533947597272,0.032920573540036295,0.007892500540756572,-0.01282226813434963,-0.00048789668619792496,-0.04211383591804884,0.025753693958676948,-0.03083000566904555,0.06453057813112356,-0.020592002239852768
SPON2,0.03150604849636804,0.07479973206406408,-0.001540164386818442,0.0003088944259637143,-0.04082680650195944,-0.049450986555782984,0.011358886358415067,-0.0002297955730821146,0.044832736754070825,0.09924629212229075,0.08590009462693984
LCN2,0.045871127002086606,,,,,,,-0.01474103101621008,,,
SEMA3D,,-0.01593329519566746,-0.026295141147338965,-0.06335591699847472,-0.05144526383403433,-0.022966720898207473,,,,,-0.028339126591667544
BMP6,,-0.01922311468772893,-0.010314301636632578,-0.016689350917678005,0.0037331483716460073,,,0.02835088129056657,-0.031861209060025576,0.03886499344650058,0.06600012966566947
TIMP2,-0.04403040412403949,0.01088902816705255,-0.02176871412784086,-0.059187902236480495,-0.1226149720456918,0.0703967940128618,-0.0608745946081754,-0.03646566485590174,0.009304588728098537,0.06011970632951304,0.018738780037379926
EFNA1,-0.0023418408251410484,0.06081035389244858,-0.010656037754468923,-0.02889233296171255,0.008486795289900022,-0.05343606974193909,0.03777128698978439,-0.02645281743748228,-0.0005765873431862257,0.04498792413633235,0.020295537407236143
S100A12,,0.11195133377660695,,,,0.01152316738095603,,-0.018929547980149786,,-0.011252681014052971,0.006547177660751847
TFPI,-0.0778897505130961,0.06345693985898371,0.06957454023579167,-0.04916626504105281,-0.07200385979560456,-0.04973097630627995,-0.0034142838657956805,-0.014185008354021072,0.042233802552201716,0.09278547133858484,-0.00798127488363616
GPC3,-0.01566702708304725,0.04694198483752909,-0.01624073668516783,-0.03662266103716731,-0.02295463647305307,0.014456453054771239,,-0.026229113989277592,0.08968513769760669,0.05601439662714249,0.07990465147970477
NMU,-0.005845381492305804,-0.002693854521901179,,-0.03903275927861429,-0.009996357968414252,-0.0015247366419570585,-0.07239194276084568,-0.037026893305486266,-0.03349611266254774,0.06659718579842061,0.06358272533885023
SCGB3A2,,0.0010482334286831046,,,,,,0.0620952627411283,-0.028784165872232263,0.0632928578071732,0.15652726625770086
LAMB3,-0.021911201143277433,-0.006783644295113717,-0.023125515732907158,0.05586720129859859,0.13051151307156453,-0.0007775810305226275,0.02638918284548033,0.03213044098926614,0.021016951333946685,0.029334754880727152,-0.009487662200269165
LGALS9,0.004646441384825085,0.060865296897071944,0.025761580447627122,-0.011265171268785706,-0.08053674522428725,0.04933117824545479,0.028171386401154245,0.03885385009394394,0.06276183698278565,0.08878414337197137,0.0013634335404736928
VIM,0.08755662125850946,0.02998076344451866,0.04026449186726548,-0.032254351552303495,-0.057663358726424044,0.01156685830813205,-0.0190806448766102,0.061548157033956115,-0.047689369001786,0.04719170625043385,-0.03860243075339789
PLAU,0.02802795909681665,0.08419278692039878,0.024069034432292656,-0.04111543621762783,-0.03959623798012575,-0.006057999757060466,-0.050153838236863146,0.08162959744652212,-0.03152102302796957,-0.012223406274156884,0.056863262800439046
TGFB3,-0.04719744528384065,0.11762401472473158,0.02558419096205521,-0.012376245420214626,0.01589669651965188,-0.023065252650133795,-0.10956058947979017,0.02807407703417887,0.05445106260355051,0.07335834761766803,0.0004905445068870317
APLN,0.07324079496470451,0.06270559581008392,-0.021395709515109575,-0.06383700880090576,-0.036386934737901666,-0.042858250653013165,0.08115344198400781,0.03298850441252985,-0.001202292837107287,0.0684761327911353,-0.0769230331263711
SHANK2,-0.05760377804658966,-0.019161548965427468,-0.030243146842962296,-0.009254148285068757,0.02541174247420239,,-0.045932613842567575,0.004804991503518222,-0.04968932517388118,0.017747444471610592,-0.0718574093047979
LTF,-0.06950178532909958,0.03305123894695431,,-0.002148225241588549,-0.022448762722809556,,-0.09098059718916689,0.03669272140830719,0.024733199469146455,-0.08042659284179875,0.0009818771403244501
PYY,,,,,,-0.017822007719054928,,0.009449865179668032,,0.03497003442241296,-0.020539151135474082
PENK,-0.038108336115893746,0.016186524477724038,-0.01930068642428636,-0.02832805341237115,0.12044868479275433,,,,-0.02312488148447878,0.014799077433303902,-0.02973197631617017
CTF1,-0.016614391513631165,-0.017438660461571654,-0.027742473918254018,0.016702261743451803,-0.06902047186309788,-0.03812496296181619,-0.07328114411147328,-0.006135869590958591,0.012270770179637768,0.015337716664347875,0.0025317388657745124
COL3A1,-0.08733818930694832,0.09132269226452466,-0.0039717561477319325,0.02156932702898168,-0.045532083879189875,0.06797962044716563,0.05176481606324701,-0.010057861320971626,0.08333738131864828,0.05667464661283304,0.05438795722374491
S100A10,0.13288606404989708,-0.026598452592004128,-0.03818994764058861,0.08953080507786497,-0.055315801533510685,-0.04798999236245022,-0.01544957329353358,0.071005622498231,-0.07608133266004988,-0.06601780740983382,0.035540528046959605
FGF13,-0.01698471720742138,0.021432535093710858,0.032278292279693074,0.07828115330782016,0.03948431121077753,-0.022330527000063258,,-0.007632111878496995,-0.009096601752561762,0.02156352127633759,-0.07435883512849788
SEMA4A,-0.042072683888332504,0.0035691250612638315,-0.018261224291993554,0.02609134497657649,0.05588783128012499,0.0045161932698202754,-0.042789211826686595,0.10806290570602703,-0.009510539974288072,0.05696402924463133,-0.013072412016594051
EFNA4,0.044993290494129104,0.030385069929262157,-0.03454547761565673,-0.023763581609625058,-0.004620405211263918,-0.03174993716661618,0.046332753651747924,0.011312059948645897,-0.06078345532501598,-0.04623047356582153,0.09423907747819239
HSPA8,-0.037633606821228925,0.01306437872174899,0.02847064339565587,0.08222091063410712,0.04150098559223674,-0.06898782543399891,-0.08508152826656737,0.012013058755188342,-0.01010087967246893,0.007639246584879599,-0.07210226113361247
NPB,-0.041156660051484925,0.1727634214237392,-0.012151803838211956,-0.020025625266486432,,,0.07616130319009294,0.033473120112808424,-0.031243819990291265,0.01597416277965351,0.01050465611143583
ULBP1,0.06701706590953259,-0.03064061252599645,-0.020722663074872052,-0.01803815236834911,0.008171265705605378,-0.03126504679142078,0.10985172073046791,-0.004563869104311052,-0.030288434047495184,-0.012519594420348777,0.09693463770189598
SEMA3E,-0.05152978294987099,-0.034893923721377104,0.01194133068364329,0.011090325692986892,-0.025045873516592508,0.0044931669599188664,-0.1109975191809709,0.060241891198661406,-0.005882228847873156,-0.0013428012857298803,0.065238306063698
FGF3,,,,,,,,0.05876418733542243,0.04488837363020964,,
ADAM9,-0.040707933493960076,0.030659083502775738,-0.06585957159247115,0.04279287769700328,-0.07140140218321328,-0.06534332058581276,-0.11882021211371079,0.0520037243914052,-0.030840320316149493,0.00024428944835790556,3.4409592644163916e-05
ASIP,0.018487786665911405,,,,,0.022421047628860418,-0.052080953717107865,0.01692560693802602,0.03874902017715186,0.043645002063987734,0.03862820139370709
IBSP,0.11095008457286218,0.1445511947725735,,-0.038026966049687104,0.0025405333386062804,0.028049714352373467,0.029726137523175062,0.06640978489906668,-0.021776603021172507,0.018538314930924782,-0.021534560537266628
MMP12,,-0.014835755437142871,,,,-0.020076227678986702,,,-0.016248133227140266,,
FAT4,-0.037168357918915415,-0.025566930823813987,-0.02068471836729677,0.008904890825933723,-0.010077608553725935,0.00880597727155588,-0.02149709774954971,-0.017012396732672713,0.05013746555298907,0.009935773841195584,0.0417860932477615
MDK,-0.04274927476282858,0.04087008886812762,-0.008830316975214301,-0.10719490957632159,-0.04495482772887942,0.030118999408239977,0.02316700193280803,-0.0010379258608142954,0.007160460834710656,0.017225814826182146,-0.004963163505213926
BMP5,,,,,,,,0.01200265488409351,-0.014333001344851572,0.04606531674858251,0.04586214461324008
CAMP,,,-0.010314301636632578,,,,,0.010342610884369056,-0.007467243548342624,-0.0010853127429763553,0.04347956776024281
HSPA1A,0.09359888883097828,0.012452709626150018,-0.018690119695177736,0.002624382444062398,-0.07529520760498354,0.0501192154148383,-0.09689162935304793,0.003920437656424913,0.008863999697195275,-0.03013883426886196,0.04695665703379663
SOST,-0.03822867248092993,-0.022980294857269774,,,,,,,,,
SEMA3F,-0.053969021849170254,0.05212496847268915,0.04405472824706865,-0.0035682195552494394,0.00449782173608216,0.0382792937415243,0.02619060181608019,-0.041840791284447044,0.02937757280203402,0.08812002719394535,0.009452309779244874
ARF6,-0.00951400541572157,-0.006276404577462966,-0.04525597521340215,0.01897951113626459,0.022454446339796968,-0.01851202074224125,-0.04799845727718409,-0.02273581337376527,-0.05899534670447267,0.050031347166533624,0.05298859591279602
IL6,0.051090885363782514,0.04167715081984317,0.08092759959563078,-0.019178660355008502,-0.03874774869933237,-0.042011547149449546,0.07592481031522196,0.06494446025447095,-0.04214106475840636,0.02470217709770581,0.04318291934054803
CALM1,-0.1307967447942599,0.015811436619251013,-0.05104326308864285,0.012133727701141503,0.07411203312803355,0.0016609943749977762,-0.13611634121087643,-0.0023978655099410667,-0.013659511722882817,0.059227114593661916,-0.08019205476266732
VIP,-0.044909631865128426,0.057078955676454074,-0.023494181942672977,-0.05209672490322546,0.08058798741696248,,,,,0.04289000188241874,-0.026971079178761122
NMB,-0.04258325376108443,-0.0721819528563722,-0.00806107491876715,0.018436185021496118,-0.04016174381470242,-0.011350708466918527,-0.1379404029476043,0.002018455175213121,0.024630435916352982,-0.03244120588989761,-0.0016785961235593488
CCL26,-0.03387625317850346,0.10169957902745755,-0.010764821182533203,-0.012941570642215405,-0.03888380555419421,-0.03097550041994521,0.01482777790046813,-0.005760754965581578,-0.028923650916072907,0.05744073205356275,-0.005811468913902233
FBLN1,-0.11428264211981884,0.07191074509744924,-0.05340910087910497,0.021318253880629114,0.016740096527980346,0.02419403064512354,0.05577019443581789,0.019041732388222002,0.09506645120039421,0.06739606903187399,0.07143696460372066
SAA1,0.004274971278525554,-0.05533081593820139,,,-0.040864060327729546,-0.04519786930945253,-0.07448459875765101,0.060169951665163285,0.025872362682891694,-0.06394073922865927,-0.03167521632838421
MICB,-0.05091817794875063,-0.0022972335855574026,-0.036019869372782516,0.04847015601675115,0.00479894565459273,-0.02329428972367751,0.06777080769113193,0.0008583046137471847,0.03625865823280098,0.07468749211533247,0.09014954754862989
MMP13,,0.0972063648742818,,-0.012213181639808498,,0.047003394863283796,,,,-0.017658403748495397,
F13A1,0.11477543712911979,-0.00804775405815506,0.07127832160758565,0.003919729587582836,-0.05108776012661882,-0.008419580730959867,0.0036395237348965694,0.028563307135411727,-0.004911147898758312,-0.05071158168090299,0.06537553019738349
CXCL11,0.015299139617325083,0.009940802394750715,-0.02072266158031114,-0.019178661699985753,-0.02842634356529091,,-0.03410016857448288,,,-0.006996132571043094,0.027620763900286283
COL5A2,-0.035636760532746906,0.09795113593393541,0.0034944095995318994,-0.07566611692537602,-0.036968046379670015,0.062375416173178745,0.008079629618395456,-0.036135131096789425,0.0791702651309011,0.048144466787521566,0.03182535416893315
EFNA5,-0.01941919787801846,-0.03201511170791713,-0.020230485225779797,-0.010667014079114013,0.12890258548900516,-0.039421178837639494,-0.1064333153865987,-0.03528357996228613,0.01128336979923939,0.01738880733933236,0.03909512274668513
AREG,0.04693652287710292,0.05595449141706455,-0.018199515575454905,,0.13372467785129052,-0.02196504094263976,,-0.025489733424461727,0.03116973779375102,0.056540497162664724,0.017256505070812223
EDIL3,-0.08596034939444337,0.036581160895898204,-0.009519264905083143,0.023254442154179038,0.015656255072614172,0.04279226682637131,0.04592205486620289,0.020389760870953115,0.019788703040308022,0.07228406828172397,0.026088316636517336
CD86,0.040439966414264186,0.027066135834325846,0.029181610526235288,-0.04051285045053843,-0.05265138324925399,0.02698758265795337,0.04054297047728415,-0.007598538480933421,-0.01893853557403163,0.07286818349358937,0.04112643093081664
AHSG,,,,,,,0.17189605598905,,,,
WNT9B,-0.04080079272925619,,,,,,,,,,
HRAS,0.059313504707812256,-0.013797736796925796,-0.015615134454178812,-0.00459402884343723,-0.03694704663398545,0.009550575463155143,-0.029658167630301765,-0.022745819840489675,0.04540928055009116,0.05530668815107303,0.027917247001065012
C1QTNF5,,,,,,,0.05504687611390476,0.07191421412117432,-0.01907278704425685,0.058773788706870875,0.025656892943993263
RLN1,,0.09488789254180534,,,-0.011189921571240246,,-0.03357705816856149,-0.019168759335067422,,-0.004052023310325761,
COL4A1,-0.04569090108927369,0.10154187761900654,0.03159916953459109,-0.07432333491686333,-0.03162447349963981,-0.043098031478718345,0.09058188413400729,-0.017565860273710845,0.07852210159924372,0.043577080534571135,0.014634443099974278
CCL3,-0.08548637514927022,0.062364490581826255,-0.012670309344748837,-0.02879301843599263,-0.05755369218919056,0.04860916154347957,-0.05564609932979374,0.03711014395970277,-0.042761110256761485,0.0582897387282833,-0.06664748464122079
BGN,-0.05182375777873309,0.09524692217260267,-0.02418587110083694,-0.001244330429315776,0.007155651569304023,0.0599684926395964,0.06817334018176029,-0.051929096635760265,0.07811129635277721,0.051131696553967744,0.02432966299961884
RETN,,-0.020601161414384863,-0.010159885633391822,,,-0.017554681826696766,0.07914637028306269,-0.03170857348864511,-0.020442171905568643,-0.002205756188873851,-0.027745731909609495
S100A9,0.1097589137155793,-0.008898889582884994,0.04124159479651153,-0.04530775412283417,-0.04715231519412624,-0.02145447433356602,0.00446010800594197,0.023537548697137416,-0.03258260870011757,-0.024819806093884098,0.01681408198385143
HCRT,-0.0689089640447222,,-0.017408272432915498,-0.024968817183428343,-0.04236655800631508,,0.09080016029751475,-0.009222587531194768,-0.05944510305606885,-0.021636127625731746,0.10581476115249021
FADD,-0.034966881524625446,-0.055293794502974475,0.002973013000743516,-0.07792132046220498,-0.02924832734466717,0.053052919609222385,-0.06840275063483081,0.03927922855499276,0.03836198541128206,0.06354239919671924,0.06684492070616589
ACTR2,0.013636489380301122,0.021002723749000456,-0.018485546646837537,-0.04600551854769563,0.027156734657183372,0.01319910178229302,-0.03373637115196526,-0.01966626825915033,-0.007113540139156523,-0.029189187436408887,-0.05335890490142833
BMP2,0.0930574573129896,0.06445044015767448,-0.015627843066594652,-0.021444854767948968,-0.00714896045531788,0.011185667397781247,-0.009531038052677238,0.061149305861179906,0.05124982505721641,0.047171150314410014,0.0007218742909214863
PDYN,-0.048293144074307445,-0.0037948943660370774,-0.02968119927373687,0.02135446922737776,0.12223942862984216,,,-0.03603726533173366,0.04304055444189182,,-0.0070396916555661385
CD55,-0.020968587069001433,0.07306719804994515,-0.020742587167623516,0.02177881476502913,0.03578679594035818,-0.02027048070966528,-0.04865363391500732,-0.004224263311625832,0.07251604947430622,0.05975389732602948,0.00891010837969347
OSTN,,,,,0.06370677083420549,,,,,,0.03115271640949468
PDX1,,,,-0.01777582060456518,,,,-0.028861633963934506,-0.020352331539112124,,
CD6,,-0.007533101811812909,-0.0018506994729410664,0.011676581982849155,0.06794532626719317,-0.029637048417083856,0.027620908189352977,-0.0023296243449550677,-0.02278382886303779,0.08727181689650142,-0.012361809635905954
IL16,0.007809353194793439,-0.010333438782043434,0.07918419976230014,0.01767443076604524,-0.052006629151433746,-0.06284939690519169,-0.07245652721745094,0.04705242868463042,-0.046315635192769225,0.133721898379017,0.05086639440447343
LAMA5,-0.043020157731152565,0.006275082907704857,0.022383331705463676,-0.0647458550909452,-0.02488736506476756,0.03353157855375838,0.030254352910745377,-0.00957759490950873,-0.021081387779263116,0.010937505375919334,0.06294225511438672
RGMB,0.01359238256327721,0.027006682054350684,-0.07476683030520727,0.050748624266347415,0.022336203950782316,-0.036088341980456025,0.05820577316554969,-0.004426014870346761,-0.005454451390332478,-0.02584066950762652,-0.027182238735531005
INSL5,,,,,-0.0022272806796746264,,,,,0.0027209112576047608,
IL12A,-0.05468050177059916,-0.02503251457108619,-0.018776971476787346,0.055446353456238995,-0.020379949738440883,,-0.038843488511889714,0.08090765496117279,-0.018664432487270188,0.050890422371110376,-0.0151897170856799
S100A8,-0.028706695863725762,-0.01903732557748992,-0.009235823283499327,-0.045504370871189206,-0.03257965338391859,-0.010592788319835475,-0.019163762306153333,0.04972930830841695,-0.018710508983526414,-0.02621821330509157,0.009609637482024437
TAC3,-0.0500717200873834,0.020861510895202596,-0.029319061026265303,0.028503934517980264,0.042857397188128574,,,-0.023985381408013668,0.05734809597874693,0.10970805366954228,-0.012295678371684516
TAC4,,0.008830172963237237,,-0.015682674787006797,-0.03394432718054968,,,,,,
MFAP5,,-0.016144264164899537,-0.011338932760487697,,,-0.025939317049137805,,-0.04038813260074967,0.02153786243375366,0.019616362269514825,-0.0030666685346938216
CXCL16,-0.012221775675028046,0.002100020978528899,-0.014494241566381693,-0.05768529343663436,-0.058639607982795466,0.022980277380401537,0.03655623092102418,0.03610241897245962,0.0006077829838760722,0.04463333889952927,0.02919131143098899
AGRN,-0.034247097142962445,0.059113035405782846,-0.011431049167816985,-0.046675181903093,-0.060695018465235354,-0.00881399194295847,0.012720391205761907,-0.001455688537851398,0.05429759976809903,0.09358643146055724,0.021531711266723385
COL4A6,-0.030069699155714908,-0.020601161780509757,-0.028445700772321975,,-0.015371257929091452,,0.04233660303746861,0.022722225074212603,-0.009402869889656095,0.040448376425142506,0.0746180372256414
FST,0.07759845266967541,0.01023857073227122,-0.020722665003338223,-0.04155098133148767,0.014274620208741288,0.014092348053698602,-0.03065784530865434,-0.0063587341624576415,0.01033803592792389,-0.027852089876482394,0.0021128270210724024
MEGF10,-0.04927724922488742,0.00027181817969938857,-0.026546697072277282,0.015017903354709122,-0.0036711578293792623,0.029816817907318667,-0.05469661322782278,0.030988728523336753,-0.0314294259965894,0.06271315096418976,-0.005859525856645697
C1QB,-0.026545153900346664,0.04075766715402409,0.08590012865462517,-0.09123357894242662,-0.050833785948951896,0.0019213018779804057,0.09905739777377817,0.049590069577641706,0.020673196503006103,-0.003973282868062758,0.03190309925818412
HLA-B,-0.02233582529218439,-0.007980195195584234,0.016364297011791516,0.02564925589628595,-0.06787396159555772,-0.05239646460021485,0.04419004399362604,0.03536606045371189,0.03331403924930865,0.0510761661324797,0.02487082721338267
PDGFA,-0.08667397961620223,0.032788824496147055,0.02605240804407942,-0.0522540956881306,-0.054105979919213995,-0.0246328182777471,-0.14534509208912746,0.0591158723762773,-0.039330604457188834,0.002046335270332095,0.05958130208256118
LAMA3,-0.05200999504898987,-0.027306974507535695,-0.01466523105722743,-0.02641168220037404,0.07424321803905808,-0.01923798587281954,,,0.001017118871734295,-0.025994275485583675,-0.002424011115980478
DKK1,,-0.028704624715804407,,-0.012941570642215405,0.08035748580258308,,-0.07497119605373248,-0.014979026159791419,0.0022482408748492454,0.019605265572758955,0.013726819988968672
INHBA,-0.009320278052218888,0.010881932539981582,-0.010159884156743683,-0.02494178921625102,0.12538234094448988,-0.006750424013624685,0.1366465061841691,0.017348022963608437,0.004246553903133898,0.05169613572448878,0.0009065615679686497
LEP,,,,,,,,,,-0.031000564062412438,
IL7,-0.03298637674782835,0.026854058706051617,0.044660208052436014,,0.07233251875897989,0.038700530628227876,,-0.012145648286490878,0.01626500695384456,0.012905912854689075,0.011889226860759739
FABP5,-0.11550021679677645,-0.035829394780560186,-0.051463913617661,-0.0028017195129290645,-0.04932507114070152,-0.022685171599222346,-0.10126683223307303,0.08915003272834683,-0.020370516297175414,-0.03319605141067395,-0.004889236640414045
CCL4,-0.08669027487888525,0.07939036419629775,0.09435692905387878,-0.025544687613574098,-0.06883086733369095,0.0010150996530082286,0.0011910675420253364,-0.0040228864364764624,-0.01534785285497519,0.010177640448221328,-0.028514136948281418
FBN1,0.02341271923578443,0.03737544797986149,-0.03481335688927321,0.01187543288105823,-0.024590635863679756,0.020424712482207574,0.0004474139607635377,0.0056250994954758415,0.08607698887383178,0.06264410033766656,0.023850020643828174
TCTN1,-0.024673180554868886,0.04347186004594014,-0.0016229986676690495,-0.0024536345963398196,-0.003014405645427298,-0.012128557828900254,-0.06942377138343192,0.029758769222503156,0.024242912795784572,-0.03833428934742568,-0.019771340738387
NCR3LG1,,,,,,,,-0.00270843813528617,-0.005281032592247992,,0.05328478585599819
BMP7,-0.044574243625801674,-0.03417285278078686,0.04686076870437704,-0.017261312917194852,-0.09238155452195103,0.08346279157828448,-0.08795565888578949,0.0131773735464619,0.02491500648735267,0.017866324935224057,0.06293306899129479
NLGN2,-0.058481688661133284,-0.029406743237211888,-0.015257241522195514,-0.0013159199838469954,-0.005833322377286952,-0.03810396057533065,-0.011231459429202935,0.018188397985472712,0.017642862295222425,0.03447060968055201,-0.010714309266176338
CCL25,,0.02751473343378195,,,-0.03147450767891953,,0.030250566337211453,0.033894314625375385,-0.0049451574270642385,0.0399125180091096,-0.02611406232042861
NPNT,-0.06075442489334434,-0.027056199847773053,0.041678485355617356,-0.03759085255301183,-0.042640434382303284,-0.05643205500476004,-0.002015796109768643,0.034716402355789336,0.020296918604080873,0.006016324057191208,-0.028075678171137992
