,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
SOSTDC1,-0.018061555773799014,-0.02575239043048742,,,-0.010587914392794863,0.015443321326788571,-0.014312985216266113,0.043299227333188466,,0.03748606747619402,,,0.06329439097985035,,0.023142098908278712,0.03606005048028361,0.06829128148802942
ANXA1,-0.05530213300755576,0.08432660865776656,-0.009553864978598373,0.015795831964194484,0.0859152208449216,0.03366253903195022,-0.013890248158040575,-0.03507403631172651,0.06270680944395293,0.035346076594748664,0.060311452263036004,0.011006772176810984,-0.0759887184510983,0.0548448967984856,0.12613466603399767,-0.06182198117672259,-0.03853370640239939
WNT2B,-0.0402713706328806,0.05239829330146153,-0.019501456916542984,0.08166114244278129,0.0035326034156490157,0.04838031261140583,0.030647557528517284,-0.000924310262231865,0.018339624833818558,0.03457428766106819,-0.033018788794495796,-0.029477186891709004,0.07519375862394731,0.10240690419506762,0.044044715797918466,0.039890748097172045,0.04946468012765724
AMH,,-0.013521106569697308,0.05278849775372292,-0.016806489987329233,-0.020663210877343758,-0.005218343169903715,-0.017580462082338367,,-0.035733300279440286,0.062384511521477955,0.09810298533563619,0.062014921620849456,0.08170232328334075,0.202132188871211,-0.01583995745228747,0.07655953862304898,0.11040981260889908
GDF10,,0.07662511887165203,0.06637016526861686,,-0.0059919886868759166,-0.024404881361664875,-0.002534644964209415,-0.013713260666543752,,-0.015948197370414013,-0.03249943083336896,,-0.0320975918557627,0.11948950531636761,0.02206680953821219,0.11883852317615645,0.020293051895901436
EFNB3,-0.05185433470631764,0.005227326420405924,0.00571319911082917,0.0019211881318757548,-0.004657696347616531,0.023754831191403626,-0.041528028284133565,0.029622465356443972,-0.0480416203146475,0.007949915160181792,-0.043415198927259126,0.038699551102771165,-0.040132571963947275,0.007963020597046839,-0.025153329982280287,-0.04907385041940983,-0.06220962688255443
LTB,0.1282277154426469,0.007911060308125393,-0.022723678874675652,-0.02865806181121479,0.0016188616608402942,-0.02478594021973103,0.050309242990993354,0.03778076926262445,0.020544032347706596,-0.02734924510305773,-0.0730988605181081,0.23686133784623317,0.01258713287496407,0.02293950044411608,0.09182938394615722,0.24367248404320882,0.023595687206877
ANGPT2,-0.06754673404303599,0.08572708104893777,-0.025396776807918096,-0.0027867234282151114,-0.04373645321749342,0.05867561412907699,0.00019388370322969228,-0.014903140730211694,0.0331974810564272,-0.015374303445826378,-0.03527824045675577,0.017957067907452693,-0.01942003140966165,-0.00291541549696419,0.052767287116426365,0.149806419723737,0.14238521636509976
NRTN,,,,,,,,,,,,0.12391985222101817,,-0.030658366317483605,-0.0162481340375146,,
ADAM17,-0.05258865835365232,0.014056950379697446,-0.008909572670924454,0.0009371108627915117,0.041666359460051906,0.020715901601136122,0.002848647441047273,0.061215828837248035,-0.00791403814862563,0.049102087223413464,0.032033435325332635,-0.020040654291903433,-0.05075521084875448,0.010043301923467706,0.10154219183298228,0.00015240918652822312,0.06787297907586025
LRPAP1,-0.0048766587806345005,-0.01769911378035267,-0.012063104158626723,-0.011174523827425988,-0.003959817869397954,0.061533957237990086,0.0033024134427680966,-0.016046655125915573,0.013975249379215056,-0.021047475178922248,-0.001357891805500694,0.04562590531899935,0.04969535737117757,-0.037957848974577636,0.02100166838931009,-0.028744850550991206,-0.02479869242884153
NID1,-0.028470052171934237,0.08276529182894161,0.01527543051951267,0.05420874392215986,0.019140430082499667,0.07196527746016806,0.01159522633245121,0.04190462553825603,0.07386659946071417,0.00871491705908168,-0.02888692654782179,0.019735494415623306,-0.04219324404021021,0.0670100103867009,0.047475865969811244,0.2731347649820241,0.20811127526857448
MST1,-0.046659794343863074,0.03824915677679496,-0.03789217815517572,0.05940155573005771,-0.005824828889847375,0.054231985018090026,-0.0033423839075828817,-0.03666890735990199,0.10439658806955872,-0.024401370743575415,-0.028008808174062955,0.011197727811973188,-0.0032106832258788996,0.05692989639354863,0.029994765639175344,0.04919675273461037,-0.008452428126651373
CCL14,,,,,,,,,0.02675486278684602,,,,,,,,
IL13,,,,,,-0.01534148596146554,,,,0.0027820292567350643,,,,,,,
DCN,-0.10017567179178348,0.11478707036766966,-0.05242511536112788,0.024893786629744008,0.02679324594092595,0.07100204825715324,-0.045039761620883724,-0.021414768439956402,-0.09197886936330425,0.010516746279784933,-0.009835074551946859,0.08050840778083553,0.028435251649304612,0.05880872182295679,0.08073996820730607,0.21980312866417423,0.22549932645054582
IGFL2,,,,,,,,,,,,,,,,0.1700994507368844,
COL7A1,-0.02915859169906567,0.015953402168425137,-0.02135763209281882,0.03761353521287969,0.005070106380431838,0.01856669892537329,0.016299832975414277,-0.01719548484033081,-0.015614313242376282,0.0076944799911338934,0.04199141140623568,0.22908681545919427,-0.05398610775629671,-0.03689701806332118,0.08038621791509212,0.1245954873846295,0.1336203544997644
CALR,-0.04573253698796987,0.08824732453497076,0.025848350456659164,0.0600750952132309,0.018264338193462504,0.030106535524763278,-0.024078988917081427,0.03379765313257152,-0.05351516683419592,0.005477515483413329,-0.005614628613722571,0.13532810883130023,-0.09300031431918038,-0.01657076286107748,0.040521716121600666,0.2436195861633952,0.07123148748671716
PIGA,-0.051742383611172095,0.03645125835692616,0.011423161128729044,0.008207855385095936,-0.04242547971105824,0.07669205477076715,0.08413668539460968,0.005436939619616399,-0.015788144155220726,-0.03880411388082482,-0.038083075463172515,0.050734130687559206,0.03659646635074444,0.03007478861006862,-0.019974683531640208,0.054180965102667226,0.042095291752903344
CD200,-0.03064336894437382,0.00022324999554470683,0.0004971447977649279,-0.02497114379802802,0.029636553814601268,0.02653405155939525,-0.0068558543014787515,0.0637793867013052,0.031022233284166527,0.00078566119579951,-0.11819847245366756,0.038314760688741505,0.01609134777965177,0.009829182966669089,-0.010298829282895454,0.14219478602871607,0.03605920163087879
GRP,,-0.003940810210660253,-0.01322117665311598,,,,-0.021745797781610128,-0.029531787907342132,,-0.014866402766571644,,,,-0.017262935538857372,-0.01782154727571516,-0.04157045422074997,0.055401438132482994
CDH1,-0.002881079565170916,-0.04312165383836925,-0.031656946590691064,-0.017339541999726427,,0.08588915053423976,,0.06792569257581194,,0.031030892614041686,-0.009322574267730165,0.03690652299773687,-0.0007113382623070463,0.06516401345238883,0.05738444973350286,-0.033390999021204626,0.0367160693966472
LPL,-0.0020365651679279386,-0.007093928082792829,-0.0012735369851314732,-0.0019389067901549653,-0.06347552323928604,0.0025427010954312823,-0.011673365633457928,0.07642340724255356,0.03690335460431017,0.04674261343093792,0.04784478039212977,-0.04818837460198757,0.0745710486768413,0.07049260383178954,0.014860423223631004,-0.1317271970196088,0.04502701220683249
SEMA5A,-0.024423362349346014,-0.0032838649441369314,0.023368094411365378,-0.020039247129677886,0.02714832753946145,0.027413488157036134,-0.004944996769073303,0.034783950225305074,-0.035035027143757114,0.05971504798845597,0.055227606960292906,0.031901852152880154,0.04927275181673898,0.013960649032764167,0.00811333657546304,0.02008856508678764,0.06497044586937188
SEMA7A,0.03126463883137264,0.05007573226103334,0.03957502125555959,0.024423800522141957,0.06065846158624243,0.0020414296324499726,-0.042628831288791254,0.049674855332417514,-0.02434878536706746,0.055236552678457874,0.005645497651539863,0.06837875611525564,0.013910752723917787,-0.07408203483585973,0.05108430193595949,0.19699753057295094,0.0837107580383434
SEMA4G,-0.045939781878634484,0.01530620391406121,0.03979596318157146,-0.005538490321186444,0.047029039422785,0.03292130171238839,0.015356290464133563,0.04318580434035085,0.06662435809615097,-0.02136911388919579,-0.04039738124215726,0.01498358661842982,0.006604170109963624,0.07011032596422559,0.013428250576849965,0.10725650437922964,-0.0028966110431923697
SEMA3B,0.020109616708324292,8.27331164818841e-05,0.013222522262972228,0.036735755409526366,-0.039651096552609955,-0.018180902692813087,0.00866359560300971,-0.030857658492786887,0.0356228462341066,-0.0005601528139468223,0.01983805532370379,-0.08748729719565913,-0.021677805004012486,-0.0766917422617182,0.09524386105578228,-0.08863857492232795,-0.05620466125971624
RPH3A,-0.0870663690984317,-0.07051753591362661,-0.021117127813828934,-0.036752253004450265,0.0034417132504702174,-0.0005206224975829876,0.010718193124819147,0.05559732015953245,,-0.0032570185608453922,,-0.05456806981480497,0.08475189370205753,0.006822567059736029,-0.0018215690261754055,-0.08254874301338785,-0.04312758603710065
JAG2,-0.04947191622996347,0.027923311111866446,-0.04155206533382874,-0.009684073918558985,0.02049158819920699,0.01592596837999004,-0.027698756045742196,0.021723922447425294,0.018666583976565673,0.024946955387161802,0.04615076445590127,0.08192285790653782,-0.0018948964903185092,0.006086785622634358,0.004369363673941583,0.21669928649299422,0.07144911364297488
CGN,-0.018057871488915116,-0.025508020594427094,-0.018000958746414424,0.00964042479360997,0.08336960387486579,0.029011064762985338,-0.01646940562594062,-0.014373057645873991,,0.01182021811905339,0.09927478157697003,0.00641553346971645,0.105746987291867,0.0071350640350060736,0.012446342362622417,-0.0007131449723294042,-0.03751492457710285
GDF15,-0.01806708533330696,0.06856541828812672,-0.004752662301099818,0.051313293416771225,0.004287870511079449,0.06955363612337517,,0.03885367103991417,-0.01089161997363861,0.02576504224083459,0.07974062120578627,0.020843130503112452,-0.01582195392202062,0.029832524221558507,0.029578084357386264,0.06565495178433649,-0.004836636053177379
SEMA4F,0.07300006572922643,-0.06170970802713635,-0.013581203114692138,-0.03729987300635042,0.02117879903617464,-0.010281859233341377,0.01829286603904707,0.037864330340486634,0.04952394538719859,0.034256762877438486,-0.023020394807690865,-0.01923250273174149,0.013566617402363534,0.03802297668362008,0.025401378351825828,0.03958197458488727,0.028458338328207523
NXPH1,-0.02586553311628352,-0.04149349525515692,0.0058736612998685446,-0.02094228121155697,0.007601501081970803,0.00209482223140358,0.024133703463803523,0.05109555292271815,,-0.0025875749376750457,0.049860723625869845,-0.017173173143209836,0.03653712901589887,-0.026950048907498785,0.018738463577282753,-0.07081090079790103,0.07315038340159115
ARF1,-0.00987653676093704,0.057281760289848764,-0.03676127634081841,-0.020244650041373376,-0.029942395617796023,0.04016891020977143,-0.013821981053031486,0.012559225313222854,0.08757535520435542,0.013957538538607402,-0.022253451330795447,0.04621737525991297,0.019128969534116524,0.049207058096818794,-0.029317720985646337,0.10292788534805572,0.0010060739183179127
DSC3,,0.03986022801366702,,,,,,,0.02982164988018965,,,,,,,0.07637986446721154,
EBI3,0.08753290127070631,0.021690626155731977,-0.0024773275633892256,0.0370868620086895,0.0045591845234852066,0.05109915337254594,0.061064129237983794,-0.040736385449621174,0.029842692507367787,-0.028136337120840606,-0.038812354286790876,0.09092168274277687,-0.03109904220407219,0.06354180090219362,0.001965196293671997,0.029124209406305262,0.08020769693442786
TIMP1,0.00012912661357886612,0.09158049969753977,-0.00584409544207859,0.04747426618123898,0.04568981909789303,0.07719750182476923,0.02309007398140711,0.031179195980099498,-0.00350657150740872,0.0025525057359627313,0.03949610358652455,0.12090479310499948,-0.09492152947772191,0.014257100322904722,0.0744517803368754,0.2979261992161057,0.12527314977550025
SEMA3C,-0.04298330705233094,0.03472875344484016,-0.04077974691500151,-0.0003260653168946081,0.0016679399817378388,0.009614702430106975,0.00010538770983355386,-0.07372356149900194,0.04113550614425702,-0.027029919274976544,0.03041016634261539,-0.03727649502510508,-0.07156993961794475,0.02939626497925624,-0.005967880977268958,0.1227152164166852,0.09279688667866612
GNRH2,,,,,,,,,,,,,,,,0.04848194376608016,
GAS6,0.033170164487134474,0.005200710240903122,0.01553170486285988,0.0467911948575286,-0.019161954265551923,0.04020925315904735,-0.027415539784490985,0.042127238581370734,-0.03129325641729662,0.017739197511859615,0.004166597409276565,0.061857810027718084,-0.0017049324250165818,-0.008336388506557721,0.030483526189087902,0.03288760099138645,0.03499999890191391
MEPE,,-0.001747367084896223,,-0.044537905340658324,0.03975320130412865,0.040829186960069395,0.042580781756495475,0.11600704110996027,,0.04933825321461588,,,0.016338741491093392,,0.014417464330017733,0.04257874721009541,0.06143245784449851
SERPINE1,-0.055290568203627294,0.04104112771639547,-0.03226184548312513,0.010750112341982483,0.04812458927857511,0.022064734307046075,-0.02883860997033117,-0.08012309220228869,-0.08067117139120426,-0.04905054007032857,-0.09263398709680074,0.16922857298400257,-0.10238759525283146,0.03371777646804665,-0.00558751691105044,0.059865745739718236,0.0416387187534338
RSPO2,-0.019083069416048693,-0.011967378994422254,-0.02069498240871693,-0.013668137878488938,0.009719148435756638,-0.009581957831442332,-0.01187559355296197,0.06977715104289342,,0.002691760016825205,,,-0.029107249924917037,0.030894733132276808,-0.037046385008055537,-0.005025544368845027,0.06405953247736793
SHBG,0.022370710832692653,0.06535937405828954,0.012154855495896595,0.004235379006072575,-0.0034933925371384363,-0.020811932109376406,0.01623106955206561,0.01390178834795315,,-0.011857956835969454,-0.03795241630550189,0.07349678483325216,-0.031189669289005944,0.010492843554857401,-0.025860408047601702,0.03252376085417787,0.013516568298025273
LGALS3BP,0.02103012679375527,0.08277032773154587,-0.03668250804283073,-0.02404857198627868,0.01834604778990701,-0.03813269657061857,0.05070196481306069,0.005157738182622677,-0.0005124317076950006,-0.010421402993955749,-0.10818453385103648,0.025302828022924693,-0.04398215139046387,0.04971122588048469,0.10178594744269864,0.06265001079689922,0.0464056664350034
LAMB1,-0.019598118153725908,0.07914262753888993,0.06056116228316511,0.06113748658380853,0.05223536584652337,0.08926003665532847,0.03158079095333946,-0.0009572812779136794,0.025078305301546987,0.00583029783614339,-0.016154858875561007,0.0962257543604858,-0.11499990407681245,-0.00875464830689536,0.030573228374820727,0.2982627544122672,0.15177748234520827
SPTBN2,0.053921222592800314,0.014890885783654764,-0.0072930259470801,-0.016872419574026052,0.01769977252116696,0.02377515373673167,-0.08167828889943576,0.0585608298544523,0.07472891795780492,0.025384725160576063,-0.10611896738740387,-0.002404897154257624,-0.04769300842030464,0.022612454357592054,0.005252506056058439,0.00039018573311791965,0.04331273457953709
COL1A2,-0.07182070129161514,0.135763096230498,-0.04445041447417293,0.0738553109387964,-0.022129521754457246,0.08645137270752884,0.002400516622909492,0.00899869731200729,-0.1681666820119973,0.016507543665465755,-0.02714044318412613,0.11281891121110281,-0.005314195204466256,-0.017639731559638723,0.05359871707628857,0.27528050907939106,0.22569945729920504
DEFB1,,,-0.011702678804496372,,-0.004733601770504446,,,,,,,,,,,0.031671271872793234,0.04789596805514701
CEACAM16,,,,,,,,,,0.07321720021127434,,,,,,,
WNT11,,0.014908849793025739,,-0.018473356096838103,,0.06181699345476931,-0.022975180212841572,,-0.010382007289484485,,,,0.01978619547502291,,0.001982333471959259,0.07130287897124096,0.0806065197455551
LGALS1,0.03136316289662619,0.07917907021647658,-0.022948258388637365,0.006169012801457758,0.0022943801191638155,0.11664812319807517,-0.05473695852783582,-0.032113321979144016,-0.082251127008548,0.006459563488425854,-0.07181627310573352,0.050011080741257215,-0.10404342694648092,0.046045192303199006,-0.014557682844739106,0.1517369018428007,0.012324788921383476
