,MGH258,UKF243,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk
WNT9B,,0.022703380303973546,,,,
HRAS,-0.004853224819543216,-0.06044135981086769,0.0013828908183288974,0.04344737580154057,0.023390198964352137,0.0034364044030516776
C1QTNF5,-0.023729257410446205,,-0.020047000180805755,-0.038676984793471,0.0030875782772101707,-0.027876648197140863
RLN1,-0.014613255242436587,,,,0.10842925712839821,
COL4A1,0.006611841931103988,-0.11785692696124508,0.024634994077137026,0.0013961126465973238,-0.0042955016681676195,0.052030014477527586
CCL3,0.024764668116159964,-0.03304216883320602,0.11107661468909509,0.10008379594919611,-0.01026845268884999,-0.04317403989877018
BGN,-0.04885659381174359,0.02495891556921272,0.05613803485346574,0.05119614029380517,0.024177247617776867,0.06257572363698971
RETN,,,0.017863336241619666,,-0.006459115637141159,-0.023027361420243184
S100A9,0.010822591960444383,-0.09989978110547858,-0.04742275115292294,-0.023621092796242495,-0.04265696629531639,-0.04955478454181689
HCRT,0.065927958316691,-0.04257555395773561,0.009160337404561805,0.10512889494333916,0.08375883350200497,-0.04106517291662488
FADD,0.006655612342994709,-0.027668746004050837,-0.10395111009969596,0.0008125329492325961,0.05258505402079718,0.05341066416186112
ACTR2,0.012503437801041949,-0.04276411232483055,0.07148016508186351,0.0417031222735491,-0.009878100332149193,-0.06193694357203869
BMP2,-0.012569474128413026,0.04475031311822993,-0.027156497438655183,0.0565699098253373,0.08324652758612545,0.010981123541905542
PDYN,,-0.04777598716892687,,,,0.00022139905881047865
CD55,0.013211817103926637,0.033044182047684015,0.042079143687435684,0.024141184729205525,0.02312978063717274,0.004499347962204443
OSTN,,,,,,-0.05632876598259487
CD6,-0.023866194912547007,,-0.05421924275434796,-0.04014513092772137,0.011644316272823701,-0.03265522369035913
IL16,-0.011512946072081929,-0.021380436437953426,0.0029937280094341594,0.10448906373733864,0.05012698518905404,-0.05936706551008619
LAMA5,-0.010857268949291623,-0.06212130879203021,0.062758002612816,0.011272803547833587,0.011033401023610412,-0.06488835177635148
RGMB,0.04934103076343533,0.004395986077930537,0.10293506354822621,0.04767017458654238,0.020802838465788537,0.02386092747169084
INSL5,-0.014183146479730482,,0.036663187206909836,0.08628864202985798,-0.006574046564768735,
IL12A,0.1252740718728407,-0.04444737339577879,0.01066925982052269,,-0.03851958362252591,-0.03245687899808448
S100A8,-0.043685987157669595,-0.030952573541070477,-0.05314038739384476,-0.05354905737612893,0.002129436358132395,0.0012093137854181722
TAC3,,-0.03786332041259248,,,-0.028362815496164477,0.10050530945690528
TAC4,,,0.092873762631267,-0.027605458473949566,,
MFAP5,-0.0013119614940162849,,0.025174431066604303,-0.03254658031796147,0.0595853951412001,-0.057255274662807665
CXCL16,0.017894394266015162,-0.013606648283563687,-0.11387346467723557,0.06784909557156638,0.03154774168229442,0.012692033614984355
AGRN,0.02471221432823752,-0.0455056132877582,0.05765274806826766,0.008385583295286728,0.0298768874850775,0.023028568518640824
COL4A6,0.02766071562414802,0.07392933574812385,0.010182309118630096,-0.05337909805416319,0.039846957692319614,0.0015997297017233834
FST,,0.05444588673904835,-0.03847362496006848,-0.030294207850880814,0.013793371882448939,0.03452893720888463
MEGF10,0.015980288660919533,-0.027453520609624162,-0.024578048776961042,0.020261036610390658,0.058153796010977574,-0.003939525183693799
C1QB,-0.022148481342327653,-0.0750489020172358,0.025835227855751354,0.06066135768454604,-0.01198368185059944,-0.00881741240452377
HLA-B,-0.0021678943016762834,-0.02489386825120305,-0.09979422255195314,0.02156058485497897,-0.019104077505773503,0.014745314200185084
PDGFA,-0.027706758486925873,-0.042435618350658066,-0.008164704406489254,0.000692048520378877,0.025459363232209965,-0.10504509878862928
LAMA3,,-0.05443130425540432,0.0028400246640719632,0.012539385192141097,-0.01050507733481767,0.010110310772459342
DKK1,-0.0146132588836762,,-0.040818083129374925,0.025308257853607817,0.0022173616869603898,0.05972581722207326
INHBA,0.0073105367754203385,-0.05851440158646538,-0.032218776486536226,-0.013682608357013445,0.03123037209197198,-0.00205237635390963
LEP,,,,,-0.013837169417101128,
IL7,-0.02173592908939562,-0.020380704928111986,-0.03613051654343117,-0.000539683134802042,0.13661115332587082,-0.0071550054019305295
FABP5,0.002776577203225672,-0.03418797499185451,0.07974874496199276,0.030152726636278344,0.013593051270060427,-0.018504654377691103
CCL4,0.008258948363898995,-0.04050663584494285,0.06848032587734057,0.019253474708908126,-0.015837597013204925,0.006575922490686146
FBN1,0.03620509252630564,-0.06007909890329062,0.10088426723545932,0.009584074436652159,-0.004578107961458443,0.030982867609371613
TCTN1,-0.0029069018991381185,0.051261665866056835,0.0004207210967080393,-0.02073012327758617,0.027661252631813727,-0.01543192301373713
NCR3LG1,-0.017345787651779597,,,,,-0.02106914849742405
BMP7,-0.04456365440413623,0.020230713387821862,-0.12631419115401438,-0.01230348859576283,0.017001169540519806,-0.028676451854768626
NLGN2,0.034106685227691745,0.020690600422173643,0.014251856371823466,-0.019080113358676327,0.04175191574342262,-0.060271999648646817
CCL25,-0.014183144607307003,,,,0.01724682128188204,-0.021673169522516574
NPNT,0.034658448441644486,-0.09304791335168881,0.09045113668761767,0.050582372981748135,-0.02270552342607452,0.026995847521215748
KITLG,-0.0831901160061883,0.03651158667839207,0.038092165024067426,0.00433545179952035,0.03380201398095512,0.03978974094613179
MADCAM1,-0.0146132588836762,-0.028151510948040092,0.00047797764343578787,-0.003579139280268569,0.060522166700418344,-0.03431308431230752
F12,0.017405512507693593,-0.04668308090350429,0.12234138447864548,0.018529933656847488,-0.04656924448077712,-0.07109648737013714
S100B,0.06701841505535207,-0.03258187077172558,0.073145035564021,0.00944034476301874,-0.054381413958660224,-0.03292510919230837
IL27,,,,,0.05793580874711827,-0.018011640337881364
CD99,0.04324470670298525,-0.010094988268697678,-0.05904220704112018,0.021789232289922255,0.05702518764678851,-0.003151850003815266
PDGFB,0.06027870173114713,-0.05220469614818552,0.00646769778606265,0.014761939442732686,0.029805916148144818,0.032665084817236595
CLEC2D,0.02376766372032779,-0.0498847673193547,0.017641718588802455,0.021417040399018483,-0.017978482708999478,-0.0329196120235557
F8,-0.019496707493275908,0.0625291742244598,0.06344283387244089,0.08386874113563363,0.04627411542645648,0.02429266437221879
C3,-0.03991715046682842,-0.038465747046846306,0.1170112392257639,0.018805449870508674,0.023948018075963556,0.04323966556216626
DLK2,,-0.04094725715556784,-0.03257768952537282,-0.02646464237729179,-0.015403988450763798,0.10448502945117995
TSLP,-0.014399706926661242,0.008319745658050012,,,0.01686328064004148,0.007456212079396912
OSM,-0.01374039037504675,-0.04101323445955466,0.01023402924166204,0.03431412321759011,-0.012550199839314184,0.02201832814573448
PRND,-0.014613257063056054,,-0.04199430254202084,-0.008000573768620923,-0.0179995760007664,
SLPI,-0.050144076746369705,0.04199779978100896,0.02127277700521442,0.050704344450234355,0.06230511471355394,-0.02315388620178252
AFDN,0.04313914445643387,0.10833915779676763,-0.017397187307085893,0.03657558238877567,0.008237326320876278,0.02372628448973476
ULBP2,-0.009133161963935531,-0.058514414130470614,-0.020972576852938702,0.11027069451544001,0.08043459364635129,0.01583988430526775
ICAM4,,,-0.032577732492458815,,-0.01648752446226604,-0.020026157287077382
ANGPTL1,0.022332712747730556,0.010841625121117908,0.0036241639329468458,-0.05220802646589129,-0.02442284796571043,0.030807956867470607
LTBP1,-0.016822378035551783,-0.022856518222992867,0.09635466887988468,-0.0641929649823087,-0.025474043513398922,0.010233861962080476
NTN4,0.022301695727298065,-0.010708304225570193,0.005118785571286522,-0.030034591265237425,0.07283285586418146,-0.020153907946890478
APP,0.057023359376441915,-0.044549610235785,0.07035398770408853,-0.07893161486710436,-0.01963172238617451,0.08782155322450091
RIMS2,-0.014613255849309668,-0.0440200567162967,,-0.021725635937760918,0.030932172004910358,-0.007214496127920526
WNT7A,-0.01503179953715537,-0.017326713501009998,-0.03862854053479141,-0.031062081653470675,-0.0028526634355247496,0.011672851036682662
GAST,,,,,-0.01894620985505432,0.01100436516280357
GPI,-0.028027247259627724,0.06823723845539029,-0.121213635905707,0.013392712116768533,-0.00011688526355769672,-0.023547788395400986
IL1B,-0.018230034635399166,0.004876048005923767,0.12724123169357962,0.04909261695559664,-0.01247096811709307,-0.06950568633298251
SFTPA2,,,,,,-0.017046309840060003
HAS2,0.033193556220368625,-0.06545874107980672,0.09923322481815683,-0.008864746312679424,0.07443124677751267,-0.042259693012632986
IL11,,,-0.03160438928489998,,-0.011830641997289703,-0.016545798611639
SEMA4B,-0.002111103186522744,0.011488891911652142,0.17366287879057218,0.0735517549709146,0.02465766980047318,0.023637336024935153
FGF12,-0.041012779031143025,-0.053038668960605946,0.03140828363599465,0.06371549144539393,-0.015231101266032675,0.0872657148417986
CP,0.005700466865443936,-0.013710247608593198,-0.04275492979077923,0.04811455726823365,0.06665167788508235,-0.0237492957325303
NLGN3,0.07699596394001675,-0.04746056055601618,0.07002157111297697,0.07488313766448276,0.010210986286770618,-0.03461988375935489
GZMB,-0.018056334576483854,,,,0.011370044751618283,0.021112886991021665
PROC,-0.03375657803545726,0.06309639823126453,-0.03169741160940635,-0.04347518324676704,0.017309668409599726,-0.004977908871185838
TNFSF11,,,,,0.031140230517656055,-0.01777487280527377
AGT,0.010880929106953492,-0.047193214761635016,0.0852536938607028,0.012103606984876336,-0.04989500093786252,-0.031163145612493053
PTHLH,0.04385184838999921,-0.003972659704403559,0.022188059500975153,-0.008064329929160074,0.08694002257670105,0.07032232524238062
COL1A1,-0.04024833631437916,-0.08945652221202569,0.09398673665122638,0.03689457234148811,-0.013121379263527055,0.06450246370923288
LAMB2,-0.018471876167289448,-0.018827699605461223,-0.04740318967816864,-0.002133703238275439,0.012126142343636048,0.03715275548006699
DSC2,0.015682297364377342,0.004466696035082939,-0.004354477676192657,0.03711767913304477,-0.0003236208231900765,-0.03946949204126447
WNT5B,-0.027100909700270466,-0.01082594601714359,-0.06302488401647399,-0.0015152297768303924,-0.003465413205266956,0.06507003290566928
LEFTY1,-0.016226952001490717,,0.039321878037271774,-0.033276861387746125,0.0007585461333570198,-0.02722055227112037
FGL1,,,,,,-0.022262501842024395
CXCL5,0.11197276703865165,-0.021929265751169665,,,0.0981543923345147,-0.018435735177275724
S100A1,0.00605004226944089,-0.01963986681940651,-0.0032878478072341597,-0.0032928602188490364,-0.009730797778792303,-0.01694699484113463
C4BPA,,,,,-0.01383716602606026,
NPTX1,-0.02188346915178173,-0.0625868563585747,-0.050263727218746314,0.016114865509208706,,0.0762186665485731
TGS1,0.034323808483530414,-0.039390207724278314,0.014699733259280284,0.032090995935854995,0.0432701881179144,0.021230015935795918
SST,0.08303568455254513,-0.031721103306567536,,,,0.0047673071701059755
IL34,-0.023773755431316008,-0.07189850656641127,0.003900718801523352,-0.009963736984731115,-0.008871547344466154,-0.01958065999714129
DHH,,,,,0.11952543193599234,
XCL2,0.0457447846037932,,,,-0.01444346020814175,-0.02023864170829225
TF,-0.014243114235569515,-0.004505207165604981,-0.10317552153198825,-0.08714320644519581,0.07191519913971359,0.01593384640021392
IL33,0.06562956036542586,-0.03364638133888487,0.06821229220567403,0.03582029365468001,0.009335474719334729,0.026098997958312862
RBP4,,-0.00645444980614298,,-0.040557334560956705,0.03841836185514729,-0.005114318513509171
CCL19,,,,0.055169512815843265,-0.02645284293668375,-0.026057536717595527
CCL20,,0.013183079953233671,0.031058069044773363,,0.03185012168678065,0.002471647744104957
NAMPT,-0.06468631754881914,0.028255848031620935,0.06371965774587808,-0.02878487504837853,-0.028883956287658993,0.020593199192613754
