,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
FGF1,0.10371115917917266,0.06436506197826412,0.003531023270362473,0.04042773043095984,0.02718754777751051,-0.006748930570371054,-0.016271312427603664,0.0036268173666990293,0.04805238592252383,0.014127923609998696,0.07305662004059314,0.06707171953137979,0.06059167327913654,0.0204004700418604,-0.038297261036810235,-0.013597942631318008,-0.05257870868168337,-0.02177432033157411,0.038580477227029154,-0.06034849995505208
ALOX5AP,0.05013562894325053,-0.007652016725868264,-0.006503948365270845,-0.01440771002664074,-0.031014825207951985,0.031647141883547406,0.04205518632582022,-0.05076732976166778,0.07219530124875631,-0.06061745455180919,0.05158468421484216,0.020824066464988397,0.09043807059302461,0.02271221662667736,-0.08924642680795292,0.06066879196322983,-0.01907530256578658,0.05444088486708523,0.02815002762300294,-0.044727074485747885
IL1RN,0.04749561966350648,-0.04016690243539472,-0.02784954632808172,0.08224143987270716,-0.08787673696046719,-0.007288325489820217,0.0938896517386788,-0.031019185418547854,,0.011096189387581798,-0.00823637977115827,-0.015483819857918621,,0.008694973426201555,0.004367371236599621,-0.04115435427324237,,-0.03766412265258619,-0.013124435210899222,0.03712592304463891
PCSK9,,,,,,,,,,,0.0797872057964681,,,,,-0.01574722510470249,,-0.013120996686498432,,
NPW,0.02459302687555034,,,-0.021506729000076892,-0.0015130217279654087,-0.02407541503330711,,-0.015906687211035518,,,0.06152870603317014,0.022759027675597322,0.11687290371639389,0.0682817359910445,-0.021869823954629775,0.021510091250774414,-0.029897692044897867,-0.020117377860524584,-0.04012063090129839,-0.01643081015390081
CXCL9,0.0008645206451729052,-0.04297933867297857,-0.004978182177958773,0.019807566831325417,0.012036389223043432,,-0.01683099852065516,0.006362872236498685,-0.019056084048590317,-0.033086911397927715,-0.024162120870293104,,0.10764609087001265,-0.0656998882822054,-0.03463589548884566,,-0.035070516371864285,,0.07357125027953837,-0.060476593193981375
ANGPTL4,-0.05194199147292273,0.00019372709965299062,-0.0509444718571177,-0.04749261005959659,-0.09596836955809937,0.022696818570681697,-0.032545982123181535,-0.04070435052098882,0.0283999503081176,0.03986783350433114,-0.06956542481040251,-0.043216936359861215,-0.07709295210208231,-0.15578939827160274,-0.03990982875988504,0.009543440171744551,-0.04408582428871786,0.05703364766552632,0.018253254891289015,-0.04206998248714391
CCL11,,,,,,,,,,,0.06231187236284811,,,,,,,,,
UCN2,,,,0.024431190956866893,,,-0.014746671228519258,-0.01796601549036036,,,0.14074036494137968,,,,,-0.011736566858227458,,-0.014826660991910583,,
OBP2A,,,,,,,,,,,0.010227737876068517,,-0.02849785037968167,,,,,,0.04565933985336734,
COL4A3,-0.025240151658596263,-0.02390546819014843,-0.05522797703219151,-0.02439129827454929,0.08294470976216789,,,-0.023240946654838224,-0.014182293567292363,,,-0.01952698334807415,,,,,-0.029198052957560134,-0.02073676715472117,0.018513194151465844,-0.026075950546833013
NRG3,0.03294049118602318,-0.0035994273048926538,-0.023957946943979517,-0.035204738870345094,0.04585828733284357,0.02716252605622929,-0.05647496614864755,-0.0052549636552053445,-0.06075251897172902,0.02831762556306102,,0.07789101078442623,0.004662639825937473,-0.03521586722969607,-0.04160331252551765,-0.028788555008761065,0.037772510161339035,-0.01669483254418175,0.08974796104166446,0.010172085758535062
IL23A,-0.017036343570410558,-0.019489558082972026,0.0482216280518266,0.0014625928766802483,-0.06359298836078893,,0.06555852957295724,,,,,0.004774878037997183,-0.026223825721716994,-0.025590889301980623,,-0.01574721961141044,,,0.009720159266033609,-0.02920280607040395
COLQ,-0.016641427228309944,-0.02833008260544703,0.023215324216226588,-0.015173312194049705,0.12591326460713986,0.039409532120199035,0.07723481348321136,-0.007464925810674515,0.07996434404043454,0.09816351987357563,-0.03008579737110836,0.006139841824092965,0.10749353599671946,0.0033299371254441068,0.01863060609906207,0.05645053961265829,0.002060268097616757,-0.04340895902517566,0.0007603877975992231,-0.026695043621827824
SCGB1A1,,,0.028029297402204594,,,,,,,,,,,,,,,-0.015181074537733364,,
TNFSF12,0.07048374980143314,0.04581194862818548,0.014385364310870428,-0.0034050841926945886,0.05938707161254543,0.031156204779078746,0.08987329912350182,0.03924716308032672,0.003087101752084366,0.0331982953141566,0.06691349782513131,0.09838264318690466,-0.01008919279406114,-0.10235837208404014,-0.036226687532598424,0.016373678150870978,0.05492694632722181,-0.07848285854466427,0.09320450225664732,0.07104147081601786
DKK2,0.12315773993933064,-0.0036533688722631603,-0.029857844153806695,-0.015132489869402695,0.10445318358817941,-0.010734519939476222,-0.026262913609649465,-0.018419645617228503,0.03900273486207496,0.058602341727783655,-0.029978454228694933,,,,-0.023116190298000983,-0.01858849945107132,,-0.017474083932501664,-0.013157736091172807,-0.02214362541020582
FYN,0.07773831231152144,0.026494498068619043,0.008099556919417609,-0.013065419386395636,0.1061076614184744,-0.031818897305157856,0.13656188136840508,0.025324133985068394,0.013574183583843371,0.024550637839582366,0.05565741065914516,0.014095891268514012,-0.03455485547723527,-0.023811319964787036,-0.022367156852386296,-0.0067172849868457505,-0.0028223434017420955,-0.0410887502576968,-0.011785872434052602,0.060503174221740015
ACE,0.03158284477651223,0.05758365459049671,-0.018278432131844973,0.013140188061746126,0.02200171443825903,0.036751005215132825,0.07505402308257902,-0.006490212600865579,-0.030648768738339785,0.010477692043070606,0.04126175471812302,0.002252567321013583,0.10456654751373098,0.024225136760917657,0.04996989986061669,-0.06307952949575331,-0.003134256278513301,0.010422888385863183,0.07676848968485993,0.029531264050567333
IL18,0.03854688793329009,-0.06341815852466189,-0.039396313726469505,-0.054333352017840564,0.032956194072440353,0.07969808790377786,0.0725154076068238,0.0036638430328229275,0.010100289567496574,0.015914797255037017,0.016348759507707096,0.03749520671389892,0.05464418603295947,-0.0014126634238997016,-0.004817932817922955,-0.022082494110838673,-0.0002170574217328965,0.07719378268958055,0.07295620312108886,-0.00942174868492237
PPBP,,,,,-0.03474897731230582,,,,,,0.17608391656785016,,,,,-0.019280956027552268,-0.03442158204526768,,,-0.024380514055040232
CCL27,-0.06105803825522566,0.013135313800940162,,-0.03513390888769906,-0.0647843142244146,,-0.0221397741575628,-0.00384726902755668,-0.020820776219498738,0.012777406806759138,,-0.04158506568437931,-0.02622382503325436,0.06957677134559127,-0.041603325030103305,-0.03579223920154106,0.018246361585310105,-0.03574404068534123,0.04470640608498907,-0.04511653098927923
SERPING1,0.055537494100084316,-0.007189223711374,0.03595009803574371,0.009945377489585025,0.012267835410427554,-0.014267270521881833,0.06322297438099823,0.019337721726777963,-0.014724631309605322,-0.015830125683861294,0.07918316379331515,0.06491268526518693,0.05359673728642658,0.07643551990121764,-0.03713794528426951,-0.030923339573647825,0.0053580573255984105,0.0003655946011076688,0.029461790860490868,-0.011858963079859617
AZGP1,-0.09848416529686574,0.014580075819843524,0.013672354853819825,-0.04031398133789566,0.1025662585664017,-0.012750706064132991,-0.035770120592307324,0.053479220100456075,-0.009564308442659392,0.011308278441198548,,0.014755032510835504,-0.07351457196839863,,0.15144223256329734,0.0354951401115479,0.04236774170576657,0.08447107751355495,0.033252090636050974,-0.004592969532743221
INHA,-0.04603710950861468,0.030806490742825186,0.0063526678751684475,-0.02818355525354075,0.03470536949771549,-0.01873897349141588,0.08786533329194159,-0.03271162688864299,0.0238434245554923,0.05394606956122509,-0.01145976936733402,-0.010991736509408972,,-0.04658210252002687,0.12118188100210082,0.035988869990925786,0.08751645554981607,-0.03952084002643977,0.05597591545839462,0.013694180079707142
SEMA3G,0.0908425561173572,0.08263546391526821,-0.0017698543364251394,0.12304789005780448,0.019309651001654198,0.060901805356243684,-0.015139460994368397,-0.028491178159718092,0.03825176980138307,0.04152952087665217,0.0721511414070066,0.0376838949770127,0.02067549066627418,-0.034948143238392175,-0.022582863224193322,,-0.027582915833963814,0.013252216124724448,-0.03502048257833538,0.0002697527986515904
OXT,,,,,,,,,,,,,,,,,,-0.012712568789165832,,
COL6A1,0.06481469955776341,0.005790825767631315,-0.03328229614136495,0.03720747790837597,-0.0073724009333491864,0.014619587759027282,0.08552481833195368,-0.01659258391643329,-0.01826021604523095,0.027397772328510858,-0.03490198166241217,-0.04090894088524563,0.005675947154967999,-0.05262419578854343,-0.05860341330374155,-0.014946267816757711,0.07081541637999406,0.04938901257219594,0.07402598328133182,0.018728959301224635
FGF17,0.10149675025184492,0.07171520710575537,-0.027903005441124208,-0.027990788893872926,0.04025402781039841,0.036584451597728586,-0.02171871890632441,0.0184525992345287,0.025882049777841795,-0.058365227130606115,-0.016041934667931614,-0.02050034138777992,,,,0.048202384992101895,,-0.023795661462094293,-0.030562920571845,-0.009008268336589445
TNFSF8,0.1508750990299911,,0.09799331163036105,-0.01902325385270035,0.010765962730651737,,0.04117238422281852,0.022668790014445377,,,,,-0.03206815214996881,,,0.06031958014964076,0.009979611508525528,0.01373552467450763,0.17408802264980064,-0.02745444187644419
FGF20,,0.12071607900724214,0.06797376885667711,0.0014566528835122158,0.0014146756383944291,0.01583709716914833,0.04484816231799694,-0.03346569921874228,-0.03435568808201059,0.10822465067429335,,0.08932634170383336,-0.022628856098962785,0.003269960546252788,-0.022744450920136022,0.053885313940865306,0.032039636346579414,-0.027350506048941327,0.039846850139508824,-0.02032350453334796
ICAM3,0.05438916302004075,0.03263054255912211,-0.03672706436173896,-0.02600025578024367,0.017184385588296318,0.029481969257921504,0.034023693127025065,-0.009359803858077036,-0.0030378010779942726,0.033565683833749714,0.06466941779833243,-0.013714141010985377,0.06181923423439804,-0.0018738886119461745,0.014939225864080235,-0.01426323667104114,0.006783202667342468,0.0475346897796157,0.08452606199092391,0.013672888240673746
LAMA4,0.042712831010597634,0.07055395738319946,-0.022765382576302576,0.004374391546687289,-0.011373989250245865,0.05904492858656361,0.08710749944244457,0.022841736454113686,0.011086141718470664,-0.010987369689404858,0.06387147841170397,-0.00544328453172756,0.12023507919800232,-0.020567083635360715,0.132846630007203,0.043172009386052916,-0.021491284912459878,0.05835977382487783,0.07313494149357233,0.060402509996695504
INHBE,-0.05385572161534337,,,,,,,,,,-0.01857574186744329,,,,,,,,,
DLL4,0.0635850749293952,0.02697241219653211,-0.027590528501455526,0.03473024884760222,-0.060816361560803625,0.035690167781681915,0.025650220863895894,0.08870507812776014,-0.019545865261312613,-0.023573752937839764,0.10952369255802591,0.021835119160547613,0.10405036421910392,0.010273674922536424,0.028668394648818242,-0.02703484903775686,-0.015575285405183268,0.0421263870731414,0.13470906806973112,0.055103831442685124
SEMA3A,0.027341330538124098,-0.01516621332954363,-0.046498118502503225,-0.001001953251257334,0.06001680550711831,0.18055559131051757,0.01622148059623388,-0.02061393098300189,0.062402945366802215,0.07093177512453647,0.048742172636160895,0.05121820775242793,-0.031604855879588306,,,0.05765782397146962,-0.01677795863526221,-0.03197261890596861,0.059185487015440366,0.05876000839329266
RLN2,,,-0.0018827588010061145,0.054805516942815886,-0.03867958770124166,-0.023869615482641483,-0.01787208847938673,-0.01498280665674493,0.008855113520870112,0.009447067906193152,,0.007608766805128382,,,,-0.014467020269730652,0.06834511760981332,-0.014826659356958415,0.13021485334646554,-0.023876231238270002
C5,0.06303653075009362,-0.0444548084234017,0.031751985494901616,-0.060992237292704775,0.020998606946326832,0.02032918340988266,0.05738501547020575,-0.022046805918047686,-0.0015232921504345358,-0.003240592449139777,0.0071280494740937,-0.01887166447704065,-0.08503341733275291,0.008658182766801928,0.010509288121025707,-0.03538757491852791,0.040653413735990615,-0.008807808891857389,0.08109636100276608,0.027121956999823
COMP,,,,,,,,,,,0.012981711354697018,,,,,,0.03322782709302983,,-0.043573724701895473,
EDN2,0.03982154058197742,0.031898706535193395,,,-0.03691801479531773,,0.0006972676653052134,0.012498385389256942,,,0.11310892625973105,-0.002449606281408279,,,,,,,,
C1QA,0.023900631786681007,-0.01031239992083205,-0.003818899160625392,0.01103784955006323,0.024361835218411575,0.06368000276622844,0.004868439614996111,-0.019316952600987657,0.027812937305888484,-0.047499555377346556,0.08429248646411154,-0.028628358509094953,0.031292110334417415,0.08461831537888533,0.039713569380952225,-0.012136763085597234,0.0491818557542278,0.06080528544562983,0.04428892714957318,0.025050421713043423
UTS2B,0.029058007954841737,-0.01562876704580524,-0.007624507100388504,-0.019198129579230463,0.04308298942489374,-0.017767699108435647,,-0.012951025164256988,-0.003850570972405044,,,,,-0.04047727315650717,,,,,0.030965689360036883,
COL9A3,0.07318393371563608,0.08155884421752353,0.07634218861466545,-0.00034331841921172567,0.06455206079756878,0.014035044968421704,0.12645355790427076,0.02490877461285693,0.09691487233702129,0.06156830555662227,0.027086215976067352,-0.008850763462474528,-0.12006217984318472,0.14368582897431392,-0.03365655973230627,0.06616462084854517,-0.006634803515423619,-0.027214647166088735,-0.020949551201467267,0.07854376793664451
DLK1,,,,0.005521491336282097,-0.031041651082527915,0.06633678555127534,,0.05009124355301337,,,-0.02339959524610602,,-0.0356005971807608,,,,,,,-0.035649447625574995
HGF,0.037931187318493154,0.04591644875228879,0.008126591832251333,-0.048721429365844476,0.0792542615141683,0.0013567503569949916,-0.026528084139358695,-0.01867060305925408,0.06165523102107428,-0.06231430382928302,0.07244994040227279,0.007679630240740681,0.0673526305502427,0.05155653235497394,0.0010867779357689805,-0.05573319898915994,0.09274032332071837,-0.009117931492462447,0.016140546246719668,-0.0038912964282315876
GIP,,,,,,,,,,,-0.019504339354820363,,,,,,,,,
P4HB,-0.00959586805748062,0.004548041086770079,-0.036083728892399324,0.012003743280761835,-0.06866251018370487,-0.019763219589279128,0.07523776868583036,0.032858633974426066,0.038135376752630484,-0.04731649012040857,-0.02022922829697561,-0.02082200888547353,0.009787993285417369,0.03855243641102068,-0.025722896703091958,-0.004262513710529351,0.036328804149087915,0.020241483208506907,0.04478137281342481,-0.007453636250452056
ADCYAP1,,0.04666405938239166,-0.0020200785152343355,-0.02235698352575222,0.005263559586850541,0.052764281030438114,0.008597439952533094,-0.024835618800544385,-0.03202830621371826,-0.022205992405883168,,0.026551987787640167,0.04637803548116906,-0.046195561091245854,0.1700119339424472,0.013235289041520859,-0.005499637747670031,0.003561746676805785,0.00714443847325118,-0.0037054343798797467
GREM1,-0.036821158012141315,0.06361292197529375,-0.007758292587406544,-0.016593202689645124,-0.011586321475978316,-0.003992182610782281,-0.01541813571916117,0.04450516143483646,0.03922535702524096,0.06642480523019847,-0.04272259619555152,0.040483022138253624,0.013861521488624943,-0.021262609675796514,-0.052097296679761734,-0.02474537199510385,-0.032416708699950135,0.0037974731764293442,0.10024282247154753,-0.02457833373233731
EGF,0.05249639620812328,-0.04466596981004908,0.03620373819856711,0.032283197243012894,0.0005642301185215632,-0.028434903638183594,0.014535438163548272,-0.04615411738502429,0.003899947502855341,0.03394914410735206,0.03997654375330411,-0.027033611897094842,-0.023758977607100874,0.023741180889224816,-0.03250743026045634,0.1503383595745138,-0.014529699848712519,-0.018667417619215126,0.029483362883722983,0.0203705701299169
VEGFB,-0.02279674490137178,0.0081085552100335,-0.052363331956639246,-0.04078175965600163,-0.02808069756544728,-0.007135483969921285,0.06892916482901422,-0.010055130223389679,0.010544983843285628,0.06749303322157107,-0.07230655378712232,-0.001804493367561889,0.010021825412923494,0.0055731474099018985,0.005559308266360146,-0.008312646146985375,0.053016987009893546,0.05005964356092392,0.008592000944634956,-0.0895817031827585
FARP2,-0.003379083996432255,0.03543309568092694,0.0323719024142312,-0.0453679045068067,-0.016785889655316757,0.09439799846071535,0.04792396859434456,0.054028491296893154,0.014454628981737877,0.08400655843455579,0.008710031410454237,-0.011441078035016587,-0.07588843729668625,0.06037426611959926,0.016474817536475592,0.051235569605228015,0.03909799913433101,0.07457173761368165,0.00044831685902875127,0.06276544631344284
BMP3,,,,,,-0.02772108789617204,,,-0.01932999355644493,0.12581033454504853,,,,,,,,,,
IHH,,,,,,,,,0.04617351621167819,,,,,,,0.003884540492975731,,0.010872495878041455,,
LAMA2,0.06600456248770425,0.06037180548285388,-0.036467388360539595,0.033956603041487635,0.024512144971065828,0.03126099796750336,0.010998481729671446,0.012211484024975182,0.0457355162325473,0.03827093211201352,-0.014488710644993564,0.00978817402208565,-0.07901960316793306,0.07248607920645375,-0.02515564239202631,0.018910092542687267,0.014734106783951362,0.013971735365587188,0.06268656688282552,0.06938870015439035
SERPINC1,,,,,,,,0.026109010408292808,,,,,,,,,,-0.014464085866175232,,
NRG1,0.019110684316585767,-0.02710514726115813,-0.00842626947142644,0.021666057209954466,-0.06476731976950353,-0.02741899637801872,-0.03065128725787701,0.052844653894274896,0.02942837008122331,-0.024033957196878262,-0.007889775437136514,0.030842567108399048,-0.02338779522524818,0.001638548494964545,0.05649967481468745,-0.0017232012411601053,,0.029307278902797343,-0.006896282975167232,0.1361853837903399
SPINK1,-0.07916834185096039,-0.04370061680166477,,-0.03800152292471705,-0.05583025558689235,,,,,,-0.02502648857427928,0.00808524535261196,,,-0.02455182820079213,-0.0162314567256363,,-0.017779272196832823,-0.04916917927780071,-0.054081635006336885
EFEMP2,0.11409645188521132,0.06525643802957432,-0.05141680717131646,0.011770319977878441,0.04312264110704968,0.049876402898086564,0.05088018294511729,-0.015944790486651834,0.0015221622709325863,0.049470117256540914,-0.0071698476714934884,-0.010029457521218258,0.0643359900142288,-0.07849508783983696,0.0017394267784343908,0.0658928851150845,0.016773383538758783,-0.011080650832506485,0.0610477207909778,-0.005967352828130573
SELPLG,-0.00449990839444751,0.09927624562832242,-0.008119747804982267,0.024476467405738996,0.01726321297466862,0.0492518736668106,0.0008361573258979105,-0.000288009655553222,0.02486246547946277,0.11635417270952689,0.09417241998925074,0.0039458994735955075,-0.059138843515208636,0.009593683069325286,0.009309011019481471,0.0024207729859507666,-0.03102540191613197,-0.021425949907896678,0.06381816346577637,-0.003502003308383395
GDF6,-0.043178517744086216,0.0037352516199726364,,0.03272001684025868,,-0.013853130131093008,-0.017872090407252097,,,,,,,,,-0.004150595136038634,,0.07870363320140016,,
HLA-E,0.04683429456257415,0.02293759020612857,-0.006361260272862891,-0.031597530667748966,0.01303071873291187,0.053077918940023415,0.024707948732468524,0.03811322907624679,0.05853509174764197,-0.011133760175020631,0.05745510769187529,-0.0029749800376519964,0.04592475957799573,-0.009295229638457764,-0.00269782908387123,-0.07454188953930967,-0.019512518125635224,0.020821923102769656,0.048627068540536944,-0.01831205622259981
PTN,0.13466799626818,0.06772316099167415,-0.014933467030688964,0.00435208110675664,0.10916089532279494,0.015893681089723277,0.14693452068582208,0.03116160342244133,0.031621558936912916,0.006686160692348658,0.018742138541553894,-0.04015391923335302,-0.0794013052307781,0.07091203950683465,-0.03240333585007621,0.0939833919995543,0.04545641864056699,-0.053808519718337784,-0.011863857323371326,0.09453266867148846
CD274,0.15389581070721722,-0.030287238513695358,0.02079073547354144,0.018565834537944654,-0.018841759045599468,0.028466737638757622,0.0005972825189349172,0.029730903776687273,-0.028043094778297993,-0.051002702591156655,0.1477637605083207,-0.02444374961080682,-0.013920183454557504,-0.03465776290136725,-0.04337129876470534,0.007570987342184135,0.05563389134954428,-0.03700398382830919,-0.033879122334439016,-0.036382025731261876
FGF10,,,,,,,,,-0.02641350930759213,,,,,,,,,,,
CD14,0.074789982892542,0.0032149650565418105,0.045009447124605424,0.038558462597218464,0.0679021075102765,0.020093534551239405,-0.00534605395742155,-0.023860706286602352,-0.009826183806383336,-0.030962825130954802,0.08822527934615598,-0.060019152395617156,-0.06000697114487933,0.04980282618518281,0.07617021575598322,0.014925529748151431,0.047292876261964496,0.048177949689662505,0.03560670053730233,0.024815199162212642
SFTPD,0.05370273374560304,0.020926492953304933,-0.03389865291069472,,-0.019160229015789502,0.009501862133219898,,-0.012111597873701732,-0.00023698756648941427,,,0.01527554495607086,-0.03002959116501989,0.04881672142883053,-0.020045634695890092,0.027025680500455878,-0.05811787844722801,0.03501958750104514,0.07691709411063466,-0.04762640585546578
SLIT1,0.03558356738393305,-0.05312710690581954,0.037671817695619114,-0.030714261745463472,0.10239975488769026,-0.013475198542430802,0.07647749801544723,0.024415789167579534,0.0034870392398401676,0.02376201807134218,0.06880200271661886,0.005759557644212405,-0.005306260429983458,-0.021506144918577295,0.006200144045996231,0.021078723074424786,-0.002695564599602895,-0.0010952421417313204,0.049335421977428,0.06971596881951489
LPA,,,,,,-0.017767703562868623,,,,,,,,,,,,,,
CNTF,,,,-0.015132488313779207,-0.014106631599187933,,0.08531916834294169,-0.011811472437199063,-0.023641395117661036,0.08784658211891849,,-0.017245604203594025,,,,,0.009513363495925818,-0.014826660991910583,,
BST1,-0.037013051543880585,0.019782004273398383,0.018166547030181637,0.02829796356899555,0.005392455713543747,0.051619958283840785,0.05015021889126615,-0.03235708724078605,-0.017445572829910924,-0.07296552144156596,0.04169819866602479,0.041521929140937094,-0.05800285345665671,0.06966655475914281,-0.04918373447405542,0.04616404597060972,0.013275613483481715,0.07965536931026221,0.015935477013937018,-0.013263136065820974
AGTRAP,0.019449087220502544,0.03757161207445374,0.0012095970251780439,-0.011051046921749628,-0.025770735231312306,0.051102574814156594,0.06635693417895473,-0.005874902421307011,0.008931415027704642,-0.03769368669584837,-0.006300787635412687,-0.030462539832140055,-0.06947822931017025,-0.041206532356316404,0.0036733751705731476,-0.0017567160650376792,0.02106066372022353,0.0030536036555548155,0.0471839799813358,0.047603397986716284
LAMC1,-0.007639427934750522,0.07285837601275992,0.015166552048532641,0.012594319586720998,0.027277011083293706,0.041918576328804566,0.12682927010968784,0.05031259608506618,0.027932638108281605,-0.02642707686237336,0.06561604602048435,-0.05716100698762224,0.07955319775725427,-0.09180610633782794,0.035253435566181594,0.020885200855724456,-0.012426280907014971,0.05496392776340766,0.055996955635601135,0.03016367315241832
COL6A3,0.011728845707512656,-0.0418986534589766,-0.02107111342422975,0.005541803488745192,-0.01111255992314366,0.09651973917041484,-0.020429777394311188,-0.024488912508335816,0.0319768057130401,-0.01322114283800944,-0.016578789854118405,-0.03810571071348067,-0.03727424906508339,-0.0872637188813231,-0.009823830362712567,-0.03225888407614098,0.030477519120588846,0.018192048921513174,0.06254315338129791,-0.02099713368273394
FN1,-0.05675913361911703,0.037686795911741545,0.007098675211698694,-0.005829323645755999,-0.06545040793477794,0.048216597589078376,0.08526383901493653,0.023158128700626713,0.051065622555910906,0.04563658843180979,-0.07562901523348488,-0.005682067504193378,0.09195303740931549,-0.0465464339730112,-0.022398354741233337,-0.04338328525379575,0.016423043561119947,0.006966428151181993,0.07669590986295578,0.01907230548253022
MIF,-0.05054488773009785,-0.10981185760462368,0.001819792564568212,0.009996417535161863,-0.06258987331687393,-0.015540076449893263,0.009389480270837481,0.019219387399137044,0.01555121663779004,-0.01754398239805979,-0.0797449607745956,-0.013695149987783166,-0.041203581492261866,-0.08303767716434184,-0.07683817573544155,0.09340911372922793,-0.10663364468648283,-0.009140687665072601,-0.005686993410064693,-0.026413186955830534
JAG1,0.0512248803411758,0.06240958606403525,-0.0016305792198727852,0.045619692613178255,0.00613202723060352,0.0666098639734322,0.13669493940238706,0.008093428267372483,0.007377781925213378,0.04807155416811549,0.09581910176276015,-0.029984015937876998,0.024207647340347763,-0.00010661643517869742,-0.005517990763109077,-0.07478513744343844,-0.012446394352418864,0.021967230783938124,0.049789199060949516,-0.0020014952586483127
NID2,0.0627184727462938,0.09825048404701847,0.040603814942394345,-0.002046105583998901,0.08653019290794374,0.006819834562713959,0.05242084929536492,0.053729163566796564,0.0604868444099099,-0.0047518202090212815,0.09593927972845757,-0.018892079509806516,0.06298389500769074,0.05103094287722455,0.02914967895250509,-0.01466058162585393,0.08718747257460788,0.015591659087715334,0.0778351460335734,0.025914358750985533
EFNB1,0.06022143409981821,0.0016882557697776197,-0.02426631831623419,0.0015175628742086153,0.05265823269142238,-0.04031042153787397,0.027242368435185394,-0.03301307627223682,0.03657088736278954,0.055605786751819854,0.055416098149575585,0.0002282562047234341,0.03357568629731312,0.01300655660290424,0.11188189290116211,0.025995050395676778,-0.022086677870090242,-0.0007439884331902781,0.03825931364486458,0.04450355673693236
COL4A2,0.05425196396580037,0.08152123520800196,0.029117453905979123,0.003206520010170444,0.03372568062559622,0.025311349091818147,0.09967333993269706,0.014683603600007845,0.050974198681867776,-0.0030704513363299353,0.10412230651317081,0.0024575036368765708,0.09269121403172405,-0.03780645544371474,0.014045118924597259,-0.06067627226293085,-0.021001478780695748,0.02558329216637019,0.08710683724024998,0.038943026591937116
SPP1,-0.061135819714742995,-0.12831494273721827,0.034965802931779734,-0.0022324055617676157,-0.01377015859651995,-0.047060116390441095,0.06305477320931543,-0.0007104519519646696,0.042825533921242526,-0.027078649284871435,-0.04701949778272667,-0.06730329021139508,0.07708324990134299,-0.08318372184950953,-0.07506559390296766,0.0751632185533171,0.11471213231097091,0.02476845435403417,-0.05180843355726623,-0.04712205814259299
PODXL2,0.07903201366259757,-0.008751744492375313,0.00861078973244496,-0.044665947989274445,-0.011424223223127685,0.04876964989191713,-0.02503722041705225,0.012289645554134651,0.03251170055112471,-0.03104064982793246,-0.01327989516285194,0.017205175188883114,0.05717331288790971,-0.057781718003200755,-0.0101204543795195,-0.02624449002204892,0.06400309001172338,-0.008572083222322172,0.00963898368703605,0.048439115615584116
IFNE,,,,,,,,,0.12906337734292547,,,,,,,,,,,
FGF9,0.0001919567104116537,0.028544735144779076,0.006583973075252648,-0.004043271006856128,-0.07455009218581575,0.03765779190771913,-0.04340489641555169,-0.04133060501115861,-0.043151457500099494,0.06856884025921407,,-0.021355254263466492,,,,-0.015411526361392976,,-0.02291514126059468,0.005384931544001227,0.02994276041781282
ITIH2,0.14721702667549144,-0.024683315105436445,,-0.020217588562551306,-0.011927567316928104,0.00011541053887243415,-0.018206888862039673,,0.03718018579945298,0.06255485986571489,,0.0309611838312664,,-0.026771539956229173,-0.0038790156981504237,0.02032425657064775,0.03777381142333553,0.03140331835400474,0.06247623317116368,-0.0018875858675156086
ADAM10,0.03025760049439505,0.07657414207372626,-0.008682609409838445,-0.019551190105399265,0.00838120386409991,0.025573758685520954,0.014094317750087909,0.018529715095724035,-0.02442214807775478,0.04500068102982822,0.03183273005535967,0.04764195881892006,0.05444377582726079,0.0440742720904054,0.007640790771566737,0.05807408332959825,-0.008730723538033612,-0.04345279886515926,0.020206379270755463,0.023764680883508263
CFH,0.02660228808590105,0.04518811283773034,-0.02775105946550633,0.03478766607412898,0.000825855008303698,0.08538625490361033,0.07165376776330099,-0.0011930638978004907,0.004780342279180435,0.13744211629657974,0.03409258954736439,0.012940043811611202,0.07819642832569443,0.037723445843852114,-0.06791856056644664,-0.037810951857692274,0.0452692691895126,0.006698336025832857,0.08819430604778869,-0.03546612281570703
COL4A5,0.13831070760524036,-0.02128017491537291,-0.021214352351899793,0.01852748109891962,0.08652016099799717,0.016827075006815243,0.064220911702902,-0.042794204066434964,0.05361553068285848,0.10102078991648779,0.00039167831516829637,0.03219843440075344,-0.0026959598029182913,0.07630419455876128,-0.09577229907162248,0.05430938728453733,0.0210621715160153,0.034620283464064455,0.007150677711066482,-0.0420725416125312
LTBP3,0.021973434707155178,-0.01319093941305082,0.02763515300488334,-0.02814719329341592,0.08560746459699788,0.01305738215574074,0.03336777448997586,0.03716474172199103,-0.002020587230007234,-0.004490169748659114,0.004148293713896588,-0.008221294922316425,0.015198122321203275,-0.05515243207984004,0.010704964633562568,-0.037521038101273024,0.07024094605505762,0.032137676962388305,0.028638820567133363,-0.008674099640715633
