,MGH258,UKF243,UKF248,UKF255,UKF259,UKF269,UKF275,UKF296,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
VIM,0.018561619799996893,0.08429811117319364,0.09722874514499624,-0.04050924032823016,0.10245053160286938,0.34198854267118517,0.013486816216785207,0.08272903414683287,0.02069565724138096,-0.05579085633654099,0.14629829047323575,-0.05066500737935246,0.05479233880346222,0.022656883513156638,0.12952152234709186,0.13305502768390487
PLAU,-0.024344767646895853,0.1431487357994538,0.06527530102357211,0.023012231481898494,0.04331851217291355,0.35504403884603275,0.021399676530138082,0.008892305013433565,0.11584459780142545,0.14034025126823915,0.14640210688510752,0.09392566671448582,0.09394072199151805,0.030192391337575557,0.1726888899804075,0.0207125461545536
TGFB3,-0.04349291520480844,-0.03768294431784425,-0.011427550597433089,0.05957637614796674,0.06141784041935127,0.16209888219113336,-0.02266382859682043,-0.0005166280072782943,0.19507827921121673,0.0030303409768634763,0.05134520149204393,0.023966204019209143,0.07034928816930791,0.03652480748321962,0.09606261416349898,0.06511678906566562
APLN,0.005499409459248473,0.052517982002121925,0.03209635684656935,-0.06612870619162976,0.011511535321027236,0.3238304757009973,-0.04275375788239446,-0.021823748467822333,0.23767014776752846,0.16244848495104142,0.05694473189907812,0.048134087040977325,0.05016179484131263,-0.01738027649833182,0.0032583923270578597,0.005789363521225385
SHANK2,-0.03653835901754055,-0.06862285036031568,0.0013834849537342623,0.050619530998642144,0.019034949669001412,-0.12648193355507303,-0.03031728657672537,-0.019575422509657426,,0.017224339850797785,,0.03435823646087942,0.01431076248972799,0.027928891643108265,0.06806651567146312,-0.005163845365737457
LTF,,0.037084756523661416,0.035414945548064396,0.0243694696955078,0.021537309131517732,0.35683953454781286,0.04771945203623419,0.03664168167428209,-0.0872482183901405,-4.036460328986744e-05,0.024965127759312842,0.024671760946694446,0.004110245788515239,0.08396401516946385,0.012286048815266128,0.1901966512848634
PYY,,,,,,,-0.005199489202166776,,,,,-0.04659143115993147,-0.008170462201487816,,-0.022093220144468066,-0.0119469455778674
PENK,0.031178464005708686,-0.0340532077022025,0.076280050144786,,0.021277347540162007,-0.18693087707450937,-0.020721507463099535,0.0031516935731905346,0.04921726430206786,,,,,-0.035848136751129044,0.02780604362779046,0.020245174183922927
CTF1,0.001602676841961284,0.021496248006214157,0.03239677544970296,-0.042442632036937905,-0.0042833854946918,0.1503213696062865,0.01416103257938236,-0.001392956104847654,0.17733064684634495,0.029952713762628917,-0.04424669115373077,0.029153515062201936,0.015256072586539493,-0.02622078620375484,0.06743961634940542,0.06879848706047727
COL3A1,0.015650998116890736,0.029744801011465236,-0.00027475034006145603,0.03876467928183492,-0.007536949177930287,0.40483758637815015,0.02540722617814943,0.0417822019860555,0.2335538924037961,0.0665132195793204,0.1595722799227726,-0.00999233456611913,0.006253410467974793,0.124572196960497,-0.009812118407656077,-0.021765814213262843
S100A10,0.01889540538585248,0.12474171551685156,0.09527750455017396,-0.07562410993739632,0.1347154962531553,0.41075161091012197,-0.01087529797051528,0.030977949087510313,-0.046077358643642055,-0.1189176485491318,0.1265105041782257,-0.02064566320141611,0.052283696364486494,0.024305990818010055,-0.018348242575395086,0.10987177051677502
FGF13,-0.0073657609082099715,-0.07517835380047232,0.011197196809672794,-0.04369588783438382,0.016762681705583225,-0.2201212848975429,-0.0067653138579823685,0.011519046092133672,0.007333310647187602,,,0.09799436719433416,-0.022008816785893393,-0.03177784574083101,0.030179524028285807,-0.004488810521387173
SEMA4A,-0.01019094382203162,-0.009873058216945216,-0.029875983228574723,0.1067018127066223,-0.07786121283336794,-0.14124774188573153,-0.015091172305768426,-0.011900099374090733,-0.07368301882014135,0.061985019611587075,0.10545134012264966,0.08625160037255314,0.09899802353453215,0.018721356654539365,0.03870143772647587,-0.051056798490258695
EFNA4,-0.0014748179036765965,0.11769386882460106,0.026968680168908053,0.08294135896583049,0.03277284529504604,0.18320966911066597,-0.0036817407394101765,0.01065523273329213,-0.009055116279312813,-0.014929209028344877,-0.028167194184253154,0.055727281320146455,0.02812291103867577,0.0023298273886895957,0.16157586887519304,0.07985783279272907
HSPA8,0.01784334096808202,0.03146581768544418,-0.0564418349509598,-0.003923428720600548,0.05689097630188065,-0.20681504126897665,0.0018652966943194169,-0.013230309751595217,0.025328137995432955,0.10674875555212453,0.003928449281519195,-0.04375640202926882,-0.05633139537291776,-0.06916945492483409,-0.06819045745241316,0.026991436548962026
NPB,0.03921646422540431,0.10138083838208242,0.1248287568046974,-0.02173898138588471,0.0191691946539755,,0.009834345083239092,-0.016344755320819266,-0.00718478289144333,-0.0101526264073353,-0.048314517640118536,-0.045792134046475835,-0.0020940385919733322,-0.015430857626778472,0.1421620247095328,0.05940828892439148
ULBP1,,-0.012247064743728628,-0.03932694703663388,,0.07168251610340783,0.014539162021461778,0.09681211336811192,,,-0.09026079637172663,,0.000533023488696169,0.10773693472821412,-0.025321212932163106,0.04336005404019628,0.06496759042391015
SEMA3E,0.000152287782453461,0.07589084865039702,-0.008624874978403358,0.05901177317010947,0.021780147857622282,-0.02337272790088625,0.05461223900547604,0.05352516003286041,0.06223961206851375,0.09003635044884567,-0.011795533443999978,0.10546765527070466,-0.01764773145817755,-0.037516440411872964,0.02788004358513756,-0.05544199717220222
FGF3,,,,,,,,,,,,0.013636714784446842,-0.015810570907163136,0.045277881289252926,,
ADAM9,0.008775063672083559,0.14741845028544573,0.03452259832984975,0.09580934219726726,0.012162683168571563,0.3128213395891983,-0.0315503937062501,0.021812449037079414,0.11607724096206623,0.04526982437140562,0.05588440447223028,0.010239593201970995,0.11505300258392463,0.03348395126960685,0.12087594497445478,0.15425271109895017
ASIP,0.08893228338524596,0.16053490439837492,,-0.0238134380279891,0.037121745207393884,,-0.01338948742947505,-0.01826364165217564,0.05740259231274295,-0.044563788310182005,0.06426870623053328,0.10708562855411019,-0.017132590593542076,-0.03740738056467062,0.03654922307319809,0.026117641779262974
IBSP,,0.044269058369169556,0.02197869236391152,0.020360271305509603,0.0354694773716855,0.23266109190254514,,,0.23452350811529435,0.11499966283035008,0.06873407194706,0.09763831343212344,0.12879318385993174,0.022344874229655143,0.1154152197107646,0.07915744065280238
MMP12,,,-0.019041556947660822,,,,,,,,,,,-0.031101958373399206,,
FAT4,-0.056563610517357386,0.1237890558875952,0.07865008149299074,-0.00234816500663037,0.01952546137077409,0.12717468801856044,0.04421326005863855,-0.0027267753784124423,0.011362884302365817,-0.02774407348890505,0.07022136250442607,0.0058088638715574955,0.053961553532982535,0.01550312132260726,0.022421330436970182,0.057312371992706355
MDK,0.03350656417731661,0.1376740520051628,0.0025175844452021826,-0.02085181025671393,0.04486871533468966,0.3634748691441888,0.03140737231874797,-0.03072354768946233,-0.08825036382420971,0.12909727101240487,0.08920117676185262,0.03700685484586647,0.13051981580091468,0.0656440886696211,0.00871533084419107,0.10206474010151982
BMP5,,,,,-0.009553114668536433,,,,0.022856815630875865,,,0.05728470145150134,0.0009465391080500662,0.014822356931406088,-0.006186138301389004,-0.05994003837338646
CAMP,,,,,0.0511977197488288,,,,,,,0.04766391315086074,0.057107250597209454,0.014055272757201297,0.056344427461560334,0.17605891634571824
HSPA1A,-0.06583048107891938,-0.022210304817838623,0.0406787422489941,0.0799712249834019,-0.048146899564169864,0.19869545101704522,0.08810759489487946,-0.06993969261719109,-0.029140514195469473,0.0030016592630927592,0.03928910418951286,-0.05612008140108843,0.019963459137531725,0.064150670441685,-0.017063037881678365,-0.04559491089218315
SOST,,-0.0455414655096166,-0.00590951504002959,,,,,,,,,,,,,
SEMA3F,0.0060414709999373605,0.008877380957471035,0.04100786002542095,0.06402462997247149,-0.04347281849596272,0.13273710642471523,-0.02858716172482701,-0.03644052485078209,0.1666572375973574,0.017403039977678867,0.1971822515012227,-0.010774064804760232,0.08559383060422845,0.10381061500903575,0.15155447912471748,0.03780659134761461
ARF6,0.06722619579244982,0.05476097412793521,0.04271227516192301,-0.013353803106567861,0.037838860183706705,0.1360720916428868,-0.019445696613109405,-0.016939025966351315,0.04047036463684084,0.025067950557062218,-0.022370893305942177,-0.042381083378753424,0.008788266599481474,0.034463252417378624,0.030914616343789822,0.08715235992938697
IL6,-0.03069694703640631,0.021917396200247106,0.014859946992179917,-0.0021821253413830226,0.01491785822496934,0.1987730386018095,0.10823762265876814,,-0.029464234153702216,-0.06947404036855405,,-0.032066550688233,-0.03265495424762187,0.02295657122812313,0.10345749286293784,0.20465412022242763
CALM1,-0.025143946437846346,-0.06741078616992988,-0.03720083879108001,-0.008273826654811385,-0.09919462701223607,-0.33802668993729085,0.0037237637333280425,-0.007141105808131052,-0.04146377206497101,0.036003351962729184,0.04824767796393434,0.03523996864709754,-0.11024127911003727,-0.0049502838328192,0.10192894370258948,-0.06409226317031698
VIP,,-0.05350043090446265,0.02507080362731791,,0.036559143431193694,-0.08642418922481473,0.012897838984769481,-0.059393144619211316,0.1245391954902507,,,,,,0.036511374783173955,-0.02434598493461457
NMB,0.04478848032019767,0.1639357299521211,-0.015214662514017834,0.04792258129417219,-0.028662443288473533,0.32542604361539246,0.003949649644558897,-0.0021214114974944585,5.290297819291774e-07,0.0725527400593065,0.07805659882455672,-0.011544633382051701,-0.020612988762433428,-0.002237359230932679,0.10691809075569064,0.15799129802050024
CCL26,0.013461568334653229,-0.033922857257855016,0.03486909896829221,-0.03926906869836555,-0.02076790531320444,0.014859961718462735,-0.03278822024123278,,0.10410998704319792,0.012772722283913568,0.05541712173361075,-0.07902363697260271,0.017570270487747,0.01903710178846846,0.058242883618902244,0.06951807171899108
FBLN1,0.05283598384291298,-0.07524048366038373,0.006130713494069876,0.056021520139649325,-0.029035693878212993,0.14753146250130778,0.01933886945301349,-0.005938688027639896,0.058704725987937134,-0.058510424568823056,0.04103136949131644,-0.0005637927665317467,0.0025066191514618937,0.09901045766234745,-0.021080626581719563,0.023387444370697435
SAA1,0.020704158844721685,0.06761284546057054,0.0718227512010703,-0.0304674588434812,0.03100091016508128,0.38504999820506486,0.06648563835636241,-0.023932918362135586,0.046553284499384756,0.1035591603889201,0.07223868640082896,0.12432736278905941,0.14029854170417771,-0.00481910405016901,0.0072095320666870225,0.054236710329123326
MICB,-0.02780040979072446,0.1076197976406821,0.02959936364390369,0.010767821831132228,0.05537510855536483,0.1008877270496872,0.028101715660104217,-0.011594113870652449,0.029424534270962248,-0.004001741697212451,-0.024717690871544597,-0.014082385038764194,0.11878184732171729,0.02979962343924201,0.10934743232625278,0.0258389024383831
MMP13,,,0.08374329590075952,,,,,,0.09122427745521264,,0.09254166299194025,,,,0.15692250994292128,
F13A1,-0.027127937143498575,0.1460781596142641,0.026550230830005905,0.037905854651012254,0.026283354577929605,0.21501472534319374,0.04548232414345573,0.05148511114691872,0.07600212602767907,-0.032931002177797056,-0.035913144318654305,0.10946235148262992,0.1324892730463091,0.06537037424643789,-0.006393493556949005,0.0848876832331481
CXCL11,-0.027951236613111757,0.054526085323583814,0.04825760821055731,,0.04096271937082124,0.2141880912385338,0.050230881873326076,0.07420848571356281,,-0.057410638643475086,,,,,0.04185101590126285,-0.01245965636690729
COL5A2,-0.03235079937582369,0.1446195673544718,0.03565861860251199,0.08470658149262214,0.05774696527474134,0.3517913657011026,0.01234173256454901,0.03947699744195245,0.25585452829379496,0.11910015491808931,0.16860791787921967,0.03386179768389113,-0.0369809464886636,0.06648738028543055,0.07376328125127313,0.06653127578884696
EFNA5,0.10056874007439819,0.02273047817634486,-0.03548707330262159,0.04329689528908452,-0.00914419658186623,-0.1353724995607354,-0.021519147590746957,-0.00614862679863886,0.12122205592233354,0.08754126471527815,-0.023482659681666303,-0.049653582839879265,0.0068328496653752326,-0.019863837143534506,0.05509280582109659,0.017647146476031213
AREG,,-0.019445166296563777,0.049470338797648616,0.024832626611588596,-0.019973641783142978,-0.03133018787699246,0.015889124647455205,,,,,0.02809532647885266,0.007232966980338091,0.0006235653053154488,0.04519383964918586,0.008610060173002775
EDIL3,-0.006363773030600268,-0.022691790708859724,0.019825954357089077,0.10008199085879307,-0.009572796993293166,-0.3542164614287235,0.06624247379624003,-0.0500350926022914,-0.08573740199277384,0.11206611727402545,-0.13253478144725575,0.09126772338364389,0.11071678683493202,-0.0131518421630256,-0.001991604735530665,-0.046419833588451524
CD86,0.05114479371805182,-0.00499083827923846,0.040255633062133804,-0.006905454191628638,-0.03608750928753478,0.2168972860625651,0.026600959315015073,-0.025578674292696994,0.09646516697038147,0.02680039113791622,0.023254091664711825,0.0639582161147848,0.07124168377725838,0.05768518403268902,0.041069864836786776,0.004884509120176093
AHSG,,,,,,,,,0.05391375950251995,-0.033297629304451876,,,-0.01328526009355267,,,
WNT9B,,-0.024709141316106065,,,0.07835169985123444,,-0.01739413810237456,0.016810077627921634,,,,,,,,
HRAS,0.06583510546545487,-0.010869302019818268,0.007381137844722512,0.04737588508992567,-0.019323150252631274,-0.055212796339211646,0.024602730463493476,-0.07513769780367263,0.0021798822136049763,-0.09770668101086766,0.02986864558072803,-0.05673843592403584,0.0047082810079904875,-0.011278934620937936,0.0420128274321453,0.013172483874628972
C1QTNF5,-0.004149352581877893,,,,,,,,,0.0645062031017474,0.10139434141792662,0.08292663448963503,-0.0435012035302432,0.01759759434858183,0.115838667823559,-0.011393777533099432
RLN1,-0.002512351891874952,,-0.019616615000067717,,,0.02874993592783923,,0.06287744573549253,,-0.03649902041842648,,-0.022912407770007838,0.023890986847283285,,0.07880096515692743,
COL4A1,0.0342453173241685,0.08253304772188078,0.0317536443219273,0.08428626808250687,-0.03377630062438385,0.3990165479290018,0.0073760929785241965,-0.028951269728521547,0.24839654564487046,0.13342973765641436,0.18856808698104532,-0.013639058808218205,0.022562446898698588,0.11172235899665467,0.06289349194531937,-0.019403915361051263
CCL3,-0.03550427667234117,0.01970284952809195,0.0034873436773172756,0.009794171054157638,0.02780931450998138,0.07446925784437734,0.10249720129064033,-0.03362333418889077,0.06462607633204821,0.004944241292053193,0.02804705384329093,0.0741699847076598,0.013685356822143016,-0.025354665450199657,0.0007842723636656523,-0.09788179352370296
BGN,0.019185763895112007,0.017478011693683675,0.05188465919329168,0.013782581272130251,0.022792911575631014,0.17437525851111985,-0.020898045776480148,0.042038953441403445,0.2455659967507338,0.053154507313896926,0.13043490538036864,-0.0293631865842625,0.009966385095933707,0.08320846424247318,0.08512141976257735,-0.06178722063539145
RETN,,,0.023864596133325984,0.03349048660561166,-0.03027619212025706,,,0.031082994028963716,0.02992333764818008,0.06011119575468083,,0.004223469955185641,0.1067441165808444,0.0018297410284694865,-0.04405696059194077,0.17962340444610916
S100A9,-0.044414753080549686,0.025217612465162697,0.04826359705390586,0.06743113661248028,0.029176800502037893,0.3551863425058361,0.01654254317087912,-0.03155135463704903,0.07730971181688728,0.02181225579791396,0.07907311955086797,0.047379107113579115,0.10759855240750113,0.027889970612245223,-0.017829855835302687,0.03212260827900209
HCRT,-0.012917036265085642,-0.08209061433957981,,0.08313262360126875,0.029068721378067677,0.03180764555607447,0.05405231362374605,0.028412087150698165,0.10836425887062281,-0.12434261318460416,0.12732524672762852,-0.02180329743840226,0.017090682626748756,-0.0015068789285655046,0.056391771322635356,-0.0009315580752431774
FADD,-0.03530640584957406,0.07406615036408705,-0.034809716231658384,-0.006312888681640161,-0.016678749186841813,0.3196691146289906,0.03921589996427286,-0.010248486979794205,0.07585853596655893,0.04005102542236299,0.0786204842228956,0.06703755022957456,0.06192201656755961,0.0385722554982593,0.11001669025481035,0.1110939513432736
ACTR2,-0.029650168522856575,0.0011931212404820083,0.035839333990073635,0.10465088266682351,-0.028263163881368313,0.09571555380360475,-0.00351794399965516,0.013747488024540042,0.08454675247215307,0.022885157504619728,-0.02690420788848603,0.021558388644696655,0.0375510025265955,0.039431366114708,-0.07453315028930764,-0.07795785581902354
BMP2,-0.07349685410249615,-0.06374455836350336,-0.006936741335130899,-0.0629625023499752,-3.5752993675762434e-05,0.15868849433291968,0.01897254605970663,0.03238824699085936,0.06340862671919756,-0.023613183866779627,0.10980914564369264,-0.009593044313311355,0.05840966710352303,-0.05408392076729216,0.0783128108883392,0.1355582192239102
PDYN,,-0.0484361299779718,0.04938343639650728,0.0370004184205562,-0.010325863633408724,-0.24111887748535973,0.007745708397767374,-0.024756132321063842,,,,-0.046870373646719685,-0.01977810486572783,-0.060567347140975704,,-0.01079618204054819
CD55,-0.024661212704895973,0.02760267487186578,-0.004242503526582137,0.030190213977681662,0.025539047459418023,0.08950908914993337,0.03456791559394262,-0.015438411024681435,0.1611142381710034,-0.011583543969497075,0.10652565341262543,0.05493944740322312,0.06815001186452657,0.034349649110148095,0.04998509220575435,-0.026596340950063503
OSTN,,,,-0.02173898315204618,0.04087820350949907,-0.05488589592883573,-0.017496270379817127,0.07815155645608787,,,,,,,,0.07854309679952533
PDX1,,,,,,,-0.03616921794475606,,,,,0.025484846129568174,-0.04720799089534916,0.016557285754603503,,
CD6,0.042930990003809254,,0.05355748368061165,,0.04512643077029554,-0.005899110682402605,-0.02532466540126791,-0.0036834108518452,0.0752669882761451,0.02617253178215732,0.031363371899767775,0.07790093631486648,,0.001069306638750972,0.07776709286360779,0.03794091697559992
IL16,0.01818885112639272,-0.01733535844162737,-0.01773294445516764,0.09185643899496468,-0.044187958595009916,0.12345679742362178,0.030928940173916786,0.003165496238525059,0.013597788277837424,0.056021890883666874,0.10899999505445555,0.04288996747404791,0.010359431946921549,0.02769756450372237,0.038031998970320516,-0.02328436010092299
LAMA5,0.03525265575484135,0.02606001184281005,0.03413163206469865,-0.04537247274857548,0.0285838405915532,0.24090345534138324,-0.0533798014673769,0.00849000322045254,0.035256031791784,0.12258376511051186,0.13196926685342256,0.02272759428495319,0.05955065495573178,0.004588348538862868,0.05064188868819209,0.07930134752664245
RGMB,0.06044570227156208,0.016846718572651905,0.007202156549959699,-0.004976049803368327,-0.00359847187012608,0.12411760117601203,-0.01589938230044239,-0.030773271062618804,0.05636810991382271,0.04180598524990765,0.06422397542477026,0.015440383266047023,0.00345379233134376,0.009785682845952957,0.03420261606916025,0.14615630832092052
INSL5,0.0634743166791475,,,,-0.04582491707362574,0.09810933512604564,0.039125338118405475,0.017894903128253717,0.0562959346397205,,-0.00017957467520420112,,,,-0.00977104443977792,
IL12A,-0.0038945520101014088,0.011738790152692266,-0.050253479635719835,,0.02284756833845114,0.19907970731627497,0.0802942484515798,-0.021953020086200425,-0.01545849843660644,0.05164980816585385,,0.02673764794086181,-0.03203766357569129,0.038811318706119945,-0.0069662641577770855,0.050211581308336174
S100A8,0.030112690387905115,0.020130696077576407,0.05199232705389657,0.1040669829045784,0.025927163485104703,0.411066059971792,-0.0019512571387297491,-0.01587195522958004,0.027285155328756788,0.03542375864563178,0.026654812087922086,0.0662664387067303,0.07859178863474368,0.03265640708064095,0.023229915170832706,-0.02009698036009954
TAC3,,-0.07300488061039855,0.01307877992086151,-0.02619676840862832,-0.034385211483745896,-0.17215431488648145,-0.08468765458568492,-0.024558219294419665,,,,0.08245891742122251,0.00404730774116632,0.01731759722271503,-0.004347555072917536,-0.03830452479558605
TAC4,,,0.012107647958194294,-0.03755498427222458,-0.042229558649603316,0.026850835401285307,,,,,0.1939560875258078,,,,,
MFAP5,0.0018497676894786022,,0.011524936255226667,,,,,-0.008638022266808251,0.14431882623381706,,0.012645954889056017,-0.029979772281904557,0.08750530582217601,0.011002112950766613,0.03194784609447865,0.12415501532408031
CXCL16,0.03604503398655846,-0.022501672020255784,0.058731341446123984,0.022920833943920416,-0.03779293654907442,0.23657256355723108,0.003343605219987376,0.05960758393580931,0.006725899704217336,-0.09406494655759165,-0.025650189134226693,0.030225722859814987,0.04250540126399597,-0.02408168484395786,-0.06844222552260254,-0.02824072803534859
AGRN,0.041768604914623475,0.06402451395473477,-0.009240302565024809,0.09066766669498512,-0.0309512348281086,0.3443176095437741,0.008285211218266328,0.06302220146436854,0.18942030714645353,0.008378022854322691,0.18182908226294472,0.0032734395621353478,0.0016638577045472265,0.09336384237380753,0.15374063569582475,0.025003809618726964
COL4A6,0.05158797789366284,0.07765427987214846,-0.026441403465673235,0.07859975604469911,0.023190045999947888,0.08014902812617472,-0.023230743430749646,0.050009544605688114,0.13857402708284564,-0.06260030269360906,0.020826387494671594,0.10201361653049908,-0.006985062281198864,0.052639689624265684,0.13255728851861323,0.06151061669750698
FST,,0.08900750721621892,0.1220436220470741,0.061074128262038126,0.04567683609428863,0.05165315248156973,-0.009688568070140978,0.05551511948615231,0.1621727468095757,0.0648927755524711,0.05563442722685505,0.01970309386393082,0.02218946158071743,0.017461729096683257,0.09568223161841637,0.15037250345089126
MEGF10,0.01620536673183942,-0.0851640233653914,-0.1066050937603499,0.0946588242706168,-0.03773847950536929,-0.055735977741901595,-0.01457535319622223,0.05702471764964458,0.026115501987340445,0.05836102170059347,-0.03342779681435977,0.04247722699077673,0.053387702771124826,-0.02336721879182593,0.039933294545836086,0.03676913279684301
C1QB,-0.08935403391982766,-0.04311423823898688,-0.026705487101453314,0.09213876675012127,-0.022820756020191575,0.3495559996677301,0.0801749363609211,0.05930981264373448,0.042636218174317585,0.10131458113868613,0.042127474418270895,0.09348638977231923,0.05074067415711039,0.03351466215963483,-0.028418496919331307,-0.13568551991193845
HLA-B,-0.05817284005809374,0.17535005368445122,0.08960304372443967,0.09115600752511625,0.06357828760384263,0.39969279150738213,0.01027880702007027,0.08034993058410919,0.1356560318908336,0.07311007853433721,0.10376347872386936,0.019415700301284235,0.10825037941910759,0.067379233687888,-0.0037110483917003464,-0.11052923322053933
PDGFA,0.05004368206360965,0.04904492655622071,0.039271318446535586,0.011854349228897861,-0.01089381599139233,0.024421410975923867,-0.014196877985509974,-0.05021903563341509,-0.015424863121385872,0.011438550732073375,0.005233618181360033,0.049051429890938095,-0.003145295709499833,0.02222530156162301,0.09606333097629369,-0.036485489829288065
LAMA3,,0.027060862171932383,0.033638862350272525,0.004651836562342294,-0.025039121502398797,-0.06954345292666621,-0.01582186684237896,0.036847706342495755,,,-0.035406784353848086,,-0.007061581821048246,-0.013190895973458001,0.06610965948561613,0.04742004853087119
DKK1,-0.03179199406523173,,-0.008663262917677016,,,-0.09655502459369518,-0.00712259265529538,-0.015365117113950654,0.10950864774276824,-0.021506856145977075,0.06762998357323284,0.0691024358482974,0.1063051756171122,0.030001262343790924,0.02855596876193564,0.1291007336566823
INHBA,-0.001989283629422301,0.011483550798014677,0.0578346275603004,0.05285785936200113,-0.017233308625593233,-0.1698099017311899,0.006403947971994486,0.023632725027120573,0.06253375058434696,-0.006871611920324983,-0.008275922666257573,-0.06293355988245079,-0.01715070910604212,0.08199263446162977,0.050581311930116196,0.02044339255487732
LEP,,,,,,,,,,,,,,,0.023155248523507994,
IL7,0.04711542739637371,-0.009463180647234178,0.052992903373925405,,0.03890742857686492,0.08167049622342286,0.0371183721425686,-0.0005727617294988761,0.13118232279095185,,-0.0023970153502999945,-0.011114833185475953,0.06992726165746858,0.021328553253256496,0.019324408359993155,0.03025221106245096
FABP5,0.093647555548262,0.1608268764242706,0.06247323291898301,0.04010340478500423,0.011099029895767814,0.02899589551353514,0.05268282847798608,0.05035843540725544,0.050546050571973096,0.22962352481965292,0.029657105578778736,-0.0005418027483319389,0.024847362865882544,-0.008202047087281403,0.1279571866711156,0.17876160585664358
CCL4,0.004821504816584309,0.01300844165426093,-0.008003885430290146,-0.06139740340787555,0.035039691857263223,0.11954151728076313,0.11639017799905871,0.0009029095606228529,0.06976556252722518,0.07063047964176475,0.02643679365522177,-0.006008276428630699,0.023720718376257575,-0.02028011630681481,0.020125103663845637,-0.08003055821283638
FBN1,0.009737183160166417,-0.00945304967561164,0.04811196102629509,0.045522864506344705,0.04368053518651763,0.16977911297842826,-0.022562751108452458,-0.007837152375053183,0.1175503439094324,0.03039668215947583,0.06272240850156312,0.03468793124697169,0.006882884040592002,0.07874018526792367,0.06279513976697919,0.14893177740598312
TCTN1,-0.05600488776976559,0.09611119221494607,0.019434337448829896,0.020905339667575917,-0.029590059025893213,0.2706086988831017,0.055791692565484045,0.019170426900997645,0.08165437671096006,0.011449692834300943,0.07813283467082092,0.04886997190707981,0.054758775113551254,0.017994394587567998,0.07195520850033482,0.030263999981616885
NCR3LG1,0.012534279271846598,,,,,,,,,,,0.045525565827517926,0.0201724966193332,0.03783756913538957,,0.0486111429592109
BMP7,0.017813044074790105,-0.0622586310788073,-0.01100713378774148,-0.013592487688784727,-0.012262584449170421,0.15446428934883663,0.004054486447996893,-0.014084859349082006,-0.06690029544820335,-0.029238510600619255,-0.0619173666207656,0.05724616450792243,0.03852113182964454,-0.057435796552681564,0.07398885534054771,-0.013047250739299639
NLGN2,-0.010977713046805738,-0.00699017364508776,-0.04460678951713528,0.06809462005959648,0.05893016216972017,0.13515363484869614,0.006320201438818542,0.0605091024627293,-0.004547435296581504,0.04994413845098291,0.041791717350939624,0.0666309477178838,-0.09423968156194215,-0.004605748855818752,0.04207073264405352,-0.027272604853170932
CCL25,-0.015412155038796038,,-0.012334371233110748,,-0.0011718545152404848,0.08011996848479709,,,0.05988910480444512,0.10594586799073293,,0.05065814523036535,0.023470220770649683,-0.020223123635354306,0.05440646943369837,0.049468964775596425
NPNT,-0.06253746372010191,0.04294097404471003,0.0033793570749359454,-0.04228814024862094,0.10819848388615266,0.2957818969077393,-0.085421266440613,-0.015464249844828557,0.05451835448428866,0.1143174229592673,0.11250902144426372,0.037702787886164386,0.10309998977796805,0.017276715391707446,0.03228223663091283,0.11763448337140124
KITLG,-0.023211822851860277,0.004380655490783221,0.04383784637581435,0.06781639484765908,0.0009392131784997547,0.10882240081199948,-0.008128314487469939,0.047684068055308976,0.10826223768546525,0.030278789942317724,0.07951097713410413,0.01889508728327774,-0.01384889019079968,0.013247375133681195,0.06817461836936552,0.029236059424428962
MADCAM1,0.04516110620036685,-0.03312467020378677,-0.03913553807267847,0.04560977681961804,0.01753047437755828,-0.046997614166829876,0.03349618025525546,0.021757948326972608,0.0007346966130181531,0.044033940309830544,0.05995379274676938,-0.04299203871015198,-0.028806577067394805,-0.011197295549920733,0.007489777742518301,0.03302522066756857
F12,0.017340355823064296,0.06007207018583598,0.07805093637397907,0.04194424845571368,0.02829427987868357,-0.05617856960275421,0.045341033522364196,-0.05842901857630536,-0.021034498008861258,0.1400344615657696,-0.023851299048200148,0.017829973825267326,0.04551972531124487,0.0463773055820382,0.020366261143976203,0.0037862094091544924
S100B,-0.04429328449979276,-0.05214863239429395,-0.09294453464770296,0.06541540624970879,-0.10622456104360202,0.05954921978777868,0.0878199449060798,-0.02440467583546727,-0.22816422283764215,0.06371995311439695,-0.07216345803767586,0.04872167800789523,-0.026105263420211775,-0.05851881391147588,0.05977110632660592,-0.06442608129181399
IL27,,,0.028597458062013015,,0.013310191914945778,,0.009493700493930514,,0.14422961897156922,0.028707661645185303,,,-0.01127083106771292,-0.01926813639838167,0.05921199009116632,0.014652508156487873
CD99,0.0006407091214434584,0.18713770978086994,0.10534903715034555,0.04793315284371287,0.054875066226920205,0.3956954843122926,0.024164305823079046,0.03670037690958493,0.20705347357415949,0.19630100630560635,0.1085981025648522,0.08282546020414872,0.16689878238701533,0.03811538926989012,0.14203905318028232,0.2267528318641929
PDGFB,0.07989799883219897,0.06249864105545173,0.008695153022747712,0.10597070120980559,-0.06474405941571318,0.029767290142005146,0.06938304117322339,0.018191135243693802,0.18192493772222323,0.06441301645566429,0.18237717675605863,0.01140187064852607,0.08192403289647622,0.06151941935056745,0.1107760970199097,-0.011711257410174267
