,UKF243,UKF248,UKF251,UKF269,UKF334,ZH1007nec,ZH8811Bbulk,ZH916T1,ZH916bulk
EDIL3,0.03612871310630613,0.04192757434635294,0.028165860210136694,-0.14857224539640926,-0.031422756449516545,0.06863108273779525,-0.01740118324460662,0.017452809576290265,-0.04105737413667166
CD86,-0.030299991707194492,-0.02298267851306239,0.007989352176120077,0.047351061503205394,0.06407411815892204,-0.016515013452892153,0.008483950843270133,0.0615094421794455,-0.020947823361046974
AHSG,,,,,,-0.039394289189484934,0.10263897417027007,,
WNT9B,-0.028856773624635776,,,,,,,,
HRAS,0.012997201070134632,0.0517216579618462,0.010058314399656229,-0.0445958238771755,0.023414039990080734,-0.012513048972756574,-0.05075718988207443,0.02057897096205454,0.019968603358485652
C1QTNF5,,,,,,-0.05416403596855258,0.03402427710390002,0.030406387893674953,0.07261842120294222
RLN1,,0.004833504066542396,,-0.024757513897516386,,-0.040688373724799415,-0.025764752660541995,-0.014611944475185913,
COL4A1,0.012240161686453933,0.07624941150635771,-0.0005071750541975421,0.18904886381733885,0.09609352617249255,-0.14450891762692036,0.012431371764085934,-0.03970355712640158,0.0034761594746101692
CCL3,0.01937844490704477,0.0942096397693647,-0.0021643526294569683,0.09485909747831463,0.06141179035705055,0.03777473419182603,0.03258561759531891,0.01925971390580813,0.0033752702562189754
BGN,-0.05537003398645301,0.048241444965200976,0.021111170840266535,0.10006578059155255,0.031820013533939415,-0.09991920277799081,-0.04056776021846385,-0.04723992611612786,-0.0005940602748501214
RETN,,0.060412333265740054,0.03325290349808967,,,-0.13522814066670416,-0.005334743348427893,-0.008641461767996636,0.0057429119974569945
S100A9,-0.0007622363819449958,-0.053854611824276206,-0.02758965107670757,0.13725251986231446,0.024254084688778512,0.01617859285688312,-0.0323497429650229,-0.014103871474870352,-0.06370157906934902
HCRT,-0.03717466041528061,,-0.023913391481576996,0.17521746379540457,0.0024075877109731893,0.062026274216789246,-0.0007997852172359542,0.013671151675378067,0.12335914286069585
FADD,-0.0404032275107752,0.04520780768561992,-0.012709893071032949,0.09067601338033146,0.032006772111922766,0.02401578891330479,0.06850723479539517,0.03351911014451882,0.08739467805222861
ACTR2,-0.01696882164302721,0.04867339585611347,-0.030534743642350932,0.11341589009737568,0.0017439440886790798,-0.12244032624729534,-0.0625148240950498,-0.04082781701340919,-0.017292127234454575
BMP2,-0.0008976367727752797,-0.033840210794428935,-0.02146765169859751,0.027027851459171803,0.07753508350017155,-0.012042642941200573,0.01122379443077519,-0.0013536903403687664,0.05009470183659186
PDYN,0.028378627413359104,-0.014777334695212849,0.05871076835926705,-0.12493160313134699,-0.04707576548894908,,0.03316845654075873,,0.004428649665369812
CD55,-0.0009098267200638201,-0.010202465132790838,-0.021188932179970258,-0.011353301401751184,0.024470451454584916,-0.04677991820605364,0.010765131630086588,0.031006644692706413,-0.0730118941401605
OSTN,,,,-0.027593627715416746,,,,,0.04651927421148677
PDX1,,,,,,,0.03359751107342522,,
CD6,,0.13115784599698627,-0.02603526124333705,0.020145833434001798,-0.027861485258425352,-0.04194785416000579,,-0.0070409458152741545,0.0430070055233195
IL16,0.06809431848687267,-0.004188795674706386,-0.058050967222539794,0.008728802430536645,0.04137554358378501,-0.038576487069235256,-0.060679973457466646,0.03652544828965467,0.07066584694251044
LAMA5,0.10140501665713877,0.011203484427144994,-0.015819177885167013,0.12154879561561908,0.062238223880876645,-0.05102183890942463,0.008341471661626187,-0.003987589036754801,0.030406073269937075
RGMB,-0.01383744747832073,-0.011697598770957308,0.01119608742123192,0.06570286970365084,0.020421082707721156,-0.029236876083003262,-0.006988086161959899,0.0011494375673293633,0.011450269361490219
INSL5,,,,0.07695366925910854,,,,-0.008380916299922016,
IL12A,0.022833253227615726,0.03166217936260366,-0.025793545654410444,0.1303852372626863,0.09115334758456071,-0.05845889403741335,-0.00012429052095279841,-0.04129642466442484,-0.040397674790689536
S100A8,-0.009864674771068942,-0.00314613639136375,0.07617223554087611,0.13255525100305243,0.0224331721389786,-0.10588754256816024,-0.0033795223354360945,0.020013579394483776,-0.09956727975087071
TAC3,0.03904614397551055,-0.013777406712323732,0.041654713806073114,-0.03686002591412682,-0.023530898212674435,,0.023401684457445983,0.025829506817922808,0.02827580445523754
TAC4,,-0.0270199482180049,,0.10918336484430533,,,,,
MFAP5,,-0.025019228154559998,0.02565073483682249,,,,0.09350639992135285,-0.02124153503251854,0.05617880166371028
CXCL16,0.045243664461420856,0.02380149279280211,-0.025321481712781497,0.15546080455284828,-0.009087992130147148,-0.05382074991364947,0.042867616485603506,0.050381484285223654,-0.028374932257125705
AGRN,-0.02449178150361723,0.06529352197167013,0.02649649640344652,0.1644595270870244,0.03370229826668409,-0.03474210332986644,0.05775651187285343,0.010862817386565438,0.014720350258611997
COL4A6,-0.04029026284585919,-0.03192620992638362,0.0032073525589665012,0.13459062630307567,0.036257009446979196,-0.048279070454328686,0.09995214003431549,0.09430529207288255,0.046776570383892005
FST,0.005341258919997703,-0.05366423323592044,-0.028466305469198615,-0.023407341004620365,,0.13599182188540399,0.020241732071683404,0.03452664566443519,0.0009358824025796005
MEGF10,-0.022461376158691343,-0.019203091794927424,0.06230559708790253,0.003602337431055972,-0.0047311991545638185,-0.04886384666833002,0.08964490827236216,0.007457656828120999,0.038934217111716914
C1QB,-0.035405510590104834,0.05065637298744602,0.006393654126387543,0.14599631297705518,0.04111534568573144,-0.04323148919622154,0.03291972931516128,0.023619456238412887,-0.016933545269120897
HLA-B,0.02686070595428712,0.040621040381281635,-0.04494414003579028,0.1659225861140049,0.07472468489218484,-0.01459844347633708,-0.0724482154282814,-0.016666594963858725,-0.005118275134356668
PDGFA,-0.01758027767290165,0.02537671098502556,-0.04827376902060648,0.020864243688554756,0.035108661984821266,0.00346477991960631,-0.07931079370255775,-0.02788417298337462,0.07656820228893572
LAMA3,0.025700042306108284,-0.02554102959114374,-0.02014533106548627,-0.0125942869632538,0.03891237214593194,,0.11969205893026195,0.0029809696971217054,-0.019935466223339464
DKK1,,0.034294179523548046,,-0.04284253757117886,,-0.019071090784169735,0.015497722558105151,0.07362666040055545,-0.022363933245581988
INHBA,0.00917580528828419,-0.014393542344029063,0.08087634144456811,-0.10487906861926406,0.024003100501218337,0.0829320540724223,-0.05025583013339414,0.052277864115528,-0.029504501437989356
LEP,,,,,,,,-0.014834678121183937,
IL7,-0.02332994882784438,0.03567660429439294,0.07192556030867757,0.17973474911370016,-0.0007508146946294254,,0.03815159666962968,0.11845113854298309,0.09685279946912644
FABP5,3.1023711063654325e-05,-0.00499746285955401,0.0022675940488680927,0.06688231576949935,0.07490162531186587,0.0677368394910379,0.03181126177510851,0.022611367517097834,-0.014504714134411466
CCL4,-0.04249802129752671,0.0836658613330248,-0.05825591120366675,0.06134945135728538,0.08541883437461534,-0.04806113065557755,-0.03206999202257079,0.009592173615479555,0.01701105906879483
FBN1,0.022094200455636204,0.07087806943102495,-0.01983376743633523,0.06929394110841385,0.023748210305875407,0.053078444946924104,-0.008575359744304976,0.008074181352272974,-0.025468519396265855
TCTN1,0.015694366190398424,0.03783049046335073,0.0005837450144495649,0.21924347884988676,0.037815872677614035,0.004420169236992652,-0.007582671783422483,0.026212448734002084,0.0008617912821427122
NCR3LG1,,,,,,,-0.017385000045402152,,-0.008087159305788802
BMP7,-0.01643339141611728,-0.0140266312259278,0.012507775291021095,0.10972688558250013,0.09921997249550138,0.007954316052266257,-0.0001965602759049768,0.0011523208499263525,0.06423201114043618
NLGN2,-0.019153839335300016,-0.00502170278254541,0.01688714718935969,0.0655648538574837,0.021765521687132378,-0.13343166945710624,0.07058943889158932,0.05599145248411555,-0.033124718831134874
CCL25,,0.02423308128169119,,0.18133624173138585,0.06448649366157122,0.010769809129692193,0.06828823798964893,-0.02296804944690735,-0.027965028427461104
NPNT,0.06088042361855471,0.0161821955206562,-0.009235293114774681,0.16733370573855086,0.09212306810872516,0.060155688624216865,0.07972218242170445,-0.011386506278683909,0.043095257368662994
KITLG,-0.0527034822400278,0.0479883183525775,-0.02008082944461858,0.07732055302586961,-0.0517751444471269,0.05546697387113893,-0.034337174658608305,0.029927882253089445,-0.03601124060621576
MADCAM1,0.05905276687637583,-0.00025626363323493997,-0.0013734738465604667,-0.04290475510968235,0.05104204130859566,-0.06273432284960433,-0.006450986624302692,0.03145939961555709,0.14250998972171783
F12,0.03604492535238724,-0.01783136518244215,0.021270034132864272,-0.06513303297024388,-0.006250883175217235,-0.024880234568300078,0.03732335405005118,-0.01012521737083858,-0.024209884173514124
S100B,0.003233091530567233,0.06771647398498244,-0.006422639746198473,0.09685328005175828,-0.12273182150803907,0.09911116718355983,0.11962466494340891,-0.01579658874318199,0.045889559547015187
IL27,,-0.03537828736514284,,,,-0.040045768034781784,-0.0012228486669369884,0.021271730525626982,-0.001606397457432249
CD99,0.004527412344037772,-0.0039057952968059705,-0.06077837877007701,0.17276254686360026,0.06179615399523035,-0.009645380958450894,0.10482006329963452,0.05474438700923063,0.04778804278851662
PDGFB,0.05003042504317568,0.046668882683358955,-0.0246937439109524,0.03697195553833064,0.009548233735082052,-0.0017790115481065073,-0.00890218714178767,0.026864371082065255,-1.412674957941573e-05
CLEC2D,0.05282449952629263,-0.009127430735542442,-0.03691358160431275,0.09644839178873306,0.0007904776457590151,0.05649683033035951,0.058433955164026885,0.02533810155471526,-0.015724954312357514
F8,0.005255247994606513,-0.05839522018723135,0.04033457924252315,0.0989458098454663,0.07735302934587523,-0.017617876147040974,0.026827189026689974,0.0231444751247741,0.04703652938741625
C3,-0.01907136760912474,0.08505813978663537,-0.05965657779799003,0.10942623315174356,0.016554509308021603,-0.07850187009775474,-0.05637101026550331,0.06523158879918907,-0.0014412915100123062
DLK2,0.05381037084948057,-0.0343157072275132,-0.01576735879443097,-0.019521055576878533,-0.03624686190765756,-0.0580280509168989,0.036045258746295356,0.008689984292986907,0.11587244153031383
TSLP,0.018503843709905442,0.05692176013475443,-0.014377668766519204,0.0872896704084344,-0.03146131144608883,-0.01942176733506901,0.0336326721521815,0.014102598020092215,0.0023285384377847314
OSM,0.005854891428076912,0.014931941125003591,-0.010870945399796371,0.046220518601470445,-0.014137522685645238,-0.028713772197899803,0.06112198295779533,0.044139049502653654,-0.010797607608537386
PRND,,0.0003059482061853986,,-0.028842259130236792,,,,0.023592310914253598,
SLPI,-0.030794343372870247,-0.028500113535801706,0.03284558218231751,0.1644867138055139,0.059138295652015754,-0.07649549562884528,-0.06564478028949926,0.05444846245935874,-0.052944051953526916
AFDN,0.033213260349805006,-0.08240299276958805,-0.04924494926459186,0.12241752151086624,0.07480793791391302,-0.10626032728297687,-0.022764295717374712,0.00045158211613588933,-0.007279745870847931
KISS1,,,-0.03602878984010076,,0.023728422382011255,-0.04437433920733303,-0.00515991792960363,,
ULBP2,0.033607591757783724,0.002354226128681045,-0.015355245165840014,0.03489326166006266,-0.035924755231689816,-0.05872084071053638,0.061032700106959,0.08675565425272884,-0.04775621633268247
ICAM4,,-0.008959731063377082,-0.020889369985002054,,,,-0.019988049501786398,-0.017676094802350387,-0.025839878068784575
ANGPTL1,0.011402675881245791,0.0024699306008862847,-0.0064851491564104115,0.18803741559424733,0.034205545742066815,,0.025903607982060487,0.004662523687163396,-0.026114065724335056
LTBP1,0.0106291118419255,0.02253163496793754,-0.0280539475606042,0.0836109241520916,-0.03147389026866785,-0.01637286823760634,0.022353117187647438,-0.03984113278770374,0.08927611546439566
CD160,,,-0.01632849988133702,,,,,,
NTN4,-0.048738764044502905,-0.03133643764072834,-0.03217270562792205,0.0291026759997586,0.014311009022694736,-0.08208093257375461,0.006962630414522631,0.02254104004614235,0.040256581120760436
APP,0.07308844121010308,0.03182076526570921,0.0355251341385382,-0.148303020132365,-0.031110858523768627,-0.03599040277459544,-0.0015308276027915192,-0.020235557264008566,-0.013395607533929176
RIMS2,-0.004672995709710028,0.0400226926877133,-0.008048627916696655,-0.11055582925726445,-0.013654623098762636,0.03778051448905295,0.055899962969416926,-0.01823115136600489,-0.010161574643561443
WNT7A,0.10063949416122935,0.022527227692042108,0.031693020507107865,0.06199810346634984,0.041616708798628554,-0.04906125242890618,0.08171958558616693,-0.030693543493929085,0.04189904807408861
GAST,,,,,,,-0.022783512274773765,-0.0203120245437463,0.12083546877315268
GPI,0.017284055701220224,-0.0551993702551766,-0.013544977173365103,-0.052404502259354356,0.06687863178793074,-0.02726639210979074,-0.06655464199674474,-0.03376847359085471,-0.05179111670637731
IL1B,-0.024268544456303137,0.08099479676157989,0.01682883682082413,0.015219289630683192,0.08758377654055516,-0.0020748615204084467,-0.04243587833014655,0.01542376691770354,-0.0034566563138932306
SFTPA2,,,,,-0.004633256017043708,,0.1272527268005296,,-0.021994961962777837
HAS2,0.015923309378862705,0.010254626333404489,0.02762089791245775,0.11381539990929013,0.047369341723999,0.0228627811178352,-0.07404580878098521,0.012379776618506515,0.04163375097273929
IL11,,0.07745978399180838,,0.009262544921458612,0.01953663166729015,-0.03866872376541895,-0.03274141095354783,0.0253224776567063,0.05706408692318943
SEMA4B,0.05552910067617487,0.00851817892653693,-0.0019337563079359554,0.11327736788165287,-0.0004121060638890647,0.0588470185621497,0.0009889477604156439,0.07386583567162494,0.027683692082053298
FGF12,0.010347169577117725,0.02238823844654336,0.02202174070828934,-0.1093367224506848,0.03872947245489982,-0.009111817340549585,0.10106775371359655,0.060702606360012026,-0.08670989613591214
CP,-0.019863713486415212,-0.030595395334787855,0.019145474040937378,0.13703350268949427,0.028606607202131686,-0.045660068840444386,-0.0260047742989432,0.07866902135253485,-0.01873017853840012
NLGN3,0.024014452765188394,0.052766027438169105,-0.042882790874059745,0.13723307028443849,-0.0005176171764313944,0.03615261131249969,0.0507240942829237,-0.0024356469283101628,0.056672077526885016
GZMB,,-0.02590748918186869,-0.014377668766519204,,,,-5.3138161004253514e-05,-0.013485303047486888,0.039317800250872115
PROC,0.04197270627708677,-0.006586143352980001,0.07443044813609052,0.11963228778955085,0.03002793520401449,-0.0020706240025933215,-0.024067145924755614,0.013444905481688864,-0.033182955600506554
TNFSF11,,-0.024025700475933266,,,,,0.009327351748607184,-0.035622050710044255,-0.022935031388813153
AGT,-0.00975554886957074,-0.00041637205538782364,-0.03807864621182689,0.15619477954005423,0.07016470807201333,0.02411731244824259,-0.09715578909461882,-0.07181505551994598,0.08569109440263742
PTHLH,-0.018177182512717608,0.020301782214879757,-0.015686973310252896,0.008267419909902185,0.016793188410306303,-0.06184265301756955,0.09519956885791506,0.04731988420601071,-0.013429972229684117
COL1A1,0.01099840591773726,0.08984071537336243,-0.004265569108413752,0.16335802136497196,0.06430014069056886,-0.08132451722696252,-0.05248243610391732,-0.026617858052839952,0.019805017867837428
LAMB2,-0.009739384756067143,0.08194789773737886,-0.06830699980246627,0.1402620814265897,0.06569725057025784,-0.08215436147532199,-0.04506226107693392,0.05487984009925115,0.03058205161534381
DSC2,0.06139493351149608,-0.07586351786587836,-0.011620637298829149,0.01637317378126281,0.05495271433754067,-0.006401570434676059,0.055745359317242164,0.013008624575495027,0.04378651834271509
WNT5B,0.0778064228125504,-0.0299868799994561,-0.0067466815062169495,0.02632788791421394,0.021448756252929933,-0.06584489713031841,0.013088008605769754,0.0807287241280003,-0.016310470460109507
LEFTY1,,-0.010553706653058421,-0.017049539711462,0.0027711989938597388,-0.013767481367507875,-0.042621597865104735,0.032614329914502,0.02358478870918121,-0.035122851656848156
FGL1,,-0.02265017568031597,,0.12422385947757726,0.002557531383772441,,-0.0319268132668246,,0.006383393385480848
CXCL5,0.020104412821396488,0.11563807004719592,-0.028004039498757984,0.053929693610089535,,-0.058346834395837884,-0.06741769709526174,0.059450687022614655,0.01089839783400533
S100A1,-0.015249383722236417,-0.02878648269548184,-0.045237503960413726,-0.14061253672524943,-0.04197915751410253,-0.01505870588324356,0.08496492558897853,-0.029673899957595794,-0.0032636432993741237
C4BPA,,,,,,,,-0.014834674485686079,
NPTX1,0.054888683172662246,-0.02245483528480531,-0.02332157487740432,-0.09735902161402292,0.016231270933672527,0.033687221717913295,0.000414822774825781,,-0.018509690695585893
TGS1,-0.03250942755298131,0.027522292230526983,0.016368547599166897,0.015550861407891432,0.06504308692650734,-0.05171589515747034,-0.010973918922648861,0.03698162456929881,0.053042168619483764
SST,0.0336199869893913,-0.0038327364811609962,-0.022385601812085248,-0.1018966007498384,-0.04358326286796055,,0.009228726610578754,,-0.053350816578443316
IL34,0.02288278206611831,0.011159122103129636,0.02289763550596985,-0.07689660434783671,-0.039329726634363606,-0.05431293767228315,0.04133304954073625,-0.014230347890237442,0.03801602072176611
DHH,,,,,,,0.0042943763407813544,0.07429405559679882,
XCL2,,-0.026901794976789874,,,,,,-0.015484675852787184,-0.0261140480684006
RSPO1,,,,,0.03649436209628979,,,,
TF,-0.04716092073442958,-0.024020759736662074,0.028291395323896254,-0.09074020810399692,0.010005034079360434,0.02377371677302876,0.05043321483341775,0.04617782271465245,-0.03281655598280549
IL33,-0.028399428542799116,-0.040567413973656506,0.007322304913188002,0.12400914462626858,0.07295077107460901,-0.07260924262521949,0.0507081914216163,0.06629176606790191,-0.019694351864482554
RBP4,-0.013367844963353066,-0.028515378789305216,-0.012900405421040111,-0.09082746779717851,-0.03509084716477361,0.02047586742401483,0.07774007315697468,-0.027353531380782087,0.021048849546822596
CCL19,,,0.010205954747587122,,,,,0.11989491021632755,0.029818060248930096
CCL20,-0.017890342206011517,0.05851950394535545,-0.016511541234759376,0.036801882895600914,0.038700390310504276,-0.0627342138901919,-0.0431330137699769,0.016784845971430245,0.007944528645014905
NAMPT,-0.04142909288053894,-0.005846359365625973,0.004745825063408418,0.11268805965308434,0.01774765288867146,-0.04853594366505707,-0.10583327442881243,0.04661123410696536,-0.01384282391993983
