,MGH258,UKF243,UKF259,UKF260,UKF269,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
WNT2B,0.03468199692871576,-0.027723760130710054,-0.03150910579494894,0.02649830798838841,0.008656108045463193,-0.02347721742955699,0.1218914209988624,-0.03979903833346044,-0.07380189041081464,0.02875883289716019,0.024165894690114924,-0.01750995471362601,-0.03595095708185722,-0.01389293961486108,0.032399783962092664,0.04623605909874144,0.028657067339471577
AMH,,0.0362239622117785,-0.025216204502312264,0.05370766079775174,0.13579906143508697,0.017623415442650232,,,0.029245739004426386,0.02038590094449702,-0.003948445528254824,0.1089787559578895,-0.03684756545875706,0.002342192044798007,0.04312844350649979,-0.004957336470964801,
GDF10,,0.04698362479773548,,-0.01344182129092881,-0.007417419374766821,-0.014562184187780809,-0.048266825720680896,0.08679190962588314,0.016072917887695267,,0.0007343923583118526,0.08872818857397045,-0.04650576578167482,0.011954272415431965,-0.023887142030544112,0.043384278659358795,0.08021192594182694
EFNB3,-0.025913388073395497,0.04468293775879128,-0.022310350645046346,0.04604560339299526,-0.006571757109454037,0.013888840679395685,-0.0039699100878390035,-0.03255150101033427,0.014287240528388768,0.04969758023436786,0.06807075669722093,0.019981128783530106,0.07717569309642865,-0.0014227740734063753,0.10195450166799658,0.006511992148036848,0.014947408243059368
LTB,0.05102458001542746,-0.036580871002488816,0.057192116074820165,-0.015499356545585489,-0.024164788467522576,-0.013185730702034533,0.15097900398322242,-0.04363327428609821,-0.05873308608303408,-0.061809808750410845,0.05283581888605678,0.19259942476777955,0.0187233921193029,-0.018580124029318905,0.07873361725270407,0.006542328723408804,0.05990856626139329
ANGPT2,0.10365768053159141,0.0823453943768039,-0.026899392413627703,-0.00484094243337472,0.09252983717632196,-0.016052934551128096,-0.013196813590561546,-0.02536771126210556,0.08220480210206595,0.08017435427702395,-0.029037834626604364,0.02546716083436904,0.06331723000608629,0.004439914401530279,-0.005502407022552537,7.899358406796589e-05,0.12174732434934238
NRTN,,,,,,,,,,-0.03147351937607611,,,-0.024976085280997595,-0.0112055418889685,,,-0.012163659387854735
ADAM17,-0.04610437627356242,-0.03607799735954228,0.06612810394422185,0.03549010936757288,0.09720236977928484,0.045034295316575164,-0.02016464987333319,-0.07859195672107189,-0.026963025881658567,0.000133430515580103,-0.036457491877813164,-0.017441163743131465,0.014102537773912556,-0.006588774290584546,0.04681025729183592,0.04630029398137441,-0.04388800042169694
LRPAP1,0.010290009564904147,0.09012218933750099,-0.04340355259776207,0.0029776387530716505,0.09662726808473027,-0.015718641938774404,0.033655357026016026,0.003952642863258373,-0.05588214598769692,0.026880168964362204,0.057837888772227376,0.1476659087222037,0.02135772657788119,0.016706851548883645,0.04907483263470464,0.021156175291245593,-0.002968564602598646
NID1,0.054482718800606976,0.08809551146325276,0.06139755002483527,-0.0067420252751295255,0.07952296480324735,-0.005535095181053337,0.07762580400365439,0.020832761247639178,0.044727573981145075,0.08729450444593154,0.04318343177204155,0.014725850510699858,0.004583880647259281,-0.0004909881618830203,-0.023525945386494544,0.04617674240739141,-0.048298521514023036
MST1,0.01751298169365161,-0.01646640038961662,0.05473525749618882,-0.010985906206979208,0.1282661538197009,-0.01761735440815141,0.009122001858833653,0.08161086553790073,0.07536690322473309,0.0015479006459654897,0.05222798115440067,0.10018753675327574,-0.03773268838750414,0.029476591595265864,0.023954071788795054,0.02470336621006143,-0.0017894291323138727
IL13,,,,,-0.014957018364030615,-0.016814899535765475,,0.09249689718026559,,,,,,,,,
DCN,0.07798872289342386,-0.001516531098485758,0.0015987830691255468,0.00012313581091516392,0.08726633193603783,0.003955293953516751,0.017730930301389822,0.022519543283664335,-0.03322898998853503,0.033601421992859926,0.041391215596138016,0.04590700377032519,0.04154638804292695,0.012764719643745133,0.031026400719342047,0.054420100439706236,-0.014907139510803595
IGFL2,,,,,,,,,,,,-0.017135040801876965,,,-0.025398651984640648,,0.10265685912937526
COL7A1,-0.010122922357919124,-0.04434975688448774,0.030422139254481586,-0.02081883480439126,0.025498066264206736,-0.012772407855429404,0.006832470137268548,0.02465429372880544,0.0901158486960125,0.06582847248026906,-0.026953271500861145,-0.019251184018554152,0.0127871955545626,0.008769805371821112,0.09100976934426457,0.05758448354876163,0.037027676053852716
CALR,0.016601700786160883,-0.026213476730574243,-0.009335952771923802,-0.03296848579072244,0.09684338201189088,-0.00741385215164507,-0.008129754050632602,0.0008650644415537915,-0.06873944625542289,0.07368019896802387,0.007020678085821103,-0.14900591595166066,0.06478552358759716,-0.07191221715580691,-0.006191257738749405,-0.010803022840709862,-0.10865895872745655
PIGA,0.03082881688347682,0.027317162641304654,-0.021381783996620444,-0.0023357050889245986,0.046333073829576264,-0.008600179638346035,0.04815496252464927,0.011510560440688072,-0.03860329389080829,0.004779052594663702,-0.00043845502042749767,0.005994826009112895,0.0014768947175568274,0.006941671888535167,0.027932298422622487,-0.04037781017580325,-0.051882596572403426
CD200,0.02799190533855954,-0.0025867217551967473,-0.017839293424404337,-0.005018609357577615,-0.05318674304613789,0.012797194036012028,0.037496437977550284,0.1139489980159744,0.0759628834654242,0.08159431990645635,0.031104281264501987,0.11116813837260814,0.0483940732901316,0.04963936848564503,0.05435725604986879,-0.029400712373930993,0.12993989872799222
GRP,,,,,,-0.014485215761374732,-0.014969777514140678,,,,,0.14586724951664537,-0.05089244077466656,-0.001392151893877853,0.03546880579015374,0.058064120203580975,
CDH1,-0.02062552413894013,,0.018940082086140755,,0.16494723931784938,-0.023572662580706807,0.04695704852796541,0.05247722078190847,-0.0504254543267915,-0.018041124498191487,0.07954929528829323,0.035141110816515386,0.07157503455566414,0.01845574279591594,-0.0076643024714863625,-0.015377385348248968,-0.012802437284101806
LPL,-0.05230040401579207,-0.043945896180562834,0.04908292128318889,0.04649409583607565,0.08941260110489459,-0.014458266305240077,0.05568539123755795,-0.06189653804885207,0.005710223259800507,0.010723062641185992,0.10949169719909307,0.1977197708908192,0.059006845229490595,-0.06364043986936067,0.0982419000266986,0.09628530137353666,-0.0005746063021978226
SEMA5A,0.0882285100120963,0.054662987259583705,0.04248635399516724,-0.0004835270864947578,0.09602618734663242,0.001705772211264632,0.01609193511653732,0.13850623561797276,0.06869569361517379,0.07901336340949643,0.0449571083341022,0.10634136536366792,0.011762727452721633,0.036916641117845365,0.0668953671245107,0.08585738845874852,-0.03153508051149175
SEMA7A,0.017977976613390945,0.02212609153471648,-0.02571851821731594,-0.0007156199634825711,-0.012899391950716823,-0.025919359233654394,0.03606642718046861,-0.09600054076398881,-0.05620308672270813,0.08051182043787455,-0.028709432104831942,-0.005089725385470902,0.037012035657338335,-0.01741853543270122,0.0047098971908974396,-0.03280479801001991,0.035029120251013075
SEMA4G,0.06843146575280615,0.02635568241747504,-0.03254191359276762,0.012216370950396571,0.09652816038077683,-0.01947645062739862,-0.06209863492080814,-0.011490461258369456,-0.07590845039612254,-0.003950179563194644,-0.016075616552897697,0.07979166312073384,-0.018026966100641126,0.05153889755099985,0.07843754110249497,0.11196013575345092,0.052608812826515465
SEMA3B,-0.013797161227867002,0.016097793021275533,0.06884302535410075,0.00931462732483135,-0.012834203401308137,-0.04613092050765831,-0.005829906570874985,0.09907008574674474,-0.03954791315072821,-0.016385038395443037,0.03806121782354827,0.012575742144386446,-0.07800504599725042,-0.031019134155924576,0.06471656018371336,-0.06908176204771256,-0.012245226179720497
RPH3A,0.05638646811921969,0.14550774205883563,-0.03230440430010756,0.06287779287018029,-0.049596853812857146,0.06651484442880119,-0.01691198178249866,0.04710405194026521,,0.21231952985814745,0.0021317893960891175,0.0687133980896422,-0.009417586597799411,0.0006291477914166229,0.03299308280208404,-0.027452744116559645,0.03677347735084383
JAG2,-0.012881263358493671,0.0033272992747942626,-0.004089883206037488,0.00624173436078705,-0.011441765900269825,-0.018001231749012428,0.04314752849920743,-0.046489987627694365,0.0028455775964900624,-0.0054310844572446745,0.0751651109841686,0.08805461384964572,0.06523329206577455,0.034366419939560904,-0.022740434886434742,0.058745449726585186,0.019729967940146424
CGN,-0.03918942101500204,0.020531714056325503,-0.018670548809883242,-0.033107622329092416,-0.01858020993169028,-0.03589595734068253,0.028942966116209983,-0.05908386437781375,-0.03162608984330336,0.09348927670624542,0.07243421243965897,0.053097978808689515,0.004401281992053398,0.017889555519845907,0.12291183058540377,-0.0685035929989364,0.15544548855573903
GDF15,0.025808694836931417,0.035045049819168304,-0.04739859759656202,-0.02415570573093242,0.051102768221036494,-0.05499895385192245,0.008112984914078827,-0.014257304681013452,-0.03784224552075762,0.007450759509711056,0.032967553507136184,-0.06017276197650269,0.03388124115674613,-0.0027917209688667474,0.08491722747362361,0.03157251039689904,
SEMA4F,-0.03168197389486936,-0.03333894271964617,-0.02234406784777832,0.06494514620607471,-0.014688039119390348,-0.0022581406985825985,0.032969895640030306,-0.03920793103614148,0.041334841660547815,0.039693035198750996,0.04131367833452058,0.1096350237522046,0.03993440511198065,0.07545688824802373,0.07900947287265549,0.0484545368576257,0.04675712696219514
NXPH1,0.023423089411615108,0.07947027138893599,0.0010744876665264088,0.05916390097317189,0.06830706394864645,-0.004315356465188159,-0.01756440724819596,0.06250846806085036,0.039650938129920175,0.04370836569776948,0.07572566247359568,0.12894592587309753,0.013068603323926389,-0.026703291068253407,0.10466292348242065,0.06686999795191995,0.031753717389318085
ARF1,0.018300932740558426,0.062250814632539675,-0.044080105156686374,-0.006389912199485439,-0.006942672566372995,-0.047064133967258046,0.07334951282030484,0.02155601240061649,-0.01923768425420558,-0.04321359447834147,-0.019614703820896553,0.06476805072461482,0.03971721051859095,-0.034004679704282635,-0.005092534331613372,-0.004401075252295847,-0.02288124124154129
DSC3,,,,,,,,,,,,,,,-0.015597557651518865,,
EBI3,-0.06945883085495147,0.0037128736214785563,0.056856077224998885,-0.004534944019791458,0.05439943743292655,0.09915365473437188,0.05041044689137513,-0.052187874810682586,0.032906032329927726,-0.027454468488910595,0.02973129360092281,0.04458799736465127,0.07488735481171335,0.06543218514040143,0.06646046781631938,-0.0072080991217165205,-0.0884891086099266
TIMP1,0.04787686176858246,0.024524271231457027,-0.005215902273767137,-0.04460083597197996,0.0771627946648314,0.00291215222660299,0.10902717526217323,-0.1749752715954569,-0.047606635347937416,0.03996303044120002,-0.0881909585143931,-0.21037093165257406,0.07170538890007636,-0.07184155167476475,-0.020641123867955958,-0.03364885391627138,-0.02740497997945547
SEMA3C,-0.03735527099349553,0.01301583092081558,0.001079722232897504,0.0065448604653780725,-0.06195151363706129,-0.04949651399312844,0.09191970589954519,0.03858473464258299,0.02363579743247452,0.08452685313148169,0.02257131046247902,-0.048364723415261046,-0.014966183724426275,0.025187416703324292,0.059501885000770555,-0.017853833715996793,0.017340745299866046
GNRH2,,,,,,,,,,,,,,,0.05237001104356055,,
GAS6,-0.0630045115904843,0.04143733963144342,0.03256766675416957,0.06998039570787344,0.006663668200649396,-0.03965587700210118,-0.024451392494874703,-0.0008954828040338693,-0.060670866579470815,0.027634979597950235,-0.021708231375259894,-0.01226222329222777,0.030148711659959068,0.03529312323063762,0.04670465470679001,0.00716620646709332,-0.003282924226211802
MEPE,,-0.031185409996577793,-0.017056423644214905,0.07396331642145804,-0.023542817295643427,-0.012969405821391817,0.13378800960118226,,,,-0.042857812061302,0.17708345488442676,,0.05304900827903486,0.018245248882210373,-0.012183371270838926,0.03706723437539078
SERPINE1,-0.03187169167197306,-0.03723105448878228,-0.033956154516519614,-0.043263991385426206,-0.07494547765238951,0.03536124281796987,0.022160433147883282,-0.12566013872593138,-0.0561204902159674,0.020754193850569064,-0.09869272849093665,-0.19909899109361384,0.06586949774650121,-0.08265956827521069,-0.18270976462719865,-0.009352723421216331,0.01550723349696637
RSPO2,0.0058587376824207945,0.06764187038284611,-0.020507468255990566,0.052811673610526674,-0.0468671014467894,0.03398226394992674,,,,,0.10125085047505826,0.021762013295741827,-0.02005478676841879,-0.0053127287560872346,0.10277265834352055,-0.025351643385839635,0.05599065121067978
SHBG,0.025531898646846903,0.026659649023629464,0.037783078003258835,-0.016278540568013315,-0.03170052954841263,-0.011553908901507376,0.005443000580091877,-0.04848086968858696,0.02503451173516416,0.05603229309635411,-0.02311574876577774,0.027320241639122517,0.029436028753745024,-0.041676685789581516,0.01679671924392178,0.0029319694279687824,
LGALS3BP,0.071883918133162,-0.030534505633340855,-0.03437354558905689,-0.026079136329918335,0.056500653939295084,-0.023442536534281487,-0.009684650039350552,0.07956096731117346,-0.06910553192097192,0.02431604494414374,-0.0025847513035757545,-0.005560995911911437,0.06524192990162,-0.02790970093477736,0.03141242112981059,0.0236142843343285,-0.055585291084326714
LAMB1,0.03252393114530565,0.061914846443951746,-0.041123987044917605,-0.03888968559523175,0.049357933376808376,0.03627220413118953,0.07238495688452536,-0.07753010188236734,0.01779539702725243,0.07551089209278937,-0.03819587919172106,-0.07358710720597195,0.08698459005604567,-0.01055002835908226,-0.03161354158525868,-0.042863759432020164,0.08760013860984525
SPTBN2,0.01797642962304313,0.0531911826438012,-0.016520644602705248,0.05604846965348008,-0.022205751476092137,0.03965106825154916,0.06504571273354944,0.049078301364721515,0.024168413863555248,0.046870665661528484,0.004243639415368465,0.10011384810597143,0.10524111042127357,-0.025260287790116475,0.08879777944177178,0.04992496743466233,0.0373521779018248
COL1A2,0.033012562666862526,0.1210528439143426,-0.022164395512272003,-0.029898062675398934,0.07460686889229663,-0.011276539381497577,0.03569399233011364,-0.011640615213706572,0.017148981270942314,0.006547284433730827,0.037478369416837305,-0.038476716616446915,0.0534853355387719,-0.015666998010921994,-0.03664728186351296,0.0783804048910681,-0.0689085744530752
DEFB1,,,,-0.020358076768430357,,,,,,,,,,,-0.021103270413322633,0.08572166647257373,
CEACAM16,,,,,,0.012139018512390964,,0.1287929961487497,,,,,,,,,
WNT11,,,-0.02771714531309656,,-0.01457283427824137,,,,,,-0.011366231935309444,0.045121437791281374,,0.0643564004921995,-0.025340113697680907,-0.03361597516901763,
LGALS1,-0.0799385568215946,-0.09792561223424921,-0.04485589412704003,-0.03179844473040423,0.0064386424433998165,-0.0038285116805228964,0.009234206290487131,-0.10684699838016935,-0.05942769469524594,0.1371721225550734,-0.11581954472857035,-0.2133671736513601,0.0258800916833685,-0.09121193961345006,-0.03967690943544099,-0.09168494593788507,-0.07749137382109778
BCAN,0.052091967007119815,0.05855206422577527,-0.0007114148324483179,0.04077766081128785,0.09861998745840664,0.019402561448754903,-0.006832683806558932,0.1260043229209687,0.07601343546774691,0.1358589078104889,0.0857891151381438,0.2402933183332398,0.05360908992831886,0.08102042853383017,0.1605801678326333,0.17004831025114547,-0.03411321574868367
ANOS1,0.03367891225742292,0.12780349325132084,-0.04651253354267659,0.015952030912642086,0.08140616162539961,0.023608842354093162,0.011050709395539125,0.036675395948198825,0.03344112308280869,0.1579240312587048,0.11373087280324136,0.1348545364196005,-0.04245030611098751,0.05842377318372933,0.14339176311577087,0.10603346316127918,-0.036297205604162934
