,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
TGFB3,0.0256824427404127,-0.05987823693930034,-0.011249577592346528,0.014266130028144395,-0.011111856622297368,0.04879358774174155,0.08710519920788343,-0.02308613802567699,-0.05686230074665484,-0.03266342133440655,-0.03475075921928945,0.010748966180677144,0.010367650016348876,0.024697245172016793,-0.025791615442456603,0.022545978960366232,0.0005207983001787371
APLN,-0.051192803106814996,-0.03961519461445798,0.006815400409311533,0.03548627044212449,0.07197691203258676,-0.018452061013311614,0.1303278799072427,-0.028382543258560697,-0.06922907864915911,0.09576524760220705,-0.0022730574565015776,-0.006696079105333213,0.05039550678507661,-0.01361156293260517,0.009338190321533548,-0.0273286579592064,0.029112869487332178
SHANK2,0.06988986034745902,-0.025010494557506167,-0.005084279541366351,0.01686105254725057,0.019706246028628277,0.018226290673654017,-0.052448360270227354,-0.04248059955184081,0.08892504045459176,-0.056642724144542654,,,0.010803189226944027,0.07303525258422201,0.0833024553617606,0.06105012176873732,-0.02208062910859761
LTF,0.015383786596349015,-0.0712475199431647,,-0.017782179769033356,0.05562972799828287,-0.005675701270171311,0.14432955347849458,0.03964960363705321,-0.0912133118493695,-0.03919531554653342,-0.07512947657467116,0.05534721888929431,0.07213404203220614,0.027101685652132442,0.02157443277378567,-0.016981138302154763,-0.10970886187558908
PYY,,,,,,,,0.08718455711359183,,,,,-0.026719155220269214,0.07783889453197626,,,0.045971522760398606
PENK,0.0957664416724419,0.018328868305195135,-0.035226193305064456,0.005998150387482319,0.036436252719908344,-0.018052512531172096,-0.04557882686656363,-0.033847316279042965,0.01624089967348331,,,,,,0.06458923078838164,0.1314301703160562,-0.01681790168751247
CTF1,0.08149925695711802,-0.004815355635356415,0.12673878738288052,0.011541414538569989,-0.04355690885936466,-0.002284543694072128,0.022906973539991334,-0.008299815720732209,-0.032804043357302644,-0.04693390726776142,-0.05088460061620763,-0.03984809689250874,0.055385604748731374,0.07630810209545068,0.0744055435029505,0.017342002774905305,-0.047802757998436654
COL3A1,0.04605421863918894,-0.030581625891753905,0.020252147076406962,0.021005825146411687,0.010110020395951397,-0.012788521458322674,0.17650664683784179,0.04492503517734957,0.03543978703037957,0.05825570035461113,0.022768350625576056,0.01604100749124975,-0.05438730010740037,-0.05720630394916099,0.00849324159537218,0.04412787568869437,0.0918264862994114
S100A10,-0.05395755879980136,-0.023365551391738064,-0.01980054542199703,-0.044285336772417846,0.06169496095872091,0.007052027543404531,0.14392652369482858,0.05409929669032714,-0.0928335962827761,0.0512902403107277,-0.0805211492044025,0.13778156179021836,0.07553214385041454,-0.06464155563175669,0.05107466371282885,-0.004616392104699505,-0.02695006423247435
FGF13,0.057034160805884956,0.03012524213547795,-0.026993509596581748,-0.03687802376854198,0.07352099999597768,-0.0044895696029770915,-0.09307969376188872,-0.007597173096373509,0.11868562872891178,,,,-0.000911620256039287,0.025645292926627896,-0.018506058851129294,0.015182468551259529,-0.023200760993291273
SEMA4A,0.10283589652028918,-0.03208477644716823,-0.033286191637674316,0.017361348154445407,0.03933303270354642,-0.021534494493813613,-0.036076798889366254,0.01773592017271473,0.07152207347715278,0.020844843121542254,-0.051577359907791324,-0.003183602379975097,0.002688951603712872,0.01923023352977189,0.006396415709700443,0.05411176226884866,-0.04943497198377764
EFNA4,-0.0005028909315366408,0.002162566903268242,0.03592542997498583,-0.023537111886845777,0.004521663278779394,0.0575090257618938,0.14188261647060876,0.0743973486853679,-0.019428312151827838,0.014582974112984218,-0.06951940091535543,0.04920674278224391,0.10012339103943857,-0.030588167108208573,-0.013255077578109106,0.036832082290618115,-0.04339892647208641
HSPA8,0.04288092985412723,0.0661979274991452,0.020773810692804387,-0.01034258297898222,-0.046241105303625775,-0.084665581649673,-0.009541645370772804,-0.031006878694934556,0.06682389146545313,0.0006466946869553352,0.06697793784242612,0.026790315998832765,-0.04874218629232201,0.05727158518139563,-0.09385689367214867,-0.02259873300107023,0.035577364311703524
NPB,-0.031125378814222542,0.027322561258840937,-0.02217857860596303,-0.02285204669126502,,-0.015442805422487639,,-0.02242308949249132,-0.053515740273294476,-0.08413121915260845,-0.029761935064388585,0.02371761458675859,0.06057531691771041,0.03499340495362202,-0.042769058876474586,-0.002107746499796581,-0.026001563570833226
ULBP1,-0.04539236078644381,0.010712583635532503,0.03257738324540297,-0.010096632021611148,-0.01838958407507485,0.0300774519166149,0.050276614717208894,0.025376145168813456,,0.00385422858986655,0.021480046935841386,,0.04074692306141443,-0.010861701835704334,,-0.02347037041513865,0.030112806228336935
SEMA3E,-0.011937981163256388,-0.01947600415426327,-0.04432921994777008,0.0027929846633951015,0.010516985792385384,0.09817846880290178,0.0012885300044382293,-0.0033369888488395754,0.062103012452230454,-0.05156589551678572,-0.03980527325495716,0.12168121852981828,0.038152489107189665,0.05178055141648781,-0.010764558758753111,-0.0020672951538311334,0.04431193044257097
FGF3,,,,,,,,,,,,,0.06562970194441112,0.13397253112728355,,-0.07253890487863762,
ADAM9,0.03010920084510372,-0.026325981730491384,0.01744135317212143,-0.005388877419570038,0.05609575915999894,0.03603420952930631,0.10414456194834382,-0.0073180611069313655,-0.004817021906310221,-0.06250777666304097,-0.003771372485666082,0.12400801575896464,0.07017124202754904,-0.08367411303051663,-0.014864308921584952,0.05857269862236096,-0.04944074380132838
ASIP,0.02629729968899852,,,-0.021050708988977637,-0.02902626687057503,,,0.034328660254251964,0.008456856127785831,-0.010555769536004124,0.01830061595831123,-0.0050659100980063165,0.10056851570698895,0.06825190112865662,0.00864304939471979,-0.046681618013296566,0.036226206576433224
IBSP,-0.050120437753892494,-0.055951703001119346,,0.01043719285910143,0.06813797977925734,0.05083569646952574,-0.01871955890564668,,-0.04961069327937834,0.05965628665031084,0.08677262294151009,0.028507411433197315,0.049658468768614655,-0.03976528779805227,0.06149525071599119,-0.011039945045866625,-0.032656582335676206
MMP12,,-0.02581525957580581,,,,,,,,,,,,,,-0.022669322674374198,
FAT4,0.09287381034594468,0.00778684121725935,-0.012221217574432676,-0.022636730571340677,-0.02179140932150961,0.013821820697980951,0.014320208907258797,-0.03055351908357033,0.01725564269439757,-0.0010331500164056028,-0.04512844080502105,0.06135347514996265,0.03165857345909885,0.007852900786174146,0.004139038690129183,0.016819080318028912,0.041961606427848845
MDK,0.06262515474271091,-0.001674848123469668,0.06541367798738824,-0.01202472701453184,-0.06309417567266237,0.06187679567990634,0.14406455346285443,0.046570748698298796,-0.002606920015601291,-0.03167327408847921,-0.0305338268314765,0.02593090224415192,0.05342957839687524,0.07923223509967854,-0.0306226692780517,0.003499243094523213,0.02942088913172356
BMP5,,,,0.01749550954667687,,,,,,,,,0.03022223397476144,0.05973715619195357,,0.027373569130888276,-0.0002922787984856635
CAMP,,,-0.018824904735075823,0.034322241232387064,-0.002994393447602332,,,,,,,,0.02701760416988904,-0.015781146020742275,,-0.03319691041823851,-0.018373113008337938
HSPA1A,-0.010510772878997935,-0.02890249551814068,0.023084674766485302,-0.06258287677271467,-0.005431998920224196,-0.014969412435543401,0.013371296657011634,0.07221316986287792,-0.01623349690305532,0.013513333496830192,-0.018719525749040372,0.10120886216272927,0.01974768984803682,-0.06281395994429143,0.041096914870652534,0.032240816269992,-0.04844335253809279
SOST,0.13394220461554493,-0.03131089061733104,,,,,,,,,-0.04165142159084623,,,,,,
SEMA3F,-0.004371040021849087,-0.029071191997480178,0.007093459052840064,0.03439180950695859,-0.04470158902680145,0.019384997897285056,0.06451773717614454,-0.008120808740847512,-0.0367688454586996,0.044657933862918255,0.07720780927275679,-0.07434135301580982,-0.08109147556235917,0.0468858730264659,-0.01279869206372342,-0.04092313818308577,0.0007769504033766634
ARF6,-0.004571956715739037,0.014610667669164355,0.029596731720313945,-0.042091292436529704,0.00701936013787852,-0.006859016977165421,-0.006454093229810501,-0.005709290501215634,-0.04282811154558928,-0.04976721304418595,-0.013399363650227222,0.034865125681139635,-0.08670414784718786,-0.049685778135715425,-0.07333582243752587,-0.003220895436350889,0.009781176344330995
IL6,-0.026446670773378058,-0.024559984684588063,0.039682506705965834,0.023171624290879718,0.005208783312164171,0.10796198075022771,0.016167021998602184,0.05137672391792731,-0.05441579267736182,-0.04521131825632984,-0.0002247160421070147,,0.012094144105072252,0.05027616071309631,,0.04362650381919605,-0.027983874947589145
CALM1,-0.02097784209564151,0.009487514363347131,-0.042059131288903526,0.007004741707248711,-0.051814120262173184,-0.08143819464037963,-0.10407135948404343,0.04221853247640415,0.12235658665709459,-0.12614817197246644,0.06506489765474066,-0.0648477844707396,0.061307421067268345,-0.00848904360207446,0.07776547087827368,0.020578515720233205,-0.030068491658801644
VIP,0.08703670028231023,0.04858615095185057,-0.018781043806737775,-0.0005511317401123961,-0.005276780621824852,-0.05982530139629882,-0.07730599697564841,0.013557100332362827,0.08223044898922045,,,,,,,,0.13204215885179565
NMB,-0.0063497024817677555,-0.014489358128690831,0.012223715756228123,0.015115716149642425,0.004355462104677671,0.04534825407728039,0.12071811172627057,0.01295963373914806,-0.055279002915060715,-0.06340453575690867,-0.0368871757937628,0.05682492209258191,0.016680987709839074,0.12956509157098672,-0.011614985950120995,0.050816410436193414,-0.013738599974585743
CCL26,-0.03542958121978301,-0.002912220228744065,-0.0028569877540387508,0.012878777645055534,-0.03130115388603446,-0.018553549718472204,-0.03733125582199463,-0.013959475355465456,,-0.03542309226707986,0.014834432598967084,0.07876657206278732,-0.0546292293165617,-0.0372012306234092,0.023202320554158738,-0.04035414815790611,0.012745613647965578
FBLN1,0.0036574994602168085,-0.015661530251488205,0.03698469768570728,0.03791598227129357,-0.009423013086163072,-0.0017544263100068575,0.06036096733437898,-0.00017898373781559632,-0.08112210244824256,0.05166224203612572,0.035153128991161686,0.032955450780873134,-0.04174596304640277,-0.022908311673421347,-0.032517457889347845,-0.01820575635813983,0.09646880748911034
SAA1,-0.0023490687074488726,0.033801251133195424,,0.007029259349320233,0.051446716083027685,,0.04740892666798812,0.05215140784256685,0.010559765823897593,-0.04727604528523615,-0.053088422958743525,0.09920296872887657,0.017306654355177316,-0.1274642445109247,-0.015529836409687437,0.025248162908289393,0.030867973248715787
MICB,0.018984048192316073,-0.009072943090290966,0.051267164054554365,-0.021415233807629244,-0.0337204469915787,-0.018747967442247798,0.0401889949949447,0.01068357451874696,-0.03609926531483189,0.0067203696782279386,0.11464341783588984,0.10037144844466962,-0.027122618382193327,-0.010060421737892742,0.017746809868028148,-0.02378463307462534,0.04014014028446869
MMP13,,-0.0074465603719354395,,,,-0.017509302312638666,,,,,-0.030940828630248718,0.027832422437172107,,,,,-0.016817894582566478
F13A1,0.012371752343815231,0.02909546934736975,-0.016103107665572238,-0.02529507739963771,0.04802860820092135,0.0587047863993411,-0.032361247033058885,-0.025206006781815313,-0.03335660111160629,0.012056318889628536,,-0.03943493906906236,0.011719879713556394,-0.09620111346128217,0.034904897971235034,0.06340957164889402,-0.02074383271896171
CXCL11,-0.026542442846593454,0.05962283809194287,-0.0011153566540033164,0.05334305307608741,-0.02636595618262445,-0.027495291199332448,0.059351187963722254,0.0003735777034382986,0.08790653395870437,-0.05331626487979257,0.05152390758583498,,,,,,-0.01101632243647619
COL5A2,0.06152395214715009,-0.04282067435402625,0.061826960705777555,-0.0041170058265466,0.0022427469999224087,0.05670224745704855,0.12918888919251098,0.06998929444511154,0.030316666609466913,0.08502264347126663,-0.010059236538412149,0.08142841978662362,0.04303522716652933,0.02860025823017804,-0.03307101512734819,0.09996590991911113,0.07277227593391229
EFNA5,-0.005853324660230345,-0.0016959276465077547,-0.03692319369127928,0.014124659911516067,0.0033110872308020154,0.032459895854095595,-0.05372817434960172,0.013354229060360323,0.05785783275540338,0.03704340087195649,-0.041196426665722,-0.025785468560184745,0.011466720884543438,-0.008322704033446907,0.07037043555163587,-0.030670542802712718,0.008768571445817386
AREG,-0.022552762023825272,0.028424416689372647,0.05079353675765216,-0.028885041794382352,0.047445744133418274,,0.012343435413869437,0.04966057961050319,0.05797786213937268,,,,0.0386909459216467,0.08268448652856693,-0.025547571946356824,-0.018800333816406507,0.014135928976197618
EDIL3,0.057629614841157216,0.032791513205849866,-0.033719372721747604,0.032410946712043254,0.03215978507006918,-0.040534522850877885,-0.12332691792660397,0.003826121214618582,-0.15123491852116935,0.03628226585963126,-0.05316584598259484,-0.061973039878931636,0.05245765419764058,0.023495153248669763,0.008505999832326328,0.06985752311711309,0.05961285669746333
CD86,-0.007033897004607351,-0.02336956343437334,0.008658556543395797,0.05890215474114485,-0.004086683935954608,-0.027116328054441505,0.006394512654057531,-0.029715937558658246,0.015799964764981633,0.08383747290302614,0.04219206483931896,0.029134738512077228,0.04061727022021275,0.05347921069021308,-0.01840259769837393,-0.015084174668302471,-0.0140965029392586
AHSG,,,,,-0.03074642765138297,,,,,-0.007106940698496963,,,,0.04653884705085756,,,
WNT9B,-0.03085624849125376,,,-0.020735902941611,,,,0.05065343618936502,,,,,,,,,
HRAS,-0.008574224428077034,0.003045725923344216,0.007623555489955199,0.034466899498663585,-0.017184701831327923,0.017054423856152925,-0.013591424191837977,-0.01845957788868027,0.04006349797340119,-0.03106106036529272,-0.06085734531602936,-0.0017100674119525797,0.015150389339005529,-0.028960708256046446,-0.0405424904235905,0.017494808918676674,-0.07782681424464459
C1QTNF5,,,,,,,,,,0.010026944425502792,0.03433183029737096,0.018362812903028505,0.02912640917439059,0.029924214730038153,0.02187696951149727,-0.02661026702339395,-0.03420863832126896
RLN1,,-0.026594884526372948,,,,,0.016136784882451384,,,-0.007252448862880223,,,0.02901528103794751,0.0468056135287456,-0.017927701840336676,,-0.013217138707722469
COL4A1,0.0021711870504515594,-0.019249184698873094,0.02810667321702685,0.009337140840528608,0.004398154959393474,0.09689717426588958,0.13861086462176592,0.012312431967877936,-0.003869632824301964,0.10233128822510189,-0.011014729762524997,-0.019913593511676188,-0.019276337038227218,-0.010260276373418606,-0.006567630095330033,0.007970392623692623,0.04513829186129157
CCL3,0.03127182508374368,-0.0460763771103514,0.05093363440868801,0.05586699099119131,0.03652148419142546,0.0010521902717387072,-0.0029879534199863302,0.06043503250550928,-0.06927851468484597,-0.046109371022783764,0.015566184337818681,-0.023534203289817427,0.07669501125828847,0.01909644689883209,-0.016585340057157928,0.06258398943343298,-0.021832090836553134
BGN,-0.01623255793682634,-0.02583494045432443,-0.01519906829047858,0.03675935794249818,0.0219997182423632,0.03109985714125839,0.059428150971299304,0.06867076120645407,-0.08814499042040354,0.08546590627700695,-0.03779531901156338,-0.027473716372306688,-0.05204517902698229,-0.044486094517622685,0.006422578206722995,0.004039682571683043,0.06914939740036896
RETN,,0.036998139269577644,-0.01854307600318628,0.01909054206967137,-0.02427104178700754,,,,-0.017491144199471422,-0.029914762728575114,-0.03885466169777133,,0.08847577182551002,0.05468090750432142,,0.01088900735341594,-0.0229558729333785
S100A9,-0.06630958706169593,-0.04648225213389575,-0.004763415180591589,0.014909058436189998,-0.0022634574859044967,-0.0005960387671781815,0.16957256652959551,0.044601913834203505,-0.07593990608788412,0.030677903301859127,0.06014125880250501,0.02890643228155388,-0.021711781083568565,-0.05089913418887622,0.06708500013264118,0.09382350716095701,0.01400762251575992
HCRT,0.007997982341088962,,-0.03177229847418652,0.02207612848556456,-0.05195904856101947,-0.015311480289016821,0.08141418208509099,-0.005659894358050813,-0.022347716996228974,-0.07427554746669558,0.04163590188514497,-0.028114494731183107,-0.02371090083020262,0.04968463302006509,0.017680916436997457,0.04500576902558752,-0.012074427613569695
FADD,0.02424104321956309,-0.041623186209147074,0.055478936995613015,0.037411827784048036,0.03237425952343281,0.031320466765472274,0.07311623661625329,-0.02359619435492732,-0.08919208917378275,-0.10764439762820956,-0.03637323613261691,0.0952474897420974,0.0223805282128914,0.01806798923259161,-0.0639074160222375,0.029738866286423762,0.061143552357716645
ACTR2,-0.02505346182245701,-0.06663497460743759,0.015607307627586843,-0.02188327994289148,0.03393053220538999,-0.022984425184690096,-0.002223064115406717,-0.017957841192365376,-0.030870755607535796,-0.045112530757221825,-0.050654124223653355,0.021445950242827225,-0.049063137071168855,-0.09264006913326027,-0.05154043945827635,-0.000302878603817522,0.06539161807826778
BMP2,0.06955207949094401,-0.05843584514683097,-0.0285227897445326,0.047821471086199274,-0.015285800413472722,0.08472351589394769,0.015276973941761427,0.025882825903560263,-0.00032960090063767033,-0.003980066581410162,0.026838661130495677,0.07040089895848267,0.032878020583306064,0.04107865412015543,-0.0473428975853087,0.02190636600249055,-0.004845295975500394
PDYN,0.05996405926483732,0.10058134683381838,-0.03747215912170028,-0.014691813189737264,-0.017109274676528185,-0.07368605699988884,-0.11714219357284857,-0.010987489916947814,0.06966817133488826,,,,-0.0396456101266965,0.02029726890777771,,0.032057259473427295,
CD55,-0.03688752975620752,-0.05281434209410024,0.01477467980498629,0.0048756344009844655,-0.04533464665946541,-0.010995396202365334,-0.0168906113939265,0.032162146943202304,-0.08424967507111797,-0.08788518495319489,0.009431005381790853,0.03920705614898575,-0.033319953659099746,0.05951417921542925,-0.021429947657178,-0.016070541380251716,0.04356836181731941
OSTN,,,,-0.021736205900566442,0.011949433645007492,,-0.025163369382949205,0.04438851791900241,,,,,,,0.09108799101240105,,
PDX1,,,,,,0.0047499120384162236,,0.07132494602245301,,,,,0.003004839266825519,0.08107368499087558,,0.013853394587566304,
CD6,,0.029434180617916323,-0.02516778367216591,0.02901412208720297,0.06691516497790055,-0.0017397164901420605,-0.02049449314235859,-0.008552088105904411,-0.024100672338386905,0.09108981373339373,-0.007491196173922887,0.01514579450119588,-0.03475497527206443,,-0.023795515986575456,-0.03178789594063592,0.03114565190486373
IL16,0.17388825730648988,-0.017984288239819884,0.0005207123180502421,-0.06562913421566215,-0.002324078854014715,0.03472800423888786,0.03904793274866994,0.005799271761943641,-0.0302833047542343,0.07736040921656337,0.031833976146406394,-0.0301780240131871,0.04884928383273215,-0.010201966866904099,0.019321469978011284,0.021040009693271924,-0.0037555399811682573
LAMA5,0.033588277173816135,0.0029712842286795196,0.07547569687418314,0.038991881576276456,0.052146817098526886,0.021289594163060813,0.12045035405838216,-0.015811039506883687,0.028673973269875266,0.04116369181069605,-0.059617775778467726,0.04184518851167632,-0.03406240392314485,-0.02649963108945265,0.0015908301568658717,-0.002371112600792655,0.006597897486348172
RGMB,0.03707196337585917,0.023113256262532026,0.0755637344569436,0.03026884686952364,0.02873237756046695,-0.017465957002052977,0.05930854440512215,-0.026645803283857513,0.06252724577946178,0.11107274269775134,-0.03206483807974942,0.0390811336942393,0.03256964018339703,-0.005771266440056791,-0.0024004005998880845,-0.04677107563177652,0.009349679356779434
INSL5,,,,-0.035492672304200085,0.016912479549805792,,0.0385076893256238,0.017275856157246246,,,-0.044598546883217884,0.04501982411319708,,,,,-0.023078597620742176
IL12A,-0.054404652074149316,0.029498584042236042,0.013450621944686606,0.008065375973977044,-0.006620247432957866,-0.028367285791900995,0.13283515963117548,-0.011275900518890814,0.14149340473067598,0.03216806242985503,-0.01631671639778288,,-0.035863599656969496,0.027292408028116125,0.010994266667964405,0.13019598559122883,-0.037354410554298924
S100A8,-0.024433471262931248,0.005143501866831599,-0.005659651193665808,0.06241327408189003,0.09080283397429222,0.03870286833150257,0.1609088508921438,0.014358240879555294,-0.08465473780226798,-0.013592088286094138,-0.010668836643453831,0.0045028322820261845,0.016239934445116233,-0.07276106175726167,-0.008663405465761116,0.09930114999700457,-0.018260246165969114
TAC3,0.16412775871015584,0.05422858590869705,-0.005711536485560793,-0.01605563977876016,-0.010234938665448005,-0.025144510636477952,-0.06031817201409087,-0.004576002630953909,0.047227351921181,,,,-0.025827604879293642,0.00029888419973254915,,0.10182082492528205,0.0318362616135377
TAC4,,0.003873115373231791,,-0.04003228125049669,,0.009929117132973115,0.01354768318169245,,,,-0.02434413640000033,-0.03225277710828967,,,,,
MFAP5,,-0.028092156940915724,-0.020694986101191817,,,,,,-0.0008902766814167003,,-0.009035171603141032,0.023467984963559476,0.05943134240902897,0.014205343175496387,0.01290995314844912,0.017795615432151215,-0.014578492352860037
CXCL16,0.05523669760222958,-0.04546389847406257,0.026595097355492307,0.028936401690795307,-0.1094501369822314,0.10231759467865896,0.10135855987946871,0.005727319249620778,-0.09199800950516242,0.050438823191221276,-0.0050965777127865534,0.03820181322630412,0.016442820761480514,0.012504722665161769,-0.04794545277603992,0.010122567818623357,-0.07182145208537495
AGRN,-0.002982929202740739,-0.05009495090687314,-0.019038076194303796,-0.017853323756324264,-0.02073706196183815,0.06792120351825078,0.10536537662304082,0.010904664905657387,0.017688290349665663,-0.004502489987565488,0.025124358794371235,0.0009799593462471465,-0.062765641387421,0.06372890981659528,0.031885753915534575,-0.021120280228628045,0.0398595016147126
COL4A6,-0.05488933932076724,-0.03584747276134999,0.08756726983248495,-0.006965700138945355,0.007109999166102278,,0.09621130257471051,0.05317175373795688,,0.14640068347083632,0.019079457745432675,-0.040198720464572686,0.0613951178850579,0.08270308828000092,0.011159333001929735,0.03335680954530243,0.008457011070232223
FST,0.032214097301963285,0.011691064327660735,0.033006938782854184,-0.018817441724095888,-0.02138561449875798,0.04986230104367462,-0.024220220738589354,0.06967360297859491,-0.028712218419944452,-0.03502433251052269,-0.011827718816027944,0.12929957035972373,-0.0345588911929993,-0.04067182543174329,0.057941490199099006,-0.036043224757063466,0.0019741647202490163
MEGF10,0.07424301093795849,-0.03872784606534957,0.011963933938095618,-0.009951294889819409,0.021408446220011212,0.056499517819436997,-0.009730496582665261,0.008615547933591261,-0.019226396778914658,0.0009248909904741432,0.0438909239151493,0.04485815291479657,-0.014373685223699296,0.0850279610783419,0.028447393537225748,-0.008621826522088101,0.07145688671507916
C1QB,0.007258238380555847,-0.00921883887494371,0.07515288885157799,0.06438285913205856,0.00013307274051560638,0.09566358471053539,0.14574314966254537,-0.0006914264719337746,-0.10480835127941289,0.05587273879913096,-0.029134235290378833,0.06490122356761645,-0.01392482227748899,0.013897157690710598,0.05842981624559282,0.06924648699309895,-0.04791678709801574
HLA-B,-0.007658600153125085,-0.01745888074136576,-0.07735768242602302,-0.005997130902719247,0.04880289014664186,-0.05334950297436689,0.14512292871525884,0.02658839344602452,-0.12458293813051445,0.015006011298559423,-0.10092215189781502,0.041878604659029206,0.026602935266731787,-0.08094623770724851,0.014974595265095472,0.010174357109680211,0.024589885564272176
PDGFA,0.0008184600173780859,-0.026714194233667204,-0.04199065000280838,0.04138935432106093,0.03827951992081706,0.00841456474344935,-0.016374472794386828,0.014721630894696348,0.032478882539808726,-0.11176237787608084,0.015782359066532685,-0.07804942303276716,0.012885899719747953,-0.0992752155238175,-0.010653187149556093,-0.0067274353551909204,0.010992856998978657
LAMA3,-0.015102098495284983,-0.04041914281597314,-0.026765901104702783,0.041586565524502433,0.05017141307100896,0.003509240813858312,-0.005999998224344687,0.02115861492032908,0.10295695129982246,,0.017387765859264034,-0.01942138677980458,,0.04842030355601417,-0.020923821393880614,0.03216021871101961,-0.025314495054634848
DKK1,,0.05601080720973507,,,0.04761287198693131,-0.018553549718472204,-0.04638963940966881,-0.0236063994142917,0.0005909972242456742,-0.043290812922467566,-0.04429942227570484,0.05212455736340791,0.030007110191322222,0.0668166662269212,-0.01878897224591301,0.011074666233607842,0.032988293821832805
INHBA,0.001717508520146198,0.06091887914668572,-0.018543073308116702,-0.04603197275242742,0.0071238225495202125,-0.02922683206502211,-0.06424776803482055,-0.02908140924555622,0.021786017210350825,0.0412742964436413,0.036621456729428965,-0.0019386836073624122,-0.056104883143162775,-0.05096747727410079,-0.013382515750531416,0.013462431637925683,0.026692959343908026
LEP,,,,,,,,,,,,,,,,,-0.013418610968928497
IL7,-0.0015798423472747217,0.04365645234172636,-0.0008270192119097029,-0.03432433472668217,-0.03802323158766551,,0.0899625761345376,0.012468484592714324,-0.02107181564672976,,0.029458162237309956,-0.03125778085082326,-0.031955119189804426,0.021241332924652526,-0.01961479044908839,-0.008198722499716033,-0.01595680833120058
FABP5,0.019320439704878276,-0.026534653182309718,-0.026608546910789385,0.06427968918679423,-0.030695220866606986,0.06397260611567775,0.08280246164669042,0.026946151554726155,-0.054923797802201094,-0.015890294635678936,0.07530879027316957,0.09013494213027304,0.0043434576132887325,0.0008452946466898764,0.00801187529837334,-0.02047777092295585,-0.04882858562287826
CCL4,-0.002877028522375507,-0.01659830257490394,0.027715012028548588,0.017536848608328656,0.06717168256621084,0.00623607773730641,0.0016097188663619358,0.05351557867106868,-0.046825667910079465,-0.001717088228841722,-0.06214693654084404,0.048698974691747485,0.023682667972559635,0.0033032083090639274,0.010970486134145842,0.020648764787818893,0.017759625255659113
FBN1,0.09856663486451527,0.03083742570882233,0.0030984391722913987,-0.013331270812993484,0.01822379552338544,-0.008043065044027149,0.06526279820472423,0.03259215108270494,0.006946651905061475,-0.04325924387466921,-0.07279240004802348,-0.0222872608628813,0.043195835165680416,-0.0006689016963433245,-0.0765686211892557,-0.02052952686295482,0.0784512789581821
TCTN1,-0.024145815538387468,0.04444447589005417,-0.0043323995603173505,-0.015225549997524445,0.03110372700176393,0.05197084650228234,0.14165531688799163,0.026593954367256437,-0.06294756699902872,-0.012829062531922198,-0.021350786719198954,0.10816273399706815,0.006485977956381343,-0.00906757350773359,0.017314871466168766,0.03263825533296452,0.04757984098261072
NCR3LG1,,,,,,,,,,,,,-0.0471226130734286,-0.04710580084960137,-0.01961480086385899,0.007798506710093926,
BMP7,0.046855172901093804,0.03902006974139192,-0.028977892599398196,0.034573309416259676,-0.006100684535192263,0.022008316833497743,0.06905653173578773,0.008230112867536592,-0.010347377480249791,-0.05320408241489699,0.0342453425285042,0.006613684014610212,0.034216488687159506,0.01356207527186124,0.046610882621118725,0.010155089790710461,-0.017009528691872746
NLGN2,0.0032932230783878297,-0.04806718106899538,0.06580458570803041,-0.010720305766548092,-0.0196498837868163,0.04839667219339354,0.01440929032468283,0.0555724650311778,0.038283579119454146,-0.03493693890745057,0.02506987476381213,0.06665424441937463,0.027770096206146656,0.03733039866054694,0.05082526935937095,-0.09857392466046028,0.017995689213771728
CCL25,,0.018423306466935865,,-0.01795754335856504,,,0.05778102811575346,,,0.019010851806960553,,,0.04067427139300909,0.0633298059706923,,0.04770195901127818,0.01968372781736663
NPNT,0.1072605366036262,0.028557781703504696,-0.05961388296032469,0.008156148810400957,-0.03891190601420982,0.04292531053169954,0.16732299642867013,-0.027444394305441905,0.04418201398430919,-0.008026728991524753,0.06290960336068546,0.08259721940512191,0.03081303370830731,0.024494820953548428,-0.013677201065507807,-0.04361832722546917,0.019129347861569328
KITLG,0.03662452892707085,0.05220702758555534,0.04226259381535683,0.04657765768485867,-0.027038790733328086,-0.040712272930220325,0.06434071290250917,-0.00876156136410359,0.007970290075771014,-0.014200552799550337,-0.06971446076884531,0.09171832644521613,-0.016782633189885737,0.02366479672691358,-0.045141257965562655,-0.015732952485601463,-0.02083965416429176
MADCAM1,-0.01738743191021704,0.029907365427555798,-0.015576211986752436,0.020203455992154076,-0.0229524506543005,-0.028367288962816317,-0.03912599721372333,-0.027789181263744828,-0.009059074716952439,0.07926314844382835,-0.024464072367136592,-0.029368783589506068,0.014489037891778385,0.030652013366816774,0.049619971717483974,-0.0242565016149568,-0.035629787231679415
F12,0.09556034718289955,0.022145430386849088,-0.012037150088580612,0.05111243839356517,0.05108356109487304,0.013410578685424786,-0.0069628406138529265,0.05534034000815133,0.10321350240609042,-0.07068332662081704,0.09362797693682717,-0.012255884836769738,0.04573244017819174,0.010577037782358696,0.05155062992662654,0.09722247344336117,-0.017870137718001926
