,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CALM1,0.08232489069041034,0.050207668113288355,-0.03149855984347248,0.007640445761928544,-0.02059143412187427,0.02680276249885955,-0.09839458950316499,-0.07424129045852389,0.013974049587628167,0.1850302784897672,-0.012525911246234154,0.0956997201339178,0.09314969909808299,0.09459591427313868,-0.0917863346130865,0.04228513980048113,-0.03572548919028657,-0.004233643264776097,-0.07004600455359529,0.08305668032164304,0.006665659488064642
VIP,0.03706299511661038,0.017994705412556034,,-0.009104962813715744,0.03558546637466602,-0.0012152074016049436,-0.04789750861817788,-0.054714845986520606,-0.1118021420807593,0.04951118021167439,,0.04981762145821784,0.07854923887041737,,,,,,,-0.021317138938462907,0.029987768925246915
NMB,0.007062719768663498,-0.07256986248523453,-0.09656132809978128,-0.031087735169128126,0.09865409106658382,-0.043342298501419865,0.08150716279715332,-0.054714200112922065,0.15206857923289097,-0.07666896352547126,0.024909821413008258,-0.09201906896868432,0.008539762890060082,0.10051339107168987,0.06791311736505516,-0.05595268858559495,0.09636803697573987,0.0002846388510593973,-0.039617172088416086,0.05135938432378278,0.07415363637329123
CCL26,-0.0416394672493141,-0.025563799439927308,0.027348550391371088,0.026905895543346152,-0.006497169057162711,-0.001877959374320103,0.006920206498690245,0.034581644318823705,,,0.008774045347673025,-0.01751721498484195,-0.06596479477580829,-0.04038891881905489,0.022951669002351013,-0.04365689783680787,-0.0036688408246704843,-0.020414590819532254,0.03028797299142124,0.06991195106159301,-0.023991357605639144
FBLN1,0.06664196296499701,-0.026142173894610474,-0.02830296064704492,0.03798382880956217,0.0005266175001574613,0.0259245242340262,0.0624937266672333,0.06975407115806091,-0.0839344259852902,0.020486472696525267,-0.013880487626640426,0.013459742923630544,0.06804947044861691,-0.13063471562863602,-0.05050166893079183,0.10834036758005482,-0.05318927372201619,0.033580110173832625,0.004328869770349782,0.009058748657387771,0.040544733599353525
SAA1,-0.0010019865523184675,-0.04992341746103446,-0.025277925963408724,-0.012037486235767964,0.16896105825245544,,0.04601894014064291,0.2852341494049662,0.01840520107033684,-0.030846973779140044,0.08876963449206823,,0.13637950673101026,0.06282337257198331,0.028071640286290157,0.0872362273101389,-0.08411305810399225,0.03326341106781073,0.03371059004209303,0.06668571575117377,-0.03959474807991451
MICB,-0.01168704111718426,0.01343455538293516,-0.022181122684841174,0.05493101386942422,-0.016237644718898343,0.025036953115043108,0.04380758370464012,0.11945487988188369,0.02566447499152966,-0.031654831827364366,-0.029260884018666895,-0.028000780714087944,-0.03820309280728046,-0.06320693104295837,0.014870362412873425,-0.00018079632611190663,0.04223721667348048,-0.03329134927417446,0.01730774523906945,0.086318898934836,-0.06122161333926747
MMP13,,-0.018731010043667142,,,,0.02150470448192304,,,,,-0.09165034657456156,0.11425069036476394,0.09318494079783543,-0.05263606645942388,-0.019113471296961844,,,,,-0.0017471815683285758,
F13A1,-0.020960883056121645,-0.02855193239754951,-0.04700752295681887,-0.006421392153763843,0.19776743135305216,0.019944055588314004,0.045032799535047796,-0.12530091848104527,-0.021015552324785282,-0.050791807873232925,0.007232993357130362,0.05608946572256462,-0.0023513266223287575,,0.07348272131222178,0.0583801974277053,-0.044088856510434885,-0.027637783421461507,0.014552152505196037,-0.026347100943835498,-0.05989577464531122
CXCL11,0.007989069760965615,0.10319110423021502,,-0.003937052975570125,-0.0136473859344577,-0.030044614512256103,0.14304434944430702,0.24259305375245524,0.031501692410492,-0.028676124274812163,,-0.012979282231882421,,-0.06492060986092302,,,,,,0.06719509749425165,0.019829282526548857
COL5A2,-0.043870837877116854,0.08891403083635419,-0.07722331472796345,-0.03076014766550741,0.09133462977669934,0.019759922968330106,0.11546075854529234,-0.11654407522208637,0.03657527313401469,0.02554598682081701,0.019791416121735496,-0.05099100146569599,0.11165335343156944,-0.10298413385356736,0.07384699034906683,0.07053073689617115,-0.03812974257107838,-0.04319851108899415,0.0024594679716026684,0.016303554851918322,-0.006312819325385304
EFNA5,-0.08310801243915575,0.03935785242230995,0.12326810790246863,0.012348168762487262,0.0665132435445621,-0.01710440887864602,-0.0251508967536894,-0.039374931150724414,0.009604176850691166,0.04809929492073378,0.05014890877377023,0.036127644401593745,-0.01360224389749241,-0.043222922492184575,0.0005087729713957903,-0.010247534533964247,0.08299676227708207,0.023271484885862243,0.03324550393742689,0.11416948142670563,0.05074119536038763
AREG,-0.005234607758278764,-0.013909166143589129,0.03357054198199942,-0.027094575603682402,0.06997082772283214,,-0.047154144985632744,0.06352424957561284,,-0.026209722622255488,-0.016056513705701003,,,,,0.0503786355361135,0.07833554014326458,-0.02328159122484462,-0.032748956192451405,-0.010936500579047678,-0.057316140620817364
EDIL3,0.03481074541841607,-0.02216418510626565,-0.0830711489603617,-0.03004060533431646,0.06563939043866714,-0.02103697402971584,-0.14086378332513413,0.06091474021590938,-0.012120594565935238,-0.1356745839139505,0.04923293341233822,0.007351996552855721,-0.060099380718203164,0.057894079374298704,-0.10245753069115818,0.07564744910893062,-0.009843982821141142,0.063639919637344,-0.023473866983092645,0.021894207792188057,0.005727130158156662
CD86,0.009047009780715957,0.04490402364381074,0.042513981670719694,0.007618036696685064,-0.013160085462110607,-0.02123256785756298,0.11776511296817338,0.08320283644953988,0.06502812161981045,0.021568892903538653,0.010557671081386737,0.035698056699650094,0.0038226348715685423,-0.01601394509130132,0.031770692775589866,0.06740619849148058,-0.017059159943879194,-0.025643541964465486,0.03167025036979061,0.06642990545141152,-0.07054287374210032
AHSG,,,,,-0.03195021999757816,,,,,,,,0.14980038751136068,,,,0.03557840909680237,,,,
WNT9B,0.030439939716715245,,,-0.020315824613590255,,,,-0.03307082633652479,-0.0007092794015595286,,,,,,,,,,,,
HRAS,0.03394048064193619,-0.023232181692637414,0.006588468609539349,0.04313404662410747,-0.040215766769656505,-0.00940426718058124,0.009702712306342617,-0.11801362682776924,-0.08181022025853049,0.093239438889897,0.007138322670525286,0.08097855038084972,0.01917225030360683,0.09196152164642535,0.023933910005149935,0.0206543847763873,-0.0464977943086297,-0.05537906359822308,0.05987060606807901,0.07966696469563475,-0.056350171344160226
C1QTNF5,,,,,,,,,,,,,,0.015610976134054792,-0.0275121718557439,0.010817095247007094,0.003612462259616303,-0.030472822975269626,-0.01763232855259185,0.04271116069547857,0.0682967543631751
RLN1,,-0.016308798078884062,,,,,0.07176675420525817,,-0.006110589491057493,,,,,,,-0.026205337076496974,0.023160357788131275,-0.016337577078714666,,0.015495475482172939,
COL4A1,0.02091846812836754,0.02538253558100066,0.028690720078651033,0.004107795910469772,-0.005797278340245252,0.02735677348187963,0.1622986766047112,-0.17104185605508632,-0.04273744237914265,-0.039309972416616976,-0.0077481226992306045,-0.005024643992385352,0.11287203898837186,-0.0367914933104957,0.05734784965770738,0.033672017020951066,-0.007481706210597729,-0.017713174290960206,-0.03604668945406047,-0.009123543664398928,-0.026871705728278166
CCL3,-0.008955216913198909,-0.021045574992873312,-0.004114241955288125,-0.060307769852651745,0.13855376275915557,0.02756030811281187,0.005867957773554662,0.3597679944013713,0.04925716102334458,-0.1160412185814965,-0.029147635408811975,0.0008644238779759519,0.03473753448640008,-0.15202553588663406,0.06388299833918258,-0.012680489746687841,0.06993380648598746,-0.037417234196747896,0.09075124358135737,0.10764572106463656,-0.10898359512706315
BGN,-0.04708806033225181,0.04792345611214949,-0.05350742274674826,0.01137460541654266,0.04468866589206133,-0.0009446704561322451,0.08337339897788126,0.08976209429038995,-0.006937099984408802,0.0037766620776466375,-0.006170175106569282,0.026041082323412627,0.049523183400894705,-0.0997555061755766,-0.01647314972373066,0.0273378075136717,-0.0065025753746519345,0.020757525070252376,-0.024139932929591996,0.031450173243781326,-0.0195441737556801
RETN,,-0.021982768300172283,-0.02489410548516701,0.04587113681508448,0.010361312562596347,,,,0.10180225552733116,-0.014055732907357829,-0.014715303562899481,,-0.02907837275889031,-0.007502152900173773,,0.029202692599427628,-0.0013872625392118984,,-0.018898291609462742,-0.0398166767757845,0.01602767365515464
S100A9,-0.007917927793009767,0.028736942645601456,-0.009996581913121798,-0.07587270707966311,0.18442458429407643,0.025339739730116405,0.17204909244778002,0.05501159287842072,-0.049866726518443975,-0.15418370815517363,0.013093005510853399,-0.005367846037030416,-0.03887597920353694,0.023160677800438866,0.05586506349140574,0.008079361844481754,-0.029338332758214816,-0.04581633978311492,0.0452036615228746,-0.041859109541440044,-0.05279067364722081
HCRT,0.08361075673146287,,-0.025650320698357883,0.033728075702092894,0.007174488201916177,-0.020502277138491454,0.03647695384042408,0.009342943958775931,-0.02466720076404723,-0.023309407917498876,,-0.020122030173591942,-0.02006218694056245,-0.03694409049087418,0.017736447685041883,0.005839369577641013,0.0006047706837155072,0.01429856155866601,-0.030391990812221922,0.023278243230850832,0.026370433638881426
FADD,0.020977263529112052,0.03268090564459211,0.04414896763162627,-0.03861294818767495,0.026455024426247975,0.036096024888575606,0.05958493846347644,0.05099258860263704,0.10767268753698712,0.01283989825688521,-0.00907792674010369,-0.025344810345010106,-0.04780942995429058,-0.06577134934057437,0.0685739163693681,0.06601875865067597,-0.026221215719637713,-0.060856189946026845,0.0012319826443383107,0.08520951763538143,0.046124550347177155
ACTR2,0.015298724486765771,0.006062139965566341,-0.04048946587146734,0.008517763876816822,0.026355589514534424,0.05055877939914212,0.03544000429870737,0.013066970774088317,-0.02861694084442921,0.055093619173615424,0.10034077984881623,-0.04514172608398972,-0.03649826682842925,-0.11213711432301807,-0.07056094855226672,-0.05312482867124124,-0.02958795792470957,0.035712312122452794,0.006807769239728316,-0.05169999941464329,-0.10716043352389132
BMP2,-0.08168288695862,-0.02693537124715539,0.0042401304677511485,0.017376907105790842,-0.00425952184182129,-0.017987498005337485,0.02709580036263894,0.02622795143956411,0.08903656500733094,0.02068506264308302,0.030955711883621766,-0.02286233076143608,-0.008277303048260498,0.038916862718042254,0.09232783544751558,0.004589281711946819,0.07314497658090985,-0.007454881148433394,-0.03483150874912375,0.04004993256163454,-0.015168430124472176
PDYN,0.04643850993956906,-0.015814735172806894,-0.01683510065630044,0.047705468955478246,-0.021371166736228304,-0.02310431177081601,-0.09376265987968498,-0.10886084114073506,-0.12903275805437064,0.02669880017072415,,0.06439231245259652,,,,0.023143861060977256,0.06110453896695856,,-0.027610922713310893,,0.08696797649984261
CD55,0.025520264451402666,0.0070104546586912675,0.06765983749907808,-0.003772507195580718,0.07774591407746179,-0.021391472808502378,0.027401733535670585,0.049057908876182915,0.020788889156722584,-0.027987637833407176,-0.020423178331260717,-0.011392898354456019,0.03076703321451116,0.041206115259698924,0.03035959794066729,0.04063308158949939,0.014260601440388147,-0.005399748611931206,0.030332174208970854,0.02759440892326889,-0.02920163746053698
OSTN,,,-0.027804021180586024,-0.02693439579467811,-0.029668733993832793,,-0.026524784485708684,-0.04947183365227494,0.0085338349563733,,,,,,,,,-0.016864633608713233,,,-0.03719575826579515
PDX1,,,,,,-0.0011026059664347534,,0.00640240581813891,,,,,,,,0.0401410081042001,0.046616141999133144,,-0.01764349138193097,,
CD6,,0.01065187862779662,,0.024269974758564912,0.03251813371401818,-0.02239079527751375,0.010001007563417359,0.11729109871445416,-0.035221266804424604,-0.004082767269307828,-0.024843410348941778,-0.013968397459223495,0.035743474642104804,-0.04794712201937686,0.10070720105762412,-0.030723290216090132,,0.07386646634287826,0.049048941789913265,0.0465156344506075,-0.05180784465148022
IL16,0.08715373608944295,0.005696036337503414,0.008725141215008189,-0.026923514836561815,0.04565384582127154,0.044903817035430366,0.02132930043242835,0.06683894849552649,0.056860668634871304,-0.11142402848281972,-0.009825162956995797,-0.042916679073030754,0.01512117466814536,0.07629240503937514,0.06466784000565054,0.04036530075188808,0.024430548326039307,-0.014147187349747816,-0.009233963921509226,0.003314646543614363,-0.025680603795020972
LAMA5,-0.026921246874520056,0.03176722708030483,0.06783466556455942,0.011554326260841926,-0.02079633096726663,-0.01393461239583863,0.08858705925118669,-0.08352250004454087,-0.056060736970057395,0.001538704766445936,-0.010509725638328658,-0.03607178020263005,0.038567541333091405,-0.0616163235053693,0.10641752346124794,0.032032414584363636,0.03750500597675611,0.013259162560366652,0.04630455522330584,0.016972733907027984,-0.0024078101333154123
RGMB,0.0490615187708588,0.0708978357095082,-0.05161774835027971,0.011366354374118738,0.0016563525240771587,-0.053432522495854395,0.08645325718048022,0.04426437459884974,0.022060789662869305,0.1385864457753544,0.01417922974267212,0.06176516716852037,-0.005430506061334372,-0.08190557107428358,0.06368361015608029,0.024161254861618957,-0.07315191419676662,0.005627226552305366,-0.030480312355994195,0.057580618198919235,0.021939078544408935
INSL5,,,,0.04978027591064346,-0.02641856846431151,,0.03724355918382924,0.028652620930883978,0.014306844053500392,,,,-0.03015159189109856,0.03127737325853178,0.017705726589334097,,,,,0.02409513701440559,
IL12A,-0.045590614895922504,0.08412923930471444,,0.06898805294801891,-0.04253694514566355,-0.030997459172112978,0.07973828269833463,0.01972166947903028,0.04296602266473142,0.13741967504165856,,0.051821217034434736,-0.04077607418664117,-0.12586988861807155,,0.07632770392097546,0.005790522442606741,0.022169402943941565,-0.017254814679132806,0.1401578314345373,-0.015664698843824248
S100A8,5.281295116501051e-05,0.06317533490895236,-0.03339260729077497,-0.04796850639034361,0.18358581847117925,0.027776644863864386,0.17909358887680393,0.024604497135161434,-0.01442903747711874,-0.10300474408102402,-0.019050181537244006,-0.0584993256942637,-0.07488349519623412,0.03256612910302246,0.06504994729339714,0.05496946761575827,-0.045180948710591876,0.02656251661772972,-0.03149432150621984,0.001976475231264994,-0.004898831752391584
TAC3,-0.008060216942019,0.0748251317495171,-0.03350550016999531,0.056283095224600024,-0.05462710081658439,0.0039562979561651715,-0.03229423329690632,-0.05363739368618521,0.007642033003280797,0.028411934839904514,,0.08713425585012846,,,,0.08754777655317952,0.015269786268812981,,-0.02873553749948013,0.02807989248493418,0.06276382619940431
TAC4,,-0.05029535618624818,-0.03556991821604422,0.0007031941739835344,,0.03611165126860976,0.21615182996502183,,,,,,,0.03182081949697287,-0.044400824783652995,,,,,,
MFAP5,,-0.017226971401037287,,,,,,,-0.02323204348079074,0.027344341222423657,-0.006105144472005374,,-0.028249003969035725,0.030388061206547804,0.11347478159695487,0.032045690966321844,-0.0022543419405680973,-0.0018208249073478843,-0.02316865321793455,0.08380132063414913,-0.03959771381255839
CXCL16,-9.118973806997369e-06,0.02965039550763046,0.007514380416598848,-0.0022654165747469654,-0.06177313711501389,0.002623265515713031,0.1047704391545153,-0.020876064561619296,0.14381420733775468,-0.11231684168748804,-0.0074683454518849075,-0.05290949023327274,0.016153684555119265,0.007789376839052355,-0.004505910195904377,-0.027074163401311385,0.0818201481777738,0.017439906991390818,0.03971700292499805,0.011214306489210858,-0.01956187855051702
AGRN,0.03859535446272332,0.045075863431263824,-0.08257821003054967,-0.0030968750846226373,-0.0758990206681225,-0.004412253315537131,0.14157759006427212,-0.0730872492786788,0.0017022551152037256,0.036241839331325285,-0.0005612069172740697,-0.01836260461705967,0.1072096955798925,0.01451723960899529,0.08502921277827583,0.008410326351303439,0.028870519096699854,-0.03302413129926466,-0.030441072637638764,0.02441927614318064,-0.016680234399456623
COL4A6,-0.06696250864827356,0.04000806579764562,-0.0019528202133129904,-0.027730693247906356,-0.010339115766484054,,0.06391832484946157,-0.0034839641995670053,-0.01782032368168199,,,0.10626931776357336,-0.05147635137739666,-0.07444498708412642,0.10577945919579669,0.10011357319719368,-0.013758396553134237,-0.011278386377303473,-0.03996661618785793,-0.01687541285770878,0.03395509891809072
FST,-0.009606905723813817,0.045311339709062155,-0.015497289507738581,-0.00575047975160905,0.008962279819474252,-0.0013384244582372003,0.03838466448896751,-0.041848957297948235,-0.03679948659679196,-0.04182586547325041,-0.028273978246732383,,-0.03168405533259161,0.06348536559814713,0.11884473065344445,0.09006294833218251,-0.004649675982797497,0.023918152305805927,-0.05377220032019141,0.08435992710232738,0.004550535399447355
MEGF10,0.07838934142095763,0.007109204741680309,-0.022699473136791385,0.08441049551442265,-0.06045287190550676,-0.0018163526663569453,0.0006199660712573133,0.05192753656548325,0.060434340933115595,-0.06164167753134777,0.07847310106237336,0.055214070240341445,-0.04620068021915174,0.04236120896236207,0.03747662806568704,0.08610178288322899,0.033628338731823915,0.03960253238886504,0.047976050097869656,0.1170893767601884,0.11554534844815635
C1QB,-0.006162875721803079,0.006158193693511792,-0.046623047370321094,-0.04547868577400496,0.15510018107507043,-5.3731499591400284e-05,0.18203835874145358,0.35160415891191965,0.10265260718954994,-0.13516218548934492,-0.015928378677913482,-0.029628592593591192,-0.04506609791248581,0.02628875714233726,-0.0526601032281808,0.06751262364453552,-0.04528433537498213,-0.08406930542644281,-0.02755315954670682,0.020690699995277298,-0.04054522961292156
HLA-B,0.015629698186605367,0.08682970460104553,-0.13692000660067988,-0.017868656275815468,0.05157322986166853,0.013774901091773808,0.1538140760007896,0.456171677786429,0.1599026185791188,-0.13782427205537634,0.014280386615948763,-0.07015544598811581,0.08967897723666744,-0.007515195352635628,0.01362341486793827,0.05298910236649427,-0.008725224995747861,-0.04104748287032273,0.07982426178062134,-0.00035083609464347273,-0.10420397580899592
PDGFA,0.10896055683672738,0.02296849953795897,-0.027473460466154263,-0.008181990107935758,-0.07484808051038938,0.06121393192512243,-0.0042478283371385085,-0.13877616597246906,-0.036434509221759906,-0.0029861676086958533,0.04703189136120102,-0.03770940350332266,0.0008553585613845133,-0.0342169229012328,0.08809106572919516,-0.022635653151716974,-0.10351178015080342,-0.032718454482499895,-0.0367385613830663,0.02148932659379632,0.028131437110615245
LAMA3,0.03215808490091666,0.03087803053190257,-0.023672472622939287,-0.008434983558137855,0.05021356532540509,0.05592955667462634,-0.03679380051782525,-0.043032707401625195,0.026279115130336206,0.1611764709273838,0.0780442223700792,-0.026857362913114604,,0.07070943745437783,0.07655415539089536,,0.04892854593089227,-0.019067951254892343,-0.017444523559913987,-0.05412293822207837,0.12688831059811762
DKK1,,-0.019240736996791644,,,0.024830320219460064,0.017106972536839203,-0.008020632519229628,0.10565117390307258,-0.0424129428463851,-0.007785770766505491,,,-0.04773911545865374,0.04214097464352335,0.0838525492373772,0.07719629748398192,0.03467563149492275,0.012113053765314281,-0.019641203851403565,0.022368989201497,0.028618309332819218
INHBA,0.06445876794784436,0.021217867185483907,0.08747470040444141,0.014109840393742884,0.001373826276946942,0.012645299952845008,-0.09373569073996325,-0.02935317834258202,-0.016030964398278665,0.01383677965947944,0.08860535618180565,-0.022372759330912685,0.029555717565795357,0.037046150288558025,-0.015689672822626854,0.05163502692054784,0.012097998940011385,0.010976753437704165,0.03773254357700173,-0.00021183591867730825,-0.039950212030037624
LEP,,,,,,,,,,,,,,,,,,,,-0.028689280624795623,
IL7,-0.029318941193084903,0.14124904417426462,,-0.03362897512825955,0.027602015590953544,,0.09202749342713741,0.06667080231618001,0.055305690783984354,-0.03069588401797053,-0.024136176747108464,-0.01355278458606706,0.07213396313451688,0.1107286763846284,-0.0491971123773285,-0.005392775533228456,-0.007961928892336689,-0.017875026799240867,-0.0013144590848122935,0.03189065528198532,0.08247608222964524
FABP5,0.01795755116476981,0.03143102420170669,-0.03713393356614771,-0.016079304182505607,0.1076080021928164,0.014885831731142551,0.06942898279864565,0.2579183004063252,-0.013973507156085392,-0.0735858487391819,0.03011925669718289,-0.07361391521951838,0.03170513357029067,-0.011376436272210515,0.04693807295873042,0.04378787191408724,0.01613278368655728,-0.020042119291508544,-0.07817735703270615,0.1142799470037782,0.0036464623724407922
CCL4,-0.03871669386217314,-0.015880534985329906,-0.038636250114726864,0.005076349079031662,0.0960863293257766,0.07437560617433508,0.08340481671409533,0.38249256822563915,0.08260805557955408,-0.09715285359646963,-0.007525536883205115,-0.05053701150718763,-0.002337974758973947,-0.191330751003607,-0.01299514015234177,0.10161051916032125,-0.005620767334409364,-0.05564462456185102,0.05484723356505981,0.01313743817142115,-0.03961469053760149
FBN1,0.03843831560570348,-0.019785644523240317,0.039838817549247986,0.06384093769195538,0.08782917185871857,0.04167596625438286,0.06492437265437055,0.025794564224953798,0.06093935524772741,0.06521308811176761,0.07636924919724214,-0.024020210606220786,0.07494257884926069,-0.04000564329999186,0.08344435755755453,0.12888125289158078,-0.02176323658977285,0.00980242151556547,0.00312464522559029,-0.012647079779767265,-0.00380651563460802
TCTN1,-0.0010214378429499623,-0.0157769516824363,0.008648946469064047,-0.04330555204324194,0.08140344371733724,0.009243654010427073,0.09226260056970509,0.05016844934876588,0.18835857531834072,0.07181551849762592,-0.016444977779732597,-0.04789096543701894,0.051454263367636865,-0.0024263946711702055,0.03282533675786328,0.09038542396803294,0.08316585841699747,-0.003255388715273313,0.0029170259054535808,0.034994334109131386,0.08447167964410424
NCR3LG1,,,,,,,,,,,,,,,,-0.041656243627345095,-0.012279590874496767,-0.017875036290257558,0.022412961802728587,,-0.043716861547402175
BMP7,-0.0031496283983886123,0.051430617903097275,0.007775013374419225,0.011624040695528859,-0.14145727569903765,0.03635149324649821,0.05327624306750663,-0.05675087686390371,0.018532963453744482,0.05929683042255734,0.0562657999135041,-0.03425194694232006,-0.04813864489456038,0.01895201738675755,0.03146676788586281,-0.011936568888450861,-0.044984098695040615,-0.016721136514745397,0.06177098330847108,0.09265545918963224,0.056945071108304754
NLGN2,-0.01358436213001465,-0.007399704370543886,-0.0020372836005076262,0.05789778401744233,-0.014182700806404703,0.004810885711484023,0.033018151370094215,-0.08107218865623485,-0.06749195600548133,0.09012970635674263,-0.0011870522067092362,0.08184879561267579,0.027073521908975523,0.0928405426484714,0.06797597738088716,0.05563507183415767,0.04589798274264338,-0.013399665394797514,-0.05606452969425214,0.020114875297136202,0.0017201722727372452
CCL25,,0.047926395716751766,,0.0006579636587548105,,,0.13401560189423975,,,,,0.03908843565152125,-0.029779722518348064,,,0.09673469608181924,0.005398757582668598,,-0.0336751994139809,0.05651119685459406,0.04655139751240705
NPNT,-6.0283716243595675e-05,0.020823791301595396,-0.03367724302626363,-0.053069883244135176,0.008139299370982915,0.052228678902158994,0.08722943760312829,-0.2508395931644726,0.06104594749477102,0.004925720768073598,-0.026409064942044168,0.03593965034784765,-0.007304203997945097,0.044967403826182785,0.03726523447973521,0.08638570105090043,0.016929825596089798,-0.019539296958889698,-0.07088624840742468,0.048147256389293944,0.1282019000239816
KITLG,0.03674157389083823,0.051951630911204895,0.04097658986742052,0.014043239959829954,0.01644025162135549,-0.04068382426544317,0.03029114626530575,0.026321455130734306,0.05835857552303511,0.05607656164502471,-0.012824596984746821,0.017081184170789125,-0.01683802905434317,0.0625537999498739,0.08486106837499896,0.0884700244474671,0.012452960337410455,-0.04295525796173843,-0.040143237570002,0.11852611167647396,-0.00454235550235521
MADCAM1,-0.0404977402348631,-0.020393042305523405,-0.03740172140644458,-0.03612229181556693,0.006083504410934715,0.01922331402437123,0.02927202110750058,-0.07191806089850739,-0.005670462160057297,0.09332390243462224,,-0.01942374848020901,-0.03367092847342252,-0.009437184146382933,0.03977505064718013,-0.0045863721326307415,0.031532187672127183,0.019187210967187444,0.07728146694329897,0.08660666798070134,0.005821727596862709
F12,0.06378562624528764,0.07438407975786514,0.08764902948941579,0.0038730470088860235,-0.04049877378766894,0.011777430632059218,-0.03126756548678421,-0.03410654779486373,-0.06772686686942915,0.13507996531406125,-0.010164081260707728,0.04059613565440864,-0.006025298018397209,-0.025796167852423016,-0.030434418980760335,0.04807839610269394,0.050476217673622197,-0.005258581233643857,-0.05751757343271568,0.088491039442706,0.023621137848409905
S100B,0.05843076013228832,0.02626905667443365,-0.08702015787973953,0.039580160900909225,-0.09237662304088497,-0.04794441252521154,0.01331921090155485,0.22518188497316122,0.20679662403523943,-0.10634291737132621,0.04299753775417609,0.05617869611026751,-0.0502100788215943,-0.09735477866619516,-0.07084451821491436,0.02421639606798615,0.018809031809133583,0.028623805176171736,-0.03495308798017032,0.10783763741114069,0.06148719155709403
IL27,,-0.02435969410774626,,0.019534480233761198,-0.016555476903054932,,,0.023478772698106228,,,,,-0.02745515476237111,,,,0.06762460082903765,,-0.015021004678678547,0.02493066888196321,0.01757378157138683
CD99,0.02863992006169639,0.059751055472612044,0.024785631233131634,0.020343082682349616,0.16487580442882263,-0.0006876152955138254,0.13171711580835938,-0.1231561195917231,0.3255125610321541,-0.14090871105684252,-0.02428404882552642,-0.0936991080161941,0.05071304592455886,-0.001081889813621514,0.16987897706257948,0.12955189167750883,0.07174790994496343,0.00297139381833036,0.026759582290687367,0.014533933322054243,0.10265973286424612
PDGFB,-0.026200057575059044,0.02907783820857391,-0.03688852009911177,0.04451469393915845,0.012244893899058544,0.04988422350806391,0.0532012240006894,0.2045734254273524,-0.012665598970094585,0.06935467534547606,0.03150064899638947,0.0557092101099717,0.07181770929769374,-0.043398433614921655,0.0606471422820823,0.058962471030031875,0.025481584600113273,-0.037002520674174984,0.0739607444243951,0.03141626356769049,0.016812710125171937
CLEC2D,-0.06505682918748536,0.06606793774469787,0.02081937721775405,-0.02349184619671879,0.01565068199422115,0.03394447060096668,0.014995294408228686,0.04198829602086968,0.0822823893255497,-0.0115452112895291,-0.03792274449864903,0.0203109192387248,-0.041850351217546516,-0.010164035874016314,0.07975137159474655,0.10782190518305693,0.023464461977263092,0.007853504344336824,0.044446847586395444,0.0733668724699829,0.033863813165790894
F8,-0.005203378048588326,0.057363506212360596,0.03565722100665169,-0.015626529601657533,0.01077856331451608,0.05896720606059286,0.041930894421277703,0.04030444118523115,0.028601754736316244,0.06269648933647258,0.07016646695793347,0.01682779649119508,-0.024492200050370862,0.054136247983728784,0.08151677548042605,0.09278002683543543,0.07480817718643565,-0.0022210976101194623,0.012020998939895574,0.1763506912242393,0.10640789750269365
C3,0.01851428056288623,0.008889325858517316,-0.09519869475653026,-0.057430096142795706,0.18063221037787022,-0.03737754527938306,0.14862706426111116,0.38350652512350997,0.1544038202182211,-0.12845511166724252,-0.07574173322806386,-0.06139040935592529,-0.03581364034153749,-0.05138829353052904,-0.0006086020272001546,0.05765326341776468,-0.08396454734647663,0.01678947391400403,-0.012136599084414251,0.004312572808846872,0.0575131857013307
DLK2,0.08366584519940953,0.06137922886207232,0.03018522967286009,0.04813936103674466,0.03049393089345625,-0.01271987571002719,0.018988819006347135,-0.008296211467230193,-0.01820144041062097,-0.001147575867036677,0.04807850402528033,-0.018172418630217846,-0.025372812340004516,0.0023630148445574783,0.001614531432662639,0.08209332956002698,0.042160696437466144,-0.0190679588713597,0.04603402760718447,-0.01782288507371507,-0.07542667300243064
TSLP,0.022659655767269957,0.030671768571081125,0.028287634542560145,-0.04279376872242402,-0.009106866565375156,0.035001123866924416,0.1272351891867929,-0.020713435499928726,0.02514443818262145,-0.030695897993989824,0.13010695695750013,-0.015773175722370785,0.044222715707693816,,,0.077925232522873,0.07175802228155374,-0.015114264425991371,0.05016220998289776,0.017132663820172346,0.02451697343317803
OSM,-0.02168828489348737,0.018234725505456406,-0.015220745147585452,-0.0298376072058256,0.11338281886112299,-0.004644223703960079,0.005417168471405568,0.24334801165268724,,-0.10621269545604925,-0.017592452537321678,-0.03360345522087049,-0.024751745760803683,-0.030479759547940022,0.01497334101249807,0.04389629476972231,0.04065562105442002,0.02685504308571704,0.0370786456566158,0.0054438465618497365,-0.000683708732074382
PRND,,0.059737196261281614,,,,,0.05499257891923193,,,,0.019623825118515494,,,0.12148354895318263,0.09406805005055463,,,,,0.007823576235591687,
