,MGH258,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
FBLN1,-0.08818353746241318,0.055899955155550005,-0.1001212986033998,-0.03820927147035732,-0.0521188065675083,-0.0016473828743111436,0.03068927108288957,-0.06788508343248305,0.00603584667377243,-0.08542469442648896,-0.03992793782227347,0.026878923607166226,0.02234960351080144
SAA1,0.015534848561823793,0.0021316231295758934,-0.08785595022061035,0.0987470212912629,0.03691017261719563,0.06622387039925612,-0.04305137426848274,0.03217602993271161,0.20847523221508177,,0.0936998861376789,0.08716340902598674,
MICB,-0.0034190480932557625,-0.026702831986425295,0.05911789132597835,0.09367765836702187,0.03799257706788831,0.030563307164198413,0.06061231873652933,-0.0394389270199073,-0.03744157454496132,,0.042160064651830365,0.02014560195620869,0.06301692644662699
MMP13,,0.023003218459426364,,-0.029025144547490174,0.03898582729579572,,,,,,-0.0631988798931164,,
F13A1,-0.01941381304874173,0.014228848224154371,-0.006927220304777192,,-0.01676880100467968,0.07313588215566821,-0.07288089947183557,-0.013465188210883274,0.1646812526461511,,0.02854375999718242,-0.01551345358548639,0.1842958867590252
CXCL11,-0.0029879719107072118,,0.03382389170302425,-0.005658790096898318,,,,,,,0.006648094933670543,-0.031891720158487756,
COL5A2,-0.071197604041925,0.04263197641543067,-0.06435745621751562,-0.0932582771662392,0.056176799413343026,0.038788901414410513,0.0708924672590649,-0.06056874895009994,-0.09607362464205743,-0.03864959656497521,-0.10199615525817335,0.004720458879477721,0.08202477082503215
EFNA5,-0.04814659884105035,0.004835263382040315,0.03438199065993989,-0.002148387860003206,0.031330753124285196,-0.03192137871799786,-0.0060321542541800005,0.008154344572764913,-0.028928257927816604,-0.05164439475337586,0.0959619656215798,0.086141470190429,0.06698928339871295
AREG,,,,,,0.056594234794504795,-0.028767777849864593,-0.01350827151026726,-0.010354477648135504,-0.15623986916256657,0.05990098772389087,0.01394509988933452,
EDIL3,0.1403725516006243,-0.07836787349888878,-0.05494710697878652,0.04970532295695783,-0.12149494958898992,0.01736363938334047,0.033614553106230925,0.04742256079416477,0.00959418006868488,0.1557995079521037,0.012778368051352662,0.09261019989920642,-0.26877399667066104
CD86,0.02750783810134012,0.0008149684987842361,0.011532799969311206,0.02543563690617189,0.055622475197319346,0.034839143783714714,0.017447733144453446,-0.03266160646537524,-0.014850258673519023,-0.12794777228288493,0.057821141476879175,-0.027736487157214083,0.020898611774512257
AHSG,,0.03836444110987166,1.7974846992626214e-05,,,,0.03900110669817855,,,,,,
HRAS,-0.03404288407238566,0.06416841528575598,0.05258105289206655,0.05292691516262633,-0.03553241268432033,-0.018985196554295584,0.10122601298947306,0.05150673092422165,0.015006885716395598,-0.06794115188931144,0.020664807819382406,0.03709684965242588,-0.026478701554950503
C1QTNF5,-0.020492408472390134,,-0.08001172703604859,-0.025161490763990105,-0.04015108198645315,-0.026995020344246418,0.026490237457975303,-0.0048042371884298345,-0.025278258113081514,-0.1068081912605577,-0.024136334304702647,0.04143386785402404,
RLN1,-0.029351503709367628,,0.08910906973599984,,,0.05302081834393501,-0.030604128552888816,-0.0029560418750281705,,,-0.02305372056345507,,
COL4A1,-0.04527905603793837,-0.04719110123902229,-0.0980579211242936,0.11335355705980728,0.04146924913819064,0.06825623785697547,0.09128449545962423,-0.11025571576540567,-0.041459647369706795,-0.1854291147635018,-0.11051307109394333,0.013402069966582714,0.02707521229005219
CCL3,-0.01124245782316501,0.11201826047270927,-0.034296225279284505,-0.11792367564939876,-0.02694837897277424,0.0008758047344979103,0.09095400480974761,0.06440713334971815,0.1056346576907443,0.03350780978610627,-0.048312550066112535,-0.04831526899950879,-0.12553743416514604
BGN,-0.07854838512342247,-0.05554162504381105,-0.14942120869060962,0.031477383975483296,-0.02305468426848115,0.0524782024852039,0.05450717161980824,-0.057714086787215776,-0.0016664869406518299,-0.18699928418540157,-0.0523163238765947,-0.024083328061404046,0.0043983800465015295
RETN,,0.05600365742816244,0.11949759065997166,0.030646750235991616,,0.01158278982935187,0.0022698538669588776,,-0.05443151451816014,,0.018057567710356322,0.06314631084123891,
S100A9,0.06589041020224688,-0.024698055652697587,0.14816750719792726,0.04869212091657567,0.06375959036638036,0.00846334590135444,-0.025080214756372735,0.009431881082234857,0.15564086795627413,0.06524622997789026,0.0652377579350281,0.015558656123444925,-0.10636218933827524
HCRT,0.026807197711883484,0.05863416489175401,-0.02236968015176242,0.022994668194597258,-0.014957610671421791,0.05293716695514239,0.016252458689769534,-0.022803464209430278,-0.037588038867777125,-0.08885421394085874,-0.027043473799863924,-0.0007787045578144057,-0.012723191839818612
FADD,-0.046165033671278326,0.04367096528439486,0.009817889499480205,-0.027251324553868805,0.11538959958830869,0.00258406023948397,0.029945999228242225,0.019090442372290847,-0.06716661476820593,-0.030067517905782343,-0.001355618309355457,0.006197892290009115,-0.09524521113138411
ACTR2,0.026763289269731223,-0.024957488923149408,0.07223559795206562,0.002172418755630396,0.009190666342814886,-0.036674040872597506,0.0499416358987365,-0.012543301273699204,0.0752446802457602,-0.08137457762610477,0.08368337943158152,-0.023282142133580513,-0.12474484944120133
BMP2,-0.01303969063746487,0.0228889228724641,0.11450800026250808,0.0530071953394911,0.04793226965945924,0.05389538605173085,0.06411983184989578,0.011336140297160763,-0.04450842893417415,0.07507644086225672,0.07978944394542568,0.03054410028818502,-0.01552242456725472
PDYN,,,,,,-0.03197820028980683,0.033650056540831655,,0.036626589899825486,-0.056657043166549556,,0.09915671167201126,0.010702263438744888
CD55,0.050979338031157624,0.029017632406424333,0.014926934087352427,0.022019281658836272,-0.013003354055930994,-0.00577477121114138,0.04513336340416636,0.028289313707843905,0.07735095362118775,0.08942069763137238,0.013554943988314739,0.08774047973213167,-0.02361986348468553
OSTN,,,,,,,,-0.045016654977086235,,,,-0.003213861955689784,
PDX1,,,,,,0.0035071789192101504,-0.007534917643693192,,-0.010195917516562323,,,,
CD6,-0.02788797473936577,-0.03762626992190377,-0.04392033458029592,0.06922973894116696,0.06112759985317188,0.05415921264913762,,0.05394522104528009,-0.042582944425233735,,0.012896694639915048,-0.04221424311011247,
IL16,0.03964224653690456,-0.0025242919278823414,0.07247672597945315,0.030635410351496035,0.04127200752525967,0.09481861486627681,0.0022530230021222033,-0.008561619778174732,0.023570536613912958,,0.07438177251640839,0.020375507248692658,-0.06395103253213225
LAMA5,-0.0464171836880031,0.019946078261555557,-0.015504810457318986,0.10714436739549982,0.05136203402226784,0.11250297851949398,0.05739621509126717,-0.12365297118884487,-0.06303197499356096,-0.13297123529015978,0.01408888156337709,0.016533316663757437,0.018476529143303944
RGMB,0.0317554558385648,-0.049997574678431474,0.050567774658859733,0.05914005381016379,0.15197230366663406,-0.010571074407053172,-0.00739864868232721,0.004045815604754683,-0.12749123743083315,-0.06082189693545601,0.07006905387737335,0.0268913409204923,-0.02554428592759264
INSL5,0.0013267549906774338,0.07958192918151619,,0.03200662395870842,0.04338024148506558,,,,,,-0.05903691969331717,,
IL12A,-0.04876393986305993,-0.003237229022775176,0.046744587297389666,0.0046111222220624444,,0.022597702267110283,-0.0132122863150129,-0.0026420038552860963,-0.06535118623999986,-0.04239452207495784,-0.023355937107677183,0.023802622060998303,0.113499984973386
S100A8,0.10966750077652507,-0.05091720869663231,0.11608525199082685,0.11764420683966291,0.033764997423404164,0.09236722899005721,-0.03513788211167073,-0.03749283675650769,0.08958792077242703,-0.051172814424272524,0.11047118010929863,0.0764595786139099,0.13459078443127448
TAC3,,,,,,0.06679901154316326,0.01286643478500634,,-0.042140302744750835,-0.050143054331779804,0.07164185624285632,0.036085655504084664,0.08057365771835774
TAC4,,,,-0.015877363230331433,-0.09847735286018498,,,,,,,,
MFAP5,-0.027861077491989104,-0.01892668654594094,,-0.006997621806084638,0.12005362079879496,0.003434474112674627,-0.010674961814793334,0.026432139343342754,0.04624109835020325,-0.07855509715133822,0.08574885742586237,0.02124679497722131,
CXCL16,0.01872953386460855,0.020152201341586656,0.001176453834462935,0.1342948965849709,0.04520602418749047,-0.020604242068118554,-0.001017444577142029,0.018714907720987734,0.07176473088871747,-0.09506042962421583,-0.04763739741323204,-0.03882820711769179,-0.11133911917986015
AGRN,-0.13118304002564415,0.01172315704507539,-0.09932553508390096,0.015271282877538516,0.08852728934257337,0.0577124187580173,0.08562534011530763,-0.028789204967772,-0.1602725330757396,-0.09354429574258474,-0.07872400470861,0.07692993031173735,-0.03970851770582435
COL4A6,-0.04737009063140109,0.0806615972496107,-0.07521596930431745,-0.06380817295035737,0.019899651850447543,0.06226251088855843,0.055870249813855896,-0.021565744313468596,-0.035712964622635485,-0.25720383599575797,-0.027357575762938936,0.0148572146553497,
FST,,-0.06983683804471284,0.03716891059772072,0.008491722112993977,0.02120263312026236,0.044204652707429695,0.027318647784276458,-0.06338722439287878,0.03133598892135092,-0.007286989376525009,0.13193837846835246,-0.027999928511647964,
MEGF10,0.05087844116414364,-0.03809565298612525,-0.020372180360099718,0.11217235800106032,0.01619837137775522,0.02746006512991117,0.007570687408532617,-0.060672184243464614,-0.06291008146937259,-0.10196802734889714,0.038647281912259836,0.052336832452143205,-0.06190379757215976
C1QB,0.13211524888833723,-0.015618724734703092,0.003920103718295673,-0.016150382363589382,-0.008938117471751812,0.031203731993066898,-0.022315454620280988,-0.04876566997120551,0.03609334235303952,-0.21089523776538743,-0.1428592001205368,0.009451592917361322,-0.052747949194353785
HLA-B,-0.14494912188970674,-0.04221077243700623,0.05942206625673766,0.04806643090434207,-0.01137977135462275,0.12857843176904263,0.1005075248788894,-0.10361168992650328,0.1364210129723376,-0.3951917073508839,-0.06325378971354015,0.008969099239468075,-0.028061648009279943
PDGFA,-0.015725658555990753,0.026554127285091052,-0.08978864910501276,-0.012948472766490731,0.07424064991724683,0.010865058669528065,0.031551786174417444,0.05000805089885512,-0.09703626661747446,-0.03150995937314256,0.06404749537755804,0.01873307226664549,-0.08507400478646397
LAMA3,,,,-0.0045893804493993525,0.036480705693245935,,-0.01215382996346283,-0.0006649973059529445,0.05859801653602958,,0.06265514439321697,0.06721690741610348,
DKK1,0.07003287859311537,0.0712097476680821,-0.010297214351835081,0.01571154535483762,-0.003080366355703828,0.10260861144892827,0.06513303157633112,0.029833890071634245,-0.004871453656806574,,-0.01389721767778032,-0.007168582518983943,-0.04575996380424987
INHBA,0.03983754894529574,0.036496668634367034,0.04695208078379818,0.009141597307667663,0.014590807013483678,0.004169715569492334,0.13938579942535403,-0.03866754566298771,0.09539350144609059,0.020741221805090082,0.09422878691945319,0.08635410290920562,0.1483007169708079
LEP,,,,,,,,,,,-0.020359901962117948,,
IL7,-0.01572039293330387,0.037346913309741804,,0.07581603057269454,0.11241550943430337,-0.027182092403010765,0.06877653680954618,-0.035684729659104304,-0.09497870943871936,,-0.0015621896678173527,0.00038078468240565114,
FABP5,0.0061981229935514194,0.09888335531653092,-0.05671280839176481,0.04695665208080659,0.03139739370118504,-0.016245829634826882,-0.049333484304118776,-0.005634941482177425,-0.2612094048672992,-0.08124776776759826,-0.005312140472441568,-0.025459510931780602,-0.08979758798885586
CCL4,0.07081561106526846,-0.009688453903150736,0.05766594604679867,-0.06933877895181344,0.0036092785109649046,0.10980846236038114,-0.0045780032296165755,0.01910505892389851,0.06874642956499687,0.002606371170669747,0.0013379843654274578,-0.02278355300034142,-0.1441457389598811
FBN1,0.052182319898346104,-0.059747071844864455,-0.061129637173105954,-0.03249653152869612,0.0654424160254522,0.08280700908960298,0.005430662240169203,-0.004567642837446596,0.02084558028090519,-0.1243894312167573,-0.05159994649035304,0.059987628711635765,0.08448734860387143
TCTN1,-0.05915986754587506,0.0837205902793884,-0.0031778325056448214,0.007994043380669837,0.06569618059806813,0.05025928615095435,0.02281211243885915,-0.004645701369052609,-0.011502668491484876,-0.18155086427882955,0.05449659383216956,0.050818391752398925,0.014047254582395021
NCR3LG1,-0.022187438290674905,,,,,-0.027845259796022166,0.042774626995065776,0.06214512978587598,-0.005017173097897376,,,-0.021314108686019212,
BMP7,0.05475881877291898,0.0328629827240137,-0.13859461383852426,0.14272610319615042,0.009043683091790935,0.022033178254688056,0.05534198490210069,-0.008834355139939798,0.17212022053762535,-0.11606389425398785,0.058962159185854,-0.030974397761572087,-0.0709294514257972
NLGN2,-0.041289030872132065,0.05484956734074779,-0.016649876295174844,0.06754222691749312,0.09022487217961585,-0.020226502337211346,0.022910085507195577,0.043619417465401496,-0.12526023188219024,-0.0023757994447647416,0.08231722582559053,-0.014402394375722948,-7.982228971697393e-05
CCL25,0.0130193269000522,0.018127232615285004,-0.00591238166118305,,,0.00814975265529321,0.09023376988770188,,-0.09850119452086954,,0.006070983347183169,0.1068296597196113,
NPNT,0.07026900226077121,0.028227178169126243,0.04391116450562718,0.04837549096687796,0.043816433721516106,-0.006502003208186766,0.018895973827008673,-0.08677801545126111,-0.08068558830788378,-0.268431192774526,-0.03425526812899776,0.09430266534587656,0.05292672049787873
KITLG,0.0027886374030133636,0.07557815350099605,-0.013775762654982841,-0.05205151522705643,0.006970969646274451,0.041612289074701506,0.06856562343111307,0.015507051935731276,-0.06104706847489529,-0.023074737749442766,0.07816173778262236,0.019073896788719225,0.17469376659400032
MADCAM1,-0.009578226520448777,0.013131305590994981,0.03636090661024495,0.03527650471699234,0.011539512989741487,0.0325211267751453,-0.0052392117390863595,0.008535927347998825,-0.008252518973864377,,-0.02497780853411024,-0.006306578668628578,
F12,0.0025605763454199897,0.0707772610031719,-0.07934691686284447,-0.07351573995875843,-0.04944330476829607,0.07010323177069866,0.07410898117724894,-0.06837241524992915,-0.06854169130495585,-0.00818794145562211,0.03675127620473932,-0.012445760790964037,0.10956068136027866
S100B,-0.06531996490132912,0.008727423445322773,0.014856780633561209,-0.0757589274326712,-0.07412873323550712,0.022865423570120027,0.02187764839967884,0.17574362561871765,0.027790704465437625,0.011804636673930774,-0.1069504685275225,-0.024894026401440218,-0.2547213571957423
IL27,,-0.010676849657118641,0.04107963798916157,,,,0.0019390446615052263,,0.04027350253544618,,0.039230740124627676,0.030774772750826653,
CD99,-0.0867885454250777,-0.0008987821833911174,0.009544788949710125,-0.07485373614277889,0.08601417964980118,0.02343881968698736,0.0027978016335100603,0.007993996263215522,0.021762406124633416,-0.5043295809819334,-0.0057726891752128634,0.03393435722577629,-0.18122703682936894
PDGFB,0.011824548061010099,-0.0013532811023410634,-0.0788800286482641,0.08126383046849742,0.13248062798980098,0.1178725511026723,0.10989474591509037,-0.04253799810078502,-0.026329686954732534,-0.15109081461833035,-0.06441975720069236,0.03648554963471875,0.03253908398115118
CLEC2D,0.012415639486136594,0.028115350819984584,-0.02967602616099362,0.022699731133231482,0.09991750839883685,0.055230209392469955,0.020384780981200737,0.004256061678762603,-0.041049307301226176,0.019570685863584656,0.10901563303200358,-0.01392538703284091,-0.03234890990909179
F8,-0.03636689211590623,-0.04234729095390072,-0.005741187690518032,0.011800778013832782,0.013407278573097833,0.082064845053767,-0.030233019640656427,-0.013530132664865187,-0.08664052385085212,-0.1510170779641327,0.05281660066036167,-0.07583756390220377,0.03654362338678007
C3,0.11593862680872427,-0.04703132712417243,-0.09092368467088335,-0.09991102291293431,-0.055410117048211464,0.0284380975116739,-0.025916558805651076,-0.07155470737655943,0.06724542054476725,-0.3030403430653983,-0.0479956997478645,0.15639387474390593,-0.20699558639002416
DLK2,,0.014472259845834164,0.04241316752815128,0.10940474954185696,0.06874049951521938,0.03611948440972114,0.07909499027639881,-0.018153398340464873,-0.11271560432299318,0.1634176145689471,0.06128468577755901,0.009885132525685465,0.023806888492284912
TSLP,-0.004851674658253891,-0.04359226855594058,0.04397427605359413,,,-0.008073408990627928,0.03615584496592712,0.06524755110466918,-0.03468514089355529,,0.11626971907551406,-0.023909183234009323,-0.13004269233691143
OSM,0.047945745025413794,-0.03389492846360853,0.02324289096414837,-0.09348559307839509,0.06306949486259178,0.06913076689023065,0.05995432909603132,0.0435575012527469,0.062339753736301365,-0.1451969232689212,-0.03519843526675586,-0.054061849069557244,-0.061467745299982494
PRND,-0.03694006022303938,,,0.07410016161915929,0.003216341294755218,,,,,,0.026471775301273065,,
SLPI,0.09701513796718154,0.05457845667350535,-0.006773102183284312,-0.1301420097183923,0.07270764182399139,-0.04427941138278096,-0.09541442309560945,-0.03765853949613878,0.24828356763356904,,0.11092911802822499,0.05305788814606115,
AFDN,0.022077382685858876,-0.01697278192638916,-0.08455267977330236,-0.022133368940068204,0.07713902370586409,0.025023342989961745,0.00805131359943124,-0.08738685431751318,-0.13593212066590826,-0.017899654150329437,0.08973604750620454,0.01878433714537919,-0.04077442060906385
KISS1,,,-0.04862887221389317,,,-0.007485987257573568,0.020334225157859796,,0.018294567026246163,,,,
ULBP2,-0.05247834950316361,0.057395006556456594,0.025380445069482453,-0.027474485030591557,0.005940275703947432,0.024669289332128856,0.042506380954117726,-0.0791046402193694,-0.08684988524629805,,0.07419186355906428,-0.007665096238516642,
ICAM4,,,,-0.08513683548547915,,,-0.005771270327533807,,,,0.01062671890284462,-0.030766929075997155,
ANGPTL1,-0.06892049383227307,0.031332850965184206,,-0.001207168084739184,-0.00025616824406949923,0.013233074382571246,-0.05609267454429502,0.07100831242397576,-0.031677302988081565,,-0.02042156358314894,0.020878612512027977,0.0011428137300488535
LTBP1,-0.027935117925277503,-0.017400003369300764,0.012967706697641947,0.04752846393375446,0.0728578056757857,0.07160699948296058,0.08143206113959056,0.03363571389083251,0.024655037054896606,-0.19845348728549747,0.05919251165548446,0.042179932078849694,0.0686201690835031
NTN4,-0.022207640604508697,0.08871926124116042,0.06651210460729119,-0.04531691435415539,-0.04067532411405762,0.03470790255062757,0.004893967256600673,0.0002893261592943319,0.018830327995967986,0.034200460258728534,0.05514797547546019,0.017521516056944852,0.121225075409401
APP,-0.14555405230570947,0.03159715859380298,-0.11118524951933267,0.03622569249927592,0.03462383148180939,0.0732212922523186,0.02322189848242366,-0.07296264878864314,-0.12682317940994295,-0.10413098088225049,-0.03504976402609725,0.05222540157458279,-0.06345875331354521
RIMS2,0.003939183416735853,-0.03610965174196976,0.012957240461680822,,0.06964163117569394,0.06072374901665303,0.002998385920330033,0.005684631437215527,-0.005663919612616543,0.07358597614475416,-0.039140877682023206,0.061298973480254836,0.12251278086912111
WNT7A,-0.03024045862145362,0.008402749244479027,-0.0017299860119423351,0.0924124998818703,-0.03602088717934369,0.11989221532733481,0.015034163752117162,-0.02777068938396479,0.060149948225979945,-0.10767923482208709,0.10319330284362406,0.02261891041484471,0.009311807965957344
GAST,,,,,,,0.0012726651066821775,-0.016362739656954284,,,0.04653514413989197,0.06343165217463237,
GPI,-0.12100575672698753,0.01773058795081828,0.027094717797631212,-0.0034696032817889844,0.11271991674218958,0.03813725989844213,0.04338379547097951,-0.02104153151005634,0.14452716893594503,0.14940134956981685,0.08345547162772547,-0.003398608963242028,0.24533591065721078
IL1B,-0.001199373234319726,0.041930427972056296,0.034587210177969833,-0.0021359448401111593,0.0851968302171992,0.016975751863519132,0.03124520922797923,-0.033755581773863036,0.04415051689115893,0.2983046795704527,-0.034240743564671335,-0.041150209736557385,-0.06283993188853253
SFTPA2,,,,,,0.008445323420717177,0.027286201445414607,,-0.07067361079135294,,,-0.046833414144660836,
HAS2,0.0332645033953802,0.0052972517288581876,0.08426510263190892,0.005848064981455131,-0.03887144916852274,-0.03853934055893364,-0.023190215794127465,0.04479117254240518,-0.013213383662349778,0.10427593855433157,0.10223948500956129,-0.030342443135181765,
IL11,,0.033917807643301205,0.030520984122395508,-0.042706901451122214,,0.05954243772542933,0.06425352280260395,0.01704871466283533,-0.009460636744708917,-0.016843992107729338,0.05856430142497756,-0.00837740413282457,
SEMA4B,-0.04289133644883232,0.013554567470988143,0.015152104335550521,-0.008342541348217075,0.07294932076874137,0.09088216283313581,0.024893006903531342,-0.020849167461302855,-0.03692671099596327,-0.1127148027242223,0.0402701398241823,-0.033389695030465016,-0.023131632268122117
FGF12,-0.06384866915856903,0.046830067358119946,0.0331924725778073,-0.06140663468241031,-0.07435534709993556,-0.020850937742830852,0.024571500125227026,-0.014520569181591248,0.06169986408407107,0.11079129732923956,0.03863870609571938,0.046149538936485775,0.025707145470339664
CP,0.08055876184486663,-0.03965687006276966,0.15300230954186997,0.00264508027017408,0.029990216965513045,0.05543312375229109,0.08968693192619637,0.060362621303140754,0.06495645536461726,-0.1430901292902394,0.12505425778805848,0.08424782611477677,-0.1664918704197007
NLGN3,-0.08270047188842669,0.06063994458212347,-0.1875467604692734,-9.266770906610142e-05,0.018127464454157458,0.0015429621659377426,0.038348778397563184,0.08962038244001434,-0.11947315782048493,-0.14180403514999734,0.059960538973335344,-0.06357190141469454,0.015083561547282251
GZMB,-0.03014701600973606,,,,,0.07222195705374669,0.1301878184472008,,0.07954711880407009,,0.005908387063199479,0.19696606291896482,
PROC,-0.007537117634930495,0.04993189968270485,0.012580001275707688,-0.005513143007581097,0.050836179453477535,0.01085392587667117,0.07882570276493493,-0.03869422482896516,-0.07487618535115785,-0.06556598367330616,-0.025061186350826062,0.041153696391338465,
TNFSF11,,0.00016953359736504925,,,,-0.028535116229416558,0.027067288190189748,,,,0.01896966289564129,0.029756184010946332,
AGT,-0.09090359125660395,0.07688091655819454,0.007672101181534501,-0.11575938514092597,-0.14144783304985709,0.04962901677318373,0.03013927730754167,-0.06203294291560971,0.14178745047518587,-0.14882672047959924,0.00012898635568787787,-0.031450768801697546,-0.18756488791268497
PTHLH,-0.0383112300346164,-0.015937981062243412,-0.0379842058616824,-0.06677449487040893,0.1302013802361661,0.08801318732943482,0.048888020250277005,-0.0032755716644631196,-0.0153287349093136,-0.006337869686052993,0.09197551053027873,-0.016481498955065284,0.07436591731439013
COL1A1,-0.025219621454471503,-0.07573424742019791,-0.032658739939401216,-0.009236544538401422,0.09755068890294444,0.07023978436737537,0.1207081576267932,-0.07160695239582314,0.049675762435497706,-0.07202264501596092,-0.06938469077465223,0.00420419496547316,0.03514027265177913
LAMB2,-0.09628171421986029,-0.031983619739199685,-0.02716285405718258,0.016306693817726793,0.026025561713428097,0.0850643194331156,0.07049466315220884,-0.05477398187679566,-0.026952144998455444,-0.25602489692197467,-0.07497913968356977,-0.07685142110633454,0.12631799090619292
DSC2,0.039438318335186885,0.049401434804628386,-0.0070829009713440794,0.06752855441485384,0.049964699585230976,0.03299590232244874,0.09120045249708635,0.08889015827851415,-0.025880277626500872,0.08164410129033196,-0.012971922947760266,-0.025519721612280583,-0.002094360831021046
WNT5B,0.015659827971460604,0.005860737837449229,-0.009305938915616404,-0.06820469795481887,0.039494153712403376,0.05284446830240913,0.051131698623373856,0.024177732602906798,-0.04743149909616286,,0.016115980441420225,-0.005620748522203005,-0.04716515728522882
LEFTY1,-0.0305895369304548,0.030595465264733914,0.017546719899800656,0.002892932911009475,0.039676743454709576,0.09397022051600845,-0.01002252240993197,0.034965405892714276,-0.0687201656052389,-0.00956562545223562,0.006206335309705059,-0.05285667315937688,
FGL1,,,,,,0.006281149861833528,0.03576656062547228,0.007769898825859441,-0.035633560704840056,,,0.016563676939117217,0.02462454823854873
CXCL5,0.010240410246274768,-0.009639092971408171,-0.037132656758826814,,,0.08680083834739374,0.04561074396181844,-0.0029243325487485275,-0.03377184652431867,,0.06469507453425488,-0.030419886451161914,-0.0038102633883843984
S100A1,0.0972290196061565,-0.0016439320240336666,0.018144918347870877,0.17716884695314014,-0.0583976973802804,0.028581918759933843,-0.013940787407024313,0.15485993217553676,0.03477060696259836,0.20537995530570805,-0.012630134163583752,0.045519229822151196,-0.12877212858276785
C4BPA,,0.12180149020510947,,,,,,,,,-0.029229128097411426,,
NPTX1,-0.006471081104849265,0.07520154079515554,0.1037849528963307,0.052412992288810814,0.0381579196524174,0.1234648380115287,0.014690561427002074,0.030271288169982258,0.06485119745842337,0.10762603289715718,,0.051130014791301165,0.23411751691900662
TGS1,-0.002860133441302343,0.11474023867197208,0.04211155433765338,0.0022309538290121132,-0.0320253360468067,0.05898967213669856,0.04519822494920877,0.04414948111711908,-0.06733794848923895,0.02545550668839439,0.054649363889530185,0.00964851950080738,-0.040100846642116876
SST,-0.015176094994067088,,,,,-0.02931778291286043,0.017858103959563932,0.07578082618421458,-0.010766698969264573,0.06531772276573745,,-0.0631516102774114,0.12198766404999897
IL34,0.019305939761093724,-0.0544935844554286,-0.03974694789403121,-0.027887451953734547,-0.016800374575553497,0.0367753348263878,0.143857141226873,-0.030944101249250518,0.07878074236353941,0.005907607307131685,0.001125966969831047,-0.01959961966153314,0.13371106049903927
DHH,,0.004429339311522033,,,,0.05736498981531709,0.0043579254757742285,0.009718296200351677,0.06652587366993698,,0.0013209297590263765,,
XCL2,0.021552891687672736,,,,,,,,,,-0.009542185873763398,-0.03429504315186312,
TF,0.13972124787982054,0.03391339459232728,-0.020083287064618337,0.11284892910280718,-0.11006623947774097,-0.05478616642557338,0.021917770675354057,0.11127968873755122,0.04415511668094447,-0.09672144357006442,0.029186308380978257,0.092612543898949,-0.2700871231737142
IL33,-0.08708074255859259,0.050243498974942284,0.0071688901347364215,-0.08712757100977253,0.06846964923509695,0.052521695618332274,-0.012108886794383785,0.04231913717577979,-0.03617794948025982,-0.0122056520681636,0.04182357486115258,0.02881518938044547,-0.052188126337152856
RBP4,,0.048054257762967165,-0.02739324796733603,,0.0016353202005130263,0.029053631990765792,0.004001720315021279,-0.03409200688757161,-0.025991218219084483,-0.020172933262717484,0.04924974624090358,0.02610258392499156,0.06729225365339747
CCL19,,,,,-0.09746690104173286,,,,,,-0.013990183530597767,-0.03695087102762283,
CCL20,,,0.023133848468021214,-0.01175354546712373,,0.03028007306045535,0.06261057427612889,0.03855311601865394,0.06835730501383087,,0.023888351763110188,0.0010377855842041521,
NAMPT,0.11547991689084375,-0.03777010526437033,0.07655827865605279,0.04769676261225612,0.16081932031205506,-0.005721255134574578,-0.008342057304226788,-0.0589196649381291,0.03214253351506751,-0.014480864315148098,-0.08795265352142254,0.035172536244214916,0.015616964715711994
