,MGH258,UKF251,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8812bulk,ZH881inf,ZH916inf
COL6A3,-0.04105972727777433,-0.02908694403374242,-0.0005469684479967593,-0.0871892228763335,-0.0029544871627921474,0.058590241779662405,-0.004896225635629515,-0.0021687798419961764,-0.049783393499792494,0.01660680484097934,-0.10205853569572577,-0.014590871356053324,0.00861643608019801
FN1,-0.060236687027533556,-0.03897642512868314,-0.08590873281349938,-0.12962843044848807,-0.020138826758598575,-0.028334535960840783,0.03961955719344596,-0.03904147682121158,-0.061305440828543105,-0.12701599312750045,-0.06443063081027949,-0.007605466331450646,0.02903029692165337
MIF,0.1363819418959125,-0.04907399010149859,0.0013065215594235031,-0.050661348060611046,-0.05667154463566361,0.014761255425373853,-0.09127389025456357,-0.051681656969159245,0.03885470036481142,0.00838561704981442,-0.0396185569414161,0.01637234329689175,0.028545998888120514
JAG1,-0.09984797758591443,-0.0012848987454469208,-0.02338422056921959,-0.05381527237654706,0.00893761549881139,-0.03856283828086008,0.043792168236457055,0.11449470652806946,-0.07543453679629815,0.04810257110592083,-0.017934497515995608,-0.011086861023749332,0.0028962795289981147
NID2,0.0015153558556142196,-0.015328348154565501,-0.03374887055680592,-0.08161459504404746,0.0037452266694936007,-0.012389815461942537,-0.07627023101071569,-0.01233282981474946,0.043007387630453676,-0.020207715791400988,-0.015273345575275652,0.037318314342739675,-0.06451033201949638
EFNB1,-0.0033742676977101373,0.024417335631861076,-0.00046204670504163,-0.12177481053750835,0.04057620292127622,-0.025302227376993815,-0.0011695738782971537,0.09159623924796226,0.06853158666780959,-0.04212714730811918,0.03010907060228871,0.04185023163292643,-0.03525713175661907
COL4A2,-0.04504951109272485,-0.022826614402066566,-0.10915832361955907,-0.14199837843617136,-0.0664767872583324,-0.034170875872754886,0.04456162588099134,0.009903601882313838,-0.038404478471474914,-0.08708575675169973,-0.054236960028102264,0.02898393826799949,0.10077116624931746
SPP1,0.1447482743262551,-0.08807318536046964,-0.03133057962420791,-0.05116836663781747,-0.014740053730665737,0.1368727357086045,0.14714568490573934,-0.019235001279817927,-0.03493609366540496,-0.014288948396154738,0.03920430846757365,0.031818621661856845,-0.055561872470618404
PODXL2,-0.008587125623245631,0.02820337878868971,0.015060916235817543,-0.036469412073270105,-0.008001184625424353,-0.054145990571872256,0.031076872996926,-0.030046618699332298,0.05429314112454949,0.05687061391390342,0.015410570282774715,-0.022720799203497632,0.118527209608753
IFNE,,,,,,-0.013124740855887235,,,,,,,
FGF9,-0.0029111657914205297,0.01866297877321042,-0.005188627611453909,-0.05578797602624236,0.046875930777411444,0.012210547203840396,-0.010560893577592722,-0.06111596804974893,,,,,0.03513354911680616
ITIH2,-0.032187059247804586,,-0.022136607483405922,0.025548137824449008,,-0.006720538349332814,0.06195920445406859,-0.00776287290609274,,0.06956134815898647,-0.0009814277631759961,-0.016019621440222193,
ADAM10,0.016183943792625867,-0.031042883601361784,0.011331581391151922,0.0661561139130375,-0.0492361064643604,0.03774748478000896,0.12155079477724667,0.07005211915635053,0.07480056385719121,-0.005620841114786357,0.02610913894248731,0.007026381174037124,-0.03856918739036466
CFH,-0.04558945487390543,0.00013306037539504025,0.014948750023562104,-0.08873052965072309,0.005154549432439034,0.07605926780813248,0.017522140599283607,0.024553187024004407,-0.023798944257597484,-0.047421815855053825,0.03460775284492508,0.049780791293826246,0.16125571437512698
COL4A5,0.11352957107032885,-0.029565062446754026,0.07741440626931478,0.03516350472809293,0.03353700008374976,-0.01406183434822856,0.11711433992608358,0.10770184566484763,0.04355694979911437,0.014347181784081077,-0.0470312387235896,-0.03325295762295136,0.04722844459421101
LTBP3,-0.021102424328589824,-0.027092018709867806,0.048200569249018825,-0.07716638067411573,-0.03909100619147455,-0.04343775943937966,-0.03650280555032523,-0.0026129315124440344,0.026851738542655906,0.042089121947047003,0.00989369080447518,-0.019859447048317058,0.051363784329138344
GNB3,-0.035644419534363495,-0.006926451606286171,0.034173951780840685,-0.06577261559082614,0.07425995096327802,-0.017372708618179328,0.0033477539644076754,0.016836754187608542,0.023048513621580398,-0.053586978359911025,-0.005625310982848725,,
COL6A2,0.03396492045573198,-0.025506069084864653,-0.05873879031204935,-0.08701515220136999,-0.045645896426964476,-0.028108691335658433,0.015106247201769032,-0.031840021841502024,-0.10552618321588553,-0.05077908623071825,-0.02632071978509842,0.07561046654087941,-0.013688620781231939
PLG,,,,,,,,0.06850103247793024,,,,,
GDF9,-0.02453928646417978,-0.02317210059142904,-0.028230706791770054,-0.06685938580493148,0.00317864141688116,-0.018006262982922298,,0.01548676259566257,-0.03206169593558861,-0.048081701441264536,0.003376842636145107,,0.052897090144738805
NCAM1,-0.024694661901306793,-0.006806794544011147,0.07796876543340209,0.18242841713921407,0.05925503545791712,-0.0006786330749451243,0.12999429653733943,0.09149775372458399,0.04666897658091797,0.034203448124738,-0.007836697997291654,-0.003282430417912694,0.054936912912399063
APOC2,0.09612705932675929,0.07808159841194388,-0.022484255676840165,-0.04722171483384099,-0.020302924405878178,0.06589797937733913,0.08647595506705101,0.009292421234771057,-0.008161113670061657,-0.07984739688302916,0.07636796235853141,-0.044975618357390286,-0.025196441417473486
BST2,-0.1423050500571246,0.0541484818604721,-0.044596079966001935,-0.11171395201222292,0.0008046666457279346,0.08094308681400265,0.08881292339513858,0.08293594013723872,-0.045951122550609146,-0.07984041262480446,-0.007911692400999584,0.05940957351649429,0.059872425758339204
COL5A1,-0.014943629146739818,-0.045235838254728544,-0.03581436744933942,-0.06975345689240671,-0.07063926281299138,-0.02168902515802252,0.008655481010289396,0.018403045525741287,-0.04426912013743087,0.09345581329140033,-0.006763544058796747,-0.06423945408218686,-0.060726093338140066
CALM3,0.02091382149593895,-0.031304903075554634,0.0395235749908855,0.024973720722464697,0.04675542230205862,-0.016772712955727513,-0.09137743223184189,-0.028961592089808204,0.03231527095308088,-0.06288989948406541,-0.0032190276330010376,-0.04096239168905961,0.08450003753907655
THBS2,-0.0031384406161327188,0.007676856063906404,-0.03265215410767907,0.14751587952049025,0.017301876924531213,0.019906263833011514,0.08171360682698398,0.12448550980431655,0.014099624125926358,-0.008747030644423044,0.030437340655378217,0.016810401657906145,-0.09721684734417568
SERPINE2,-0.108679052481875,-0.050211293586908776,0.01093546872897329,-0.0522324610964427,-0.00167878839148697,-0.06697588912278966,-0.012004381294565217,0.06452135592357308,0.033358543568745694,0.02517713690037347,-0.04225012908950891,-0.04181119402212053,-0.08234965066226932
EFNB2,0.00925171319596912,0.03353919649581362,0.04714794197595559,-0.05634257889974373,0.013542197457694917,0.0015237854379195317,-0.0029884920571584812,0.05665554044388478,0.005699941948183094,0.033028349031236186,0.0031025497557274516,-0.13086371162199986,0.010606025035659548
PROK1,,0.04433486859811164,0.0920118862645544,,-0.004942744177003469,,,,,,-0.058273518345571956,,
LACRT,,,,,,0.03606070703319231,,,,,,,
MMP9,-0.04542207025551962,-0.01882490201249373,-0.03006922687505994,-0.05451698570157179,-0.020090777899447753,,0.04456004232953252,-0.029649838926741126,-0.021115166726312765,-0.10967252099310748,0.02646561602129032,,
DMP1,,,,,,,,,-0.02849689832320602,,,,
NPPA,-0.014805491000668802,0.0022004601820556384,0.05287257780009906,-0.05284070633741116,0.03502571404086681,-0.010865187086179461,-0.01210701500788626,-0.0014852466427644894,-0.01281940263206832,0.025978871430531493,0.04367550825782596,0.017668250843035367,
APOB,,-0.019102750268583556,,-0.017632440911056403,-0.024407161422219062,-0.012265109237574456,,,,0.1298530958690462,0.047421771912868026,,
C4B,,-0.02193790192314368,,,0.0014122021963488506,,,0.00344229971447725,-0.02674065174147326,,-0.01807047238541531,0.05862165659313408,
NTNG2,0.050398623430178965,0.008676493155065483,-0.002566600723245134,-0.031855614597623795,0.004059207685135918,0.03219253504399836,-0.011550264699337462,-0.002576846554409696,0.03127952209177158,0.08293464680411014,0.04572693061231702,0.08716392291867926,-0.02012428861241998
LAMA1,-0.0635426160594864,0.00910899060742641,0.01754288724990795,-0.11707808109557087,3.7580137639885894e-05,0.00014648761059822145,0.08925666248846789,0.04087834198652597,0.01448161621761724,0.08697382660879802,-0.020851856871815424,,0.020312074883979816
UCN,0.08040472698960381,0.0619125897809825,0.0029351332990589962,-0.0438000891278695,-0.02782344142861622,-0.017372711968140237,-0.013019472587619246,0.0022736645216905062,-0.04016978676732779,0.006682182553216004,-0.09407255299614306,-0.03840195967289083,0.027552614065889474
ARTN,,,-0.02282226532582976,-0.04630177250158233,0.02172712860156991,,0.04236894680854799,0.011294919569684482,,-0.01872133367393816,-0.05541501664454578,,
PDGFD,-0.01743752385732341,0.02089858894098693,-0.0018844377474603186,-0.00552957303450212,-0.015119598134233879,0.05826311609841866,-0.03572778981144166,0.07832305665175146,-0.09881379293953517,0.07651831931832534,0.012149244802343726,0.06807257686316984,0.1358630695967293
EDN1,-0.02296604515373809,0.05999289710301973,0.003159001345974929,-0.059431616528617566,-0.047899536373479795,-0.035696928884535156,-0.019704165068831613,0.043884087331615224,-0.07470153466863302,0.025466477577622222,-0.08938742691580728,-0.08900046639419079,0.0074945815652811085
ARPC5,0.04401251431789955,0.026981042602648816,-0.03869138899426407,0.07954957475488475,-0.08206143287902291,0.004017317776307069,0.08358661350506058,0.05577261388961609,-0.015458243134203213,-0.02118278844657673,0.07455809386346293,-0.011173912806870948,0.00530712242175633
GSTO1,0.013252694111800882,0.07795038777698556,0.052884742063567226,0.02070839830866681,0.020996971556683314,0.044785270602276384,0.034973634858396656,-0.05475818804624104,0.031028034043356745,0.03382390792118428,-0.0051232947351774576,-0.01594233236509512,0.1182650811309256
PROK2,,,,,,0.06612468435834652,,,,,,,
SYK,0.05018711568189848,-0.010961258336516667,0.045443964691772205,-0.06178722419344737,-0.020312013855362687,0.09581315345882102,-0.01335758861201034,0.04134535408262634,0.12471019538722787,-0.07761060561405542,-0.03588308235923534,0.07594516657353961,0.0063196788361649945
ST6GAL1,0.015967700987197558,-0.012389393470298897,-0.021112262840519275,0.033088373490543464,0.02753444848941054,-0.010400460362835217,0.15920522675594886,-0.03082380266594237,0.09524670797117253,0.07829485703314326,0.08108864392771929,-0.0337518689386409,0.04948687935016925
WNT3,0.03363444655302322,0.0797464400419859,0.03427115560213748,-0.07710423135055722,-0.002234034826865789,0.036832297231597,-0.10776623898703493,0.005100079807674543,-0.028153447953762144,-0.023356811085451224,0.008696275481889204,-0.03993023321051071,0.030593836292891897
HSP90B1,-0.055258801449788036,0.010351262598355289,-0.06608088120757834,0.015245910768538914,-0.057092040678752426,-0.017447713774090656,-0.03781653116252711,0.05330280692990903,-0.017578187334270943,-0.03174056034598207,-0.032616218788863637,0.004836341565522612,0.048773468921474376
ZP3,0.0037688110472891456,-0.025536393504774497,0.026863525912969092,-0.009806219241220042,-0.026353093491273957,-0.012265110329121143,-0.02608244244218491,0.049948376726544924,-0.005102558712417602,-0.010683374603014268,-0.024190569034422547,-0.06403959566224321,0.05783272117680015
ANGPT4,,-0.014840837807593894,,,,,,,,,-0.04831530312123423,,
NRG2,0.040240883908063595,-0.03942357375300838,-0.011657815080114748,-0.006457470686360462,-0.0037352267952978995,-0.012943522564218704,-0.07347795501886753,0.0514870315792153,0.018129407526671686,0.029523963498176667,0.059772893882282414,0.03912633606908536,0.03956056660312583
MELTF,0.048911958857582344,-0.010449378817350051,0.03549457803139421,-0.04688988176897346,-0.008271607710352834,0.002349362034468719,-0.005171378630134408,0.022189035567694707,-0.036289168439715296,-0.021085366716077924,0.025026462302371415,-0.02210764397263934,0.07330889971727
NLGN1,0.0007468298900687554,-0.01077474098280355,0.017876371315819515,-0.08076378651576485,-0.011770226246196296,-0.0025578375298707756,-0.07592611638391211,0.08302200941303722,0.04390117656772673,0.050361333184511754,0.017975733518533335,-0.008480129592664443,0.05970212824809093
SLIT3,0.0024212270276145875,0.01938060503359724,-0.014408890095520072,0.020507761431833138,0.01817248622854115,-0.009977101884210651,0.05523336556703909,-0.035411567043386674,-0.039766331491019755,-0.04377070462776875,-0.0326081472290671,-0.047261400548612865,0.07289427317590016
CCL8,,-0.017371992664208948,0.037456823975137485,-0.0202393907451739,-0.026639997369817564,0.11769530428789904,0.02515090511597424,-0.03053558329899189,0.04506683973535546,-1.7389975138040047e-05,,0.0005129607581745109,-0.03318500154574961
S100A4,0.0865252037245101,0.07622426158397924,-0.02802666268996734,-0.08349243594333446,-0.007320161708524455,-0.03825076388067901,-0.01428218270883021,-0.07646076628321705,-0.03791528431127257,-0.06296905436731734,-0.03563236547561425,-0.02002797162500277,0.03373977244148257
TNFSF13B,-0.11152391383901943,0.041238463613673615,0.006444639840754616,-0.08913241433027147,0.053909256234530745,-0.037031879425642095,0.06585047623795838,0.02686943192501104,-0.07767869570702869,0.031637237339809124,-0.04179500019704038,0.009262800234284201,0.14249768992488787
HSPG2,-0.027019164957329117,-0.006920244286172214,-0.03556871650457523,-0.08112919981199938,-0.011052528424839177,0.04296016251189711,0.04974006313139098,-0.010121662108608478,0.01660470048411907,-0.057791509855526065,-0.011494068844959475,-0.04405745275933702,-0.04398850804807345
FAM3C,-0.11629141684874879,0.0054722072563949085,0.009534707316761513,-0.12482000520862513,-0.01679069278233757,-0.020238110915151812,-0.042224193787444644,-0.04050515238026024,-0.009824168552937227,-0.02082647220254884,-0.0602609703957826,0.02660369905661661,0.06285987604427913
FLT3LG,-0.009023374684834369,-0.020130256968596234,-0.015100558213033044,-0.06136625100816284,-0.004096649916446561,0.056806516084921314,0.003220216957722763,0.11840486354842521,0.005561805811867493,-0.0814455345342066,0.01857673304672116,0.06316308053523055,
A2M,0.06461329182888173,0.011514114633409374,-0.0846663141693138,-0.03140682039483982,-0.050435737384636706,0.03962530138897563,0.11129588905225309,-0.0727401252889029,-0.06444556655345587,0.02011715007274218,0.013645908553191166,-0.02483074898744183,0.024206120003317955
VCL,-0.001523686969975171,0.0037303635583536923,-0.01621550076861867,-0.040373265186817324,0.02648507407084703,-0.0028584237644792604,-0.024373469305473523,-0.009936043837199895,0.022497146572965615,-0.019269928242737693,-0.04788568063301622,-0.057455364241577656,0.04478767736919416
FGF2,-0.04527465844014875,-0.004251714310138182,0.005044056075780064,0.02619730312432522,0.03786239055621561,0.01837095593259385,0.09937129264775292,0.09973164046105179,0.031393330612982884,-0.012484163855626998,-0.03894421139268861,-0.0027516516736062657,0.06377646859199429
AGRP,0.052277256736405875,,0.16465506947742659,,-0.014262696912149946,,-0.034389234953408905,,0.07374369845370296,0.05991220629185444,,,
CNTN3,,-0.01964715697116017,-0.009477754255433886,-0.04753265318267899,0.010671536337518857,-0.007006180966505892,-0.08106861633819662,-0.041559174481785276,,,0.03548848594194342,0.024727981768613193,0.07404817441066155
RNASE2,0.0740269250044682,-0.04550764207539707,-0.039776474520005475,-0.12252061905109461,-0.002955163618068251,0.03937750937296227,0.024013522448110558,0.00866096672419759,-0.10429543903124067,-0.023504003938990027,-0.05993139008265595,-0.024185164046797044,0.006619778800359164
ADM2,,-0.012086903839020235,,,,,,,,,,,
GAL,,0.015751351221382045,-0.039465945843881176,-0.03838330798701166,0.03342301721409023,-0.020124382407068462,-0.0356622918107408,-0.025604884968577893,0.10787403882149399,0.015906408282489307,,,
CXCL6,,,,,,0.10497134442261002,0.04124934722307837,,,,,,
PDGFC,-0.015739511644269916,0.018545644876639924,-0.05321253939667894,-0.09606742712237944,0.044067799133486435,0.005777108954536359,0.04001420547824074,0.11102809662668132,-0.011844219919688549,0.036722464109063976,-0.008022369340022201,-0.08172755853393023,-0.03535325404769703
COL8A2,0.02662581357922229,0.024599314825317492,-0.04183540108028175,-0.033387694046539865,0.021892832025922036,-0.04857271709938805,0.05917631966536948,0.0037752138089499473,-0.09082247425293492,0.04504532731405934,0.011714484190857452,0.024374907376240075,-0.07044322258608834
SPON2,0.05716291201377609,0.004204386769146726,-0.06627066739248702,-0.0416468013554092,0.061685556649608196,-0.006276341259084548,-0.06189886492814695,-0.024495328823026935,0.014137077664561605,-0.05923160395470293,0.04578614453678897,-0.009079323064245434,
SEMA3D,0.07936047826321001,0.012281914469508335,0.07498877602107475,-0.046980213666234345,-0.0041659224491007,0.03409914309799481,-0.050640261206545176,-0.0330776790349633,0.004333579361035865,-0.0339943509258361,-0.002741279932409012,-0.051346269452160496,0.042111920729567716
BMP6,,-0.018824903174667663,0.0204859265970108,-0.033929644251059904,-0.013032485386477513,0.02837659617980643,,,,,0.046415284506090775,,
TIMP2,-0.0636701761391416,0.04539268934145401,-0.009752143813248425,-0.010139610514116057,0.08026148516427226,-0.012306049471588138,0.06742289866267184,0.032809873624879464,0.03888404589682745,0.06102320314872774,-0.016446002358085396,-0.017444249671628557,-0.012277350482601484
EFNA1,0.07740704836725087,-0.004529393256274784,-0.02920245376699225,-0.025431303052051126,-0.0012988559436597873,0.005765138968476204,0.06187906529212609,0.036705374126859716,0.026130137327055717,-0.04111024040084433,0.0189147399768221,0.015967877911594767,-0.05338817922376706
S100A12,,,,,,,,,,,-0.042072481978173475,,0.04391377130273397
TFPI,-0.1377741200713014,0.015604043040012023,-0.03304446901900731,-0.08939023393058976,0.022586500533003064,0.1431785366762346,0.089343416242216,0.09354711536355724,-0.01468089335445671,-0.029675095046514055,0.043266485744000396,-0.0779814842161196,-0.06397956405420979
GPC3,-0.02699051481710307,-0.029641395642116642,-0.0414692323068243,-0.019389781543073213,-0.017095566408536676,0.08106982370788593,0.02858124153503347,,-0.03267365253117012,-0.03618887206689725,-0.01796737140674545,,
NMU,-0.03804757455976983,,-0.027882460971037276,-0.04807870293528398,,-0.014595136772179013,-0.027242336413690015,0.004769674135843162,-0.009175634867218027,-0.08153090331422805,,,
SCGB3A2,,,,,,,,0.0008814903124920137,-0.021588300790489314,,,,
LAMB3,-0.03185809786410343,0.008434164907634973,-0.015169503861240902,-0.07688200757716042,0.020542549820041,-0.03261936881256134,-0.022026044190998892,0.07323344525927815,-0.06565208297020167,-0.024962525149714986,0.03118238828707182,0.1216167320731931,0.008098093978568041
LGALS9,0.050291236612197074,0.020703102620818627,-0.036477749674554444,-0.05277935445368972,0.006623486554190027,0.08502726189105649,0.1233546668003414,0.08053906066880448,-0.0013522868489768225,0.0374319173670572,-0.0198349956390564,-0.01438196761775956,0.07933113261502814
VIM,-0.1280668788618842,0.03234933524503698,-0.08924089173137892,-0.12016459102288188,-0.07720647558371772,-0.0318064647505468,0.07253635425831191,0.010944804797764255,-0.017743350924259306,-0.06596977148303809,-0.05066049276144601,0.0052284298476327875,0.1192393081726558
PLAU,-0.005379907484406548,0.08116978098354273,-0.00891493879908662,-0.08692930704198393,-0.04207509419529985,-0.028497549630732092,0.045942091484107474,0.05660755895693604,-0.08627939883050925,0.07684023881592011,-0.06514545896749234,-0.02817957091207071,0.04239788795492903
TGFB3,-0.04052449292356078,-0.03834045050429513,-0.021374263635732305,-0.0491881141831324,0.03554712645362053,-0.013226228095089547,0.08245090717098197,0.04590847370158833,0.00046088958176388774,0.05245087320954306,0.02752805607454006,-0.03976328629051274,0.0517895060806856
APLN,-0.0656915495089924,0.019230515391718606,-0.024255645991708822,-0.06433712012803726,-0.001642202359959612,0.022419105347135083,0.08353836272174227,0.014120203581055134,-0.03312768970002758,-0.04973883311838807,0.011513129031603439,-0.06898644714008222,0.014713230539898228
SHANK2,0.14384438166027885,0.0337820109401101,0.021198629186642094,-0.008139323984663558,0.007925777272183635,0.019611813056058712,-0.010908905984336276,-0.015724125656428393,,,-0.04450796762317876,-0.0319438805692939,0.03268702672023334
LTF,,,-0.007821988770122043,-0.07806442799459713,-0.023483879731982134,0.035709589251848015,0.04880024175575212,0.037937269446504496,0.05523941338160744,-0.11609389117780053,-0.01208441712134747,-0.02679548282076311,-0.010422165926918966
PYY,,,,,-0.01620294973296676,,,0.022930638231482864,,,,,
PENK,0.07372553343617522,-0.0352261903851432,-0.007823504164154815,-0.06939483718315108,0.014312315540464023,0.06082116634028456,-0.044932085577654296,-0.028144893769981784,-0.014120416051240432,,0.029261602872186248,0.011982802372430424,-0.036593808467927334
CTF1,0.009472801474527935,-0.029285013002255243,0.04284077234286916,-0.03936685179928115,0.02752669607009004,-0.00929579956209551,0.12555239301681342,0.04368398649710448,-0.01613639162759758,0.03023089788671209,0.009397741152657086,0.044297630829526174,0.09442123586528804
COL3A1,-0.06496013192157186,-0.029060962279967992,-0.08126028193196953,-0.1286429341765711,-0.047016236580173544,0.014332969848913201,-0.041888450815649646,-0.03053921039166943,-0.03502143034461943,-0.05120594529812285,-0.03180100280264857,-0.04541230316975803,0.06675159312593151
S100A10,0.1881986355171163,0.04545630407705838,-0.028623836895360112,-0.1381825756390724,-0.025068037101169352,0.045294961772969246,0.07833460535212493,-0.06161941269114792,0.02427101619109076,-0.06341918434896067,-0.02672426945859184,-0.09942492288661378,0.015632133965008684
FGF13,-0.02925853678745258,4.2416112165365405e-06,-0.020442773527627682,-0.059735335969248585,0.011897187415591294,0.0015295340028911896,-0.06897933418334283,-0.05783130406118644,-0.025635699961860704,,-0.014061071632997406,-0.029703179379951494,0.13931459942425853
SEMA4A,-0.032126064387352014,0.01303951609683353,0.011584251623159533,-0.09816156904730744,0.013433273370255051,0.010004368283237093,0.02972685187916692,-0.0608022702208221,0.057285774806040204,0.019150479072477106,-0.06733347200263264,0.011585296652257509,-0.041272067849499494
EFNA4,-0.03937150379436687,0.0032753160728444,-0.027082252256937125,-0.06963049490886057,0.10542373195466254,-0.03235844414208062,0.07909896605782307,0.046858673681777915,-0.047520454910016184,0.03552885001170402,-0.08008603878848888,-0.029680217929697834,-0.07168463988239644
HSPA8,0.0009694982775270515,0.00794567763734733,-0.02260912813633953,0.0069212086305910645,0.09270000051221534,0.02536539161333932,-0.1353651847716815,-0.06122929695115044,-0.08019566435913471,0.034088504083585616,-0.054030139708469656,-0.038070387575732424,0.15218439014346197
NPB,0.001142023694326911,-0.02217857676756674,-0.02282227670807895,,-0.01932612414282318,-0.0168127268923481,0.10163090011375876,0.02639827081561369,0.0016428506010382204,0.0335228376194576,-0.023924245429175935,0.00479480517996135,0.07845595994767574
ULBP1,,0.04058845828647567,-0.020557245987315047,-0.040207466995516035,0.00852412509257543,,,-0.030535582570109757,,,,,
SEMA3E,0.0767446009282815,-0.04350710177142775,-0.005137912327473079,0.0033823733135981532,-0.0449213871965892,0.007537128286339091,0.03948992035461264,-0.046916225190496284,0.02737675908606751,0.00821425840076422,0.02722703200970062,0.05263354185928424,0.035818336146153845
ADAM9,0.09419908184572374,-0.03518629876919228,-0.047246912599513746,-0.05973258672820229,-0.07141098626433005,-0.0041336321886927515,0.028712782186716992,-0.051459372970639905,-0.05746302542344608,-0.05708339301491344,-0.016054385744512237,-0.10606917977729657,-0.05918617065238321
ASIP,0.04456077179346872,,,,-0.017827610712261643,-0.01092701030549639,0.03389570127275375,-0.012260574575236096,-0.0014531287970444013,-0.012760599459354906,-0.062025115917231,0.08099985514534298,
IBSP,,,-0.043337570238422454,-0.04032710697296358,,,0.025914791473927203,0.0145440023771346,-0.059485796167071135,0.009286563132183122,0.005014561015970145,,
FAT4,-0.04631732984120122,-0.003463682778171165,0.02533105470634074,-0.07564246020627496,-0.00431166533728095,-0.02607680913576259,0.09395986781995552,-0.005008787529446339,0.030312806852794465,-0.03517831863431118,-0.05164090952766054,0.006688775718302869,0.017997663891869242
MDK,0.08547344556121128,0.02583638318376163,-0.051739560260306953,-0.11635730110606676,-0.025124341692811778,-0.029325413723068423,-0.03132857971931253,0.08056686440537217,-0.02666405107891379,-0.00831426391049989,-0.006854547512074848,0.021348312773220468,0.029933873163417293
BMP5,,,,,,,,,-0.028836773412720663,,,,
CAMP,,-0.018824903174667663,,,,,,,,,,,
HSPA1A,-0.020717258966600167,-0.0401637344922113,-0.02823339149354765,0.07599675922030752,0.0765037642880578,0.10684774777104654,0.03670639736621631,-0.0422425227662357,-0.00993589329685433,0.022182554889879417,0.011991378891547498,-0.070744484059626,-0.03970571131042886
SOST,,,,,,,,-0.028616027998250266,,,,,
SEMA3F,-0.03952724671396218,-0.037374611858912304,-0.049212994291365,-0.040243863927035446,-0.011334397097641622,-0.01652634188914595,0.037996895626255384,-0.03170266552742038,-0.04596583783388352,-0.03650597181854146,-0.04380552418928202,,
ARF6,0.04540636238797097,0.017984151224851162,-0.026398524743174438,-0.04501140877141108,-0.014213642947979664,0.026146613494013062,0.04000969975926004,0.05057740282255396,0.017557916816637587,0.058313151460422645,-0.008701543266233697,-0.06382195763193188,-0.05091960844083578
IL6,-0.02590208681973643,-0.024896295626098658,-0.021857030064613005,-0.06710603242387152,-0.033671981546580215,,-0.04285381499613333,-0.01217251423491409,-0.032368922829052425,,,-0.009728712185618939,
CALM1,-0.05164293692536824,-0.03300475942424639,-0.007118058405301391,0.04827040067221338,0.01581737143661497,0.07688182302623416,-0.09591835422335501,-0.09149911744167546,-0.11862472129829509,-0.06381137334139778,0.0017247408873664089,-0.06193450368285098,0.06194376805083333
VIP,,0.07798143525154781,-0.015590407473321667,-0.012359782930313673,-0.031450022836019234,-0.02079254743305513,-0.014330001208386338,-0.05090477617310443,-0.02563573138437684,,,0.06249571157478463,0.04815228109864936
NMB,-0.09985000964946597,0.04136078318132768,-0.037166369024510655,-0.15680731681661617,0.028513736970015736,-0.008545682886385781,0.07715064824792192,0.06227022064852972,0.07510782339917456,0.043375008237164246,0.04114918540853925,0.040947916026240525,0.04286604055735224
CCL26,0.036902913387336284,-0.019647158246184394,-0.014748908076697084,-0.004184751565207188,-0.012031462202331512,,,0.003629098176107049,-0.07061058770468588,-0.0960271684500882,-0.0007154345924827595,,
FBLN1,0.01653554359925409,-0.008239652370781142,-0.07352254211479699,-0.14097072507264463,-0.006526537547546649,0.00817421827268398,0.009119931561836754,-0.04388579673825487,-0.0027127236405877953,-0.02070549059556624,0.035655685012379784,-0.045295882205896094,0.08365504355806819
SAA1,0.04427019307258994,,,-0.10302841667021083,0.008761677042593563,-0.012640272831973462,-0.028599877331047425,,-0.04193627956021126,0.030139428373745468,0.11056041140731522,,
MICB,0.0004972372422193584,0.034467643736994555,-0.024652864538647148,-0.03864612443153191,-0.019767903078530148,-0.005373326353519421,0.02873995929643854,-0.0011532686837397758,-0.061113907674367626,0.043711842261912444,0.004052295025354239,,-0.017744425824797565
MMP13,,,-0.013918796899500938,,,,,-0.012972033066745842,-0.07732350600574314,0.007152658851738664,,,
F13A1,0.036262191018845424,-0.01539219457551824,0.005804929687076578,-0.05384632366938247,-0.03165791735237438,-0.01694155956837408,-0.11321458413161517,2.974371044505702e-05,0.016621095138848498,-0.007926299947716486,-0.06192453258806831,,-0.020575059420046383
CXCL11,-0.04290862560858319,0.014089030408824013,-0.021857031597421223,-0.1261967014924975,0.02856920364818592,0.054618737526204705,0.05109440805689494,-0.03201152191116782,,,,,
COL5A2,-0.0952472862893941,0.007981346379430005,-0.04448927613627446,-0.0907540917676933,-0.028022407552083274,-0.04377784065928863,-0.09370245138384742,0.060628955549776646,-0.0424308931141612,-0.048605368197085844,0.028988136972668378,0.039315560368773955,-0.009172129681046777
EFNA5,0.005018682309733134,-0.001205041659923341,-0.04711845579531055,0.0011550278790039194,0.06625895654356095,-0.03506620849265541,-0.10424746954064314,-0.050211171869565634,-0.04119750073267996,-0.03686379374279697,0.05810684751157221,-0.002418372402678963,0.014570656121735389
AREG,,0.012859528163991451,,-0.025464681239682308,0.00907232696180016,,0.03398830225524594,,,,-0.008300295259920976,-0.01867019446119913,
EDIL3,0.13347343911908233,0.008876722822989798,0.047648505829782604,0.21751858354286357,0.05676117688836128,0.06872720755550779,0.20664163316120882,0.07036642317228786,0.030450548735423077,0.09491601669602842,0.027527314797606207,0.05143333783172486,0.07755200069292892
