,UKF248,UKF251,UKF269,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916inf
LMAN1,-0.027275486392076137,0.06173984978151258,0.025579820353751396,-0.027562158994274267,-0.026095108030786796,-0.005830410755453814,0.10061813043293882,-0.006946028602393336,0.017377803574004154,0.06359381185371572,0.035469748285164075,-0.012088409421060656,-0.06393626943852353
LYPD3,0.07976756682268606,-0.03283866402811179,0.08851937136969185,-0.024844036307559436,,0.1550334338522261,-0.04214422218665691,-0.04109725898442629,-0.03188779147717958,,0.02901321484831881,0.09950247050709957,
APOE,0.04312632422460201,0.07422247651005183,0.019269701531809375,0.09414233201730819,-0.0014919481025951137,-0.03096179294543562,-0.08284524891658912,0.04317375401641177,0.0433867573601676,0.15996172861666896,0.006906772955453564,0.035603932976738306,0.009562654591167811
SOSTDC1,-0.02232147178256236,,0.0008349495784010777,-0.018159182193281016,0.04470485925338916,,,-0.04069572380740794,-0.011857225721784237,,-0.018518933457912036,0.0008439136407686319,0.10985513350148263
ANXA1,0.005864559984731268,0.01980250530829016,0.022335008232270994,0.06452063940334062,0.07050790878713493,0.0625171488652739,0.03721246304154908,0.005135460298538212,0.049247297468705514,-0.00034014477689119907,0.09153619066515069,-0.14030202180599205,0.03513480253748765
WNT2B,0.023823279352543494,0.01235064891061051,0.07949897317090014,-0.02874863637601942,0.037685479526412116,0.12435394923870095,-0.09365095658694324,-0.014941249869554415,0.04487827994391461,0.07900168875600022,-0.027474726609989016,-0.05138938238282646,0.03847668802772586
AMH,-0.02781362383512398,0.04693884347717083,0.04161781233001824,,0.1439535354061701,,,0.0980540884350993,-0.0483542401871783,-0.00993835720299767,0.018404186964819002,0.012349763824730603,
GDF10,-0.01728080007950441,0.00784331914419786,-0.028076388011577164,0.028782061041499905,-0.026458788349395825,0.08954402567426521,-0.02894377824524852,0.08359371395058697,0.038735369485189144,-0.047070440908527446,-0.0010915657938324,-0.0016594685463011106,-0.056943548619890906
EFNB3,0.02302572911346273,0.012487989183812779,-0.041019733311792,-0.06254567349173373,-0.017151481841281426,0.0781445695707329,0.05733752484646379,0.05475720112784831,0.009256519748978443,0.08962525559732458,-0.018839227052851796,0.01600626520539134,0.0028385399124864824
LTB,-0.02942843871808038,-0.014064906146332861,-0.001042221493166793,0.04715665338108163,-0.02556186033204085,0.16504013560087794,0.02634371532519687,0.050746299291665756,0.020554234238879285,0.14121023839748761,0.061883784965018514,4.2740170446099984e-05,-0.009665011709032317
ANGPT2,0.07847752974360975,0.01301612135713721,0.05820530029665795,0.0668338749351829,0.026715805403603896,0.09250694615491892,0.1091293072096332,0.011444080491556726,0.06977270870384962,0.06281089684230491,0.135554511016558,0.16216916364044998,-0.07812125243802666
NRTN,,,,,,,,,,-0.002920189423944866,-0.006182453864956808,,-0.047526811851009675
ADAM17,-0.06838931832282572,0.02767709411316319,0.07625389213412691,0.0767492585657925,0.006426857654631017,0.02252206135847704,-0.1261615084846995,0.05717187430729793,-0.008022775251115251,-0.04316378975283418,0.051670903156775236,0.020164124292737035,0.0683800587102113
LRPAP1,-0.020127584821965225,0.019367854572873093,-0.016126567359843948,-0.03872194521843516,0.03448294500857182,-0.04046417630765062,-0.009154796156197112,-0.04232081356645214,0.05445092359809875,0.09756565752503192,0.010621537131171511,-0.01410497841575327,0.005380967570312073
NID1,0.05322865457619954,0.00961796911054209,0.0673184486897698,0.0365319470761005,0.051410607571734775,0.1537474556687893,0.12389236362806344,0.06141127205596421,0.08530085462594969,0.14015156278452634,0.12561467283294853,0.14330764232291282,-0.024631063833659466
MST1,-0.0718426679561843,0.04404195418925078,0.09365738307827957,-0.03010363024937724,-0.01936979019281146,0.0480110216924893,0.05803638239370369,0.048666160562609376,0.04283665094620533,0.013181598561640263,0.030846619261180413,-0.01247450779146565,-0.052642936602008965
IL13,,,-0.01764948192720435,,0.12990440689727503,,-0.03410020354749106,,,,,,
DCN,0.04580557494530989,0.003395165592871085,0.02500932492901601,-0.004849922925766984,0.003404441738752893,0.09504998285903442,0.15725289117123778,0.05750237838527693,0.12533938309774753,0.11091398216239767,0.11782735305446485,0.05877739081452533,-0.0662414136404432
IGFL2,,,,,,,,,-0.022236650288123994,,,0.05881545819513992,0.05314605604731672
COL7A1,-0.0031986075735445283,0.011194861661402876,0.018210146692464436,0.030157948106911754,0.0360791078890598,0.0940390791999373,0.11570444604466382,0.0511082911740729,0.054756732635172674,0.10143678224215924,0.06296340688050354,0.015120137569290983,-0.06363776719069307
CALR,0.03389049835309687,-0.021419799805454578,0.027299529771817557,0.09974687629406821,-0.045820655957251585,-0.018468506627158397,0.0234545730377701,0.007373506957716293,-0.056505186627734155,0.08123604513744118,-0.011256054845350947,0.06729456450951546,-0.07381151637681685
PIGA,-0.0023208432424291427,-0.009332285057515578,0.02236969424151158,-0.0032552414309024677,0.008166715061001473,0.03723136592678414,0.02514479853016558,0.06954753400886825,-0.035184656098983275,0.013444684820636812,0.024111589083619895,0.09823356983814785,0.004007297884250389
CD200,-0.008938220084365603,0.03436375552012829,-0.0008679816032516844,-0.009215159979642784,0.04358113241178769,0.04643121886777088,-0.029046999068363475,-0.03397199377962155,0.059581399547600146,0.0704939850464528,0.026055902740020415,0.14319571091946656,-0.08109164348419146
GRP,0.022708151013057138,0.0572369201073034,,-0.022834188540056793,0.0831534691321715,0.10200706451580027,,,-0.020963673729349017,0.010679310063147845,0.03228525305283653,-0.03557711647170839,
CDH1,0.029184822255403583,0.018482657588220305,0.06083237285788025,0.06480868193581477,0.00768753852637178,0.056690278854558226,0.07540665475513515,-0.037951786690821866,0.003709098612034931,0.020549089704761995,0.030113118366313092,0.019213797946050448,-0.035399714613961075
LPL,-0.01978112708568353,0.0015497114385813148,0.05076495809370336,0.0007971412826368804,-0.008955725355431501,0.11139496863002862,0.025743079482251782,0.004397505648440663,0.05639711293950208,0.1377891513543132,-0.04323780894273561,0.0033645415331226406,0.10997302009756228
SEMA5A,-0.014013332876303308,-0.02592431815523414,0.06848819075352103,0.0071441759307989605,-0.015073414843376936,-0.0030814146417636403,-0.048898724203775876,-0.05989797996142818,0.047073739857310164,0.1313816129309266,-0.035030773463884016,0.08679102710214637,-0.01868068614633355
SEMA7A,0.025889889549172467,0.06020404880990725,0.04040810624173686,-0.03591029779461516,-0.04402486380845137,0.12844688960861,0.07514007919467072,-0.013309365528158434,0.004512045739754541,0.004093207084750679,0.022317647393960728,0.16646167119294894,0.018660967537792863
SEMA4G,0.02063225006492107,-0.02409767942455345,0.07785562458374218,0.02647388572615795,0.052334680932952675,0.031577596629892436,0.060810760220639144,-0.06558193637745761,-0.005121468768044142,0.06877008281921902,-0.012562749463442475,0.08378112309063172,-0.04073061876367764
SEMA3B,0.03651060428944605,0.05082190106250992,0.024377940529176818,0.03649619063739556,0.012821890787898076,-0.026658432840487207,0.10138812207941451,0.02920201261252781,-0.01011551935341148,-0.08190574716489064,0.05532418584206418,-0.06532879565168645,0.03185339094147268
RPH3A,-0.02925726024808299,-0.02707137276319359,-0.06813671052683618,-0.0809626182963556,-0.010908654348641748,-0.08758753058325879,-0.0403168090369934,0.013394086437091599,0.007858693072637682,0.009619815200695362,-0.06385870482046416,0.10074545841490316,-0.035127325383514735
JAG2,0.03541992733281876,0.044806723711991625,0.034891493204088936,-0.006800882332276373,-0.042267446687344966,0.05926573036957757,0.06061744242959181,0.01032974977020961,0.05974365021592445,0.08722721571993328,-0.00016248594825609837,0.11412266503567507,-0.06394123031687475
CGN,-0.029939672638578135,-0.042695530188335155,0.025195385020501126,-0.041987961867220536,0.032855757430994156,0.002309147124398975,-0.02548454174091645,0.052690945289618596,0.016301761001651944,0.005386659070908568,0.06599937443410349,-0.027715476079465777,-0.03628446537833201
GDF15,0.050454085782755446,0.018204013256854012,0.0674360202367033,0.002226193281428161,0.011192271537800242,0.06932744085921341,0.09943495653613182,-0.003910830822896106,-0.034144891417132624,-0.0008825472097104585,0.04018469472138108,0.05449823899181514,
SEMA4F,-0.07286866544416346,-0.0006860068162864457,-0.012826951069348643,-0.04293052230549228,-0.014416443678026419,-0.01157857021567024,0.02772577793800763,0.009433372480222676,0.009184880238449435,0.06216384793181342,-0.04608485115379512,-0.0474244176562469,-0.025478029037122346
NXPH1,-0.06930730219682313,0.009024697210026392,0.0680578900341045,-0.04051520473585576,-0.051642190259671844,-0.0043879804166099155,-0.06637594173177253,0.016369295573491805,0.03992889873174872,0.05531240291983039,-0.08151082218491562,0.032050378332392486,-0.07506554318083829
ARF1,-0.018685156302067876,-0.007076709236566928,-0.08775546206682029,-0.01692961736174231,-0.018799164258331197,0.03315705673165887,0.08614680205490037,-0.03594330777598869,-0.0272352821017796,0.061157562989887254,0.05967382076719505,0.06350058375911834,0.037870221070477425
DSC3,-0.012593660671923593,,,,,,,,,,,0.05694467347514922,
EBI3,-0.03980042289152305,0.05010486682049862,0.04677951907842993,-0.0045618175955162935,0.02758109152302575,-0.03774163752337063,-0.06242090551737364,0.03892676158153257,0.07783702012944076,-0.013084331057846144,0.041507746270516496,0.06729378387580999,-0.003432843539167881
TIMP1,0.02888850269430289,-0.02654235753358928,0.028526148454831948,0.07240805779537807,0.029773038143091877,0.11472121495973228,0.001737379241135368,0.04096608577679787,-0.023821606453534365,0.11831358593179149,0.1051550818912794,0.05678929271502939,-0.006627721901696349
SEMA3C,0.13323014496541685,0.04421827513638766,-0.027651019349937356,0.1133546422560349,0.07985531664204018,0.04632117495874709,-0.053603119993648134,0.02485322444203474,-0.030377303651061293,-0.05087373200028497,-0.02189105528876035,0.05870388966259935,-0.024939981750591467
GNRH2,,,,,,,,,,,,-0.03249099879352502,
GAS6,-0.019867415169331014,0.021852666114979005,0.06005521008321711,0.08560292446417467,-0.0195643795471676,0.050521147247034916,-0.015848088845548735,-0.002900795642374541,0.006476641829803401,0.17778534699825924,0.04228405843373441,-0.023934868560743446,-0.039337185031739
MEPE,0.007000456400315948,,-0.027780839620695552,-0.006881359533744215,0.02737457003469032,0.06119570633545669,,-0.03409943880155871,0.020297122041070825,,-0.02899415262398103,0.0547085167127536,-0.03628420163550302
SERPINE1,-0.001218488864252253,0.025728966578362347,-0.0419818836139258,0.009714820581916483,0.00041374858108637614,0.1578611375486248,0.0858999003615418,0.003973500300040964,-0.05005850754178885,0.03672332962213599,0.08156419949368693,-0.03857054455802084,0.15040628456025115
RSPO2,-0.013305124639261342,0.031003068045387806,-0.025290507524851312,-0.06962676833740924,0.04711792997131159,,,-0.027552559475305462,-0.0300970237921535,-0.04114084788541185,0.04406958585980218,0.03481723739609731,-0.004817892272584969
SHBG,0.10794935130135146,-0.02465773274146173,-0.037407049301552295,0.03018753712850759,-0.01108299096820524,0.06814597325437693,-0.032509059899832146,0.0463851073457024,0.02989983583169403,-0.0035822997309072242,0.07674068376879294,0.06462640590778645,
LGALS3BP,0.06438038906698025,0.06806318927689077,0.07154836157931002,0.10947521342220118,0.023587883728216866,-0.030908639018986613,-0.06970974338642778,0.008098196104685785,-0.020219011672188883,0.06776062440628651,0.029938428616088582,-0.051489251153075496,-0.02061332016012597
LAMB1,0.056192332121686145,0.005152870269512515,0.04056022078731629,0.05028585091730637,0.05870513733951981,0.10928117996309239,0.053964126057154976,0.030553617104324263,0.020917803689723916,0.12801618475103815,0.07537313203510684,0.1016519480059804,0.15613194949912534
SPTBN2,0.03531396490125343,0.011740823005048539,-0.047357909462638924,-0.03933680090413293,-0.03583577861715595,0.02232831839413857,0.018486301852555887,-0.024309709157053768,-0.03152566949699382,0.007063867649760512,-0.0022705087419332866,0.0779517963726114,0.009994138296842271
COL1A2,0.0439352697354285,0.03362955892661546,0.06646587649568285,0.023412427592636727,0.08690590463370981,0.09813685106124258,0.10052096832181799,0.07134007415170307,0.08024528215940989,0.1005927894757607,0.1303137203292892,0.07466951487267516,-0.019067991082163307
DEFB1,,-0.014678153645968393,,,,,,,,,,-0.02930411354613005,
CEACAM16,,,,,0.01424179796198878,,-0.04037133614186428,,,,,,
WNT11,-0.0180508056816565,,-0.017196139562180367,,,,,0.04570272236099578,0.0074141661715136625,,0.053615000830383425,0.013583089277827766,
LGALS1,0.047053090464145686,-0.03384074953697243,0.006760448291081589,0.10156016939299185,-0.01575417622672714,0.03478483571308967,-0.0163807873706171,0.017371260012662232,-0.044449856827344994,-0.04799578522938356,-0.004055252659170171,0.035831401869714126,0.03568600727286375
BCAN,0.0378694070424246,0.009891247492792785,0.06619130825125584,-0.01808915939671286,0.04449268890481237,-0.1525715990818723,0.030355761111403406,-0.005009807505882753,0.09839365895641047,0.13135967785249625,-0.068731242581714,0.028710268072610127,-0.0653476010579655
ANOS1,0.015316389494666984,-0.04316092845625588,0.040448674172838754,0.08878932274921922,0.030527014259305145,-0.010687934795036191,0.06471764000822192,0.0008627233248071043,0.029893700659014536,-0.04829556687552079,0.028366528715853632,-0.0053351706601531546,-0.03901245225540938
EDA,-0.013214930524546151,-0.019501260776094306,0.05735626135345213,-0.0256613840891236,-0.02421029425063478,-0.033455766496495815,0.10612409028914614,-0.029546367699730933,-0.034563393248633785,0.04412005054319957,-0.036715896950427464,0.020075855804317557,-0.047526919092846925
FGF22,-0.018791682851385938,-0.029057964183925204,-0.015762524578461844,0.004490175911962928,0.07098115934176008,,,-0.030041936040810385,-0.02118071910772909,-0.006920530559339348,-0.02894161536168268,0.03338773725900078,-0.05694365774789088
SHANK1,-0.018050804522817092,-0.03097815459575987,-0.014997041020485678,-0.0343261674503661,-0.015503241113504316,,,0.01270398288052886,0.09435839396582943,,0.0048850431460147935,-0.053454189794313996,
NPVF,,,,,,,,-0.0223003155644895,-0.019145635322475173,,,,
RAET1G,,,,,,,,,,,,0.06600904432891408,
TGFB1,0.06008151404027782,0.014976411927365832,-0.03415122007841792,-0.035142113840155885,-0.03606859257304539,0.01947119484410726,0.001459091762852552,0.03780538922848113,0.011550257466858272,0.15081647025255826,0.09950104287756585,0.09971127779557047,0.12989060884619175
MSTN,-0.051086265653842874,0.038286476799309,0.06785236326755284,,-0.007751991460846468,-0.02337638607297464,-0.054336942936345084,0.04159892499753341,0.03605749455114554,0.027034088673017445,-0.03913111842644264,0.006816716993034855,-0.041332106651098474
WNT4,-0.012162592555010222,0.022140784404963833,0.024416078207496732,-0.032404013356676045,-0.015375175441084334,-0.028649992089458103,,0.040209181773056366,0.03277885335294816,0.10960969651549372,0.09967701975784508,0.044639875188751024,-0.0032190506608838305
TNFSF4,-0.014400905736349204,-0.015037330152013983,-0.015047345649847797,0.07735522871441886,-0.02297503918646893,0.21962597796714936,-0.004089932926356679,-0.020561003064384437,-0.027585197753900524,0.1154143735880441,0.010474501595191733,0.036609704066617406,0.040581352918156836
NTN1,0.028946158584524817,-0.030100991186819685,0.011471791896142837,0.0456209710461824,0.02166075333367825,0.034107400517940874,0.059506043523939095,0.04685101279076678,0.0567802947942876,0.10260900234246127,-0.048580945982465526,0.007274364581133814,-0.009224340264575855
CXCL12,0.03748495596592015,0.04416695628662025,0.05653902874311886,0.058018829603571895,0.029558852213870748,0.08417088486562845,0.090597769868088,0.007737159988417527,-0.008600569916431825,-0.0425687532473829,0.1268410425341343,0.12316106082815433,-0.023388567261921255
GNRH1,0.04109869492613369,-0.014995404287287245,-0.03397570531479697,-0.024001522532504614,-0.01947507362343676,-0.03603154332333656,-0.062258619137783695,-0.036644689169395256,-0.032947596009130525,0.018169078704519604,-0.014940033445386034,0.016301468554091907,
FGF8,,,,,,,,0.036183699691495645,-0.026426506002927303,,-0.0465312941224645,,
RIMS1,-0.04055530292651573,-0.050317731706351926,-0.04269487949456369,-0.026552506148918003,-0.040483732794425104,-0.03265101303860888,,-0.022386266569813604,-0.050924652161109904,-0.018291059487862114,0.02401931557795941,-0.05073436080060898,0.08434275706521005
FGF14,0.0451384285869894,0.0018046604313098557,0.044225763316946824,-0.027818747607667543,-0.03297573849080586,0.09771360599891278,-0.002653985936746672,-0.05206480048889399,0.06985106885440324,0.011228947270130851,0.014637703065302609,0.042634536069770225,-0.09438008297448663
IGF1,0.07561073627934778,-0.0028373921904184325,0.04282876454748533,-0.024210686571919413,0.02901059034365659,0.02525267437066004,0.08871697358191742,0.07116662227513831,0.014291872164623444,0.024218517712482707,0.005836845233741003,0.04807186882791463,-0.0028518391550086735
TNFSF10,0.03739085975866493,0.0707865849167422,0.03473333650113277,0.03629430504588734,-0.007031932771838134,0.08888775303434535,0.16307465915709615,7.958317497931439e-05,0.04154195104369473,0.1215364433953598,0.03954055526053801,0.06813139906415126,-0.015927104171796415
GDF5,-0.018645667890531892,,0.08310651435734141,0.03803264371789696,-0.011256680411013444,,,-0.044338621939085256,-0.007247670387519829,0.10887700981150089,0.004911955445364321,-0.029005386154420474,
CHAD,,,,,,,,0.018213289778461355,0.03691196044590252,-0.0284486738299917,0.028485080378694023,,-0.04858366414907202
RGMA,0.011319617050276589,-0.02078000014966729,0.06037543865977107,0.011179070631963018,0.024517261749491343,-0.05133958231974979,-0.03926424823573959,0.03480911242550578,0.01329445586809479,0.1414857067426446,-0.0507466303826925,-0.010157275256777681,-0.07398784513391495
WNT16,0.05876263825684341,-0.028178837701135932,-0.045109017810495554,-0.015240335271330537,,,,,,-0.01904773392588001,0.010034138873543865,-0.010377513725797914,
CX3CL1,0.017722134654118905,-0.0047494067690415165,0.03490069113377336,-0.02650237045875407,0.0006891640859908418,0.05354725867845487,0.05608581435237336,-0.041071058296381795,-0.016429187732743232,0.08858711206235226,-0.01178104055663638,0.14589060576281634,-0.009951347535555459
FGF1,-0.05707502460085215,0.059423125032041384,0.02740443925698952,0.10756956349132177,-0.02662678588663879,0.015399378973613688,0.023105616828451966,-0.04555066960410111,0.03408159572408406,-0.03814345583394043,0.016812586904086126,0.046667615087478825,-0.0038548854439535984
ALOX5AP,0.0070806108371557095,-0.006887907031431338,0.07275645166648552,0.0646253664494288,-0.027606579572381794,0.11696669215779636,-0.07967153920509411,0.03160391689743577,-0.05057731102376616,-0.035836614670385625,-0.01864854303072811,-0.06097953358974227,0.10371390102662473
IL1RN,-0.04106346208275188,0.03343101369467968,-0.01600992203024995,-0.005396001413117138,-0.012089326790175051,,0.10877777124233416,0.028629338327407477,-0.037973801494011306,,-0.02785043780410065,-0.021695540474258614,
PCSK9,,,,,,,,0.04980599804265748,-0.020299663101882883,,-0.022322696059578793,,
FGF23,,,,,,,,,,,,,-0.04251360311790578
NPW,,,,,-0.01346487790853536,0.019552162133894276,-0.030846923220013044,-0.01643074612506283,-0.018835062020893252,0.08625134007385608,-0.008862965857532601,-0.04704055999841583,0.11300297034957611
CXCL9,-0.01368066620455218,0.044420540818165516,0.11859220657844574,-0.021609086921986244,,0.16888827016438793,,,,0.05868914301605422,,0.13997652280316442,
ANGPTL4,-0.030497165366660348,0.060442298540120745,-0.0346606552528485,0.015282618930388386,0.03774133977803318,0.07258686175247817,0.061470203092881266,0.033393506776255674,-0.09462397943146027,-0.013322929011394882,0.020512427669577785,-0.04562925611642297,0.06631270715305387
UCN2,,,0.16333466207696967,,,,-0.03758609028664746,-0.02000297959727937,-0.03526231846972142,,-0.025224535514242127,,
OBP2A,,,,,,-0.028038931766467302,-0.04536822109339653,,,,,0.04509975297215808,
COL4A3,0.04503892464129373,0.0031299015050574963,,,0.07297819891387397,,,,-0.016063537597213354,0.01131716350488969,-0.03527937408363377,-0.005623871376746996,
NRG3,0.03632016606313643,-0.01982853369328175,0.00471613575846692,-0.009529507859189339,-0.03113454673866814,0.0005781196533911988,,-0.011721626755386,-0.028879845800536933,0.011479621327322517,0.019637077796235976,0.03652145025227185,0.0025591809424863024
IL23A,-0.01992458170347951,-0.03758750622913,-0.0207541937351687,,0.05700974258283899,-0.02580152714224358,0.10279381509980934,-0.019451711384696636,-0.026070612108971696,,,0.004215256055530112,
COLQ,-0.044694747910453476,-0.006976178701074929,0.0015993736570975186,-0.035040505710007615,0.051429711101877,-0.03210531330255458,0.02396223063488212,-0.03619557064301564,-0.02656793925466004,-0.03129006437033583,0.023228179951574106,0.015133031771371834,-0.045905567005613525
SCGB1A1,,-0.0285947490269185,,,,,,,-0.02552858904438598,,0.00356162789455083,,
TNFSF12,0.01284052415103347,0.01864396187814235,0.023862493420729058,-0.04593789885267528,0.00463333588574911,-0.02534717273448899,-0.031290973245177,-0.02012332148847949,-0.01688675804097231,0.11518958656615623,0.06164375614363424,0.04283076906415237,-0.08702879077113136
DKK2,-0.020870045864775432,-0.013918583774203233,0.021469044229218727,0.087172294199932,,,,-0.022961394793454944,,,0.05766666381002993,0.022495864576777522,
FYN,0.042100641447943586,-0.05160991401767367,0.022804273170465756,0.05154061228151847,0.029211043565830378,0.04689347384059197,0.008791847442872258,-0.042518552533857806,0.07619782649581931,0.20402886291637912,-0.022616855657296563,-0.023054439177544798,-0.06346281257603972
ACE,0.09765429231202687,0.02959329958429062,0.07118805428517964,0.02761539592699051,0.08070900408886118,0.0720404481469191,0.08704762200720986,-0.007953283809829157,0.11755894471057682,0.11564369292924136,0.10106872266543476,0.16142082240058975,-0.04251368591752672
IL18,0.014402884890605063,0.001311219630450123,0.03865908357874182,0.06671054326587253,0.024133262687303373,0.07542708196002011,0.042835617641364385,0.011414692445145232,0.06675951345083449,0.0010464207636093185,0.05614180926822571,0.04962819323564456,0.02652768669562494
PPBP,,,,,,,,-0.023816749948493393,-0.024030183985061314,0.06661135662009406,,,
CCL27,-0.013214930613327538,,0.18970352222714656,-0.026455918162338547,-0.03246843823181337,-0.025801526464867684,0.07526460211333696,-0.03455966100945288,0.007842166193139193,-0.002928396242860257,0.017601934367690357,0.0454958953051472,
SERPING1,0.013514012678744134,0.042848883208815226,0.06000905381440716,0.11783384114526148,0.06677515090969942,0.0889684621021684,-0.04596564656772404,0.06877486366878653,0.03494086397438108,0.08582502889459209,0.10547993013139408,-0.058297146461760985,-0.0004854837871722936
AZGP1,0.0693590894987496,-0.00373274067674012,-0.03570142802063848,0.04393324359074479,-0.021493386724625297,0.05866516938522293,-0.0723416464171609,0.027657947566782724,-0.05267344702629418,0.1504163834136946,0.03587483034222394,0.02214206382692993,0.010764831888663109
INHA,-0.025346130117810974,-0.012079825455141012,-0.012180450396690062,0.02111696285699172,0.017872449845561283,,0.10703306125282802,0.008422000832972358,-0.006049239339225432,0.11409843372440148,-0.027464235020151023,-0.03843292439583103,-0.028926036477273286
SEMA3G,0.08551478862867046,0.0005389682108298527,0.07641539742692886,-0.0299142343009055,0.0021861091276920664,0.041210789643813216,-0.05612043572017726,,,0.15928094405344492,-0.016953509146344588,0.0022142879560618865,
OXT,,,,,,,,,,,-0.0216278394086515,,
COL6A1,0.01049308715976395,0.013582271729698047,0.020892538106599044,0.05048001355421267,0.040169153377057086,0.10002655455473647,0.019673347515944503,0.05124659687258964,0.021106333127017644,0.09920446227780337,0.080336480011502,0.0964810662114454,-0.01741293939254975
FGF17,-0.02853654514602056,0.05777938734142695,-0.024986114419669987,0.017138844465008535,-0.016006084326812678,,,-0.006829650640363414,-0.04425498569751247,,-0.03334394012799172,-0.005195572813334076,-0.03129739816106808
TNFSF8,,-0.0034414059326909486,-0.016009922167021292,,,0.1120501484347976,-0.042578148090849616,0.04116651892813416,-0.022236647895702222,0.08557915765141033,0.11320287270720457,0.0411680717350591,
FGF20,-0.0006147070439946717,0.037951495904091664,0.08060477564822251,-0.010517922097663819,0.007841802148333023,-0.022264449551759925,,-0.028102041067395483,-0.021732690008122002,-0.023251034343976518,0.029884569923282377,-0.012989731197746582,
ICAM3,0.005059156061393088,0.09294249183669327,0.03306557757017281,0.19209883359469007,-0.03434171671309592,0.014130548259624382,-0.091646030681666,-0.04438604631345295,0.026684239555190368,0.12749378725373386,0.024393613935339696,0.0827112636371976,-0.049105377028520886
LAMA4,0.028537076827071742,0.03714042334435189,0.06117703131337908,0.00678288340495906,0.059011687024123224,0.08048209968336581,0.12243240988813207,0.03313591126658638,0.07132100581564474,0.13143965666709836,0.09425594705303612,0.15174199547547024,0.02869077153299334
DLL4,0.0765713740523539,0.0008629925585068493,0.00540749281051354,-0.030147863506421974,0.12188820815567054,0.1495737207047842,0.08986416744687224,-0.04502352131069977,0.0578933624467239,0.10505244063210406,0.043278218462584755,0.16016846621594286,-0.04590545250127276
SEMA3A,-0.025015775988897992,-0.0006569462907161179,0.07907088645796549,0.010184974679517574,-0.023950014988920645,0.08803828087989607,0.023095036626033703,-0.05616714500226928,0.04117283615139424,0.10509602382907825,0.04854914515754038,-0.04406793567110664,-0.05675262320151506
RLN2,,0.018459997124580116,-0.02056079134273374,-0.027984268359850996,-0.011596589535861915,,-0.0455237333631981,-0.01787034853311173,,0.025476872246318807,-0.009881883264952374,0.02250351167767938,
C5,-0.04036099703376019,-0.023686109122488416,0.06196570793243435,-0.018994864623593437,-0.023461409599273092,-0.04221252762105221,-0.060529058297367364,0.01153568268944153,0.036463825577678854,0.006319523786108027,-0.006706300556725281,0.059166164114131475,-0.03773043033360346
COMP,,,,,,,,,,0.011916395163944635,,-0.045744964433893066,
EDN2,-0.014930777014816557,,0.012525064585458677,,0.04043011655309787,,,,,,,,
C1QA,-0.00530447232817663,-0.01212968222724841,0.05966217753316419,0.09152269342256344,0.07226987975755327,0.06346311681742621,-0.029055868014091248,0.012313967260653418,0.04493901203890315,0.0827223347408982,0.08214633634862686,-0.003854952988758735,0.005203285946599144
UTS2B,-0.015977614505321237,-0.014688307209725832,,,,,,,,,,0.024090650801698015,
COL9A3,0.004590162127659969,-0.05537666500483631,0.0466206254708069,0.039034116905243485,0.039947707211839115,-0.0803079374278356,0.025357145738111632,-0.00974785541527262,0.05036074113173331,-0.0609226599587837,-0.08268607058840001,0.006895375603334948,0.01972405512954451
DLK1,,,,,,0.1093597263283972,0.03270298207214743,,,,,,
HGF,0.014619314662109651,0.01872093455703206,0.011705364487310943,0.06257636455113415,0.02042703315272085,0.014457609112568203,0.025450579369886654,0.0020680756124348146,0.03022558451107964,0.15508077684775534,0.04465194135632355,0.009793785359142847,-0.027327266436141247
P4HB,0.022444551506661654,0.0018943576798169442,0.028736323562773333,-0.029564740572476853,0.014279812764096374,0.022032080626174518,-0.04894133646247633,0.04480876284925512,-0.022167415111525268,0.07183019598285785,0.014522440912772487,-0.001557942121020488,-0.03705635112756705
ADCYAP1,-0.04190852203541547,0.0007555299572103901,0.01621691257924061,0.0074637983984888545,-0.01708790325980134,0.3069510916464341,,-0.009392064052177922,-0.0276461652395757,0.11260491542788444,0.05999728403046789,0.016643462981966117,-0.03570944358738354
GREM1,-0.021001990514784064,0.03842140140901461,0.036913973351124556,0.07755565485409852,-0.03939230484465502,0.1399818304715053,0.06032721490250352,0.0030559887357683893,-0.011027826706433416,-0.07159190503644533,-0.015480665589914035,0.07943838895794154,0.08006618598235263
EGF,-0.03314878516369001,-0.011053379215353744,-0.006022419184240251,-0.03106717616746169,-0.0043655090990220085,-0.023376372010202387,0.01964400655373709,-0.02184944840124061,-0.01938157390114755,-0.05953430538637361,-0.031758798488209276,-0.027540744411833806,-0.041926421040542936
VEGFB,-0.03176595123899749,0.04300068712231892,0.019437707008640913,0.01657237037597241,-0.013292573953336084,-0.03745438908791646,-0.10457452029263711,0.04726677320715557,-0.014631950712650324,0.051038104685619076,-0.009767052883738213,-0.029920672225296534,0.014401200190119206
FARP2,0.0037502661494100437,-0.009455356768750551,0.032569651214334666,-0.0006723938510164376,-0.039694539200447625,0.006515350473747409,0.08504028759317155,-0.07131720957401551,0.013192294597045448,-0.03886021357419375,0.017608913483835233,0.04253829881660091,-0.06517212004700715
BMP3,,,,0.06766012831678005,,,,,,,,,
IHH,,,,,,,,-0.023392636805149993,0.0965840278555862,,-0.024917907642765594,,
