,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Bbulk,ZH881T1,ZH916bulk,ZH916inf
TNFSF12,-0.01992684357220843,0.030099384464293798,-0.08202221846344365,-0.012333458971201222,-0.032471734501495375,-0.14913055816452161,-0.03194068746726536,-0.058914822338132125,0.010670794161176557,0.0630300678071618,-0.003502392035544123,-0.04233539478402564,0.013153206042441634,0.07712849700985625
DKK2,-0.018668040249989498,-0.01873769381515116,0.021738157908499985,-0.022146295397460138,-0.0231248059683425,0.0706422649502743,-0.026736196882416696,0.06062926793753742,0.02682395367100639,,,-0.00612287622852477,0.002469629702293269,
FYN,-0.09848336870378821,0.0037058408084992287,0.009891701578710537,0.031824048992063855,-0.04862371095097958,-0.18507931241219552,0.0032102096942090924,0.0400803983123397,-0.03119858866854394,-0.043035562645733785,0.028156600554470813,0.05655480087069272,0.0473169392483274,-0.008828624296294182
ACE,0.09666964414087079,-0.021998054249195535,0.00761332156488205,-0.012536258181136841,-0.04488626495634629,-0.118769815186884,-0.024538001847779885,-0.00608979462017638,0.060993144525768074,-0.005118051848425572,0.026353021845649086,-0.04747319562222068,0.06213727513415961,0.16006106405809103
IL18,0.11361096625681719,-0.007615662197493026,-0.018097997769274014,0.030763098734587036,-0.015868754880715912,-0.17432844474103373,-0.00307157801905442,0.03228355616935675,-0.16672814754730922,0.00303896244929534,-0.0041709121845968835,-0.04242474178956272,-0.01412406817487152,-0.042266410040014114
PPBP,,,,-0.020964913938782602,,,,,,,-0.022654523389786144,,-0.012616259546234715,
CCL27,-0.03888541171867348,-0.011864723500149508,-0.0048221176391774825,0.011167525165080638,,-0.01036078330340472,-0.005274196421025132,-0.02199956539557372,-0.020904265157901142,-0.04784316229623675,0.033331109507431116,0.0014029607931956866,0.007477415597529289,
SERPING1,-0.0765773543017682,0.033619165197359836,-0.003306153161564983,-0.07336914033802763,0.04569957906829328,-0.18977085575314626,0.023994788863456004,-0.022665994802309682,-0.14777488444884992,0.10516025587824493,-0.049093954357474566,-0.06277090876432818,-0.020967453935758936,0.02877564344004124
AZGP1,-0.088312189569684,0.08038728648744466,0.05298816269919148,-0.03769741285321916,-0.04169776614951776,-0.05180602213251651,-0.004588231185475529,0.03486778936510218,-0.010679248054326055,-0.06900045990191486,0.09133352349238934,-0.029720079213989538,0.08859067933828488,-0.025406836485558287
INHA,-0.012431577383025482,-0.007086205097052563,0.04365889584198143,0.021853721326975127,-0.04964187311955416,-0.0484118920748252,-0.02169820462802132,-0.008056373495491593,0.0015969883662845454,-0.06712398983739698,0.008194333571038562,0.04476333786100055,0.0016537136992220733,0.040933766885593324
SEMA3G,-0.03211141626232306,-0.024159690049343614,0.021847676162192946,0.003936700811648643,-0.021884720427730892,-0.028711794019501136,0.007426419418669834,-0.012528609192350354,0.04893280859182303,-0.02535100917202279,,-0.015523316676624243,0.022919187524019013,
OXT,,,,,,,,,,,,-0.016618924022921974,,
COL6A1,-0.18982148119437653,0.017371790400412656,0.018673172399059582,-0.11539726154419047,-0.013167829292814593,-0.24052849453430133,-0.013329966824111278,-0.03492949348055192,0.030962630921517544,-0.17280762985339132,-0.0381702153331283,-0.0512234658133161,0.07458689253274957,0.04313168834753708
FGF17,0.0750774984805715,-0.0236965269833144,-0.019155862960062376,0.010222125878902656,-0.021624769351638207,0.040045572961899034,0.015226234784866595,0.047800611761820044,0.027872224871019174,0.07917659036725727,0.011736288017924972,0.07523243695238908,0.08081472690822672,0.2166268896259592
TNFSF8,-0.017576069227911887,,-0.019857769774537,-0.020964908504549417,,-0.02867114310753888,-0.02134996954709727,,,,-0.020963662208195923,0.02502795606039688,-0.0004891807722742555,
FGF20,,0.005487654094152092,0.08540835221726881,-0.033335304134625175,-0.020831709607172014,-0.028664564494363356,0.10173035680366681,-0.0293454788227794,-0.05036120239080259,-0.021689513981707365,0.022358981251742616,0.06222284612971161,0.027120425909581875,
ICAM3,-0.08780083726895681,0.06345840388140143,0.03762552983210684,0.005436892785280612,-0.012919473185407242,-0.0633626224405526,-0.005439375524169404,0.00217270180388562,-0.04111048627763997,-0.046207731506201576,0.050385420640991475,0.02295219377696321,-0.018309764891946148,-0.05482937406537824
LAMA4,-0.13885480610109185,-0.04782418004739426,-0.028680497552486695,-0.038457237482634264,0.01456650657127243,-0.20481923693926246,-0.049545560230296104,-0.011071771416405555,-0.04791231236282167,-0.06312363700026152,-0.004734207975890849,-0.04123930110122082,-0.014605013545061378,0.14317858000008374
INHBE,-0.027644995848248304,,,,,,,,,,,,,
DLL4,0.04052664957641794,-0.03981709272179212,-0.03551625965179744,0.021094630418927673,0.013088318233969633,-0.14319272433157013,-0.015102013237653514,-0.011443302361531436,-0.030593247440894283,0.004557690837058893,0.05809892256125533,-0.03313117083223329,0.00413223631451978,-0.05125644846125218
SEMA3A,-0.03068560376095202,-0.02406838028647906,-0.01545949455332298,0.004921113620629563,-0.07117741303365015,-0.009249863064547238,-0.009471372603405552,-0.004805013362592965,0.07467759660446566,0.14337885219791757,0.0432898972614698,0.05951423689988125,0.022476762909370365,-0.08204918517518728
RLN2,,,-0.020040317099705503,-0.009609479315311075,-0.03865605459813397,-0.03682100292817629,-0.02174760996765525,-0.014170461600878715,0.0022317949055505313,-0.01708790275916193,,-0.019382638509459378,0.018231608157044787,
C5,-0.02221411538477823,-0.03196149055848094,0.05109199991483128,-0.014274048429591362,-0.022967779171847173,-0.14858195596994822,-0.018420174495171106,0.02322497307756319,0.023178344360328344,-0.06123831476413825,0.03758968191735345,0.07237603909002978,0.012544560030102386,-0.014082578159796601
EDN2,0.09992057993059253,-0.013405256985952472,,-0.027572359520603332,,-0.03918635627053475,-0.02640884579242432,,,-0.001982142212541439,,,,
C1QA,0.057152265651493575,0.033745964592286154,-0.04611964150773587,-0.06032675347208644,-0.03749734468799309,-0.23251607109830918,0.0030017724257952005,-0.049691297024105116,-0.21257433019680969,-0.14333341532699226,-0.05694391628863788,-0.11557463631554349,0.0647167001883203,-0.17525459644204913
UTS2B,0.10479352021098343,-0.014345136107368525,-0.0052938343408021555,-0.022994611975356523,0.02807507581025461,,-0.018798470166919948,-0.0006130279905140056,,,,,,
COL9A3,-0.03736399461745835,-0.01730307796505583,0.03854113710084041,0.06550260282385907,-0.08406120303099043,-0.20022517491038835,0.009903653931602063,-0.054890407683131345,-0.05594228806948712,-0.18373911691649225,0.0857745939053072,0.010262114463391552,0.03602182126159172,-0.08407195157098869
DLK1,,,0.07308969553480818,-0.01872819270662247,0.06388723350580429,,0.11208037021163049,,,,,,0.009181367098481137,
HGF,0.06849748609597864,0.02490639034782768,0.0046032732320019955,0.007004203120461327,-0.0012729569361317361,0.09046689913644158,0.0971887891168422,-0.02533250764642107,-0.014582619574393746,0.08001257511050194,-0.01928570179446214,-0.037486539925584046,0.06665752164489544,0.009001619220263593
P4HB,-0.16852149268687427,0.025847746519714457,-0.0022193355054491233,-0.11041343669049701,-0.03701385074101559,-0.23529246769080536,-0.04495295404975903,-0.001458844266831363,-0.017434300297316886,-0.07377778187985924,-0.06034402272374238,-0.04122650447504762,0.004892245897813918,0.06849248637853697
ADCYAP1,,0.06316201223855242,-0.025683214167911958,0.0500406538740274,0.06395628201840657,0.06947995946896285,0.012116117281990158,-0.013382505646011858,0.028519850360296084,0.10894195547144063,0.005634355431485691,-0.0044842933906047945,0.040427227321618506,0.10462701083799157
GREM1,0.011883022220215181,-0.018856157304327385,-0.017321116638856604,0.04267950639829161,-0.0315606464261901,-0.05033875728068191,0.043738112033005136,-0.024979878627078327,-0.14738117248279498,-0.043776384628128585,0.07827051568746782,0.011535665846102739,-0.014600717812808283,-0.11179707285073341
EGF,-0.0660952705013357,-0.0003122383197274277,0.0044354628439706315,0.0005436450029535518,-0.014152576146940208,-0.08077500405045339,-0.02971735948901102,-0.03056291523096408,-0.053302708168432876,-0.031101874198361985,-0.01827203318740198,0.0372223828820147,-0.021921137425579718,-0.04681359886758039
VEGFB,-0.1478559922179226,0.025629819486145518,-0.0027759586309346997,-0.018465038605497683,-0.01459053981363499,-0.15730797341775582,-0.0037021737601166025,0.028401043106236094,-0.08731558293709601,-0.15483221087006424,-0.02185609378386073,0.05911872450936964,0.017584774424304502,0.004688987327421171
FARP2,-0.07712504440438055,-0.019304367508754708,0.016066799770757218,-0.034466128187667415,-0.008859517464183677,-0.12615709460444138,0.017360478588451803,-0.016346852739369745,-0.06530813582523397,-0.05280999243193126,0.03669887470593617,0.023013743472179223,0.11064814155474727,0.09303687499430086
BMP3,,,,,-0.028033862518118197,,,-0.025103388555574715,0.014575278610925025,,,,,
IHH,,,,,,,,0.04719937315298723,,,0.05052041828232801,0.00019844845301700913,,
LAMA2,-0.02052932262147646,0.01604287320419234,0.029531312177850766,-0.006114741253933535,0.005401742513991454,-0.12497832160350941,-0.0191037519680052,-0.02833606881439037,0.039804472187293195,-0.03764670486173208,0.045073786263256206,-0.04634634762114567,0.017207179124337238,-0.017604693083412854
SERPINC1,,,,,,,-0.02011266488478112,,,,0.06977513677302738,0.02093593358307571,,
NRG1,0.13711953246947964,0.17655656906164924,-0.0020651638527502568,0.03212526033311876,-0.02920172801803063,0.09970392405142672,0.024006963838276857,0.03969386266209886,0.13894960171920975,0.0069416969735922335,0.050586633986011,-0.01876997362681776,0.06519736024894185,
SPINK1,-0.04435371458732213,0.0235700769026131,-0.039668581366993735,-0.02732094876861766,,,,,,-0.01708790275916193,0.0039880999669781,-0.02324253883871427,-0.021150795850241173,
EFEMP2,-0.11327478630415827,0.06509085368941522,-0.026167979893353257,-0.041668164742545664,-0.05555833489476348,-0.17187004285682875,0.0045824135692929145,0.04567720429093263,-0.028805055839679967,-0.17117086928486516,-0.023395355716302482,-0.02162660336334487,-0.04099538196154088,0.006583078660220001
SELPLG,-0.04766611403543567,-0.021070425773853173,-0.03064840600703557,0.03674272263412566,0.05061969637098501,-0.04713307286204117,0.013108922092906188,-0.035914377348388156,-0.13174963190466224,-0.051247576790556366,0.11662545913735257,0.005159659289703525,-0.02663124123856998,-0.03327667069579621
GDF6,-0.02216421780204511,0.007351082402464626,0.12039414284173762,,-0.04417456624958351,-0.036821006900064436,,,,,0.0567312169754592,-0.02889676621182306,,
HLA-E,0.0670329533092365,-0.0027430607961396103,0.02857778640728025,-0.06778883404846528,0.00701979998093964,-0.22494876885372378,-0.01205840426097016,-0.03711394210050682,-0.22453563694249984,-0.11480766677004675,-0.05786286455343182,-0.07862687275547706,2.9209888379396994e-05,-0.06792839841713187
PTN,-0.09819644852937848,-0.027472972736277076,0.008146653378591724,-0.0171154332565291,-0.08375648033040123,-0.2513326532169644,-0.041137244059414,-0.00422824336770567,-0.09961525892695375,-0.2211450982857634,0.052631948711691016,-0.025422676461293692,-0.0008519740559631277,0.013924534810693789
CD274,-0.015650839985715932,-0.03609892824628952,-0.02373810256311486,0.0045186855143469545,0.04093051175620707,-0.061271612705149636,-0.030936441241800415,0.018092135901392796,0.043844922257132414,-0.002399514989627612,-0.051539156372211216,-0.005118873172026548,-0.0070908991771746034,
FGF10,,,,,,,,-0.027908936689631157,,,,,,
CD14,-0.015224854345073655,0.05301890859659993,-0.053641214775102614,-0.17153982384228128,-0.018213966633310246,-0.16076636492604413,-0.0315542858202758,-0.0529857768255477,-0.14486837378249773,-0.11797799058768035,-0.05281729759900551,-0.10649962017714884,0.00019876439618471333,-0.08701501021705173
SFTPD,6.425905987273793e-05,-0.005804046255679507,,0.10049005657840228,0.014561592462700845,,-0.0168567674866155,-0.01981840475804862,,0.007144280422105856,0.12095217736014711,0.03305181227089037,-0.021930726771049198,-0.01966084680654638
SLIT1,0.18150794103196574,-0.01997640479961167,0.010162697979081302,0.06714359190126831,-0.016929172588050826,-0.04079550316257286,0.01678758802635887,0.02982156252326097,0.19834031053595313,0.011415566757936278,0.011174698654893764,0.05583581464036037,0.10958960034886507,0.04051783785521549
LPA,,,,,-0.028774209601708352,,,,,,,,,
CNTF,,,-0.01579632335128848,-0.020964910418011323,,-0.03852412450263154,-0.017144404355793896,-0.024979876468126345,-0.05670364090253058,-0.01984087862386472,,-0.01938264064680442,,0.006888844397968645
BST1,-0.006061122597928388,0.0625307002062478,0.054235993022758645,-0.0591228141692157,-0.029133523465307846,-0.15885875212720527,0.06212856018035081,0.012669016679244707,-0.06706317712903014,-0.01420853516358884,0.013644595830438488,-0.03306960108327741,0.011219293119185582,-0.04681360907094481
AGTRAP,-0.0713592787206727,0.019991153892455423,-0.048315112157648506,-0.0656095660521448,0.025309498141635908,-0.15850317074371784,0.031830957628087714,-0.06384672218701021,-0.11841664976921117,-0.05405583692169312,-0.02881284676038084,0.0245280052316313,0.0008495913986664524,-0.11821627873662223
LAMC1,-0.10590870462017522,-0.015341590850005506,0.0230018356010657,-0.0852624303696993,-0.02867021539930721,-0.20621448467716544,-0.0955262450550019,-0.012760465943678525,-0.014532879137348475,-0.1409489280344382,-0.012701699967275803,-0.033168882102759686,0.040121263438861715,0.05789190300095704
COL6A3,0.0057648110115583245,-0.0132668736567965,-0.029291222932420816,-0.02534896628217112,0.05007068914808344,0.031229579629433648,-0.011185522272621512,0.0822371074159684,-0.0505816938138777,-0.025608906726258172,-0.011707316097493595,-0.09036694707816038,0.026237794401313838,0.17723832226393407
FN1,-0.19332172259531286,0.010405515941253045,-0.05213404671802924,-0.15399171534482856,-0.01685001288877547,-0.20102047325396044,-0.028660319147741087,-0.019421725994089763,-0.055259843245111885,-0.17609790928818345,-0.07288060401561652,-0.10228885204740648,0.04912636049287038,-0.0520447635078846
MIF,-0.18181596782890114,0.01764563317007973,0.03301754818504532,0.023717281631213272,-0.03189465348469277,0.020310421767615397,-0.02043377001635749,-0.02780801799046714,0.03479090481170751,0.08267687408025433,-0.003334553729354748,-0.04905359670844008,-0.052678785675726314,0.015071667586097305
JAG1,-0.1562199752861183,-0.04973592876357654,-0.055848945745399,-0.021469225700315585,0.002489176734261502,-0.22024121302067776,-0.051376824689289176,0.04622021117044278,-0.017585193993728217,-0.22540659634195384,-0.004800921173063898,-0.012394586632256694,-0.008081581498312174,-0.0256880059026745
NID2,0.03300468769509286,-0.004313745634498148,0.010672064962196698,-0.006788033392189156,-0.07312949804711878,-0.14986234938225287,-0.019759266992032756,-0.033979610101275405,0.07827043880184885,-0.027208992789048363,0.009053825456980545,-0.06662370608651337,-0.014796698013399072,-0.07153501114541355
EFNB1,-0.029021615837369015,-0.04477850279000071,0.02521994107325597,-0.018113119022695287,-0.00518175160157346,-0.10950943140381804,-0.037396077546363204,-0.010921172631621658,-0.04838761376262793,-0.07691497918791863,0.009874169662853012,-0.031521753588619,0.004866818311072659,0.05993084802253306
COL4A2,0.015831593440975414,-0.034420323700659616,-0.05270495260183211,-0.11189581225975108,-0.031144763394839365,-0.22426337891933523,-0.08944233518472972,-0.014454492544050726,-0.08084393662059564,-0.12573398277615794,0.01419175148770132,-0.13454931277706586,0.05607146838883943,0.08951433225290982
SPP1,-0.08311504767727193,0.08835289912588931,0.003659684770007467,-0.18315771837386757,-0.06426921321396836,-0.2890632598251861,-0.07752102625545773,-0.05318791382396304,-0.25216461419312297,-0.23586373172306555,-0.08839131126589728,-0.032463137477778736,-0.01429918512658792,-0.2128551320819206
PODXL2,0.0834587771048141,-0.02898203515797128,-0.013311763951268703,0.06401064208296217,-0.037311701588655745,-0.043324172825616854,0.023375034806155576,0.08646595747500346,0.10046699066655039,0.10015212429157559,0.027735563133414437,0.02478368126550868,0.11818813034635299,0.10929004672420398
IFNE,,,,,,,,0.012137527542230239,,,,,,
FGF9,0.26056043153070346,-0.0030372802854298038,0.08270445901694815,0.11254074296049923,-0.050612048887212976,0.2137657881453559,0.07083893270598124,-0.023120098050618453,0.18673353510198082,0.20118835625744194,0.005285116685776661,0.03374518166856189,0.12956419269370087,0.20453689621478857
ITIH2,-0.017576087939977426,-0.006873885089756549,-0.007196021523198846,0.05928169138692966,0.06073948106085125,-0.03751077602795906,,0.08758396276040517,-0.0047597273114762,-0.02780902676858721,0.10958787918921092,0.006317342149304306,-0.008805841948324854,
ADAM10,-0.04046532754604251,0.030871382979753382,0.027518771042542717,-0.024460856042009198,0.003967590030763805,-0.13576375573953436,0.05393522026713253,-0.033361453079537806,-0.044283120125271705,-0.08258726114235451,-0.020107024996165488,0.025396472085421,0.015386174104557181,-0.05627760733348553
CFH,0.0775696754168005,-0.04195971727164406,0.027656340261826656,0.029586541974870463,-0.015254074437103355,-0.15563944731529977,-0.016275170425073846,0.00733921076596537,0.0018622581972866676,-0.03680347799373958,0.06316731967188088,-0.04982391943919141,0.05979927051407599,0.017534625363580452
COL4A5,-0.06460327765427476,-0.007038140471344985,-0.01373973861424968,-0.04937357861400245,-0.027615864787994018,-0.1503541626107999,-0.06051632528578515,-0.0063902235494026245,-0.10651369576691755,-0.08955052641626825,-0.0249173015014289,0.04417163416320069,-0.0192512069888281,-0.09381718152160069
LTBP3,-0.11017154998122497,0.015716422143809788,-0.021461942435233732,-0.03810234983589479,-0.03543169703724267,-0.035746671108880634,0.009138959927424667,0.028712644427997425,0.03569964109509892,-0.0886628075104241,-0.02811685563092699,0.008790028707287683,-0.04002900636442754,0.02942374570837088
GNB3,-0.034534794011554085,-0.011587307131006992,0.018688330391264617,0.03647391919380674,-0.06607480973599515,-0.07433496707111004,0.0342123829385162,-0.005431435632981892,0.05998254294239851,0.05950470588293178,0.06451920843818999,0.004630176457503238,0.03072917942004341,
COL6A2,-0.15852427406816164,0.03293751472461492,0.013379453598131254,-0.024491980386300356,-0.011274995192122364,-0.16644726374176316,-0.04446076096098588,0.03070961347677735,-0.030252382124286367,0.013462343903212421,-0.007813460846551932,-0.09472450468348961,0.05932181386326067,-0.06861357017374282
PLG,,,,,,,,,,-0.10769357204646102,,,,
GDF9,-0.0028060688092734114,-0.01394822116904163,-0.009742519549834829,0.009524805811442766,-0.032256457727514724,-0.09035594560687767,-0.027772533832676426,-0.023349417420837824,,-0.060096356625064656,0.043212933222734506,-0.008871531503878363,0.014379154641996569,0.10263912860331881
NCAM1,0.09238813452234867,-0.02346384197277064,0.051762940884277096,-0.012758975524632529,-0.04592511716251442,0.0048061044319836765,0.005933132071991995,0.012036891339612795,-0.05019423188761246,-0.0259019853101869,0.00934251437805756,-0.0013532166316361529,0.10790069083140258,-0.15534969044091582
APOC2,0.023090127214308042,-0.011279876582729689,0.003399767008656353,-0.020367065851458067,-0.08030755496575034,-0.10036738200626251,-0.012747801458853784,-0.05439761904018879,-0.12787161266164493,-0.07171534029716232,-0.013757077505706768,-0.039797953279187476,-0.011699290490105065,-0.01813159909698485
BST2,-0.14678408317297248,0.04665876532296249,-0.015437184454921248,-0.12652170436208393,0.018550711025119133,-0.21446476316080462,0.004616038612670847,0.014549817426773637,-0.10440728537140909,-0.20179297845041616,0.051507976270873376,-0.05393633362269881,-0.049212156938660157,0.028776979481511415
COL5A1,-0.09778693703098641,0.054805189020946166,-0.04242307485069334,-0.040312370846126974,-0.043325405921413596,-0.11079285501849871,-0.05794693006702413,-0.03315265073139971,-0.05776881046137533,-0.07704915009185405,-0.0505805672421874,-0.0824983203718378,0.05730982298096947,0.09605735824255072
CALM3,0.23894119856653462,-0.006208678385286397,0.10288259684020243,0.1711002220905227,0.0821347477556934,0.28120141506377455,0.12950376904010621,0.04759884919316637,0.25750316384057104,0.22291775025587038,0.06549361626965815,0.05065077844558893,0.09613774564262195,0.22142400565307813
THBS2,-0.053017677483697574,-0.00469288710484009,0.07269663934317566,-0.05669841243939278,-0.050578649867120434,-0.19789615472642247,-0.05195604892076881,-0.059163713784790704,-0.11541048633893165,-0.20568562328447948,0.026467914516369373,-0.06371241494311662,0.033851275825891425,-0.005703841357789599
SERPINE2,0.12614267363253756,0.0035986826683667246,0.036158909491229865,-0.0944919937462618,0.02764783682647019,0.01092177274703586,0.02186864304582446,-0.052885040207383265,-0.02459707512178037,0.036551685019745005,-0.011769975479141596,-0.041872268454604865,0.09711826896970314,-0.028581280976123773
EFNB2,-0.08380150456050095,-0.018709563301478424,0.03671132247056848,0.060818212283736434,0.060736102010474524,-0.0038673330543685038,-0.010811738725799377,0.030091082372332968,0.14722166171548254,0.03113736432072679,0.015158166297159653,0.027617053283176072,0.022147247144210114,0.1868218340565823
PROK1,,0.010385184605413,-0.030322205426163665,-0.02299461513129993,0.02260828229384097,,-0.01759364842975122,,,,0.019580385059039602,0.024150870875045208,0.08592219049437459,
LACRT,,,,,,,,-0.003240052039455121,,,,,,
MMP9,-0.02324632125234732,-0.02640271133448455,0.01509293572552464,-0.10061446189126161,0.05325258408145327,-0.13592928267596677,-0.028628642262898556,,-0.02012657416027369,-0.009835986714704517,0.004578563270182256,-0.029272279439845877,0.053642407046289566,
DMP1,,-0.016070434502710604,,,,,,,,,,,-0.03766930638269718,
NPPA,0.13773110061545163,0.0397050565182091,0.04705948465948844,0.06127609516436301,0.031182019290613528,-0.04295798822136377,-0.03611365480111368,-0.014983942862861812,0.156379888324321,-0.017766711212488354,0.06625935489898213,-0.00298673980814031,0.08380954069925757,
APOB,,,,-0.030268957189205706,,-0.02953825929405869,0.05069866440747274,-0.026080982036410738,,,,,0.03704819270154848,
C4B,-0.02552954343802422,,-0.026947506952627934,,,,0.027014723735523053,,,-0.02964464537495229,,-0.022438110399774048,,
NTNG2,0.0769342990113137,-0.003616722352453272,0.03582422610277294,0.0930856831956768,-0.07130277510764581,-0.05843295823762923,-0.01695736092015939,-0.036130154540202526,0.0756944198196927,-0.023334961332269033,0.039500825059826855,0.004610731173535897,0.05568768712058624,0.011985591969567517
LAMA1,-0.05153664561107551,-0.07731421328147163,-0.022933761421780458,0.0633592605006246,-0.06129269607898036,-0.2025467986551089,-0.03419925964422828,-0.029629773748926277,0.03937517803104732,-0.03304896896802112,0.07910397977360661,-0.05306664259537032,-0.04682837286785885,0.1330902006258074
UCN,-0.017663601934004153,0.016486331351847988,0.10632187588199284,0.021616381157071075,-0.05276849001359764,-0.04948449832249226,0.0337210876593905,0.028632035592199182,-0.02202594638948006,-0.028049243903050924,0.02531270326151076,-0.05224787197787951,0.0509993107437146,0.13891249653368015
ARTN,-0.029197938176843817,0.04503849237758366,-0.026808622317685687,0.0048988253852080095,-0.031115980324040175,-0.0447460547407264,-0.028628645041898437,,0.05032009902960204,-0.01984088000372237,-0.031779572158037825,0.009243452893967176,-0.03630928117883904,
PDGFD,-0.0161310472442175,0.0013860319908057524,-0.0007134441948401353,0.01254431467839084,-0.05142757349706087,-0.05600923559135927,-0.006933003154096933,-0.02310117751173898,-0.04583737173769434,-0.038349271986004525,0.07504565360851718,-0.03621289777250417,0.0030435375635154828,0.09081752733616875
EDN1,0.15561347012938018,0.00610368219984049,-0.006786192029883358,0.027798595233161378,-0.017758063216315238,-0.11275752323310989,-0.023015004115868046,-0.005351892676444897,0.016683659218930443,-0.07455811302135823,0.03100069791785412,-0.014020211413943391,0.04298842654952005,0.09778991738464018
ARPC5,-0.12698056808757013,0.026831179918035176,-0.017974428773227597,-0.09841863005932369,-0.00907196287725771,-0.15783586629976062,-0.05465620716964243,0.0365594432105086,-0.16417635220748997,-0.17919991792169315,0.022697032611578006,-0.023922942550054276,-0.04447601130373423,-0.01508495826143261
GSTO1,0.057029858426632066,0.0005073280029675415,-0.024838027537500532,0.002715355020887344,0.04824232027157647,0.22151991046098482,0.028970395694794617,0.07270730592337883,-0.04198882637340209,0.1489300497512265,0.03406463031312708,-0.053841822630652514,-0.09755922779918275,0.10588189106008707
PROK2,,,,,,,,-0.007583759955695089,,,-0.020570781563236495,,,
SYK,-0.04306610011622534,0.031166440808006377,-0.034542337624667865,-0.0048858707330541075,-0.018243580291661142,-0.04419673110011687,-0.037099015775209465,-0.05982263391400279,-0.053469085944295044,-0.049379912099994094,0.06380689126007265,-0.048721702284386284,0.01734613859485284,-0.02910410028279833
ST6GAL1,0.1500585928281396,-0.08403763638210673,0.028241880331521366,-0.006711490948576777,0.005913918234817521,-0.1627213165736134,0.04962955962133659,0.015390383513490322,-0.15118998810336315,0.07038079940814503,0.021498358693862206,0.01761369181015461,0.048902273025404355,-0.06754166369561485
WNT3,0.042505352665897056,0.00847585375503468,0.04965011069649741,0.066463603808313,-0.03007442749675443,0.09393066620551085,0.014239845281947208,-0.009277062767127468,0.10884641267314908,0.1349620431662811,0.06651372826830504,-0.03595127314519993,0.02579194088333074,-0.06563230898436422
HSP90B1,-0.07637304811663023,-0.01971063207276759,0.010929295009606446,-0.1198319734777257,0.0012697954258129246,-0.13672184379294752,-0.012770017418731475,-0.00585811395857611,-0.03941422777324933,-0.19386206079721843,-0.07760565210202812,-0.10701043876953008,0.05126032983838385,0.08064558793607517
ZP3,-0.030019123419645948,-0.023644006127230596,0.012192407305909253,0.02961908159563969,-0.03899109397421899,-0.12296085707102034,-0.02384225577432169,-0.0027527513560501983,0.15030820153381672,-0.025605905008832787,-0.0015132609843689234,0.01666704435430385,-0.0003000397660730336,0.0335558475629963
ANGPT4,,-0.012571590515421855,,,,,,,,,,,,
NRG2,-0.019306991680370478,-0.012575442696685578,0.02973601069206762,-0.002709034165281664,-0.011131541924294563,-0.021573896976735136,0.05761233236904218,0.017467253950285033,0.10845166923026478,-0.0017962251289515199,-0.0319362126678682,0.05868774851867525,0.04754337898947115,0.028825678781841196
MELTF,0.036934207412946854,-0.04335557453848228,0.006414230225540271,-0.046579322334836526,-0.004584277688892706,-0.03526833599639869,-0.024476363056762502,0.04861381457943972,-0.020814889569352055,-0.05085585411961862,0.03488329048918536,0.06389020418590775,0.10184705107124115,0.06381871037841177
NLGN1,-0.036005703313154155,0.08797403976238423,0.04729353603980463,-0.013645908534524182,-0.04950758403417867,-0.05103939950382232,0.05751021924470592,0.050377037454596894,0.08425986366546571,-0.07181052893919747,0.029705623671760197,0.00016016923767584495,-0.037619748680662174,0.06219301319029825
SLIT3,0.344168147958809,0.02350562333909028,-0.036993734867345744,0.051267440170711186,0.027672344765012975,0.08552051999560217,-0.0240476550115042,-0.010967648048177167,0.0525626449671536,0.10919327414540474,0.12952830990487843,-0.030737435065002712,0.002015159122086457,0.04556413566674131
CCL8,-0.043087577503256494,-0.010227813319451577,0.016691487376182267,0.0018742724384730727,-0.008592965567400095,-0.038524125339101975,-0.04361590635216391,0.03724456782355697,-0.0020326170960488247,-0.01851292963486998,0.12520934252376076,0.019726218777737954,-0.04202659347528263,-0.05597966636958725
S100A4,-0.19032488750031912,0.06015896441662497,-0.050776203060581206,-0.09489086797210065,-0.0636932952416882,-0.20989069845209476,-0.002290982503115652,-0.03199353669546555,-0.08849028592189392,-0.12194213403010892,0.019820894253580242,-0.06206383726654693,-0.027158548380308137,-0.0023039450028982736
TNFSF13B,-0.12329353639533414,0.07278859417543065,0.021063687674478,-0.019233210813886414,0.03767556480498223,-0.16440409090581984,0.0012592341942736698,-0.03328053658489738,-0.11861494707802182,0.002521116754313065,-0.029509799288559475,0.025877554833037716,0.06482856816142404,-0.012017751941242964
HSPG2,-0.07364578366987623,-0.011212857936888917,-0.03539007178470352,-0.05967305943511821,0.03488984205561799,-0.21436350062255655,-0.027043417101249096,0.006990761267270191,-0.01841428204586037,-0.10874914062251857,0.023198568595271474,-0.06392557758774671,0.03374776388026353,-0.01608144747919495
FAM3C,-0.04501164288054654,0.05628525999238419,0.02538601952964615,-0.0025584627020793127,-0.032796237572470584,-0.04493719282359661,0.013461559008867665,0.02655287702080896,0.23848307559060852,0.01763122004408802,0.0013439069957612514,0.015397159584320348,0.05498627281172794,0.17178775244246738
FLT3LG,-0.0705559601988615,0.021955514125619732,-0.023483085180474723,-0.001017303819673488,-0.0457135996617718,-0.07999580040620077,0.024688413573188718,-0.03357044085412065,-0.07339167165390892,-0.050797742776286584,0.10377514149332853,-0.041529072953778896,0.09600422178938499,
