,UKF248,UKF251,UKF266,UKF269,UKF275,UKF304,UKF313,ZH1007inf,ZH1019inf,ZH8812bulk,ZH916inf
A2M,0.0012723795706028138,-0.06141430994807598,0.24976056831897253,-0.0026563533243656678,-0.019236671311222187,0.27884474067045983,-0.1068136824001619,0.03007104888296939,-0.027255985145293503,-0.04134874185685235,-0.07864559393933707
VCL,-0.04298041705382791,0.04169356425160737,0.1482439056889926,0.04008933226423596,0.029565412476563847,0.087130537195057,0.050989232586062534,0.0190001884785893,0.11820800781533244,0.06810323853955337,0.17492928743411926
FGF2,0.025316360201567818,-0.04343350543462425,-0.0315182464642523,0.012885253681827793,-0.05649951843895187,-0.0022712338304575128,-0.038798098551471864,0.07462321329580686,-0.06764728798874191,0.010139399930925086,-0.06554529864417914
AGRP,,,-0.051892286720022204,,-0.015142171525777223,0.03420063109211198,0.02964517902284133,-0.03318544592948648,0.1401630454143304,,
CNTN3,0.011467006264084166,-0.06015481274281574,-0.10864863482409245,-0.023311509609240978,-0.01625524471928838,-0.14827671602111753,,,,-0.0028981739920187397,0.10675025021148601
RNASE2,-0.017125569236516116,0.00135068173632057,0.10301368324239697,-0.050038082841979505,0.059826125550138665,0.19397440568562557,0.022534655660139437,0.018494795930305456,0.08381588886745983,-0.026774074866633517,-0.05214878647721735
ADM2,0.08663830617489796,0.03490726520094752,,,,,-0.026083724214385012,,,,
GAL,-0.027867913301227242,-0.04268052755756524,0.04653636051031389,-0.0021119525556473487,-0.001816723328046735,-0.11126181338651736,0.006358553124459109,-0.03394601249973498,-0.040697996164670236,,
CXCL6,-0.059169984028239114,,,,,0.17210511209827192,,,,,
PDGFC,0.04769755513083649,0.10031789052271331,0.22453197098930816,-0.024539124316484928,-0.04603290825086878,0.007128850275559152,-0.008568047838402428,0.01620476446215151,0.003776328814530622,0.01402723375088198,-0.05166859568126532
COL8A2,0.06428962739833438,0.018541481342971466,0.06677064905851152,-0.04492501063128726,0.01274036577328287,0.09636044407634273,0.016745767569715193,0.007831079053584895,0.12807400536221028,0.030653683509294503,-0.03887872018624743
SPON2,0.0798666428782461,0.042256198379232474,-0.01242552126313679,-0.029578840533605464,-0.0013666975625658182,0.11341791601142671,-0.006664120146838511,-0.04317893882006752,-0.009090457691513256,0.059367682304993584,
SEMA3D,0.024351358506464176,0.0602653012292006,-0.09706850813940039,-0.007149629067090377,-0.008594327201144433,-0.07536230650329007,-0.03859250658415783,-0.024485938389326424,0.015612837608982525,0.009272891930875072,0.06839219962682087
BMP6,0.030330950869601955,0.03628418383210113,0.05375679594761314,-0.01510773048119412,0.025407327839179362,,,,,0.017180632868236324,
TIMP2,0.13654051755857524,-0.06962633450891113,0.332134378191775,-0.0690646054069407,0.013103809930286384,0.12876238973230353,0.18631449668320235,0.04569375676503993,-0.08784945511258127,-0.06042891513379449,0.012586992604711987
EFNA1,-0.05714697652246909,0.040718322479057656,0.3170050255943821,-0.07345915981345855,-0.0181327002548949,0.32516902415312043,-0.07284186611773037,0.10501900562480079,-0.027793139481020045,0.0730647992614071,-0.08688235931570366
S100A12,0.0008702769522964814,,,,,,-0.03788290236310888,,,-0.03228058662826905,-0.05013562050707896
TFPI,-0.010536768836248453,-0.02557843302165451,0.2557790779243661,-0.006930780326157119,0.002242777090890395,0.043410104471552316,-0.1444684225021874,-0.08828542865580746,0.037728630326946413,-0.04529475685814044,-0.05013561127754009
GPC3,0.03467341219160869,0.05577165702494846,0.46663650772538423,-0.019934749328515015,-0.018149723049072124,-0.021394020790550583,0.060231098501984257,0.06841841883197994,-0.023482624702887627,-0.04347773519520572,
NMU,0.11061011394232607,,0.2766653426635807,-0.0014026812506485447,,-0.08157299237179057,-0.04493004205207875,0.0710240065140858,0.04190420864032143,,
SCGB3A2,-0.03970948084019377,,,,,,,-0.020620088563825415,,,
LAMB3,0.03566926275062251,-0.031151616290449827,-0.13503527397806173,0.026140092812020132,0.06824249873713777,-0.09304370741080006,-0.0760477623242462,0.0026676321160423976,-0.02814173286021211,0.0028607129011822296,0.009106567680031397
LGALS9,0.03224452408950865,-0.03169968432700015,0.21959525095063492,-0.05874240957957025,0.01736815781384763,0.16745943259268614,-0.126807119654368,0.0462794472092104,-0.0313250390590344,0.01739291927049718,0.05713881256280943
VIM,-0.23530961396300581,-0.20467659166225413,0.3231496275587688,-0.009461874091669436,-0.04426012129980679,0.39719053042878844,0.21735601642984428,-0.07139928658314036,-0.01864292944007352,-0.02216769084929874,0.07596151922476431
PLAU,0.026781659513066894,-0.005082370897603755,0.21896063200331736,-0.05412408374097034,-0.03637745545605786,0.2189658078832801,-0.01884007950726539,-0.08787756699297787,0.049349796550476464,0.031079031195854732,0.003013823108492896
TGFB3,-0.0035177584095138666,-0.0023545463597616926,0.159555022741204,0.008005579698222933,0.010858246325197695,0.08446897428695305,0.07024576673173812,0.062413711557395044,0.10048672251446417,0.021353897418298816,0.09314013719233552
APLN,-0.06016544448889705,0.022800228768024147,0.2372559071842904,-0.004736501881283076,-0.03406823449260477,0.09175137210346189,0.1299724762444749,0.09297818007425653,-0.00031382758368587,-0.01708839588597884,-0.08803302278719272
SHANK2,0.035435643573722204,-0.008104568745624319,-0.12490043535012733,0.00957474674862919,-0.004746487406056819,-0.14888224654865537,,,,0.04750730352193444,0.15116989992970034
LTF,-0.05205071899671722,,0.03556512761005986,-0.040313379303431325,0.07627690574063109,0.4346020076077171,,0.070981513567714,0.020409280368634878,-0.025881790285232843,-0.12326618680927168
PYY,,,,,-0.017202065331075277,,0.02451097904933766,,,,
PENK,0.029325299097591746,-0.049178226188979816,-0.19609480420067676,0.032531255203182,-0.00959883548667579,0.07861569628886378,,-0.03629822132536243,,-0.03691429117308678,0.006619648895027804
CTF1,0.047823499084599465,0.019637018937319718,-0.0034538137118733598,-0.007094732881319695,-0.02717370227040021,0.05855302258198063,-0.004474827050328146,0.058395224635511604,-0.03217495593522568,0.019224274210542368,0.03529094936779399
COL3A1,0.007767217784861277,-0.023499997974808753,0.26548699127246544,-0.015081516233456623,-0.0005257718650179487,0.31229232386770617,0.19134897723006983,0.010168849414944631,0.0782883122655214,-0.025016365571228515,0.054120173809318155
S100A10,-0.22653009828481827,-0.14575709269967768,0.20710617005502588,0.03369863661430543,-0.030914452542378935,0.3490009459925801,0.07582288344649886,0.021831724494496774,-0.03397934185792312,0.09590866960397008,0.06629748708504737
FGF13,0.033423489230900945,0.0020309263541853527,-0.265706862652366,-0.007190839317783994,-0.00324779751907367,-0.1888918103813088,-0.037523467720849836,-0.02448596620638628,,0.03987667421106584,0.06624383581816147
SEMA4A,0.0044226594410158495,0.005609719730463392,-0.2696529060390588,0.0062922763859234706,0.020381980671461096,-0.08577930559870052,-0.0029460912567494863,-0.03981781998565185,0.07563371276286295,0.07191597081908367,0.07962498138711013
EFNA4,-0.014528566563959297,0.05823790092352058,0.12312000751671016,0.02933405191293722,0.01282948750859184,0.040951289287647255,-0.009189281889420408,-0.058870888789015655,0.023295756682232955,0.12286700069272892,0.07556955474039548
HSPA8,0.17646432816801436,0.09087826594123728,-0.3436065240167998,0.03923485565004965,0.03953628474695609,0.04622641645325902,-0.09609953659484326,-0.011152341817047091,0.0011377906760076523,0.052261475426811886,0.13308023615783957
NPB,-0.05769176002359472,0.06345373644635502,0.05245993027675889,,-0.020517822716249582,-0.0025734424427985886,,0.02527414701570262,0.035256210100813486,-0.0521422249772624,-0.04869890449728089
ULBP1,-0.00788291382622561,0.0028062782911693947,-0.0220157913436505,-0.017903034001919678,0.005665458881175512,,-0.012376057104000276,,,,
SEMA3E,-0.026410905243143896,0.09088229659719714,0.3039263160420425,-0.012988272061529027,0.046216068744571404,-0.10649621266467887,0.0009520685680588212,-0.010685664787298326,-0.0026537171119441014,-0.0665389904940416,-0.018287016761011833
ADAM9,-0.03422568931648397,0.03884949961634171,0.15892208972625296,-0.04894429874053559,0.009235519285894347,0.2628820515849701,-0.10648001182850445,0.00483915359019486,-0.07315036529856166,-0.03154349411070754,0.01128766312448801
ASIP,,,,,0.04017656664792445,0.0929002215777134,-0.0482701725820172,-0.010258297851389523,-0.045512135416675474,0.07610100019502024,
IBSP,-0.062344079789322715,,0.20276173911075993,-0.023536231909994036,,0.4435867504413888,-0.009487332779450746,-0.0072475302004432595,0.18255192824895808,-0.03799221657559432,
MMP12,0.001202833054764977,,,,,,-0.03373541884017137,,,,
FAT4,0.004725094837479129,0.056122201393960805,-0.00637489735597003,-0.016160973838131004,-0.027957418094601453,-0.018992664694208492,-0.026697775726137296,0.03241317877498806,0.07602177359008314,0.06241693969492527,0.022205398385651248
MDK,0.08606997440349827,0.06727089773952452,0.49218786048802027,-0.03121269410630466,-0.028339637717931385,0.3627032197970797,-0.14848670063135058,-0.031648560465952776,-0.008175046521090877,0.04575591959526313,0.046305692342572
BMP5,,,,,,,,-0.02754347493283138,,,
CAMP,,0.029345182947063394,,,,,,,,,
HSPA1A,-0.07061754390475124,0.0144381632843905,-0.14600186892523043,-0.03929124363001546,0.05768132211794895,0.13683472076814837,-0.01597412909721948,-0.012661096018351957,0.011741278896752326,-4.5301387884666015e-05,0.009452221114783863
SOST,-0.030831166012911346,,,,,,,,,,
SEMA3F,0.03121843643892379,-0.01061656977393053,0.1679344854317912,-0.04455513675797627,0.015348982406693079,0.0642678636208649,-0.05026131646636804,0.05456587396126966,-0.004588405016329457,-0.004558137294632239,
ARF6,-0.008450113086714459,0.12000955643322934,0.25939735512606715,0.022694594978042933,0.0224368649680483,0.15273764538136234,0.06234454564616592,-0.01352861126927305,0.047776139909349834,0.040250539163274625,0.055734427237787335
IL6,-0.03429128279943655,-0.026595682923867908,0.1090165489686914,0.07350029336516423,0.1050056170994653,0.2432594886466511,0.020559873612492136,-0.030917211221400776,,,
CALM1,0.09777437767175898,-0.05754447386950949,-0.4594391697052448,0.0067836223120216884,0.04842911455002484,-0.32816339352847845,-0.0393460458210614,0.031642732035753525,0.0623973351551394,0.07562423235963718,0.18590470130055078
VIP,0.06649763959073039,-0.03324116888514664,-0.11900779598312058,0.04048725125390168,-0.02520419297674634,-0.13282908972244686,,-0.024485996219636135,,,-0.036284209753529216
NMB,0.021959827078101804,0.044894283240947075,0.24044972474278645,-0.04501111437979607,0.02548393581765672,0.13122356640711103,0.14649271301687875,-0.01991787027629047,-0.004229664733411017,0.13469485841259818,-0.06566369697369445
CCL26,-0.03694805159555837,-0.0010255587844069675,0.022516042530533013,-0.02267651102323322,0.09455177774828975,,0.07862709122241818,0.041969332469777146,-0.029831298254604063,0.008116173669606009,
FBLN1,0.06046276094277602,0.011275679390911826,-0.007795728071852485,0.02122997957122581,0.042809946308197566,0.06331866039976836,0.07963919036499582,-0.03093705363300491,0.012802764265467493,0.09039652929482071,0.013719346072496664
SAA1,-0.039918774204563606,,,-0.05305828276589933,0.042094055008107145,0.28793822662144647,0.009950473121433653,0.020578136420166735,0.009261047789651164,-0.05943610640064413,
MICB,-0.06996627534848927,0.011233357142609314,0.051907645660627,-0.008919433142896118,0.07166802841606545,0.10760886771642827,-0.004092861547590486,-0.04236480903920864,-0.042050509471272216,-0.019792596862891542,-0.00964159462608855
MMP13,-0.06933117642729589,,0.018137918967226035,,,,0.014228113688648007,-0.07385562936969674,0.03530506399888908,,
F13A1,-0.01935575845779554,-0.00932413167716489,0.12534551835268365,-0.02979369275080137,0.04073418081366432,0.4143109457958441,-0.07774865380869696,0.1131118683986833,-0.035913122282308835,-0.017892312462091015,-0.03279118395482769
CXCL11,-0.008132375682604312,0.0089307780636124,-0.032596425266994127,0.04329514719932908,-0.006728000643449312,0.012134206766873145,,,,,
COL5A2,-0.05667747809433206,0.09711383688650885,0.3521650791174995,-0.04413542026850912,-0.027272613854865044,0.1640983363986467,0.1126114463522206,-0.03448655635752801,-0.03873552446943061,0.03323103224212777,0.21613814719462174
EFNA5,0.004161764841590689,0.028083031163899052,-0.07720695260020989,0.018847666957017926,0.04357617751032422,-0.13526993004097285,0.06653720075440007,-0.054223498150921076,-0.02348264527268009,-0.015505022203895904,0.17658051460695737
AREG,-0.06852229084100056,0.011068503496068579,,0.020472526576949653,-0.02349020761045507,0.14450655104490132,-0.00011036701159992501,,,0.03485209838450145,
EDIL3,0.02507614885445188,-0.037532625303479665,-0.2832565734803799,-0.02152284593809192,0.01160581395770304,0.13429500270680658,0.1284091992657789,0.03324178238473968,-0.037825397904677656,0.04301625910257306,-0.0549747509280392
CD86,-0.02162527634307601,0.052745464494109974,0.05082241442930332,-0.006114520518582141,-0.014200575994147676,0.08250150863533535,-0.009162601467065072,0.020815472442913336,-0.04175415831573568,-0.011722148445183841,-0.038348469928520236
AHSG,,,,,,,,-0.025541372299038415,,,
WNT9B,,,,,-0.015142171525777223,,,,,,
HRAS,0.04915527550146779,0.0015034586146106946,0.06232347082326983,0.00856321886527213,0.006571382538558263,0.01088234985179274,0.053299702202473265,0.03225400689594987,-0.0788465819784033,0.05422042088423668,0.05985634963009865
C1QTNF5,,,,,,,,,-0.022688271285095526,-0.008246966984274948,
RLN1,0.0029215220965628564,,,-0.019795871907973026,,,,,,-0.028355216498697988,
COL4A1,0.0015002545949298139,0.012775217629927858,0.38264271752308976,-0.03976959116652295,0.010547881460991625,0.2807688838194851,-0.15210402679838708,0.0006686458329962778,0.03697683714078546,-0.005760908044406317,-0.05775384492857086
CCL3,0.00956546959414737,0.018274750414469177,0.10544186169379098,-0.014106666450802588,0.02248004635303953,0.36776831603292737,-0.049765177119536666,-0.01947275118771489,0.011695853769800412,-0.07156517794127182,-0.12132761894104126
BGN,-0.0010753880655646028,0.016217024327038535,0.27635528979850565,0.05735972410353519,0.009036234874652643,0.19110766544576624,0.08619275302508651,-0.01703577554425346,0.014050133257702817,-0.015363629976350143,-0.07334868782246699
RETN,-0.012587183586136565,-0.031915451225644945,,,,0.08178258385499974,-0.029498297862472267,0.05061388876464482,,,
S100A9,-0.09730093233923509,-0.07161849553296638,0.03323569983667796,0.04143244264799415,-0.0552982767643447,0.3891517052196673,-0.04339728853221969,0.012055794162766621,0.03670634658407648,0.03373370411519071,-0.046755640481233096
HCRT,,-0.011605446625055974,0.10208568111525572,-0.0296947959588136,-0.01814971651775268,-0.07077756413448053,,-0.057631301005566134,-0.03015590763607997,-0.056142554984861925,-0.000985803198323986
FADD,0.027243943919876147,-0.0019451364456269367,0.21941211097887964,-0.04014353173666893,0.04360373441659946,0.05105287178309587,0.016092153959053668,-0.014734634119972704,0.016329863155807464,0.008902018227122816,-0.006774353230612165
ACTR2,0.00770429854179573,0.01242225900790251,0.02907884245227249,-0.03945461388051681,0.028359291582137385,0.005436882139426922,-0.05981413507818761,0.0033335018475336166,0.028147517410111636,0.0033603903742776536,-0.02137908841191993
BMP2,0.0017784723040463362,0.03754555927511805,0.27279843288321537,-0.04030350255870327,-0.014635320624531838,0.12151427579607171,0.056782040164934794,-0.04094463754868349,-0.03209495759850991,0.036945710289051005,-0.010713104790035444
PDYN,0.0689352678366507,-0.11577615360953487,-0.22894838781457838,0.02539221346191903,0.03921353332218656,-0.04248864298545256,,,,,0.07810070451140173
CD55,-0.08574034058899026,0.009484010585534152,-0.005500693512967469,-0.015798763655129236,0.06297679568445597,0.15466343826316956,-0.019624958868091322,-0.01759801671136345,0.23325708594645977,0.06150023260144019,-0.054430692043999196
OSTN,,,,-0.01528524585176006,-0.008036889760175423,,,,,-0.02926996670573038,
PDX1,,,0.16827021255791508,,0.02296401117105664,,,,,,
CD6,-0.004001231058279453,0.023676953843244933,-0.02993161686159666,-0.0197958714423359,0.007977306317010826,-0.05583024124035625,-0.03461143404430586,-0.03737783407986045,0.10508045344628422,-0.03763600117330516,
IL16,-0.027696094841390108,0.03110981717410293,0.06637805607262476,-0.043125925799495035,0.021542532148383788,0.13594301753028926,-0.07681187432228687,-0.011231657922258016,0.11520065263449691,-0.04859567474069436,0.02001877301937253
LAMA5,-0.050352129084062745,0.05959333372059008,0.14897875614324735,0.021143444398584905,0.035557625759663605,0.05787823308357869,-0.12423681998785652,-0.03476974115444262,0.06902954075988048,-0.06962101308975138,0.1096291441147869
RGMB,0.08087941024664597,0.11585737973513023,0.23186404280659595,-0.08325473045876676,0.030788842738903796,-0.0888387743929403,0.015287106935333599,-0.010021834903629918,0.03661435069035385,-0.03048099593600341,0.08589792415404376
INSL5,,,,-0.026269141460782595,-0.023194615500493867,,,0.08820146005201655,-0.02657330058873819,,
IL12A,0.04498188741817903,0.01563610753946654,0.03176298789419924,0.03704670127157167,0.0024500663756402644,-0.006869049909011349,,0.027016282947841412,,-0.06331277915495896,-0.05786710817501792
S100A8,-0.07660843555794822,-0.0004375890145151008,0.12739802021304591,-0.028469180507178348,0.015452048882905774,0.3923135950065441,-0.03459130312468193,0.03890195655392073,-0.020085941549781394,-0.02450033508728265,-0.0471585172460021
TAC3,0.01966397841304026,-0.04592163959000557,-0.16388320131221717,0.05228662736638998,0.028106404919805116,-0.09119262195468704,,,,,-0.02229587367648024
TAC4,0.018161915873182277,,0.08257145456057934,-0.01979587384812806,,,,,-0.02937237778421648,,
MFAP5,-0.020384328430375475,0.008162638978243285,,,,0.17923846640094945,0.031207324952132423,-0.025193980820575234,0.0030842247123350915,0.06720618883811363,
CXCL16,0.04808225276338954,-0.021965189036983277,0.2131192321764783,-0.022671897375439117,0.012705638975690893,0.17681476732207993,-0.08082892030308492,-0.044963834643966395,0.04654937855395256,0.0518719453161411,-0.08939100515412794
AGRN,0.09771311512077505,0.052241205047884244,0.4439890509795625,-0.031626807611477535,-0.03874821842702998,0.1548809550873864,-0.05806430148446071,-0.03545866541705717,-0.016825637946465667,-0.02554630915857483,0.02245442792438727
COL4A6,-0.010453672714902206,0.002350263150123506,,0.054509323604497284,0.0717958873993947,,,-0.045909378282394435,-0.04253976678112718,-0.09593934706003049,
FST,0.034881732309916286,0.03247063133964075,-0.01755607997162283,-0.029496211503244135,-0.023980364647348092,0.022734510883068233,0.015130782502936653,0.021375158706129344,-0.03223322367601095,-0.06526472586260926,
MEGF10,0.090988930611368,-0.04152657952942144,0.20448239706051818,-0.03458527354418647,0.043997329579623774,0.052763998542326176,0.049729833829133235,0.003684105948754621,0.015265856247575047,-0.016790163571670902,-0.027936742854890534
C1QB,0.09205979508536763,-0.005525494915134074,0.22907736295881354,-0.03945015326134077,-0.013729070803380443,0.3509691661723751,-0.17370118465976342,0.07843006741786669,0.007623070345126175,-0.08815688030351942,-0.017807392567893942
HLA-B,-0.002709868153064565,-0.1457371537064451,0.03464170711847388,-0.00863358075986464,0.04089422044431378,0.36025983435347203,-0.012510838392368027,0.0229328027772099,-0.0054442094548892124,-0.011540420040302871,0.013930796272544982
PDGFA,0.037927194598812525,-0.04688982863963755,0.1183176383564719,-0.017806838431628495,-0.021332815818357796,0.08687683072800319,-0.030547946533097784,0.03247886239364011,0.08302112597021602,-0.01657513866124791,0.011475611731761672
LAMA3,-0.03641891422999487,0.03211617206975464,0.0026209483475686988,0.03730270844637424,0.04021305128194559,-0.03261902049778864,0.06617737717525717,,-0.035406762628205656,0.07590770845443001,
DKK1,0.006813842531950344,,0.006104532094211754,-0.028178938700941954,0.01696084376507737,0.27602939439856755,,0.04011713038184426,0.06669730127202567,-0.029717438440558425,-0.033515798686871
INHBA,-0.03475279153189119,-0.05677437258238712,-0.13713356700569596,0.06517541974134328,0.00957157714976048,0.142886370161875,0.08521948627861045,0.08973244171967,-0.0038897314914063527,-0.020125419623965014,0.00505131339932275
IL7,0.04209829290044639,-0.0169395131597046,,-0.017595510254169663,0.0012853513576475428,0.010822229344534532,-0.04838338046539053,-0.0258846181600497,-0.02846624167475652,0.033314821699545985,
FABP5,-0.010607875203890364,0.1054679768049339,0.3719700133699504,0.05347424518575715,0.034578999772343064,0.21186938926768267,-0.13087797998655715,0.0024702692648091306,0.04040186246632522,-0.018984477249097357,-0.09141703587355743
CCL4,-0.017765139272516203,0.013315513446656598,0.13940674955530988,0.02013913533935011,0.027396781251407546,0.37212264713881127,-0.08440439411363353,-0.03849897449202364,0.04096801180529029,-0.05077075232288441,-0.13552729660729335
FBN1,0.0016406174099060668,-0.006030389274353418,0.26229265378299954,-0.06279120637206818,0.11878223867777667,0.005815751772149845,0.09589152913326704,-0.05045596187866674,0.03264750267129449,0.09801990799205385,-0.025422960514421788
TCTN1,-0.024424283716052913,0.03421549797259007,0.15709612605711795,-0.018983038038164632,-0.0002548051554273766,0.059367338344648475,0.0036932064734642688,0.008893012752589132,-0.0077260741519720654,-0.04406711040028847,-0.0029914814461055824
NCR3LG1,,,,,,,,,,0.003672855973345344,
BMP7,0.12498608790605084,0.004708161816538422,0.07551803282838676,-0.08956887075972285,-0.02284600090979954,0.013230046844469077,0.008239552396290489,0.05416487204564658,-0.05829678443687693,-0.019084650950533674,0.03781309386263852
NLGN2,-0.011887935042670892,0.06337062090729109,0.2374805227975595,-0.008155774826809662,0.002720716397652205,-0.05208347611518302,-0.023145897164682523,0.048409094439339675,0.021469729213978953,0.029194300491784266,0.17991013763004374
CCL25,0.045774829751782466,,,-0.01835550842206262,,,,-0.026559157936743495,,,
NPNT,-0.008699639759828974,-0.0564348535699541,0.052212174556561575,-0.04925559318578546,0.00010588989033191177,0.00763462771907189,0.0025138921031844967,0.031229939453350668,0.026394153140001243,-0.0001696462105030068,-0.030861719435377768
KITLG,0.04180675027818347,0.04200571724911254,-0.0061029487426066415,-0.0032520214583025967,0.029931675003578375,-0.00036523780369217854,-0.0685581317594091,0.03084151237930706,0.07498132668395899,0.057819571315623514,0.024852938647409367
MADCAM1,-0.004474547560661253,-0.021481962672781185,-0.03805986537309069,-0.023766709358575864,0.042831546704830505,-0.011054412187215253,,-0.03002954465581196,-0.04160333222408611,-0.04107394974356417,
F12,0.02543244304104024,0.02410079500643495,-0.09780951544784461,0.0189852107589699,0.036783427959854044,-0.09958794878123285,-0.0274743198274534,0.0034596762849218757,-0.041603348418562995,-0.06284621296357885,0.053805387745889784
S100B,0.19319929080436074,-0.04346487311060816,0.23013999857950812,-0.01466360243901793,0.027365037012192978,0.03515903125270268,-0.06781365529954816,0.09258129713668686,-0.001970046318620103,0.07937035610293067,-0.07410130660675288
IL27,-0.06577642229925604,,,,0.05261124446801712,,,-0.02448598340908916,,,
CD99,-0.11450111001486024,0.045751827710126626,0.38287807236310917,-0.053141902505016096,-0.019258035306343676,0.29476739244655953,-0.09980343398797044,-0.03769627277630942,-0.05563882327531979,0.02453818706585728,-0.07091607738750612
PDGFB,0.0053814841038051986,0.03674334420599785,0.02421178307364198,0.033032769760233074,0.038948164515975145,-0.01420558379064765,-0.03512288262002952,0.07229366828072693,-0.025916927946637903,0.03894256631794778,-0.07505118606707133
CLEC2D,-0.03716035471083894,0.02610648008010286,0.2694015234363923,-0.07016688848723122,-0.02058200479203351,0.08950458744437326,0.05853265406517243,0.014005429300486476,0.048390409638384285,-0.0017091362516649885,-0.010410331310280109
F8,0.0038875116532842762,0.006785663844986908,0.07007156889161681,-8.345767105703885e-05,-0.0006252458017709788,-0.05311860582497749,0.015886183817398397,0.05321246790218014,-0.018593215141030437,0.08379169575803556,0.1489223160648213
C3,0.08888188086357526,-0.033994247287162535,0.09537737745296633,-0.037422904774408655,-0.02187359459712457,0.37743900512344153,-0.03653937052746375,0.06946571948634533,-0.01803549594134356,-0.010447915967280962,-0.11807635322159477
DLK2,0.05192003692310924,-0.019093104802491292,0.020087191689800887,-0.015976285710443287,-0.036117447378983474,-0.05939181016545178,0.05190709964296583,0.10562488519896814,0.020241840833749532,0.030213659009248384,0.015346528977608857
TSLP,-0.07641114246934286,0.012433558341810662,0.08011808089359325,-0.026088443953627066,0.06281664944923164,0.09118347318638827,-0.024714466765640392,0.015198176187139468,,-0.036326948188993076,-0.05786729193920065
OSM,-0.032971090010074935,0.030668249845785853,0.09482220027459545,-0.057943103896148755,0.06494829952695037,0.367015897096171,-0.08728029758709324,0.013701864954180746,0.04130899866329051,-0.05643076527886166,0.03066870589066184
PRND,-0.011354350161795573,,,-0.015976914172815652,,,-0.05661051538906633,,0.03258735501022502,,
SLPI,-0.04799210424128558,0.1105876581253538,0.23385870450400958,-0.029969473025567378,-0.004784448497041218,0.22220676188078475,0.022011982601725086,0.007808400261908642,0.04575519361404385,-0.025075784726766134,
AFDN,-0.03847379928069438,0.07809349722726876,0.06292760877916671,-0.03201820391919683,-0.028568709261328627,-0.04774081787254497,-0.004687101696013544,0.10692645681939103,0.005394629433692759,-0.03240234582482886,-0.034414755373095414
KISS1,,-0.031857769721399205,,,,,,,,,
ULBP2,-0.07395688575659091,0.05752139969052225,0.07489360890915037,0.0036573965951319726,0.04786290010719464,-0.0758153685167285,-0.02680265454267231,-0.013447766053742488,-0.03331887469290241,0.003292325808391084,
ICAM4,-0.038735836734726345,0.0020330767986720738,,,0.042020835442962826,,,,,,
TDGF1,,,0.015503800376765743,,0.005747955938592865,-0.04293761749084878,,,,,
ANGPTL1,0.01221144216931444,-0.05183061743135318,0.027935001688130214,0.028950389111387503,-0.020227878938955352,-0.06586107688535876,-0.05542966021401439,-0.025541373708678504,0.005506491523902621,0.008706174300085653,-0.020474784430182934
LTBP1,-0.03148759395932837,-0.02582516171946729,0.04790637914709113,0.037860415691033523,0.026344539178393113,0.10010110356859207,-0.012315104606629856,0.07065867578839001,-0.001296119144690807,0.0096928740023635,0.05111640024769748
CD160,,-0.022737746687482668,,,,,,,,,
NTN4,0.015405637204814351,0.05466894081599122,0.09883947931529079,-0.04563243583774286,-0.031192574465650637,-0.10996527727870946,-0.019325272191014244,-0.04504472821417459,-0.03195699003041647,-0.047212140386229305,0.1082769929018568
APP,-0.03373102158510651,-0.09295683759137768,-0.36672643000986793,-0.01831362586717752,0.025520647189255445,-0.28456884904597235,-0.027986967908575428,-0.03952630447816736,-0.08188708890834073,0.017782372999663648,-0.04031828774669694
RIMS2,0.03167516107579655,-0.015552031066630756,-0.1311726456271014,0.03876533642485054,-0.03105431670017844,-0.23900564339304492,-0.010908119961473535,-0.0358520941805006,0.09659875675564482,0.049620866999386996,0.12364371293629631
WNT7A,0.029749798721458994,0.021094526664272126,-0.08437266172587321,0.012216264290220647,-0.031301679667296314,-0.10692098398503395,,-0.040292117950341495,0.05750557921185264,-0.08052628731266243,0.10646479714469705
GAST,,,,,,,,,,-0.03580720631795556,
GPI,-0.054817402224301204,-0.004065328489504972,-0.3361161213998482,-0.05594318710043909,-0.025944186876988476,-0.2406094594273332,0.0497067312435133,-0.04203491488606278,-0.016419447278694883,-0.08947167270672655,0.09927257755134873
IL1B,0.020576407769682253,0.041700214765086514,0.04523448865263553,0.00911474822796324,0.04206284579044306,0.2972026301089075,-0.07218159232135281,-0.017996542467420683,0.10668937288385096,-0.041201845638825556,-0.06103984980126063
HAS2,-0.06920885845800501,0.0979497514653052,0.4833449252735464,-0.009648613150625044,0.0004215921639111216,0.22396555539494317,0.1054828062584419,0.06128353700040568,0.024668564049145573,-0.004245917062419239,
IL11,0.020147902516399235,,-0.027794417783488505,-0.02435433539957401,0.03596891893944914,-0.03221155549584763,0.04100244888563323,-0.042603629049607086,,0.11126154539907145,
SEMA4B,0.04659700351416301,0.004037588043873739,0.104273541931776,-0.06893598312673363,-0.032996674363088514,0.11806375798893372,0.004456760587837408,-0.08873740944163408,0.00854299795794892,-0.09349922064215693,-0.022317993027136555
FGF12,0.12243256242558995,0.1160963506122809,0.06669947147141185,0.0483052790603522,0.040153147200911586,-0.2262423006631654,-0.03241723334418559,0.03497492997037076,0.09290950705864703,0.003218926855927122,0.12157850049805036
CP,-0.03604490818636645,-0.06688449473748988,0.20871212718531723,-0.018899921214510243,-0.005777334493838781,0.298670960690664,-0.09238058596467,0.058797193803377855,0.05987821315873594,0.04602133981818312,-0.02590477383832364
