,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
FGF9,0.012996536819670881,0.0049607721539148535,0.009429002349310508,0.010696316595095288,0.05026154551649868,0.05976155203184549,-0.05163557798615031,0.03780681730689702,0.036433837467121664,0.12683045114657146,,0.1178104749154265,,,0.07724998905153854,-0.014928681864286409,0.0254104604381001,-0.007746164115493647,-0.016867620603856208,-0.04045452194515416
ITIH2,-0.016834338727789916,-0.03541966282749492,,-0.019694500843579932,0.01756515431088331,-0.002447253136397401,0.01228779745165998,,0.01970571013428072,-0.03057176810865765,,-0.02564229997788125,,,-0.013081755639864762,0.18204138479053283,0.004206939345679014,0.17520425092398387,0.11617535031119658,
ADAM10,-0.05249007069414476,0.09819482598039879,0.06357576940712355,0.06373818887127797,0.04715503169741452,0.028867319129709038,0.07580417629624729,0.013091471706689346,0.01905656181678098,-0.0885830329173411,0.07670392953540628,-0.02663792751931336,0.056851009279027594,-0.08908593458774376,0.03631661958885835,-0.02558358587121102,-0.05170429409535567,0.05662810510457809,-0.03584018908417761,-0.04687858845497963
CFH,0.03492321545100358,0.09565657328564389,-0.013060464721412559,0.04001939659721667,0.06849740487488676,0.009993529715316897,0.12992565500593564,-0.028173266694835865,-0.06680801808411228,-0.01717286909046598,0.14766945641865284,-0.018286333985783918,0.12904940363089493,-0.06858955895559891,0.020878537086026345,0.15499557741737507,0.04473210532337578,0.20398466319053232,0.06394378934506746,-0.06268823970519159
COL4A5,-0.021583550728572057,-0.009353862628854227,0.028886316249173382,-0.04036944716669676,-0.0236375005760735,-0.020381621271972315,0.06785848701888612,-0.03210166806856899,-0.06215247462588096,-0.009160737675540903,0.0458485563048527,0.0019866778177377894,-0.04027939760790787,0.026655125958722724,0.07006490765133026,0.047201351898676656,0.0009846673172168403,0.0030799276959648913,0.05403554065203186,-0.05850994390318472
LTBP3,-0.0536916116362598,0.008331274074989462,-0.039753612980401004,0.008860590353596143,0.002564943822103435,-0.01659245270876226,0.05875450410443482,0.010644895736883642,-0.025246153048186188,-0.03676888594707689,0.0012107178502275952,-0.014778524611552983,0.0410701154116299,0.007572159857200809,-0.02077970330504823,-0.00898167702512482,-0.026641687306485456,-0.031251157755780364,-0.05867859963452165,-0.0032574813743825076
GNB3,-0.031912326751459406,-0.004997881957078595,0.01631911963029709,0.06654271693460051,0.030010355641436223,0.029052282979248268,0.06961691466551079,0.04681476491407323,0.06815467907310825,0.08320363640530039,0.023695898063118243,0.012715564023573588,-0.012647727046531552,0.05402585220169874,0.02445973699749105,0.09517044613353708,0.06995979327265461,0.05268222256824706,0.06791594887756162,
COL6A2,-0.07803508156809491,0.06079231117009304,0.052216581573546215,0.014337062223629005,0.023117749872403087,0.007132795665764276,0.13269297637995106,-0.048045559167906864,-0.048766898171595664,-0.08684181056318734,-0.0850453770331632,0.01558632145865701,0.1380544112654841,0.14146827529585035,0.05128522718158741,-0.0009320913939839335,0.03003330072023697,0.18116877986322102,0.10237966380037258,-0.03197507416884605
PLG,,,,,,,,,,,,-0.0761097723472436,,,,,,,,
GDF9,0.06054939366309056,0.013719376696311564,-0.013162367508203907,-0.03989034144637041,0.03173564015869991,0.036434883092435054,0.043467336187799466,0.009741897687468817,0.017776434109590643,,0.0529655788415316,-0.04103013437804826,0.057447213233239675,-0.04866529947138639,0.021611229354756203,0.05972678480986917,0.10121773885923693,-0.0386664852024404,-0.02092429062867818,-0.04107822098169748
NCAM1,0.015665266344632934,-0.07585041258154408,-0.006593557413234673,0.062111433223929216,0.044494824038182154,-0.031987871902435086,-0.09395275173427788,0.021551998313527398,0.04699920369086482,-0.012953698365615187,0.053813375212285,-0.0660250147528989,-0.003646374123558554,-0.03300825259357618,0.06663050127951092,-0.04152641955427174,0.04918696338348171,-0.15313258671252922,-0.08557961804239873,0.015410443628262528
APOC2,0.017709078832469995,0.04380369781985162,0.031672463565104066,0.03001041253121605,-0.003226498170418853,-0.028967377774901538,0.10144789977861599,-0.04813965160688321,-0.041596969357029466,-0.09533705323299348,-0.0067800964375326535,-0.02631245135292494,0.002619905332900355,-0.05402877762637237,0.10861004736271884,0.027907622244926666,0.029156186506644945,0.07125009397094903,0.06971226366839549,0.0976217865124224
BST2,-0.08506497550701632,0.013054288849542278,0.0023959132457927993,-0.05645288204149405,-0.020527910325355482,0.004973661004244672,0.15154572359952032,0.008037376753254626,-0.07549624687895477,-0.09765515256773098,0.11223895974522216,-0.12974460292464665,0.01954495267215836,-0.07539675395988647,0.005839152892218801,0.07033628018565892,-0.007968548415498114,0.035931148411657274,0.03905628790299862,0.07374723112103981
COL5A1,-0.020261622955272184,0.10371427163992213,0.030332576739492644,-0.01885239707638747,-0.018592686979253193,0.03353967364656913,0.13877190785002233,-0.03785229015635577,-0.019346969369310577,0.002226682732066051,-0.08028644717479584,0.009067624123452878,0.15131396759513388,0.03262613917669258,0.04803221619234238,-0.06311953195440226,0.03880556280145842,0.19106530833351837,0.03594804040873238,-0.03194786640347114
CALM3,0.07734177406778764,-0.04032664359719462,0.02773118595248078,-0.02461060346491561,0.09364835084658171,0.11205882064790954,-0.12350284481350723,0.04026566807256237,0.10125324873901283,0.17369846555508733,0.044462509944692155,0.09460217371205308,0.023177582956131135,0.1152659651234801,0.06993660564850818,0.09612949847007211,0.10556375661146307,0.04203476269919841,-0.0036046221872742244,0.05656386171179951
THBS2,-0.013954934125384011,0.017200052148999157,-0.006203655474228711,0.048024319361266485,-0.009721215227380514,0.012742675864338205,0.03046532421199386,-0.04695105574144235,-0.0006960403490019869,-0.07583988283945901,-0.06328775200659126,-0.08587827819237105,-0.04010339255277194,-0.03293209694286673,0.06224248710939225,0.03258563655553802,0.0478301363430698,0.09223185585677449,0.07048706379249943,-0.0014978415013402319
SERPINE2,0.04206451639589255,-0.07835828660318371,0.001997017367305807,-0.004139117698171516,-0.08423168612006503,-0.0374984973032671,-0.011663816358767107,-0.021628873159078445,-0.0030712787016597006,0.004999828832844385,0.0751884575354547,0.005085681185198405,0.09520349949615901,-0.12688848435296787,-0.0023950084573695404,-0.022885781173573847,-0.06509580352481863,0.018284176320066965,-0.033390332847286576,-0.07559879637861062
EFNB2,-0.05731560490905033,0.0866581527374193,-0.04469322384244287,0.018630526464526384,0.02503333080304606,0.0714349584190872,0.06739502448917929,-0.02289220003304246,-0.0017946079471122549,0.08612874910733863,0.052425810051413405,-0.014615780561351505,0.0391168514939499,0.018776496168421905,-0.030041384190406386,0.03976035856245984,0.09697877233658161,0.03508311378922015,-0.009707957833368759,0.05866603581593101
PROK1,,0.050910743965900354,0.11596499359400476,0.029115367432269727,0.10198712637630884,0.059463329920571364,,0.024093743302323386,,,,,,,0.13261040431588814,0.034624406637903025,-0.024751092651667642,,0.08105525000958823,
LACRT,,,,,,,,,-0.003693464909478384,,,,,,,,,,,
MMP9,0.0032773680948272577,0.12707693678374624,0.04064022191516255,-0.036146171272813485,-0.05462055373496306,-0.028406575434699127,0.19795414847607795,-0.019566911530432413,,0.0012886279058853885,0.13992474849459757,0.009107343703851974,0.16472217692577687,-0.20278926219321908,0.005133387208834703,0.06888858887745697,0.03240604060979487,0.10753200290385984,0.01765786808666467,
DMP1,,0.0038610623504352353,,,,,,,,,,,0.02356566022033159,,,,,,-0.014769268620015945,
NPPA,-0.0055877044340936185,0.0016652266606565036,0.04827499710529637,0.07115530973550464,-0.033860769667021555,0.08193506015016419,0.09014322494925567,0.06698459571160709,0.03718999700800596,0.007286409207760181,,0.026682194954554893,-0.03733816521886775,-0.043166225914299965,0.04261583489249154,0.14650200216452583,-0.007228803069862097,0.011286598281640175,0.007280398490922,
APOB,,,-0.02177264467477159,,0.06405289169179228,,-0.03444217914521514,-0.03541414684383713,-0.02632121410593897,,,,,,,,,-0.038560772316896474,0.04962222944200105,
C4B,0.04609086541582648,,0.030170140172069745,0.06824264747164126,,,,0.0010818035754348336,,,0.028475174756714496,0.0232125159041601,0.03612069809111516,-0.05091034974409608,,,-0.030555225663842903,0.09013907450476884,,
NTNG2,-0.02093808640954397,-0.018236787243933513,0.005979884312902707,0.006048327088663198,0.03249462359643144,0.07400228425961909,0.06349118472852758,0.025294479997108554,0.029252319119493272,0.08940775547361947,0.05755010321184425,0.01045808567457662,0.021516015051645562,0.00243075574558947,0.007407917017089093,0.09289536544173341,-0.01238592456896919,0.10979801191870564,-0.02936349512306931,0.009619887115434283
LAMA1,-0.0374241166138514,-0.010938549084103891,0.03862285974194601,0.010406651565465263,0.076945974395774,0.02353932563352276,0.11473633015101187,-0.021895225700193387,-0.06670218075811582,0.07987046114849793,0.028295838805638737,0.004691399627051488,0.04078267138313894,,0.022240818978908908,0.009658701256847226,0.02313913662185928,0.11515670862076029,0.06192789131097106,-0.01084416960168094
UCN,0.01728647682545492,-0.03760234657466885,0.033895900077481264,0.03919872178451244,0.009567178565885343,-0.0040055067281679875,0.07685356430814948,-0.02892192007445182,-0.03728225019907424,0.008300361465562471,0.0663494530330558,0.014794693988231017,0.10801370224024451,-0.03374460147984161,0.014803567964128291,0.07450969690432642,0.03457072379259015,0.09563311170033074,0.0186424216675735,-0.04631070215523454
ARTN,0.034979278632964614,0.0661013535159144,,0.04567028338197536,-0.019971336866417923,-0.027015069452079588,-0.009706378615476133,0.02887659582468964,,0.003465295475127307,0.029070494622677422,-0.01829498749144617,,,0.15351600625347955,-0.040498680503293596,-0.008943278727300271,0.032862870907127265,0.005706802299149698,
PDGFD,-0.03640574986460779,0.12247021108601447,-0.028714450816302133,0.027577486788898452,-0.009734369867559068,0.09621918542484324,0.09883217220557414,0.010248335662076674,0.010728478025727371,-0.006644253007239489,0.03300788592794273,0.018501357803575886,0.09590584706139262,-0.15991475219363685,-0.022458980005125702,0.11243734620563746,-0.014300380109550336,0.08030710003213512,0.12037380268871636,-0.009789470883421468
EDN1,-0.010366061703850429,0.08862060048312756,0.024462513901896608,0.012791193683649062,-0.01694835058502919,0.07993185560273325,0.18351596402481823,0.010330521167871663,0.014896323183057033,-0.021381859107985984,0.10234585423368038,-0.03325071055832867,0.16052913555988377,-0.0762750938065129,0.06355933242368354,0.03524118108013875,0.054205642478166734,0.1466175559280685,-0.041894201070260165,-0.05095970908236415
ARPC5,-0.041865920265757646,0.10772452377766405,0.03439666741192245,0.0027673193702493597,0.018748021348803236,0.0165178498723619,0.0681184544856675,-0.017448275498197174,0.02530143208758168,-0.10033670528821607,0.13932402643044434,-0.09341118707291572,0.09402682050289544,0.0340725099541963,0.0018741715078757295,-0.015571148750485948,0.0033513548011302645,0.14796777885254242,-0.050860180431582545,0.0761361662635085
GSTO1,0.05422372744321401,0.03787746096871082,0.043998035101992045,0.017979673287681068,0.025695571104679644,-0.045425994724656076,-0.07639525815399581,0.03472302559054927,0.030218281018098484,-0.02599909754564938,-0.0226794363760493,0.02819527180920886,0.011449194387280474,-0.012385568149720586,0.019323077484751212,0.02946873417628451,0.004109411083315285,0.14090506455373,0.003996862674675938,0.024236618076660867
PROK2,,,,,,,,,0.004839659602907354,,,,,,-0.023699857940657373,-0.023978242469006577,,-0.008566169058619543,,
SYK,0.014939514710629391,0.11872161266142672,-0.009899212057668154,0.0036369073840171744,0.006204913615034817,0.03291915323465382,0.12064039820040315,0.059796501860603084,-0.00788004430590829,-0.04242553600751192,0.01705812093655571,-0.00918242407968334,-0.0251099202586142,-0.03749631772893582,0.025423463850399532,-0.0033994755000928464,0.030874711134076267,0.11139103915935149,0.04519112156527971,0.05109508906860469
CD40LG,,,,,,,,,,,,,,,,,,0.12438848795776564,,
ST6GAL1,0.0552922510416693,0.08148346668575764,0.02153746882138107,0.004504529060059372,0.0287646292764775,-0.0349609851410663,0.053712528755622664,-0.010705295086933145,0.050075112173775894,-0.05218599684567586,0.017331450034722914,0.03747072765024489,-0.08767680207575268,0.05550388659604308,0.037286487033833575,0.10969500447590282,-0.01156172448107292,0.1021946924553045,0.013783924268613745,0.08066338096044066
WNT3,0.029540254787832034,0.02635863278717766,-0.023348796149902512,0.05707053600800462,0.011401286438361823,0.006772908091106051,-0.03155672279374168,0.06651784872480075,0.01368954966304454,0.09404447564171686,0.040061252608855034,0.07160663613843131,0.0279127085683639,0.07605493383474825,-0.004626440700170128,0.11311529965084793,0.026909475832179324,0.042040261040735834,0.11050633166966391,-0.011653978551131733
HSP90B1,0.015603642331893632,0.033114927240241364,-0.0358640417453379,0.0032055124489720303,-0.07995754627954148,-0.038938341767570286,0.05247244981053671,-0.002089507184729031,0.00026589725920348617,-0.005487212294918043,0.05880555925169692,-0.09563850343085355,0.045982858732356004,-0.058360082964340365,-0.010290473559843898,-0.08591805550971096,-0.05495730061766822,0.016774823716400253,0.006799338623519393,-0.065426479496892
ZP3,0.05815242497464827,0.0024567661586154784,0.033267296064745926,-0.0005219394833203428,-0.01841642045362252,0.016563643363508327,0.08054854011068296,-0.01664172067239797,-0.0037912239334110683,0.12465024451657251,0.04248579600902472,-0.04662278851845727,0.005415412702701625,-0.037072926224591345,0.007676641338477432,-0.03523880860795926,-0.0005621293117872043,0.09267531183111213,0.02117346040573274,0.0789783799552511
ANGPT4,,-0.024175868458884957,-0.03050683506533294,,,,,,,,,,,,,,,,,
NRG2,0.010600944290261833,-0.045789031292593665,-0.008328547852108483,-0.04250746462637837,0.002056457522649952,0.010042038696372532,-0.0012522042638658743,-0.004107199741145942,-0.0549127279486962,0.030407373868965526,,0.001654294552060051,-0.07241348338912175,-0.08738963977392708,0.08675068466943617,0.009094008462698559,0.002706701063702004,0.025970396040000083,0.030730566908387047,-0.06388444634296993
MELTF,0.007231983430151357,0.01723583341686711,-0.008102231665130171,0.004720648169017869,-0.02256286680989393,-0.026905765650539235,0.0661668211415621,0.01827914107924326,-0.006555220889285703,0.02352275439900412,-0.013807734791741268,-0.020296794919035754,0.018783844432891425,0.013755629886185465,0.032102488387243555,0.06921890500214958,0.056829149136336826,0.11689875863456761,0.05410050458204106,0.08684964086621025
NLGN1,-0.024505437105009863,0.0059944187289260745,0.026635649553381473,0.03199791337004912,-0.0195646472845693,-0.026341380884299756,0.09175207336191492,-0.0146694743969088,-0.005708405834321732,0.007535820325877848,-0.0033377852440113183,0.019390806055749867,0.0736632776717288,-0.005136709176659495,0.025506391264361765,0.0932099634511097,-0.003208347292617794,-0.047118430657447814,-0.018935982599901428,0.002593021849195209
SLIT3,0.060593552677418484,0.08890721338209173,-0.0058611638464698985,-0.026248739675899375,0.024810280836673252,0.012695071494384006,-0.01627014515844245,-0.006322448885833954,0.020976408758014837,0.08300159312344164,0.06554615640032527,0.03730448655563921,0.12490534446088182,0.011474304693133298,0.09210883463074017,0.09172280174110692,0.020689486348037398,0.2107928940767921,0.041184344850393094,-0.058587204665017
