,MGH258,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916inf
EFNA1,-0.039045862061461094,0.007669268524681686,0.015312960141130936,0.04702454538127139,-0.08414742347765782,0.011599835671762787,0.0133704605037043
S100A12,,,,,0.06111438398308078,,-0.046169874365202306
TFPI,0.030427073800449907,-0.09527735635000721,0.14959894932912968,-0.02640131363633941,0.08705985704689202,-0.024426497557721864,-0.046169865865723386
GPC3,-0.024201695250450423,0.08584985676752727,-0.010617564444755785,0.09289396156495032,0.10082684784934301,0.023699962231945065,
NMU,-0.018223744229319154,0.03613251071983403,0.04534899590516098,-0.021114850555194985,,0.0622987208037738,
SCGB3A2,,,,-0.028374040608078185,,0.07889816475963504,
LAMB3,-0.04622480479926295,-0.03856350952685953,0.038658782475310904,-0.02210346005149272,-0.028044650466008868,0.04300733572015984,-0.05978407063352281
LGALS9,-0.029580411792137117,0.04824635071917893,-0.0003955890406928156,-0.027921581435280295,-0.002519327017070582,-0.04922720652645585,0.023767418383909136
VIM,0.07067068325956473,0.05438555754596792,0.15005658882874748,-0.09841973785520446,0.09598885065553082,-0.1444221575565718,-0.10312998278898493
PLAU,0.03088638038678492,0.04253332339002684,0.00799136794865196,-0.01131885552610779,0.055484300523245204,-0.050060521526439784,-0.04425615535411285
TGFB3,0.02399172023682367,0.04067797435484582,0.002393258493843111,0.028948460225999846,-0.011057529804573554,0.057895029162581144,0.1073544491737035
APLN,-0.004245799252464358,-0.031253789818684125,0.08932220870230231,-0.008148996109338582,0.08887518767641857,0.012965851448555634,-0.021164766084825704
SHANK2,0.1372386663857988,,,-0.004141218833965749,0.0658150490289278,0.10455096762764611,0.039148127430067854
LTF,,0.05723406470105224,0.010525716711166224,-0.03740880771423891,-0.08860083067588732,0.023920193530256872,0.008801284681217617
PYY,,,,-0.02247235395518577,,,
PENK,0.009664366764815392,,,,-0.03785517565844269,-0.019975892897518967,-0.0288216972289467
CTF1,-0.025783955333543402,0.08897493050842112,0.0588357724771975,0.04619700497229039,-0.028321271432219464,-0.018096086108544743,0.07247207041218628
COL3A1,0.06034736655887428,0.03670866993135785,0.013237926642633369,-0.022527819626268153,0.037758024033167234,-0.06275714255028074,-0.036947699418683984
S100A10,-0.06640468526732883,0.005466604289020482,0.1224834973206898,-0.0978829956876995,-0.053809044866849266,-0.1509340265550964,-0.016826195224166403
FGF13,0.10033970066620009,,,0.08333145579585481,-0.030016013913534537,-0.002026978914250158,0.048635919848641365
SEMA4A,0.2290808224329927,0.09941329612178543,0.035018010789508544,0.012808613502966687,-0.035902419241059844,0.019253615964611354,0.1088145493142154
EFNA4,0.02989582317425814,0.08390485125245847,0.06668882275139566,0.04529268974966262,0.025536440478673685,-0.02249756076309339,-0.04474068549768215
HSPA8,0.09129808480300787,-0.027184943912519407,0.04309459526111602,0.06031550728316235,-0.05309535305550493,0.027418439984217995,-0.07495915824863605
NPB,0.05216706772404351,-0.049058687337024606,0.03638963433999183,-0.01269298113860475,0.05059790121656491,0.02507442249365976,0.07567241529344304
ULBP1,,0.07154514768440617,,-0.01913756083138119,,0.03044427071362162,
SEMA3E,-0.042951369064187894,-0.040306239499843605,0.11874450806531603,0.07930575749055678,0.013319261180492585,-0.001586929360083822,-0.02223564798976404
FGF3,,,,0.11060264516538766,,-0.010569387960639923,
ADAM9,-0.04020825231079411,0.09285720412041773,0.045244185998567825,-0.03407951590365318,0.09952930690582985,-0.11670254953210234,-0.02228239261513011
ASIP,-0.009402559679801985,-0.02941700943044937,0.04311859969348599,-0.01031898024790777,-0.004890634107301555,0.04689978500652846,
IBSP,,0.09269572255906638,0.02237820584951045,-0.028300952890702353,0.002527003761033472,-0.08451310236631221,
MMP12,,,,,,-0.014035573300032798,
FAT4,-0.01973172358254818,0.00276849119873907,0.08329381768764833,0.028370287926531942,-0.06468382774470613,0.032868915562267065,-0.055412060489363146
MDK,0.033557986965294724,-0.06704213893842631,0.07961543791416267,0.03967242207845805,0.02750318064417553,-0.006750549476944181,0.0449460817677871
BMP5,,,,0.02469958914191865,,-0.04441523382175794,
CAMP,,,,-0.04472426734678637,,-0.02055366524190479,
HSPA1A,0.02300225860920098,0.07238642414589438,0.0315289415791181,-0.11502191177543397,-0.003873007464189275,-0.049506584279291284,-7.451246574688107e-06
SOST,,-0.04217562239547077,,,,,
SEMA3F,0.005431191864420937,-0.02683942754502734,0.10787764810385736,0.0924414008792795,0.00400936791142158,0.004084727312874542,
ARF6,0.04226985267252074,0.05814698547399846,-0.005111925558012563,-0.012615294931349323,-0.03337887579358888,0.04380428793863387,0.036293133202091744
IL6,-0.002691672883848377,0.03192396418833975,,-0.01837537654662403,,-0.02594385149333209,
CALM1,0.052751084854555985,0.012231135021110846,0.08849418403347328,0.029150747392160937,-0.021948902248652057,0.11102327977388456,0.02336940174719342
VIP,,,,,,,-0.033414115329929044
NMB,0.060242023901011764,0.06272004001229978,0.06728890489676218,0.07742964607433538,-0.06574385254506018,0.12816531427867936,-0.059101912921106864
CCL26,0.11490845078934461,0.04199686150958348,-0.015315271782918171,-0.02690412371523864,0.05126944355469897,0.02106396139119355,
FBLN1,0.0023001867816344035,-0.0236473976035607,-0.022459035481326783,0.01432686780645118,0.0063774230688715995,-0.018350941976001924,-0.10354420786979848
SAA1,-0.019352531880222464,0.043626039180277895,0.03633151098087761,-0.10683541175322522,-0.013144693385101228,-0.07283562872431973,
MICB,-0.0369382441160751,0.07069292224801171,-0.007082853785700242,0.021034904980886546,-0.0020336952277475767,-0.004041043963443842,-0.03637938969050225
MMP13,,-0.031330232080221024,0.05602951192453677,,,,
F13A1,-0.02659048792426279,,0.010360877404692357,-0.09044380728732014,0.025065412339581844,-0.11889835218175321,-0.0301973891649923
CXCL11,-0.007430852265672055,-0.022607111835733558,,,,,
COL5A2,0.01606011963582611,0.029406108453564873,0.04029451925037022,0.02386288033559541,0.08187023548382703,-0.01181456634734485,0.16196136534086722
EFNA5,-0.01884830081712259,-0.041714901166255584,0.05636367944513776,-0.019792470830100186,0.01259467352439476,0.026267969557480824,0.11196626430553647
AREG,,,,0.06643782296721074,0.08630374750716269,-0.030600508086597023,
EDIL3,-0.05683729409300818,0.14746826464909918,-0.09741948232168773,0.07519743537285074,-0.08890881483876639,0.0717823869094541,-0.01237560970559481
CD86,-0.03299352718305608,0.054351993904613184,0.023027211240742324,0.04905644755696934,-0.028696233086335423,0.04259668019524975,-0.08057212708848549
AHSG,,,,-0.018924632799481794,,,
HRAS,0.03981359347087576,0.06301691332223597,-0.01108966858080038,-0.038567785039810884,-0.03511245306859918,0.023976034644675227,0.061509144025011564
C1QTNF5,-0.028641325937797224,0.02645828773967799,0.02458868592149056,0.0397919167010585,0.02600817201499722,0.006063372989759144,
RLN1,0.08680388229372324,,,0.13202268801907183,0.038812669924517054,,
COL4A1,0.05471410431009453,0.08424254532892454,0.06686555776423495,0.023646274755509632,0.10029349017961346,-0.010041650286522218,0.004352103000049653
CCL3,-0.027261585651189784,0.011933010220458912,-0.014850108342747545,-0.04951305586790241,0.054796773806439436,-0.0013280769226547751,-0.07065862621071867
BGN,0.08223236151102803,0.023958740938685046,0.013006641583333594,-0.07106811866882258,0.05079109246996967,-0.008013365080823285,0.07690409394135499
RETN,,0.009495448272585551,,0.011579870837021328,,-0.017658496405803924,
S100A9,-0.04184460407598362,0.01567071084757023,0.08742847504238932,-0.10953016038609538,0.08169789430176644,-0.09365782175441963,-0.08143955875565895
HCRT,0.014684475804779717,-0.013881344934880838,0.015490355342791005,-0.017216165808794377,0.03058886393509611,0.023005030550309332,-0.04663872057912111
FADD,-0.019291232649655383,-0.011700607000951884,0.05225530705367852,0.0690825879173541,-0.008879051594112702,0.029657592277698177,0.09527703674622913
ACTR2,-0.09242671618674833,0.017126153724753696,-0.03266604518968834,-0.08031270057002901,0.03414246172346353,0.030579511983475912,0.05406694759065472
BMP2,-0.03145532741268025,0.01573098286176274,0.03348139625724289,0.008480065287869116,0.004922124104767666,-0.009795733209517574,0.09705699559784291
PDYN,,,,-0.021917658516736837,,0.06181336725918767,-0.05070720067771709
CD55,-0.019720663511112426,0.0993253031382762,-0.0004641252964859383,0.0457942700469714,0.01073560820439907,-0.004069343065910414,0.08584184342563107
OSTN,,,,,0.04287836954685218,,
PDX1,,,,0.08590188027950356,,0.07159889457627201,
CD6,-0.028806610150570365,-0.05958412635816969,0.16114654410953344,,0.07700325314245651,-0.019681282495173938,
IL16,0.017123465331722886,0.12419398344540901,0.08310863078278372,0.0068213382090243635,0.10425222963973797,-0.019031128180427452,0.2828722684048011
LAMA5,0.09376674033571905,-0.045952813926042724,0.07509959518242978,-0.05897124854237604,0.0631994294952814,-0.04956320518208256,0.059635228448653835
RGMB,0.04462184084005817,-0.03433731485301888,0.0019632913003521935,-0.015701192209124762,0.056136513555202626,-0.012932415468831298,-0.0775728853245745
INSL5,0.09309280490328538,0.006291997619543228,0.16986421665498433,,,,
IL12A,-0.01936548760534372,-0.06503925734822182,,0.04131161605769804,-0.0387834015925412,-0.016122837412547556,0.15569002838842105
S100A8,-0.01381974214314088,-0.0159780375895857,0.012845310361600288,-0.04743447459132443,-0.0068988347304941655,-0.08610029059872432,0.09503596357134195
TAC3,,,,0.04561174854287989,,-0.026850383946839702,-0.04425610264179919
TAC4,,0.00913214038502019,0.03356639844502797,,,,
MFAP5,-0.027115626651896187,-0.06678519597506845,0.08119306986851794,-0.010038925152526988,-0.016449174231682365,-0.06796871416104654,
CXCL16,-0.02617498674557914,0.014924011803703098,0.02434340905972582,-0.0157907211180673,-0.05182054236192539,-0.007029360729454867,0.04060149161648326
AGRN,0.0726385528357327,0.07229304311770954,0.09424105116292064,0.07860338393666809,0.11253855823428957,-0.012141173572477425,-0.029064214492133755
COL4A6,-0.023620425505860628,0.04443858000584029,0.04148079690492789,-0.012378099185335167,0.04178377166570981,0.058379750981184496,
FST,,0.019437100659032744,-0.044020915558600805,-0.01495946446477735,0.051699812824384815,-0.026822402024226488,
MEGF10,-0.021834614021410483,-0.0056207986232485645,0.08004764301248944,0.0653781181311632,0.06998853082292415,0.03678292385661141,-0.043248889469743895
C1QB,-0.12249004229931941,0.07601666301590854,-0.045701594053495435,0.03432261684537245,0.10604220399117577,-0.09515369158481547,0.05388356651703598
HLA-B,0.02337100121365077,0.06294830182141982,0.09512405471897302,-0.09786548467237778,0.09829529952990836,-0.12412058386239498,0.04574295588935858
PDGFA,-0.01184296818257019,0.023723033904639014,-0.014450219903649242,-0.07299165181842043,-0.03375697265369796,-0.08209213502375053,0.006813866282324825
LAMA3,,-0.05170348022735221,0.05626883850363656,0.007692446901548541,-0.03393751847086052,-0.016300100715424426,
DKK1,-0.017638272595775707,-0.04485694929193591,0.10541968025956998,0.04086943129806733,-0.030474887002746347,-0.08461409867619148,-0.030864686603484973
INHBA,-0.02200372924551782,0.04791015863904294,0.05773172625562589,-0.050306812016953806,-0.022570024896467852,0.02119256578936956,0.01259390965597896
IL7,0.10114334206544978,0.04628638637046036,0.035484347268831026,-0.005041543486205765,0.05329289775793387,0.04142760080973063,
FABP5,-0.008814453572320014,0.07219879617754454,0.00521869616468023,0.07703969180534437,0.0021786263852874264,-0.0017461497871330534,0.051790863779242864
CCL4,-0.008262913518739552,0.008762691406357359,-0.024483421332669293,-0.042771004011188454,-0.018253739363793625,-0.012736651362919477,-0.08824708122455777
FBN1,0.002325193952760818,0.03147474207622514,0.04074992721975617,0.004748770390130359,-0.012845465715739813,-0.03777592037345817,-0.07053669744889146
TCTN1,0.04863977336131835,0.10838443383073469,0.09625639214321816,0.0006973360919447858,0.04032180643935968,-0.009283042843366437,-0.06801519926600111
NCR3LG1,-0.02093644774419833,,,-0.025079914980557987,7.477869621858052e-05,-0.01067535901391594,
BMP7,-0.018166573208468567,0.04938538880220559,0.016414110956934284,-0.0374389115353742,0.05868654346777053,-0.044175051896016025,-0.05360453052444229
NLGN2,-0.002814345628389527,0.016416859379623876,0.02905167549804728,0.07303962030956206,-0.012052261932929888,0.022398103152985106,0.007104537668634337
CCL25,-0.017119122629685037,,,-0.023070887763935167,,-0.01982372950154237,
NPNT,0.024795501685744414,-0.016123551481181154,0.003468606717591339,0.0349358610515784,0.11102036472734325,0.07490199765097362,0.07246854733472485
KITLG,0.017022449789413863,0.056381951375453376,0.02723954211361652,-0.020052277673294767,0.016804888381691935,0.07427453952974011,-0.08044393252357487
MADCAM1,-0.017638272595775707,-0.06894202316114748,-0.00289715387464673,-0.01955694966614715,0.04439229501202119,-0.015018265490743808,
F12,0.0071615774234426695,0.09024418899529672,-0.05681769549632768,0.033411192002466554,0.06702569666490114,0.02689483536419103,-0.05740760806724352
S100B,0.06831626214174473,0.029680792651765108,-0.03443459118304572,0.15877034336735688,-0.08771365112804283,0.027889423993140133,-0.04492949792153127
IL27,,,,-0.006424296505129699,,-0.014035573300032798,
CD99,0.029689799956895586,0.1062911755743667,0.1652060872568131,0.030691088801156344,-0.0065941529688037,-0.021632386639930667,0.01046600218596763
PDGFB,0.04150284484762996,0.021266760758237295,0.07566378737448574,-0.015759761706639133,-0.02123805567981815,-0.006792037407282117,-0.11212085516368132
CLEC2D,0.00876655516517746,0.018004449052385758,-0.02803280084994147,0.0065350528538750015,0.0028210597998541706,0.0022025653385593248,-0.03987154076964758
F8,0.03181620104616658,0.004913070253058163,0.009732768873935961,-0.0003080256803118393,0.0156612989775894,0.020935533513143742,0.06510865592050744
C3,-0.08439729389689467,0.04542907495175416,0.08117325218741361,-0.012540599176982034,0.06384406328790422,-0.005790909457578206,0.016721820508330616
DLK2,,-0.008621509984742268,-0.038456123134622835,-0.024398966839518494,0.1207219646512803,0.021264666706540807,-0.04847874237048337
TSLP,-0.017380514373521887,,,0.12805796465756988,0.041558764530406085,-0.0320999338506772,-0.053289967724846274
OSM,-0.016584716177044736,0.11520941753319171,0.030087014087228917,0.007429513363740466,0.03146824902968217,-0.04945474402675796,0.043125170612712864
PRND,-0.017638270398278578,-0.004505504780611225,0.0850245721179366,,,,
SLPI,0.03962428900274628,0.03912012939701273,0.07537577332786524,-0.12990438098104384,-0.003340667174623595,-0.13304005660080787,
AFDN,-0.014923804376667385,-0.00476420196345555,0.005488236775813129,0.03527042496466911,-0.02088299359185173,0.04253358961466345,0.12450921854702003
KISS1,,,,0.02502711514824834,,0.0210462908174924,
ULBP2,0.026490390081504788,-0.06201032909778539,0.0474998588934268,0.02829030926580262,0.0202670566514113,0.01371990476827414,
ICAM4,,-0.03580123274845358,,-0.016413863772017145,,,
ANGPTL1,0.031025836557950777,-0.023308585952856044,0.10136391823945778,-0.03177955534519411,-0.04765761382241768,-0.0009175427177567785,0.0336202784182349
LTBP1,-0.01518367384015377,0.12332068842397532,-0.0635824277583922,0.058675640127372024,0.06065969233025905,-0.0005542919573655434,-0.0276944917114772
NTN4,0.008333783643352348,-0.03964126725206387,0.19022707759325244,0.10793177043431086,0.008966700469158522,-0.008562681016985629,0.017754427130470315
APP,0.06435039252812408,0.022867762870938495,0.09179205698158105,0.01913656845105463,0.02405238600253947,-0.03516401983794721,-0.05336105135811088
RIMS2,-0.01763826893328095,,0.03634802697731429,0.017337753524795153,-0.00642033721215643,-0.009364887399225853,-0.04917149462437784
WNT7A,0.008423081052619057,-0.020107899834194237,-0.04513672317403206,-0.05919575335758767,0.06605860108316187,-0.0016434826000891892,0.0258610376499995
GAST,,,,-0.018709452700364514,0.04518103492439149,,
GPI,0.01351251963963415,0.004088466965473102,-0.017918306339824597,-0.09815993343298934,0.09655853060525879,-0.06038673384436405,0.03365593601251234
IL1B,-0.022003738036064473,0.08034897476934147,-0.06436929448163256,-0.04614273210526327,0.02957253176993326,-0.06854699704469411,-0.11488538194839891
SFTPA2,,,,-0.01616747296159044,,-0.015018266533317712,
HAS2,0.01579812945380779,-0.014298336447049373,0.02842951883686048,0.011808071698562319,-0.03779303552382877,-0.07503366925278629,
IL11,,-0.03473157921360408,,-0.0415502902045651,-0.03859528697610807,-0.032272382812349384,
SEMA4B,0.04894232309398688,-0.021144449832807628,-0.020593096415150072,0.014941768756262802,-0.004850433466540132,-0.07702132559785273,-0.10760443015929
FGF12,0.03387372780328654,-0.007793460277292216,0.059953873733095825,0.06449807771304035,0.010612442408513055,0.010719939145365004,0.04793925043566382
CP,-0.03131426803886239,0.08304002360830243,0.049556470146638235,-0.04518320917005358,-0.0724575101152839,0.010900452476121762,-0.10570919288981534
NLGN3,0.03216547253632462,-0.029528640514948724,0.03366431447410316,0.12145597173631635,0.03967687759522819,-0.008742050901482591,-0.05868464601791422
GZMB,-0.02179408124332313,,,-0.005750163954846828,,-0.03180442129308017,
PROC,-0.016576569204559247,0.10564677485849037,0.01633337501965723,0.10572206712547425,-0.0719014415824202,0.24929084963243167,
TNFSF11,,,,0.10190928236032666,,,
AGT,0.05522449807683952,0.01209654568633948,0.051615003526225604,-0.07509563161974434,0.06565974571347294,0.0008444443617334327,-0.03548156069226018
PTHLH,0.08374495296506675,-0.013410193697315529,0.05465995831529653,0.04964658002709817,0.08799016762111785,-0.029250235764082734,-0.04616978208539659
COL1A1,-0.04418020481181388,0.04211170214513785,0.08836339250034693,-0.05681467880664254,0.04771050277674757,-0.06704343922099118,-0.03915049694271244
LAMB2,0.024772715026749,0.0703158108639654,0.08972075416225207,-0.007340977441419574,0.06454943709194245,-0.04060532104142069,-0.004786583160767384
DSC2,-0.036681538522395085,0.11428749367873581,0.05382275156481474,0.06902402014031181,-0.015203425867769129,-0.029287066710916607,0.05405447390627758
WNT5B,-0.018067039825600262,0.03961565291303433,0.10845593212547264,0.048466827369427104,-0.030440734218682337,0.05302736444681018,0.10057624503254585
LEFTY1,-0.019586007822018362,0.1182061671791165,-0.018466634570585106,0.05323787912040683,0.007872182262844642,0.015271317578568701,
FGL1,,,,-0.02621778396083387,-0.007752581667614688,0.12420097659170533,-0.04021396293763931
CXCL5,0.06975583904737169,,,-0.0503402182468115,0.05805034883878105,-0.034487339656481555,-0.035803364637520894
S100A1,-0.03970979844032443,0.004713144032574368,0.04196172588664042,0.06179437792588132,-0.11844474490593063,0.026937897417996733,-0.04387385407538396
NPTX1,-0.026413450778699513,0.025679463322606885,-0.030952781727234445,-0.015476904679504754,0.003635148391711551,-0.012795415931177641,0.038776423118901115
TGS1,-0.03189674102968785,0.02742211546710908,0.09295090380825169,0.013458149591704924,-0.007868332803963827,0.02034205478900063,0.0696211241503078
SST,-0.022622154754277108,,,0.009922131595425768,-0.005143902642296587,0.010522537965203227,0.0014336539780293567
IL34,-0.014974150973402801,-0.017115446417595662,-0.0386924898484641,-0.02163597755292261,-0.06931339078848835,-0.06952852789099481,-0.0038384455840232124
DHH,,,,0.07321840258680969,0.014107979566887608,-0.05229692940277152,
XCL2,-0.019059936163597184,,,,,,
TF,-0.048791470204841765,-0.09566082430746278,-0.13988479228381845,0.07069927322836868,-0.11151753848024874,0.056956345087246,0.11223835451930135
IL33,0.07012660248547217,0.043151156740344025,-0.007344893224650548,-0.018841027702740588,-0.040719229966466534,0.06054832141859598,0.061794611133663725
RBP4,,,0.09026765670358172,0.07647480169129013,0.02364476741467275,-0.01625366148202672,0.018167459467352275
CCL19,,,-0.02783770699885296,,,,
CCL20,,-0.01683820054129005,,-0.08779771390409508,-0.018637703863799315,-0.026850384537294016,
NAMPT,-0.05016719234060332,0.008646283919520003,0.07591401504243503,-0.1071093429050065,0.10549015245740989,-0.09836277700521444,0.05157991871063828
