,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
SEMA3D,0.06614307617220026,0.09391354469543951,-0.014313472301362902,0.04288393574573281,-0.03761021809292037,0.04013407579744784,-0.028076822675618576,0.03173080153143067,-0.041709119781674076,-0.016146668225144666,-0.046448720250689544,-0.012941521722417885,-0.019358160521000593,,-0.034344962610382286,-0.004759213238321424,,,,,-0.0703337193027878,-0.04709686945663716
BMP6,,-0.003491948960457865,0.004359236565320794,,-0.008871964642442458,-0.013378456105492272,-0.014638314529948744,0.031089143705765886,0.05241951249152577,0.02402863892462706,,,,,,,0.002783906446100155,0.0594084148310328,-0.012085848545719096,-0.021088485678970058,0.0025699347291577774,
TIMP2,-0.01971066842858934,-0.008244547133775926,0.0027577717734938766,-0.004177865416510253,-0.004658152787203066,0.003302914865368916,0.10268893178865264,0.09967923743062057,0.014077347677691887,-0.008751777011094817,0.009519310974689242,-0.09361354266361671,-0.03478991181746287,0.05972134176700854,0.005833508574702508,-0.024503151810398565,0.02396073933942708,-0.06161081510705285,-0.05526782664246977,-0.0031328723084039526,0.03366557046552255,-0.1402750195392886
EFNA1,0.10357191317842962,0.014059121487500912,0.013169417932943083,-0.015544544325143017,-0.02218959614621839,0.10224133907231883,0.17032295053302218,0.05954873383302722,-0.01805100622419695,-0.030226468271900706,-0.06598218884556115,0.0735132107281243,0.029619959606774996,0.0912029068184432,0.011995559278185268,0.06135929100642275,-0.01161046225823793,0.038475080208007606,-0.017104942693570057,0.024788928147133064,0.032767170921914335,-0.07488281033884255
S100A12,,-0.03438031600436557,,,0.04063293439085346,,,,,,,0.0017034293756314025,,,,,-0.01728624529238075,,,0.006678226981241673,0.03150852314415057,-0.006165615981827178
TFPI,0.059901334163278086,-0.025982985205999613,0.07408721099222335,-0.06516407595829761,-0.034406936895429514,0.000659504872996951,0.08914688193071559,0.08255345687066486,-0.005812366373732685,-0.04218180252224601,-0.0361230031519253,0.09574486449285871,0.02062499190568383,-0.016938737294349727,0.028785261659801012,0.07815596555419753,0.06463557754363684,0.025616834661520583,-0.02456549042627813,-0.022562241721161412,0.04606728139194744,0.17835395441220844
GPC3,0.06625598815746794,-0.022976691130135243,-0.03778368882669613,-0.047957153531373815,0.03667516420953109,-0.031644360023806196,0.1537068076009634,0.028583368004086503,0.007926554150674645,0.0028831926770232527,-0.017967799133500773,0.03516949880269717,,,-0.05700231604560399,-0.007168499459694063,0.048271601390565716,0.054220480924807996,-0.024579712785815624,0.0684516761779535,0.01472031905450507,
NMU,0.08634529940787937,0.017606989957744762,,-0.02792076933564504,,-0.026002026687268646,0.03286401772991375,0.2059247110184829,,-0.022329800996596524,0.0008822523115000529,0.043233202795333575,-0.03752014831597789,0.005103847588213855,0.02260123806539072,-0.048739329417368464,0.043859385374853614,0.013509132185959283,0.006399835098449077,0.0979300473458233,0.08447468896695737,
SCGB3A2,,0.06785915314710628,,,,,,,,,,,0.024755104470975446,,,,-0.019564311967562215,-0.040306188445730445,0.07790265876528102,-0.02141728195928608,0.014265978167533108,
LAMB3,0.04654065156518892,-0.02584592453473069,-0.021936175257491836,-0.04268847887588679,-0.02156993743714864,-0.03290224416142657,-0.02076772873543458,-0.1457430307956413,0.026545777872498018,-0.012806413843355588,0.07430127111595689,0.04467242755046939,-0.029608454878846974,-0.1102624173794125,0.12715006718207422,0.1273735459441381,-0.00038572540893292345,-0.029617432990852816,0.01207622036242249,0.05635263005532219,0.0463990137747872,0.004496167013409981
LGALS9,-0.04433841509417259,0.0011054274133662962,0.025128881536529674,0.05266935177579763,-0.03029352801844163,0.04370012340343077,0.09469153863790485,0.09929756614364696,0.030094269186731953,0.015278890914104446,-0.03727792783423313,0.09998901675645747,0.0163370230276269,-0.0653810869580198,-0.10901856443231744,-0.09111288596522665,0.011779438951793439,0.041469984009017774,0.028035894270104122,0.08453977154751732,0.04087744120110946,-0.06800038221725921
VIM,0.08672795620089274,0.0345256106538565,-0.0071393889574041065,0.07882051976876536,0.07016982918860036,0.06667114195517879,0.060093648408497645,0.12292467265572256,0.07265582698399074,-0.009422121764637,-0.009683931780119448,-0.12127371735570398,0.030993463621740075,0.06762057736339458,0.007079991339439938,0.1185358363055696,-0.027025018228881332,-0.07973857427132218,0.004376325980298469,0.06614754953194898,0.031610943247894,-0.0165385406901852
PLAU,-0.00895774724852939,0.006220257007681088,0.02385955107500862,0.004973527402346772,0.021691016405165603,0.010069631016223933,0.052191652194212894,0.12117797651108075,0.008468868938030148,0.003694951642878156,-0.021601502278737666,0.04968838702916222,0.05968534044606301,-0.029921506738592885,-0.027845501888110216,-0.02524426693596587,0.008006630976921995,0.04336249791053329,0.008219015439956543,0.022829941625436757,0.04371659939855725,-0.03656381610276976
TGFB3,-0.014805245631999529,-0.014202990054425484,0.00045364518402776224,0.05750336051407393,-0.030261906238347312,-0.0092110387617987,-0.005316434821383395,0.05870211004590967,0.035398469802075457,-0.0008071027434655883,-0.06075434398842419,0.034969874222670914,0.0549282532996587,-0.1446707588877274,0.06260773140584137,0.021870463227377946,0.017850745182153755,0.04191041712314866,-0.03030086137876256,-0.07341237268376187,0.059389929652325035,0.051137120916452436
APLN,0.07945936249443779,-0.05009965989310031,0.0030820633801022573,0.013348440757836255,0.034944871899653285,0.036985353542837815,0.04867670685964019,0.12768456304151996,0.04130579711668038,0.00806207498017133,0.06492155672495463,-0.06259358315969378,0.013092159873558162,0.0067887674334442556,0.00013739295797825915,0.031536759972828336,0.041942071868662154,-0.018422064230815452,-0.04006893427550779,-0.07397912417674028,0.02369871836174507,0.05798769442533067
SHANK2,0.033551753203990835,0.03598060097449102,0.06628520172345383,0.009903960154072014,-0.010002480883423794,-0.02177687473774254,-0.0184906339086855,-0.07228412459711897,-0.028030427163011743,0.06588769136513825,-0.0201081800978049,,0.00845658915302148,0.07222539456684589,,,0.040362014345969185,0.07561570076994462,-0.00618665296207926,0.03242178157640355,0.07308161545630676,0.040114053831259204
LTF,,0.004934548732544392,,-0.03211419772464738,0.011712357311208545,0.13629524058010464,0.021011053555176025,0.11878556990314296,-0.02293792436704083,0.01816215702322781,0.012598718023191855,,0.004539012940688598,-0.03584805132330374,-0.050137923523775954,-0.013755453026678542,0.012636895845650297,-0.03178412101448797,-0.033209445916243856,-0.03062158591713218,0.04626971826546598,0.01763788006082424
PYY,,,,,,,,,0.022286014169595254,,,-0.020948508687107594,-0.016011388977406598,,,,-0.02284326183725921,0.033221505419178614,,0.040513320670796396,0.1347126395379851,
PENK,-0.01560269537378731,-0.006046159764612914,-0.0449025893426914,,-0.021051408599893073,-0.04386540536242885,-0.019126391220215477,-0.08992857776331194,0.052615474728572656,-0.006248998691984222,-0.034007624766418325,,-0.028615824702369574,,,,,,-0.02515052575899012,0.025190370000581882,0.02941254836818403,-0.02381208283495824
CTF1,0.0647546373611975,-0.04236100229570179,-0.036030896577059955,0.003492551074425736,-0.006269600699845746,-0.030317106325826668,0.02113369112298585,0.09192621953335393,-0.014698408957513568,0.0925750720325264,0.026575729541129106,-0.0069587645173019705,-0.01710545431255762,-0.01651440530290087,-0.09508068085591825,0.12843085098404705,-0.0535638380319216,0.047913940619177274,-0.025113693643904186,0.04438658832989453,0.05863089547352641,0.0019154518242178783
COL3A1,0.08960627843747747,-0.03567898491315262,0.008748989349479786,-0.012526354540433736,-0.02756466072271068,0.019678399128548966,0.0397846902926351,0.12065285859979569,0.04945119995246432,0.008743976529004854,0.012442645638823286,-0.09376105278927174,0.015420998426728002,-0.07982140093942972,-0.02880789753238573,0.027852113205592728,0.07090389832700886,-0.06110366179466193,0.012679672807350427,-0.09395206101166186,0.05207016616490122,0.08173703727551863
S100A10,-0.10694287480001578,0.06268339664684645,-0.037658097489466975,0.036399272304053105,0.02400227468785765,0.11219502217088191,0.07938174762837326,0.16984487511994362,0.03668273522032564,0.023517348739668868,0.0031937363844488035,-0.10493444407122415,0.005581794406420095,0.0620391779217148,0.006303984562346056,0.1532926506994262,-0.02519084656897634,-0.04225463050314353,0.043840921724024345,0.019452436984198768,0.0008546485254882299,0.014297051455161755
FGF13,-0.023207638259386414,0.05108779089981221,0.009430139302540032,-0.026209571983372135,-0.02454994170783307,0.05260954083421325,-0.09739263390647307,-0.10201510495530594,0.018888849127872236,0.018668599581143527,-0.027483455653092948,0.03249137236013302,0.0006002368789828679,,,,-0.008297757111297295,0.053968307680236215,-0.003729493128592767,0.028469185748188318,0.05766132532479811,0.04094778732392268
SEMA4A,-0.02548213830430362,0.010205287916560262,0.007468676298389541,0.016415212203259855,0.026655848060655195,-0.005985888047477292,-0.06565870985648607,-0.07513434217943374,-0.0141695347880159,-0.030587555811539553,0.013050531145388527,0.032245917050626204,-0.05379373547011496,-0.011453702286560861,0.008897134145469865,0.01567434284027973,-0.029169586249087914,0.036527616125917185,0.05901406730225637,-0.03450041153704669,-0.019327040679387737,-0.05914758171601598
EFNA4,0.09334329202740826,-0.02185700636069248,0.051897689186995694,0.09294540277574118,0.046411037596331625,0.058228595241143405,0.02511982897210128,0.06946037165226518,-0.03369112977829675,0.010100806765944801,-0.030294887503447634,0.06867835090870159,0.034412835402055114,0.05726189495563331,0.010199701021162395,0.02880568559017223,-0.0333859909235915,0.0197564170979913,-0.008951922763214337,0.0803539274692684,0.05776774315079019,-0.036964128125446846
HSPA8,0.1145737472499527,-0.07450668691763589,0.001969178152730232,-0.03544447246250121,0.019727430992563078,-0.05487808232958381,-0.09511824878302041,-0.021779638698046905,-0.023646186634483222,0.01030578948042244,0.07002264492708227,0.08737946491080681,-0.02197052613619539,-0.19521315352818505,-0.014661664532516074,0.009117035265883599,0.06952439139718164,0.006926735343361127,0.028193323475663234,0.002751851331453509,-0.05432913329478742,0.13537964476752198
NPB,-0.02012772961328766,-0.0063193916211526785,0.06929332644890447,0.0227538393793233,0.023690112096015944,,0.03675121213614879,,0.0006638944394914035,-0.02572259866943405,0.05187967226082341,,0.0026534025426265197,0.09468055781706428,-0.0831487057300792,-0.05282525052335155,-0.03391288432407121,0.013951451860734435,0.007819397993794346,0.0778503856803535,0.03907609862424216,0.14786049608956975
ULBP1,,0.022403060079790968,0.050549985112964324,,0.05716066587812623,-0.02107147939856725,-0.03015398324072086,-0.032174874246591316,-0.02972371481766719,,,0.02603685088337874,-0.01787044092088937,-0.06415472465974893,-0.028048709382745635,,-0.021078522680218034,0.019555456529643193,-0.03294157599131025,0.0674215901982476,0.05971704207630754,
SEMA3E,0.021612614483067057,-0.029117405403059834,-0.0390077637543032,0.03460628382119768,-0.021293272174368216,0.024448076016261283,0.12861482626236628,-0.008596128602200359,0.03302536132347495,-0.02352422418637689,0.055660878707795174,0.06974009113887877,-0.034559152090993465,-0.1000193112751977,0.0013706606614954499,-0.04000528370343113,0.018624210334639322,-0.023960774273056547,0.010768901058296225,0.09129354847687003,-0.02663828517600592,-0.069133198047786
FGF3,,,,,,,,,,,,,,,,,0.007900459918761697,0.0015113876546969448,0.03728220452897066,,,
ADAM9,0.0029928476516604178,0.07079452778283427,0.039568378831493785,-0.024972754714337516,0.018045534797514525,-0.0073567540566897086,0.04771844640891294,0.12273353422396398,-0.009902069179866285,0.023533090784835547,-0.06391888813504042,0.08519550546089384,0.007916097838604981,0.0864510143758838,0.0054665363676149135,0.052543617420316345,-0.0015823059168235858,-0.06367389550129653,0.03162402942142342,0.008062484541617954,0.08880566789439763,-0.09801091979051219
ASIP,0.00659187893767251,,,-0.02516182594783781,-0.026602505596830278,-0.03325939194076893,,,-0.02666175198215866,-0.016717758073675492,-0.03820057281296962,0.07740775796867413,-0.022942507994389842,0.04169037823316342,0.07427329684136562,0.017444182727578278,0.05607688944013653,-0.004663734470929769,0.012800146535223019,0.16398457759580265,0.09307381068303973,
IBSP,,-0.02462664816185825,,0.005647840323518867,-0.004812631128269846,0.040308449029293404,0.004967500458996441,0.03305340685234425,,,0.010894599520113915,0.014542231248633472,-0.014935767475349892,-0.03780189289916077,0.012190023851452278,0.043733504616769316,0.031045952288156802,0.06263783285164047,0.04042466675665878,-0.037511871714511986,-0.03412804518791367,
MMP12,,-0.022195448958861306,,,,,,,,,,-0.023598184703283523,,,,,,,-0.01767140270703555,,,
FAT4,0.04434148828079943,0.04765095796952627,0.04062702080307065,-0.005087288323002457,0.06647447357410868,0.015100653283966288,-0.002337902599854141,0.0383389102461255,-0.009610101439752184,-0.02916487088755838,-0.022293158791560175,0.03352252954920434,-0.013646270307480913,0.05818073742954129,0.024192097903353048,-0.022734455094109447,0.009731870071860426,-0.017717608309890585,0.01744050467932089,0.05348512187845947,0.004871064638655251,0.04618810477450779
MDK,-0.03537612473528229,-0.05521554531976039,0.03451431300444089,-0.04863195373558708,0.036279143890525355,-0.006037493810340054,0.1600430699330534,0.16374392522046502,0.007924569727404433,0.0037293017270922293,0.06591442508673369,0.13238921027671688,0.021085720509403865,-0.008054754466278057,0.03616425973271983,0.04843262964405421,0.06354513879990636,0.027636654116071056,0.030385305153046365,0.04773728141815986,0.02139772541217294,-0.04839751722810253
BMP5,,,,,0.005900460139678148,,,,,,,,,,,,0.03134893061975641,0.04932492107650732,-0.005089762080712488,-0.009448002934232085,0.003511276392114202,
CAMP,,,0.03040599988646945,,-0.0002245523315369788,0.03539077936033259,,,,,,,,,,,-0.007676168715632552,0.02685414523157189,0.0034862112252925475,-0.014292703402773145,0.004738036888905918,
HSPA1A,-0.03818470310622829,0.0014892029106572825,0.06584508653977744,0.029569249572404647,-0.02268703772465971,0.05331668116503831,-0.029972955838185815,0.1157720158395995,-0.004614855225929612,0.021541916985599676,0.02443155214846933,-0.06318759896033907,0.016156489608761797,0.04876609003202177,-0.024349153115135823,0.009773047636966108,0.004128470410606057,-0.04417123662871889,-0.015348999215751143,0.06640622634436695,-0.0884192323779989,0.08870524438553111
SOST,,0.17139914332588782,,,,,,,,,,,0.08467137123688581,,-0.020258865813784072,,,,,,,
SEMA3F,0.0328134979288343,-0.06571483629135344,-0.033058517110474556,0.007530089482219995,0.00359265649254777,-0.004664193678402374,0.05468965782581002,0.04503538091731345,-0.04279090674326248,0.022068331101793966,-0.026423025251237825,-0.026195896570835087,-0.004887105609471032,0.008548948330532265,-0.03638479909033352,0.028796675124534012,0.008114863485221547,0.04200293246034888,0.04738495788714217,0.014734256207640847,0.014982178119553092,
ARF6,0.033977096061885426,-0.06359413759228583,-0.005987167697465326,-0.04297492525397984,0.018502277030139368,0.02452855985032929,0.06460691629865946,0.06705966350154073,-0.000635154782925361,-0.002879427736992613,-0.01232873630219824,-0.020715449449343698,0.032233731445258935,-0.07581294526323873,0.0800584181969777,0.0339863252436013,-0.03017913852353334,-0.044807844301269245,0.0702068026535711,-0.021621551561025572,0.020107514755554796,-0.009361454012165028
IL6,-0.020545328887856575,0.013419194446777005,0.012231916585532139,0.03359131745762611,0.04324874739467441,-0.06002728305186721,-0.008812086192836525,0.034347207896092115,0.0491337476778934,,0.0018508254734401989,0.01675886894288547,0.03656953689067898,0.1085674165587872,0.05789026778559144,,0.057492820280853216,0.034276798131276355,-0.045832448284283976,0.007250611794721412,0.03945133444116828,
CALM1,0.04067744517154371,-0.0244066018161399,0.00330488327570817,-0.028679128882672822,-0.05780408990786017,-0.048945440605393034,-0.13211334259788185,-0.14846969469925597,0.01678584211919409,-0.014329807731822769,0.020650814163360422,-0.019784500709438463,-0.07761169697767163,-0.07898013747141285,-0.03287126865225946,-0.04885333220000808,-0.025687054868715472,0.08071158917789553,0.03420158990968427,0.022357903506446918,-0.018076655593456406,0.026616045592328018
VIP,,0.00895319327316029,0.0027197155477139477,,-0.01226188553860956,-0.012999517976120685,-0.04509848685019997,-0.07040918993222585,-0.04703449734351955,-0.001074534905891798,0.03892092308632334,,-0.03356743612912425,,,,,,,0.06705021809305958,0.010708987218906842,-0.027606274390184347
NMB,0.009527378270368836,-0.02365511776684915,0.0717852746604672,0.020678718943419706,-0.052502596229134606,0.03233544244170931,0.07751677203154156,0.18439448023080973,0.01744357237704494,0.017308228908180075,-0.0029920960328315314,-0.07920486844122522,0.053926841327971875,0.052851543815872544,0.07993678441239407,0.1156345050257092,-0.028990462257867954,0.035706060649934895,-0.040372067250209295,0.06395317651098346,0.07020819708772075,0.026416055612946306
CCL26,-0.02336517091342707,-0.01683124677472802,0.13095816684562922,-0.0010494894438497924,-0.004090190522751349,-0.025254897312570388,-0.021634139477539185,-0.0017516715162512108,-0.0026241971752904163,,,-0.07700476644908814,0.027210480076660642,-0.027044266993417797,-0.01519853136881386,-0.05294292528487493,0.00226229709352842,-0.02231542402797508,-0.031457243484555135,0.011581686008553048,0.09001557399174462,
FBLN1,0.05581530589777664,-0.027836863458644934,0.03301412150902405,-0.06695949546671354,-0.0004772974701559882,0.016454275299581985,-0.02830938273333609,0.06791619374015126,0.03283890532811976,0.0013161756411285124,0.011268071452570529,0.002269150362857479,-0.04444463435774711,-0.14059938282431866,0.05841165897914832,-0.017297787692592173,0.03444723022975744,-0.012114794092301553,-0.015008636377196547,0.07340549374823041,0.05961804874499122,-0.0833180483369628
SAA1,-0.017119123106694344,0.10129756172097085,,0.08652832624374254,-0.02223989288543734,0.09096442877883766,,0.03366142770321221,-0.022417125451593224,-0.01933896072962344,0.016963505781731794,0.039255594498421496,,-0.03539278128304214,-0.022741420578398338,0.0467194152021004,-0.015883043415353244,-0.03945657647343989,0.019883408389885626,-0.0440475100542966,-0.012972020142181054,
MICB,0.038218061942748384,0.022721334934619145,0.005308710426003107,0.020173669175380195,0.00049018939833088,-0.018131182170422245,0.02787090366526062,0.05217659216921694,0.02200175413478372,0.05560047441068621,-0.012967728242612064,0.017903064703393826,-0.004684859097653122,-0.07593746404132967,-0.019073503392262568,-0.02829226469024694,0.07762159655503019,0.005156426128378404,0.0032193396915791246,0.028780289908850214,0.08238682641860468,0.08508153436688985
MMP13,,-0.012866029359071902,,,,,-0.02041650757584606,,,,,-0.04626283856326022,0.14079571215146816,,0.035844653516469545,-0.03148641489853791,,,,-0.05275780883733139,,
F13A1,-0.02352177167617674,0.019901726446780503,0.003720463161674602,-0.06908972944488964,0.022931925837446323,0.07997351337748389,0.05635910199457128,0.04389241062698425,-0.027013559635790392,0.08682472668507686,0.04036622301725154,0.06982224410241188,0.040837417966766154,-0.02693215614211957,,0.01209068806665431,0.008012792857678294,0.031568093179896665,-0.00887986020822532,-0.13114522893568692,-0.022958213523446094,-0.024948660257040168
CXCL11,-0.03743976159899025,0.0397757927509106,-0.03418021021065499,,0.020462592857286722,-0.005332307189709059,0.017124267612542675,0.08481860730898887,-0.015002434452815632,-0.02468931364367849,-0.017003785151144826,,-0.01873420982841343,0.013012957428042286,0.006377244215913733,,,,,0.042928527207883024,0.04108440099415439,
COL5A2,0.046425686530991564,0.020250901945075166,0.004629704063019144,0.03540886364719008,0.00956024760024662,0.06510294840302809,0.07586143130296819,0.12646463095197696,0.047998849635398654,-0.006669172213248298,-0.006072052980792798,-0.10749004524878886,0.028222574088755947,0.06843494700609641,0.012516472279864889,0.11578654425621521,0.04430947714281036,-0.002742821391995649,-0.017413006841869735,-0.07679130466879243,0.05942269171459317,-0.03891652347572773
EFNA5,0.009794930699201109,-0.029990919934469267,-0.024886848314459434,0.11036677226193385,-0.0021444965343532752,-0.04502720023753457,-0.03874640660185828,-0.07173482900846961,0.01789640506468509,0.03973550176229619,0.014853058652147803,-0.002386320512468558,0.01623366852262124,0.053889197972569705,0.00044565737883579836,-0.031009409956458636,0.010429030391659919,-0.06110713630416364,0.0350331130545908,0.04206693830348428,0.03454976439562814,-0.009704614409052782
AREG,,-0.03989047425673404,-0.0003326665634429655,0.0376334955501184,-0.046602329331327214,-0.03767818062847252,,-0.018935463065662468,-0.039176181990938724,,0.062294123698082876,0.056719257098907475,,,,,0.03400235778430096,0.010906270385485351,-0.038527382521445726,-0.062373524598354005,0.019063882868279335,
EDIL3,-0.05690264046281552,-0.01611727388011188,0.03662511534247093,0.013901693183378451,-0.0038171556960599332,-0.05169385519715424,-0.07395913220254453,-0.13541253755607216,0.016838975471797926,0.0844883583150446,-0.042833039155316235,-0.07895022428384293,0.027075971266417198,-0.036268849502449435,-0.07464818324345614,-0.13178102902256475,0.06790964450805505,0.030748567370307192,-0.0467475875187587,-0.03557327397735643,-0.006960466755249485,-0.008940989024377802
CD86,-0.017486168700283748,0.03696263818420445,-0.005642933179782067,0.017941810372275307,-0.05545594907489856,0.02070888805401546,0.0438329382230291,0.03904818467502517,-0.04493726887045148,0.013669571731290003,-0.0676806101022747,0.043961426499221336,-0.01046931414811071,0.02105432922540818,-0.002391864748438658,0.04799019679465648,0.07183714504712103,0.06527087439411536,-0.01986530925017172,0.055604685765401896,-0.009850026758543256,-0.06204404754012883
AHSG,,,,,,-0.03523041707690269,,,,,,,,-0.008340367283533049,,,,-0.011706967843965093,,,,
WNT9B,,,,,-0.0027628737281775897,,,,-0.008505664242423836,-0.0014594854320757952,,,,,,,,,,,,
HRAS,0.019690695001314783,0.01006868098819722,0.060198326443108074,0.04154454903146485,0.016516605572657713,-0.0008460966940799789,-0.0022874553704950694,-0.03815972846058321,-0.016186379739757603,0.00038006404935473145,0.019020861770886462,-0.04673216809250623,0.014342901970466917,0.15396278759576157,0.026631976311856393,-0.03152078007204547,-0.028798390904818363,-0.04995642038386105,0.03768394345666462,0.13068980219979442,0.02120139429394846,-0.01265424791207388
C1QTNF5,-0.02533592956739634,,,,,,,,,,,,,0.027376189872101185,0.053358270017046024,-0.004249551830479166,0.003181791997596666,0.04624522270763046,-0.0025945311562638376,0.08820918857107445,-0.0012241685379816211,
RLN1,-0.015602696669714143,-0.02286575505230013,,,,,,-0.03557663405947651,,0.03725082152957787,,,,-0.04017981932813964,,,0.007602256740070075,-0.03005501375283758,,0.0545809714172008,,
COL4A1,0.1123575229933676,-0.08658128777855228,0.0062376873059676145,-0.05211176716009752,-0.05205099311781878,-0.00451478295281999,0.08585821449279513,0.11845142492877506,0.05660456593733773,-0.031903895648948515,0.01271079095731548,0.07076599335158047,-0.02303316328712428,-0.01767292237720146,-0.0825448009789063,0.02790605635386473,0.042808185772403355,-0.014265513389641367,-0.012044037524900294,-0.1145871691595132,0.05998845933618924,-0.0356641615461097
CCL3,-0.01097941028937804,-0.020627108396286148,0.07163107863087559,0.08509337017035709,-0.013677645445103321,0.017566733138721147,0.014207666952227,0.06894573128031761,7.531902602125591e-05,0.031123331670196975,0.03219682066565185,0.06308684361603943,0.00628611825947252,-0.08419194074258286,0.05222068263358955,0.07705509740676067,0.053761772183157634,-0.0008238469337696434,-0.021903479437843366,0.0955238284980925,-0.02172303951460953,-0.01964306411824797
BGN,0.08728150527233779,-0.051197138460250764,0.01736529999842048,0.04608725186668027,0.01920461431149623,0.0714372061484338,0.06495424298561811,0.05901254867677042,0.029130449227164817,-0.0027317409625360143,-0.0505126462538239,-0.07952343599692067,-0.009526954497069225,-0.031476402075561516,-0.04121416653484363,-0.00028941525921297856,0.04717625208437749,-0.03855853772547339,-0.010237914633220687,-0.07155314416898609,-0.003853922606180416,-0.057273262909512034
RETN,,0.013439485564460736,0.005668051462811075,-0.0205659224634481,0.03165596430088591,0.028021245283271178,,,,0.04699700652271453,0.05041020468882249,0.05461921867557577,,-0.0913564233310367,-0.06668288381920462,,0.07740605194564774,-0.02474707229395846,-0.005346835458422115,0.028088003349430034,0.10274452813171292,
S100A9,-0.026431066831580016,0.03880443738510015,0.017503374155095355,-0.05505489680087859,0.04735060669724464,0.0803356309456738,0.0027422914764771533,0.12306470990709381,0.019080682162627916,-0.03630953641355119,0.010083566379555757,0.05670655869247592,0.004763993776093346,-0.03418835455671485,-0.012561022241051602,0.024224944956013048,0.016896976974939894,-0.03702862133411271,-0.030170792452079417,-0.06230149323049585,-0.026781201543125802,-0.025008391949145913
HCRT,0.07962691427443855,,0.0012315891244337911,-0.021190659249006837,-0.009188685422498379,-0.0078054665014130374,-0.0014669378163065965,0.031846759705292535,-0.02556694752387979,-0.03054108701779971,0.052064314242973274,,0.020075393931364798,-0.002827221164935194,0.018362678250830478,0.04214405691210186,-0.006490204305388441,0.06982550169350546,0.011047240741961747,0.10870022431368466,0.05013607773240689,-0.0068344357551431084
FADD,0.027817388683010175,0.04703021753993862,0.0443253666091897,0.0775748943986647,-0.030150861009757415,0.023460560822870926,0.10006235101801246,0.12468009834421644,-0.007324164157407786,0.019866473421955754,-0.02736948599661876,0.019798410947681432,0.05820617147341376,0.059915618440846925,0.05138278138060995,0.05751432726391434,0.013697676366611554,0.09509106699351966,-0.056869994728450904,0.07012174459712713,0.013380954493884604,-0.05037346002369814
ACTR2,-0.0030031651289952124,-0.010694328425856494,0.01803789149511983,-0.007019898645990335,-0.011059888935500008,0.01796907177230313,-0.030548134715348257,-0.022437226003136575,0.027053446618872202,0.002675334261119143,-0.02009539566463527,0.0761286861691786,-0.00016612095512661564,-0.050241136406599246,0.03876440704392086,-0.12312234462519647,-0.03621890076778567,-0.02482114954981711,-0.02312806543891987,-0.091420263862814,-0.061786246862713716,-0.00031567311073679466
BMP2,-0.0065732935691084635,0.03698512287802134,-0.018999263762031864,0.023902960327040156,0.04434635251636075,-0.024907839592063215,0.040808142947197576,-0.009483536562900474,0.0250077870158667,-0.016325792045933273,-0.0462258409428081,-0.027971627757562813,0.06958156826939775,-0.009618180139711184,0.001598023838155202,-0.019488408692616283,-0.044614610949533604,-0.008141499597799988,-0.004398022916828117,0.03316107372172636,0.025790841942487774,-0.06480984074745243
PDYN,,-0.02924636714591215,-0.022257673969141814,-0.040741374553030195,-0.02212271133784887,-0.04470328435655891,-0.11395402041958046,-0.12253140944860624,-0.02649920429113199,-0.04331894484155563,0.13338924984819664,,-0.03406625667661544,,,,0.07776665949881911,0.011051949593861684,0.023865695005838645,,0.10614300781256422,0.16760967525555137
CD55,0.07466799751882566,-0.033431274371879136,0.08344796079096313,0.024408361196310124,-0.08756281285288647,0.014790013298806,-0.01701839209254655,0.018444555123535086,0.040220286223511724,-0.004260124113464704,-0.06684362830628893,0.07329231372089318,0.05421311952462736,-0.040080330385166625,-0.03985341939409911,0.08396687274193003,0.04589913119511168,-0.016419098228179982,-0.06326814536884434,-0.043221132048874934,0.004888562352158842,-0.03832396873116587
OSTN,,,,-0.022969909246697503,0.03975875870568723,-0.025162154978911062,,-0.02747025241955511,0.013132054511833035,0.031968669008333846,,,,,,,,,,,-0.020845965971317815,
PDX1,,,,,,,0.02034238052343308,,-0.01708338699661063,,,,,,,,-0.0263561118713798,0.01047541842930623,0.004233827939973326,,,
CD6,-0.025482138900809092,0.002949735051886339,0.03259865481196344,,0.014905249482802195,-0.007883270825788893,0.0070528208954171055,0.029684105202186915,-0.005563229290831161,0.026895220721945716,0.08008254697098612,-0.013090072917821795,-0.02016189218267864,-0.041423557814130665,0.10300713685917808,-0.031029714555264733,-0.020522601183443283,,0.005535155953250527,0.044118673224507014,-0.026298148153071844,
IL16,0.03180787676143005,-0.0210728641885046,-0.016069627726438326,0.03389622212457584,0.02107049940764864,0.01341961430403483,-0.012764295197818267,0.1419276548668823,0.01625705832002136,-0.034889389360106195,-0.03788894699213358,0.08090858566250303,0.05284528732697944,-0.08064439300998053,-0.05982797928177749,-0.0260650253615021,0.04677556801338662,0.053266616835901996,-0.012639164456142033,0.09235987399055508,0.009295929919249369,-0.029365670312395172
