,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
TNFSF10,-0.0005084558863198048,-0.0010178216112753742,-0.02546660450258034,0.0009997163762395646,-0.04502126467925898,0.05935775012198818,0.06255811782017971,0.046748014379783605,0.09461237345577735,-0.0357501187418701,-0.05920609866675814,-0.0441782836114622,0.002996594225899343,-0.0631159419391489,-0.001840096006714273,0.05140093899547193,-0.05919470320109667
GDF5,0.039520304166935936,-0.004924074510079539,,,-0.01721534908279778,0.007331368730373656,0.013347436346049294,0.01600247926471358,,,,-0.015291278467562631,0.09853733691712238,-0.01187217406081872,0.041421030602747974,0.13468310086145593,-0.04190572416502764
CHAD,,,,,0.0015440055609536084,,,,,,,,0.044864086131475786,-0.03168665979777392,0.07844069965368942,,
RGMA,0.008505441043152286,-0.005386035489212291,-0.004876411322646118,0.02760114822175115,0.007971369442143014,0.03702151260275351,0.04966697045593384,0.007157866223981633,0.00732145893298486,0.18923632170769952,-0.03525907519313571,0.06933373504936635,0.06904010592865836,0.017767675757654113,0.11690634646841995,0.10946254395824186,0.0465506590171594
WNT16,0.004970050433944635,-0.009266938355793591,-0.010966475454310084,-0.018693887336709746,-0.011314799592608409,0.022982372171429545,0.07285839750931758,,,,,,,,0.04367279644999208,0.05200135476100846,0.035910852782783276
CX3CL1,0.048369057005206675,0.06520264418772405,-0.0180421962731331,0.04651640205415214,-0.01181783905703032,0.0068467202734495275,-0.015772329495659744,0.042199024935826696,0.11477692498347666,-0.01429236847566537,0.12478434303585817,0.1122190504909064,0.06257368048897029,0.007749931271322403,0.07742468709449857,0.1153650672257191,-0.01704151391902155
FGF1,0.025832229294836275,0.015702047843564607,-0.038335895995461305,-0.03719541484028771,-0.00987034853796798,-0.030911417338215414,0.14101049681679698,0.01700684219933168,0.09488946838202265,0.061303053759205,0.027182407069829474,-0.09986077645789646,0.03946474788564219,0.008068598669855568,-0.03219101515899187,0.02999757550301465,-0.12973035967148663
ALOX5AP,0.010571287676239525,0.005605806103908688,0.002749743120696267,-0.029282528062451962,0.02451240868758111,0.051602164874227814,0.014301325003320913,0.03363510367859478,-0.00012494205114546255,0.05492175140927538,0.02958824553915957,-0.015645659825956507,0.006792035058308645,-0.03259134413735822,0.022343133647530922,-0.03348635982942435,0.04658882981863447
IL1RN,-0.005180235381216348,-0.0010530129360956137,-0.023625753558191284,0.047423589662758774,0.036963652343568694,0.09410007051985039,0.022441540723394108,-0.012769857772533913,,-0.056602368770951574,0.026939317382212044,0.035661789242694475,-0.0486806345360471,-0.032273463847753946,,-0.037551033296915025,0.050363046441851335
PCSK9,,,,,,,-0.00811835191038877,,,,,,0.13842946406848763,-0.018116847438142535,,,
NPW,,,,-0.020950287385706732,-0.02055943881193619,,-0.020862983882327178,-0.014222841255004299,-0.04409349139690445,-0.04307377913378827,0.0725843012382227,0.04931762036338386,0.033617159883176664,-0.045784681296332515,-0.018834948235606597,0.06797256443576939,-0.05989613305973866
CXCL9,-0.0015618340765897374,0.047549943189397724,0.0752760209644668,-0.05140759888237638,-0.018044472362894245,-0.017038216336137474,0.02147488692230831,,0.052044419180476205,,-0.028541615961070143,0.04050774646803364,,,-0.022093724139913427,0.08542234150755004,0.014873142355682021
ANGPTL4,0.01092068184346159,0.03471919405094756,-0.026587960755037436,0.0073844851521530416,-0.01024924907100912,0.034269110566090964,-0.06014376945793334,0.03859735909098892,0.027380129596945496,-0.08122452122723296,-0.04522575393337357,0.06342896648193808,-0.032893533485835465,-0.043517255071125145,-0.0507245897644365,-0.022091635698827546,-0.014631711476443137
CCL11,,,,,,,-0.03306891903353568,,,,,,,,,,
UCN2,,,,-0.014526804975661571,,-0.014928227479852748,0.049305923506791825,,,-0.05248416316799172,,,0.010533176726677449,-0.031470573714688074,,,
OBP2A,,,,,,,0.002492392013056096,,-0.004752119665717709,0.004251144741739534,,,,,,-0.03625871498637247,
COL4A3,,-0.027907000291323973,0.04724119670291599,-0.020482544921974228,-0.0017731910712071733,,,-0.016104346496515248,,,,,,-0.014336231025360597,0.07811639909656841,0.04239342777753533,-0.014981614313450258
NRG3,0.0037921320507046338,0.08384064534385155,0.010729516228099752,0.02665431939332687,-0.015973686582528162,-0.05717026768410897,,-0.04320627590455927,0.022418220332332806,,0.05154828340529358,0.047345684818698754,0.03350223787402788,-0.030069411782020404,-0.018158806133649803,0.13288964904407052,-0.005220062356602913
IL23A,,-0.022751911770689262,0.006962040222314647,0.0026575327534835197,-0.008027644733588725,-0.01826230505293151,,-0.019593698808446733,-0.03812660116507639,0.11556014896817646,0.029630423085678412,,-0.021935316336483865,-0.023267248319673948,,0.021241689187415657,0.06570101487552744
COLQ,-0.044263333520507264,0.05989309035893186,-0.002276002274503023,0.005969410950700367,0.05317132872768124,-0.00946754010777804,-0.00948393983995646,0.04726741152717021,0.13554552471001474,0.014560821367099923,0.002163959093892255,0.014890342841959173,-0.022056783897412044,-0.07109648297454674,0.05234272823552641,0.0853549297182487,0.08312574401789877
SCGB1A1,,,0.10536945750199361,,,,,,,,,,,-0.022783508805388947,,,
TNFSF12,0.032090624882087734,-0.026599502227523542,-0.006063852419360271,-0.02162513054698039,-0.02528894534919493,0.08209671008084023,-0.01005529072542953,0.029322918892964088,0.020395480447960856,-0.018723853725816326,0.003866249776800042,0.09992414468546383,0.05470197085780826,-0.0031637273149372424,0.09003829536126011,0.05098314741736376,0.02965750619635561
DKK2,,-0.023831538811310997,-0.013058952453572106,-0.014740968355724795,-0.012506809043520558,0.018722082150086264,0.016711520504681925,,,,,-0.04016690976512583,0.04200860319383856,,,0.13584673101868194,0.016219723251872525
FYN,0.02883383571360759,-0.05072544701974801,0.013535172766922393,-0.03372928501858911,0.04865443736319705,0.008046589999789326,0.02516922046458137,0.0277013779025465,0.06434453337917029,0.05040168416278753,-0.03998605682856359,0.012108887362859474,0.021269602681848413,0.028608142770058763,0.078483286572716,0.09747032806694596,-0.05322668080151866
ACE,-0.004790718176765652,3.9607007537874766e-05,0.025526417892957027,-0.011475460229283408,0.005232748530444861,0.0072801527688184904,0.05964860504029232,0.012836570226438625,0.13842634514564606,0.11626201143931439,-0.06694158399536175,0.13496354473426045,0.017225058417982067,0.05840480520677174,0.04646807634190312,0.033283409869931994,-0.06109633787558005
IL18,0.042728227709074786,0.01167411997122282,-0.01898792926896186,-0.0721397733249246,-0.005961373144378324,0.05950282276176714,-0.00440410336068617,0.0034241469755088255,0.002439347916481253,-0.004818585119679606,-0.03764699045130712,0.06462175904998643,0.022642066925512253,-0.01353037242188092,0.060206159084840095,0.08460188415641566,0.11284981062867407
PPBP,,,,,-0.011839640469903037,,-0.024720829596755717,,,,,,-0.02685768536737345,-0.021446226717303066,0.024670235018108538,,-0.029161278182839548
CCL27,0.08949571685800858,0.029201496144583942,,0.08969646251117383,-0.023856848643511685,0.11718170778680066,,-0.01377464513638273,0.09929496368550494,0.14506554861141696,0.09575299265267603,0.03118978682975653,-0.024244612262752967,-0.026916785853988868,0.06315639985266451,0.046396645394687824,0.08720176504811429
SERPING1,-0.015732730478828498,0.05242531827095838,0.00014800913885540712,-0.015981400151160886,0.03344985130996847,0.07398784868133323,-0.058418888492775455,-0.022007706259383645,0.05399501710706016,-0.006350862937003729,-0.10051178493271029,0.026005696295059548,0.0570838829153707,-0.07000673915033771,0.1126385343884339,0.03404664625604327,-0.04649115820488458
AZGP1,0.031359417391533216,-0.019094417680532275,-0.022136492549041088,0.0012462075314384191,-0.004268181190791916,0.06455001694760597,,-0.009981617189205077,0.05050536387367652,-0.0203345004138463,,-0.0437861404330817,0.014757029298703527,0.09223200707352666,0.06262786173822439,0.09639360007353188,-0.08632762378456099
INHA,0.08299295035607403,-0.028942786591506633,-0.01705292821168937,-0.030243899597461116,-0.04567815630843135,-0.00026842695309729563,0.030749850294500915,-0.016406894059881685,,0.0891459362138771,0.06088226602856297,-0.04705174212610244,0.08440765682950299,-0.044008644152128885,0.13939457926781199,0.03330535158280293,0.08245403643361943
SEMA3G,0.001686251643524427,0.027652494721539925,0.06615787748588622,-0.00596060875724723,0.031731314869596315,-0.02870599785522473,-0.025509215096744364,0.05424169931916655,0.14187636019306418,0.0652836982459275,0.10676380035685909,0.03211399726264324,,,0.011858507448410955,-3.259143754757194e-05,-0.01263190818942048
COL6A1,0.02757776488986109,-0.00038623142470548243,-0.021888033855900185,-0.018263300489449595,-0.02214374709987314,0.06017444067154645,-0.03691034845424028,0.023936374121851237,0.08361235407944691,0.017285210299922815,-0.15167115932739214,0.10734191844310897,0.03492050625599503,0.03407650060471568,0.06692586485881237,-0.045008360267634946,0.0013437588778244427
FGF17,,-0.04354342138770696,0.013675978104118434,0.017217136178235767,0.028904272112372304,-0.02198611275591212,-0.02808325831282179,-0.016907096970419682,,,,,0.028739766138885098,0.02951997377777685,,-0.034543434595042485,0.04509873196356731
TNFSF8,-0.029980066744051938,,0.10704216303559914,-0.018531066961596086,-0.011839637400996226,0.013019778431678928,,,-0.030372094057198585,-0.019741504347646394,,,-0.02914261028223881,-0.01984554893547783,-0.01686462705118643,0.04196134261200698,0.06022895235738162
FGF20,-0.0269171648337663,-0.0070581369020667065,-0.02574934030163312,0.00627476138714788,0.09090509236862969,-0.02269258674428682,,-0.015548026956792202,0.054764668903997796,,-0.04497899379424966,0.04899523525688781,-0.017666374696583092,-0.004305492965113488,0.014793103348311933,0.1287674438023619,-0.02430873147338905
ICAM3,-0.0289213875955689,0.0587024766988134,0.06322480097350104,-0.010722078025365492,0.04387813668101229,0.0314929917656107,-0.029385534898265005,-0.00373329311704623,0.020848941421963058,0.0792861478763011,0.08134534644875624,-0.020677202441104634,0.019350001302842982,0.01931750291878752,0.11053429259247337,0.12492527572482269,0.03681642200952414
LAMA4,-0.015686789789977763,-0.019397382462432774,0.049045722474104145,-0.002291111332296697,-0.005846336615234403,0.10006933923244599,0.016431656907344844,0.038340400257090346,0.11061723858255008,0.05668483020339266,-0.12158910996143994,0.0591054118489988,0.06856436619145927,0.05711582813562182,0.04190759797492599,-0.011066286553843542,0.06517084697526618
INHBE,,,,,,,0.04226190420245224,,,,,,,,,,
DLL4,0.05179511187928534,-0.005596324328691922,0.1378767446785491,-0.003919478627060603,-0.017393537792997606,0.020659091124477273,0.06137986092026546,0.055945725925596074,0.11479222120871697,0.10189611885980768,-0.005449293947751267,0.07285889795917273,0.030793684721568876,-0.037036523710289794,0.05232047715888619,0.018842352402664946,0.006486279999913898
SEMA3A,0.04554441219030952,-0.00102417098669474,-0.02033692437996514,0.00409812627931983,0.032438300253002046,-0.03281306685048945,0.036987006496938105,-0.025298206456551876,0.01777035895219156,-0.01388220330402077,,,0.046885942725817135,0.0433116836377202,0.08989755488590712,0.03273549438875423,0.034485534061811936
RLN2,,,-0.011600950065135396,-0.0032686987694231758,0.1213176546604546,-0.01809212385805189,,-0.012249383409815778,,-0.024418035530185896,,,-0.020152044227091517,,0.008753255660977838,-0.03986699902186558,-0.02855811077342956
C5,0.1033616185769717,0.05694831341362314,-0.02181300590849522,-0.004229057126791194,0.04144605546261095,0.026619482141443718,0.01842993063048912,-0.04389840037653056,-0.029489009289848774,0.0065939248925998475,-0.0005658129315626482,0.01701700373200144,0.06490050790017166,0.04142153504674848,0.035311160403355676,0.15049932784634595,0.011250918975058624
COMP,,,,,,,0.05972935932129012,,,,,,,,-0.02019584311115804,-0.005279545119882334,
EDN2,,0.023451536059725744,,,-0.015571102489811021,0.16455816051939212,0.07845029230697492,-0.021450221160224044,,,,,,,,,
C1QA,-0.0022716389485408924,0.03343002344109806,0.012592326888527067,-0.04742223906450784,0.039676659249437224,0.06334942763710245,0.03066071510035228,0.04085473283097707,-0.06473156735020688,0.10834451143837649,-0.03953234194717184,0.08979185461915894,-0.007439145301349608,0.06311370098850404,2.3309951805645635e-05,0.03962491155482087,-0.0148026011925901
UTS2B,0.010987559059293349,-0.018244863603217854,0.03549731726119859,-0.018701418144594528,-0.012985883907184647,,,,,,-0.07020852110905178,,,,,0.058396183593173466,
COL9A3,0.036183207180159535,0.027161970727239935,0.01168085139981288,-0.017536456477408573,-0.0380182288733042,0.0960957949919322,-0.022874891991202323,-0.005677610663686301,-0.05493109766418382,0.16587767677835236,0.1411753482037704,0.004097327587967668,0.11478105515173112,0.03829972356058141,-0.012345618622250247,0.24738962921595778,0.04964943675574177
DLK1,,,,0.007789300220835688,0.12560301247626526,,0.027282735267536728,,0.08712677365481897,-0.02247830977600185,,,,,,,-0.026807379201868174
HGF,-0.021079843220921896,-0.05787977528564104,-0.04429811983805356,0.010349115692602584,0.09192186175025582,-0.025590226683294692,0.03382363126636793,0.0173899897984473,0.02523541212423569,0.0500023829789721,0.018665344319365364,0.16894718995783892,0.04336825558966013,0.0025204682786382155,0.09234395748529231,-0.01995587077626651,-0.0711719634121515
GIP,,,,,,,0.06790156291637718,,,,,,,,,,
P4HB,0.03465508072483326,0.012750144753373393,-0.03428670353063172,-0.05042289576235311,-0.03931639970067048,0.010194910983416875,-0.05528912539626631,0.019709249006716147,0.06490265518865153,0.07939431985282056,-0.09107573365879697,0.08471358506508732,0.012387283155859824,-0.008859142189337452,-0.00659820139269568,-0.08360234252068556,-0.020051630651560702
ADCYAP1,0.0044402794283044545,0.05515423646197514,-0.01639358826520321,-0.030040270166907673,-0.021373667883989145,-0.03459905098592104,,-0.01804981352938695,0.05423645070343387,,-0.06723741344338842,-0.013557612876678164,-0.0006123416922690091,-0.03363825870961575,0.12014203515046781,0.12439016952828603,-0.038435641555553936
GREM1,0.04550769848591864,-0.0239822066185597,0.05304433221759318,-0.016163888287991375,0.07265699040589088,-0.0067834151396085176,-0.006827347438220917,-0.04160977190287859,0.02657152550268622,0.09890030051099707,0.17588095018752856,-0.0389240450010179,0.05494355167012876,-0.005422202729945002,-0.08345951917669901,0.013665528125664994,-0.055406397223261634
EGF,0.037136175388757665,0.03372744990352482,-0.03285996667912587,-0.053924781781052734,0.13446069652970227,0.11889453020843596,-0.03361065004971492,-0.022295233487054186,0.07991252895905669,0.1302424578486317,-0.0159883961434153,-0.056485216687318325,-0.024639197702468328,-0.01729748004761745,0.11337322707290223,0.0982992169401044,0.026742506041272516
VEGFB,0.009455510199105123,0.002974258179639142,0.016505387789599132,-0.060578495624268106,0.0018997681157293899,0.00308742685590299,-0.0381826958359475,0.0025282785063680158,-0.07420858232966318,-0.0029936809146488266,-0.06373103431489131,-0.07439052379225959,-0.013017004672187846,-0.014546788717902713,0.058905805301168686,0.0250834709765236,0.01495638926186306
FARP2,-0.022803242925851078,-0.0025320497422277287,0.06386027523980481,-0.03170986936484873,-0.011450376012134835,0.04425196072766994,0.10239760436929343,-0.032397885598605757,0.028288549441927175,0.0018754831038533576,-0.07386880922868633,0.11267373635640875,0.016718322344437455,0.00042260144077593007,-0.01695526650987148,0.10918259049924292,0.009877625675830864
IHH,,,,,,,,,,,,,0.022192621286542265,-0.021100058128447695,,,
LAMA2,-0.03890950411120241,-0.02327301673480007,0.002710149780029567,-0.043930073236726874,0.042340060592729295,0.05188330533714915,0.025768104589412963,0.10487310413552096,0.07509766786553422,0.025782038848132304,0.0030674468625010885,0.08742975671424263,0.07257696973655253,-0.012264328951668525,0.031934637495668085,0.07236021609392496,0.0371974268484802
SERPINC1,,,,,,,,,,,,,,-0.017297481423670123,,,
NRG1,,0.10315499294644337,-0.018496568852983092,0.002379782269400293,-0.023948076340153408,0.01867598374556969,-0.026085754155884794,-0.024740858496296085,0.05580754663907444,0.031055339355620618,0.05578278505422735,0.09069445232790814,0.019109090456001093,0.021420498245870927,,0.08264915807791316,0.048464456556378065
SPINK1,,0.01826964131213819,,0.010480280627081315,-0.02117261545896668,,-0.04381175698834757,-0.012249383409815778,,,,-0.024191754192708765,-0.012804121360907614,0.00406601529632721,,-0.055572971977006815,0.028454943505518398
EFEMP2,0.03508808494615784,-0.046454444037586855,-0.028589747303708866,-0.039167809892931754,0.03296542416406802,0.027992996406825087,-0.1044006337942567,-0.03389689618029166,0.1155806165910576,0.11426566435868137,0.05788743094601896,0.03235101769798647,0.03850975131505374,-0.007357108178559272,0.06425422650192991,0.050583813502432386,0.05843310873647428
SELPLG,-0.05091706579927165,-0.015851231038366213,-0.0102269239272788,-0.034704870259711286,-0.00735353629961342,0.05319202746211096,0.028596643076307934,-0.0010652579349051435,-0.03912944445130784,0.1459596625087366,0.0662371348352151,0.1418452582373462,0.010327932078754815,0.04973200241745035,0.05400604050327424,0.16673212188553535,0.024534100743219624
GDF6,,-0.02894278376632673,,-0.020950289198302278,,0.06947691347923152,,,,,,,-0.0057474612072981445,0.035614022352744475,,,
HLA-E,0.004656757168064191,0.015996580848639332,0.014278241499047528,-0.03256241571012154,0.01161068218599583,0.0404012568176589,-0.05549911445791083,0.025482352248990977,-0.03696822619773221,0.0549129454765384,-0.05308816629586015,0.06197118119938548,-0.025737211852471607,0.007581999134781324,0.023163608618246657,0.03329370933710154,-0.030483818778050877
PTN,0.005698389256940304,-0.05993832202804033,-0.02683450849679443,-0.01433421330467601,-0.023576683186259904,0.0750559714032718,0.10201481554019098,0.014163644193809105,0.10496046674711239,0.12195373093799793,0.11253805143774853,0.10137938884650664,0.06964110356932475,-0.016814521039996734,0.08750843658966652,0.10484795064264195,0.0690680222009804
CD274,-0.022414844469860598,0.07305179366063923,0.1077911268040735,-0.027116829113859035,0.0922505840226313,0.02056787966243829,0.037007162829997615,-0.0036899679793323563,0.07333258580650996,0.03991588200297311,0.02761234051028508,-0.019817470881581516,0.09637206936458975,0.0363171283086019,0.13212550205137122,-0.05012598234590438,-0.03282173378980513
FGF10,,,,,,,,,,-0.0013497713409889403,,,,,,,
CD14,0.030179432479083505,0.0513754820537395,-0.039268425758100634,-0.025324377213983576,0.02335126603724095,0.04292088625312199,-0.01848580252532694,-0.00020758500635578494,-0.035667264493427234,0.10010229233449043,-0.021410905043270097,0.10629027881873596,0.032828823579939305,0.03147888465791128,0.09651484357959651,0.10205817137609208,0.06476100946690717
SFTPD,,-0.015033383283450821,-0.018408409641421736,,-0.01329621718239187,,,0.011316121037585385,-0.04365977175293901,-0.057621975665848764,0.05463059883794513,0.06767998337080747,0.05239378522829452,-0.006720642174663235,0.08634979564641569,0.11156504701453006,-0.014512799405026502
SLIT1,0.0814582248210633,-0.043307992573499904,0.029928585110250712,0.04627766024970327,0.017174718909722317,0.028679929362064576,-0.01770280003645938,0.031219699041812522,0.031424818337996305,0.024202363138720973,-0.005715589837397616,0.06420212910149828,0.07151970976598267,-0.029846114988243473,0.08645054195026187,0.037127677479420806,-0.06957606112353415
CNTF,-0.03279201688091409,,,-0.01474096684034981,-0.011839638481596944,-0.01892895838237132,,-0.014222841320947262,,,,,,,0.011039461929920223,,
BST1,-0.004620133005755324,0.017195816666079774,-0.035583719375153165,-0.008131667771344551,0.0027452635827175656,0.030754821903493056,0.024134124643821947,0.05005867866502596,-0.08432986413370387,-0.06110512883441953,0.07196548916400884,0.006500619074156567,0.04319100269445957,0.06308706284557006,0.07713142829163669,0.054612294771675625,0.011699483297123519
AGTRAP,0.012652376611453327,-0.0015322707659355167,0.07093271415059421,0.06307153123976916,0.05127534082365415,0.05177935820891848,0.030281123964848097,0.02738723538122619,-0.0614864534090213,0.0628859523011325,0.010731063435196113,0.10726673717761766,0.011655483481003,0.04246343359699322,0.03577347946923958,0.09560433936154125,-0.02000171365100406
LAMC1,-0.010878379742764052,-0.012245778396992271,-0.03403989782198487,0.03873518869197792,0.003541882296287046,0.03941475036800735,0.03771922296887602,-0.005971917776457749,0.1907798481889072,0.10439288620815446,-0.010661864175321516,0.059728593795014565,0.07341447722896159,-0.00144948438293558,0.07925892942236999,-0.04018555486375916,0.008391479341707997
COL6A3,-0.02541242389419917,0.034179032494551655,-0.01694464696435454,-0.02160266206778746,-0.021753142319453033,-0.0422020587962411,4.8472072082136e-05,-0.02977090811485587,0.08746940386960878,-0.08369223010880272,-0.004844510346294303,-0.06741487948172234,0.02084657316714931,0.0418060962921477,0.028467359788060295,0.020265482945225816,0.04123627010023724
FN1,0.018984162341115867,-0.00898790570227891,-0.004012498029702414,0.026748179084262774,-0.06821782114099718,0.045537186636577326,-0.03905747288394769,0.05889149315298982,0.19786275796533956,0.10590800521991485,-0.1161306426892962,0.12455259353894346,-0.011715433354666894,-0.04678416974250888,0.03609033159649611,-0.11751503694260215,-0.14158482358051439
MIF,-0.020388448155702066,-0.002387519153880428,-0.011919546276278132,0.03316884418883927,0.023814966926525554,0.010957063790683962,-0.11387987072692476,-0.03221475321953514,-0.06799022736559535,-0.09585641741516926,-0.08644191108607609,0.0349557734510921,-0.002828470750354937,-0.04578771025408077,-0.054327729997023594,0.01904083076137055,0.048343300830569515
JAG1,-0.010244355899901348,-0.02960313153769187,0.042339813159961985,0.036484897765308145,-0.009284826991780043,0.05612548945079392,0.10920374876592646,-0.006154341886200846,0.1205729578128286,0.09473407118591372,0.07322293152705124,0.10221531169325117,-0.045549373641591125,-0.017498383423102528,0.009620312277999758,-0.1252732684653923,-0.04158582316007041
NID2,0.017673912417589716,-0.012358042530499649,-0.004039126984278864,-0.05045673884356919,-0.020428392001396293,0.028389823511873906,0.058612913904618535,-0.03166887887048975,0.09787439611455173,0.04672580789753976,-0.045203560399626086,0.024220452680404764,0.041806206153751364,0.05652016215475907,0.014708483440708714,0.044488573399025316,-0.0008086521882167242
EFNB1,-0.006540168280821162,0.035046470664639756,-0.011091643068007941,-0.026949919276673073,-0.002530404276296462,0.024401679347841453,0.054119044996958174,-0.041399199823908876,0.017813907594980905,-0.09494330755504188,-0.04549997922403565,0.0888370643701142,0.0359802385261284,0.09060180319783931,0.09702501712450955,0.088510023101813,0.04368850660531993
COL4A2,-0.02359797876212048,0.01031562067240781,0.03402532495510374,-0.0031090466162424103,-0.009356999060818657,0.03677549152628302,0.01779758931937877,0.03576210461335179,0.1615177993044392,0.07207339869711564,-0.06151044188242826,0.0963033295263531,0.04883661618562108,-0.008848521896491829,0.037305519652677914,-0.03701230563387862,-0.10443495740333175
SPP1,-0.0070992125756616535,0.021009443553088838,0.0027896964656971817,0.028007543362548987,0.014098168472852644,0.039592635984676126,-0.029845429846390478,0.06658110809855206,0.009241146663424316,0.007819879435169371,-0.010623062588064048,-0.054541385731447886,0.004172754054508657,-0.09029909125234387,-0.04004590864792667,-0.20147676683932503,0.008672807742867777
PODXL2,-0.017251419001914417,-0.03686080595145003,0.033533086823075355,-0.043510310039568734,-0.04516113048243181,0.08174126229377941,-0.02324798934452022,-0.015512821481709608,0.036771175555432356,0.004061746313856721,-0.06858541681469643,0.0720897514027446,0.04109975912311593,0.0022776391897045664,-0.019915394964650248,0.1768943828215726,-0.04923083256894072
FGF9,-0.02998007153839112,-0.0052005213888316705,0.004712567926945205,-0.0322473330329545,-0.0029526101380515915,-0.0033522944129812967,,-0.0015759365162074483,,,,,0.066824699668149,-0.004538532985166729,,0.04722158164424081,-0.08694336528568396
ITIH2,0.021473420518712413,-0.01637291635496371,,-0.01969450075973492,0.1423456590153645,0.12476376096938659,,0.046918489735217304,,,-0.04472909229642504,-0.048434680034757385,0.05328687318432756,0.05119352405484978,0.061914203936054964,0.1742192508410994,0.15137021516297053
ADAM10,0.03225803002459467,0.015563529110230529,0.01958873807188908,0.007198254256995188,0.007674198731696768,0.014708799860931003,0.03925732704475491,-0.013601331466215654,0.06811870646408691,0.09865270970569014,0.017348181254052374,0.03574078061141639,-0.024481825736593424,-0.007757803876279727,-0.031368047043972835,-0.04209976058365688,-0.021389390438504196
CFH,-0.030070864784233424,-0.013994809168723841,-0.009837236996627582,0.0069204139487055675,0.03763315789374625,0.033981541756063736,-0.015768308358001453,0.002503497804624682,0.1040310950611497,-0.02409283276245754,-0.009729745963749908,0.10876869255610784,0.04898034709950105,-0.010442635839196622,0.025267106592774893,0.00013243748189486416,0.04049989898437807
COL4A5,0.027797099975808783,0.005379043443812842,0.027674109525943874,-0.003078645359469189,0.024846845756141774,-0.024854641710113937,0.027193523809536706,-0.031825653350419994,0.03563654245438185,0.09946665732157126,-0.0026432018595150784,0.009037314639362932,-0.00019739484676831225,0.03234997399552557,0.010448671407904933,0.13238069715538958,0.023051614003556136
LTBP3,-0.0200044225030471,0.03953741982310224,-0.045170904790099685,-0.000999861364673713,-0.03251271898531647,0.004858097180711492,-0.025850358688202756,0.04192160788229414,0.003966269354342331,0.021094896487349243,-0.03249400323618323,0.06396640712570031,-0.05890866327624982,0.07848778561556412,0.09708510960396378,0.0042741901802316904,-0.0268901509190584
GNB3,0.005026334192040164,-0.021992119927024475,-0.02627744635799888,0.025291005793094023,0.02565593628711023,0.0015820791674344475,0.06730447824189939,-0.012703866461498051,-0.03365102981637432,0.05499579749384555,-0.09535062401038516,0.10906463529850961,0.07182557623477022,-0.02156956770131436,0.0730882458109258,0.06375246031415223,0.12870559692367367
COL6A2,-0.008010355875994026,0.018344796473925663,-0.015808221276976963,-0.011288699393392674,0.05934176809778879,0.047696923103381875,-0.051683756589432354,0.06552257978125574,0.12074426433970345,-0.02865697786088542,-0.10713776387136988,0.0899610247119908,-0.002005571147404673,0.01721834532519329,0.0040213440908028145,-0.010264422850429807,-0.05919152951732554
PLG,,,,,,,,-0.004231897876984556,,,,,,,,,
GDF9,0.10191775443759334,0.02731541797099325,-0.005826566396025877,0.022621140079378557,0.01272478795998691,-0.015724398722257598,-0.013678628703546188,-0.00426153822874691,-0.04452365882624521,0.023824023414468067,-0.012982398694651398,0.04563855875008665,0.04541938659196243,0.07264815499612136,-0.025510464747838694,0.04259203964978676,-0.03434283630885672
NCAM1,0.004839331785523974,0.00147410656434403,-0.02199450449924698,-0.012890123267866973,-0.041514444832084524,-0.06522547768606753,0.07291892188530112,0.026467137253860767,-0.13354377056783137,0.02338541099601917,0.05246051232638094,-0.021758324278455785,0.011238523059019295,0.0055660660524828945,-0.054464776807466385,-0.008043568211239815,-0.08236085416845848
APOC2,0.01876654738754448,0.029588300676213125,0.02882911762612025,-0.006162341912663747,0.052078408322105155,0.03721906597269359,0.0064023359343767265,0.011072853889635081,-0.010964746180363718,-0.045988356389162044,0.013764584474291656,0.11026855160825767,0.05924407747031389,-0.026186345517083404,0.04034075790011505,0.18296647745029607,0.08786213102149913
BST2,0.007207769984556401,-0.004549884640113801,0.002124316751994982,0.020458407596471856,0.051310095745246,0.050899257590143646,0.01279860003285788,0.010128911222494518,0.0460874834290932,0.173854765098341,0.03265461832381597,0.11528618076419463,0.05699808968188957,0.017926196432751982,0.05628818250181563,0.11275513850422103,0.014555329048565229
COL5A1,-0.039424562731395066,0.03345354522730851,0.023083484605320864,0.00936876561440609,0.011274691604370462,-0.024510765518260653,-0.03414691196255923,-0.039292135651652266,0.17843904242817668,-0.03460315981699799,-0.020719559179966617,0.11002066507981766,0.025403573180151136,0.028852421022482096,-0.011806668773967391,-0.03355659770755111,-0.09564118442021186
CALM3,-0.007406319258225559,0.006566397103398326,-0.07020107860428104,-0.06569256037938608,-0.020628684734923793,-0.07389108003122587,-0.026345526945670425,-0.02342365649386038,0.05816771325704717,0.006461743616507145,0.004054717320237935,0.10026449859479114,0.009820594012914782,-0.005607202094199057,0.006420988648704643,0.07974442255468944,-0.0889500490905589
THBS2,0.023772759932534457,-0.006532084711593826,0.04171539628819363,0.03411651328846991,0.007012045988131209,0.012858064044144898,-0.01606799874145753,-0.007129825943943186,-0.0412195651952014,-0.031142057783362858,-0.05245718978336383,-0.05106341693917036,0.020171528428331503,-0.01818135181345928,-0.032508628552310015,0.00905912314548222,0.0036503979218911204
