,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
SCGB3A2,,,-0.028852850142569147,,,,,,,,,,-0.07217663344106459,0.0986153111943876,,0.025619685581648916,,-0.024729146360015074,
LAMB3,0.03548830350809667,0.04289595258038563,0.014552511100435827,0.029218232275047492,0.10107996131784604,0.08882677887292495,0.13790710508157628,0.25938564852979673,0.7412949706970465,0.13615593763321854,0.11730260254338945,0.26204382758588507,0.06505237613544561,0.008301374668794638,0.0007071677221715223,-0.00044067706285183224,-0.027043439639025408,0.011816643855832303,0.22644201343167675
LGALS9,-0.10255965054692982,0.09487404919252877,-0.09696961549377746,0.035956188779582815,0.13106548010198762,0.039644194360099284,0.05469788013274165,-0.26905199005001385,-0.5426039335579909,0.04625931613731331,-0.15426676185168284,-0.5016487811848371,-0.23285698551983253,0.03150107272190532,-0.04605879838738312,0.04019872730965354,-0.15547900299001996,-0.12132341438429615,-0.019166123705523654
VIM,0.09560962482549608,-0.4235665998157003,-0.24594776685353548,0.05680849687932039,-0.19117049191616187,-0.0444395956096324,-0.19613040642975701,-0.5751034089788385,-0.7057030026290704,-0.6121835059826208,-0.3050623849383148,-0.7488108985469039,-0.6103413426159584,0.011112087410805643,-0.06971049332795705,-0.2641619534323325,-0.0722627407271287,-0.3449541672066563,0.04305887143762227
PLAU,0.006022872365586657,-0.25849754896890165,-0.09125613921633095,-0.04590416250972453,0.06038750741675063,-0.05277960000496709,-0.13621269564896507,-0.30533274495699075,-0.45916514900461125,-0.3945385986696486,-0.055619552067716224,-0.3220724652582188,-0.38344885537244944,0.01019339022333505,-0.013107063034018278,-0.21536356082353594,-0.0761514908525617,-0.07324903420903542,-0.07195380009210091
TGFB3,0.013437351949695203,0.11635582438563088,-0.04353522793601674,-0.008955824119692465,0.14620634790621834,0.018180810887545085,0.008130194898689201,-0.12778563791119152,-0.3038117989566855,0.057015732054297705,-0.05482117273012521,-0.18939564388756583,-0.2813553847285687,0.0703513379092814,0.08161180788340117,0.004902433630023943,0.01448344417392633,-0.10496974810428072,-0.00034478978281779694
APLN,0.02824693839186878,-0.392747666297798,-0.012252484562009499,-0.08968931850974332,-0.16122478866022488,-0.09786195071820267,-0.31523531679416933,-0.27203228988387324,-0.5346225494607614,-0.13107772930969158,-0.002503615844843376,-0.22199378706662606,-0.5241143863297207,0.0354303502062834,0.0009246742982922382,0.02825344186476991,-0.1246254419295321,0.2061433789414796,-0.13112893656995162
SHANK2,0.09427211049030434,0.4883163684874691,0.08183671946744113,0.0764048444343928,0.135599720433472,0.19739113713120351,0.2906466155570374,0.252492694231944,0.46936250596152573,0.25669266107023525,-0.040487431839706774,0.48175845400628525,0.3036224635004126,,-0.02546192515571731,0.0011414035062530174,0.0922486743347848,0.32840682623589484,0.20608492693311012
LTF,,-0.0654295270152497,-0.08712770826532708,,-0.013220462521464629,0.08865854847709587,-0.3583837169720139,-0.09613053804449147,-0.495922643057165,-0.23024649261430563,-0.06462609852119637,-0.6645963508075611,-0.10650775310911703,0.0449147123950816,-0.061300313523575,-0.06764594641046248,-0.015844187383779646,0.11343968346974354,-0.14121191274937023
PYY,,,,,,,,,,-0.08973661705933526,,,-0.005851226654251441,,,,,-0.04220157277023283,
PENK,-0.0312740017550509,0.3841068517339172,0.018219669715691725,-0.029892918858760262,,0.2134996648940488,0.3807198676519269,0.275296442313921,0.4389475314849118,0.23015896531494207,0.05105629032077951,0.002596788102070894,0.16000438081512636,-0.0026048862013094707,0.08879080495727451,0.09684672581975699,0.017022079307483076,0.3197758602235397,0.05498439108663611
CTF1,0.037863255088240295,-0.023314113311105972,0.060829141298500186,-0.015120054757827376,0.07015973627735297,0.014383202337394485,-0.014706219945889635,0.02134788228409703,-0.11504021924602259,0.035869773328835744,-0.02696960644932642,-0.07963685112072974,-0.02201862704917175,0.024723727307529194,-0.023355547339410105,-0.022759017406171433,-0.05711510883887223,-0.1548069033674939,0.007157173315695618
COL3A1,0.042108988182472495,0.16148717259567122,-0.11528181989924408,-0.05193865843928004,0.0953901435243793,-0.12819193185221522,-0.04777865049078248,-0.3332039276645216,-0.5102751151004908,-0.21228492685819492,-0.02367223344319664,-0.3829604420433334,-0.007784938269014663,0.014500385001913618,-0.044583521928317556,-0.16404213749910546,-0.02707272091875576,0.07982541151546445,0.0966156684940669
S100A10,-0.13033863224704006,-0.4072250861423038,-0.14362529833899843,0.12796579443406927,-0.17683409255059157,-0.06366625240717508,-0.4016549320561878,-0.40030935132278556,-0.6716176826000527,-0.39156142653790776,-0.2854693552192571,-0.7008141587225118,-0.5392790164865399,-0.028055014479307194,-0.04675621829684929,-0.19428313082561063,-0.09755038364650112,-0.47033352193251754,-0.012819925516265237
FGF13,0.06805349828780141,0.5483193935537263,0.18715086999389896,0.017397420089218324,0.11676243593373394,0.2509473196105265,0.1476546823882273,0.3164088799985155,0.6021400343417933,0.3799164360487441,0.11288703841557354,0.5528914734575278,0.5106929916132392,0.011860127621102804,-0.023698657719941386,-0.04617991733101683,0.08104014043328746,0.3209881520830068,0.23696746042209718
SEMA4A,0.13741498332656377,0.12263111073940589,0.13540693583059038,0.044228148287246916,0.10490162426054576,0.05816636312705417,0.18477524231643982,0.42413761424130436,0.39159082124755207,0.15902251983177396,0.07323035449776291,0.2786658036869143,0.39463232330450587,0.006671202912211219,0.040904935773720674,-0.0036467400980158015,0.018914378131456938,0.1461951147296061,0.09443041362157557
EFNA4,0.06466610839580665,-0.2165785571648934,-0.01167853991211782,-0.04081274151111063,0.07572192025242293,0.03982070512805926,-0.04286486369178478,-0.08949625729700264,-0.22981023975153292,-0.043910760393098505,-0.02696162046072612,-0.03366651192521678,-0.10587014357527781,0.12552812632875673,0.034982637055173356,-0.015969111664527417,-0.011684721871481294,-0.13694704493585727,0.029952339104547508
HSPA8,0.09818694393493797,0.024195370206539803,0.0716705755465268,-0.04324995565174776,0.041481621582599916,0.14164781100982432,0.2780855407156815,0.5028017685838756,0.2593429303533554,0.29076018886897914,0.20027504119922457,0.24279061985054062,0.5487343607368077,-0.00945941528919103,0.0029596803477519975,-0.08640574183847069,0.12468722415645021,0.2354364741634769,0.20426639442184005
NPB,-0.0015464630910104536,-0.06208787153605831,-0.0004785406298899607,0.0656278746423067,0.05545070013930915,0.021997502890099406,,-0.08031529194780598,,-0.030410116835656864,-0.03401693713407963,-0.06609380825702424,0.0765392054526047,0.02019940393603516,-0.003020150401381748,-0.08985306132439011,-0.0032482360155198604,-0.05326112149968807,-0.11988765359477245
ULBP1,,-0.10896283387363827,0.07847754997508218,0.020346341165763584,,-0.04372719702392137,0.09840011133924059,0.07387389786425215,0.08489228610740274,0.035842682344572094,,,0.02563844009398298,,,0.0009499464118736299,,-0.11740417584552723,
SEMA3E,-0.012295014110687298,-0.2014168534762004,0.12781173884751576,-0.02773392498535635,0.02102783585771913,-0.0455615405095945,-0.10712276163265587,-0.3509265626209228,-0.06466409303791892,-0.07857342533796721,-0.004083434787408475,0.16406962858712298,0.21270204581351962,0.11322392869027564,-0.020855367020161088,-0.08684135702869394,0.09150081554241452,-0.1305979364694175,-0.0065582872330918335
FGF3,,,,,,,,,,,,,,,,-0.10174607644511847,,,
ADAM9,-0.037225199626748064,-0.26600194345071904,0.04118762809758317,0.02015599100500361,0.04982568347475113,-0.049314927806557864,-0.043548956259526775,-0.2274806260300285,-0.5066018267095254,-0.26470987713011834,-0.12764242007175772,-0.35322136501062384,-0.399917861238372,0.04638811359952956,-0.0504934062532503,-0.16446862725625783,-0.02174310971392398,-0.2958252285267563,-0.026299875328464607
ASIP,-0.029289087457503093,-0.03545515158091175,,,-0.06756944553869432,0.07084320575291762,0.02523187373922067,,,0.014302556897067024,-0.019487976303365958,-0.11806235534118911,-0.06140948143553786,0.04916946151742457,-0.024276529652240943,0.009741292029388445,0.020092165898160104,-0.16240343870774132,
IBSP,,-0.11153924187001026,-0.014157341175294505,,0.17468498643993535,-0.1805990883790759,-0.21502872136089798,-0.13564019579798176,-0.19817160582946855,,,-0.6472003805119213,0.028694296916435005,-0.041887890404119714,-0.03076069155866031,-0.13124673546283547,,-0.14304892865294022,
MMP12,,,-0.05295945147915383,,,,,,,,,,,,,-0.036272206046176404,,,
FAT4,0.08812644870240775,0.007944293126137515,0.034072257073167536,0.022139680870653603,0.0003337897403804442,-0.019184486769602858,0.10616851278385157,-0.004997102120978276,-0.12183292523800701,0.05948690738855611,0.04408036923008759,-0.08827707112002559,-0.013894406865069785,-0.06038334499370199,0.030162471303407358,-0.047890485048640796,0.010013514169267653,-0.08501482242412957,-0.04438231713369195
MDK,-0.014730555195843209,-0.059589798225872403,0.09348916855115033,-0.08839800924247251,0.020213513071781118,0.031566372958167124,0.26347210759049194,-0.5820458572344241,-0.6562702082098703,-0.5079702656201244,-0.01301585825754767,-0.34594218134769256,-0.4685842715181109,-0.004295602356196725,-0.04617667335053528,-0.14117748841588357,-0.11837974885436059,-0.3385272039852214,0.2111387355846876
BMP5,,,,,,0.029649804661056045,,,,,,,,-0.03842878593197483,,-0.09197774161383958,,-0.18919973994714137,
CAMP,,,,-0.04257779036715825,,-0.05758228028931817,-0.062363940757037,,,,,,,,,-0.05311694540163619,,-0.1129163596567925,
HSPA1A,0.039104694863500156,-0.10195159265997579,-0.09009341743093553,-0.0326271301815372,0.08513344747342858,-0.03372303784458093,-0.10563443967355113,0.07298144970781731,-0.5070764536318495,-0.41031438982064317,-0.12752674833374664,-0.14710796353530853,0.32127759786159293,0.005722785689811002,-0.022947643672208702,-0.009041283621046567,-0.04403549897918888,-0.140724285585354,-0.03194419933345925
SOST,,0.04103863266217141,0.024454515487999765,,,,,,,,,,-0.08251581171753604,,,,,,
SEMA3F,0.031574521599350945,0.1469717533945344,-0.1173176368238457,0.08297680410066176,0.02531675392590784,-0.10753773912341383,-0.03978737099639558,-0.16546006897545718,-0.21153503513240648,-0.10425459014569143,0.02185242694858119,0.03495675177876204,0.007224479234933178,0.0788008121078009,-0.04290727839098187,-0.0715249528432626,,0.12468057909486722,
ARF6,0.07243856535836664,-0.18962117063877235,0.002035554679693337,-0.037583736032820766,-0.0744060090978917,0.034313424327357366,-0.06674654606405243,-0.2829307796657708,-0.09397106436351654,-0.1410052713599015,-0.012131018186231676,-0.19689974267905938,-0.14798861785792405,0.02308476517441107,-0.04435270625707977,-0.09647160897843352,0.016467725616033362,-0.2773459969130905,0.03595685291006078
IL6,0.03966962309579195,-0.07719053079198074,-0.02215292133394804,-0.021123827697799198,-0.11987668338500264,-0.013599317458647918,-0.07272994895132684,-0.08281729056000407,-0.18038375429382106,-0.29030269482351695,,-0.24000138691472106,-0.056831192747254566,0.11525462627099113,,-0.04788820607456323,0.025905801375778716,-0.3514977377469076,
CALM1,0.12337192922617915,0.5078549667894502,0.18208060750950644,0.10540891559030853,0.08193534578235602,0.08802363617128042,0.44258868976398397,0.6376584384801238,0.721734613672319,0.09359703022043152,0.1089159034636624,0.7966610974141325,0.6283778899515537,-0.06647929614430076,-0.07253545417801048,0.04162991838968705,0.2632648478930404,0.6698287072741498,0.30087201540682584
VIP,,0.38889902116909175,0.042648698605552926,0.046777710362841944,,0.04401873526034464,0.2660263984150255,0.15548151509411845,0.30128438163147914,0.19123984282876372,0.06652345302897415,0.35064582187933735,0.2856573886656034,-0.034162977233272926,,,-0.06588670032039597,0.15315892294207545,0.1970172191904041
NMB,0.0987118074628623,-0.34986003080115996,-0.033161911130703554,-0.018953313335464447,0.046476196074449846,0.04874416363987364,-0.032027566735356464,-0.23089908448824603,-0.524425365709092,-0.0729150539856064,-0.15679255027528527,-0.4139291270036632,-0.519476633932285,0.05478728178858169,0.024307855996547088,0.15897687692378612,-0.06596509073515987,-0.3388152650044631,-0.16601917132078295
CCL26,0.02458639941649184,0.025575279376858457,-0.020585261754138887,0.020473341336395445,-0.024640680247064,-0.012772506208201752,-0.024424851826078724,-0.023015525908205357,-0.11346789692827175,-0.044554534533361986,,,-0.08704872175952853,0.03500361501949145,0.006560499135394829,-0.029187441988605508,,-0.13454385013452796,
FBLN1,-0.008214313589457754,0.29328179283755185,-0.03229871579315906,0.023590684956514885,0.10872647429224669,-0.00013871666947183,0.054443106586949945,-0.06897623105844977,-0.12101361888333725,-0.011796870007568116,0.00747655206493866,-0.10788553292362807,0.19941640756143433,-0.028147873765384978,0.10187203090489885,0.045395272139781805,0.07133610665579661,-0.08502205706022853,-0.008889704962922525
SAA1,-0.034313525532462884,-0.11162705619984205,-0.0261157303094472,,-0.014991687514068576,-0.03323184326291154,-0.27835968080495876,,-0.24529936981307682,-0.1686191226665916,-0.03735317467882713,-0.3170503505898163,,0.05994388357560173,0.009458174962809367,-0.13233047766544434,,0.06608328253542164,
MICB,-0.015521295770689955,-0.09661459889601236,-0.09398755820380066,-0.05437402532087617,0.07124891208156575,-0.0018686653303073182,-0.06421732064634134,-0.008382501468412898,-0.22567294125091447,-0.13420380199033652,-0.028227318718230435,-0.0747721703813248,-0.05097980850323142,0.044888366679636374,0.02345571143228023,-0.034389942328247915,,-0.17718011740471293,0.008874186656429509
MMP13,,,-0.049350369947971436,,,,,-0.025897691082884696,,,,,0.01352888420935544,-0.027539581847010025,,,,,
F13A1,-0.03713161279777291,-0.15638341270999093,-0.034056684236886584,-0.010649062973208792,0.21457074186099337,-0.14300353813660102,-0.17341061818331618,-0.2322459099791812,-0.13218393525282512,0.005878367567310379,-0.01035356301005844,-0.4334893204325679,0.07794682883043673,0.021339164876239724,-0.02675856217742277,-0.20237699063575346,,-0.3055404381565769,0.23241282714311035
CXCL11,-0.06084805032587812,-0.003169662372232654,0.05409557923397878,-0.02804658565769913,,0.09579434995228203,0.12568401496197779,0.08226139340340946,-0.29905988677269496,-0.07379530611437318,-0.06882922355902052,-0.01849261151255678,0.0014931795187608768,,,,,0.08361466231603575,
COL5A2,0.029101434185197565,-0.13041099892428828,-0.034430803532408856,-0.05416988635937551,0.08986281216690473,-0.04395605932404396,-0.16591522760965569,-0.39435619624073653,-0.507225919848507,-0.3448517166496741,-0.062418489592506655,-0.13402379316875096,-0.467863933692599,-0.010644364857789091,-0.023442036495089025,-0.18015044182901868,-0.07021852486091429,0.06480699242349518,0.16354694029537514
EFNA5,-0.03593958634767028,0.056499000682377565,0.060743227970962405,0.03748128574025732,0.06197896650455567,0.08215667205022095,0.24096341666025303,0.13664813243780383,0.3382546774854494,0.09757646969047122,0.004876720035354212,0.4173905154610774,0.30891485425265286,0.10771112498735487,-0.023240663967020136,0.0562443379963214,0.041439502112821436,0.11944612410990296,0.10403557117196008
AREG,,-0.045524961247386676,-0.09227519669681193,-0.03673379157529276,0.0025186067189325685,0.004217931092471952,-0.1402522583436039,,0.16010505669256167,-0.15707911316132586,,-0.20805492509782555,,,-0.032715942816497694,-0.048382461374431876,0.02115925190703966,-0.11690143934976785,
EDIL3,-0.1414429532731608,0.5483046210657977,0.11524906851267548,0.016079918672456017,0.17727812330415763,0.09314717407445462,0.3051213806681643,0.3440290111402396,0.3498485066654307,0.23179202333533067,0.07025492572664856,-0.5452051154995234,0.11353961469104876,0.0052098434913925,0.07633888673644061,0.07024817582588469,-0.05052799650315441,0.48537491980152564,-0.2254930275344048
CD86,-0.031749336856170395,-0.09483823149268002,-0.0626946805342371,-0.012036294534806447,0.1154011950989276,0.03838471177463866,-0.0513846076874667,-0.09485991848814698,-0.3203520797895509,-0.04018251793202728,-0.06069724683247886,-0.2503156923568881,-0.12840976627190837,0.08692894305285839,0.06806530082224162,-0.08249175670164531,0.03041906058568629,-0.08795895395989184,-0.12018948926584729
AHSG,,,,,,,0.06273689590031407,,,,,,,-0.035635442909153714,,,,,
WNT9B,,-0.009161302346559284,,,,-0.0037104022345234165,,,,0.01452177604968383,-0.04734196107507284,,,,,,,,
HRAS,0.04476789906869151,0.05622291302821026,0.0024956011459553867,0.05728655844563879,0.05672347410856204,0.034284328179996486,0.03172116609472467,-0.002503218766322328,0.24165421182466762,0.02573038400917205,0.0882069008982157,0.16979076392135034,0.21210453625067627,-0.009134180965488781,-0.013971343068214235,0.017076535257557656,-0.016346324568598792,0.06888223492872575,0.0843836740539375
C1QTNF5,0.11126843718247612,,,,,,,,,,,,,,-0.0024862134289441755,-0.0048117421803557546,-0.026643340725916807,-0.08848201874807309,
RLN1,0.21715634262252725,,0.019150240654623667,,,,,,-0.08586663978574614,,0.0097328651681893,,,,-0.022958020021284855,,,,
COL4A1,0.02704152599143775,0.049479977848092056,-0.0696253282890767,-0.039933281982546,0.0691814140335674,-0.18225167717303142,-0.0920630987923298,-0.4367175598096371,-0.5623426666056835,-0.4534126945246264,-0.006564363142354181,-0.31905823991350746,-0.22417444582587545,0.00042503314396881285,-0.08095546184423616,-0.12948148394510656,0.019209637365466856,0.35319940324328536,-0.005908774827985255
CCL3,-0.05960613535067511,0.172280721800957,-0.07099310309680304,-0.07846588367450975,0.009344513661829298,0.004269746300664141,-0.3631453052168382,-0.26777430944235064,-0.23844514893173965,-0.431964272335231,-0.12223522001861815,-0.5946500705290978,-0.2992526761342722,-0.03142431172719569,0.001104550583357815,-0.01481982335920997,0.08830633414178912,0.07134883454109633,-0.0455412152947307
BGN,0.0696472148928502,-0.0418788793721852,-0.14729508123262738,0.04323319695600797,0.047116117921026095,-0.14714452984724738,-0.1436767473528859,-0.3097976578682393,-0.35519340618733675,0.06803601952023063,-0.0621342270347851,-0.34924119156904804,-0.07382376815806939,0.06858643195382247,-0.04544178300762827,-0.0007432416489395913,-0.08417715362819882,0.33705338642445,-0.1415181417439943
RETN,,,0.006296135858230554,0.007071364116850456,0.008526201751014978,-0.016702326915638534,-0.04996458761595984,,,,-0.025914284005682624,-0.12264947540868008,,0.08479957174278399,,-0.045634945321078466,,-0.08012063859336363,
S100A9,-0.11624942333681292,-0.14465785662217542,-0.014609370434503601,0.022241471304350186,0.07552598854034703,-0.10040661429848033,-0.22884728184457914,-0.13089787666524497,-0.4768078876129919,-0.31604288341734044,-0.01386066524778147,-0.7039408136609606,-0.20882829149045912,0.1477928436167244,-0.09117683695379848,-0.20581607107001762,0.02670852791651738,-0.2529616967711912,-0.08175746984601273
HCRT,0.02480567648199077,0.12723362658559528,,-0.028610072562399544,-0.0017699665419978485,0.02866521279324339,-0.022991599125930563,-0.07387775636900702,-0.0633332964125185,-0.08221652615437251,-0.0322745707794385,0.11328019560152763,-0.039765409188554875,-0.030710195148251438,0.017063257092052284,0.015285272779536343,-0.009060927819556945,-0.1474415874406577,-0.026823150046606955
FADD,0.018423876652828977,-0.11859310298627662,0.002730977107892992,-0.014626261067032074,0.0179405081923864,-0.01790882802355744,-0.08654546563193574,-0.2234240585940729,-0.4401588470596722,-0.05373386613558453,-0.05502556384817116,-0.008153692781844255,-0.18157231507674126,-0.0009347250137279579,-0.016206706126496714,-0.052846638093033554,-0.04522383593524455,-0.02329139767192536,-0.057415503389822556
ACTR2,-0.07170534312952842,0.06603443756544845,0.09026163862323232,-0.015236748321036183,0.027928806760257652,0.06068728162419329,-0.07353895807842906,-0.021032656513479905,-0.029885943929818342,0.02177922109585505,0.03828568341254951,0.009451131831701027,0.08677995290581528,-0.007429870910359197,-0.039076025334071875,-0.05778108434028745,0.05412835930043946,0.22926048415792852,-0.041474412964937965
BMP2,0.012543429020677767,-0.134694716198663,-0.028528953984855398,-0.021422472709821238,-0.049450059767371775,-0.01459039008630688,-0.09039875048089735,-0.34575149899257357,-0.14853814433244633,0.006211634211793291,-0.04651613860230895,-0.07030509862734594,-0.10612125036383474,0.06622399550000876,0.003596350666442503,-0.08238897691015126,-0.0031628424307185393,-0.17902980125933063,-0.020159780597986416
PDYN,,0.5299699795232705,0.1601645152507083,0.21072915975850867,0.12248652466491311,0.14707230182890635,0.4162846354038546,0.4383540655115382,0.6690713053984284,0.4026956067914091,0.11558903000434696,0.29956557798005856,0.308705021075891,,,0.03749047120515525,-0.06952733445203059,0.1712068342211726,0.17817083080012763
CD55,-0.04425769025499658,0.20057831382314958,-0.009149199354990149,-0.0076216405828620284,0.031260919151871326,-0.019875761337700897,0.029451192028613845,0.05561220282285245,-0.0245455356119286,0.035318066206307334,-0.023600670772899197,-0.2932017334525418,0.07699355740934276,-0.03831509003331321,-0.04512763627266243,-0.020123111707617436,0.050270262197078336,0.1335658310843648,-0.06523169014450317
OSTN,,,,,0.2054394316624636,0.19375369289003466,0.023890004696513107,,0.1611728750225476,0.10188769959903271,-0.006028451010147408,,,,0.020492904124114756,,,0.1351727519497726,
PDX1,,,,,,,,-0.1463441212627089,,-0.07047239905846235,,,,,,-0.02246049321226128,,,
CD6,-0.03115266429750429,,0.010725195797014909,-0.04784713872285412,,-0.051132481346626076,-0.0033683320568931225,-0.009601057926198163,0.011794183421565045,-0.035987752496590704,-0.0054831514094449965,0.004816544818529443,0.09299392579624824,0.05473931446216508,-0.030472279007198386,0.05536109112469224,,0.058630450342732,
IL16,0.014800085011634177,-0.0529708776392972,0.023167245835086708,-0.004848366815356511,-0.0018780181609881932,0.03668311644075687,0.011068172598134862,-0.08709160267499852,-0.2439334085635499,0.06625951242022733,-0.0636353479152682,-0.19801532746241443,-0.12631805061426157,0.08043854027710662,-0.022172815977137623,-0.04230151794544951,,0.001211484281185119,-0.010036213727323523
LAMA5,0.041738975159498176,-0.08276535401977084,-0.08746195354178934,-0.0762695011921383,-0.11167498460145799,0.0029422986623179118,-0.21793174912846439,-0.1904435662579858,-0.33857470015800595,-0.20448978335540874,0.04780959734814721,-0.0469473992962038,-0.4863299062207922,0.05820409136028521,0.013330575668462267,-0.09551889947462068,-0.04720733452574748,-0.21139705686207333,0.13297487339129174
RGMB,0.005177714189642031,0.1315708476217181,0.05406256478972617,-0.04778645191076063,0.04540111019133884,0.02998103474962147,-0.056194470427054805,-0.19681900030542054,-0.19465320133190217,0.07398305402088018,0.0498818542791412,0.36255785379988054,0.1243007237864612,0.1414801862498487,-0.035366302775862425,-0.008277109271012538,0.10918180443108508,0.08619195042047986,0.08405108352545532
INSL5,-0.03035352338557672,,,,,-0.014664762029000397,0.025584110867501536,,-0.1372057194604868,0.0054616801123053066,-0.0015146861750038882,,,-0.03751818619594116,,,,,
IL12A,-0.02729073997854318,0.031338979887916334,0.07445807980308641,-0.04818045194632315,,0.021231720564108974,-0.0019742113412124424,-0.00973016166659002,-0.31167928441931453,0.012673517139755836,0.01548953224587346,0.10722785869854022,-0.0375576456476609,0.11844989157908378,0.0015924972968229883,-0.023325878630751987,-0.13987597376616073,-0.1544671223154502,0.010886125330557076
S100A8,-0.09189636851119957,-0.052902263138634185,0.026661015486152937,0.06409240668129484,0.27957634709966994,-0.18461090112218229,-0.33843534081022875,-0.23474316481860558,-0.5157237834423637,-0.5117881578155011,0.004218725898485112,-0.7134362133183149,-0.339277383153574,0.12478703533319671,-0.018496544418158924,-0.13011766784782205,-0.042386073588680226,-0.18623665742312814,-0.01405138271368303
TAC3,,0.5068526107112297,0.11826472227308439,-0.005383209723004546,-0.0026702727545839067,0.0762849051092757,0.3483136289804297,0.31942832410221567,0.48728492419950653,0.34815958495848104,0.0948671120060023,0.3608820911139812,0.4185729101297521,,,-0.0071067362910347065,0.08458274675420788,0.1657857285861167,0.11155121643957765
TAC4,,,0.047122824800447584,,0.06527205414061381,0.017762332660671374,,-0.13248098335250702,-0.09688874103442842,,,,,,,,,,
MFAP5,0.03323436364851839,,-0.06741806678862848,-0.04680750273471436,,,,,,,0.03414337786856329,-0.11816263173301397,,-0.03515076068249171,-0.03271594812871778,-0.06028790506318156,-0.03498720312137172,-0.20693495882549914,
CXCL16,-0.06839934401615101,0.08118441132677677,-0.04764567581009795,-0.09184134568596794,0.04978352378339418,0.12046992866808094,-0.15626293436322017,-0.30527048631122317,-0.5534242351617773,-0.1292434564136276,-0.141124712819106,-0.42240554601788405,-0.10787254144541975,-0.0077161071806123365,-0.04872435348887098,-0.06594051995878561,0.057363727318742126,-0.13210304034256906,-0.07573984768041192
AGRN,0.08695682270606586,0.0037173634977761155,-0.058436432700760405,0.032784929717858236,0.17104877105833063,-0.1399987669089673,-0.11239671264213545,-0.5046394937882595,-0.5846598468869009,-0.29203830485743726,0.001365516137860153,-0.16023056847349113,-0.14817843210793608,0.0550467736584433,-0.03471778304474002,-0.14942978678274674,-0.017030235845117894,0.02817598376046471,0.059264767430821354
COL4A6,-0.0418808287566386,-0.09622266369796406,-0.0386556848962788,-0.07415818516770681,0.11048422792545622,-0.05820686083529503,-0.10795911641536551,,-0.16028871634819336,-0.06332226845780319,-0.039807215960814185,,-0.06172269915462815,-0.02880661640817389,0.0145103645305253,-0.05438819594082988,0.009617645835294694,-0.12035893019999294,
FST,,-0.07432451423330531,0.02421119820844845,-0.015619187715344658,0.06311999086162366,0.02615641013817634,0.0851637483498117,0.06281052638453678,-0.004421943375660326,0.020490235987485256,0.05906681923828417,0.023365029730282604,,0.002051603746457441,-0.011327735014471646,-0.14698820635221474,-0.0683479898070971,-0.20381643844100714,
MEGF10,-0.06106500833855027,0.3088571982755295,0.10034359395352728,-0.0075127407179441,0.15681646591846649,0.08771219606888397,0.04810288358825287,-0.21586860565323765,-0.04949927328152933,0.09176381151441312,-0.06593902329615316,-0.22069794605899792,0.016805512796001947,0.01457775184987636,0.03789844248245009,0.1088650659955581,-0.060719915668195186,0.13143613592838957,-0.07744414625571643
C1QB,-0.1914591723109728,0.29833545294145336,-0.03610135111911084,-0.1145102121510177,0.27534138256692925,-0.05507328271153758,-0.08359789591906999,-0.36418822765673536,-0.6744491858166746,-0.2108477988239304,-0.22006503956320395,-0.7886268629781811,-0.4153900247924841,0.13593073298423858,-0.03746487662045135,-0.17258335499672017,-0.15293584005824545,0.04488878835479907,-0.1962465826293852
HLA-B,0.09783180628141513,-0.33400760162183685,-0.1285662614928053,0.1526138152856218,0.14880505279056416,0.040363463545833145,-0.4176705112979646,-0.09443994571246644,-0.6995428775769194,0.0544105102997981,-0.26149742730039294,-0.7322952414527433,-0.5187062058229589,0.1188627915520724,-0.06814542461512398,-0.1824582757051406,-0.10649471092264695,0.17259607896244197,-0.1677766138817643
PDGFA,-0.032117247010355184,0.0774579644888605,0.04097997800548977,-0.014911880336448247,0.03591980042816373,-0.08724471880175096,0.004846736119528192,-0.11296824307773244,-0.11842301867657214,-0.061609567970824036,0.07535697954884925,-0.06868217741515678,-0.25870220654768405,0.020600923681948376,-0.06460571141727646,-0.16071840905443102,0.03782381573392098,0.18838983141046226,0.0586954299711872
LAMA3,,0.17148904968152837,0.0311867648186076,-0.04842571502094706,0.08590916465154988,-0.0260084690729874,0.03372976992111174,0.06481006662392318,0.2579673667530255,0.03713847919518935,-0.01862672191927052,0.1987666030686966,-0.10318185200992468,,0.1446569554203842,-0.0027109383790728156,,0.02863179288403181,
DKK1,0.033905391344888236,,-0.017702668867740183,,,,-0.09864875864640511,-0.018304697028893792,0.20069782934101085,-0.1598422783007203,0.06193405022049596,-0.21898005500812823,,0.05472916968100441,-0.024060953536749335,-0.06594446566199705,,-0.37505608137102775,0.015174569607380561
INHBA,-0.0012798424787902809,0.11262271013551114,-0.02467022453374278,0.0314732261523697,0.03468997965003646,0.11231334161838195,0.056572799029064896,0.16548248817006342,0.5260017623823525,0.11259679652306867,-0.03083966864535279,-0.16288573693312616,-0.014549224576393644,-0.014195719531512548,0.024790574247180786,-0.1052876562578926,-0.06908198947980247,-0.11329417915912326,0.19804285493208676
IL7,0.009953234801659109,-0.01924598248548465,-0.0626625088318654,0.05017248582281955,,0.023897317072363356,-0.004825358299092601,,-0.10192182165240371,0.044547798432440056,0.008097268415160607,-0.11894550246260711,-0.04465998731773751,-0.01442248865289954,-0.025118487347345432,0.0018462260365440183,,-0.138480046950274,
