,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH916bulk
PDYN,-0.04612404559011243,0.009217736312079778,0.09981432830648648,0.024639454690234035,-0.017721681763390985,0.011527961210498433,-0.024003237293943182,,-0.03305679872766125,,,-0.05281742129649808
CD55,0.05550018667497968,-0.035131650284816095,0.017325200748963123,0.042042188730286645,0.049977215237434064,-0.010961570213045157,-0.010238206641290949,-0.014694412998561588,0.020178077823805537,0.08505093561674892,0.08977651243710424,-0.02615105502286663
OSTN,,-0.028579152632308737,-0.020557420555531742,,0.016759146937797877,-0.007990779317289224,0.01773031498865257,,,,,-0.017851827150838277
PDX1,,,,-0.0005680476180338052,,-0.01958532889355809,,,,,,
CD6,-0.025071923382499705,0.05613363726938244,0.03189288386452372,-0.015519699257693968,0.03401180599024927,0.030639239360903382,-0.0016358230333546552,-0.023720939481836876,0.048328684560601194,0.10064404870000902,0.0780527155130647,-0.032163547630129255
IL16,-0.028007900936589974,0.06377663223327289,0.01721613375213068,-0.004222237110991191,0.03388097852283502,0.02658286735987068,0.003821623863147576,-0.003460345541081574,0.06147944756915801,0.14185162325430922,0.08281752570566628,-0.021418829085024862
LAMA5,0.03687990178131709,-0.03804638725541659,-0.08043373438165885,0.008493064234629881,0.048536317190230174,0.022652097522872033,-0.025757499972083805,-0.041814912735599286,0.06898212237793355,0.04046215793419098,0.061692606956453434,0.06740244075065557
RGMB,0.004540488844599722,-0.002014525152825438,-0.003320967623866228,-0.006761790188021945,0.002852659743401854,-0.0036719389253679143,-0.018904983894752155,-0.0004612872225583636,-0.007981093989091517,0.11040074286740742,-0.014353815722157999,-0.045445105170534135
INSL5,,0.0020773395924316962,-0.018305385814873433,,0.030304787987560033,0.012382259586291442,0.0787218301092661,,,0.049552080610098956,-0.029534426615242592,
IL12A,-0.03988398772383742,-0.014635443481418351,-0.0294737844455635,-0.02148522364397494,0.08575712645634029,0.030769592815601616,-0.016921131557190598,,-0.0009116736038527201,-0.009823784628428535,,0.026534005941598413
S100A8,0.009934980743764667,-0.11050227570862822,-0.015096097106180173,-0.02332150703969562,0.02099330955805405,0.017199641399631267,0.0020030209213523667,0.02531596795700673,-0.018488024778342105,0.02901639593955983,0.02739623413732159,0.03208949959108409
TAC3,-0.015630284370070618,0.0004098253725571156,0.04990713623678616,0.03620368431207605,-0.04021764961230764,0.02123299668492454,-0.017265644503679036,,0.0538646695900082,,,0.005328442610306926
TAC4,0.05956670173874899,0.03899652915433968,,0.06988171381803374,-0.026993336164859598,,,,,0.050496961962945675,-0.011354040821510612,
MFAP5,-0.013417847380321502,,,,,,-0.008481031644560807,0.02893432777912146,,-0.0018651929916613365,-0.045808201465058644,0.07762053636979593
CXCL16,0.001655215859437687,0.026226804538714878,0.01372338320761049,-0.012102526108147812,0.023611336720125376,-0.03422138597384058,-0.029126227433546488,-0.020821822336228646,0.01625655590044621,0.06338655162050072,-0.00123266942100972,0.07183931113968435
AGRN,0.06570058762222218,0.009486598558954886,-0.06944230381766286,-0.024625606495009514,0.05250334856816558,-0.05316109531464894,-0.036853768766213754,-0.03294419049587887,-0.03792985754546358,0.06520923612101842,0.03371936607576345,0.0008130925104809774
COL4A6,-0.017122071455519475,0.012356489228701363,0.0550778636077029,,0.06205423361484282,0.023730116796515516,0.07554970541825685,,-0.01600609061070485,0.07152291634051677,-0.0631245675652748,0.10066537737556681
FST,-0.03788015415353262,0.009935162182692775,-0.02332654688401806,-0.035918572589565344,0.00953481572680156,-0.00041330918701250514,0.05772642007275174,0.030425725342657473,,0.0023471209281214884,-0.03582504838090381,0.0604821569037828
MEGF10,-0.05987294937311439,-0.00951689549116602,0.018166563871634882,-0.010381501261122252,0.051599075582869434,0.04636505807459978,-0.03656389499464078,-0.004824859941338355,-0.05507837266773075,-0.04096376595571857,-0.028473995390233587,-0.03734503461021228
C1QB,0.03881584898001912,-0.005580899939544514,-0.01886286824885211,-0.004771927489054175,0.02763739443033887,0.0860451248270721,-0.019082802028798085,-0.0004970656789818234,-0.033680616014028344,0.0947699531985672,-0.04165830106336313,-0.06724614505782293
HLA-B,0.005869857449342804,0.05638904654125343,-0.004095237721456346,-0.010235299722936199,0.012692745171044108,0.062448137386105,0.0007959057887524905,0.010310152325726608,0.042224340723862316,0.09759761889895331,-0.049642409973867235,0.00991976708128475
PDGFA,-0.03229378212025642,-0.04801734761744703,-0.011397449176074215,-0.0038202520291529545,0.03286992954890244,-0.029293769219774637,-0.043450139880725686,-0.001736014660023684,-0.0025743541885404264,-0.05691781478336848,0.01771718012726018,0.02606954549400759
LAMA3,-0.007763921409946594,-0.026451805589663632,-0.0472172508062014,-0.028678615587381363,0.001720060617708053,-0.029430834407208648,0.05779595718427626,-0.025403644125012635,0.015320139193413384,0.026874931380024954,-0.03935222231931666,-0.008117310769643029
DKK1,0.08290860079973347,,0.010731149821500688,-0.014052354815165074,-0.03842434898095828,0.06046548398412259,-0.0014475028641067653,,,0.11261879103119887,0.07350144414745705,0.048866696962888576
INHBA,0.042003307793183293,0.009494464066406489,0.08457893005312656,0.024031555231789518,-0.018023076262389512,-0.011969693343767338,0.024197863359224917,-0.02615319285172142,0.046832670551032185,-0.002584181859383341,0.08623448727988517,0.05138301882036218
IL7,0.0382306645592446,-0.022878116549072895,-0.024730541418442966,,-0.007236802337725754,-0.019080856833712995,-0.024349384590138745,-0.00665846790078643,-0.018982334348377112,-0.044135493490445064,-0.03163830262437032,-0.03332815012507272
FABP5,-0.02432713081803007,-0.01773485008767522,0.010334961996372072,-0.014023111708339985,0.01134781804611128,0.08354385634672336,-0.009803541489605362,0.041675493271596906,0.03207583279674126,0.09774640690186329,-0.007208796299203355,0.058581630324287384
CCL4,0.025050037893197853,0.07910266726323995,-0.04659942721968127,-0.019750394469339152,0.04977916442052114,0.044769018176442577,0.0434515895333891,0.07538359347108904,0.06751384335499117,0.04274414817422276,0.004837983081583093,-0.0706528261641947
FBN1,0.04702194382893439,-0.019677287864493777,0.01687500858183777,-0.002802093343830327,0.0317219235892041,0.008927058651591066,0.018244861777671526,0.02219191390569001,-0.008774265099529804,0.08971093980142002,0.01772173359038529,0.06137453675250962
TCTN1,-0.003081493142801647,-0.014533011874032793,-0.048910568311298426,-0.04426092488420619,0.027244707756830595,-0.006475841880063094,-0.007732001032222059,0.0010779700179753882,0.018965148299493025,-0.04938140850502408,0.020389749734755297,-0.0065353324580987825
NCR3LG1,,,,,,,,,,,,-0.020751919130881074
BMP7,0.02240182905493701,-0.013836801656032646,0.0203271893280741,0.04344065542412102,0.024129118287083348,-0.05348549396218261,0.008779926553493777,-0.029859840652040632,-0.0019587506248634518,-0.04150153405710888,0.025935977251702165,0.01762261974889365
NLGN2,0.03723023144630532,0.03396875731723873,0.03122442162194182,-0.06520137637992417,-0.03779099077391127,-0.024484884748995208,-0.02611978678208831,-0.022485936696372683,0.025928584330318433,-0.03093010958967568,0.0043770079947564764,0.047752216953984815
CCL25,-0.02881305024628556,-0.023528663776173235,,,0.03618482748755106,,,,-0.01444996079403806,,,-0.02134684566374995
NPNT,-0.08336932122886953,0.006525110140761883,-0.025758667499672174,-0.0035136641380287435,0.024246895450773756,-0.09763214688387362,0.027347659893884775,-0.0414051406332157,-0.035605210872916494,-0.06705265610673797,-0.006279797931440196,-0.0027569453474396897
KITLG,0.03708743990485417,0.0269867042705183,0.016639073529918978,0.04876904617649449,0.054154257756558535,0.01571030341423175,-0.02511734688681307,-0.0017700879829658054,0.11184840932018687,-0.014628713958884832,0.016067369132349033,0.02065468066525514
MADCAM1,-0.03003364152638918,0.04136035194820871,-0.021486860842837796,-0.02148522604560848,0.029558060978698904,-0.003951154547616699,-0.01766665324537933,,-0.02720533818040313,-0.08235008893488172,0.06408761862029916,-0.0008330425465070322
F12,0.028941053194296518,0.019998485751248667,-0.0029402588676819197,0.03693104678389501,-0.00405495175597062,0.024091573528976274,0.04261592396998896,0.05422217122875535,0.029156326698012193,-0.026419546565644894,0.061944766978666306,0.07824437333010478
S100B,-0.0002736892080558668,0.06710423477957364,-0.02528127152616914,-0.03994876589328009,0.027835520277752733,0.029525327638446418,-0.05012706636037833,0.06282708388548021,-0.11147102723612672,-0.08580471952142205,-0.04850543078256,-0.02603410246779824
IL27,-0.018973425459415078,-0.01062094494411183,-0.02007760473787105,,,-0.016333239842009923,,,,,,0.03999223063426228
CD99,0.07555460005478082,0.030289754396417158,-0.024572732561399305,0.00852955141871983,0.061085704235137026,0.010703295320494646,0.0099035424462354,0.013598820621217072,0.06408891148831716,0.05373335492221506,0.010556939580669394,0.05829001448600877
PDGFB,0.04769932931786991,0.030530395110751066,0.05637574369368602,-0.024160774831098263,-0.006750965529582249,0.03972157501753181,-0.0012276362638329816,-0.004062143596769679,0.061103820356440325,0.05250547043578228,0.045346425567142995,-0.035088967197488045
CLEC2D,0.03748575821784357,-0.018920073601455253,0.05757623415753922,-0.053454763450700465,0.04833392693085214,-0.03487739940782144,-0.0047175275004555876,-0.006612439681906158,-0.030130788906163487,0.02158580670931212,-0.004560117498923159,0.01831678381083361
F8,0.01067112220291761,0.029613936407642604,-0.035271327246680084,-0.01558872940633006,0.01996996120486908,0.05211848398511027,0.02970521027210171,-0.0075744324250204735,0.024649867315475953,-0.09587335479321267,0.05023953921689009,0.02519806377849585
C3,0.0382270891199003,0.023719988339808363,-0.039327232315552366,-0.034264534499223856,0.04523300348896127,0.058459200860220197,-0.051688461758016155,0.01048118236899728,-0.026363742193940932,0.08359723586383758,-0.025424873352843522,-0.052774278714231466
DLK2,0.025654828777490583,-0.021243777374657727,0.034886529072154865,-0.004513490884136897,0.03887239367489041,-0.028234085384941023,-0.0017753324216148627,-0.032000750252741066,-0.0254526975004165,0.07148918173478709,0.012911181942547761,-0.03366518505923771
TSLP,-0.028822066209763866,-0.002917854166803737,-0.0092774100305775,-0.017504874137856456,0.0809010788144796,0.004188675821797646,0.002572729345672705,0.02787396755895277,-0.022092264021192888,,,0.04990645138236372
OSM,-0.016781909984896294,-0.03877938458654917,-0.0037821038361502417,-0.020824781553887405,-0.0028820435864214916,0.08375329761627419,,0.01616401016316836,-0.03207536521825646,0.0744895188808338,-0.024479094064392908,0.05068200078315261
PRND,-0.013931310723597443,,,,-0.02178586398623188,,,0.03369193132887431,,0.10211859514372609,0.08097087706608208,
SLPI,0.012664044596063287,-0.04640087265725651,0.033526106021728556,0.0633417257223108,0.056622916639343664,0.05911092337936909,-0.02244662370665012,-0.018507533778056466,0.09635009618596276,0.11595362896727221,0.04308668579973051,0.017347845987185438
AFDN,-0.02638428992515783,-0.04066201534072762,-0.005591479367891168,0.037447605822381054,0.03442066836017681,0.013936906891843763,0.03587098996625423,0.02283005288455533,0.03294270431645877,-0.02818627432883376,0.0001610293736067917,0.025560522998910984
KISS1,,0.0286222064734576,,,,,,,-0.0008610832653093796,,,
ULBP2,0.0330281693231599,-0.0018167019757060938,-0.03456468837306913,-0.018405331130436166,0.12147490499312706,0.06888081069583687,0.022228751765303416,-0.006394065998785113,0.12911990070175583,-0.003064503533098849,-0.03703167607026707,0.013881299261694397
ICAM4,-0.012517832084812646,-0.013821050277523984,0.06715906749043396,,,0.040524460807383936,,,,0.0445004789043876,,-0.019724631803442097
TDGF1,,,,-0.014985311474746904,,-0.014118327583025869,0.047793504797682886,,,,,
ANGPTL1,-0.07133179072208548,0.022455784671945065,0.021303225597045155,-0.018865921946687545,0.012012845280108212,-0.04965040172100296,-0.02995439564559006,-0.0029588138657142466,-0.024379056261816124,-0.014012311598134798,0.013648341491647786,-0.019933930412993798
LTBP1,-0.03660258139543002,0.03703279939162978,0.046604065443243047,0.0012165506680817972,-0.017637570360920216,0.02925683207990483,0.007497190566963132,-0.032278109759495265,0.016147303552115782,0.06067860259712275,0.017417514555685843,0.06836422989190656
NTN4,0.0023720031967285585,-0.03418828301448619,0.052229376481912504,-0.01119888265732258,0.028398232450128836,0.0180856021580912,0.02692799659222184,0.04088479228353824,-0.0064912721977582214,-0.03235349622361574,0.0042103172567782175,0.023840780789096263
APP,-0.025922371031228,0.03797024125231917,0.05526520230804401,0.017544913479023587,-0.015238969235668854,0.0005357610592193371,0.019056593883906108,0.038649612075441944,-0.01601454971233635,-0.034187286958474776,0.04815335049176855,-0.039272280160359704
RIMS2,-0.04216743433005627,0.0030867310073943856,0.03693273338374043,0.003936086057726416,-0.03387395591444547,0.015463220345544416,0.004440013744698807,-0.0010260491975960931,-0.000805496773228023,,-0.025692104656024447,-0.055877700345513676
WNT7A,-0.0036173191318561553,0.09117636174866821,0.06687559647489891,-0.03149594296623184,0.02278028706934686,-0.030028086829034944,0.02907751548594947,,-0.007402982080637686,0.0021531465406238277,-0.03673311358807544,0.02515100433570459
GAST,,,,,,,,,,,,0.00814750534186837
GPI,-0.05533573694183653,-0.07921512162117496,-0.0020135859815471635,0.03448516513540629,-0.0071296388546326405,-0.08362590791364351,-0.0494750665691208,-0.0056061056725097745,-0.0029127639346920703,0.01201071162963049,-0.038598177988119216,0.04224250903523461
IL1B,0.014307332139272459,0.024055173989967527,-0.01876981831973429,0.013058722298165848,0.020487388032433416,0.07101407222954328,0.012922490799217251,0.07396198601568285,0.03520547644245442,0.06262785875877114,0.021451395277843933,0.043477445990820554
SFTPA2,,,,,,,,,-0.015053806628181335,,,0.10497536977184961
HAS2,0.0032814226536595644,0.027749190839687268,-0.028135729777521885,-0.030430204890942877,0.06068488889944242,0.08992325229390898,-0.014999738827085286,-0.0013072362663077086,0.12416404537864374,-0.0129160558408513,0.046089471332414124,0.04489248154045228
IL11,-0.018973430337784276,-0.026682622485037326,0.12451921315170374,-0.01586657692202475,-0.03320918124433325,-0.03197117031602979,,-0.013612928246757531,0.02305224400411453,-0.01878448836248021,,0.12699971928298884
SEMA4B,0.027554006713390214,-0.03273914308378202,0.008044212292431047,0.02031098872046321,0.030489471458116625,-0.04886437595735944,-0.0369699508854381,0.04808561673549274,0.004555305626544817,-0.004003368576504758,0.0641792831310755,0.0387620166131846
FGF12,-0.022072808084567543,0.03627144078201689,-0.016923148556908504,-0.0025416231410064355,-0.012963383414366494,-0.0003799687659066091,-0.011286123767442322,0.007276061750059901,0.017945260189011297,-0.07384885207267146,0.08164855894552014,-0.02697264216236082
CP,0.05100264453766102,-0.04362039409820537,-0.023349798908749615,-0.026027126135973133,-0.01044297234288334,0.03702622161701796,-0.004463079268044218,-0.029692441865310035,0.04040336792803577,0.09089170976054241,-0.01851392731030774,-0.03531605185998171
NLGN3,-0.002280923395928523,0.03973852639575906,0.004122947166213796,-0.03877683732767465,0.004026590311850498,-0.026488662384709396,-0.005879004904288919,0.007189049904678638,-0.05665663559255481,-0.05940434829732256,-0.018598930670894662,0.047206565522242415
GZMB,-0.026048019603340813,-0.017565031766915463,0.02174151310717214,0.021225621906509555,,-0.032053058373141485,-0.015330016607832028,-0.020454333665424127,,,,-0.0670207697788378
PROC,0.044817268941496735,0.028462621538397122,0.03837874375097414,0.023444169637820384,-0.004956506402412886,0.024005732094604812,-0.012084075463038068,,-0.034242291531846665,0.06702429641551884,0.06720862202093517,-0.004662491628818512
TNFSF11,0.09183750312319142,,,,,,,0.047101018366763586,,,,0.04076562802122972
AGT,0.00043175945688078156,-0.05836824128300269,-0.06868619804832657,-0.006660785829131963,0.057592684991029076,0.06146580196682369,-0.070718805400055,0.009851702539392094,-0.01131128320356237,-0.06258569549117968,0.10908925596112706,0.04652340706369311
PTHLH,-0.010122394704237835,-0.010256807252610575,0.005815605888023131,0.05164379837371881,-0.03738247876222968,-0.00017896983254632673,-0.047626231738391006,0.009568546691128738,0.030960098420059364,0.042500646674096136,0.12962394038824443,-0.017213010759677783
COL1A1,0.08688790229714739,0.01792059474991891,0.010549229296563453,-0.01202175689149698,-0.004380954060515842,-0.04401562999891167,-0.0173189869262044,-0.034272507720903414,0.03957871438134989,0.05075552970644632,-0.014504074553323018,0.003818925786892176
LAMB2,0.05367947748349602,0.00869466282996347,-0.03644948491417328,-0.020465469986846365,0.06317472510854742,-0.022268794872138648,0.042163732914806386,-0.029928608083933918,0.0125231572821135,-0.044976239973103765,0.062443008423386716,0.07101148184165229
DSC2,-0.019431026214130655,-0.05527773014743323,0.03388053793848202,0.035063458362809316,0.06683800580760878,0.04308828014168494,-0.0191681596151759,-0.042861406635166764,0.02029054707022682,0.013820139057965026,0.005054362529803853,0.12161627235163919
WNT5B,-0.026994985533984914,0.016270830631233458,-0.008192484027867653,-0.027642111594715742,0.021488693973476764,-0.016366365311541765,-0.027223279476481316,0.001847759976512542,0.007643626117543114,-0.06015420338775865,-0.011073104303252493,0.03646037071232974
LEFTY1,0.0484236379817284,0.044130944699212894,0.03321538681717833,0.0005618403831793795,0.17624814696507066,-0.016377460871965285,0.03239824565491888,,0.055913432986056014,0.04183511824831459,0.143176588702235,0.012714646559986944
FGL1,0.06349046585552215,0.024256505745324702,-0.01983359693981793,0.012038614907161864,0.0018294967740114197,,,,-0.01734089915722625,,,-0.021927304652737383
CXCL5,-0.0038307349012166136,-0.013821048771458339,0.0005278181657225175,0.1044870260310216,-0.021553689522111716,-0.01719989469236166,-0.0166904449257382,0.0864139955982767,,,,0.1171617255444176
S100A1,0.07965052527006151,0.030761164906408546,0.007756901832743029,0.01606749176357221,-0.04785545690894397,0.01496696771888259,0.01633680841673173,0.030668120532258248,-0.05441321093739429,-0.07874086428080943,-0.007734281637283412,-0.0024723400818478865
C4BPA,,0.009713334444760524,,,,-0.02044356461740415,,,,,,
NPTX1,-0.004011749187353921,0.03248375087627521,0.05321061760498211,0.031586550280535745,-0.03137997944289269,-0.017455383576165957,0.012583793014244702,-0.013389062265819403,0.03166443356365477,-0.017527215393599246,-0.02144136190105942,-0.07582361310882017
TGS1,-0.04922291048449433,0.05415994831043153,-0.016695184963967206,-0.04263151024523834,0.06596050841113699,0.012281979612533973,-0.009632179372997105,-0.01762116211296934,-0.04504840934457385,0.035194260197020565,0.03418013479943907,0.09802440036977522
SST,-0.005318822941500308,-0.014464006779477153,0.113497438977905,0.04052427596123716,-0.022934501210361096,0.03244901527568303,0.010380466145258685,,0.02566574481629574,,,-0.06648355589789294
IL34,0.035410357252490615,0.03624043331533647,-0.015365945446338947,0.04459910257449083,0.011534493848125688,0.004322533863936542,-0.013326994459799367,-0.012576287914214616,0.001264318563442948,0.09404714698692164,0.09866034899456277,-0.04166830126846819
XCL2,-0.0144274706248073,,-0.013279426920977755,,,0.05485812994909029,,-0.017700201294458304,,,,-0.019933916935499615
RSPO1,,,,,,,,,-0.01600609061070485,,,
TF,-0.04997706752636201,0.005013704728392416,0.056852891923775295,-0.0665893544344047,-0.02491411869228426,0.0007464077221549756,-0.00717851745718142,-0.026271433731863397,-0.04587667224907182,-0.09347925242168982,-0.030993558003164678,-0.11334516976130841
IL33,-0.04024405280639812,0.03723135301282935,0.019786464555219718,-8.001396041424642e-05,0.014086154778876621,0.054817682589875225,-0.013877698992028622,-0.013805729401252725,0.018891679833835523,-0.02116266033992867,-0.017496129233580862,0.035284478502841075
RBP4,0.0034039762233419963,-0.02814280637370786,0.059978815926856,0.08998762305142062,-0.0636858846594605,0.017818627921904577,-0.04166991382826305,-0.020756444041591472,-0.0027776590716174525,,0.02888793024344866,-0.08746275717731826
CCL19,,,,-0.01586658160056137,,-0.013060467756854583,0.08861934619759416,-0.02090602241749533,,,-0.02265484911870448,0.01255482829226356
CCL20,-0.032691267523753884,0.02442607255392194,0.030388136843709362,,0.0756778597160509,-0.006899173402791995,,-0.02060588005612428,-0.015773177034350154,0.0697243231835291,,-0.01485776857537617
NAMPT,-0.04063378379557437,-0.02498174528741949,-0.003271855329860025,0.021690492689195758,0.04381259206868075,0.02833406797443731,-0.010166138715065082,0.04405068025010752,0.005055886795806947,0.03619679988910018,-0.004565490026690235,0.03344816116821976
