,UKF266,UKF296,UKF304,ZH8811Abulk,ZH8811Bbulk,ZH916bulk
BMP5,,,,0.01228106369590955,0.03442134156544817,0.0347923826859496
CAMP,,,,-0.0007575330589277614,0.029494013198999313,-0.04742607194253652
HSPA1A,0.016278324528471774,-0.053379554070145184,0.036999457207853144,0.0585081383194445,0.0025327870058956194,0.0032918866426425025
SEMA3F,0.004041302382372846,-0.01541991390063727,0.045838973540254076,-0.017146816468932447,0.011885142286819047,0.008775168619356049
ARF6,-0.046633577971963706,-0.021315956443069897,-0.06959351158861019,-0.02668673320602679,0.07680272934231447,0.051622814683323574
IL6,-0.0223563579458591,,-0.05284549279796956,-0.01155907230545445,0.04273606327721998,-0.016355278111313962
CALM1,0.030894288009979082,0.052559787780643547,0.2221781046907195,-0.0629913893917821,0.05571662549597055,-0.0159349633735895
VIP,0.013562939790388454,-0.016683073065332833,0.10701340721972713,,,0.1248046459652054
NMB,-0.03051997957842035,-0.0436200123919084,-0.12266027480521982,-0.001640051140220984,0.02857239000235863,0.0013704325002945074
CCL26,-0.01508584960072207,,,0.020720379393053108,0.010774157959044373,-0.01671931394024783
FBLN1,-0.02148131570440472,-0.0029214808674327694,-0.011505488679659497,0.004866016911113334,0.04713103866595854,-0.06648829426051976
SAA1,,-0.011794014674088764,-0.08925703850283673,0.067509466288786,-0.052372275712042955,-0.027938019010835827
MICB,-0.025216063773874423,-0.018777068968672612,-0.014666697844809012,-0.0020328629714780446,-0.03739326097587918,0.03177822121241528
MMP13,0.011155154880235376,,,,,
F13A1,-0.011251504588358831,-0.04945982738841295,-0.11793067352734188,0.025649255868934122,-0.10234638269171643,-0.005249007851539786
CXCL11,0.04614267578518016,0.05917289848275321,-0.030262074833854617,,,0.032822739297409184
COL5A2,-0.037244791087412604,0.029924917330827756,0.008316191944932794,0.01961808190686222,0.031067152896124408,0.0706668791230711
EFNA5,0.030820021793363437,0.0018707139980056126,0.1825249689758167,0.03565330613770842,0.00807291270781594,0.007471122623162585
AREG,,,-0.028747317958671737,-0.059040799484004265,0.05792356742512523,0.07174945294574767
EDIL3,-0.013253932024407047,0.04125722144650867,-0.18951592269230075,-0.008157750820600487,0.013567386284666203,0.0825284671746755
CD86,0.01649763449024628,-0.0024916432621780523,-0.09272026901026706,0.020727464644424085,-0.01607864709303735,-0.03468411430770452
AHSG,,,,,-0.01931467102195334,
WNT9B,,0.09708624887814953,,,,
HRAS,0.0012703020069360312,0.01944955620877076,0.04542605181080444,-0.0068943050079958495,-0.03583576880097453,-0.010250916902742786
C1QTNF5,,,,-0.011900896137753825,0.04466092041642654,0.13142095705698303
RLN1,,-0.016549715927824022,,0.01701713116038971,-0.021593659048965503,
COL4A1,-0.016611956716401227,0.05631802471052355,-0.11784069538842214,-0.014848961091440106,-0.02821433271977242,0.09108065796938127
CCL3,-0.008052226245378137,-0.04017117969097451,-0.16810046169917817,0.08348663062200129,0.014440987403637823,0.016498023965473327
BGN,0.00041670740475201667,-0.005124350215745027,-0.14495074266967584,0.035933265201071575,0.029652483166044137,0.10608079742566459
RETN,,0.02358320497441737,-0.05230064050726655,-0.010591896025080056,3.076832823990288e-05,-0.011580142375249115
S100A9,0.0008013375695238716,0.003468123093231867,-0.19131015804414336,0.034016797257090274,-0.06915205457375921,-0.03667198465637711
HCRT,-0.029105881438255127,-0.01862571797349967,0.0035073392450832345,-0.030912554287183376,0.042344080226842586,0.02046626384834025
FADD,0.0009743323424509802,-0.048797386720728975,-0.02085317738296868,0.010493407864403032,-0.006626228649387644,0.03173068313771918
ACTR2,0.008021160171067679,0.016501018771348772,-0.050180650474240786,-0.03569083517649602,-0.02574778145954386,0.12985224360992326
BMP2,-0.04461295978195611,-0.04340648240243198,0.05607752383482918,0.006426512112503043,-0.0024706660144638527,0.018815196695003412
PDYN,0.044900861279054446,-0.004860173461685957,0.08031624209326528,0.026539060686097585,-0.02236938324287475,-0.03736281417417451
CD55,0.030723497391374904,-0.02416960386585764,-0.08393390958344404,0.001460922728519233,0.04414813640057316,0.03949663455290048
OSTN,,-0.017373971773048204,,,,0.12466253907344711
PDX1,-0.020721082748266877,,,-0.03282306011752986,0.04058627713209518,
CD6,0.027334983080171415,-0.014401871573799963,-0.037049776503040914,0.009621310083350933,,-0.04278449412163302
IL16,0.0060803853795565466,-0.03804422909835878,-0.009268227376557574,0.02198302554600256,-0.04093959786080278,0.04448531171934839
LAMA5,0.01337290487191919,-0.033638423314712826,0.0191116195343467,0.013972945653479374,0.015531219639370718,0.04738170152818942
RGMB,-0.014298872859565407,0.001863929439316437,0.13125350224604387,-0.031562295876599214,-0.013193345617292095,0.10431677326720538
INSL5,,-0.018009335192676886,,,,
IL12A,-0.02306537635820977,-0.013517075848451897,0.07924770395802211,0.0003964902575274591,0.004040947373420619,0.030008313902052518
S100A8,-0.017749037455047575,-0.0181651319543343,-0.22716323224381263,0.0497062629793766,-0.06896616700580858,-0.026842045067187445
TAC3,-0.017501194913864856,0.06428688665560132,0.22200095079744722,0.003416823115638181,0.12662367359955337,0.07999213110630383
TAC4,-0.018281125198364674,,,,,
MFAP5,,-0.0055626132421978695,-0.03593708243001159,0.012865534127734031,-0.028420315530604624,-0.011370632710406099
CXCL16,-0.06667160296307796,-0.012701181314732414,-0.15369962790428338,0.023139483282274262,0.008495621711598653,-0.0515522984832958
AGRN,-0.025449007771932833,0.014537625563352693,-0.09956024320290328,-0.05015635220315709,0.010855262531547246,0.08726001592597839
COL4A6,,0.010626396012198537,,0.011948428165294084,-8.578507681461307e-05,0.01920951149864918
FST,0.04884818492218457,0.024333094752282656,0.12161724664795964,-0.0034186940542309287,-0.005173751479771919,-0.05205002616503636
MEGF10,-0.04470258417586267,0.023677596300786575,-0.0852774880815285,0.034064458683098396,0.027359446075610624,-0.04164769717322972
C1QB,-0.050956773068623194,-0.01742968616201195,-0.23833924687346983,-0.01664755211355495,-0.05839603120923714,0.0256542352350223
HLA-B,-0.044225142950610453,-0.030711571766627147,-0.2362232901861283,0.11319543071782064,0.02131259822348904,0.11634238060002905
PDGFA,0.024970761377933772,0.02616843075873636,-0.02171636155440872,0.07412200503845898,-0.0017349804695681393,0.1265529022048244
LAMA3,0.04174751967948839,0.03338978180405596,0.0685251590227808,,0.02997758027880012,0.01517031769503936
DKK1,-0.01508584960072207,-0.01411261875053704,-0.07471187811236277,0.08551950042796222,0.028821033319049207,0.011975534221079574
INHBA,0.09824321611497543,-0.027042401714895265,-0.05880133670682458,-0.011969934678491606,-0.0046866680819591085,0.07835025785661631
IL7,,-0.02653266107826282,-0.03239353862261886,0.058763335340731075,0.016866690823755377,-0.004512622176870717
FABP5,-0.06354763278458739,-0.01630550362451187,-0.05734318005741741,9.899624815270573e-05,-0.0488731776818183,-0.03291347228648552
CCL4,-0.04196288706616765,-0.012880589043015934,-0.17108864757005854,0.0604300005330482,-0.011501392096357164,-0.06215267535229681
FBN1,-0.03150840385997449,-0.0050274500865951175,-0.07044976496465384,0.024284389427508015,0.023622690225752373,0.0042744445144592596
TCTN1,0.013078355578602064,-0.003596962115520002,-0.08234165633632717,0.018533874888485662,0.014590822132391438,-0.03666974866262473
NCR3LG1,,,,0.0030586616825508863,0.03957233433298363,0.06458806176381954
BMP7,-0.00832282084165501,-0.03487107360523485,-0.048765533918065374,0.003481000883349764,0.03459603663548079,0.019059849765386962
NLGN2,0.02151774857406324,0.08831683113205716,0.12718294027996419,-0.027241148938384096,0.03258660370275759,0.015367073764589397
CCL25,,,,-0.0333219966980274,0.03866308397573885,0.03140834671986564
NPNT,-0.006727938758617118,0.016455798428092715,0.020641247118865072,-0.019294535240989286,-0.028992073581459957,-0.060509781960060426
KITLG,0.03681324416310883,0.03556937594403206,0.1059825958355194,-0.03388215401761575,-0.00902457679778078,0.048555700850461916
MADCAM1,-0.023065378936473896,0.006181221855654256,0.05759460186514667,0.038465412321757805,-0.01996001999071157,-0.03705401417522647
F12,0.035705309825047674,0.03536896371986537,0.12958956698030097,0.04274397749775998,0.013640593678902684,0.12589977062169322
S100B,-0.06670740693091126,-0.07674789358493937,-0.17205147794388687,-0.0006436718500910531,0.03929065910296094,0.01708140957214552
IL27,,,,,0.026970319722073883,0.061842246362730315
CD99,-0.03493071580071491,-0.08873925656059213,-0.1799404864728618,0.035747512647039896,-0.008135417678265752,-0.082976955728682
PDGFB,0.011325005567057095,-0.021560933920022205,0.039716795157406136,0.01626737235764524,0.027581533603365394,0.03757248569126414
CLEC2D,-0.002233885753364634,0.001897842904126644,-0.00035270085482339085,0.04081690305849725,0.06470395824234422,-0.029133474041607346
F8,0.015614748188898239,0.012398226376287664,0.04594816516830098,-0.003874027639985994,0.060301758935001185,-0.0480667640360253
C3,-0.026285530970062337,-0.07290578331071108,-0.24019081808325393,-0.011097418816292639,-0.0785177289799098,-0.0952440384298845
DLK2,0.017434232432135974,0.008614857411717679,0.0452643955944275,0.08181875569786784,-0.0461887154027542,0.0013581641128541358
TSLP,0.022183866615842117,-0.016284058224954892,-0.03239355337159043,0.0823379238644571,-0.03639389504997891,-0.04574446561332942
OSM,-0.022356361380143967,,-0.14935414259007604,0.0037598240423090522,0.02896216802389365,0.07330825380245529
SLPI,-0.0002117455442962598,-0.01793099439945632,-0.01577696251110467,0.03025422118572301,-0.07673541916415333,0.00736859606611679
AFDN,0.017015912667442186,0.018466558433759477,0.1010739838091173,-0.019785957159009937,0.0226014144475057,-0.03526055406531984
KISS1,,,,-0.02990077249955545,0.1536331487962457,
ULBP2,0.015170131335027292,-0.01929873362694179,-0.009511847452160544,-0.0064486728052581994,-0.0167224271279247,0.02573960832388346
ICAM4,,,,,0.08029889944645231,-0.015468965920596158
TDGF1,-0.016087421510595466,-0.014401872762800694,-0.040897684522770456,,,
ANGPTL1,-0.0019064448183039268,0.014468172680206467,0.06897945517055896,0.025044508276951476,0.04760349972459388,0.06220248401237722
LTBP1,0.04812613797231615,-0.04649681322267859,-0.01507661511380163,0.0193851239755016,0.025597185904181405,0.0003217714255843747
NTN4,0.03933127060705678,0.015216152810000565,0.17541825857369178,0.005047612817498622,0.07176502120049566,0.06401140998795776
APP,0.04723230340977794,-0.022190304864343948,0.16657853666925723,-0.015115532178379085,0.007837695149715846,0.11876347275967804
RIMS2,0.00416226282785926,0.03104144507367888,0.15210961571067197,-0.007686314667288907,-0.04447039695411944,0.04941076573537173
WNT7A,0.10380911848607498,-0.02167998743959823,0.07791110170262558,-0.059357003311352824,0.05600106971905661,0.010600400034656756
GAST,,,,,-0.01909505604347749,0.004055049899056641
GPI,0.06746894094733125,0.0773708791868546,0.20269886298922546,0.013016041914311981,-0.017989680636184464,-0.04303188918158539
IL1B,-0.04395562303694473,-0.022470060052780752,-0.08290267955061702,0.03503808080609486,-0.0603046067813829,0.04510207074978873
SFTPA2,,,,-0.021252461815587865,-0.016500685895368905,-0.03454647154432311
HAS2,-0.038567911319139704,-0.005347315808132652,-0.04735160852394538,-0.022564241380163157,-0.045876821633992294,0.0629127408677005
IL11,0.13173729567977593,,-0.03239354610716908,0.09855392305533942,-0.017615633881312997,0.04041612347598937
SEMA4B,-0.002449913125437303,-0.06303501151262951,0.017400510578748703,0.03604722227164147,-0.02182333914290383,0.0944289746235269
FGF12,0.07121551555029586,0.02458160160012033,0.258617431727905,-0.017539516406069235,0.017066911692028702,0.026147937684960394
CP,0.05680581627697066,-0.00034057790941757196,-0.16055995762598219,0.023033349484494765,0.029367866698943423,0.0025628292047420627
NLGN3,-0.0031867104080162234,0.019080627517039223,0.06712974436579212,-0.04239571147652304,0.05038556795741551,0.12336392681532576
GZMB,-0.007495458174149966,-0.012246048471742804,-0.014551183629874878,-0.03050460306879955,0.009982188326342952,-0.03385325064775493
PROC,0.012779835667081746,-0.009653099382877294,-0.008134866347431182,-0.0015608217189720676,-0.00045417967649542807,-0.05211893675239886
TNFSF11,,,,-0.020116137051436066,-0.020170872608438816,0.07926694210314433
AGT,-0.06657043256770011,0.03955201494575238,0.0270832584039948,0.10857651969569251,0.030440673867308993,0.20026670217960918
PTHLH,0.028602259154550842,-0.046828368233512,0.0457148115408093,0.043883357005723385,0.010648896461180411,-0.02009310998448363
COL1A1,0.011537663163210676,-0.007843671998512984,-0.10851060425903618,0.045425743778059316,0.0006390079558142235,0.1325676001891459
LAMB2,-6.853894671136299e-05,0.011595058433203423,-0.09618862683883783,0.023848339162342278,0.0028386500102925666,-0.038323416103799
DSC2,0.04816651247845373,0.010151887221016394,-0.05266333423399358,-0.034477839127521885,-0.004345892400582111,-0.014065566875165969
WNT5B,0.019033235944461924,0.005990259421041976,0.08675138395555941,0.05147253216578082,0.05293420134697456,0.07097254354645592
LEFTY1,0.03427140432096352,-0.017293112268968222,-0.00915857146388213,0.10411859794142792,0.05674244621623591,0.0215433626489208
FGL1,-0.02416156741137629,,-0.03787012318222963,0.02807973885781323,0.004844361949951657,0.02325595595979741
CXCL5,0.1514427924139262,0.023389360280011814,-0.036421937745693515,0.05419559809074613,0.07836012455737186,0.024077733511256173
S100A1,0.02139834157350449,0.06729344600270482,-0.03842272337444234,-0.008319060604215873,0.04403218717577547,0.0027560881229403756
NPTX1,0.02724362273432079,0.055145810799408224,0.14751588707407756,0.04488971723030813,-0.004949374287134486,0.0009454960060344001
TGS1,-0.03665533812335746,-0.01774621008585423,0.03589541409739562,-0.030413400823034505,0.02681036228534306,0.07492743766371975
SST,-0.03633107175648271,-0.013069927312845188,0.08737158275802474,0.008700049123574907,-1.8581584517859923e-05,0.06057555340860933
IL34,0.08494288695496116,-0.03205789810618226,0.005915895611774165,0.05996260345640237,0.034283823699027174,0.04337337216283085
DHH,,,-0.03280449900971429,-0.027369274482691865,0.009846883869535123,
XCL2,,,,,,0.007647620158626317
TF,-0.03377807627051554,-0.06731242944677945,-0.2294913068888964,-0.059670159256578634,0.0026890797946112774,-0.04100388312275609
IL33,0.02247584996045264,-0.027072934030758344,-0.03419968128988193,-0.0007563755280156207,-0.034437900068987636,0.00946592474425808
RBP4,0.11508177253246464,0.05751525688307611,0.22187845628925465,0.013912181155350757,0.02621441234455583,0.018209684606387524
CCL19,0.005080525126190251,0.0483445968965373,-0.027800614227667445,,,0.07648114905611898
CCL20,,,-0.05880132940864476,0.005635012314954802,0.04861427460050684,-0.025913726205970777
NAMPT,-0.05206179562224245,0.0345978489289286,-0.13883305915307198,-0.0036777321595840937,-0.027841715089559863,-0.014346193274133511
