,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk
NXPH1,-0.08561884694708935,0.002790906159308948,0.036284829645445944,0.03594388792715327,0.1512459173480723,-0.004619401450654913,0.05160473978410484,0.025934760030213007,-0.0233349644883347,0.08492863314592672,0.01937297977746717
ARF1,0.04356458234626281,0.11357355169136019,0.022917670992841154,0.04930156502915353,0.15113023257987335,0.029293736988207475,0.012671152221294175,-0.012188582790624812,0.023926748887433465,-0.02212525080551078,0.0031887637299291734
EBI3,0.010701475019757213,0.008483855066863584,0.012079818476491866,-0.02069004060911494,-0.07724344420901536,-0.032202915700873136,0.044387199338265015,0.08531495376821913,0.016421481401643276,-0.0009607227399910701,-0.03285627579536428
TIMP1,-0.09440022542187969,-0.02642513156430594,-0.11843965631889772,-0.027271563819126564,-0.06910143206816342,-0.16206193210016076,-0.02341857089607869,-0.0329935196514968,0.05116452398412753,0.010689483705078983,-0.08331376351930773
SEMA3C,-0.02823616520495061,0.043104477089870606,-0.035922908595180374,-0.02047990384647865,-0.021246545731049272,-0.004021230273778155,0.05060337863267737,-0.053802540751818194,0.018086958200131387,0.03613688570660434,0.060306408481481416
GAS6,-0.053853699105402164,-0.07115583936228848,-0.025939123352957682,-0.03502389251348903,-0.01047700082813364,-0.010010575457651884,0.0273081432273313,-0.02523894914775488,-0.00034035798088644006,-0.011165619086045131,0.03004456692633583
MEPE,0.0747119369796058,0.015883049646001242,0.05420941819029297,-0.0241167928097486,0.07828040075615544,0.21156427519604645,-0.037858952092045074,-0.02501243951863157,-0.02750176261023298,,0.05017282486885725
SERPINE1,-0.00435461091141334,0.11954892938821957,-0.09996019536014866,0.030793500215663603,-0.028957618387224195,-0.09232543607572319,-0.018174618034634243,-0.01690703210424134,0.042370301458856674,-0.01931985451703123,-0.10579156132580719
RSPO2,0.053607398633350366,0.03958736426725431,-0.001911352338881854,0.002642626871970655,0.03783842322304206,0.11559005899383647,-0.030590269689163636,0.0116750874895462,0.024538872595418374,-0.049430375994936056,0.09697657310790554
SHBG,-0.005172351763775106,0.06212209962879547,-0.020940433827758738,-0.03408362021156095,0.06753639133381921,0.025326121307663648,0.0866247346807471,-0.0016801242257881524,-0.025860405897958984,,-0.020084117141907644
LGALS3BP,-0.06198493841568485,-0.11122435025536431,-0.019595016035455288,-0.02030206052798272,-0.09572620363084736,-0.07791803570644705,0.019433244304358426,-0.00787067660468814,-0.01122996318852116,-0.017211159387545565,-0.021834821876294278
LAMB1,-0.052274518920326134,-0.06784364201566132,-0.009657946787606838,0.01155077247748619,0.08595521144845975,-0.0004103196690519546,0.05969850014446292,0.044008249192377356,0.02325651864366738,0.02111012258186665,-0.020199125111751485
SPTBN2,0.009256683339899496,0.12611370974925032,0.03515242654518261,0.013471918736091807,0.12362273408620497,0.23840730968954849,-0.016926167419823474,0.07182873086385973,-0.008976739202828935,0.005459584250055962,0.06306624761393552
COL1A2,-0.07859196204024708,-0.09820695963999419,-0.027351234033923744,0.018607970585688506,-0.03551485867169072,-0.015322961041354867,-0.0376267596227204,-0.04520665944956013,0.0797957278961604,0.0009138582017556225,0.013443181707406281
DEFB1,,,-0.010984026573186412,,,,,,,,0.006089276536072182
CEACAM16,,,,,,-0.04078761413310978,,,,,
SCT,,,-0.010095674001515282,,,,,,,,
WNT11,,-0.012973026346406742,,-0.03368517572690256,,,0.014166725934543264,0.031177478215348598,0.04415033272464297,,0.10461236148863977
LGALS1,-0.031833960160337016,-0.04777241615817537,-0.020140017651387395,0.04419641998699415,-0.08424919033461549,-0.08751726124622063,-0.0018405640902774694,-0.01308078283090863,-0.01410699092856298,0.07827529129603727,-0.07001739479714428
BCAN,-0.02584642577927331,-0.12515971154525446,0.06461888557179546,0.0004754224589529899,0.07106597825993037,-0.21492802914755726,0.009080730898763312,0.03740156994084818,-0.055658617739706776,-0.048816620363728885,0.08509940873409533
ANOS1,-0.10908121399802548,-0.0525279781945096,0.041133167528769006,0.004409193652587799,-0.035741021577715554,-0.10694189453971277,-0.011758907436016078,0.02742504389367313,0.018409198912541867,-0.02673273199885994,0.0857297428318613
EDA,0.020522986083266283,-0.015511372259732531,0.07146113176977181,-0.04642934204556728,-0.045238459869408464,-0.03455544251055952,-0.034739086670712876,0.06285880975976456,-0.036588627605995606,-0.0314513654026958,0.042831045638954846
FGF22,-0.011410961310234486,-0.011891485638555816,,-0.024522722984654848,0.025804691632837017,0.07430787482411001,0.0780182706276169,-0.016583811550731364,0.026764240609798172,0.06473087228501007,-0.015378982780199588
SHANK1,-0.024370431372639584,0.12153003519583917,-0.014777270216223864,0.019428642334444954,0.07096213773036232,0.1038563504400778,0.040450053569167276,0.05716385814345442,0.015360285965693945,,0.02271743265434475
NPVF,,,,,,,0.15501694546518707,-0.014990407388533468,,,
RAET1G,,,,,,,,,,,0.035927418622360534
TGFB1,,-0.02576419412259499,-0.02405279533249899,0.046939895046943694,0.04667278789101087,-0.03078363215689362,0.0014411806102558678,-0.048463484508813555,0.006940972508500783,-0.1169279469495434,-0.009386520038024227
MSTN,-0.008502696263889732,-0.07283535410367468,-0.02667260334790801,0.0043330728581377565,,-0.048774789256168016,-0.012460676566666665,0.0700215697481015,-0.02764677346091615,,-0.015029606079731413
WNT4,0.04843764745420834,-0.013482971865271141,-0.015513197567299701,-0.04389721451959474,-0.0571250425445711,0.04859083180604627,0.04722776499244248,0.0006269584969137087,0.015035405940789445,,-0.02311148215757591
TNFSF4,0.10756522043046059,-0.021402220706433456,0.03738074644610046,-0.022838882318575903,-0.035080120272028316,0.0005180449027316513,0.004850865271045035,0.055281234296224765,0.12707848637333902,,0.07584139128913468
NTN1,-0.02040378942394025,-0.09505907943961114,0.0010970278770629607,-0.02452085500141342,-0.012139592495287255,-0.03743559983862371,-0.02389544347180137,0.023549192752656267,-0.03745802879045167,0.04640662732291166,0.052544667381371826
CXCL12,0.025326058996708433,-0.025057887768477574,-0.0009460704131559486,-0.016982545646776388,-0.033148851176499024,0.044358760113776784,-0.04240317705343766,0.015179268844602373,-0.019034095173258127,0.01206960112950877,0.06643539284085996
GNRH1,-0.008678513928380182,0.006376945421141067,-0.023415017499535052,-0.03394852159859988,0.010598721812073008,-0.07286116044013843,0.12136855511356834,0.04230907583837119,0.031487687794267444,,-0.04969093957271843
FGF8,-0.023204511788227473,,,,,,-0.03734228881848206,-0.020691091424601078,-0.008726231208261968,,
RIMS1,0.041240666401595565,-0.005800549965051306,0.07133916762460349,-0.0021110399698138506,0.05145270894649785,0.21288237381189062,0.03373309000489732,0.021247063253857144,-0.029441619270273976,0.026230250681456162,0.057088435771304076
FGF14,0.027690446259386287,0.0043070160651592195,0.028766701295970365,0.03149299045872571,0.14121942343813487,0.2074188580713416,0.07630677497048441,0.0756103200257923,-0.045560926965560085,0.004511319231281814,0.04671834081572984
IGF1,-0.04844785980830028,0.10715601990251993,0.017314202320127318,-0.015455108500978738,0.011334890262286405,-0.03457989178164897,-0.0037456814962378146,0.061329917083883204,0.03530430548624029,0.12649434832071374,-0.013002138075528115
TNFSF10,0.08138302044009897,-0.06207244041115882,0.019899140715929502,0.012948358825625379,-0.02160597580818916,-0.030881278485402733,0.011139825860324517,-0.05740495415014849,-0.011744967446550725,-0.04326274259375893,0.09246327737613046
GDF5,0.06297157580440527,-0.02095829594981725,,-0.02452272334644965,-0.05516706526714089,0.15807721545136838,0.16193762981608412,-0.032007957016427606,-0.02890264185283879,,0.07603930544443163
CHAD,0.013586784849520117,,,-0.020607815320127856,,,0.08954860295043961,-0.036264273886593174,-0.02539672107534743,-0.006316018628555946,
RGMA,-0.03323792944726064,-0.08232668315931793,-0.0008167111941946989,-0.005678917140073203,-0.043658450282225994,-0.1427193034312677,0.04147761213764423,0.018419409936624487,-0.02758748903916742,0.11440572213814948,-0.02359321169966599
CLEC3A,,,,-0.04869682364247965,,,,,,,
WNT16,-0.00042329648838427744,-0.03403092155655254,0.07894192211224631,-0.020082414470606956,0.04751216494375441,,,,-0.016248130542303132,,-0.014739649185726289
CX3CL1,0.06725056148643588,0.014395499412707282,0.03973046916396448,0.050407967265217485,0.14647934077656521,0.15223903046285625,0.04159425121531494,0.01121851007510705,0.04354139984078064,0.09650176924222116,-0.0037633220111408638
FGF1,-0.10570464964933417,-0.00012273061266478543,0.039207466751559825,0.0323093899953622,-0.0825010151645885,0.04953631918946539,-0.033730543698145835,0.0023711275153745592,0.022131666547351703,0.035782535882347484,0.06029811772802046
ALOX5AP,-0.02150092929791668,-0.13351952853038354,0.03043255111442727,-0.012378501526982543,-0.15663827819744475,-0.06518523282516948,0.023588111683887948,-0.006442350996756563,-0.018296906610528775,0.05184083144480688,-0.0720569409712119
IL1RN,-0.011988106157998508,-0.01207812599748496,-0.0273121365201848,,-0.04621556947217956,-0.02450996078318242,0.002543023958585552,-0.03740526530456814,-0.04527201957483759,0.10239850328804374,-0.0039023856064125963
PCSK9,,,,,,,0.018462015521023965,-0.015893973462974383,-0.015771348885827513,,
NPW,-0.013547703154924722,,-0.014005706688606461,,,-0.027298759907520228,0.05301337091367895,-0.014925154589403333,0.00670638479513196,,-0.024602670146676178
CXCL9,,-0.01460779752747631,-0.027248707388035847,-0.024522719338877366,0.018259522077147185,,,,,,0.09728327429523087
ANGPTL4,-0.015365073777435205,-0.023972037958705592,-0.027947181542021526,0.035144334505328806,-0.022367523034688076,-0.10145156072348539,0.04492959407420695,0.008124129118891179,0.009065141409860495,-0.05257071232029485,-0.10634596773686261
UCN2,,-0.012798788333687312,-0.015818928227014944,,,,0.008180284764243399,0.031059853079293823,0.024367431864705243,,
COL4A3,,,0.03506625999542776,-0.027257612619361257,,-0.030910046775724308,,-0.012577225494344235,-0.02492545325446268,,0.0072702668152393995
NRG3,-0.01290550131688072,0.018617307193964462,0.0029226159172376326,-0.006203182035817521,0.09242383228722378,0.14959228157135712,-0.0047721614149321655,0.0029774675130640866,-0.007958060254450165,0.08390528033666832,0.04473750372033684
IL23A,,-0.01565727593400822,,,,-0.037607371824096965,0.05933472504550456,-0.020412438124899745,,,-0.04863738259771958
COLQ,0.02316203511267404,-0.03471324759339331,0.013312152562347947,0.026820074106669665,0.06316257984653455,-0.03264971762559493,0.0007232943333696433,0.02160184458110838,-0.06268344328558055,,0.042102064616355885
SCGB1A1,,,,,,,,0.06560438584268626,-0.018247548468838203,,
TNFSF12,0.05221820649206087,-0.0878634511472246,0.006359918074014408,0.021911027646396426,0.018005038933502374,0.09696398504987108,0.02653299787218019,0.05810666744905678,0.06761337835834234,0.06663843928936551,0.06810411130108968
DKK2,-0.03189584985633047,0.11352051085876705,0.0008137878158456103,-0.01687424029561746,-0.003303146390047967,,0.21223819058411839,,-0.021003730184864684,0.1015578707869942,0.029352027177017556
FYN,-0.09571863264463983,-0.04435921551408211,0.02002689163808763,0.001819418244369704,0.0004547584206276387,-0.06239695835808079,0.018155915077028715,0.005451395515302874,-0.04132087679480477,0.06802479411251235,0.04116106592914367
ACE,0.05689181313936055,-0.06641742111467488,-0.04421041585047102,0.15595819666558883,0.03177831109469491,0.0038520093861016103,-0.011097184790563848,0.0277831725550874,0.06645584476608012,,0.011943326037048582
IL18,0.017063137184116634,-0.09812976430547779,-0.03290871039921864,0.010298871759147381,-0.06922829395549561,-0.009458073866866543,0.045750508827683674,0.04235869293185801,-0.02617110331574592,-0.02604766500147109,0.03499592122306658
PPBP,,,,,,,-0.02644258166638836,-0.018814849520016438,,,-0.01472783816085179
CCL27,,-0.019215338757283703,0.04046387295542662,-0.017382895300554372,-0.02362660410837475,0.03316972022948643,-0.031146237121622726,0.05716030474101674,-0.006669492115707587,,0.0792231372897932
SERPING1,0.05427556458016462,-0.11700144228749686,-0.01602274727413997,0.0072794872615454835,-0.09159397462149863,0.06909969864681707,-0.017106672836072527,-0.027090013907592986,-0.024643936815831245,0.05210228069383771,0.028843358712263394
AZGP1,-0.0715403830277975,0.059650677578473366,-0.046932159291575175,0.011249023414460626,-0.05100109159139261,-0.09084368947571317,0.040244159456123925,-0.028620556802602677,0.04604211551078498,0.09130213360945484,0.027665368217495764
INHA,-0.0272119058444595,-0.030689134177885994,0.012995933925473322,-0.02678175002607208,0.010166502169236027,-0.007223571320720687,0.07086048082491984,-0.02781429114842558,-0.014209105876043791,,-0.048885841127508975
SEMA3G,-0.016647199413295694,0.024981460181962213,-0.01367954359059914,0.03934319745976661,0.02154883746036731,0.12977694271089962,,,0.0033714967995812683,,0.031096729617986117
OXT,,,,,,,,,-0.0152804213276973,,
COL6A1,-0.04782343389678302,-0.11238699364862391,-0.08487296093218544,-0.02429481248771827,-0.036404433139761265,-0.18794670122624016,0.02419722461192485,-0.033602627860627905,0.045066949546099355,0.08565667772487932,0.00744731270183902
FGF17,0.01936628391399863,0.1892492714000829,-0.022981763961041745,0.05128356626066106,0.11574874789119996,0.03322522032853816,0.022863559868330982,-0.020210026213452668,0.002338196904792282,,-0.061707802830010816
TNFSF8,,-0.012078126100667318,-0.012951026303179044,,,,0.0016608077318277985,-0.01741056931762647,-0.016248132686890782,,0.08952049571113631
FGF20,-0.01670356181804068,-0.01945559945920856,0.03864122694285196,-0.03488477750319853,-0.030585847889434945,-0.029842269017787363,-0.002975276350747901,-0.027172167695500862,0.0034786655026744907,,-0.017843849374562744
ICAM3,0.032532333251763954,-0.06364274077874964,0.005238069858876143,-0.00036768483604215566,0.09692999976225104,-0.027474618928959263,0.0947184449500044,0.00261965714806269,0.0574491753706143,0.050636396318594575,0.01219349624756538
LAMA4,-0.08568955519807363,-0.08045048390660006,-0.004390935545187419,-0.008054815339251424,0.010918977519010931,0.028982710720865116,0.013267583377145087,-0.021885976604529785,0.07295838298140932,0.085855119296894,0.040207174606922
DLL4,-0.0418777991946775,-0.017210737403839323,-0.017312522641094157,0.024000566426040412,0.022181362824522433,-0.039434803612087434,-0.001106884045951594,-7.62479096310129e-05,0.0077504869559720775,0.05424311502502994,0.10377400974497046
SEMA3A,0.09788953122705471,0.0019316643609217535,-0.03394529150627084,0.06167243553803023,0.148923076748591,0.05542697502323308,0.08459371671837865,0.01564626587324731,0.09530036809683953,0.001627089017209518,-0.04617943484263267
RLN2,-0.024604967628469594,-0.015511370260037363,-0.013192237492473398,-0.032899995618422884,-0.04933347308060624,-0.023510982842620595,0.1979142426451962,,0.0029555050414916593,,-0.011953047060403595
C5,-0.045239451155289684,-0.04465102127380528,0.016173943260519123,0.008299631157961592,-0.07154062818879263,-0.02694897062555561,0.0018726492780116004,0.05474976362221834,-0.027080485589487686,0.05858276806775741,0.019210939711298957
EDN2,,-0.016507808938275078,-0.01601977256875234,,,-0.038920892921028974,,,,,
C1QA,-0.09917395418557388,-0.07414936341811022,-0.028869604676930304,-0.03139600946700344,-0.1407155590664798,-0.05177535491777044,-0.033981219890722496,0.0257006244477062,0.07020310647112754,0.05406096018770019,0.06024557898925322
UTS2B,0.0017826378833677547,,-0.011403270672318474,-0.0285931956390223,,,,,,,
COL9A3,-0.01407263888338397,-0.09846272423035946,-0.03306967087454388,0.006422265559624042,-0.022574519793292874,-0.1556335910459726,0.10755967304178381,0.05919869466296753,-0.014284806629231735,0.027513890154965283,0.07690708310364422
DLK1,-0.025698916018016795,,0.0405641571680693,,,,,,,,0.03464582890709656
HGF,0.04830298401732914,0.04977518520613346,-0.003430502490857834,0.002080867151444137,-0.0616550597121021,-0.025820294706026516,0.006863733566708525,0.09938899817024457,0.012858731226714323,0.08930028566201847,0.03145124135351349
P4HB,-0.08650417502900266,-0.10705109146573774,-0.08187913089823683,0.0021440585500737417,-0.04503560087890247,-0.0920028349003685,-0.023278083925019552,-0.0552258093078633,0.0009139652194386109,0.016691458838948122,-0.053261059508384244
ADCYAP1,0.017350636032354386,0.03131800999190616,-0.02186755719375339,-0.015530357746534409,0.042512973247540366,0.08333115150886351,0.0689873555872729,0.05226691400824152,0.01799757731838671,,0.0772451198330534
GREM1,0.04675040229377268,0.02055953711565504,-0.004133127952773094,0.009986395231321565,-0.08319515311821486,0.01691151578112721,-0.04769317538611034,-0.016805570302804884,0.03190758904258601,0.023238778769933525,0.066333523061064
EGF,-0.0031134799482231525,-0.03614003585910024,0.01019762995422602,-0.011517624717899536,-0.054768331958494836,0.000811847422561575,-0.024258382229515377,-0.01517513959268334,0.011336944341117346,,-0.07947502133682771
VEGFB,0.03999724110767099,-0.09196759211348364,0.01463307329603485,0.027733493869047016,-0.009273969285565618,-0.1338816125047082,-0.0005583180989814548,0.014631120327962294,-0.019696109014629027,-0.10021444227066781,-0.01141263309271963
FARP2,-0.01698835544444682,-0.05243691837054353,0.031661103511545254,0.02815831363754004,-0.016416975369330677,-0.041268046139420776,-0.00787652276923681,0.009247746320942543,0.017466550899790247,-0.0077252291549128015,0.014405802978753653
BMP3,0.00773575278180223,,,-0.0040629199095643725,0.14643583807167304,,,,,,
IHH,,,,0.04738479229157848,,,-0.025971709425091808,-0.018511154609311454,-0.017604908201500607,,
LAMA2,-0.01589757204386073,-0.061576455820151296,-0.013661789583863883,0.030541764065775065,-0.05467265780878781,-0.06755304838970473,0.0532392010864622,-0.022291135066165833,0.0628366306406709,0.040316281612227986,0.05828073392186482
SERPINC1,,,-0.012200469484287414,,,,,-0.015175140799899156,-0.017385732956151947,,
NRG1,0.11971510420752667,-0.02660256892483839,0.021160818321422234,0.048241885496904446,0.03646477784037645,0.08916992281253462,-0.021029723099423695,0.04048954196068614,-0.021339717881329802,,0.08156772084568872
SPINK1,,,,,,-0.023510982842620595,0.0030538553218788177,-0.009097636177382913,-0.021370564405437248,,-0.07785614433799222
EFEMP2,-0.01418614621265033,-0.10288400281607775,-0.0356966443780369,-0.04813725703234399,-0.019929538054968485,-0.08931022094923813,0.06369772850000407,-0.0375173751381914,-0.027486413525564034,0.11340852495414071,-0.038510675940245306
SELPLG,0.028869529098649437,0.016532425662271477,-0.035807589650907114,-0.017317987897549895,-0.030065323297764273,0.039725404425059944,0.08301079312311323,0.025129372635784512,0.016786306162681328,0.057481890768516015,0.04822742280706616
GDF6,-0.002809716078083613,-0.015511371933251633,,,,,0.11879079875049793,-0.035686454823855226,-0.007318806409704507,,
HLA-E,-0.10694623854677161,-0.134117417852064,-0.03421185144642813,-0.028625779789606242,-0.10535753751023422,-0.09839936104824755,-0.03971997781386398,-0.03248867351596327,0.040168239514231444,-0.04196302275567411,-0.000710586382821321
PTN,-0.09593301839863157,-0.10651630973384302,-0.07423282496882566,-0.036627402351131766,-0.050171602606564523,-0.2441978337041309,0.11270889855422195,0.10716227527201631,-0.021601060307779234,0.10368929267121288,0.03404663397022212
CD274,0.055547561931605434,-0.046335457450014536,-0.013036406272688587,0.014717737581535379,-0.02006718212616641,-0.00015012039555467629,-0.059041911669127464,-0.04956009154146133,-0.04447853719240045,0.08866549629380849,-0.0007395519276900092
FGF10,,,,-0.022052168563442078,,,,,,,
CD14,-0.09485589498646209,-0.08207798386621068,-0.0017101937618658352,-0.0024041588612628132,-0.13828214442476017,-0.09041352771398993,0.018325439442438383,0.032597447441835056,-0.0018837467255837022,-0.02386109137989491,-0.06060329797702672
SFTPD,-0.04533938727320058,,-0.02094043383910997,0.009334855191773687,,-0.004122024119304915,0.02431975009169538,-0.019822394031018473,0.0729531469028863,0.010371742888299191,0.034486000397927194
SLIT1,0.1172081208794099,-0.07067493619227799,0.06079625829453636,0.028103673165171806,0.15972704833739723,0.07598758081543165,0.0013912054035994767,0.0034900825951073603,-0.015769098179220682,-0.04749892296537263,0.10630485747834871
LPA,0.061027556819539974,,,,,,,,,,
CNTF,,-0.016228834403824104,-0.010399903909671491,-0.019737779790576553,-0.04994051923552986,-0.027298760034088543,,,-0.01782154579430159,,
BST1,-0.041892405951400744,-0.08538731954270928,-0.03996654097681791,-0.021168330820493745,-0.042647752085479856,-0.01412200249188897,-0.006020947621679043,0.021874204162964032,0.00951115922095595,0.02874043062033755,0.008148098882802478
AGTRAP,0.013444862173359337,-0.0976812751010508,0.034290225903674365,-0.01631341351536681,-0.10941970338236423,-0.06887455273326226,0.061381146781679496,0.04550346465916506,0.029664945294074284,0.0961589271332221,-0.00046014425805532424
LAMC1,-0.05421326595179569,-0.10620753458170888,-0.0465187025709686,0.0045739090518461005,-0.04386077852810585,-0.05243751034040145,-0.015087040934104574,-0.018793828078428568,0.06344586734504842,0.08945190123268412,0.013959556483065875
COL6A3,-0.0475964837257018,0.04728460383719908,-0.02156228516750781,0.051408029300991004,-0.05838406105030251,0.042114525124027274,0.022784675007358913,-0.0678804172253584,0.07377110383606979,0.001335394112865558,0.02753156093835221
FN1,-0.08560218893790275,-0.07654706471017561,-0.04618273208894085,-0.005890378948252129,-0.04573717192490671,-0.09529335505440722,-0.06561029291580575,-0.08675102871620245,0.027783738138763035,-0.017170190746536883,-0.0455494130866624
MIF,-0.06501610672415646,0.029890737556421007,-0.03965670247147686,0.04508550411176963,-0.051503101894033385,0.03876017894710164,0.08651238890342919,0.025253353207907815,-0.01709710302318246,0.11527627810521418,-0.035069025204194804
JAG1,-0.0898730070178358,-0.09706598778724329,-0.054721685209947975,-0.05365640858326258,0.04922651493696064,-0.18331114130525436,-0.08048955469802802,-0.021008104323438925,0.007787397669833568,-0.07344564017938567,-0.046844221640247284
NID2,-0.030037176510909765,-0.06992013266698108,0.09082911714543972,0.00626703118975627,-0.05107785333222431,-0.024049907445197947,-0.0308893726706498,0.0020172891896571435,0.04946253908167058,0.04542816755954609,0.02640089031092416
EFNB1,-0.014882362821103048,-0.04356680645690224,-0.02473433084165193,0.06029491771645905,0.02620199666971503,-0.07261743644799336,0.018057166267728093,0.008426841536190728,-0.02982771247524294,0.09443993398214409,0.01118458212977673
COL4A2,-0.0816099459903204,-0.09864250683174743,-0.049200925959345485,0.022988297564645453,-0.01837242014088062,-0.07625397450681778,-0.06803537700616133,-0.05699427222470122,0.049948712382284176,0.01908486183064279,0.0773170237547132
SPP1,-0.10097697545271526,-0.13309836672850625,-0.08319254160892942,-0.012191898891974931,-0.14205962897907015,-0.2176678457609982,0.03687792610792956,0.03943862215413634,-0.005918859652473329,-0.06273299310255602,-0.09221829632537164
PODXL2,-0.0038618541707782805,0.015072861631182266,0.08302904941119937,0.020059438550745504,0.09657355911791501,0.06550750672802776,-0.011755417149086745,-0.012602463202198063,-0.03786118804944604,0.05748006574461777,0.10801519136521139
IFNE,,,,-0.00860153375951589,,,,,,,
FGF9,0.0696631225200516,0.028513673480860757,-0.028322191435872075,0.015413849411260469,0.11984557507469158,0.2743418554064118,0.01605289302037437,0.033377181633392,-0.010006637089658346,,0.13429241712947843
ITIH2,0.0537368379430171,-0.015801946971568403,,-0.02915782857856998,0.008776668303748432,0.028508717964919602,-0.033388011477973656,-0.03418305629884014,0.004335169401964146,-0.035788019110262456,0.04585326717953625
ADAM10,0.01718881356524399,-0.06668743353417343,-0.0249020309414059,-0.0007311148056694085,-0.031812966505429356,-0.09805237831468189,0.03807152095679624,0.04619803058351581,-0.02941232082365428,0.05394667607357468,0.03943076492142121
CFH,0.008465960955271827,-0.018860017955519098,-0.029028488854718357,0.07263183835106277,0.049256920060853075,-0.03257281339438352,0.03824680591080231,-0.005349054235353238,0.01824475455240039,-0.057025445228322105,0.053221427654748965
COL4A5,-0.04953470201928495,-0.0601398449504146,-0.020780522750290804,0.009590094106347825,-0.028873216230205632,-0.04962208590998545,0.09707504325370206,0.004348306667905733,0.025632206192344607,0.07471258428093959,0.01329670490556465
LTBP3,-0.0862405709419528,-0.03781076701198442,-0.0428434956791421,-0.026178125794566666,0.03235319885806306,-0.08112689764137196,-0.04143818237221393,-0.08263498672371777,0.0464210933941882,-0.04570215476501266,-0.001806670121651009
GNB3,0.019178300637953716,-0.01000138306279061,-0.031983508684139704,0.05260395138480955,0.07021852892162317,-0.018721084207874703,-0.000356680977058955,-0.025943208631748923,0.008672948597488116,,0.11877323693982418
COL6A2,-0.009794683149137715,-0.07591493009361716,-0.1166684682344346,0.024098806120826387,-0.03667345276923679,0.02487173459818128,0.016309788338086117,-0.036349576634039,0.0567028401084871,0.017341550405913776,0.02032225526747582
PLG,,,,,,-0.13235061744976134,,,,,
GDF9,-0.05276611366042118,-0.044393178878146144,0.06190408249503557,0.04827234546259607,,-0.07281079455614144,0.037587061505735604,-0.03652969559796495,-0.0027672582999169484,,-0.018848449935401815
NCAM1,0.11132346843454402,-0.003733173810924392,0.08306072994893503,-0.019459057796757693,0.016027202493085972,-0.043085491302761965,0.031161803779533048,0.017963962062615427,0.019900667879975697,-0.048950512462293254,0.06715679392102514
APOC2,0.06865993006415988,-0.09600059220056509,0.00651110634103193,-0.03279541935251701,-0.1088454264988158,-0.09721364592358508,0.03305180457087719,0.0709110884227684,0.0413339246750653,0.07398124649360603,0.023593795159779288
BST2,-0.017384178624481623,-0.08234684835829659,0.0030530719226547717,-0.029657547927092263,-0.026296986615425063,-0.1855096253284364,-0.023230300701141716,0.06072621414151397,-0.060692038136289005,0.012801088634290672,-0.030672266234390847
COL5A1,-0.027198919120401652,0.004325446202512475,-0.05424395782873557,0.01763858009846141,-0.03272978162973709,-0.04204301803377515,-0.046693378572065965,-0.05782710235623932,0.0574018249153292,0.10003739692945213,0.014830901444096696
CALM3,0.1396840936001215,0.12335475763872852,0.13562871656038178,0.06639426929628686,0.19618276963222456,0.2432957761776294,0.027115081105438636,0.07087110282070505,0.02792902399864209,-0.04193768731000012,0.10565114981719248
THBS2,-0.060225230719066034,-0.09381834453674956,0.04210072996274522,-0.058451309967431926,-0.024875986492328084,-0.214807160085435,-0.032937977769989954,0.0004746015115394083,-0.0008903401574381272,-0.09286291555621741,0.023784816467152376
SERPINE2,-0.048448689145997564,0.049148074166978584,-0.05665520013752044,-0.021637379181577487,0.0675181575666152,0.100623295927477,0.02076566764168534,-0.028533016296726298,0.02912082423789866,-0.03503077639547797,0.028167784263287324
EFNB2,0.11320671147405816,-0.07196858118951159,0.03606661841051955,-0.0013946895047611937,0.07437413873147376,0.054679304136834146,0.04159974136824822,-0.01620749886659816,0.0014874393522596393,0.13566526141881455,-0.058952142557962287
PROK1,0.04387053903092181,,8.606499225728259e-05,,,,-0.01984058514894098,-0.016752160817776664,-0.01671196770513564,,0.013977392111181706
LACRT,,,,0.0559824730907632,,,,,,,
MMP9,-0.015220847466552303,-0.07186457941400577,-0.01736631512064673,,0.03287330075039747,0.019839526906935058,-0.0007965575248970833,-0.05008365532619188,0.06272421075422151,,-0.015259434372714082
DMP1,,,,,,,,,,,-0.03847495933314854
NPPA,0.030820128511153667,-0.02151197567869527,0.05580778390478332,-0.011088584731064966,-0.0386450160342422,-0.05464838897490654,0.11474238417937732,0.03823523258871517,0.04672344123744766,-0.003293947512972067,0.07600308779835137
APOB,,-0.01244341110536468,0.031362971792564955,-0.0206078152873776,,,,,,,0.05234294259759018
C4B,,,0.026660869640647223,,,-0.03252906282327601,,,-0.020630925337466636,-0.01578611968970838,
NTNG2,0.0826957354629463,-0.054127666887952855,0.007656379810985137,0.029512402650927923,0.024118602067679462,-0.015687088287187217,0.05429142183461848,-0.038123802996647776,-0.07815348583442895,0.08747359053300277,0.14802510675347888
LAMA1,-0.046657922939352295,-0.10661254960304174,-0.025153923973327396,-0.02441403478935101,0.12746057531401087,-0.004989754307162915,0.0960219587480464,-0.008611327154971779,0.020989721238503904,,-0.004439098775471162
UCN,-4.82014992203093e-05,-0.020846047488429782,-0.030936094373123176,-0.00011970719265225478,-0.0633983333920185,-0.016103645174932957,-0.014943302067381932,-0.035007652946341034,0.042987971738946265,0.08279725855680518,0.04189527427130596
ARTN,0.0579994018131158,-0.018849910854225722,-0.017366316806405595,,0.10701858651943542,-0.027298761932613484,0.021170568522336515,-0.026393310407649685,0.03945599980999822,,-0.031248877001114603
