,UKF248,UKF269,UKF275,UKF334,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
SEMA3F,-0.08587160753616215,-0.04518763549126201,0.03782622064220855,-0.024536433992576552,0.03216272935790548,-0.027065588876832955,-0.0029202928382843028,-0.015493325552877463,-0.04811595277805524
ARF6,-0.08687348262135243,-0.04657970241116073,-0.008391139673334228,-0.06876083225692843,0.005398905776094448,0.012732266641355862,0.05994793553645287,-0.06481457259526818,0.05334571791367888
IL6,-0.06479898253764388,-0.015213571497002174,0.04356631970537354,0.03683795339926558,0.0630566830763251,,0.03511485174990121,0.049143237539334896,-0.015002190396632406
CALM1,0.07702110532393093,-0.00850977477120963,0.03085220022062622,-0.0396691699998338,0.05280990122717951,-0.03321970640942364,0.051125076045602805,0.03500771003787691,0.05828265729593229
VIP,-0.0194991681942971,-0.03393885479070182,-0.016561789213342247,-0.03332131198692328,,,,-0.021718660072273525,0.04035007213846814
NMB,-0.0035188397225683287,-0.0021957006072258357,0.03211560473406984,0.05001723897398996,-0.014618123234542993,0.022658317025434548,0.026080730349724628,0.044893997239121214,0.005473668983260428
CCL26,-0.020066748589529355,-0.020733281784961158,0.04201032664372484,0.0407053677537647,0.021948736264003968,0.06943236167288087,0.07630195885772541,-0.03171564587251188,-0.013231962518139288
FBLN1,-0.06001015936644527,-0.06618264633780055,0.06335470639496153,-0.06426310277639764,0.016764473984701676,0.0067568892650377455,-0.0063233316804517095,0.008992045833751914,0.0025502261657994823
SAA1,0.027572846044175023,-0.04851153365191231,-0.005182592887985443,,-0.028865173960004188,0.03485066720661797,-0.09899607016822323,-0.03286277624263464,0.010956288687223302
MICB,-0.05931561603047333,0.010717339635489386,0.017813716313214368,-0.023461667489065512,0.114529375661976,-0.005939153049241162,-0.012878199389572038,-0.013819995933268317,-0.05388004342396302
MMP13,-0.018297697852935176,,,-0.015146849510174375,,,,-0.018833351179906425,
F13A1,-0.0005641451180690995,-0.012872547262865283,-0.03379189082850809,0.03036992784989317,-0.011224018248689247,-0.007460694412376979,-0.0682341383851016,0.0012865034917223636,0.003468702205794882
CXCL11,0.045489714409109636,0.012296992591222041,0.0508078240487626,-0.018596846304249882,,,,0.01096766100340016,0.01094319615256985
COL5A2,-0.052994997354842255,-9.353238947411095e-05,0.008202021216429522,0.061461294871096764,-0.03110910344528638,-0.05734090169051981,0.024745450443345505,-0.06316539005197841,-0.0138795995611856
EFNA5,-0.032903850415109424,-0.03916602462736712,-0.034547454059897835,-0.0028080498749302385,-0.01981080245355637,-0.01063105245145961,0.03218928468175334,0.02865111968611326,-0.02990357650151032
AREG,-0.027159556362502967,-0.033645183417053165,0.021899864072452955,,0.04274875801746236,-0.0050380454373126346,-0.0278988770904644,-0.006382046755465507,-0.019181844105899834
EDIL3,0.03503979220696729,-0.003062786415882295,-0.0018497045833307877,0.015590279503496094,0.06281303818470996,0.015073845341455826,-0.028494554395866296,-0.05717070834137259,0.10725382254730031
CD86,-0.07023294039134485,0.09513479813643791,-0.014688207030304065,-0.015168434771524467,0.038507752199308846,-0.04470232574079181,0.013354094922188598,0.01993024869665811,-0.026415621995158067
WNT9B,,,-0.01232856683365492,,,,,,
HRAS,-0.005138556843452763,-0.014680189599270557,0.016842249377987173,-0.009802795539932088,-0.03486719481289178,0.045360203214502445,0.006185902539164609,0.012357543481396472,0.040139146551500984
C1QTNF5,,,,,0.0603471120349422,-0.02380030052372579,-0.01502100293568543,-0.016421315873982177,-0.0013242566540071648
RLN1,-0.01593151991784032,-0.01809949467210771,,,0.057608527097644455,-0.017487048364558683,,0.17843856664644225,
COL4A1,-0.1265006203783066,-0.005297721586521127,0.00595104768793211,7.09660980391589e-05,-0.007329906346440558,-0.04609123394801171,-0.021141071583475838,-0.0857883949643836,0.018517346738410906
CCL3,-0.03829934228564059,0.03716447261602794,0.05558888738603414,0.046755085864170556,-0.059123104341954474,-0.0005160800006856818,-0.029896129259657886,0.06847290588883036,0.020460378750671485
BGN,-0.1399056068355219,-0.08401275406652368,0.06858778065793972,0.073324972239602,-0.017835190656411096,-0.02227129575368019,-0.029151888627443247,-0.0727035307779113,0.0008851940754761339
RETN,-0.02147423184280589,,,,0.002882814438958898,,-0.01609947846074203,0.006813159114379594,-0.025643585137839396
S100A9,0.030185944343110335,0.002641214482706779,0.0613183661002641,0.04108685093567625,-0.028176207411857102,-0.028727982362907967,-0.03935220537240586,-0.00493305246720713,-0.05008220356571424
HCRT,,0.002050099348241161,-0.01477727238263597,0.07039138083929497,0.01091779292084497,-0.013588685665342024,0.005941336334976113,0.05556301342044008,0.03663411628861806
FADD,-0.07099284974782087,0.006577911673794448,0.010176631514547459,0.046778280012885115,0.0551552300572029,-0.021385739306596183,-0.014345016363809523,0.027846308437107378,0.06683468693038812
ACTR2,0.025750042871476836,0.04023455296407347,0.025561723408705474,-0.02053114431355847,-0.025032755629373182,-0.008307648769526693,-0.03164031823039328,-0.043869771253155845,-0.02917977958871285
BMP2,0.036298791534690886,-0.04249658275351788,-0.03450308709781313,-0.025075661469874274,0.005310859867412343,0.05910764665471581,0.04614300280825159,0.0016383881474015417,0.03043016448972249
PDYN,0.02227519191997741,-0.04256354857315639,-0.023520590022989098,-0.03381647506772886,-0.01890367191915369,,0.07168442321927364,,0.04507988682034545
CD55,0.0040880950492808675,-0.03369466367729783,-0.004874616612288652,-0.009359316946918097,0.06414919942946783,-0.013879361608639364,-0.01951534463303844,0.03871492644424044,-0.024866576989212408
OSTN,,-0.013975399878414117,0.0027989610023832364,,,-0.018051187281029307,,,-0.008002095621545042
PDX1,,,-0.015818928235632558,,0.027107695145476316,,0.07386858792950766,,
CD6,-0.008130640390476826,-0.018099494246372652,0.13779989214330549,-0.02001406056397766,-0.020007345763250577,0.02216495416059643,-0.017943678574280433,0.0015829869596451361,-0.03636530445745142
IL16,-0.007021945888799298,0.04729794138567772,0.032298870394539506,0.030142048267244776,0.037550323288832,0.047039063551543345,-0.0560394602978336,0.05187667235600679,-0.013590498320361974
LAMA5,-0.12564187599064622,0.026089205658078443,0.07259185025146571,0.0479174424391079,-0.038044314238745054,-0.04417764965150302,0.01628956619229783,0.042393885738149575,-0.00837789368483565
RGMB,-0.008403968891710559,-0.016556589037914668,-0.060258056079518355,0.023049762817169587,0.05779027800058596,-0.07563130797270956,0.05093020067364849,0.04165210858406967,0.033149884760168905
INSL5,,0.008725787605958244,-0.003738999633089248,,,,,0.041276111403770833,
IL12A,0.023196102529522585,0.06941173718914492,0.031127298906307166,0.0341463144009951,-0.036941447068252274,-0.03904585356377824,0.08605534157251676,0.026208532667858213,0.050354796783881245
S100A8,-0.035057864434103456,0.007005434120207607,0.037417865252353716,0.02503726518647124,-0.02927475367641263,0.03265817571815141,-0.034568978331217144,0.014831549645447533,-0.02581072128986167
TAC3,0.08131451503013958,-0.0407499256153275,-0.030943699183593538,0.0063826426435274995,0.001985770333431358,,-0.024479840643324542,0.023660188899115413,0.07285097788130208
TAC4,-0.042185481718824705,-0.018099496446004098,,,,,,,
MFAP5,-0.016828452757351856,,,,0.015058205734807874,0.05796070810675736,-0.006673042250013965,-0.042115622741738266,0.01055535935045929
CXCL16,-0.017332314249690096,0.07686837626353733,0.03601389978753778,0.04851375353269797,0.041082480606775516,0.016242650866153705,-0.06476936532773783,0.028179218916643538,-0.034422943777115356
AGRN,-0.05027098550014909,-0.0004138494168582151,0.038085611069695845,0.012309914451294993,0.04778138013053537,-0.07909855745877405,-0.03294241905597533,0.0022462495948719764,0.024626630817549258
COL4A6,0.011047573171050224,-0.014816201506848788,0.03845582161121185,-0.016373925634117322,0.04601513307550007,-0.04820040755102326,0.01835259388442468,0.043915849600271485,0.03557074342925126
FST,-0.01541718953967111,-0.012685000726622748,-0.023375434116034453,,0.013953404640428118,-0.06653282117698132,-0.04909778567740514,-0.0197803896775825,-0.04194301608667829
MEGF10,-0.002779696457423774,0.012235560737149476,0.030120671060489095,0.03010575124388363,0.023805142563084653,-0.011105094045045697,-0.0007049704903710168,0.04170474659029922,0.07102684350960288
C1QB,-0.006049087012171993,0.015259010356429015,0.0477522108127078,0.09064041608654144,0.07037780259393589,-0.05094629352569305,-0.07787967708921954,0.06649865314326266,0.03343002995537873
HLA-B,-0.056713255870044305,-0.005370688105457031,0.06077341593178073,0.03007921917361928,0.02001223856327454,-0.08873730447366135,-0.037192777101799766,-0.035001247873045496,0.023771410379393298
PDGFA,-0.017728035687421373,-0.01686075958410416,-0.02236327568315994,0.009655458891456872,-0.004651009424124161,0.004044535071070497,0.006919359609711395,-0.037490206940361134,-0.04563547892555644
LAMA3,-0.004949195852542792,0.02917596036053147,-0.023771071700284294,0.028078473359400728,,-0.020409524876352288,-0.014861011625522603,0.06234746638243463,0.035436596944585175
DKK1,0.01695923832416491,-0.025764187263604695,0.00511736627026824,,0.0006185127801226404,-0.018327149196857753,0.0098525903732758,0.012970214779191889,0.03488080116015657
INHBA,-0.04859467486534246,-0.01644013189117164,-0.018681772077868496,-0.0007620192016092391,0.045882091033705316,-0.00800026930944263,0.07099248032639986,-0.001907735830078472,-0.03359643380189986
LEP,,,,,,,,0.0414206236830621,
IL7,-0.00356563128054365,0.007793273455147159,0.13642696481723446,0.015740658490209808,0.11935347464118241,-0.01913266922323218,-0.024889784758535143,0.028394631101232956,0.048310463379651385
FABP5,-0.019026314822232927,0.0077748961406397,0.08499201416202362,0.048399838351638594,0.03795416320687268,-0.06505536265335479,0.09342833210090919,0.01675576111558138,0.004585701597898109
CCL4,-0.025920441195159325,-0.03294667808275715,0.07091385972311573,-0.004143133554151231,0.06889445957284478,0.0066639290431569085,-0.07329827543999154,0.07329829293329115,-0.013503524403782918
FBN1,-0.0008239889016698878,-0.0003810356394438542,0.026890661989846795,0.021292154567641077,0.02209059556391126,-0.0365421016329307,-0.05687071445358294,-0.003028688421804565,0.058757402508473645
TCTN1,-0.023558639160425696,0.05789921038529268,0.01961202407222387,0.03194112463113406,0.03437122821974245,-0.007679943809851189,0.0014310023244855812,0.08385815884125677,-0.010786916815060365
NCR3LG1,,,,,-0.02712700572069653,0.08690950145335319,0.022196934684671474,,-0.023462892400712088
BMP7,0.03472352330190575,0.028810983304845307,0.019246252126162697,0.05312835060523956,-0.020478559951175968,-0.041424666483207404,-0.0895019748275539,0.04747949880184387,0.03693858674119892
NLGN2,-0.005438230379616873,0.025217729372787018,-0.013061104234089276,0.04197534480058947,0.09395657080853724,-0.03534302267606885,0.01377853099354601,0.04323876908105444,-0.03748652647665355
CCL25,0.06406310619977752,-0.016782560951768073,,0.027566019484164705,0.027386457084760236,,0.016911790960541545,-0.023265346641693156,-0.02413553848896034
NPNT,-0.027614902265895563,0.02724962779873635,-0.03108343027303421,0.03789347533863491,0.0040445931326064995,-0.027426693410831215,-0.0020197876392810555,0.031625099790213454,-0.01136172209241684
KITLG,-0.012491954763066969,-0.02381424555466537,0.028254316454292484,0.010321646315686816,-0.0023172915361867495,-0.0048774439718114,0.014556115804042377,-0.04640866745477537,0.01771555193957796
MADCAM1,1.9907791003460266e-06,-0.021730057226518114,0.04504347643648574,-0.02783054245107246,0.04170740485288198,-0.025330864453887717,0.0406467069841507,0.028543118681585173,0.014752070390059173
F12,0.002179954506812869,-0.027872667314576306,-0.007463163029095941,0.07023478994531776,0.03126883367168807,-0.011931818684879712,0.023461489893409487,0.06284994244857055,0.025259084880339126
S100B,0.03404035158748928,0.0586262022498728,0.07609980107157076,-0.012701475048367624,0.08122053315677477,0.008062483679309746,-0.023525122775206457,0.08988506194182275,0.007439468534002541
IL27,-0.02379617124406829,,-0.013192239472736787,,,,-0.012796412833528368,-0.026789554835097713,-0.020058009428321432
CD99,-0.058282964679563176,0.0532961392301981,-0.02550536712737372,0.03513663947414751,-0.014346599500068878,-0.026534444967791095,-0.005083764934626599,-0.011253750726267909,-0.019850605888924528
PDGFB,-0.056451920934444795,-0.09740163792898289,0.04543759435294963,0.01998381738441129,0.01368124546880348,-0.04369500516495761,0.0155525931210385,-0.012488281210573065,-0.06047711593388215
CLEC2D,-0.012538308980162411,0.0073526601623216765,0.012416538151509747,0.053227517339124765,0.0470816070796803,0.013667136641254614,-0.05144009045416668,0.037698764230418874,-0.041671422995177225
F8,0.01591979006178922,-0.00799448773953035,-0.00399141533367904,0.0589645844556319,0.03647375118727635,-0.0367623855460897,0.04392776951053513,0.0009491999880911472,0.07077446063462314
C3,-0.023020088554845275,0.013190310907650526,0.03188838478009551,0.023513632378078474,0.04527021569531031,-0.04789897459980013,-0.11046553283564352,0.018417306321367614,0.04250335542997417
DLK2,-0.027810713496081736,0.06906710472822228,0.009866617278491353,0.0527298776943948,0.05578158223539586,-0.02040953302869534,0.10844493622174985,0.03400017996825688,0.13629225025878086
TSLP,0.023952954628785293,0.03338804727607299,-0.025423188709544346,0.06731617774694215,0.020220099239971312,-0.03406957982651236,0.06290234705409742,-0.018156249387030286,-0.022960353961271655
OSM,-0.022979270633154594,-0.017127302754298596,0.018039462305519262,0.027983482988053462,-0.01666547061002729,-0.009517466618116227,-0.009116685107327176,0.01918935548527533,0.048867765497105156
PRND,-0.0174724303917691,-0.014607796731152351,,,,,,0.021988262204813168,
SLPI,0.00038739059749548136,-0.01096795541051614,0.061714049645519485,-0.014694693458943454,-0.047041099948298415,-0.0423451685205869,-0.08801454642149628,-0.061776150886915515,-0.02197656679517646
AFDN,0.01847446235925278,0.00021476090686088547,0.043801944274417026,0.06617066663758525,0.027140747689299305,-0.011846753833400418,0.030420399797140493,-0.06026492284645354,0.09409687937190982
KISS1,,,,0.01605362676771774,-0.023406784396069646,,-0.016830644658650324,,
ULBP2,-0.0284760551035527,0.012856764926546633,-0.025661372156469367,-0.03140732466667145,0.03794918882029009,-0.009833328430257639,0.11641497448131004,-0.036277866693963094,0.05590817879874632
ICAM4,-0.015699667755401565,,-0.01530626456779702,,,,,-0.01790489322128684,-0.022301403100551516
TDGF1,,,-0.011403270890002603,,,,,,
ANGPTL1,0.019452861953448683,0.022048524559610663,0.0038467975178631446,-0.02493930991456265,0.09769154289636994,-0.04225144853134048,-0.031187359060868974,-0.02652238581883911,0.0697668700350228
LTBP1,-0.009932972541556102,-0.05155175893860079,-0.015563911363053346,0.04496449363653729,0.022312199393643768,0.009562822044289786,-0.02490286200247684,0.03570957547047307,0.04129342783021532
NTN4,0.005685416859402639,0.06592605832578385,0.06825393945615456,0.00036962244372604463,0.04204138811583517,0.0026793264482869645,-0.01856914587003581,0.06718227421307356,0.011729011888976393
APP,-0.016137007941043776,-0.04134023069152955,-0.005550049964991664,-0.05120332995718974,0.06359716305704347,-0.03576526831580744,-0.007726265498533475,-0.04304024037230844,0.0634101539758236
RIMS2,-0.02756413075915376,-0.021892607990316868,-0.036108761444583505,-0.05540123966466319,0.04841778122243705,0.030579063339653052,-0.03530201981506318,-0.018467134407201213,0.041684539652107756
WNT7A,0.003976856120463289,0.018423414594543507,-0.00269964494772022,0.03470795001102443,-0.04241760907709264,-0.05578287635411225,0.01756711056326579,0.02435909943855657,0.019686502580426646
GAST,,,,,,0.02316855514014731,,-0.02057494229526173,0.0393543735950725
GPI,0.022354519439966355,0.015149903858983379,-2.886663226924765e-05,-0.02678651631931841,-0.049797612426002426,-0.031341429750670974,-0.00883116984621337,-0.026423471020154004,0.006224046186208587
IL1B,-0.012142380091676558,0.025897121648493213,0.09465662470642297,0.05347228920953075,-0.059374851214208414,0.013880190775127385,-0.023219953211521423,0.08421496468781939,-0.04508569720392005
SFTPA2,,,,-0.015399757269609082,-0.01663675383672994,,-0.013692346902840602,,-0.01898300416153158
HAS2,-0.022011235020794193,0.013996345416783814,0.001788848384072906,0.011995411672565575,0.022797215015391007,0.0016993917378022665,0.00876235265836295,0.006302383858974137,0.09068449394802115
IL11,-0.023796177362442064,0.028875410484039032,-0.003996713385527596,-0.017295640471302352,0.05301636372615431,-0.023210638406729097,0.0557883538191207,-0.039208838007962966,0.0006084591284297379
SEMA4B,-0.026821009821521063,0.04625395275934488,0.053912617788970225,-0.04382456419418591,0.04041802264779468,-0.028449318000094256,0.04510109016548641,0.008368335267005854,-0.003449280698765533
FGF12,0.11289081392825864,0.028481965633936096,0.010631025064373195,-0.00042879317120721763,0.003972294213234728,0.004022817385782372,0.0270480183547846,0.01549421553562572,0.08835292426023095
CP,0.008794892764067619,-0.028129843294597723,0.038330018515643556,-0.014218025638701365,0.02967305046657018,-0.05185527481170032,-0.031913472933958555,-0.02523586508620453,0.00808455429129006
NLGN3,0.06331611037342258,0.044754173681324144,0.04909087166339544,0.03399078041042679,0.056526783961358434,0.020731822748598267,0.02263031053351927,0.09234613295311771,-0.004897435825283211
GZMB,0.04326498096555228,,-0.02588902299741523,,-0.02387947224874178,,0.02375768954505277,-0.03913057127769609,0.04611581371165225
PROC,0.10060164816113772,-0.02311417340271483,-0.02209416810480565,-0.015431027556625747,0.08735065508961908,0.035182103695504674,0.048058653210634676,0.05703823462460003,0.07955467430974653
TNFSF11,-0.016160185395161304,,,,-0.015747221341915255,,,-0.04535204369920456,-0.019794341860444487
AGT,0.033457968730618966,0.0687009249961114,0.03040246889646018,0.09681622427700962,0.014287962699959588,0.0010075725317954202,-0.02601518635304824,0.03175001086532913,0.06619252176193832
PTHLH,0.05868681454566158,0.057430220866510034,0.012443260089577428,0.02378097602765269,0.01609592081113735,-0.043725339675177305,0.02599519460291751,0.1224876109572566,0.0763864601238109
COL1A1,-0.10177582127508793,-0.04653383267671785,0.05638512863706411,0.015891920360090322,-0.05809712079859764,-0.074542013738205,-0.018391251900228382,-0.09337229757095605,-0.010678485988316815
LAMB2,-0.017527858535480334,0.025618631933693407,-0.007642140780346307,0.026592118572871134,-0.004836499458551946,-0.022991940720527976,-0.03108310333968532,-0.03782283392530851,-0.006845256029664051
DSC2,0.04741345485698652,0.005578977786422849,-0.02310495668702996,-0.022798613450850613,0.04025582300407335,0.010628928721980077,-0.02011316734945169,0.018373090837105668,-0.0038100847494934083
WNT5B,-0.022712828940967322,0.05597314524050031,-0.026737089122593944,-0.03418397394225748,0.010422695945945576,-0.044252947854151015,-0.019779648443902505,-0.03145372764968302,-0.022759823876112893
LEFTY1,-0.027762538518947406,0.007189081665835379,0.031010885505326265,-0.00833685543314346,0.00039817002460611455,0.07113416618925571,0.046920564335021946,0.025473658909354692,0.056471755835216006
FGL1,-0.006782564646979843,0.0029899417203776346,,-0.017739409337046534,0.013784626198460874,-0.02987970430319788,0.0003032501516830157,,-0.0247918270334435
CXCL5,-0.025929753393260133,-0.014452119757304774,0.04570129437419602,,-0.03397957100715139,0.06191877784818359,-0.031442551461251765,0.020740549107362803,-0.006573361967036044
S100A1,0.10041387838078453,-0.01857016701546989,-0.03582623064095736,-0.013157330361576961,0.009324994932188264,0.007523714119936311,-0.007575000427575325,0.013436570766831118,2.3637338761791074e-05
C4BPA,,,0.05083753309580459,,,,,-0.015026693713106753,
NPTX1,0.04321735348007097,-0.04836967841304977,0.05262269072427136,-0.031536565703669056,0.009572561020525935,0.03598429855798969,0.048549863748462374,,0.047679445363546145
TGS1,-0.030732699959902507,-0.07338519537217733,0.0428829716095866,0.01505924317878661,-0.012710323579870047,0.020326619141317108,-0.01540856815948478,0.004225648067585759,-0.04085154700588893
SST,0.05877871113347461,-0.049634094230931604,-0.034534961096473214,-0.05073052040917949,0.00200040044097851,-0.011452751075136759,0.10135817153593533,,0.048976147626286645
IL34,0.057827261049700436,0.009852961939401895,0.014343371373314566,-0.03542159527873075,0.08399303226027831,0.09046946064879695,-0.033115322869650424,-0.004221552133949329,-0.04040254796134522
DHH,,,,,-0.03850523785371319,0.015298568655684987,-0.030603109473131752,-0.00354066332512437,
XCL2,0.0571352793053602,,0.04477245015665413,,,,,-0.015685108662889004,-0.022538028662918284
RSPO1,,,,0.2715015083435167,,,,,
TF,0.02050021334856653,0.03642701735973963,0.06191480076134653,0.002563120880668941,0.02813146556956911,0.012717669477196401,-0.00013676936229440427,0.053500327922520644,0.0342627136538096
IL33,0.029164308982041132,0.06129999216688839,0.028961021606608094,0.0883160201497518,0.01444276542207441,0.0328414845309381,-0.00942475211472897,-0.012288666071076973,-0.02483199561115856
RBP4,0.013196562935215655,-0.04380806484625506,0.006784712071691156,-0.023692447490661475,0.025276661022147675,-0.003600895712956204,0.006273899073527497,-0.027707594017480523,0.011942847503120805
CCL19,,,-0.01054884517346197,,,,,-0.028726891612186757,-0.029018029860451995
CCL20,0.01207283000684437,-0.013315036561389736,0.022180158722327075,-0.01613565948461437,-0.06633966866572047,-0.020409535982445232,-0.024479841181649337,-0.038223065954883874,-0.04488039582873396
NAMPT,-0.026017699414343808,0.008308899041588788,0.013541080277046121,-0.04137593474162755,-0.058418667473270805,-0.0544073977509964,0.0022365499719587973,-0.039953810918997405,0.006497768402878875
