,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF296,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH916T1,ZH916bulk
SPP1,-0.07127218343500064,0.009182270815678545,-0.06127683589126463,0.07574216264146141,0.09438523169560442,0.13725959178462752,0.06498394496021744,-0.08193240903914152,-0.11356941243184238,-0.010761701361153982,-0.08599453088528837,0.10541984797924271
PODXL2,0.09862366812291627,-0.027800627773141438,0.03549061419204865,0.045029444773503347,0.08288218338632773,0.09822400257428013,0.0061115235254144,0.08031897316153631,-0.024752498087275615,0.06526934897752144,0.06789662552340976,0.02338284163632781
IFNE,,,,,,,0.0033479743752124914,,,,,
FGF9,-0.032675897123420665,-0.02118449983222702,0.022094477945639072,-0.042480533734875085,0.013668110298287994,-0.03888235143173907,-0.04538643021921456,,,0.05242672821522985,0.04707556132104926,0.0458169214191066
ITIH2,-0.013011783232869,-0.02173247390202386,,-0.020728616336370537,-0.018837219334316504,0.0316866366632081,-0.007078293727649544,-0.01119774877888354,-0.08058593904623901,0.042621206300043644,0.010530713998510658,0.01884279766243912
ADAM10,-0.020087406575704805,-0.040753281883748535,0.015515904366416608,0.00984675033131438,0.027758304728965313,0.0005192034352935362,0.03432843775624866,0.010516616053633658,0.04187158034143025,0.034913003211007,-0.06936329433769076,0.10960005301367712
CFH,0.09648237657464204,-0.0045092449281127515,0.001594896876488274,-0.007801903653959105,-0.010658500344877437,0.0779546013079841,0.036875032389739645,0.08395169221625366,0.1919472192253059,0.020580085620818808,-0.03289785450523542,0.07311801503231305
COL4A5,0.07809835598625761,-0.024593078909401978,0.001187413637006962,-0.034719977327993604,0.02152370692937614,0.03485640746104751,0.03389130718696561,0.03945539584841751,0.08149251124096804,0.05141419488126029,0.1208006091049189,0.05169697200359746
LTBP3,-0.02181524516285479,0.014169685678688145,0.05385458148346398,-0.012116730881739307,0.0596713335612939,0.012862466717342709,0.0365974537593865,0.015851151727069947,0.018127750217054508,-0.029329803103909775,0.005284706987037651,0.07885442154666172
GNB3,0.01551690682913135,-0.008953675615414462,0.0076078720879084695,0.01902041815340895,0.17591050402740957,0.03970951900614254,-0.06349453874250024,-0.003565847472103308,0.03215404286477901,0.016669988033150035,0.052702713955346744,-0.0478420887241666
COL6A2,-0.041435883704463224,0.014791090653196996,-0.029664628246124834,-0.007384467826429848,0.11860553963500035,0.05475854785783292,0.049850517396531964,0.0420243425460027,0.11222666627548275,-0.059215632463007976,-0.09249955578722463,0.10689533359631748
GDF9,-0.020020239336686483,-0.008855504802611875,-0.0314318809529351,-0.009582637469673735,-0.008558845870294329,-0.003548348603306758,-0.013081415061260773,-0.012073918931332552,0.0409122909876883,0.012482803474646753,0.019789263448466602,-0.03165748258164997
NCAM1,0.047950016155095185,0.026194018549352164,-0.03153232372991862,-0.05768586849482206,0.04756400216816417,-0.05596427759787995,-0.04752628396264817,0.008611190815883202,-0.08974841815101098,0.036511592476435845,0.04901008612423551,-0.0471104031930526
APOC2,-0.0008383746311985333,-0.010201765073716017,-0.026303973450438545,0.026338483723890232,0.05194471667952693,0.08294755902676215,0.004644321420381618,-0.0262254186550803,0.031189855892130195,-0.002505790885986451,0.048570457961729104,0.05937082396632173
BST2,0.08541601573901479,-0.033606504245949846,-0.058202477021327054,0.05930891153339241,0.059307482416580744,0.08562698580061809,0.05130821122542281,0.011015162448403925,0.08299594685986209,-0.04057870135559315,-0.025927927206432222,0.032109517750991697
COL5A1,-0.002526408789847038,-0.017409965564446805,-0.028548694467239094,0.060212275826335364,0.09516464230274195,0.05322448647270584,0.03588615318334911,0.03556850529906052,0.1011050247746993,-0.037806132604430824,-0.08253518868532975,0.09364257211068955
CALM3,-0.041737168195017105,0.053146106410007096,-0.03768815800138561,-0.020589173665439848,-0.11333646668246648,-0.10118834232462849,-0.11067527950353027,0.08337226555371818,0.06993293571442341,0.10183806096396074,0.02341980790472801,-0.06374474123269451
THBS2,0.11662490202268275,-0.029418934415750275,0.04198608537537115,0.06384966699179802,0.0837101041608811,0.04705940386929339,0.017621054307789274,-0.06401710174567365,-0.001199991151100207,-0.007978740621619077,-0.014068104704885731,0.08330346146042536
SERPINE2,0.023027795380610377,-0.015854922261025795,-0.03647320719911911,0.015744380796704004,0.02190799359728138,-0.0389869152867696,-0.01847803003549239,0.013757756999564205,0.030797018051105303,-0.04449503420878228,0.06531295313493574,0.0571836178086652
EFNB2,-0.0055023604157662075,0.031655627017650144,-0.022594410218890897,0.0052734586225263785,0.03992557992650998,0.002528536120902272,0.0019187301286281522,0.05954716050533126,-0.02336436090548337,0.04543980305143534,-0.04915512606738704,0.12363469022044687
PROK1,,-0.021047620062625567,-0.015300313588970804,0.057298240517652414,-0.017110373557039864,,,,,-0.017959540953957364,,-0.0228382783707191
LACRT,,,,,,,-0.019447347399344624,,,,,
MMP9,-0.04150589810301601,-0.03901132820753868,-0.011880544202675853,-0.014329275090167178,0.04390634993382934,0.08630541713355094,,0.012059142129777855,0.18153894958219235,-0.0341571812417778,-0.0904447230375101,0.017940163884200295
DMP1,,-0.015415348346909542,,,,,,,,,,0.08413343143125185
NPPA,0.025126103791642453,0.03958630649425654,0.027951626789957416,0.00048254090770345135,0.05893293953402967,-0.004559111889505127,0.009216457993182594,-0.03392932632708816,-0.008258778052790782,0.04131377563871044,0.00955224197061374,-0.047842123387282574
APOB,,,-0.012055896429525205,,,-0.012843352069745543,0.057363666548391236,,-0.038880702572608575,,0.003088038263737327,-0.02283827801213443
C4B,-0.033190045997748226,,-0.013845183010190339,-0.026467558629089023,,,,,,,0.01860099639005274,
NTNG2,-0.014693790537673513,0.016227789170059178,-0.008527166063041875,-0.02504863721349801,0.09379756656594998,0.06591056498918027,0.005714244171678759,0.016799650252311317,-0.01773044925374846,-0.041904647449366526,0.006130121628026935,0.04067813089930501
LAMA1,-0.0007320068685309557,0.025674453562652185,-0.011044860020644462,0.012356526359376927,0.15524070762174225,0.1034795942376804,0.02872674026773153,0.006067191451138894,0.05690453198161505,0.03918715866098964,0.04735372372052298,-0.06165887970128083
UCN,-0.008694798042516862,-0.01875637100341894,0.024436865434060078,0.03593734954716905,0.07919464440418007,-0.0215160557575014,-0.04617829713822001,-0.02596982910530536,0.009422084568377185,0.018918930701129193,0.010346771829244155,-0.00731662438242478
ARTN,0.03930948717406399,-0.02044498427414717,,-0.02633114759765388,0.018586257503471475,-0.019455761730781763,,-0.02610964097511401,0.020125056911690472,0.0017672777271619774,-0.027718541863138223,0.07589295400492314
PDGFD,0.03341470362186118,-0.036418627890529326,0.08338169368388854,0.013718692033798718,0.028641170549200907,-0.012899471063260821,-0.01991805111561529,0.09141612775448782,0.0680841093997908,-0.03089086387695382,-0.03237074256592119,0.027191246317945495
EDN1,0.04789646513309646,-0.03022595193009897,-0.015304890449047906,-0.01571580313539743,0.01882801458622713,0.044615837149162695,-0.02620333379238439,-0.007663468328201126,0.03805971316353128,-0.03016776077238978,0.055445108864530836,-0.08960263190950485
ARPC5,-0.09182700964862857,-0.04134025020724539,0.005934599197746648,0.014079891416195155,0.06746184964677542,0.002772608040469486,0.040409697188649826,-0.038041550850263596,0.08746045746894822,0.009596023321787144,-0.06887061642726601,0.08839902153016416
GSTO1,0.011189430678455596,0.02893119458329465,-0.05504610314625732,0.008009466835879872,-0.12740160628127814,-0.07228997195309586,0.007231345749389893,0.008332369753181827,-0.01547541599022855,-0.036101122499001645,-0.04997227215963144,-0.015866113531055607
PROK2,,,,,,,0.00035795390440679836,,,-0.018315594096840835,-0.01719481662199023,
SYK,0.011663164641174515,0.029524782880719132,0.006041733577362691,0.019439460111190396,0.010108753419149154,0.036699907650344255,-0.00196900611840458,0.0955785013666912,-0.012398150751802707,-0.004308915527887924,-0.003797375627587336,0.02544875596828819
CD40LG,,,,,,,,,,,-0.020394491709128944,
ST6GAL1,0.010346873667492092,-0.01910004616638466,-0.06004576081018596,-0.036954714804444115,0.00023128095808913992,0.05072648736684278,0.022853101121923604,0.016262616181480383,0.005601237008138264,0.0632234265175358,0.06941679451595414,0.014879880530510037
WNT3,-0.033800919603471195,0.0314474492426058,-0.012287887810991117,0.011379410033664718,0.00908062522336394,-0.012008779929240187,-0.006117061373106601,-0.04710796156897455,0.005324078385927256,0.07338828363896241,-0.004682764041930904,0.07713435931421354
HSP90B1,-0.034894917350363076,0.0373676242179592,0.05330935866279519,-0.052427037704200624,0.06901326581417379,0.07430019031289886,0.005354545309860728,0.013106950459520856,-0.01385926713038515,-0.10574213386945197,-0.09189557543951739,0.04111027440633653
ZP3,-0.025350757643757365,0.07199213205350134,-0.02620700914164865,0.0716844665421766,0.006549197047972034,0.016120072112818008,0.02468751507224198,-0.009101847199042737,0.08518266569939904,0.0407045355943542,0.033154228074928876,0.0016331327200521737
ANGPT4,,-0.012059129268548678,-0.016892171320208257,,,,,,,,,
NRG2,-0.040517163415846214,0.014381985294041714,-0.012103105852471234,-0.014982283881439178,0.02380111520682169,-0.019270561916657665,0.05023006697498295,0.015647348424663907,0.0010270734181880871,-0.06527531906550457,0.14872951988423133,0.031443383027191955
MELTF,0.050334465570303064,-0.04168808513080958,-0.000728785855468831,0.016404584120397886,0.08312798128398306,-0.03362064882316375,-0.07784811798216344,0.09766164667541026,0.08709529206071662,0.019006454215770723,0.07216553390477945,0.07854435840774679
NLGN1,0.05818929996328919,0.009462671545638093,0.028271986773657262,-0.01917758257807415,0.028568078093429615,0.05416230964884955,0.00808789205440014,0.11959390266796747,0.08146002567162962,0.03150784977748969,0.02107777935542951,0.05362421615359664
SLIT3,0.06443469039115929,0.05413684045298069,-0.02442526036043341,-0.036334858294376,-0.030269204799900317,-0.05059059094989268,0.0065289692202282435,-7.914016745706702e-06,-0.038689427263996344,-0.004892455541079413,0.006997328165162114,0.04754768064710244
CCL8,0.06345945209999927,-0.011254968367955616,0.10554966802301327,0.0028845237175925357,-0.002754651624987716,0.028198047947902923,-0.0030105753264628014,-0.07783792694624878,0.013554681225758211,-0.030519010899132157,0.044323887915140796,0.0559094388397583
S100A4,-0.03675793625256435,-0.03412993577450998,-0.05464796701553516,0.05552094501853678,0.14283078928030135,0.12800314913298086,0.03228949221159557,0.08690502973946496,0.0807419903598717,-0.02722974259941011,-0.06880725155083124,0.0707979398352927
TNFSF13B,0.11713244633596606,0.002947990854598833,-0.007527916417160983,0.021219131399370254,0.07129402983745621,0.05321346141722387,-0.013124286714655865,0.04661714695802199,0.05280947034655432,0.0012432824599264403,-0.0159869372228474,0.05101500912370873
HSPG2,0.12483785716914982,-0.0343413730184549,0.009356453211073075,-0.04579699529549995,0.07995085059238953,0.10973361597305084,-0.017164749877291947,0.07803617624361298,0.08773499209901371,-0.019885393863649292,-0.059918221381408336,0.028101115745045688
FAM3C,0.0017971668178344792,0.0019347624265933358,0.003534563175980857,0.05924712423148849,-0.004766521706311224,0.05087030729804604,0.04676471901165455,0.025344807153035602,0.05001682053163158,0.022800492341465497,0.0038055418382850746,0.08239932317310669
FLT3LG,0.054972983765380755,-0.006206168303376598,-0.000850074959312991,0.013186691271551542,0.06756157690125437,0.06874595719007566,-0.02264105428950609,-0.009765524845192683,0.022142808069647184,0.12995451775055322,0.05426071660626777,-0.006528176417713656
A2M,0.04730848117401124,-0.0033709364563008974,-0.05541731031984002,-0.004319579214844424,0.035888653223202886,0.08237227678344153,0.06631204754799679,0.17472707029425508,0.006021921562232673,-0.023076572257300018,-0.06845795175367636,0.07803816070919027
VCL,-0.06818177688917451,-0.03502689472541433,0.020374965002508776,-0.024644431607291437,-0.017087383742831315,0.06433749065304022,-0.006373705103580671,0.02945455407410518,0.0696707603958647,-0.013656861365361487,-0.08247690656763096,0.06506294871162495
FGF2,0.016872791994907797,-0.018653881251912804,-0.007697111674366529,0.0008112822950910597,0.020677596382852353,0.047298588283979634,0.01932469571760897,-0.07323251877426658,0.09384475557400937,-0.018504002361355947,0.03310830157355553,0.1194366112675001
AGRP,,,,0.06153845561838974,-0.012377626052447853,,,-0.028605554941691015,0.00863509982229928,-0.013946454408664327,,0.04151277339980434
CNTN3,-0.06415820240368648,0.03812934414984986,-0.012399475795298364,-0.029035192336874828,-0.0019843272425744732,-0.040060800562729565,-0.010133106632203358,-0.032426009377510404,,0.024941939129174247,,0.05604172966673927
RNASE2,0.07930360336494306,0.03197128191465709,-0.03621522435556604,0.02204618644562975,0.03275431192938235,0.059836099257188184,-0.037587852906578186,0.141970088415248,0.05730559406273043,0.03135175817383383,-0.009375628356748232,0.08377932276007762
ADM2,-0.011580575125318529,-0.017159620847974184,-0.020589006554093462,0.10889272369766148,,,,0.015206666103247137,,,-0.0193833721718011,0.08964671431724247
GAL,0.007496350320224863,0.06470533347026108,0.00022577538873851238,0.059410763390610334,0.1038428068117467,-0.01983292768824329,-0.04621794560534198,-0.05692045420952795,0.020715604097806387,-0.03124551840419635,-0.01912276966473818,-0.034057910147629926
IL36B,,,,,,,,,,,,-0.024493791175799494
CXCL6,-0.009147178774387235,0.0400984951562125,,,,,-0.020639764747617473,,,-0.0181862591037562,-0.010990730693373025,0.12920385944240537
PDGFC,0.11210571157293717,-0.024859360167910568,-0.004768546629798642,0.029286715875070087,0.07668037497686693,0.07420384984352034,-0.009018798433075055,0.04123237309475825,0.08594890749338645,-0.012976208577099881,-0.013773217885677078,0.1016792341769766
COL8A2,0.04579252193155552,-0.04492196523675276,0.01955251471916015,-0.011423506796289498,0.11005968701779809,0.05146323137647838,0.003848504886338544,0.0601977860990753,0.04077118338886742,0.04856063995264591,0.05457763365981581,0.029831383862232084
SPON2,0.06872746085485858,-0.038686613485685584,0.03596192862611292,-0.0014433534756967408,0.018993236228728578,0.0679786411772161,-0.08487073451532014,0.144387079752845,0.0925473648734838,-0.038910424696985836,-0.04366542695370303,0.003740966582141165
LCN2,-0.03542411558666058,,,0.06520100182173015,,,,,,-0.0293655757951428,,
SEMA3D,,-0.012223036262942308,0.025491795011255074,-0.005842581081092923,-0.043988478849698344,0.016287174386978943,0.0730467535489511,0.03619857784006636,-0.03694897835017955,,,-0.033767360376034464
BMP6,,0.03247839243703608,0.042347686939790366,0.05221068970238274,0.07477608714338214,-0.014257058390934201,-0.019735606162249605,,,-0.02203344387993153,-0.01762903788179397,-0.01870526541192629
TIMP2,0.08936884368094548,0.022953634867312403,-0.05125532999862661,-0.0040355202720945395,0.08453102278704265,0.08722368033460837,-0.011149409752906196,0.0015938822690853033,0.020621579401035484,-0.038151266290132,-0.005013812270607396,0.11465524793702545
EFNA1,0.03170115172040789,0.025988372378525398,0.006151372254665891,-0.022746792408911816,0.07213655298394003,0.054016177694636104,-0.009092509434671507,-0.07531021464725011,0.04691862950585658,0.04188923686710292,-0.04325462673282986,0.05762027688629592
S100A12,,-0.017629057461977595,,-0.019140774298570796,,,,,,,-0.0009539871480577008,-0.01602701400536734
TFPI,0.056004760424173676,-0.01055199797070956,0.014949829325054724,-0.007281262418335282,0.09268428104514738,0.08523257675243943,0.03448316028151668,-0.016549992769032698,0.038048104711367416,5.4445410098920586e-05,0.021679078294354875,0.025496821420708637
GPC3,-0.015656463911961713,-0.034016097087466717,0.1202328192616428,0.06442907154914697,0.1659729079677635,0.0833797907189213,-0.004735457691979095,0.006855049886830097,0.007624719856779542,0.037312089223362495,0.011530802531083852,0.09906353371627336
NMU,0.049710835928174685,-0.02175178165757927,,,0.07656744213654144,0.005482359156223867,-0.00991796451954365,0.0778189237709339,-0.03503192871347293,0.08469627889381424,0.006231136244526163,-0.011773095071143226
SCGB3A2,,-0.0032400472980059205,,,,,,,,-0.009035447984570821,-0.017005015742759033,0.14117767063404746
LAMB3,0.09421740712376164,0.10627549770276515,-0.02663716250650127,0.020781464068572713,0.016811380439704184,-0.05295761305140646,0.017101888505553588,-0.06415255542227591,0.03135738916263074,-0.019029526027148504,-0.0472445301618231,0.007695585285713823
LGALS9,0.024234839092675695,0.0009156809053570909,-0.04730509414946256,0.007983728898064108,0.06568856344267932,0.08363427666871658,0.015683307773065636,0.01497840346845439,0.016680008240937943,0.016293132729871724,-0.0022462498371356825,0.018308584294310214
VIM,-0.08815106222258358,-0.018964752029492354,-0.06913934059858226,0.0912319249018336,0.05159384232592336,0.10492147988027117,0.1563629733608717,0.0063106163286494425,0.1894422754248753,-0.03978711627970675,-0.012144073767485176,0.07354364398697008
PLAU,0.09517265241291241,-0.06220005167513665,-0.0027056125901372147,0.03568717342747473,0.0960843759379609,0.11779299955881752,0.02249020101561468,-0.04015806688026869,0.15880324214569425,-0.019564304668941115,-0.08856512547825533,0.11463827988727286
TGFB3,0.05258781447921241,-0.006899275417352238,0.10980569206213836,0.034980094337424265,0.07983065451246542,0.037515314541618654,0.029044553346462193,0.08857125338000893,0.1869924594039525,0.05443255212744181,-0.06610664493229389,0.021775615777730385
APLN,-0.05315333473084292,-0.03345807253934774,0.011470198252441624,0.040185850797391426,0.08837864758081723,0.0757955319977998,0.020060366269577887,0.01011851585191171,0.08739171012003398,0.008928718694598376,-0.02340524830944548,0.020160647632243296
SHANK2,-0.06736296393684181,0.012845416890909941,-0.02451568927309332,-0.027602222126366812,-0.05125872738070103,-0.05404559379176912,0.09409895418718553,,,0.03479615702941236,-0.0010735765673300045,0.030080729628735633
LTF,-0.10618830811247566,0.02913936524796506,,-0.012759382362552236,0.1262303248078643,0.12767356672166288,0.0029123495301672424,0.13262486163852713,-0.02767242672633278,0.004032710492360216,-0.03661080368629689,0.11578586437624246
PYY,,,,,,,,,,-0.020008701146984945,0.006751498088933193,0.192232469237964
PENK,-0.05972469127102433,0.011245001962979125,-0.022231526713117244,-0.0458173551017936,-0.04490721521530286,-0.02801131987995063,-0.0543910442798145,,,,-0.022961007625405677,0.016704956832205648
CTF1,-0.024893839495790777,0.05871655590997653,0.009365337378982057,0.045073237522812164,0.0011243050858116036,0.0773476765758881,-0.002010945581865841,-0.0497344209171696,0.0020341383614641243,0.015540707833636378,0.06646611962977333,0.07766909574434469
COL3A1,0.0630030249088478,-0.012165250952658024,-0.004029629817035713,-0.005296804563594831,0.0816772699051021,0.115499205382756,0.027452461431480384,0.1305120871373971,0.12821063889254689,-0.07421040349412097,-0.08728194681837682,0.07251834597455459
S100A10,-0.06423935820536875,-0.00027380141519900203,-0.0460495592383344,0.036131600088388394,0.03427134571214091,0.10467525982786297,0.10682432718111774,-0.03831825722295024,0.16689611517710634,0.004599214098416225,-0.030118601193981714,0.012222055830484945
FGF13,-0.0225682159113049,0.019338882797368135,0.006807049679125665,-0.035476496561452665,-0.050603434599425214,-0.05917164902515439,-0.013372016569672279,,,0.027192125129770532,0.02316405069847655,0.035983477564470644
SEMA4A,0.03814292434799939,-0.02978157091655556,0.0013726010867940463,-0.010690774652145959,-0.07238611720778894,-0.008452667366606765,-0.08616872180964286,-0.05396180095968837,-0.021132903605322984,-0.025340738778557075,0.017450342084759127,-0.03412220678021238
EFNA4,0.07345110630186492,-0.04085623455852663,0.02887080982134607,-0.007123671932559149,0.040626287979613346,0.08958478846835431,-0.029309813728953346,-0.025540669036463574,0.11599772336296596,-0.03778210826231583,0.023097515261380687,0.06999513609836717
HSPA8,0.05675497277034679,-0.001139202367447194,-0.01823203758958761,0.0016505492173236134,-0.07117274426865097,-0.03660695273096354,-0.08539224036640769,0.09324779219481409,0.06922385009431503,0.05347300713829324,0.016222775087442076,0.007383901904414009
NPB,-0.02444295057263878,-0.011205448293416775,0.0768499265680786,0.0004869958645503365,0.018328920211347292,,-0.010610004216449564,-0.08700649701131707,-0.04599776738846312,0.00029237237743098593,0.025527352639909094,8.54042226422272e-05
ULBP1,-0.06115833170484512,-0.023505578314136667,0.04325740353347184,0.06406701042886892,0.08755962476394022,-0.016894966550930597,,-0.029824069780141748,,-0.017039502676086504,0.0019856395179723386,0.05154541173665029
SEMA3E,0.04559612486800299,0.01263982746378707,0.0602449927213695,-0.0523140272676929,0.14473870291356727,0.027394167395921203,0.023575551009144644,-0.06116756218810952,-0.01663845179315051,0.028329310520873868,0.04463694001460874,0.07114207781732301
FGF3,,,,,,,,,,-0.004094183513880213,,
ADAM9,-0.008753756593131974,-0.011411153487490385,-0.015493301139851883,0.009053484984021087,0.08023090795001855,0.11124575674305917,-0.006947722345904679,0.02809004709598627,0.06409408402133636,-0.01854133489687177,-0.03100318416194504,0.07510184304825328
ASIP,0.03939839140210183,,,-0.015289576147732796,,,-0.013358743922854334,0.026039522399680423,0.05607538474375571,0.05146053604354691,-0.005588664074950284,-0.008768542001298025
IBSP,0.012624979092245837,-0.012946384950216305,,0.042080952706111285,0.06377609958027484,0.0187445692093669,,0.08258313235991416,0.07981045241506822,-0.04306725801485682,-0.0653586916821684,0.10483803548521259
MMP12,,-0.011381071804007612,,,,,,,,,,
FAT4,0.027291816403792538,0.004301956534091148,0.06188895629639459,0.010568251487378931,0.023219821614512613,0.020015032260835397,0.060916898329898064,-0.0558806260353729,-0.04304012816855964,0.017509622360721424,-0.01915744576061575,0.13516594046642244
MDK,0.1268271726822362,-0.02763178135944261,0.005124042041256347,-0.02868282104808252,0.13411373547655195,0.07885162650245604,-0.018899054504590156,0.008923819663727173,0.0345801648105203,0.035832120336259037,-0.034310141006980224,0.021303244869762858
BMP5,,,,0.01997669868939022,,,,,,0.04928577631811774,-0.0039048055562585443,-0.03033697360064254
CAMP,,,0.015417757612564564,0.02873364418728998,,,,,,0.007648520902412067,-0.02508429385100571,-0.023401505134155308
HSPA1A,-0.056369673053977956,-0.01264628472113913,0.0116279394966488,-0.0663517444548154,-0.021573393346517505,0.02407696517038644,0.023465948103062774,0.06340779327098856,0.05416615631155611,-0.08462016747613897,-0.00805648819953261,0.04199619061401604
SOST,0.0070418493670633495,-0.017629057512842272,,,,,,-0.025733605730783208,,,,
SEMA3F,-0.007806323003390606,-0.00901448791691068,-0.023587412457869154,-0.0165835186945222,0.03928557601275599,0.05459673517644076,-0.02393583196191301,0.06567690691129169,0.12585116953133219,0.04336035107885418,-0.014941105389900906,0.05274424928611526
ARF6,0.0701272184636234,0.023364364721736097,0.05889669976456486,0.022188302270469355,0.07148716185890285,0.060319689829675595,0.047869174066647126,0.06568876328563711,0.0021226720301240516,0.01624498277589211,-0.0051797504883897005,0.05258768693434779
IL6,0.0076224680921895115,0.019954135835585175,-0.015712248620069633,0.0361994331613703,0.0008262248974144184,-0.01443263184067079,,-0.03981522801769958,,0.014816967579028398,-0.049241558137309314,0.05333336763970726
CALM1,0.023370358506130975,-0.009560577628337476,-0.06470649504103557,-0.041049149236061996,-0.12684559169104126,-0.08901282118970483,0.023757699826569046,0.09054935630185247,-0.0024504992106318007,0.04639319264308789,0.07509915000748954,-0.0692083614366774
VIP,-0.05251818568741591,-0.02628144125600892,-0.015008204915708118,-0.02591808209790666,-0.01492570590110894,-0.034376266895866175,-0.07978030068594169,,,,0.03656361056553161,0.007214588973322455
NMB,0.16738036455222105,0.03935899628062373,0.010348324616390129,0.0034608149241521493,0.07230078079879784,0.0252659862299753,0.0633431618394659,0.028703281481726663,0.1320944258676287,0.023508935201450733,0.05126788932149982,-0.013439300643595942
CCL26,-0.05478500632846765,-0.03745708743542251,0.09084801527390687,-0.014133207563431355,0.01648410671032954,-0.02139966305086913,,-0.07847634806106632,0.0058984572786811755,-0.040472599663754265,0.007088684596740041,0.06387175552086233
FBLN1,0.02726795511336955,-0.04199415626900897,-0.00414969318575463,-0.041231481104961845,0.0038336545249840538,0.04981391176461359,-0.01642330433263859,0.0060981273981526715,0.064812655736065,-0.04104116720914765,0.03532421705073354,0.00627880335856806
SAA1,-0.040405395348776754,0.009810743688452828,,0.035599149369493564,,0.12707258140700817,-0.003223030365989818,0.0791007712000584,0.05781854819964288,-0.028464976619357492,-0.02457551806888943,0.04160865600973385
MICB,0.06309465606715793,0.012678418589591572,0.030500375843717013,0.1196064075280745,-0.020978436595662075,0.016663312654392342,-0.003415303018687612,-0.08418031647894034,0.06746773652799481,0.016690235329291783,-0.013898543692256973,0.04199862706543454
MMP13,,-0.013466167651326457,,,-0.011844246245150616,,,-0.022415515789297145,0.0636203257064644,,-0.02296099792522297,
F13A1,-0.014042821516764349,-0.00042567573680546867,-0.01739291500143725,0.0259185841878149,0.08995017869413548,0.05869092210256321,-0.014589069295737151,,0.009928474309748886,-0.037992431130709,-0.03478247807773705,0.07202800475973928
CXCL11,0.15388516216206552,-0.029955592808082174,0.04416481937242775,0.0048623062554397295,-0.018599313309699703,0.0805994019893079,0.032003031817055994,-0.0989487994294314,,,-0.03740668755942942,0.08934899617416718
COL5A2,0.12056529264894796,-0.029810091287564042,0.05547565077875869,-0.04546188740369718,0.09668476543125233,0.10466328894376983,-0.00964078409784592,0.04327131949228225,0.1979274072353283,-0.009017885900462302,-0.07899399675211874,0.08439968153977004
EFNA5,-0.008849065773799448,-0.035961199688904315,-0.02330251695868775,-0.005194155528856866,-0.02202032957313091,-0.030878017935867218,0.07322585975781172,0.04071274347640778,0.06818539548968482,0.006159037792523768,0.07304713196624354,0.025233755024883415
AREG,0.03715661539571996,0.022282609895602257,0.00545736673703417,0.03478269822301778,,-0.03472656166434176,,,,0.0570370000306725,-0.013367606909326018,0.0424812377763735
EDIL3,-0.03123254976193929,0.02853091701598349,-0.035818833905692515,-0.015205399358157356,-0.07121643799237765,-0.07898716751084102,-0.03796742524766958,0.08510282136002971,-0.20271218058691903,0.011091008622773898,0.015029728020404894,0.0031549422915439712
CD86,-0.0033425266164442613,0.026718357318560364,0.008851283314071067,-0.021853694441201426,-0.029920711725764715,0.1030540252936102,0.05754117032410858,-0.018205249879094807,0.110901097703537,-0.03557785717312288,0.03825831929936678,0.07231882305067626
AHSG,,,,,,,,,,0.1781135354238552,,
WNT9B,0.10626116313417013,,,-0.015060925842629094,,,0.050017316334555584,,,,,
HRAS,0.02755628868933555,0.019877917552040422,-0.0025517953271577457,0.016040029529878635,0.033936462075993,0.0022309651465721374,0.003252512891928708,-0.06919462378397902,0.018584518707863602,-0.08979024655362663,0.012157870774601868,0.06607484003243157
C1QTNF5,,,,,,,,-0.055520177138596284,0.05609940910077041,0.011583776245820908,-0.04670409067336981,0.054055045740606836
RLN1,,-0.011724781985055577,,,,0.023202135435115984,-0.05224412178041729,,,-0.018838083467630686,-0.01804498731725834,
COL4A1,0.09733299418855693,-0.03155896332828505,0.04353485238945121,-0.015694445871832375,0.07976237970562584,0.11377160146249037,-0.025955678740905243,0.11658735808016679,0.12189731285909695,-0.045327632796655005,-0.07948957024828988,0.05135691060861153
CCL3,0.026304144672892008,0.016390377354376363,-0.02986935976559078,-0.011818070416319125,-0.006126956242167728,0.04934227082122293,0.06705910055269816,-0.021915930182346947,0.006786084553637921,0.01625825967059068,0.08494150768182897,-0.10347492604239905
BGN,0.059455578748014264,-0.02172501740659676,0.019227541500809044,-0.009495371092073204,0.058243044883942996,0.09143930813433036,0.06075498281773524,0.1285367324208143,0.09292685081724243,-0.0660072960733467,-0.047232158230861646,0.08231312230540301
RETN,,-0.015803933833801385,-0.01170268061434079,0.09084655313132745,,,-0.00011473945410499586,0.0023415392252770146,,0.00743369957627555,-0.03134100693801292,0.08621181189604497
S100A9,0.09264557349551684,-0.02133872911649997,-0.029614649489296537,0.11489917279850548,0.061607387117031086,0.13967262382270168,0.0026725446256752015,0.03194199266360987,0.039059391152682074,-0.05588591484843248,-0.01683870858930043,0.03167977773462051
HCRT,-0.003087634227154926,,-0.0038318665825975502,-0.009881008581410123,-0.024214559964188864,0.07036471324865018,-0.0052025705818067175,-0.012855434411524019,-0.019142975131874688,-0.049664796987357374,-0.022230292306396424,-0.032339672213103195
FADD,0.003439162312837176,-0.008530511199350338,0.029515210677308373,0.008860970374404241,0.07738697304004238,0.07712724033489513,0.06493104426434174,0.044807465333295944,0.12586017265202337,0.03799185584138263,0.0004092079532661708,-0.004023260676824707
