,UKF248,UKF266,UKF269,UKF275,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916inf
RLN1,0.032963034094553686,,-0.008244842017107111,,,0.013868348346319065,0.0272841789684022,,
COL4A1,0.04146775043054386,0.10735331330278941,0.16177277172697688,-0.0679054675683113,-0.05372794883491008,-0.014992561360225197,0.06376831282052124,0.04980386178206308,0.06939756338875784
CCL3,-0.022173177940609926,0.06611763480419414,0.08310909158874243,0.09117206406728687,0.012965253016495433,-0.074644523706821,-0.007192313624533655,-0.02146946950755775,-0.023414905621170226
BGN,0.01915148615661506,0.027741036120441362,0.07887970913368847,-0.026789148548037815,-0.06011608830735938,-0.12322101183755972,-0.034230982402740334,0.01675639689140352,-0.06109591209048762
RETN,0.016311095072167672,,,,,-0.0005415615498350139,0.032389832835746736,-0.029455941706663217,
S100A9,-0.08577184001037144,0.013712214977055099,0.1823306767870623,-0.010749352927557345,0.009242824919825598,-0.1283871546967368,-0.028913633124776385,0.03859020733096851,-0.03645476820107173
HCRT,,-0.03960382933640035,-0.013998809507021781,-0.026725589711365526,-0.019204328064819826,-0.019499016723880512,0.048397669463126174,-0.030412659981660775,-0.045801402107268144
FADD,0.030772079135672516,0.011262112707228964,0.11386432409135577,0.05101388130875756,-0.019586434714420512,0.020903765465425966,0.1288962897565351,-0.011392574594743864,-0.019475896582571945
ACTR2,0.030661255239584084,0.028449983380642526,-0.006112331644625936,0.02474818620663345,0.0395522313963987,-0.016163576249411782,-0.06862428422114895,0.0128876310149262,-0.06222639119367537
BMP2,0.030188224656760018,0.04731419483196178,0.080908431161124,0.005289963782121189,-0.05131890963750096,0.020267648161903816,0.03813420752270604,0.030362626467905444,0.006301301576219972
PDYN,0.04542703334340155,-0.044603503110478816,-0.09966720460522795,-0.009463173781863643,-0.022525115722124314,0.029862047957572156,-0.0029483776025653373,-0.04430750426248847,-0.04979683960313791
CD55,0.029366525961704276,0.050134226886577045,0.0041976825610609125,-0.012757962350236633,0.03698398075559433,0.024937630225249544,0.055228868239491684,0.03169499066451707,-0.0632204980738423
OSTN,,,-0.018699066579912726,-0.006447858222613851,,,,,
PDX1,,0.02425625593221611,,0.03815668205265979,,0.006621397865954802,0.08684842811955175,0.002467760364972611,
CD6,-0.028287356357949142,-0.022670463129435187,-0.024217099397521855,0.00047605707761793936,-0.013331343061933116,-0.04889901117094901,,0.011821918772165513,
IL16,-0.017866154979127392,0.03728132032624487,0.036411750436101925,0.04026151589202881,-0.031588993400088326,0.04671239123273781,0.11387512634305069,0.004693505014655763,0.07885255657006175
LAMA5,-0.026669528028393497,0.01424945322119108,0.0945367923403581,8.761114427303984e-05,-0.008968704466377205,-0.06645037547401092,-0.10981942026834754,0.030598427196777456,-0.005673112869011528
RGMB,0.03769002524626152,0.07304200625826272,-0.0006627209199798989,0.07753135487719857,-0.06566793905600145,0.03192550867260327,0.025857187955900886,-0.04620057101613972,0.017183332060433806
INSL5,,,-0.008033516685755469,-0.002528315831157465,,,,,
IL12A,0.0183660394370277,0.030219020154608364,0.1328369816540596,0.021171440630441914,0.020476639623772473,0.03380528889944122,0.050634060824483296,0.005543481995955804,-0.05233307129452343
S100A8,-0.05412886476418323,0.05221882149173131,0.18125233217214543,0.009679355638911718,0.005312808015288423,0.018535402591536996,0.08395233109563369,0.05610038985250033,-0.08980678080492673
TAC3,-0.03490530112277622,-0.02885526266253805,-0.05304243826263375,0.0056245853755684284,0.056915401438123646,0.0080972160318197,0.12195026764034414,0.022221873229760818,-0.04346156000053326
TAC4,-0.0003421568414569626,-0.024874785667264303,0.007725526170971578,,,,,,
MFAP5,-0.015138664258549058,,,,,0.03283625849148062,0.05399861003490323,0.019047430635700205,
CXCL16,-0.04965144139390315,0.06463081644134665,0.0594262538104806,0.014992909106121628,0.03565990165513858,0.018014199341452493,0.04984466059435129,-0.00025718335060067465,0.11702020382377398
AGRN,0.07827327818467911,0.13118153905221275,0.12355985612975073,0.000748736819320702,-0.02001558743029037,0.09302963877057566,0.13262988668553016,0.010573389790634121,-0.029927646601203277
COL4A6,0.016096595975809348,,0.011672916446496002,0.056698107802378696,0.04971041594183237,0.11238265843448923,0.143267285256009,0.025941275091462348,
FST,0.012371234649372542,0.011126051421359655,0.006978083076539992,0.03885712515391736,,0.034653870002508275,0.0638488110291498,0.04763491516634194,
MEGF10,-0.008308212310555079,0.07193156518328155,0.028855792362283562,0.032548621299928214,0.023386307141503054,0.07869806820952886,0.061841787447524145,0.01590746894899784,0.06267453389849824
C1QB,0.043683750861281546,0.010562899743258166,0.18551972787165713,0.07482488317875716,0.012471422788952016,0.1056808122535665,0.19937387457376365,-0.011645479564407873,-0.00898250242584781
HLA-B,-0.01700059726487349,0.014200474615070301,0.17560352630785406,0.12883404403033144,0.011137639490808612,-0.09985755424564877,-0.10343630766032276,-0.021964115345791558,0.058856329042775844
PDGFA,0.0363639891658242,0.012619286978878218,0.01969704536966118,-0.016675933324973944,0.0027207222659039205,-0.05248320225266013,-0.1099605573536953,-0.04747969800101247,0.07179043518211173
LAMA3,0.0003661095505234256,0.011621195690320581,0.039772268390518416,-0.028673980253949394,-0.025632483595829314,,0.07726973040648077,-0.03269221233729773,
DKK1,0.022732071565281776,-0.02052703383159996,-0.034472448531766293,-0.0029973889445446557,,0.057713254776124094,-0.04825948510129804,-0.012550532880898913,0.1261105245290656
INHBA,-0.03593666652272943,0.0010077120014237804,-0.04653541450457351,0.014971754024834933,-0.005340386882503149,-0.03283629354318625,-0.00735322960719559,-0.04666822998772303,-0.00011568898691703671
IL7,-0.03633579099052438,,-0.003636611728917215,-0.02195188131877508,-0.012934684976481406,0.03238208452490762,0.05949342256940948,-0.01023173658513093,
FABP5,-0.010455276146973861,0.0771363606702765,0.044400539608511785,0.04004134069874844,0.02900858528285843,0.037607524075848074,0.19063901468694758,-0.06120315417004091,-0.09258018933688753
CCL4,0.045941694665889245,-0.008146994899363194,0.06823027024929172,0.07145287739048796,0.004403532789242295,-0.00726360111846645,-0.03067286758487625,0.04252378765659778,-0.07540449585323039
FBN1,-0.014784430222854373,0.05673432842087177,0.010563505474200133,0.07429104204476195,0.01990021818578806,-0.02317258582325991,-0.002719438253628976,-0.004421693808281052,-0.03364037616010167
TCTN1,0.057269612643611974,0.03293080533606926,0.09847584266970492,-0.026292045380237,0.059562626043744106,0.04996169209195003,0.05709981848652278,-0.0071026200733324526,0.07742740848879805
NCR3LG1,,,,,,0.02770601823322903,-0.012523275708128034,0.08476882095389078,
BMP7,0.03783320152649784,0.07308576945808681,0.03230478768584018,-0.0030094552102026707,0.021288253740070904,-0.013088510604170425,-0.019136295297043193,-0.020254067407671616,0.042363673222852005
NLGN2,0.04844928271442703,0.07512616504509073,0.028294530691154108,0.06290917256018377,0.024710312171498185,0.14329965057988814,0.07880395438344259,0.07740655842736605,0.0033882360958620793
CCL25,0.04638161324168283,,-0.022455044388623654,,0.03150405508505306,0.01957353005161751,0.008676750980013196,-0.04927467184539351,
NPNT,0.021770586273026866,0.053420180903305345,0.11135962978295605,-0.10216114460887336,-0.002065827316907888,0.034411357593642715,0.15923983027746527,-0.02159816996382398,-0.00564619192740528
KITLG,-0.02326449830815496,0.062041023284084174,0.09051811731834684,0.02534706785187199,-0.028852300594564676,-0.03882757809904785,0.03540594752345098,0.001625299525820619,-0.035698687013323384
MADCAM1,-0.033885406700663215,0.04201225683496384,-0.01583760761494389,0.015681700999604944,0.053113040740915725,0.08677762330332967,-0.009829973393623284,-0.008450331828268591,
F12,0.048616970747878255,-0.010548295952918034,-0.08907269128903458,0.05193000813797937,-0.00606292800941084,0.043691664880442904,0.10301742386073484,0.037893186558602875,0.015396991060210983
S100B,0.11727576273705935,0.10122862310155767,0.016265232927242666,0.047237871649554064,0.03438778946067955,0.18233125269026607,0.25742860732789563,-0.04751676218284825,-0.0064807693158834565
IL27,-0.02140673609732245,,,-0.0006527183225793037,,,0.08069385060450542,-0.0020833529746692014,
CD99,-0.0636474342759514,0.08866939570469375,0.12412204467242395,-0.05427254168653402,-0.02240770146275398,0.0740267998453235,0.15320931937464244,-0.0007436228449933875,0.0007935024187628747
PDGFB,0.05951142758370333,-0.01502066950395044,0.025358184562245006,0.07641452319947928,-0.002854290057219082,-0.04100378289345167,0.023321839636232123,0.037492785636088925,0.05867650474323338
CLEC2D,0.025815407644850272,0.07956768101022267,0.058827754058186264,-0.000776538463282502,-0.012366994943620115,0.03955853999928128,0.15275171379406338,0.02648025625856909,-0.068912869289934
F8,0.0019475677671112828,0.016052170371584153,0.0708660372921791,0.01991315701827195,-0.010572183254990413,0.05089432020719913,0.11024468222291214,0.042253656992723404,0.04652314719074445
C3,0.041609844101683974,0.02305562092385356,0.1730330288561774,0.09430764661312528,-0.007442181274294982,0.0179480479452797,0.07392996841857588,0.005033293518985939,0.03608539105295749
DLK2,-0.010700488626713349,0.0886406084857584,-0.04614751979757302,-0.04114996172748165,0.10132931704747904,0.05133429849120191,0.0985638842484023,0.052793591277178205,0.031401283913725125
TSLP,-0.008439062771590223,-0.025570315322375924,0.09681138141590787,0.011699731579614915,-0.015053811100730875,-0.013973900528003794,0.006456251892444035,-0.0041964709541054595,0.041327347587894206
OSM,-0.04416124112792546,-0.017628571554441273,0.06580336235302256,0.04758721174791463,0.03985524019561013,0.016402064147033373,0.09041940114891336,0.05412116423885304,0.020488360343689112
PRND,-0.015717978431873655,,-0.019545212733665673,,,,,,
SLPI,-0.030790655179778692,0.10197945992301002,0.1869792448321569,0.07639427197471413,-0.03524733837416487,-0.0962998612607261,-0.09914246413281787,0.03838642321033248,
AFDN,-0.028928197372518432,0.014322222150228082,0.040330421064884235,-0.04972746284575486,-0.0031023030488006235,0.05172214366340547,0.07035615943799291,-0.04088363151578871,-0.00195303521370791
KISS1,,,,,-0.012799908205911738,0.017117327041420747,0.0145605272928027,-0.016413921340239716,
ULBP2,0.028692411286622824,0.054551186135197965,0.09708551163160466,-0.00030511296526367624,-0.020920383370005003,0.09946136071721781,0.1616854465764708,0.002564425695776101,
ICAM4,-0.014123223480302486,,,0.011491600724620778,,,0.04033774380125144,,
TDGF1,,-0.005183144641856631,,0.03251749637994121,,,,,
ANGPTL1,-0.008060905828864822,0.04108545088393635,0.13464632483700906,0.015956991933314055,-0.016612046073114686,0.0488554992471691,0.10607643857621955,-0.04265573054379093,-0.05438119736215086
LTBP1,-0.02615740435622602,0.02360945436214717,-0.026806528993123472,-0.0268026554642274,-0.026660219598068604,-0.01237330997357263,0.029744173744015723,-0.04721991949361858,-0.048863536484344605
NTN4,0.031593949187841974,0.022415312226222842,-0.055824025613254724,0.012318084155022708,0.07267427155868747,0.15021997500677808,0.12624677297249803,0.018511290002983672,0.03849464502568656
APP,0.019401130948794428,-0.07100376818878074,-0.13897929708288806,-0.03921731853782804,-0.001478922805041973,0.006966402300865002,-0.08728235806802703,0.041104482695850555,0.02653333997276513
RIMS2,-0.003412607388470776,0.014110009753754217,-0.06993077804969658,-0.026257463320114117,0.04761561849372323,0.10095628779232832,0.00302491886632095,-0.02010260329640924,-0.014328753098923916
WNT7A,0.050796585644312005,-0.003983950472493531,-0.0213171819742406,-0.06589729764816002,-0.002388737350521674,-0.020524283405996664,-0.05528660844362273,-0.018188232940149936,0.027152098234159983
GAST,,,,,,,-0.04439558133967462,,
GPI,-0.05699124188201917,-0.06247226274629485,-0.08328872159116929,-0.02121168443661938,0.03187332584356057,-0.13792722145007555,-0.18350339287904244,0.027863777593759503,0.02700437119488189
IL1B,0.0076931575011904086,-0.022839059003038505,0.14791855074117868,0.10001144156274876,0.050117649505006794,-0.06496582462602336,-0.04769648329892777,-0.03643353081949563,-0.06955990979113633
SFTPA2,,,,,0.022565330676315252,0.0011302084120720802,0.11678107811075385,-0.008311838577936959,
HAS2,-0.04796260645553,0.1024805070902197,-0.010914577729438556,0.005289782006907402,-0.024273428334706117,-0.012481334943685363,-0.05973603949585356,-0.008531951029599189,
IL11,-0.02140674160133448,0.08741100603125047,0.04741226632203175,-0.015643987162338533,-0.011520606518688437,-0.01345266477313181,0.037800176393365935,0.00960655765651903,
SEMA4B,0.0688661891359574,0.038825831703419404,0.0912147314556817,0.03396503543131442,0.05467656964622617,-0.011854177106472283,0.03123643943966276,0.029579897004415042,0.0956197051997766
FGF12,-0.026371668529506592,0.057567819735055446,-0.07696828387300014,-0.015249500440846863,0.05005886630870928,0.06556231095641973,0.06422730951683546,-0.021511061923728404,0.019060456477506635
CP,-0.03688837060369253,0.05557488456615101,0.10554858613604101,0.05298130858976055,-0.033036481262778784,0.0019752302291349316,-0.11467801646381315,-0.05495634194501793,-0.03717048576300976
NLGN3,0.12043176949729838,0.08294554911577987,0.08664216808042322,0.06298686009655237,-0.0034861851371899523,0.13088927601396363,0.1270708792508207,0.06805397460290259,0.022977629002497196
GZMB,-0.006044564654387688,0.031225027846382605,,0.046196684029062275,,-0.050720590571779724,-0.025271624017285464,-0.02855092802412011,
PROC,0.01964397410699511,-0.025772416193780637,0.1083112160761683,-0.011325966429250212,0.020362117872226332,0.021610323401992395,-0.028391311185284082,0.028657817294384852,
TNFSF11,0.008927651914117834,,,,,-0.038487041780629255,-0.017514629719234037,,
AGT,0.0291400079013593,0.019250705659469933,0.0989390519539404,0.03355400015506145,-0.013238090368289478,-0.0800687166935731,-0.04420908830383528,-0.04177397212234278,0.00768595738082762
PTHLH,0.01358941436004535,-0.04855225671050441,0.009211288263102932,0.00268968460424812,-0.011670051672976696,0.05865120503800191,0.09348345389995105,0.01362663645189983,-0.019380624358633792
COL1A1,0.044176114243582636,0.0867499248565028,0.16387444694050593,-0.05651548428992781,0.033841524799735435,-0.08295872565116326,-0.05776721316161627,0.01027889760286538,-0.038447616720757326
LAMB2,0.07090903279567413,0.03718716027393145,0.07483777397189571,0.025055651674757224,0.02069041177385991,-0.05137838899975547,-0.029397382467557482,-0.053095112899153175,0.027071385118208512
DSC2,-0.02431002497758475,0.06223139343410021,0.04633395898762432,0.03721519773633138,-0.017715467892369142,0.06727807665045567,0.04442731944621846,-0.02329966198762001,0.004447093956247373
WNT5B,0.01473483824899762,0.04186225597402395,0.015137847593741679,-0.042340403851837044,0.024805698976934912,0.06646407347604291,0.09829249349855389,-0.013835998929725852,0.06301989578320369
LEFTY1,0.00718312515772428,0.02525746171164167,0.050472883071871796,0.03469822602129027,0.15813519901757514,0.08833217055919171,0.08084394126377271,0.01796640634872364,
FGL1,-0.027494761454970353,-0.02173841342539581,0.006471973480812235,,-0.011816200457286216,0.09554829051319554,0.09741300885478855,0.0006514238686633617,-0.03949199000236182
CXCL5,0.09526590381319387,0.08340238526990326,-0.019336917148261246,0.020347649242693545,,-0.0645754489938672,-0.014544950273954757,0.0012842372243828883,-0.035160576452226984
S100A1,-0.0006183443219813818,-0.06388504183190574,-0.10045350004814398,-0.06946403717559092,-0.012174921281208789,0.09323339257117357,0.16591346641383684,0.003616020213377644,0.10103913101476455
C4BPA,,,,-0.010943259013144446,,,,,
NPTX1,0.0013085324125173192,-0.09936724916984901,-0.08094057438698501,-0.06906064356789064,-0.015171337160520828,0.013250850917096497,-0.026838641267721293,0.030947829990434092,-0.014640582731063074
TGS1,0.03056763422108671,0.03846490877843341,0.008173065810145303,0.03384011205927569,0.04697453072283423,0.002679815251456145,0.006275291104399452,0.03752164030051587,0.08965035493368709
SST,0.01241795324847341,-0.061449871570821324,-0.09054611704234213,-0.01592321227087706,-0.0007929878968672283,0.035758664745407606,0.06947465733316419,0.011798108132360671,0.06827688178622754
IL34,-0.025805706172405823,-0.044396885773210944,-0.08509411993440537,0.04900039348926204,0.04476729038300045,0.0239183591772546,-0.027640712627655873,0.024623965535752433,0.037689515360337156
DHH,,,,,,0.02985473014680966,0.0440574829995582,0.0419725995903926,
XCL2,-0.01627777002512033,,,0.05570078525715499,,,,,
RSPO1,,,,,-0.010906653310117486,,,,
TF,-0.004628312799585622,0.10088738686545409,-0.10831918214724412,0.02723954995621027,-0.026644784966828695,0.08767264914403014,0.10521387145615856,0.0044135917732772735,0.02891330918571445
IL33,0.002920730745041637,0.0014441028592272452,0.0667266434611093,0.0814989701168742,-0.013078674689050964,0.03371253198066201,0.015956783899963124,-0.03829446696446148,0.0442161260802599
RBP4,-0.04790420435727261,-0.058350432209898696,-0.07136743905123784,-0.03205153748873207,0.059270538974578214,0.11796141263032962,0.10930687531607101,0.017519751977373616,0.038097638451065396
CCL19,,-0.02317717290735365,,0.02601431642810754,,,,,
CCL20,-0.03688386886516071,,-0.017815501333880414,0.03004426928144128,-0.010747944497934375,-0.11271567608789962,-0.13888705075686283,0.02123181366447867,
NAMPT,-0.07366088272007547,0.01463926548488948,0.1091190047683105,0.046518515667612705,-0.020025227635937365,-0.13289102307373904,-0.13986430306021627,0.00202676007809374,0.003317579753352883
