,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
EFNA4,0.024123662106601138,0.02488688582772636,0.11212784213557947,-0.00518019646662251,0.007353306166396145,0.046537714673939,0.04364492938767912,-0.001302299812065956,-0.05109974569729278,-0.054223039918458456,-0.0589876988864864,0.05024356926698203,0.013316287762055923,0.13256336520038073,0.0634097077104041,-0.021218490193072134,-0.0053425059081821874,-0.00047520859089115585
HSPA8,0.03656658346312326,0.030040224292805097,-0.027558737961026994,0.04909108557146598,0.08508914607795072,-0.051795675184932666,-0.04231582720447486,0.030286523696408336,-0.02189103262204565,0.13613035087028702,0.07519429988507145,0.019823539960249974,0.04760216748418513,0.06404769546581804,0.04068614092759095,0.0872535217408835,-0.049752778868347274,-0.03736532686250057
NPB,-0.015939525742805424,0.16191105221649194,0.03168089669793044,-0.013126404459998353,,0.02294693503310381,,-0.018430745597434867,0.014869465390183887,-0.029729975802190566,,-0.02722340229363355,0.02877180315676502,0.011480679279153564,0.01003421931297527,0.09555897563316582,0.027919997110199803,0.03953227863028364
ULBP1,0.03037731660452289,0.00837375054510241,,-0.022494714457323015,0.23566429233241207,-0.025667473594394086,0.011422521174933403,-0.018954209801662746,,,0.007813320975125554,-0.03490649281554315,0.061471627314127,0.1268078518280763,,0.04336812903320598,-0.04208442509915368,0.044946249694460635
SEMA3E,0.007953803294017878,-0.03558371649349853,0.02487831867758704,-0.020890590511344714,-0.021634015426727295,0.09328135804266287,0.006405387119653427,0.005160523694052361,-0.007608295305208623,0.03804679270342819,-0.029826472410063573,0.23511316864560405,0.06052265632275951,0.05731905356693005,0.01411677438694161,0.04384636372671573,-0.012296855290638486,0.012366763846110376
FGF3,,,,,,,,,,,,,0.055850172532228244,0.099033936071484,,0.034291959074447584,,
ADAM9,-0.025212259111730254,0.00972714475502844,-0.0020336846705471838,-0.05030627647450904,-0.05327486491654174,0.0557805024669953,-0.009444403835761984,-0.045419923930672526,0.00472978295696521,-0.057109078033307975,0.01567679398240402,-0.0811193895023382,0.01926410884207081,-0.06231144519409891,0.009160441214903827,0.015946184569861615,-0.010993553885528506,0.1312185528125364
ASIP,,,0.03909101062441507,-0.012091701198241656,-0.023291302060584364,,,-0.01700165823315467,0.045160268890194304,-0.05976089504294923,0.00788706011453937,-0.02328409242187704,-0.015368516644692297,0.04509129326101227,0.05084889813596565,-0.042327252469538806,0.08629788347294226,0.01187548149863421
IBSP,-0.04347556908700062,,0.006881318607390472,-0.027467221351525132,-0.031064394691269762,0.04508835368980077,0.03334588587196799,,,-0.13120119095620345,0.0563503332706712,-0.09596038964859996,-0.04176332081853021,-0.035203856753232746,-0.021569883261850838,0.02596176031162771,0.08579406496982574,0.04539487077002164
MMP12,-0.016189346668733853,,,,,,,,,,-0.022763162338296162,,,,,0.019756864621032304,,
FAT4,-0.045938278959143264,0.05958826242627851,0.0054428858300579535,0.0014812848261527459,0.07056447451302936,0.030039406791396366,0.01853300520045142,0.03401062553436211,0.0354059918131862,-0.0651976363610163,0.005084352507994318,-0.05551479691474727,0.05385165743923253,0.005336252030280379,-0.044285163440558724,-0.00019039188858050135,0.0660060818263425,0.08359423209205595
MDK,-0.07627125791036368,0.016231487016004107,0.05796027229949817,0.04066349327476304,0.06490855426447416,0.03858251133335102,0.005310643013766404,-0.027573586952586597,-0.020497317978165442,-0.0409888171373324,-0.00045320248023913377,-0.036061460463640414,0.04843992554294271,0.057476526742660024,-0.06524069870162003,0.03152806524556755,0.055021288155591756,0.0874984547145244
BMP5,,,,0.05336663866867062,,,,,,,,,0.0816733265693811,0.09499597722525151,,0.003290231860793678,0.09558358845913092,0.06701999909361538
CAMP,,-0.0109664793547056,,-0.023485749347939382,-0.022814703583778972,,,,,,,,-0.029751481311380477,-0.014064407009210564,,-0.0032305336687639997,0.014705845099306065,-0.0022879208250863627
HSPA1A,-0.06596107177773987,-0.002829634461271064,0.015481982655474028,0.037245928827396385,-0.03503630890098804,-0.05287667299541316,-0.015015878507758668,0.009774897991693,0.04699912944189996,0.008580071943416867,-0.021404883982237978,-0.12268637314430711,-0.005173126869585105,-0.12377880617864445,0.039479037255169214,-0.05021815727507049,0.005833451837403595,-0.03063783533604481
SOST,0.0020787164585122993,,,,,,,,,,,-0.04112157451344053,,,,,,
SEMA3F,-0.02006598257312584,-0.021772643691068162,-0.0029925974948446835,-0.029439703330186497,0.005225909632543565,-0.02673405502621996,-0.015498699167723716,-0.03674714647931652,0.017272105880718494,0.010793714102412888,0.00570901839855699,-0.05080175477694057,0.03909287548384937,0.06695130930928345,0.013396550611334147,0.09060021170911206,0.09480551800623115,0.05610180258198983
ARF6,-0.0038084954463192097,0.019302903414105566,-0.016286424613079564,0.006192851535151479,0.02604398897944041,0.05779810061516048,0.032681279503043184,-0.0281799819212731,0.0028208526205568602,-0.02010374134672908,0.02039304473619867,-0.003788643731625294,-0.02557062902208563,-0.005314367139145843,-0.01027581299206583,0.033710291339677664,0.043408403594983845,0.08362382973317228
IL6,-0.06856655906019264,-0.014503379351223585,-0.04952326757221782,-0.034253551771211026,-0.05603750293909399,0.01388825852972508,0.02764469411422447,0.0013341954195940163,,-0.076768455078678,0.088493385792789,0.07868964298277024,-0.027565482209333237,0.006827998486870458,,-0.014855936292928954,0.020521605055056392,0.03637307661943477
CALM1,0.05078494710038998,0.033912079861956726,0.07204439869404382,0.021999672232541505,0.12489481088960208,-0.04871955567472372,-0.016493888560862435,-0.02694813934714612,-0.043751918012828545,0.22808490246539553,0.038798579658967845,0.09503141297966029,-0.02314585646914452,-0.03100166968604664,0.0444971490919545,0.11023444173272832,-0.026641210651805688,-0.02007450378497403
VIP,-0.010847796675096208,-0.024979729147628225,,-0.020497213351846573,0.08487783957266141,0.045152734370633926,-0.0518537265606464,0.0061672044084686885,0.0003343771488905077,0.035863002165513656,,,,,,,0.006391035722651902,-5.501753678896868e-05
NMB,0.05868334829461326,-0.018012641303731775,0.0337705739049688,0.03859127913823199,-0.0016521669498248666,0.03598406935383703,-0.0010880235928996359,0.0337742295628611,-0.01407210342577938,-0.10578684695012258,0.00504353856107307,-0.06201566169340127,0.07677669465339448,0.004319504896489736,0.011333542769780209,-0.029344876329714224,-0.05869470863919102,0.04431107472692372
CCL26,-0.018314966230710276,-0.011445485444799312,0.037989310071893316,-0.015046584906621308,-0.025116720426198568,0.06183635000595993,0.027013853581645254,-0.01147404504791369,,,0.004387871017406066,0.15258082749189192,-0.03932961068744599,0.033587182853448014,0.07890862542622044,0.03231611255388555,0.16399477102631202,0.13387602034463814
FBLN1,-0.02653457657676377,0.025658749379210744,-0.007668005380490605,0.0003571140766408893,-0.01845650982545635,-0.007931607616297949,-0.04425081363928485,0.0075465477727504416,0.00210483760427251,-0.05265861448302763,-0.002407036854738564,0.038646758705557435,0.011059452131246449,0.007881811561956461,-0.03669912794534664,-0.035117815710626187,0.07455677856690024,-0.0350214318364446
SAA1,0.011335054275372682,,-0.011310494991483653,-0.006482767506356976,-0.10678660196910747,,0.07687423488655072,0.014445646850000262,-0.02082949261205495,-0.0897643517357681,0.022985393275153913,0.043713349480313766,-0.056430472061594204,-0.04745695105185716,-0.047848669219429686,-0.019176963548499012,0.0043968118998373865,0.07262520492995396
MICB,0.01907722347142174,0.059247604202035564,-0.01954303089082401,-0.034532917653579784,0.008617337127146131,-0.01816663259697235,0.018232465300106103,-0.029271208709595507,-0.015823308163280713,-0.055810539828739285,-0.029840263204285598,0.1631887725820666,-0.023381450066708893,0.027291107541365583,0.028416550477834847,0.002183399555661928,0.04532909144565504,0.04257391888222254
MMP13,-0.01915535374531653,,,,,0.025859429376985127,,,,,-0.035211840455921906,-0.030547230837037965,,,,,0.032247207370718976,
F13A1,0.029897070111144137,0.08483176739694778,0.0482670322947287,-0.061027506074217995,-0.06852105852772648,0.07993399102824694,0.04494505435233265,-0.02918043903080058,-0.03348569365360486,-0.047797259405819185,-0.027583938053734883,,-0.03605329897879909,0.004548018854334586,-0.004850712696677579,-0.005156925886393048,0.02497399278515224,0.05183100617053531
CXCL11,0.0020402148793512553,0.08100841784801147,,-0.012976424751322909,0.03101890928710175,-0.027290366702077868,0.001152296939373052,0.046541988117608034,0.02617906760195529,-0.030434076406802686,,0.03654798739310988,,,,,0.02359703138009772,-0.028579432518768204
COL5A2,-0.034744431017014556,0.05697836100194578,-0.0401886666141163,-0.013089846460665808,-0.0897815804040483,0.09343943888584945,-0.02500990106407812,-0.02118230884307797,-0.007110525161298009,-0.023417157439810696,-0.007034892835733871,0.009349728150516401,0.05306770452758028,-0.005680569690524199,-0.02670655330346532,0.08565946503704275,0.10109555487993342,0.12268922611682538
EFNA5,0.04373732173496469,-0.021509667486961623,0.02153650203679584,-0.01958261361817892,0.04320930621162782,0.045942193387175485,0.04459913227875712,-0.006295576887720434,-0.03477250405429312,0.15775195880619683,0.03179536078544931,-0.04067236757158563,-0.026703014511325656,-0.044254339647231654,-0.049474062164222975,0.05819981417265536,0.002249916000697223,0.10362039391259445
AREG,-0.030540500394821545,-0.031111232993040954,-0.06482409474441966,-0.02071948881366913,-0.054884886437965255,,0.0541355018153797,0.03244808314914081,,-0.06563067322766142,0.030348539832224953,,0.0985558483347515,0.09293538711476554,-0.02294093635728314,-0.05081339045602749,0.0760423245609205,0.07370451724089731
EDIL3,-0.032194189284287925,0.011918191177194344,0.012867290677617044,0.06925015425714887,0.11833287805193711,-0.06416371370780645,-0.037431336588748816,-0.04288326670106774,0.028368803326727112,-0.1810578297537277,0.003890600847606238,-0.012264521419927598,0.05799634679748442,0.04638514891067963,-0.02019387662652665,0.025097342401270206,0.09538176799953234,-0.007537171232807673
CD86,-0.01614850907497136,-0.03767215170406804,0.06110375198235213,-0.058820029769777855,0.03465898325876029,0.021240366195008614,0.04651187236814382,0.02809952682047596,0.03585476293226835,-0.0622449213084918,-0.037872306346948936,-0.05651031826122254,0.0783373218487624,0.04897764997142873,0.0543563938171893,-0.041384722820661496,0.015131585333621467,0.046674333352527526
AHSG,,,,,0.004850817479414586,,,,,,,,,0.20260732989452557,,,,
WNT9B,,,,-0.011910874003198011,,,,-0.013601906744388471,0.035390371615381624,,,,,,,,,
HRAS,-0.023057391737129018,0.005512800612905659,-0.046866776458479975,-0.010819426164071274,0.035122418451364525,0.06586236451653704,-0.02150529632299964,-0.03507298239291031,0.011463625411343851,0.04972073209957366,-0.0005908564786788176,-0.025736879810096685,-0.019771201903986405,-0.03725809129718691,0.032189534412062355,-0.004384337666212267,0.055946721139490695,0.06734268142305534
C1QTNF5,,,,,,,,,,,,-0.004026813565294367,0.054444967584227406,0.08325513841026709,0.06106640341082381,-0.03730535839317889,0.09251529450607268,0.06468745435315135
RLN1,-0.016678267516469773,,,,,,-0.024882810051412945,,-0.029228570183787123,,,,-0.020894705709238636,0.016469922758638098,-0.016098526615957384,,0.031848859081835885,
COL4A1,-0.018770314919728873,-0.013872118983612885,-0.03042686891397354,-0.018560478965657476,-0.034333777815670354,0.09002388044752188,0.05104299084430335,-0.012859322221494971,-0.04150450413864532,-0.04821967378899103,0.03060355312657338,0.007089453968948493,0.03497705000504751,0.07020126940374992,0.002820445241719134,0.0026180368174468704,0.07004043719180278,0.03440672067288252
CCL3,0.027486513009319452,0.023597271101214932,0.01128069479990871,-0.024581800281803144,-0.09375710323678281,0.04666838358454538,-0.002401336071216392,-0.04969699335832922,0.03231423552386423,-0.09866627424326804,0.0020664795017177953,0.13468247745950557,-0.027142263483470312,-0.03876974541715301,0.012768006893746808,-0.06377733746687442,0.05715756385351954,-0.047601919841542294
BGN,-0.06369415305282478,0.015482754190486898,-0.05563670587009191,-0.023908118314722244,-0.05325503357148693,0.03323265610462048,-0.013979571257549532,0.027227506746254612,-0.04470864036199521,-0.13617874575080693,-0.040108447149715676,-0.03028792935618123,-0.023650772938399362,0.051409414855587095,-5.579582343757824e-06,-0.043259441755302545,0.07912119010586159,0.04885625691709123
RETN,-0.02248077931245882,-0.010802299561324188,-0.024528551721956938,-0.014696514138511307,-0.013697588682306578,,,,0.020304039199995794,0.01103724645824494,-0.019904141286287935,0.1594753952728067,-0.0345635990271394,0.03325749629578257,,-0.030149718938726422,0.01912885494483005,0.027725646120921186
S100A9,-0.02919866334448779,0.0007810680345610915,0.04131939128337972,-0.07656504632447249,-0.06882991791905871,0.011439119096833664,0.0187747418776068,-0.04082828721775282,-0.03137312657603338,-0.1470694710875385,0.018599669089838105,-0.1054861237012444,-0.07622793538058537,-0.05299900082631262,-0.003694689337619019,-0.018124321374497213,-0.06133935790342468,0.08001134525066637
HCRT,,-0.018509004968269092,0.03778338968621018,-0.01141615243939111,0.03175069724568218,-0.03552949562968769,0.08272579716469156,-0.016303523645290863,0.0037953684687661356,0.0190026326732302,,-0.029000607081377968,0.010323895068282787,-0.0091709456080059,0.01729599608194115,-0.00822755901016254,0.0009391411040996127,-0.061670176003699735
FADD,0.024511318212827756,-0.03172774634839137,0.013580557871874328,-0.0009039401094963571,-0.03477766142876737,-0.001751502104370907,0.02052172640929933,-0.01413830255137032,-0.03736084673033451,0.06379855119606256,0.07547034269882849,-0.038964009712445735,0.03261858005437292,0.09133465299784213,0.005680385727847397,-0.008434439001492896,-0.004467839941869596,0.059054037620760426
ACTR2,-0.0011391514216970093,-0.04343329973622083,0.024662811246175947,-0.009077720606644045,0.024347698526826826,0.01901132164614078,0.06715115274833909,-0.017572340749435287,0.008373173024863423,-0.012375117285597665,0.03518516164699723,0.00307174542504636,-0.07074251074152112,-0.0072639579217305275,-0.00823948287251885,-0.01741831950624724,0.03036713704166079,0.04344423998742045
BMP2,-0.011869182716967372,0.003150891633430976,0.005508040185979596,-0.04550578404717432,0.007010041852403615,0.059435675395134224,0.018929969177691422,0.054512333556758996,-0.018205319992460337,-0.019488561494399353,0.008344057216504391,0.01343329988962199,0.044296177976620166,0.0007442280212715628,-0.04912047808625199,0.022488689473000315,0.054831379027286443,0.0975984446721123
PDYN,0.06748707405332817,0.02411099073558306,0.06751846814068342,0.02884987091884595,0.137350595399654,-0.047154000875050714,0.020967632833299756,0.04214543490887641,-0.04665771104013035,0.012629223386203979,,,0.005974022844755914,0.014853835328151675,,-0.008045154591670415,,0.07320938439286166
CD55,-0.019847019977983542,-0.006783460480166563,-0.018592843902006963,-0.010080941929599654,0.006742414641294019,-0.026703579770886488,-0.06270471405775982,0.034191311845781884,-0.029913311110260393,-0.05081561413405633,0.004678590246596499,0.024900750330986838,0.019471594220510886,0.041660708406425974,-0.04789336254754053,0.03799966780751139,0.06445800441566274,-0.0028699107644000756
OSTN,,,0.046242769195802606,0.12048946704645236,0.0671956887859477,,-0.019213090026375997,-0.025194404289348268,-0.021311851863720796,,,,,,-0.01661787128594217,,,0.1314551238069679
PDX1,,,,,,0.03486095206734429,,-0.017452765561514927,,,,,0.0903504556055293,0.03803945048340698,,0.022978984875782503,,
CD6,-0.032918703089288445,-0.020151335709715508,,-0.024347726114776418,-0.022164953224998018,0.052350176039522786,-0.024882809466121213,0.1116351745321995,0.020658549827168415,-0.03726035756434899,-0.03360357110574837,-0.021973245898562636,0.012030139606193709,,0.07115428732127148,0.017473918705031823,-0.014891682763341236,0.025133076796541604
IL16,0.052473648520815666,-0.020294543463873424,0.0336945801808663,0.015947758005565665,-0.06611207401634123,-0.01217147829580518,0.01558644770031526,0.08920813622354609,-0.021525782910491974,-0.07382615966464204,0.09408015310362912,0.07972282680693281,0.007743107087431043,0.0015021732597365251,0.08163254225719514,0.005385143960975695,0.062087157148733356,0.021950362620857984
LAMA5,0.011501370128174714,0.020946955860686532,-0.026428341756965592,-0.03161851606331316,-0.054668320371798765,-0.0307905042453202,-0.00867561168501875,-0.03301061856759969,-0.038971251640657054,0.017003359502360003,0.04706076187774438,-0.04547142814024267,0.019667147637066968,-0.06674428687692759,0.05567100647806214,0.001792233433480577,0.07792498803873082,0.10716746607304507
RGMB,0.0542061466765796,0.02871628801410134,0.014034058190944181,0.025045122982629908,-0.05625983647717896,0.06615666590641003,0.010659508386573712,-0.03167127682462929,0.04471213305572149,0.0643413408974934,0.06427927909630367,0.09868375610252773,0.02402609771346846,0.035800085866179346,-0.04928910760331755,0.021381986075939528,0.013602200067669101,0.1159082048895331
INSL5,,,,-0.0059041400428060265,-0.01569052812772634,,-0.02086131551137388,-0.020835254472754444,-0.03180641407611845,,,0.03283917765277036,,,,,0.041195611278138304,
IL12A,-0.025129284949454798,0.15789709113465086,,-0.03231619332928304,-0.025263561694389487,0.07814298674087032,0.016181381374083207,-0.005834058713022335,-0.023872603121351366,0.07760098162967942,,-0.063413804359908,0.13001375365188272,0.06452024659532378,-0.0359455009064431,0.026642817858887183,-0.017154570490697855,0.0404409955161203
S100A8,-0.06576064522720339,0.060075452757621356,0.09342881580654108,-0.1077648356387588,-0.09240966799569163,-0.05357515996378048,0.030232973840094237,-0.04741282892043413,-0.03208156783720837,-0.14702991564913578,-0.023609230253328728,0.0015942996947294417,-0.018107693012301574,-0.015375797313011782,0.04860118595578099,-0.004585093215785477,0.0660481431931204,0.023929895279507615
TAC3,0.028492857433540294,-0.010245299833088879,0.12980337193351874,0.020829946520990607,0.07961252697125536,0.04523516859126543,-0.016712604006009622,0.006777734699843753,-0.008519582354388607,0.10193329007703301,,,0.03522332454699931,-0.020982662263125857,,-0.02468305192576221,-0.0016136984200222707,0.05466818036586548
TAC4,0.026447870373462024,,-0.005983229894092991,-0.022994873161679998,,0.04516310995926657,-0.009234366452043086,,,,,-0.05706073117369129,,,,,,
MFAP5,-0.017617241695884297,-0.012055898344163667,,,,,,,0.010521525496504123,0.037099388175210586,0.0077077818384684105,-0.0782341390112578,0.024754167679912897,0.033013377883426634,0.020057216135861568,-0.0322165121432711,-0.027920016859755863,0.11188309932148652
CXCL16,0.06373560275732822,0.05644719035638911,0.03538678467553123,0.0077088623453243675,-0.09141631867174292,0.03719735949238453,-0.007911260604070247,0.016382058839027932,0.05740875796745151,-0.14440892000256025,-0.002547645558006081,-0.07802638894604759,0.055098807100874815,-0.012306974998979729,-0.031745694945939575,0.05565811123725636,0.03810260198740648,0.004271865871487354
AGRN,-0.043266043349249265,0.008186483544589354,0.003155665515539244,-0.005133879895881718,-0.03019567751592732,0.056366757840443135,-0.0033839866371992364,-0.026700521476474712,-0.03308210801334343,0.03016792424287697,0.012563630882055615,-0.074135074597114,0.07742134276915284,0.1049153748107815,0.015420899537988753,-0.02610772922492316,0.09769649688153444,0.06333203837577485
COL4A6,0.04010234045904659,0.015729434517933332,0.1665838576808662,-0.016258104191163116,-0.05882677136974258,,-0.009249826941926532,0.0061473416781874434,-0.017981948834529908,,,-0.047994902654423945,0.04673133230742911,0.08765633558026803,0.03878778555686655,-0.011761615812161536,0.022641141189524986,0.0643569465403287
FST,-0.019832153146937256,0.03965521054487176,-0.046952467457724495,0.09464612084463311,-0.03763189821357301,0.05178822352488202,-0.03707584245258319,-0.01856935101633056,0.010423785378444612,-0.0318649938527269,0.0018870468629683672,-0.05032579894922884,-0.04308057763851484,-0.0010379271565992114,0.06378397702827174,0.027658199015948515,0.054817497203816345,0.04639315465173827
MEGF10,0.0689137491514854,-0.0054767489079423715,0.022304867418739133,0.01427686109135707,0.017311911778707133,0.11551501000739968,-0.05446937118529185,0.03940707232007146,0.025396487608401186,-0.11172794863879147,-0.031863643909294116,-0.11348871975173394,0.06868101681628333,0.043566757901284434,-0.0033697289069435058,0.003503199518851071,-0.037283240653606664,0.00442134822106302
C1QB,0.019177626037355337,0.01631250024491538,0.056947197056857475,-0.010109967937343837,-0.00016872512185180203,0.07689248366948208,0.011173152669081896,0.04488460413683086,0.02341458621020854,-0.2141890167777744,0.025714720598763757,0.12907639978781965,0.03703279891214339,0.06686314326075152,0.0038473434137027934,0.02218329859631882,0.0676094038817087,-0.015200194775636519
HLA-B,-0.003958615869601419,0.05380328632946823,0.008544930289885523,0.025521529961656512,-0.10994787764266807,0.009879752078690447,-0.00610685579423269,0.07733867520435024,-0.04414111842582982,-0.19630550075094289,0.019925079892747527,-0.04615380380437828,-0.04103393366410122,-0.08893805531666074,0.09445081921618992,0.00663179569350337,0.09991329446296664,0.08206738948875127
PDGFA,-0.028969298705942573,0.03825975817658493,0.029584700391392757,-0.010717839789329851,0.04371389121905905,-0.0050239277378665475,0.044619060164785396,-0.003524090600910652,-0.0505526094760528,0.01692699710114368,0.03635690397688397,-0.13925631349395795,-0.05928696012224613,-0.04083702730718587,0.035365197448283044,-0.04137101951691362,0.02730528130438978,0.035527309340614835
LAMA3,-0.029798420353437095,-0.01559251990943117,0.029459336805000857,-0.022795958712669498,0.021852316059095274,-0.03758262717922001,0.018045666133223337,-0.02622623576965954,-0.03180614087725796,0.09385752349688599,-0.03598732513750694,0.0312867031087817,,0.0870947930413465,-0.018788950118472064,-0.025316694266123083,6.630230561530169e-05,-0.006983262165486936
DKK1,0.03490659232228125,,,,-0.05865754923821633,0.021187271268728314,-0.024458753306713155,0.05897176078703802,-0.024924395646792042,-0.06797034357154685,,-0.043735890023333855,0.01003470967117593,0.027720659275603316,-0.016871921034895727,0.031733433155078435,0.080027222015326,0.06124243667574547
INHBA,-0.0356071398819975,0.19647088649643735,-0.028052127436084092,0.10887350538700312,0.045937890775756995,-0.05622638826882225,-0.030068327098131988,0.07716794935040054,0.05454846777277183,0.014308281570432445,0.009986053033130415,0.09310099530261534,0.014985822612057493,-0.017451019789341545,-0.005286061204623346,-0.005062635956143408,-0.010961600981267094,0.12427968062275893
LEP,,,,,,,,,,,,,,,,,-0.008208371502604742,
IL7,-0.03350225178674668,0.04139262441699143,,0.009328918570757667,-0.030510660436518115,,-0.022117022248252318,0.018091234911857018,0.0008930804851467729,-0.032577654868019564,0.01461121052800263,-0.02529873025472733,-0.03928204748255104,0.013206488124840753,-0.01761348046298979,0.07944690776204257,-0.01081528557044366,0.15879054170426052
FABP5,0.02091405561406228,0.011295618059384713,0.038861311659678655,0.0037525836269432706,-0.051505143705232674,0.009752831300461832,-0.019392936490246253,-0.014067170509171282,-0.008025557420472488,-0.028132662865689443,0.026990473139446358,0.00606914722494798,0.000523615108592049,0.03266640909158381,-0.03017678815029676,-0.012984414980109868,-0.01568972064409336,0.11371893432074254
CCL4,-0.022923260610193803,0.044373715640859006,-0.00736715442059219,0.019450313182203322,-0.03155348585631824,-0.05405863802928116,-0.006178539676951209,-0.03691036244769733,0.02475551438322057,-0.12180838676979806,0.017834893074041597,0.13235964241886936,-0.006979970535554275,-0.038655685147560945,-0.026172515903251214,-0.041296362180793744,0.014398988397793716,-0.023899167506794997
FBN1,-0.024401759691578873,0.03801899697518049,0.036025856243718846,-0.04918307795899355,-0.00831468065221812,0.056653867509677394,0.014400685774675778,0.012384227037908285,0.08202903799700481,-0.007321718640468797,0.01831451550053345,0.011076065754085821,-0.006578598816916248,0.01617605884913636,-0.07644866418802176,0.05166889531808953,0.023296139782284148,0.08360009776546035
TCTN1,-0.030007402868873514,0.030367310619723226,0.021501685137717993,-0.006657317616090043,-0.0028903365393930327,0.04452442842139636,-0.013321898062071732,-0.0007671422595276256,0.00981770852475206,-0.015306911537453352,-0.023657889042655544,-0.039209797957322254,0.030928585144839656,0.004998438621367209,0.06170626990551449,0.0052590527838484455,0.002203317503137054,0.056606559638820386
NCR3LG1,,,,,,,,,,,,,-0.006956456770795101,0.019960068513631114,0.09499476219783129,-0.030381725270945972,,0.03595563357996833
BMP7,0.07677811544318174,0.0044355992543583,0.0476406564329352,0.01539051350375822,-0.006811155020205809,0.010206677766054375,-0.021439309285036897,0.0027168625258853028,0.06692886131200991,-0.001220492944657461,-0.04230006485727366,-0.0436840812683006,0.023975665004910066,-0.022915094604432255,-0.0237750451388178,-0.019122640585416895,-0.04693916699252887,-0.03020690571090228
NLGN2,0.046606765682658556,-0.0429867136941662,0.06883334540238586,0.041387269915489355,0.018552644555136687,0.029518493079124387,0.019131403279442346,-0.02844161331389093,-0.02864811561677564,0.07733483321631476,0.05395830398793288,-0.039891950107510635,0.047884975873975215,0.027339730420470627,-0.00045530556868781193,-0.021348585328050194,-0.008034330561923883,-0.012192380602020539
CCL25,-0.0378306933889353,,,-0.005554561313808948,,,0.04293425512311158,,,,,,0.0761024301534681,0.024760984897467007,,-0.02785766635663481,-0.014049771022803222,0.04156002991188045
NPNT,-0.008644826948393736,-0.010040727922704554,0.0712948566392346,-0.019452963355504088,0.053161491187962005,-0.00721461778851394,0.0007089819245384442,-0.03577853894726995,0.03502217461886802,0.04743764430288775,0.015097707897968904,0.01615683397113876,0.01569577931302215,0.023590791558832872,0.02087549186260389,-0.023564555094413804,-0.030910644447122895,-0.028361565432109916
KITLG,0.022632752127544047,-0.019213452455093902,0.07883149282003546,0.07192923407899478,0.004909419708173862,-0.0723803731966598,0.010477556969617082,-0.009172370259194498,0.020799140244484694,0.03848930033993863,0.008350303185780124,-0.07551532331256261,0.05970532286211644,-0.014705319018050928,0.062206248952216256,0.09187091745424011,0.026231537118975575,0.06299826876399399
MADCAM1,0.09675221918081717,0.04497028104639272,0.07677439883302367,0.03091350223596819,0.0211801696675992,0.0001358863107927279,-0.029874032185386853,0.025062394171735485,-0.013197337671803382,0.09472363269319055,,-0.007259534311071737,-0.02516065443594494,0.012533441038783412,0.1068299771049567,0.10819322372195507,0.025303306036972378,0.0640871080704486
F12,0.019471899083885243,0.02943917634991488,-0.01768430201291239,0.039689793256319106,0.16036756291634727,-0.06379825349948122,0.027854530518720333,0.02456817792703372,0.01340288771073785,0.17178160621739963,-0.0003499604737071694,0.016359700923698206,-0.004187096367589362,0.02247069307880904,0.05132729816829152,0.05594892506461632,0.055820297670926146,0.09270187895928529
S100B,0.043552791120081216,-0.08585316881620432,0.05895706994111245,0.056982383346302706,0.02655945905688965,0.0071707271835451504,-0.053219384178309126,-0.036730132222121244,0.011742471915589683,-0.19539254080079105,0.026672270173292285,0.032393898754170425,0.09936114334311935,0.15928351890163125,0.0008613721307334589,-0.06471648910537112,0.003624756269182779,-0.11524177612562338
IL27,0.0033641508904950017,,,-0.025729288559132202,-0.017209592032797892,,,0.004616747078089419,,,,,,0.05166832149562079,,0.017455126720391432,0.034476988393888845,-0.02676072887270588
CD99,-0.0768147377784807,-0.0010135053848495305,0.004597584686801413,0.04376508071389596,-0.14161449683363622,0.037811995572380255,0.04036224375119015,0.0887037526875164,0.027555886620697675,-0.20671264722123167,0.019964046396286517,-0.046184961800971674,0.09339313322025984,0.10509852241577756,0.04388092457330372,-0.10815140271667266,-0.0375092287465827,0.04019580678101696
PDGFB,0.008589393189596194,0.022822718819829033,0.050937669001739516,0.00985685584763026,0.09091025464096196,0.021538037918476922,0.028407874990143574,-0.018151226684247446,-0.013659439349633727,0.08257110550982318,0.05056858770088592,0.0384599062888119,0.041729240958664426,0.04211443104399419,0.013659080082309412,0.021077526296853603,0.12146963373058697,0.015685758825281053
CLEC2D,0.015479979054907977,-0.0029787749639471157,-0.04703036464224376,0.015694454091258806,-0.007921660544992298,0.030190809655614624,0.014390861614565004,-0.01842374195340948,0.008814227801292275,-0.04334116859948791,0.0020640041605345396,0.06731110474268096,0.036836517696383894,0.03218208914304358,-0.005699258755622133,0.03757482021988056,0.05572605713794629,0.1060238456820717
F8,0.01676046379158803,-0.018249703238777195,0.01878944029484085,0.050430244560985306,0.023741097836550547,0.006250330975153851,0.02057125881324104,0.034642333332961926,0.036245012375047785,0.07582756693479085,0.04732164193830008,-0.07032141467225833,0.048678982530920185,0.12478202986937091,0.04207427940054304,-0.008039920942154484,-0.018876787330875403,-0.015658203703116328
