,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
FGF1,-0.008087631764469954,-0.029748932727203286,-0.0024486995390493567,-0.04021826661870661,-0.04313254812348264,0.05584535063481723,-0.036836566922796014,-0.03569196023857839,0.03790434547129706,0.02209481171983386,0.02505923210072891,0.025175183252541235,0.02151033486869822,0.07481525694513824,-0.04742287835131839,-0.014916199778809758,0.019227034270357574,-0.1044194166018541
ALOX5AP,-0.001415073057747553,0.027238842751049708,-0.06683605599898876,-0.004727304224994958,0.0012079574778973326,-0.036791705486984336,-0.03442122115053382,0.05186250996912311,-0.021597876983646274,-0.020414589846036772,-0.014265395713036817,0.10858676629208247,-0.11927159812343346,0.08680086896096721,0.02580359202363783,0.014029085642362724,-0.044720197755928004,0.03290139909208982
IL1RN,0.0054140863154578354,-0.013623206454573997,-0.010113953535650064,-0.02293355872818002,0.07387855218019555,-0.03830680144621385,-0.019627137173297997,0.06834298829866225,-0.033545265206361384,,-0.0257214640078249,-0.0975668238033504,-0.07383272529212016,0.01117455556250314,-0.00020120477868999513,0.009313521791325916,0.0025005399254152535,0.07675764185330695
PCSK9,,,,,,,,,,,,-0.022904883375639132,,,-0.021424996616796758,-0.03155264235203955,-0.015481528606836235,
NPW,,0.054279643083508036,,,-0.022450192183678743,0.08618111915836826,0.01672937243053249,,-0.017202064910762038,,,-0.01402316584390203,-0.037380144666541826,0.031488634951771094,-0.012800299668379086,0.05020082057545485,0.04855995107507686,0.002218026606366959
CXCL9,0.020739863807935972,-0.016240834180561912,-0.025309500501549502,0.002932385494157311,0.06524449952427815,-0.025448078539575335,,-0.02211224898746421,0.035162481042914834,-0.023327178841705196,0.032840290374159836,0.006810150592542925,,-0.009481523266029163,,,,0.017708376064409503
ANGPTL4,0.0797714103221218,0.04236713091019408,-0.007472284453461975,-0.003950782340332781,0.045546460047116745,0.018869823239929938,-0.03911970732468935,0.045125205605390614,-0.00041187751831928924,-0.01905374932888944,-0.06383829925296033,-0.11103605021038056,-0.10605914793607135,-0.08144067799926877,0.08404669187725404,0.012015430383216114,0.06530083775607205,0.06189315321239803
CCL11,,,,,,,,,,,,0.13298846015574364,,,,,,
UCN2,,,,,0.021283575411842344,,,0.020865967255194438,-0.01942909674105649,,,0.019963477124946373,0.060423892901683394,,0.05175865168640166,-0.04676708249946697,-0.017494050320607406,
OBP2A,,,,,,,,,,,,0.052845640822554045,0.022875674447390672,,,,,
COL4A3,,-0.04223370826681318,-0.03389522175639146,-0.02594065203072813,0.017608907063499234,-0.02338394757882531,,,0.018493493953100917,-0.02493857174209799,,,,,,-0.02496824967831124,-0.024467413687366175,-0.011965295152869187
NRG3,-0.005570896399713209,0.002767416255565537,0.008239604476430016,0.015249926979505495,-0.025684255637351102,0.022282629750439535,0.01793874201894406,-0.03470813308579059,-0.011582939639084714,-0.016703898217818966,-0.05097031954449945,,,-0.03521584279122424,0.031641796037325254,0.06695499476647443,0.060103038169369696,0.005084694134845547
IL23A,,0.002616359762704843,0.0034157221985517323,-0.014199507800764998,0.07135660097568779,0.05600849148787176,,-0.023700875047522284,,,,,-0.04946587271859376,0.006884546262439001,-0.021424989142860056,0.010957856585666694,,-0.016854718881926092
COLQ,-0.006351184202891069,0.04044614760950982,0.021756636014999362,-0.02615511334966512,-0.032722324388020446,0.01810304744000319,0.06836062695182023,-0.03251719037879591,0.035219634389416866,-0.01731156184138018,-0.04413405270598867,0.028414461980901817,0.006086223002114637,-0.09044539343678325,0.06228404381099188,0.009116898280118422,0.03483902697196707,0.08980477590167359
SCGB1A1,,,,-0.010802295831852117,,,,,,,,,,,,0.05611617840512935,-0.017912224608689627,
TNFSF12,-0.03535655265965519,0.005289128723299465,-0.014551618145211045,-0.0005571454605959293,-0.02152096442306364,0.009988839641647755,-0.009509736599037786,0.04398519437520166,0.02577501456346779,-0.000301359241962358,0.005298256673063976,0.02048545109456852,-0.07324692148166427,-0.04463938190335908,-0.025108085820074472,0.010572037856244134,0.05642411818708488,-0.012823016763867821
DKK2,,0.11543520817153001,0.013150148155655194,-0.012676347117769325,0.0029102591041895707,-0.017638324491741058,0.028932101663019127,0.05928709260052015,-0.019919668711469624,-0.0160515812196135,0.16163089946435863,0.015002685466975144,,,-0.025290712185958537,,-0.020617757685866503,0.0460346270745977
FYN,-0.01677401519520927,0.0015148163979766302,0.059466038493500795,-0.029078471983108933,-0.00839091346728071,-0.04485027756914189,0.0383215501225828,0.10075739870812037,0.017182125797867744,0.010089181120686951,0.012724798564936664,-0.016131427167048868,0.05524849444437131,-0.012245259699212268,-0.027066664452235985,-0.010104531273119074,-0.036017529726558375,0.00631743370906299
ACE,0.05511074544370996,-0.018699833230806873,0.025642908174600323,-0.011859143861724111,-0.039969673462955796,0.080868706733078,0.004388935043207625,0.14464304104086417,-0.031006249901821055,-0.012818840602674037,0.01154684028947151,0.014555492019683895,0.06791900743905595,0.030555584872605034,-0.024066769750677598,0.020890972932626033,-0.043547459689315005,0.009963312325863737
IL18,-0.023588137310749487,0.04062959604444383,-0.05207511308543008,0.0159710521068249,-0.022558731867808327,0.010734654786250308,0.019900064028999576,0.043212088190466125,-0.0029025075104394645,-0.002937903561294412,0.02715227758373394,-0.025924761901096247,-0.0062829763656435875,0.07995976977286821,-0.032907792416147726,-0.0045819449392146185,0.016451970770801638,-0.008118897418205592
PPBP,,,,,,-0.016697418162140196,,,,,,-0.01173417493764592,,,-0.02623283879618605,-0.02617954829426682,,0.10200464152700675
CCL27,-0.021666437317237518,0.003271570920465724,-0.007453270657883588,,-0.027973659109807,0.13177705090349745,,0.0778239939474649,-0.017674371145299617,-0.016535438091476843,-0.02470868142562427,,0.11728549617079465,-0.04319958174664219,0.0515379847417897,0.015481499956377478,-0.021604780357648748,0.014208982855192263
SERPING1,-0.0006126652841984558,0.04864585498181135,-0.028123899431242636,0.004225134273784037,0.03695758864582514,0.01727607136067221,-0.0036053254616104026,0.061711066832725404,-0.004249951454322986,0.021805011846356137,-0.018009325163727972,0.004078152495263979,-0.070611430532008,-0.005584611996679656,0.0815546131798832,-0.006263129081963068,0.02805612666501654,0.06669031168980363
AZGP1,0.03434257616538665,0.035449928477081644,-0.03461641523810623,-0.026384973576334004,-0.023946065941185816,-0.04908740751390349,0.004844616276165935,0.016971026329191508,-0.030072062562091533,0.04150786887004214,-0.06457936585511233,,0.08958281044192842,,0.1050132744431185,0.003502242370702766,0.023495431127654273,0.011879122850530657
INHA,0.03372539115513959,0.04411331126219033,0.012117329921986874,0.0031209089299918586,-0.011569245726578024,-0.02932387536937766,0.0041163764022593245,0.0534364181989598,-0.0026159862366479376,0.044560717137393166,0.06233464836014982,0.027993652275767073,0.01349864905691134,0.03429101712240317,0.03900924262507689,0.03574806200699043,0.029383108823263546,-0.04365303369407704
SEMA3G,-0.003947588915516888,-0.023642777724041733,0.0155191780343995,-0.027207893031324804,-0.029347469710286945,0.04859356714697904,0.03572820926242429,-0.015157590046199971,0.031653289734100906,-0.03111626714943475,-0.007960411266517843,0.0493078398493251,-0.05222153231226201,-0.06607544750175053,,,0.004245907596566528,-0.0494822663973994
OXT,,,,,,,,,,,,,,,,,-0.014999622519405313,
COL6A1,-0.006726992554342925,0.029707535606115602,-0.08430412969123399,0.017784838381923237,-0.009091734513851688,-0.019241983905017884,-0.032387827984655414,0.07900589680198401,0.048542171910926815,-0.008489263403623501,-0.026335155638497157,-0.07942804885330587,0.011239602326309706,-0.012879659615806782,0.10966203356388679,0.034166098725950785,-0.003986675545533265,0.04627953829562939
FGF17,,0.09780138398518633,0.06567896653589016,-0.011846407288437836,-0.02921869662457648,-0.004524193927474271,0.014556796588218105,-0.00024639927131411203,-0.018339496102054532,-0.005025897745926843,0.023122125782594257,0.07543636805116702,,,-0.005770015377503386,-0.002085574305788628,0.005885049771366194,0.032582342154418034
TNFSF8,-0.02352329041263876,0.06352179186002231,,0.20614830184221045,-0.019857771256173037,-0.01669741383406786,,0.09000991694676248,-0.01590668718698114,,,,-0.007165529758748284,,-0.028464604718422482,0.10181430741796356,-0.015949550848235648,0.00316010971729915
FGF20,-0.03132025588395567,,0.04886224726763506,0.0011913888921988554,0.0354308929351463,0.019792234832065284,-0.01715830330527142,-0.02945050810248447,0.052945351645304624,-0.015546868605349255,0.027093488735342293,,,-0.02009386727452427,-0.030952851029593133,0.023037949977886673,-0.009571316463033743,0.06843198795794785
ICAM3,0.025271396543468914,0.06878394717687471,0.03908214254365837,0.06865555971213416,0.028119664431022286,0.0021138958789025486,0.007243486759645508,0.0008508330281727575,0.007841993697368734,-0.01860145843074926,-0.01617761464171164,0.011273453546791292,-0.04274033975942243,-0.03368685111712973,0.016319776629457147,0.0769882324353157,0.005019658845885224,0.05723045014306117
LAMA4,0.05891233932027569,-0.043081356863484875,0.008035529088084307,-0.04324198485084087,-0.03817960263412084,0.04032193518931175,0.013065121432723844,0.10165138133349316,0.02623176372811677,-0.06545916411310444,-0.009971358867871495,0.03187311742226069,0.10375379211491044,0.011961986957330209,0.05324943696424559,0.03725925938700033,-0.02698578749260191,0.09211830321051737
INHBE,,0.0895194969533852,,,,,,,,,,0.052739076308926366,,,,,,
DLL4,0.09872830809290378,0.024603887919816266,0.01854249715361581,-0.02572481491878309,-0.005142167987354979,-0.013084107952004466,0.005285992989582136,0.06189718428274189,-0.047580957093292554,-0.02315429788197856,-0.028156798432488733,-0.026352317848442063,0.07783133008584861,-0.056148504975261214,0.02237274020372155,0.01492182274219294,0.02276346071460189,0.04281980685177434
SEMA3A,0.15387117115272414,0.04398331134526754,0.028771434677779803,-0.0028922227668129095,-0.025567192870980446,0.05113190862679449,-0.04436587625169197,-0.03290485340028847,0.017109631765231236,0.01688998647806023,-0.012185854403974818,0.0867319268684639,0.08812624062528143,,0.03309364912709058,0.035830413348873574,0.006598075627973124,0.05464096674868464
RLN2,,,,-0.011261061746291849,-0.02004031859496183,0.003963099494530785,-0.020156978870286158,-0.023480013375154568,-0.016202947177833226,-0.03160977784094247,0.09492236504803199,,0.15373236773163246,,0.06740823167755824,,0.026293785633976594,-0.026542495243442498
C5,0.048145884958551814,0.008051572060350162,0.002191531858877998,0.0025839064258291805,0.09128969952762328,-0.03545580672811537,-0.03562418531668481,0.0283583233684871,-0.013851635757614032,-0.04835813986566573,-0.041648078114716096,0.03630579912933518,0.019982288649880192,-0.03032299786702527,0.039325309833752146,-0.01326760154504708,-0.007097115167347795,0.10005486878988458
COMP,,,,,,,,,,,,-0.0042815671958701205,,,,,,
EDN2,,0.046254947071728135,-0.026074976219997974,,,0.045648258566829476,,0.03766975014167108,-0.019675777432030587,,,0.030969583999000468,,,,,,
C1QA,-0.011097232256245365,0.010244277262276487,-0.0034901215973462906,0.0060072307882797805,-0.004448697912191332,-0.06914277834147661,-0.0010562992832652204,0.04862773072802149,0.007444800016954113,-0.00794948814561132,-0.03305284817860326,0.04788713640132828,-0.1744119296770192,0.060089201903202535,-0.014287668524687068,-0.06325124768058026,0.01926118978406348,-0.026852197085883513
UTS2B,-0.019948238691909016,-0.0286777312172047,-0.02790316390534244,-0.012809739958027715,-0.020040318479827894,0.12089092471161823,0.03474276374702888,,0.06460757379852602,-0.019280044532301168,,,,0.005620080860292517,,,,
COL9A3,-0.03051907743734248,0.056531003615679046,0.006230078018156264,0.07127031878670904,-0.014495812682545987,0.02641259583845015,0.014980286493628023,0.04005742210730553,0.054715835443544095,-0.02796066369420492,0.006722583459959662,-0.006754617242433601,-0.03362808069896339,0.060941312306935204,0.017217856271320452,0.06776238771552051,0.027252490639548717,0.0254648568396388
DLK1,,,,,-0.02444417035191234,-0.014915990876792419,0.01339743498637963,,0.02692050910158373,,,0.04602432295396514,0.13608732893694125,,,,,-0.0760019240405096
HGF,0.0605824150610374,-0.0057641240230565,-0.012525027330233113,-0.001582129691522806,0.03565688147075995,-0.0006353909158544167,-0.028734249018734847,0.03705936833683074,0.03702876586330979,0.04797754757380422,-0.0642490518079914,0.04011866262952087,0.023063280405727585,0.012750823335169139,0.030797527492287213,0.009797632784000284,0.031233412930178516,-0.04213742041968798
GIP,,,,,,,,,,,,0.007462730020138604,,,,,,
P4HB,-0.05569187435091804,0.00769822979712719,-0.031101293355552076,-0.005088120872016553,0.04281125510420681,0.014441645331970055,-0.041773866283902006,0.07097668560299157,0.02588815763398506,-0.012955842710784997,-0.039165799311247335,-0.08091127929357554,-0.12103440731408976,0.055189878820213166,0.08212220811040243,-0.006044606634703293,0.06747523818721472,0.004154720557680887
ADCYAP1,0.1023343321379586,,0.01036628520097845,-0.015913283710491024,-0.03336097803965872,0.06510362351004283,-0.04555105584039017,-0.019629877787928213,-0.006597420399843943,-0.01231833440361574,-0.024697110082003176,,,-0.046195529033284284,-0.00825920995841506,0.014235604097600425,0.008481420620611243,-0.01584412387008619
GREM1,0.02185094937358439,0.03264909233490882,-0.036677689493465775,0.012110811445020749,-0.017321117931226836,0.003845411135571808,-0.01591836146166171,0.008673977199181289,0.11819792702879557,-0.018775518022449887,0.019057725835756746,-0.0045153315452225755,-0.04902599948724107,0.07956241493219507,0.012720318854036811,0.010300342082163069,-0.0031781554705644687,0.031550414746094255
EGF,0.0635697039370916,-0.0025223889979142868,-0.022671634612042243,-0.02057761560814204,0.0417449814283988,-0.034030062511595495,-0.008300510868201813,0.0006449603958922943,-0.02420663558770117,0.0003782096629460148,-0.009993738298638985,0.005896151860290485,-0.06970313247645087,-0.042632107134686896,-0.024065964455053105,0.05202799619420529,-0.022025777979581405,0.10120832733037251
VEGFB,-0.0628456829542355,0.00547769020752071,0.0005375895150281204,-0.03256804753074146,0.02470228454748858,-0.0008981089122679052,-0.002489283874733416,0.030494897247127575,-0.016151166666433087,-0.024654020444876138,0.028430753012075243,-0.03645096770453464,-0.12923362514131406,-0.02519174100117785,-0.03879753037094725,0.004681986966615794,-0.024201183983489496,0.0030652415500915906
FARP2,-0.05354359561267154,-0.027132162321099898,0.02665276992736745,0.0018451442034833842,-0.03897383456202424,0.004175879926345448,-0.035211031856189484,-0.013980140465464733,-0.003263264813576295,0.0061174834476355475,-0.06378266641995385,0.0034354185324424256,0.01672265414197502,0.06960727316267283,-0.052703878424904836,0.002341652847180956,0.0009594802831254963,0.05896110051938428
BMP3,,,,,,,0.007880223565973189,,,-0.014452635106913865,-0.022148442857111757,,,,,,,
IHH,,,,,,,,,,-0.018025770581092518,,,,,-0.009091137818392957,0.009207893289864015,-0.017281393742242166,
LAMA2,0.014968006365595227,0.015742027820764167,-0.009842192598085614,0.026473902287757495,0.02130412819914141,-0.0132308334884753,-0.022540018330488458,0.006609442414594025,-0.004567353239447418,-0.000734182095113922,-0.07901163907334333,-0.0013167036134283392,-0.028569550890435103,-0.03543205365293039,0.0648050164847716,0.040966000753144875,0.06382961778891322,0.05970754568660889
SERPINC1,,,,,,,,,-0.014984839585510806,,,,,,,0.06598792489146124,0.00463028034489257,
NRG1,,0.036011819410594136,0.002441570059115142,0.020527581968611888,-0.017563475487403262,0.034185470269865785,0.014448311871397857,-0.001843678352152555,0.0027842957583906424,-0.049335316803434524,-0.009917956009329232,-0.04485983889976435,-0.07054143189636157,0.06558005736857483,0.040705847167193124,0.01276174489483343,0.016090933632198656,0.07796575902896485
SPINK1,,-0.03105652030428868,0.0232783918457721,,0.06715870192043491,-0.02985969166912175,,,,,,-0.047168846215738414,,,-0.054327504022623097,0.08476361059243862,-0.020977850821899024,-0.02854348342922651
EFEMP2,0.02324921809352674,0.023655912787570024,-0.021557015648429503,0.05809913931645358,0.030228431641050622,-0.04764842234174344,-0.03155907154628155,0.08194837188081248,0.015291062697509485,-0.009167618711216099,0.012489978822188256,-0.03351271447130818,-0.07143234810083707,0.033494075291105624,0.09144115256877712,0.042802601399462965,0.060034004392830805,0.048846046539168596
SELPLG,0.012618315477344986,0.04057068845976464,-0.016737196207139534,0.006861548893760292,-0.047809137205776106,-0.006966593808520624,-0.00661525527606998,0.05859728807978437,0.022396964769037023,0.028959401104574786,-0.004854629288677827,0.0029972990074536377,-0.03447887607320423,-0.0282432876293969,0.05296012237805759,0.045093763039026034,0.008503016018826968,0.007228822066787046
GDF6,,0.07789028192894895,0.00527903724797119,,-0.02245019412604438,,-0.02994192453837704,0.04463998030721345,,,,,,,-0.037118408547831,0.05408162419241121,0.009009216209020229,
HLA-E,-0.013900966031467578,-0.05522620793853679,-0.05541755436309883,0.062148767152863535,-0.04120953903958009,0.015153602885882377,0.007240460689245786,0.0590001349530063,0.012487467840685714,0.017228645569943562,-0.03090672895939617,-0.03563135061057563,-0.1635066392873574,-0.04734915887299323,0.06454861306467222,0.002847275027483388,0.07313870776251392,0.00679752407672573
PTN,0.025931676512666417,0.05033924221422728,0.0364345265832572,0.050957536608107645,0.008519046983587283,0.01886854288903436,0.01559171692759657,0.0693645668071992,0.07406351491480083,0.0015314922134878118,0.016101206248953445,0.054760632098532144,0.047265420746174326,0.1433448284252712,-0.005634517100332168,-0.025183253266514192,0.00646538172465343,0.08426499820422907
CD274,-0.02003102329185231,0.03974891234956627,0.02175714014653571,0.013190543749570441,0.04399784018723487,-0.01739168421538013,-0.011816356342561826,-0.0579752198980205,0.038735770316832584,0.016379276740014232,0.019102778297404713,0.03733555706804914,-0.04082727077927421,0.019868884596559434,0.037555022807080445,0.04544506228635868,-0.03458812462945943,0.07100327190059738
FGF10,,,,,,,,,,-0.020977073252692217,,,0.018252690452986005,,,,,
CD14,-0.008551619860256878,0.011138476260288304,-0.11062519225651232,0.0205369768353829,-0.00042213832982621703,0.006627210163758206,-0.04663173987349789,0.01667292462196348,-0.021841114339757932,0.05388042421862326,-0.06733974110783997,0.0710480244757641,-0.14037591321400358,0.09991013839927632,0.00988712258791511,-0.07418205164099081,0.07438565743315977,-0.044947077256252854
SFTPD,,0.09164609651783223,0.0541139284033509,-0.017869074210230644,,-0.01875162500359681,-0.022372540389966042,,-0.02571942352990463,0.012347462166683183,,,-0.027081208408007155,0.037376670301201315,0.04524880765928354,-0.018320715817768632,-0.009818573592232156,0.09264254897727146
SLIT1,0.11647577741127559,-0.008970616638403981,0.0253712174511286,0.01331032217502546,0.010407277038760552,-0.005831215964222666,0.0013307628932468219,0.047652423157900164,0.03417543855761673,-0.0033713550801377544,-0.024300226599355178,0.0014441103029405483,0.08170862243930115,0.10833955646351807,-0.012298843074705303,0.06243713959346364,-0.02551482710757755,-0.019760099977201934
LPA,,,,,,,-0.015004147241110804,,,,,,,,,,,
CNTF,0.0470780663108008,,,,0.05961102304530983,0.005442345703140892,,0.07253546629626707,0.07277904336643401,-0.018775516399726154,-0.019318108342723076,,,,,,-0.017494050320607406,
BST1,0.016601466922003115,-0.00531712934524248,-0.01393709490267487,-0.034541176265432426,-0.01967289517706148,0.00932762806548765,0.007274045648665564,0.02647223289897688,-0.0014295867670102952,0.013675333099990358,-0.03582169517676657,0.05284243958798363,-0.016462610032623972,0.009305640961612151,0.0348521520597461,0.012690886977994387,0.013240135444360515,0.04977346699306507
AGTRAP,0.04507827616644515,0.05149720804572535,0.011133187341882707,0.01388433350775465,-0.03132257715912641,0.03449062861932765,0.002230081555334806,0.07306873896729368,0.03995970943271816,-0.00357166934763337,-0.03243854554013008,-0.005841342225367728,-0.04202494076327766,-0.013967466763989893,0.017926121217822905,0.02093576361541224,-0.03005349112264428,0.048960587754547626
LAMC1,-0.017212002634042826,-0.04839580422805173,0.015618056709940485,-0.04686170283359934,-0.014559297351929006,0.022720519160623127,0.021419101969206166,0.061114532571618994,0.0036592444749230946,0.05338460739948503,0.05345731224626891,0.015300280823976322,0.07335004922573392,-0.026980874204497126,0.007905050379810371,0.05703511772022889,-0.007018083555598559,0.0737267418777439
COL6A3,0.040529948306860714,0.05134184020657423,-0.04563508289341405,0.02341411232837213,-0.02067254609970346,-0.051482610279311065,0.025714811140361872,0.03491245759095047,-0.00431164530560964,-0.028200890347221244,-0.003536844910787672,-0.07646805634934296,0.02584261737152771,0.051348979392946956,0.09732430868679054,0.08198544052951959,-0.029474525959435786,0.06882587066161869
FN1,0.05865931540725696,0.027444595975617665,-0.017857384549558666,0.05616172827038483,0.02047920022350521,-0.006206167005869108,-0.021268921431624024,0.10486129153739925,-0.002096525764609974,0.0492238216523349,-0.0283762802103114,-0.06639158385158393,0.04151692785426729,0.03862763725805015,0.0635689341438448,0.013643719344381489,0.011561022623503127,0.06685440933761859
MIF,0.005258371993323147,0.017307121559397187,-0.01672633296319997,0.06012620829351919,0.02618934635892925,0.017301813915341885,-0.013090825065635305,0.03275748129408464,-0.002059894293581928,0.015941706586389645,0.02594982459000884,-0.0705538605519885,-0.1258645946836905,0.07890920688056477,-0.026054472125122557,0.025493071929346592,-0.013831927557791113,0.0063170762176930845
JAG1,0.027553307244079457,0.03377014000884039,-0.06196811243171794,0.06493675926490224,-0.045888433419981105,0.024077937470748736,0.033301928814675,0.07163793393887637,0.03064031754467265,-0.02980379518210898,0.01778980677489704,0.05154016943119467,-0.02913886921347387,0.09721120312003224,0.03132458330637251,-0.033438407498423084,-0.009782528991955388,0.08297327630212789
NID2,0.026199263217065043,-0.033810213721355745,0.03382158258192716,-0.0034482899970764897,0.013623980741038894,-0.004115457420387859,0.007787194220308612,0.05503617445959937,-0.01675006197200194,-0.005990722587118547,-0.04504105440191281,0.07937411374737659,0.07751653471548973,-0.0016555693400652832,0.06546968056729952,0.0546663371488873,-0.021650314818998935,0.05766044177976135
EFNB1,0.007425035154611148,-0.017495845355338664,-0.012315369303909668,0.02208807001237532,-0.032006690975718365,-0.029225032406293806,0.008810974992835563,-0.01502144100468219,-0.038754509018990045,0.010616180914828768,0.025498740390865526,0.06043942225439066,0.04980191316338582,0.025638395181617125,-0.0092605337343616,0.022638062116144803,0.0572391324019214,0.006058644560901398
COL4A2,0.03575891057145353,0.05604535761502418,0.005643580923616921,-0.030438861159268096,-0.028071953331700775,0.03850069474372193,-0.01079207857562422,0.09220761462381183,0.014720859296229459,0.005792326119100219,0.04986700108260743,0.013263634910833794,0.03154342822897731,0.031331188167066794,0.040445773893894046,0.020704348428505916,-0.021742819243019604,0.058491635001963686
SPP1,-0.0349971152339059,-0.05644932176081448,-0.10521043864633445,0.005300655457935139,0.05325367706624382,-0.031430265907316325,-0.016925878640186753,0.05151597324700599,0.02180908889866059,-0.012517814932611173,-0.011499436983968448,-0.07137163578185682,-0.21485693103621595,0.08213134253690131,-0.050894989945583974,-0.01926056924127758,0.055340710886236974,0.0155170940618068
PODXL2,0.013356180044481521,-0.007291315272743754,0.0906453486321204,0.08144327045155525,0.010604584777977329,-0.01672171848878227,-0.011128453271773989,0.07622659810120161,-0.044950593273236146,-0.022131506592166086,0.02202071851488634,0.005003942854601884,0.05991788892945281,-0.06562305505168982,-0.03588659631571535,-0.009316755599713204,-0.011921584688435115,0.0555031086118126
IFNE,,,,,,,,,,-0.020977071615986918,,,,,,,,
FGF9,-0.023523294174426015,0.050975273303517026,-0.026926890207986783,0.04825897688608629,-0.006402284175294966,0.006053835185504082,-0.07917548948419396,-0.042395303684582344,0.00541200894680317,-0.009557120663461668,-0.01074487708031701,,,,-0.0482977811350205,0.048013911605261736,-0.024126797232609236,-0.021929452076489473
ITIH2,0.07514301357304022,-0.026667641929176752,-0.0011367013672988493,,0.006822839994406454,-0.025448076969960768,0.038939549693269175,0.007938187551665173,,0.04012805257238735,0.01807495003071629,,,0.06391284172868567,0.06310118486295205,0.07319109055744556,0.023086276129217317,0.03504650877250479
ADAM10,0.02710787184852543,-0.027788242707936697,-0.0693175412138504,0.047263614175447416,-0.03768802124009494,0.054340791263887626,0.013426812510292947,0.015939391956568537,0.028247557547812784,-0.029819142971499776,-0.03347401244228536,0.06758720025885949,0.003604739392305466,0.07819255457057055,0.02269254533702817,-0.08124823520977682,0.0465544094846514,0.005973351267364884
CFH,0.006434699988370348,-0.05685795302194564,-0.004863016790432521,-0.04734616815024235,-0.013696461323816893,-0.04227400154902833,0.008958923189128982,0.07098966377647031,-0.00043854886697644726,-0.012543570787094923,0.09673732952306158,0.05547610057061281,0.07977153357943058,-0.10101196584350908,0.03462743000653111,0.011446045883040356,-0.013556998819953649,0.09794313905644815
COL4A5,-0.0016966024661031185,0.026950357357793202,-0.0042616536195553625,0.048092269448366774,0.0022092571295343677,0.0048347438378676545,-0.04470956199628371,0.045952467391029546,0.005864384905017766,0.05357879251144387,-0.03690261543810929,0.08525496840344897,0.06719689974406252,-0.12908724428119497,0.0016424468761868742,0.0783409188309039,-0.06632029675485794,0.04221011471602295
LTBP3,-0.021465411192085747,-0.037585493211798236,-0.04195847358643718,-0.008379655503206254,-0.05928718999913927,0.02049132100796174,0.0002126070475383138,0.04048777567868456,0.030383721678548612,0.04725400560487283,0.04247006308441932,0.03486702814731305,-0.07792509733115577,-0.024050400124340062,0.05981160079670677,-0.022428114996711965,-0.020776475366086043,0.053514064347876845
GNB3,-0.03668327665083751,-0.05605938504393865,0.014078178330562302,-0.012176179128334614,0.05332825242830762,-0.012757960638888285,-0.02319466219957493,-0.03111855056717673,-0.004032204105786091,0.013305187648326711,0.09591392584069142,0.02181044150065762,-0.034138450197835124,0.0010330797587706903,0.034235773469343235,0.13232851967376338,0.019306266902721893,-0.055382875370712396
COL6A2,0.030083147431130643,0.08252979723837427,-0.024901710180248126,0.02668782629980109,-0.02775463996978131,0.021398439385936344,-0.002939795897659187,0.07297936194905459,-0.027258978404137223,0.0039227712178113855,-0.00017809865908088534,-0.08709849006387349,-0.009609383006761727,-0.0007091952867466426,0.10259223976253921,0.06316032853686755,0.020597624114099534,0.07930275089113606
GDF9,0.031417254442515224,-0.056284099410875976,0.05452189924960056,0.04517452705591637,0.06784889844770743,0.0001613002205038095,-0.017668823567132907,0.10697769911454119,0.040860369122427874,-0.02877913341501335,,0.0470007317308634,-0.040688535913975046,0.00017446622190336205,0.12420249025195994,0.06903174712073647,0.04236445115636144,-0.04195855379827625
NCAM1,0.04791750799306226,0.051627123734724376,-0.010037110660977268,0.022737806355275204,-0.004752012344595147,0.056823779707786765,-0.01590250941174557,-0.07263845740925391,0.027916784544439743,0.014855766549742164,-0.04530937156182369,0.03872440686086579,0.005735417698515345,-0.025048122618385214,-0.07541077923657076,-0.049968470234273143,-0.020647754727946624,-0.043374018380202835
APOC2,-0.005477706937165749,0.030518043589852734,-0.02165368206278425,-0.015221943416477339,0.02449043366187145,0.05572047936860804,0.047910144191928315,0.03656010974636811,-0.016147940299636065,0.007384222341585124,-0.05315142599527942,0.02212870961607082,-0.05145704989556885,0.07946216607457607,-0.019168100737464864,0.029861867062743748,0.009494838991532206,0.009722228240391883
BST2,-0.01664385686241204,0.031980285473256036,0.0731208916745286,-0.014335751983911904,0.026496369455090714,-0.033872512565567926,-0.013641617688008806,0.05805980522351678,0.024075702894505356,0.016706962378598308,-0.007643340640165465,0.07756240540216155,0.008102118642948682,0.03191509658635245,0.05675249795045033,-0.04612872246126241,-0.042006932837095744,0.05637277235990624
COL5A1,0.04126601726937025,-0.04345630024804491,-0.022036182005662736,0.028155794495812184,0.049678131890375156,0.016003892449026263,-0.022912349332542836,0.04238964154584228,0.03100596794945743,-0.034665235604762284,0.024661743105022945,-0.06979089453518877,-0.07461890179101087,0.09481812644764617,0.09407525277117783,0.008977189828945457,0.0025983086951320206,0.05241378821690701
CALM3,-0.02960313830608139,0.030043671614408195,0.04035368783595681,0.04428480764591357,-0.03515510688867011,0.05771378762990156,0.008648494088074861,-0.05141626181539415,-0.03192920102888216,-0.005855690460483475,0.037251925454248255,0.05331716871905818,-0.09030411482949964,-0.01976725364239162,-0.06797780306807083,-0.0384787871433715,-0.019851644562980077,-0.08207459025121833
