,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
NRG4,0.07655133988008891,0.03204180371506188,0.009017906927188445,0.10952110928398381,0.07224224670881735,-0.004042560695740935,0.02282986699061082,-0.022790933238489,0.11867419617420585,,,-0.004577771052718567,,,,-0.02792112078901562,-0.024947493315005186,-0.0007089747180004772,
PMCH,-0.009991128056873752,,0.05355694309691624,,,,0.074107070592793,,,,,,,-0.05737793561289291,0.005998965231406781,-0.0037737295803749803,-0.01132229027880072,0.023347339883199203,
COL9A1,0.0632288748905728,-0.05827449234838715,-0.02129752287649044,0.007943197096561825,-0.06621590388605506,-0.04266934782648509,-0.06693201707353001,-0.004534666706898534,0.029577160611881714,,-0.037733173645452374,0.06462424881864823,-0.003401065873490219,0.06108399684804381,0.16734026893753845,-0.03502320694614124,0.08215317223183095,0.03445051636636707,-0.005316369654425147
GDF11,-0.026693732567820764,-0.02188874273750817,0.026604142241379376,-0.031690385625783864,-0.1083890596409349,-0.12043322238071458,-0.05249031227053213,-0.01653442863139851,0.01487192520404617,-0.04884305165486245,0.009484680187524701,-0.03380414080293893,-0.08297439508896787,-0.017311869548881385,0.0689918203300078,-0.011991401385810747,0.07490816732751963,0.005890824547752647,0.17970838033030512
RAET1E,,,,,,,,,,,,,,,,,0.091450758597272,,
IL24,,,,,,,,,,0.07592323179474539,,,,-0.007677157345394858,-0.034944228232312025,,,-0.04327818283827189,
SORBS1,0.04669793193311818,0.0666984271127485,0.05610736676455142,0.006831473300212317,-0.012309545198834562,-0.012416863583916197,0.01584164651467323,0.04337628034531343,-0.0771914839354242,0.022932241754866016,-0.004577331564964654,0.005625561729670849,-0.025762618084039176,0.02810121787645215,0.007396803760773376,-0.036370786713155266,-0.03208156207829584,-0.024797349091142534,0.03813975640625694
DLL1,0.0059203108504049485,0.09116315893350231,0.011675221124751386,0.03346594249040865,-0.03473162292647435,-0.10084298457646466,0.01859390105319208,-0.026488424678049693,-0.06396618708112038,-0.0334625462508694,-0.061740212761215545,0.026996550089355146,0.04853313395878731,0.02669905127950171,0.1111771749103847,0.049142312334688756,0.17808904070217582,0.04372407661747779,0.05968368981973543
TLN1,0.0028949832796470285,-0.045821629517041725,0.02060925064038834,-0.09188942471542803,-0.15540148163826673,-0.2821761403862088,-0.05338803691113197,-0.031067497033533495,-0.08609642774412797,0.015410408110879377,-0.008340770868652892,-0.04065310310090621,0.0006588388183343785,-0.07979490091823213,-0.01887848454606378,-0.07023466476680658,0.0490269978846025,0.048788006814027125,-0.08269529548337572
COL2A1,-0.05334431851902765,,,-0.018687164828140083,0.0756433757368037,-0.042801468170064805,,,,,,,,-0.047128565183282047,0.049616670003572054,-0.01321673448385864,-0.05372692035554789,0.01145181637569502,
SHH,,,0.048849395030658146,0.00844182488019681,0.10172068821755623,0.04136245200484599,-0.07298658787530604,-0.01976746522390783,,,0.007764084060522098,,,0.05528782822458027,0.10062884140898358,0.10820383960815678,-7.311704834006041e-05,0.03740589493123781,
PON2,-0.028377911974612653,-0.017670371362246123,0.044101095308184124,-0.07357202662391996,-0.03669655140698305,-0.3294368573634469,-0.04402122529893073,-0.051660703973967034,-0.10806151697950536,-0.03539834625806091,0.06818200738968005,0.08209183175591117,-0.09634642867680931,0.07428677422937852,0.14069326119480616,-0.1204621410234514,-0.05137438559599795,-0.03827083446326985,-0.12077876558516494
ICAM5,-0.029359624389795492,0.10396768440692629,0.0281178628136466,0.23244051311230646,0.08675585804238767,0.11826742118819428,0.072662746860345,-0.04673740083843782,0.07504549401110107,0.14455330824043483,,,,0.03010414747319259,0.06699523792653253,0.05465991604656658,0.07099990271584529,-0.042325234679925314,0.20125326786783654
HPX,0.020920955720119757,-0.007394147676199184,-0.006608704741768568,-0.025924087331914803,0.04754897025953747,-0.06758160518150799,-0.02180779489141161,-0.017216370034526224,,0.014723929707705374,0.10360586403682846,-0.0001361845083003426,0.10297514486022633,-0.05496968592410304,0.0369904739273578,0.002562983508708166,0.03848160378659254,0.035567722479207836,
SFRP2,-0.04054793475628116,,0.008958985651329313,,-0.03027739979079391,0.003511847449716763,-0.02479764219700817,-0.007043667123940867,-0.03227536754102988,0.05086883090811211,0.03959479610355946,,-0.05459908061572785,0.021739886324796086,0.053905604600863966,-0.02568900086720875,0.1340491165642551,0.027832627484726754,-0.00108704794172901
CFC1,,,,,0.08079492872290427,,0.005588100619800092,,0.0264983303808373,,,,,,,,,-0.047389364870710264,
CD70,0.03513944581065428,,0.0023547553857129182,,,,-0.0422185295243942,,,0.016402792824980795,,0.06172488881199523,,0.0716457351635792,0.002546843576328689,0.008651587462228067,0.17840798323424858,-0.007141887999610047,
HP,-0.06900459927655925,0.052130639384615936,-0.007486916484305736,-0.059505754328540175,,-0.09091466181504154,-0.02867598157995226,0.04980797276988975,-0.028251219229365937,,-0.04823776736527508,0.009084473710453851,0.05588673323291986,0.02320091377862937,0.04608788055163243,-0.04420378977281328,0.03884050951733645,0.09469873856388633,
CXCL2,-0.04152278170032147,-0.05038324763714448,0.05359105515127723,-0.04629463104830918,-0.054911121239742684,-0.10788049771042624,-0.06429089985412068,0.000538944376255754,0.0083280759141383,-0.037345428215601134,-0.043239531148631154,0.03845093777463312,,0.07145322772630518,-0.0005972540345011483,-0.007983092734634562,0.0713506369152504,-0.00241177887028684,-0.03259686230554234
NPPB,0.024752031957902633,-0.0157174003486269,-0.0018740658641900275,,,,-0.001613461447135107,,,,,,,0.017662152243277607,0.0005125027641793244,0.035888790337393756,-0.03744833404980787,,
CCK,0.04652551681978235,0.0710192815837363,0.06334936453222142,0.19734170805338447,0.15758633626673302,0.3504892362356367,0.1480136714137406,0.06436489702191836,0.22607235570074635,,-0.024788266211279896,,-0.0014767381904618316,0.09814049296402289,0.07945722410680472,0.08564638688617834,0.04417212686971423,-0.026057141000538953,0.1546184587131868
SEMA6A,0.02371534906003692,0.008904032257881172,0.023325384435739345,0.011528241186692923,-0.07874036746900458,-0.29571963797291345,-0.001626902734658096,-0.0309727913132969,-0.06654568884924347,-0.011411431744725545,-0.029580499575885214,-0.043953059727123614,-0.09427767609736694,0.029183469443997877,0.09042761588449687,-0.02595507183612843,-0.02217735895215957,0.05395308894191707,-0.19546974033087602
IRAK4,-0.025279716852696893,0.0007994256450825236,-0.03934502481991473,0.016158415600291944,-0.0693710575876404,-0.17540057858686467,-0.0033984902207464893,-0.04759662944334018,-0.045083280127003716,-0.022611749707116477,-0.013377602719121246,-0.016303652594657103,-0.01708539972849385,-0.001321763056283159,0.07594951786363949,-0.023443571318802894,0.08194277611474446,0.07233844064453523,0.07258358605410462
GSTP1,-0.027594843652005787,-0.0033137216831257994,0.028527528377909638,-0.09651033981470065,-0.08943442812292349,-0.33058888575950374,0.014194989813871685,-0.04991712404474211,-0.17174754446139567,0.020229308291382263,-0.01846357038435691,-0.02714567641298109,-0.06215106109161394,0.12634775321108943,0.11632433521134558,0.06117974273485774,0.013729502790921626,0.0035122010027791983,-0.05300628761463644
VCAM1,0.04871800146533215,0.004258968902603529,0.09213060075930017,-0.09605147559602072,-0.08846062995216195,-0.2777009790331769,0.015672232276297996,0.03831419690649286,-0.038879262874766514,0.047293172458276474,-0.05538006858136726,-0.02810083409645387,-0.040344578800560985,0.045579247861026205,0.009012865263533846,0.025653874217226653,0.12839920238336264,-0.06122961192914401,-0.08306967354177262
NXPH3,-0.05705222664183544,-0.0313881208073493,0.03174746997826969,0.035790244631982875,-0.04223905566275567,-0.11495814789614671,0.036566456083688574,-0.033238813024458164,0.05459881468287876,0.0041573799031308515,0.001915569466252091,0.042490560242380626,-0.04038187649464434,0.055533536160518336,0.05114982955300685,0.04217935232876292,0.0264915292347146,0.034823052796723604,-0.02904644362713678
MTMR4,0.04964055213660225,-0.09033058536887317,-0.007773178338962102,-0.029451841338627473,-0.017221897618480374,-0.020682886097157144,0.020380646817895254,0.01632756718716915,0.0993882033117677,0.10130097387385642,-0.029593878039885387,0.005443168521348155,0.05514128687156648,0.07217100601761633,0.06340701671622367,0.08439927365549327,0.09532583917961679,0.12060750249869102,0.08687396430984562
LAMC2,-0.030882583466517993,,0.0003462079257993083,,0.015413231700120655,,-0.03856105339980987,,,-0.0243460985798941,,-0.04681622225193383,,-0.04300538231465051,0.045945510173683,-0.025705390857781573,0.11252071309351945,0.0015158985097874556,
IL10,-0.013760697281870063,0.15948690769153778,-0.029997466295864104,-0.03815483956498158,,-0.011215835157353296,-0.07199033973626057,,-0.07820941601316918,-0.017950422083004913,0.03469210050765583,-0.015703758702540618,-0.019902897376263877,-0.023210143854217328,0.13102784124150216,0.009333003629967185,0.08049716593473441,0.059681400609097324,
SEMA4D,0.03319004800187387,-0.004743296620214484,0.034200635130488856,0.057627375409032434,-0.02502774768186214,0.033405641917291826,0.03653965432358267,0.05883462177919278,-0.1000667344056869,-0.016664265700898597,0.07215749388526495,0.04673676164649258,-0.06422256746603405,0.07324600053107547,0.11987967714391914,0.03336018565227366,0.06951479823538333,-0.06310463799037086,-0.22929890301135805
TRH,0.019763574124519238,-0.020968017709634187,0.03170568478605418,-0.018389586984898763,-0.041507242963015896,-0.01891125417005834,-0.043669837989488085,,-0.01834331897870433,,0.070161722583269,,,0.09656515686301324,0.02229945931587701,0.058297780402109665,0.022727873826326347,0.1055799719507956,
SEMA6D,-0.019927036423261338,0.05955938280599546,0.057639162386602896,0.045252537425789593,-0.08347324135226636,-0.15781961280580756,-0.03214310504416396,0.04503648727528907,0.06736106162015938,0.023035185009206184,-0.017902334699097362,0.07962258024925419,0.001483046721499573,0.03360473428599898,-0.006208659049768999,0.0671994782401253,-0.04257131287228474,0.02856264778995819,0.09281979003007064
CEL,,0.06747850518970556,,0.025232768056623566,,,,,,,,-0.037007861462675595,0.08168094170005588,-0.013228249573425301,0.003893936171802056,0.027084913189846817,0.04275697687278402,-0.010053524429347208,
PDCD1LG2,-0.056268773021732735,0.0074730585473102564,-0.01482917136120214,-0.04088765273218651,0.1093042078513779,-0.0562727655562642,0.0007756377512163233,-0.011309704329324976,-0.04868990775622624,0.005818888674385875,0.07893703738470269,-0.04479377491148405,0.18053281599317964,0.09303442822041441,0.0357644180151027,-0.006853329801637448,0.06302800824845013,0.06529671375113015,
SPINT1,-0.01607699695206581,-0.009136410332755864,0.06407211044315644,0.02757852435561305,0.00489732007588683,-0.07137147156028534,0.022086858880612636,0.014407369178767955,-5.05238814437715e-05,0.012168341097060914,-0.0368737112404883,-0.025651834182287968,0.015382976001316615,0.09286883187844827,0.04846175458449822,0.1002163414847697,0.077052180569819,0.09544283101550782,
CTHRC1,-0.05237120862541396,-0.0246358686166725,-0.03082111012512175,0.04520705085066264,-0.13081700289926418,-0.15983481534106977,0.04604327734149702,-0.018399656739761776,-0.03847309272124507,0.05652552790365,0.0030906182635098,0.057964746524607993,0.0013949306306533262,-0.007902253523836436,0.009071127579245525,0.015083364422550156,0.1560511730151299,0.09207483718604749,0.018376693361678235
PODXL,0.01701975331515003,0.002796389327104881,-0.020016183051867257,-0.07901452850639215,-0.0552892038678729,-0.21477274704925126,-0.051667960099795074,0.002521393444511232,0.016095713541445417,-0.02607198785678665,0.013702653350077806,0.055571772301924664,0.016100059507473816,-0.07458978924131299,0.0324922174218515,0.012844636762209698,0.09593960046608478,0.12487189050781318,0.1119243561971573
JAM3,0.019719983105316224,0.025860025569970697,0.0027419667262231075,-0.013367910664445197,-0.06575364674524019,-0.3127870257382414,0.002580844816668837,-0.0053214189525885025,-0.14769563941173874,0.0014262634246975316,-0.03146279375249829,-0.024813312306913242,-0.0752885292457282,0.014955040440918362,-0.027481612429690914,-0.05103227485571399,0.04087976621248721,0.02383807128340368,-0.0941345678562652
TGFB2,0.04738648530463085,0.04581009079791019,0.04151670123147229,0.10657211892021802,0.06203290392584191,-0.23115014036862494,-0.01777546982012032,-0.004044761145453521,-0.06359283127871879,-0.04400553000126673,0.08168413580641816,-0.036987365743185736,0.02980198589865457,0.04446615763322507,0.005632004706612368,0.030278310070040584,-0.06293859275242715,0.06500556866560851,0.01811211502732661
COL18A1,-0.04057809085299469,0.07204596787945147,-0.0005181786836969416,0.05213145189096362,-0.0978874173848445,-0.1972526119543859,-0.08518452098619603,-0.036905240497748175,-0.11062173616722086,0.00952504834653182,0.045040892880013235,0.010882090292678077,-0.037560302214321065,0.023239380481449988,-0.07321155042464625,-0.01728500368496613,0.13393445429797796,0.08296829795006613,0.014402962539694912
NODAL,-0.058091751214335456,,-0.017334608805250902,0.08867363503054254,0.05827337525350363,-0.0957670300663204,,,,,-0.01161189447637938,0.03151909928043302,0.019901701626702684,-0.007838375436137725,0.00576861311104294,0.034223841792729845,-0.018151647252392978,-0.011922421342268027,
INHBB,-0.051304961937211076,-0.007942241346220368,0.03179159997333745,0.027033713638333488,0.013072806520754194,-0.09393635952844642,0.06060994837346598,-0.05249925990233404,-0.024645964747795346,0.016552655081822652,0.05744885366349119,0.03387017699403762,0.09145484681147581,0.04683968313297379,-0.028535565313531568,-0.05254339567124115,0.003124194913220542,0.07078134853570325,0.023838899618971152
LCN1,0.01488134280692585,,,,,-0.03422922934961163,,,,,-0.03182950725917295,,,6.74009173423224e-05,0.0708436419248352,,-0.012533954765843519,-0.006455502469271935,
ARF4,0.08476467938884302,-0.027395898522602016,0.048061033842509926,-0.053032684057433735,-0.006046744574188696,-0.11095970035969532,0.005121009817039619,0.009000425111364233,0.024008485975878797,-0.015307235699716497,-0.008975441480469448,0.1081478683540769,0.10497510116450536,-0.020879273910941087,0.10946806265131556,0.038499469407520144,0.05742706862144053,0.028802511431574702,-0.023028812812553156
CXCL14,-0.026596793877682816,-0.029332574596047992,-0.0017026705880179328,0.1660376787020556,0.08719813933372593,0.17042480942438812,-0.06672399621519193,-0.05159331286337141,0.10015580994698783,-0.0030448264484623866,0.0465869063153194,0.009095892553304523,0.15894200132110584,-0.008153330321835487,-0.08135263186264519,-0.040015475687385706,-0.01864721456969959,0.0029689835875048483,0.11578178492592428
LIF,-0.008494517326635831,0.014117176067254121,-0.05588096821315701,-0.0721034965128972,-0.04158134456655677,-0.0718733677673962,-0.03864975950609535,0.007639163852769246,-0.029713624017611413,0.02903121540508515,0.08663137761693589,0.04601304680813699,0.19306278700041415,0.01947261497317622,0.0315977474806058,0.014679824977732622,-0.02040499893242231,0.0630269289289448,
IL17B,,-0.020968017709634187,,,,-0.07291068028702373,,,,0.054195084026523774,0.1291050376176752,0.0442867661154736,,-0.018321528685617015,0.07395548189665438,0.0022136171442227338,0.14545714398044676,-0.0030082076219384545,
MMP1,0.007431185191351652,-0.058681678346229636,,-0.018389582973263405,,,,,,0.09150516722581382,0.03262516007004489,,,0.05068781625755653,-0.040276133660974454,-0.005461514649373231,0.1213796190338986,-0.025220624357355618,
MATN1,-0.022947618791453624,-0.03349635042499676,,,0.0666402492047174,0.027872485470613273,0.038199650114179626,,,0.014732537243669908,,-0.030298482259532192,,0.008788198194972,0.002460939423472307,0.10019494908098621,-0.0340118284340375,-0.031555920805861136,
ADAM28,-0.04060783750706856,-0.001963851892594157,0.016177528508746816,-0.006691779729759495,-0.04148396592319139,-0.1561740184842361,-0.001103242257199924,-0.019713819530372077,-0.11269900196533285,-0.010009592486684286,-0.041919397322702265,0.09764343148099972,-0.013404075936128204,0.004306113638120253,-0.012484791411573248,0.022670761367700125,0.03940521359466777,-0.03873304922752364,0.037732175305722176
