,UKF243,UKF248,UKF259,UKF266,UKF275,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
GDNF,,0.05742623725504512,0.03672404210587873,-0.0023808626386582453,,0.004421006364506473,-0.0174564409161633,0.053580498997299345,0.01121475542689469,-0.018846804172318966,0.013541647497766434,,
VASP,0.00793790550248907,-0.0030850068166500635,0.03963721039343279,0.06751116833715867,0.028973185203738577,0.04668199237889636,0.018504687820413274,-0.07900472051524163,-0.050028546831348816,0.03162613155242562,-0.042245142084995316,0.008377693845479641,0.05834851473250741
ADAM15,0.02440158962529336,0.023164333663226518,-0.015854362474123578,0.07241470494072201,0.03197070640446374,0.03179183061920419,0.03368307418853423,0.057444311987668153,-0.009721787457628727,0.00032842193014667644,-0.018081922379740767,-0.0016763388236539045,-0.0049573955251801674
WNT2,0.01989757853987247,0.01873690339043274,,-0.004368067476746539,,,-0.016336640565090554,,-0.015811685408803164,-0.02266273065332323,-0.028267974084570466,0.05555054884784117,0.021896429019171038
CALCB,-0.026866309204410622,,,-0.013311586947078229,,,,,0.05341351934103362,0.05910733192019468,0.09077418513914062,,-0.007944374692437101
OLFM2,0.036188618469056924,-0.03829632781102835,-0.04095883449628677,0.03590652921643042,-0.09131532950034747,-0.04446849970574724,0.016237763632451916,0.03364414850861436,-0.06692175589597914,-0.039862562138887565,0.009987945660939532,0.051839511467045726,-0.04198671198056136
MFAP2,-0.03444390811293368,-0.02000116331969049,-0.021994050934841768,0.05021087878515324,-0.036908836525776145,-0.009040080032710007,0.00468290939694175,-0.017644447564814144,-0.009525865489012847,0.06404110419844161,-0.05696681462622762,0.04198259181631376,-0.004217564377143233
HLA-C,0.018694884718893832,0.02067231748337638,-0.01891791794098243,0.016998427190166858,-0.021915515988855116,0.0766385896251674,0.0643247782757901,-0.04022143613986622,0.10036862658820885,0.0010546539429022136,0.04684653327230955,0.024406239714904094,-0.03172602639522557
THBS1,-0.015198906445131158,0.068374378132171,0.03889783364112483,0.04549165561158173,0.01631157884395158,-0.019257977096149237,0.037963611864169175,0.006837159664309885,-0.06901821109942649,0.016055783368729037,-0.014219007556656886,-0.055804451565942985,-0.02580467365695584
HSPA4,0.02408253836260303,-0.01287822165304205,-0.012840850649090104,0.054420455768419106,-0.02225920979233642,-0.026154437286904746,-0.04171730162656482,0.07876914870512049,-0.035356889921767005,-0.10389634052674722,-0.0540951521943692,-0.0413846577437587,0.011363909011665235
LMAN1,0.05135913927139996,0.054234519243508,0.10856627364798209,0.08165606566325816,0.10016589970596482,0.008044285978916531,0.04747014752668732,0.011411327453349291,0.11165823679298409,-0.004688208271113557,0.07867104310306283,-0.037191393361968306,0.06362014744040387
LYPD3,,-0.03554516280871345,-0.018147122566440518,0.07116128177362326,-0.01967691402994354,-0.02857895354383057,,-0.06668273814480273,0.0405848831615003,-0.04311705972299016,0.04400124905250597,0.12834238364771183,-0.025887789419607093
APOE,-0.043485527063428855,0.007360732646493961,-0.14031095540449398,0.03775101913180684,-0.10448624208610559,0.009396619006224849,0.00786403234526166,-0.02828797032170177,-0.08486224969934995,-0.010799962331073023,-0.031192497212046977,-0.00828039901788164,-0.10308794769284685
SOSTDC1,-0.03250719874890615,-0.04565789731049959,,1.2060402143618076e-05,-0.025721474987875397,,-0.02654405214864024,,0.004549324312889122,0.055183687865385765,0.02067274305334425,0.046706598429034206,0.060223143899926675
ANXA1,-0.004359086825903518,0.032829429873395606,0.023302420714176136,0.02642206014514799,-0.08394810220803693,0.048554360334058425,0.04121115289272392,0.03833517857573667,0.07183212971240595,0.028906165214821002,-0.04780987845849607,-0.021842383127442078,0.057106974246993035
WNT2B,0.09281146224332411,-0.04743131801682093,-0.022179988208186847,-0.0343982698471881,-0.002587252548969397,-0.01940382512198132,0.05519060355813825,0.00304716771716048,0.05693263582356806,0.10147008139337842,-0.01451357819130614,-0.02781020558280661,0.0985691679622515
AMH,-0.05460269522709938,-0.035238316771276625,-0.013862160006103276,0.06964500162789299,-0.020258318560243255,-0.02770327952866167,0.041764000890459826,0.02124129838274158,0.047934734937165734,0.03700251399294426,-0.05523574749808345,-0.03237313305228666,0.012697150212072081
GDF10,-0.02505068770766929,-0.026967375260433128,,-0.02755738871486492,-0.01892690574524526,,-0.033583894420075276,0.08048534120359926,0.06850972066256655,0.09678053819219652,0.005182817040941998,-0.03765059710041003,-0.02865736953875746
EFNB3,0.019138387337888196,0.04977619805645038,0.00046150147956731615,-0.02306839030417522,-0.021019037113682186,0.025379639891835854,-0.07014752718637209,-0.02047008095509941,-0.014331053090325764,-0.036690476820171534,0.06595969989400235,0.015072527926521157,0.013620659853642435
LTB,0.026948155987181217,-0.01457373769467556,-0.016019892552737572,-0.013662340718418679,-0.024453102293973888,0.012996195288923207,-0.03244543201433383,-0.07545944382779764,0.02540073362366214,0.0023692930752185664,0.019077609670889045,0.005272736016412834,-0.034526674915176296
ANGPT2,-0.008697866566372671,0.0010804833244000196,0.005476743192478689,0.012656023386260727,0.08602993739733189,-0.002248285839025516,0.008970441063319528,0.03018384672075072,-0.025933361578980702,0.009259766560721269,-0.035568340944596766,0.029886696004660193,-0.04738340538823937
NRTN,,,,,,,,,,,-0.02096286223718902,,
ADAM17,-0.057853035731736446,0.052239312503541406,0.025592902294988413,0.11031490471416887,0.0171372439272984,-0.037063814790160264,-0.042590095505427146,0.049420847472824755,0.012584423412202657,-0.04547629189548805,0.053774285061407606,0.002564755746740038,-0.019363431244891274
LRPAP1,0.013207427731006067,0.029461685983789225,0.0016524402902973166,-0.023725103484939114,-0.09249437860249808,-0.04607687594127262,-0.020268952858962228,-0.053066129083305144,0.0045210443414732855,0.04772016401870412,-0.019913724588769735,-0.02190310651116548,-0.038371908730356646
NID1,0.03640565427616244,0.034790334708032306,-0.007149068523206744,-0.01746148276967704,0.06274668294355591,0.0018031272346118504,0.06900385806915567,0.03440771462149621,-0.031988750582438504,-0.012491288887734679,-0.05958238631826635,-0.025494333128818797,-0.00966214511720218
MST1,0.03305300147912708,0.037514037945968304,-0.012857113524128948,0.057094988332159306,0.09600248228424177,0.021992966166236857,0.09808775883617527,0.004891426968359509,0.09001740050776506,0.06595068613279197,-0.04409543504676487,0.054475151205117534,0.021459402977565448
CCL14,,,,,,-0.017405919560092027,,,,,,,
IL13,,,,,,,0.06225017517607077,,,,,,
DCN,0.0949231297894126,-0.03074976321224709,-0.008074413593553608,-0.05644956832964484,-0.02135074762326597,-0.0167151734120338,0.015351797508740276,-0.03996160482052506,-0.0728891404552815,-0.014309825356389841,-0.016379390032342022,-0.05071375227136283,-0.02018789746142596
IGFL2,,,,,-0.016660468558275694,,,,,0.0769257290182647,,-0.026807112589200363,
COL7A1,0.046148120278047544,0.010632608810857421,0.05628175715868815,0.06573390251982411,0.12047050735419712,-0.027479001029226437,0.03101642005970484,-0.12724085153925724,0.03671328380963025,-0.012708945046048317,0.007239901936227087,0.04060843518681887,0.019373704036965242
CALR,-0.0361933354854233,0.07179272870490531,0.04260928348599344,0.10011270766219704,0.13987144131453286,0.042119400588535166,0.03325426403777693,-0.05530956764527476,0.06386430299745106,-0.06377635232540076,0.0376584892659638,0.012040959660278199,0.028592726045007743
PIGA,0.005801972775503426,-0.014585605222189362,-0.0046328862508732685,0.08105302228210506,0.026175084695118856,0.005830068322960057,0.08556273499608841,-0.04117676236928939,0.07837921060150174,0.04607280397408142,-0.04608406383928061,0.03081887809030379,0.08034480358525647
CD200,-0.02053242751506626,0.015661247080682634,0.02593465590969485,-0.02430822742258701,-0.06922109000386585,-0.006779785877407798,-0.017636750551146944,-0.012159170192315827,0.03447108895385622,-0.0645319861519109,0.004431211017829893,0.007441171993518593,-0.026877170746996196
GRP,,-0.04324280337677912,,-0.017768804549165882,-0.025867393421218722,,-0.01763656943520451,,,0.00783527336292062,-0.006390910320556398,0.08022375255272438,-0.02656121740810183
CDH1,,-0.029656121215029436,-0.04857162041532334,0.05042609693236538,-0.0011071814396718723,,-0.005599692572001637,-0.004174812090096731,0.007978273364676764,-0.0016537822239401077,-0.06275138929791935,0.0005978468165005734,-0.038468869472177834
LPL,0.014776833720201702,0.02690594153948287,-0.0005798003552999756,0.020463583296316902,0.10252210354905794,0.020742325861164507,0.019812655569322463,0.019568577792676584,0.008173861843136966,0.08253452165528227,-0.007755219200034998,0.09254124654004006,-0.07078196407882298
SEMA5A,0.005446946956808359,0.013457188103496465,0.010056157940058097,0.12244592108711057,-0.0013617428517406435,-0.03685323121216567,0.0923182123954094,0.01110866080484558,-0.041382726669265124,-0.001645221770781193,-0.0012981454121264195,0.05883612180120327,-0.07003485240042412
SEMA7A,-0.024238352497739913,0.0038445131088942048,-0.05315069309225783,0.07287814765690218,0.08491071857261429,-0.028284197190990592,0.011772858394872196,-0.04993961356319905,-0.0486249681544,0.02329915184718495,0.07032618353274898,0.04449714787747413,-0.021991091009892553
SEMA4G,-0.03345833148702432,0.05516918892738264,-0.021259439388956154,-0.009910944244475991,-0.008870607783496237,-0.03316547165381674,-0.023132828630577407,0.04337742348743568,0.005687161673175899,-0.03288632204717865,0.0414418737527798,-0.03617361825746101,-0.03834396935958698
SEMA3B,0.020098996204799196,0.02022009227140869,-0.012573958143117781,0.04879636375715439,0.033854395583479975,-0.006630581214904326,-0.026135366497951583,-0.0180654045418082,0.028112868969472394,0.04914273665962682,-0.04078635792519588,-0.030190544508112885,-0.0010837065369859763
RPH3A,-0.051868520053128635,-0.0337121449470678,-0.0023204949451546475,-0.01873726048712461,-0.05312231713765718,,0.02323640748623554,,0.02080016569338287,0.08097041853728257,-0.030457354567260217,0.041324193682108136,-0.014081196189989046
JAG2,-0.02418068377096496,0.05795450574573905,0.012008319172785952,0.024125376949684647,0.014833455346898004,-0.011649761335455451,-0.002199021370748722,-0.037158570978879375,0.012120285409787981,0.015136934516289247,0.013155159538219226,0.03304712817672523,-0.033068307584816374
CGN,-0.05030689045367396,-0.021716271712394687,-0.030252988655846857,0.13426212236857918,-0.04847453272825265,,-0.010135096069117774,-0.021143398628410102,0.05879692559295436,0.05567945714269663,0.005898131476525906,-0.04014703451508428,0.011775630075251103
GDF15,0.006388454443626078,0.05490952191839775,0.110784793448919,-0.005806156488593249,0.10161635209350374,-0.03477366273975264,-0.038934731731830506,0.02092333273117066,0.08208465043093062,0.02312940404845705,0.055446043498545095,0.0518388329567445,0.048019889778941276
SEMA4F,0.012487985176091116,-0.0016210172596077305,-0.02021787581046873,-0.007551907033410771,0.0400164514178476,-0.03150990059665144,-0.04180050944541509,-0.007937715918382111,0.05163851117588871,-0.026984744633450897,-0.008473408259224822,0.02863579955439144,0.0855273909663193
NXPH1,0.026553429982014282,0.016514828670509442,-0.04268518840129972,0.07189007029290259,-0.09020589617436711,,-0.018854958511474746,0.008743673312058994,-0.023387364966982228,0.01012467547897184,0.03670801628394989,0.09361295382093689,-0.020926843927409927
ARF1,-0.030035861873707537,0.02097443307372051,0.06186396962647571,-0.024334376560782404,0.07485357098378781,0.03759795927695228,-0.041918529633398906,0.06528377489782415,-0.04630985883835685,-0.019265603755232837,0.004593049719412291,-0.03009781466603435,-0.006185279306433002
DSC3,,-0.019652907948696192,,,,0.016777092258590705,,,,,,0.043605412821389807,
EBI3,-0.028598542496218585,0.09015025879505696,-0.036345031537523505,0.012649050808959766,-0.03894475088537214,-0.016873552812223278,-0.023019814505276095,-0.003884482929259579,-0.023593741082696712,-0.05335551473508961,0.02447062115111459,0.08645146519614663,0.02380864592521334
TIMP1,0.04942068388341585,0.017214922186555886,0.04406191723992933,0.007664943003285452,0.11753831657955303,0.02230734707169955,0.07680308644477823,-0.012391585224153283,0.06511993291001836,-0.03124190893635973,-0.021365767807248495,-0.0451608094480041,0.010033320870254315
SEMA3C,-0.04445865315616043,-0.037201735709596284,-0.037856085253198155,-0.043061506218421905,-0.013405978907751309,0.03669801703329349,-0.030331813813356198,-0.023521578590959963,-0.0064431346720550415,-0.036846195721089776,0.020390856632126756,-0.002291276804100273,-0.009334397990323842
GNRH2,,,,,,,,,,,,0.011234378172630878,
GAS6,-0.052501003995957446,0.05342423417972315,0.03534177422778955,0.04866718993832779,0.041346798224681076,0.04453511972370292,-0.030956639704447186,-0.00015275212776266403,-0.03605064624960724,-0.06855629564409867,0.013518185401308,-0.02046074100646701,0.024913715491604635
MEPE,-0.025972849563555132,-0.03858397017759182,0.00038695632333615135,0.023207325547862274,-0.016082819839628545,,0.02937514739496097,,-0.02106086643534589,-0.0019002603545228676,0.007740992994561756,-0.019691096590420572,-0.027674690070999798
SERPINE1,0.027057747886435675,0.03367553832008718,0.14429170228385446,-0.010809565402808035,0.1455679267936764,0.004538929210562643,0.0008025034796025294,-0.07830732620313116,0.059088639225350244,-0.005817948914898837,-0.024481786920556418,-0.05260518682669029,0.08229129586306204
RSPO2,-0.04087198235726233,0.021263604443541775,-0.020507468255990566,-0.01060685938338164,-0.033254994440822076,,-0.038240236008225875,,0.053460542868871655,0.06994634447252937,-0.039309185008195364,-0.01629989090897276,0.0008936242355657396
SHBG,-0.03583839875341564,-0.025456325103256863,0.004807767749767576,-0.014667152933958557,-0.018224373628014184,,-0.014067537546304607,-0.06668285682644783,-0.011487319001088256,0.03823430541214175,-0.03336433402430821,0.14747022888854364,0.015762895858256885
LGALS3BP,0.009269757169016223,0.02039603604074185,-0.02774265711972781,0.07566327147205133,0.0015251692321445035,0.023333466313896545,0.05947522607680277,-0.054498977488509986,0.08938972918992484,-0.040830313063790355,-0.008516864256232827,0.0003756674865794444,0.018978694766142896
LAMB1,0.011988168974754205,-0.010048482717626792,0.0013484095182976917,0.056943972638380726,0.08004578900426584,0.004129316305426272,-0.0165156576241647,0.053517229148553516,0.02779021583466237,0.011231012509370246,0.0005773618073703371,-0.0028593279350039094,-0.025147559178537844
SPTBN2,-0.04550421619760365,0.015173014523511547,-0.04219932218197211,-0.009456320002383098,-0.055268057581805044,0.08455314421654893,-0.045887849739222004,0.013532584397546921,0.013125784889232292,-0.017015620962552006,-0.009867187491132615,-0.04228524513063561,0.03284481773002385
COL1A2,0.09818436621512143,0.034551087474416105,-0.0005388408996728268,-0.010793734309796807,0.01359991439836001,-0.06278397029036102,-0.01595245731071818,0.09329145332051227,-0.06288451161693573,-0.07767369108702002,-0.03433289888312871,-0.06253736415191492,-0.062169657765320234
DEFB1,,,,,-0.014843496288268003,,,,,,,-0.030516774749828657,0.025140836512464328
CEACAM16,,,,,,,0.0005223594970073793,,,,,,
SCT,,,,,-0.01364300227886135,,,,,,,,
WNT11,,-0.015913623101487435,0.014599221592765832,,,-0.015903179479566435,,,-0.06955571848662778,-0.007443625927467744,-0.041708421706747295,0.06835832631676529,-0.0198115987721636
LGALS1,0.020121517874573135,-0.03572009876376899,0.13612173264165978,0.0010157794951412768,0.06931896721988487,-0.02326566960088392,0.02715237072851369,-0.033155688803826563,0.08366109894890462,0.016963434206430882,0.032319984291779964,-0.03406055325849953,0.052599845253234974
BCAN,-0.02609952793543175,-0.04131095498793524,-0.16842281196125503,0.10496958831484762,-0.13672448485183222,-0.016045079447283374,0.09924827430735744,0.016326237867810997,-0.06564239960049088,0.008529064162993477,-0.05772431253500267,0.05034954057598567,-0.1036148119120967
ANOS1,-0.0698811421362691,0.029237213694845852,-0.10720582413306817,0.09462692358234034,-0.03632128667182784,0.05562082158384412,0.053577915505667914,-0.04985006878411947,-0.006189247905896168,0.016658513326995996,-0.05638350059835213,0.05765120236723174,-0.10157630400496186
EDA,-0.023419770298013343,-0.020622424242883138,0.022241638307577468,0.005542198758470584,-0.021377241431117043,0.006017253696372245,-0.030729901734553172,-0.06336828206070294,-0.05119542267318479,0.06190495405223952,-0.007999128661246803,0.07534462963545799,0.041427687995114836
FGF22,-0.039356949803655075,-0.02932516786820578,,0.012175149747697265,,,-0.031917320183692456,,0.05421512758338595,-0.03155681145443821,-0.024184561422653357,-0.027310463058544298,-0.027545202452409778
SHANK1,,-0.028168997794082027,0.029944579668982,-0.011609950162572356,-0.019969576197194226,,-0.019678120020064648,,-0.05757912556753161,-0.04015615286350299,-0.0023602120632607924,0.025021143626150207,0.036943938394610645
NPVF,,,,,,,,,0.09730111100933214,0.08841912231710586,,,
RAET1G,,,,,,,,,,,,-0.017768076045336395,-0.018245545386560685
TGFB1,0.024631749477359095,-0.0013682533034935357,0.04007344138865092,,0.03772104331504139,0.03599914967052246,0.0032893685080560326,-0.000956215042554294,-0.03813814226035206,-0.042589159111720676,-0.03624599203578952,0.03512358586011645,-0.04894404365185848
MSTN,-0.005244851913517899,-0.0179954849246736,-0.03950766606600067,0.008636295008133258,-0.003316111897819866,,-0.022367567274847604,-0.0594232586599428,0.07777259997707049,0.007290903899708125,0.025798533204777464,-0.03436358222751125,-0.024671757586220373
WNT4,-0.028577827980124607,0.05297450184788247,,-0.023695621503146948,-0.02096408716558495,,0.014358099583356864,,0.02497479805605968,0.016836475574248045,0.031065443566266566,-0.047091598405044476,0.06538161209161972
TNFSF4,-0.024296716663748007,0.05087839511803915,0.054069684643794545,-0.014173111012232814,-0.03586980185291075,-0.03462265557594272,-0.0062899530250574735,-0.027025647552180426,0.07197527632847144,0.023440169552276402,-0.03727625828659494,0.05560057808822384,-0.05574465133444395
NTN1,0.019226315656058444,0.01610516407812642,-0.043601791921304096,0.08238114923909902,0.014539019016289073,0.011315400992521403,-0.016010009536554497,-0.126242944116459,-0.011741692641293567,-0.029708494479711012,-0.008510153625085178,0.033760738187988464,-0.030291615457351463
CXCL12,-0.02105876898806932,0.00482909503249639,-0.04521776950855856,-0.02506539159917356,-0.00907090744756208,-0.0024005416795661438,0.0073708336407850425,-0.04083614886808905,0.026136417527057452,-0.02868679070084255,0.010985234974586354,-0.030339713690736004,0.0257616589071414
GNRH1,0.037906243536080846,-0.023329467431642843,0.02651347852116444,-0.011810556735906166,0.020670595590368143,0.003245260131937237,0.04141067371267667,-0.02913772601470176,0.09408173756813405,0.17188962335383623,0.013030225606830452,0.009110677122376872,0.09497813331696697
FGF8,,,,0.09577381230288047,,,,,-0.04647278070876967,-0.018981348612594165,-0.007275721018521558,,
RIMS1,-0.03110941585804058,0.04002040836430398,-0.006295162000790253,-0.05021774724482423,-0.028030070200648176,,-0.051385626202703934,0.11914481322176004,-0.0006027913936542033,0.010268775252808046,0.008797499971739368,0.024940477319077205,-0.0066832036481084866
FGF14,-0.023853440753740397,-0.04433449330009547,0.027074169524035463,-0.006672970257732552,-0.026734737116967885,,-0.02465962074439489,0.019982582929790445,-0.06898612221165962,-0.010532490054169653,-0.012676399602585766,0.11010239374862128,0.04027380821986458
IGF1,0.05734030699151278,-0.0192446572244734,-0.029762333616881707,-0.0398264319614939,0.013718171172901332,0.04342315705708128,0.011636801999307231,-0.06470723653025987,-0.024544199073708323,0.005628786464482361,-0.03444209441852964,0.011969172580961118,-0.027068866622378344
TNFSF10,-0.030209996798156547,0.0052355765527112505,-0.014640108577622175,-0.020083535621508216,-0.047271479646773876,0.0762761491532574,0.025789543950470013,-0.009294956336796336,-0.044159520287822926,-0.011629053847520967,0.010277561579990014,0.000983290723659705,-0.01865334599007423
GDF5,0.000598448723979703,0.05141239125927413,,-0.01366234602459442,,-0.021454537115717372,-0.014287999943604279,,0.02970571600476108,0.07776455369034449,-0.015564472059770988,0.09353989489729071,-0.0037081485795050296
CHAD,,,,-0.02337704412952362,,,,,-0.008178088268296921,0.004156159866717581,-0.00886829926335139,,
RGMA,-0.005636063046864818,0.0044495771602335735,-0.12310545170232146,0.1049828287701391,-0.04638982564226441,0.12153868953170208,0.07062345499483419,0.055859817051015545,-0.0589641846265745,-0.007428043179744959,-0.02000291301788673,0.08776981086229953,-0.04309246150903057
WNT16,0.04702338237122285,0.0030701727532677415,0.03356551826019017,0.03051265137208611,-0.023468340613750565,-0.05465289225347449,,,,,-0.020962859470305198,0.01659802074799207,-0.027706344817971785
CX3CL1,-0.013713365226256135,-0.016681682029956114,0.022602334544738294,0.006151511480942505,-0.037626988002521386,0.01470428479880309,0.027745664254424426,0.016061394685842226,0.03535516259728834,-0.041667023483196494,-0.0069745325716333035,0.02287612701135372,0.026853993161702134
FGF1,-0.024052396339634362,0.025814476683267813,-0.0801969366280588,-0.03304919253601988,-0.0684118719261424,0.0946039067706705,-0.010805080913520032,-0.030406444148583397,-0.056776616306844746,0.014407530046835102,-0.027369709401213718,-0.02147518710124869,-0.05461202819285357
ALOX5AP,0.009758790075397157,0.07122179036124861,-0.018038165040202336,0.017416233118657257,-0.056041866288058934,0.059118679583067796,0.01892429025661788,0.029734453138127573,0.032882714368072656,-0.05873011721127566,0.006566489598485619,-0.04984954376562753,0.036388588444953324
IL1RN,-0.009083628261612697,0.04728558698193512,0.04832385557339747,-0.016212423622605207,0.1340991067038841,0.030170265424317045,-0.015344870262749482,0.012391036346566974,-3.159248814142422e-05,-0.016767259620934324,0.020326691087732513,-0.010676011923736132,-0.03695076784346923
PCSK9,,,,,,-0.003937985916346638,,,-0.031714128867733435,0.025513960591373133,-0.020347729819746585,,
NPW,0.000955672822192106,,0.027506378188171112,0.027210654101639878,-0.01892690752901114,-0.01646406860441628,0.0024294555599949836,-0.08486876968832549,0.08592501424661292,0.08311941398532566,0.029180857322030906,-0.022776362760901343,-0.00785850514214171
CXCL9,-0.03763097892660044,0.08549223707548799,-0.056372191975803954,,-0.01395346619000086,0.015371231396959593,,-0.06063199687308664,,,,0.04401908146906219,-0.006778307681457003
ANGPTL4,-0.025423697933906676,0.04675137796917063,0.12302283548062999,-0.03771673710619118,0.06550582656544715,-0.012329361825770671,0.0030301136052354456,0.0008684512198000297,0.1487291044972866,0.015392484206627234,0.0408522988901113,-0.03550407542405798,0.05489385672074256
CCL11,,,,,,0.07531859920789762,,,,,,,
UCN2,,,-0.01592970410379928,,0.004796929434494423,-0.007568163048678657,,,0.11435884839843162,0.009713540900915587,-0.006066604490927058,,
OBP2A,,,,,,0.16013955514177491,,,,,,-0.016006352959950905,
COL4A3,0.02022915884916088,-0.020030191778754487,0.011549332737750516,,-0.006467452940542465,,0.12144652943285804,,,0.01116455572012728,0.04090594043061429,0.0057138381630631105,-0.021871156760109468
NRG3,0.03362566925994349,0.0055586720409661165,0.06815977340307271,-0.007956880294880876,-0.01328586118289364,,-0.038820815528321284,-0.03249942134730052,0.0003829549226615174,0.036355998991355845,-0.015639222174643034,0.0323496851767516,-0.009484725404584313
IL23A,0.021810197775904084,0.0687277351318632,-0.02506210956687069,,,,-0.0235447231706594,-0.05375650676378034,-0.031714117804516204,0.016608232330541,,-0.004871475794546642,-0.02449380122322915
COLQ,-0.035146897507415994,-0.02834700541167905,-0.01967088049259911,-0.02191123449106471,-0.015504744450670868,0.04241137592038691,0.01785689301262949,0.0059117060397136925,0.006755459635158021,0.0254177961761076,0.049906636096076915,-0.0014922324719498915,-0.01780114538813432
SCGB1A1,,,,,,,,,,0.027710056027745587,0.007980026562028748,,
TNFSF12,-0.04429080467562119,-0.002125532235855011,-0.003380150136548636,-0.014116073169133405,-0.00241629078262187,0.014934105908865247,0.015877276232457337,0.11300911652517256,-0.07109101590577489,0.06428785856171235,-0.03143868823953801,-0.01328923298795648,-0.031919830032980795
DKK2,0.038764916337720536,0.01217280271109188,-0.01616454991332122,-0.02316262008173862,0.042127832291012766,0.016809203887655683,,,-0.02580545814445866,,-0.02709839406270025,-0.0357978987312755,-0.0309293746171304
FYN,0.027141548350275952,0.03148306412809661,-0.03541513402586033,0.06444879047150295,-0.029133062745467238,-0.04943725831796585,0.08525394144086977,-0.04735294970787171,-0.024006081627001113,0.02040994811312039,-0.016554172784884438,0.06397242631368381,-0.028590766518773854
ACE,-0.053082610848497275,-0.005303653897730655,-0.04201726557784564,-0.0008157963416026032,0.0014025704993872957,-0.01817361038230536,0.015405856166032489,0.003254829397811744,-0.03146474498867742,0.059664829311187384,0.003963051245830187,0.02765490752554781,-0.04355810250629746
IL18,-0.07877329366009313,0.03310222967791403,-0.04034443270606774,0.06255946756540494,-0.0582118811023975,-0.03581900716279663,-0.019483640840664774,-0.014382171462560631,0.01630621214200221,0.02704506916868339,-0.03250631805411458,-0.014321582330636155,-0.04173559230721158
PPBP,,,,,,0.20363576467678107,,,0.010704755182751177,0.0608507288303222,,,-0.02044911244298241
CCL27,-0.03641765186247682,-0.003587721557700081,-0.02187895481355878,,0.02495945555806475,,0.029250703010118843,0.01179906740041666,-0.027368774647518673,0.03251439618628719,-0.012524979547211773,-0.03099267994536523,-0.03784140946143595
SERPING1,-0.08333008551419525,0.04769684389746907,-0.05669066582233753,0.011973544770886585,-0.10064918525028312,0.056186075893996594,-0.022568581119856497,-0.015558198125428047,-0.04244572257891318,-0.014976508412564815,-0.03596254051737686,-0.048855885579973814,0.048744167018325124
AZGP1,0.006412672967626903,0.02347257086041242,0.10628549687522115,0.0531285620704639,-0.015055779153125235,,-0.05897498642156222,,0.007351935091678218,0.05392535909369397,-0.04344173083510491,0.007726675548087853,0.0703749212653942
INHA,0.03303299247173107,0.013441617959853023,0.06451915244848076,0.013791305812693269,0.04588385577187786,-0.022836664634337676,0.038978800522947527,-0.048048294293940946,0.045623205074127295,0.024554635153369444,-0.029613342711332924,0.03561438834489029,0.0772552850547341
SEMA3G,-0.036293317706389466,-0.01774275779726115,0.0116851732684613,-0.028296683460934762,0.035526335332637625,-0.01830390338565985,-0.021837246555004165,-0.03001310301553187,,,-0.03375795598819161,0.0018677400004885327,-0.037334059547272355
OXT,,,,,,,,,,,-0.019714349543511738,,
COL6A1,0.0420134681438623,0.09140702515565167,0.024622578818115876,0.06676358226243494,0.10721932768777229,-0.017533993284029936,0.032144959328459476,-0.005480459871862443,0.020603997209788335,-0.04751523757944223,-0.023070719498764995,-0.030013714417847934,-0.01897381571419001
FGF17,-0.026273717446704745,-0.0034225655226240302,0.04186149677894961,0.04285452561290527,0.0044674612746441866,-0.014098631889894379,-0.0203163742425406,,-0.013214356492240113,-0.008862208237528637,0.05142926546905,-0.015249145116837073,0.06969453824078933
TNFSF8,-0.01986501807665688,,0.009487629753008741,,-0.017501642915702813,,,,-0.01951021185244962,0.004625745901732655,-0.02096286223718902,-0.023351617929252354,-0.023027363890822845
FGF20,,0.0019651962573919816,-0.018462614387461874,-0.01417311548668738,0.0008150919057339458,,-0.0006610144328197365,-0.03934365538921047,0.022598360798865232,-0.043704643063109984,-0.004612636008170327,-0.02625246349552765,-0.01704630298194955
ICAM3,-0.028623048783848637,0.017314446033919826,0.0023596318805966603,-0.005450817117026516,0.013744191590251018,-0.03852592909915118,-0.05571369057941747,0.008048450983803862,0.029616338279587786,0.08863731202405875,-0.006506788682383427,0.011636793192810614,0.016652340325200986
LAMA4,0.011553873380419351,-0.006187240702387768,0.05709085409550762,0.021155901780450324,0.016017493963166974,0.06823819940714795,0.010800638229780588,0.057734914227018964,-0.041477177345368293,-0.009271456959410682,-0.05682501202149672,0.05750825744866785,-0.03689151759527158
INHBE,-0.03124523095200625,,,,,-0.016325496400026767,,,,,,,
DLL4,-0.04362867132532412,-0.0021512030799243588,0.021447362656784683,-0.0262382706546165,0.0029685015793746335,0.011767350151163068,0.07710570067907618,-0.0029390724528291284,-0.01533199381828594,0.01647826578058054,-0.05200424890068683,0.05448679693501774,-0.0305561915664122
SEMA3A,0.11391327987412211,-0.00039455789766739134,-0.028447310684759697,0.04428467595872481,-0.026461216885975088,0.0037177427520224625,-0.019260729906202152,,0.030869820886428454,0.11380768686537789,0.024956326587650297,0.007118188179601383,-4.59652735227028e-05
RLN2,,,-0.02050747288033738,0.15968537773301805,-0.017827608750647147,,0.07635893928422938,,-0.014216912582872452,,-0.022992830951268115,-0.017599224297877962,-0.020026146134728282
