,UKF266,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH916T1
NTN4,0.01840044136390184,-0.012228008796072146,0.06715011013997166,0.033644884635143216,-0.057907421701219625
APP,0.014831378898890201,0.029525863731213867,-0.07451441919928378,0.016803091206271194,0.016769873117299113
RIMS2,0.015021474648477608,,-0.006074764290648541,0.04824539076567376,0.006392451402879484
WNT7A,-0.030480520858153816,0.11219948630272075,-0.04145730152358922,-0.005764984638485258,-0.04502977014899211
GAST,,,,-0.021787448369688916,-0.02914398092924683
GPI,0.03481308770418593,-0.10942135131350418,-0.0183895760104306,-0.0631321116488102,0.022922435924198247
IL1B,-0.04336455607566249,0.04110119360848136,-0.035189743926758076,-0.02763483772829405,0.01573442050378466
SFTPA2,,,0.03216907825689026,0.06806471002032934,
HAS2,-0.008401256377926247,0.009845915543529518,-0.0569584855178891,-0.010043206108823545,-0.01413365187364209
IL11,-0.014170976451973117,-0.03206722741840752,-0.04970318671875038,0.0889015970612039,-0.055538509453081544
SEMA4B,0.0159298469494604,0.0008903728942640984,0.027328868206474063,0.017692529822689092,0.003707889772833124
FGF12,0.01197223388655067,0.048450496856837624,0.004037600030875168,0.05166490592564445,-0.01438188860601136
CP,-0.048252033899476465,-0.005940394916136542,0.022668267257426,-0.0758296857554096,-0.006846620364412993
NLGN3,0.011345992117662268,0.004262403817463993,0.019663995386868888,0.11657217670699146,0.0807533945128472
GZMB,0.030535777598675207,,-0.02479659669217329,0.004273913494103537,-0.01683253790341793
PROC,0.06707716327810745,0.003418735727539518,-0.006097818122881376,0.09930882105119539,0.04989855761475763
TNFSF11,,,-0.01635201534482953,-0.023014954474461904,-0.029815845209760158
AGT,-0.05312479709971108,0.015520635379639595,-0.013839699397706507,-0.06169829360737217,0.08123784308270182
PTHLH,-0.020126663222369758,-0.03616530732852792,0.0066688151196748644,0.11730236513028482,0.039689115323352446
COL1A1,-0.008395714244921387,0.002150373950343147,-0.046742157646106106,-0.035685802990592284,-0.07665017572350283
LAMB2,0.02931322236770576,0.009773617355266486,-0.016059505265604433,-0.018041106935403405,-0.0004028858455784612
DSC2,-0.011845984595364305,-0.06103030113867557,0.009421600396533248,0.023040192205627315,0.03141402113249696
WNT5B,0.06768301290568876,0.03541560951395903,0.007481213254155456,0.033303614918266916,0.01557189547071611
LEFTY1,0.004403276213036592,0.03845110865535683,0.008271994445426407,0.027494477413181066,-0.004977402525056766
FGL1,-0.020101153155423365,,-0.023973638126852298,-0.03053101678400229,
CXCL5,-0.011095208485851571,,-0.07511987300958672,-0.014623068472983343,-0.038099470350538484
S100A1,0.0036051520600304293,0.02287623276929185,0.002470882275485411,0.07602319557950017,0.052337152604490615
C4BPA,,,,,0.05694567036832271
NPTX1,0.05893439992943687,-0.04699855637195422,-0.010320251235796359,0.001250191293542762,
TGS1,-0.05882824024631918,0.009371629195878164,0.04888081798560889,0.03843196175842227,-0.009470080171316333
SST,0.0588173290298597,,-0.0075092192809780665,0.10210492419602335,
IL34,0.030123039591913894,0.08125389165510674,-0.01637626461391792,0.036756571928629765,-0.020899576127361447
DHH,,,-0.011019943764127259,0.05381287916262783,-0.03143545765119172
XCL2,,,,,0.05535359182528768
TF,-0.06209220392233615,-0.06559024235823886,0.048541966682494095,0.05134803665933509,-0.0011123331686389416
IL33,-0.04286638850582118,-0.062279639392134996,-0.022582267597050374,0.014077940714317307,-0.032568899560356614
RBP4,-0.010079390980384973,,-0.003947683277584443,0.09504818396072719,-0.039247234818574915
CCL19,0.0640423713702389,,,,-0.04069104881499068
CCL20,,0.028535915558618275,-0.03208428077710254,-0.07016575011049365,-0.04887634684422864
NAMPT,-0.004799320551322671,0.04406427090498503,-0.08139244292004894,-0.09101261409963893,-0.06130018997827987
