,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
PCSK9,,,,,,,,,,,0.09021424238107278,,,,,,,,
NPW,,-0.10286459333985051,,,-0.010122824091741303,0.011836587622266137,0.04356220590715977,,0.052626713679113805,,0.03845880788897509,-0.016652440517755763,-0.03267000722605474,-0.03449675519336317,-0.022889375384050278,0.10799586855610939,-0.0029558743493161357,0.022762574569812382,-0.0588936720651375
CXCL9,-0.01393446306540791,0.047262961248191675,0.0020347344644166417,-0.02576863815118518,-0.0330388687290966,-0.028673441463715886,,0.04469734610160981,-0.006455831643303193,0.00015922986783933825,-0.004017009127873543,,0.030487869308808316,,-0.08280900754118779,-0.053578198804708446,0.05232266236473487,-0.030183783621285203,-0.023429073669807246
ANGPTL4,-0.017806595936009268,-0.029653137272251783,0.03465370602113506,-0.03704691641736732,0.02358608521335039,-0.08334985394267547,0.003317642329640846,0.03048246415985874,-0.004479282122093474,-0.010695056101222712,-0.06217253031753841,0.05808068046119101,0.004997964211583829,0.02938482748038077,-0.08365349847076332,0.056990280684561176,-0.01661980209235999,0.09495950923282583,-0.02801289944111349
CCL11,,,,,,,,,,,-0.032777466958715175,,,,,,,,
UCN2,,,,,0.0022122996059782286,,,0.037676354557706945,-0.02407676804479725,,0.030846230718887323,,,-0.042033305754556036,,,,,
OBP2A,,,,,,,,,,,-0.010963640613425635,,-0.030698622299758116,-0.0002541529908717237,,,,-0.028397911733428663,
COL4A3,,-0.035412695513163145,0.07720739714304502,-0.014588938789582409,0.04769139204434656,0.049065216209232196,,,0.009662195253868503,,,0.03346416181149199,,,,,0.04080872998835497,-0.02776363196631586,-0.037517708191075506
NRG3,-0.03221436844951513,-0.044979584967378,-0.028897761543823074,0.003791766519145326,-0.0352883271017502,0.008443832412500808,0.0144317081871657,-0.05806994982594998,0.07199439508323688,0.039810247071450526,,-0.02629122811472614,0.05157388709531661,,0.009908363132237056,0.06363353859877457,-0.015531616174743206,0.08946192154084517,0.06376469207077938
IL23A,,0.03562765228814816,0.034663336778822516,0.054549089971657014,-0.02520301007613282,-0.04175087090435588,,0.02656970013994372,,,,0.03037694158087302,-0.02824898405879919,0.005325660055325802,0.09101158606159777,,,0.0023519375230880695,0.07752251219614176
COLQ,0.0019347781971069185,0.06297627351596087,0.01291769800218256,0.03749813134782472,0.015335463864875514,0.003387226328749662,-0.019139170161848955,0.05718483820503342,-0.0138111577579805,0.0066811718356400585,0.03722622699851985,0.08640725378748203,-0.012101626794568337,0.007625205807457754,-0.024969821769671715,0.07901552859548265,0.01748324979812138,0.006525125005788462,0.013618280756383465
SCGB1A1,,,,-0.01650513316014736,,,,,,,,,,,,,,,
TNFSF12,-0.0027098758832160255,-0.1030415027397495,-0.04111611829952425,-0.022342187137188073,-0.011499509529704544,0.016453687531535543,0.10813673568350668,0.12669741487886024,0.054068049516628906,0.08283893974079366,-0.017631246136176424,0.04379484483298407,-0.029708325327595046,-0.04851818472968916,-0.0717581604756514,0.0032753440293010585,-0.016294313518243436,0.07764354311998367,0.011564306963843392
DKK2,,0.00036644854743385927,0.004360602138219184,-0.01936854909547131,0.001239252157511316,-0.01987385664679748,-0.037943738256101575,-0.03250652805093036,-0.03195648018309604,-0.025935875064766217,-0.01911021527510859,,,,,0.056726558688940186,,-0.0218830882517024,-0.04262731375118997
FYN,0.03146397808022658,0.057271988093425166,-0.0029130244633940277,0.0023905039790456588,0.014956614134115987,0.0536666725563867,-0.06125860471689528,0.10464621276380531,-0.003082525935223338,-0.0017942267617791512,0.04297733204587351,0.07981140166097925,0.07082435758075681,0.04172357636625388,0.1497667935477485,0.023491983090774087,0.022582358249518087,0.11641593374959641,0.12769874358861028
ACE,0.015168703617614016,0.18647242186926907,0.028442708369748288,0.013385866916214559,-0.012713508185453663,-0.013710129980714001,-0.061740183336682256,0.08650025209158,-0.05229732868381135,-0.05805027513314399,0.04266098076900125,0.03438902634349989,0.06229131089638214,-0.02058175332437145,0.02376133872784519,0.12226703166844377,0.0907497768754035,0.020168727730717234,-0.0075477860354196315
IL18,0.03377890756990334,-0.012630106365308905,-0.04106917645833894,0.04109634263027688,0.004542098426682036,0.051216027439784026,-0.054922021283956624,0.15085728677491764,-0.014110033506604067,0.0558785029797939,-0.002627766065652115,-0.013590955341827972,0.03818436914406199,0.09231920166971301,0.10691939690310848,0.06335514527584635,0.02111279064436753,0.18363687738085413,-0.008065497456813049
PPBP,,,,,,0.020880062384274357,,,,,-0.024502953195354386,,,,,,0.028268449834619885,,-0.03507833818838513
CCL27,0.061340569569559286,0.021675733462027648,-0.015464497355878962,,-0.022003968264822506,0.0027846692593298766,,-0.033980788786173124,-0.0009328059292504375,-0.013784584182053151,,0.01812882245403297,-0.02824898331716941,0.07714037042322261,0.11696018990938149,-0.02245728763396083,-0.0422464320622293,0.00019624840509487957,0.07409879314909998
SERPING1,0.002782362816283896,0.03500159866777821,0.0018442576962947742,0.032153219466252894,0.04136821333038173,-0.06234287503767503,-0.007676867709178907,0.20142736210014317,0.05304541022595153,-0.004811495874310423,-0.026398942970612765,0.0020500269465103882,0.009181310516306978,0.07034032525632015,0.05428406171951662,0.018007741486973865,0.07403912449119197,0.14024608250320966,-0.04916315380181335
AZGP1,0.028009537659246773,-0.031893207732527705,0.023838957802674015,-0.018965326706752286,0.015168253618379656,0.07711879158637616,-0.07554015430168377,0.008560903117650296,0.04994478197216209,0.01874649709909578,,0.0380291911823896,-0.018617771463916168,0.024225462720952332,,-0.05024176023013674,0.09492658936584555,0.15229401694474706,0.005748222931658689
INHA,-0.010770357608292749,-0.011927129549240278,-0.029660780949795285,0.05424670849662337,0.029780231740268302,0.04266402692449379,-0.012369229985594912,0.057600810200369244,0.05800476776527751,-0.05732494617907239,-0.045087752438670935,-0.003642190423780443,,0.16772108545034922,-0.05327528376920512,-0.060933760775226456,0.00952566943355304,0.023694248093247754,-0.036069680736060865
SEMA3G,0.016771717894484558,0.11692165218990448,0.0165081522026226,0.015325468861854971,-0.030200419541075902,-0.032505019066174146,-0.030432745163433098,0.011660185200922131,0.02825513902527787,-0.022446479394293894,-0.03613845882174368,-0.006225115700777421,0.007028488676930738,-0.006749214001828508,-0.07179754306256717,-0.01024040089436998,0.0023398169075807135,0.08642174547632535,-0.024016822761301466
COL6A1,0.01429073150381549,-0.015955488785008073,0.0236446891421481,-0.0029678431379675262,-0.03018120024905687,-0.015025885649357472,-0.08873948659646014,0.17122218401903044,-0.015122294143166027,-0.014946340859210934,0.07649374365583206,0.06546523764997374,0.0874891362961777,0.031878571985547756,0.004985600265406343,0.019242160674122436,0.08965931738718161,0.0034405551746063616,0.013191137614031031
FGF17,,0.04887177546754354,-0.005918409562686412,0.00019348592334792868,-0.030067903816468414,-0.033804262736005494,-0.037053281248400266,0.00901761915088405,-0.028054968359645067,0.02616110713121233,-0.02783574723165546,0.015197295720317286,,,,,,0.005163271507921089,-0.0059791181938792124
TNFSF8,0.034641304176861926,-0.02286478357537634,,-0.016021561743232764,-0.0064114241346851595,0.0006427345560404359,,0.004570150840150314,-0.031377485014140956,,,,-0.03454464380951899,-0.0476160277250556,,,0.06843846843043634,0.019614767044093467,0.03769679069175427
FGF20,-0.015168908999201414,,0.026615160046237773,0.015247573087227203,-0.006785534483314593,-0.028593010238578447,-0.02321762315327839,-0.017236100665705672,0.011441392247805632,0.07343816629803081,,0.10027580722478109,0.0939912175191482,,-0.03005160771658072,0.051585126958059474,0.08212974000229752,0.019482366545755317,-0.011567741727025006
ICAM3,0.027751319484053932,0.05740081540717613,-0.05630080859529694,0.01946939499716364,-0.04778339936286819,0.012369801554409653,0.00130411116448805,0.08092845302605874,-0.01935814265690546,-0.06163194650906799,-0.012467262860438762,0.06722937067817335,-0.001953662090776123,0.08821924093071853,0.020886673111475476,0.09416121242813709,0.056894342678122885,0.07325403539478924,0.04879364885540665
LAMA4,-0.0008363586847166944,0.05226955242268006,0.01846415158459304,0.012605003740234738,0.025238778583055878,-0.0009632042580355918,-0.05242643388664331,0.17615222392263288,-0.06607482649079843,-0.05489002222126596,-0.018288409876445883,0.023205479691694966,0.0014111478950434967,0.01939852212036149,0.006746391346966789,0.10550617470697787,0.09494196948674259,-0.0019420097174247307,-0.016505109080562182
INHBE,,0.11770351590014119,,,,,,,,,0.18806933336984424,,,,,,,,
DLL4,-0.01451888829925375,-0.0014629488145622707,0.021060537932811325,0.014061293670424541,0.0015370726222696722,0.04590497752553972,-0.02647744594134219,0.16361376274036016,0.021448573984349063,-0.023432052124852956,-0.017782684669714416,-0.017233286312260128,0.09650520341168596,-0.05642782545674538,0.015081645848856169,0.08360707125009137,0.016349812730263164,0.052658765477205036,0.0030425435962205443
SEMA3A,0.016819391392017873,0.00827812129483454,-0.03571075143264769,0.013509262850648834,0.006540159681173931,0.02371684714910568,0.014738672823959072,0.017263317275456873,-0.05430649545372346,-0.03655413047117692,-0.007330084412937679,-0.009447446918436958,0.09648273554550203,0.03554084743637198,,,0.016466352336439,0.06399967354727584,-0.036004005168468786
RLN2,,,,-0.01720609456918759,0.10420181598014863,-0.016008684553367927,-0.02727525740701412,0.033940503159380915,-0.012778253886950528,-0.03076590035192032,,0.019279669410395887,,0.06318034685500722,,,0.14312412473919872,-0.031223928363846614,-0.01898355692898111
C5,2.0404564912982088e-05,-0.02716401543330084,0.017223854402155736,-0.026218084320992097,-0.013509358149229546,0.07789835014948603,-0.023414762438704103,0.0698940342737588,0.036087953792008916,-0.036698410569833875,0.01324581754406504,0.045514832923397155,0.04188104594834117,0.026275497690397085,0.10279291572419733,0.034424752197699034,0.0007697132474029948,0.07739299578555356,0.0864827581020864
COMP,,,,,,,,,,,-0.0277965645738727,,,,,,0.023876152632782654,0.017779213361173163,
EDN2,,0.08595916659448871,0.02096088610725978,,,0.07903520825516946,,0.014009055336185074,-0.03166976687638193,,-0.025545812211143326,0.009121618210035818,,,,,,,
C1QA,-0.04522326017651928,-0.08264867369896721,-0.0942866189411612,0.016814083814636352,-0.06332462748895208,0.01900278537315002,-0.05477944112794483,0.17025320087797013,0.008305859111959338,0.015530048844452924,-0.0010474420712327714,0.07183426946168237,0.039044098888458896,0.06121840630116779,0.037896034923122955,-0.0069050895211611,-0.03973790362517467,0.14063160836709232,-0.004042221136441869
UTS2B,-0.024816444865702874,-0.012804042392622202,-0.018697470648964463,0.047469351871638026,-0.020622766862092835,-0.02063512717794681,0.055986585848390516,,-0.02762761392470005,,,,,,-0.003126911028173656,,,0.0948897538874703,
COL9A3,0.06370656901716942,0.10691218742679713,-0.016296324312389258,0.0014714546100963396,0.027036862878235597,0.05624682165909779,-0.12109762125843387,0.16634758291980803,-0.008376052099293992,0.02334113990326555,-0.03156426687711601,0.05011218314354635,-0.0754687516801808,0.1558161241751492,0.10914701683852167,-0.024252224088306847,-0.07178842571741785,0.06092750995169705,-0.01056038536961916
DLK1,,,,,0.03497412273599834,-0.01680648661209943,0.08133394823686749,,0.00475800937936498,,-0.0009570379111635583,,0.06550182522201178,-0.08474569886659146,,,,,-0.050434515423667475
HGF,0.01586108952904347,-0.03067108454552857,-0.028884825248827458,-0.016034416241512212,0.058518709546222805,0.0009821846982778872,0.023008436017517328,-0.02858140312931241,-0.007171236918610708,-0.019854928351995614,0.029985718503048372,0.0010576066153929824,0.06674960425721259,-0.020174182155035053,-0.03919569955415912,-0.06372769387401336,0.01333922579226303,0.12352293514068496,-0.02141411051655562
GIP,,,,,,,,,,,-0.033843664834673666,,,,,,,,
P4HB,-0.007939395605168797,-0.026469629019235993,-0.0023750441308354746,0.013276330702812138,-0.008077562259158198,-0.04487234470407703,-0.10358583648023056,0.14106745740499269,-0.044061132912101494,-0.008913218033329746,0.09306557777469643,0.040043906570181455,0.008852058234081306,0.09034637778356139,0.02711651017048034,0.009805756979698729,0.04536140934455536,0.0014326974745638855,-0.07419886665084657
ADCYAP1,-0.009164822784773298,,-0.018849952662293893,0.08437071343208509,0.047754169823703584,-0.03396367611151184,-0.03449027608353543,-0.021378031822131487,0.014616316340104466,-0.02776101339397521,,0.022765929429523706,0.04736496016391154,,-0.0498955341247362,0.08967566790164722,0.006090220875747831,-0.04783427252865532,-0.07079286800529859
GREM1,-0.016223732328105468,-0.041251956843264215,-0.02457714204390301,0.003964290692347674,0.048268899840229106,0.0030751749593441453,-0.028652101586984207,-0.039463209945303813,-0.05325966256434725,0.08015199156007385,-0.029899266130688586,-0.0174791418265898,-0.0287207738539848,-0.060361720628623064,-0.019660274854796204,0.06381526485504027,0.005672514728435818,0.00627495861562938,0.028850107109955187
EGF,0.026720954516830663,0.026845232742659705,-0.050070809275420465,0.0026181547483751103,-0.01616405367027596,0.03261915973685531,0.05834780831114006,0.04575155269248969,-0.00463153468932598,-0.014670930331988654,-0.033314423442394575,-0.0370225795597235,0.002775070686827138,-0.012053659818407983,0.18281215456400113,0.003695905031373679,0.02253118531798794,-0.02819676952162282,0.0861339833815972
VEGFB,-0.009341887326073618,-0.008506351681893669,0.0037508006362976195,0.03407400210126118,-0.02034671700602598,0.026504228289040237,0.008754902821489347,0.051899269429232966,-0.029004227994712316,0.07904692521070829,0.02697407737221724,0.026751600566387968,-0.05122176348509327,-0.04608122499845996,0.007566597270758265,-0.01918432115221706,0.04909081149663405,-0.010174518991561878,0.013838052125396247
FARP2,0.021406396104987055,0.03493088444801721,-0.010205372414701642,-0.03565820501799204,-0.015257554996547698,0.032492309182883414,-0.03707246439282504,0.10769540238021877,-0.0404084361388545,-0.032304435311582745,0.02492094573563964,0.03264927805680617,0.0945886516282563,-0.004544526556522208,0.09795468968303224,0.14171274821579413,-0.052556863039105575,0.08125873156897237,0.01552385681937053
BMP3,,,,,,,-0.031676245833134956,,,0.08116072135341731,,,,,,,,,
LAMA2,0.03675186079938193,0.004038767140315035,0.031276106797587966,-0.0026462532987909493,-0.03518843710933576,0.04184263614334337,-0.07032565932813377,0.15658949171928807,0.01369232626761611,0.005491824366186655,0.03028214950410039,0.11799797196643691,0.08100989834588089,0.0569960401853264,0.05939393808516984,0.044014267750754094,0.009502762527403485,0.06287492895016325,-0.020745352903434443
SERPINC1,,,,,,,,,-0.019105598008049597,,,,,,,,,,
NRG1,,0.0701507370922398,-0.03242723459029279,0.03528508559526019,-0.027170456193150717,-0.038054521700508666,0.001862578284130241,0.007847200253100017,-0.005633666331717867,-0.005360591052700447,-0.027933987962650317,0.01920221008292089,-0.025193938577061196,-0.06510008264618128,0.07009747655979706,-0.061853484253549224,,0.09248107853218343,-0.0060446357143550304
SPINK1,,0.010119754605704558,0.050925889765752685,,-0.033030885064139384,-0.03364419517440922,,,,,-0.033701957464441865,-0.02455381996530238,,,,-0.05190253252828726,,-0.014535205815599894,-0.044263468640387174
EFEMP2,0.05382202370684806,0.11155353926313225,0.014914332905905549,-0.02504831755364349,-0.02550795281349005,-0.04526773841047095,-0.08427058074870163,0.1366706817309944,0.017381328647297686,0.01244463475067299,-0.02864526901702933,0.048358783538934545,0.049405998546832856,0.07870683357930078,-0.02535669294149057,0.10434756635563065,0.04349932096714935,0.08959279986161624,0.04753296054614531
SELPLG,0.07190606721642534,0.021978642783042523,0.026674966279661164,0.012347032546394961,-0.01479519183235308,0.009696689544577938,0.015955734270880092,0.012158206386830557,0.08470562967382772,0.04489745509096817,-0.019832325442802515,-0.015750388577626267,0.05600178173871944,0.058569433267884156,-0.012574387137266125,0.04951229983242579,0.030857168102989482,0.15728356512918187,0.037138866590655656
GDF6,,-0.04837431647173712,-0.029660778054530105,,0.02773672086990174,,-0.0023837231292344234,0.07524635303299626,,,,,,,,,,,
HLA-E,0.040851448498972584,0.02261384168667296,-0.018227809555965604,-0.005540761037533165,-0.0037506055344046114,0.010661262015645441,-0.006798907596186475,0.17709968171981175,0.01942272635900966,0.04434793745265856,-0.02466687397697333,0.064033790631425,0.010270770434305108,0.1091221627163463,0.09334177863338237,0.07613180093709886,0.04497081453496672,0.12985655626563042,-0.08115313458137263
PTN,0.07573605586821759,0.21249475365328188,0.016801390043304155,-0.06421325913593753,-0.044963932192582504,0.11210235479763096,-0.14278508372549525,0.1780826341820963,-0.02739242833638431,0.09547580742764164,0.0315316624505763,0.11017757230523513,0.02585984623252296,0.022084661239958978,0.06340073624565491,-0.0021726459218584116,0.08580709037847975,-0.10824190764542439,0.05627986599415529
CD274,-0.005001144339410357,0.041223603999109244,0.0672261417391292,-0.02540490573928453,0.03558061789615759,-0.008676449687055445,-0.011146589697197722,0.060798700177313585,0.03357024364261487,0.03835013879039701,0.010854083527967793,-0.01527298300635013,0.056399410644563344,-0.05726475348614708,-0.027944241898446052,-0.0358128370713597,0.10061573433874,0.11231009608715482,0.011266657864070476
FGF10,,,,,,,,,,,,,,0.003146865170612916,,,,,
CD14,-0.09072395793688723,-0.04982110768405566,-0.030416024741329928,-0.03798822938447923,0.03744645730134969,-0.05562372878418167,-0.08248020900382234,0.17161910938981073,-0.00517307491608102,0.01202326888229223,-0.028898461913242048,0.08057243741177426,0.06238601391862373,0.04878797074616432,0.03402190932269357,0.007771856743396731,-0.03367486980057608,0.21056749228376576,-0.050992355822901514
SFTPD,,-0.005215158225164963,-0.02819244196861699,0.010211596296470796,,0.06449625128116222,0.09107183054479469,,-0.002026371199121024,,,-0.007120107072730609,-0.03234865313379459,0.001740477916987739,0.14703158248833456,0.11447867979173718,-0.013109344068156009,-0.011535708917737298,0.056934024226709824
SLIT1,0.004813586269728966,0.020615677740891014,-0.012920384159240952,0.043466230548096486,-0.03472530670621368,0.03379620466125588,-0.016561551523481044,0.13681605663739962,-0.026016036172214655,0.028001538742131567,-0.03025415075695025,0.026823688301146228,-0.05998933842887758,0.04234391702224639,-0.024206654622290543,-0.010054828098139386,0.025575746430007443,-0.06405867429917622,-0.011172070922708896
LPA,,,,,,,-0.020302743819278914,,,,,,,,,,,,
CNTF,-0.03200874255392529,,,,-0.016255426199228835,-0.018813693973769186,,0.007856957401662517,-0.0032884014484691132,0.07491035937837077,,0.04362089766488735,,,,,-0.03153148181811735,,
BST1,0.009425988743769105,0.11114232126906101,0.010582681954937171,0.06127031249308856,0.046117540240690306,-0.009552347658877395,-0.02050517098005715,0.10654462113275083,0.0428552791236477,-0.03310701301891541,0.05798830995857025,-0.03568987757262745,-0.018733346915467283,-0.0471759041124296,-0.028605323834323747,0.05642209787371617,-0.009061202563551028,0.08056593498786326,0.06204748921201
AGTRAP,0.02659919311508006,0.0007484272220205286,0.0035512131256005292,-0.0035560065593848705,-0.021740097757753242,0.0207806676666761,-0.015280530859763794,0.1581608378561098,0.04813686749147424,0.0733867817990043,-0.028159471127479636,0.06098424073689541,-0.0017805110149859296,0.053025057190307326,0.02350187591849547,0.028554954835430826,0.019804761077597034,0.10078760374239705,0.04959389539668504
LAMC1,0.00855606705165496,0.05245660076560246,0.024315748008443227,-0.012075167085250292,-0.007562944933962427,0.001986009846371845,-0.09936549142011016,0.19841165563642177,-0.01846638245066999,5.2151918596311866e-05,-0.037985719820534385,0.05510744296349214,0.02533330826001987,-0.045820732034627346,-0.013390116520163644,0.09462555712437479,0.10859742656539427,-0.002693911806305423,0.0012462711426774469
COL6A3,-0.012000235489087656,-0.027581436929754365,-0.02939066762264794,-0.02513166563714357,-0.03290937929589185,-0.024556560006881483,-0.0028677172375185483,0.060454766634921636,-0.03114971583323866,-0.053536374694772446,0.07760550421518458,0.07782062739131058,0.11237395084485151,0.0021319328459454326,0.08252058676576778,0.02985153110495074,0.0385166507266129,0.048861507517137075,-0.05940828532859985
FN1,0.0970131694900002,-0.06698328278381353,0.0566493142693146,-0.04017037947693254,-0.00027068173457395623,-0.002013219889908421,-0.09350057316091646,0.16280328311521952,0.003560611613034675,-0.040040857359354705,0.10389812709444063,0.024811218886638082,0.09019934283331262,-0.019136528330713432,-0.05017363642337026,0.12460427285216889,0.08050971384332391,-0.06170332056732763,-0.09821321923162923
MIF,-0.07170714930904472,-0.05552211006243353,0.029864757539659656,-0.0032095678468650178,-0.007085630209449306,-0.01595540740012093,-0.03910963526481086,0.057860582396773996,-0.0325963374925579,-0.0006285449976757469,-0.013725124705264135,-0.034228892323510535,0.0120875931975536,0.01863391122040337,-0.06116056010020296,-0.007974232395667948,0.005110929502941528,-0.036370357407969234,-0.03521356507998154
JAG1,0.007318750293784654,0.14338698348681295,0.06419516134503388,-0.004596920098904694,-0.05103380524869056,-0.037488117353600664,-0.011791785135683571,0.13151506653601486,0.01689006367887694,-0.0045937413685309715,-0.03229008254677963,0.10510240247641991,0.01358998819821977,-0.0679130097194526,0.012390303123972166,0.13328873896660284,0.031050697400863587,-0.10125848881500069,-0.015690906857473753
NID2,0.0684432823496645,0.036835580457702695,0.03985198482483861,0.03597709718107763,-0.020998628796428023,-0.0035150323238039537,-0.09301681969420032,0.09213216283183003,-0.007959046893984587,0.031242169262640482,0.031247914623449488,-0.016974669409029645,0.02628238395809143,-0.05814210021219304,-0.04280313908815244,0.09619630584814534,0.037935796263767134,0.04067521659593885,-0.04430498124174603
EFNB1,-0.004730250250931243,0.09723984896265682,0.03466899588380458,0.07578810538391217,-0.04178939563225577,-0.03306139735968796,-0.04405777841873593,0.11429057205082145,0.023770120250016354,0.00437815891940152,0.00022195206913163087,0.07019338039806042,0.025164934361363214,-0.09318586211756563,0.12702508708877708,0.0031631937614249863,0.05716704042212271,0.005252771388974664,0.06069704942017093
COL4A2,0.08738311272041172,0.10844776139012421,0.027086418514048752,0.03862470173433466,-0.04230422446881412,0.04211495980304219,-0.05355825304435061,0.18024668284165937,-0.037815653175974594,-0.0069809096566519615,-0.04119477837659442,0.062055122176613686,0.08436274656808228,0.021294614901693074,-0.01866623013461944,0.12621655757566788,0.06325238578041192,-0.022104549410708916,-0.007914210882567649
SPP1,-0.04713387452367194,-0.2031555399145388,0.007282208849934704,-0.0061036681577625075,-0.0033562002450953526,-0.0658111007321995,-0.1389999622560967,0.21139453189904223,0.002077247087861347,0.034154519139300205,-0.0034800634756547116,0.08558768045042546,-0.05908168814539083,0.05926479661781148,-0.09468207332009002,-0.1034050736289896,-0.026933013100283863,-0.07619572091576858,-0.04876248556840897
PODXL2,-0.003311114459305563,0.08852436123388728,0.00010801205138693264,-0.04383654500302098,-0.021317842279673822,0.025754957155017556,-0.06817219419237791,-0.015203271959844234,0.001367189816195783,0.0029053816760289046,0.04186085820025191,0.018082420922461158,-0.009201240825436448,-0.07935971374824254,-0.052743136128837305,0.023911533667780097,0.05391642001705697,0.04279506232058288,0.028084959635252933
FGF9,-0.029263963699017046,-0.004609563478740405,-0.018382023037211703,-0.022769860980758446,0.01649569412758821,-0.02047365272438392,-0.034769004472169365,-0.07042094356609804,0.03816025057936567,-0.03588305596075489,,-0.03254189732496029,,,,,,0.09225880436222555,-0.019051891903589954
ITIH2,0.03727916315122206,-0.03836053444056567,0.06601375347254165,,0.03104725326666743,0.021437449054461377,0.02621919690544168,0.06373466066987996,,0.07877522007132724,,-0.0035411607455210223,,,0.08922450271557154,-0.08651685962545136,0.025011533095876726,0.1280067574273786,-0.022927190009974462
ADAM10,-0.030305849438641695,0.08105514951912766,-0.008594865206786605,0.014872601132874525,-0.01157622890766893,0.008945351656790036,0.011574258261448022,0.12200138289480085,-0.006956373583195183,0.04657513370530219,-0.009269767856813027,0.0466087226348798,0.0242173457219418,0.06328201883352122,0.021760399276906366,0.0023295938513927836,0.03158293548375521,0.010502930778688746,-0.04260398952013702
CFH,0.038573332249840935,0.02887930734171822,0.024798794941683213,0.0004163396195921441,0.0996243635694006,-0.048768866613521325,-0.023350814282478573,0.1645880308079268,-0.0023562982161722053,-0.02725975800624875,0.02254402793741019,0.027171810108751717,0.06567298748857645,-0.02788186000780438,0.13126229355350136,0.200908643627522,0.06718922691761811,0.11045694274439753,0.01734097734225103
COL4A5,-0.010908237406577473,0.06645225067773482,0.012207366163287056,-0.03877827270405305,-0.018623647467808854,0.06098342357098925,-0.001054133988764986,0.06725139357537525,-0.008044138751128459,0.10536717454235116,-0.005988866434913352,0.060386025855529143,0.08366184254212865,0.10885056594193285,0.08257649479714585,0.007786588517615393,0.016268333072989558,0.08752871774773892,0.03605947611269984
LTBP3,-0.04260273285919363,-0.0678988865675861,-0.01568737751811183,-0.01646873079550702,0.011529617055349654,0.02898317846666811,-0.06601418960979129,0.10548144355805257,0.029151917964456635,0.03527582177818515,-0.07590598830744055,0.0715185181148369,-0.027943779368858813,-0.01967075540033835,-0.035584617346683514,0.01926911404506033,0.09835682116918304,0.1146466933074287,-0.007109489575746328
GNB3,0.02132762947509065,-0.06636724306177637,0.0010409805556878485,-0.002731374129142222,0.05786864300516736,0.011629149309767719,-0.01958311327159637,0.13573782381401456,0.00018520447920616928,0.016848113189763838,0.059018378697973176,0.07572643719412496,-0.01292308016137584,0.0382398444837498,0.002918547265827138,0.05786420539266395,0.004844393320690064,0.08243902425956197,0.015083967986538363
COL6A2,-0.007008863121288756,0.03503268858104975,-0.007275880610560752,0.0307326943612462,-0.022115486014026395,-0.055836201988831116,-0.035666964235312,0.16576912520966128,-0.04430813134550878,0.04759174002751096,0.06205920660101563,0.034742812598998626,0.037055515576811346,-0.019583213129186698,-0.013705814395619393,0.010907593598766136,0.060127300977238174,0.009810051468144747,-0.021675853260231526
PLG,,,,,,,,,,,,0.030188115686010715,,,,,,,
GDF9,-0.015369020148927878,0.008775689718134189,0.022372900776768595,-0.01940015578173013,0.033253101945229034,-0.0011118844562169384,-0.041178894144031426,0.0586082727777159,-0.05731268973812104,,0.053878672923921754,0.02872362780637168,-0.032988729390704255,-0.03754994730817922,-0.06762619197601527,-0.03683385598637003,-0.023418372181506338,-0.05653707817118928,-0.012720452859768755
NCAM1,-0.009704624885190144,0.049371568056023364,-0.043716862309822885,0.006840330991115157,-0.015512839212231259,0.04134290151297631,-0.042300432061304696,-0.07725357306820078,0.053560437383024524,0.016206910176320755,-0.032902502624481904,-0.006180691284951935,0.06901622105336658,-0.06479106167335962,-0.09596311890661113,-0.03353078752054152,-0.08762946824394699,-0.10434611222441859,0.012716239742253391
APOC2,-0.05946327920025388,-0.006617242345906981,-0.02740405617426292,-0.011457448862514355,0.01430538517185821,0.01634381420319318,-0.07027106876420956,0.07317774949035068,0.06498015845475064,0.08298885459389561,0.004515857188679922,0.022178790356453832,-0.03768609799139464,-0.011195622886360954,0.008205155900388476,0.1032158227571907,-0.010752966635188585,0.04031245487306227,0.03195873265304493
BST2,0.052791852801602784,0.08256630006300751,-0.04082816917614582,-0.08471292813329248,-0.0013789615449762548,0.024881114759747774,-0.027622710603551457,0.1986641352653939,0.025588296222242377,-0.02702636563041825,-0.03279744627096866,0.10432808955730251,0.0494541604873288,0.15929797497796577,0.02914545027217064,0.04830249519559148,-0.025160811201874356,0.12930950359494514,0.01002209714778814
COL5A1,-0.000808519610122572,0.0020804452444172605,0.042238424595527985,-0.01240223538010204,-0.01649204595307307,-0.03196581083114213,-0.08276358915685042,0.08985630947090813,-0.011813397960088616,-0.00019460172943827075,0.08228496126510518,0.04435866782873845,0.03364448446788034,-0.01076282251272865,-0.03371895738257131,0.05886767150591679,0.03409283385351699,0.03765630748945538,-0.055398856484686516
CALM3,-0.030839245320922717,-0.09577560294558973,0.05129761691508812,-0.007234545068919787,0.0432292015336919,0.043751812762661775,0.08992408598313827,-0.10904175886305209,-0.012258374827346541,0.007081290229373167,-0.06130662188534527,-0.03021235768545709,-0.09349036997101375,0.0715362296655718,0.1245970990651395,-0.014316002444567587,0.046051636374606644,0.0021531549609182877,-0.021091381730409413
