,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF296,UKF334,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
EPO,0.03720224276509244,-0.018949208675427893,,,0.08981621734050087,0.025253820092688426,,,-0.019562002173294908,-0.06098578373093728,-0.026311797748167314,,0.06973907454974315,0.09324661217858904
EDN3,-0.03177211715930862,-0.024565930514588823,0.06439298132150872,0.031990245975007804,0.02176746949773076,0.04174941897050111,0.0065764182440910405,0.02833978617390925,-0.019763852923044785,,0.06220550076767438,0.020796204759736096,-0.04518929305284793,-0.013147358075073536
CCL22,,,-0.015204322870414415,,,,,,,,-0.024061736166028632,-0.03219567252843518,-0.014958289374863857,-0.023861475121226865
CCL2,-0.0329818565934058,0.0017103909231633318,-0.004566496774680323,-0.006691194768647193,0.003343956377286908,0.007552661996046596,-0.03162655165821748,0.04771471203358289,0.07546271486843789,0.014228614928196243,-0.04495022470495702,0.016258830585380597,0.036389942907893165,-0.0793037737993222
DSCAM,-0.09424269157939744,-0.021468543219987053,-0.01613880895161475,0.031977543054105675,0.00202326144722554,0.08009651351252263,0.001171326996219795,0.0234952624185448,0.041216799377216,0.030072271711076792,0.07428359166794776,-0.01139380881467989,-0.017903146077516977,0.005771268339584494
GPHA2,,0.11429198994292288,,,,,,,,,,,,
ANG,0.03799669474364245,0.034986307785022125,-0.018160887770926053,-0.08972478333370831,0.011285733206606812,-0.03792407512011201,0.060714738336983584,0.015085362010204705,0.09220576138716222,-0.05097799510795443,-0.01583080938505841,-0.07146572507980184,0.04646198947012366,0.07541448892562969
FBLN2,-0.0418359182379991,-0.012585362592085791,-0.027649510398568465,-0.023039135575293843,-0.013290800805853544,0.023726806565610176,0.04207380849286732,0.03976373348749386,0.028718037217027446,,0.04654252917496194,-0.04562074488923394,0.00626858937061875,-0.02803643109205611
VTN,-0.02980253103992473,-0.013665463936938916,,0.16260299043263624,0.006138695060841658,-0.008701469918128597,-0.02421445594441414,-0.018677753036364115,-0.016254846046768443,-0.06466217428799775,-0.018501925747895713,,-0.02207399061024091,0.10722198459718571
VEGFA,0.008314634298680254,0.07031317307488881,0.001968981064111922,-0.01135628558363568,0.06580011587893217,-0.0025231323174329775,0.10200049722844218,0.0659639596153325,0.07420788712727973,-0.04963784249563181,-0.08355005878371874,-0.06115643168823334,-0.01718771413784717,-0.04444291642399201
F10,,,-0.017354772896220817,,,-0.0349742839099717,0.010739277556632723,-0.010710710491939755,,-0.04017289323337154,0.02180743157571177,-0.0278553199845215,-0.02952487532491509,-0.02726224244101796
SERPINA1,-0.030003522542088705,-0.0238040189312336,-0.026386654152178557,0.07448056153902138,0.020250796430140085,-0.001461757884572744,0.09472588923221345,0.002285361039160748,-0.026983992595565186,0.014341413436308681,-0.0793310239272008,-0.038464147932264124,-0.024417069086749957,-0.01952870433779956
VWF,0.0291063083672713,0.019924659843027232,-0.034023365738232225,0.04153774505699203,-0.023124227392446246,-0.009575042692036328,0.08272633887821436,0.014591062289830165,-0.08126506576184216,-0.06716027118257023,-0.03286097035105308,0.04198771341122248,-0.03517320757802028,0.02492497260331237
GDNF,,0.07395585165055468,,-0.029911301876140405,-0.013418049187382514,,,,0.06537334769378375,-0.0420214197929935,-0.005400728653088232,,-0.023871434875010873,
VASP,-0.004762353696032427,0.022651281942193225,0.03230930775654541,0.07779294291806604,0.009899766508985903,0.057706959047052586,0.05444723960591688,-0.03197056940439883,-0.0013962749076217903,-0.019444187167139918,-0.04675202469396466,0.05503137895194749,0.006019515562694083,-0.028968916044295225
ADAM15,0.05254608307265069,0.009710453703693677,-0.055339306571813074,0.04422678716526918,-0.004597535499020101,0.04261719251187441,0.05385024761570335,-0.030799159320254114,-0.0030605109153525817,0.018351748766279374,-0.014516886060721913,-0.01989248012691621,-0.003540573697513767,0.0028784040073909626
WNT2,0.018564006570841632,-0.024668923492781752,,0.033620476602031296,,-0.030121279978208442,-0.015893160419180326,0.05410920030132603,-0.0183071323006669,,-0.027023534277405514,,-0.002603587331175306,-0.01333922787955973
CALCB,0.11860404735975308,,-0.021996703573532714,0.03747052142031717,,0.03820490758240233,-0.015879186777208964,,,,-0.03200494484487629,,-0.026628669967927815,
OLFM2,-0.03035853882290175,0.0239549417213173,-0.013474753701143967,-0.0008770477015602113,-0.013922763317376931,0.022729386557059025,-0.0006313192241157828,0.010791905671793335,-0.012745396893537621,0.02639179221505868,0.06030880517734048,-0.006108879491499272,-0.008492473127694187,0.05579459489389719
MFAP2,-0.035919997541295705,-0.017972783405264495,-0.03301964407258777,,0.006468371273234574,0.00595055822926474,0.09900654487737512,0.037225096676886664,-0.004896616266571566,-0.07890647066837328,0.04352574155874985,-0.04834999541373227,0.05319093965995365,0.011616726313768623
HLA-C,0.02404083057674913,0.044306073544452214,-0.01719023114449609,0.06779608072472498,0.055013935775946925,-0.06955759607958885,0.10422456603179023,0.045855002366519196,0.0919580911672024,-0.05561514352074866,-0.09101491526049961,-0.010019878847553064,-0.003041812776010763,0.03635711479276597
THBS1,0.009708214733920107,-0.01214435324404047,-0.011411921353194883,-0.04445481528755897,-0.005572289428300632,-0.04684640663004683,0.03587198393045912,0.06012396668919776,0.012106557475858853,0.01116812184534387,-0.0067872376519767606,0.015512978983386532,-0.02552182231997161,-0.09371663005399564
HSPA4,-0.024771269993310634,-0.01280418631071857,0.0207205773692371,-0.030457827984471084,0.04892042272641226,-0.02948584554784068,0.003912627647320282,0.004737378383308209,-0.016891076345055073,0.05153105656590882,-0.04174958630639752,0.09073711711945742,-0.012153081601441485,-0.036470902286488825
LMAN1,0.06555162907631121,-0.016905597324376374,-0.0024728708477313958,-0.09020344336133361,-0.01382097468328133,-0.06221187079053721,0.05672044333551303,0.01822016629690178,0.056095294837634264,-0.12754159753521685,-0.05843011787775047,-0.0065775464046044065,-0.0462383242268972,-0.04160365776875551
LYPD3,,0.16009699806817476,-0.014015221521283084,0.15432188583911594,-0.012094976479114691,0.02292149576973617,0.04008479187311611,-0.01855950738273733,,-0.013746892726301769,0.062060831322014995,,-0.02715099188504924,-0.03202269112340805
APOE,0.007590018675320599,-0.07494162413806685,-0.020178130425801157,0.058935067984744585,0.024964370138200208,-0.0018437953784696127,0.04364728240502177,-0.06906760658864111,-0.09163764123055983,0.05292611408536549,0.04781145632630191,-0.02005209870991075,-0.07766842598137047,-0.008045065431370133
SOSTDC1,-0.03390029073665612,-0.008866698175832454,,,,-0.006882698826409078,0.03002832566109177,-0.02864204701647336,-0.0297457407197515,,0.056445828603612,,0.013506206006373913,-0.009220214055569564
ANXA1,0.00936001501781341,0.03149096811158386,-0.02405240127373027,-0.02167656793717302,-0.012083632949384953,-0.060671006314059514,0.08505921404316033,-0.009411126758997555,0.08938740771197408,0.1191639275517034,0.007404845426006291,0.006941760238388225,-0.046079900764340674,-0.008430462147664677
WNT2B,-0.002711007081251962,0.013175666856405486,-0.019740962261360014,0.11272700221784497,0.05063350541324594,-0.016125889192235378,0.0459147851083898,-0.026369145187900064,-0.01071504603313297,-0.042141571291152306,-0.06094580461102088,0.0875982845950135,-0.019048541114230558,0.004949068336706855
AMH,0.09360021694100529,-0.026270728695201508,-0.018819269652966535,-0.03143413014856148,-0.01680648814881704,-0.029531363583326153,0.04160949753387918,-0.015754439767052295,-0.02920338727112005,0.01565641817675358,0.043448588602086474,0.05357654430085011,-0.002698305195154575,-0.00937594727299544
GDF10,-0.026124231835625095,0.06705475283170653,-0.015767353459696536,,,0.03913456422558792,-0.025586851375411,0.0788071276483413,0.016645493676814508,0.055643354646537496,-0.030341516208080815,-0.01606000763731765,0.007683896658248262,0.1088050072426469
EFNB3,-0.0573882795606408,-0.006573167332405976,-0.010146975086109655,0.010027605032948597,-0.03418894880478453,0.05984118511105277,0.013784635490900561,0.022561301634238088,-0.012496259085632254,-0.011309752387680531,0.020162284269498554,0.037475266441622634,-0.007432992227119837,0.09109031053611347
LTB,0.06358039917228195,0.08571132335304915,0.005693999388866536,,0.0212134584817274,0.04340009983373617,0.12484268124080534,0.04430747532334915,0.004043338803239564,0.016708863901514166,0.038063287412271184,0.034693389840186224,-0.02567302975373383,0.029776392759534916
ANGPT2,-0.08958063837163008,-0.0019349451682440155,0.05368514767067426,0.07409095404943489,-0.0075238246801185935,-0.01815590686960286,0.07311046511331541,-0.026022843008550674,0.005409114023738151,-0.06747799867916249,-0.002703267926684396,0.02029822956170504,-0.016795874032362008,0.01275568282543841
NRTN,,,,,,,,,,,,-0.032735356940367666,-0.015179423569579697,
ADAM17,0.018020184816403828,0.018781222047578174,-0.02466870574491977,0.01647037386308781,0.028238370119621055,-0.023150410021853626,0.09933356174334984,0.010883938284104125,0.021343170785345738,-0.012367858774712857,-0.08136405204939996,0.035756945617779076,0.017614393396949514,-0.025498016450445322
LRPAP1,-0.02479051652174828,-0.02674901106198316,-0.04898733143162519,0.10917269349497635,0.011381969372984406,-0.04279750246701238,0.07313498761024564,0.014442696668494405,0.0756261710433701,0.028665370808785874,0.0726918759879365,-0.029786338653853293,0.01245617643235287,0.02599779161208447
NID1,0.005057951614951235,0.011436097734451351,-0.01824373355255488,0.0646279005572452,0.027520839592772687,-0.005000739755240324,0.08773506518739756,-0.01585751784493712,0.006883367842569333,-0.015393509983601337,-0.03598992085876317,0.03617824845045056,-0.015954489896679566,-0.011199398024599816
MST1,-0.016498505357921276,0.05775751045969833,-0.011901052704951667,-0.011043537085848956,-0.00963217185169296,0.020338244895263206,0.05243775078036944,-0.03184100820812976,0.01240486354020349,0.03254968073790133,0.04543391956503501,0.04678138121295157,-0.007753929578144028,0.0846778464993115
IL13,,,,,,,0.07892372207261006,,-0.022942513030736227,,,,,
DCN,0.014059517319409763,-0.0125832178442247,0.07039141140336282,-0.014418724629861235,-0.034062613717767254,-0.02075605198781544,0.06169936294711868,-0.017054288355533187,-0.05884163064448,0.03370144732058791,-0.025893820878050196,0.013156529272545434,-0.020765228737091572,-0.017898060940830726
IGFL2,,,,,,,,,,,0.06745840056756927,,,0.03350939316443525
COL7A1,-0.02831967233424247,0.022773413965345324,-0.03219696445480168,-0.0012902755954112062,0.010026059539511557,-0.011691623730898793,0.05288708902107007,0.04211480211207556,0.028003588340993573,0.01402190632399011,-0.009943716760060721,0.0728062646936833,-0.01002048367502076,0.0679760920589662
CALR,0.020519551749191622,0.025106833399985394,-0.0384058129531845,0.05074473263784972,0.008394413166397802,-0.015885557112484103,0.0911160807428626,0.0025072754188937415,0.0798980128383041,-0.007567731009459543,-0.06444589888258681,0.03651255491267197,-0.02064973159615823,-0.06553518712618764
PIGA,0.053240919731198,-0.004162069799285273,0.0003270143344993251,-0.023257288086636928,0.0746757233908789,-0.06218782767550864,0.057899232460672835,-0.002278315548970676,0.023692521255661243,0.08522074165309451,-0.014946904233885913,-0.03719293127171918,0.007851537553183761,0.032249169282694994
CD200,0.016950886584148287,0.011429229490992275,0.006893689594752584,0.07817302993080291,-0.008993092167758673,0.056397524331202736,-0.08397389200082103,0.01561895411810425,-0.06394266615759972,0.07423133301930467,0.07641449976631996,-0.009746208344465733,-0.027678742412969762,0.05443208959268152
GRP,,-0.02617300275854364,-0.013383551315006254,,,,,-0.019487136329656023,-0.01976385589765207,,-0.00804402736889824,-0.007289382823080742,0.0713447044784773,-0.018322574852772503
CDH1,,0.031385626344464346,0.00842305551816759,,-0.04931608848674195,,0.04525463659282821,,-0.02163936132204829,0.023861337601017166,0.042785009787967315,0.014352564493588862,0.01538028987761638,0.0503910901035859
LPL,0.03759076204816864,0.04818934849434391,-0.004315414459985546,0.02771559775774023,-0.00376733642703547,0.06382341157407338,0.1234760103809441,-0.03632016713142385,-0.020356343366213277,0.016435871744105664,0.08263673996274802,0.028804279843564554,-0.051276555681496555,0.06174073154631071
SEMA5A,-0.052289868001346364,0.049397775056081,0.012587942683223018,0.08881945944903342,0.0032221726790602496,0.030268157165448218,0.05275146006106338,0.05175669963631928,0.011676396490131512,-0.0035086007696997377,0.01625593115832721,0.06758041257699587,0.06891885631383705,0.07253313225333337
SEMA7A,-0.049036429189712114,0.12481633186627687,-0.025244223453336705,0.03899487053895083,-0.03321358339530553,0.03312636727173842,-0.022907061380384935,-0.02276616367218175,-0.026469474334374066,-0.030928839267568647,0.01622134526208926,-0.02134078449085288,-0.013796599280650041,0.030880744132762202
SEMA4G,0.07081990276564976,-0.03496108511649907,-0.006011108463018119,0.0011203691692682801,-0.028336576955450294,-0.04629330204909048,0.0034791552638928757,-0.017019944043298946,-0.0303026343836288,-0.0434592016334892,0.0373600346865668,0.04037798553560897,-0.0038767727638462667,-0.03919906197920469
SEMA3B,0.0919428652807697,0.004372747885270421,0.00965659323740922,0.05618048537952864,-0.01816906302371422,0.10743400203652188,0.01888975780665983,0.02186185212267724,-0.036930870776222605,0.020497196127612482,-0.008962550947990946,-0.049513667384189414,-0.04518177053318115,0.03810015123910142
RPH3A,0.03782570610462165,0.011276290910722669,0.0014309905023105918,0.1068927877322827,0.015702405600824525,0.04541275945269216,-0.03809531538407754,0.0551530545699239,0.00680484435417022,,0.08377766141921446,-0.03160347188075513,-0.00541757632982924,0.020703800179450574
JAG2,0.028291727443686566,0.007677682428905924,0.03861845711517267,0.09535985793372784,-0.014395637973623362,-0.005229106516816205,0.008355990786207482,-0.025427403338169667,-0.003738498767677518,0.07322706924441955,-0.03491186048079772,0.05284487694445884,-0.005498451861629301,0.04007509239848631
CGN,-0.020023404939219034,-0.02494901198422269,0.053424344549259546,0.020961625170375597,-0.030038799459647308,-0.005373618406198989,0.0057535649544929336,0.13766203402456056,0.01783883066532758,0.0597844023379092,0.06348016826795634,-0.06817999829723807,0.003778473739274136,-0.04350480184307989
GDF15,-0.04609469634187412,0.03763699518242875,-0.02094914859506851,-0.036820714064623464,-0.019618453224056375,-0.013323227899168564,0.049994021783904226,,0.04803586664511828,-0.03908046699163038,-0.0554372226147452,0.010718607530606024,-0.0502206916874025,-0.001027889777440338
SEMA4F,-0.011329678178760582,-0.00846043838786627,0.02583003666941645,0.1119593269181339,0.0012998664123300258,-0.020366094757741992,-0.0740764887138942,-0.0005830966165226985,-0.03431930398725782,-0.019948439427540175,0.07782024968539462,-0.022062096398541745,-0.032839330213473364,0.03062654986580376
NXPH1,-0.017377048911852815,0.05051134600766602,0.0062678327944003815,0.02366249308460923,0.08315844727783529,-0.014937608863094061,0.06218060513731327,0.013760885878644569,-0.006866144876426387,0.00029151804015588344,0.042944054235670485,-0.01899006682619635,0.03763084376951403,0.11501007857639153
ARF1,-0.010003789139355046,-0.019443567824713064,0.03910085732072216,-0.07972712905656544,0.004891799995703936,0.039650773552824314,0.002593419373176969,0.020991426732074304,0.021012902953972023,0.006462949884501595,0.026745816454761,-0.04399896037721217,-0.061241424945224936,-0.0326904903823684
DSC3,,-0.01189505706817434,,,,,,,,,,,,-0.015441706053065269
EBI3,-0.006741137819936646,-0.01988497825404959,-0.012330664355939663,0.09960624029191316,0.013089002707994218,0.04355123058861205,0.0029957359991728376,0.025151104148220298,-0.027801977608658143,0.03954414455581716,-0.05173928635698092,-0.03355268546374392,-0.02712065944245623,0.06309224786359717
TIMP1,-0.05530380128166172,0.0024597013058313697,0.003770151116191913,-0.03939943968141165,0.017017934140207865,0.0020793865827659335,0.12278125840280513,0.02166255349141967,0.08223357687208686,-0.08714727399676987,-0.10043734278429288,0.024521407034224122,-0.03545960395835057,-0.039479647432857715
SEMA3C,0.0069032891999724535,0.032753447028659004,-0.03627288301090427,-0.06952141805114649,0.01987860483000378,0.06775740955348024,-0.001968080689963377,-0.01894546614578153,-0.0003775268540492928,0.028309443846320517,-0.033264327049291706,0.009335969050152739,0.040653425090799444,0.010033290488716068
GNRH2,,,,,,,,,,,,,,-0.01673319303179369
GAS6,0.021462560409671132,0.012367950892594551,-0.034037375735117614,0.10567369818522378,0.0008134237545001092,0.04568371556625843,0.055058187786401126,0.011011426266061185,0.03882118984623457,0.030524607163389707,0.025365386052960275,0.058279408273710316,-0.008524127770603953,0.03045526613868625
MEPE,-0.027085912823958076,0.07946223209380991,,0.006105777807280494,0.016791934933478157,-0.024358655375070967,-0.025317509295204266,-0.022062551889954395,-0.0362411745012294,,0.01870955572358634,,-0.025692854164563125,-0.0014900692540628865
SERPINE1,0.02441565777916016,0.04135462437781917,-0.06721703319793607,-0.06680128337023616,0.02415560253126283,-0.043123254800845806,-0.04284431584488657,-0.013427343949207719,0.030151822282145403,-0.052484057346362224,-0.0697527073070357,0.06296220531602564,0.028584278056144642,-0.0762078952637559
RSPO2,0.012987953650284248,-0.03210400441600475,0.09088503685730297,0.10123427393148793,-0.013668136383290468,0.08525031675950853,-0.05040001209786999,-0.030721107172212624,-0.042852694042083604,,0.13132800975832631,-0.01596794173901763,-0.034609683084878155,0.11346242595124949
SHBG,0.00822734143154218,-0.015407615027745956,-0.020187694820395174,,-0.021870510894304314,-0.0054020965508803,-0.03409016182839555,0.025817177076936444,-0.01576433477731778,-0.0029624151611734916,-0.005510241092308731,0.004570678832288752,0.08545939190879405,0.018213243822358765
LGALS3BP,0.04021032620228373,-0.03957084864145592,0.010978041177485718,0.10148995953439191,-0.02329432110595248,-0.004861501115463633,0.04979716008432854,0.011306326283254174,0.02281368644321697,-0.05575647357906867,0.005710204306383573,0.05122428763080937,-0.09000618516528207,0.01097722152947141
LAMB1,-0.1378250245494198,0.015787261961256484,-0.03554662573788305,0.06166764296299919,-0.009600663000710446,-0.07170983505035293,0.10345243421788178,0.06215524909614417,0.04984511419782579,0.08162729594028786,-0.0882142561724751,0.043135617811904226,-0.028428568120094765,0.016919397274426852
SPTBN2,-0.002242621216861261,-0.061638890214345335,-0.06176911233408107,0.005080479370497074,0.05832855955339157,0.035484249791341245,-0.05772300686568601,0.03884360314230448,-0.08405532176520598,0.13362947757812937,0.025210323776794254,0.009165019105880245,0.031707919907285,-0.04215685129070339
COL1A2,-0.07847097517656082,-0.040137637052795105,0.026606566904026595,0.05145687110344012,-0.006723673325031411,-0.003981287449215643,0.08412835732364389,-0.007663639471195672,-0.04772986841294374,0.01048351792139291,-0.06841135427775918,-0.018853072574326196,-0.005493209012087247,-0.04985186713396116
DEFB1,,,-0.011846404175085283,,,-0.017205271891996898,,,,,,,,-0.03306909848801849
CEACAM16,,,,,,,,,0.032400867644833804,,,,,
WNT11,,0.0620936677240482,,,-0.018473354075982443,,-0.01567135583918075,-0.008238565882881898,,,0.0206233382832738,,0.00500530505807935,-0.020493077049750234
LGALS1,-0.07471578847357926,-0.04618392173454928,-0.046532020137445756,-0.0735563221486418,0.025086707576332946,-0.07403703931222441,0.023960646408139767,-0.0067054932602703485,0.04808639213534381,-0.07970854251525784,-0.0938644070875453,-0.03536371858019211,-0.052889206931586545,-0.009051870804053857
BCAN,0.0337769633242206,-0.03915878089418625,-0.0026139370598326577,0.09596286825651787,-0.025932086409217493,0.08466886019789621,0.09781430412352833,0.011809378522003117,0.016785936054116022,0.03857324543239881,0.1167694338818673,0.04910148271134485,0.06063116693093436,0.08713267157873926
ANOS1,0.023884476564295237,0.004994329415112892,-0.00337578862916705,0.03942150251056419,-0.005388280245643907,0.04350749159784171,0.07038205419118963,-0.04113058850503846,0.03777324680184025,0.02935636430472611,0.033471569814626304,0.0575110895022528,0.03336666654186459,0.08138969717285625
EDA,-0.04037614705521739,-0.01248186344196818,-0.010146042605342293,-0.027402587571250903,-0.013976464648683485,-0.023279248043100404,-0.018737665965165868,-0.0325839143430536,-0.034436478809671336,-0.02155126858334886,0.01012241375327832,-0.03712973645279591,-0.034182037220136914,0.03029055530315554
FGF22,0.01667530265376426,0.02092496432875219,-0.016312315005474563,,,0.046192646435121616,-0.014364859665141463,-0.01720994246281188,-0.025843180318170202,,0.07249090212556349,-0.035073346854792506,-0.011153617324806516,-0.029594621320244964
SHANK1,,-0.017049478743226498,0.011750162999032674,,0.017002508210634103,,-0.013667251624528096,-0.02154529112031987,-0.02205165408398202,,0.019796096689630303,,0.03983124200076506,0.0344866631944049
NPVF,,,,,,,,,,,-0.004543605293734912,,,
RAET1G,,,,,,,,,,,,,,-0.019254140108273744
TGFB1,-0.07411970187618903,-0.016762061136051967,0.0011159100292166,-0.040003404145467505,-0.028461482782526682,-0.016160777062370037,-0.018885260315025052,-0.03338662452684788,-0.004701262683665032,-0.0072704791422315285,0.028357378692479968,0.04048445751750727,-0.0855821222480515,-0.056887593140043775
MSTN,-0.038783187940915106,0.01750198264935591,0.026546723241917092,,-0.04478823650251804,0.0590622336652922,0.06043259199454604,-0.055939896676189114,-0.0029811007874227928,-0.0695946713943075,-0.0008062446873936184,0.06342679582602535,-0.011392744738400693,-0.03723764042558501
WNT4,-0.010155132212622986,0.19338110067897982,-0.01548822378368039,-0.03673749031428463,,-0.025669857758037862,0.03127256282726376,0.01789362603333145,-0.0218694947608081,,0.0024927591686496305,-0.004112664668494765,0.0037022209425604364,-0.034018600616319915
TNFSF4,-0.05264681950706784,-0.026270727667385415,-0.0023622655801680058,0.04520324222525767,0.020693315770789252,0.06215682060994487,0.035316706557007665,-0.016028230260708754,0.007761792890092884,0.061861208839041525,0.054554264972193615,-0.011142225233557318,-0.02961603315263569,0.06071202510464083
NTN1,-0.029875615673210024,0.007948636134541278,0.004428259865566216,0.0790131740420606,0.03631340171724801,0.04030262588764967,0.08581733963709405,0.038961658825600556,0.031143100319808197,0.05617046339739322,0.017440802133078505,0.016372788302837157,-0.005822268238363719,0.013232388427615448
CXCL12,0.09074743962972566,-0.012677180909416517,-0.00922633028707827,0.0063496823770999,0.004885952805611203,-0.0319066731563934,-0.010125025949271406,0.010900251117757066,-0.04637913963571791,0.013840249781756457,0.021142905856541654,0.001064843923677908,0.06326002122065916,0.010598954619103255
GNRH1,-0.03466936044676794,-0.021921909087148736,-0.0213735386108138,0.05343756037795358,-0.020948661881905972,0.03336499511045383,0.14652076755907148,0.024199475676163453,-0.026413346914114132,0.03320541519657946,0.0017787181443802383,-0.025604390989625334,0.09878553202972637,0.0013079166931973876
FGF8,,,,,,,,,,,0.02292107291805508,,-0.030712781288728435,
RIMS1,0.03897301300851556,-0.012370573507109132,0.0482520611669455,-0.022849778249905323,0.00654625898306,-0.008631208746887302,-0.05330860817936804,-0.0019501605762189949,-0.057583653964679245,-0.05752255664359002,0.0794763088777624,0.0008631719889398259,0.04301049596479805,-0.00863690476064513
FGF14,-0.024936395401158374,-0.04069688798797047,-0.009846158473267998,-0.0028720641064838683,0.04220609114142399,-0.01782772503775456,0.05065319254303995,0.040405697130186276,-0.0031105578317598354,-0.07648413048833086,0.06861730311092509,0.04689027291302477,0.07740770096755382,0.03678234948260799
IGF1,0.0044100245229466315,-0.04309309697304667,0.04983631444543456,0.08923588322622644,-0.029828559946973338,-0.05960214559644988,0.020080704949885782,-0.0015596572129019123,-0.014993636902307443,-0.039773712597203935,0.08161577182613702,-0.04587310886779416,0.024732030059152112,-0.03554538542121965
TNFSF10,0.05221534470412918,-0.028914145136210594,0.0809600447902065,0.19498055317479257,-0.011069209856176624,-0.06160790423788747,0.05416821877330013,-0.0035004021855300983,0.014778483272707544,-0.022462570234841227,0.03619367467328048,0.07135841340519478,0.004609649226035549,0.00774431295571852
GDF5,-0.025138725950392807,-0.017611343469541463,,,,0.024174123510273114,-0.025317524596211064,-0.01720994271671793,-0.016011388892183464,,0.05246869255899712,0.013912452029464749,0.012520761636825174,-0.025337173926965054
CHAD,,,,-0.007819290920382352,,-0.02597598862205953,,0.024476068508572597,,,0.008641489763436537,-0.028468423143389997,0.03769534663273855,
RGMA,0.04706883751324313,0.04255201599416792,0.008198398106415565,0.040998630529321935,0.010533270270123797,0.07198408215296176,0.12350301508935922,-0.004916587931659762,0.053352726380499274,0.07786137871489322,0.07152149902770766,0.01107925567316341,-0.08368606607899946,0.07273160916672412
CLEC3A,,,,,,,,0.020547569531687907,,,,,,
WNT16,-0.04278294054604052,-0.015674766138105152,-0.012026453093695239,0.19279680325809287,-0.02112874076656361,-0.026568012660778757,0.09561636792250314,-0.03649038757682492,,,,-0.023517949104994097,-0.015179421566050741,0.011175679339719096
CX3CL1,-0.012171822716526094,-0.0036509730709326483,-0.003428856738650903,0.050373213011607486,-0.009956707007438143,0.03050552567175175,-0.04565987072221857,-0.01894946312761927,0.02022755436963977,0.10283643281452222,0.04261884819316654,-0.04076379960324923,0.004842031406085387,0.06996260819098378
FGF1,-0.00972893408940882,-0.02508354961819755,0.004940109513313049,0.11512042206684824,0.007950100683664182,-0.01858489125136336,0.00331339321117693,0.005817031600700898,-0.06451639901702651,-0.010371766567235803,0.03204143939076634,0.02832403499320534,-0.03353768256073474,0.02951343453605003
ALOX5AP,-0.07959653163924668,-0.006303888958910887,0.039073280081349054,0.10373033989865868,0.03745571032390648,-0.06840873962597942,0.09869640944777741,-0.030703885306937122,0.05621586011356712,0.04935257483954286,-0.12277748969964561,-0.006390106009103752,0.05166988598434244,-0.0068196646169635
IL1RN,-0.012085766842045832,0.017978580727593237,-0.0010661317514518256,0.00048357734113230617,0.014838455997566053,-0.02128119218234079,-0.01459032035570278,,0.06084344753680414,-0.03026166543437342,-0.04875942559622927,,-0.023836060584201135,0.02590977244492906
PCSK9,,,,,,,,,,,0.04412532978229484,,-0.01473399987647478,
NPW,-0.026557542361534545,,,0.0016953285821524535,-0.01531175047629388,0.010175259493778913,,,-0.019152306782059543,0.013705547046921958,-0.005155597747629713,-0.026265598691567592,-0.046958957522624155,0.00832424308885818
CXCL9,0.10065338011093342,-0.04150128004641031,-0.019053431800209245,,0.04116971270577388,0.06429816030657731,-0.01764615186673025,0.05006079398163566,,-0.07242389115259518,,0.05354857881579667,,0.028529207492588998
ANGPTL4,-0.0005778979938310079,0.09191598730959284,-0.0017854467436659957,-0.07163570065338905,0.023426799347151726,-0.06627240477672078,-0.003480415326496804,0.0397845838273339,0.08405865302900693,-0.04811561360519488,-0.06511917376040155,-0.02150587667684864,0.001834496298205024,-0.08466679222500763
UCN2,,,,-0.028522335169652045,-0.010617076935988337,,-0.015460877125492314,,,,-0.04134211629299142,,-0.016649346573506592,
OBP2A,,,,,,,,,,,,,,-0.017345072236690896
COL4A3,-0.0412641438629239,0.038033277824908576,-0.029306610784589432,0.0527589065506115,0.039407406676099495,0.0504979653159383,,-0.0009504583251559628,-0.021685919085775,,-0.01883315301547956,-0.007355389049311564,0.04006399736400292,0.03032225497942759
NRG3,-0.04192032020310588,-0.0436386929026055,-0.03368191314711957,-0.018017528131097322,-0.014715071767619563,0.011039269688104522,-0.05921014300515144,0.004783696484863079,-0.035593973796012125,0.2118504961155688,0.013341271334014568,0.029696034821749994,-0.007955163390063646,0.011731602044666308
IL23A,0.07388438630014015,-0.018819312557052593,0.003909412126086342,-0.020246824369866506,0.017910723555721014,-0.057959828440487915,0.0009145975232150643,,-0.01371623883854275,0.1683916185072447,0.16811002586167886,,,-0.025038995913386073
COLQ,0.041869850623786155,0.01840662826113464,-0.029548899775436344,-0.03814255531946316,0.0013350800712410712,0.005254976173254033,0.05668914515993712,0.048934453152241014,-0.03698527401254395,0.05874272583375236,0.048606643870915074,-0.024962566041008057,0.037081492058621754,0.08293050781922542
SCGB1A1,,,-0.012203959991024044,,,,,,,,0.010635795871454705,,0.13662163048565765,
TNFSF12,0.024827491558799063,0.009893966855828681,-0.009319442151943674,0.001758915113956329,-0.018160441548756356,0.06215817730285478,0.030331783372399265,0.03175960211766907,-0.0032429265373743314,-0.012670375468030794,-0.029974874519189603,0.036549047120401454,0.042656524027982944,0.01958243477588971
DKK2,-0.041483789663319115,0.06717816338705795,-0.014321180929097484,,0.01572846953960904,0.010439725437136798,-0.027534870343548176,0.011954285531181738,,,,,0.03844725695474502,0.035389810217456595
