,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk,ZH916inf
NPVF,,,,,,,,,,,,-0.03664052106769989,-0.012928619040983549,,,,
RAET1G,,,,,,,,,,,,,,,,0.04264689222803959,
TGFB1,-0.033478651235912135,-0.015393183696058957,-0.0036095295987587624,0.04895820153313068,,0.02983204381120659,0.020665184489821558,0.013086882326875361,-0.05296702843371136,-0.032685078595279804,-0.006869105282159521,-0.05969557144746616,-0.028217992832293797,0.0020562618680050374,-0.02921708347587925,-0.0802999931379318,-0.07844245611153171
MSTN,-0.012145147408422647,,0.05374948845678753,-0.07690951575526302,0.053379542308197886,-0.0616446739559387,-0.00740090753612652,0.011881708767929277,,-0.030678326669365135,-0.05382062997176634,0.024182704889863883,0.047461892448596346,0.033742678964695384,0.024504554942255643,0.05413582278659815,-0.047290526226473714
WNT4,-0.02294463923877666,-0.009667734251091709,,0.08045587350981427,-0.012916957167169223,-0.02858171913867021,0.00019878206293880688,-0.049185687344168595,0.004335304663692811,-0.022655758547944223,,0.06483507127516372,0.06607204643938043,-0.03349969601014358,0.10649286353846124,-0.02383541737663033,-0.04227412623262665
TNFSF4,-0.031449620135745066,0.054238183399159416,-0.022010595832237842,0.026249183275006763,-0.0030278540672462515,0.0025350968674715574,-0.0019442042692681164,-0.005299052120333566,-0.06254545207946974,-0.02342315802549609,-0.03686360239308471,0.030194202693077148,0.08108150060338881,0.011618737187371657,0.015783268706500823,0.01213282947206987,-0.0493065189727972
NTN1,0.005833184226536073,0.03739888833247886,0.11831103190424752,0.0030063450872796103,0.04683205728723219,-0.11709218552651175,-0.0514315338496764,-0.011527999598354492,-0.032235423175888143,-0.037327360020965435,0.07806945706539567,0.03835015991389715,0.08235904413199678,-0.02335167297133232,-0.04824569957842483,-0.038624880134887685,-0.063557691816986
CXCL12,-0.0520886191322176,0.042008326745908486,0.007189388818106179,0.16223074189352124,0.08404867224170212,0.05125891879265912,-0.02929268739014835,-0.035445920572606135,-0.06117739235556357,0.07246825933045462,0.0029486160863826595,-0.0378712024911124,0.01660207389321266,-0.04751289781997271,-0.018805518270576922,0.0027975485087738295,0.004175085452168413
GNRH1,0.06614480660397376,-0.023658925744588628,-0.0007177223991613098,-0.04410173344024877,-0.017174707904494223,0.012250713397531962,-0.03073597827438503,-0.02349687494290547,-0.013716803261335845,-0.04426862022919865,0.09519217317131079,-0.00532742054769326,-0.02868744373364032,-0.03394594803891472,-0.036140756706426816,-0.015771651447272727,
FGF8,,,,,-0.008654062055581552,,,,,,,0.07011380233066433,0.020068370008204835,,0.03991818041104764,,
RIMS1,0.0371388486921932,-0.023564893500941292,-0.006387614324803233,0.17440850201561073,0.05542531446651745,0.10218413264468613,0.01204793972034131,0.014378705306739297,0.1091290562984056,0.07637823470982019,-0.11283088328801076,0.027121089136670322,0.06923629866018606,0.007790267982330955,0.11908033433270138,0.06871225921086865,0.1089316657774944
FGF14,-0.023431594851776743,0.07944075322993067,-0.0340550253879044,0.015759192724501707,0.009643656632384449,0.01987271455289522,0.02058048204493289,0.01133651328353715,0.08287700653254879,0.09483693974025396,-0.07117794088281179,0.12359994688372594,0.05558251957677574,0.08346533335454402,0.016178029464129273,0.009355559736780726,0.1606208032144056
IGF1,-0.08606929377754169,0.07551891058078411,-0.019808266035023916,0.045296280625681036,0.00821975390117582,-0.0011258226076104826,0.039798783241962385,0.036180327521898335,0.009287079535737722,-0.01621404908622124,0.014572949110509837,0.021693227498577716,0.027183563947809814,-0.011768428330645458,0.001211497235263338,-0.08565400338480662,-0.016430734889121654
TNFSF10,-0.010035004034043574,0.04650348578526342,0.007648353426371872,0.08505464178345748,0.03152352882152332,-0.03062153450891214,-0.005914429006879284,-0.005144547740938461,-0.07119881081206292,-0.006499970728657743,-0.0048682145133712405,-0.05527691178572529,0.02327546817448673,0.02715755252346461,-0.009096653408510357,0.10794130871958002,0.03897961762921039
GDF5,-0.03517491202466221,,,0.0022229247626889236,0.05330657390345924,-0.026939899392114667,,0.08218932647224865,-0.03306615699115714,0.06469934209681864,,0.06835145490851859,0.023736212215156594,-0.025565101621078477,-0.019521574992161835,0.04403735657235691,
CHAD,,0.03083949951776934,,-0.03412588084470437,0.04305343722526545,,,0.03804257712862751,,,,0.21519054963869869,0.06079253441295203,-0.022838757235309426,-0.0072880569074575815,,0.12252042331961399
RGMA,0.025603497869038226,0.04508430800552165,-0.042871940934442576,-0.06812519406690334,0.014402160954381552,-0.1097160647608435,-0.005171351303530049,-0.0617186658531614,-0.02412442098284038,-0.09111170246391173,-0.033395124120854845,0.08179281946406274,0.06689446003443367,0.03745543969119434,0.007810811910158312,-0.06240682466549984,0.027050317965699393
CLEC3A,,,,,,,,0.05252003104110005,,,,,,,,,
WNT16,0.02136230520603951,0.011715310879236544,-0.019223150462583334,0.04980771421819789,-0.02314261560851701,-0.02286225048170206,-0.006349536895172949,0.0352324073915137,0.013317358606437145,,,,,0.032223687115907194,-0.007397982543703842,-0.045701389002778696,
CX3CL1,-0.04464929285909077,0.031089429423648365,-0.00841365797722752,0.020936828762086603,0.028891755178820092,0.08588020200531049,-0.03919686589531325,0.04812749719211087,0.048544585824707456,0.07967820565709649,0.09467407389633074,0.02467265442102863,0.05392776226462985,-0.0640573049231379,0.014642504179260912,0.1289408160476668,0.07294101235492476
FGF1,-0.04103823986518116,0.11759925654470176,0.03886141731906272,0.15806146653088635,-0.015202391224043535,-0.12816651149613195,0.020910142265597707,-0.03418259752823803,-0.031178083931761198,-0.048665302533635685,-0.10471720210047367,0.05982389786293433,0.09128956403283509,0.023655667160718877,-0.015037829321649675,0.06879742993960161,-0.1679908618415154
ALOX5AP,0.026566933368236147,0.05909191933327493,0.06075236778462896,-0.11226770355472572,-0.0013541535728904487,-0.10601139822853148,0.04377139127980861,-0.030119295579182682,-0.15553358272620998,-0.0818827277705573,-0.009558363116502749,-0.08280744110765298,-0.06690838936306648,-0.14297305433140786,-0.0029168954102254106,-0.08159838586246931,-0.1092930091209857
IL1RN,0.022174371914399884,-0.055838697051138524,-0.018761787810525263,-0.031180006954517604,0.007839550839587628,-0.025603673168730145,-0.05145997590815089,,-0.0800833778913689,-0.017813967054549802,-0.0040115351422099306,-0.02863103800879286,-0.03021864879176671,,-0.05373826443282125,-0.041974909507566466,
PCSK9,,,,,,,,,,,,0.021692880509332397,0.0702547349155622,,0.016353868814749494,,
FGF23,,,,,,,,,,,,,,,,,-0.048642346740286106
NPW,,-0.053620042341348276,0.008592495862917713,0.068100285608647,0.03717542770002671,,0.0697018686550393,,,-0.019840880771882178,-0.05431602993599948,0.005912449925694619,0.024721293747480933,-0.0036676130511662693,0.03333589792474123,0.06394600323151664,0.09272430615729751
CXCL9,0.03970249585019915,,-0.010978461079053876,0.10189665704750518,,-0.030966167573212012,-0.040171146182471335,0.05538996632468247,-0.031639139998688844,,0.010285978903586741,,,0.06162475031502763,,-0.03602114540322266,
ANGPTL4,0.014709729719973324,-0.1539889716713711,-0.08296429332546273,-0.07878739898794769,-0.032106038216132254,0.01756539267217401,0.022131473206979245,0.0019180986377382672,-0.03034873369418099,-0.1015789380669825,-0.058697813841472386,-0.09157765615060716,-0.14737411925404387,-0.0023409282136658918,-0.03598152222593506,-0.015255291130749558,-0.07259918579806549
UCN2,,-0.029414980894783414,-0.017968689559794183,,,-0.027131360735905774,0.008756987387367493,,,,,-0.015346040455547138,-0.03887946848543781,,0.015529683283477033,,
COL4A3,0.05061858531381771,0.023672675426062294,-0.0034710898603281847,-0.09036625116649223,,,-0.01570601575097938,0.025609429487810302,,-0.02246558286193436,,,-0.03546452677833295,0.001504340556220612,0.01729807717821847,-0.03607629406193487,
NRG3,0.09273063186523993,0.03687582053249552,-0.008950933862077372,0.06198628417970532,0.05572978056380263,0.10296416835212582,-0.0014432982135673708,0.008295934614225077,0.043154316321945003,0.11292933961984739,-0.046555193568422415,0.03715908088795691,0.050627206371604214,0.04288915410874839,0.009280904180471092,0.003513241753096339,0.1025567774670857
IL23A,-0.018532940531891806,-0.0208804765976293,0.025279618848798518,-0.05186783655633663,,-0.009297344967023835,,,,0.022358020206514992,0.08586979117257657,0.03963064431625319,0.11759857436467072,,,-0.027627103577883363,
COLQ,0.0972064236062626,0.09939054228882392,0.007965102143243183,-0.041270534450856454,0.1121212582806403,0.026383618914961597,-0.03559700029852788,-0.018315822873443525,0.026614140288437636,0.012141847669699588,0.015881780503057646,0.07994084854074737,0.11717903976657346,-0.02785593771424788,0.01727705168310271,-0.025397388119619963,-0.052523294753533144
SCGB1A1,,,,,,,,,,,,,0.07870299225534712,,0.011873539857095747,,
TNFSF12,-0.005415850296149877,0.018413047630722795,-0.006449005894322389,0.00891531381035771,0.03429463357773009,-0.052699225853555146,-0.012787871809576768,-0.04436516605462402,-0.0019811707901947473,0.06330094446907154,0.026129649244722303,0.08366933602418335,-0.02726764740033837,0.02077958393002259,0.04483842311131385,0.11198125615860999,0.08833796450355506
DKK2,-0.030004518430303207,,-0.01823359538718566,0.07476017260962434,0.023283652768077676,0.019173625014771455,-0.012247143004122774,-0.024584107089395447,-0.011703502172961464,,,0.08661676656359442,,,0.05813187956544006,0.031118179435076807,
FYN,-0.06458035903170403,0.15783986724981844,0.014193631238410082,0.04608229975429512,0.04817934067225402,-0.09581419934157294,0.029282484570744755,-0.017830484826676932,-0.03549619759712708,-0.03737571793908852,0.10121176365439126,0.13645961333107706,0.18775967937288054,-0.02427026489835958,-0.005537845665900597,-0.0035099795852478566,-0.08190887862727539
ACE,-0.06410798036082883,-0.03985448981554924,-0.0033833273160811736,0.049617330443423674,0.03828539111909067,-0.017442018992901483,-0.037760029688386716,0.022941036783326027,0.05163871540654566,-0.039165273980599956,-0.03425502240175947,0.00655166360489799,0.060351594093007055,0.015917343200124067,0.011067790240967759,-0.009900985919499231,-0.02330427566993168
IL18,0.017474933056833977,0.07625887695404407,0.059993390243067615,0.08478380312694528,-0.015768604894092784,-0.0627108898702551,0.024368377822930585,-0.026443061648562565,-0.08388590791050954,0.04080719790825906,0.038418393816525814,0.05534458529387159,0.1499747731472812,-0.03561256534203319,-0.08593307980871429,0.0077319779365387364,-0.004654381793647104
PPBP,,,,-0.021971026052677204,,,,,,,,-0.015184225548019098,-0.053053015144952545,-0.013957204463526494,,-0.033730643600165595,
CCL27,-0.024929867058924193,-0.027064742670918972,0.06635974717035258,0.054726165202550796,,-0.040733409592710934,-0.007463632964910648,-0.025325167361968062,0.010706152451793977,0.01094985792172921,0.02678279410316517,0.08361408951858451,0.004187705253228759,0.054535744707970915,0.021689242951147155,-0.009245690292848604,
SERPING1,0.04075338864185184,0.06167355813501558,-0.018185894021518198,-0.05368597162820851,0.02514408075519748,-0.09544283532472378,0.033972592673659915,0.08869122870543351,-0.13134343573915225,0.050741596482641295,0.013582552313145908,-0.023363868697167955,-0.05785570354991853,-0.08421373135371417,0.012087665603159652,-0.055768614763037475,0.012816128021364998
AZGP1,0.022622415999787614,0.061611488476610264,0.009247193962566284,-0.11768485516927654,-0.010962808288573586,0.0894419688949688,0.026092310753521402,-0.01721157305609726,-0.04934698710434842,-0.019762903200532814,,0.054213942018311305,-0.003401010252949213,0.07693294471357671,-0.029074424862211852,-0.01705355669223268,-0.04622085792124949
INHA,0.02865874280379559,-0.03625928322262595,-0.024425929352669393,0.00408887948450443,0.016939726933803946,0.011842481731885925,0.02600366965426098,-0.01454940082409566,-0.014906687767914976,-0.00818624222973781,0.033523581976937084,0.03637923300742996,0.03402119505947069,0.03901887214729455,-0.006027722597681312,0.01640310172066417,-0.03309600205485951
SEMA3G,-0.008047369441637602,,0.046414046600959526,0.032798485180144006,0.03185251366242514,-0.03735650005068043,-0.03446211421499217,0.016530694361359753,0.11244778221999208,-0.025351012034116938,-0.06284247104116122,,,-0.032126492006252096,-0.05780356345285107,-0.052287052642406406,
OXT,,,,,,,,,,,,,,,0.003730949476772871,,
COL6A1,0.026018523873792297,-0.12526805529015406,0.02061105875630768,-0.10933037691010394,0.010081258784546266,-0.12125410828695797,-0.12875046706359453,-0.009099251029238776,0.006516215365908288,-0.10999872234600808,-0.07890229784456539,-0.03285021025679867,-0.16975509529856975,-0.020545572609201524,-0.021490252829313442,0.0015721251732284073,0.035930627083460245
FGF17,0.05476215905135044,-0.024903720607078614,0.0009421540634246583,0.02579714300778396,0.07971473435659793,0.0711284462955621,0.04530969110920875,0.007586258394114975,0.10614058890697783,-0.008943301074244037,,0.0873600226241258,0.10047371497373776,,0.0377333910293986,-0.008105675228247438,0.061375882079989834
TNFSF8,,,0.002043369863950527,-0.021971020357653633,,-0.02560367338746005,-0.024401587955408803,,,,,0.019041016372459012,0.04292940812146696,-0.014953760330802517,0.016377196349777558,0.07119457656059976,
FGF20,-0.02145085231732554,,0.028540329722634126,0.01193244253549895,-0.02061030009199163,-0.04124272341247524,-0.03239225654682179,-0.03435251553230554,-0.039494393879672324,-0.02168951643042373,-0.05635951092052722,0.01978160518828974,0.11027664327911679,0.00796623492378467,0.07911493881139119,0.09703743542878629,
ICAM3,-0.04413914647959884,-0.0026354520851305315,0.04023206436318055,-0.010450338060107015,0.0952563426449409,-0.07364375162962244,0.013565005431388546,-0.01166388488659939,-0.0471484925005201,-0.016915906586286916,0.044624943025937315,0.18468399152106732,0.12709387701346261,0.006987402889277664,0.010752188356611897,0.02091649476991974,-0.05618438807948904
LAMA4,-0.04566009346196854,0.04548465322232641,-0.09263700747130724,-0.05366659797370071,0.028754261813316546,-0.05734442384331662,-0.04848504419952111,0.009164220355937195,-0.026702045112111175,-0.04055172240192264,0.054805551612550824,-0.024778867206050943,0.026323285056360977,0.017062767226629603,-0.044679155187204195,-0.048473061081851905,0.1284426992097727
DLL4,-0.06089905736679166,0.007954785906391999,-0.03777527324311498,0.07332580727243912,0.11907805938672557,-0.03989356934588409,-0.003203182277906414,-0.018123393995456295,0.10168232117755877,-0.03824613913575205,0.007437343725274972,-0.010904404374330821,0.07804594862718381,-0.013078233829170031,0.01363276659611586,-0.006565017135602834,-0.05252316374229349
SEMA3A,0.035023623573334904,0.022684729006467154,-0.009128396275565265,-0.03240919144696602,0.052752979226462327,-0.03970576014363769,0.07075242604317182,0.024598776610590827,0.0650509405883486,0.06554022044560111,,0.028985029482563613,0.010051072400636614,-0.021218730872499352,0.08277378930115203,0.010116451483494961,0.12013593238345609
RLN2,,-0.019061517420597005,-0.023132407949422878,0.10163289810565626,-0.008864303473443825,-0.03288159559023112,0.022291401238055477,0.006439294699773938,0.06439896017325597,-0.0170879046883627,,-0.029361866204139046,,-0.011716785264233039,-0.004491954264240956,0.1574094590587111,
C5,-0.037326887315094134,-0.044806634597014505,0.05025846532438707,-0.0286909774124377,0.04078116053222148,-0.048068666482474535,-0.00881460941867003,0.020481961516215813,-0.0643581471766817,-0.0034464371220963076,0.14883476230299325,0.06067665638796577,0.08492300562579867,0.020776464279432565,0.03800196210669616,-0.04557023652617863,-0.03359557932981757
COMP,,,,,,,,,,,,,,0.04850011742420301,,,
EDN2,-0.028166798370505536,,,-0.028895564805554143,,-0.0011695447942100812,-0.030183545319964377,,,0.03321095008556463,,,,,,,
C1QA,-0.051747389060477544,0.04828715119099646,-0.07235706472939853,0.011086022459458878,-0.05268377963381868,-0.11395938611192129,-0.0332154235525459,-0.026820780755383272,-0.15485176981713222,-0.0948516265056009,0.06158112100914221,-0.07367786482744032,0.0025354807367709213,-0.009980771385832147,-0.017405966776608578,-0.05472147873329495,-0.1521780144007848
UTS2B,-0.00728067645336322,,0.0020057730095195824,-0.024098129868645585,-0.018022755177724427,,-0.02148539473057899,0.02594036241753509,,,-0.053510744876219936,,,,,,
COL9A3,-0.08134964387150384,0.1009407096991768,0.0897886522914577,0.0690483488919744,-0.001272048801674933,-0.11994281366488485,-0.04607788659334886,-0.009425414449013752,-0.10249753846403352,-0.12230135948052956,0.1176048643081143,0.06430389122066406,0.1105134928119604,0.03254391041447127,-0.03163070478057549,-0.013001508364006296,-0.093402614559976
DLK1,,,0.0330489682131591,0.016673428238937263,0.024951111345249983,,0.10159878065946197,,,,,,,,,0.008174311239310072,
HGF,-0.049031693944339566,0.05278639036801432,-0.036414113524669924,-0.03354227867082415,0.03162298034282072,0.08061143887456779,0.04657654166598339,-0.03544668852212947,-0.034902669506584126,0.026950924648667,0.05499002866808141,0.06613138626896921,0.0038096958447688,0.04044507846879993,-0.015468394404000376,0.07373829193410181,0.171659651700432
P4HB,-0.0072891875757720445,-0.1055733470539818,-0.04754284450829957,-0.1882984263565133,0.034587502964226205,-0.13699101638198527,-0.07682251222240993,-0.0010360477949131078,-0.027508336482654556,-0.09791129793288504,-0.00743208794486564,-0.13285286632600454,-0.21448393032681534,-0.017218641665005415,-0.02140670959131304,-0.048034221733924305,-0.025830844037643245
ADCYAP1,-0.06396632182769163,0.05176996169860083,0.01773832162797236,0.05330222800298145,0.023131720828010002,0.11395549928875373,-0.014362554240284582,0.04395769690760032,0.041907852081474184,0.08485879124552478,-0.04416463865535641,-0.0019327570335750922,0.02108056406956146,0.027926520610574414,0.08233545358185977,0.005768309630573834,0.23549986538880152
GREM1,0.04117112227373576,,-0.019993652507397472,0.031195643274001643,0.08125343467202933,0.08024590677353784,-0.011234574486100919,0.03576747127461881,-0.0989210408623462,-0.0392774231666319,0.12462149460854452,-0.0008721990802084424,-0.07155091934986564,0.011524191553445876,0.022543634170182743,-0.0036794851631090156,-0.11230755300762121
EGF,0.0011042792203289878,,0.017342958235813465,-0.027903871921811763,-0.02884308787792666,-0.011777848313523286,0.027418981338371604,0.01702080976823479,-0.05435489144110895,-0.0311018777097209,0.032220219196509116,0.08649574005064754,0.05062790389763155,0.010783279608807088,-0.02540546018888299,-0.07283139827030088,0.0542120071747301
VEGFB,0.03171320213070631,-0.060808735855908035,0.02515555001013592,-0.09959102938215363,-0.007472683237735569,-0.10999190671913447,-0.014189617553337036,-0.017993826426633004,-0.03839965987900708,-0.06411818674726355,-0.01432408758114096,-0.038244351553734506,-0.13173421960435075,0.05640904071639337,-0.06857062306135084,-0.04342456110335292,-0.018887171615429334
FARP2,-0.015953153890705587,0.0035317782221381943,0.026078536423996084,-0.01967852956797256,0.006238598756188982,-0.08752988267743309,0.03582655419316128,-0.002199931577157703,-0.08591198931904821,-0.06293738166801177,0.1035199201269268,0.06320412822376512,0.07609372636941898,0.050717014422211444,-0.03520455671067625,-0.09202552637036358,0.050667848640985926
BMP3,,,,,0.0901635735073586,,,-0.003496585264311853,-0.048408905542757584,,,,,,,,
IHH,,,,,,,,0.0433978501378574,,,,0.044015345422949236,0.017378972162335943,,-0.007245491375216028,,
LAMA2,-0.09160755477455734,0.07472166317368066,0.06621063619759454,0.019300881302321108,0.07197000061896285,-0.06757972964935459,-0.025794979232309802,0.034065258402554865,-0.07613528349987222,-0.11256468635415706,-0.0029240463907708792,-0.014994903440826582,0.03934360204888862,0.019955917182720165,0.05029617347499864,-0.05366696722527528,0.02439368642300806
SERPINC1,,,,,,,0.03727516721966728,,,,,,0.04491045391142331,,0.05615093672510884,,
NRG1,0.03201646193444023,-0.01706658412235702,-0.025098930893393698,0.016678560013887962,0.02239373843995031,0.01673924195274831,-0.00029893487954915263,0.01295081823855055,0.06929450487735991,0.04939602413663002,0.031069350425630644,0.07280971064324841,0.01988180872154076,,0.02045202221648949,-0.0554079981293387,
SPINK1,-0.0019933372283089156,-0.05297118514382268,-0.03908958646328312,-0.019582671618574507,,,,,,-0.0170879046883627,,-0.04650849575405585,-0.07302610007063032,,0.01618106917566698,-0.018717549815948233,
EFEMP2,-0.003606958297939907,-0.06189189530342394,-0.07395258848323001,-0.08446698411212177,0.013543422738736533,-0.06915518178894546,-0.04208847974738161,0.008310212023358776,-0.03815547697588339,-0.09405000334925066,-0.052848574421412484,-0.04858769969265729,-0.0833948539851803,-0.008985592523827255,-0.016801480959539858,-0.00561617611828,0.06978134618747661
SELPLG,-0.06559248752611009,0.061221185889788095,0.0799578834992694,0.06891538663117613,-0.04829714567475884,-0.09015104393141245,0.028879118781093782,-0.03363679979825799,-0.052730783137661316,0.01829069233758155,0.0363065056990709,0.06515404505297683,0.14781936179378005,0.023812585047889454,-0.023146638579593686,-0.06293269309389891,-0.00024385318874367532
GDF6,0.01291846826620489,0.029226348175516344,0.05594869129310919,,0.027479478441776506,-0.00827048397544993,,,,,,-0.004056928919753041,0.06052397399224171,,0.047056748099728644,,
HLA-E,-0.024578275737800786,0.09469156414701235,0.025732137767190716,-0.0026863220827628136,0.0101678616675804,-0.1309493523625748,-0.038534791263291256,-0.0299712543683109,-0.19104139193364486,-0.09497338960616064,-0.0358957210578306,-0.10025396969218432,-0.09880800179256156,-0.010762719901483865,-0.0847813843824922,-0.038542653546918965,-0.1738963949176363
PTN,0.022104042538544633,0.10439166757660738,0.12117009056172358,-0.012584860731925144,0.007234120608920431,-0.13573805625861124,-0.09149372954139909,0.009395781822367347,-0.07785474917370754,-0.1564410901689672,0.012510227865770994,0.04915940898492665,-0.015126335593930751,-0.01885043917262076,-0.008234980462121101,-0.13452581188051177,0.07484783169437614
CD274,0.02914536959319054,-0.0328273267951891,0.09017818001000584,0.0025715564429936136,-0.021263553985942953,-0.013713838863249537,-0.023091145267744074,-0.03410997078691177,0.10295598133209362,-0.028122269197925834,-0.02198611613748098,0.06840420178950546,-0.038804283880806735,0.04255021422445785,0.016650992376435268,0.0608569253809624,
FGF10,,,,,,,,-0.01407291216503515,,,,,,,,,
CD14,0.01400803729225636,0.10752508375569682,-0.05773644759317247,-0.19750222363335226,-0.025323397380187584,-0.0675530923973615,-0.015803815585671704,-0.10973470340473288,-0.18672483002610735,-0.12955674245932508,-0.017938157786336045,-0.04321639835752102,-0.0242394858690052,0.012889037952819883,-0.005855915642269147,-0.05319313576824521,-0.022557285587470912
SFTPD,0.0567757780331014,,,0.019686943370495938,0.007426747309946694,,-0.002951116492504666,0.03057513702187404,,0.03011340628977141,0.014642952775156436,0.026984311216462088,0.09884303071873432,0.10880371647444417,0.006770249723463765,-0.006700785916410149,-0.020640849117714234
SLIT1,0.04476223856306089,0.13035104069226,0.016114864420699582,0.08208350102246097,0.05357296034477835,0.022071266496411432,0.05522984292255449,-0.0068583676680155645,0.09607314679194164,-0.03173138593013666,-0.07178511515979571,0.07100091485970078,-0.012917517325851103,-0.009745527749280185,0.09799963728158709,0.08862481547967146,0.10986727570399493
LPA,,,,,0.02363130802893287,,,,,,,,,,,,
CNTF,,,-0.018233593512767803,0.08092954234389162,,-0.03440250350687512,-0.019594908082099693,-0.028756002260111442,-0.017768053396873474,-0.019840880863872687,,,,-0.03212650468356923,-0.043625061140487136,,-0.046602519141770195
BST1,-0.010590004790266198,0.06778843625820485,0.01581881223143062,0.0007423733014762405,-0.029021605321878963,-0.05603745450611487,-0.00267502041525245,0.036812359954802996,-0.04864561853346176,0.009989523719116919,-0.014388549269585788,0.08105930962396976,0.05125462246978676,-0.04151547518729411,-0.004122239741769632,-0.061952537576746375,-0.04797052719053884
AGTRAP,0.024244725110150103,0.03214851787804751,-0.047344700827632445,-0.005929482943516838,0.061420088087785166,-0.08543668326274347,0.020648473558569483,-0.007143653278856618,-0.1365450761877007,-0.09212085695868988,0.12608062773326378,0.015978773089167453,-0.048266168833034556,0.05204573077068532,-0.0511417479571111,-0.04185401306520252,-0.03151067076689347
LAMC1,-0.04706581617319235,-0.017280918503914715,-0.006045721396591312,-0.09325109860146073,0.07874599566534822,-0.11475089727836457,-0.10019522226108642,0.0037503385677893635,0.0014846680459294024,-0.0700825200623752,-0.017717574596379983,-0.05015843047344962,-0.09804125361573054,-0.030296278120293046,-0.021131351788142544,-0.04836978016325926,0.09330632949289824
COL6A3,-0.0417125584896956,-0.02936667133744774,-0.0395471584263523,0.03560029416771853,-0.025317817723718265,-0.043961501983714305,0.017910401620779413,-0.005244124760253197,-0.09495246870658158,-0.053621735276995874,0.02316743967140428,-0.03206144702834585,-0.08016418718735989,-0.020531768729648656,0.012011467110877954,-0.001523163476407531,0.09815804410050388
FN1,-0.06075583351137268,-0.12754851003037446,-0.04847173585502171,-0.15013844971777512,0.10077295224410356,-0.10093925321579057,-0.05055097423955023,-0.014295568443368024,-0.1540030485824595,-0.14922763804896116,-0.054175989193321165,-0.16120536875859048,-0.19244159619796422,-0.004424610526529986,-0.059734684472392816,0.024347427320398126,0.04192760398051092
MIF,0.054068122771229334,-0.1667880125293784,-0.0005035093245251787,0.0032076874440348027,0.033168896796888184,0.046392028345170554,0.002555820209979196,-0.019430834785399035,0.008796918570364567,0.019477821478091923,-0.1295394776253093,-0.0004446881394925222,-0.049880074582480165,0.06266392553884942,0.042390652353825595,-0.02075751173222086,0.19123356217507656
JAG1,-0.022738294588688278,-0.027556627437369245,0.05603027444469286,-0.011744449909026053,0.06884504395913534,-0.09810773984811033,-0.030992304182896408,0.02782100385518679,-0.09017874730124019,-0.12585793623580932,0.01961575352561063,0.005254645035130859,-0.04062344771852217,0.04555303215649989,0.09159674525659182,-0.0067440816688922696,-0.010329981793572305
NID2,-0.035096342037180046,0.06459605712413086,-0.02641393081895718,-0.013381989050693533,0.11856077551219218,-0.024740981727021053,-0.005842067869797383,-0.017913388059428992,-0.07462731491661295,-0.0441781243693123,-0.013354164964918511,0.02052387938038332,9.184727230258222e-05,0.06032117039436753,-0.0008416863864398382,-0.015774762505771856,-0.013725044891489168
EFNB1,0.042872263776880325,0.020724424927891453,0.019420195716992886,-0.057433524177972,0.009567617163817859,-0.1101372710378559,0.025619136866444733,0.025528879281134367,0.030471474004819275,-0.06818308795461378,0.029674208985192397,0.033536985562119544,0.009338560508982234,-0.0297028458298778,0.04840032795084873,-0.09228293792972185,-0.009532008390021312
COL4A2,-0.07956533356035168,-0.0017956091979828021,-0.011659444289524559,-0.057017382844022135,0.09019334660003578,-0.11610091401747762,-0.05827253423346979,0.03400924355710355,-0.10023555348177297,-0.09126794830005797,-0.02390394197752327,-0.022241868394272654,-0.0727974105613348,-0.02068438394565853,0.02093298178207908,-0.004692482678011842,0.04193513329756911
SPP1,0.07381424069040025,0.030244130841663247,-0.011252916556232355,-0.21357662087129242,-0.026647175559345686,-0.14273362609943066,-0.09251509596170573,-0.05415454458103547,-0.18262620654794093,-0.17005312805439637,-0.06293900927090104,-0.08651043527571681,-0.1267313299999592,-0.04109790839778113,-0.027702447044250667,-0.05603962999562179,-0.18428008624689243
PODXL2,-0.015945270852133136,0.011404514672739537,0.01367844067208374,0.019660728722037567,0.011001704796165471,-0.021096524654697985,-0.010599196454359371,0.05455579679678053,0.009274967645912484,0.03748758117322432,0.015908184250975187,0.06930366910557063,0.10034357557585248,0.03975924257251392,0.116971952211571,0.08517205151446051,0.12454081930544621
IFNE,,,,,,,,0.09530135322170855,,,,,,,,,
FGF9,0.0381292667986047,0.06998553055128172,0.03534811849412704,0.1636916725461828,0.060569214175880105,0.09306188702133487,0.09474091178883286,0.013631729801732727,0.054678106809356114,0.046953030535423705,,0.09886149934635009,0.14853594428077752,,0.038434599695920474,0.0944489622046817,0.1379184429908838
ITIH2,0.0095703770263345,,0.00030066606794932715,0.06664815449028491,0.0740051642563493,0.012959381523465029,,0.01655025008233033,-0.02725237163833069,0.031983814691601845,0.027243263117031215,0.007073293074832074,0.05416576897077418,-0.023424437556311403,0.06394475900552861,-0.038440444090010205,
ADAM10,0.03524653746119157,0.0033159823412894436,0.01107303151240133,0.06045064574921374,0.028481650659712,-0.06264572925409616,0.006658392617290109,-0.017423083096188605,-0.025052092994676,-0.04360765243867855,0.006557644978684209,0.012317161700258605,-0.038061357203136297,0.08082266471133294,-0.06408456741139382,-0.05623916096185682,-0.08856377189327724
