,UKF243,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
KITLG,-0.02483706171735728,0.09241619562016597,-0.022561175336039165,0.04248597749377835,0.012911320667519734,-0.04091328208440195,0.08236871628237231,0.051767213897898755
MADCAM1,0.1020256802285424,-0.024559519155007047,-0.06086026084053395,-0.03245469227202721,0.03814498246496881,-0.020464627974400594,-0.005814470648445714,0.01940711262519887
F12,0.07788725157919431,-0.039113752454950204,0.06537064465276868,-0.03137517216618697,0.09323955916583382,0.06713643229931807,0.08358314474696141,-0.08867568652891271
S100B,-0.04929615827561299,0.05666926385741549,0.15759421782937402,0.02579895179855524,0.0875991397080845,-0.011907356004660068,0.07308419794294606,-0.039252510750210357
IL27,,,,,-0.015411216967444807,-0.019125563212984288,-0.03061889871411618,-0.025093860504259744
CD99,-0.15602203464013298,-0.06043877880969444,0.04825484299078659,0.11995050734908552,0.10678346393580031,-0.0497427293853472,0.02818803480168194,-0.07525402146341821
PDGFB,0.08161315504952067,-0.03852839703714857,0.08177444901396907,0.051279622765637876,-0.04322215357844283,-0.034461259871286135,0.0483956159248554,-0.05964693011620446
CLEC2D,-0.04510889450439419,0.04072350932099714,0.11483098562611034,0.03646799031771231,0.034652678331698855,0.042447035200142626,0.01262930658299797,-0.019107539886284424
F8,-0.02696593621677248,-0.03139107365534968,-0.07559508507661503,0.10237107301420362,0.08461631843232698,0.0011191336219934641,0.05651466096917237,-0.004027125844103374
C3,0.012861515114383285,0.0037385066539013436,0.017400536857641997,-0.04130591271088551,-0.0035720911407066598,0.01376069169329061,-0.016768430064161743,0.0660368482312474
DLK2,0.1074607031924554,0.1101995188702653,-0.03160437407899655,0.05896572363161787,0.04924450748466171,0.008902906369078067,-0.01911936815984181,0.09276370201926659
TSLP,0.057984169693990714,-0.019943710230986726,,-0.0020494864408655143,-0.019327879950070688,0.023809693740010216,0.04715838319612209,-0.09822406931966489
OSM,-0.0413430364082921,0.052748734013415434,-0.050589192023405,0.040613772640948384,0.09303907153050232,0.02019231559025487,-0.01105771426308981,-0.08110882079448588
PRND,,,0.00814109835215305,,,,-0.022341000928408378,
SLPI,-0.09409583063723478,0.018647253078202138,0.06394097400273914,0.06852081396517365,-0.030246003092705896,0.06243627437167704,0.024406035953495973,0.07352243902129663
AFDN,-0.04381022677569684,-0.0456177566101724,-0.05631384773034173,0.017330446887599247,0.056113082186944815,-0.01087630390806972,0.0014148065098238273,0.004896093983597114
KISS1,,-0.01695767659988366,,0.009610967498772278,0.05401850001101113,0.08267876217130164,,
ULBP2,-0.06536895404391574,-0.015111150475717053,0.037137867554589324,0.043003790492139884,0.05157368345785088,0.08806729962858428,0.04106252295327178,0.029390408949553554
ICAM4,,,-0.03160441576236571,,0.0067283563531418365,,0.0809790662340876,-0.027900490347976585
ANGPTL1,-0.002698320698348998,0.042363573522361316,0.05934951833455365,0.024506077346908267,0.0003881827047278062,0.020923925482609806,-0.030313540110782668,-0.02819654321698999
LTBP1,0.047789499478277424,-0.04765958077490955,0.012802615801982118,0.0031282349545851498,0.02351772937094303,-0.012906844788294824,0.0076133839324903025,0.0008892417675679873
NTN4,-0.003653818788181438,0.11731522901208646,-0.010502562630750892,0.040068373217870226,-0.007019729742922437,-0.034376696319552244,-0.012698734891873507,0.06502077269410773
APP,-0.07403911219110476,0.0029495750298134493,0.04292536243608948,0.020521064874680132,-0.06326621816162559,0.03919798765925402,-0.04282508331722136,0.07571891033836256
RIMS2,0.14209348401927255,0.03566596097036943,,0.027664405370371896,0.016748963112960653,0.02660349333757779,-0.021106857558277212,0.018780663052941744
WNT7A,-0.040393726130272464,0.006228235565420588,0.014726616042666243,0.05162575309869075,0.11090729073329207,-0.04558738246297963,0.01919042409850839,-0.051208298487143956
GAST,,,,,0.04199844002970905,,-0.023515959039455477,-0.038823988982746256
GPI,0.01363532016200683,-0.016544208715963758,0.04787819460143522,-0.06424787770760139,-0.08679499389912829,0.0029867099973005344,-0.00538291815390452,0.02029694732727761
IL1B,0.04360995458109757,-0.0037570426477249235,-0.03262169009916683,0.01672322069510477,-0.010083827154065302,0.003214055919549462,0.025583257859857923,-0.0861874349060863
SFTPA2,,-0.01358976866190579,,0.04038957391854869,-0.009273598854105588,0.10471432507849163,,-0.02374895974017497
HAS2,-0.11751748491101359,0.054808267182373915,0.061495992954737615,-0.013737361855885538,-0.04403412961107538,0.03450311885594905,0.07783465574079076,0.03282578609423999
IL11,,-0.01526282192306663,0.0006741826164111706,-0.010931900907927743,-0.032017460171027835,-0.012432990233918896,-0.013917539873436614,-0.0008955440950931019
SEMA4B,-0.06210110471974609,0.020694937685995347,0.05165908952554894,0.06320101117753302,0.0004095625189960991,0.021120153346918843,0.09113356323705027,0.0049808079520990926
FGF12,0.020912602850600974,-0.0010725904709855472,0.02630080743543485,-0.008167835732961681,0.09206484882597393,0.035421554124950794,0.05918579370878748,0.046360733186798786
CP,-0.10988595698462819,-0.025390745816017038,-0.04618659160111316,0.009129753912124717,-0.02311584417070741,0.0965932321453841,0.030136112548979334,0.040802207647214594
NLGN3,-0.019879358769905563,-0.02819361274319125,0.05699227380400876,-0.03967057949978208,0.06384745092196785,0.04751507956088593,0.08533024775309689,0.001438742754016727
GZMB,,,,0.008196567006170481,-0.024909171989529633,-0.006713356883738305,0.02811003249612951,-0.021703236098286345
PROC,0.10415310242422021,-0.01953495301913993,0.02579549671510994,-0.037217959005733894,-0.030818648841897594,-0.0384015442630514,0.11899899317084943,0.1548610931086696
TNFSF11,,,,-0.024870484656500373,-0.030818637000822883,,0.015735720690568295,-0.0247639954101463
AGT,-0.07578728120144435,-0.07189745534921023,0.06950729038242844,0.06438730685911642,-0.06820777693072792,0.07865481898090113,0.05301672949467873,-0.05133990231574071
PTHLH,-0.025397457803468266,0.11795278122236445,0.033325393536185854,0.0540694312797931,-0.022649733013293247,0.03182235111055547,0.009974839554629033,0.00659111955580009
COL1A1,0.03814215863527446,0.014602982960512921,0.024361018811201417,0.006863580128640434,-0.1113951618734024,-0.005980114032333745,-0.060395153872246525,-0.03342813836205262
LAMB2,-0.08054687038914025,-0.03001614791608517,0.007967199949260676,0.008941130073043887,-0.03910357881589888,-0.07089133953807944,-0.012581494234150463,-0.008669209138119081
DSC2,-0.05664749789381743,0.057345898680328654,-0.06565568223402353,-0.027250961108628912,0.031080805420649615,0.0077637865292436254,0.06966424972287541,-0.09064358378028411
WNT5B,0.17891200436987909,0.027989943175317937,-0.04559265822818603,0.07359813209343993,-0.016844086922669546,0.04346436228905092,0.057117288371229175,-0.05799193751950312
LEFTY1,,-0.023025893629312438,0.048153806902506334,0.006629593278991696,0.0010184941396967552,0.030905852635694137,-0.023270886303237905,-0.02429886623043949
FGL1,,0.07034387745818868,,-0.00043834299279947006,-0.04088317118229697,0.02540065803581919,,-0.031016170943889598
CXCL5,-0.02449812044445563,,,0.07239013236418493,-0.03748620714691958,0.023401349596277078,0.022311345331856046,0.04481376014698618
S100A1,0.04899203216111632,0.06018640421282149,0.065015371577386,0.04336608264686134,0.027426538271556007,0.05920557896698875,0.023079870903847898,-0.0517865582575978
C4BPA,,,,,,,0.08060141382318765,
NPTX1,0.12494648050996955,-0.022134833078917664,-0.10512234275101495,0.048424575337296605,0.037103035361513964,-0.037490287907887505,,0.05036883927925602
TGS1,0.06957375885909746,-0.0331907327351747,-0.0019919773169153735,-0.023474758124198473,-0.025675871990489187,0.010669591313158667,0.06126706438145198,-0.13133237477300685
SST,0.1875857063692207,0.0778926467647118,,0.08570262590624128,0.03341811249307838,0.03699684654049509,,0.04751547598637544
IL34,0.08227363807879112,0.04617807267680673,0.0038890054958281386,0.0036737561911712006,-0.00981397359055417,0.030420677327170794,0.018185427658293202,0.06365411532469264
DHH,,,,-0.043344425655712795,0.03570163219869486,0.011607016900383807,-0.02536492651112457,
XCL2,,,,,,,-0.017927164390193685,-0.010206891125996988
RSPO1,,-0.014449439530714892,,,,,,
TF,0.032872473135670675,-0.03401228443892651,0.019280630517350836,-0.062477439874831,0.08551898081419478,0.020970370909895925,0.06332061386015511,0.08883463058140666
IL33,-0.02661185560357458,-0.06816786861897352,-0.020793889938566845,0.10603151881431633,0.008165062348899828,0.036109545169813885,-0.02569410750304716,0.0452397014031723
RBP4,0.04125329959131546,0.0029233897037306243,,0.017456964889489827,0.07597898519427733,0.053531444142967906,0.020161297878104688,0.08256058324508726
CCL19,,,,,,,-0.03283316165793734,-0.008165149143034872
CCL20,-0.0044387578840369354,0.010078467075268587,-0.02876106538487599,-0.03250413460444725,-0.009827189800670218,-0.03658765593563268,0.0038667689923883503,-0.06139229434916033
NAMPT,-0.04942546764540094,-0.006647959953570305,-0.06216455340045967,-0.06379777185909813,-0.11668612310270783,0.05498416121757106,-0.054681972561454295,0.005168041947769156
