,UKF248,UKF259,UKF269,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
GDF15,0.019233307480571945,0.004849244177773804,0.05600006115173511,-0.03534030180681987,,0.008315194099120947,0.05481959892005639,0.083936370910386,-0.02701749815153759,0.03596012568520878,0.016286000167654947
SEMA4F,0.031962417435831024,0.029998145071430442,-0.038570481039905485,0.013041080641817927,0.04106845756795987,0.06146635237630759,0.062039093882746824,0.024162638562898835,0.06774955400294834,0.0315939890059602,0.02197789271112801
NXPH1,-0.04466919074096367,-0.04780764748127628,0.05462156083078202,0.08413064969023365,-0.04157444845205574,0.05520236308377832,0.015492487546318344,0.014005304826608467,0.07988125336620022,-0.018757785764220578,0.12617315278824884
ARF1,0.009248969266635307,0.027851848615927675,0.004464427782152457,-0.005983816665881194,0.02821464463449952,0.009791261059405807,0.04361379607961158,-0.023177997141962003,0.011632760629821999,0.014369962685884698,0.027563191661968627
DSC3,-0.01565232073289997,,,,,,,,,-0.019843741524115072,
EBI3,-0.03619208582857964,-0.00742044823203313,0.04106527144295947,0.04026799015618622,-0.013465065808779523,0.032636560184889724,-0.028745541340602324,0.010781802646886472,0.015374897420392893,0.009629580116341798,0.12976266126880082
TIMP1,0.0013148180471957353,0.07907024739826737,0.10409251866425646,-0.05218955098589111,0.015234799353662459,-0.021362139464721736,0.08938658478294577,0.062039553070604825,-0.0879582730867657,-0.03022190917771943,0.10273727026465969
SEMA3C,0.01677010258040029,-0.0290091996327012,0.015335411790795573,0.01659587296168892,0.0037679853780843544,-0.08399897927990735,-0.04441850656408864,-0.03408564492673508,0.04056572996580675,0.08211149735285005,0.06434672989525085
GNRH2,,,,,,,,,,-0.021503398410444664,
GAS6,-0.039484100695944956,-0.021888156318185123,-0.038790411676242975,-0.022500437247596056,-0.022768596553871274,0.07707039383575465,-0.0020081334472565574,-0.03966546177033337,-0.0035226570035454307,0.047657850447457455,-0.026728030849555072
MEPE,-0.00749652671436257,-0.020080139641875324,-0.024739216461428338,0.03547766762548306,-0.036892388727139735,,,0.0033339495165233012,0.055375347172707964,0.03315607254915588,0.07346811993041702
SERPINE1,0.0006399027704202138,0.046467352418337896,-0.008438450038313441,-0.0587440211360693,0.03503491975842365,-0.04608127996787576,0.06435082497685567,0.014678246779957091,-0.07194895960577107,-0.01112210162773285,0.049604498007436534
RSPO2,0.016109802886757712,0.13196633614322778,-0.03129265441946193,0.03253410111137373,-0.0022787624925337782,,,-0.022943405454652434,0.03374767357326273,0.07608560284478663,0.05659717638698721
SHBG,0.013158308953188244,0.06818370152423325,-0.007987154149756542,-0.029417967486243823,0.018348728271709462,0.09223011262465383,-5.943792667678858e-05,0.062423529630313675,0.001782818578686836,-0.031250171808954945,-0.040637430782217786
LGALS3BP,0.023439625820333626,0.06685894617800545,0.010912800536442129,0.0373982844895287,0.003225974200704397,0.015540240849777509,0.07557063959258169,0.0760508634217773,-0.010269720699687292,0.024806813625200267,0.03940407451272448
LAMB1,0.0035895444440312003,0.058154701642006555,0.04799352847316344,0.015372722145145458,-0.01301224568047664,-0.0693208407161088,0.0368938082718758,0.0391558474286916,-0.07049798690475732,-0.013533994866491855,0.10459640377492727
SPTBN2,0.03546432998540806,-0.05074612825104893,0.00806005715588928,0.046866601806079995,-0.051380396745892336,0.049619522028788665,-0.013136668116707544,-0.015149180340177865,0.06695251229868773,0.023610342047017185,0.0031861443637116464
COL1A2,-0.01040750383312869,-0.03537074874342808,0.10339432858894695,-0.016538503480204202,0.04258721786614168,-0.05388918079284813,0.014923636305822144,-0.0114604800222108,-0.06332545143899423,-0.004474185757670269,0.12843554934888926
DEFB1,,,,-0.015430804311689875,,,,,,0.056174346803177316,-0.010386443801100846
SCT,,,,-0.014182810727378373,,,,,,,
WNT11,0.05563553536164832,-0.02123970812772508,-0.015313396741716636,,-0.025309901358660063,,,0.03791655909024816,0.007726098830444556,-0.026335129202145004,0.05639677484340274
LGALS1,-0.03669578445507933,0.025574818137496198,0.00626143019196138,-0.02896305530369987,-0.03362822159627327,-0.028938941706841605,0.05878630095875436,0.06940456826954616,-0.06099336559404833,0.014504314699466586,0.008142398911932806
BCAN,-0.05500435957321289,-0.10645718169425229,0.04504308305859193,0.08875703358621057,-0.035634133016885707,0.0625471410032705,0.07509613794004999,-0.043968662911757,0.07556754071448121,0.0061334345120550885,0.12288596839920832
ANOS1,-0.007035837332170215,-0.040776428014276125,0.07566709308972298,0.03377926423245998,0.019061079431362874,-0.013570481760853757,0.09705793234406372,-0.0020879053074559623,0.03365769171706296,0.031154177535481036,-0.013206034935675098
EDA,0.0664138437005849,-0.009538913076688115,-0.018309667388252338,0.041288416158337046,0.019797064520132645,0.14852202755424587,-0.018473336121641516,0.058527956520147695,-0.03190010596834463,0.010923664689673618,-0.009261904006350099
FGF22,0.005393305260891017,,-0.014036743052022588,,-0.0001935886071120406,,-0.035102823078414364,-0.007236685336085451,-0.0195486357245612,-0.014151643055030702,-0.03488422164879552
SHANK1,-0.022434857444420808,-0.02560891913474274,-0.013355069506622285,-0.0071693480193261525,0.00919385893197786,,0.03929225768220051,-0.014359105893374514,-0.008617245982415254,-0.010144315111657821,-0.037849325482498496
NPVF,,,,,,,,0.02765914992238065,-0.017670365615574547,,
RAET1G,,,,,,,,,,0.059290260232539894,0.08544898190433352
TGFB1,-0.022056653914501227,-0.03272354249784445,-0.016992839436139575,0.06141436368188101,-0.001472621176989114,-0.04370581460937694,0.036178234527727934,0.003629837867918753,0.025075640480486418,0.05908889745028857,0.05314368423765201
MSTN,0.032133523814523474,0.0038360944487539866,0.021167414172864364,0.0003706601088797531,-0.02654753805390116,0.010648654142539338,0.055111474703169246,0.06449199714628612,0.11348620936540899,0.01527553904743207,0.03490410964644141
WNT4,0.029992748173022613,,-0.015915337864667797,0.02945112089686776,-0.003180318690179441,,-0.029145958916415377,-0.0126840894052519,0.05965520112354147,0.008220700547265362,0.03565630456830173
TNFSF4,0.005835306044148524,0.0004212754099957982,0.004657152899681221,0.03333806850455827,-0.02396009696605373,0.011428964160270252,-0.012606305561591386,0.044813759809419346,0.017953326619573433,0.03169979113947735,0.06688601100657476
NTN1,0.03603151394751892,0.03672640591624299,0.002186295046438105,-0.0052695809916720555,-0.008378847725686001,0.020098689602006854,-0.002277272781932101,-0.03318824005953937,0.06857502791808599,-0.0379365717413206,0.06326934508880361
CXCL12,-0.013626972289167571,-0.03749252001457821,0.07337307439930069,0.018100553471521678,0.023517309774490743,-0.036462984090311824,-0.030312051385330205,0.010376296369641111,0.01848420009350202,0.027142836592087553,0.020863287536593823
GNRH1,-0.02799514837993994,-0.03486210863629048,0.044574935644638256,-0.03289436260761925,0.003429322227051544,0.013198098792251103,-0.01785186397960764,0.003556413506882941,-0.03952663363750759,0.03869327172856329,0.019792902416713425
FGF8,,,,,,,,-0.028007575012346752,-0.02439020774963403,,
RIMS1,0.034098582950241096,0.029661090361718725,-0.043623687357969614,-0.011103385910431566,-0.02380178503690946,-0.06367085277971217,-0.005302268559022105,-0.014820138387879489,-0.009815886649183977,-0.04279064332039414,-0.003184735232512823
FGF14,-0.025078018152853848,0.03277985227848386,0.021336666916845756,0.037851556783073635,-0.05982961241400845,-0.060726213727767896,-0.025494651563900753,-0.025920082429077868,-0.013008786025792569,-0.03408828767214624,0.13939290460696835
IGF1,-0.03209903991658923,0.022786903495222017,0.05472847753900577,0.040640056911472974,-0.05224591366665722,0.0006497935068357034,-0.06062531453590679,-0.031744204248923144,0.0204398645246176,0.09526436209485772,-0.002851650757573911
TNFSF10,0.00456941760759626,-0.018784710101939116,-0.027250181111146243,0.07638683024087083,0.05165551908487814,-0.11573888324212889,-0.04951242200422152,-0.0463563006663712,0.028643523836321773,0.032493465707738076,0.11179853841367138
GDF5,-0.023174197058714457,,0.05817039995122692,,-0.0028766053410999807,,-0.028456445015249538,-0.0009226685151080677,0.12905167164959208,0.07161316300213197,0.01850711476571423
CHAD,,,,,0.020001699633833747,,,0.059543059710098885,0.06314305916117631,,
RGMA,0.051462039734760004,0.020865979116826847,0.021077677568276273,0.009243132377310309,-0.0013471234711162623,0.022223628509002526,0.14432485905155157,-0.028939973802221984,0.006103512404162938,-0.039661599542778196,0.03466345011472321
CLEC3A,,,,,0.003149382183590985,,,,,,
WNT16,0.057656976205122924,0.04724654509407291,0.032304502489651964,-0.024396905183120047,0.049608692328115725,,,,,0.029090471047069553,0.006720486016146734
CX3CL1,0.03669980580956404,0.0092008399508987,-0.0007718672105448319,0.06104538354735018,-0.01443377115316639,0.06341718531604042,0.10364566952657454,-0.02169792219078492,-0.009184239840544223,0.03782347561112789,0.06702849228671062
FGF1,0.030963587249171542,-0.009881154337185066,-0.05388916220364974,0.037257112934877025,-0.022586601974807458,-0.03827476902399211,-0.0946219792770064,-0.008660379492169502,0.03908597280903963,0.050711959200754345,-0.0756232607066427
ALOX5AP,0.01781444918229799,-0.004985499161697765,0.018667564918806986,0.053390586950543995,0.059544097612642705,0.02003790260601345,-0.035918861458434446,0.004183904291952309,-0.05329257995961377,-0.024520852132430347,0.03443980585135817
IL1RN,-0.0039908440283527875,-0.01225776027303598,-0.014257053855992394,-0.015343493990412576,,0.061749043106511414,-0.038994339634324894,0.02205633948680875,0.00567988571859109,-0.021808783002136223,0.05788120678914389
PCSK9,,,,,,,,-0.016197720475665988,0.0034930391322920995,,
NPW,,-0.017604659646721022,,-0.01967578262113737,,-0.057186079608221876,-0.006426951196986409,0.07256151378857838,0.049235827214624266,-0.04126638114457,-0.053693287440192396
CXCL9,0.07308877764177651,-0.029141782954835393,-0.017243085236072993,-0.02316175070516998,-0.01808955199231094,0.07783195549298402,-0.03709044266935074,,,0.014961430942135246,-0.033876634083017096
ANGPTL4,0.02702928525487387,0.03439897732659968,-0.034426899546902846,-0.03979821015702486,0.02859612370768517,-0.00879775347853136,-0.010503205376428836,0.00991614959828213,-0.03182210945936492,0.04434608301799156,0.04512634565749205
UCN2,,-0.012206966550983583,0.11010160623163322,0.02860598322831573,,,,0.06327462201904992,0.006986468886701835,,
OBP2A,,,,,,,,,,-0.022289708727726672,
COL4A3,-0.018522381282987704,-0.03617367775526849,,0.04163039290141414,0.028272061206294028,,,,-0.01482575937759957,0.036270820231505775,0.025334348032909064
NRG3,-0.030035837464364477,-0.01615676979121797,-0.03532266586561663,-0.0452399194286314,0.03459576320757535,-0.032499451413479714,-0.010961241082145494,0.006094319423936041,0.05821237950730959,0.05082035111409382,-0.02778001759711722
IL23A,-0.024763724497278875,-0.019205148519168696,0.04523536352900377,,,0.07604238249502478,,-0.01619771482522227,-0.024061737311300572,-0.006787147712745835,-0.013641283446755461
COLQ,-0.0019552105573770458,-0.03843199611994796,-0.028865588582044334,0.052038549888532265,0.07428966772343984,-0.0044604766629226895,0.031204217151047993,-0.042111132662897455,0.08195463085923975,-0.029585854631535787,0.04159952062579347
SCGB1A1,,,,,,,,,0.045812666703915074,,
TNFSF12,0.0020601207553814726,-0.056264197168488086,0.0061473920684051945,-0.023753131066923682,-0.014276420399103264,0.0216835132013392,0.006125785101675672,-0.019990436382313695,0.005727035857095413,0.051759825696476545,-0.050676800857216986
DKK2,-0.02593881636926002,-0.012386929400437223,0.06093349336533621,0.026580887799089868,-0.02416948494724926,,-0.024754368809604646,0.07025057622069979,,-0.0058921098075319185,0.07808881720105194
FYN,0.0048157076768061465,-0.005388126098289694,0.1193972791700718,-0.013220540767066052,-0.009006601720049374,0.04600312631192738,0.020542872515994695,-0.025030332212380168,0.04938194049497246,0.018526589336888468,-0.03368218158110034
ACE,-0.021394850822306653,0.0001812913946989675,0.09306111298213901,-0.06210857839623261,-0.028952164469276696,-0.0022047056417200147,0.017506926057175822,-0.022406863379276585,-0.004184450472094394,0.020494962968669272,0.011848883674378623
IL18,0.019864256774764503,-0.042435770799959346,0.05360668255314154,-0.03781543141183542,0.04071735002643325,-0.04377048907930015,0.06299539140952133,0.027124370358847776,0.032585897656577184,0.08409819606882968,-0.031510059613823665
PPBP,,,,,,,,-0.01983254409341215,-0.002914682266009526,,-0.025897481502073095
CCL27,-0.016424480364471115,-0.008982819568201336,0.06102053824231969,-0.004483680799993017,0.021609995615632514,0.04578491681262098,0.0721277172684922,-0.03681618075121114,0.058142067182013986,0.011476266493657707,0.08207416272699572
SERPING1,0.052119947500586204,0.03759962009101452,0.05255921676823363,0.033511884978851485,-0.040860214853200995,0.03746526384979113,0.025074407404696998,0.035872572489145146,-0.06498673579947063,0.013455922698770184,0.02783356417933182
AZGP1,0.03066830850641739,0.052916645869039505,0.0014976431391689872,0.058473288839225694,0.038103371460991894,,-0.02686331426845751,0.021377338282477315,0.017792735895819485,0.10145511061964865,0.0818970481248814
INHA,0.014693286574822004,0.11289523086113744,0.030456569477287743,-0.018713760842906033,0.01788947946495124,-0.0749943336268783,-0.016716672899885612,-0.02780953137505024,0.02089563471287389,0.038279846177634046,0.01882927450814197
SEMA3G,-0.003619843276648679,-0.023013264720186295,0.1069278245815127,0.02042050904413133,-0.028066521091731637,0.05298923557038323,-0.01201081386924102,,,0.028038950368614684,0.06221456410896373
COL6A1,0.043432052930435235,0.011485243033176254,0.028065216378932226,-0.0397362909467587,-0.014469631974603913,-0.0023654893657236247,0.06885216518481932,0.07942837412691403,-0.07156115167304558,0.014228154347251486,0.1544879512138317
FGF17,-0.010612400801190332,-0.01006369169769963,0.01328982214337282,0.0024150211785952747,0.0031412929874002644,,,0.08930311009321755,0.021170605525411786,0.055666507811272685,-0.013807589907563996
TNFSF8,,-0.015571773348181713,-0.014257053977789137,-0.01819412500400845,,,,0.017701114796220625,-0.020523199766611676,-0.005513797815391495,0.039663690561290064
FGF20,0.1142818526441416,-0.038745765964525274,0.09293863689364527,-0.03383123409595143,0.048184115752124994,-0.03934369178719369,0.06620225461629858,-0.023400966537806565,0.05603407676735921,0.008087588792840671,0.07394761352703313
ICAM3,-0.008196531938075825,-0.013649735551751127,0.051117461532945344,0.08273366622085188,0.030895009461386416,0.04457542947438244,0.05425889106478932,0.09210068657941263,0.0015751337578868837,0.00967777861650651,-0.02503034950601395
LAMA4,-0.013515814246507095,0.023772443634196425,0.07755233605356132,-0.03816328271416205,-0.016437933331060695,-0.06317916858691067,0.031680525153664624,0.05010149592701264,-0.01173316350096918,0.0006995058621737026,0.13980782011757223
DLL4,-0.05392816209952711,-0.043244492328237606,0.06205676480809293,0.02163790389433678,0.0018742660935269586,0.01459138612830363,0.005867222558799811,0.031157247685284696,-0.022384980121687208,0.03382747107857315,0.09603062676279328
SEMA3A,0.001028891958241809,-0.014409158949235192,0.001703086075137316,-0.006047050340527759,0.030750905907518552,,,0.02088020649398466,0.015190737677176179,0.007105077543563183,0.06914332419969996
RLN2,,-0.015714920620262873,-0.018309665027806545,-0.01853298822825422,-0.013597039358754443,,,0.09843155711001932,,-0.02450786787066033,-0.025361821963080705
C5,-0.011892735162065373,-0.017368805574369314,0.09198738045646047,-0.015436364095902638,0.02287291363289493,0.11009764922969088,0.07324966867558166,0.03070914018791529,0.04618312934821481,-0.018824388981048278,0.0051462843596126046
COMP,,,,,,,,,,-0.002432670951075537,
EDN2,0.0531368466096639,,0.057789705575417225,-0.022505223742779402,,,,,,,
C1QA,0.010838161314932659,-0.04527137605645108,0.04000813941466738,0.05058475377228066,0.013849609219946333,-0.0843586127301363,-0.015169110335418788,-0.08476680240602093,-0.005733328243206004,0.024302814899385582,-0.03053959049572945
UTS2B,0.014847333013435942,-0.015714920529978846,,-0.0160197753606429,-0.015390759557418936,-0.03735501283327065,,,,-0.010184489539789595,
COL9A3,-0.025936707498398992,0.02511914785349239,-0.0049719028866269475,-0.005550805231656372,2.0522510622761316e-05,0.058869546693384026,0.01779576488249028,0.0809567153987123,0.04201341367194107,0.013999274683900286,0.12401589422791123
DLK1,,-0.00379364984754532,,-0.04943151763731731,,,,,,,-0.000795341624936155
HGF,0.04313405779156267,0.03945432080652305,0.11446751567806349,0.0340062003886916,-0.038857720218925564,-0.05105628142442111,-0.04184469049164697,0.03035009779761659,-0.021141102865604458,-0.03636683300730482,0.05044138254395885
P4HB,0.024090094612045598,0.030960260537014204,0.0279043596863491,-0.052979055202158835,-0.004645835597228891,0.02822749913114368,0.07333881924832102,0.04884115409080981,-0.08530015020886524,0.0036474427011793735,0.1138390723764155
ADCYAP1,0.004199934698035738,0.0049353360193569625,0.06653792519352299,0.04381346715783621,-0.04140611392907786,0.002167211616097592,-0.027393316387301643,0.01974513345523096,0.03727530320604378,0.042969479689709704,-0.05226464776638051
GREM1,-0.026102806811334547,-0.013582618063361184,-0.03487624294194245,0.02502999331370397,0.012482993100817767,-0.014605073606518885,-0.07157400054835493,-0.06804059364490353,0.04805540189411704,-0.03704587632202524,0.057848434280113575
EGF,0.01453119084768004,0.0250399800903906,0.021317390507190098,0.08731803520669013,0.03862043629265586,0.011365012630633822,-0.03481113917761037,0.028477761553722263,-0.017888123912843786,0.015246168208855717,0.03504858714318874
VEGFB,0.02842329534386541,0.025861130942830428,0.06753140021659353,0.007779472987145616,0.05015614551722561,0.04143934616496661,-0.01918764006359377,-0.025351605442967558,0.003648334611586175,-0.016440587397679167,0.03088667588646983
FARP2,-0.0248004129119687,-0.027682349590362018,0.03378303651052181,0.059945644505980146,0.022114937522945667,0.001361803755221163,0.050219983313769555,0.005169773236544493,0.013103128510050983,0.004236806488367217,0.087141495619488
BMP3,,,,,0.05235336520624892,,,,,,
IHH,,,,,-0.0377640502787543,,,-0.01947937908835714,0.07078532176388332,,
LAMA2,-0.004580149091249927,0.05015230813971984,0.06922166152046506,-0.05730580603247056,0.029058308879470723,-0.0832645244127435,-0.031666911083034904,0.024358604032663402,-0.008358754483731653,0.006681916138148009,0.07646543937148041
SERPINC1,,,,-0.017139712460488777,,,,,-0.017888125335883482,,
NRG1,0.0062534583577636225,-0.027482931601650062,0.006335755716682414,0.04086677712220345,0.007492555545916121,0.06743365342395316,0.08517527870240013,0.010510968177828478,-0.015965276432203315,0.0005790983568408417,0.053362652459156903
SPINK1,0.03577898033727917,0.03471231445046104,,,,,-0.026291746278149397,0.045073041338008955,0.011565337438607413,0.016621181378835198,0.005050892502694562
EFEMP2,-0.015458474286504193,0.01323588506898371,0.04427352975660071,-0.032440039444696075,-0.0178232988068265,-0.051981339250141985,-0.016549618492003326,0.06371775493778281,0.009621910735543374,0.022808715728303657,0.008822811980948286
SELPLG,-0.02346952357842375,-0.06006547700664543,0.018761158664279676,0.03619298694132535,0.005915953283317487,0.07253946895846519,0.09012757315844115,0.035923349554405154,0.02361520267574534,0.053836256693785146,-0.018448790468184248
GDF6,-0.03150201752702724,-0.017604661169856577,0.0034985017276502775,,,,,0.1399502714817173,-0.044030671358457174,,
HLA-E,-0.02687599132319678,0.034941938073195185,0.05853907478911867,0.07025728899753186,0.049453396228991676,0.008621219736576128,0.008992011174012347,-0.009887220049999689,-0.055400769728175085,0.053543313787959596,0.01047825909562988
PTN,-0.03151970439000986,-0.009974532660348551,0.02272435588007876,-0.018974194073833626,-0.002378538067391959,0.026341332960631694,0.0668056759692626,0.0025433075109688244,0.01970814399142553,-0.04099819997566631,0.09779533273095783
CD274,0.03372388586129579,0.035636041841801865,0.052215663613729965,0.001091105931989784,-0.03353469062299181,0.15475485259386051,0.03667046166523309,0.0026464117425742235,0.007211474862874354,0.009877972874754346,0.015033385043243648
FGF10,,,,,0.004494647205032308,,,,,,
CD14,0.032616866975307884,0.04496626631131024,0.010764189926341107,-0.007731917010716267,0.03932440158436249,0.04878217489401203,0.0018090078757697467,-0.03162998958191868,0.0005536881945026989,-0.001466865688354039,0.07705837576556201
SFTPD,0.017266891361318797,,,0.018170349204610827,-0.029535012376891913,0.13135306518077952,0.07887809349671275,0.016215309503824476,0.0055680806863150035,0.04223676690166992,-0.027828556907818817
SLIT1,0.011393099040999166,-0.028181803910857138,-0.004547481966894746,0.04782350359409536,-0.013533012458834334,0.05543500326670256,0.1305585850221433,0.01809142975036789,0.05289725537855733,-0.027458610927298215,0.04368902301080663
CNTF,,-0.01238692812705799,-0.01915656171855485,-0.014610205193992446,0.04455095341661043,,,,,,
BST1,-0.0061883862492411665,-0.023921452023335624,0.05318736726851783,0.007677315358407538,0.042331438567509413,0.10867349682288184,0.09926321208413919,0.034961289859286405,0.04037301728854255,0.010469171364685198,0.05342729352143946
AGTRAP,0.06729392732897638,0.024928902662966924,0.009006479144416227,0.0393527122998408,-0.0035052792328495457,0.035277597590194096,0.09578492504047309,0.03917248420050623,-0.02048684868118112,0.05443960524129085,0.0634817863264511
LAMC1,-0.04657070151172627,0.03908528285866699,0.06250372208013176,-0.027393007553101728,0.027822619259274484,-0.06405798342474213,0.004388083723345124,0.04564930117872362,-0.07042697803416122,-0.0049371364881210895,0.09819354006483026
COL6A3,0.028748045775121724,-0.01872684693167532,-0.00926037651238174,-0.03029156937264625,-0.029349644876382305,0.05375895912819367,-0.0030528673837433577,0.03823218886826848,-0.04789004370080484,0.02567430962802176,0.11329057340333105
FN1,-0.011617606967012169,0.029838358639170243,0.08281700948573706,-0.048113877899427684,0.03330220397172488,-0.03794033175254658,0.05227284154975842,0.02081036889414848,-0.052745071924264246,-0.02044554027119744,0.08663116471750748
MIF,0.04341566454725054,0.025066583411886285,0.015024492254553566,-0.02815830079927766,-0.019537091168279945,-0.05184387028259837,-0.03944264477117596,0.060783313650249145,-0.0035079869039249833,0.031485785716497974,-0.0036487018380122467
JAG1,-0.020389411970069077,0.022069616019821013,0.04002757645500897,-0.025007057591615412,0.012964082687347658,0.05933149260192865,0.03343911948558756,-0.0640184380521796,-0.017982612986738585,-0.029145925601954916,0.04141099180115178
NID2,-0.04693532231221307,-0.03032714266162951,0.07138932761420798,0.04790176812773108,-0.02974167142117376,-0.08731100138433517,0.00965737634462875,0.0008402818553460776,0.04286382537047935,0.035112562796149285,0.012289800861786911
EFNB1,-0.06201840037632042,0.030483805554954967,0.03897566110940695,-0.006135819439412588,0.012814442416814911,-0.026166689020375472,0.07805197480908843,0.04367872802176501,0.028974540231645595,0.006982550859681303,0.10995871456222174
COL4A2,-0.018952347387422717,0.0014624710949889966,0.0720268857414628,-0.05298263849646456,0.017855165188504104,-0.04412760868237055,0.062408169520874184,0.025516081933500332,-0.041087680995052576,-0.008719999541650982,0.04932480002482691
SPP1,0.05692601017934508,0.10734988176930099,0.06574771142145787,0.02578039491741433,-0.030284326674095828,-0.04110561538022543,-0.0980873163119225,-0.02184009495908732,-0.03435832332529058,-0.0598383189132123,0.09697103204952101
PODXL2,0.10913497770132069,-0.004256417790093347,-0.025650226586127336,-0.013727903614873182,-0.013944728049906195,-0.07154736784903609,0.0235354548450877,-0.021402991791934545,0.04159294544150062,0.013425139143716121,0.06439379880257967
IFNE,,,,,0.003597637641322431,,,,,,
FGF9,0.014964901949065426,0.0010351513200908505,0.020405210232059885,0.07090748951731422,0.02745077335548593,,,0.031081975556253756,0.05395190911952431,-0.034687799974308535,0.02214098473417502
ITIH2,0.014148988168072864,0.018328278490735848,-0.018652662594354358,,0.018320282173733264,-0.01419333126707929,-0.02760652005007454,0.03257740608585238,0.031059845291719908,0.09438130864827832,0.09247119836939806
ADAM10,0.024510651531675556,0.004388633569477261,-0.02403692040152389,-0.0008975860193770198,0.029755879498236146,0.018456734817948066,0.02955325128354152,-0.015008781303888552,0.03149268700094983,0.01768831273593047,0.0635803339657269
CFH,-0.01652016170540792,0.03484527038804604,0.05444145486628291,0.005555600099917048,0.008890621395957943,0.038365382357772405,0.061817098064337106,0.06339599588146133,-0.02034355837753258,0.04404659270609052,0.0003029656678540848
COL4A5,0.02286579290639682,0.002379191064386392,-0.0066997684914002886,-0.01878184380965562,-0.0028417645160524253,0.03287440779007352,-0.019005444190845138,0.037513965599173034,0.036310354329031534,0.03494635606984628,-0.007324559766659343
LTBP3,0.06051889144627432,0.03558884679017777,0.046573535611332324,-0.055537140096918194,-0.04305941908435649,0.034383122972696585,-0.018076305116460578,-0.0553616935470987,0.021500871902798143,0.02254439369726612,0.06268814302819146
GNB3,0.03970153853535524,0.03637947521056675,0.009919134230575048,-0.012615913678847169,0.029644486895352685,0.07283319373813307,0.09782710580671122,-0.001657016998749254,0.03026082308707584,-0.05489302038284606,0.012464911471558093
COL6A2,0.02554530094992077,0.05330939671898304,0.039104584792821064,-0.036479753301733295,0.006716926922576284,-0.06096141487545037,0.05530842054289022,0.08467545711169015,-0.0962787149995897,0.007612307407039937,0.16201298229368236
GDF9,0.058292108823446674,0.07716040400339348,-0.03562311313561095,0.004693276069325607,0.028589709167960577,0.015550272922020613,0.07194009403604656,0.06917864070330933,0.022651146636938416,-0.0499816634143932,0.02268640073180319
NCAM1,-0.04756946883947703,-0.029712889778614162,-0.0529074682306301,0.01028503028801704,0.06261567181706008,-0.012693325334506574,-0.02361112919955356,-0.060309320433287156,0.03154078789376859,-0.08030267128866436,-0.021101954072317693
APOC2,-0.00801934793490568,0.010379025310427855,0.08072291238060443,0.04017854333887557,-0.008950374928245831,-0.020220754112377812,-0.005945813314763778,-0.037164934150665026,0.05067923782165855,-0.011916860072730363,-0.03521676264937984
BST2,0.05448652451775641,0.053904309079943716,0.04801212987735076,0.03486830913454172,0.0016071238553316733,0.018191561652891965,0.025335700183161888,-0.023096288322613064,-0.027398534449749056,0.0825495054288307,0.04227134421425534
COL5A1,0.029819788422436138,0.03165670444320501,0.05934044467026749,-0.054782449998447905,-0.029856631646672533,-0.05674345821164974,0.07494954933428326,0.0236907104364684,-0.05862241423228772,-0.017563071301770355,0.11386352921251462
CALM3,-0.0030490531753395817,-0.040451565762861706,0.00814759715411933,0.027236805477080885,-0.022372104370351708,0.02865731239316506,-0.03000934357942187,-0.019402161991403342,0.029958923921135982,-0.016693406690291353,-0.002671000677114786
THBS2,0.05282974478514613,0.0547972665969001,-0.017067973210728848,0.004745583936997518,-0.036132442825701695,0.02941146950061085,-0.026759829903096048,0.012247229645024652,-0.020257672128664445,-0.048246683792807124,0.08136414065412502
SERPINE2,0.022442773716838088,-0.021880779855790733,0.053495592404706103,-0.0018269283866453557,-0.0011335203140322033,0.03330491437522044,0.032490095303886565,-0.01869295724885964,0.008226846054780353,0.06261536176819425,0.12867275261191577
EFNB2,-0.0018217461385362354,0.034900731881487485,0.05836387682747475,-0.020458220582860648,-0.03731094172774215,-0.07301456189095472,0.06560044924010519,0.018823431554919078,-0.01849180770369065,0.009082710852106428,0.09151315207122777
PROK1,-0.03037465040514961,-0.020421308528411942,,-0.023603027355566554,,,,-0.014880894943236257,-0.01974708217252632,,-0.028923190477235936
LACRT,,,,,0.011478161901128933,,,,,,
MMP9,-0.03962159665319543,-0.012646783815414274,0.06737693565894776,-0.01296985429728754,,0.04005565982475921,0.05839778982570356,0.08606584307956268,0.01305255498625783,0.002924741089790732,0.0993725041709133
DMP1,-0.02224649701570908,,,,,,,,,,0.08084859748975849
NPPA,-0.020724300010011656,0.038991931447463546,-0.025392796520240055,0.05353088473774476,0.023814542105987532,0.08136358004597613,0.03243193424323874,0.08162370653561696,0.1044005534092132,-0.026555471201081034,0.05986161836594332
APOB,,,-0.01468823742345291,0.008544997016078859,-0.019242342095219765,,-0.028106058674005865,,,0.02203405374821134,-0.028923190023111837
C4B,,-0.021131298999293432,,0.04034564455696124,,,,,,0.10612910590975028,
NTNG2,0.0094965246766697,-0.03967518245632369,0.012761488185076122,-0.017067063331636566,0.032190571075667425,-0.018617528344791207,0.06710883082803211,-0.015675951452782166,-0.001220621193415815,0.014673765187701781,0.08251203006914686
LAMA1,-0.03266364116614013,-0.041473231373740586,0.02583498999922387,-0.0030225228776693657,-0.04549232424876453,-0.013829220004299796,0.1307898257240617,0.11275963275809746,0.11813714450228747,0.01970827877606151,-0.0016365847219250763
