,UKF243,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HSPA4,0.026240133365270913,-0.0055208580880221035,-0.03389285131955598,0.03734027386410155,-0.011443630573805983,0.005994943627919875,-0.03046542251058123,0.08592586925976849,-0.002265254557130778,-0.06218151500720588,-0.03252460922187067,0.08405513738720795,-0.028075667913557933
LMAN1,-0.11629599103096487,-0.008385583985680917,-0.08509187007678401,0.0557835874776086,-0.20406923052072318,-0.04817601387055812,0.04796773116092002,-0.09905077409142135,-0.07676196540830439,-0.056359620603320795,-0.08021045554841509,0.002624023422737388,0.003844202702608388
LYPD3,,0.041048439849236305,-0.02174801684421505,-0.037746387922188686,-0.042544816512101666,-0.021207825945029343,-0.02950725110362296,0.029768006153043303,,-0.02510502029437446,,-0.013323078644332843,
APOE,0.13882890885431187,-0.03398231457792444,-0.0709108364235003,-0.08401658210265533,-0.18284308038290606,0.018070705677938503,-0.0269757523489648,-0.24978404039720642,0.09419827707834223,0.1408429975834421,-0.10155943812951466,0.03459921607594114,-0.06264133980187346
SOSTDC1,0.21055775038511138,0.0316157331604128,0.05437108841460368,0.007945571870645327,0.11971955250737738,-0.028545458044124887,-0.047495960992601095,0.16570036688127673,-0.002423866980776561,0.04704998069841853,,0.06353032205783954,-0.03207645721026918
ANXA1,-0.1947871795366741,-0.058668691399811325,-0.10311524618657097,-0.04848943769277737,-0.21189571963621248,-0.0309516183480981,-0.03925038627203752,-0.1543288864686795,-0.132777272758872,-0.03785383345366332,-0.06785106892764677,-0.03211269384052945,-0.033309556990652536
WNT2B,-0.013400763369675939,-0.013754602595767369,-0.019106177547274745,-0.028972951552165553,-0.025102621866818702,-0.048987743662464424,0.009694302756372676,0.23815591885195453,-0.029355014243163866,0.05955276840418646,-0.03112842751527793,-0.040731241951525096,0.046273305472322536
AMH,0.054594267153952616,-0.03102012616344356,0.02698961817998212,0.01276457694572118,-0.017362002757398902,-0.02183446516617368,0.006064646103521871,,-0.03958665324944051,-0.01387942133360348,,-0.025588241210486088,
GDF10,-0.021228827738775623,-0.025033674210691,0.018265652829249673,0.006036131506135079,0.1505613729408427,-0.007030021742508025,-0.026141575714494828,0.03966691734674902,0.20037148967653384,-0.012039715544894657,-0.009146143186201038,0.04485885812996764,0.1838692003740152
EFNB3,-0.05107311756983809,0.005202117340517932,0.012275303147247332,0.07630178563213116,0.15595690615531815,0.018400060559692177,0.04889524036066163,0.21691639716085326,0.14798685490161997,-0.00786570388066648,0.024103187160972345,0.07096968777956998,0.04136396436986535
LTB,0.10998472470568159,0.0010272302218312492,-0.030977053629515288,-0.006105433648901071,0.012394885791634332,-0.01545643478082865,-0.04396734613378837,-0.0210558518006067,-0.03331962389505219,0.059733445609017305,,-0.029701187870207778,-0.03760089033669317
ANGPT2,0.06573848244340988,-0.002428657983412458,0.07238218720148523,0.034962064777662435,-0.17004818704340632,-0.055486608435507484,0.0120767995395912,-0.11054218768880604,-0.05641461769859729,0.009303628829903298,-0.05720219209811068,0.0384886095770456,-0.024077370448788583
NRTN,,,,,,,,,,-0.014035573300032798,,,0.01451819330374974
ADAM17,-0.04269050407594579,-0.003808071351295429,-0.12719813778777925,0.0033771419397287585,-0.06606502947555065,-0.01686580924553448,0.00793619725327212,-0.057538883350055976,-0.04507829454693547,-0.005578809449757892,-0.059013956206314874,-0.032883589860574707,0.02258825330175233
LRPAP1,0.0452180929532177,0.021492604098571153,0.0017273131763410707,0.028475379360683742,-0.01497532318952813,0.06966713500704752,0.04424702454352971,0.14503880093030122,0.018023556192513272,0.017403445290854427,-0.13312335889737353,0.17068629596370077,0.04064702543756505
NID1,0.002032953864485288,0.010951939449631451,0.028043468320802782,-0.00391845956169961,-0.14448856014682535,-0.05381533471614443,-0.02163005336306528,0.00610058049311213,-0.03140511687592582,-0.027190928493766815,0.021885265013207436,-0.011685813573553742,-0.04272085242742446
MST1,-0.07266144678486433,-0.0075651684687527134,-0.06762025530339778,0.05749734208439059,-0.11488944126178462,-0.010520280124887411,-0.028983246444044382,0.005742499738331551,-0.06382095930463923,-0.051315854369657674,-0.03402016224235168,-0.0563054569404167,-0.04933593797481805
IL13,,,,,-0.013238082840252862,,,,-0.021024706903652813,,,,
DCN,0.023061418102347204,-0.005585246736420678,0.03079517880765714,-0.029783299850367238,-0.14602573670906333,-0.03180400353190114,-0.05900598955635634,0.03646782999446416,0.03295529051564101,-0.035256172486381195,0.0746091298128934,-0.05947672380495332,0.08738316841061905
IGFL2,,,,,,-0.017956693656782652,,,,,,,0.08681005178752463
COL7A1,0.0038517022382035917,-0.04726269866742912,-0.08858617160511294,-0.029437413149268128,-0.16436038324815827,0.0019433627922823763,0.03254477795450591,-0.03903169925482827,-0.04704758708218365,-0.011433341021043902,-0.04358871644805964,-0.01074071862000454,0.1082130791960613
CALR,-0.10049082511604765,-0.006471314024712044,-0.13890257353876342,-0.09635025248702118,-0.16066059921698253,-0.07073146669081715,-0.0029379597615265805,-0.19891356458886186,-0.13598355684036476,-0.12846724937880896,-0.08143653222637219,-0.04016109014248635,0.04906717156556983
PIGA,-0.03444000528799269,-0.07194811754007471,-0.008662063182121085,-0.0066409142109365845,0.003460048160258792,-0.0005526856116702181,-0.030731990160625042,-0.03746975640686359,-0.021451606808195217,-0.02265795476624346,0.05472450682489857,0.03638335019510744,-0.06378161644997399
CD200,0.11636414411790702,0.01615339224295843,0.08353144599655776,0.08461444487942447,0.1604537329079262,0.05696752085884476,0.03427427157260852,0.16069163973104483,0.14903837482899657,0.018721632772808833,0.07715444793111945,0.0028221436877246893,0.025148843910092623
GRP,,0.09050501327751391,,0.0368365983698034,,0.04251487125509875,0.021243690623694023,-0.04264192234307146,0.000460699725840689,0.0793567022610273,,-0.030639601494271706,
CDH1,,0.07537119101346411,,0.061256328708234435,-0.07223756215557524,0.042779750268380524,,-0.06219483168051486,-0.005333259626915068,-0.04561323808379408,-0.05996322598898188,0.04298959563532408,-0.05380042483154787
LPL,-0.15515258245992783,0.013549486530131799,0.029308200931290974,-0.019540169213854604,-0.1736700056271205,-0.09940578003052251,-0.008642001787956885,-0.015046716350132402,-0.0750171617309266,-0.07146098816817825,-0.09175291854282629,-0.009271407244246686,-0.010551895955445178
SEMA5A,-0.07550421585000575,0.04055487884554764,-0.025869950195214007,-0.03763645557811885,-0.18592816622989636,-0.0445703904257807,0.003583062916507106,0.007246641450860068,-0.03435588116094418,-0.014338675366850517,-0.025921333822821455,0.05157155141123531,-0.01656803938151614
SEMA7A,0.08507364114196003,0.028620161435046254,0.08519721800819073,0.08830875666481991,0.08335825920145912,-0.05569773327447376,-0.010175948363643151,-0.01062061381210412,0.036727260474272806,0.06511073906297017,-0.047608077783616434,0.02431980268249345,0.010265430948191176
SEMA4G,-0.05085322211489896,0.03355539058343913,0.03746844026375947,-0.005195153290108961,-0.08532032037633443,0.022209478897359382,0.058985282330615264,0.04420033475143467,0.010693026173097005,-0.0860499378433509,-0.04796476922904436,-0.006943151947957046,-0.005417647327197032
SEMA3B,-0.04762027106238031,0.015371060199991508,-0.0027085878167542733,-0.060951468611079127,-0.1109583160778675,0.014264986263849018,-0.06745427294097257,-0.2569901778800543,-0.03312277640425672,-0.011514640434452782,-0.007634257148326441,0.034946373110927534,-0.009839513988766499
RPH3A,0.16217616334881313,0.025983964373080995,0.1883961259589148,0.08691625910701678,0.1484390144999971,0.10051324429337269,0.023210930459677426,0.17191096400405265,0.06381189704335727,-0.006209008012704044,0.12149319716455562,0.09977940979399823,0.0005622338023606173
JAG2,0.06984129396903442,0.006058684664339805,0.014241636046764648,0.035893328614056565,-0.013964357905492964,-0.022092924959639517,-0.016919969415230718,0.06219949118909161,0.009083575410641085,-0.08367201628321679,0.014378112387160672,-0.021063649178484523,0.04341637584650022
CGN,-0.014680134342383811,0.027994053785847618,-0.030871079918059676,0.04361712570810791,-0.006700553630948928,-0.016250769896795348,0.009985439414970152,0.025364244915311307,-0.020180723971959358,-0.027621130100305796,-0.04126846376309575,0.05899262548767457,0.03644634653900186
GDF15,-0.047681425952564985,-0.028635052720963956,-0.06520931267359655,-0.019019751740939863,-0.09228893786542229,-0.09064287265358542,,-0.09036004493634277,-0.0721426042884955,-0.058347093116154276,-0.04219960116863952,-0.05067883503628458,
SEMA4F,0.00824990524593109,0.01964880269169954,-0.004554338291322092,0.09917812631308173,0.131743637073997,-0.028418807894295985,0.05594172742528347,0.07519658626563581,0.0863043365400965,-0.017453470512934624,0.060516645483279834,-0.0002468259068148177,0.07105423138892866
NXPH1,0.17530314116982823,-0.012319462898660614,0.17244195654879144,0.007014797047524955,-0.041565036501925785,-0.021415989433714613,0.013673393097047633,0.22126227932682954,0.04115976245580329,0.0029839939673236868,-0.030398361260978318,0.04163649768853571,-0.001938040300908091
ARF1,0.1821712005695091,0.055563920236475904,0.06574670459270823,0.08547465511976937,0.16316484988537666,-0.014702433452170968,0.03678260434534121,0.1828370446617145,0.03415242795726412,-0.07600701130914388,0.07220593688818676,0.05346934068162256,0.08843795506069362
DSC3,,-0.018243692244020716,,,,,,,,,,,
EBI3,0.043504738321415666,0.011509116664454968,0.009230646045717264,0.016554793803850137,-0.09706539173504346,-0.014192557812369914,-0.023182934122032154,-0.025999816216492187,0.01574552829536315,0.09296627211474513,0.023658912450207226,0.02720518064047874,0.006705818576943361
TIMP1,-0.09500437755699198,-0.05874764123594471,-0.11833067441352045,-0.03385388911429104,-0.1590539270724013,-0.11267156914018857,-0.03653604805010141,-0.1903901863713979,-0.1533589141721922,-0.054540059948549824,-0.12360108249707678,-0.0688419853668816,0.07781195675205639
SEMA3C,0.08986489918500738,-0.002924546454596677,-0.0658023040705024,0.007368081737957212,0.04701064399601127,0.048605851731268794,0.04559286925555675,-0.037764609036507704,0.16637898927085762,-0.04120673499985581,-0.05738283062911986,0.006541682407648706,-0.02379844623640499
GAS6,-0.04529479560844495,0.03489552181095492,0.03983009930152604,-0.008150855153805443,-0.11686072783861415,-0.039888221150098685,-0.013450694500977163,-0.0028684666378209025,-0.05062912657107174,0.045526414655374374,-0.009016895788583756,0.07822066161833204,0.04433283719854875
MEPE,0.003422627128604196,0.0748312049459197,0.13904644999607474,0.07150305767353123,0.029490523528865817,0.07245981565776206,0.03809058745963602,0.16577048356431193,0.10338592606755033,0.07611094403985169,,0.059806318109711855,0.06806934154848615
SERPINE1,-0.1431762227502253,-0.04512196611687671,-0.04694317058621955,0.020294872127187065,0.17274085204997186,-0.09964744070526774,0.030037919837836546,-0.0842366722591784,-0.08647601514199212,-0.06754520145497446,-0.13619202826543675,-0.0535061245536203,-0.016285631912723395
RSPO2,0.19571906998909405,0.05083166948427289,0.21142057031712,0.015720318972645385,0.11964995827569551,0.027672559904310525,0.09148644381021533,0.12138151786815651,0.14916314001608888,0.0678600836311493,0.0570611063313289,0.06482471512385055,0.031349289122494996
SHBG,-0.03037071087421244,0.019259623120556957,0.014892381901808025,-0.010268184761933868,-0.022668711423602293,0.006456703006288247,-0.0044206896614994535,0.04879088904123829,0.009306191730726826,-0.02233891300273843,,-0.03701504741645999,
LGALS3BP,-0.11235291470027349,-0.020385442982667912,-0.10125381163546622,-0.04108439899633171,-0.18826854522903255,-0.09345471594386857,-0.0055877691094360134,-0.20724239631454897,-0.07881897169385835,-0.07348246965947455,-0.1685827717408264,-0.027098241506820102,-0.004633940627246205
LAMB1,-0.034348751227456044,0.0020347638001478124,-0.02098832707267549,-0.035629142013184116,-0.16831811105852343,-0.06504947049474934,-0.0035056583758312143,0.04389752511284613,-0.02842230112621123,-0.0693506914037598,0.007419201950241443,-0.08412907957837956,0.1395705667364284
SPTBN2,0.2029397254427149,-0.028707715567024283,0.12209942187004881,0.03823334447714172,0.16522976880960166,0.06103863440458882,0.056813214357335155,0.21114560365370022,0.15406026045478236,0.021977283598808718,0.13038200443710204,0.02182343127461127,0.11766114011411578
COL1A2,-0.0013040940906971963,-0.03737789912005183,-0.0297120320460854,-0.04736177255718616,-0.11480401849410943,-0.03918141781986294,-0.0475126715496103,-0.06615892058125628,-0.07362610933353199,-0.058788295325801154,-0.051028338368964296,-0.04108530062729013,-0.05802928142841959
DEFB1,,,0.024550619530153948,,,0.05284363701335636,,,,,,0.01369970586305748,
CEACAM16,,,,,,,,,-0.02622378864313779,,,,
SCT,,,,,,0.003718983246342276,,,,,,,
WNT11,,-0.01331052173511008,,,-0.02706660510047298,,-0.034061066703272726,,,-0.03307038461767728,,-0.02285360200238184,
LGALS1,-0.12208995142556087,-0.054395544387163736,-0.04503373105930183,-0.044611703925915,-0.008763726943396517,-0.06231209783168388,-0.0236151667280475,-0.2516147313570162,-0.09470948582988332,-0.051726672227490465,-0.1597326814215894,-0.10012703908860175,-0.016488772070179892
BCAN,0.017132924878379713,0.05671037433143578,-0.024910421059009712,-0.08509275083868573,-0.23274160043758818,0.061922033000832946,0.02843569465684753,0.15667713278687342,-0.13996627250336527,0.0450979902322362,-0.13157062235180203,0.050205253619410285,-0.039958016539199066
ANOS1,0.0019475685701124102,-0.0218478929388718,0.01865974110751575,-0.008170386875737288,-0.18925170479216954,0.04006739558862141,-0.003464304734042916,-0.06529885542174123,-0.012651996109568903,0.05517063274859513,-0.05339002000986543,0.05523556597401099,0.026574925750394638
EDA,-0.032810085134132826,-0.019143689177954528,0.0487592852115441,0.0028719000257492657,0.017470667008453476,-0.02304044296611185,-0.0465891384071882,0.063008173161122,-0.009220997755094369,-0.03160623898190393,0.010843334795490513,-0.04051207251927408,-0.044541305706897245
FGF22,0.04045781999242975,0.14980978833006608,0.030810043594594164,0.012070276556613779,-0.024810105001126834,,-0.00934274134436361,0.0879132066902955,0.0006367876519572522,0.00784534169675564,-0.03162631269920598,0.0008134755117334386,0.10771184661669075
SHANK1,,-0.026149134159651137,,-0.01152102883878777,0.10757658097538832,0.028860413322906255,-0.010566330045341472,0.0832891565698777,-0.020208316466262134,0.012694502868673862,,0.011935885912953442,
RAET1G,,,,,,,,,,,,-0.02104708647576323,
TGFB1,-0.05108198574938379,0.02922007090443365,-0.033240205068735464,,0.028027184416454905,0.004480841551264463,-0.0029613437668318822,-0.03454083853557937,0.05235433663698807,-0.0009102615187041263,-0.062061034821218455,-0.03907596222044793,-0.019399523921792637
MSTN,0.0964363082607657,0.017893170417648905,-0.03260571979350811,0.023801708414196644,-0.08872006094698329,0.012926636291566106,0.02772103397100035,,-0.04467460332600032,-0.008020070888643531,,-0.01034168838343027,0.06013665756507749
WNT4,0.024083275728906516,-0.017619229328427813,-0.002540885132238345,-0.019523114360154612,-0.02813054296765241,-0.022595144290795323,-0.0008215441810502553,0.10760976588078415,0.11213691884023154,-0.03584812181142095,,0.04763593123311824,-0.034626716901839744
TNFSF4,-0.04278136365280088,0.04774908108245817,0.0032959545437650376,-0.007912480464060862,-0.04465307019858556,-0.015780390905141824,0.02238586373940572,-0.03762469599747188,-0.02994772894943332,0.020616606231894687,,-0.049622520579594896,0.1494872219512193
NTN1,-0.07433941603762959,0.0015393326209399542,-0.013112351500411087,-0.02333724533074673,-0.18405116421876,-0.016870121404956986,-0.03894355340845481,0.09797840021228299,-0.06004055430982922,0.02011804024276499,-0.0704469698949047,0.006864474953573809,0.0011322895418762098
CXCL12,0.06785384608100345,-0.034010300818875794,0.09611496142438791,0.08203052905832087,0.04590019428558299,-0.0012106386583651053,-0.08313585402191669,-0.06573957790470872,0.028447770837978868,-0.009934831984568022,-0.0468997777767942,0.02212597744893773,0.05059091781484028
GNRH1,0.05813965412020164,-0.030766848501129766,-0.03237549011580872,-0.013375577649907284,-0.03892845232138408,-0.017991157276742463,0.012823726002489657,0.04289119882176771,-0.042810679842287105,0.011070174296636263,,0.02591033932157028,
FGF8,,,,-0.01724397217443307,,,,,,-0.0008635034595421421,,,
RIMS1,0.1931967371885677,-0.007031803003050491,0.09106948528108556,0.011952129548692089,0.07258091968171075,0.06800053483673259,0.006892204656144052,0.1552818271165572,0.20611764832952803,-0.01915281258040066,0.003405764639379854,0.0942436240143335,0.060905152083938915
FGF14,0.14549989901756713,-0.027886985832654542,0.017046805035897956,-0.016930010152126848,-0.04059159247172918,0.044598342003823475,0.00785514262350095,0.2149467295435041,0.19214198115192743,-0.01563796414558123,0.09063187366051635,0.15816011663140922,0.16240830953937554
IGF1,0.17683760087958478,0.08340622592609347,-0.02086363829948191,0.043088421512676056,0.0634798087816965,0.02351717698232079,-0.011803907153502687,0.017037122127694884,0.15683559596787383,-0.01777480371123899,0.02619647185530652,0.04239157555612156,0.14888486454186972
TNFSF10,0.021623837815617386,-0.008291611951627963,0.050044384475621456,0.0836086384016237,-0.11136741910202755,0.08739616414769297,-0.005479079414804889,-0.053936168074060147,-0.0016325233157446731,-0.01907763640220592,-0.0344816850584755,-0.02370067266707124,0.06888934042965902
GDF5,-0.01620956419715657,0.024193340511828015,0.03931456052759095,-0.03124460599477134,-0.0437268764361731,,-0.009770009276137387,-0.0006480051389700198,0.008895788485233489,0.013235194212839464,,0.023480808556850363,
CHAD,,,0.0041266136968153575,0.009977118196893441,,,0.05455575513878323,,,-0.02193836960238031,-0.03883878248039382,,-0.045531666653955936
RGMA,-0.06088372618583576,0.022204832096365725,-0.07340217536625201,-0.013845293898405284,-0.14597527547289119,-0.05491410916616308,-0.05531381787906872,-0.0339563429663513,-0.1076148289603286,0.06863993117812862,-0.0866713018245164,0.03936628017737206,-0.017336130955785622
CLEC3A,,,,,,,0.00439628935117165,,,,,,
WNT16,0.0010509601411618442,-0.0034359546534060356,0.17325153728150883,-0.014047159126784364,-0.03793415807780976,0.052159942029219364,-0.013589186476476143,0.1746236813348628,,-0.014035571447480402,,-0.03196055930126894,
CX3CL1,0.046405707545002846,0.06979133907180615,0.02396101323289454,0.03167738451395425,0.026730408553758595,0.010778916321782598,0.09457813140936008,0.2196138093569102,0.11256074410092727,0.023557220306767178,0.10966502978473135,-0.01901122055345268,0.07627735620953502
FGF1,0.011126239506215729,-0.05076734538951397,0.09141709491055885,-0.008235868074548148,-0.0694760108900255,0.027339446340989493,0.009339023176648123,-0.18320515881162014,-0.007578254525913995,0.11116018151793672,-0.13424180069641425,0.0943168135696304,-0.021042715770602266
ALOX5AP,-0.024316693202208785,-0.03552064810761044,-0.045470047508120025,-0.022327272031882558,-0.22458098420126996,0.031131058830900872,-0.04793352572832264,-0.24724511753303915,-0.052102600518826425,-0.023222676920202467,-0.10183586602725027,-0.08646513759286018,0.08928400020753699
IL1RN,0.02427175237811222,-0.017132628263034556,-0.08269567710853343,-0.027261298941507243,-0.02519950688439248,-0.03211001319879467,,-0.046310286958607415,-0.01575831401003712,0.03562058691234824,-0.0392521742715303,-0.050781213548850415,
PCSK9,,,,,,,,,,-0.013623714650362188,,,
FGF23,,,,,,,,,,,,,-0.03984292332261319
NPW,0.20246611411620447,,-0.02800810799336379,-0.028005339807414393,,0.01998469947813089,,,0.060173403273586876,0.01218560735073879,,0.02690804474041807,0.010185665101914902
CXCL9,-0.03188980592455847,-0.042017713123802036,0.03713544469458289,,-0.030477351737852588,0.01710059354914737,-0.03512463401079814,-0.040354094686376206,,,,-0.04110257349861017,
ANGPTL4,-0.15861207927827173,-0.07787624942780161,-0.058667776023402084,-0.016156440095721817,0.028570618216745662,0.021206735652688713,0.007702249705471891,-0.10609797268876132,-0.049950783281173146,-0.08649470451902773,-0.037718136942323593,-0.07052044614315964,-0.021657343054688208
UCN2,,,,,-0.026703079169218377,0.0013040975868825761,,,,-0.01539472979055766,,,
COL4A3,0.09460803134372234,0.045371264367955494,-0.06287993303635386,,,-0.029805258666908155,-0.03269794530174619,,-0.019873153917529623,-0.021531275804499688,,-0.004513893216496238,
NRG3,0.020980020739850076,-0.017816810536039764,0.13455978023377918,0.08724287123840052,0.09059395760579926,0.020856988749117882,-0.04543292127023426,0.19424861447796346,0.09290967496719686,0.043311551915586395,0.03988043629341911,0.07682891598646709,-0.02655664427648733
IL23A,0.021733104248676093,0.04409873355052667,-0.04262492964474415,,-0.032666957835348925,,,,-0.024179099246171634,,,-0.028254740625357433,
COLQ,0.04945845330033853,-0.014546500436160013,-0.043874074755703756,0.07807054140720512,-0.03636720653995568,-0.005060400673844974,0.06281809467597092,0.07133825511048603,-0.03519409615186679,-0.022025137424676204,,0.06695198370487435,-0.04302180601378863
SCGB1A1,,,,,,,,,,-0.015762722339590245,,,
TNFSF12,-0.007784470772051671,0.07249673809117249,-0.026478253736200108,0.08748162781079162,-0.11802631506994068,0.0432643714832459,-0.009243347414342686,-0.060804355350153175,0.05467936531117416,-0.062441747626138036,-0.0930180745845183,-0.03344945410989231,0.001559471731024829
DKK2,-0.03371016725985697,-0.030233202544864488,-0.017038016530876013,-0.04579739127976156,0.047461463160804865,-0.00014585519784667577,-0.024169485708470325,0.10021225612844571,,-0.018143586113229363,-0.039662005506298635,-0.035678474302418724,
FYN,-0.03562982245515364,-0.010250070763353276,-0.0052977622390974945,-0.05357786300853322,-0.15554695810017677,-0.08514647024438171,-0.00048756153747532305,-0.023735705696367262,-0.04518179531434713,0.024016016654459543,-3.8693364597015106e-05,0.08095375802169753,-0.04643784903168397
ACE,0.008586762707406503,-0.00046694082894212897,-0.006916638128539572,0.011117375993941242,-0.08791107444215869,0.02484134346998669,-0.03665062711915231,-0.006912867602770383,-0.004991238168890932,-0.007242658783904113,,0.004203427683514527,-0.03984300092081015
IL18,-0.017377534372187062,-0.008276780396232322,0.036757615427767225,-0.04393876986230753,-0.18282492454823648,-0.006833465319890254,-0.032848109659726066,-0.12200571824281942,-0.030877643438604784,0.03856746503084801,-0.04656438853212139,-0.04131076926895126,-0.07981192652087137
PPBP,,,-0.016129133286027452,,,,,,,,,-0.023589003716878575,
CCL27,-0.04823210432207439,-0.019143689306566875,-0.021410890713749367,,0.0008138302789281541,-0.033046962756327625,-0.024898047685601683,0.023369271346376334,-0.042322277654718014,-0.03711353812390764,,0.005788366491556853,
SERPING1,-0.03427009763963031,-0.026022395223286088,-0.033614870059204036,-0.031250485997249895,-0.1990995861587683,0.03756366072399093,-0.02704373078233909,-0.21260700729671175,0.06749098129132076,0.041023223861755616,-0.125105887782531,0.035855854410849076,-0.018095290976811968
AZGP1,-0.0391584792698381,-0.03511977624861203,-0.08661649163570834,-0.017421526599510757,-0.001982723152998788,-0.025473253069340108,-0.0348318261441056,-0.03976879992312149,-0.09017803624375506,-0.04887462670652471,-0.12041538067479361,-0.011203584647163084,-0.0016027455957435554
INHA,-0.04823209571852392,-0.03671744137724322,-0.020390137920608963,0.07395574317177994,-0.029706895975502086,0.006609241432959232,0.010561001168007988,0.07842676713467066,-0.0378485856943655,-0.041035041782829296,,0.019523556405615723,-0.027108919707294947
SEMA3G,-0.03075622508446021,-0.021132829420668582,-0.027866813272760478,0.04000168275478648,-0.013197091037271026,-0.021723305690173576,-0.02799408671142239,0.0735712913045562,-0.0067338567384359,-0.022602460502315434,,-0.018701334187435845,
OXT,,,,,,,,,,-0.013199638243557481,,,
COL6A1,-0.13181896670071802,-0.0741259807363619,-0.08602217458926731,-0.0002048749419573508,-0.1921243607026341,-0.13208540118347403,-0.0455624920224934,0.004043331247060413,-0.1408179757171808,-0.07289313525995712,0.004247270733463858,-0.048207105521135586,-0.06087442353254849
FGF17,-0.022265265857855068,0.039046058522242015,-0.003960742643366057,0.05498280293311681,0.16501398181137217,-0.0334731940661493,0.0010729233180101524,0.11103893019686732,-0.020863767459577087,-0.013586644294360573,,0.025816575880567554,-0.029331313830784918
TNFSF8,-0.016834310167377384,,0.09711665872002165,,-0.025199507099669626,-0.018863313431336168,,,,-0.014035573300032798,,-0.007893824002578808,
FGF20,,0.04490584868619143,-0.03299501896691679,0.014394546263114757,-0.020412252598848026,-0.015098376365385493,0.019063170311519762,-0.07225121118384703,-0.019186642121311274,-0.0007740149553596019,,0.03077933485592923,
ICAM3,-0.03504556155625834,-0.004578591884343407,-0.019268256130209247,-0.0003782889463434312,-0.06631053443532751,0.07015606772209775,-0.01055310566834733,-0.015203250416235301,-0.05647809926849848,-0.029936560069235743,-0.03402016053494322,0.0184175042529799,0.0110225880570482
LAMA4,-0.08925059846781727,-0.016689446565120794,-0.03660966177101631,0.005098273546300604,-0.13350178976629495,-0.041876738220152,0.021620000724701022,0.010087389246623205,-0.018064475443017963,-0.06755741265528806,-0.005654737428140956,-0.10643428797470242,0.0639959693903076
INHBE,0.12216347296700443,,,,,,,,,,,,
DLL4,-0.019998695666974067,-0.012960044680844,0.024682472328547575,0.005415798293866206,-0.13276997269983457,0.0002563920789048748,-0.03486432047357017,0.026694983047347097,0.03596254713689325,0.011765977154022821,-0.034937858362040136,-0.022883448685389135,-0.04302169870254388
SEMA3A,0.05145131856793667,-0.03327515216598947,0.0033956977671369317,0.02550173712079607,-0.05869483989817375,-0.020595200427427917,-0.05169987505563567,0.13384988454134586,0.04709845090066715,0.0061238387643001374,-0.044628152247805974,-0.024199265602697577,0.04373383258876446
RLN2,,,0.049683172205059814,0.0017458652936492884,0.030629882698528507,-0.019214640203461388,0.008480928248110017,0.017198274613949894,-0.015116036031066421,-0.015394728092963926,,0.1974200860419156,
C5,-0.013541847198450526,0.03127080947717173,-0.008278322382321604,0.024399810772825967,-0.10008383912802565,-0.04436729526475809,0.040331271305897996,-0.05651782536170148,-0.054171690084096676,-0.045478929343775266,-0.039661987481927424,-0.03617287849894562,-0.05677226652825632
EDN2,-0.02276744141099513,-0.021629334624656486,-0.021212501182530645,,0.010515205858454882,-0.02333297639808824,,,-0.03021399278997598,,,,
C1QA,0.008226256497841306,-0.000989567681618117,-0.05569031149650596,-0.004921477995588691,-0.1947257807525155,-0.014635757892606613,-0.039347344515385504,-0.24435922339970753,-0.07022628733183033,-0.03382034109450537,-0.07822227565619816,9.085557618162379e-05,-0.047045697938724484
UTS2B,-0.018103225529350495,0.038525940987508535,-0.017690659856462298,0.02293619215454605,,0.10030181674532819,0.031093462616835266,,,,,,
COL9A3,-0.0098535310390337,0.021459372536531688,0.047237383555694304,0.0187313340021749,-0.16349682891012504,-0.0876717031143778,0.005384374848280962,-0.06378000877673896,-0.1322536739522587,-0.07718884528461571,-0.0648773668378106,-0.0025693801253016285,-0.042945006047912265
DLK1,,,0.035371897276914956,0.049533617424705405,,0.039578432911255165,,,,,,0.10574997854609045,
HGF,0.06749477253605497,-0.01588987275341246,-0.025564770021418038,0.000975239228727859,0.07373484401472283,0.03313018802775333,0.02072036635067241,-0.04399258196697049,-0.02302340284188897,-0.05407580394082663,-0.036487629782411164,0.10041565085026496,-0.04793661515799201
P4HB,-0.10424630516567422,-0.056811185236445114,-0.13036744243169374,-0.07736483471415054,-0.18882910494118896,-0.07601576453715639,-0.00021127781262106866,-0.09556177237326893,-0.10682952334752113,-0.09504357570519485,0.07783952985735208,-0.07329959105725672,-0.004959430958704398
ADCYAP1,,-0.007238439059880115,0.08581905257797366,-0.06064006927705848,0.053623458910998185,0.11004282081155982,0.04026569616167133,0.09963900217868307,0.06808280930110981,-0.08284218994106865,,0.05108726280101329,0.037567640431700626
GREM1,0.013857291529202996,0.027553612291805148,0.05022334632618692,-0.03571161798529882,-0.06559921748777842,-0.00782468696631316,-0.00817074778964704,-0.14034793957007083,-0.004310702137513376,0.020746324483754578,0.08577480537762572,0.007362935416621279,0.02140291506263003
EGF,-0.06330586604934442,-0.042502829828971744,-0.021764988583873865,0.0297535354961806,-0.07020184310232633,0.06387103511896913,-0.016158794738993093,-0.047486631041491575,-0.027512858519988,-0.01938264119562094,,0.018324811231844387,-0.03929262768147693
VEGFB,-0.062063401247951615,0.004599431947051381,-0.07100702175497485,0.00843611116737741,-0.10131326534052082,-0.0026807640910957798,-5.3655633801585996e-05,-0.0703851038107927,-0.12345329950371488,0.03356224742559749,-0.019818370294903822,-0.04608521840726806,-0.0112623826660916
