,UKF248,UKF251,UKF259,ZH1019T1,ZH8811Bbulk,ZH881T1
ARF6,0.03910776390146215,0.026441877113575905,0.005953898630942284,0.026927921858528124,0.02935358440142789,-0.031036434012620576
IL6,0.07299142495019376,0.023743934774326875,-0.019903832139239738,0.00928354883065899,-0.04025755080301265,-0.04327869735664168
CALM1,-0.032935090909058266,0.05911210556610848,0.042957521431027094,0.0495629898661777,-0.0004478368945113328,0.09847375856088213
VIP,0.12142071333074411,-0.027394178094763695,0.022579791860058453,,,
NMB,-0.07833786293370983,-0.027192652835544943,-0.03999595267175605,-0.127798820231031,0.02530369253972391,0.021382196382414287
CCL26,0.012313065043570794,0.013285354898672956,-0.04080760753834871,0.059062598209804376,-0.01124096288704557,-0.01676826107461273
FBLN1,0.02424073591697342,0.06771731736306326,-0.02438454054027433,0.01067566513097103,-0.011253143848121322,-0.08376764273813322
SAA1,0.028245164298147895,,-0.02817003255314276,-0.018466115797248342,-0.0218885791129367,-0.1075291291787851
MICB,0.04763091175114083,-0.0006129637714101777,-0.026638682881582644,-0.03077889592971376,0.14955909895224578,-0.0019891939748353147
MMP13,-0.01422430212506881,,,0.029514769264200613,,
F13A1,-0.05616512764632106,0.0007902516946868977,-0.029429212171363902,,-0.07949684185997534,-0.10171497680450817
CXCL11,0.04801219861726296,-0.024162589840911672,0.003959552568086341,0.13332707745252806,,
COL5A2,0.07827777515966848,0.06909430976617387,-0.024672523991251916,-0.03506174077098797,0.010258382268545977,0.031621632134580316
EFNA5,0.011647985333543501,0.03271017377959331,-0.01996234822248203,-0.042735491185574154,0.04284161739604022,-0.011309955824299906
AREG,0.03621931277528039,-0.034118330600072695,-0.0021118719807739347,,0.0703655080136157,-0.03638066458389428
EDIL3,-0.008313494609631494,0.029948004812263004,-0.04583856868730392,0.06798304628113433,0.0921007512125944,0.017591409374316736
CD86,0.008751254615177263,0.0208144052806819,0.005306637073230043,-0.011423645166817714,0.06363792523232029,-0.06549071161327771
AHSG,,,,,0.1085823494296163,
WNT9B,,,-0.014405441993195989,,,
HRAS,0.02742227944510097,0.030742698649751186,-0.02727454218252749,-0.07667875777942977,0.01617663788595929,0.05862317868152837
C1QTNF5,,,,0.12284905832341032,-0.018380428915019977,-0.01958767256993448
RLN1,0.09582835204278578,,,,-0.02737682584595814,
COL4A1,0.041789849280959475,0.04060918790167989,0.05004148061037255,0.08675418675309549,-0.0018176145407618866,-0.05987015640877167
CCL3,0.04166282280503133,0.0058318094954535275,0.09396248997876536,0.12678097207012207,0.07948578728872281,-0.03495243644073399
BGN,0.08553112285152992,-0.0723614285974052,0.008870606552863449,0.055750149769416744,-0.020950120562074116,-0.07945023846334405
RETN,-0.016693682674776774,0.01528946163827558,0.031202939374393286,0.07829247814009911,0.01003809835833683,-0.02099402509845377
S100A9,0.07440882063751897,-0.026888263725543354,-0.03197988713247816,-0.045686402182640015,-0.013984892750326917,-0.09025031172355252
HCRT,,-0.020298017462922407,-0.013011860692343044,0.014201410156063507,0.015999414350684072,0.018133068548768862
FADD,-0.006379419742099551,-0.04583544006624169,-0.01700615810780059,0.08611496351547177,-0.014272835630155684,0.061383998957256006
ACTR2,0.07045733925864538,-0.01904012846972933,-0.007487120650116847,-0.0557019140625182,-0.05126926820036315,-0.023505269509992786
BMP2,-0.013971052867724265,-0.018222039705316287,0.03743086998960679,0.03666943761858515,0.054546744548521924,0.017939856224203344
PDYN,0.07536115813143862,-0.0452219723638947,-0.02463121110635661,,0.10295206248679666,-0.042744473192664
CD55,-0.007581180853000361,-0.01702314552006343,0.007360114390348974,-0.0011338952107646802,0.06547058557991049,-0.07608311990837875
OSTN,,,-0.010626655649873213,,,
PDX1,,,,,-0.020433074211399806,0.014403573310838542
CD6,0.04768414594280123,0.00790915215104438,-0.008402698126693892,0.06818794972666219,,-0.023398897005615663
IL16,0.02089402590187362,-0.01952996602570175,-0.04659944066315004,0.05668547614665096,-0.012624694071172364,-0.019431545595195873
LAMA5,0.055817277435076945,0.027262168925339902,0.02705523233217347,-0.03204924620142204,-0.01720361671602926,-0.04031068256032975
RGMB,0.00796976069906214,0.0010324816999770477,0.04802637254557567,0.033861439638416445,0.01672749300289452,0.03153725957908788
INSL5,,,-0.024657119272856007,0.08904992785518644,,
IL12A,-0.047101354857256354,0.038423144144505046,0.03191244551946711,0.024886932651244562,0.023561804743524088,0.05946055951096809
S100A8,0.08180374842281786,-0.017810398832647366,-0.034242965256652776,0.05125635197598197,-0.0007192124183433976,-0.08246492841913512
TAC3,0.09425656426746964,0.05310442639914395,0.03706764633389632,,0.030968175736164644,0.01684473482560224
TAC4,-0.01039785625933038,,-0.0278108316302012,-0.04265399032218337,,
MFAP5,0.08883211614221645,0.03541023150086412,,0.018330484940791543,0.046928290531753895,-0.01633505042246181
CXCL16,0.02735640503794216,-0.0012290626008895722,0.004310836764570073,0.023383790786481035,0.03229181660115353,-0.030599147077422936
AGRN,0.025315306232210046,-0.02045419698742719,0.0573840219248652,0.03675411734851238,0.057583225635924704,0.0002183298928269749
COL4A6,-0.016693682971457752,-0.033167641030819775,0.038351917376841446,-0.0167340647021666,0.04074120135306977,-0.004716279853515663
FST,0.057445637593319256,-0.024162593832155705,0.006182802355342397,-0.04076375964626893,0.04567575316909539,0.001963954395910979
MEGF10,0.02443138442964361,0.06696395697411489,-0.023095685826891327,-0.08033468040994944,0.06425758195684712,-0.004083957293710628
C1QB,0.025349036286639128,0.006983422529301278,-0.04463282842829133,0.09370509682352474,0.03314171759679159,-0.1064343334926807
HLA-B,0.007094084809250226,-0.0564513317712641,-0.0376553440407878,0.13689148060906328,0.02238297662793559,-0.13471176624858355
PDGFA,0.03420219822557334,-0.02974289784219039,0.02338945153352178,0.0028137889150838457,-0.029658263940524066,-0.002406255489094135
LAMA3,0.04104330189398698,-0.01709963566140839,-0.027570257298203404,0.011155403817826813,0.0539256414063333,-0.0193790408686478
DKK1,-0.023260139885589136,,,-0.04595441215207717,0.008023300538435913,-0.06087019903296511
INHBA,0.0298273042316719,-0.011846408472153822,-0.031978878141197244,0.053470225130888324,-0.024406156361264707,-0.06688182377974836
IL7,0.06145327785897101,0.019651112758559436,0.04936926583782737,0.012516534605720678,-0.041121086999384056,0.01361213587209734
FABP5,0.016103556354111277,-0.017244571514894398,-0.0353600828141751,-0.0018582284806293481,0.00967570351707343,0.10585563501055349
CCL4,0.007877784114768912,-0.006335396391160999,0.06386725249223257,0.11449810594748001,-0.004723787365668966,-0.006816825257263112
FBN1,0.06025954763670116,-0.032844500286504534,0.005912239028279265,0.03469123237433668,0.0051086749255281755,-0.09705427988467422
TCTN1,0.054289767266246756,0.022232237884011248,0.03985460574190907,-0.06178238381114291,0.02535984657444512,-0.03406333739486714
NCR3LG1,,,,,0.006955784728530625,0.11199201461381944
BMP7,-0.05723048471747827,-0.0056309481095294855,-0.010054581074306589,-0.035624863725076644,0.0046579769152182765,-0.051301932626916576
NLGN2,0.00045325659724472294,0.02402332626670595,0.025941492512549017,-0.1148676210250705,0.001943639555535937,0.06639588425734584
CCL25,-0.028092157394724582,,-0.012428221937161199,,0.03982389783745421,0.054120212511124206
NPNT,0.01602568661640244,-0.023960354205308405,0.003930631782752283,-0.04054569342414458,0.07021616838352089,0.02792188027437643
KITLG,0.035376812063842716,0.000803346532504474,0.009160299132419657,0.10787881090496272,0.06078383432065763,0.05866683000448845
MADCAM1,0.016408553271545407,0.08156616532564165,0.03778072966676644,-0.0234606536293698,0.008023014790685883,-0.01785507867726994
F12,0.06557030319390703,0.01963877370053618,-0.005227847482063784,0.043716705056599366,0.014720482263892486,0.009227607012330885
S100B,-0.0791042287620241,-0.010048998564800897,0.05872210225803439,-0.016808334401448154,0.0693449084331153,-0.06248410380311535
IL27,0.10820145824469016,,-0.031117932551823203,,-0.030693799298524605,-0.01668676490684832
CD99,0.09669415021337742,-0.01979618585363137,0.046189753081940704,0.027448190633080433,0.025847479927946213,-0.07387085538108223
PDGFB,0.03335043127955153,-0.008749250804273915,0.031966708372545435,-0.013305307938478972,0.02839624079818868,0.010279441085339267
CLEC2D,0.038385982790814184,0.0772541037832562,-0.029864586497350826,-0.07652277999963664,0.04829814604110284,0.03610686678627765
F8,-0.04207790690478369,0.03897564264578782,0.03460720169248034,0.03795546833348378,0.09628576414116516,-0.05233841671426906
C3,0.04091819550971006,-0.02455909140286919,-0.008586180778986473,0.18533234955660716,-1.4714826915838694e-05,-0.10497576288325895
DLK2,-0.014870325741444892,-0.013383552241014758,0.043460545958554114,-0.03667709153970543,-0.03042622003396,0.06421322972676599
TSLP,0.002340371413796443,-0.012203964122937332,-0.03330617182486808,,0.08619476124230804,0.06424460116482453
OSM,0.08747382934944209,0.031223342872499154,-0.03662996351217854,-0.02653751340015564,0.03484739213493362,-0.005518351606742717
PRND,0.03680584319378759,,,0.03590557729964863,,
SLPI,0.04946743582319518,-0.01996543740690195,-0.04144484072810919,-0.007259990879067376,-0.07590293404623792,-0.10172048185623664
AFDN,0.0607742732933138,0.03522367902214764,0.03663611004393488,0.041720953099400604,0.021196383293009314,0.10901252944282847
KISS1,,-0.030581735171514007,0.054445522778659584,,0.06232014384899081,-0.021947479680691228
ULBP2,0.02511277573196345,0.027316809033652197,-0.012024751808799547,-0.048818240616894285,0.06893186406575509,-0.021739138327798686
ICAM4,-0.012204640125271829,-0.0177311861879433,0.006174430193843738,-0.010583467839068111,-0.001927914631869092,
ANGPTL1,0.04510418384623651,0.0016194682540967265,-0.012212905899895914,-0.1105991406261733,0.00985250853369519,-0.04066890741056932
LTBP1,0.047559865773519415,-0.0340355655520321,0.0010446428137293171,0.0835055684359962,0.04875586390404852,-0.025932906857060352
CD160,,-0.013859856557362242,,,,
NTN4,0.06198332464691757,-0.027308637554323112,0.01651352756222148,0.10375554629690481,-0.0023998023218402987,-0.021178695382765813
APP,0.07993024482526147,-0.024030003704636285,0.013228323234527838,-0.057629853463136205,-0.030911460218976675,0.028105843268648654
RIMS2,-0.004413728733906577,-0.025186102072132115,0.03854398943096976,,0.042457472392887795,0.039606449282158764
WNT7A,-0.041174421561964034,0.019241101515123808,0.013075854026054044,-0.05224058574898091,0.0539383380914718,0.02871183131568806
GAST,,,,,-0.024209052418382882,
GPI,0.001457505989987689,-0.0011534260093817872,-0.03952012853022866,-0.036851091481174575,-0.040773403939197955,-0.0252016367370104
IL1B,-0.003994041925598808,0.009568247943530504,0.008911923905784859,0.14853304080813534,0.008669184418014144,-0.01580717921279568
SFTPA2,,,,,0.17588435565037047,0.10757391215296423
HAS2,0.08211748193568606,0.00011120633521781457,0.0003147485974988009,0.15364793329819496,-0.08379491041924199,-0.038342412841483216
IL11,0.0002899806859640551,,-0.017086800922555552,-0.03558131640845689,0.06147907523111137,0.0632476609805008
SEMA4B,0.0011685517857421292,0.056724912127924694,0.023084075874691107,-0.002138163815783883,-0.0019688787614415694,-0.08637505418780013
FGF12,0.008232239087539686,0.052565719085974794,0.019193948865648777,-0.11015440698855083,0.011551405565645573,-0.0010102727280751696
CP,0.08665507624379143,-0.035653682156598546,0.011797202487361923,0.04881032153094629,-0.02049989457126168,-0.021518592183373972
NLGN3,-0.044229843303933425,0.004643023682724685,0.0053537917872276426,-0.037786239456099706,0.03033620660931824,0.04054925750011807
GZMB,0.04194232405518093,-0.012203964122937332,-0.01830772737321989,,0.05710744022535577,-0.027075285013866204
PROC,0.03060538572467556,-0.024910437363150364,-0.017955376561945957,0.07556567214137219,-0.008947871358287422,0.013083215945181428
TNFSF11,-0.012562638278619588,,,,-0.025572991835707066,
AGT,-0.0438412365831517,0.04236906977751997,0.020668273155353304,-0.01637852448557715,0.034521850655492924,-0.1189728007779742
PTHLH,0.06979548666841119,0.08896777760979618,-0.01069832467223343,0.1047571764169977,0.04738220664066729,0.04110977357494036
COL1A1,0.046194462462726696,-0.0233947818776364,0.012786636284744971,0.04337646646539463,-0.015949295899762923,-0.07482745584297398
LAMB2,0.05470138951839089,0.0316569041417986,0.022822188491990452,0.03577041400646597,0.043531223470380596,-0.028071163942036542
DSC2,-0.01210548338043396,0.011592939296978008,-0.041863635718706715,0.055500423504375805,0.05040850711629139,-0.010865523686381127
WNT5B,-0.013522848322114263,-0.02545929538881638,-0.010517940249008857,0.03263618177624417,0.02361746633547504,0.12347502763003557
LEFTY1,0.007319117377977602,-0.014471885138695632,0.02514663782382136,-0.01402222483546281,0.057919402714329625,0.036271508670710356
FGL1,-0.02375970821081431,,-0.015673632311399836,,0.08946003991388804,0.08190765107808029
CXCL5,-0.02015732521428072,-0.03707205063774853,-0.014405438958353164,,-0.031388178479543026,-0.04100168313815797
S100A1,-0.04147548594461259,-0.030095743939374225,0.003968480714969635,-0.08430916482785485,0.029805884463645006,-0.05061830201583969
C4BPA,,,-0.009706528272870467,,,
NPTX1,-0.030264696758052996,-0.028070983807954333,-0.03078989069560104,-0.025062679245173417,-0.01800048557077749,-0.02490597737092133
TGS1,0.0371546731010781,0.03427829112957169,-0.006537393897525578,0.08663171182588862,0.05914576100142019,0.027753398356795345
SST,0.010913501191690605,-0.03735526850962401,0.010194750841107658,,0.04330371674365974,0.0376150397959118
IL34,0.058203329531102695,-0.03713348228792395,0.012531623249904283,-0.008614405829901278,0.046869193779897414,-0.06717322760265558
DHH,,,,,0.01992218817257266,-0.03940630406340601
XCL2,0.08400836298058502,,,,,
TF,-0.007346848889649114,-0.03930835194662646,-0.037788832216182455,-0.1286153888369486,0.033231123381269045,0.04817687473618858
IL33,0.018995212815377527,0.05009531513977088,0.024375934024715072,-0.06999575536567919,0.03730529289648142,-0.01447202202212425
RBP4,0.02347866137482639,-0.014317957941718496,0.010405885093261501,,0.029828268115234886,0.0890222214953376
CCL19,,-0.011478192681577428,,,,
CCL20,0.002188565360620116,-0.014015224590000621,-0.019228078035671618,0.09901127205385585,-0.04101827311131737,0.05418081526130337
NAMPT,0.10789551207411498,0.003545544141116396,-0.07007529514178863,0.08650647077597319,-0.06265066042434402,-0.05591230027384746
