,UKF266,UKF275,ZH1007nec,ZH8812bulk,ZH881T1,ZH916T1
IL6,0.001583079609653978,0.006262938882810776,-0.06702927276084517,,0.012943231471568877,0.027416475140964045
CALM1,0.003494589733478132,-0.028351663312066153,-0.030807519476732714,-0.11696255602328015,0.06708974023138482,0.035592609239670524
VIP,0.010758652668808525,-0.03338931221814968,,,,-0.006713695850111089
NMB,0.023975391883777574,-0.013178895178861076,0.07864824614211162,-0.09048107253310739,0.06059010691604758,0.0331680632601375
CCL26,-0.012350738917943846,0.14161759337681196,0.06068936249295934,0.019047590691428598,-0.02702120766019022,0.02675210200024056
FBLN1,-0.014164012408739176,-0.00903984920227603,0.05920521428893174,-0.018915701187027754,0.01672993956577402,-0.022581863829682972
SAA1,,0.01983511671614471,-0.056324622417110094,0.027858557487044223,-0.0008243181002662201,-0.006157797173796954
MICB,-0.020644314271463914,0.011742313199359998,-0.0004235681300069367,-0.025800500469483973,0.0047786040584712666,-0.019027431514082135
MMP13,-0.01165560363273481,,,,,0.14029144299350313
F13A1,0.02132000621227569,-0.02154688820060236,0.01168329493493899,-0.005907026952908197,-0.02401711553437836,0.03246517508008261
CXCL11,-0.018303083141965864,0.00317854456092368,-0.055390377997212505,,,0.0799307280151015
COL5A2,-0.0010118923529708586,0.051296083445450016,-0.12361081151710329,0.01364695300659858,-0.030928723825135243,0.0035066366492797884
EFNA5,0.046605588779010505,0.015209677258282385,-0.08198715799725165,0.012120119444256389,-0.03434585880989343,0.018531324393646402
AREG,,-0.009725551979735183,,-0.007670613660773312,0.039361872435946084,0.035567748018415425
EDIL3,0.040345878952224225,0.0292964368852172,0.06414415997529657,-0.03630861205305983,0.0392989455079339,0.04707077873276296
CD86,0.05023312589086595,0.03792043388826707,-0.08585954147027386,0.00607688162447615,0.028539009069807348,0.09527133097932666
AHSG,,,-0.052806013551679076,,,
WNT9B,,-0.015142171525777223,,,,
HRAS,0.007501400728658935,-0.020065089648123754,0.07723623822943132,0.018357491846681718,0.032087091811464484,0.0015761241582220877
C1QTNF5,,,-0.04198629719469365,-0.016636255393313898,-0.01781828099353316,0.0005327907560738577
RLN1,,,-0.05454066715032998,0.08540930533781685,,0.08619766973460781
COL4A1,0.027575178501136974,0.0705441874819573,-0.007323492275239442,0.0120895826825966,-0.036949282012022334,-0.008759671586264702
CCL3,4.242209346351294e-05,0.059401097146330364,-0.14124664997654043,0.013232925383068308,-0.02857081995631866,0.040944321148606425
BGN,0.0736065120192957,0.0269734583211191,-0.06622493546783048,0.01976446191734902,-0.02777208453484804,0.0344771333762392
RETN,,,-0.09524261818706747,,-0.01909759503350674,0.00034726818408434593
S100A9,0.015456473285519436,0.025531796530748788,-0.01975019694656241,0.04638060523370074,-0.038468899499486245,-0.004737069870326573
HCRT,-0.02382889609368178,0.012282195927379995,0.14568548025345784,0.03300586434149955,0.012053366490418169,0.001184592969554825
FADD,0.06545119681977775,0.006238910582563332,0.028957017554712135,0.057741835466275385,-0.004861632456846081,0.0564861924795435
ACTR2,-0.01327498802187666,0.0252285315895383,-0.0663249614675883,0.07842235444205908,-0.02055882711292786,-0.05135460588964518
BMP2,0.014410627658847682,0.029226024533999046,-0.010598128883365416,-0.00827549652658136,0.03698275367908028,0.02595802651764905
PDYN,0.04879062047645772,-0.03412953794626515,,,0.012381531702174733,
CD55,0.017437381247336705,0.0361021136369138,-0.01092090887561979,-0.05193444099330554,0.00766421860611928,-0.009423644509348433
OSTN,,-0.02804739059076975,,-0.01960069765205092,,
PDX1,-0.01696428705670678,0.008988276702787582,,,-0.0007209669622027136,
CD6,0.09302462343086113,-0.0038375522709070435,0.02623963061322738,-0.025203031053867418,-0.003851199527443268,0.03110256868169614
IL16,0.016732996242161964,0.023038254820011723,0.016903046154111853,0.0033614223063755653,-0.05669017205379491,0.031445006541182784
LAMA5,0.02175633887171861,0.025776695420288324,0.006291392106691474,0.027765299006412864,0.007161117936690718,0.03546439021731947
RGMB,-0.0180696905916152,-0.023018658977892917,-0.023187171149343207,-0.00810198352734117,-0.029276036687900808,0.019153122383838574
INSL5,,0.024856260943007122,,,,0.02988989072775251
IL12A,-0.018883553063576083,0.008856749318279853,0.2094054176315261,-0.04239754196524142,-0.01743678581799881,0.01837898367114561
S100A8,0.014513523897741389,0.06996682481954322,0.03481847510002254,0.023340063091565263,-0.0674982336140069,0.022861857664427027
TAC3,-0.043551493559118,-0.008102829285955827,,,0.11639922510395055,-0.0337953981470989
TAC4,-0.014966701274844969,,,,,
MFAP5,,,,0.010953806671113557,-0.01664441842867125,0.03856727804303616
CXCL16,0.016544063942803274,0.07051004962112141,-0.012472006521817184,0.08496955866084949,0.01537091495175894,-0.013117961548371464
AGRN,0.048519240827227965,0.02899180773077661,0.002224037469815105,0.03039610215504331,-0.06775379923415827,0.005032557331893091
COL4A6,,-0.02330018003506368,0.14496215911776547,0.007556803867385837,0.03262659472558333,0.07814401594891794
FST,-0.0006537588313214735,-0.03220324587989497,0.08492103850799815,0.1190024259311324,0.037678437806626885,0.10249752916249992
MEGF10,-0.0053072317812730115,-0.025401761209044187,-0.08884607345089587,0.00022737167283093756,0.014880451367570236,0.002167928518275452
C1QB,0.010046652168804418,0.06038845800597034,-0.05588567785258373,0.08673165030927873,-0.02059649215105951,0.013470325890220337
HLA-B,-0.016380784905975856,-0.0037406774796120393,-0.17875977433038442,0.012102680039673176,-0.08901961534069294,0.0015310669872404055
PDGFA,0.025263160726302265,-0.009697421614293938,-0.021915972521668353,-0.05046975540785245,-0.04249429957740535,0.0028229575385879824
LAMA3,0.02206547553108154,0.008059569687806469,,-0.022161474483388226,0.003459775743482225,-0.031104067999026416
DKK1,-0.012350738917943846,0.008467411924035538,-0.020415165209369052,-0.019900348084536248,-0.01962346272121182,0.05438113464892657
INHBA,-0.015772421515764315,0.021187024771215156,0.01099797056850469,0.03803875524370033,-0.070009217479781,0.01023974388256698
LEP,,,,,,0.08204491081894386
IL7,,-0.028670631006906335,,-0.020775013791773704,-0.004647915832854738,0.014229149199090591
FABP5,-0.0346259579755959,-0.019988805598479847,0.062407100271072755,0.03316908427953294,-0.07001583632450845,0.07384709134800628
CCL4,0.025953126631265564,0.02562466109039426,-0.20118471094207055,-0.045313409101529034,0.013377691476322232,0.017697984407701914
FBN1,-0.012937338320534,0.041967520578804283,-0.12609917831330245,0.07079807944483195,0.040892962170758156,-0.012934475183868057
TCTN1,0.031029142895286143,0.011508905713633902,0.06372671803346704,-0.013200941506813328,-0.0073080475568319285,0.02956566383929802
NCR3LG1,,,,-0.02077502482258249,-0.024380726341078435,
BMP7,-0.021324048882470876,0.03531286902432415,0.09988916882671142,0.03594986140600066,-0.01683669451414812,0.002954718190906503
NLGN2,0.049480670650183564,0.04507875993908269,0.11151542317336395,0.06515300336205646,0.039282860843141795,0.08123247743538607
CCL25,,,-0.023535095069638214,,0.08351332267168424,0.09131956509925684
NPNT,0.0404266819574964,0.046314001944454085,-0.023180235879812473,0.07225518966027901,0.06104530163053934,-0.021147619890437595
KITLG,-0.03714821239291905,-0.010458311750978659,0.005393791657954827,0.023515022299686165,0.012042092390460335,0.03169580946578238
MADCAM1,0.020239557673663994,-0.014261185713901383,-0.029872694147998268,-0.02750526088372763,-0.01624219558997368,-0.0036735995952478736
F12,-0.03588152653118583,-0.02999226272194227,-0.043195113001887164,-0.030361382097241436,0.046264165036002926,0.015728655097145897
S100B,-0.05555917967791796,-0.024458312649956543,0.2399496161743807,-0.021783913366332112,0.010677240193739177,0.025768153440936036
IL27,,0.0008083104345938434,-0.013369422196942518,,0.08042611572567875,0.08643199172430238
CD99,-0.03459919616123426,-0.004552431375569219,-0.025356814796240117,0.07643056327171822,-0.02436631030276887,0.03788879540446088
PDGFB,0.058152276421982764,0.04399101434626124,0.07375044941181365,0.02266304076820838,-0.030261664313189753,0.04105427541539632
CLEC2D,0.0036109772363399303,0.008350489278876707,-0.025047078339311895,0.07926676583468435,0.018985140792148227,0.003115704871813455
F8,0.02615925138049016,-0.012845582673373376,0.07283631700614132,0.002812596544968918,0.01589652708064816,0.05279067458525393
C3,-0.02322865939504823,-0.023064740953184542,-0.10847703901697787,0.07766049706970406,0.04652331148783038,0.033016133038559395
DLK2,0.07195032718197057,0.002667668536068149,0.10005644668011576,-0.022161483335526803,0.016368023272234352,-0.018354451546507243
TSLP,-0.015385188682740553,-0.031225225881181984,0.13026536002461017,-0.01027495012933049,-0.02266996430925344,-0.04215680837590961
OSM,-0.018303084670030438,0.04846086469738325,-0.1038309046172179,0.023942402061598235,0.02809443380118548,0.09695974544221582
PRND,,,,,,0.016253817533503474
SLPI,0.048170997264281305,0.010727035333252909,-0.020587983579567714,0.12454908637153152,-0.008495239650694236,0.05048390766546665
AFDN,0.02639918778823067,0.019248068546936496,-0.11352903955326937,0.015709609291208085,-0.0006592805694300927,-0.015386639181278545
KISS1,,,0.01644185177773958,,-0.01996492225680102,
ULBP2,0.0330893250012574,0.018610022844964148,0.021504795694176963,-0.031073562744853754,0.043875565788745206,-0.015180919964954631
ICAM4,,-0.018799434405612776,,,,0.022799072504052838
TDGF1,-0.013170722776579201,-0.014005706105267711,,,,
ANGPTL1,-0.0103190234557512,-0.012775105182463229,,-0.045878304575253,0.02356279911796761,-0.014714062768995489
LTBP1,0.026635390505162344,-0.047453251317063364,-0.01764523393092104,0.014259352950702998,0.0028483103250598906,-0.009066862765088194
NTN4,0.05614370386119868,-0.02457908251636002,0.12383120566992674,0.014702955794677106,-0.060182486549530755,-0.011696752946997891
APP,-0.04639843701817877,-0.003724261949642373,-0.08191479817803979,0.016434695298926195,0.013565571034119917,-0.019062920014238396
RIMS2,-0.006445624819582331,-0.048519377445192004,0.08987491846185354,0.006731311221776262,0.022506380041158788,0.0611877722451336
WNT7A,0.05249102649614771,0.08894219661706645,-0.08486410370799474,0.14645518587579098,0.009981198662308611,0.08068944626750058
GAST,,,,0.16473828854900152,,-0.02257514616335029
GPI,0.029924576534275868,-0.0182803018960947,-0.19830392106439518,0.057648795548075345,-0.00825728820675958,-0.04234300213706431
IL1B,0.02969646703069016,0.06682152177450335,-0.1697690596215021,-0.0036700621190724043,0.0036207824927121644,0.029984694098113496
SFTPA2,,,,,0.05366165471990602,
HAS2,0.030985950590677266,0.027724748278328423,-0.09360465887659582,0.012290387028768425,-0.1306239013718874,0.06388561288911151
IL11,-0.013945274771593413,0.07396419404793238,0.004035836789920072,-0.005084416528390831,-0.044646492561440175,-0.04302054587675471
SEMA4B,0.06644784879449964,0.0678144908297353,0.09868906736328803,0.08164790166687502,-0.02669022788715173,0.07165509264943053
FGF12,-0.03516216701513876,-0.04792420803682241,0.053302243881805496,0.002911793632527922,-0.022277641830992418,0.03257720043570603
CP,-0.0376990163845675,-0.01352863976972962,-0.15576156061920693,0.015404354333730459,-0.025615016855796507,0.040475033212751914
NLGN3,0.010072687353718149,-0.05241994399204744,0.08173131671696775,0.040643589330292676,-0.025401893022546956,0.0406827136300582
GZMB,-0.011491763399071292,-0.031797372083145516,,,-0.02354662072085173,-0.004079314754809454
PROC,0.013854741318856691,-0.027136461818826185,0.04706571996004923,-0.007093429643548531,-0.017676728458088434,-0.03247223804234531
TNFSF11,,,,,,0.024648182969247187
AGT,-0.08069921709832645,-0.08446659586040517,-0.14883360922228867,0.06368851767772225,0.03224998816903145,0.004825103039786999
PTHLH,0.0030176392711463236,0.03806518035106571,0.09362473114112387,0.12201134521788137,0.037653827391021404,0.04425657873858557
COL1A1,-0.009253549474316624,0.028589806455516894,0.013988775513168562,0.03815580607995725,-0.04004454723908739,-0.01305598689523627
LAMB2,0.03890476591652155,0.04928315552273989,-0.029329708341538877,0.06330433871183702,0.008795460889212276,-0.005489834865074277
DSC2,-0.022005065236854814,-0.0011211251995530622,-0.10348846344446078,-0.009572549762754857,0.025383507351519844,0.010191375246164121
WNT5B,-0.024294896331436815,-0.015713429397730162,0.03894732886413106,0.003131975785510805,0.052919781734716426,-0.006961426475264528
LEFTY1,-0.016964289542707265,0.06861377960602981,-0.041748866098320556,-0.03376877409975355,0.010694468113522424,-0.03392545367773215
FGL1,0.07286567714145578,,,-0.001682452720284514,0.04291653667964365,
CXCL5,-0.010918494678732713,-0.017062691645743918,-0.07163334085307632,0.09324786201938619,0.01650815963295624,0.010990744805065282
S100A1,-0.002288602217505937,-0.07079028004693334,-0.0167244740329368,-0.058097589877654794,0.010401324405494147,0.04872612250047519
C4BPA,,0.006703518817760471,,,,-0.016487521668695233
NPTX1,0.04116447880162247,-0.06097422557802573,-0.13579130651649263,0.030833558093367262,0.01889364394218715,
TGS1,0.011902020804983785,0.019084135785564737,0.04437297265802149,0.04789417691916879,0.040486227450405296,0.08489805434133174
SST,-0.023008987806508282,-0.04523710181817191,,0.05303225440534546,-0.017541482479408167,
IL34,0.047959524128191,-0.06673548936688085,-0.030040995904039188,0.0893796471247567,0.00439553982264067,0.024736344348509586
DHH,,,,0.09575855749717517,-0.02177063193078691,0.04337069704312769
XCL2,,-0.021781256678244723,,,,0.10333497355716187
TF,-0.024685433464273546,-0.008651903920532937,-0.021873599576236104,-0.05902820481452827,0.10235619219679727,-0.017445219882026224
IL33,0.00855157502734819,-0.04562906626009372,-0.07274593486688033,0.025688207235061322,0.05048127138902977,0.00048477874488518673
RBP4,-0.0037265780212694622,-0.05554925224899387,-0.07157805939217328,-0.026376460317672313,-0.016948947579701577,0.05355210941438458
CCL19,-0.013945278883600622,-0.012956284795357204,,,,-0.031519591533104116
CCL20,,0.06611851550183273,-0.08409197924362194,-0.02216148654282601,-0.002210425495090567,0.008481185166129189
NAMPT,0.036622900017023,0.10057722064487579,-0.18577797666151652,0.09972554391145591,-0.03605501189458822,-0.0174260953327049
